
[00:00:00.000 --> 00:00:03.200]  好,鄧英姐妹,早安
[00:01:43.600 --> 00:01:45.960]  我自己覺得很重要
[00:01:45.960 --> 00:01:47.880]  就是買保險
[00:01:47.880 --> 00:01:49.000]  放心,我不是做保險的
[00:01:49.000 --> 00:01:49.560]  大家知道的
[00:01:49.560 --> 00:01:50.920]  不過我發覺那個
[00:01:50.920 --> 00:01:52.120]  你知道我出名
[00:01:52.120 --> 00:01:53.480]  阿君出名是什麼嗎?
[00:01:53.480 --> 00:01:54.800]  第一就是英文差
[00:01:54.800 --> 00:01:56.320]  出名的,大家都應該知道
[00:01:56.320 --> 00:01:57.720]  第二個出名是什麼呢?
[00:01:57.720 --> 00:01:58.720]  就是窮
[00:01:58.720 --> 00:02:01.720]  但原來手術費很貴
[00:02:01.720 --> 00:02:03.920]  都要二十多萬
[00:02:03.920 --> 00:02:06.760]  不過保險的好處是什麼呢?
[00:02:06.760 --> 00:02:08.760]  我買了的那份保險
[00:02:08.760 --> 00:02:10.800]  是可以全部包的
[00:02:10.800 --> 00:02:12.960]  包括我裡面吃的
[00:02:12.960 --> 00:02:14.200]  All-Day Breakfast
[00:02:14.200 --> 00:02:18.800]  包括之後我去檢查的費用
[00:02:18.800 --> 00:02:20.200]  它都全部包的
[00:02:20.200 --> 00:02:21.960]  所以在我來說
[00:02:21.960 --> 00:02:24.440]  我對於我能夠買到那份保險
[00:02:24.440 --> 00:02:27.160]  能夠去保障我的手術
[00:02:27.160 --> 00:02:28.440]  我覺得很有用
[00:02:28.440 --> 00:02:31.040]  我不知道這裡有沒有人做保險的
[00:02:31.040 --> 00:02:33.240]  不過我買了
[00:02:33.240 --> 00:02:35.400]  不過可能丁展會
[00:02:35.400 --> 00:02:36.680]  作為初中的你們
[00:02:36.680 --> 00:02:39.280]  可能對於買保險、找保障
[00:02:39.280 --> 00:02:40.080]  未是好事
[00:02:40.080 --> 00:02:41.680]  不過原來我們生命裡面
[00:02:41.680 --> 00:02:42.920]  其實都需要倚靠
[00:02:42.920 --> 00:02:44.960]  今天很想一起和你們去找
[00:02:44.960 --> 00:02:48.840]  你其實生命是在找一個什麼倚靠呢?
[00:02:48.840 --> 00:02:51.920]  今天會看的是C篇第121篇
[00:02:51.920 --> 00:02:53.880]  可能大家看到字就發覺
[00:02:53.880 --> 00:02:55.000]  我都熟口熟面了
[00:02:55.000 --> 00:02:56.120]  我們一起去看
[00:02:56.120 --> 00:02:57.160]  我們一起進入經文
[00:02:57.160 --> 00:02:58.440]  一起去讀這段經文
[00:02:58.440 --> 00:02:58.800]  好嗎?
[00:02:58.800 --> 00:02:59.160]  準備
[00:02:59.160 --> 00:03:00.160]  1、2、3
[00:03:00.160 --> 00:03:02.520]  「我要向山舉目」
[00:03:02.520 --> 00:03:04.800]  「我的幫助從何而來?」
[00:03:04.800 --> 00:03:08.600]  「我的幫助從造天地的耶和華而來」
[00:03:08.600 --> 00:03:11.000]  「他不叫你的腳搖動」
[00:03:11.000 --> 00:03:13.320]  「保護你的必不打頓」
[00:03:13.320 --> 00:03:15.960]  「保護以色列的必不打頓」
[00:03:15.960 --> 00:03:17.720]  「也不睡覺」
[00:03:17.720 --> 00:03:19.800]  「保護你的是耶和華」
[00:03:19.800 --> 00:03:24.000]  「耶和華在你右邊避任白日」
[00:03:24.000 --> 00:03:26.120]  「太陽必不傷你」
[00:03:26.120 --> 00:03:28.560]  「夜間月亮也不害你」
[00:03:28.560 --> 00:03:30.560]  「耶和華要保護你」
[00:03:30.560 --> 00:03:32.560]  「願受一切的災害」
[00:03:32.560 --> 00:03:34.720]  「祂要保護你的性命」
[00:03:34.720 --> 00:03:35.920]  「你出你入」
[00:03:35.920 --> 00:03:37.760]  「耶和華要保護你」
[00:03:37.760 --> 00:03:39.600]  「從今時至永遠」
[00:03:39.600 --> 00:03:40.880]  讓我們一起祈禱
[00:03:40.880 --> 00:03:42.840]  給我們力量
[00:03:42.840 --> 00:03:44.080]  給我們精神能力
[00:03:44.080 --> 00:03:46.280]  打開我們的耳朵
[00:03:46.280 --> 00:03:48.160]  讓我們去學習你的說話
[00:03:48.160 --> 00:03:51.320]  並且讓我們重新去想
[00:03:51.320 --> 00:03:53.760]  哪一個才是我們的生命依靠
[00:03:53.760 --> 00:03:55.520]  幫助我們有這樣的力量
[00:03:55.520 --> 00:03:56.560]  我們聆聽你的話語
[00:03:56.560 --> 00:03:58.640]  我們這樣禱告奉主耶穌名其及
[00:03:58.640 --> 00:03:59.640]  阿們
[00:03:59.640 --> 00:04:00.400]  這首詩歌
[00:04:00.400 --> 00:04:02.680]  你會看到詩篇121篇
[00:04:02.680 --> 00:04:04.960]  裡面間中有一間叫《上行之詩》
[00:04:04.960 --> 00:04:06.000]  這是在聖經中
[00:04:06.000 --> 00:04:07.680]  你看聖經也會看到
[00:04:07.680 --> 00:04:09.080]  給它一個題目
[00:04:09.080 --> 00:04:10.960]  《上行之詩》是甚麼呢
[00:04:10.960 --> 00:04:13.240]  《上行之詩》是朝聖者
[00:04:13.240 --> 00:04:16.320]  在聖殿敬拜的路上
[00:04:16.320 --> 00:04:18.640]  所頌唱的歌曲
[00:04:18.640 --> 00:04:20.640]  原來在《生命記》中看到
[00:04:20.640 --> 00:04:23.800]  以色列民按照上帝的吩咐
[00:04:23.800 --> 00:04:27.480]  每年都要去耶路撒冷的聖殿朝聖
[00:04:27.480 --> 00:04:28.560]  一年三次
[00:04:28.560 --> 00:04:29.920]  而他們朝聖的時候
[00:04:29.920 --> 00:04:31.560]  每一趟朝聖之旅
[00:04:31.560 --> 00:04:34.680]  都是以色列人對他們的信仰
[00:04:34.680 --> 00:04:36.080]  做出一個宣認
[00:04:36.080 --> 00:04:37.160]  宣認自己
[00:04:37.160 --> 00:04:38.680]  藍丁是為甚麼呢
[00:04:38.680 --> 00:04:40.640]  因為他自己和他的家庭
[00:04:40.640 --> 00:04:42.120]  都是信奉耶和華的
[00:04:42.120 --> 00:04:43.520]  我是屬神的子民
[00:04:43.520 --> 00:04:45.240]  我就會去朝聖
[00:04:45.240 --> 00:04:48.640]  而《上行之詩》是朝聖者
[00:04:48.640 --> 00:04:50.480]  在走這條路的時候
[00:04:50.480 --> 00:04:52.320]  一直到聖殿的時候
[00:04:52.320 --> 00:04:55.240]  要所宣認所唱的一首歌曲
[00:04:55.240 --> 00:04:58.160]  而現代的學者
[00:04:58.160 --> 00:05:00.080]  其實都將詩篇的內容
[00:05:00.080 --> 00:05:01.720]  用性質來分類
[00:05:01.720 --> 00:05:04.840]  他會將121篇
[00:05:04.840 --> 00:05:07.240]  分類為一個信靠詩
[00:05:07.240 --> 00:05:08.600]  在說甚麼呢
[00:05:08.600 --> 00:05:10.720]  詩人所寫的內容
[00:05:10.720 --> 00:05:14.120]  是一個內心對信仰
[00:05:14.120 --> 00:05:15.880]  對神的話語的堅定
[00:05:15.880 --> 00:05:17.560]  信靠的宣認
[00:05:17.560 --> 00:05:19.160]  所以我們知道
[00:05:19.160 --> 00:05:21.280]  我們讀這首詩或唱這首歌的人
[00:05:21.280 --> 00:05:23.160]  其實不是給未信的人
[00:05:23.160 --> 00:05:24.920]  不是給未信的人唱
[00:05:24.920 --> 00:05:26.360]  「耶和華是我幫助」
[00:05:26.360 --> 00:05:26.800]  不是
[00:05:26.800 --> 00:05:28.760]  是給信了的人去宣認
[00:05:28.760 --> 00:05:30.960]  給敬畏耶和華人的人去唱
[00:05:30.960 --> 00:05:32.440]  在朝聖的路上
[00:05:32.440 --> 00:05:34.520]  藉著這首詩歌去表達
[00:05:34.520 --> 00:05:36.840]  「耶和華是我的信靠」
[00:05:36.840 --> 00:05:38.560]  這首歌的性質
[00:05:38.560 --> 00:05:40.440]  當掌握這首歌的性質的時候
[00:05:40.440 --> 00:05:41.840]  讓我們一起去看看
[00:05:41.840 --> 00:05:44.240]  其實內容是在說甚麼
[00:05:44.240 --> 00:05:46.120]  我們由頭開始看下去
[00:05:46.120 --> 00:05:48.680]  我今天會在第一至第四節裡
[00:05:48.680 --> 00:05:49.520]  給予一個題目
[00:05:49.520 --> 00:05:52.120]  叫做「最值得投靠的對象」
[00:05:52.120 --> 00:05:54.320]  相信你剛才也說
[00:05:54.320 --> 00:05:55.120]  這首歌詞
[00:05:55.120 --> 00:05:58.080]  詩詞好像很熟悉
[00:05:58.080 --> 00:05:58.880]  你也記得吧
[00:05:58.880 --> 00:06:00.000]  有首歌是這樣的
[00:06:00.000 --> 00:06:02.520]  (唱)
[00:06:02.520 --> 00:06:05.360]  你們應該一直唱過,很熟悉吧
[00:06:05.360 --> 00:06:08.560]  其實每個字看起來都是很簡單的
[00:06:09.040 --> 00:06:10.440]  句子也很容易明白
[00:06:10.440 --> 00:06:12.840]  我們大概知道它是說甚麼
[00:06:12.840 --> 00:06:15.240]  不過不知道你們會否是這樣
[00:06:15.240 --> 00:06:16.960]  當仔細一看的時候
[00:06:16.960 --> 00:06:18.640]  你會發覺有很多東西
[00:06:18.640 --> 00:06:19.720]  其實不太明白
[00:06:19.720 --> 00:06:20.840]  為何它會這樣說
[00:06:20.840 --> 00:06:22.640]  說完這句,為何會說這句呢
[00:06:22.640 --> 00:06:23.840]  例如
[00:06:23.840 --> 00:06:26.240]  例如第一、第二節這裡
[00:06:26.240 --> 00:06:27.360]  我會問
[00:06:27.360 --> 00:06:28.360]  其實這裡說
[00:06:28.360 --> 00:06:30.200]  「我這個詩人去宣認」
[00:06:30.200 --> 00:06:31.840]  「我的幫助是從何而來的」
[00:06:31.840 --> 00:06:35.040]  「我的幫助是從天地的耶和華而來」
[00:06:35.040 --> 00:06:35.960]  我就問
[00:06:35.960 --> 00:06:37.320]  「你直接說就可以了」
[00:06:37.320 --> 00:06:38.640]  「你這個詩人自己說」
[00:06:38.640 --> 00:06:39.840]  「我的幫助是從何而來的」
[00:06:39.840 --> 00:06:43.520]  「我的幫助是從天地的耶和華而來」
[00:06:43.520 --> 00:06:44.200]  這樣就可以了
[00:06:44.200 --> 00:06:47.480]  問題是為何它說要向山舉目呢
[00:06:47.480 --> 00:06:50.840]  為何要多次舉目呢
[00:06:50.840 --> 00:06:52.600]  為甚麼呢
[00:06:52.600 --> 00:06:55.240]  原來我們回到原文看的時候
[00:06:55.240 --> 00:06:56.720]  我們會明白得更多
[00:06:56.720 --> 00:07:00.800]  原文中「舉目」這個字是仰望的意思
[00:07:00.800 --> 00:07:02.320]  即是我要仰望
[00:07:02.320 --> 00:07:03.440]  而「山」
[00:07:03.440 --> 00:07:06.360]  我們中文看不到它的量數
[00:07:06.360 --> 00:07:08.240]  原來「山」是有S的
[00:07:08.240 --> 00:07:09.480]  即是「種山」的意思
[00:07:09.480 --> 00:07:11.360]  是「群山」的意思
[00:07:11.360 --> 00:07:13.120]  即是這裡說
[00:07:13.120 --> 00:07:14.200]  這個詩人說
[00:07:14.200 --> 00:07:17.200]  「我要向群山舉目」
[00:07:17.200 --> 00:07:18.080]  我仍然會問
[00:07:18.080 --> 00:07:20.720]  為何無緣無故要望山呢
[00:07:20.720 --> 00:07:22.720]  原來群山在於看
[00:07:22.720 --> 00:07:24.760]  當時人們看這篇詩的人
[00:07:24.760 --> 00:07:26.200]  有甚麼寓意呢
[00:07:26.200 --> 00:07:27.640]  原來是一個比喻
[00:07:27.640 --> 00:07:30.600]  這裡群山可以比喻兩件事
[00:07:30.600 --> 00:07:31.240]  第一是
[00:07:31.240 --> 00:07:31.960]  剛才也說了
[00:07:31.960 --> 00:07:33.840]  它是朝聖的路上
[00:07:33.840 --> 00:07:37.000]  其實它們朝聖的路上是很艱辛的
[00:07:37.000 --> 00:07:38.920]  群山可能可以代表的是
[00:07:38.920 --> 00:07:40.760]  朝聖路上的艱辛
[00:07:40.760 --> 00:07:42.720]  原來按地理來說
[00:07:42.720 --> 00:07:44.480]  耶路撒冷的聖殿位於
[00:07:44.480 --> 00:07:44.880]  幾高?
[00:07:44.880 --> 00:07:47.320]  位於海拔一千公尺的石安山
[00:07:47.320 --> 00:07:49.240]  香港鳳凰山是九百多公尺
[00:07:49.240 --> 00:07:49.920]  即是很高
[00:07:49.920 --> 00:07:51.280]  其實它的地勢很高
[00:07:51.280 --> 00:07:55.200]  而石安山是被群山所圍繞的
[00:07:55.200 --> 00:07:55.760]  即是說
[00:07:55.760 --> 00:07:58.040]  如果你不是在耶路撒冷要去
[00:07:58.040 --> 00:07:59.720]  你要經過很多很多的山
[00:07:59.720 --> 00:08:01.880]  走完才去到朝聖路上
[00:08:01.880 --> 00:08:03.040]  而這條路
[00:08:03.040 --> 00:08:04.600]  其實有甚麼呢
[00:08:04.600 --> 00:08:06.440]  你不要以為去購物
[00:08:06.440 --> 00:08:08.880]  即是上去太平山的電梯
[00:08:08.880 --> 00:08:09.520]  沒有的
[00:08:09.520 --> 00:08:10.680]  沒有交通的
[00:08:10.680 --> 00:08:13.320]  而它有的是礦野和山
[00:08:13.320 --> 00:08:16.960]  所以其實它路上沒有可以遮蔽的地方
[00:08:16.960 --> 00:08:18.280]  也沒有水源
[00:08:18.280 --> 00:08:22.120]  也可能會遇上野獸或者盜賊
[00:08:22.120 --> 00:08:24.360]  所以這裡說仰望群山
[00:08:24.360 --> 00:08:25.440]  可能是的就是
[00:08:25.440 --> 00:08:27.440]  我仰望我走過的路
[00:08:27.440 --> 00:08:28.880]  這麼辛苦的路
[00:08:28.880 --> 00:08:31.040]  我也要來去讚頌耶和華
[00:08:31.040 --> 00:08:32.600]  這裡說的可能是
[00:08:32.600 --> 00:08:34.840]  朝聖者所付出的代價
[00:08:34.840 --> 00:08:36.760]  望著途中的艱辛
[00:08:36.760 --> 00:08:40.080]  詩人仍然堅稱耶和華對耶和華的信靠
[00:08:40.080 --> 00:08:42.400]  不過其實寓意還有第二個
[00:08:42.400 --> 00:08:44.920]  這個是一個屬靈上的寓意
[00:08:44.920 --> 00:08:46.320]  要明白這個寓意
[00:08:46.320 --> 00:08:50.880]  我想帶大家進入當時近東的宗教文化
[00:08:50.880 --> 00:08:53.440]  原來當時的宗教文化是怎樣
[00:08:53.440 --> 00:08:55.960]  當人想起群山的時候會想起甚麼呢
[00:08:55.960 --> 00:08:57.280]  我們要知道一些東西
[00:08:57.280 --> 00:09:00.520]  原來山對當時的人的代表是一個甚麼地方呢
[00:09:00.520 --> 00:09:04.000]  山對當時的人的代表是接近神的地方
[00:09:04.000 --> 00:09:08.040]  就是說神是在山上
[00:09:08.040 --> 00:09:09.000]  當時人有這樣想
[00:09:09.000 --> 00:09:12.400]  所以我們經常說他們會上山祈禱
[00:09:12.400 --> 00:09:14.560]  而聖殿也建在山上
[00:09:14.560 --> 00:09:16.800]  山代表神所在之地
[00:09:16.800 --> 00:09:20.000]  而當時其實是一個多神的文化
[00:09:20.000 --> 00:09:21.240]  說的是甚麼呢
[00:09:21.240 --> 00:09:25.360]  人在世界上應該不止一個神
[00:09:25.360 --> 00:09:27.520]  而有很多東西都可以信靠
[00:09:27.520 --> 00:09:29.200]  全部東西都可以視為神明
[00:09:29.200 --> 00:09:30.880]  其實我們現在也有類似的
[00:09:30.880 --> 00:09:35.440]  譬如我們王大仙也是某某人
[00:09:35.440 --> 00:09:37.360]  觀音也是不知道從何而來
[00:09:37.360 --> 00:09:39.200]  孫悟空也是可以做神的
[00:09:39.200 --> 00:09:40.600]  我們現在這個地方
[00:09:40.600 --> 00:09:42.920]  明明是虛構的角色多於視為神明
[00:09:42.920 --> 00:09:43.880]  當時也是
[00:09:43.880 --> 00:09:47.320]  很多東西都會視為神明
[00:09:47.320 --> 00:09:50.200]  原來聖經也有提到這些神的名字
[00:09:50.200 --> 00:09:52.240]  我們有個圖片大概看看
[00:09:52.240 --> 00:09:54.080]  當時近東的地方
[00:09:54.080 --> 00:09:58.200]  多人拜的神或神明大概就是這些
[00:09:58.200 --> 00:10:00.200]  每個地區都有不同的神明
[00:10:00.200 --> 00:10:02.760]  而每個神明都有不同的
[00:10:02.760 --> 00:10:05.120]  管理不同的範疇和能力
[00:10:05.120 --> 00:10:06.360]  有些是怎樣的呢
[00:10:06.360 --> 00:10:08.040]  是掌管生育的
[00:10:08.040 --> 00:10:09.920]  有些是掌管天氣的
[00:10:09.920 --> 00:10:12.280]  有些是掌管戰爭的
[00:10:12.280 --> 00:10:16.040]  你知不知道這些神對當時的人來說
[00:10:16.040 --> 00:10:16.760]  為甚麼會拜
[00:10:16.760 --> 00:10:17.440]  很多人會拜
[00:10:17.440 --> 00:10:18.520]  為甚麼會拜呢
[00:10:18.520 --> 00:10:21.280]  因為當時其實是一個農業的社會
[00:10:21.280 --> 00:10:23.720]  所以你農業的社會
[00:10:23.720 --> 00:10:26.000]  我當然是拜掌管天氣的神
[00:10:26.000 --> 00:10:27.440]  因為有修成
[00:10:27.440 --> 00:10:29.800]  為甚麼我要拜生育的神
[00:10:29.800 --> 00:10:32.800]  因為勞動力很重要
[00:10:32.800 --> 00:10:35.680]  生多個兒子就多人幫我耕田
[00:10:35.680 --> 00:10:36.840]  幫人打仗
[00:10:36.840 --> 00:10:38.320]  所以勞動力很重要
[00:10:38.320 --> 00:10:39.320]  戰爭當然
[00:10:39.320 --> 00:10:41.720]  因為當時地是他們的產物
[00:10:41.720 --> 00:10:42.920]  所以要對抗外敵
[00:10:42.920 --> 00:10:44.720]  他們就要拜戰爭的神
[00:10:44.720 --> 00:10:46.520]  這些神其實對民生
[00:10:46.520 --> 00:10:48.480]  即是他們所管轄的範圍
[00:10:48.480 --> 00:10:50.480]  都對民生有極大影響
[00:10:50.480 --> 00:10:54.640]  因此其實當時的人要去追求範圍的順利
[00:10:54.640 --> 00:10:57.280]  就會去祈求這些神的庇佑
[00:10:57.920 --> 00:11:00.240]  當時的眾神
[00:11:00.240 --> 00:11:03.040]  名字叫巴力 阿斯他祿等等
[00:11:03.040 --> 00:11:06.200]  他們所代表的其實對於現在來說是甚麼
[00:11:06.200 --> 00:11:11.280]  財富 事業 家庭 愛情
[00:11:11.280 --> 00:11:13.280]  大概就是這些
[00:11:13.280 --> 00:11:17.000]  如果從聖經看到當時的多神文化
[00:11:17.000 --> 00:11:19.640]  其實較為出名的你都會有些印象
[00:11:19.640 --> 00:11:21.200]  大家記不記得
[00:11:21.200 --> 00:11:24.720]  聶王記第十八章有個先知叫以利亞
[00:11:24.720 --> 00:11:28.120]  他一人大戰四百五十個巴力先知
[00:11:28.120 --> 00:11:29.520]  大家有沒有記得這個故事
[00:11:29.520 --> 00:11:30.520]  有吧
[00:11:30.520 --> 00:11:32.000]  如果大家記得這個故事
[00:11:32.000 --> 00:11:37.520]  當時就是以利亞一個人對四百五十個巴力先知大鬥法
[00:11:37.520 --> 00:11:38.920]  內容大概是怎樣呢
[00:11:38.920 --> 00:11:41.920]  大概就是兩邊的先知要鬥強
[00:11:41.920 --> 00:11:43.120]  怎樣才算強呢
[00:11:43.120 --> 00:11:45.200]  就是大家決定好了
[00:11:45.200 --> 00:11:46.600]  我們這裡有些肉
[00:11:46.600 --> 00:11:48.720]  有隻牛放了肉
[00:11:48.720 --> 00:11:49.800]  有些柴在這裡
[00:11:49.800 --> 00:11:50.920]  有整個祭壇
[00:11:50.920 --> 00:11:52.400]  兩邊都做了一個
[00:11:52.400 --> 00:11:55.800]  然後耶和華先知就是以利亞
[00:11:55.800 --> 00:11:56.880]  你就去祈禱
[00:11:56.880 --> 00:11:59.200]  祈禱如果那裡著火
[00:11:59.200 --> 00:12:00.200]  就你贏
[00:12:00.200 --> 00:12:02.280]  如果巴力先知你祈禱著火
[00:12:02.280 --> 00:12:03.880]  巴力先知就贏了
[00:12:03.880 --> 00:12:04.480]  誰強呢
[00:12:04.480 --> 00:12:06.080]  說的是誰神強
[00:12:06.080 --> 00:12:09.200]  不過其實如果你看這裡
[00:12:09.200 --> 00:12:11.080]  巴力是風暴之神的時候
[00:12:11.080 --> 00:12:12.680]  你會覺得很有趣
[00:12:12.680 --> 00:12:16.000]  巴力是掌管風暴的神
[00:12:16.000 --> 00:12:19.000]  他應該是有具備閃電的能力
[00:12:19.000 --> 00:12:21.680]  應該是理論上四百五十個巴力先知
[00:12:21.680 --> 00:12:22.880]  嘩! 砰!
[00:12:22.880 --> 00:12:25.080]  大概都已經著火了
[00:12:25.080 --> 00:12:26.480]  如果他真的掌管
[00:12:26.480 --> 00:12:27.200]  就是這樣
[00:12:27.200 --> 00:12:29.880]  不過當時大家的結果是甚麼呢
[00:12:29.880 --> 00:12:32.480]  就是一個耶和華先知
[00:12:32.480 --> 00:12:35.200]  那裡淋水了
[00:12:35.200 --> 00:12:36.200]  然後著火了
[00:12:36.200 --> 00:12:39.000]  但是那裡站也站不住
[00:12:39.000 --> 00:12:40.280]  一個掌管風暴的
[00:12:40.280 --> 00:12:43.000]  但是結果是做不到的
[00:12:43.000 --> 00:12:45.680]  不過我回到詩篇的經文裡
[00:12:45.680 --> 00:12:48.880]  當理解到山是神所在之地
[00:12:48.880 --> 00:12:51.280]  再加上多神文化這兩個點
[00:12:51.280 --> 00:12:54.480]  我們就可以理解群山是甚麼意思
[00:12:54.480 --> 00:12:57.880]  群山讓人想起的就是
[00:12:57.880 --> 00:13:01.480]  想到眾神所在的地方
[00:13:01.480 --> 00:13:02.880]  原來這裡說的是
[00:13:02.880 --> 00:13:07.080]  當我望向這個世界上有這麼多的神明
[00:13:07.080 --> 00:13:08.880]  我仍然去問自己
[00:13:08.880 --> 00:13:11.280]  我的幫助從何而來呢
[00:13:11.280 --> 00:13:13.680]  我仍然選擇我的幫助
[00:13:13.680 --> 00:13:16.880]  是從造天地的耶和華而來
[00:13:16.880 --> 00:13:18.880]  使人在眾多的神裡面
[00:13:18.880 --> 00:13:20.880]  仍然去選擇耶和華
[00:13:20.880 --> 00:13:23.080]  讓耶和華成為他的保護者
[00:13:23.080 --> 00:13:24.080]  成為他的神
[00:13:24.080 --> 00:13:24.680]  為甚麼呢?
[00:13:24.680 --> 00:13:25.280]  他解釋的
[00:13:25.280 --> 00:13:28.880]  他說因為這個神是造天地的耶和華
[00:13:28.880 --> 00:13:31.280]  耶和華是造天地的那個
[00:13:31.280 --> 00:13:34.680]  世界上一切都是神所造的
[00:13:34.680 --> 00:13:35.680]  無論財富
[00:13:35.680 --> 00:13:36.680]  無論事業
[00:13:36.680 --> 00:13:37.480]  無論學業
[00:13:37.480 --> 00:13:38.280]  無論家宅
[00:13:38.280 --> 00:13:39.080]  無論愛情
[00:13:39.080 --> 00:13:40.880]  一切一切都是耶和華所造的
[00:13:40.880 --> 00:13:41.680]  所供應的
[00:13:41.680 --> 00:13:43.080]  所以真正選擇的
[00:13:43.080 --> 00:13:46.480]  就是只有創造天地那個
[00:13:46.480 --> 00:13:47.880]  頂姐妹
[00:13:47.880 --> 00:13:49.080]  你呢?
[00:13:49.080 --> 00:13:50.880]  我想問問你
[00:13:50.880 --> 00:13:54.080]  你要去選擇投靠耶和華呢?
[00:13:54.080 --> 00:13:56.880]  還是投靠別的神呢?
[00:13:56.880 --> 00:14:00.080]  或者你不是投靠財神
[00:14:00.080 --> 00:14:02.680]  或者愛戀神
[00:14:02.680 --> 00:14:06.280]  不過當你想去擁有你的財富
[00:14:06.280 --> 00:14:07.880]  我當然是有錢比較好
[00:14:07.880 --> 00:14:09.880]  我當然是學業比較好
[00:14:09.880 --> 00:14:11.280]  比較厲害
[00:14:11.280 --> 00:14:12.880]  我們是否經常都會用
[00:14:12.880 --> 00:14:16.880]  很容易去依靠這些東西來幫助你的人生呢?
[00:14:16.880 --> 00:14:18.080]  以我認識你們
[00:14:18.080 --> 00:14:20.680]  你說你從小到大都去教會
[00:14:20.680 --> 00:14:21.680]  其實你不太明白
[00:14:21.680 --> 00:14:24.280]  什麼叫做在眾神裡面去選擇耶和華
[00:14:24.280 --> 00:14:26.680]  我出生基本上都是去教會
[00:14:26.680 --> 00:14:27.880]  都是信耶穌的
[00:14:27.880 --> 00:14:29.680]  我想試一下將這段經文
[00:14:29.680 --> 00:14:31.480]  轉成現代的處境
[00:14:31.480 --> 00:14:33.680]  讓你看一下什麼叫投靠別神
[00:14:33.680 --> 00:14:35.080]  什麼叫你們可以選擇
[00:14:35.080 --> 00:14:37.280]  假設下個星期
[00:14:37.280 --> 00:14:39.280]  下個星期你計劃
[00:14:39.280 --> 00:14:41.080]  下個星期的計劃
[00:14:41.080 --> 00:14:42.080]  打算出門
[00:14:42.080 --> 00:14:44.880]  你就會看一下自己的電話
[00:14:44.880 --> 00:14:48.880]  記錄下個星期6月30日發生什麼事
[00:14:48.880 --> 00:14:50.280]  當你打開手機
[00:14:50.280 --> 00:14:52.080]  這一天很精彩
[00:14:52.080 --> 00:14:54.480]  原來你爸爸和你媽媽同一天生日
[00:14:54.480 --> 00:14:55.880]  就是下個星期生日
[00:14:55.880 --> 00:14:58.480]  他就約了你去美孚喝茶
[00:14:58.480 --> 00:15:00.080]  但是6月
