
[00:00:00.000 --> 00:00:09.160]  不知道大家知道最近熱門的話題
[00:04:11.640 --> 00:04:13.640]  甚至乎亡了國
[00:04:13.640 --> 00:04:18.000]  而南角都正在受亞述國的威脅
[00:04:18.000 --> 00:04:19.280]  在「以塞亞書」裏面
[00:04:19.280 --> 00:04:23.040]  都預言到南角不久的將來
[00:04:23.040 --> 00:04:25.480]  都會被巴比倫所攻佔
[00:04:25.480 --> 00:04:29.440]  南角將會面對亡國
[00:04:29.440 --> 00:04:31.920]  雖然預言到以色列會亡國
[00:04:31.920 --> 00:04:35.400]  但同樣都預言到以色列復國
[00:04:35.400 --> 00:04:39.160]  將來耶和華必定拯救
[00:04:39.160 --> 00:04:41.080]  其實由40章開始
[00:04:41.080 --> 00:04:42.400]  就已經說到
[00:04:42.400 --> 00:04:45.600]  耶和華要透過他的僕人尼塞亞
[00:04:45.600 --> 00:04:48.360]  拯救屬神的子民
[00:04:48.360 --> 00:04:52.280]  宣佈被老德釋放的信息
[00:04:52.280 --> 00:04:55.840]  到52章的尾尾
[00:04:55.840 --> 00:04:58.640]  它確是形容到耶和華的僕人
[00:04:58.640 --> 00:05:00.280]  這位救主尼塞亞
[00:05:00.280 --> 00:05:03.040]  卻是面容被別人憔悴
[00:05:03.040 --> 00:05:06.040]  外表都被世人呼告
[00:05:06.040 --> 00:05:08.680]  用近代的字來形容的話
[00:05:08.680 --> 00:05:11.000]  其實說到尼塞亞
[00:05:11.000 --> 00:05:12.360]  殘到不堪
[00:05:12.360 --> 00:05:16.080]  人都認不出他
[00:05:16.080 --> 00:05:19.480]  所以來到53章的第一節
[00:05:19.480 --> 00:05:20.480]  剛才我們讀過
[00:05:20.480 --> 00:05:23.160]  一開始就有兩條問題
[00:05:23.160 --> 00:05:23.840]  很疑惑
[00:05:23.840 --> 00:05:27.920]  為什麼這位救主竟然是這樣的樣子
[00:05:27.920 --> 00:05:28.760]  第一條問題
[00:05:28.760 --> 00:05:32.720]  他說「我們所傳的有誰信呢?」
[00:05:32.720 --> 00:05:34.840]  原文直接翻譯是
[00:05:34.840 --> 00:05:39.360]  「我們的信息有誰信呢?」
[00:05:39.360 --> 00:05:41.360]  可以多按一下嗎?
[00:05:41.360 --> 00:05:44.240]  這樣就看到了
[00:05:44.240 --> 00:05:48.880]  我以為我老花是一個夢
[00:05:48.880 --> 00:05:51.480]  我們的信息有誰信呢?
[00:05:51.480 --> 00:05:52.200]  在說什麼?
[00:05:52.200 --> 00:05:53.640]  在說尼塞亞
[00:05:53.640 --> 00:05:56.160]  人看上去一個
[00:05:56.160 --> 00:05:57.240]  不堪入目
[00:05:57.240 --> 00:05:59.600]  殘到認不出救主
[00:05:59.600 --> 00:06:02.080]  耶和華透過這樣的尼塞亞
[00:06:02.080 --> 00:06:03.920]  去拯救以色列人
[00:06:03.920 --> 00:06:07.080]  這個信息人們怎樣相信呢?
[00:06:07.080 --> 00:06:09.760]  尼塞亞不應該是很帥氣
[00:06:09.760 --> 00:06:10.800]  很有霸氣
[00:06:10.800 --> 00:06:13.040]  像個英雄般出現嗎?
[00:06:13.040 --> 00:06:14.480]  為什麼會這樣?
[00:06:14.480 --> 00:06:16.400]  誰會相信呢?
[00:06:16.400 --> 00:06:18.240]  第二條問題
[00:06:18.240 --> 00:06:21.840]  他說「耶和華的蚌壁向誰顯露呢?」
[00:06:21.840 --> 00:06:24.040]  蚌壁是指能力
[00:06:24.040 --> 00:06:24.960]  在說什麼呢?
[00:06:24.960 --> 00:06:26.880]  在說以色列人覺得
[00:06:26.880 --> 00:06:30.880]  不可能從這樣的尼塞亞身上
[00:06:30.880 --> 00:06:34.760]  在他的身上能夠看到上帝的能力
[00:06:34.760 --> 00:06:38.240]  怎會在殘缺不堪的尼塞亞
[00:06:38.240 --> 00:06:39.800]  這位救主的身上
[00:06:39.800 --> 00:06:42.160]  能夠看到上帝的能力呢?
[00:06:42.160 --> 00:06:44.120]  就像我們一說到英雄
[00:06:44.120 --> 00:06:46.400]  你想起什麼?
[00:06:46.400 --> 00:06:47.880]  當然是《魔物獵人》
[00:06:47.880 --> 00:06:49.520]  難道是《迷你人》嗎?
[00:06:49.520 --> 00:06:50.960]  雖然大家都是M字頭
[00:06:50.960 --> 00:06:52.200]  是嗎?
[00:06:52.200 --> 00:06:53.280]  很難接受
[00:06:53.280 --> 00:06:56.200]  好像說救主就像迷你人一樣
[00:06:56.200 --> 00:06:57.400]  當然他也很可愛
[00:06:57.400 --> 00:06:58.800]  很受歡迎
[00:06:58.800 --> 00:06:59.920]  但不是
[00:06:59.920 --> 00:07:05.400]  對於救主的觀念有一定的期望
[00:07:05.400 --> 00:07:07.520]  接著我們再看下去
[00:07:07.520 --> 00:07:09.880]  說到這位尼塞亞
[00:07:09.880 --> 00:07:12.840]  上帝的僕人是一個怎樣的尼塞亞呢?
[00:07:12.840 --> 00:07:14.720]  第二節他這樣說
[00:07:14.720 --> 00:07:18.080]  他說「他在耶和華面前生長如嫩芽
[00:07:18.080 --> 00:07:20.200]  橡根出於幹地」
[00:07:20.200 --> 00:07:24.320]  說到尼塞亞的出生
[00:07:24.320 --> 00:07:27.320]  「好像平常人一樣經歷成長
[00:07:27.320 --> 00:07:29.400]  不過是一個很平凡的人生
[00:07:29.400 --> 00:07:32.440]  但他過著很艱苦的人生」
[00:07:32.440 --> 00:07:35.960]  「嫩芽」可以說得很幼嫩、很脆弱
[00:07:35.960 --> 00:07:39.600]  或者可以說得很不起眼
[00:07:39.600 --> 00:07:41.520]  「而沒有家型美容
[00:07:41.520 --> 00:07:43.240]  使我們注視他
[00:07:43.240 --> 00:07:45.640]  沒有美貌使我們仰慕他」
[00:07:45.640 --> 00:07:47.880]  說到他的外表一點都不吸引
[00:07:47.880 --> 00:07:51.440]  甚至可能有點醜
[00:07:51.440 --> 00:07:53.960]  從他的成長、外表看
[00:07:53.960 --> 00:07:59.080]  這位尼塞亞的出生很艱苦、很平凡
[00:07:59.080 --> 00:08:00.040]  很不起眼
[00:08:00.040 --> 00:08:04.040]  甚至你也不太察覺他的存在
[00:08:04.040 --> 00:08:06.320]  接著第三節就說到
[00:08:06.320 --> 00:08:08.280]  他被藐視、被人嫌棄
[00:08:08.280 --> 00:08:11.400]  多受痛苦、常經憂患
[00:08:11.400 --> 00:08:14.760]  說到這位尼塞亞會受到很多苦
[00:08:14.760 --> 00:08:16.680]  不單是肉身的苦
[00:08:16.680 --> 00:08:18.240]  也有心靈的苦
[00:08:18.240 --> 00:08:20.640]  他受不到別人的尊重
[00:08:20.640 --> 00:08:21.840]  被人藐視
[00:08:21.840 --> 00:08:25.840]  藐視是有興旱和沒有價值的意思
[00:08:25.840 --> 00:08:28.720]  甚至他被人掩面不看
[00:08:28.720 --> 00:08:29.640]  不想看到他
[00:08:29.640 --> 00:08:31.840]  為什麼要掩面不看呢?
[00:08:31.840 --> 00:08:33.640]  其實是有離棄的意思
[00:08:33.640 --> 00:08:34.840]  其實在說什麼呢?
[00:08:34.840 --> 00:08:36.360]  在說以色列人覺得
[00:08:36.360 --> 00:08:39.440]  哇!這位尼塞亞竟然要受這麼多苦
[00:08:39.440 --> 00:08:43.720]  這位尼塞亞連自己都不能夠救自己脫離苦難
[00:08:43.720 --> 00:08:46.360]  他自己都保護不了自己
[00:08:46.360 --> 00:08:48.840]  他怎樣能夠保護我們呢?
[00:08:48.840 --> 00:08:50.880]  以色列人又怎會相信
[00:08:50.880 --> 00:08:55.760]  信得過這位尼塞亞可以保護自己呢?
[00:08:55.760 --> 00:08:57.600]  所以人都離棄他
[00:08:57.600 --> 00:08:58.560]  不相信他
[00:08:58.560 --> 00:09:01.120]  也不尊重他
[00:09:01.120 --> 00:09:02.600]  難聽一點說
[00:09:02.600 --> 00:09:03.520]  人看到他
[00:09:03.520 --> 00:09:05.360]  哇!就好像看到過街老鼠一樣
[00:09:05.360 --> 00:09:09.440]  不想接近這個尼塞亞
[00:09:09.440 --> 00:09:11.360]  當時預言的尼塞亞
[00:09:11.360 --> 00:09:12.520]  相信我們都知道
[00:09:12.520 --> 00:09:14.720]  其實都是在說耶穌基督
[00:09:14.720 --> 00:09:16.120]  這位救主
[00:09:16.120 --> 00:09:16.800]  是的
[00:09:16.800 --> 00:09:18.880]  當耶穌來到這個世界的時候
[00:09:18.880 --> 00:09:20.400]  人都是不尊重他
[00:09:20.400 --> 00:09:21.800]  不接納他
[00:09:21.800 --> 00:09:23.280]  都離棄他
[00:09:23.280 --> 00:09:26.800]  甚至將他釘十字架
[00:09:26.800 --> 00:09:28.040]  在這裡我們看到
[00:09:28.040 --> 00:09:30.280]  尼塞亞這位救主的出現
[00:09:30.280 --> 00:09:31.960]  不論是他的出身
[00:09:31.960 --> 00:09:32.760]  他的外貌
[00:09:32.760 --> 00:09:34.040]  他的遭遇
[00:09:34.040 --> 00:09:36.720]  都不像以色列人的期望
[00:09:36.720 --> 00:09:39.360]  不合乎人的要求
[00:09:39.360 --> 00:09:40.760]  從人的角度來看
[00:09:40.760 --> 00:09:42.760]  不會選擇一個這樣的救主
[00:09:42.760 --> 00:09:45.600]  選擇一個這麼非一般的救主
[00:09:45.600 --> 00:09:48.400]  為什麼上帝要這樣做呢?
[00:09:48.400 --> 00:09:50.600]  為什麼一個受這麼多苦
[00:09:50.600 --> 00:09:52.200]  和這麼不起眼的救主
[00:09:52.200 --> 00:09:55.320]  為什麼上帝要這樣安排呢?
[00:09:55.320 --> 00:09:56.760]  為什麼尼塞亞
[00:09:56.760 --> 00:09:59.400]  不是應該像大將軍一樣
[00:09:59.400 --> 00:10:01.200]  威風瀾瀾的出現
[00:10:01.200 --> 00:10:03.160]  去拯救以色列國呢?
[00:10:03.160 --> 00:10:05.480]  為什麼呢?
[00:10:05.480 --> 00:10:07.280]  因為上帝的旨意
[00:10:07.280 --> 00:10:09.720]  不是要單單拯救以色列人
[00:10:09.720 --> 00:10:12.960]  而是要拯救全世界的人
[00:10:12.960 --> 00:10:15.640]  一個威風瀾瀾的大將軍
[00:10:15.640 --> 00:10:18.280]  他可能真的可以拯救以色列國
[00:10:18.280 --> 00:10:19.600]  令到他復國
[00:10:19.600 --> 00:10:20.960]  脫離亞述、巴比倫
[00:10:20.960 --> 00:10:23.080]  甚至乎羅馬的帝國
[00:10:23.080 --> 00:10:25.280]  讓以色列人有一個好的國家
[00:10:25.280 --> 00:10:27.200]  可以生活下去
[00:10:27.200 --> 00:10:28.320]  但是上帝的道路
[00:10:28.320 --> 00:10:30.440]  是高過人的道路
[00:10:30.440 --> 00:10:32.960]  神要拯救的是全世界的人
[00:10:32.960 --> 00:10:35.160]  神要做更大的事
[00:10:35.160 --> 00:10:38.440]  不是要人單單有一個好的生活
[00:10:38.440 --> 00:10:39.720]  去生活下去
[00:10:39.720 --> 00:10:41.080]  生存下去
[00:10:41.080 --> 00:10:42.800]  他是確然得到永生
[00:10:42.800 --> 00:10:44.840]  和天父的關係能夠復和
[00:10:44.840 --> 00:10:47.960]  得到永遠的生命
[00:10:47.960 --> 00:10:50.920]  神用的方法很不一樣
[00:10:50.920 --> 00:10:51.760]  但是以色列人
[00:10:51.760 --> 00:10:53.880]  他帶著很多自己的期望
[00:10:53.880 --> 00:10:56.960]  甚至世界的觀念套進去
[00:10:56.960 --> 00:10:58.360]  就令到以色列人
[00:10:58.360 --> 00:10:59.840]  知道救主是這樣的時候
[00:10:59.840 --> 00:11:02.000]  他們就很失望
[00:11:02.000 --> 00:11:03.000]  連以色列人都覺得
[00:11:03.000 --> 00:11:04.000]  不可能啊
[00:11:04.000 --> 00:11:06.320]  怎麼會用這樣的救主呢?
[00:11:06.320 --> 00:11:09.680]  說給人聽都沒人相信
[00:11:09.680 --> 00:11:12.960]  不過在第二節有一句很重要的話
[00:11:12.960 --> 00:11:16.400]  他說:他在耶和華面前
[00:11:16.400 --> 00:11:20.880]  說道:原來這個救主尼塞亞
[00:11:20.880 --> 00:11:24.160]  他發生的事情是神所容許的
[00:11:24.160 --> 00:11:29.280]  也就是一切都在神的計劃和掌權裡面
[00:11:29.280 --> 00:11:32.200]  耶和華的僕人救主尼塞亞
[00:11:32.200 --> 00:11:36.920]  以一個很卑微、受苦、不討好的形象出現
[00:11:36.920 --> 00:11:39.600]  一點都不像以色列人的預期
[00:11:39.600 --> 00:11:43.360]  原來一切都在神的計劃之中
[00:11:43.360 --> 00:11:46.520]  在祂掌握之內
[00:11:46.520 --> 00:11:51.520]  耶穌基督的救恩來到這個世界
[00:11:51.520 --> 00:11:53.600]  不是要來滿足人的期望
[00:11:53.600 --> 00:11:56.200]  而是完成天父的旨意
[00:11:56.200 --> 00:11:58.040]  過程當中會受苦
[00:11:58.040 --> 00:12:01.000]  吃盡苦頭不被討好
[00:12:01.000 --> 00:12:03.000]  但是耶穌仍然堅持
[00:12:03.000 --> 00:12:04.680]  不受人的影響而改變
[00:12:04.680 --> 00:12:07.640]  因為祂知道天父必掌權
[00:12:07.640 --> 00:12:09.880]  一切都在天父的手裡
[00:12:09.880 --> 00:12:14.760]  神要在耶穌身上做更大的事
[00:12:14.760 --> 00:12:16.040]  弟兄姊妹
[00:12:16.040 --> 00:12:21.280]  真的,信仰是不會能夠滿足我們所有的期望
[00:12:21.280 --> 00:12:23.000]  跟隨著路上
[00:12:23.000 --> 00:12:26.840]  信仰的路也不一定如我們所願
[00:12:26.840 --> 00:12:30.520]  甚至我們也會為主受苦
[00:12:30.520 --> 00:12:33.720]  如果我們只帶著自己的期望進入信仰
[00:12:33.720 --> 00:12:37.360]  當不治於其,我們就很想放棄
[00:12:37.360 --> 00:12:39.600]  我們要學習
[00:12:39.600 --> 00:12:41.200]  跟耶穌基督一樣
[00:12:41.200 --> 00:12:44.200]  就算不在期望裡
[00:12:44.200 --> 00:12:47.560]  讓我們仍然相信有天父的心意
[00:12:47.560 --> 00:12:49.160]  有天父的旨意
[00:12:49.160 --> 00:12:51.040]  天父仍然掌權
[00:12:51.040 --> 00:12:58.600]  天父上帝仍然要在你身上做更大的事
[00:12:58.600 --> 00:13:00.320]  弟兄姊妹
[00:13:00.320 --> 00:13:01.640]  也很真實
[00:13:01.640 --> 00:13:04.480]  做基督徒真的不是每一件事都順利
[00:13:04.480 --> 00:13:07.880]  甚至有時我們因為要持守信仰
[00:13:07.880 --> 00:13:10.880]  更加不順利
[00:13:10.880 --> 00:13:13.520]  就好像我們要持守信仰
[00:13:13.520 --> 00:13:17.680]  在工作裡很忠誠、很忠心、很努力去工作
[00:13:17.680 --> 00:13:20.880]  但可能旁邊的卸膊的那個
[00:13:20.880 --> 00:13:24.000]  他升職比我們快
[00:13:24.000 --> 00:13:26.240]  也令人很失望
[00:13:26.240 --> 00:13:28.840]  又或者因為我們基督徒
[00:13:28.840 --> 00:13:30.400]  有些事我們不做
[00:13:30.400 --> 00:13:32.440]  可能別人也會覺得我們很奇怪
[00:13:32.440 --> 00:13:34.080]  或者覺得我們很老套
[00:13:34.080 --> 00:13:36.000]  用一些很奇怪的眼光
[00:13:36.000 --> 00:13:39.400]  或者恥笑的眼光看我們
[00:13:39.400 --> 00:13:43.280]  如果你現在告訴別人
[00:13:43.280 --> 00:13:46.920]  假設你還未結婚
[00:13:46.920 --> 00:13:47.840]  咦?
[00:13:47.840 --> 00:13:49.600]  沒事,對不起
[00:13:49.600 --> 00:13:53.400]  如果你告訴別人你還未結婚
[00:13:53.400 --> 00:13:57.040]  但你告訴別人你從來沒有性經驗
[00:13:57.040 --> 00:13:59.400]  我未試過有性行為
[00:13:59.400 --> 00:14:00.880]  可能真的
[00:14:00.880 --> 00:14:02.600]  身邊的人聽到會覺得
[00:14:02.600 --> 00:14:04.320]  這是很奇怪的事
[00:14:04.320 --> 00:14:07.640]  可能他想把你放進博物館
[00:14:07.640 --> 00:14:10.360]  因為覺得這個人太珍貴了
[00:14:10.360 --> 00:14:14.520]  真的要把你拿出來展覽才行
[00:14:14.520 --> 00:14:16.440]  因為現在是性開放的時代
[00:14:16.440 --> 00:14:19.840]  不是現在,其實這幾十年都是
[00:14:19.840 --> 00:14:24.840]  嘩!怎麼可以守住你的貞潔?
[00:14:24.840 --> 00:14:27.680]  怎麼會拍拖不上床?
[00:14:27.680 --> 00:14:29.320]  他們會覺得很神奇
[00:14:29.320 --> 00:14:31.320]  但作為基督徒的我們
[00:14:31.320 --> 00:14:33.840]  如果我們要立志守住這條線
[00:14:33.840 --> 00:14:35.400]  可能真的會被人笑
[00:14:35.400 --> 00:14:36.800]  覺得我們很奇怪
[00:14:36.800 --> 00:14:39.920]  覺得我們是異類
[00:14:39.920 --> 00:14:40.920]  靈姐妹
[00:14:40.920 --> 00:14:42.640]  讓我們當學校
[00:14:42.640 --> 00:14:43.680]  耶穌基督的生命
[00:14:43.680 --> 00:14:45.520]  彌創下的生命
[00:14:45.520 --> 00:14:47.040]  祂也不受歡迎
[00:14:47.040 --> 00:14:50.120]  祂也不被別人看得起
[00:14:50.120 --> 00:14:52.440]  作為基督徒我們要預了
[00:14:52.440 --> 00:14:55.240]  預了我們是和人不同的
[00:14:55.240 --> 00:14:58.440]  預了我們可能這個世界未必能接納到
[00:14:58.440 --> 00:15:00.640]  因為我們有不同的價值觀
[00:15:00.640 --> 00:15:02.840]  我們也有不同的期望
[00:15:02.840 --> 00:15:04.920]  甚至有時我們去傳福音
[00:15:04.920 --> 00:15:07.680]  也未必是一件被討好的事
[00:15:07.680 --> 00:15:10.200]  可能有時別人看到我們傳福音派單張
[00:15:10.200 --> 00:15:11.880]  可能也會想避開我們
[00:15:11.880 --> 00:15:14.920]  我們有時也好像過街老鼠一樣
[00:15:14.920 --> 00:15:16.000]  我們也要預了
[00:15:16.000 --> 00:15:19.920]  但不要因為這樣而灰心
[00:15:19.920 --> 00:15:20.440]  靈姐妹
[00:15:20.440 --> 00:15:23.320]  成為基督徒不等於凡事順利
[00:15:23.320 --> 00:15:25.160]  為了作見證
[00:15:25.160 --> 00:15:26.480]  為了持守真理
[00:15:26.480 --> 00:15:30.200]  也未必是一件讓我們順利的事
[00:15:30.200 --> 00:15:33.200]  因為我們的價值觀、世界觀
[00:15:33.200 --> 00:15:35.760]  和這個世界很不同
[00:15:35.760 --> 00:15:37.120]  甚至為主受苦
[00:15:37.120 --> 00:15:38.640]  我們也要預了
[00:15:38.640 --> 00:15:39.120]  但靈姐妹
[00:15:39.120 --> 00:15:40.760]  我真的很想鼓勵大家
[00:15:40.760 --> 00:15:42.560]  知道大家這幾年
[00:15:42.560 --> 00:15:45.160]  大家都過得很不容易
[00:15:45.160 --> 00:15:45.840]  是吧
[00:15:45.840 --> 00:15:48.280]  這幾年大家都過得很不容易
[00:15:48.280 --> 00:15:50.080]  也知道有些靈姐妹
[00:15:50.080 --> 00:15:51.560]  可能你也計劃
[00:15:51.560 --> 00:15:54.760]  可能也有機會去外國生活
[00:15:54.760 --> 00:15:56.960]  工作也好、讀書也好
[00:15:56.960 --> 00:15:59.280]  不論你仍然留在香港
[00:15:59.280 --> 00:16:02.000]  或者你在外國生活
[00:16:02.000 --> 00:16:04.000]  我們真的要預了
[00:16:04.000 --> 00:16:06.360]  作為一個跟隨耶穌的人
[00:16:06.360 --> 00:16:10.560]  困難、挑戰、苦難是一定有的
[00:16:10.560 --> 00:16:12.400]  作為一個願意
[00:16:12.400 --> 00:16:14.600]  很想繼續去傳福音
[00:16:14.600 --> 00:16:16.960]  很想去作見證、見證神
[00:16:16.960 --> 00:16:19.080]  行神旨意的人
[00:16:19.080 --> 00:16:20.040]  我們也要預了
[00:16:20.040 --> 00:16:22.400]  我們未必是受歡迎
[00:16:22.400 --> 00:16:25.720]  因為我們跟這個世界的想法很不一樣
[00:16:25.720 --> 00:16:27.520]  但我們不要因為這樣灰心
[00:16:27.520 --> 00:16:28.800]  要認定
[00:16:28.800 --> 00:16:30.800]  無論在什麼環境裏面
[00:16:30.800 --> 00:16:32.840]  天父仍然掌權
[00:16:32.840 --> 00:16:35.720]  一切都是祂掌握在裏面
[00:16:35.720 --> 00:16:42.040]  你要相信天父仍然要在你身上做更大的事
[00:16:42.040 --> 00:16:43.600]  我們繼續看下去
[00:16:43.600 --> 00:16:46.600]  第四小第六節
[00:16:46.600 --> 00:16:48.400]  第四節說出
[00:16:48.400 --> 00:16:50.920]  尼塞亞受很多苦
[00:16:50.920 --> 00:16:52.680]  不過原來他的受苦
[00:16:52.680 --> 00:16:54.840]  不是因為他的問題
[00:16:54.840 --> 00:16:56.200]  不是他做錯了什麼
[00:16:56.200 --> 00:16:57.880]  也不是他不好
[00:16:57.880 --> 00:17:01.080]  原來他是代替人受苦
[00:17:01.080 --> 00:17:03.760]  我們這樣看下去好像沒什麼特別
[00:17:03.760 --> 00:17:09.240]  但其實這是一個恍然大悟的發現
[00:17:09.240 --> 00:17:12.640]  原來他的受苦與尼塞亞無關
[00:17:12.640 --> 00:17:14.520]  他沒有做錯任何一件事
[00:17:14.520 --> 00:17:16.080]  他的受苦的原因是什麼
[00:17:16.080 --> 00:17:20.160]  是為人的罪
[00:17:20.160 --> 00:17:23.440]  另外說到得醫治
[00:17:23.440 --> 00:17:26.920]  有病才叫得醫治
[00:17:26.920 --> 00:17:27.880]  什麼病呢
[00:17:27.880 --> 00:17:30.520]  其實這個病不是說我們身體的疾病
[00:17:30.520 --> 00:17:33.400]  不是說我們身體的疾病
[00:17:33.400 --> 00:17:37.440]  其實是說我們靈裏面的疾病
[00:17:37.440 --> 00:17:38.920]  我們的心靈有病
[00:17:38.920 --> 00:17:40.800]  因為我們有罪
[00:17:40.800 --> 00:17:44.960]  我們的罪使我們跟天父有了阻隔
[00:17:44.960 --> 00:17:47.600]  我們跟天父的關係破裂了
[00:17:47.600 --> 00:17:50.080]  我們靈裏面不能夠得著滿足
[00:17:50.080 --> 00:17:55.920]  因為我們離開了生命的泉源
[00:17:55.920 --> 00:17:57.600]  但耶穌來到
[00:17:57.600 --> 00:18:01.520]  卻是要幫我們跟天父再次建立關係
[00:18:01.520 --> 00:18:04.600]  耶穌是代替人受刑罰
[00:18:04.600 --> 00:18:07.280]  而第六節他說到人是偏行己路
[00:18:07.280 --> 00:18:09.080]  即是說是自己選擇的
