
[00:00:00.000 --> 00:00:04.280]  昨晚在這裡跟標青講道
[00:02:57.600 --> 00:02:59.160]  甚至生與死
[00:02:59.160 --> 00:03:01.080]  一個孩子是否能夠出生
[00:03:01.080 --> 00:03:04.360]  都成為一個母親一個最艱難的抉擇
[00:03:04.360 --> 00:03:05.360]  我生下來之後
[00:03:05.360 --> 00:03:06.840]  我媽媽經常跟我說
[00:03:06.840 --> 00:03:08.640]  我三個舅父的經歷
[00:03:08.640 --> 00:03:11.720]  我三個舅父都在香港長大的
[00:03:11.720 --> 00:03:13.320]  跟我讀同一間中學
[00:03:13.320 --> 00:03:14.480]  是一間相當好的中學
[00:03:14.480 --> 00:03:16.840]  我也認為是相當好的中學
[00:03:16.840 --> 00:03:19.240]  當時正值是火紅的年代
[00:03:19.240 --> 00:03:21.480]  他們三個十多歲的時候
[00:03:21.480 --> 00:03:22.880]  就離開了他們的父母
[00:03:22.880 --> 00:03:24.400]  上到中國
[00:03:24.400 --> 00:03:25.240]  上到中國之後
[00:03:25.240 --> 00:03:27.320]  我大舅父成為一個電子工程師
[00:03:27.320 --> 00:03:28.680]  他去到杭州
[00:03:28.680 --> 00:03:30.320]  他當時研發了一部
[00:03:30.320 --> 00:03:31.960]  在中國很新式的收音機
[00:03:31.960 --> 00:03:34.400]  當時的收音機叫做東方紅收音機
[00:03:34.400 --> 00:03:35.440]  我後來去探望他的時候
[00:03:35.440 --> 00:03:37.800]  他家裡還有這一座收音機
[00:03:37.800 --> 00:03:38.640]  在文革的時候
[00:03:38.640 --> 00:03:40.040]  因為他的爸爸、媽媽
[00:03:40.040 --> 00:03:41.160]  即是我阿公、我阿婆
[00:03:41.160 --> 00:03:42.160]  還在香港的關係
[00:03:42.160 --> 00:03:43.000]  他被批鬥
[00:03:43.000 --> 00:03:44.880]  我看回他的照片
[00:03:44.880 --> 00:03:47.800]  大舅母當時是年青貌美的一個少女
[00:03:47.800 --> 00:03:50.400]  嫁給一位年青有為的電子工程師
[00:03:50.400 --> 00:03:52.480]  想著人生是相當美滿
[00:03:52.480 --> 00:03:53.480]  但是在批鬥的過程中
[00:03:53.480 --> 00:03:55.080]  我大舅母精神錯亂
[00:03:55.080 --> 00:03:57.160]  直到他離世的日子
[00:03:57.160 --> 00:04:00.000]  都不能夠完全康復
[00:04:00.000 --> 00:04:01.560]  我二舅父去了山西
[00:04:01.560 --> 00:04:03.680]  在煤礦裡面做工程師
[00:04:03.680 --> 00:04:05.120]  可能不知道是不是因為哥哥的關係
[00:04:05.120 --> 00:04:06.800]  他一生不敢結婚
[00:04:06.800 --> 00:04:09.080]  他是一個他愛的女士
[00:04:09.080 --> 00:04:11.920]  但是一直到改革開放之後
[00:04:11.920 --> 00:04:13.520]  他才跟這個女士
[00:04:13.520 --> 00:04:15.000]  在八十年代
[00:04:15.000 --> 00:04:17.120]  在廣州才敢結婚
[00:04:17.120 --> 00:04:20.160]  相信他們已經相愛了很多年
[00:04:20.160 --> 00:04:22.640]  我想他不想連累這位女士
[00:04:22.640 --> 00:04:25.040]  因為她家庭出身的關係
[00:04:25.040 --> 00:04:26.680]  這些都不是我們這一代人
[00:04:26.680 --> 00:04:27.840]  能夠完全明白的
[00:04:27.840 --> 00:04:31.240]  那份幾十年裡面的焦慮
[00:04:31.240 --> 00:04:32.920]  我最小的舅父在中山醫學院
[00:04:32.920 --> 00:04:34.360]  做一個醫科教授
[00:04:34.360 --> 00:04:35.280]  我媽媽經常說
[00:04:35.280 --> 00:04:37.400]  如果他們三個留在香港
[00:04:37.400 --> 00:04:39.120]  一定能夠大有作為
[00:04:39.120 --> 00:04:41.920]  他的生命一定相當不同
[00:04:41.920 --> 00:04:43.560]  對政權的恐懼、糾結
[00:04:43.560 --> 00:04:44.680]  伴隨著我的成長
[00:04:44.680 --> 00:04:46.280]  因為我在這些故事下面成長
[00:04:46.280 --> 00:04:47.480]  在歷史下面成長
[00:04:47.480 --> 00:04:49.560]  甚至影響我是否能夠
[00:04:49.560 --> 00:04:51.560]  被生在這個世界上
[00:04:51.560 --> 00:04:53.000]  《曾賢書》二十九章第二節
[00:04:53.000 --> 00:04:53.800]  他是這麼說的
[00:04:53.800 --> 00:04:56.080]  「二人增多,民就喜樂
[00:04:56.080 --> 00:04:59.800]  惡人掌權,民就嘆息」
[00:04:59.800 --> 00:05:02.240]  這是中國人多年經歷
[00:05:02.240 --> 00:05:04.280]  一次一次的循環
[00:05:04.280 --> 00:05:06.240]  所以當四人幫倒台的時候
[00:05:06.240 --> 00:05:08.080]  中國人握手稱行
[00:05:08.080 --> 00:05:10.080]  為什麼當胡耀邦逝世的時候
[00:05:10.080 --> 00:05:11.040]  大家那麼懷念他
[00:05:11.040 --> 00:05:12.520]  因為他為了很多右傾
[00:05:12.520 --> 00:05:14.320]  或者很多冤案、錯案
[00:05:14.320 --> 00:05:16.000]  他叫「摘了母子」
[00:05:16.000 --> 00:05:17.400]  將那些人平反
[00:05:17.400 --> 00:05:18.880]  所以很多人懷念他
[00:05:18.880 --> 00:05:20.560]  當公義臨到的時候
[00:05:20.560 --> 00:05:23.080]  人的心就嚮往
[00:05:23.080 --> 00:05:25.480]  當政權和公民關係緊張的時候
[00:05:25.480 --> 00:05:27.720]  會引起市民極度的焦慮
[00:05:27.720 --> 00:05:28.920]  又或者我們可以說
[00:05:28.920 --> 00:05:30.640]  香港過去經歷的變化
[00:05:30.640 --> 00:05:31.880]  政府和市民的關係
[00:05:31.880 --> 00:05:33.360]  引起其實雙方都有一個
[00:05:33.360 --> 00:05:35.440]  很大的不安全感
[00:05:35.440 --> 00:05:37.320]  亦都引起很多市民的焦慮
[00:05:37.320 --> 00:05:38.760]  我們看到移民的數字
[00:05:38.760 --> 00:05:39.840]  繼續的
[00:05:39.840 --> 00:05:41.560]  雖然好像緩慢了下來
[00:05:41.560 --> 00:05:43.240]  但是我們身邊還有
[00:05:43.240 --> 00:05:44.680]  久不久聽見
[00:05:44.680 --> 00:05:48.040]  有一些年青的家庭要離開香港
[00:05:48.040 --> 00:05:49.440]  即是說在教會裏面
[00:05:49.440 --> 00:05:51.520]  我們怎樣能夠
[00:05:51.520 --> 00:05:52.800]  再一次
[00:05:52.800 --> 00:05:54.560]  在香港裏面我們再一次去
[00:05:54.560 --> 00:05:56.240]  互相聆聽
[00:05:56.240 --> 00:05:57.800]  令到不同看法的信徒
[00:05:57.800 --> 00:05:59.520]  不再彼此猜疑
[00:05:59.520 --> 00:06:02.560]  重新建立人與人之間的信任
[00:06:02.560 --> 00:06:05.560]  好像比以往更加的困難
[00:06:05.560 --> 00:06:06.480]  如果那麼困難的時候
[00:06:06.480 --> 00:06:08.640]  我們怎樣能夠同心敬拜呢?
[00:06:08.640 --> 00:06:10.080]  怎樣能夠在復償的時候
[00:06:10.080 --> 00:06:12.480]  我們能夠復和再一次復興呢?
[00:06:12.480 --> 00:06:15.080]  今天來到聖經一個很重要的教導
[00:06:15.080 --> 00:06:16.720]  我覺得這個教導
[00:06:16.720 --> 00:06:18.480]  如果處理得恰意的
[00:06:18.480 --> 00:06:20.000]  不單止幫助我們
[00:06:20.000 --> 00:06:23.080]  在神的家能夠彼此再一次聆聽
[00:06:23.080 --> 00:06:25.000]  再一次彼此的信任
[00:06:25.000 --> 00:06:27.080]  更加很想幫助我們中國人
[00:06:27.080 --> 00:06:30.840]  走出一千八百年來對政權的焦慮
[00:06:30.840 --> 00:06:32.000]  用聖靈的能力
[00:06:32.000 --> 00:06:34.880]  去過一個無懼的生命
[00:06:34.880 --> 00:06:36.040]  我們一起讀多一本書
[00:06:36.040 --> 00:06:38.600]  第三章
[00:06:38.600 --> 00:06:41.800]  「你要提醒眾人
[00:06:41.800 --> 00:06:45.680]  叫他們馴服執政的、掌權的
[00:06:45.680 --> 00:06:49.440]  要服從、預備行各樣善事
[00:06:49.440 --> 00:06:53.720]  不要毀謗、不要爭吵、要和氣
[00:06:53.720 --> 00:06:56.960]  對眾人總要顯出溫柔
[00:06:56.960 --> 00:07:01.920]  我們從前也是無知、活逆、受迷惑
[00:07:01.920 --> 00:07:05.680]  作各樣私慾和厭惡的奴隸
[00:07:05.680 --> 00:07:08.640]  在惡毒、殺盜中渡日
[00:07:08.640 --> 00:07:12.480]  是可恨的,而且彼此傷恨
[00:07:12.480 --> 00:07:16.160]  但到了我們救主神的恩慈
[00:07:16.160 --> 00:07:19.040]  和慈愛顯明的時候
[00:07:19.040 --> 00:07:20.640]  祂救了我們
[00:07:20.640 --> 00:07:24.320]  並不是因我們自己所行的義
[00:07:24.320 --> 00:07:26.760]  而是照祂的憐憫
[00:07:26.760 --> 00:07:31.000]  藉著重生的洗和聖靈的更生
[00:07:31.000 --> 00:07:33.080]  聖靈就是神藉著
[00:07:33.080 --> 00:07:35.840]  我們的救主耶穌基督
[00:07:35.840 --> 00:07:39.800]  厚厚地囂冠在我們身上的
[00:07:39.800 --> 00:07:44.080]  好讓我們因祂的恩得稱為義
[00:07:44.080 --> 00:07:48.720]  可以憑著永生的盼望成為後製
[00:07:48.720 --> 00:07:51.040]  這話是可信的
[00:07:51.040 --> 00:07:54.120]  我願祢堅持這些事
[00:07:54.120 --> 00:07:58.400]  使那些以信神的人留心行善
[00:07:58.400 --> 00:08:02.320]  這都是美好且對人有益的
[00:08:02.320 --> 00:08:06.960]  要避免愚拙的辯論、家譜、紛爭
[00:08:06.960 --> 00:08:10.120]  和因律法而起的爭辯
[00:08:10.120 --> 00:08:13.680]  因為這都是虛妄無益的
[00:08:13.680 --> 00:08:15.640]  昏門結黨的人
[00:08:15.640 --> 00:08:18.040]  警戒過一兩次後
[00:08:18.040 --> 00:08:21.280]  就要拒絕跟他來往
[00:08:21.280 --> 00:08:23.960]  因為你知道這樣的人
[00:08:23.960 --> 00:08:27.240]  已經背道上上犯罪
[00:08:27.240 --> 00:08:30.040]  自己定自己的罪了
[00:08:30.040 --> 00:08:33.200]  我打發亞提瑪或推基古
[00:08:33.200 --> 00:08:35.720]  到你那裡去的時候
[00:08:35.720 --> 00:08:39.720]  你要趕緊往尼哥波里來見我
[00:08:39.720 --> 00:08:43.440]  因為我已經決定在那裡過冬
[00:08:43.440 --> 00:08:48.280]  你要趕緊給西納律師和阿波羅送行
[00:08:48.280 --> 00:08:50.720]  讓他們沒有缺乏
[00:08:50.720 --> 00:08:54.240]  我們的人也該學習行善
[00:08:54.240 --> 00:08:57.120]  幫助有迫切需要的人
[00:08:57.120 --> 00:09:00.200]  這樣才不會不結果止
[00:09:00.200 --> 00:09:02.920]  跟我同在一起的人
[00:09:02.920 --> 00:09:04.840]  都向你問安
[00:09:04.840 --> 00:09:07.440]  請待向在信仰上
[00:09:07.440 --> 00:09:09.880]  愛我們的人問安
[00:09:09.880 --> 00:09:13.920]  願因為與你們眾人同在
[00:09:13.920 --> 00:09:17.200]  提多書是保羅臨離開世界之前
[00:09:17.200 --> 00:09:21.200]  大概是尾二寫的一本書
[00:09:21.200 --> 00:09:22.040]  在這本書裡
[00:09:22.040 --> 00:09:25.720]  他揭示了信徒和社會和政權的關係
[00:09:25.720 --> 00:09:29.360]  而這個關係我相信在屬靈群體教會成立之初
[00:09:29.360 --> 00:09:32.080]  就要認真面對的關係
[00:09:32.080 --> 00:09:33.680]  我們看整本新約聖經
[00:09:33.680 --> 00:09:35.680]  信徒在不同的地方
[00:09:35.680 --> 00:09:37.080]  對教會的教導
[00:09:37.080 --> 00:09:39.720]  如何與政權和社會相處
[00:09:39.720 --> 00:09:40.960]  都是一致的
[00:09:40.960 --> 00:09:44.480]  我嘗試讀一讀保羅在早前寫的羅馬書
[00:09:44.480 --> 00:09:46.280]  羅馬書十三章一至七節是這樣寫
[00:09:46.280 --> 00:09:48.840]  「在上有權柄的人人要馴服
[00:09:48.840 --> 00:09:51.400]  因為沒有權柄不是來自神的
[00:09:51.400 --> 00:09:53.280]  掌權的都是神所立的
[00:09:53.280 --> 00:09:56.560]  所以抗拒掌權的就是抗拒神所立的
[00:09:56.560 --> 00:09:58.480]  抗拒的人必自招審判
[00:09:58.480 --> 00:10:01.440]  作官的原不是要使行善的懼怕
[00:10:01.440 --> 00:10:03.360]  而是要使作惡的懼怕
[00:10:03.360 --> 00:10:05.360]  你願意不懼怕掌權的嗎
[00:10:05.360 --> 00:10:08.480]  只要行善你就可得他的稱讚
[00:10:08.480 --> 00:10:09.960]  因為他是神的用人
[00:10:09.960 --> 00:10:11.440]  是與你有益的
[00:10:11.440 --> 00:10:13.520]  你若作惡就該懼怕
[00:10:13.520 --> 00:10:15.600]  因為他不是徒然配見
[00:10:15.600 --> 00:10:16.680]  他是神的用人
[00:10:16.680 --> 00:10:19.160]  為神的憤怒報應作惡的
[00:10:19.160 --> 00:10:20.520]  所以你們必須馴服
[00:10:20.520 --> 00:10:22.480]  不但是因神的憤怒
[00:10:22.480 --> 00:10:24.480]  也是因著良心
[00:10:24.480 --> 00:10:26.360]  你們立良也為這緣故
[00:10:26.360 --> 00:10:27.720]  因他們是神的僕役
[00:10:27.720 --> 00:10:29.080]  專管這事
[00:10:29.080 --> 00:10:31.000]  凡人所當得的就給他
[00:10:31.000 --> 00:10:32.680]  當得良的給他立良
[00:10:32.680 --> 00:10:34.680]  當得遂的給他上遂
[00:10:34.680 --> 00:10:36.080]  當懼怕的懼怕他
[00:10:36.080 --> 00:10:38.080]  當恭敬的恭敬他」
[00:10:38.080 --> 00:10:44.400]  這段是保羅在早前寫的經文
[00:10:44.400 --> 00:10:46.400]  《羅馬書》裡第一個原則
[00:10:46.400 --> 00:10:47.960]  我今天想分享七個原則
[00:10:47.960 --> 00:10:49.320]  第一個原則
[00:10:49.320 --> 00:10:52.000]  就是試圖承傳了舊約的教導
[00:10:52.000 --> 00:10:54.200]  舊約裡神的子民有記錄以來
[00:10:54.200 --> 00:10:55.960]  很大部分時間都活在
[00:10:55.960 --> 00:10:58.320]  外邦政權的統治下
[00:10:58.320 --> 00:11:01.320]  而這個政權是一個不信神的政權
[00:11:01.320 --> 00:11:03.400]  他們的信服
[00:11:03.400 --> 00:11:04.360]  每一個的政權
[00:11:04.360 --> 00:11:07.360]  基於一個很重要的聖經神學
[00:11:07.360 --> 00:11:08.680]  就是地上的政權
[00:11:08.680 --> 00:11:11.960]  無論用任何形式出現
[00:11:11.960 --> 00:11:14.760]  神都是最終的掌權者
[00:11:14.760 --> 00:11:15.840]  就如詩歌所說
[00:11:15.840 --> 00:11:19.480]  神仍然在天上坐作為王
[00:11:19.480 --> 00:11:20.520]  殘酷無情
[00:11:20.520 --> 00:11:23.280]  剿殺以色列人的巴比倫王
[00:11:23.280 --> 00:11:27.800]  是神所掌管的
[00:11:27.800 --> 00:11:28.880]  我們看到
[00:11:28.880 --> 00:11:31.000]  對猶太人較為同情的波斯王
[00:11:31.000 --> 00:11:32.400]  他很想救但爾利
[00:11:32.400 --> 00:11:35.200]  但在獅子坑邊不住喊但爾利的名字
[00:11:35.200 --> 00:11:37.600]  又不敢出手的波斯王
[00:11:37.600 --> 00:11:40.480]  同樣也是神所掌管的
[00:11:40.480 --> 00:11:42.720]  以至於上一年我們看《以西傑書》的時候
[00:11:42.720 --> 00:11:45.280]  我們看到無論哪一個政權
[00:11:45.280 --> 00:11:46.640]  在神的手中
[00:11:46.640 --> 00:11:48.440]  都可以成為神的工具
[00:11:48.440 --> 00:11:51.920]  成就神當時要他成就的心意
[00:11:51.920 --> 00:11:54.800]  正正是對神這份巨大的信心
[00:11:54.800 --> 00:11:57.960]  令到以色列人在絕境流離的時候
[00:11:57.960 --> 00:12:00.160]  仍然深深的仰望神
[00:12:00.160 --> 00:12:02.720]  因為深深知道神在歷史中
[00:12:02.720 --> 00:12:04.560]  有祂的掌權和作為
[00:12:04.560 --> 00:12:07.600]  以至以色列民民能夠在不同的境況
[00:12:07.600 --> 00:12:09.800]  坦然面對不同的制度
[00:12:09.800 --> 00:12:11.160]  不同管治能力的政府
[00:12:11.160 --> 00:12:14.000]  和不同安全感的政權
[00:12:14.000 --> 00:12:15.160]  所以第一點
[00:12:15.160 --> 00:12:17.360]  我們知道神是掌權
[00:12:17.360 --> 00:12:18.240]  在這一點之下
[00:12:18.240 --> 00:12:21.600]  我們才能鋪陳另外的六點
[00:12:21.600 --> 00:12:22.920]  第二點
[00:12:22.920 --> 00:12:26.720]  聖經也對掌權有要求
[00:12:26.720 --> 00:12:29.120]  權兵最特別的地方
[00:12:29.120 --> 00:12:30.760]  就是他能夠配劍
[00:12:30.760 --> 00:12:32.800]  正如剛才聖經所說
[00:12:32.800 --> 00:12:34.520]  配劍是指
[00:12:34.520 --> 00:12:38.880]  政權是唯一能夠合法使用武力的機構
[00:12:38.880 --> 00:12:41.080]  我們放諸四海皆準這個標準
[00:12:41.080 --> 00:12:42.280]  什麼是為了政權
[00:12:42.280 --> 00:12:45.520]  就是他能夠合法使用武力
[00:12:45.520 --> 00:12:47.720]  武力的配置
[00:12:47.720 --> 00:12:49.720]  上帝是一個審判
[00:12:49.720 --> 00:12:51.080]  上帝說你使用武力
[00:12:51.080 --> 00:12:53.000]  你是用來施行公義
[00:12:53.000 --> 00:12:54.600]  正如剛才羅馬書所說
[00:12:54.600 --> 00:12:56.440]  是要懲罰惡人
[00:12:56.440 --> 00:12:58.720]  所以《針研書》十六章十二節所說
[00:12:58.720 --> 00:13:05.320]  「國位是靠公義而建立」
[00:13:05.320 --> 00:13:07.680]  之所以胡耀邦被人懷念
[00:13:07.680 --> 00:13:10.320]  是因為他再次施行公義
[00:13:10.320 --> 00:13:12.200]  石人幫被人唾棄
[00:13:12.200 --> 00:13:14.800]  因為他顛倒了公義
[00:13:14.800 --> 00:13:17.680]  聖經裡不按公義而行的幫國
[00:13:17.680 --> 00:13:20.520]  無論是迦南人或以色列人自己
[00:13:20.520 --> 00:13:23.720]  神最終都會在歷史裡施行他的審判
[00:13:23.720 --> 00:13:26.760]  可能是整個政權或政權裡的個人
[00:13:26.760 --> 00:13:32.000]  政權我們見到在世界上用不同形式出現
[00:13:32.000 --> 00:13:34.920]  可能是自由民主選舉的政權
[00:13:34.920 --> 00:13:36.440]  又或者是軍權
[00:13:36.440 --> 00:13:40.520]  好像日本、英國都有軍權
[00:13:40.520 --> 00:13:42.960]  或者是伊斯蘭教法的政權
[00:13:42.960 --> 00:13:44.960]  無論什麼形式出現的政權
[00:13:44.960 --> 00:13:48.080]  上帝說你配了劍就不是空空配劍
[00:13:48.080 --> 00:13:49.800]  如果你不能夠施行公義
[00:13:49.800 --> 00:13:51.200]  不能夠懲罰惡人
[00:13:51.200 --> 00:13:53.200]  上帝最終會審判
[00:13:53.200 --> 00:13:56.240]  因此詩篇146篇三至四節
[00:13:56.240 --> 00:13:59.440]  很直接了當地給信徒一個教導
[00:13:59.440 --> 00:14:02.160]  他叫我們你們不要倚靠君王
[00:14:02.160 --> 00:14:03.320]  不要倚靠世人
[00:14:03.320 --> 00:14:04.920]  他一點也不能幫助
[00:14:04.920 --> 00:14:07.120]  他的氣一斷就歸回塵土
[00:14:07.120 --> 00:14:09.800]  他所打算的當日就消滅了
[00:14:09.800 --> 00:14:14.320]  政權的審判權柄完全在上帝的手裡
[00:14:14.320 --> 00:14:16.320]  這是羅馬書的教導
[00:14:16.320 --> 00:14:19.120]  一切的權柄在神的掌管之下
[00:14:19.120 --> 00:14:20.480]  而所有的權柄
[00:14:20.480 --> 00:14:24.480]  神對他有終極他要施行公義的要求
[00:14:24.480 --> 00:14:26.080]  無論他用任何的形式
[00:14:26.080 --> 00:14:28.080]  任何的形態出現
[00:14:28.080 --> 00:14:31.360]  在這兩個的教導下
[00:14:31.360 --> 00:14:33.360]  聖經說到第三個教導
[00:14:33.360 --> 00:14:35.760]  就是信徒裡面
[00:14:35.760 --> 00:14:38.240]  柏國最艱難領受的教導
[00:14:38.240 --> 00:14:40.240]  就是信徒要馴服權柄
[00:14:40.240 --> 00:14:42.880]  在羅馬書裡面說到馴服
[00:14:42.880 --> 00:14:44.600]  包括納良、賞帥
[00:14:44.600 --> 00:14:46.600]  這是工作或者是行動
[00:14:46.600 --> 00:14:49.800]  甚至包括了態度、懼怕和恭敬
[00:14:49.800 --> 00:14:53.080]  納良和賞帥可能大家做完不久
[00:14:53.080 --> 00:14:56.200]  也不斷做可能需要填出一年那一份
[00:14:56.200 --> 00:14:59.840]  這也是我們基督徒
[00:14:59.840 --> 00:15:02.600]  需要學習做足的一個本份
[00:15:02.600 --> 00:15:06.080]  懼怕和恭敬也是我教導我的孩子
[00:15:06.080 --> 00:15:09.280]  我的孩子有一些很喜歡染髮的朋友
[00:15:09.280 --> 00:15:11.280]  也染得相當具色彩
[00:15:11.280 --> 00:15:13.520]  他們也喜歡在晚上踢球
[00:15:13.520 --> 00:15:15.520]  踢到街上關燈為止
[00:15:15.520 --> 00:15:18.520]  大家想像十幾個男孩子
[00:15:18.520 --> 00:15:21.800]  在十一點鐘在某些地方出現的時候
[00:15:21.800 --> 00:15:24.800]  最常遇到什麼場景呢?
[00:15:24.800 --> 00:15:29.280]  就是被警察截查身份證
[00:15:29.280 --> 00:15:31.640]  在截查身份證的時候
[00:15:31.640 --> 00:15:33.360]  我也有提醒我的孩子
[00:15:33.360 --> 00:15:35.360]  你要態度也要恭敬
[00:15:36.240 --> 00:15:38.440]  他也有分享
[00:15:38.440 --> 00:15:40.200]  他說當警察截查的時候
[00:15:40.200 --> 00:15:41.400]  是一個很緊張的場面
[00:15:41.400 --> 00:15:42.840]  因為他們的態度
[00:15:42.840 --> 00:15:45.440]  變成了大家一個又說又笑
[00:15:45.440 --> 00:15:47.440]  五分鐘、十分鐘的對話
[00:15:47.440 --> 00:15:52.840]  這是我對孩子的一個教導
[00:15:52.840 --> 00:15:56.160]  我自己也很多年沒有被人截查過身份證了
[00:15:56.160 --> 00:15:58.160]  上一次也是四十多年前
[00:15:58.160 --> 00:16:03.600]  歷代可能也有信徒會說
[00:16:03.600 --> 00:16:06.120]  保羅你知不知道我會在一個什麼的政權下
[00:16:06.120 --> 00:16:08.120]  我們也同樣會問
[00:16:08.120 --> 00:16:09.400]  如果政權不公義
[00:16:09.400 --> 00:16:11.040]  我們怎樣回應?
[00:16:11.040 --> 00:16:12.840]  我們很難很籠統地回應
[00:16:12.840 --> 00:16:14.840]  這個世界沒有完全的政權
[00:16:14.840 --> 00:16:16.280]  但我想大家思想
[00:16:16.280 --> 00:16:18.280]  耶穌和保羅的生平
[00:16:18.280 --> 00:16:21.280]  在耶穌的生平
[00:16:21.280 --> 00:16:24.200]  當他要納粹的時候
