
[00:00:00.000 --> 00:00:03.000]  但在聖誕節我們也有些心急
[00:02:13.000 --> 00:02:14.000]  有沒有人覺得很害怕?
[00:02:14.000 --> 00:02:15.000]  一邊看的時候
[00:02:15.000 --> 00:02:16.000]  沒有人舉手說話
[00:02:16.000 --> 00:02:18.000]  有些人覺得很害怕
[00:02:18.000 --> 00:02:20.000]  一邊覺得為了世界很擔心
[00:02:20.000 --> 00:02:21.000]  開始為了身邊
[00:02:21.000 --> 00:02:23.000]  很多的電視節目都擔心
[00:02:23.000 --> 00:02:26.000]  一邊覺得耶穌快要回來了
[00:02:26.000 --> 00:02:27.000]  都有一些
[00:02:27.000 --> 00:02:31.000]  其他大部分都在觀望
[00:02:31.000 --> 00:02:35.000]  我們可能是一個這樣的態度
[00:02:35.000 --> 00:02:37.000]  事件是一個很可怕的恐怖襲擊
[00:02:37.000 --> 00:02:40.000]  我們看見三歲兩歲都被抓去做人質
[00:02:40.000 --> 00:02:41.000]  不分男女老幼
[00:02:41.000 --> 00:02:42.000]  種族國籍
[00:02:42.000 --> 00:02:43.000]  開槍射殺
[00:02:43.000 --> 00:02:45.000]  甚至有姦淫的事情
[00:02:45.000 --> 00:02:48.000]  這是在當地
[00:02:48.000 --> 00:02:52.000]  我想再過幾代都解決不了的仇恨
[00:02:52.000 --> 00:02:54.000]  正如我的中史老師
[00:02:54.000 --> 00:02:57.000]  都曾經多次吩咐我們不要去日本旅行
[00:02:57.000 --> 00:02:58.000]  那種仇恨
[00:02:58.000 --> 00:03:00.000]  未必我們能夠完全明白
[00:03:00.000 --> 00:03:02.000]  但更令人不安的就是
[00:03:02.000 --> 00:03:04.000]  每逢這些國際衝突
[00:03:04.000 --> 00:03:06.000]  就將日益已經分化的世界
[00:03:06.000 --> 00:03:08.000]  家庭
[00:03:08.000 --> 00:03:10.000]  甚至教會
[00:03:10.000 --> 00:03:11.000]  再一次的撕裂
[00:03:11.000 --> 00:03:14.000]  我們看見美國、加拿大、法國、澳洲
[00:03:14.000 --> 00:03:15.000]  這些西方的城市
[00:03:15.000 --> 00:03:17.000]  都已經出現分別支持巴勒斯坦
[00:03:17.000 --> 00:03:21.000]  和分別支持以色列的一些組織的示威
[00:03:21.000 --> 00:03:22.000]  各自在表述
[00:03:22.000 --> 00:03:24.000]  各自陳述對方的不對
[00:03:24.000 --> 00:03:27.000]  以至仗都還沒打完
[00:03:27.000 --> 00:03:28.000]  國家首先分裂
[00:03:28.000 --> 00:03:30.000]  家庭首先分裂
[00:03:30.000 --> 00:03:33.000]  同時在國際社會上
[00:03:33.000 --> 00:03:35.000]  也是繼續的分裂
[00:03:35.000 --> 00:03:37.000]  隨著日益頻繁的國際衝突
[00:03:37.000 --> 00:03:38.000]  以往的國際衝突
[00:03:38.000 --> 00:03:40.000]  不會帶起國際這麼多的撕裂
[00:03:40.000 --> 00:03:42.000]  但現在每一次的國際衝突
[00:03:42.000 --> 00:03:44.000]  都好像要求聯合國
[00:03:44.000 --> 00:03:45.000]  一百七十幾個國家
[00:03:45.000 --> 00:03:47.000]  再一次他們要選邊站
[00:03:47.000 --> 00:03:49.000]  到底你支持哪一個呢?
[00:03:49.000 --> 00:03:54.000]  不單止在這些衝突後面
[00:03:54.000 --> 00:03:56.000]  引起了另一次世界大戰的可能性
[00:03:56.000 --> 00:03:59.000]  同樣其實更加可怕
[00:03:59.000 --> 00:04:01.000]  聖經說更加可怕的就在於
[00:04:01.000 --> 00:04:02.000]  每一個家庭
[00:04:02.000 --> 00:04:05.000]  每一個家庭可能也因為這些衝突
[00:04:05.000 --> 00:04:06.000]  互相的撕裂
[00:04:06.000 --> 00:04:07.000]  互相的紛爭
[00:04:07.000 --> 00:04:08.000]  我們看見
[00:04:08.000 --> 00:04:10.000]  很多時候年長的一輩
[00:04:10.000 --> 00:04:11.000]  會支持的
[00:04:11.000 --> 00:04:13.000]  俄羅斯會支持
[00:04:13.000 --> 00:04:14.000]  以色列會特別的
[00:04:14.000 --> 00:04:15.000]  年輕的一輩
[00:04:15.000 --> 00:04:17.000]  會支持烏克蘭
[00:04:17.000 --> 00:04:18.000]  會支持巴勒斯坦
[00:04:18.000 --> 00:04:21.000]  或許
[00:04:21.000 --> 00:04:22.000]  背後就在說
[00:04:22.000 --> 00:04:24.000]  帝國的版圖
[00:04:24.000 --> 00:04:25.000]  不容侵犯
[00:04:25.000 --> 00:04:26.000]  還是我們尊重
[00:04:26.000 --> 00:04:29.000]  這一刻已經出現了的
[00:04:29.000 --> 00:04:31.000]  各個新興的國家呢?
[00:04:31.000 --> 00:04:33.000]  可能這也是世代之爭
[00:04:33.000 --> 00:04:36.000]  不要說當地的人民難以愈合的撕裂
[00:04:37.000 --> 00:04:39.000]  在後真相的年代
[00:04:39.000 --> 00:04:41.000]  沒有人可以為任何事情
[00:04:41.000 --> 00:04:43.000]  去定善惡對錯
[00:04:43.000 --> 00:04:45.000]  我們可以想像
[00:04:45.000 --> 00:04:47.000]  撕裂更加嚴重
[00:04:47.000 --> 00:04:48.000]  更加難以彌補
[00:04:48.000 --> 00:04:50.000]  甚至連信徒群體
[00:04:50.000 --> 00:04:51.000]  都可以撕裂
[00:04:51.000 --> 00:04:53.000]  到底聖經怎麼看這些事情呢?
[00:04:53.000 --> 00:04:57.000]  阿拉伯人他們自稱自己是
[00:04:57.000 --> 00:04:58.000]  阿伯拉罕的
[00:04:58.000 --> 00:04:59.000]  妾侍
[00:04:59.000 --> 00:05:00.000]  夏格仁
[00:05:00.000 --> 00:05:01.000]  以實瑪利的後裔
[00:05:01.000 --> 00:05:03.000]  《長世紀十六章》十二節這樣說
[00:05:03.000 --> 00:05:05.000]  以實瑪利他為人必仗野奴
[00:05:05.000 --> 00:05:07.000]  他的手要攻打人
[00:05:07.000 --> 00:05:09.000]  人的手也要攻打他
[00:05:09.000 --> 00:05:11.000]  說這個就是一個
[00:05:11.000 --> 00:05:12.000]  很暴力
[00:05:12.000 --> 00:05:14.000]  或者經常在弟兄之間
[00:05:14.000 --> 00:05:16.000]  挑起紛爭的人
[00:05:16.000 --> 00:05:19.000]  他必時常與他的重弟兄作對
[00:05:19.000 --> 00:05:22.000]  這是聖經幾千年之前的預言
[00:05:22.000 --> 00:05:24.000]  在我們看見這句預言的時候
[00:05:24.000 --> 00:05:25.000]  我們只能驚歎
[00:05:25.000 --> 00:05:26.000]  在神的眼中
[00:05:26.000 --> 00:05:28.000]  未來就如今天
[00:05:28.000 --> 00:05:30.000]  展現在他的面前
[00:05:30.000 --> 00:05:32.000]  但是否就是這句《長世紀經文》
[00:05:32.000 --> 00:05:33.000]  以至作為教會
[00:05:33.000 --> 00:05:35.000]  或者任何的屬靈群體
[00:05:35.000 --> 00:05:37.000]  就要無條件支持以色列呢?
[00:05:37.000 --> 00:05:40.000]  在會友大會裡
[00:05:40.000 --> 00:05:41.000]  跟大家分享過
[00:05:41.000 --> 00:05:43.000]  《哈格書》的第一章
[00:05:43.000 --> 00:05:44.000]  來到今天
[00:05:44.000 --> 00:05:45.000]  想在《哈格書》的第二章裡
[00:05:45.000 --> 00:05:47.000]  重新確定
[00:05:47.000 --> 00:05:48.000]  我們作為信徒的身份
[00:05:48.000 --> 00:05:50.000]  甚至我們自己個人的身份
[00:05:50.000 --> 00:05:54.000]  所以我會由第二章的第四節
[00:05:54.000 --> 00:05:56.000]  去讀到二十三節
[00:05:56.000 --> 00:06:00.000]  在《哈格書》第二章的第四節
[00:06:00.000 --> 00:06:01.000]  是這樣寫的
[00:06:01.000 --> 00:06:02.000]  原來可以一起讀
[00:06:02.000 --> 00:06:03.000]  一二三
[00:06:03.000 --> 00:06:05.000]  (主席發言)
[00:06:05.000 --> 00:06:07.000]  (主席發言)
[00:06:08.000 --> 00:06:10.000]  (主席發言)
[00:06:10.000 --> 00:06:13.860]  約撒達的兒子約書亞大祭司
[00:06:13.860 --> 00:06:17.680]  你當剛強?這是耶和華說的。
[00:06:17.680 --> 00:06:22.120]  這地的百姓你們都剛強造功
[00:06:22.120 --> 00:06:24.880]  因為我與你們同在
[00:06:24.880 --> 00:06:28.000]  這是萬君子耶和華說的。
[00:06:28.000 --> 00:06:31.200]  這是照著你們出埃及時
[00:06:31.200 --> 00:06:33.840]  我與你們納約的話
[00:06:33.840 --> 00:06:37.360]  我的靈仍要住在你們中間
[00:06:37.360 --> 00:06:39.800]  你們不必懼怕。
[00:06:39.800 --> 00:06:42.880]  萬君子耶和華如此說:
[00:06:42.880 --> 00:06:44.400]  過些時候
[00:06:44.400 --> 00:06:49.640]  我必再一次震動天地、滄海與旱地
[00:06:49.640 --> 00:06:51.800]  我必震動萬國
[00:06:51.800 --> 00:06:54.760]  萬國的珍寶都必運來
[00:06:54.760 --> 00:06:58.040]  我就使這殿充滿榮耀
[00:06:58.040 --> 00:07:01.240]  這是萬君子耶和華說的。
[00:07:01.240 --> 00:07:03.000]  銀紙是我的
[00:07:03.000 --> 00:07:05.080]  金紙也是我的
[00:07:05.080 --> 00:07:08.520]  這是萬君子耶和華說的。
[00:07:08.520 --> 00:07:11.120]  這後來的殿的榮耀
[00:07:11.120 --> 00:07:13.960]  必大過先前的榮耀
[00:07:13.960 --> 00:07:17.240]  這是萬君子耶和華說的。
[00:07:17.240 --> 00:07:20.400]  在這地方我必持平安
[00:07:20.400 --> 00:07:23.760]  這是萬君子耶和華說的。
[00:07:23.760 --> 00:07:27.760]  大劉侍王第二年九月二十四日
[00:07:27.760 --> 00:07:31.800]  耶和華的話臨到哈蓋先之說
[00:07:31.800 --> 00:07:34.960]  萬君子耶和華如此說:
[00:07:34.960 --> 00:07:38.680]  「你要向祭司請教律法說:
[00:07:38.680 --> 00:07:43.480]  看吶,若有人用衣服的邊兜聖肉
[00:07:43.480 --> 00:07:51.040]  這衣服的邊接觸了餅或湯或酒或油或別的食物
[00:07:51.040 --> 00:07:54.120]  這些是否成為聖呢?」
[00:07:54.120 --> 00:07:55.760]  祭司回答說:
[00:07:55.760 --> 00:07:58.080]  「不,哈蓋由說
[00:07:58.080 --> 00:08:02.200]  若有人因摸屍體驗了不潔症
[00:08:02.200 --> 00:08:04.960]  然後接觸任何東西
[00:08:04.960 --> 00:08:08.280]  這東西就變為不潔症嗎?」
[00:08:08.280 --> 00:08:10.040]  祭司回答說:
[00:08:10.040 --> 00:08:11.680]  「必不潔症。」
[00:08:11.680 --> 00:08:13.760]  於是哈蓋說:
[00:08:13.760 --> 00:08:15.280]  「耶和華說:
[00:08:15.280 --> 00:08:18.120]  在我面前這民如此
[00:08:18.120 --> 00:08:20.520]  這國也是如此
[00:08:20.520 --> 00:08:24.920]  他們手裡的各樣工作都是如此
[00:08:24.920 --> 00:08:29.200]  他們在那裡所獻的都不潔症
[00:08:29.200 --> 00:08:32.880]  現在你們心裡要想一想
[00:08:32.880 --> 00:08:34.320]  從今天起
[00:08:34.320 --> 00:08:38.040]  耶和華的殿還沒有一塊石頭
[00:08:38.040 --> 00:08:40.840]  放在石頭上的情況
[00:08:40.840 --> 00:08:43.640]  那時你們怎麼了?
[00:08:43.640 --> 00:08:47.560]  有人來到二十斗的谷堆那裡
[00:08:47.560 --> 00:08:49.960]  卻只得了十斗
[00:08:49.960 --> 00:08:54.640]  有人來到酒池那裡要取五十桶
[00:08:54.640 --> 00:08:57.200]  卻只得了二十桶
[00:08:57.200 --> 00:09:02.280]  我以帆風、霉濫、冰雹攻擊你們
[00:09:02.280 --> 00:09:05.720]  和你們手上的各樣工作
[00:09:05.720 --> 00:09:08.080]  你們仍不歸向我
[00:09:08.080 --> 00:09:10.480]  這是耶和華說的
[00:09:10.480 --> 00:09:13.320]  你們心裡要想一想
[00:09:13.320 --> 00:09:14.960]  從今天起
[00:09:14.960 --> 00:09:18.720]  就是從這九月二十四日
[00:09:18.720 --> 00:09:22.600]  重立耶和華殿根基的日子起
[00:09:22.600 --> 00:09:25.200]  你們心裡想一想
[00:09:25.200 --> 00:09:27.920]  倉裡還有穀種嗎?
[00:09:27.920 --> 00:09:33.200]  葡萄樹、無花果樹、石榴樹、橄欖樹
[00:09:33.200 --> 00:09:35.520]  雖沒有結果子
[00:09:35.520 --> 00:09:36.920]  從今天起
[00:09:36.920 --> 00:09:38.720]  我必馳福
[00:09:38.720 --> 00:09:40.560]  這月二十四日
[00:09:40.560 --> 00:09:45.000]  耶和華的話再次臨到哈該說
[00:09:45.000 --> 00:09:49.720]  你要告訴猶大省長所羅巴伯說
[00:09:49.720 --> 00:09:52.000]  我必震動天地
[00:09:52.000 --> 00:09:54.560]  傾福列國的寶座
[00:09:54.560 --> 00:09:57.840]  除滅列邦列國的勢力
[00:09:57.840 --> 00:10:01.960]  並傾福戰車和坐在旗上的
[00:10:01.960 --> 00:10:04.960]  馬和騎兵都必跌倒
[00:10:04.960 --> 00:10:08.240]  各人被弟兄的刀所殺
[00:10:08.240 --> 00:10:10.520]  萬君子耶和華說
[00:10:10.520 --> 00:10:12.440]  撒拉提的兒子
[00:10:12.440 --> 00:10:15.040]  我僕人所羅巴伯
[00:10:15.040 --> 00:10:17.400]  這是耶和華說的
[00:10:17.400 --> 00:10:18.440]  到那日
[00:10:18.440 --> 00:10:20.680]  我必以你為人
[00:10:20.680 --> 00:10:22.840]  因我揀選了你
[00:10:22.840 --> 00:10:27.000]  這是萬君子耶和華說的
[00:10:27.000 --> 00:10:30.200]  這段哈該書第二章
[00:10:30.200 --> 00:10:34.840]  寫的日期是大劉氏王第二年七月二十一日
[00:10:34.840 --> 00:10:37.280]  當時孔子仍然在世上
[00:10:37.280 --> 00:10:40.920]  即是主耶穌出生前大概五百年的時間
[00:10:40.920 --> 00:10:43.080]  而整卷書用了一個日子
[00:10:43.080 --> 00:10:44.320]  作一個分水嶺
[00:10:44.320 --> 00:10:46.320]  就是九月二十四日
[00:10:46.320 --> 00:10:48.920]  因為在大劉氏王的九月二十四日
[00:10:48.920 --> 00:10:52.480]  神要求以色列人當日要作一個回應
[00:10:52.480 --> 00:10:54.720]  要在那一天作一個回應
[00:10:54.720 --> 00:10:59.000]  就是在廢墟內建立耶和華殿的根基
[00:10:59.000 --> 00:10:59.800]  其實在第一章
[00:10:59.800 --> 00:11:01.400]  在六月的時候
[00:11:01.400 --> 00:11:04.520]  三個月前他們已經要建耶和華殿
[00:11:04.520 --> 00:11:06.200]  但大家想一想
[00:11:06.200 --> 00:11:07.760]  萬事起頭難
[00:11:07.760 --> 00:11:08.880]  可能過了三個月
[00:11:08.880 --> 00:11:10.280]  大家發覺又沒有錢
[00:11:10.280 --> 00:11:11.160]  又沒有材料
[00:11:11.160 --> 00:11:12.200]  又沒有人
[00:11:12.200 --> 00:11:14.000]  大家已經開始疲倦
[00:11:14.000 --> 00:11:17.320]  神這一刻再挑戰他們三個月之後
[00:11:17.320 --> 00:11:19.680]  九月十四日之前
[00:11:19.680 --> 00:11:22.720]  那一天是七月二十一日
[00:11:22.720 --> 00:11:27.120]  那天耶和華的話再一次臨到下蓋才知道
[00:11:27.120 --> 00:11:28.280]  七月
[00:11:28.280 --> 00:11:29.320]  特別是到二十一日
[00:11:29.320 --> 00:11:33.320]  正是猶太人的鑄棚節期間
[00:11:33.320 --> 00:11:36.800]  鑄棚節本來是紀念以色列人出埃及的時候
[00:11:36.800 --> 00:11:38.440]  居無定所
[00:11:38.440 --> 00:11:40.480]  四十年居無定所
[00:11:40.480 --> 00:11:42.240]  仍然蒙神保守
[00:11:42.240 --> 00:11:44.960]  所以每一年到七月份的時候
[00:11:44.960 --> 00:11:47.160]  在猶太人的七月份的時候
[00:11:47.160 --> 00:11:49.400]  他們將會住在一個棚內
[00:11:49.400 --> 00:11:51.960]  所有猶太的男丁都會醒到耶路撒冷
[00:11:51.960 --> 00:11:53.160]  搭棚住在那裡
[00:11:53.160 --> 00:11:55.000]  去紀念這麼多年
[00:11:55.000 --> 00:11:57.080]  四十年上帝都保守我們
[00:11:57.080 --> 00:11:59.040]  以至在七月的時候
[00:11:59.040 --> 00:12:00.400]  他們在鑄棚節裡面
[00:12:00.400 --> 00:12:02.640]  紀念上帝四十年
[00:12:02.640 --> 00:12:04.640]  令他們立國的保守
[00:12:04.640 --> 00:12:08.960]  猶太人的七月正是新曆的十月
[00:12:08.960 --> 00:12:12.800]  所以當哈瑪斯攻擊以色列的時候
[00:12:12.800 --> 00:12:16.240]  亦都是發生在鑄棚節的一個音樂會
[00:12:16.240 --> 00:12:17.600]  所以正正是因為鑄棚節
[00:12:17.600 --> 00:12:20.320]  我們在畫面上所見到的所有參加者
[00:12:20.320 --> 00:12:23.120]  都是一個戶外的音樂會
[00:12:23.120 --> 00:12:24.160]  因為是鑄棚節
[00:12:24.160 --> 00:12:26.920]  他們在沙漠搭一個棚
[00:12:26.920 --> 00:12:31.160]  那個棚上面甚至還有一個偶像
[00:12:31.160 --> 00:12:32.520]  所以看見
[00:12:32.520 --> 00:12:36.400]  今日的以色列人慶祝鑄棚節
[00:12:36.400 --> 00:12:38.840]  和哈蓋當日慶祝鑄棚節
[00:12:38.840 --> 00:12:41.840]  已經是另一個世界
[00:12:41.840 --> 00:12:43.120]  哈蓋那個鑄棚節
[00:12:43.120 --> 00:12:47.240]  是距離今日二千五百四十三年前的一個鑄棚節
[00:12:47.240 --> 00:12:49.520]  那個鑄棚節是一個很特別的鑄棚節
[00:12:49.520 --> 00:12:52.680]  不是猶太人常在鑄棚節能夠發生的事情
[00:12:52.680 --> 00:12:54.280]  因為就在那一天
[00:12:54.280 --> 00:12:57.840]  神顯出了他對以色列人不離不棄的愛
[00:12:57.840 --> 00:12:59.560]  耶和華的話
[00:12:59.560 --> 00:13:00.200]  正經地說
[00:13:00.200 --> 00:13:02.000]  直哈蓋先知傳說
[00:13:02.000 --> 00:13:04.200]  你要曉遇撒拉鐵的兒子
[00:13:04.200 --> 00:13:05.960]  猶大省長索羅巴伯
[00:13:05.960 --> 00:13:07.480]  約撒達的兒子
[00:13:07.480 --> 00:13:09.600]  約舒亞大祭司
[00:13:09.600 --> 00:13:12.400]  和所有倖存的百姓
[00:13:12.400 --> 00:13:15.320]  哈蓋的名字本身就是節旗的意思
[00:13:15.320 --> 00:13:18.000]  所以耶華的話在鑄棚節臨到他
[00:13:18.000 --> 00:13:22.280]  對他來說特別有意義
[00:13:22.280 --> 00:13:23.680]  神的話臨到的時候
[00:13:23.680 --> 00:13:25.160]  數點了他們的身份
[00:13:25.160 --> 00:13:27.080]  猶大省長索羅巴伯
[00:13:27.080 --> 00:13:29.160]  大祭司約舒亞
[00:13:29.160 --> 00:13:30.840]  和所有倖存
[00:13:30.840 --> 00:13:31.920]  撿回一條命
[00:13:31.920 --> 00:13:34.040]  撿回身材的百姓
[00:13:34.040 --> 00:13:36.560]  當上帝這樣數點他們的名號的時候
[00:13:36.560 --> 00:13:37.320]  上帝說
[00:13:37.320 --> 00:13:40.240]  他將會一改過去幾百年的態度
[00:13:40.240 --> 00:13:43.960]  他不再與外邦的君王同在
[00:13:43.960 --> 00:13:45.480]  正如在
[00:13:45.480 --> 00:13:46.480]  《黑歌書》第一章的時候
[00:13:46.480 --> 00:13:47.920]  和大家分享過
[00:13:47.920 --> 00:13:50.840]  之前每一次神激動外邦的君王
[00:13:50.840 --> 00:13:52.480]  就是他們會興起大軍
[00:13:52.480 --> 00:13:54.040]  去攻擊以色列
[00:13:54.040 --> 00:13:55.720]  神激動過波斯的君王
[00:13:55.720 --> 00:13:57.760]  神激動過巴比倫的君王
[00:13:57.760 --> 00:13:59.720]  但是在那天的鑄棚節
[00:13:59.720 --> 00:14:02.200]  2543年前的鑄棚節
[00:14:02.200 --> 00:14:04.240]  神激動的是撒拉鐵的兒子
[00:14:04.240 --> 00:14:06.040]  猶大省長索羅巴伯
[00:14:06.040 --> 00:14:06.920]  約撒達的兒子
[00:14:06.920 --> 00:14:08.480]  約舒亞大祭司
[00:14:08.480 --> 00:14:11.720]  所有倖存的以色列人
[00:14:11.720 --> 00:14:12.800]  神說
[00:14:12.800 --> 00:14:15.960]  他將會一改過去的做法
[00:14:15.960 --> 00:14:18.640]  今天會在廢棄的以色列人裡面
[00:14:18.640 --> 00:14:20.680]  再興起他的大軍
[00:14:20.680 --> 00:14:23.000]  不再在巴比倫裡面興起他的軍隊
[00:14:23.000 --> 00:14:25.600]  不再在波斯人裡面興起他的軍隊
[00:14:25.600 --> 00:14:28.600]  而是在最微小的以色列人裡面
[00:14:28.600 --> 00:14:30.040]  興起他的軍隊
[00:14:30.040 --> 00:14:31.840]  甚至這群的大軍
[00:14:31.840 --> 00:14:33.000]  在他們沒有錢
[00:14:33.000 --> 00:14:33.760]  沒有人
[00:14:33.760 --> 00:14:35.840]  沒有所羅門的國家機器的下面
[00:14:35.840 --> 00:14:39.880]  他可以建一座比所羅門更大的聖殿
[00:14:39.880 --> 00:14:41.000]  所以我們可以想像
[00:14:41.000 --> 00:14:44.160]  當時索羅巴伯的絕望
[00:14:44.160 --> 00:14:45.640]  將一個更大的使命
[00:14:45.640 --> 00:14:48.520]  落在一代更軟弱的人身上
[00:14:48.520 --> 00:14:49.720]  所以神當時說
[00:14:49.720 --> 00:14:50.360]  索羅巴伯
[00:14:50.360 --> 00:14:52.040]  現在你當剛強
[00:14:52.040 --> 00:14:53.480]  這是耶華說的
[00:14:53.480 --> 00:14:54.600]  約撒達的兒子
[00:14:54.600 --> 00:14:55.680]  約舒亞大祭司
[00:14:55.680 --> 00:14:56.640]  你當剛強
[00:14:56.640 --> 00:14:57.480]  祝哥叫他們
[00:14:57.480 --> 00:14:59.040]  這是耶華說的
[00:14:59.040 --> 00:14:59.960]  這裡的百姓
[00:14:59.960 --> 00:15:01.760]  你們都當剛強做工
[00:15:01.760 --> 00:15:03.280]  因為我與你們同在
[00:15:03.280 --> 00:15:05.320]  這是萬軍之耶華說的
[00:15:05.320 --> 00:15:06.960]  神每一次都壓上一句
[00:15:06.960 --> 00:15:08.360]  是我說的
[00:15:08.360 --> 00:15:10.040]  當日的以色列人非常微小
[00:15:10.040 --> 00:15:12.040]  與今天的以色列相當不同
[00:15:12.040 --> 00:15:14.680]  其實今天的以色列是相當強大
[00:15:14.680 --> 00:15:16.320]  甚至中東的沒有一個國家
[00:15:16.320 --> 00:15:18.800]  能夠夠膽與以色列正面對抗
[00:15:18.800 --> 00:15:20.120]  但是當日的以色列
[00:15:20.120 --> 00:15:21.400]  甚至連他們的領袖
[00:15:21.400 --> 00:15:23.680]  都是猶大省長
[00:15:23.680 --> 00:15:26.200]  猶大省長是波斯國任命的
[00:15:26.200 --> 00:15:27.000]  波斯國
[00:15:27.000 --> 00:15:28.600]  大家可能知道
[00:15:28.600 --> 00:15:30.480]  就是今天的伊朗的前身
[00:15:30.480 --> 00:15:32.560]  因為伊朗都是在說波斯話的
[00:15:32.560 --> 00:15:34.360]  甚至今天的伊朗
[00:15:34.360 --> 00:15:35.200]  在中東
[00:15:35.200 --> 00:15:36.920]  很多對抗以色列的武裝組織
[00:15:36.920 --> 00:15:38.720]  都在背後有所支持
[00:15:38.720 --> 00:15:39.720]  我們看到
[00:15:39.720 --> 00:15:41.400]  民族間的仇恨
[00:15:41.400 --> 00:15:43.520]  幾千年來都沒有斷過
[00:15:43.520 --> 00:15:47.640]  甚至一直會延續到啟示錄
[00:15:47.640 --> 00:15:48.640]  我們回望
[00:15:48.640 --> 00:15:50.280]  2543年前的駐彭捷
[00:15:50.280 --> 00:15:53.000]  以色列人當然時是全然沒有勢力
[00:15:53.000 --> 00:15:54.400]  神的話語三次臨到
[00:15:54.400 --> 00:15:55.480]  叫他們剛強
[00:15:55.480 --> 00:15:57.240]  神在這個駐彭捷跟他們說
[00:15:57.240 --> 00:15:59.120]  我不再與列邦同在
[00:15:59.120 --> 00:16:02.000]  而是與我微小的子民同在
[00:16:02.000 --> 00:16:04.480]  神的同在第一個特別的特點就是
[00:16:04.480 --> 00:16:05.960]  聖靈的臨在
[00:16:05.960 --> 00:16:08.360]  不是架構和建築物的臨在
[00:16:08.360 --> 00:16:10.960]  所以神選擇在駐彭捷跟他們說話
[00:16:10.960 --> 00:16:12.360]  所以在第五節
[00:16:12.360 --> 00:16:13.160]  祂說
[00:16:13.160 --> 00:16:13.960]  我與你們同在
[00:16:13.960 --> 00:16:15.800]  你們當剛強做公
[00:16:15.800 --> 00:16:16.600]  做什麼公呢?
[00:16:16.600 --> 00:16:17.480]  第五節很特別
[00:16:17.480 --> 00:16:19.040]  第五節沒有說做什麼公
[00:16:19.040 --> 00:16:20.920]  這是照著你們出埃及時
[00:16:20.920 --> 00:16:22.520]  我與你們納約的話
[00:16:22.520 --> 00:16:24.680]  我的靈要仍要住在你們中間
[00:16:24.680 --> 00:16:26.480]  你們不必懼怕
