
[00:00:00.000 --> 00:00:01.340]  好啊 好開心啊
[00:01:24.600 --> 00:01:26.560]  沒有 是吧
[00:01:26.560 --> 00:01:28.560]  哪裡有人不喜歡聖誕節的
[00:01:28.560 --> 00:01:29.760]  哇 這燈很亮
[00:01:29.760 --> 00:01:30.800]  然後反光
[00:01:30.800 --> 00:01:32.000]  快點 看不到
[00:01:32.000 --> 00:01:32.800]  哈哈
[00:01:32.800 --> 00:01:35.360]  所以剛剛勁快隊也讀了一段經文
[00:01:35.360 --> 00:01:37.080]  我們聖誕節很高興
[00:01:37.080 --> 00:01:39.000]  通常會讀《路加福音》
[00:01:39.000 --> 00:01:41.080]  就是二章十至十四節
[00:01:41.080 --> 00:01:42.000]  那裡說的
[00:01:42.000 --> 00:01:42.720]  PowerPoint那裡
[00:01:42.720 --> 00:01:44.920]  我們可以稍微給大家再看看
[00:01:44.920 --> 00:01:46.080]  是啊
[00:01:46.080 --> 00:01:48.120]  那PowerPoint就是說
[00:01:48.120 --> 00:01:50.560]  哇 《天使報》寫信給牧羊人了
[00:01:50.560 --> 00:01:53.960]  我在百里行那裡有牧羊人
[00:01:53.960 --> 00:01:55.160]  他們是看養的
[00:01:55.160 --> 00:01:56.560]  誰知道突然間
[00:01:56.560 --> 00:01:57.240]  哇
[00:01:57.240 --> 00:01:58.600]  主的榮光光照
[00:01:58.600 --> 00:02:01.120]  就是黑漆漆突然有光照著
[00:02:01.120 --> 00:02:02.520]  那些人當然會害怕
[00:02:02.520 --> 00:02:03.400]  什麼事黑漆漆
[00:02:03.400 --> 00:02:05.680]  你以為我們現在18樓開著燈嗎
[00:02:05.680 --> 00:02:06.560]  是很暗的
[00:02:06.560 --> 00:02:07.800]  突然有榮光光照就害怕了
[00:02:07.800 --> 00:02:09.760]  然後天使就跟他們說
[00:02:09.760 --> 00:02:10.400]  不要害怕
[00:02:10.400 --> 00:02:12.240]  有大喜的訊息
[00:02:12.240 --> 00:02:13.640]  是關於萬民的
[00:02:13.640 --> 00:02:16.800]  因為大衛城裡面有一個救主要降生
[00:02:16.800 --> 00:02:18.360]  他就是基督了
[00:02:18.360 --> 00:02:22.200]  當你看到有個嬰孩包著布
[00:02:22.200 --> 00:02:23.560]  躺在馬槽上
[00:02:23.560 --> 00:02:24.880]  這個就是基督了
[00:02:24.880 --> 00:02:28.840]  然後天使天君一起聚會
[00:02:28.840 --> 00:02:30.440]  讚美神就說
[00:02:30.440 --> 00:02:33.040]  在至高之處榮耀歸於神
[00:02:33.040 --> 00:02:34.120]  在地上
[00:02:34.120 --> 00:02:35.520]  為什麼也是這個
[00:02:35.520 --> 00:02:38.040]  平安歸於他所喜悅的人
[00:02:38.040 --> 00:02:40.560]  哇 真的很開心
[00:02:40.560 --> 00:02:41.440]  很開心
[00:02:41.440 --> 00:02:42.520]  要慶祝
[00:02:42.520 --> 00:02:43.520]  一群人開心
[00:02:43.520 --> 00:02:45.040]  不單止人類慶祝
[00:02:45.040 --> 00:02:48.960]  天君天使都開派對一樣
[00:02:48.960 --> 00:02:49.560]  是的
[00:02:49.560 --> 00:02:53.080]  聖誕節哪有人不喜歡的
[00:02:53.080 --> 00:02:57.400]  但是我們今天看的經文不是來自路加福音
[00:02:57.400 --> 00:02:59.480]  是來自馬太福音
[00:02:59.480 --> 00:03:02.720]  馬太福音我們今天看的是第二章
[00:03:02.720 --> 00:03:03.960]  1至12節
[00:03:03.960 --> 00:03:08.520]  我們看到有兩個自然不同對聖誕的反應
[00:03:08.520 --> 00:03:11.760]  關於如何對待耶穌降生的日子
[00:03:11.760 --> 00:03:15.440]  不如我們一起讀出這兩張powerpoint
[00:03:15.440 --> 00:03:16.480]  我們首先
[00:03:16.480 --> 00:03:18.040]  不過這麼少人也不要
[00:03:18.040 --> 00:03:19.560]  我們一起讀
[00:03:19.560 --> 00:03:21.080]  預備請
[00:03:21.080 --> 00:03:22.320]  當希律王
[00:03:22.320 --> 00:03:23.280]  為什麼不是
[00:03:23.280 --> 00:03:26.400]  當下希律王暗暗照了
[00:03:26.400 --> 00:03:27.440]  這是第二版
[00:03:27.440 --> 00:03:29.040]  第一版有沒有
[00:03:29.040 --> 00:03:29.960]  是的沒錯
[00:03:29.960 --> 00:03:31.000]  1 2 3
[00:03:31.000 --> 00:03:33.400]  當希律王的時候
[00:03:33.400 --> 00:03:36.440]  耶穌生在猶太的伯利恆
[00:03:36.440 --> 00:03:40.920]  有幾個博士從東方來到耶路撒冷說
[00:03:40.920 --> 00:03:45.080]  (當希律王的時候)
[00:03:45.080 --> 00:03:47.920]  我們在東方看見他的星
[00:03:47.920 --> 00:03:49.480]  特來拜他
[00:03:49.480 --> 00:03:52.520]  希律王聽見了就心裡不安
[00:03:52.520 --> 00:03:55.320]  耶路撒冷合乘的人都不安
[00:03:55.320 --> 00:03:57.480]  他就召齊了祭司長
[00:03:57.480 --> 00:03:59.120]  民間的民事
[00:03:59.120 --> 00:04:00.360]  問他們說
[00:04:00.360 --> 00:04:02.760]  基督當生在何處
[00:04:02.760 --> 00:04:04.000]  他們回答說
[00:04:04.000 --> 00:04:05.920]  在猶太的伯利恆
[00:04:05.920 --> 00:04:08.280]  因為有先知記著說
[00:04:08.280 --> 00:04:10.680]  猶大地的伯利恆
[00:04:10.680 --> 00:04:14.080]  你在猶大諸城中並不是最少的
[00:04:14.080 --> 00:04:18.000]  因為將來有一位君王要從那裡出來
[00:04:18.000 --> 00:04:19.560]  牧養我的民
[00:04:19.560 --> 00:04:21.080]  好,下一個
[00:04:21.080 --> 00:04:24.720]  當下希律暗暗地照了博士來
[00:04:24.720 --> 00:04:27.960]  細問那星是什麼時候出現
[00:04:27.960 --> 00:04:30.960]  就猜他們往伯利恆去說
[00:04:30.960 --> 00:04:34.280]  你們去仔細訪訪那小孩
[00:04:34.280 --> 00:04:36.840]  尋到的時候你報上我
[00:04:36.840 --> 00:04:38.320]  我就去拜他
[00:04:38.320 --> 00:04:40.920]  他們聽見王的話就去了
[00:04:40.920 --> 00:04:43.080]  在東方所見的那星
[00:04:43.080 --> 00:04:45.880]  忽然又在他們前後
[00:04:45.880 --> 00:04:49.080]  直行到小孩子的地方
[00:04:49.080 --> 00:04:51.280]  就在上頭停住了
[00:04:51.280 --> 00:04:54.120]  他們看見那星就大大歡喜
[00:04:54.120 --> 00:04:58.800]  盡了防止看見那小孩和他去馬來亞
[00:04:58.800 --> 00:05:01.360]  就俯伏拜那小孩
[00:05:01.360 --> 00:05:02.880]  揭開寶盒
[00:05:02.880 --> 00:05:05.760]  有黃金、乳香、抹藥
[00:05:05.760 --> 00:05:07.960]  就獻禮物給他
[00:05:07.960 --> 00:05:10.560]  博士因為在夢中被主指示
[00:05:10.560 --> 00:05:12.160]  不要回去見希律
[00:05:12.160 --> 00:05:16.600]  他們就從別的路回到本地了
[00:05:16.600 --> 00:05:18.240]  好,我們一起再祈禱
[00:05:18.240 --> 00:05:19.600]  秋月天父
[00:05:19.600 --> 00:05:22.160]  我們看到今天看的經文
[00:05:22.160 --> 00:05:22.960]  很特別
[00:05:22.960 --> 00:05:25.880]  原來在聖誕節裡
[00:05:25.880 --> 00:05:28.960]  會有人不是那麼喜歡
[00:05:28.960 --> 00:05:30.680]  究竟發生什麼事呢
[00:05:30.680 --> 00:05:34.040]  神娘願意你使用經文向我們說話
[00:05:34.040 --> 00:05:35.800]  亦成為我們的提醒
[00:05:35.800 --> 00:05:36.760]  主我們感謝祢
[00:05:36.760 --> 00:05:38.120]  讓我們在聖誕日子
[00:05:38.120 --> 00:05:40.120]  我們可以一起回來
[00:05:40.120 --> 00:05:42.360]  去親近祢、敬拜祢
[00:05:42.360 --> 00:05:43.880]  我們感謝祢的恩典
[00:05:43.880 --> 00:05:45.480]  奉主名求
[00:05:45.480 --> 00:05:46.640]  阿門
[00:05:46.640 --> 00:05:49.040]  我今天的題目是
[00:05:49.040 --> 00:05:51.600]  有人歡喜有人愁的聖誕
[00:05:51.600 --> 00:05:56.360]  沒想過聖誕節會有人不開心
[00:05:56.360 --> 00:05:59.640]  我一開始就想說第二點
[00:05:59.640 --> 00:06:05.600]  就是不安的勢力要除滅降生的救主
[00:06:05.600 --> 00:06:08.800]  在這個普天同慶日子
[00:06:08.800 --> 00:06:11.920]  居然有人因為救主降生而不開心
[00:06:11.920 --> 00:06:14.200]  那個人是誰呢
[00:06:14.200 --> 00:06:16.280]  大家有沒有留意到
[00:06:16.280 --> 00:06:18.000]  就是希律王
[00:06:18.000 --> 00:06:20.080]  他是一個王
[00:06:20.080 --> 00:06:22.880]  在第三和第八節說
[00:06:22.880 --> 00:06:27.160]  當他見到東方有博士來到耶路撒冷尋求
[00:06:27.160 --> 00:06:30.080]  生來就做猶太王的時候
[00:06:30.080 --> 00:06:30.840]  第三節說
[00:06:30.840 --> 00:06:33.960]  希律聽見了心裡就不安了
[00:06:34.000 --> 00:06:37.400]  連合城的人都不安
[00:06:37.400 --> 00:06:41.800]  希律發生什麼事呢
[00:06:41.800 --> 00:06:44.160]  他收到消息
[00:06:44.160 --> 00:06:46.720]  聽聞收到消息
[00:06:46.720 --> 00:06:49.360]  他知道有幾位博士來
[00:06:49.360 --> 00:06:52.880]  原來有一位猶太王要出生
[00:06:52.880 --> 00:06:54.480]  他馬上怎麼樣
[00:06:54.480 --> 00:06:58.000]  他馬上召集了祭司、文士
[00:06:58.000 --> 00:06:59.240]  祭司、文士是什麼
[00:06:59.240 --> 00:07:01.040]  很認識宗教的
[00:07:01.040 --> 00:07:02.120]  他就問他們
[00:07:02.120 --> 00:07:03.600]  在舊約的紀錄裡
[00:07:03.600 --> 00:07:06.720]  哪裡有提到基督降生的事
[00:07:06.720 --> 00:07:09.880]  那兩位那班人
[00:07:09.880 --> 00:07:14.720]  就是祭司、文士就說回舊約的尼加書
[00:07:14.720 --> 00:07:15.880]  那裡就說到
[00:07:15.880 --> 00:07:18.960]  耶穌基督在伯尼恆出生
[00:07:18.960 --> 00:07:23.880]  當希律知道的時候
[00:07:23.880 --> 00:07:25.800]  他除了問了這句話之外
[00:07:25.800 --> 00:07:27.440]  他說了很多話
[00:07:27.440 --> 00:07:28.520]  在第幾節
[00:07:28.520 --> 00:07:30.320]  在另外第八節
[00:07:30.320 --> 00:07:31.680]  他就說叫那些博士
[00:07:31.680 --> 00:07:35.440]  首先他就問那些祭司和文士
[00:07:35.440 --> 00:07:37.960]  然後他又叫那些博士來
[00:07:37.960 --> 00:07:38.680]  跟他們說什麼
[00:07:38.680 --> 00:07:40.520]  你們仔細
[00:07:40.520 --> 00:07:41.240]  很仔細
[00:07:41.240 --> 00:07:41.800]  暗暗的
[00:07:41.800 --> 00:07:47.080]  但是仔細地幫我探訪一下小朋友在哪裡
[00:07:47.080 --> 00:07:47.960]  當你知道的時候
[00:07:47.960 --> 00:07:49.040]  你告訴我
[00:07:49.040 --> 00:07:50.280]  我就去拜祭他
[00:07:50.280 --> 00:07:53.080]  去敬拜他
[00:07:53.080 --> 00:07:55.320]  我們可能會問
[00:07:55.320 --> 00:07:56.760]  基督降生
[00:07:56.760 --> 00:07:59.160]  為什麼希律會這麼不安呢
[00:07:59.160 --> 00:08:00.000]  問這麼多事情
[00:08:00.000 --> 00:08:01.240]  搞這麼多事情
[00:08:01.240 --> 00:08:03.200]  要掌握這麼多猶太王
[00:08:03.200 --> 00:08:04.560]  新生王的資料
[00:08:04.560 --> 00:08:06.800]  又問他在哪裡出生
[00:08:06.800 --> 00:08:10.000]  問那些博士的星星什麼時候來
[00:08:10.000 --> 00:08:13.760]  又問他新生王的地址
[00:08:13.760 --> 00:08:17.280]  還叫他一定要回來告訴他
[00:08:17.280 --> 00:08:22.680]  因為希律王知道這個小朋友是什麼
[00:08:22.680 --> 00:08:24.600]  猶太王
[00:08:24.600 --> 00:08:26.360]  原來就是基督
[00:08:26.360 --> 00:08:27.440]  是尼塞亞
[00:08:27.440 --> 00:08:29.160]  是一位君王
[00:08:29.160 --> 00:08:30.200]  是什麼料
[00:08:30.200 --> 00:08:31.520]  猛料
[00:08:31.520 --> 00:08:32.400]  第六節說
[00:08:32.400 --> 00:08:33.840]  猶太地的霸氣行
[00:08:33.840 --> 00:08:35.920]  因為將來有一位君王
[00:08:35.920 --> 00:08:38.240]  從你那裡出來
[00:08:38.240 --> 00:08:41.680]  牧養我以色列的民
[00:08:41.680 --> 00:08:43.600]  這位君王
[00:08:43.600 --> 00:08:46.800]  牧養以色列民
[00:08:46.800 --> 00:08:47.880]  牧養這個意思
[00:08:47.880 --> 00:08:49.240]  如果你看原文
[00:08:49.240 --> 00:08:51.960]  就有統治和管理的意思
[00:08:51.960 --> 00:08:52.960]  即是怎樣
[00:08:52.960 --> 00:08:54.080]  威脅
[00:08:54.080 --> 00:08:58.760]  我現在才在管理猶太地
[00:08:58.760 --> 00:09:00.480]  為什麼有個王出現了
[00:09:00.480 --> 00:09:02.960]  威脅到我
[00:09:02.960 --> 00:09:05.240]  原來希律是一個什麼人
[00:09:05.240 --> 00:09:09.160]  希律其實不是純種的猶太人
[00:09:09.160 --> 00:09:11.680]  他父親是土馬人
[00:09:11.680 --> 00:09:12.840]  即是以東人
[00:09:12.840 --> 00:09:14.680]  當時希律作王的時候
[00:09:14.680 --> 00:09:15.720]  為什麼他做到
[00:09:15.720 --> 00:09:18.320]  就是因為羅馬王委任他
[00:09:18.320 --> 00:09:21.680]  成為管治以色列的統治者
[00:09:21.680 --> 00:09:23.720]  但其實他也很厲害
[00:09:23.720 --> 00:09:27.520]  他的軍事和政治手法也很厲害
[00:09:27.520 --> 00:09:30.680]  所以他很好地管理到以色列民
[00:09:30.680 --> 00:09:33.000]  但他經常都
[00:09:33.000 --> 00:09:34.120]  可能是他的背景
[00:09:34.120 --> 00:09:37.880]  經常都很怕他被人佔奪了王位
[00:09:37.880 --> 00:09:41.400]  他用很多方法去清理威脅到他的人
[00:09:41.400 --> 00:09:44.840]  所以他先後殺了他的妻子
[00:09:44.840 --> 00:09:45.960]  他的近臣
[00:09:45.960 --> 00:09:47.840]  即是很親密的那些伙伴
[00:09:47.840 --> 00:09:52.120]  並且還殺了他可能繼位的三個兒子
[00:09:52.120 --> 00:09:53.520]  你聽到這樣
[00:09:53.520 --> 00:09:55.160]  當新生王來
[00:09:55.160 --> 00:09:56.800]  要管理以色列民
[00:09:56.800 --> 00:09:58.880]  他會有什麼反應
[00:09:58.880 --> 00:10:02.680]  當然是不可以
[00:10:02.680 --> 00:10:06.440]  因此希律王一收到風
[00:10:06.440 --> 00:10:10.240]  他就非常不安
[00:10:10.240 --> 00:10:12.840]  他知道自己是什麼
[00:10:12.840 --> 00:10:17.880]  又知道基督這位新生王是什麼
[00:10:17.880 --> 00:10:21.800]  因此他就要掌握新生王的方法
[00:10:21.800 --> 00:10:24.600]  又問臣子又問博士
[00:10:24.600 --> 00:10:28.160]  很想套他們口中這位新生王的資料
[00:10:28.160 --> 00:10:28.680]  做什麼?
[00:10:28.680 --> 00:10:29.760]  做事
[00:10:29.760 --> 00:10:32.680]  要殺掉他
[00:10:32.680 --> 00:10:37.240]  當我們覺得聖誕是普天同慶的日子
[00:10:37.240 --> 00:10:42.720]  好像一齣很動人很感人的電影
[00:10:42.720 --> 00:10:45.120]  有馬槽有星星
[00:10:45.120 --> 00:10:46.800]  有人開派對
[00:10:46.800 --> 00:10:49.200]  有光很浪漫的時候
[00:10:49.200 --> 00:10:56.080]  原來這個故事是一個正邪對決的故事
[00:10:56.080 --> 00:11:01.760]  當博士沒有回去報信的時候
[00:11:01.760 --> 00:11:03.200]  你知不知道希律怎樣
[00:11:03.200 --> 00:11:04.600]  我們在12節看到
[00:11:04.600 --> 00:11:07.680]  他因為神指示他不要回希律
[00:11:07.680 --> 00:11:09.680]  他就回到本家
[00:11:09.680 --> 00:11:10.920]  希律有什麼反應呢
[00:11:10.920 --> 00:11:12.880]  我們今天看的經文沒有看到
[00:11:12.880 --> 00:11:15.400]  但我們看回在2章16節
[00:11:15.400 --> 00:11:16.520]  看後一點的時候
[00:11:16.520 --> 00:11:20.240]  希律見自己被博士愚弄
[00:11:20.240 --> 00:11:22.000]  就大大發怒
[00:11:22.000 --> 00:11:24.200]  警察將伯里行
[00:11:24.200 --> 00:11:26.920]  成女並四警的所有孩子
[00:11:26.920 --> 00:11:27.920]  怎樣做?
[00:11:27.920 --> 00:11:31.000]  凡兩歲的都要殺盡
[00:11:31.000 --> 00:11:32.520]  他是不是真的很絕
[00:11:32.520 --> 00:11:35.000]  你看到他真的很不安
[00:11:35.000 --> 00:11:37.000]  還有很怕被威脅
[00:11:37.000 --> 00:11:42.640]  救主降生
[00:11:42.640 --> 00:11:46.160]  我想不單止希律不高興
[00:11:46.160 --> 00:11:48.760]  希律千方百計要殺掉耶穌
[00:11:48.760 --> 00:11:51.480]  因為他的勢力會威脅到他
[00:11:51.480 --> 00:11:52.160]  威脅到什麼?
[00:11:52.160 --> 00:11:53.640]  他不能再作主
[00:11:53.640 --> 00:11:55.640]  不能再掌權
[00:11:55.640 --> 00:11:59.560]  因為主耶穌這位新生王
[00:11:59.560 --> 00:12:01.080]  來到的時候
[00:12:01.080 --> 00:12:04.080]  不單止希律不高興
[00:12:04.080 --> 00:12:07.040]  還有一位更加不高興
[00:12:07.040 --> 00:12:08.640]  他是誰?
[00:12:08.640 --> 00:12:09.720]  主耶穌來到
[00:12:09.720 --> 00:12:13.960]  要使人在罪裡面釋放
[00:12:13.960 --> 00:12:16.960]  不再被罪威脅
[00:12:16.960 --> 00:12:21.160]  那麼什麼權勢一定不行呢?
[00:12:21.160 --> 00:12:23.160]  會崩潰呢?
[00:12:23.160 --> 00:12:25.280]  誰最怕失去控制呢?
[00:12:25.280 --> 00:12:28.280]  他不可以再控制人呢?
[00:12:28.280 --> 00:12:32.760]  2000年前希律很怕
[00:12:32.760 --> 00:12:37.360]  到今天其實撒旦、冷惡者
[00:12:37.360 --> 00:12:39.160]  都很怕
[00:12:39.160 --> 00:12:41.160]  他不想人得釋放
[00:12:42.800 --> 00:12:44.360]  你說什麼?
[00:12:44.360 --> 00:12:46.720]  到今天還是這樣
[00:12:46.720 --> 00:12:48.320]  我不知道你們知不知道
[00:12:48.320 --> 00:12:53.640]  有一個國家其實以基督教精神立國
[00:12:53.640 --> 00:12:55.080]  如果你知道就是美國
[00:12:55.080 --> 00:12:57.720]  我們看回他的簽名
[00:12:57.720 --> 00:12:59.200]  他寫著
[00:12:59.200 --> 00:13:01.920]  In God We Trust
[00:13:01.920 --> 00:13:03.640]  我們看下PowerPoint
[00:13:03.640 --> 00:13:05.640]  有的時候大家留意
[00:13:05.640 --> 00:13:10.880]  美國的獨立宣言和憲法
[00:13:10.880 --> 00:13:13.480]  都充滿了基督的精神
[00:13:13.480 --> 00:13:16.760]  在中信月刊裡面有一個文章
[00:13:16.760 --> 00:13:17.680]  2020年
[00:13:17.680 --> 00:13:22.840]  他說美國是不是以基督教立國呢?
[00:13:22.840 --> 00:13:24.480]  他記載了一個
[00:13:24.480 --> 00:13:25.960]  華盛頓一個早會
[00:13:25.960 --> 00:13:28.280]  一個法官的說話
[00:13:28.280 --> 00:13:31.120]  那裡一個叫做沃倫
[00:13:31.120 --> 00:13:32.720]  Erwin的人
[00:13:32.720 --> 00:13:33.960]  Warren的人
[00:13:33.960 --> 00:13:37.480]  他在他的早會上說了
[00:13:37.480 --> 00:13:41.240]  我們相信沒有人能夠讀到我們國家的歷史
[00:13:41.240 --> 00:13:46.320]  都看不到聖經和救主的靈
[00:13:46.320 --> 00:13:50.360]  興起並且已經帶領了我們
[00:13:50.360 --> 00:13:51.440]  並且我剛剛說了
[00:13:51.440 --> 00:13:53.560]  那些錢他們都印了
[00:13:53.560 --> 00:13:56.160]  In God We Trust
[00:13:56.160 --> 00:13:58.040]  不過如果你最近
[00:13:58.040 --> 00:13:59.640]  或者去
[00:13:59.640 --> 00:14:01.280]  都有去認識美國
[00:14:01.280 --> 00:14:04.480]  因為我有朋友的女兒去了美國讀書
[00:14:04.480 --> 00:14:06.480]  其實他們已經很
[00:14:06.480 --> 00:14:09.120]  那些教科書
[00:14:09.120 --> 00:14:11.200]  或者關於基督教的東西
[00:14:11.200 --> 00:14:13.520]  已經蓋住了
[00:14:13.520 --> 00:14:15.240]  淡化基督教
[00:14:15.240 --> 00:14:16.880]  不會說
[00:14:16.880 --> 00:14:19.240]  聖經或者耶穌
[00:14:19.240 --> 00:14:22.160]  最容易看到的就是聖誕節
[00:14:22.160 --> 00:14:26.120]  聖誕節他們不會說Merry Christmas等等
[00:14:26.120 --> 00:14:27.320]  會說什麼呢?
[00:14:27.320 --> 00:14:29.360]  Happy Holiday
[00:14:29.360 --> 00:14:32.360]  或者Season's Greetings
[00:14:32.360 --> 00:14:35.560]  是啊 一個國家本來是基督教立國
[00:14:35.560 --> 00:14:37.360]  為什麼會這樣呢?
[00:14:37.360 --> 00:14:40.320]  究竟有什麼這麼怕被威脅
[00:14:40.320 --> 00:14:42.240]  提都不准提
[00:14:42.240 --> 00:14:45.600]  OK 國家的東西你懂什麼?
[00:14:45.600 --> 00:14:46.560]  那
[00:14:46.560 --> 00:14:50.160]  但是我自己都經歷過什麼叫做
[00:14:50.160 --> 00:14:51.800]  黑暗的勢力
[00:14:51.800 --> 00:14:54.080]  你有沒有試過?
[00:14:54.080 --> 00:14:56.040]  我初信的時候就不懂
[00:14:56.040 --> 00:14:58.760]  因為我做事先信主
[00:14:58.760 --> 00:15:00.160]  我都可能講過見證
[00:15:00.160 --> 00:15:02.600]  我就有參加三福
[00:15:02.600 --> 00:15:03.640]  栽培
[00:15:03.640 --> 00:15:05.200]  Alpha Course那些
[00:15:05.200 --> 00:15:06.920]  不知道為什麼三福
[00:15:06.920 --> 00:15:10.360]  就是三元福音動員會
[00:15:10.360 --> 00:15:14.520]  我們就會約一些對象去講福音
[00:15:14.520 --> 00:15:15.840]  究竟什麼人去聚
[00:15:15.840 --> 00:15:18.040]  主耶穌做了什麼
[00:15:18.040 --> 00:15:21.520]  其實我們每個階段都要出隊
[00:15:21.520 --> 00:15:23.080]  12次左右
[00:15:23.080 --> 00:15:24.000]  其實很重要
[00:15:24.000 --> 00:15:25.600]  如果出完一次隊
[00:15:25.600 --> 00:15:27.680]  我們就可以升一個Level
[00:15:27.680 --> 00:15:32.200]  又可以做多一點福音的工作
[00:15:32.200 --> 00:15:33.880]  明明我自己參加的
[00:15:33.880 --> 00:15:36.960]  明明都很想傳福音
[00:15:36.960 --> 00:15:38.320]  但是初期的時候
[00:15:38.320 --> 00:15:39.720]  你知道我怎樣嗎?
[00:15:39.720 --> 00:15:41.120]  我最好
[00:15:41.120 --> 00:15:43.040]  那個對象
[00:15:43.040 --> 00:15:44.840]  沒空
[00:15:44.840 --> 00:15:45.600]  很奇怪
[00:15:45.600 --> 00:15:47.160]  心會有這樣想的
[00:15:47.160 --> 00:15:49.200]  不知道大家當中有沒有
[00:15:49.200 --> 00:15:51.880]  如果你約了朋友出來傳福音聊聊天
[00:15:51.880 --> 00:15:54.520]  希望他那天沒空
[00:15:54.520 --> 00:15:57.920]  OK OK 到我沒有這樣想了
[00:15:57.920 --> 00:16:01.680]  後來我一出隊我就頭痛了
[00:16:01.680 --> 00:16:03.120]  要不就不舒服
[00:16:03.120 --> 00:16:05.160]  要不就頭痛了
[00:16:05.160 --> 00:16:07.120]  那有什麼反應
[00:16:07.120 --> 00:16:08.240]  初初覺得不舒服
[00:16:08.240 --> 00:16:09.440]  對不起隊長
[00:16:09.440 --> 00:16:11.720]  我今天出不了場
[00:16:11.720 --> 00:16:13.240]  這樣
[00:16:13.240 --> 00:16:15.440]  但是後來我發現
[00:16:15.440 --> 00:16:18.800]  真的有些事情喜歡搞你
[00:16:18.800 --> 00:16:21.960]  誰最不喜歡人信主
[00:16:21.960 --> 00:16:23.800]  當然是撒旦
[00:16:23.800 --> 00:16:26.640]  當我知道的時候
[00:16:26.640 --> 00:16:28.480]  我就不管了
[00:16:28.480 --> 00:16:29.360]  都出去
[00:16:29.360 --> 00:16:30.920]  一出去
[00:16:30.920 --> 00:16:33.320]  慢慢就沒事了
[00:16:33.320 --> 00:16:34.560]  真的
[00:16:34.560 --> 00:16:37.720]  你們是不是不相信我
[00:16:37.720 --> 00:16:38.600]  是真的
[00:16:38.600 --> 00:16:42.880]  原來他真的會搞人
[00:16:42.880 --> 00:16:44.640]  如果你不相信
[00:16:44.640 --> 00:16:47.080]  我就說一個年輕人故事
[00:16:47.080 --> 00:16:49.520]  他平時以前讀中學
[00:16:49.520 --> 00:16:51.000]  很喜歡打機
[00:16:51.000 --> 00:16:52.560]  沉迷打機
[00:16:52.560 --> 00:16:54.840]  他媽媽就說你不要打那麼多機
[00:16:54.840 --> 00:16:56.880]  煮飯給他吃
[00:16:56.880 --> 00:16:58.720]  又沒什麼
[00:16:58.720 --> 00:17:01.280]  誰知道他說信了主
[00:17:01.280 --> 00:17:03.720]  你知道媽媽怎麼對他嗎
[00:17:03.720 --> 00:17:05.320]  把他的聖經扔了出門
[00:17:05.320 --> 00:17:07.240]  天天看聖經
[00:17:07.240 --> 00:17:09.720]  唱耶穌歌
[00:17:09.720 --> 00:17:10.640]  不讓他回來
