
[00:00:00.000 --> 00:00:02.000]  領之會晚安
[00:01:35.440 --> 00:01:36.720]  重建聖殿
[00:01:36.720 --> 00:01:38.880]  以及去重建城牆
[00:01:38.880 --> 00:01:40.160]  當然我們知道
[00:01:40.160 --> 00:01:42.800]  更加重要的是上帝最終的目標
[00:01:42.800 --> 00:01:46.720]  是要重建那一群屬他的子民
[00:01:46.720 --> 00:01:48.640]  接下來在新的一年
[00:01:48.640 --> 00:01:50.640]  我們希望一群童工
[00:01:50.640 --> 00:01:53.520]  都希望透過這兩卷書的內容
[00:01:53.520 --> 00:01:55.520]  帶出當中的信息
[00:01:55.520 --> 00:01:57.040]  讓我們這一群
[00:01:57.040 --> 00:02:00.000]  在今這個世代裡面的屬神子民
[00:02:00.000 --> 00:02:03.120]  能夠去得到提醒和建立
[00:02:03.120 --> 00:02:06.640]  事實上我們在香港過去幾年裡面
[00:02:06.640 --> 00:02:09.040]  都經歷很多的事情
[00:02:09.040 --> 00:02:12.400]  其實都帶給我們很大的衝擊
[00:02:12.400 --> 00:02:13.840]  很多時候都是
[00:02:13.840 --> 00:02:18.080]  發生的事我們都沒有預計過會發生在香港
[00:02:18.080 --> 00:02:20.880]  包括疫情、包括社會上的事
[00:02:20.880 --> 00:02:23.200]  其實令到我們今天的城市
[00:02:23.200 --> 00:02:25.040]  都有很多的轉變
[00:02:25.040 --> 00:02:26.800]  但是我們深信一件事
[00:02:26.800 --> 00:02:28.320]  我們作為教會
[00:02:28.320 --> 00:02:32.480]  無論外面整個環境如何的轉變
[00:02:32.480 --> 00:02:34.720]  我們深信上帝的道
[00:02:34.720 --> 00:02:37.680]  都仍然是安定在天、不變
[00:02:37.680 --> 00:02:39.280]  所以我們認定一件事
[00:02:39.280 --> 00:02:43.040]  就是我們仍然可以透過宣講上帝的真理
[00:02:43.040 --> 00:02:45.200]  在我們今天的生命裡面
[00:02:45.200 --> 00:02:46.480]  去得到提醒
[00:02:46.480 --> 00:02:50.320]  以致我們能夠面對多變的世代
[00:02:50.320 --> 00:02:52.400]  所以很希望晚台的弟兄姊妹
[00:02:52.400 --> 00:02:54.320]  接下來你可以回家
[00:02:54.320 --> 00:02:57.360]  先去讀一下這兩卷書卷
[00:02:57.360 --> 00:02:59.120]  《以斯拉記》、《尼西米記》
[00:02:59.120 --> 00:03:00.480]  以致你回來的時候
[00:03:00.480 --> 00:03:01.520]  當聽到的時候
[00:03:01.520 --> 00:03:04.240]  我們更加能夠有一個好的準備
[00:03:04.240 --> 00:03:07.760]  能夠更加入心去聽這兩卷書卷
[00:03:07.760 --> 00:03:09.680]  我也想在開始的時候
[00:03:09.680 --> 00:03:11.360]  我們一起用禱告
[00:03:11.360 --> 00:03:13.120]  去開始今天的講道
[00:03:13.120 --> 00:03:15.840]  我們一起祈禱
[00:03:15.840 --> 00:03:18.240]  天父我們一班屬祢的子民
[00:03:18.240 --> 00:03:20.640]  今天我們在祢的面前
[00:03:20.640 --> 00:03:22.080]  我們要去認定
[00:03:22.080 --> 00:03:25.600]  祢仍然在歷史裡面去掌權
[00:03:25.600 --> 00:03:27.280]  不單止祢在歷史裡面掌權
[00:03:27.280 --> 00:03:32.560]  祢更加在我們的生命裡面去掌權
[00:03:32.560 --> 00:03:35.680]  我們知道在幻變的世代當中
[00:03:35.680 --> 00:03:38.160]  我們知道有一樣東西是不變
[00:03:38.160 --> 00:03:40.320]  就是上帝祢自己
[00:03:40.320 --> 00:03:42.560]  祢自己的說話安定在天
[00:03:42.560 --> 00:03:45.280]  讓我們能夠透過祢的說話
[00:03:45.280 --> 00:03:47.840]  在多變的世代裡面能夠站穩
[00:03:47.840 --> 00:03:49.920]  我們深願在往後的日子
[00:03:49.920 --> 00:03:51.600]  在萬堂這個時間
[00:03:51.600 --> 00:03:52.880]  你透過《以斯拉記》
[00:03:52.880 --> 00:03:55.520]  和《尼西米記》這兩卷書卷
[00:03:55.520 --> 00:03:58.080]  在新的一年成為我們的提醒
[00:03:58.080 --> 00:03:58.960]  幫助
[00:03:58.960 --> 00:04:00.720]  堅固我們的生命
[00:04:00.720 --> 00:04:03.360]  以致我們的生命能夠在這個世代裡面
[00:04:03.360 --> 00:04:04.720]  更新變化
[00:04:04.720 --> 00:04:06.400]  能夠在這個多變的世代
[00:04:06.400 --> 00:04:07.920]  去見證你自己
[00:04:07.920 --> 00:04:09.200]  我們以上的禱告
[00:04:09.200 --> 00:04:10.400]  是奉靠耶穌基督
[00:04:10.400 --> 00:04:11.760]  得成名自祈求
[00:04:11.760 --> 00:04:12.560]  阿們
[00:04:13.280 --> 00:04:16.080]  我們今天開始第一講
[00:04:16.080 --> 00:04:18.240]  我們會由《以斯拉記》開始
[00:04:18.240 --> 00:04:19.680]  我們今天會講
[00:04:19.680 --> 00:04:22.240]  《以斯拉記》第一章的第一節
[00:04:22.240 --> 00:04:24.640]  到第十一節
[00:04:24.640 --> 00:04:27.680]  我想邀請弟兄姊妹這樣讀法
[00:04:27.680 --> 00:04:30.480]  我們想先邀請
[00:04:30.480 --> 00:04:32.000]  弟兄先跟我們讀
[00:04:32.000 --> 00:04:36.480]  幫我們讀第一節到第四節
[00:04:36.480 --> 00:04:39.840]  然後姊妹幫我們讀第五節
[00:04:39.840 --> 00:04:41.360]  到第八節
[00:04:41.360 --> 00:04:45.200]  然後我們一起讀第九到第十一節
[00:04:45.200 --> 00:04:46.160]  好不好
[00:04:46.160 --> 00:04:47.360]  我們準備了
[00:04:47.360 --> 00:04:49.360]  弟兄先讀第一節
[00:04:49.360 --> 00:04:50.720]  到第四節
[00:04:50.720 --> 00:04:51.600]  請弟兄
[00:04:51.600 --> 00:04:55.520]  「波斯王居老時元年
[00:04:55.520 --> 00:04:57.680]  耶和華為要應驗
[00:04:57.680 --> 00:05:00.720]  夕夜利米的口所說的話
[00:05:00.720 --> 00:05:04.320]  就激發波斯王居老時的心
[00:05:04.320 --> 00:05:08.160]  使他下詔書通告全國說
[00:05:08.160 --> 00:05:11.360]  波斯王居老時如此說
[00:05:11.360 --> 00:05:13.840]  耶和華天上的上帝
[00:05:13.840 --> 00:05:16.800]  已將地上萬國賜給我
[00:05:16.800 --> 00:05:20.320]  又委派我在猶大的耶路撒冷
[00:05:20.320 --> 00:05:22.800]  為他建造殿宇
[00:05:22.800 --> 00:05:26.320]  你們中間還作他子民的
[00:05:26.320 --> 00:05:29.680]  可以上耶路撒冷去
[00:05:29.680 --> 00:05:33.600]  重建耶和華以色列上帝的殿
[00:05:33.600 --> 00:05:36.800]  他是在耶路撒冷的上帝
[00:05:36.800 --> 00:05:39.680]  願神與這人同在
[00:05:39.680 --> 00:05:41.920]  凡存留的人
[00:05:41.920 --> 00:05:44.160]  無論寄居何處
[00:05:44.160 --> 00:05:45.440]  那地的人
[00:05:45.440 --> 00:05:47.680]  要用金銀財物
[00:05:47.680 --> 00:05:50.080]  生畜幫助他
[00:05:50.080 --> 00:05:53.440]  還要為耶路撒冷上帝的殿
[00:05:53.440 --> 00:05:55.520]  甘心獻上禮物」
[00:05:55.520 --> 00:05:56.560]  請姐妹
[00:05:56.640 --> 00:06:00.320]  以至於猶大王天下的國神
[00:06:00.320 --> 00:06:02.320]  在此前已命令
[00:06:02.320 --> 00:06:05.120]  下至今地層和同地層
[00:06:05.120 --> 00:06:08.080]  都要求在耶路撒冷
[00:06:08.080 --> 00:06:10.560]  去建造耶和華之地
[00:06:10.560 --> 00:06:12.320]  請為所有的人
[00:06:12.320 --> 00:06:13.760]  都拿行李
[00:06:13.760 --> 00:06:15.520]  有意購買
[00:06:15.520 --> 00:06:18.560]  生畜奔赴我之上
[00:06:18.560 --> 00:06:22.480]  希望大王甘心獻上禮物
[00:06:22.480 --> 00:06:48.640]  (廣東話)
[00:06:48.640 --> 00:06:49.840]  我們一起讀
[00:06:49.840 --> 00:06:52.320]  「他們的數目如下
[00:06:52.320 --> 00:06:54.240]  金盤三十個
[00:06:54.240 --> 00:06:56.080]  銀盤一千個
[00:06:56.080 --> 00:06:57.840]  都二十九把
[00:06:57.840 --> 00:06:59.760]  金碗三十個
[00:06:59.760 --> 00:07:02.640]  備用銀碗四百一十個
[00:07:02.640 --> 00:07:05.280]  其他器皿一千件
[00:07:05.280 --> 00:07:08.960]  金銀器皿共有五千四百件
[00:07:08.960 --> 00:07:11.280]  被擄的人從巴比倫
[00:07:11.280 --> 00:07:13.680]  上耶路撒冷的時候
[00:07:13.680 --> 00:07:15.360]  設巴薩把謝
[00:07:15.360 --> 00:07:18.560]  一切都帶了上來」
[00:07:18.560 --> 00:07:19.520]  不好意思
[00:07:19.520 --> 00:07:21.120]  剛才我讀的時候
[00:07:21.120 --> 00:07:23.120]  我這裡打出來
[00:07:23.120 --> 00:07:24.640]  就是上帝
[00:07:24.640 --> 00:07:25.600]  那裡是神
[00:07:25.600 --> 00:07:27.680]  跟著這裡也可以
[00:07:27.680 --> 00:07:32.000]  很想首先跟大家在這段經文
[00:07:32.000 --> 00:07:33.680]  十一節裡面
[00:07:33.680 --> 00:07:35.280]  先去看第一點
[00:07:35.280 --> 00:07:37.760]  就是看到在當中
[00:07:37.760 --> 00:07:41.680]  上帝是怎樣掌管人的心
[00:07:41.680 --> 00:07:44.080]  以斯拉在她的回憶裡
[00:07:44.080 --> 00:07:48.080]  第一句其實已經很清楚地說明
[00:07:48.080 --> 00:07:50.000]  她發生的事件的年日
[00:07:50.000 --> 00:07:53.200]  就是波斯王居魯士元年
[00:07:53.200 --> 00:07:54.720]  這件事的發生
[00:07:54.720 --> 00:07:57.920]  其實以斯拉很清楚知道
[00:07:57.920 --> 00:08:02.160]  是耶和華為要應驗藉耶利米的口
[00:08:02.160 --> 00:08:04.720]  所說的一切話
[00:08:04.720 --> 00:08:09.200]  原來在耶利米書的第25章1到14節
[00:08:09.200 --> 00:08:10.960]  如果大家有機會
[00:08:10.960 --> 00:08:12.480]  去看回耶利米書
[00:08:12.480 --> 00:08:14.400]  當中說到
[00:08:14.400 --> 00:08:18.080]  以色列民要服侍巴比倫王多少年
[00:08:18.080 --> 00:08:22.080]  要服侍他們70年
[00:08:22.080 --> 00:08:25.920]  在耶利米書29章第10節
[00:08:25.920 --> 00:08:27.600]  裡面是這樣提到
[00:08:27.600 --> 00:08:29.760]  耶和華如此說
[00:08:29.760 --> 00:08:32.560]  為巴比倫所定的70年滿了以後
[00:08:32.560 --> 00:08:34.160]  我要眷顧你們
[00:08:34.160 --> 00:08:36.240]  向你們實現我的恩賢
[00:08:36.240 --> 00:08:39.680]  使你們歸回此地
[00:08:39.680 --> 00:08:41.760]  其實再早一點的時間
[00:08:41.760 --> 00:08:44.160]  在以塞亞時代的時候
[00:08:44.160 --> 00:08:46.400]  其實以塞亞已經宣告
[00:08:46.400 --> 00:08:49.360]  有一位名叫古列的君王
[00:08:49.360 --> 00:08:51.760]  在這裡譯作居魯士
[00:08:51.760 --> 00:08:53.520]  就是波斯王
[00:08:53.520 --> 00:08:58.240]  將要幫助希伯來人重建耶路撒冷
[00:08:58.240 --> 00:09:02.640]  我們看到在以塞亞書44章28到45章1節
[00:09:02.640 --> 00:09:04.160]  其實在以塞亞書裡面
[00:09:04.160 --> 00:09:08.640]  已經預言波斯的木人
[00:09:08.640 --> 00:09:09.920]  這個王
[00:09:09.920 --> 00:09:14.960]  將要幫助以色列人重建耶路撒冷
[00:09:14.960 --> 00:09:17.760]  就是說早在這件事發生之前的
[00:09:17.760 --> 00:09:20.080]  150多年之前
[00:09:20.080 --> 00:09:22.240]  其實神已經知道這件事
[00:09:22.240 --> 00:09:24.640]  是一定會應驗和發生
[00:09:24.640 --> 00:09:25.840]  透過以塞亞
[00:09:25.840 --> 00:09:27.200]  透過耶利米才知道
[00:09:27.200 --> 00:09:29.840]  已經很早已經說到這件事
[00:09:29.840 --> 00:09:31.360]  是一定會發生
[00:09:31.360 --> 00:09:33.200]  而在上帝所定的時間裡面
[00:09:33.200 --> 00:09:36.720]  祂就激發波斯王居魯士的心
[00:09:36.720 --> 00:09:40.960]  讓他下詔書去通告全國
[00:09:40.960 --> 00:09:45.520]  經文提到上帝激發這個王的心
[00:09:45.520 --> 00:09:47.360]  和修本是譯作「激發」
[00:09:47.360 --> 00:09:49.600]  但如果你看到其他的譯本
[00:09:49.600 --> 00:09:51.040]  譬如和合本
[00:09:51.040 --> 00:09:53.280]  很多都會譯作「激動」
[00:09:53.280 --> 00:09:54.560]  英文的翻譯
[00:09:54.560 --> 00:09:56.480]  很多時候就是「stir up」
[00:09:56.480 --> 00:09:58.720]  或者是「move」
[00:09:58.720 --> 00:10:00.720]  而一個字原文的意思
[00:10:00.720 --> 00:10:03.520]  就是令到某一個人活躍起來
[00:10:03.520 --> 00:10:05.920]  去做某一件事
[00:10:05.920 --> 00:10:08.480]  波斯王的心被激動起來
[00:10:08.480 --> 00:10:10.080]  就作出回應
[00:10:10.080 --> 00:10:12.560]  下詔書去吩咐
[00:10:12.560 --> 00:10:17.200]  這班以色列人可以回到耶路撒冷重建聖殿
[00:10:17.200 --> 00:10:18.240]  不知道頂姐妹
[00:10:18.240 --> 00:10:21.680]  你有沒有經歷過這種被神激動你的心
[00:10:21.680 --> 00:10:24.880]  而去做一件事的一個過程
[00:10:24.880 --> 00:10:26.880]  我們看到在《以色列記》第一章裡面
[00:10:26.880 --> 00:10:28.960]  首先這件事的發生
[00:10:28.960 --> 00:10:31.840]  就是上帝激發波斯王的心
[00:10:31.840 --> 00:10:34.960]  而帶來一連串的行動
[00:10:34.960 --> 00:10:38.080]  就好像《針研》21章1到2節
[00:10:38.080 --> 00:10:39.360]  其實那裡都已經說到
[00:10:39.360 --> 00:10:41.680]  他的王的心在耶和華的手中
[00:10:41.680 --> 00:10:44.320]  好像河水一樣
[00:10:44.320 --> 00:10:46.960]  讓他隨意地流轉
[00:10:46.960 --> 00:10:48.240]  人一切所行的
[00:10:48.240 --> 00:10:50.560]  在自己眼中捍衛正直
[00:10:50.560 --> 00:10:54.720]  唯有耶和華衡量人的心
[00:10:54.720 --> 00:10:56.000]  我們相信一件事
[00:10:56.000 --> 00:10:59.520]  上帝是掌管人的心
[00:10:59.520 --> 00:11:01.040]  今天我們的心
[00:11:01.040 --> 00:11:03.840]  同樣都在上帝的掌管裡面
[00:11:03.840 --> 00:11:06.240]  上帝可以隨他的意思
[00:11:06.240 --> 00:11:08.000]  去激發我們的心
[00:11:08.000 --> 00:11:09.440]  激動我們的心
[00:11:09.440 --> 00:11:12.720]  去為他做一些事情
[00:11:12.720 --> 00:11:13.760]  我們很多時候以為
[00:11:13.760 --> 00:11:17.040]  我們自己很知道自己的心在想什麼
[00:11:17.040 --> 00:11:17.920]  但有些時候
[00:11:17.920 --> 00:11:19.520]  其實我們是否真的很清楚
[00:11:19.520 --> 00:11:20.320]  自己的心在想什麼
[00:11:20.320 --> 00:11:21.600]  其實都不是
[00:11:21.600 --> 00:11:23.200]  但我們要認定一件事
[00:11:23.200 --> 00:11:26.960]  就是上帝是掌管我們的心
[00:11:26.960 --> 00:11:28.720]  上帝透過人的心
[00:11:28.720 --> 00:11:30.720]  包括這個在上者
[00:11:30.720 --> 00:11:33.760]  波斯的這個皇帝
[00:11:33.760 --> 00:11:38.160]  表明他是那位歷史的掌權者
[00:11:38.160 --> 00:11:40.080]  波斯王下諭旨
[00:11:40.080 --> 00:11:42.240]  容許以色列人回到耶路撒冷
[00:11:42.240 --> 00:11:44.240]  重建聖殿
[00:11:44.240 --> 00:11:46.960]  這件事本身是一件神蹟
[00:11:46.960 --> 00:11:54.160]  是上帝親自去觸發波斯王去做這件事
[00:11:54.160 --> 00:11:55.360]  我們試想像一下
[00:11:55.360 --> 00:11:58.400]  猶大國被巴比倫摧毀之後
[00:11:58.400 --> 00:12:01.280]  在波斯帝國這麼大的版圖底下
[00:12:01.280 --> 00:12:05.040]  其實猶大國是一個非常地位低微
[00:12:05.040 --> 00:12:06.400]  勢孤力弱
[00:12:06.400 --> 00:12:10.880]  加上有政敵阻礙他們發展的一個處境
[00:12:10.880 --> 00:12:12.240]  對當時的百姓來說
[00:12:12.240 --> 00:12:15.360]  其實他們的盼望在哪裡呢?
[00:12:15.360 --> 00:12:18.080]  他們的內心可能很多時候都會疑惑
[00:12:18.080 --> 00:12:20.560]  究竟他們所相信的上帝
[00:12:20.560 --> 00:12:22.720]  是否仍然關照我們呢?
[00:12:22.720 --> 00:12:26.160]  是否仍然願意幫助我們呢?
[00:12:26.160 --> 00:12:28.160]  這位跟我們納約的上帝
[00:12:28.160 --> 00:12:33.920]  他是否仍然看重他過去跟我們納約的約呢?
[00:12:33.920 --> 00:12:35.120]  我們是否還有能力
[00:12:35.120 --> 00:12:39.040]  可以重建耶路撒冷的城牆和聖殿呢?
[00:12:39.040 --> 00:12:40.720]  我們去到什麼時候
[00:12:40.720 --> 00:12:45.200]  我們能夠恢復好像以往在耶路撒冷的生活
[00:12:45.200 --> 00:12:46.960]  究竟這位耶和華上帝
[00:12:46.960 --> 00:12:48.960]  會不會繼續介入我們的歷史
[00:12:48.960 --> 00:12:52.320]  憐憫他的百姓呢?
[00:12:52.320 --> 00:12:54.560]  在這個處境裡
[00:12:54.560 --> 00:12:56.000]  對當時的以色列人來說
[00:12:56.000 --> 00:12:59.200]  這些心裡的疑惑都是很真實的
[00:12:59.200 --> 00:13:01.920]  但是到了某一個時間
[00:13:01.920 --> 00:13:05.360]  當波斯王的行動展開的時候
[00:13:05.360 --> 00:13:08.000]  他的行動就令到這群屬神的子民
[00:13:08.000 --> 00:13:11.040]  內心重現一種的盼望
[00:13:11.040 --> 00:13:14.160]  重新去認定上帝是沒有離開他們
[00:13:14.160 --> 00:13:19.200]  上帝仍然是那位守約、思慈愛的上帝
[00:13:19.200 --> 00:13:20.240]  親愛的兄弟姐妹
[00:13:20.240 --> 00:13:22.240]  在過去的一年
[00:13:22.240 --> 00:13:25.120]  有沒有因為一些事情
[00:13:25.120 --> 00:13:28.560]  發生令到我們在生命裡
[00:13:28.560 --> 00:13:34.080]  陷在失望、沮喪和灰心失意的裡面呢?
[00:13:34.080 --> 00:13:36.560]  我們求神去幫助我們
[00:13:36.560 --> 00:13:38.000]  在新的一年
[00:13:38.000 --> 00:13:41.440]  我們需要靠著上帝的恩典和真理
[00:13:41.440 --> 00:13:45.760]  去認定他在我們生命裡仍然掌權
[00:13:45.760 --> 00:13:49.680]  即使有些時候我們感受到好像沒有什麼盼望
[00:13:49.680 --> 00:13:53.120]  或者我們會失望、沮喪和灰心
[00:13:53.120 --> 00:13:56.160]  但上帝仍然是掌管我們的心
[00:13:56.160 --> 00:13:57.520]  掌管我們的生命
[00:13:57.520 --> 00:13:59.520]  掌管我們歷史的神
[00:13:59.520 --> 00:14:01.920]  我們看到在經文裡
[00:14:01.920 --> 00:14:05.440]  上帝除了去掌管王的心之外
[00:14:05.440 --> 00:14:10.160]  上帝也同時激動不同人的心去回應他
[00:14:10.160 --> 00:14:12.160]  在經文第五節提到
[00:14:12.160 --> 00:14:15.440]  猶大之派和汴也敏之派的族長
[00:14:15.440 --> 00:14:17.440]  祭司、利美人
[00:14:17.440 --> 00:14:20.720]  他們同樣的心被神感動
[00:14:20.720 --> 00:14:23.440]  他們願意起來去耶路撒冷
[00:14:23.440 --> 00:14:25.440]  去建造耶和華的殿
[00:14:25.440 --> 00:14:29.680]  這一群以色列的社會上的宗教領袖
[00:14:29.680 --> 00:14:33.040]  同樣被神的靈感動去重建聖殿
[00:14:33.040 --> 00:14:36.000]  我們看到上帝首先要恢復的
[00:14:36.000 --> 00:14:38.480]  就是以色列人對上帝的敬拜
[00:14:38.480 --> 00:14:40.480]  恢復聖殿的功績
[00:14:40.480 --> 00:14:42.480]  聖殿之所以這麼重要
[00:14:42.480 --> 00:14:44.720]  就是因為這個地方正正就是代表著
[00:14:44.720 --> 00:14:48.320]  上帝和祂子民納約同在的地方
[00:14:48.320 --> 00:14:51.120]  以聖殿裡侍奉的人
[00:14:51.120 --> 00:14:53.120]  他們有功績的時候
[00:14:53.120 --> 00:14:55.120]  他們就能夠幫助他們的百姓
[00:14:55.120 --> 00:14:58.960]  在上帝的面前作出合宜的敬拜
[00:14:58.960 --> 00:15:02.480]  感恩、悔罪和種種的呈獻
[00:15:02.480 --> 00:15:05.840]  我們看到在聖經裡的啟示
[00:15:05.840 --> 00:15:07.840]  一群屬神的子民
[00:15:07.840 --> 00:15:10.320]  我們一起實體的敬拜
[00:15:10.320 --> 00:15:13.600]  是不能被其他的方式去取代
[00:15:13.600 --> 00:15:15.600]  可能過去疫情
[00:15:15.600 --> 00:15:19.360]  我們很多時候都被迫留在家裡
[00:15:19.360 --> 00:15:21.360]  去做網上的敬拜
[00:15:21.360 --> 00:15:23.360]  我相信很多弟兄姊妹都
[00:15:23.360 --> 00:15:25.360]  經歷過那段時間
[00:15:25.360 --> 00:15:27.360]  自己在家裡敬拜
[00:15:27.360 --> 00:15:30.800]  但這種只是權宜的方式
[00:15:30.800 --> 00:15:32.800]  今天我們很感恩
[00:15:32.800 --> 00:15:35.600]  能夠恢復實體的崇拜
[00:15:35.600 --> 00:15:38.560]  但我確實聽過一些弟兄姊妹說
[00:15:38.560 --> 00:15:41.200]  她已經習慣了在疫情裡
[00:15:41.200 --> 00:15:44.240]  在家裡自己上網崇拜
[00:15:44.240 --> 00:15:47.920]  她覺得不再需要回到家裡實體崇拜
[00:15:47.920 --> 00:15:50.320]  覺得已經沒有什麼必要
[00:15:50.320 --> 00:15:54.320]  我更聽過他們分享
[00:15:54.320 --> 00:15:56.320]  敬拜始終是很個人
[00:15:56.320 --> 00:15:58.960]  跟神的關係、跟神的事
[00:15:58.960 --> 00:16:01.440]  只要我自己在敬拜裡
[00:16:01.440 --> 00:16:03.440]  我得到提醒、我得到造就
[00:16:03.440 --> 00:16:04.560]  其實就OK了
[00:16:04.560 --> 00:16:07.760]  我就不再需要回到教會崇拜
[00:16:07.760 --> 00:16:09.760]  可能過去的疫情
[00:16:10.080 --> 00:16:15.280]  有些人誣告我們有崇拜的觀念
[00:16:15.280 --> 00:16:19.280]  但這個崇拜觀念是否正確呢?
[00:16:19.280 --> 00:16:21.760]  如果我們回看以色列記
[00:16:21.760 --> 00:16:24.400]  我們看到上帝要去感動他的子民
[00:16:24.400 --> 00:16:26.960]  首先就是要恢復他們的敬拜
[00:16:26.960 --> 00:16:28.080]  因為我們知道
[00:16:28.080 --> 00:16:30.400]  這個敬拜是一個群體的活動
[00:16:30.400 --> 00:16:33.760]  並不單是一個個人的行動
[00:16:33.760 --> 00:16:36.960]  上帝透過崇拜、透過敬拜
[00:16:36.960 --> 00:16:38.960]  裝備的不單是一個人
[00:16:38.960 --> 00:16:41.840]  而是一群屬上帝的子民
[00:16:41.840 --> 00:16:43.600]  而且我們知道
[00:16:43.600 --> 00:16:45.920]  我們今天坐在這裡崇拜
[00:16:45.920 --> 00:16:49.840]  是上帝對他屬神的子民的一種邀請
[00:16:49.840 --> 00:16:52.000]  正如今天我們讀的經文
[00:16:52.000 --> 00:16:56.400]  那裡是上帝感動他的領袖、百姓
[00:16:56.400 --> 00:16:59.440]  為聖殿去呈獻和侍奉
[00:16:59.440 --> 00:17:01.680]  是出於上帝的邀請
[00:17:01.680 --> 00:17:04.400]  而不是我們向神作出的義務
[00:17:05.360 --> 00:17:09.840]  某程度上上帝是不需要我們去敬拜他
[00:17:09.840 --> 00:17:14.240]  因為有一大群的天使可以去敬拜上帝
[00:17:14.240 --> 00:17:18.720]  也知道上帝是自足的
[00:17:18.720 --> 00:17:20.800]  他不需要藉著我們的敬拜
[00:17:20.800 --> 00:17:23.440]  而令他得到滿足
[00:17:23.440 --> 00:17:26.960]  所以今天上帝邀請我們這一群
[00:17:26.960 --> 00:17:30.320]  其實原本是不配的人聚集在一起
[00:17:30.320 --> 00:17:34.320]  我們一起去學習、去敬拜、去侍奉
[00:17:34.320 --> 00:17:36.560]  這位上帝
[00:17:36.560 --> 00:17:40.560]  如果我們看每一次回來教會的敬拜
[00:17:40.560 --> 00:17:42.560]  是出於一種義務
[00:17:42.560 --> 00:17:45.520]  而不是看為上帝的邀請的話
[00:17:45.520 --> 00:17:48.160]  我們的敬拜和我們的侍奉
[00:17:48.160 --> 00:17:50.560]  都會變成一種很僵化的形式
[00:17:50.560 --> 00:17:56.560]  而失去了對上帝邀請那種積極的回應
[00:17:56.560 --> 00:17:59.760]  英國已故的著名基督徒學者
[00:17:59.760 --> 00:18:02.240]  一位文學家C.S. Lewis
[00:18:02.240 --> 00:18:05.840]  不知道大家有沒有看過他的書
[00:18:05.840 --> 00:18:08.240]  他有寫過一些小說
[00:18:08.240 --> 00:18:09.920]  都很出名的
[00:18:09.920 --> 00:18:14.880]  他曾經在一封信裡跟朋友說
[00:18:14.880 --> 00:18:18.080]  他說「我大概十四年前是做了基督徒」
[00:18:18.080 --> 00:18:23.280]  他當時覺得信仰其實是屬於個人的事
[00:18:23.280 --> 00:18:26.880]  他說他只要自己在房裡讀聖經、讀神學
[00:18:26.880 --> 00:18:28.240]  就OK了
[00:18:28.240 --> 00:18:30.080]  我不需要上教會
[00:18:30.080 --> 00:18:32.640]  也不需要參加什麼聚會
[00:18:32.640 --> 00:18:36.160]  他說他一點都不喜歡他們唱的詩歌
[00:18:36.160 --> 00:18:39.200]  他心想那些三流的詩句
[00:18:39.200 --> 00:18:40.880]  配上那些很糟糕的音樂
[00:18:40.880 --> 00:18:42.400]  不聽就算了
[00:18:42.400 --> 00:18:44.880]  但隨著日子的過去
[00:18:44.880 --> 00:18:48.160]  他慢慢在聚會裡發現了
[00:18:48.160 --> 00:18:50.880]  當中一些很重要的價值
[00:18:50.880 --> 00:18:53.280]  他在信裡這樣說
