
[00:00:00.000 --> 00:00:03.000]  各位弟兄姊妹、各位朋友,早安
[00:05:36.000 --> 00:05:38.000]  南面就是伊朗
[00:05:38.000 --> 00:05:41.000]  今天在這塊福地上
[00:05:41.000 --> 00:05:45.000]  北面有俄羅斯和歐洲人烏克蘭的戰爭
[00:05:45.000 --> 00:05:48.000]  南面有伊朗燃起的戰爭
[00:05:48.000 --> 00:05:50.000]  可以看到《聖經》預言
[00:05:50.000 --> 00:05:53.000]  最終末大軍來臨的地方的真確性
[00:05:53.000 --> 00:05:55.000]  而正如剛才所說
[00:05:55.000 --> 00:05:57.000]  啟示錄是在回應《舊約聖經》
[00:05:57.000 --> 00:06:00.000]  在《舊約聖經》以西傑書38章
[00:06:00.000 --> 00:06:02.000]  已經預言了這場大戰
[00:06:02.000 --> 00:06:04.000]  大家要上網聽之前的一篇講道
[00:06:04.000 --> 00:06:05.000]  明日世界終結時
[00:06:05.000 --> 00:06:08.000]  就是講以西傑書38章
[00:06:08.000 --> 00:06:11.000]  講到這場在哥格的大戰裡面
[00:06:11.000 --> 00:06:14.000]  他們的撒旦率領的大軍當中
[00:06:14.000 --> 00:06:16.000]  他們有波斯人
[00:06:16.000 --> 00:06:18.000]  也是伊朗
[00:06:18.000 --> 00:06:19.000]  這場世界大戰
[00:06:19.000 --> 00:06:21.000]  你不要特別拿起
[00:06:21.000 --> 00:06:23.000]  好像伊朗人特別差
[00:06:23.000 --> 00:06:25.000]  在以西傑書所說
[00:06:25.000 --> 00:06:26.000]  那場世界大戰裡面
[00:06:26.000 --> 00:06:29.000]  是創世紀出現過的十個民族
[00:06:29.000 --> 00:06:32.000]  都在撒旦的手上聯手對抗神
[00:06:32.000 --> 00:06:35.000]  但是被神閃電擊敗
[00:06:35.000 --> 00:06:37.000]  今天伊朗受攻擊
[00:06:37.000 --> 00:06:42.000]  顯明神的預言從來沒有脫離歷史
[00:06:42.000 --> 00:06:44.000]  但是啟示錄是安慰我們
[00:06:44.000 --> 00:06:47.000]  哥格的大戰不是今天明天發生
[00:06:47.000 --> 00:06:50.000]  而是千禧年主回來之後
[00:06:50.000 --> 00:06:52.000]  千禧年之後才發生
[00:06:52.000 --> 00:06:54.000]  千禧年之前是教會的時代
[00:06:54.000 --> 00:06:55.000]  反而在這一刻
[00:06:55.000 --> 00:06:57.000]  我們更有信心
[00:06:57.000 --> 00:06:58.000]  在國際衝突裡面
[00:06:58.000 --> 00:07:01.000]  我們活在不是千禧年來臨的時候
[00:07:01.000 --> 00:07:02.000]  我們活在教會裡面
[00:07:02.000 --> 00:07:07.000]  我們更加活在上帝對教會的心意
[00:07:07.000 --> 00:07:10.000]  所以我們用另一個角度去看伊朗
[00:07:10.000 --> 00:07:14.000]  伊朗是以伊斯蘭教神權統治
[00:07:14.000 --> 00:07:16.000]  幾十年的一個國家
[00:07:16.000 --> 00:07:19.000]  但是這幾十年裡面
[00:07:19.000 --> 00:07:24.000]  伊朗是全世界信徒增長得最快的國家
[00:07:24.000 --> 00:07:27.000]  這是中東沒有一個地方出現的事情
[00:07:27.000 --> 00:07:29.000]  它在伊朗出現
[00:07:29.000 --> 00:07:32.000]  他們由八十年代只有五百個信徒
[00:07:32.000 --> 00:07:37.000]  到今天估計大概有八十至一百萬
[00:07:37.000 --> 00:07:38.000]  這個增長速度
[00:07:38.000 --> 00:07:40.000]  可能人數沒有中國的信徒那麼多
[00:07:40.000 --> 00:07:43.000]  但是人數的增長速度是比中國快的
[00:07:43.000 --> 00:07:47.000]  裡面說的是一個伊斯蘭神權統治的地方
[00:07:47.000 --> 00:07:49.000]  很多的牧者
[00:07:49.000 --> 00:07:50.000]  很多的信徒
[00:07:50.000 --> 00:07:52.000]  用他流血的代價
[00:07:52.000 --> 00:07:55.000]  建立起一間又一間的教會
[00:07:55.000 --> 00:07:59.000]  甚至大部分都是地方隱蔽的教會
[00:07:59.000 --> 00:08:00.000]  所以這一刻
[00:08:00.000 --> 00:08:03.000]  我們更加需要為中東的局勢去禱告
[00:08:03.000 --> 00:08:06.000]  更加為對伊朗的弟兄姊妹去祈禱
[00:08:06.000 --> 00:08:08.000]  求神保守他們在試煉的時候
[00:08:08.000 --> 00:08:10.000]  仍然持守見證
[00:08:10.000 --> 00:08:11.000]  兼且保護他們
[00:08:11.000 --> 00:08:14.000]  我們使得這個地區能夠早日回歸和平
[00:08:14.000 --> 00:08:16.000]  使得當中建立這麼強大的教會
[00:08:16.000 --> 00:08:18.000]  仍然能夠廣傳福音
[00:08:18.000 --> 00:08:20.000]  顯出主耶穌在千禧年來之前
[00:08:20.000 --> 00:08:25.000]  他得勝的王權仍然在最暗黑的地方能夠彰顯
[00:08:25.000 --> 00:08:28.000]  啟示錄有一個忠心的思想
[00:08:28.000 --> 00:08:29.000]  在十一章第十五節
[00:08:29.000 --> 00:08:30.000]  他是這麼寫的
[00:08:30.000 --> 00:08:32.000]  他最後寫歷史的原文
[00:08:32.000 --> 00:08:34.000]  他說第七位天使吹號
[00:08:34.000 --> 00:08:35.000]  天上就有大聲音說
[00:08:35.000 --> 00:08:38.000]  世上的國成了我主和主基督的國
[00:08:38.000 --> 00:08:41.000]  他要作王直到永永遠遠
[00:08:41.000 --> 00:08:43.000]  世上的國是單數的
[00:08:43.000 --> 00:08:46.000]  就是說世上唯一一個的統治
[00:08:46.000 --> 00:08:48.000]  都是成為了主耶穌基督的統治
[00:08:48.000 --> 00:08:50.000]  直到永永遠遠
[00:08:50.000 --> 00:08:54.000]  這是啟示錄最終顯示主的王權
[00:08:54.000 --> 00:08:58.000]  這個王權今天藉著教會在各地彰顯
[00:08:58.000 --> 00:09:01.000]  甚至在最黑暗的地方彰顯
[00:09:01.000 --> 00:09:03.000]  對於伊朗和中東的信徒來說
[00:09:03.000 --> 00:09:04.000]  教會正受迫迫
[00:09:04.000 --> 00:09:07.000]  或許他們可以問一個問題
[00:09:07.000 --> 00:09:09.000]  主的王權在哪裡?
[00:09:09.000 --> 00:09:13.000]  就正如你和我各自面對生命上的艱難
[00:09:13.000 --> 00:09:15.000]  我們看不到主的王權
[00:09:15.000 --> 00:09:17.000]  我們都會同樣問這個問題
[00:09:17.000 --> 00:09:19.000]  主的王權在哪裡?
[00:09:19.000 --> 00:09:21.000]  啟示錄只是寫給我們這群
[00:09:21.000 --> 00:09:23.000]  信民主的王權
[00:09:23.000 --> 00:09:25.000]  或者是七民主的王權在哪裡的信徒
[00:09:25.000 --> 00:09:30.000]  因為他今天要藉著教會開展他的王權
[00:09:30.000 --> 00:09:33.000]  所以啟示錄寫給七間教會的封信
[00:09:33.000 --> 00:09:36.000]  他寫給當時七間教會的封信
[00:09:36.000 --> 00:09:38.000]  七是一個完美的數字
[00:09:38.000 --> 00:09:39.000]  這個完美的數字
[00:09:39.000 --> 00:09:42.000]  正是蘊含主主耶穌是在有罪的世界
[00:09:42.000 --> 00:09:47.000]  他要求亦追求建立一個完美教會的心意
[00:09:47.000 --> 00:09:49.000]  如果看一幅圖
[00:09:49.000 --> 00:09:54.000]  這七間教會正正在地圖上形成了一個圓形
[00:09:54.000 --> 00:09:57.000]  當時外面有個拔摩島
[00:09:57.000 --> 00:09:59.000]  使徒約翰正在這個島上
[00:09:59.000 --> 00:10:03.000]  對這七間教會寫出了主耶穌基督的啟示
[00:10:03.000 --> 00:10:06.000]  而這個啟示不是單單對這七間教會說的
[00:10:06.000 --> 00:10:08.000]  正如啟示錄一章七節所說
[00:10:08.000 --> 00:10:13.000]  凡有意的都應當聽聖靈向宗教會所說的話
[00:10:13.000 --> 00:10:14.000]  不是向當時的七間教會說
[00:10:14.000 --> 00:10:17.000]  而是向宗教會所說的話
[00:10:17.000 --> 00:10:19.000]  神期望宗教會在問主的王權在哪裡
[00:10:19.000 --> 00:10:21.000]  在逼迫和困境之中
[00:10:21.000 --> 00:10:24.000]  他依然要求教會活出完美
[00:10:24.000 --> 00:10:27.000]  依然要求教會脫離罪
[00:10:27.000 --> 00:10:31.000]  所以下一章是我的同事製作了一張很好的投影片
[00:10:31.000 --> 00:10:35.000]  他說出這七間教會各自的境況和本質
[00:10:35.000 --> 00:10:37.000]  他跟已不鎖教會說
[00:10:37.000 --> 00:10:39.000]  你覺得自己為主勞苦嗎?
[00:10:39.000 --> 00:10:42.000]  大家可以截圖了
[00:10:42.000 --> 00:10:45.000]  你覺得自己為主勞苦嗎?
[00:10:45.000 --> 00:10:47.000]  你不要失去起初的愛心
[00:10:47.000 --> 00:10:49.000]  免得你的燈台被落去
[00:10:49.000 --> 00:10:51.000]  他對善妹娜教會說
[00:10:51.000 --> 00:10:52.000]  你覺得自己忠心
[00:10:52.000 --> 00:10:53.000]  你就不要怕受害
[00:10:53.000 --> 00:10:56.000]  即使你面對你的受苦是死亡
[00:10:56.000 --> 00:10:57.000]  你都不要恐懼
[00:10:57.000 --> 00:10:59.000]  這個對善妹娜教會所說
[00:10:59.000 --> 00:11:01.000]  對別加摩教會說
[00:11:01.000 --> 00:11:02.000]  即使你堅守信仰
[00:11:02.000 --> 00:11:05.000]  不過教會裡仍然有人服從假的教訓
[00:11:05.000 --> 00:11:07.000]  這些人要悔改
[00:11:07.000 --> 00:11:09.000]  對推也推拉教會說
[00:11:09.000 --> 00:11:12.000]  城長裡面的教會最擔心的是什麼呢?
[00:11:12.000 --> 00:11:14.000]  城長裡面每樣都好的教會最擔心
[00:11:14.000 --> 00:11:16.000]  原來你裡面有淫亂
[00:11:16.000 --> 00:11:18.000]  這是對城長教會的警醒
[00:11:18.000 --> 00:11:19.000]  對薩迪教會
[00:11:19.000 --> 00:11:21.000]  是一間名存實亡的教會
[00:11:21.000 --> 00:11:22.000]  李克要悔改
[00:11:22.000 --> 00:11:23.000]  要警醒
[00:11:23.000 --> 00:11:26.000]  回歸要持守聖潔
[00:11:26.000 --> 00:11:28.000]  對飛拉鐵飛教會說
[00:11:28.000 --> 00:11:29.000]  你已經有最後一點力
[00:11:29.000 --> 00:11:30.000]  你仍然堅守
[00:11:30.000 --> 00:11:33.000]  你這個教會主一定會保守你
[00:11:33.000 --> 00:11:35.000]  因為你願意堅守主的命
[00:11:35.000 --> 00:11:36.000]  對魯迪加教會說
[00:11:36.000 --> 00:11:38.000]  你是一間不冷不熱
[00:11:38.000 --> 00:11:40.000]  覺得自己很富足的教會
[00:11:40.000 --> 00:11:42.000]  你避免被吐出
[00:11:42.000 --> 00:11:44.000]  你要為主在法熱心
[00:11:44.000 --> 00:11:46.000]  每一間教會聖靈都提醒
[00:11:46.000 --> 00:11:47.000]  重教會
[00:11:47.000 --> 00:11:49.000]  我們要活出每一間教會
[00:11:49.000 --> 00:11:52.000]  七間教會主的要求
[00:11:52.000 --> 00:11:54.000]  啟示錄有一個很有趣的命令
[00:11:54.000 --> 00:11:56.000]  或者我們經常忽視了的命令
[00:11:56.000 --> 00:11:57.000]  就是收到的重信徒
[00:11:57.000 --> 00:12:00.000]  要重讀這書上的預言
[00:12:00.000 --> 00:12:02.000]  一章三節他這樣說
[00:12:02.000 --> 00:12:04.000]  這書上預言的
[00:12:04.000 --> 00:12:06.000]  和那些聽見又遵守其中所記載的
[00:12:06.000 --> 00:12:08.000]  都是有福的
[00:12:08.000 --> 00:12:10.000]  因為時候近了
[00:12:10.000 --> 00:12:14.000]  重讀聖經已經是一個失傳了的
[00:12:14.000 --> 00:12:16.000]  我們的肅靈操練
[00:12:16.000 --> 00:12:19.000]  很期望大家都重讀聖經
[00:12:19.000 --> 00:12:20.000]  開口讀出來
[00:12:20.000 --> 00:12:22.000]  我們很多時候看聖經
[00:12:22.000 --> 00:12:24.000]  我們不是重讀聖經
[00:12:24.000 --> 00:12:26.000]  我們要重讀聖經
[00:12:26.000 --> 00:12:28.000]  所以今天做一點練習
[00:12:28.000 --> 00:12:31.000]  我們一起讀出啟示錄第二章一至七節
[00:12:31.000 --> 00:12:33.000]  我們一起讀
[00:13:01.000 --> 00:13:05.000]  然而有一件事我要責備你
[00:13:05.000 --> 00:13:10.000]  就是你把起初的愛心拋棄了
[00:13:10.000 --> 00:13:15.000]  所以你要回想你是從哪裡墜落的
[00:13:15.000 --> 00:13:17.000]  並且要悔改
[00:13:17.000 --> 00:13:21.000]  做起初所做的工作
[00:13:21.000 --> 00:13:23.000]  你若不悔改
[00:13:23.000 --> 00:13:27.000]  我要道歉
[00:13:27.000 --> 00:13:31.000]  把你的燈台從原處挪去
[00:13:31.000 --> 00:13:35.000]  然而你還有一件可取的事
[00:13:35.000 --> 00:13:40.000]  就是你恨惡尼哥拉派的行為
[00:13:40.000 --> 00:13:44.000]  這種行為也是我所恨惡的
[00:13:44.000 --> 00:13:46.000]  凡有意圖的
[00:13:46.000 --> 00:13:52.000]  都應當聽聖靈向宗教會所說的話
[00:13:52.000 --> 00:14:00.000]  得成的,我必將神樂園中生命樹的果子賜給他人
[00:14:00.000 --> 00:14:01.000]  我們都是有福的人
[00:14:01.000 --> 00:14:03.000]  因為我們重讀這個寓言
[00:14:03.000 --> 00:14:06.000]  啟示錄是期望我們重讀
[00:14:06.000 --> 00:14:08.000]  不是期望牧師重讀
[00:14:08.000 --> 00:14:10.000]  是期望我們每個人重讀
[00:14:10.000 --> 00:14:11.000]  在這裡
[00:14:11.000 --> 00:14:13.000]  上帝正在追求一個完美的教會
[00:14:13.000 --> 00:14:14.000]  因為完美的主
[00:14:14.000 --> 00:14:17.000]  是要追求完美的新婦
[00:14:17.000 --> 00:14:22.000]  他在這裡要求他的教會不要忘記起初的愛
[00:14:22.000 --> 00:14:24.000]  我們看看為什麼我們完美的主
[00:14:24.000 --> 00:14:25.000]  要追求完美的新婦
[00:14:25.000 --> 00:14:27.000]  因為她自己的完美
[00:14:27.000 --> 00:14:28.000]  二章一節
[00:14:28.000 --> 00:14:30.000]  我們看見聖經這樣描寫
[00:14:30.000 --> 00:14:31.000]  你要寫信給
[00:14:31.000 --> 00:14:33.000]  已乏所教會的使者說
[00:14:33.000 --> 00:14:34.000]  那右手拿著七個星
[00:14:34.000 --> 00:14:38.000]  在七個金燈台中間行走的這樣說
[00:14:38.000 --> 00:14:39.000]  這裡說到我們完美的主
[00:14:39.000 --> 00:14:41.000]  是完美地無所不在
[00:14:41.000 --> 00:14:42.000]  在摩世之中
[00:14:42.000 --> 00:14:48.000]  只有一個金燈台
[00:14:48.000 --> 00:14:49.000]  但是到了新約的年代
[00:14:49.000 --> 00:14:52.000]  神的燈台散佈全地
[00:14:52.000 --> 00:14:54.000]  但是即使燈台散佈全地
[00:14:54.000 --> 00:14:57.000]  復活的主仍然走在眾教會之間
[00:14:57.000 --> 00:15:00.000]  同時手握著眾教會的使者
[00:15:00.000 --> 00:15:01.000]  有時候我們最好在想
[00:15:01.000 --> 00:15:03.000]  我的教會或者小組這麼差
[00:15:03.000 --> 00:15:05.000]  耶穌最好不要在這裡
[00:15:05.000 --> 00:15:07.000]  有時候都會這樣想
[00:15:07.000 --> 00:15:08.000]  又或者你想
[00:15:08.000 --> 00:15:12.000]  耶穌為什麼好像你不在我的教會
[00:15:12.000 --> 00:15:13.000]  為什麼你不在我的小組
[00:15:13.000 --> 00:15:15.000]  無論你想哪個境況
[00:15:15.000 --> 00:15:18.000]  耶穌都在你中間行走
[00:15:18.000 --> 00:15:19.000]  都在你的小組裡
[00:15:19.000 --> 00:15:20.000]  知道每一個的動機
[00:15:20.000 --> 00:15:22.000]  每一個的心意
[00:15:22.000 --> 00:15:24.000]  就是說教會裡有很多的罪
[00:15:24.000 --> 00:15:25.000]  就是說你感覺
[00:15:25.000 --> 00:15:27.000]  耶穌今天不在你的教會裡
[00:15:27.000 --> 00:15:29.000]  完美的主不單止無所不在
[00:15:29.000 --> 00:15:31.000]  祂也是完美地無所不知
[00:15:31.000 --> 00:15:32.000]  第二節說
[00:15:32.000 --> 00:15:33.000]  我知道你的行為
[00:15:33.000 --> 00:15:35.000]  祂知道教會所有的行為
[00:15:35.000 --> 00:15:39.000]  行為這個字在七教會裡出現過十二次
[00:15:39.000 --> 00:15:43.000]  就是說主知道教會裡每一個的心思
[00:15:43.000 --> 00:15:44.000]  每一個的意念
[00:15:44.000 --> 00:15:46.000]  每一個的動機
[00:15:46.000 --> 00:15:49.000]  我們的真心或者假意
[00:15:49.000 --> 00:15:52.000]  主耶穌都知道得清清楚楚
[00:15:52.000 --> 00:15:53.000]  因為祂知道這麼清楚的時候
[00:15:53.000 --> 00:15:55.000]  祂要求的一個完美的心腹
[00:15:55.000 --> 00:15:58.000]  不是一個有任何瑕疵的教會
[00:15:58.000 --> 00:16:00.000]  而完美的主
[00:16:00.000 --> 00:16:03.000]  完美地知道我們每一個動機
[00:16:03.000 --> 00:16:06.000]  完美地知道我們每一件的動機
[00:16:06.000 --> 00:16:08.000]  每一個的心意
[00:16:08.000 --> 00:16:11.000]  其實不是叫我們害怕
[00:16:11.000 --> 00:16:14.000]  完美的主很想我們完美
[00:16:14.000 --> 00:16:16.000]  就好像我們的父母一樣
[00:16:16.000 --> 00:16:18.000]  知道我們的小孩子不是最完美
[00:16:18.000 --> 00:16:22.000]  但總是為他每一個成就而開心
[00:16:22.000 --> 00:16:23.000]  主知道我們的行為
[00:16:23.000 --> 00:16:26.000]  所以每一個我們值得稱讚的地方
[00:16:26.000 --> 00:16:27.000]  主都會稱讚
[00:16:27.000 --> 00:16:30.000]  所以在第二節說
[00:16:30.000 --> 00:16:32.000]  主知道你的行為
[00:16:32.000 --> 00:16:34.000]  勞碌忍耐
[00:16:34.000 --> 00:16:36.000]  也知道你不容忍惡人
[00:16:36.000 --> 00:16:38.000]  你也曾測驗那自稱為使徒
[00:16:38.000 --> 00:16:39.000]  他不是使徒的
[00:16:39.000 --> 00:16:40.000]  看出他們是假的
[00:16:40.000 --> 00:16:41.000]  你能忍耐
[00:16:41.000 --> 00:16:44.000]  成為我的明奴婦而不困倦
[00:16:44.000 --> 00:16:46.000]  為什麼有顏色的字呢
[00:16:46.000 --> 00:16:48.000]  忍耐這個字出現過兩次
[00:16:48.000 --> 00:16:51.000]  其實容忍這個字也出現過兩次
[00:16:51.000 --> 00:16:52.000]  不過有另一個翻譯
[00:16:52.000 --> 00:16:53.000]  翻譯了奴婦
[00:16:53.000 --> 00:16:56.000]  勞碌這個字也出現過兩次
[00:16:56.000 --> 00:16:58.000]  困倦就是勞碌這個字
[00:16:58.000 --> 00:16:59.000]  其實在這裡
[00:16:59.000 --> 00:17:00.000]  這些字不斷地重複出現
[00:17:00.000 --> 00:17:02.000]  主真的知道得很清楚
[00:17:02.000 --> 00:17:03.000]  雖然在翻譯的時候
[00:17:03.000 --> 00:17:05.000]  能夠難一點點翻譯
[00:17:05.000 --> 00:17:07.000]  不過我們拿出來讓大家知道
[00:17:07.000 --> 00:17:09.000]  其實主知道得很清楚
[00:17:09.000 --> 00:17:12.000]  我們教會裡面每個心思意念
[00:17:12.000 --> 00:17:15.000]  所以他要求以弗所教會一件很特別的事
[00:17:15.000 --> 00:17:18.000]  或者他稱許以弗所教會一件很特別的事
[00:17:18.000 --> 00:17:20.000]  就是他們沒有容忍惡人
[00:17:20.000 --> 00:17:22.000]  如果大家重溫剛才的頭影片
[00:17:22.000 --> 00:17:23.000]  他們沒有容忍惡人
[00:17:23.000 --> 00:17:24.000]  是因為什麼呢
[00:17:24.000 --> 00:17:27.000]  他為主的名義容忍
