
[00:00:00.000 --> 00:00:03.120]  當我們能夠實體來到神的家中敬拜
[00:01:56.280 --> 00:01:58.280]  面對贏到盡
[00:01:58.280 --> 00:01:59.960]  好謊言的世代
[00:01:59.960 --> 00:02:01.280]  我們怎樣面對呢
[00:02:01.280 --> 00:02:03.720]  我們一起讀一段
[00:02:03.720 --> 00:02:07.320]  讀以西傑書第26章的一到五節
[00:02:07.320 --> 00:02:09.000]  大家都看到吧
[00:02:09.000 --> 00:02:14.720]  我們一起慢慢讀完這五節的經文
[00:02:14.720 --> 00:02:15.560]  預備
[00:02:15.560 --> 00:02:16.920]  1、2、3
[00:02:16.920 --> 00:02:20.200]  第十一年初
[00:02:20.200 --> 00:02:23.200]  耶和華的話臨到我說
[00:02:23.200 --> 00:02:24.480]  人子啊
[00:02:24.480 --> 00:02:27.440]  因推羅向耶路撒冷說
[00:02:27.440 --> 00:02:28.440]  啊哈
[00:02:28.440 --> 00:02:32.160]  那座眾民之門的已經破壞
[00:02:32.160 --> 00:02:33.800]  向我開防
[00:02:33.800 --> 00:02:36.120]  他既變為方尺
[00:02:36.120 --> 00:02:37.720]  我必封城
[00:02:37.720 --> 00:02:40.720]  所以主耶和華如此說
[00:02:40.720 --> 00:02:41.880]  推羅啊
[00:02:41.880 --> 00:02:43.880]  我必與你為敵
[00:02:43.880 --> 00:02:47.200]  使許多國民上來攻擊你
[00:02:47.200 --> 00:02:51.120]  如同海市波浪湧上來一樣
[00:02:51.120 --> 00:02:54.200]  他們必破壞推羅的牆門
[00:02:54.200 --> 00:02:56.560]  拆毀他的城樓
[00:02:56.560 --> 00:02:59.200]  我也要挖淨塵土
[00:02:59.200 --> 00:03:02.400]  使他成為正光的盤石
[00:03:02.400 --> 00:03:06.240]  他必在海中作曬網的地方
[00:03:06.240 --> 00:03:09.080]  也必成為裂國的老物
[00:03:09.080 --> 00:03:11.880]  這是主耶和華說的
[00:03:11.880 --> 00:03:12.280]  好
[00:03:12.280 --> 00:03:13.080]  經文讀筆
[00:03:13.080 --> 00:03:15.080]  我們一起有個禱告
[00:03:15.080 --> 00:03:18.480]  掌管歷史
[00:03:18.480 --> 00:03:20.480]  掌管人生的上帝
[00:03:20.480 --> 00:03:22.480]  當我們在人世間
[00:03:22.480 --> 00:03:24.080]  感覺到無力
[00:03:24.080 --> 00:03:26.880]  甚至環境不似預期的時候
[00:03:26.880 --> 00:03:30.680]  我們很容易迷失了我們對你的信心、信仰
[00:03:30.680 --> 00:03:33.480]  但讓我們透過先知的話語
[00:03:33.480 --> 00:03:35.080]  聖經的記載
[00:03:35.080 --> 00:03:36.880]  和前人的經歷
[00:03:36.880 --> 00:03:40.280]  讓我們再次緊緊地捉緊上帝的英許
[00:03:40.280 --> 00:03:43.080]  更加面對一個扭曲
[00:03:43.080 --> 00:03:45.280]  甚至歪曲的世代裏面
[00:03:45.280 --> 00:03:47.480]  讓我們按著神的話語
[00:03:47.480 --> 00:03:48.880]  成為我們的力量
[00:03:48.880 --> 00:03:51.080]  去面前、去走下去
[00:03:51.080 --> 00:03:53.880]  如何面對歪風逆理
[00:03:53.880 --> 00:03:54.680]  主啊
[00:03:54.680 --> 00:03:57.080]  讓祢的靈在我們今天會場
[00:03:57.080 --> 00:03:59.080]  每個人心裏工作
[00:03:59.080 --> 00:04:00.080]  我們願意
[00:04:00.080 --> 00:04:02.480]  聖靈求祢在我們裏面工作
[00:04:02.480 --> 00:04:04.280]  我們要有任何邪情私慾的
[00:04:04.280 --> 00:04:05.480]  求祢除去
[00:04:05.480 --> 00:04:06.760]  讓神的話語
[00:04:06.760 --> 00:04:09.680]  趕著我們走前面的道路
[00:04:09.680 --> 00:04:12.280]  我們的禱告奉耶穌命求
[00:04:12.280 --> 00:04:13.280]  阿們
[00:04:13.280 --> 00:04:17.480]  在上個世紀
[00:04:17.480 --> 00:04:19.280]  或者十八世紀
[00:04:19.280 --> 00:04:22.680]  有一本書叫做《羅馬帝國:衰亡史》
[00:04:22.680 --> 00:04:25.880]  這本書是一個經典歷史著作
[00:04:25.880 --> 00:04:28.280]  作者是愛德華·吉貧
[00:04:28.280 --> 00:04:30.280]  這位人士
[00:04:30.280 --> 00:04:32.280]  他就成為了一個
[00:04:32.280 --> 00:04:34.280]  算是經典的作品
[00:04:34.280 --> 00:04:36.280]  他就分析羅馬帝國
[00:04:36.280 --> 00:04:38.080]  一個這麼偉大的國家
[00:04:38.080 --> 00:04:40.080]  為什麼會衰亡會滅亡
[00:04:40.080 --> 00:04:42.680]  當中他講了很多歷史的事件
[00:04:42.680 --> 00:04:44.280]  我們沒有時間講的
[00:04:44.280 --> 00:04:46.480]  但是講出當中有幾個精神
[00:04:46.480 --> 00:04:47.480]  幾個態度
[00:04:47.480 --> 00:04:49.880]  導致羅馬帝國滅亡的原因
[00:04:49.880 --> 00:04:52.280]  第一個滅亡的原因
[00:04:52.280 --> 00:04:54.280]  就是他們相信謊言
[00:04:54.280 --> 00:04:56.680]  吉貧就說
[00:04:56.680 --> 00:04:59.080]  他們羅馬帝國表面說是共和
[00:04:59.080 --> 00:05:00.680]  實際是君主獨裁
[00:05:00.680 --> 00:05:02.680]  甚至他們不斷相信
[00:05:02.680 --> 00:05:05.680]  羅馬帝國永不滅亡
[00:05:05.680 --> 00:05:09.280]  甚至他們相信凱撒是神
[00:05:09.280 --> 00:05:11.280]  要人們拜祭他
[00:05:11.280 --> 00:05:13.680]  這些種種的扭曲
[00:05:13.680 --> 00:05:16.680]  就成為了大家不斷歌功燥德
[00:05:16.680 --> 00:05:22.680]  沒有理性清醒地面對帝國的情況
[00:05:22.680 --> 00:05:24.280]  當然第二點
[00:05:24.280 --> 00:05:26.080]  他們沉醉蜜慾
[00:05:26.080 --> 00:05:28.880]  我不敢說他們走池肉林
[00:05:28.880 --> 00:05:30.680]  但是最低限度在羅馬城
[00:05:30.680 --> 00:05:32.680]  或者他們所統治的任何地方
[00:05:32.680 --> 00:05:34.880]  都有很多羅馬浴場
[00:05:34.880 --> 00:05:36.480]  很多鬥獸場
[00:05:36.480 --> 00:05:38.280]  很多享樂宴樂
[00:05:38.280 --> 00:05:40.080]  甚至有人發明了
[00:05:40.080 --> 00:05:43.680]  食鹽舖飛去扣喉的活動
[00:05:43.680 --> 00:05:45.480]  今天好像也有
[00:05:45.480 --> 00:05:47.480]  糟了我們也很滅亡
[00:05:47.480 --> 00:05:48.880]  最慘的是
[00:05:48.880 --> 00:05:50.280]  那些人顧著享樂
[00:05:50.280 --> 00:05:51.480]  不懂賺錢
[00:05:51.480 --> 00:05:54.080]  好像二世祖的生活態度
[00:05:54.080 --> 00:05:55.280]  洗大了
[00:05:55.280 --> 00:05:58.680]  不斷地花費以前國家累積的財富
[00:05:58.680 --> 00:06:00.280]  是沉醉蜜慾
[00:06:00.280 --> 00:06:01.480]  第三點
[00:06:01.480 --> 00:06:03.280]  他們沉醉蜜慾的背後
[00:06:03.280 --> 00:06:05.680]  就是累積了社會矛盾
[00:06:05.680 --> 00:06:06.680]  為什麼呢?
[00:06:06.680 --> 00:06:10.080]  因為過去帝國年年爭戰的時候
[00:06:10.080 --> 00:06:12.280]  侵佔了很多國土
[00:06:12.280 --> 00:06:14.480]  而因為這個緣故有很多奴隸
[00:06:14.480 --> 00:06:16.680]  這些奴隸就任他們使用
[00:06:16.680 --> 00:06:17.680]  種田
[00:06:17.680 --> 00:06:19.080]  他們打工
[00:06:19.080 --> 00:06:21.480]  於是乎一群羅馬人
[00:06:21.480 --> 00:06:22.480]  他們不工作
[00:06:22.480 --> 00:06:24.280]  靠奴隸養他們
[00:06:24.280 --> 00:06:27.080]  所謂累積矛盾
[00:06:27.080 --> 00:06:28.480]  就是佔便宜得多
[00:06:28.480 --> 00:06:29.880]  你佔便宜越多
[00:06:29.880 --> 00:06:31.880]  人們就反你
[00:06:31.880 --> 00:06:34.480]  所以那時候就充滿壓榨
[00:06:34.480 --> 00:06:37.280]  充滿穩定
[00:06:37.280 --> 00:06:39.280]  所以那時候有個諺語就說
[00:06:39.280 --> 00:06:42.280]  羅馬帝國最大敵人就在內部
[00:06:42.280 --> 00:06:46.080]  就是暴君與軍人的環征暴檢
[00:06:46.080 --> 00:06:48.480]  當然吉鵬有第四個論點
[00:06:48.480 --> 00:06:49.280]  我不是很贊成
[00:06:49.280 --> 00:06:51.080]  但是都可以成為大家參考
[00:06:51.080 --> 00:06:52.680]  他說人們信法基督教
[00:06:52.680 --> 00:06:54.480]  沒有上帝沒有精神了
[00:06:54.480 --> 00:06:57.880]  但是最重要的就是外族入侵
[00:06:57.880 --> 00:07:01.280]  心想勿先赴而從新
[00:07:01.280 --> 00:07:02.480]  你自己散了
[00:07:02.480 --> 00:07:03.280]  你自己弱了
[00:07:03.280 --> 00:07:05.280]  人人都欺負你
[00:07:05.280 --> 00:07:07.680]  於是乎是外族入侵
[00:07:07.680 --> 00:07:11.680]  成為羅馬帝國滅亡的最後一根稻草
[00:07:11.680 --> 00:07:15.280]  好像跟大家說歷史課一樣
[00:07:15.280 --> 00:07:16.480]  很悶
[00:07:16.480 --> 00:07:19.280]  但是我還是可以說一個現象
[00:07:19.280 --> 00:07:21.080]  原來一個帝國興亡
[00:07:21.080 --> 00:07:22.680]  一個城邦興亡
[00:07:22.680 --> 00:07:25.680]  都是有些正面因素和負面因素
[00:07:25.680 --> 00:07:27.080]  接著我們就在問
[00:07:27.080 --> 00:07:29.080]  到底今天我們的城邦
[00:07:29.080 --> 00:07:29.880]  我們香港
[00:07:29.880 --> 00:07:30.680]  我們帝國
[00:07:30.680 --> 00:07:31.680]  我們的世界
[00:07:31.680 --> 00:07:35.480]  在走正面的因素還是負面的因素呢?
[00:07:35.480 --> 00:07:37.280]  甚至今天聖經當中
[00:07:37.280 --> 00:07:40.080]  引申一個推羅城的典故
[00:07:40.080 --> 00:07:43.880]  以西傑評論推羅城這個地方
[00:07:43.880 --> 00:07:46.480]  走向滅亡當中有幾個原因
[00:07:46.480 --> 00:07:48.880]  成為我們今天的參考
[00:07:48.880 --> 00:07:51.080]  我們不要走向滅亡道路
[00:07:51.080 --> 00:07:53.480]  我們避免這個錯誤
[00:07:53.480 --> 00:07:55.480]  首先當以西傑書
[00:07:55.480 --> 00:07:58.480]  第26章第一節就這麼說
[00:07:58.480 --> 00:08:01.480]  第11年11月初一日
[00:08:01.480 --> 00:08:03.680]  耶和華的華臨到我了
[00:08:03.680 --> 00:08:06.280]  第11年有什麼特別的地方呢?
[00:08:06.280 --> 00:08:07.680]  你要記住
[00:08:07.680 --> 00:08:09.080]  猶太人
[00:08:09.080 --> 00:08:12.680]  猶太國滅亡有三個年份
[00:08:12.680 --> 00:08:13.680]  這三個年份
[00:08:13.680 --> 00:08:15.680]  我那時候讀神學院
[00:08:15.680 --> 00:08:17.280]  老師要考
[00:08:17.280 --> 00:08:18.880]  第一個年份是什麼呢?
[00:08:18.880 --> 00:08:20.880]  主前606年
[00:08:20.880 --> 00:08:24.480]  耶路撒冷前後三次被攻破
[00:08:24.480 --> 00:08:26.680]  第一次被攻破就是主前606年
[00:08:26.680 --> 00:08:29.080]  記住年期越大就越古老
[00:08:29.080 --> 00:08:33.080]  主前年期越小就越近
[00:08:33.080 --> 00:08:36.080]  第一次耶路撒冷被攻破
[00:08:36.080 --> 00:08:40.480]  那時候阿彈爾尼被巴比隆軍奪走了
[00:08:40.480 --> 00:08:44.880]  接著主前597年
[00:08:44.880 --> 00:08:46.880]  第二次耶路撒冷被攻破
[00:08:46.880 --> 00:08:49.880]  那時候以西傑成為奴隸
[00:08:49.880 --> 00:08:51.880]  但過了11年之後
[00:08:51.880 --> 00:08:55.880]  就是主前的586年
[00:08:55.880 --> 00:08:58.480]  耶路撒冷第三次被攻破
[00:08:58.480 --> 00:09:01.880]  這次攻破不單只是攻破
[00:09:01.880 --> 00:09:04.480]  是整個耶路撒冷移為平地
[00:09:04.480 --> 00:09:06.480]  不再存留
[00:09:06.480 --> 00:09:08.480]  所以第11年
[00:09:08.480 --> 00:09:12.680]  就是剛剛說的耶路撒冷被攻破移為平地那一年
[00:09:12.680 --> 00:09:17.080]  那時候推羅王說了以下一句話
[00:09:17.080 --> 00:09:18.880]  都很嚇人的一句話
[00:09:18.880 --> 00:09:22.080]  「因此因推羅向耶路撒冷說:
[00:09:22.080 --> 00:09:27.680]  哈哈!那作為眾民之門的已經破壞了,向我開放,
[00:09:27.680 --> 00:09:33.080]  他既變為方牆,我必封城!哈哈哈哈哈哈!」
[00:09:33.080 --> 00:09:37.080]  好像有些幸災樂禍的感覺
[00:09:37.080 --> 00:09:40.280]  耶路撒冷倒下了,我發達了
[00:09:40.280 --> 00:09:44.080]  耶路撒冷被移為平地了,以後有很多生意了
[00:09:44.080 --> 00:09:47.080]  那種很黑心的
[00:09:47.080 --> 00:09:54.080]  很凶惡的說話說出來
[00:09:54.080 --> 00:09:56.080]  你心想
[00:09:56.080 --> 00:09:58.680]  本來大家無仇無怨
[00:09:58.680 --> 00:10:03.280]  推羅王、推羅城和耶路撒冷大家有貿易來往
[00:10:03.280 --> 00:10:08.080]  大家這麼多年都沒有什麼利益衝突
[00:10:08.080 --> 00:10:10.680]  但是見你死去就開心了
[00:10:10.680 --> 00:10:13.080]  今天不知道你有沒有試過
[00:10:13.080 --> 00:10:15.880]  今天跟你一起的同事
[00:10:15.880 --> 00:10:18.680]  平日跟你無仇無怨
[00:10:18.680 --> 00:10:20.680]  但是煽你
[00:10:20.680 --> 00:10:24.080]  或者你的同事、家人、朋友
[00:10:24.080 --> 00:10:25.680]  跟你無仇無怨
[00:10:25.680 --> 00:10:29.080]  但是見你不幸
[00:10:29.080 --> 00:10:32.280]  廣東話說「折墮」的時候
[00:10:32.280 --> 00:10:33.880]  我就發達了
[00:10:33.880 --> 00:10:36.080]  哇!這麼黑心都有
[00:10:36.080 --> 00:10:37.880]  甚至煽你
[00:10:37.880 --> 00:10:40.880]  在利益面前朋友沒得說
[00:10:40.880 --> 00:10:42.880]  你有沒有試過這樣的情境?
[00:10:42.880 --> 00:10:44.880]  有的說不如舉手吧
[00:10:44.880 --> 00:10:47.880]  上面有沒有?
[00:10:47.880 --> 00:10:49.880]  我們做個統計
[00:10:49.880 --> 00:10:52.880]  有些同事無仇無怨
[00:10:52.880 --> 00:10:53.880]  但是煽你
[00:10:53.880 --> 00:10:57.280]  你不行我就發達了
[00:10:57.280 --> 00:10:58.280]  有沒有見過?
[00:10:58.280 --> 00:11:00.280]  好,大家舉手,1,2,3
[00:11:00.280 --> 00:11:04.280]  哦,我們大家都是四分一人
[00:11:04.280 --> 00:11:06.280]  牧師也有,真慘
[00:11:06.280 --> 00:11:11.280]  大家也沒有這麼坎坷
[00:11:11.280 --> 00:11:14.280]  但是真的,現實世界就是這樣
[00:11:14.280 --> 00:11:15.680]  有時候我們很不明白
[00:11:15.680 --> 00:11:17.680]  哇!怎麼這麼黑心都有?
[00:11:17.680 --> 00:11:20.680]  你好我好,我也不阻你發達
[00:11:20.680 --> 00:11:22.680]  大家Vinwin雙贏就行了
[00:11:22.680 --> 00:11:24.680]  何必去到這麼盡?
[00:11:24.680 --> 00:11:27.680]  你等我死,而得我死,還煽我
[00:11:27.680 --> 00:11:29.680]  你就發達了
[00:11:29.680 --> 00:11:31.680]  多麼黑心
[00:11:31.680 --> 00:11:34.680]  讓你覺得很沒有道義
[00:11:34.680 --> 00:11:35.680]  我又不阻你發達
[00:11:35.680 --> 00:11:38.680]  你為什麼要而得我死呢?
[00:11:38.680 --> 00:11:40.680]  那種你死我活
[00:11:40.680 --> 00:11:42.680]  虛和王最大的原因就是
[00:11:42.680 --> 00:11:44.680]  我要賺更多的錢
[00:11:44.680 --> 00:11:46.680]  賺更多的利益
[00:11:46.680 --> 00:11:49.680]  壟斷整個市場,我就發達了
[00:11:49.680 --> 00:11:52.680]  這種情況,或多或少
[00:11:52.680 --> 00:11:54.680]  在今天世界不斷出現
[00:11:54.680 --> 00:11:58.680]  今天有些最大利益化的心態
[00:11:58.680 --> 00:12:01.680]  曾經有聽過專家說
[00:12:01.680 --> 00:12:05.680]  做生意有以下方程式
[00:12:05.680 --> 00:12:15.680]  第一個,低買高沽收錢快,找數慢,成本低,利益高
[00:12:15.680 --> 00:12:18.680]  你道出這四點,你就發達了
[00:12:18.680 --> 00:12:22.680]  於是乎就說
[00:12:22.680 --> 00:12:25.680]  價低者得,不利得不得
[00:12:25.680 --> 00:12:28.680]  找數要遲,利得你寧遲
[00:12:28.680 --> 00:12:32.680]  有一句廣東話的信口流更有趣
[00:12:32.680 --> 00:12:36.680]  他就說,賺錢要盡快,有錢要花光
[00:12:36.680 --> 00:12:39.680]  沒錢就借貸,還錢就下界
[00:12:39.680 --> 00:12:45.680]  那種賺快錢不看長遠
[00:12:45.680 --> 00:12:49.680]  盡量製造最大利益化的世界
[00:12:49.680 --> 00:12:52.680]  我用一句話,贏到盡的心態
[00:12:52.680 --> 00:12:55.680]  這種贏到盡的心態
[00:12:55.680 --> 00:12:58.680]  於是乎以利益作掛帥
[00:12:58.680 --> 00:13:04.680]  沒有道德,沒仁義,沒後果去考慮
[00:13:04.680 --> 00:13:07.680]  這情景在香港正在發生
[00:13:07.680 --> 00:13:09.680]  不單是古代的世界
[00:13:09.680 --> 00:13:12.680]  最近幾個月有兩個新聞
[00:13:12.680 --> 00:13:16.680]  MIRROR演唱會的電視機掉下來
[00:13:16.680 --> 00:13:17.680]  這麼化學?
[00:13:17.680 --> 00:13:21.680]  一個月後安達神道的天秤又掉下來
[00:13:21.680 --> 00:13:23.680]  砸死幾個人
[00:13:23.680 --> 00:13:25.680]  我覺得很恐怖
[00:13:25.680 --> 00:13:31.680]  以前香港的法律規矩,文明,制度
[00:13:31.680 --> 00:13:33.680]  好像蕩然無存
[00:13:33.680 --> 00:13:37.680]  這麼化學,以前怎會發生這種事
[00:13:37.680 --> 00:13:39.680]  現在全都出來了
[00:13:39.680 --> 00:13:42.680]  那種最大利益化,贏到盡的心態
[00:13:42.680 --> 00:13:44.680]  不顧後果
[00:13:44.680 --> 00:13:47.680]  我問一位工程的弟兄
[00:13:47.680 --> 00:13:50.680]  也是我們其中一位目者
[00:13:50.680 --> 00:13:53.680]  為什麼天秤這麼快會掉下來
[00:13:53.680 --> 00:13:55.680]  沒理由這樣
[00:13:55.680 --> 00:13:58.680]  這位河內人士說
[00:13:58.680 --> 00:14:00.680]  他當然這麼想
[00:14:00.680 --> 00:14:06.680]  如果天秤前面有兩條槓桿支撐
[00:14:06.680 --> 00:14:09.680]  旁邊沒有橫樑
[00:14:09.680 --> 00:14:11.680]  他就想著從前面拿東西
[00:14:11.680 --> 00:14:12.680]  是沒事的
[00:14:12.680 --> 00:14:14.680]  但一轉彎就倒了
[00:14:14.680 --> 00:14:16.680]  他想著我就是做前面的功夫
[00:14:16.680 --> 00:14:18.680]  我不轉彎
[00:14:18.680 --> 00:14:21.680]  誰知一個不經意地轉彎就倒了
[00:14:21.680 --> 00:14:25.680]  那種省水省力
[00:14:25.680 --> 00:14:26.680]  這位弟兄說
[00:14:26.680 --> 00:14:29.680]  這叫做食水心
[00:14:29.680 --> 00:14:31.680]  很慘
[00:14:31.680 --> 00:14:33.680]  當在最大利益化的時候
[00:14:33.680 --> 00:14:36.680]  道義不顧,後果不顧的時候
[00:14:36.680 --> 00:14:38.680]  那種贏到盡的心態
[00:14:38.680 --> 00:14:40.680]  害人害己
[00:14:40.680 --> 00:14:42.680]  於是才面對這樣的情景
[00:14:42.680 --> 00:14:44.680]  他就做出這樣的宣判
[00:14:44.680 --> 00:14:48.680]  他在第26章第三到第五節說
[00:14:48.680 --> 00:14:51.680]  推羅,我必與你為敵
[00:14:51.680 --> 00:14:55.680]  甚至我要使你成為正剛的盤石
[00:14:55.680 --> 00:14:59.680]  記住,推羅原本的意思是指石頭
[00:14:59.680 --> 00:15:01.680]  即是說你剛鐵鐵的石頭
[00:15:01.680 --> 00:15:03.680]  即是拿個諧音
[00:15:03.680 --> 00:15:05.680]  你甚麼都沒有,渣都沒有
[00:15:05.680 --> 00:15:09.680]  甚至說你海中作曬網之地方
[00:15:09.680 --> 00:15:11.680]  即是你方涼度
[00:15:11.680 --> 00:15:14.680]  做一個曬網曬鹹魚的地方
[00:15:14.680 --> 00:15:17.680]  沒有人再光顧你
[00:15:17.680 --> 00:15:20.680]  這是很大的宣判
[00:15:20.680 --> 00:15:22.680]  然後我就問
[00:15:22.680 --> 00:15:24.680]  推羅為何這麼壞
[00:15:24.680 --> 00:15:26.680]  原來在第27章
[00:15:26.680 --> 00:15:28.680]  推羅說出一句話
[00:15:28.680 --> 00:15:32.680]  他的心態就說出為何這麼壞
[00:15:32.680 --> 00:15:36.680]  第27章第二到第四節
[00:15:36.680 --> 00:15:38.680]  有以下的描述
[00:15:38.680 --> 00:15:40.680]  我們一起讀第二到四節
[00:15:40.680 --> 00:15:42.680]  看見嗎?我們一起讀
[00:15:42.680 --> 00:15:44.680]  預備,一二三
[00:15:44.680 --> 00:16:07.680]  (字幕)
[00:16:07.680 --> 00:16:11.680]  你心想,推羅是怎樣形容自己的
[00:16:11.680 --> 00:16:13.680]  我是全然美麗的
[00:16:13.680 --> 00:16:15.680]  你想像一下有位姐妹在你面前
[00:16:15.680 --> 00:16:17.680]  我是全然美麗的
[00:16:17.680 --> 00:16:19.680]  都幾嘔心的
[00:16:19.680 --> 00:16:21.680]  為何這麼厲害
[00:16:21.680 --> 00:16:23.680]  說自己全然美麗
[00:16:23.680 --> 00:16:26.680]  這麼自高自大
[00:16:26.680 --> 00:16:29.680]  推羅真是全然美麗的
[00:16:29.680 --> 00:16:31.680]  在當時來說,為甚麼呢?
[00:16:31.680 --> 00:16:33.680]  我們透過歷史、地理、文化
[00:16:33.680 --> 00:16:35.680]  三樣東西去了解一下
[00:16:35.680 --> 00:16:37.680]  首先,推羅城為何全然美麗
[00:16:37.680 --> 00:16:40.680]  一定有它叫做把炮的地方
[00:16:40.680 --> 00:16:42.680]  第一,推羅城在哪裏?
[00:16:42.680 --> 00:16:44.680]  幫我找找
[00:16:44.680 --> 00:16:46.680]  在這裏
[00:16:46.680 --> 00:16:48.680]  Mouse看不看見
[00:16:48.680 --> 00:16:50.680]  這裏
[00:16:50.680 --> 00:16:54.680]  這裏就是歐洲、亞洲、非洲的交界
[00:16:54.680 --> 00:17:01.680]  可以說是歐亞非三個大洲當中的交通樞紐
[00:17:01.680 --> 00:17:07.680]  第二,推羅城背後是靠黎巴嫩山
[00:17:07.680 --> 00:17:10.680]  黎巴嫩山有兩個好處
[00:17:10.680 --> 00:17:12.680]  一個好處是成為保障
[00:17:12.680 --> 00:17:14.680]  外族很難打進去
[00:17:14.680 --> 00:17:16.680]  前面是海的
[00:17:16.680 --> 00:17:19.680]  有一個很大的屏障
[00:17:19.680 --> 00:17:21.680]  前面有很多生意做
[00:17:21.680 --> 00:17:23.680]  後面有人保障它
[00:17:23.680 --> 00:17:25.680]  黎巴嫩山保障它
[00:17:25.680 --> 00:17:27.680]  第二,黎巴嫩山盛產甚麼?
[00:17:27.680 --> 00:17:29.680]  香柏樹
[00:17:29.680 --> 00:17:32.680]  香柏樹是木質堅固
[00:17:32.680 --> 00:17:35.680]  夠長夠力的樹
[00:17:35.680 --> 00:17:41.680]  所羅門建聖殿都是用推羅的香柏樹建的
[00:17:41.680 --> 00:17:43.680]  整座聖殿這麼高大
[00:17:43.680 --> 00:17:45.680]  都是靠它做柱
[00:17:45.680 --> 00:17:47.680]  所以當中的木質是多麼漂亮
[00:17:47.680 --> 00:17:49.680]  記住,是靚木
[00:17:49.680 --> 00:17:51.680]  不單做聖殿用
[00:17:51.680 --> 00:17:53.680]  是做很靚的船
