
[00:00:00.000 --> 00:00:02.760]  今天是第四主日
[00:03:27.280 --> 00:03:29.720]  看YouTube學
[00:03:29.720 --> 00:03:32.800]  什麼都學到
[00:03:32.800 --> 00:03:36.360]  但是這一代我們是知識泛濫的
[00:03:36.360 --> 00:03:39.080]  但是缺少智慧
[00:03:39.080 --> 00:03:40.520]  可以這樣說
[00:03:40.520 --> 00:03:42.240]  這一代人很厲害
[00:03:42.240 --> 00:03:43.920]  但是不懂得做人
[00:03:43.920 --> 00:03:46.480]  是不是我們今天的寫照呢?
[00:03:46.480 --> 00:03:49.360]  最近我們發現
[00:03:49.360 --> 00:03:51.840]  剛剛大學入學
[00:03:51.840 --> 00:03:53.440]  人們要選科
[00:03:53.440 --> 00:03:56.320]  人們開始會問一個問題
[00:03:56.320 --> 00:03:58.200]  我選哪一科最好呢?
[00:03:58.200 --> 00:04:02.840]  哪個科目將來不會被AI取代呢?
[00:04:02.840 --> 00:04:06.400]  有什麼會被AI取代的?
[00:04:06.400 --> 00:04:07.960]  程式員
[00:04:07.960 --> 00:04:09.880]  程式員AI幫你搞定
[00:04:09.880 --> 00:04:11.720]  或者翻譯
[00:04:11.720 --> 00:04:13.200]  現在讀翻譯很慘
[00:04:13.200 --> 00:04:14.400]  不知道該怎麼辦
[00:04:14.400 --> 00:04:16.000]  還有什麼?
[00:04:16.000 --> 00:04:18.960]  做會計、律師
[00:04:18.960 --> 00:04:21.000]  甚至據聞醫生也高危
[00:04:21.000 --> 00:04:22.080]  為什麼?
[00:04:22.080 --> 00:04:24.280]  要很多資料庫
[00:04:24.280 --> 00:04:25.680]  AI馬上可以幫你
[00:04:25.680 --> 00:04:29.720]  將來可能是網上看証
[00:04:29.720 --> 00:04:33.400]  但是有什麼工作不被AI取代呢?
[00:04:33.400 --> 00:04:35.280]  有些網上說
[00:04:35.280 --> 00:04:36.720]  是喜劇演員
[00:04:36.720 --> 00:04:37.800]  為什麼?
[00:04:37.800 --> 00:04:40.200]  你想想周星馳的無厘頭
[00:04:40.200 --> 00:04:42.320]  怎麼想不到邏輯呢?
[00:04:42.320 --> 00:04:44.160]  或者是一些什麼工作呢?
[00:04:44.160 --> 00:04:46.360]  就是一些輔導員
[00:04:46.360 --> 00:04:48.640]  或者甚至是那些
[00:04:48.640 --> 00:04:50.040]  那些什麼
[00:04:50.040 --> 00:04:52.080]  叫做
[00:04:52.080 --> 00:04:52.800]  看看
[00:04:52.800 --> 00:04:55.480]  是說那些藝術創作
[00:04:55.480 --> 00:04:57.280]  藝術有沒有邏輯呢?
[00:04:57.280 --> 00:04:59.320]  另外一個保障行業
[00:04:59.320 --> 00:05:00.120]  牧師
[00:05:00.120 --> 00:05:03.240]  牧師原來很難被AI取代的
[00:05:03.240 --> 00:05:06.160]  所以你快點讀神學吧
[00:05:06.160 --> 00:05:08.400]  未來前途光明
[00:05:08.400 --> 00:05:09.440]  為什麼呢?
[00:05:09.440 --> 00:05:12.040]  剛才所說的不被AI取代的工作
[00:05:12.040 --> 00:05:13.160]  有幾個特點
[00:05:13.160 --> 00:05:14.480]  第一個特點是什麼?
[00:05:14.480 --> 00:05:18.160]  他們是用同理心與人相處的
[00:05:18.160 --> 00:05:19.600]  或者是說創意的
[00:05:19.600 --> 00:05:22.680]  不是說邏輯的
[00:05:22.680 --> 00:05:24.520]  知識、智慧
[00:05:24.520 --> 00:05:25.800]  另一個分別
[00:05:25.800 --> 00:05:28.360]  就是說我們對人
[00:05:28.360 --> 00:05:31.560]  對這個人的深的理解
[00:05:31.560 --> 00:05:33.600]  對人的明白
[00:05:33.600 --> 00:05:36.600]  知識不等於智慧
[00:05:36.600 --> 00:05:39.800]  在最近的安心事件
[00:05:39.800 --> 00:05:40.520]  大家都知道了
[00:05:40.520 --> 00:05:41.760]  不用解釋了
[00:05:41.760 --> 00:05:45.880]  這件事我覺得最慘的就是那個學生
[00:05:45.880 --> 00:05:46.400]  哇
[00:05:46.400 --> 00:05:48.440]  他在全香港走來走去
[00:05:48.440 --> 00:05:51.200]  父母做得太多了
[00:05:51.200 --> 00:05:53.600]  但我不評論這個學生對不對
[00:05:53.600 --> 00:05:57.040]  但整件事給我覺得是一個很可悲的現象
[00:05:57.040 --> 00:06:00.120]  今天可悲的現象就是整個社會很催谷
[00:06:00.120 --> 00:06:02.120]  所謂贏在起跑線
[00:06:02.120 --> 00:06:03.320]  穩定的
[00:06:03.320 --> 00:06:05.720]  小學生要做大學的事
[00:06:05.720 --> 00:06:07.720]  中學生要做社企的
[00:06:07.720 --> 00:06:09.920]  什麼社會企業的項目
[00:06:09.920 --> 00:06:11.440]  這樣催谷化
[00:06:11.440 --> 00:06:13.840]  你說健不健康?
[00:06:13.840 --> 00:06:15.600]  不苗助長
[00:06:15.600 --> 00:06:16.640]  壓苗助長
[00:06:16.640 --> 00:06:19.560]  我老婆經常糾正我的讀錯字
[00:06:19.560 --> 00:06:21.040]  原來這個世界很有趣
[00:06:21.040 --> 00:06:22.280]  它給你很多知識
[00:06:22.280 --> 00:06:23.480]  很多技能
[00:06:23.480 --> 00:06:26.560]  但卻沒有教你做人
[00:06:26.560 --> 00:06:27.880]  沒有誠信
[00:06:27.880 --> 00:06:29.680]  或者很多的作假
[00:06:29.680 --> 00:06:32.760]  是不是今天的現象呢?
[00:06:32.760 --> 00:06:35.160]  知識、智慧有分別
[00:06:35.160 --> 00:06:36.720]  同樣在教會裡面
[00:06:36.720 --> 00:06:38.560]  都有知識、智慧的分別
[00:06:38.560 --> 00:06:40.560]  在《雅各書》整篇
[00:06:40.560 --> 00:06:42.720]  我想初期教會
[00:06:42.720 --> 00:06:46.080]  是遇到很多教會有些扭曲的現象
[00:06:46.080 --> 00:06:47.760]  這些扭曲現象甚至
[00:06:47.760 --> 00:06:50.360]  在雅各發覺不妥
[00:06:50.360 --> 00:06:52.440]  於是寫了一本《雅各書》
[00:06:52.440 --> 00:06:54.440]  去糾正我們扭曲的現象
[00:06:54.440 --> 00:06:55.200]  第一件事
[00:06:55.200 --> 00:06:56.520]  在第一章已經開始說
[00:06:56.520 --> 00:06:59.600]  教會裡面有些人言行不一
[00:06:59.600 --> 00:07:02.000]  所謂你有信心
[00:07:02.320 --> 00:07:03.800]  卻沒有行為
[00:07:03.800 --> 00:07:05.360]  只會說
[00:07:05.360 --> 00:07:07.320]  還有一些人大細超
[00:07:07.320 --> 00:07:08.760]  對有錢人
[00:07:08.760 --> 00:07:10.200]  給他一個好位置
[00:07:10.200 --> 00:07:11.200]  對窮人
[00:07:11.200 --> 00:07:12.200]  坐在一旁
[00:07:12.200 --> 00:07:13.640]  坐在椅子底下
[00:07:13.640 --> 00:07:15.520]  坐在廁所門口
[00:07:15.520 --> 00:07:16.880]  第三件事
[00:07:16.880 --> 00:07:19.120]  那些人每個人做師傅
[00:07:19.120 --> 00:07:20.440]  就是
[00:07:20.440 --> 00:07:21.800]  說話很厲害
[00:07:21.800 --> 00:07:23.800]  但又不做事
[00:07:23.800 --> 00:07:26.240]  於是面對這些
[00:07:26.240 --> 00:07:28.120]  說一套做一套的時候
[00:07:28.120 --> 00:07:30.040]  《雅各書》就第一二三章
[00:07:30.040 --> 00:07:32.640]  糾正教會很多扭曲的現象
[00:07:32.640 --> 00:07:33.960]  事實上
[00:07:33.960 --> 00:07:35.600]  你回到教會內
[00:07:35.600 --> 00:07:37.560]  你會玩這個屬靈遊戲
[00:07:37.560 --> 00:07:39.440]  我叫假屬靈遊戲
[00:07:39.440 --> 00:07:41.040]  什麼是假屬靈遊戲呢?
[00:07:41.040 --> 00:07:43.000]  你要將很多不良的動機
[00:07:43.000 --> 00:07:44.600]  包裝到很屬靈
[00:07:44.600 --> 00:07:46.160]  譬如我不幫你
[00:07:46.160 --> 00:07:47.760]  你通常會怎麼說呢?
[00:07:47.760 --> 00:07:50.600]  我就為你祈禱
[00:07:50.600 --> 00:07:52.440]  願你穿得暖
[00:07:52.440 --> 00:07:53.640]  吃得飽
[00:07:53.640 --> 00:07:55.640]  蘋果那個去罷
[00:07:55.640 --> 00:07:57.440]  然後想罵你
[00:07:57.440 --> 00:07:59.040]  我包裝成什麼樣子呢?
[00:07:59.720 --> 00:08:01.040]  哎,弟兄
[00:08:01.040 --> 00:08:03.440]  我用愛心說誠實話
[00:08:03.440 --> 00:08:04.640]  然後罵你
[00:08:04.640 --> 00:08:06.400]  是不是這樣呢?
[00:08:06.400 --> 00:08:07.680]  很會玩遊戲的
[00:08:07.680 --> 00:08:09.400]  那些人很厲害的
[00:08:09.400 --> 00:08:10.480]  甚至
[00:08:10.480 --> 00:08:11.320]  那些人就說
[00:08:11.320 --> 00:08:13.600]  哎,教會模樣不夠
[00:08:13.600 --> 00:08:14.800]  那就是說什麼呢?
[00:08:14.800 --> 00:08:17.080]  牧師,你沒做事
[00:08:17.080 --> 00:08:19.400]  或者你不跟我的方法做
[00:08:19.400 --> 00:08:20.320]  很多事情
[00:08:20.320 --> 00:08:21.120]  人很厲害的
[00:08:21.120 --> 00:08:23.640]  將很多事情包裝得冠冕堂皇的
[00:08:23.640 --> 00:08:25.840]  什麼是假屬靈
[00:08:25.840 --> 00:08:27.560]  什麼是真教導呢?
[00:08:27.560 --> 00:08:29.640]  真的,我真的想為你祈禱怎麼辦呢?
[00:08:29.640 --> 00:08:31.800]  我真的想愛心說誠實話
[00:08:31.800 --> 00:08:33.200]  就被扭曲了
[00:08:33.200 --> 00:08:37.880]  好,雅各書就給我們用四個checkpoint
[00:08:37.880 --> 00:08:42.040]  去教我們面對這些假屬靈
[00:08:42.040 --> 00:08:43.920]  真智慧的方法
[00:08:43.920 --> 00:08:46.400]  首先雅各有一個原理
[00:08:46.400 --> 00:08:48.200]  這個原理就是一個
[00:08:48.200 --> 00:08:50.480]  好樹結好果子原理
[00:08:50.480 --> 00:08:54.640]  正如在路加福音第六章43-44
[00:08:54.640 --> 00:08:55.280]  有句話
[00:08:55.280 --> 00:08:56.240]  耶穌說的
[00:08:56.360 --> 00:08:59.760]  因為沒有好樹結壞果子
[00:08:59.760 --> 00:09:01.600]  沒有壞樹結好果子
[00:09:01.600 --> 00:09:03.880]  凡樹木看果子
[00:09:03.880 --> 00:09:05.640]  就看出它來
[00:09:05.640 --> 00:09:06.880]  雅各就說
[00:09:06.880 --> 00:09:09.800]  我憑著你某些的外表
[00:09:09.800 --> 00:09:12.400]  你結出來的結果、行為
[00:09:12.400 --> 00:09:14.480]  我知道你的生命的底蘊
[00:09:14.480 --> 00:09:16.800]  這個生命底蘊的對照
[00:09:16.800 --> 00:09:20.120]  可能成為今天我們看這段雅各書的幫助
[00:09:20.120 --> 00:09:21.520]  或者對照我們的生命
[00:09:21.520 --> 00:09:24.160]  到底你的生命是屬神的智慧
[00:09:24.160 --> 00:09:26.960]  還是人世間的血氣慾望呢?
[00:09:26.960 --> 00:09:28.480]  我們有四個checkpoint
[00:09:28.480 --> 00:09:30.520]  希望成為大家今天的幫助
[00:09:30.520 --> 00:09:31.400]  你對一下自己
[00:09:31.400 --> 00:09:32.360]  不要對別人
[00:09:32.360 --> 00:09:34.560]  對別人的假屬靈
[00:09:34.560 --> 00:09:35.640]  你對自己
[00:09:35.640 --> 00:09:37.320]  如果對別人就變成法理賽了
[00:09:37.320 --> 00:09:38.560]  第一個
[00:09:38.560 --> 00:09:41.960]  我們在第十三節說
[00:09:41.960 --> 00:09:46.560]  你們中間誰是有智慧有見識的呢?
[00:09:46.560 --> 00:09:49.400]  他就當在智慧的溫柔上
[00:09:49.400 --> 00:09:52.840]  顯出他的善行來
[00:09:54.040 --> 00:09:57.200]  原來誰有見識有智慧
[00:09:57.200 --> 00:10:01.200]  他應該透過智慧的溫柔上
[00:10:01.200 --> 00:10:03.320]  顯出他的善行來
[00:10:03.320 --> 00:10:04.560]  今天很多時候
[00:10:04.560 --> 00:10:06.440]  在世界上覺得有料的人
[00:10:06.440 --> 00:10:07.440]  什麼叫有料?
[00:10:07.440 --> 00:10:10.440]  有料的人能夠口齒伶俐
[00:10:10.440 --> 00:10:11.760]  充滿自信
[00:10:11.760 --> 00:10:12.960]  滔滔豪斌
[00:10:12.960 --> 00:10:14.400]  持風銳利
[00:10:14.400 --> 00:10:15.960]  甚至處處逼人
[00:10:15.960 --> 00:10:17.760]  敵人無所反抗
[00:10:17.760 --> 00:10:19.760]  但是雅各說
[00:10:19.760 --> 00:10:22.040]  有料的人不是這樣的反應
[00:10:22.040 --> 00:10:23.440]  有料的人是怎樣的呢?
[00:10:23.440 --> 00:10:26.360]  他在智識的溫柔上
[00:10:26.360 --> 00:10:27.840]  顯出善行
[00:10:27.840 --> 00:10:30.240]  事實上
[00:10:30.240 --> 00:10:31.240]  今天很多時候
[00:10:31.240 --> 00:10:33.440]  教會有很多不健康的狀況
[00:10:33.440 --> 00:10:35.960]  很多人多人作師傅
[00:10:35.960 --> 00:10:38.960]  很多人在舌頭上不能控制
[00:10:38.960 --> 00:10:41.000]  他們說就無敵
[00:10:41.000 --> 00:10:42.120]  做就無力
[00:10:42.120 --> 00:10:45.960]  繞著手左批判右批判
[00:10:45.960 --> 00:10:48.160]  甚至他很喜歡高高在上
[00:10:48.160 --> 00:10:49.960]  道德高地
[00:10:49.960 --> 00:10:51.240]  這樣就不對了
[00:10:51.240 --> 00:10:53.040]  這樣做事不行了
[00:10:53.040 --> 00:10:56.440]  不斷地去批評別人
[00:10:56.440 --> 00:10:57.840]  但是自己又不參與
[00:10:57.840 --> 00:11:01.440]  我稱呼這些人叫信徒在野黨
[00:11:01.440 --> 00:11:02.960]  什麼叫信徒在野黨呢?
[00:11:02.960 --> 00:11:04.560]  我旁邊看你怎麼做事
[00:11:04.560 --> 00:11:05.360]  我不做了
[00:11:05.360 --> 00:11:07.560]  做這些人
[00:11:07.560 --> 00:11:08.560]  不是沒有的
[00:11:08.560 --> 00:11:10.240]  在耶穌年代也有的
[00:11:10.240 --> 00:11:11.960]  那些法利塞人
[00:11:11.960 --> 00:11:15.960]  他們很堅守律法的教導
[00:11:15.960 --> 00:11:18.560]  他們很遵守安息日的教導
[00:11:18.560 --> 00:11:21.160]  他們安息日是不煮飯的
[00:11:21.160 --> 00:11:23.160]  不會走過兩公里的路
[00:11:23.160 --> 00:11:25.160]  他們衣服破了
[00:11:25.160 --> 00:11:27.160]  不連針的
[00:11:27.160 --> 00:11:28.960]  他們很堅守的
[00:11:28.960 --> 00:11:30.360]  圍繞耶穌
[00:11:30.360 --> 00:11:32.160]  看耶穌講道的
[00:11:32.160 --> 00:11:35.560]  但是他們的心不是敬拜上帝
[00:11:35.560 --> 00:11:38.560]  是找人不夠自己敬虔
[00:11:38.560 --> 00:11:39.560]  耶穌啊耶穌
[00:11:39.560 --> 00:11:41.160]  你為什麼安息日治病啊?
[00:11:41.160 --> 00:11:43.160]  你不守安息日規矩啊
[00:11:43.160 --> 00:11:43.960]  耶穌啊耶穌
[00:11:43.960 --> 00:11:45.360]  你為什麼安息日那裡
[00:11:45.360 --> 00:11:47.280]  跟人煮飯啊?
[00:11:47.280 --> 00:11:49.160]  哎呀你不守安息日啊
[00:11:49.160 --> 00:11:53.160]  守安息日的目的是全心敬拜神
[00:11:53.160 --> 00:11:56.160]  大卻成為跟人比較
[00:11:56.160 --> 00:12:00.160]  這就是信徒在野黨的行為
[00:12:00.160 --> 00:12:04.160]  在這裡我想問一下大兄姊妹
[00:12:04.160 --> 00:12:07.160]  你在恩福堂或者團契裡面
[00:12:07.160 --> 00:12:08.760]  你在教會裡面
[00:12:08.760 --> 00:12:11.160]  你閉上眼想一想
[00:12:11.160 --> 00:12:13.160]  你在團契裡面
[00:12:13.160 --> 00:12:16.160]  誰是你最欣賞的人呢?
[00:12:16.160 --> 00:12:18.160]  你想一想
[00:12:18.160 --> 00:12:20.160]  這個人是誰呢?
[00:12:20.160 --> 00:12:24.160]  通常這個人有什麼特點呢?
[00:12:24.160 --> 00:12:26.160]  好了開眼
[00:12:26.160 --> 00:12:28.160]  我不止我懶得跟你對答案
[00:12:28.160 --> 00:12:30.160]  這個人通常是怎樣呢?
[00:12:30.160 --> 00:12:32.160]  是一個很善良的人
[00:12:32.160 --> 00:12:35.160]  是充滿喜樂的人
[00:12:35.160 --> 00:12:38.160]  甚至一個沒有基心的
[00:12:38.160 --> 00:12:40.160]  永遠幫助別人的人
[00:12:40.160 --> 00:12:42.160]  甚至與哀哭的人同哀
[00:12:42.160 --> 00:12:44.160]  與喜樂的人同樂
[00:12:44.160 --> 00:12:46.160]  願意聽你的話的人
[00:12:46.160 --> 00:12:48.160]  是你最欣賞的人
[00:12:48.160 --> 00:12:50.160]  像不像呢?
[00:12:50.160 --> 00:12:53.160]  我說恩福想起了蘇斯姆
[00:12:53.160 --> 00:12:56.160]  我沒見過蘇斯姆罵人
[00:12:56.160 --> 00:12:59.160]  他對我說:是呀,很慘呀
[00:12:59.160 --> 00:13:01.160]  是這樣的
[00:13:01.160 --> 00:13:05.160]  我覺得他很有同理心的人
[00:13:05.160 --> 00:13:07.160]  他的口頭禪是這樣
[00:13:07.160 --> 00:13:09.160]  很特別的
[00:13:09.160 --> 00:13:11.160]  原來你最欣賞的人
[00:13:11.160 --> 00:13:13.160]  不是那些學歷高
[00:13:13.160 --> 00:13:16.160]  講話滔滔不變的人
[00:13:16.160 --> 00:13:18.160]  你最欣賞的人
[00:13:18.160 --> 00:13:20.160]  是在你身邊有溫柔
[00:13:20.160 --> 00:13:21.160]  有愛心的人
[00:13:21.160 --> 00:13:22.160]  弟兄姊妹
[00:13:22.160 --> 00:13:25.160]  你願意成為這樣的人嗎?
[00:13:25.160 --> 00:13:28.160]  在我牧羊的經驗當中
[00:13:28.160 --> 00:13:30.160]  發生了一件很有趣的
[00:13:30.160 --> 00:13:33.160]  一個很特別的愛心故事
[00:13:33.160 --> 00:13:38.160]  話說我在團契裡
[00:13:38.160 --> 00:13:40.160]  有些弟兄姊妹
[00:13:40.160 --> 00:13:43.160]  那段時間家人有病
[00:13:43.160 --> 00:13:45.160]  或者失業
[00:13:45.160 --> 00:13:48.160]  或者經歷過困難的時刻
[00:13:48.160 --> 00:13:51.160]  特別是在疫情那幾年
[00:13:51.160 --> 00:13:53.160]  你知道很多這樣的故事
[00:13:53.160 --> 00:13:55.160]  我記得有一次
[00:13:55.160 --> 00:13:58.160]  有對夫婦走來我面前
[00:13:58.160 --> 00:13:59.160]  牧師呀
[00:13:59.160 --> 00:14:02.160]  我知道這位家庭有困難
[00:14:02.160 --> 00:14:04.160]  我有個信封密封的
[00:14:04.160 --> 00:14:05.160]  我交給你
[00:14:05.160 --> 00:14:08.160]  請你代我交給這個家庭
[00:14:08.160 --> 00:14:10.160]  記住不要說我的名字
[00:14:10.160 --> 00:14:12.160]  當然這個密封的信封
[00:14:12.160 --> 00:14:13.160]  是一些錢
[00:14:13.160 --> 00:14:16.160]  是幫助有困難的家庭
[00:14:16.160 --> 00:14:17.160]  記住
[00:14:17.160 --> 00:14:18.160]  記住要有些智慧
[00:14:18.160 --> 00:14:20.160]  因為要熟悉的人才做
[00:14:20.160 --> 00:14:21.160]  如果不熟悉的人
[00:14:21.160 --> 00:14:23.160]  我不做這件事
[00:14:23.160 --> 00:14:24.160]  為什麼呢?
[00:14:24.160 --> 00:14:25.160]  免得別人冤枉你
[00:14:25.160 --> 00:14:27.160]  你是不是做手腳
[00:14:27.160 --> 00:14:30.160]  通常我就像一個信差一樣
[00:14:30.160 --> 00:14:33.160]  把信封交給這個家庭
[00:14:33.160 --> 00:14:36.160]  對方問我誰給我
[00:14:36.160 --> 00:14:38.160]  我不可以說
[00:14:38.160 --> 00:14:40.160]  因為這些人很有愛心
[00:14:40.160 --> 00:14:42.160]  但又不想大家在同一個團契聚會
[00:14:42.160 --> 00:14:45.160]  有些尷尬的場面
[00:14:45.160 --> 00:14:47.160]  我做這個就像信差一樣
[00:14:47.160 --> 00:14:49.160]  這個工作就是我們
[00:14:49.160 --> 00:14:50.160]  我們譽為牧者的
[00:14:50.160 --> 00:14:53.160]  其中一個隱藏的工作
[00:14:53.160 --> 00:14:55.160]  但最感動的一件事就是
[00:14:55.160 --> 00:14:57.160]  曾經有一個家庭
[00:14:57.160 --> 00:14:59.160]  是受人幫助過的
[00:14:59.160 --> 00:15:01.160]  後來他們經濟好轉了
[00:15:01.160 --> 00:15:05.160]  他們後來就富裕了
[00:15:05.160 --> 00:15:07.160]  然後這個家庭
[00:15:07.160 --> 00:15:09.160]  有一天又給我一個信封
[00:15:09.160 --> 00:15:10.160]  就說牧師
[00:15:10.160 --> 00:15:12.160]  我知道這個家庭有困難
[00:15:12.160 --> 00:15:15.160]  你幫我把信封給這個家庭
[00:15:15.160 --> 00:15:16.160]  又是隱藏的
[00:15:16.160 --> 00:15:18.160]  匿名的
[00:15:18.160 --> 00:15:19.160]  我做這個就像信差一樣
[00:15:19.160 --> 00:15:21.160]  把信封交給這個家庭
[00:15:21.160 --> 00:15:24.160]  我當中看到一個什麼圖畫
[00:15:24.160 --> 00:15:26.160]  是互相幫助
[00:15:26.160 --> 00:15:27.160]  互相愛護
[00:15:27.160 --> 00:15:29.160]  互相守候
[00:15:29.160 --> 00:15:31.160]  這個是智慧的溫柔
[00:15:31.160 --> 00:15:33.160]  善行出來
[00:15:33.160 --> 00:15:34.160]  看著姐妹
[00:15:34.160 --> 00:15:36.160]  這個就是天堂
[00:15:36.160 --> 00:15:38.160]  這個就是美善
[00:15:38.160 --> 00:15:39.160]  當然了
[00:15:39.160 --> 00:15:40.160]  第一個checkpoint
[00:15:40.160 --> 00:15:42.160]  有了的 有智慧的
[00:15:42.160 --> 00:15:43.160]  他應該就是智慧
[00:15:43.160 --> 00:15:44.160]  溫柔上顯出來
[00:15:44.160 --> 00:15:46.160]  第二個checkpoint是什麼呢
[00:15:46.160 --> 00:15:49.160]  我們一起讀第十四節好不好
[00:15:49.160 --> 00:15:51.160]  一二三
[00:16:01.160 --> 00:16:03.160]  原來第二個checkpoint就是說
[00:16:03.160 --> 00:16:06.160]  一個真正從神來的智慧
[00:16:06.160 --> 00:16:07.160]  一定要有一個特點
[00:16:07.160 --> 00:16:08.160]  這個特點就是
[00:16:08.160 --> 00:16:13.160]  你們心裡有苦毒的紛爭和嫉妒
[00:16:13.160 --> 00:16:15.160]  你們不是從神來的
[00:16:15.160 --> 00:16:16.160]  下面這樣說
[00:16:16.160 --> 00:16:25.160]  原來第二個checkpoint就是說
[00:16:25.160 --> 00:16:28.160]  你裡面有苦毒 嫉妒與紛爭
[00:16:28.160 --> 00:16:29.160]  什麼叫苦毒呢
[00:16:29.160 --> 00:16:32.160]  我想有些苦澀
[00:16:32.160 --> 00:16:34.160]  在你生命裡滋生的情景
[00:16:34.160 --> 00:16:35.160]  那種感情
[00:16:35.160 --> 00:16:36.160]  那種情緒
[00:16:36.160 --> 00:16:39.160]  通常這類人有兩個特點
[00:16:39.160 --> 00:16:40.160]  第一個特點
[00:16:40.160 --> 00:16:42.160]  他們是受過苦難
