
[00:00:00.000 --> 00:00:04.320]  亦預備我們用一個學無主同在的心
[00:03:03.140 --> 00:03:05.140]  (法文)
[00:03:05.140 --> 00:03:07.140]  (法文)
[00:03:08.140 --> 00:03:10.140]  (法文)
[00:03:36.140 --> 00:03:38.140]  (法文)
[00:03:38.140 --> 00:03:40.140]  (法文)
[00:03:40.140 --> 00:03:42.140]  (法文)
[00:03:42.140 --> 00:03:44.140]  (法文)
[00:03:44.140 --> 00:03:46.140]  (法文)
[00:03:46.140 --> 00:03:48.140]  (法文)
[00:03:48.140 --> 00:03:50.140]  (法文)
[00:03:50.140 --> 00:03:51.140]  大家在讀的時候
[00:03:51.140 --> 00:03:53.140]  有沒有看到這六節裡
[00:03:53.140 --> 00:03:56.140]  有什麼特別重複的字眼
[00:03:56.140 --> 00:04:01.140]  就是有誇啦自誇啦誇口的
[00:04:01.140 --> 00:04:03.140]  總共出現了多少次
[00:04:03.140 --> 00:04:05.140]  五次
[00:04:05.140 --> 00:04:09.140]  可以看到這是這幾節經文的重要課題
[00:04:09.140 --> 00:04:11.140]  我們看第一節經文的時候
[00:04:11.140 --> 00:04:12.140]  不知道大家有沒有覺得
[00:04:12.140 --> 00:04:15.140]  保羅是有點矛盾
[00:04:15.140 --> 00:04:16.140]  既然他說自誇無益
[00:04:16.140 --> 00:04:18.140]  為什麼要自誇呢
[00:04:18.140 --> 00:04:19.140]  還要說是不得不
[00:04:19.140 --> 00:04:22.140]  說得很被迫
[00:04:22.140 --> 00:04:24.140]  是不是真的不得不這麼被迫呢
[00:04:24.140 --> 00:04:27.140]  我們從當時的背景來判斷一下
[00:04:27.140 --> 00:04:29.140]  其實誇口這個字
[00:04:29.140 --> 00:04:33.140]  在臨後的10至12章是重複出現的
[00:04:33.140 --> 00:04:39.140]  這三章是保羅為自己辯護的段落
[00:04:39.140 --> 00:04:41.140]  他辯護什麼呢
[00:04:41.140 --> 00:04:44.140]  在臨後14章4節
[00:04:44.140 --> 00:04:46.140]  會看到一些端倪
[00:04:46.140 --> 00:05:01.140]  (法文)
[00:05:01.140 --> 00:05:04.140]  原來當時有一些假師傅
[00:05:04.140 --> 00:05:06.140]  在哥林多的教會出現了
[00:05:06.140 --> 00:05:09.140]  並且傳出一些不準確的福音
[00:05:09.140 --> 00:05:11.140]  其實我們在前面的前文裡
[00:05:11.140 --> 00:05:14.140]  也會知道哥林多教會裡
[00:05:14.140 --> 00:05:19.140]  甚至有人質疑保羅的仕途權柄
[00:05:19.140 --> 00:05:21.140]  所以作為仕途
[00:05:21.140 --> 00:05:23.140]  作為福音的執事
[00:05:23.140 --> 00:05:27.140]  保羅在這裡是為自己護航的
[00:05:27.140 --> 00:05:28.140]  但更加重要的是
[00:05:28.140 --> 00:05:31.140]  保羅是為福音去護航
[00:05:31.140 --> 00:05:34.140]  因為他很怕哥林多教會的弟兄姊妹
[00:05:34.140 --> 00:05:36.140]  會相信一些假的信徒
[00:05:36.140 --> 00:05:39.140]  假的仕途和錯的福音
[00:05:39.140 --> 00:05:41.140]  不想被一些假師傅
[00:05:41.140 --> 00:05:45.140]  假道理去搶走了這班人的靈魂
[00:05:45.140 --> 00:05:47.140]  保羅就說到一個見證
[00:05:47.140 --> 00:05:50.140]  他說他認識一個在基督裡的人
[00:05:50.140 --> 00:05:53.140]  在14年前被提到第三重天
[00:05:53.140 --> 00:05:55.140]  這個人是誰呢
[00:05:55.140 --> 00:06:00.140]  其實學者普遍相信這個人是保羅自己
[00:06:00.140 --> 00:06:02.140]  特別是在第七節裡這樣說
[00:06:02.140 --> 00:06:06.140]  又恐怕我因所得的啟示太高深
[00:06:06.140 --> 00:06:08.140]  就過於高抬自己
[00:06:08.140 --> 00:06:12.140]  而保羅是用了一個第三身的表述
[00:06:12.140 --> 00:06:14.140]  間接一點去表達
[00:06:14.140 --> 00:06:18.140]  好像在轉述其他人的見證的方式
[00:06:18.140 --> 00:06:21.140]  是婉轉地去說自己的見證
[00:06:21.140 --> 00:06:24.140]  而他說到這個經歷
[00:06:24.140 --> 00:06:26.140]  是一個超自然的經歷
[00:06:26.140 --> 00:06:28.140]  有什麼特別的意思呢
[00:06:28.140 --> 00:06:29.140]  其實第一
[00:06:29.140 --> 00:06:33.140]  他是在對應哥林多信徒的需要
[00:06:33.140 --> 00:06:38.140]  因為他們是很被靈因去吸引的
[00:06:38.140 --> 00:06:40.140]  而第二個原因
[00:06:40.140 --> 00:06:42.140]  保羅的仕途身份受到質疑
[00:06:42.140 --> 00:06:46.140]  所以他將他和神的親密相遇的關係
[00:06:46.140 --> 00:06:48.140]  多一些揭示
[00:06:48.140 --> 00:06:52.140]  見證裡面提到三重天和樂園
[00:06:52.140 --> 00:06:54.140]  是什麼地方呢
[00:06:54.140 --> 00:06:58.140]  很多學者都認為這兩個地方是同一個地方
[00:06:58.140 --> 00:07:00.140]  那是在哪裡呢
[00:07:00.140 --> 00:07:02.140]  其實裡面沒有說得很清楚
[00:07:02.140 --> 00:07:03.140]  我們也不知道
[00:07:03.140 --> 00:07:05.140]  但最重要這裡想說的是
[00:07:05.140 --> 00:07:10.140]  保羅被提到這個地方是去和神相遇的
[00:07:10.140 --> 00:07:12.140]  他在那裡親密和神相遇
[00:07:12.140 --> 00:07:16.140]  第六章裡面有一個字叫恐怕
[00:07:16.140 --> 00:07:18.140]  其實在第六節裡
[00:07:18.140 --> 00:07:20.140]  第七節裡都會出現
[00:07:20.140 --> 00:07:22.140]  保羅在恐怕這個字後面
[00:07:22.140 --> 00:07:25.140]  指出了一個他一直絕口不提
[00:07:25.140 --> 00:07:29.140]  這十四年前發生這件事的原因
[00:07:29.140 --> 00:07:32.140]  他說「恐怕有人把我看得太高了
[00:07:32.140 --> 00:07:36.140]  過於他在我身上所看見所聽見」
[00:07:36.140 --> 00:07:40.140]  保羅雖然他為自己的遺憤去辯護
[00:07:40.140 --> 00:07:44.140]  但他不想信徒將他看得太高
[00:07:44.140 --> 00:07:46.140]  他想人看到的是什麼呢
[00:07:46.140 --> 00:07:48.140]  當然不是他自己
[00:07:48.140 --> 00:07:53.140]  正如保羅在臨後十章十七節這樣說
[00:07:53.140 --> 00:07:56.140]  「要誇耀的該誇耀主」
[00:07:56.140 --> 00:07:59.140]  在臨前一章三十一節
[00:07:59.140 --> 00:08:02.140]  也這樣說「如經上所記
[00:08:02.140 --> 00:08:05.140]  要誇耀的該誇耀主」
[00:08:05.140 --> 00:08:10.140]  保羅說他和神相遇的屬靈的高峰經歷
[00:08:10.140 --> 00:08:12.140]  目的不是自誇
[00:08:12.140 --> 00:08:20.140]  而是想哥林多信徒在他身上看到的是主的榮耀
[00:08:20.140 --> 00:08:24.140]  保羅也叫聽的人不要錯誤了重點
[00:08:24.140 --> 00:08:27.140]  把焦點放在人身上
[00:08:27.140 --> 00:08:29.140]  把焦點放在人身上
[00:08:29.140 --> 00:08:32.140]  其實正正就是哥林多人的問題
[00:08:32.140 --> 00:08:36.140]  他們包括分黨分派和崇拜一些假師傅
[00:08:36.140 --> 00:08:39.140]  所以保羅的自誇不是為自誇
[00:08:39.140 --> 00:08:41.140]  而是要顯出神的榮耀
[00:08:41.140 --> 00:08:43.140]  並且是為福音護航的
[00:08:43.140 --> 00:08:45.140]  弟兄姊妹
[00:08:45.140 --> 00:08:48.140]  保羅是蒙召去傳福音的人
[00:08:48.140 --> 00:08:50.140]  我們也是
[00:08:50.140 --> 00:08:53.140]  他分享他的屬靈高峰經歷
[00:08:53.140 --> 00:08:57.140]  是為了福音的緣故而去說的
[00:08:57.140 --> 00:09:00.140]  前一星期在阿加皮團契的大組
[00:09:00.140 --> 00:09:05.140]  我們邀請了弟兄姊妹去分享自己的屬靈高峰經歷
[00:09:05.140 --> 00:09:10.140]  自己和神相遇的美好經歷
[00:09:10.140 --> 00:09:14.140]  目的也是讓我們看到弟兄姊妹曾經經歷過
[00:09:14.140 --> 00:09:16.140]  以及弟兄姊妹所看重的
[00:09:16.140 --> 00:09:20.140]  以及渴求和神有什麼關係和元素
[00:09:20.140 --> 00:09:24.140]  屬靈高峰經歷不一定是要一些超自然的經歷
[00:09:24.140 --> 00:09:29.140]  我相信我們絕大部分人都沒有超自然的經歷
[00:09:29.140 --> 00:09:34.140]  我們的團友分享了不同屬靈高峰經歷的例子
[00:09:34.140 --> 00:09:37.140]  例如某一次的教會暑期活動
[00:09:37.140 --> 00:09:42.140]  是和服侍團隊的美好配搭令到他很感動
[00:09:42.140 --> 00:09:44.140]  看到神在中間
[00:09:44.140 --> 00:09:49.140]  有一次的敬拜讚美會經歷聖靈的觸碰
[00:09:49.140 --> 00:09:52.140]  眼淚是忍不住不停流的
[00:09:52.140 --> 00:09:54.140]  某一次的短宣裡面
[00:09:54.140 --> 00:09:56.140]  是會看到神的奇妙作為
[00:09:56.140 --> 00:09:59.140]  或者一次的陪靈會
[00:09:59.140 --> 00:10:02.140]  感受到上帝呼召你去做一件事
[00:10:02.140 --> 00:10:04.140]  還有去營地
[00:10:04.140 --> 00:10:07.140]  或者有人說當他向神凝聚的時候
[00:10:07.140 --> 00:10:10.140]  是特別經歷到神的同在
[00:10:10.140 --> 00:10:12.140]  或者可能不是一個OK
[00:10:12.140 --> 00:10:14.140]  不是一次事件
[00:10:14.140 --> 00:10:16.140]  而是一段的時段
[00:10:16.140 --> 00:10:22.140]  我都和標稱的弟兄姊妹分享了我一個屬靈的高峰經歷
[00:10:22.140 --> 00:10:27.140]  準確地說是我信主前幾年的時間
[00:10:27.140 --> 00:10:30.140]  初初信主的時候
[00:10:30.140 --> 00:10:35.140]  我很快已經感受到聖靈轉化我的生命
[00:10:35.140 --> 00:10:37.140]  我有一種渴望
[00:10:37.140 --> 00:10:43.140]  就是盼望其他人都可以經歷到這種被神轉化生命的經歷
[00:10:43.140 --> 00:10:45.140]  在信主一年的左右
[00:10:45.140 --> 00:10:47.140]  在職場裡面
[00:10:47.140 --> 00:10:49.140]  我已經聽到有聲音和我說
[00:10:49.140 --> 00:10:51.140]  這裡不是我想你留的地方
[00:10:51.140 --> 00:10:56.140]  你不要將你的時間用在這裡
[00:10:56.140 --> 00:10:59.140]  而我自己心裡面都感受到一份渴望
[00:10:59.140 --> 00:11:02.140]  想繼續自己都繼續被他轉化
[00:11:02.140 --> 00:11:04.140]  也想去建立其他人的生命
[00:11:04.140 --> 00:11:06.140]  我期待了半年
[00:11:06.140 --> 00:11:09.140]  有一天我在家裡走去青衣城
[00:11:09.140 --> 00:11:11.140]  要去搭地鐵的時候
[00:11:11.140 --> 00:11:14.140]  看到頭頂的藍天白雲
[00:11:14.140 --> 00:11:16.140]  很漂亮很平安
[00:11:16.140 --> 00:11:17.140]  那一刻我就想
[00:11:17.140 --> 00:11:20.140]  今天就是我要辭職的日子
[00:11:23.140 --> 00:11:26.140]  這是神對我說話的方式
[00:11:26.140 --> 00:11:32.140]  當時我才信主兩年
[00:11:32.140 --> 00:11:35.140]  之後我參與了不同的服事
[00:11:35.140 --> 00:11:38.140]  包括在青少部做導師
[00:11:38.140 --> 00:11:41.140]  包括和青少部一起去到連南的短孫等等
[00:11:41.140 --> 00:11:45.140]  很感受到服事的美好和神工作的奇妙
[00:11:45.140 --> 00:11:47.140]  信主四年多的時候
[00:11:47.140 --> 00:11:50.140]  四年我就夢召了
[00:11:50.140 --> 00:11:53.140]  要去全職侍奉
[00:11:53.140 --> 00:11:55.140]  進了神學院去裝備
[00:11:55.140 --> 00:11:59.140]  這段經歷絕對是神的恩典
[00:11:59.140 --> 00:12:01.140]  沒有什麼可以誇獎的
[00:12:01.140 --> 00:12:03.140]  因為一定是聖靈的工作
[00:12:03.140 --> 00:12:05.140]  否則是逼不住我
[00:12:05.140 --> 00:12:07.140]  好像看武俠小說那樣去看聖經
[00:12:07.140 --> 00:12:09.140]  還要很感恩
[00:12:09.140 --> 00:12:11.140]  神預備了兩位團契的目者
[00:12:11.140 --> 00:12:13.140]  Ivy和Jeffery
[00:12:13.140 --> 00:12:15.140]  還有團契的組長會
[00:12:15.140 --> 00:12:17.140]  他們願意看到神
[00:12:17.140 --> 00:12:20.140]  在一個信了不久的人身上的工作
[00:12:20.140 --> 00:12:26.140]  並且有勇氣向教會推薦這個人去讀神學
[00:12:26.140 --> 00:12:28.140]  其實在我們教會
[00:12:28.140 --> 00:12:30.140]  一個信了主四年的人
[00:12:30.140 --> 00:12:32.140]  說自己夢召
[00:12:32.140 --> 00:12:35.140]  然後可以獲得批准
[00:12:35.140 --> 00:12:37.140]  在我們教會來說
[00:12:37.140 --> 00:12:39.140]  都應該是一個奇蹟
[00:12:39.140 --> 00:12:41.140]  所以我解釋不了
[00:12:41.140 --> 00:12:44.140]  唯一的原因就是神的恩典
[00:12:45.140 --> 00:12:47.140]  弟兄姊妹
[00:12:47.140 --> 00:12:50.140]  你的屬靈的高峰經歷又是什麼呢?
[00:12:50.140 --> 00:12:54.140]  我鼓勵你今晚回去的時候
[00:12:54.140 --> 00:12:56.140]  好好去回帶
[00:12:56.140 --> 00:13:00.140]  去看回你和神的相遇的信仰路程
[00:13:00.140 --> 00:13:02.140]  寫下你的屬靈高峰經歷
[00:13:02.140 --> 00:13:07.140]  你和神的奇妙的甜蜜相遇的片段
[00:13:07.140 --> 00:13:11.140]  如果你發現自己沒有這些
[00:13:11.140 --> 00:13:15.140]  與神相遇的甜蜜的經歷
[00:13:15.140 --> 00:13:18.140]  我鼓勵你認真去思考一下
[00:13:18.140 --> 00:13:22.140]  到底是我信主的日子尚淺
[00:13:22.140 --> 00:13:24.140]  所以我未經歷到
[00:13:24.140 --> 00:13:26.140]  還是我善忘呢?
[00:13:26.140 --> 00:13:30.140]  還是我的心不開放去領受聖靈的工作
[00:13:30.140 --> 00:13:33.140]  我不斷去消滅聖靈的感動呢?
[00:13:33.140 --> 00:13:35.140]  還是什麼原因呢?
[00:13:35.140 --> 00:13:37.140]  另一方面
[00:13:37.140 --> 00:13:39.140]  我們的屬靈高峰經歷
[00:13:39.140 --> 00:13:41.140]  是要拿出來分享的
[00:13:41.140 --> 00:13:44.140]  我們東方人是有一種謙卑的特質
[00:13:44.140 --> 00:13:49.140]  有時分享就好像被人說是威水史
[00:13:49.140 --> 00:13:52.140]  但我們一定要留意和審查
[00:13:52.140 --> 00:13:55.140]  我們分享的心態和目的
[00:13:55.140 --> 00:13:56.140]  我們會知道
[00:13:56.140 --> 00:13:58.140]  看到一輩子人誇自己的時候
[00:13:58.140 --> 00:14:00.140]  是什麼原因
[00:14:00.140 --> 00:14:01.140]  可能是驕傲
[00:14:01.140 --> 00:14:03.140]  可能是調戲不順
[00:14:03.140 --> 00:14:05.140]  可能是為自己的利益
[00:14:05.140 --> 00:14:07.140]  或者是推銷自己
[00:14:07.140 --> 00:14:09.140]  或者是有人很需要稱讚自己
[00:14:09.140 --> 00:14:11.140]  或者很多時候都是為了自己
[00:14:11.140 --> 00:14:14.140]  但我們是要為了福音
[00:14:14.140 --> 00:14:16.140]  去分享我們的屬靈經歷
[00:14:16.140 --> 00:14:19.140]  我們是要為生命去備詛咒去說的
[00:14:19.140 --> 00:14:21.140]  我們不需要去備位
[00:14:21.140 --> 00:14:24.140]  去說神的祝福和作為
[00:14:24.140 --> 00:14:28.140]  但當然我們不是要去追求一些特殊的經歷
[00:14:28.140 --> 00:14:30.140]  而且好像保羅所說
[00:14:30.140 --> 00:14:33.140]  我們必須說的是我們真實的經歷
[00:14:33.140 --> 00:14:35.140]  所以第一步
[00:14:35.140 --> 00:14:37.140]  我是很想鼓勵大家
[00:14:37.140 --> 00:14:38.140]  寫下之後
[00:14:38.140 --> 00:14:40.140]  你可以在你的團體小組裏面
[00:14:40.140 --> 00:14:42.140]  這個安全的環境裏面
[00:14:42.140 --> 00:14:43.140]  先去分享
[00:14:43.140 --> 00:14:44.140]  成為組員
[00:14:44.140 --> 00:14:45.140]  弟兄姊妹之間
[00:14:45.140 --> 00:14:47.140]  生命彼此的鼓勵
[00:14:47.140 --> 00:14:50.140]  我們可以在小組裏面
[00:14:50.140 --> 00:14:52.140]  分享職場的難處
[00:14:52.140 --> 00:14:55.140]  你的同事和老闆的難頂
[00:14:55.140 --> 00:14:57.140]  但同時間我們也可以去分享
[00:14:57.140 --> 00:14:59.140]  我們屬靈的經歷
[00:14:59.140 --> 00:15:01.140]  因為我們是一個屬神的群體
[00:15:01.140 --> 00:15:06.140]  我們是會有屬靈的特質和力量的
[00:15:06.140 --> 00:15:08.140]  我們要躺開我們的生命
[00:15:08.140 --> 00:15:09.140]  去跟別人深入的分享
[00:15:09.140 --> 00:15:13.140]  這個才是真正的團契和小組
[00:15:13.140 --> 00:15:16.140]  而聆聽的人都要正確去接收
[00:15:16.140 --> 00:15:18.140]  我們要看見的是上帝自己
[00:15:18.140 --> 00:15:20.140]  而不是人
[00:15:20.140 --> 00:15:22.140]  而第二步
[00:15:22.140 --> 00:15:23.140]  我都鼓勵大家
[00:15:23.140 --> 00:15:25.140]  除了向你的組員分享
[00:15:25.140 --> 00:15:28.140]  都要向你身邊生活接觸的人去分享
[00:15:28.140 --> 00:15:31.140]  向你的朋友和同事去分享
[00:15:31.140 --> 00:15:33.140]  我們要想想
[00:15:33.140 --> 00:15:34.140]  沒有說分享
[00:15:34.140 --> 00:15:36.140]  會不會有時我們要向朋友
[00:15:36.140 --> 00:15:39.140]  向身邊的同事承認自己是基督徒
[00:15:39.140 --> 00:15:41.140]  都會有些猶豫
[00:15:41.140 --> 00:15:43.140]  都不是很想或不敢
[00:15:43.140 --> 00:15:46.140]  是否怕說了之後被人邊緣化
[00:15:46.140 --> 00:15:48.140]  或被人夾實
[00:15:48.140 --> 00:15:50.140]  太大壓力
[00:15:50.140 --> 00:15:52.140]  保羅是福音的使者
[00:15:52.140 --> 00:15:55.140]  我們同樣是福音的使者
[00:15:55.140 --> 00:15:56.140]  為了福音的緣故
[00:15:56.140 --> 00:15:58.140]  我們要向世界分享
[00:15:58.140 --> 00:16:01.140]  我們正在經歷的福音是怎樣的
[00:16:01.140 --> 00:16:03.140]  我們的經歷是怎樣的
[00:16:03.140 --> 00:16:04.140]  分享我們真實的
[00:16:04.140 --> 00:16:07.140]  並且我們自己都會被感動的見證
[00:16:07.140 --> 00:16:09.140]  和屬靈的經歷
[00:16:09.140 --> 00:16:10.140]  而且
[00:16:10.140 --> 00:16:11.140]  頂姐妹
[00:16:11.140 --> 00:16:14.140]  我們要趁有自由可以說的時候
[00:16:14.140 --> 00:16:17.140]  多說一點
[00:16:17.140 --> 00:16:18.140]  頂姐妹
[00:16:18.140 --> 00:16:23.140]  我們要有屬靈分享的生命
[00:16:23.140 --> 00:16:24.140]  而且更加重要的
[00:16:24.140 --> 00:16:26.140]  我們要讓人見到的不是我們自己
[00:16:26.140 --> 00:16:29.140]  而是神自己
[00:16:29.140 --> 00:16:31.140]  經文再讀下去的時候
[00:16:31.140 --> 00:16:35.140]  我們發覺保羅好像又說不要見到自己
[00:16:35.140 --> 00:16:37.140]  但又要人見到我們
[00:16:37.140 --> 00:16:38.140]  為甚麼呢
[00:16:38.140 --> 00:16:42.140]  還有想人見到我們甚麼呢
[00:16:42.140 --> 00:16:43.140]  我們一起來讀
[00:16:43.140 --> 00:16:46.140]  臨後的十二章七至十節
[00:16:46.140 --> 00:16:47.140]  好 一二三
[00:16:47.140 --> 00:16:51.140]  又恐怕我因所得的啟示太高深
[00:16:51.140 --> 00:16:53.140]  就過於高抬自己
[00:16:53.140 --> 00:16:56.140]  所以有一根刺夾在我身上
[00:16:56.140 --> 00:16:59.140]  就是撒旦的差役來折磨我
[00:16:59.140 --> 00:17:02.140]  免得我過於高抬自己
[00:17:02.140 --> 00:17:03.140]  為了這事
[00:17:03.140 --> 00:17:06.140]  我曾三次求主使這刺離開我
[00:17:06.140 --> 00:17:08.140]  他對我說
[00:17:08.140 --> 00:17:10.140]  我的恩典是夠你用的
[00:17:10.140 --> 00:17:14.140]  因為我的能力是在人的軟弱上演得完全
[00:17:14.140 --> 00:17:18.140]  所以我更喜歡誇耀自己的軟弱
[00:17:18.140 --> 00:17:22.140]  (我使用我的恩典誇耀自己的軟弱)
[00:17:22.140 --> 00:17:28.140]  (我與軟弱、凌辱、艱難、迫害、困苦為可喜樂的事)
[00:17:28.140 --> 00:17:32.140]  (因為我甚麼時候軟弱 甚麼時候)
[00:17:32.140 --> 00:17:35.140]  大家又看不看到這四節裏面
[00:17:35.140 --> 00:17:38.140]  有甚麼重複的字眼呢
[00:17:38.140 --> 00:17:41.140]  最多是軟弱
[00:17:41.140 --> 00:17:44.140]  總共出現了四次
[00:17:44.140 --> 00:17:48.140]  軟弱這個課題也是這幾段經文的重要課題
[00:17:48.140 --> 00:17:51.140]  經文裏面提到保羅的刺
[00:17:51.140 --> 00:17:53.140]  我的刺是甚麼
[00:17:53.140 --> 00:17:56.140]  經文沒有說清楚
[00:17:56.140 --> 00:18:00.140]  第七節提到刺是加在我身上
[00:18:00.140 --> 00:18:03.140]  身上這個字的原文可以是肉體上的意思
[00:18:03.140 --> 00:18:07.140]  所以不少讀者、學者都猜測
[00:18:07.140 --> 00:18:11.140]  可能是說迦拉太書四章提到的保羅的眼疾
[00:18:11.140 --> 00:18:16.140]  或是其他病痛或是一些與生俱來的身體缺陷
[00:18:16.140 --> 00:18:18.140]  但其實是無從證實的
[00:18:18.140 --> 00:18:22.140]  我們可以肯定的是這根刺是在影響保羅的
[00:18:22.140 --> 00:18:25.140]  他亦因為這樣而感到痛苦
[00:18:25.140 --> 00:18:27.140]  不舒服的痛苦
[00:18:27.140 --> 00:18:31.140]  留意第七節裏面的原文有兩個字
[00:18:31.140 --> 00:18:35.140]  Hina指向刺的目的
[00:18:35.140 --> 00:18:39.140]  第一個Hina表明刺是來自炸彈
[00:18:39.140 --> 00:18:43.140]  目的是要攻擊保羅
[00:18:43.140 --> 00:18:46.140]  第二個Hina表明這個病痛是神所許可的
[00:18:46.140 --> 00:18:49.140]  目的是要圍住他的屬靈益處
[00:18:49.140 --> 00:18:53.140]  免得他過於自告
[00:18:53.140 --> 00:18:58.140]  既是來自炸彈又是神所許可
[00:18:58.140 --> 00:19:00.140]  只是目的不同
[00:19:00.140 --> 00:19:04.140]  這個情況與上星期迪比牧師說的虐白經歷
[00:19:04.140 --> 00:19:07.140]  都是有些相近的地方
[00:19:07.140 --> 00:19:11.140]  第七節開頭又出現了第二個恐怕
[00:19:11.140 --> 00:19:14.140]  同樣地去高亮刺的目的
[00:19:14.140 --> 00:19:17.140]  就是不想保羅因為所得的啟示太高深
[00:19:17.140 --> 00:19:20.140]  過於高抬刺己
[00:19:20.140 --> 00:19:24.140]  因為高抬刺己會竊取神的榮耀
[00:19:24.140 --> 00:19:33.140]  保羅曾經要求求主令這根刺離開他
[00:19:33.140 --> 00:19:34.140]  很真實
[00:19:34.140 --> 00:19:38.140]  有沒有人喜歡自己身體的痛或困苦困難
[00:19:38.140 --> 00:19:40.140]  相信是沒有的
[00:19:40.140 --> 00:19:42.140]  就好像主耶穌
[00:19:42.140 --> 00:19:46.140]  瑪利元也曾經求神把十架虎杯放下去
[00:19:46.140 --> 00:19:51.140]  當然是完全順服父神的心意
[00:19:51.140 --> 00:19:55.140]  保羅試過三次求主令這根刺離開
[00:19:55.140 --> 00:19:58.140]  不過主跟他說了甚麼
[00:19:58.140 --> 00:19:59.140]  他說我的恩典
