
[00:00:00.000 --> 00:00:04.920]  剛才敬拜的影片也讓我很感動
[00:02:35.160 --> 00:02:37.160]  我在想
[00:02:37.160 --> 00:02:39.160]  作為基督徒的我們
[00:02:39.160 --> 00:02:41.160]  我們也沒有免疫能力
[00:02:41.160 --> 00:02:44.160]  我們也會面對困難和苦難
[00:02:44.160 --> 00:02:47.160]  我們又用什麼方法去面對呢?
[00:02:47.160 --> 00:02:50.160]  怎樣才能有力量
[00:02:50.160 --> 00:02:54.160]  甚至能夠正面面對這些困難呢?
[00:02:54.160 --> 00:02:57.160]  今天很想透過先知爾尼莎的經歷
[00:02:57.160 --> 00:02:59.160]  看看她如何面對困境
[00:02:59.160 --> 00:03:02.160]  成為我們的學習和提醒
[00:03:02.160 --> 00:03:05.160]  今天的經文真的比較長
[00:03:05.160 --> 00:03:08.160]  在《廉王紀夏》六章的八到二十三節
[00:03:08.160 --> 00:03:10.160]  十多節這麼長
[00:03:10.160 --> 00:03:15.160]  希望頂姐妹提起精神
[00:03:15.160 --> 00:03:17.160]  吸一口氣
[00:03:17.160 --> 00:03:20.160]  一次過讀完十多節
[00:03:20.160 --> 00:03:23.160]  預備起
[00:03:23.160 --> 00:03:26.160]  「阿蘭王與以色列作節」
[00:03:26.160 --> 00:03:28.160]  「他和神伯相宜說」
[00:03:28.160 --> 00:03:31.160]  「我要在某處某處安營」
[00:03:31.160 --> 00:03:34.160]  「神人派人到以色列王那裡說」
[00:03:34.160 --> 00:03:36.160]  「你要小心」
[00:03:36.160 --> 00:03:38.160]  「不要從某處經過」
[00:03:38.160 --> 00:03:41.160]  「因為阿蘭人下到那裡去了」
[00:03:41.160 --> 00:03:45.160]  「以色列王派人到神人告訴他的地方去」
[00:03:45.160 --> 00:03:47.160]  「神人警告他」
[00:03:47.160 --> 00:03:50.160]  「他就在那裡有所防備」
[00:03:50.160 --> 00:03:52.160]  「不只一兩次」
[00:03:52.160 --> 00:03:55.160]  「阿蘭王因這是心裡氣憤」
[00:03:55.160 --> 00:03:58.160]  「照了神伯來對他們說」
[00:03:58.160 --> 00:04:01.160]  「我們當中有誰幫助以色列王」
[00:04:01.160 --> 00:04:03.160]  「你們不告訴我嗎?」
[00:04:03.160 --> 00:04:06.160]  「有一個神伯說」
[00:04:06.160 --> 00:04:08.160]  「不,我主,我王」
[00:04:08.160 --> 00:04:11.160]  「只有以色列中的先知」
[00:04:11.160 --> 00:04:14.160]  「以利沙把王在我房所說的話」
[00:04:14.160 --> 00:04:16.160]  「告訴以色列王」
[00:04:16.160 --> 00:04:19.160]  「王說你們去查看他在哪裡」
[00:04:19.160 --> 00:04:22.160]  「我好派人去捉拿他」
[00:04:22.160 --> 00:04:24.160]  「有人告訴王說」
[00:04:24.160 --> 00:04:26.160]  「看啊,他在多丹」
[00:04:26.160 --> 00:04:30.160]  「王就派遣車馬和大軍往那裡去」
[00:04:30.160 --> 00:04:32.160]  「夜間他們到了」
[00:04:32.160 --> 00:04:34.160]  「圍困那城」
[00:04:34.160 --> 00:04:36.160]  「神人的僕人清早起來出去」
[00:04:36.160 --> 00:04:40.160]  「看啊,車馬兵軍圍困了城」
[00:04:40.160 --> 00:04:42.160]  「僕人對神人說」
[00:04:42.160 --> 00:04:44.160]  「不好了,我主啊」
[00:04:44.160 --> 00:04:46.160]  「我們該怎麼辦呢?」
[00:04:46.160 --> 00:04:49.160]  「神人說不要懼怕」
[00:04:49.160 --> 00:04:51.160]  「因為與我們同在的」
[00:04:51.160 --> 00:04:54.160]  「比與他同在的更多」
[00:04:54.160 --> 00:04:56.160]  「以利沙禱告說」
[00:04:56.160 --> 00:04:58.160]  「耶穌說求你開他的眼目」
[00:04:58.160 --> 00:05:00.160]  「使他能看見」
[00:05:00.160 --> 00:05:03.160]  「耶穌說開了這年輕人的眼目」
[00:05:03.160 --> 00:05:05.160]  「他就看見了」
[00:05:05.160 --> 00:05:07.160]  「看啊,滿山有火車」
[00:05:07.160 --> 00:05:11.160]  「火焰車圍繞以利沙」
[00:05:11.160 --> 00:05:13.160]  「阿蘭人下到以利沙那裡」
[00:05:13.160 --> 00:05:16.160]  「以利沙向耶穌禱告說」
[00:05:16.160 --> 00:05:18.160]  「求你擊打這個」
[00:05:18.160 --> 00:05:20.160]  「使他們眼目失明」
[00:05:20.160 --> 00:05:23.160]  「耶穌說就接以利沙的話」
[00:05:23.160 --> 00:05:24.160]  「擊打他們」
[00:05:24.160 --> 00:05:26.160]  「使他們眼目失明」
[00:05:26.160 --> 00:05:29.160]  「以利沙對他們說」
[00:05:29.160 --> 00:05:31.160]  「這不是那條路」
[00:05:31.160 --> 00:05:33.160]  「也不是那座城」
[00:05:33.160 --> 00:05:34.160]  「你們跟我走」
[00:05:34.160 --> 00:05:38.160]  「我必領你們到你們要尋找的人那裡」
[00:05:38.160 --> 00:05:41.160]  「於是他領他們到撒瑪利亞」
[00:05:41.160 --> 00:05:43.160]  「他們進了撒瑪利亞」
[00:05:43.160 --> 00:05:44.160]  「以利沙說」
[00:05:44.160 --> 00:05:48.160]  「耶穌說求你開這些人的眼目」
[00:05:48.160 --> 00:05:50.160]  「使他們能看見」
[00:05:50.160 --> 00:05:52.160]  「耶穌說開了他們的眼目」
[00:05:52.160 --> 00:05:54.160]  「他們就看見了」
[00:05:54.160 --> 00:05:57.160]  「看啊,是在撒瑪利亞城中」
[00:05:57.160 --> 00:05:59.160]  「以色列王看見他們」
[00:05:59.160 --> 00:06:01.160]  「就對以利沙說」
[00:06:01.160 --> 00:06:04.160]  「我真的可以擊殺他們嗎」
[00:06:04.160 --> 00:06:07.160]  「他說不可擊殺」
[00:06:07.160 --> 00:06:08.160]  「這些人起士」
[00:06:08.160 --> 00:06:09.160]  「你用刀用弓」
[00:06:09.160 --> 00:06:12.160]  「擄來給你擊殺的」
[00:06:12.160 --> 00:06:14.160]  「當在他們面前擺設飲食」
[00:06:14.160 --> 00:06:16.160]  「給他們吃喝」
[00:06:16.160 --> 00:06:19.160]  「讓他們回到他們主人那裡」
[00:06:19.160 --> 00:06:22.160]  「王為他們預備了盛大的筵席」
[00:06:22.160 --> 00:06:24.160]  「他們吃喝完了」
[00:06:24.160 --> 00:06:28.160]  「王就送他們回到他們主人那裡」
[00:06:28.160 --> 00:06:29.160]  「打了打破」
[00:06:29.160 --> 00:06:32.160]  「那些軍不再侵以色列地了」
[00:06:32.160 --> 00:06:34.160]  「和我們一起土居」
[00:06:34.160 --> 00:06:36.160]  「天父上帝我們去祈禱你」
[00:06:36.160 --> 00:06:38.160]  「聖利亞求你給我們痛哉」
[00:06:38.160 --> 00:06:41.160]  「開我們心靈的眼睛」
[00:06:41.160 --> 00:06:43.160]  「讓我們得見你的面」
[00:06:43.160 --> 00:06:45.160]  「讓我們得聽你的話」
[00:06:45.160 --> 00:06:46.160]  「並且能夠在你的話裡」
[00:06:46.160 --> 00:06:49.160]  「得到你的提醒和鼓勵」
[00:06:49.160 --> 00:06:50.160]  「我們這樣祈禱」
[00:06:50.160 --> 00:06:52.160]  「奉耶穌基督的名祈求」
[00:06:52.160 --> 00:06:53.160]  「阿們」
[00:06:53.160 --> 00:06:55.160]  說一些背景資料吧
[00:06:55.160 --> 00:06:58.160]  在以利沙時代
[00:06:58.160 --> 00:07:00.160]  大約公元前800多年
[00:07:00.160 --> 00:07:02.160]  亞蘭王即是誰呢
[00:07:02.160 --> 00:07:04.160]  亞蘭王即是敘利亞王
[00:07:04.160 --> 00:07:06.160]  亞蘭王和敘利亞王
[00:07:06.160 --> 00:07:10.160]  常常和當時的以色列國敵對
[00:07:10.160 --> 00:07:12.160]  經常攻擊以色列人
[00:07:12.160 --> 00:07:18.160]  這次亞蘭王想設計攻打以色列
[00:07:18.160 --> 00:07:22.160]  當他們知道以色列軍會在哪裡經過的時候
[00:07:22.160 --> 00:07:24.160]  他們就埋下一個陷阱
[00:07:24.160 --> 00:07:27.160]  我們看到經文沒有特別提及
[00:07:27.160 --> 00:07:28.160]  在哪裡埋伏
[00:07:28.160 --> 00:07:29.160]  某處某地
[00:07:29.160 --> 00:07:31.160]  即是地點不重要
[00:07:31.160 --> 00:07:33.160]  重要的是這是一個陷阱
[00:07:33.160 --> 00:07:35.160]  是一個陷阱
[00:07:35.160 --> 00:07:37.160]  以色列是猜不到的
[00:07:37.160 --> 00:07:38.160]  預計不到的
[00:07:38.160 --> 00:07:40.160]  不知道會發生什麼事
[00:07:40.160 --> 00:07:42.160]  但很神奇
[00:07:42.160 --> 00:07:44.160]  雖然說是預計不到
[00:07:44.160 --> 00:07:46.160]  但有人知道這是一個陷阱
[00:07:46.160 --> 00:07:48.160]  是一個陷阱
[00:07:48.160 --> 00:07:50.160]  還通風報信給以色列人
[00:07:50.160 --> 00:07:53.160]  令以色列人有所防範
[00:07:53.160 --> 00:07:59.160]  經文用神人來形容通風報信的人
[00:07:59.160 --> 00:08:02.160]  相信這是先知以利沙
[00:08:02.160 --> 00:08:04.160]  另外我們看看經文的內容
[00:08:04.160 --> 00:08:06.160]  也挺特別
[00:08:06.160 --> 00:08:12.160]  它說以色列王派人到神人告訴他的地方去
[00:08:12.160 --> 00:08:17.160]  既然知道神人已經告訴以色列王
[00:08:17.160 --> 00:08:18.160]  那裡有陷阱
[00:08:18.160 --> 00:08:19.160]  你避開去吧
[00:08:19.160 --> 00:08:20.160]  但很有趣
[00:08:20.160 --> 00:08:23.160]  以色列王不單單避開陷阱
[00:08:23.160 --> 00:08:25.160]  他要去那裡看看
[00:08:25.160 --> 00:08:27.160]  是否真的有陷阱
[00:08:27.160 --> 00:08:28.160]  然後又說
[00:08:28.160 --> 00:08:29.160]  神人警告他們
[00:08:29.160 --> 00:08:32.160]  他就在那裡有所防備
[00:08:32.160 --> 00:08:34.160]  不止一兩次
[00:08:34.160 --> 00:08:36.160]  這裡說的有所防備
[00:08:36.160 --> 00:08:43.160]  其實是說以色列王帶齊人馬去反擊雅蘭軍
[00:08:43.160 --> 00:08:46.160]  殺雅蘭軍一個措手不及
[00:08:46.160 --> 00:08:53.160]  即是說以色列軍不單止避開了雅蘭王和雅蘭軍的陷阱
[00:08:53.160 --> 00:08:55.160]  還反擊了
[00:08:55.160 --> 00:08:58.160]  因此雅蘭王很害怕
[00:08:58.160 --> 00:09:00.160]  氣得站在桌上問
[00:09:00.160 --> 00:09:01.160]  誰是艷仔?
[00:09:01.160 --> 00:09:03.160]  誰在通風報信?
[00:09:03.160 --> 00:09:04.160]  竊竊行蹤
[00:09:04.160 --> 00:09:09.160]  以色列王和雅蘭王爭戰多時
[00:09:09.160 --> 00:09:13.160]  安裝一個陷阱給以色列人
[00:09:13.160 --> 00:09:18.160]  但上帝透過先知以莉莎去提醒以色列人
[00:09:18.160 --> 00:09:21.160]  不單止避開陷阱
[00:09:21.160 --> 00:09:23.160]  還可以反擊
[00:09:23.160 --> 00:09:25.160]  這些不是巧合
[00:09:25.160 --> 00:09:27.160]  這是神的保護
[00:09:27.160 --> 00:09:30.160]  因為以色列人是屬神的人
[00:09:30.160 --> 00:09:33.160]  屬神的人有上帝的保護
[00:09:33.160 --> 00:09:35.160]  有上帝的指引
[00:09:35.160 --> 00:09:37.160]  領姐妹
[00:09:37.160 --> 00:09:39.160]  作為基督徒的我們
[00:09:39.160 --> 00:09:42.160]  其實我們也是長期在爭戰
[00:09:42.160 --> 00:09:45.160]  你覺得你的人生也像打仗一樣嗎?
[00:09:45.160 --> 00:09:47.160]  經常有些事情要面對
[00:09:47.160 --> 00:09:50.160]  困難和挑戰要處理
[00:09:50.160 --> 00:09:53.160]  甚至有時覺得很多陷阱
[00:09:53.160 --> 00:09:55.160]  我估計不到
[00:09:55.160 --> 00:09:57.160]  不過我想跟你說
[00:09:57.160 --> 00:09:58.160]  屬神的人
[00:09:58.160 --> 00:09:59.160]  天父會引導他們
[00:09:59.160 --> 00:10:01.160]  提醒他們
[00:10:01.160 --> 00:10:04.160]  能夠避過這些苦難
[00:10:04.160 --> 00:10:06.160]  甚至可以還擊
[00:10:06.160 --> 00:10:07.160]  在困境裏
[00:10:07.160 --> 00:10:10.160]  不一定是在挨打的光景裏
[00:10:10.160 --> 00:10:12.160]  但問題是
[00:10:12.160 --> 00:10:16.160]  為何我們收不到風呢?
[00:10:16.160 --> 00:10:19.160]  為何我們聽不到上帝的聲音
[00:10:19.160 --> 00:10:21.160]  沒有人提醒我們
[00:10:21.160 --> 00:10:23.160]  或是聽不到神的聲音
[00:10:23.160 --> 00:10:25.160]  神提醒我們呢?
[00:10:25.160 --> 00:10:29.160]  聖經用神人來形容以利沙
[00:10:29.160 --> 00:10:31.160]  神人
[00:10:31.160 --> 00:10:33.160]  一個接近神的人
[00:10:33.160 --> 00:10:35.160]  如果你熟悉舊約聖經
[00:10:35.160 --> 00:10:37.160]  或是看回以利沙的背景
[00:10:37.160 --> 00:10:38.160]  你就知道
[00:10:38.160 --> 00:10:41.160]  以利沙本身是一名農夫
[00:10:41.160 --> 00:10:43.160]  耕田的
[00:10:43.160 --> 00:10:45.160]  不過他是一名很有錢的農夫
[00:10:45.160 --> 00:10:48.160]  他有很多田地和工人
[00:10:48.160 --> 00:10:51.160]  當他的師父以利亞呼召他
[00:10:51.160 --> 00:10:54.160]  跟隨他成為先知的學徒時
[00:10:54.160 --> 00:10:56.160]  很厲害
[00:10:56.160 --> 00:10:59.160]  當以利亞被耶和華接上天時
[00:10:59.160 --> 00:11:03.160]  以利沙親眼看到這件事
[00:11:03.160 --> 00:11:07.160]  以利沙去求以利亞
[00:11:07.160 --> 00:11:10.160]  他說願感動以利亞的靈
[00:11:10.160 --> 00:11:12.160]  加倍感動他
[00:11:12.160 --> 00:11:16.160]  以利沙求的是神的靈
[00:11:16.160 --> 00:11:18.160]  跟他同在
[00:11:18.160 --> 00:11:22.160]  以利沙是一個很學武神的人
[00:11:22.160 --> 00:11:24.160]  一個學武神的人
[00:11:24.160 --> 00:11:27.160]  能夠聽到上帝的聲音
[00:11:27.160 --> 00:11:30.160]  能夠敏銳到上帝的聲音
[00:11:30.160 --> 00:11:32.160]  大約兩年前
[00:11:32.160 --> 00:11:35.160]  我跟一群果姐姐
[00:11:35.160 --> 00:11:37.160]  X團契的果姐姐
[00:11:37.160 --> 00:11:40.160]  將來你們大專的會升到X團契
[00:11:40.160 --> 00:11:42.160]  我知道你們很不捨得升少部
[00:11:42.160 --> 00:11:44.160]  你們不要這樣看著我
[00:11:44.160 --> 00:11:46.160]  我知道你們很不捨得升少部
[00:11:46.160 --> 00:11:49.160]  不過長大後要去到不同的階段
[00:11:49.160 --> 00:11:51.160]  一群初職的果姐姐
[00:11:51.160 --> 00:11:54.160]  兩年前我跟他們去了一個退修營
[00:11:54.160 --> 00:11:55.160]  很突然
[00:11:55.160 --> 00:11:57.160]  退修時安靜自己
[00:11:57.160 --> 00:11:58.160]  在神面前安靜
[00:11:58.160 --> 00:12:00.160]  退修途中突然有個弟兄
[00:12:00.160 --> 00:12:02.160]  WhatsApp我
[00:12:02.160 --> 00:12:03.160]  還要很緊張
[00:12:03.160 --> 00:12:05.160]  WhatsApp完我便看不到
[00:12:05.160 --> 00:12:06.160]  因為我還在安靜
[00:12:06.160 --> 00:12:08.160]  他還要打給我
[00:12:08.160 --> 00:12:09.160]  很緊張地打給我
[00:12:09.160 --> 00:12:10.160]  問我做甚麼
[00:12:10.160 --> 00:12:11.160]  他說Esther
[00:12:11.160 --> 00:12:12.160]  我在安靜的裡面
[00:12:12.160 --> 00:12:14.160]  我看到上帝的榮耀
[00:12:14.160 --> 00:12:15.160]  他跟我說
[00:12:15.160 --> 00:12:18.160]  他說他的心很被神的吸引
[00:12:18.160 --> 00:12:19.160]  他想馬上見你
[00:12:19.160 --> 00:12:20.160]  他想找你
[00:12:20.160 --> 00:12:21.160]  跟他解釋
[00:12:21.160 --> 00:12:23.160]  我是否真的看到神的榮耀
[00:12:23.160 --> 00:12:26.160]  我真的很愛惜大家
[00:12:26.160 --> 00:12:28.160]  收到這個緊急的訊息
[00:12:28.160 --> 00:12:30.160]  我馬上跑去
[00:12:30.160 --> 00:12:31.160]  問他
[00:12:31.160 --> 00:12:32.160]  跟他聊天
[00:12:32.160 --> 00:12:33.160]  見到他
[00:12:33.160 --> 00:12:35.160]  我跟他說
[00:12:35.160 --> 00:12:36.160]  其實
[00:12:36.160 --> 00:12:37.160]  他跟我說了很多東西
[00:12:37.160 --> 00:12:38.160]  我跟他說
[00:12:38.160 --> 00:12:41.160]  其實是否上帝的榮耀
[00:12:41.160 --> 00:12:43.160]  我真的不是很清楚
[00:12:43.160 --> 00:12:45.160]  他看到異象
[00:12:45.160 --> 00:12:47.160]  看到雲很光亮
[00:12:47.160 --> 00:12:49.160]  我去到的時候已經看不到
[00:12:49.160 --> 00:12:51.160]  雲飄走了
[00:12:51.160 --> 00:12:53.160]  其實是否神的榮耀
[00:12:53.160 --> 00:12:55.160]  我真的不是很確定
[00:12:55.160 --> 00:12:56.160]  不過
[00:12:56.160 --> 00:12:58.160]  我說在過程中
[00:12:58.160 --> 00:13:01.160]  在你安靜退休的過程中
[00:13:01.160 --> 00:13:02.160]  我很肯定的是
[00:13:02.160 --> 00:13:04.160]  上帝在跟你說話
[00:13:04.160 --> 00:13:06.160]  我很肯定的是
[00:13:06.160 --> 00:13:08.160]  上帝有跟你說話
[00:13:08.160 --> 00:13:10.160]  上帝跟你同在
[00:13:10.160 --> 00:13:12.160]  其實當時這位弟兄
[00:13:12.160 --> 00:13:14.160]  他也為了前路有很多不安
[00:13:14.160 --> 00:13:16.160]  做了一兩年工作
[00:13:16.160 --> 00:13:18.160]  究竟是否繼續做這份工作下去
[00:13:18.160 --> 00:13:20.160]  還是到外國進修
[00:13:20.160 --> 00:13:22.160]  他也有很多掙扎在對面
[00:13:22.160 --> 00:13:24.160]  我也跟他說
[00:13:24.160 --> 00:13:27.160]  其實今天去營地也有一百人
[00:13:27.160 --> 00:13:30.160]  究竟是否每個人都看到上帝的榮耀
[00:13:30.160 --> 00:13:32.160]  每個人都經歷了上帝
[00:13:32.160 --> 00:13:34.160]  我相信未必是
[00:13:34.160 --> 00:13:36.160]  不過我相信
[00:13:36.160 --> 00:13:38.160]  因為你帶著學武神的心
[00:13:38.160 --> 00:13:41.160]  所以你能夠經歷上帝
[00:13:41.160 --> 00:13:43.160]  你聽到上帝跟你對話
[00:13:43.160 --> 00:13:45.160]  你聽到上帝告訴你
[00:13:45.160 --> 00:13:47.160]  前面的路應該怎樣走
[00:13:47.160 --> 00:13:49.160]  其實頂姐妹
[00:13:49.160 --> 00:13:52.160]  在我們信徒的人生中
[00:13:52.160 --> 00:13:54.160]  也會有很多困難
[00:13:54.160 --> 00:13:57.160]  甚至有些困難我們也預計不到
[00:13:57.160 --> 00:14:00.160]  知道DSE(國際學術研究院)也在開始
[00:14:00.160 --> 00:14:02.160]  英文科也在考
[00:14:02.160 --> 00:14:05.160]  有些人形容DSE是打大佬
[00:14:05.160 --> 00:14:07.160]  打怪獸
[00:14:07.160 --> 00:14:11.160]  甚至有時讀了也不知道是否出版
[00:14:11.160 --> 00:14:12.160]  是否考的
[00:14:12.160 --> 00:14:14.160]  也不知道考完的成績是怎樣
[00:14:14.160 --> 00:14:15.160]  很多事都預計不到
[00:14:15.160 --> 00:14:17.160]  令人很擔心
[00:14:17.160 --> 00:14:20.160]  鼓勵你多多親近上帝
[00:14:20.160 --> 00:14:22.160]  成為一個親近天父的人
[00:14:22.160 --> 00:14:23.160]  學武神的人
[00:14:23.160 --> 00:14:25.160]  神會跟你對話
[00:14:25.160 --> 00:14:27.160]  神會跟你同在
[00:14:27.160 --> 00:14:30.160]  當然我不是說親近上帝
[00:14:30.160 --> 00:14:32.160]  告訴我你正在考試
[00:14:32.160 --> 00:14:33.160]  知道障礙是甚麼
[00:14:33.160 --> 00:14:34.160]  那又不是
[00:14:34.160 --> 00:14:37.160]  不過我相信過程中
[00:14:37.160 --> 00:14:39.160]  天父會賜你平安的心
[00:14:39.160 --> 00:14:41.160]  賜你力量面對
[00:14:41.160 --> 00:14:44.160]  甚至考成怎樣也好
[00:14:44.160 --> 00:14:46.160]  上帝也會帶著你
[00:14:46.160 --> 00:14:48.160]  讓你看到出路是怎樣走
[00:14:48.160 --> 00:14:51.160]  我們繼續看下去
[00:14:51.160 --> 00:14:54.160]  當亞蘭王很生氣
[00:14:54.160 --> 00:14:56.160]  問誰是艷仔
[00:14:56.160 --> 00:14:58.160]  在經文十二節這樣說
[00:14:58.160 --> 00:15:02.160]  把王在臥房所說的話
[00:15:02.160 --> 00:15:04.160]  告訴以色列王
[00:15:04.160 --> 00:15:06.160]  當然不是說
[00:15:06.160 --> 00:15:09.160]  以利沙是否躲在皇宮
[00:15:09.160 --> 00:15:11.160]  皇帝的睡房裡
[00:15:11.160 --> 00:15:14.160]  偷聽皇上的秘密
[00:15:14.160 --> 00:15:18.160]  其實是臥房指秘密的意思
[00:15:18.160 --> 00:15:20.160]  密室的意思
[00:15:20.160 --> 00:15:23.160]  當然我相信
[00:15:23.160 --> 00:15:25.160]  未必是以利亞偷聽秘密
[00:15:25.160 --> 00:15:27.160]  其實我更加相信
[00:15:27.160 --> 00:15:29.160]  神告訴以利沙
[00:15:29.160 --> 00:15:32.160]  以至以利沙知道
[00:15:32.160 --> 00:15:34.160]  亞蘭王的行動
[00:15:34.160 --> 00:15:37.160]  以至他告訴以色列王
[00:15:37.160 --> 00:15:39.160]  亞蘭王很生氣
[00:15:39.160 --> 00:15:41.160]  要把以利沙找出來
[00:15:41.160 --> 00:15:44.160]  發現他在多丹這個地方
[00:15:44.160 --> 00:15:46.160]  馬上派人去捉他
[00:15:46.160 --> 00:15:48.160]  留意經文王
[00:15:48.160 --> 00:15:51.160]  亞蘭王派人去捉以利沙
[00:15:51.160 --> 00:15:53.160]  十四節這樣說
[00:15:53.160 --> 00:15:55.160]  馬車及大軍
[00:15:55.160 --> 00:15:58.160]  原文直接翻譯為
[00:15:58.160 --> 00:16:01.160]  馬和車和重軍
[00:16:01.160 --> 00:16:04.160]  又有馬又有車和重軍
[00:16:04.160 --> 00:16:06.160]  當然我們這樣聽好像沒什麼特別
[00:16:06.160 --> 00:16:08.160]  其實馬和車
[00:16:08.160 --> 00:16:11.160]  是當時最先進的軍事武器
[00:16:11.160 --> 00:16:13.160]  簡單來說
[00:16:13.160 --> 00:16:18.160]  捉以利沙是派出重兵
[00:16:18.160 --> 00:16:22.160]  最強的軍事力量去捉他
[00:16:22.160 --> 00:16:26.160]  就好像有個人在超級市場偷東西
[00:16:26.160 --> 00:16:29.160]  竟然派鋼鐵人去捉他
[00:16:29.160 --> 00:16:30.160]  就是這樣
[00:16:30.160 --> 00:16:34.160]  用很強的軍事武器去捉他
[00:16:34.160 --> 00:16:37.160]  以利沙的僕人
[00:16:37.160 --> 00:16:39.160]  一清早起床
[00:16:39.160 --> 00:16:41.160]  就看到大軍押警
[00:16:41.160 --> 00:16:43.160]  非常害怕和緊張
[00:16:43.160 --> 00:16:45.160]  這個也很正常
[00:16:45.160 --> 00:16:48.160]  張開眼睛就看到一群軍人圍著自己
[00:16:48.160 --> 00:16:50.160]  害怕不足為奇
[00:16:50.160 --> 00:16:51.160]  留意一下
[00:16:51.160 --> 00:16:53.160]  以利沙和這個僕人的對話
[00:16:53.160 --> 00:16:55.160]  當僕人很害怕
[00:16:55.160 --> 00:16:57.160]  以利沙第一句說什麼
[00:16:57.160 --> 00:16:59.160]  他說不要懼怕
[00:16:59.160 --> 00:17:03.160]  這句說話真是普通到不普通
[00:17:03.160 --> 00:17:04.160]  就好像你跟我說
[00:17:04.160 --> 00:17:06.160]  我接下來考DSE Esther
[00:17:06.160 --> 00:17:07.160]  我很害怕
[00:17:07.160 --> 00:17:08.160]  接著我跟你說
[00:17:08.160 --> 00:17:10.160]  不要懼怕
[00:17:10.160 --> 00:17:12.160]  你也覺得我很廢
[00:17:12.160 --> 00:17:16.160]  但是如果你熟悉聖經的話
[00:17:16.160 --> 00:17:19.160]  你就知道這句說話一點都不廢
[00:17:19.160 --> 00:17:23.160]  這句說話不是一般的安慰
[00:17:23.160 --> 00:17:26.160]  這句說話曾經在約書雅記出現過
[00:17:26.160 --> 00:17:28.160]  約書雅記一章九節
