
[00:00:00.000 --> 00:00:04.300]  今天的講題是「成長有路」
[00:02:35.100 --> 00:02:38.100]  如果我問你
[00:02:38.100 --> 00:02:40.100]  Speak English to me
[00:02:40.100 --> 00:02:41.100]  你會說
[00:02:41.100 --> 00:02:43.900]  英文是ABCDEFG
[00:02:43.900 --> 00:02:50.300]  這樣叫英文嗎 當然不是
[00:02:50.300 --> 00:02:51.900]  如果我問你信耶穌
[00:02:51.900 --> 00:02:53.300]  什麼是最基本
[00:02:53.300 --> 00:02:54.900]  信耶穌得永生
[00:02:54.900 --> 00:02:56.900]  對 也不是不對
[00:02:56.900 --> 00:02:59.900]  不過不只是這樣
[00:02:59.900 --> 00:03:02.900]  信耶穌得永生要成長
[00:03:02.900 --> 00:03:07.500]  所以離開基督道理的ABC
[00:03:07.500 --> 00:03:09.300]  成長
[00:03:09.300 --> 00:03:14.700]  這是聖經的命令
[00:03:14.700 --> 00:03:15.500]  還有一句
[00:03:15.500 --> 00:03:18.300]  彼得賢說而張耳以接
[00:03:18.300 --> 00:03:20.900]  我們一起讀這節經文
[00:03:20.900 --> 00:03:24.700]  就要愛慕那純淨的英雄
[00:03:24.700 --> 00:03:26.700]  將財生的英雄
[00:03:26.700 --> 00:03:28.700]  愛慕那一樣
[00:03:28.700 --> 00:03:32.700]  你們是天下的一切
[00:03:32.700 --> 00:03:34.700]  留意 又是一個要字
[00:03:34.700 --> 00:03:36.700]  你們要愛慕
[00:03:36.700 --> 00:03:39.700]  又是命令語調
[00:03:39.700 --> 00:03:41.700]  接著有個比喻
[00:03:41.700 --> 00:03:45.700]  好像BB渴慕純淨的寧乃
[00:03:45.700 --> 00:03:47.700]  每一次教這節經文
[00:03:47.700 --> 00:03:48.700]  我都想起我兒子
[00:03:48.700 --> 00:03:50.700]  我兒子今年四十多歲
[00:03:50.700 --> 00:03:52.700]  他小時候在南美洲
[00:03:52.700 --> 00:03:55.700]  那些宣教子弟
[00:03:55.700 --> 00:03:59.700]  是個胖子 現在很瘦
[00:03:59.700 --> 00:04:00.700]  為什麼胖子
[00:04:00.700 --> 00:04:02.700]  因為他喜歡喝奶
[00:04:02.700 --> 00:04:03.700]  你不斷給他喝奶
[00:04:03.700 --> 00:04:06.700]  他拿著很緊 不斷啜
[00:04:06.700 --> 00:04:09.700]  腳趾都拉起來
[00:04:09.700 --> 00:04:11.700]  拼命喝
[00:04:11.700 --> 00:04:14.700]  有一次那班弟兄來探我
[00:04:14.700 --> 00:04:16.700]  他看到我兒子這樣喝奶
[00:04:16.700 --> 00:04:18.700]  他說牧師兒子真厲害
[00:04:18.700 --> 00:04:20.700]  喝奶喝得這麼快
[00:04:20.700 --> 00:04:22.700]  喝奶嗎?他不厲害
[00:04:22.700 --> 00:04:23.700]  但一個BB來說
[00:04:23.700 --> 00:04:25.700]  最重要就是喝奶
[00:04:25.700 --> 00:04:31.700]  你不喝奶 你不會長大
[00:04:31.700 --> 00:04:34.700]  就要愛慕純淨的寧乃
[00:04:34.700 --> 00:04:37.700]  這樣你會長大
[00:04:37.700 --> 00:04:39.700]  你就會漸長
[00:04:39.700 --> 00:04:40.700]  以至得救
[00:04:40.700 --> 00:04:41.700]  得救是指全方位
[00:04:41.700 --> 00:04:43.700]  不單止順耶穌得救
[00:04:43.700 --> 00:04:47.700]  你人生這幾十年都得救
[00:04:47.700 --> 00:04:51.700]  最少你贏你自己的私慾
[00:04:51.700 --> 00:04:53.700]  攻克己身 叫身復我
[00:04:53.700 --> 00:04:56.700]  接著將來主耶穌請救我們
[00:04:56.700 --> 00:04:57.700]  全人得救
[00:04:57.700 --> 00:04:59.700]  這個得救是指全方位
[00:04:59.700 --> 00:05:00.700]  由順耶穌過去
[00:05:00.700 --> 00:05:01.700]  活到這個世上
[00:05:01.700 --> 00:05:04.700]  你以為過一個得勝的人生
[00:05:04.700 --> 00:05:06.700]  全方位得救
[00:05:06.700 --> 00:05:09.700]  全人得救
[00:05:09.700 --> 00:05:17.700]  所以以後我想講成長四部曲
[00:05:17.700 --> 00:05:19.700]  如果你有五部都可以
[00:05:19.700 --> 00:05:22.700]  我只是分享我個人的經歷
[00:05:22.700 --> 00:05:23.700]  第一 靈修默想
[00:05:23.700 --> 00:05:25.700]  第二 深度獨經
[00:05:25.700 --> 00:05:26.700]  第三 教會侍奉
[00:05:26.700 --> 00:05:29.700]  第四 祈禱附身
[00:05:29.700 --> 00:05:36.700]  以下就是講這四部曲
[00:05:36.700 --> 00:05:42.700]  靈修默想
[00:05:42.700 --> 00:05:46.700]  我們的心靈是需要成長
[00:05:46.700 --> 00:05:48.700]  所以靈修默想的目的
[00:05:48.700 --> 00:05:51.700]  就是要令我們的心靈
[00:05:51.700 --> 00:05:54.700]  能夠得到養分
[00:05:54.700 --> 00:05:58.700]  可以長大
[00:05:58.700 --> 00:06:00.700]  我們肚餓
[00:06:00.700 --> 00:06:02.700]  肚子咕噜
[00:06:02.700 --> 00:06:05.700]  我們知道餓了就要吃東西
[00:06:05.700 --> 00:06:08.700]  但心靈肚餓不會跟你說
[00:06:08.700 --> 00:06:10.700]  心靈肚餓不會這樣
[00:06:10.700 --> 00:06:11.700]  心靈說咕噜
[00:06:11.700 --> 00:06:12.700]  心靈說很餓
[00:06:12.700 --> 00:06:14.700]  它不說
[00:06:14.700 --> 00:06:15.700]  所以很多人的心靈
[00:06:15.700 --> 00:06:16.700]  一直餓
[00:06:16.700 --> 00:06:19.700]  餓到手骨鱗傷
[00:06:19.700 --> 00:06:22.700]  它不覺的
[00:06:22.700 --> 00:06:24.700]  我們吃東西我們覺
[00:06:24.700 --> 00:06:25.700]  心靈不吃東西
[00:06:25.700 --> 00:06:27.700]  它不覺
[00:06:27.700 --> 00:06:29.700]  它不覺
[00:06:29.700 --> 00:06:30.700]  我跟弟子姐妹聊天
[00:06:30.700 --> 00:06:31.700]  坐在一起
[00:06:31.700 --> 00:06:32.700]  十年前也是這樣
[00:06:32.700 --> 00:06:34.700]  今年也是這樣
[00:06:34.700 --> 00:06:36.700]  十年裡沒有成長
[00:06:36.700 --> 00:06:38.700]  心靈是空蕩蕩
[00:06:38.700 --> 00:06:40.700]  不好意思
[00:06:40.700 --> 00:06:42.700]  失望
[00:06:42.700 --> 00:06:44.700]  有時候很容易明白
[00:06:44.700 --> 00:06:46.700]  心靈很少跟你說
[00:06:46.700 --> 00:06:47.700]  我的心靈很肚餓
[00:06:47.700 --> 00:06:48.700]  我的心靈不行
[00:06:48.700 --> 00:06:50.700]  不會這樣的
[00:06:50.700 --> 00:06:52.700]  所以你需要
[00:06:52.700 --> 00:06:58.700]  養成一個靈修的習慣
[00:06:58.700 --> 00:07:00.700]  這就是
[00:07:00.700 --> 00:07:01.700]  蘇武牧師常說的
[00:07:01.700 --> 00:07:04.700]  信仰要生活化
[00:07:04.700 --> 00:07:05.700]  藉著靈修默想
[00:07:05.700 --> 00:07:08.700]  將整個話語
[00:07:08.700 --> 00:07:13.700]  整合在你的生活裡
[00:07:13.700 --> 00:07:17.700]  養成這個習慣
[00:07:17.700 --> 00:07:19.700]  人為什麼要常常靈修
[00:07:19.700 --> 00:07:23.700]  因為神是一個純靈
[00:07:23.700 --> 00:07:24.700]  有一次我說
[00:07:24.700 --> 00:07:25.700]  我去夏日營
[00:07:25.700 --> 00:07:26.700]  有個弟兄問我
[00:07:26.700 --> 00:07:27.700]  完了之後
[00:07:27.700 --> 00:07:30.700]  我們有Q&A的時間
[00:07:30.700 --> 00:07:31.700]  他問我
[00:07:31.700 --> 00:07:34.700]  張牧師跟神相交很難嗎
[00:07:34.700 --> 00:07:35.700]  我說當然難
[00:07:35.700 --> 00:07:37.700]  難是因為他是靈
[00:07:37.700 --> 00:07:39.700]  你怎麼跟靈相交
[00:07:39.700 --> 00:07:41.700]  很難
[00:07:41.700 --> 00:07:43.700]  所以你一定要靈修
[00:07:43.700 --> 00:07:44.700]  你要等候神
[00:07:44.700 --> 00:07:49.700]  所以要等候
[00:07:49.700 --> 00:07:51.700]  我做很多婚前輔導
[00:07:51.700 --> 00:07:52.700]  我常常跟他說
[00:07:52.700 --> 00:07:55.700]  結婚兩個人開開心心
[00:07:55.700 --> 00:07:57.700]  常常要約會
[00:07:57.700 --> 00:08:00.700]  結婚之後都要約會
[00:08:00.700 --> 00:08:03.700]  不要以為自己上了岸就搞定
[00:08:03.700 --> 00:08:04.700]  你還要約會對方
[00:08:04.700 --> 00:08:05.700]  聊聊天
[00:08:05.700 --> 00:08:06.700]  如果不是
[00:08:06.700 --> 00:08:10.700]  那個人是陌路人
[00:08:10.700 --> 00:08:14.700]  結婚之後都要約會
[00:08:14.700 --> 00:08:16.700]  我今年結婚50週年
[00:08:16.700 --> 00:08:21.700]  給點掌聲
[00:08:21.700 --> 00:08:25.700]  我常常要約老婆吃早餐
[00:08:25.700 --> 00:08:27.700]  你說兩夫妻常常在一起
[00:08:27.700 --> 00:08:28.700]  還要約吃早餐
[00:08:28.700 --> 00:08:29.700]  你明白嗎
[00:08:29.700 --> 00:08:30.700]  你不約她吃早餐
[00:08:30.700 --> 00:08:33.700]  你不能說話
[00:08:33.700 --> 00:08:34.700]  坐在那裡
[00:08:34.700 --> 00:08:36.700]  兩個人眼對眼
[00:08:36.700 --> 00:08:39.700]  找一間浪漫的餐廳
[00:08:39.700 --> 00:08:40.700]  叫做通心粉
[00:08:40.700 --> 00:08:45.700]  通一下心
[00:08:45.700 --> 00:08:49.700]  這樣也要拍掌嗎
[00:08:49.700 --> 00:08:51.700]  如果不是
[00:08:51.700 --> 00:08:52.700]  有等於沒有
[00:08:52.700 --> 00:08:53.700]  你明白嗎
[00:08:53.700 --> 00:08:55.700]  不要告訴我老婆
[00:08:55.700 --> 00:08:56.700]  你明白我的意思嗎
[00:08:56.700 --> 00:08:57.700]  人都是這樣
[00:08:57.700 --> 00:08:59.700]  我昨天女兒跟我吃飯
[00:08:59.700 --> 00:09:00.700]  女兒說她老公丟下
[00:09:00.700 --> 00:09:01.700]  她的小孩丟下
[00:09:01.700 --> 00:09:02.700]  一個人對著我
[00:09:02.700 --> 00:09:03.700]  兩個人聊天
[00:09:03.700 --> 00:09:05.700]  我女兒約我
[00:09:05.700 --> 00:09:10.700]  這樣說很多心底話
[00:09:10.700 --> 00:09:11.700]  人都要約
[00:09:11.700 --> 00:09:12.700]  何況是神
[00:09:12.700 --> 00:09:13.700]  一個純靈的神
[00:09:13.700 --> 00:09:15.700]  你怎麼跟他聊天
[00:09:15.700 --> 00:09:18.700]  約他吧
[00:09:18.700 --> 00:09:19.700]  你一定要找時間
[00:09:19.700 --> 00:09:21.700]  等候這位神
[00:09:21.700 --> 00:09:23.700]  跟你心靈對峙
[00:09:23.700 --> 00:09:25.700]  connected
[00:09:25.700 --> 00:09:29.700]  不然你很難
[00:09:29.700 --> 00:09:36.700]  靈修
[00:09:36.700 --> 00:09:39.700]  我女兒嫁給了一個牧師
[00:09:39.700 --> 00:09:41.700]  他做師母
[00:09:41.700 --> 00:09:43.700]  做師母級別問
[00:09:43.700 --> 00:09:49.700]  我不好意思問他有沒有靈修
[00:09:49.700 --> 00:09:50.700]  我女兒說
[00:09:50.700 --> 00:09:52.700]  靈修最大的問題是甚麼
[00:09:52.700 --> 00:09:55.700]  他說沒有時間
[00:09:55.700 --> 00:09:57.700]  我上課又問學生
[00:09:57.700 --> 00:10:00.700]  我又不好意思問你支持神學生
[00:10:00.700 --> 00:10:04.700]  我不想問他有沒有靈修
[00:10:04.700 --> 00:10:05.700]  我問他
[00:10:05.700 --> 00:10:06.700]  靈修最大的問題是甚麼
[00:10:06.700 --> 00:10:09.700]  沒有時間
[00:10:09.700 --> 00:10:11.700]  香港人一個大城市
[00:10:11.700 --> 00:10:12.700]  我們一個最大的敵人
[00:10:12.700 --> 00:10:15.700]  靈修就是沒有時間
[00:10:15.700 --> 00:10:16.700]  我做飯
[00:10:16.700 --> 00:10:19.700]  我六點多坐地鐵
[00:10:19.700 --> 00:10:20.700]  一去到太子站
[00:10:20.700 --> 00:10:22.700]  都不知道人這麼多
[00:10:22.700 --> 00:10:24.700]  找位子坐都沒有
[00:10:24.700 --> 00:10:26.700]  晚上到晚上十點
[00:10:26.700 --> 00:10:28.700]  又是這麼多人
[00:10:28.700 --> 00:10:31.700]  香港人瘋了
[00:10:31.700 --> 00:10:33.700]  我不知道你是不是這樣
[00:10:33.700 --> 00:10:35.700]  沒有時間
[00:10:35.700 --> 00:10:39.700]  這是我們活在城市裡靈修的第一號敵人
[00:10:39.700 --> 00:10:41.700]  沒有時間
[00:10:41.700 --> 00:10:44.700]  沒有時間你怎麼跟神約會
[00:10:44.700 --> 00:10:51.700]  順靈的神
[00:10:51.700 --> 00:10:53.700]  我問我女兒
[00:10:53.700 --> 00:10:54.700]  今天怎麼搞
[00:10:54.700 --> 00:10:58.700]  她在教會裡找了三個人
[00:10:58.700 --> 00:11:01.700]  大家WhatsApp互相鼓勵
[00:11:01.700 --> 00:11:04.700]  互相檢查
[00:11:04.700 --> 00:11:08.700]  所以我在這裡又鼓勵你
[00:11:08.700 --> 00:11:14.700]  想辦法在教會裡找一些靈修弟子們
[00:11:14.700 --> 00:11:16.700]  跟他們在一起
[00:11:16.700 --> 00:11:21.700]  組成一個小組互相鼓勵
[00:11:21.700 --> 00:11:23.700]  養成一個靈修的習慣
[00:11:23.700 --> 00:11:25.700]  習慣成自然
[00:11:25.700 --> 00:11:27.700]  那就是你生命的一部分
[00:11:27.700 --> 00:11:33.700]  很多人說成功的人養成很多良好的習慣
[00:11:33.700 --> 00:11:34.700]  很重要
[00:11:34.700 --> 00:11:35.700]  我每天早上都運動
[00:11:35.700 --> 00:11:36.700]  我跟著看聖經
[00:11:36.700 --> 00:11:38.700]  我跟著默想
[00:11:38.700 --> 00:11:39.700]  我跟著吃東西
[00:11:39.700 --> 00:11:40.700]  吃東西都很重要
[00:11:40.700 --> 00:11:41.700]  運動
[00:11:41.700 --> 00:11:43.700]  默想
[00:11:43.700 --> 00:11:45.700]  我遲點給大家看我走到哪裡
[00:11:45.700 --> 00:11:50.700]  我經常走到哪裡
[00:11:50.700 --> 00:11:51.700]  不要說教導題
[00:11:51.700 --> 00:11:54.700]  你要逃避四靈的私欲
[00:11:54.700 --> 00:11:58.700]  跟那清心禱告主的人追求公義信德
[00:11:58.700 --> 00:11:59.700]  引外華
[00:11:59.700 --> 00:12:00.700]  弟兄姊妹
[00:12:00.700 --> 00:12:01.700]  在教會裡
[00:12:01.700 --> 00:12:05.700]  你要跟那些清心禱告主的人走在一起
[00:12:05.700 --> 00:12:07.700]  一起去追求
[00:12:07.700 --> 00:12:08.700]  你明白嗎
[00:12:08.700 --> 00:12:10.700]  所以請你不要離開恩福
[00:12:10.700 --> 00:12:13.700]  請你去恩福裡找一些志同道合的人
[00:12:13.700 --> 00:12:15.700]  一起追求
[00:12:15.700 --> 00:12:19.700]  你看我女兒的套路
[00:12:19.700 --> 00:12:21.700]  西律上
[00:12:21.700 --> 00:12:22.700]  路易斯這樣說
[00:12:22.700 --> 00:12:31.700]  The next best thing to be being wise oneself is to live in the circle of those wise
[00:12:31.700 --> 00:12:33.700]  物以類聚
[00:12:33.700 --> 00:12:36.700]  你想成為一個有智慧的人
[00:12:36.700 --> 00:12:39.700]  你就跟那些有智慧的人一起
[00:12:39.700 --> 00:12:44.700]  一起
[00:12:44.700 --> 00:12:46.700]  第二個步驟
[00:12:46.700 --> 00:12:50.700]  深度讀經
[00:12:50.700 --> 00:12:52.700]  我教神學
[00:12:52.700 --> 00:12:55.700]  我很欣賞弟兄姊妹這麼辛苦這麼忙
[00:12:55.700 --> 00:12:57.700]  都來讀神學
[00:12:57.700 --> 00:13:00.700]  因為他們想深度認識神
[00:13:00.700 --> 00:13:01.700]  我賣個告白
[00:13:01.700 --> 00:13:03.700]  歡迎大家來
[00:13:03.700 --> 00:13:10.700]  我主要教新約教耶穌的生平
[00:13:10.700 --> 00:13:12.700]  耶穌的生平你看他的教導
[00:13:12.700 --> 00:13:14.700]  平衡具指
[00:13:14.700 --> 00:13:15.700]  虛心的人有福
[00:13:15.700 --> 00:13:16.700]  另外一段
[00:13:16.700 --> 00:13:18.700]  屍體平衡
[00:13:18.700 --> 00:13:19.700]  主都問
[00:13:19.700 --> 00:13:20.700]  在天上的父陽
[00:13:20.700 --> 00:13:21.700]  導致
[00:13:21.700 --> 00:13:24.700]  你看一句句平衡
[00:13:24.700 --> 00:13:25.700]  有個學者說
[00:13:25.700 --> 00:13:29.700]  八成耶穌的教導都是師哥看錯
[00:13:29.700 --> 00:13:30.700]  還有些格言
[00:13:30.700 --> 00:13:31.700]  在下的在前
[00:13:31.700 --> 00:13:33.700]  不要把珍珠扔到珠前
[00:13:33.700 --> 00:13:34.700]  全部都是格言
[00:13:34.700 --> 00:13:36.700]  還有比喻
[00:13:36.700 --> 00:13:38.700]  殺豬的比喻
[00:13:38.700 --> 00:13:39.700]  沉豬的比喻
[00:13:39.700 --> 00:13:41.700]  捉魚的比喻
[00:13:41.700 --> 00:13:44.700]  很厲害耶穌他都
[00:13:44.700 --> 00:13:46.700]  聖殿有教導
[00:13:46.700 --> 00:13:47.700]  會堂有教導
[00:13:47.700 --> 00:13:48.700]  沙漠有教導
[00:13:48.700 --> 00:13:49.700]  海邊有教導
[00:13:49.700 --> 00:13:50.700]  屋有教導
[00:13:50.700 --> 00:13:51.700]  山上有教導
[00:13:51.700 --> 00:13:52.700]  登山佈墳
[00:13:52.700 --> 00:13:54.700]  耶穌他都好像周圍都教人
[00:13:54.700 --> 00:13:56.700]  我也不行了
[00:13:56.700 --> 00:13:57.700]  還有
[00:13:57.700 --> 00:13:59.700]  任何東西都成為教材
[00:13:59.700 --> 00:14:00.700]  天上的飛鳥
[00:14:00.700 --> 00:14:01.700]  沙漠的蛇
[00:14:01.700 --> 00:14:04.700]  所以靈巧就用蛇上來做夾子
[00:14:04.700 --> 00:14:06.700]  得人魚魚
[00:14:06.700 --> 00:14:07.700]  魚拿來做教材
[00:14:07.700 --> 00:14:09.700]  餅和杯拿來做聖餐
[00:14:09.700 --> 00:14:11.700]  耶穌厲害
[00:14:11.700 --> 00:14:14.700]  當我看完耶穌的生平的時候
[00:14:14.700 --> 00:14:15.700]  我深讀耶穌的生平
[00:14:15.700 --> 00:14:17.700]  我說耶穌你沒得頂
[00:14:17.700 --> 00:14:20.700]  除了馬太、馬可、路加、約翰、捨利之外
[00:14:20.700 --> 00:14:23.700]  還有聖經之外的經典
[00:14:23.700 --> 00:14:28.700]  有彼得福音、有保羅福音、有瑪利亞福音
[00:14:28.700 --> 00:14:29.700]  猶大眾之外的福音
[00:14:29.700 --> 00:14:31.700]  多瑪耶的福音
[00:14:31.700 --> 00:14:33.700]  耶穌厲害
[00:14:33.700 --> 00:14:37.700]  研究完耶穌的生命
[00:14:37.700 --> 00:14:39.700]  我喜歡耶穌
[00:14:39.700 --> 00:14:43.700]  我是你終生的粉絲
[00:14:43.700 --> 00:14:50.700]  你是我人生裡唯一追求的天上的神聖
[00:14:50.700 --> 00:14:52.700]  我追星
[00:14:52.700 --> 00:14:53.700]  追耶穌
[00:14:53.700 --> 00:14:56.700]  耶穌是我人生裡唯一我要追的神
[00:14:56.700 --> 00:14:58.700]  因為祂是一個完全的人
[00:14:58.700 --> 00:15:00.700]  祂是一個超級無敵的拉比
[00:15:00.700 --> 00:15:02.700]  祂是真神的兒子降世
[00:15:02.700 --> 00:15:05.700]  深度讀懂你的聖經
[00:15:05.700 --> 00:15:07.700]  我絕對不理會主耶穌
[00:15:07.700 --> 00:15:09.700]  因為耶穌你有永生之徒
[00:15:09.700 --> 00:15:11.700]  我還跟從誰呢?
[00:15:11.700 --> 00:15:13.700]  一輩子人死都跟著祂
[00:15:13.700 --> 00:15:15.700]  這就是我
[00:15:15.700 --> 00:15:17.700]  我沒什麼好處
[00:15:17.700 --> 00:15:19.700]  我跟耶穌
[00:15:19.700 --> 00:15:25.700]  耶穌不單止為我們訂十架
[00:15:25.700 --> 00:15:27.700]  信耶穌得永生
[00:15:27.700 --> 00:15:29.700]  是開端的
[00:15:29.700 --> 00:15:31.700]  耶穌還有很多教導
[00:15:31.700 --> 00:15:35.700]  請你深度讀懂它
[00:15:35.700 --> 00:15:39.700]  好,教會
[00:15:39.700 --> 00:15:43.700]  洗禮請舉手
[00:15:43.700 --> 00:15:45.700]  洗禮
[00:15:45.700 --> 00:15:47.700]  都不錯
[00:15:47.700 --> 00:15:49.700]  還沒洗的那些,我邀請你快點洗
[00:15:49.700 --> 00:15:51.700]  加入教會
[00:15:51.700 --> 00:15:55.700]  因為在地上神設立
[00:15:55.700 --> 00:15:57.700]  教會要神的子民走在一起
[00:15:57.700 --> 00:15:59.700]  有意思的,你明白嗎?
[00:15:59.700 --> 00:16:01.700]  我講了我女兒
[00:16:01.700 --> 00:16:03.700]  我講我自己
[00:16:03.700 --> 00:16:05.700]  我讀培禎中學,溫偉耀是我的師兄
[00:16:05.700 --> 00:16:15.700]  我講一下我為什麼信耶穌
[00:16:15.700 --> 00:16:17.700]  復會節放假
[00:16:17.700 --> 00:16:19.700]  有個同學跟我說
[00:16:19.700 --> 00:16:21.700]  Vincent,你復會節有沒有地方去?
[00:16:21.700 --> 00:16:23.700]  我沒有地方去
[00:16:23.700 --> 00:16:25.700]  不如分教會
[00:16:25.700 --> 00:16:27.700]  我說,什麼?復會節分教會?
[00:16:27.700 --> 00:16:29.700]  他說,因為教會有復活雞蛋汁
[00:16:29.700 --> 00:16:33.700]  你知道很多年前
[00:16:33.700 --> 00:16:35.700]  1960年代
[00:16:35.700 --> 00:16:37.700]  不知道是什麼
[00:16:37.700 --> 00:16:39.700]  方四執書
[00:16:39.700 --> 00:16:41.700]  叫我們弟弟妹妹一起去
[00:16:41.700 --> 00:16:43.700]  我弟弟張立牧師
[00:16:43.700 --> 00:16:45.700]  忠臣教會
[00:16:45.700 --> 00:16:47.700]  四兄弟
[00:16:47.700 --> 00:16:49.700]  不知道執了多少
[00:16:49.700 --> 00:16:51.700]  從那天開始我沒有離開過教會
[00:16:55.700 --> 00:16:57.700]  我參加青年助導會
[00:16:57.700 --> 00:17:01.700]  那時候我去外國升學
[00:17:01.700 --> 00:17:03.700]  有個姐妹
[00:17:03.700 --> 00:17:05.700]  有個導師
[00:17:05.700 --> 00:17:07.700]  實習叫許麗信
[00:17:07.700 --> 00:17:09.700]  她說,知道你在外國讀書
[00:17:09.700 --> 00:17:11.700]  我介紹個朋友給你認識
[00:17:11.700 --> 00:17:13.700]  讓我照顧你
[00:17:13.700 --> 00:17:15.700]  我很驚訝
[00:17:15.700 --> 00:17:17.700]  她介紹譚忠岳博士
[00:17:17.700 --> 00:17:21.700]  在加拿大的某教會
[00:17:21.700 --> 00:17:23.700]  是執事,他教我煮飯
[00:17:23.700 --> 00:17:25.700]  煎蛋
[00:17:25.700 --> 00:17:27.700]  這麼高內煎
[00:17:27.700 --> 00:17:29.700]  她說,不是這樣煎的
[00:17:29.700 --> 00:17:33.700]  她教會的執事帶我回教會
[00:17:33.700 --> 00:17:37.700]  從此我沒有離開過教會
[00:17:37.700 --> 00:17:41.700]  升學讀幼
[00:17:41.700 --> 00:17:43.700]  有個牧師帶著我
[00:17:43.700 --> 00:17:45.700]  曾嘉斌牧師
[00:17:45.700 --> 00:17:47.700]  他給我很多機會
[00:17:47.700 --> 00:17:49.700]  做個主席
[00:17:49.700 --> 00:17:51.700]  做個翻譯員
[00:17:51.700 --> 00:17:53.700]  做個執事
[00:17:53.700 --> 00:17:57.700]  有一年團契選做主席
[00:17:57.700 --> 00:17:59.700]  我做了主席
[00:17:59.700 --> 00:18:01.700]  那年我和吳權斌爭做主席
[00:18:01.700 --> 00:18:05.700]  我贏他一票
[00:18:05.700 --> 00:18:07.700]  我說,嘉斌你記不記得
[00:18:07.700 --> 00:18:09.700]  他說,我不記得,我輸了
[00:18:09.700 --> 00:18:11.700]  當然不記得
[00:18:11.700 --> 00:18:13.700]  但我沒有告訴他
[00:18:13.700 --> 00:18:15.700]  因為曾牧師給我機會
[00:18:15.700 --> 00:18:17.700]  釋放
[00:18:17.700 --> 00:18:19.700]  所以今天做成今天的我
[00:18:19.700 --> 00:18:21.700]  接著我見到教神
[00:18:21.700 --> 00:18:23.700]  他探我
[00:18:23.700 --> 00:18:25.700]  兩兄弟,Vincent
[00:18:25.700 --> 00:18:27.700]  你不捨得,不如你寫書吧
[00:18:27.700 --> 00:18:31.700]  他鼓勵我一句說話
[00:18:31.700 --> 00:18:33.700]  我寫了四十多本書
[00:18:33.700 --> 00:18:35.700]  因為他一句說話
[00:18:35.700 --> 00:18:39.700]  請你不要離開教會
[00:18:39.700 --> 00:18:41.700]  神要做教會
[00:18:41.700 --> 00:18:43.700]  很多你的恩師
[00:18:43.700 --> 00:18:45.700]  幫你成長
[00:18:45.700 --> 00:18:47.700]  你的牧者,你的導師
[00:18:47.700 --> 00:18:49.700]  好,說完
