
[00:00:00.000 --> 00:00:01.160]  (大家好)
[00:02:01.840 --> 00:02:03.280]  (我又明白了)
[00:02:03.280 --> 00:02:06.040]  (因為大家都有同一個信仰)
[00:02:06.040 --> 00:02:07.600]  (大家有同一個)
[00:02:07.600 --> 00:02:11.080]  (雖然我們的經歷未必完全一模一樣)
[00:02:11.080 --> 00:02:14.880]  (但是在信仰裡)
[00:02:14.880 --> 00:02:19.360]  (其實我們有很多共同的話題)
[00:02:19.360 --> 00:02:21.120]  (很多共同的語言)
[00:02:21.120 --> 00:02:24.360]  (好 今天我準備了一個話題)
[00:02:24.360 --> 00:02:26.360]  (就是)
[00:02:26.360 --> 00:02:27.520]  (你看到了)
[00:02:27.520 --> 00:02:30.160]  (神不是用最厲害的人)
[00:02:30.160 --> 00:02:32.760]  (而是用願意的人)
[00:02:32.760 --> 00:02:36.840]  (在哥林多後書十二章七至十二)
[00:02:36.840 --> 00:02:37.840]  (好了)
[00:02:37.840 --> 00:02:41.160]  (有沒有聽過一句)
[00:02:41.160 --> 00:02:42.760]  (外面很多)
[00:02:42.760 --> 00:02:44.120]  (不是教會)
[00:02:44.120 --> 00:02:47.080]  (很多的機構 訓練機構)
[00:02:47.080 --> 00:02:50.800]  (他們會有一句這樣的說話)
[00:02:50.800 --> 00:02:53.160]  (你不需要很厲害)
[00:02:53.160 --> 00:02:54.640]  (才去開始)
[00:02:54.640 --> 00:02:56.360]  (但是你開始了之後)
[00:02:56.360 --> 00:02:58.880]  (你就有機會變成很厲害)
[00:02:58.880 --> 00:03:01.520]  (有沒有聽過)
[00:03:01.520 --> 00:03:02.960]  (沒有反應的)
[00:03:02.960 --> 00:03:04.400]  (預料到了)
[00:03:04.400 --> 00:03:06.160]  (OK 我再說一次)
[00:03:06.160 --> 00:03:08.560]  (你有沒有聽過一句說話就是)
[00:03:08.560 --> 00:03:11.520]  (你不需要很厲害才可以開始)
[00:03:11.520 --> 00:03:13.200]  (但是你開始了之後)
[00:03:13.200 --> 00:03:15.040]  (你就可以變成很厲害)
[00:03:15.040 --> 00:03:16.440]  (有沒有聽過)
[00:03:16.440 --> 00:03:18.520]  (有的 你舉起手)
[00:03:18.520 --> 00:03:20.760]  (一點點都給我看看)
[00:03:20.760 --> 00:03:23.040]  (OK 都有都有)
[00:03:23.040 --> 00:03:26.880]  (這句說話其實你聽到的)
[00:03:26.880 --> 00:03:29.360]  (他們說來是為了什麼呢)
[00:03:29.360 --> 00:03:31.520]  (為了什麼)
[00:03:31.520 --> 00:03:33.840]  (聽不到)
[00:03:33.840 --> 00:03:35.040]  (哄你下答)
[00:03:35.040 --> 00:03:36.200]  (哄你下答)
[00:03:36.200 --> 00:03:39.560]  (真的非常之明智)
[00:03:39.560 --> 00:03:41.680]  (可能是那些什麼機構)
[00:03:41.680 --> 00:03:43.120]  (什麼組織那些)
[00:03:43.120 --> 00:03:46.240]  (但是我們將那些東西撇開)
[00:03:46.240 --> 00:03:49.360]  (回來我們今天所想說的經文)
[00:03:49.360 --> 00:03:50.880]  (我今天想說的內容)
[00:03:50.880 --> 00:03:52.680]  (其實那句說話)
[00:03:52.680 --> 00:03:54.520]  (又真的很有意義)
[00:03:54.520 --> 00:03:56.680]  (第一件事就是)
[00:03:56.680 --> 00:03:59.360]  (你有沒有試過覺得)
[00:03:59.360 --> 00:04:02.360]  (那件事我都不會做得很好)
[00:04:02.360 --> 00:04:04.840]  (不如先hold住)
[00:04:04.840 --> 00:04:07.560]  (慢慢才說 慢慢才做)
[00:04:07.560 --> 00:04:09.560]  (或者有人幫我做了)
[00:04:09.560 --> 00:04:10.600]  (有人搞定了)
[00:04:10.600 --> 00:04:13.200]  (那我就不用出面)
[00:04:13.200 --> 00:04:16.160]  (這件事我想告訴你)
[00:04:16.160 --> 00:04:20.800]  (我由讀小學到讀中學)
[00:04:20.800 --> 00:04:24.320]  (我都經常有這樣的心態)
[00:04:24.320 --> 00:04:27.520]  (我小時候是一個非常之)
[00:04:27.520 --> 00:04:29.600]  (害怕 害羞)
[00:04:29.600 --> 00:04:33.920]  (當我不懂得讀)
[00:04:33.920 --> 00:04:38.120]  (不懂得做功課)
[00:04:38.120 --> 00:04:39.680]  (數學的時候)
[00:04:39.680 --> 00:04:41.520]  (我隔壁的大哥哥)
[00:04:41.520 --> 00:04:42.600]  (其實他已經)
[00:04:42.600 --> 00:04:44.360]  (那時候我小學他們中學了)
[00:04:44.360 --> 00:04:46.360]  (明明就有些好東西)
[00:04:46.360 --> 00:04:48.920]  (可以讓我在隔壁去問的)
[00:04:48.920 --> 00:04:50.920]  (但是我就很害怕)
[00:04:50.920 --> 00:04:53.120]  (害怕得震驚)
[00:04:53.120 --> 00:04:54.560]  (然後你知道我怎麼做)
[00:04:54.560 --> 00:04:56.280]  (我又想去問)
[00:04:56.280 --> 00:04:58.280]  (於是我就拉著媽媽的衣服)
[00:04:58.280 --> 00:05:01.560]  (媽媽你幫我去問)
[00:05:01.560 --> 00:05:02.280]  (我就是一個)
[00:05:02.280 --> 00:05:05.040]  (那麼害怕的小孩那時候)
[00:05:05.040 --> 00:05:07.080]  (我過去大哥哥那裡之後)
[00:05:07.080 --> 00:05:08.680]  (當然是媽媽陪著我)
[00:05:08.680 --> 00:05:12.760]  (大哥哥第一句就跟我說)
[00:05:12.760 --> 00:05:14.480]  (你男生來的)
[00:05:14.480 --> 00:05:16.120]  (為什麼要媽媽過來)
[00:05:16.120 --> 00:05:18.200]  (自己過來就可以了)
[00:05:18.200 --> 00:05:19.960]  (哇這句話)
[00:05:19.960 --> 00:05:21.640]  (其實是有一點敲醒我)
[00:05:21.640 --> 00:05:23.640]  (對我是男生來的)
[00:05:23.640 --> 00:05:25.640]  (其實何必那麼害怕)
[00:05:25.640 --> 00:05:29.640]  (但是害怕這件事是沒得說的)
[00:05:29.640 --> 00:05:33.560]  (經常都會覺得自己未必做得好)
[00:05:33.560 --> 00:05:35.800]  (經常會覺得自己在人面前)
[00:05:35.800 --> 00:05:38.440]  (尤其是站在台上)
[00:05:38.440 --> 00:05:40.200]  (很多人看著你的時候)
[00:05:40.200 --> 00:05:42.040]  (下面的眼神)
[00:05:42.040 --> 00:05:43.160]  (好像看著你)
[00:05:43.160 --> 00:05:45.000]  (但是又不知道是不是真的看著你)
[00:05:45.000 --> 00:05:47.640]  (還有就是問問題都沒有反應的時候)
[00:05:47.640 --> 00:05:49.880]  (哇我就非常害怕)
[00:05:49.880 --> 00:05:52.680]  (不知道你有沒有這樣的感覺)
[00:05:52.680 --> 00:05:54.200]  (問題是)
[00:05:54.200 --> 00:05:55.880]  (你怎麼看我們自己)
[00:05:55.880 --> 00:05:57.640]  (我怎麼看我呢那時候)
[00:05:57.640 --> 00:06:01.720]  (就是第一句話的倒轉)
[00:06:01.720 --> 00:06:04.360]  (就是要用最厲害的人)
[00:06:04.360 --> 00:06:06.360]  (而我是不是最厲害的人)
[00:06:06.360 --> 00:06:08.040]  (不是)
[00:06:08.040 --> 00:06:11.240]  (不過今天我想帶來的是)
[00:06:11.240 --> 00:06:13.640]  (這個信息)
[00:06:13.640 --> 00:06:17.560]  (哥林多後書是誰寫的)
[00:06:17.560 --> 00:06:20.120]  (有反應非常好)
[00:06:20.120 --> 00:06:23.000]  (沒錯哥林多後書是保羅寫的)
[00:06:23.000 --> 00:06:25.240]  (他厲不厲害)
[00:06:25.240 --> 00:06:26.360]  (很厲害)
[00:06:26.360 --> 00:06:29.320]  (因為整本聖經的新約裡面)
[00:06:29.320 --> 00:06:33.560]  (有很大部分都是他的書信和他的故事)
[00:06:33.560 --> 00:06:35.880]  (我曾經剛剛講完我的故事)
[00:06:35.880 --> 00:06:38.760]  (就是我曾經經常都覺得自己不夠好)
[00:06:38.760 --> 00:06:41.800]  (於是乎我由小學到中學)
[00:06:41.800 --> 00:06:46.600]  (我都是一個最高最高都是二把)
[00:06:46.600 --> 00:06:48.120]  (不會是一把)
[00:06:48.120 --> 00:06:49.160]  (即是什麼)
[00:06:49.160 --> 00:06:51.160]  (即是整班男生)
[00:06:51.160 --> 00:06:53.000]  (或者整班同學當中)
[00:06:53.000 --> 00:06:57.880]  (我不是最能夠發師號令的那個)
[00:06:57.880 --> 00:07:00.200]  (我講的東西未必會有人聽)
[00:07:00.200 --> 00:07:03.000]  (甚至乎我講的東西是沒有人會聽的)
[00:07:03.000 --> 00:07:06.440]  (但是我又喜歡搞搞震)
[00:07:06.440 --> 00:07:09.160]  (於是乎有個狀況就是)
[00:07:09.160 --> 00:07:11.160]  (我講的東西就是)
[00:07:11.160 --> 00:07:13.160]  (被人覺得)
[00:07:13.160 --> 00:07:15.160]  (什麼)
[00:07:15.160 --> 00:07:17.160]  (廢話)
[00:07:17.160 --> 00:07:19.160]  (啊)
[00:07:19.160 --> 00:07:21.160]  (廢話)
[00:07:21.160 --> 00:07:22.520]  (你閉嘴)
[00:07:22.520 --> 00:07:24.520]  (你跟著做就可以了)
[00:07:24.520 --> 00:07:27.000]  (於是乎那幾年讀書呢)
[00:07:27.000 --> 00:07:30.200]  (就形成了我都是不行的了)
[00:07:30.200 --> 00:07:31.960]  (我都是不夠好的了)
[00:07:31.960 --> 00:07:33.560]  (我又不夠人聰明)
[00:07:33.560 --> 00:07:35.560]  (我又沒有考第一)
[00:07:35.560 --> 00:07:37.960]  (不知道你們有沒有這樣的)
[00:07:37.960 --> 00:07:40.120]  (或者現在有沒有這樣的狀態)
[00:07:40.120 --> 00:07:42.680]  (又或者以前曾經有這樣的狀態)
[00:07:42.680 --> 00:07:44.040]  (不夠好)
[00:07:44.040 --> 00:07:45.320]  (不夠)
[00:07:45.320 --> 00:07:47.320]  (我沒有考第一)
[00:07:47.320 --> 00:07:49.320]  (不過有一次)
[00:07:49.320 --> 00:07:50.360]  (有一次)
[00:07:50.360 --> 00:07:52.360]  (真是這個)
[00:07:52.360 --> 00:07:53.960]  (很開心的)
[00:07:53.960 --> 00:07:55.960]  (本來很開心的一件事)
[00:07:55.960 --> 00:07:57.480]  (就是)
[00:07:57.480 --> 00:07:59.480]  (老師看中了我)
[00:07:59.480 --> 00:08:02.520]  (在英文朗誦上面)
[00:08:02.520 --> 00:08:04.520]  (有少少的天份)
[00:08:04.520 --> 00:08:05.800]  (我不懂得去比較)
[00:08:05.800 --> 00:08:07.400]  (但是老師就選了我)
[00:08:07.400 --> 00:08:09.400]  (唯一一個上台)
[00:08:09.400 --> 00:08:10.680]  (在周會)
[00:08:10.680 --> 00:08:11.960]  (周會你知是)
[00:08:11.960 --> 00:08:14.520]  (一個星期一次的集會)
[00:08:14.520 --> 00:08:16.520]  (現在中學有沒有的)
[00:08:16.520 --> 00:08:18.520]  (有吧 OK)
[00:08:18.520 --> 00:08:19.880]  (就選了)
[00:08:19.880 --> 00:08:20.920]  (有一段)
[00:08:20.920 --> 00:08:22.440]  (就是那次的集會)
[00:08:22.440 --> 00:08:23.720]  (就有一段時間)
[00:08:23.720 --> 00:08:25.560]  (就有一個這樣的環節)
[00:08:25.560 --> 00:08:28.840]  (就是英文朗誦代表)
[00:08:28.840 --> 00:08:29.880]  (上台)
[00:08:29.880 --> 00:08:31.400]  (做一次英文朗誦)
[00:08:31.400 --> 00:08:33.400]  (而那個人)
[00:08:33.400 --> 00:08:35.400]  (就是我了)
[00:08:35.400 --> 00:08:36.760]  (嘩)
[00:08:36.760 --> 00:08:38.280]  (是不是很開心)
[00:08:38.280 --> 00:08:40.040]  (我終於都不是)
[00:08:40.040 --> 00:08:41.320]  (二把那個了)
[00:08:41.320 --> 00:08:42.760]  (我終於是唯一一個)
[00:08:42.760 --> 00:08:44.760]  (唯一一個)
[00:08:44.760 --> 00:08:46.760]  (站到上台)
[00:08:46.760 --> 00:08:48.520]  (開聲)
[00:08:48.520 --> 00:08:50.520]  (三句之後)
[00:08:50.520 --> 00:08:52.520]  (Dead air)
[00:08:52.520 --> 00:08:54.520]  (不記得了)
[00:08:54.520 --> 00:08:57.560]  (我練了很久的)
[00:08:57.560 --> 00:09:01.320]  (那篇朗誦稿)
[00:09:01.320 --> 00:09:03.320]  (不記得了)
[00:09:03.320 --> 00:09:05.560]  (於是乎)
[00:09:05.560 --> 00:09:06.440]  (當然了)
[00:09:06.440 --> 00:09:07.480]  (最後就)
[00:09:07.480 --> 00:09:09.160]  (就是很不知道怎樣)
[00:09:09.160 --> 00:09:11.160]  (拼命湊湊地完成了)
[00:09:11.160 --> 00:09:15.160]  (我又一次證明)
[00:09:15.160 --> 00:09:16.840]  (我不夠人好)
[00:09:16.840 --> 00:09:18.440]  (老師給我機會)
[00:09:18.440 --> 00:09:20.440]  (我都是不夠人好)
[00:09:20.440 --> 00:09:22.120]  (這件事)
[00:09:22.120 --> 00:09:22.840]  (再一次)
[00:09:22.840 --> 00:09:24.840]  (亦都很多很多很多年)
[00:09:24.840 --> 00:09:26.840]  (繼續在我心裏面)
[00:09:26.840 --> 00:09:28.840]  (我都是不行的了)
[00:09:28.840 --> 00:09:31.800]  (我們經常都會遇到)
[00:09:31.800 --> 00:09:33.160]  (這些這樣的狀況)
[00:09:33.160 --> 00:09:36.200]  (是給到我們自己一個錯覺)
[00:09:36.200 --> 00:09:38.600]  (今天我可以站到跟大家說)
[00:09:38.600 --> 00:09:40.600]  (這個是錯覺)
[00:09:40.600 --> 00:09:41.960]  (就算當年)
[00:09:41.960 --> 00:09:43.960]  (我這個英文朗誦)
[00:09:43.960 --> 00:09:45.960]  (這麼失敗的情況之下都好)
[00:09:45.960 --> 00:09:48.360]  (我只會)
[00:09:48.360 --> 00:09:49.640]  (現在我會說)
[00:09:49.640 --> 00:09:51.000]  (當時我太緊張)
[00:09:51.000 --> 00:09:53.000]  (還有我練得不夠熟)
[00:09:53.000 --> 00:09:55.880]  (不過)
[00:09:55.880 --> 00:09:57.880]  (我是不是不夠好)
[00:09:57.880 --> 00:10:00.360]  (我不是不夠好)
[00:10:00.360 --> 00:10:02.360]  (為什麼我可以說我不是不夠好)
[00:10:02.360 --> 00:10:04.360]  (或者)
[00:10:04.360 --> 00:10:06.360]  (我憑什麼說我)
[00:10:06.360 --> 00:10:08.360]  (不是不夠好)
[00:10:08.680 --> 00:10:09.880]  (有一個結果)
[00:10:09.880 --> 00:10:11.880]  (有一樣東西我可以這樣說)
[00:10:11.880 --> 00:10:14.360]  (你們)
[00:10:14.360 --> 00:10:15.240]  (我剛剛說完的)
[00:10:15.240 --> 00:10:15.960]  (你們有沒有留意)
[00:10:15.960 --> 00:10:17.560]  (即是你可不可以)
[00:10:17.560 --> 00:10:19.000]  (拿出來)
[00:10:19.000 --> 00:10:20.360]  (那個原因是什麼)
[00:10:20.360 --> 00:10:21.320]  (我可以說)
[00:10:21.320 --> 00:10:23.320]  (我不是不夠好的)
[00:10:23.320 --> 00:10:25.320]  (在這次英文朗誦的事件底下)
[00:10:25.320 --> 00:10:29.320]  (想不到)
[00:10:29.320 --> 00:10:29.960]  (不要緊)
[00:10:29.960 --> 00:10:31.400]  (有沒有)
[00:10:31.400 --> 00:10:32.120]  (沒有)
[00:10:32.120 --> 00:10:33.400]  (不要緊)
[00:10:33.400 --> 00:10:35.400]  (我的理由是什麼呢)
[00:10:35.400 --> 00:10:37.880]  (如果我是不夠好)
[00:10:38.600 --> 00:10:40.600]  (為什麼老師只找我)
[00:10:40.600 --> 00:10:43.400]  (同不同意)
[00:10:43.400 --> 00:10:45.400]  (這麼多個同學裡面)
[00:10:45.400 --> 00:10:47.640]  (我們每個都有練習)
[00:10:47.640 --> 00:10:49.640]  (我們每一個人都有練習)
[00:10:49.640 --> 00:10:52.040]  (但是為什麼上台的只選了我)
[00:10:52.040 --> 00:10:56.440]  (因為上台的時間只可以容許一個)
[00:10:56.440 --> 00:10:58.440]  (為什麼那個是我呢)
[00:10:58.440 --> 00:11:01.000]  (一定是老師覺得)
[00:11:01.000 --> 00:11:03.480]  (我比其他同學好)
[00:11:03.480 --> 00:11:05.880]  (同不同意)
[00:11:05.880 --> 00:11:07.160]  (當然了現在死無對證)
[00:11:07.160 --> 00:11:09.160]  (我找不到我的老師問)
[00:11:09.160 --> 00:11:11.000]  (但是)
[00:11:11.000 --> 00:11:13.000]  (至少我想通了一件事)
[00:11:13.000 --> 00:11:17.080]  (只不過是我在台上的表現不夠好)
[00:11:17.080 --> 00:11:18.680]  (不是我不夠好)
[00:11:18.680 --> 00:11:20.680]  (兩句話有分別)
[00:11:20.680 --> 00:11:23.240]  (我上台的表現不夠好)
[00:11:23.240 --> 00:11:26.120]  (但不是我不夠好)
[00:11:26.120 --> 00:11:28.840]  (因為老師決定找我上台)
[00:11:28.840 --> 00:11:32.040]  (所以呢)
[00:11:32.040 --> 00:11:34.040]  (這個就是我當時的錯覺)
[00:11:34.040 --> 00:11:36.600]  (我認為我不夠人好)
[00:11:36.600 --> 00:11:40.120]  (所以我們很多時候也會有這個錯覺)
[00:11:40.120 --> 00:11:42.120]  (上帝用我們)
[00:11:42.120 --> 00:11:44.120]  (上帝用人)
[00:11:44.120 --> 00:11:46.120]  (上帝用傳道人 牧師)
[00:11:46.120 --> 00:11:48.120]  (或者是侍奉的人)
[00:11:48.120 --> 00:11:51.400]  (侍奉的敬拜隊)
[00:11:51.400 --> 00:11:53.400]  (他要用很厲害的人)
[00:11:53.400 --> 00:11:55.400]  (他要用一些會彈琴的)
[00:11:55.400 --> 00:11:56.440]  (彈得很厲害的)
[00:11:56.440 --> 00:11:57.880]  (打鼓打得很厲害的)
[00:11:57.880 --> 00:11:59.880]  (唱歌很好聽的)
[00:11:59.880 --> 00:12:01.880]  (來去侍奉他)
[00:12:01.880 --> 00:12:03.880]  (我們這個是錯覺)
[00:12:03.880 --> 00:12:05.880]  (在我的角度)
[00:12:05.880 --> 00:12:06.920]  (我是錯覺)
[00:12:06.920 --> 00:12:08.920]  (為什麼我會這樣說呢)
[00:12:08.920 --> 00:12:11.800]  (剛才凌峰介紹我是)
[00:12:11.800 --> 00:12:13.800]  (哪裡來的 是什麼人)
[00:12:13.800 --> 00:12:18.280]  (我都沒有計時)
[00:12:18.280 --> 00:12:20.280]  (沒有over run)
[00:12:20.280 --> 00:12:22.280]  (我在哪裡工作的)
[00:12:22.280 --> 00:12:24.280]  (台灣 我做台灣)
[00:12:24.280 --> 00:12:26.280]  (做台灣什麼)
[00:12:26.280 --> 00:12:28.280]  (爆鳳梨酥)
[00:12:28.280 --> 00:12:30.280]  (短孫)
[00:12:30.280 --> 00:12:33.400]  (短孫 我不是做台灣短孫的)
[00:12:33.400 --> 00:12:35.400]  (你們來台灣短孫的)
[00:12:35.400 --> 00:12:37.400]  (你們短孫來找我的)
[00:12:37.400 --> 00:12:39.400]  (我們在台灣宣教)
[00:12:39.400 --> 00:12:41.400]  (我們在台灣)
[00:12:41.400 --> 00:12:43.400]  (我和太太在台灣)
[00:12:43.400 --> 00:12:45.400]  (已經是四年的時間)
[00:12:45.400 --> 00:12:47.400]  (這段時間為什麼我會在香港)
[00:12:47.400 --> 00:12:49.400]  (就是因為我們經過四年了)
[00:12:49.400 --> 00:12:51.400]  (一段頗長的時間)
[00:12:51.400 --> 00:12:53.400]  (我們就回來)
[00:12:53.400 --> 00:12:55.400]  (在不同的教會去述職)
[00:12:55.400 --> 00:12:57.400]  (回來我們的家)
[00:12:57.400 --> 00:12:59.400]  (和我們的家人相聚)
[00:12:59.400 --> 00:13:01.400]  (回到一段時間)
[00:13:01.400 --> 00:13:03.400]  (OK 說回主題)
[00:13:03.400 --> 00:13:05.400]  (我們在台灣)
[00:13:05.400 --> 00:13:07.400]  (他們敬拜)
[00:13:07.400 --> 00:13:09.400]  (他們祈禱)
[00:13:09.400 --> 00:13:11.400]  (他們不需要去選擇)
[00:13:11.400 --> 00:13:13.400]  (什麼很厲害的人)
[00:13:13.400 --> 00:13:15.400]  (因為每個人都說)
[00:13:15.400 --> 00:13:17.400]  (我來吧)
[00:13:17.400 --> 00:13:19.400]  (有沒有人敬拜 我來吧)
[00:13:19.400 --> 00:13:21.400]  (很自然 很自動)
[00:13:21.400 --> 00:13:23.400]  (他們唱得好不好聽)
[00:13:23.400 --> 00:13:25.400]  (有些人會唱得好聽)
[00:13:25.400 --> 00:13:27.400]  (但是也有些人)
[00:13:27.400 --> 00:13:29.400]  (一般般)
[00:13:29.400 --> 00:13:31.400]  (不過他們不介意)
[00:13:31.400 --> 00:13:33.400]  (那個效果)
[00:13:33.400 --> 00:13:35.400]  (他們不介意那個技巧)
[00:13:35.400 --> 00:13:37.400]  (他們不介意那個技術)
[00:13:37.400 --> 00:13:39.400]  (有些偏鄉的教會)
[00:13:39.400 --> 00:13:41.400]  (他們可能會彈琴的)
[00:13:41.400 --> 00:13:43.400]  (只有一個姐妹)
[00:13:43.400 --> 00:13:45.400]  (如果那個姐妹生病了)
[00:13:45.400 --> 00:13:47.400]  (沒有人彈琴 那怎麼辦呢)
[00:13:47.400 --> 00:13:49.400]  (那我們香港怎麼辦)
[00:13:49.400 --> 00:13:51.400]  (清唱)
[00:13:51.400 --> 00:13:53.400]  (播YouTube)
[00:13:53.400 --> 00:13:55.400]  (對不對)
[00:13:55.400 --> 00:13:57.400]  (但是在那個時候)
[00:13:57.400 --> 00:13:59.400]  (他們不介意)
[00:13:59.400 --> 00:14:01.400]  (對不對)
[00:14:01.400 --> 00:14:03.400]  (在山區的時候)
[00:14:03.400 --> 00:14:05.400]  (在比較年長的時期)
[00:14:05.400 --> 00:14:07.400]  (早一點的時候)
[00:14:07.400 --> 00:14:09.400]  (沒有YouTube的)
[00:14:09.400 --> 00:14:11.400]  (清唱可以是)
[00:14:11.400 --> 00:14:13.400]  (但是他們告訴我們什麼)
[00:14:13.400 --> 00:14:15.400]  (沒有啊 那就頂上)
[00:14:15.400 --> 00:14:17.400]  (第二個頂上)
[00:14:17.400 --> 00:14:19.400]  (會彈琴的)
[00:14:19.400 --> 00:14:21.400]  (不會的 那怎麼辦)
[00:14:21.400 --> 00:14:23.400]  (用手指戳)
[00:14:23.400 --> 00:14:25.400]  (照做)
[00:14:25.400 --> 00:14:27.400]  (不需要很厲害)
[00:14:27.400 --> 00:14:29.400]  (很會彈琴)
[00:14:29.400 --> 00:14:31.400]  (但是他私琴)
[00:14:31.400 --> 00:14:33.400]  (為什麼)
[00:14:33.400 --> 00:14:35.400]  (因為敬拜上帝)
[00:14:35.400 --> 00:14:37.400]  (因為他要侍奉)
[00:14:37.400 --> 00:14:39.400]  (就是這麼多)
[00:14:39.400 --> 00:14:41.400]  (上帝用我們)
[00:14:41.400 --> 00:14:43.400]  (是不需要很厲害)
[00:14:43.400 --> 00:14:45.400]  (因為上帝要用的是)
[00:14:45.400 --> 00:14:47.400]  (我們願意去侍奉他)
[00:14:47.400 --> 00:14:49.400]  (我們願意去承擔這個責任的人)
[00:14:49.400 --> 00:14:51.400]  (上帝就會去用)
[00:14:51.400 --> 00:14:53.400]  (好了 我們來看看經文)
[00:14:53.400 --> 00:14:55.400]  (我們可不可以一起讀)
[00:14:55.400 --> 00:14:57.400]  (我們一起讀一次)
[00:14:57.400 --> 00:14:59.400]  (由哥林多後書十二章的)
[00:14:59.400 --> 00:15:01.400]  (七到十節讀一次)
[00:15:01.400 --> 00:15:03.400]  (準備起)
[00:15:03.400 --> 00:15:05.400]  (好 麻煩你)
[00:15:05.400 --> 00:15:07.400]  (剛才我們說)
[00:15:07.400 --> 00:15:09.400]  (保羅是一個很厲害的人)
[00:15:09.400 --> 00:15:11.400]  (他是很厲害的)
[00:15:11.400 --> 00:15:13.400]  (好了 你會說)
[00:15:13.400 --> 00:15:15.400]  (你剛才說)
[00:15:15.400 --> 00:15:17.400]  (上帝不要用很厲害的人)
[00:15:17.400 --> 00:15:19.400]  (去侍奉)
[00:15:19.400 --> 00:15:21.400]  (但是你現在說保羅很厲害)
[00:15:21.400 --> 00:15:23.400]  (是不是有些反差呢)
[00:15:23.400 --> 00:15:25.400]  (雖然)
[00:15:25.400 --> 00:15:27.400]  (保羅是很厲害)
[00:15:27.400 --> 00:15:29.400]  (他的身份也好)
[00:15:29.400 --> 00:15:31.400]  (學識也好)
[00:15:31.400 --> 00:15:33.400]  (甚至乎他的意志力也好)
[00:15:33.400 --> 00:15:35.400]  (他都很厲害)
[00:15:35.400 --> 00:15:37.400]  (就算他還沒回歸)
[00:15:37.400 --> 00:15:39.400]  (他還沒回轉歸向主耶穌之前)
[00:15:39.400 --> 00:15:41.400]  (他去逼迫基督徒)
[00:15:41.400 --> 00:15:43.400]  (是不是都很厲害)
[00:15:43.400 --> 00:15:45.400]  (最厲害的是他)
