
[00:00:00.000 --> 00:00:04.000]  好,各位弟兄姊妹,午安
[00:02:35.000 --> 00:02:38.000]  能夠看到神很多的因典
[00:02:38.000 --> 00:02:41.000]  今天我會和大家說其中一些東西
[00:02:41.000 --> 00:02:44.000]  今天的題目叫做「慣性逆轉」
[00:02:44.000 --> 00:02:46.000]  是甚麼來的呢?
[00:02:46.000 --> 00:02:49.000]  我在預備這段經文的時候
[00:02:49.000 --> 00:02:51.000]  一邊寫一邊想
[00:02:51.000 --> 00:02:55.000]  有很多東西我們已經習慣了
[00:02:55.000 --> 00:02:57.000]  每天都習慣了
[00:02:57.000 --> 00:03:00.000]  我自己上班,我是教會傳導人
[00:03:00.000 --> 00:03:04.000]  每逢星期一至一,或者我放星期六
[00:03:04.000 --> 00:03:06.000]  我都會回教會
[00:03:06.000 --> 00:03:09.000]  每天早上都會開車上班
[00:03:09.000 --> 00:03:11.000]  回到寫字樓
[00:03:11.000 --> 00:03:13.000]  做了一段時間的工作之後
[00:03:13.000 --> 00:03:16.000]  下午吃個午餐
[00:03:16.000 --> 00:03:19.000]  回來又繼續去預備東西
[00:03:19.000 --> 00:03:21.000]  六時又下班
[00:03:21.000 --> 00:03:23.000]  是否這樣的呢?
[00:03:23.000 --> 00:03:26.000]  你們又不是,你們可能是在讀書
[00:03:26.000 --> 00:03:29.000]  早上上學,下午都會吃午餐
[00:03:29.000 --> 00:03:31.000]  然後放學
[00:03:31.000 --> 00:03:34.000]  是否就是這樣的呢?
[00:03:34.000 --> 00:03:39.000]  信仰對於你們來說有甚麼影響呢?
[00:03:39.000 --> 00:03:42.000]  今天我們大部分都是基督徒
[00:03:42.000 --> 00:03:45.000]  信了耶穌,正在回教會
[00:03:45.000 --> 00:03:50.000]  每逢星期六,你們應該都會按時間回到十二樓
[00:03:50.000 --> 00:03:52.000]  我忘記了時間,我不說了
[00:03:52.000 --> 00:03:53.000]  我怕我說錯了
[00:03:53.000 --> 00:03:55.000]  總之三點鐘就在這裡
[00:03:55.000 --> 00:03:58.000]  我們都能夠三點鐘一起享受
[00:03:58.000 --> 00:04:00.000]  現在整個的過程
[00:04:00.000 --> 00:04:02.000]  可以一起聽神的話語
[00:04:02.000 --> 00:04:06.000]  或者我有一些預備的分享
[00:04:06.000 --> 00:04:08.000]  下一張泡泡是甚麼呢?
[00:04:08.000 --> 00:04:09.000]  是這樣說的
[00:04:09.000 --> 00:04:14.000]  他說心境決定你的處境
[00:04:14.000 --> 00:04:17.000]  你覺得是不是呢?
[00:04:17.000 --> 00:04:19.000]  頭不要動
[00:04:19.000 --> 00:04:22.000]  我自己在這個階段
[00:04:22.000 --> 00:04:26.000]  常常在這個位置不斷調節自己
[00:04:26.000 --> 00:04:28.000]  或者我管理自己
[00:04:28.000 --> 00:04:33.000]  我每天早上起床,現在年紀大了
[00:04:33.000 --> 00:04:35.000]  睡眠不足
[00:04:35.000 --> 00:04:38.000]  起床的時候,我就說感謝神
[00:04:38.000 --> 00:04:40.000]  感謝神,多謝神
[00:04:40.000 --> 00:04:42.000]  很重要說多謝神
[00:04:42.000 --> 00:04:45.000]  然後開始每一天的生活
[00:04:45.000 --> 00:04:48.000]  原來能夠給我自己一樣,很重要
[00:04:48.000 --> 00:04:50.000]  當然年輕人很好笑
[00:04:50.000 --> 00:04:52.000]  是年紀大一點才會有這樣的感覺
[00:04:52.000 --> 00:04:55.000]  原來可以起床
[00:04:55.000 --> 00:04:58.000]  去做每天的事情
[00:04:58.000 --> 00:05:01.000]  我覺得是一個很感恩的地方
[00:05:01.000 --> 00:05:06.000]  所以我很想求神幫我
[00:05:06.000 --> 00:05:08.000]  每一天早上起床的時候
[00:05:08.000 --> 00:05:11.000]  每一天都是新的一天
[00:05:11.000 --> 00:05:13.000]  有活動的能力
[00:05:13.000 --> 00:05:15.000]  能夠見到家人
[00:05:15.000 --> 00:05:17.000]  甚至可以出外
[00:05:17.000 --> 00:05:19.000]  回到教會
[00:05:19.000 --> 00:05:20.000]  見到弟兄姊妹
[00:05:20.000 --> 00:05:23.000]  我覺得這是一個很滿足的地方
[00:05:23.000 --> 00:05:26.000]  所以心境決定了你的處境
[00:05:26.000 --> 00:05:30.000]  究竟你每一天的心境是怎樣的呢?
[00:05:30.000 --> 00:05:33.000]  我有一張圖,一邊比較陽光
[00:05:33.000 --> 00:05:35.000]  一邊比較暗淡
[00:05:35.000 --> 00:05:37.000]  每一天你的心情是怎樣呢?
[00:05:37.000 --> 00:05:39.000]  每一天你上學或者上班
[00:05:39.000 --> 00:05:41.000]  你抱著一個什麼樣的心情
[00:05:41.000 --> 00:05:44.000]  去進入你的生命裏面呢?
[00:05:44.000 --> 00:05:46.000]  我覺得每一天都很重要
[00:05:46.000 --> 00:05:51.000]  能夠保持到一個精神狀態
[00:05:51.000 --> 00:05:53.000]  去面對我的人生
[00:05:53.000 --> 00:05:54.000]  我覺得這是很重要的
[00:05:54.000 --> 00:05:57.000]  第二就是思路決定你的出路
[00:05:57.000 --> 00:05:59.000]  你怎樣想
[00:05:59.000 --> 00:06:03.000]  或者你怎樣面對你的處境
[00:06:03.000 --> 00:06:05.000]  是很重要的
[00:06:05.000 --> 00:06:07.000]  你是用一個正面的態度
[00:06:07.000 --> 00:06:09.000]  去面對你接觸的事情
[00:06:09.000 --> 00:06:11.000]  還是你用一個消極的態度
[00:06:11.000 --> 00:06:13.000]  去接觸你的事情
[00:06:13.000 --> 00:06:15.000]  是兩回事
[00:06:15.000 --> 00:06:17.000]  等於今天我來講道的時候
[00:06:17.000 --> 00:06:20.000]  究竟我是抱著一個享受
[00:06:20.000 --> 00:06:23.000]  還是抱著一個又要來講道呢?
[00:06:23.000 --> 00:06:26.000]  我預備這篇道的時候
[00:06:26.000 --> 00:06:29.000]  其實我每一次回來青少部
[00:06:29.000 --> 00:06:33.000]  我都是很期待和很享受的
[00:06:33.000 --> 00:06:35.000]  雖然有時候我講的時候不知道自己在講什麼
[00:06:35.000 --> 00:06:38.000]  但是我仍然到離開的時候
[00:06:38.000 --> 00:06:40.000]  我仍然覺得今天很棒
[00:06:40.000 --> 00:06:42.000]  能夠見到你們
[00:06:42.000 --> 00:06:44.000]  特別是見到一些我的面孔
[00:06:44.000 --> 00:06:46.000]  人痕啊
[00:06:46.000 --> 00:06:47.000]  我覺得很棒的
[00:06:47.000 --> 00:06:50.000]  下一張是什麼呢?
[00:06:50.000 --> 00:06:53.000]  我不知道你們有沒有看過這張圖
[00:06:53.000 --> 00:06:54.000]  可能也有
[00:06:54.000 --> 00:06:55.000]  我不知道你們有沒有看過
[00:06:55.000 --> 00:06:58.000]  我覺得也給了我一個很大的啟迪
[00:06:58.000 --> 00:07:00.000]  你的右邊
[00:07:00.000 --> 00:07:01.000]  我先講一下你的右邊
[00:07:01.000 --> 00:07:03.000]  叫做固定思維
[00:07:03.000 --> 00:07:04.000]  什麼叫固定思維呢?
[00:07:04.000 --> 00:07:09.000]  挫敗就證明我的能力有限
[00:07:09.000 --> 00:07:11.000]  你是不是這樣看的呢?
[00:07:11.000 --> 00:07:13.000]  是什麼呢?
[00:07:13.000 --> 00:07:15.000]  我擅長的事情我就做
[00:07:15.000 --> 00:07:19.000]  我不擅長的事情我就不做了
[00:07:19.000 --> 00:07:20.000]  是不是呢?
[00:07:20.000 --> 00:07:22.000]  問一下大家
[00:07:22.000 --> 00:07:23.000]  是不是我擅長的事情我就去做
[00:07:23.000 --> 00:07:25.000]  不擅長的事情我就不做呢?
[00:07:25.000 --> 00:07:26.000]  他這樣說
[00:07:26.000 --> 00:07:27.000]  還有什麼呢?
[00:07:27.000 --> 00:07:32.000]  他說我的能力是無法改變的
[00:07:32.000 --> 00:07:35.000]  什麼?
[00:07:35.000 --> 00:07:41.000]  可不可以幫我翻譯一下那個名字?
[00:07:41.000 --> 00:07:45.000]  這個叫做成長思維
[00:07:45.000 --> 00:07:49.000]  這個我想讓大家去明白多一點
[00:07:49.000 --> 00:07:54.000]  讓你的生命不單單是這樣的
[00:07:54.000 --> 00:07:57.000]  我認為我的潛能是天生的
[00:07:57.000 --> 00:07:58.000]  是這樣的
[00:07:58.000 --> 00:07:59.000]  是無法改變的
[00:07:59.000 --> 00:08:00.000]  是這樣弄的
[00:08:00.000 --> 00:08:01.000]  這樣是不行的
[00:08:01.000 --> 00:08:06.000]  但是另一邊有一個很好的成長思維
[00:08:06.000 --> 00:08:11.000]  原來挫敗是一個成長的機會
[00:08:11.000 --> 00:08:15.000]  失敗也是一個很好的學習
[00:08:15.000 --> 00:08:17.000]  每遇到一件事情的時候
[00:08:17.000 --> 00:08:19.000]  你經歷到
[00:08:19.000 --> 00:08:21.000]  經一事長一智
[00:08:21.000 --> 00:08:24.000]  都是給你一個很好的學習
[00:08:24.000 --> 00:08:25.000]  最重要的是什麼呢?
[00:08:25.000 --> 00:08:29.000]  挑戰和難關是協助我們每一個成長的
[00:08:29.000 --> 00:08:31.000]  今天我就年紀大一點
[00:08:31.000 --> 00:08:35.000]  但我仍然還有很多東西可以去學的
[00:08:35.000 --> 00:08:37.000]  很多東西我都還沒有明白
[00:08:37.000 --> 00:08:38.000]  特別是手機
[00:08:38.000 --> 00:08:40.000]  你們應該是比較厲害的
[00:08:40.000 --> 00:08:41.000]  你們應該是很厲害的
[00:08:41.000 --> 00:08:44.000]  但我仍然很多東西我都還不知道
[00:08:44.000 --> 00:08:45.000]  究竟是怎樣的呢?
[00:08:45.000 --> 00:08:49.000]  仍然可以去開放每一個心靈
[00:08:49.000 --> 00:08:50.000]  去學習每一樣東西
[00:08:50.000 --> 00:08:52.000]  最重要下面是什麼呢?
[00:08:52.000 --> 00:08:56.000]  他說我喜歡嘗試新的事物
[00:08:56.000 --> 00:09:01.000]  我不知道你願不願意去試新事物
[00:09:01.000 --> 00:09:05.000]  還是遇到一些不熟悉的東西
[00:09:05.000 --> 00:09:06.000]  你們會很害怕
[00:09:06.000 --> 00:09:08.000]  我仍然是這樣的
[00:09:08.000 --> 00:09:11.000]  遇到一些情況我不熟悉
[00:09:11.000 --> 00:09:13.000]  我會顫抖
[00:09:13.000 --> 00:09:15.000]  我也會害怕
[00:09:15.000 --> 00:09:16.000]  不過人長大了
[00:09:16.000 --> 00:09:18.000]  慢慢去嘗試
[00:09:18.000 --> 00:09:19.000]  去看看
[00:09:19.000 --> 00:09:20.000]  或者這些是什麼呢?
[00:09:20.000 --> 00:09:25.000]  令自己能夠對那件事加深認識
[00:09:25.000 --> 00:09:27.000]  下一張
[00:09:27.000 --> 00:09:29.000]  我想問問大家
[00:09:29.000 --> 00:09:36.000]  你今天怎樣看待自己呢?
[00:09:36.000 --> 00:09:38.000]  你自己是怎樣的呢?
[00:09:38.000 --> 00:09:40.000]  今天我相信了耶穌
[00:09:40.000 --> 00:09:43.000]  我覺得自己很多東西都改變了
[00:09:43.000 --> 00:09:46.000]  稍後我會展示我的圖畫給大家看
[00:09:46.000 --> 00:09:48.000]  究竟我有什麼不同了呢?
[00:09:48.000 --> 00:09:50.000]  下一張
[00:09:50.000 --> 00:09:52.000]  今天有兩個題目
[00:09:52.000 --> 00:09:53.000]  大家一定要拿走
[00:09:53.000 --> 00:09:54.000]  第一是什麼呢?
[00:09:54.000 --> 00:09:56.000]  生命是改變的
[00:09:56.000 --> 00:09:58.000]  第二是態度也是改變的
[00:09:58.000 --> 00:10:00.000]  經文裡面這麼說
[00:10:00.000 --> 00:10:01.000]  以忽所書
[00:10:01.000 --> 00:10:03.000]  五章八至十四節
[00:10:03.000 --> 00:10:05.000]  從前你們是暗昧的
[00:10:05.000 --> 00:10:09.000]  但如今在主裡面是光明的
[00:10:09.000 --> 00:10:12.000]  恆是為人就當像光明的子女
[00:10:12.000 --> 00:10:15.000]  光明所結的果子就是一切良善
[00:10:15.000 --> 00:10:17.000]  公義誠實
[00:10:17.000 --> 00:10:20.000]  總要察驗何為主所喜悅的事
[00:10:20.000 --> 00:10:24.000]  經文裡面給了我們幾個很重要的地方
[00:10:24.000 --> 00:10:27.000]  從前你們是暗昧的
[00:10:27.000 --> 00:10:30.000]  但如今在主裡面是光明的
[00:10:30.000 --> 00:10:33.000]  恆是為人就當像光明的子女
[00:10:33.000 --> 00:10:34.000]  弟兄姊妹
[00:10:34.000 --> 00:10:37.000]  我不知道你的暗昧是什麼時候呢?
[00:10:37.000 --> 00:10:40.000]  你有沒有暗昧的時候呢?
[00:10:40.000 --> 00:10:42.000]  暗昧是
[00:10:42.000 --> 00:10:43.000]  裡面這麼說
[00:10:43.000 --> 00:10:45.000]  暗昧不單只是
[00:10:45.000 --> 00:10:47.000]  等等
[00:10:47.000 --> 00:10:49.000]  下一張
[00:10:49.000 --> 00:10:51.000]  最後一張
[00:10:51.000 --> 00:10:53.000]  以忽所書裡面
[00:10:53.000 --> 00:10:55.000]  今天我們講以忽所書
[00:10:55.000 --> 00:10:58.000]  使徒寶羅寫給以忽所教會
[00:10:58.000 --> 00:11:00.000]  不單止寫給以忽所教會
[00:11:00.000 --> 00:11:03.000]  更加給周邊信徒的弟兄姊妹
[00:11:03.000 --> 00:11:08.000]  主題都圍繞著我們是一個基督裡的新生命
[00:11:08.000 --> 00:11:10.000]  教會的合一
[00:11:10.000 --> 00:11:13.000]  和信徒是屬靈生命的實踐
[00:11:13.000 --> 00:11:17.000]  這三樣在以忽所裡面帶給我們一個很重要的課題
[00:11:17.000 --> 00:11:20.000]  我們是一個基督裡面的新生命
[00:11:20.000 --> 00:11:22.000]  不單只是新生命
[00:11:22.000 --> 00:11:25.000]  讓我們在教會裡面能夠合一
[00:11:25.000 --> 00:11:29.000]  信徒屬靈生命裡面可以去實踐
[00:11:29.000 --> 00:11:34.000]  再加上信徒要從黑暗裡面轉向光明
[00:11:34.000 --> 00:11:38.000]  強調信徒在生活方式必要有轉變
[00:11:38.000 --> 00:11:40.000]  我們每一個屬神的兒女
[00:11:40.000 --> 00:11:41.000]  我們是基督徒
[00:11:41.000 --> 00:11:42.000]  我們回來教會
[00:11:42.000 --> 00:11:45.000]  我們必須有屬靈的轉變
[00:11:45.000 --> 00:11:49.000]  讓我們不單止在行為上有改變
[00:11:49.000 --> 00:11:52.000]  更加在我們本質上都要轉變
[00:11:52.000 --> 00:11:54.000]  所以經文裡面教導我們
[00:11:54.000 --> 00:11:57.000]  我們要成為光明的子女
[00:11:57.000 --> 00:12:01.000]  必須要結出良善和公義的果子
[00:12:01.000 --> 00:12:04.000]  並要為主發光顯明真理
[00:12:04.000 --> 00:12:06.000]  經文裡面又再這樣說
[00:12:06.000 --> 00:12:08.000]  暗媒是什麼意思呢
[00:12:08.000 --> 00:12:13.000]  意思就是黑暗不單只是在環境裡面的情況
[00:12:13.000 --> 00:12:16.000]  而更加是我們人生命裡面的狀態
[00:12:16.000 --> 00:12:19.000]  當我們不認識神的時候
[00:12:19.000 --> 00:12:21.000]  我們活在罪的裡面
[00:12:21.000 --> 00:12:23.000]  我們在暗媒的裡面
[00:12:23.000 --> 00:12:25.000]  但是當我們信了主之後
[00:12:25.000 --> 00:12:27.000]  不單止我們有行為的改變
[00:12:27.000 --> 00:12:30.000]  更加我們生命是有改變
[00:12:30.000 --> 00:12:32.000]  我們有神的光光照我們
[00:12:32.000 --> 00:12:35.000]  讓我們能夠可以經歷主的愛
[00:12:35.000 --> 00:12:36.000]  有祂的恩典
[00:12:36.000 --> 00:12:38.000]  讓我們行事為人
[00:12:38.000 --> 00:12:40.000]  不單止是有轉變
[00:12:40.000 --> 00:12:43.000]  更加是可以能夠會出主的見證
[00:12:45.000 --> 00:12:48.000]  所以經文裡面教導我們
[00:12:48.000 --> 00:12:50.000]  我們要結出光明的果子
[00:12:50.000 --> 00:12:54.000]  第一是良善、公義、誠實
[00:12:54.000 --> 00:12:59.000]  重要的是要察驗何為主所喜悅的旨意
[00:12:59.000 --> 00:13:01.000]  今天我們作為主的門徒
[00:13:01.000 --> 00:13:02.000]  我們跟隨基督
[00:13:02.000 --> 00:13:05.000]  甚至我們今天回教會
[00:13:05.000 --> 00:13:08.000]  最重要的是我們怎樣去察驗神給我們
[00:13:08.000 --> 00:13:12.000]  想我們做他心意做的事
[00:13:12.000 --> 00:13:15.000]  特別這三樣東西讓我們能夠繼續去學習
[00:13:15.000 --> 00:13:17.000]  第一是良善
[00:13:17.000 --> 00:13:19.000]  我們要對人有愛心
[00:13:19.000 --> 00:13:20.000]  第二我們公義
[00:13:20.000 --> 00:13:22.000]  我們做事會有原則
[00:13:22.000 --> 00:13:24.000]  第三我們誠實
[00:13:24.000 --> 00:13:26.000]  對神那份忠心
[00:13:26.000 --> 00:13:30.000]  讓我們每時每刻都能夠可以
[00:13:30.000 --> 00:13:32.000]  察驗神給我們的心意
[00:13:32.000 --> 00:13:35.000]  有一幅圖畫給大家看一下
[00:13:35.000 --> 00:13:37.000]  看到嗎
[00:13:41.000 --> 00:13:42.000]  左手邊那個
[00:13:42.000 --> 00:13:44.000]  左手邊那個是不是很模糊
[00:13:44.000 --> 00:13:45.000]  看不到
[00:13:45.000 --> 00:13:48.000]  其實左手邊那個都是我
[00:13:48.000 --> 00:13:49.000]  右手邊那個都是我
[00:13:49.000 --> 00:13:51.000]  專門給這兩幅圖畫看一下
[00:13:51.000 --> 00:13:53.000]  左手邊的時候那個
[00:13:53.000 --> 00:13:56.000]  我應該大概跟你們這個年紀
[00:13:56.000 --> 00:13:58.000]  應該十八歲左右
[00:13:58.000 --> 00:14:02.000]  那時候我做了車胎
[00:14:02.000 --> 00:14:04.000]  那時候我還沒信耶穌
[00:14:04.000 --> 00:14:06.000]  還沒信主
[00:14:06.000 --> 00:14:08.000]  有什麼特別
[00:14:11.000 --> 00:14:13.000]  做車胎是吧
[00:14:13.000 --> 00:14:17.000]  我不是做那條車胎出來
[00:14:17.000 --> 00:14:21.000]  而是我和別人換胎
[00:14:21.000 --> 00:14:23.000]  那時候還沒信耶穌
[00:14:23.000 --> 00:14:24.000]  但我一心是什麼呢
[00:14:24.000 --> 00:14:26.000]  我就是賺多點錢
[00:14:26.000 --> 00:14:30.000]  因為社會教導我要賺多點錢
[00:14:30.000 --> 00:14:32.000]  用心去賺錢
[00:14:32.000 --> 00:14:36.000]  後來我信了耶穌有很大的改變
[00:14:36.000 --> 00:14:39.000]  特別我在青少部裡面有很大的成長
[00:14:39.000 --> 00:14:41.000]  我記得在2003年的時候
[00:14:41.000 --> 00:14:44.000]  我就來到青少部裡面做導師
[00:14:44.000 --> 00:14:48.000]  那時候什麼都不懂
[00:14:48.000 --> 00:14:49.000]  什麼都不知道
[00:14:49.000 --> 00:14:51.000]  總之就是剛剛信主
[00:14:51.000 --> 00:14:53.000]  神很感恩
[00:14:53.000 --> 00:14:56.000]  他就帶我來到青少部裡面去做導師
[00:14:56.000 --> 00:15:00.000]  在當中裡面我也有很多的經歷
[00:15:00.000 --> 00:15:03.000]  但神一直一步一步帶領著
[00:15:03.000 --> 00:15:05.000]  讓我能夠成為傳導人
[00:15:05.000 --> 00:15:07.000]  我覺得有三樣東西
[00:15:07.000 --> 00:15:09.000]  在當中裡面我覺得很重要
[00:15:09.000 --> 00:15:13.000]  第一和神建立一個很好的關係
[00:15:13.000 --> 00:15:15.000]  以前是沒有的
[00:15:15.000 --> 00:15:16.000]  以前我不懂的
[00:15:16.000 --> 00:15:18.000]  以前根本不認識這個信仰
[00:15:18.000 --> 00:15:21.000]  但當信了耶穌之後
[00:15:21.000 --> 00:15:23.000]  經歷了主的恩典之後
[00:15:23.000 --> 00:15:26.000]  和神建立一個美好的關係
[00:15:26.000 --> 00:15:30.000]  第二也能夠有和弟兄姊妹的關係
[00:15:30.000 --> 00:15:33.000]  第三再更加可以發揮所長
[00:15:33.000 --> 00:15:36.000]  努力去侍奉成為今天的我
[00:15:36.000 --> 00:15:38.000]  我這個就讓大家看到
[00:15:38.000 --> 00:15:42.000]  當日原來自己不在主裡面的時候
[00:15:42.000 --> 00:15:46.000]  原來也有很多的迷失
[00:15:46.000 --> 00:15:47.000]  有很多的不足
[00:15:47.000 --> 00:15:49.000]  但當今天信了耶穌的時候
[00:15:49.000 --> 00:15:52.000]  我覺得自己也有很多的轉變
[00:15:52.000 --> 00:15:54.000]  第二個重點是什麼呢
[00:15:54.000 --> 00:15:57.000]  經文裡面不單止是生命有改變
[00:15:57.000 --> 00:15:59.000]  另外態度也有轉變
[00:15:59.000 --> 00:16:01.000]  經文在11至14節
[00:16:01.000 --> 00:16:09.000]  「那暗會無益的事,不要與人同行,倒要責備行者事的人。
[00:16:09.000 --> 00:16:13.000]  因為他們暗中所行的,就是提起來也是可恥的。
[00:16:13.000 --> 00:16:17.000]  凡是受了責備,就被光顯明出來。
[00:16:17.000 --> 00:16:20.000]  因為一切能顯明的就是光。
[00:16:20.000 --> 00:16:29.000]  所以主說,你們睡著的人當醒過來,從死裡復活,基督就要光照你。」
[00:16:29.000 --> 00:16:34.000]  經文當中說了三件事
[00:16:34.000 --> 00:16:36.000]  很重要的地方是什麼呢
[00:16:36.000 --> 00:16:41.000]  提醒我們不要做一些神不喜歡的事
[00:16:41.000 --> 00:16:43.000]  今天我不知道在座
[00:16:43.000 --> 00:16:46.000]  無論在學校裡面,在教會裡面
[00:16:46.000 --> 00:16:49.000]  你有沒有做一些不喜悅神的事呢
[00:16:49.000 --> 00:16:53.000]  在當中,你能夠回到主的裡面
[00:16:53.000 --> 00:16:57.000]  可以告訴神知道你有一些不足的地方
[00:16:57.000 --> 00:17:01.000]  第二,也提醒我們要在真理和愛心去對人
[00:17:01.000 --> 00:17:05.000]  第三,生命要被更新,活出生命的見證
[00:17:05.000 --> 00:17:09.000]  不單是對己,對人,甚至是對神
[00:17:09.000 --> 00:17:13.000]  好,下一張
[00:17:13.000 --> 00:17:19.000]  想問問大家,今天你想做一個怎樣的自己呢
[00:17:19.000 --> 00:17:22.000]  今天你想做一個怎樣的自己呢
[00:17:22.000 --> 00:17:26.000]  我給了五個重點大家
[00:17:26.000 --> 00:17:31.000]  這五個也是我常常提醒自己多選擇這五樣東西
[00:17:31.000 --> 00:17:33.000]  第一,我選擇去感恩
[00:17:33.000 --> 00:17:36.000]  第二,我選擇健康
[00:17:36.000 --> 00:17:38.000]  第三,我選擇快樂
[00:17:38.000 --> 00:17:41.000]  第四,我選擇積極
[00:17:41.000 --> 00:17:43.000]  第五,我選擇友善
[00:17:43.000 --> 00:17:49.000]  這五樣東西也幫助到我每天能夠去經歷神有很多的恩典
[00:17:49.000 --> 00:17:51.000]  讓我去選擇的時候
[00:17:51.000 --> 00:17:55.000]  我可以帶著這些可以享受神給我的很多關係
[00:17:55.000 --> 00:18:01.000]  讓我們能夠可以在主裡面繼續去發揮我們每一個的恩賜
[00:18:01.000 --> 00:18:04.000]  今天到最後的時候,有一節很想告訴大家
[00:18:04.000 --> 00:18:09.000]  在主裡面從黑暗進入光明,活出光明子女的生命
[00:18:09.000 --> 00:18:12.000]  以善良公義真理見證基督
[00:18:12.000 --> 00:18:14.000]  讓我們一起有個禱告,一起禱告
[00:18:14.000 --> 00:18:20.000]  天父我們來到你面前去祈禱
[00:18:20.000 --> 00:18:24.000]  我們多謝你給我們有生命氣息
[00:18:24.000 --> 00:18:27.000]  讓我們能夠可以因為你的緣故
[00:18:27.000 --> 00:18:29.000]  我們可以活出不一樣的生命
[00:18:29.000 --> 00:18:32.000]  主求你去教導提醒我們
[00:18:32.000 --> 00:18:35.000]  讓我們繼續去活出不一樣的見證
[00:18:35.000 --> 00:18:37.000]  給我們帶著你給我們的恩典
[00:18:37.000 --> 00:18:40.000]  能夠可以和你一份好的關係
[00:18:40.000 --> 00:18:42.000]  和弟兄姊妹有親密的關係
[00:18:42.000 --> 00:18:44.000]  我們多謝你獻上感恩
[00:18:44.000 --> 00:18:45.000]  禱告交託
[00:18:45.000 --> 00:18:47.000]  奉主耶穌基督明求
[00:18:47.000 --> 00:18:50.000]  我們有一首詩歌回應
