
[00:00:00.000 --> 00:00:06.120]  很感恩今天可以跟大家一起在這裡宣講神的話
[00:03:21.520 --> 00:03:24.160]  尋找的就尋見
[00:03:24.160 --> 00:03:27.520]  叩門的就給他開門
[00:03:27.520 --> 00:03:30.120]  你們中間作父親的
[00:03:30.120 --> 00:03:32.600]  誰有兒子求餅
[00:03:32.600 --> 00:03:34.960]  反給他石頭呢
[00:03:34.960 --> 00:03:39.000]  求魚反拿蛇當魚給他呢
[00:03:39.000 --> 00:03:42.800]  求雞蛋反給他茄子呢
[00:03:42.800 --> 00:03:44.880]  你們雖然不好
[00:03:44.880 --> 00:03:48.680]  尚且知道那好東西給兒女
[00:03:48.680 --> 00:03:54.760]  何況天父豈不更將聖靈給求他的人嗎
[00:03:54.760 --> 00:04:00.000]  這段經文是寄述門徒
[00:04:00.000 --> 00:04:02.720]  見到耶穌祈禱之後
[00:04:02.720 --> 00:04:07.040]  就請求耶穌教導他們禱告
[00:04:07.040 --> 00:04:10.120]  耶穌不單教門徒禱告
[00:04:10.120 --> 00:04:13.240]  更是教導門徒禱告的態度
[00:04:13.240 --> 00:04:17.800]  讓我們一起在其中學習
[00:04:17.800 --> 00:04:22.280]  為什麼門徒會請耶穌教導他們禱告呢
[00:04:22.280 --> 00:04:26.040]  在我們認知或者接受教導裡面
[00:04:26.040 --> 00:04:28.680]  禱告是跟神聊天
[00:04:28.680 --> 00:04:32.760]  將心裡的說話向神傾訴
[00:04:32.760 --> 00:04:36.040]  為什麼要耶穌教導呢
[00:04:36.040 --> 00:04:38.040]  在當時的文化背景
[00:04:38.040 --> 00:04:44.200]  不同的團體都各自有他們的公土文
[00:04:44.200 --> 00:04:48.040]  藉此表現出團體的身份
[00:04:48.040 --> 00:04:51.640]  猶太教有十八幅的土文
[00:04:51.640 --> 00:04:57.320]  拉比教導特定的土文是很常見的
[00:04:57.320 --> 00:05:01.280]  就像保羅的師父是加瑪烈
[00:05:01.280 --> 00:05:03.440]  在加瑪烈門下的人
[00:05:03.440 --> 00:05:04.800]  保羅也有份
[00:05:04.800 --> 00:05:07.360]  他們就會有一個特定的土文
[00:05:07.360 --> 00:05:11.280]  不同的拉比會有不同的土文
[00:05:11.280 --> 00:05:13.040]  所以門徒對耶穌說
[00:05:13.040 --> 00:05:14.640]  「求主教導我們禱告
[00:05:14.640 --> 00:05:19.640]  讓約翰教導他的門徒」
[00:05:19.640 --> 00:05:22.920]  公土文是一個團體的記號
[00:05:22.920 --> 00:05:25.640]  耶穌所教導門徒的禱告
[00:05:25.640 --> 00:05:28.520]  流傳至今
[00:05:28.520 --> 00:05:31.120]  二千多年了
[00:05:31.120 --> 00:05:33.040]  我們時時都會唸
[00:05:33.040 --> 00:05:37.040]  什麼時候我們會唸呢
[00:05:37.040 --> 00:05:39.640]  聖餐之後
[00:05:39.640 --> 00:05:45.440]  這也是耶穌門徒團體的記號
[00:05:45.440 --> 00:05:47.520]  我們每次聖餐禮結束後
[00:05:47.520 --> 00:05:52.400]  我們一起紀念主耶穌為我們所作的
[00:05:52.400 --> 00:05:54.160]  宣告祂的死
[00:05:54.160 --> 00:05:56.160]  等候祂的再來
[00:05:56.160 --> 00:05:58.720]  之後我們又一起背誦主土文
[00:05:58.720 --> 00:06:04.760]  也顯示我們是屬於主耶穌的一個群體
[00:06:04.760 --> 00:06:06.960]  首先主耶穌要我們知道
[00:06:06.960 --> 00:06:09.240]  禱告的對象
[00:06:09.240 --> 00:06:12.840]  我們禱告的對象是誰呢
[00:06:12.840 --> 00:06:15.040]  天父
[00:06:15.040 --> 00:06:17.800]  因著耶穌為我們成就救恩
[00:06:17.800 --> 00:06:21.640]  所有接受耶穌信祂的名字的人
[00:06:21.640 --> 00:06:24.240]  祂就賜給他們權柄
[00:06:24.240 --> 00:06:27.360]  能夠成為神的兒女
[00:06:27.360 --> 00:06:28.760]  耶穌提醒我們
[00:06:28.760 --> 00:06:32.160]  神和我們的關係
[00:06:32.160 --> 00:06:35.960]  神雖然是獨一和偉大
[00:06:35.960 --> 00:06:40.560]  但祂也是眷顧關懷兒女的父親
[00:06:40.560 --> 00:06:44.080]  接下來是三段讚美
[00:06:44.080 --> 00:06:48.560]  和三段祈求禱詞
[00:06:48.560 --> 00:06:50.720]  三段讚美禱詞包括
[00:06:50.720 --> 00:06:54.560]  「願人都尊祢的名為聖」
[00:06:54.560 --> 00:06:57.920]  「願祢的國降臨」
[00:06:57.920 --> 00:07:01.360]  「願祢的旨意行在地上」
[00:07:01.360 --> 00:07:04.840]  「如同行在天上」
[00:07:04.840 --> 00:07:07.760]  神本來就是聖潔的
[00:07:07.760 --> 00:07:11.240]  即使人不尊祂的名為聖
[00:07:11.240 --> 00:07:14.360]  祂仍然是那麼聖潔
[00:07:14.360 --> 00:07:17.600]  不會受人的行為去影響
[00:07:17.600 --> 00:07:20.920]  天上地下一切的受造之物
[00:07:20.920 --> 00:07:25.600]  都應該要尊神的名為聖
[00:07:25.600 --> 00:07:27.640]  但因為人犯罪
[00:07:27.640 --> 00:07:30.280]  以致我們和神隔絕
[00:07:30.280 --> 00:07:32.720]  不能夠認識神
[00:07:32.720 --> 00:07:35.120]  神就藉著祂的救贖
[00:07:35.120 --> 00:07:37.120]  彰顯祂的名
[00:07:37.120 --> 00:07:39.640]  所以當人得著救恩
[00:07:39.640 --> 00:07:41.720]  認識神的美善
[00:07:41.720 --> 00:07:46.800]  就曉得要尊神為聖
[00:07:46.800 --> 00:07:48.520]  要知道我們的禱告
[00:07:48.520 --> 00:07:51.600]  不是和同輩的人去聊天
[00:07:51.600 --> 00:07:54.000]  溝通、交流
[00:07:54.000 --> 00:07:57.680]  而是向這位創天造地的神
[00:07:57.680 --> 00:07:59.520]  禱告
[00:07:59.520 --> 00:08:05.400]  所以我們應該要存著謙卑的心
[00:08:05.400 --> 00:08:09.640]  神的國因著耶穌基督的救贖
[00:08:09.640 --> 00:08:11.600]  而臨到地上
[00:08:11.600 --> 00:08:15.600]  神執掌王權和治權的領域
[00:08:15.600 --> 00:08:19.760]  不單止在天上
[00:08:19.760 --> 00:08:23.600]  祂也是萬有的主宰
[00:08:23.600 --> 00:08:25.840]  願神的國降臨
[00:08:25.840 --> 00:08:30.480]  就是神在地上彰顯祂的王權
[00:08:30.480 --> 00:08:33.600]  也就是讓祂的子民
[00:08:33.600 --> 00:08:35.120]  即是我們
[00:08:35.120 --> 00:08:37.680]  分享祂的王權
[00:08:37.680 --> 00:08:40.000]  神與我們同在
[00:08:40.000 --> 00:08:41.880]  我們也享受
[00:08:41.880 --> 00:08:47.440]  因為神掌王權而有的一切福分
[00:08:47.440 --> 00:08:50.200]  神的國已經來到
[00:08:50.200 --> 00:08:53.560]  不過還未完全來到
[00:08:53.560 --> 00:08:56.280]  我們也渴望神應許的王權
[00:08:56.280 --> 00:08:58.920]  完全實現
[00:08:58.920 --> 00:09:00.920]  我們現在都生活在一個
[00:09:00.920 --> 00:09:04.840]  墮落和扭曲的世界裏
[00:09:04.840 --> 00:09:09.480]  我們每天都會遇到很多的挑戰和難處
[00:09:09.480 --> 00:09:12.840]  這個世界越來越混亂
[00:09:12.840 --> 00:09:16.760]  道德界線越來越模糊
[00:09:16.760 --> 00:09:18.360]  人與人
[00:09:18.360 --> 00:09:20.600]  國與國的爭競
[00:09:20.600 --> 00:09:22.440]  假消息、假新聞
[00:09:22.440 --> 00:09:24.760]  天災人禍
[00:09:24.760 --> 00:09:25.880]  不過這些
[00:09:25.880 --> 00:09:30.840]  耶穌早就在聖經裏預言了
[00:09:30.840 --> 00:09:33.320]  但更重要的是我們知道有一天
[00:09:33.320 --> 00:09:38.200]  神必定會在祂的能力裏彰顯自己
[00:09:38.200 --> 00:09:41.560]  在榮耀裏統治
[00:09:41.560 --> 00:09:47.000]  這是我們深切地渴望祂實現的
[00:09:47.000 --> 00:09:49.440]  當神的國臨到
[00:09:49.440 --> 00:09:53.920]  祂的旨意也能夠行在地上
[00:09:53.920 --> 00:09:57.200]  好像在天上一樣
[00:09:57.200 --> 00:10:00.280]  接著是三段祈求的禱詞
[00:10:00.280 --> 00:10:01.920]  我們日用的飲食
[00:10:01.920 --> 00:10:03.680]  天天賜給我們
[00:10:03.680 --> 00:10:05.160]  赦免我們的罪
[00:10:05.160 --> 00:10:09.600]  因為我們也赦免凡虧欠我們的人
[00:10:09.600 --> 00:10:13.560]  不要我們遇見試探
[00:10:13.560 --> 00:10:17.160]  我們仰望和承認神是我們的供應者
[00:10:17.160 --> 00:10:20.840]  祂必定供應我們每一天的需要
[00:10:20.840 --> 00:10:26.000]  賜給這個詞是現在式的時代同詞
[00:10:26.000 --> 00:10:29.840]  意思是會繼續不斷賜給我們
[00:10:29.840 --> 00:10:35.320]  今天的以及將來的日子
[00:10:35.320 --> 00:10:39.000]  我們不單祈求神赦免自己的罪過
[00:10:39.000 --> 00:10:43.520]  也願意赦免所有虧欠我們的人
[00:10:43.520 --> 00:10:48.440]  最後是祈求神給予我們屬靈的保護
[00:10:48.440 --> 00:10:55.560]  祈求不讓我們遇到無法抵受的試探和試煉
[00:10:55.560 --> 00:10:58.720]  免得我們陷入罪的裏面
[00:10:58.720 --> 00:11:01.040]  這個祈求讓我們知道
[00:11:01.040 --> 00:11:06.720]  不能夠靠我們自己勝過試探
[00:11:06.720 --> 00:11:07.960]  總括來說
[00:11:07.960 --> 00:11:11.480]  這個禱文反映了信徒完全信靠神
[00:11:11.480 --> 00:11:13.200]  和祂的看顧
[00:11:13.200 --> 00:11:15.960]  是以神為中心的祈求
[00:11:15.960 --> 00:11:18.840]  不是為了滿足個人的需要
[00:11:18.840 --> 00:11:21.680]  不是索取而是信服
[00:11:21.680 --> 00:11:23.680]  知道自己的無助
[00:11:23.680 --> 00:11:25.440]  需要神的同在
[00:11:25.440 --> 00:11:30.280]  神的幫助和神的保護
[00:11:30.280 --> 00:11:33.520]  主禱文大家都很熟悉
[00:11:33.520 --> 00:11:37.600]  到底主耶穌的這一段教導
[00:11:37.600 --> 00:11:39.320]  純粹是讓我們去背
[00:11:39.320 --> 00:11:42.800]  作為一個群體的記號
[00:11:42.800 --> 00:11:48.000]  還是我們也要學習其中的內容呢?
[00:11:48.000 --> 00:11:49.960]  我想祈求的部分
[00:11:49.960 --> 00:11:53.520]  大家都不會懷疑的
[00:11:53.520 --> 00:11:54.880]  當然是真的
[00:11:54.880 --> 00:11:57.240]  我們時時都這樣去禱告
[00:11:57.240 --> 00:11:59.720]  求神供應我所需要的
[00:11:59.720 --> 00:12:02.120]  或者是你會覺得
[00:12:02.120 --> 00:12:06.360]  神有很多東西都沒有給你
[00:12:06.360 --> 00:12:10.040]  不過我們要看看那些到底是你的需要
[00:12:10.040 --> 00:12:13.280]  還是你想要的
[00:12:13.280 --> 00:12:16.280]  你覺得那些東西是很需要的
[00:12:16.280 --> 00:12:18.360]  不過神都沒有給我
[00:12:18.360 --> 00:12:21.160]  是吧?
[00:12:21.160 --> 00:12:26.000]  不過請大家冷靜
[00:12:26.000 --> 00:12:27.400]  安靜
[00:12:27.400 --> 00:12:31.440]  慢慢再去分辨一下
[00:12:31.440 --> 00:12:35.280]  到底那些真的是你的需要
[00:12:35.280 --> 00:12:40.160]  還是你想要的東西呢?
[00:12:40.160 --> 00:12:44.160]  神不是為了滿足我們的期望
[00:12:44.160 --> 00:12:47.040]  祂不是阿拉丁神德
[00:12:47.040 --> 00:12:49.480]  正如剛才所說
[00:12:49.480 --> 00:12:52.080]  主教導的禱文反映了信徒
[00:12:52.080 --> 00:12:56.120]  要完全信靠神和祂的看顧
[00:12:56.120 --> 00:12:59.640]  是以神為中心的禱告
[00:12:59.640 --> 00:13:02.240]  不是為了滿足我們自己的需要
[00:13:02.240 --> 00:13:03.760]  不是索取
[00:13:03.760 --> 00:13:05.680]  而是信服
[00:13:05.680 --> 00:13:07.480]  知道自己的無助
[00:13:07.480 --> 00:13:09.000]  需要神的同在
[00:13:09.000 --> 00:13:12.400]  幫助和保護
[00:13:12.400 --> 00:13:13.800]  在不同的階段
[00:13:13.800 --> 00:13:17.960]  神的供應可能是會有不同的
[00:13:17.960 --> 00:13:20.280]  有時會緊張些
[00:13:20.280 --> 00:13:23.760]  有時會鬆動些
[00:13:23.760 --> 00:13:27.880]  都讓我們在其中學習不同的功課
[00:13:27.880 --> 00:13:29.840]  我跟大家分享過
[00:13:29.840 --> 00:13:33.360]  我曾經失業差不多兩年的時間
[00:13:33.360 --> 00:13:34.880]  沒有收入
[00:13:34.880 --> 00:13:39.440]  吃穀種
[00:13:39.440 --> 00:13:42.640]  生活當然要清淡些
[00:13:42.640 --> 00:13:46.000]  享樂就要很謹慎地選擇
[00:13:46.000 --> 00:13:49.520]  到底要做什麼
[00:13:49.520 --> 00:13:52.960]  不過那兩年的短孫
[00:13:52.960 --> 00:13:55.120]  是吧?即是那兩年時間
[00:13:55.120 --> 00:13:59.280]  那時我每年都會去兩次短孫
[00:13:59.280 --> 00:14:00.720]  我都沒有少
[00:14:00.720 --> 00:14:04.200]  依然我可以去
[00:14:04.200 --> 00:14:05.400]  在那段時間裏面
[00:14:05.400 --> 00:14:07.440]  我真的經歷到
[00:14:07.440 --> 00:14:10.400]  神是那個供應的主
[00:14:10.400 --> 00:14:12.280]  不是我的工作
[00:14:12.280 --> 00:14:16.240]  也不是我有多厲害
[00:14:16.240 --> 00:14:19.240]  我們求神赦免我們的罪
[00:14:19.240 --> 00:14:20.320]  我們知道
[00:14:20.320 --> 00:14:23.320]  這是聖經的應許
[00:14:23.320 --> 00:14:25.600]  在《約翰一書》裏說
[00:14:25.600 --> 00:14:27.200]  我們若認自己的罪
[00:14:27.200 --> 00:14:28.320]  神是信實的
[00:14:28.320 --> 00:14:31.720]  必要赦免我們一切的罪
[00:14:31.720 --> 00:14:34.040]  是呀 神會使我們乾乾淨淨
[00:14:34.040 --> 00:14:35.800]  白白淨淨
[00:14:35.800 --> 00:14:39.320]  不過這段土文加了一句
[00:14:39.320 --> 00:14:46.480]  因為我們也赦免凡虧欠我們的人
[00:14:46.480 --> 00:14:48.160]  赦免這個字
[00:14:48.160 --> 00:14:50.040]  在原文可以解作
[00:14:50.040 --> 00:14:51.400]  放走
[00:14:51.400 --> 00:14:52.800]  容讓
[00:14:52.800 --> 00:14:54.840]  放手
[00:14:54.880 --> 00:14:58.480]  對虧欠得罪我們的人
[00:14:58.480 --> 00:15:01.280]  我們不要抓住不放
[00:15:01.280 --> 00:15:02.880]  要放手
[00:15:02.880 --> 00:15:04.760]  要容讓
[00:15:04.760 --> 00:15:07.840]  其實如果我們抓住不放的話
[00:15:07.840 --> 00:15:10.360]  我們自己也很辛苦
[00:15:10.360 --> 00:15:13.080]  每當你禱告 祈求天父
[00:15:13.080 --> 00:15:15.880]  赦免你的過犯的時候
[00:15:15.880 --> 00:15:17.560]  要記得
[00:15:17.560 --> 00:15:20.720]  因為我們也赦免
[00:15:20.720 --> 00:15:25.920]  凡虧欠我們的人
[00:15:25.920 --> 00:15:28.760]  求天父饒恕的同時
[00:15:28.760 --> 00:15:32.120]  我們也要學習饒恕
[00:15:32.120 --> 00:15:35.720]  雖然這是一個很難的功課
[00:15:35.720 --> 00:15:39.720]  但是也要學習
[00:15:39.720 --> 00:15:42.920]  至於開頭的讚美
[00:15:42.920 --> 00:15:45.200]  願人都尊你的名為
[00:15:45.200 --> 00:15:46.800]  願你的國降臨
[00:15:46.800 --> 00:15:49.320]  願你的旨意行在地上
[00:15:49.320 --> 00:15:53.720]  如同行在天上
[00:15:53.720 --> 00:15:56.720]  神的名被人尊為聖
[00:15:56.720 --> 00:15:59.840]  神的國降臨
[00:15:59.840 --> 00:16:04.720]  這是不是真是你所願的呢?
[00:16:04.720 --> 00:16:07.600]  我兒生小時候
[00:16:07.600 --> 00:16:12.760]  當他想買一些模型公仔
[00:16:12.760 --> 00:16:15.480]  他就會很努力去存錢
[00:16:15.480 --> 00:16:17.920]  下午就只吃麵包
[00:16:17.920 --> 00:16:19.400]  存了錢
[00:16:19.400 --> 00:16:20.880]  夠錢就去買
[00:16:20.880 --> 00:16:22.480]  他就會很開心
[00:16:22.480 --> 00:16:23.320]  他也說過
[00:16:23.320 --> 00:16:25.360]  偶爾也會吃一餐豐富的
[00:16:25.360 --> 00:16:29.600]  否則就很慘
[00:16:29.600 --> 00:16:34.160]  是的
[00:16:34.160 --> 00:16:35.240]  想買一些東西
[00:16:35.240 --> 00:16:36.680]  我們的願望
[00:16:36.680 --> 00:16:39.400]  我們就會有行動
[00:16:39.400 --> 00:16:42.280]  對於那三個「願」
[00:16:42.280 --> 00:16:45.680]  你們又會有什麼行動呢?
[00:16:45.680 --> 00:16:47.080]  首先
[00:16:47.080 --> 00:16:52.400]  你自己有沒有尊神的名為聖?
[00:16:52.400 --> 00:16:55.200]  神的王權、治權
[00:16:55.200 --> 00:16:57.960]  有沒有在你的心裡面?
[00:16:57.960 --> 00:17:00.000]  你是否信從神
[00:17:00.000 --> 00:17:01.480]  信靠神
[00:17:01.480 --> 00:17:03.480]  遵行神的教導
[00:17:03.480 --> 00:17:06.120]  用心地讀祂的話語
[00:17:06.120 --> 00:17:07.240]  認識祂
[00:17:07.240 --> 00:17:08.720]  尊敬祂
[00:17:08.720 --> 00:17:12.640]  愛祂?
[00:17:12.640 --> 00:17:15.600]  最近我跟一位弟兄聊天
[00:17:15.600 --> 00:17:18.400]  令我很感動
[00:17:18.400 --> 00:17:20.200]  他說他有一個小組
[00:17:20.200 --> 00:17:21.760]  一起讀經
[00:17:21.760 --> 00:17:24.920]  每一天讀十章
[00:17:24.920 --> 00:17:28.240]  一年就讀完整本《聖經》
[00:17:28.240 --> 00:17:31.080]  他說他已經讀了十六次
[00:17:31.080 --> 00:17:34.720]  即是你的小組有十六年了
[00:17:34.720 --> 00:17:37.160]  但是他說有一次聽到
[00:17:37.160 --> 00:17:39.560]  說到十一奉獻
[00:17:39.560 --> 00:17:42.800]  奉獻不單是金錢
[00:17:42.800 --> 00:17:46.120]  也可以是時間
[00:17:46.120 --> 00:17:50.440]  於是弟兄就定義
[00:17:50.440 --> 00:17:52.280]  每一天二十四小時
[00:17:52.280 --> 00:17:55.360]  一千四百四十分鐘
[00:17:55.360 --> 00:18:00.360]  他就有十一的時間去讀經
[00:18:00.360 --> 00:18:02.680]  即是應該是一百四十四分鐘
[00:18:02.680 --> 00:18:03.840]  但是他說算了
[00:18:03.840 --> 00:18:04.880]  還有六分鐘
[00:18:04.880 --> 00:18:05.720]  那就齊頭吧
[00:18:05.720 --> 00:18:08.800]  我讀一百五十分鐘
[00:18:08.800 --> 00:18:15.360]  他立志一生人要讀整本《聖經》一百次
[00:18:15.360 --> 00:18:16.680]  聽完之後我也覺得
[00:18:16.680 --> 00:18:19.880]  嘩
[00:18:19.880 --> 00:18:23.840]  他還用一個Excel表統計好了
[00:18:23.840 --> 00:18:26.680]  他說到二零五六年
[00:18:26.680 --> 00:18:30.920]  他就可以讀整本《聖經》一百次了
[00:18:30.920 --> 00:18:33.240]  他說他每一天一有時間就讀
[00:18:33.240 --> 00:18:38.720]  不是一百五十分鐘一段時間
[00:18:38.720 --> 00:18:41.600]  而是每一天有時間他就讀
[00:18:41.600 --> 00:18:42.320]  分開來
[00:18:42.320 --> 00:18:45.200]  每一次讀他都有一個計時
[00:18:45.200 --> 00:18:47.160]  他就拿手機給我看
[00:18:47.160 --> 00:18:49.680]  今天我讀了二十九分鐘
[00:18:49.680 --> 00:18:53.640]  還有一百二十九分鐘要讀
[00:18:53.640 --> 00:18:56.520]  是不是一百二十一分鐘
[00:18:56.520 --> 00:18:58.760]  他真的很認真去讀
[00:18:58.760 --> 00:18:59.720]  他也說
[00:18:59.720 --> 00:19:02.720]  他說一開始讀經會有不明白的
[00:19:02.720 --> 00:19:04.720]  不過不明白也要照讀
[00:19:04.720 --> 00:19:06.520]  當你讀多幾次
[00:19:06.520 --> 00:19:09.760]  慢慢東西進入腦袋就可以了
[00:19:09.760 --> 00:19:13.480]  到現在他一百五十分鐘讀
[00:19:13.480 --> 00:19:14.720]  他說除了讀《聖經》
[00:19:14.720 --> 00:19:16.320]  他還會看一些靈修書
[00:19:16.320 --> 00:19:20.440]  又或者是一些解釋這段《聖經》的書
[00:19:20.440 --> 00:19:24.000]  以致能夠更加認識這段經文
[00:19:24.000 --> 00:19:26.520]  怎樣去實踐
[00:19:26.520 --> 00:19:27.000]  是的
[00:19:27.000 --> 00:19:31.720]  他說讀《聖經》不難
[00:19:31.720 --> 00:19:37.560]  最難的就是要實踐
[00:19:37.560 --> 00:19:42.000]  不過讀《聖經》是認識神的第一步
[00:19:42.000 --> 00:19:45.160]  如果連經也不讀的話
[00:19:45.160 --> 00:19:48.240]  就根本不能實踐了
[00:19:48.240 --> 00:19:51.120]  所以他這麼認真地讀經
[00:19:51.120 --> 00:19:56.880]  他也很認真地學習去實踐神的話
[00:19:56.880 --> 00:19:58.760]  我真的很欣賞這位弟兄
[00:19:58.760 --> 00:20:00.600]  對神說話的愛慕
[00:20:00.600 --> 00:20:02.880]  對上釀的認真
[00:20:02.880 --> 00:20:05.880]  求神幫助他能夠行出神的道
[00:20:05.880 --> 00:20:07.880]  其實當聽他這樣分享的時候
[00:20:07.880 --> 00:20:09.280]  也很鼓勵我自己
[00:20:09.280 --> 00:20:11.480]  我想一下我要怎樣呢
[00:20:11.480 --> 00:20:13.640]  不過我還沒有定計劃
[00:20:13.640 --> 00:20:16.440]  我又沒有像他那樣用Excel表
[00:20:16.440 --> 00:20:19.200]  寫好每一天要讀什麼經
[00:20:19.200 --> 00:20:20.760]  每一天有什麼靈修
[00:20:20.760 --> 00:20:23.360]  他都會寫在旁邊
[00:20:23.360 --> 00:20:26.720]  是不是真的很認真呢?
[00:20:26.720 --> 00:20:30.040]  祈求神的名被尊為聖
[00:20:30.040 --> 00:20:33.680]  同時也祈求神的國來到
[00:20:33.680 --> 00:20:37.360]  那麼神的旨意很自然就成就了
[00:20:37.360 --> 00:20:42.000]  「行在地上如同行在天上」
[00:20:42.000 --> 00:20:44.040]  我相信每一個人
[00:20:44.040 --> 00:20:46.960]  每一個神拯救的人
[00:20:46.960 --> 00:20:48.960]  神在他的生命裡面
[00:20:48.960 --> 00:20:51.720]  都有他的旨意
[00:20:51.720 --> 00:20:57.600]  神的計劃就好像一幅很大的拼圖
[00:20:57.600 --> 00:21:00.080]  有千千萬萬塊
[00:21:00.080 --> 00:21:05.000]  你和我都是其中一塊
[00:21:05.000 --> 00:21:07.480]  就在那一個位置
[00:21:07.480 --> 00:21:11.600]  現在我們還不知道整幅圖畫是怎樣的
[00:21:11.600 --> 00:21:13.760]  因為我們都很有限
[00:21:13.760 --> 00:21:16.280]  不過將來
[00:21:16.280 --> 00:21:19.400]  當整幅拼圖拼好的時候
[00:21:19.400 --> 00:21:21.520]  我們就知道了
[00:21:21.520 --> 00:21:23.440]  而很重要的是
[00:21:23.440 --> 00:21:26.080]  一塊都不能少
[00:21:26.080 --> 00:21:30.160]  如果大家有拼圖就知道了
[00:21:30.160 --> 00:21:32.160]  有時候不見了一塊
[00:21:32.160 --> 00:21:35.360]  你就會很努力地找回那一塊
[00:21:35.360 --> 00:21:36.360]  要拼好
[00:21:36.360 --> 00:21:42.360]  因為這樣才是一個完整的拼圖
[00:21:42.360 --> 00:21:46.400]  願意我們每一個都在神的裡面
[00:21:46.400 --> 00:21:50.480]  尋求神在我們生命裡面的旨意
[00:21:50.480 --> 00:21:54.800]  願神的旨意能夠成就
[00:21:54.800 --> 00:21:56.560]  下一次
