
[00:00:00.000 --> 00:00:03.880]  今天很想在分享聖經之前
[00:04:10.800 --> 00:04:12.800]  而中間的經文
[00:04:12.800 --> 00:04:15.800]  重點是講到耶穌和一群門徒
[00:04:15.800 --> 00:04:18.800]  在往耶路撒冷的路上
[00:04:18.800 --> 00:04:21.800]  耶穌向門徒作出他的啟示
[00:04:21.800 --> 00:04:23.800]  讓他們的門徒
[00:04:23.800 --> 00:04:26.800]  他們的屬靈的眼睛慢慢開啟
[00:04:26.800 --> 00:04:28.800]  大家如果看到這個表
[00:04:28.800 --> 00:04:31.800]  我們會發現在整個段落裡
[00:04:31.800 --> 00:04:35.800]  耶穌在不同的地點和時間裡
[00:04:35.800 --> 00:04:38.800]  先後作出三次的教導
[00:04:38.800 --> 00:04:41.800]  這三次的教導就是教導門徒
[00:04:41.800 --> 00:04:45.800]  他自己將要受難、受死和復活
[00:04:45.800 --> 00:04:49.800]  都是包含在這個經文的範圍裡
[00:04:49.800 --> 00:04:51.800]  耶穌要教導門徒
[00:04:51.800 --> 00:04:53.800]  他將要受難、受死和復活
[00:04:53.800 --> 00:04:56.800]  目的就是希望他們明白
[00:04:56.800 --> 00:04:58.800]  跟隨耶穌的道路
[00:04:58.800 --> 00:05:01.800]  真正的意思是在於
[00:05:01.800 --> 00:05:03.800]  甘於學習耶穌基督的榜樣
[00:05:03.800 --> 00:05:06.800]  學習寫記和向神謙卑
[00:05:06.800 --> 00:05:08.800]  兩個很重要的功課
[00:05:08.800 --> 00:05:10.800]  今天很想藉著兩段經文
[00:05:10.800 --> 00:05:13.800]  分別是八章31到38節
[00:05:13.800 --> 00:05:17.800]  和第九章30到37節
[00:05:17.800 --> 00:05:19.800]  去思想以上兩個
[00:05:19.800 --> 00:05:21.800]  我們跟隨耶穌作主門徒
[00:05:21.800 --> 00:05:23.800]  很重要的題目
[00:05:23.800 --> 00:05:25.800]  讓我們一起有一個禱告
[00:05:25.800 --> 00:05:27.800]  我們跟著心祈禱
[00:05:27.800 --> 00:05:30.800]  天父我們作為每一個
[00:05:30.800 --> 00:05:33.800]  跟隨耶穌基督的門徒
[00:05:33.800 --> 00:05:38.800]  在過程裡我們都會面對很多的挑戰
[00:05:38.800 --> 00:05:42.800]  有些時候我們在世俗裡
[00:05:42.800 --> 00:05:44.800]  過我們的生活
[00:05:44.800 --> 00:05:46.800]  我們有很多的煩擾
[00:05:46.800 --> 00:05:48.800]  很多的衝擊、很多的挑戰
[00:05:48.800 --> 00:05:50.800]  有時我們生命裡
[00:05:50.800 --> 00:05:53.800]  都會跟著好像有些迷茫
[00:05:53.800 --> 00:05:54.800]  大主我們求祢
[00:05:54.800 --> 00:05:56.800]  繼續用祢的說話
[00:05:56.800 --> 00:05:58.800]  成為我們的提醒和幫助
[00:05:58.800 --> 00:06:02.800]  以致我們繼續跟隨祢的道路上
[00:06:02.800 --> 00:06:03.800]  我們不偏離
[00:06:03.800 --> 00:06:05.800]  繼續在我們的人生裡
[00:06:05.800 --> 00:06:07.800]  學習怎樣好好的跟隨祢
[00:06:07.800 --> 00:06:10.800]  求祢就帶領我們以下的時間
[00:06:10.800 --> 00:06:13.800]  用祢的說話進入我們的生命裡
[00:06:13.800 --> 00:06:16.800]  也讓我們學習怎樣去繼續
[00:06:16.800 --> 00:06:19.800]  在人生的路上跟隨耶穌
[00:06:19.800 --> 00:06:20.800]  我們同心禱告
[00:06:20.800 --> 00:06:21.800]  奉求耶穌基督
[00:06:21.800 --> 00:06:23.800]  得勝明智祈求
[00:06:23.800 --> 00:06:24.800]  阿們
[00:06:24.800 --> 00:06:27.800]  這兩段經文是講到
[00:06:27.800 --> 00:06:31.800]  有關耶穌基督教導自己的受苦
[00:06:31.800 --> 00:06:33.800]  被殺和復活的事
[00:06:33.800 --> 00:06:36.800]  我們看到在馬可的筆下
[00:06:36.800 --> 00:06:40.800]  當耶穌越接近耶路撒冷的時候
[00:06:40.800 --> 00:06:42.800]  祂就越顯得很焦急
[00:06:42.800 --> 00:06:46.800]  因為祂和祂朝夕相對的門徒
[00:06:46.800 --> 00:06:47.800]  似乎不是很明白
[00:06:47.800 --> 00:06:50.800]  耶穌說的話的意思
[00:06:50.800 --> 00:06:53.800]  當我們看到這些經文
[00:06:53.800 --> 00:06:56.800]  在馬科第八章的十七到十八節
[00:06:56.800 --> 00:06:59.800]  當時的門徒為了沒有病
[00:06:59.800 --> 00:07:01.800]  而彼此議論的時候
[00:07:01.800 --> 00:07:05.800]  耶穌的憂慮就表現在這些說話裡
[00:07:05.800 --> 00:07:07.800]  在這兩段經文裡
[00:07:07.800 --> 00:07:08.800]  耶穌說
[00:07:08.800 --> 00:07:11.800]  你們為什麼因為沒有病而議論呢?
[00:07:11.800 --> 00:07:13.800]  你們還不領悟?
[00:07:13.800 --> 00:07:14.800]  還不明白嗎?
[00:07:14.800 --> 00:07:16.800]  你們的心還是如還嗎?
[00:07:16.800 --> 00:07:19.800]  你們有眼睛看不見嗎?
[00:07:19.800 --> 00:07:20.800]  有耳朵聽不到嗎?
[00:07:20.800 --> 00:07:21.800]  也不記得嗎?
[00:07:21.800 --> 00:07:24.800]  我們從這些說話裡看到
[00:07:24.800 --> 00:07:28.800]  耶穌似乎對門徒的不明白
[00:07:28.800 --> 00:07:31.800]  心裡有很大的憂慮和煩擾
[00:07:32.800 --> 00:07:36.800]  我們看到耶穌面對門徒的愚頑
[00:07:36.800 --> 00:07:39.800]  祂不斷地對門徒
[00:07:39.800 --> 00:07:41.800]  慢慢地引導他們去明白
[00:07:41.800 --> 00:07:44.800]  耶穌的身份是哪一個
[00:07:44.800 --> 00:07:46.800]  由原本門徒認為
[00:07:46.800 --> 00:07:49.800]  耶穌是夫子、老師、先知
[00:07:49.800 --> 00:07:52.800]  去到第八章二十九節
[00:07:52.800 --> 00:07:55.800]  彼得宣認耶穌是基督
[00:07:55.800 --> 00:07:57.800]  在這個時間
[00:07:57.800 --> 00:08:00.800]  似乎門徒開始慢慢認識到
[00:08:00.800 --> 00:08:02.800]  耶穌究竟是誰
[00:08:02.800 --> 00:08:05.800]  而隨著彼得的宣告
[00:08:05.800 --> 00:08:07.800]  耶穌就作出以下的教導
[00:08:07.800 --> 00:08:11.800]  也是今天我們集中去看的兩段經文
[00:08:11.800 --> 00:08:13.800]  第一段經文是
[00:08:13.800 --> 00:08:17.800]  馬科興第八章三十一到三十八節
[00:08:17.800 --> 00:08:19.800]  我給的題目是
[00:08:19.800 --> 00:08:23.800]  展現門徒甘願捨己的生命
[00:08:23.800 --> 00:08:28.800]  很想弟兄姊妹我們一起先去讀這段經文
[00:08:28.800 --> 00:08:30.800]  馬科興第八章三十一到三十八節
[00:08:30.800 --> 00:08:31.800]  我們一起讀
[00:08:31.800 --> 00:08:33.800]  從此
[00:08:33.800 --> 00:08:35.800]  他教導他們說
[00:08:35.800 --> 00:08:38.800]  人子必須受許多的苦
[00:08:38.800 --> 00:08:42.800]  被長老、祭司長和民事氣絕
[00:08:42.800 --> 00:08:44.800]  並且被殺
[00:08:44.800 --> 00:08:46.800]  三天後復活
[00:08:46.800 --> 00:08:49.800]  耶穌說了這話
[00:08:49.800 --> 00:08:51.800]  彼得就拉著他
[00:08:51.800 --> 00:08:52.800]  責備他
[00:08:52.800 --> 00:08:56.800]  耶穌轉過來看著門徒
[00:08:56.800 --> 00:08:58.800]  叱咤彼得說
[00:08:58.800 --> 00:09:01.800]  撒旦退到我後邊去
[00:09:01.800 --> 00:09:04.800]  因為你不體會神的心意
[00:09:04.800 --> 00:09:07.800]  而是體會人的意思
[00:09:07.800 --> 00:09:10.800]  於是他叫眾人和門徒來
[00:09:10.800 --> 00:09:12.800]  對他們說
[00:09:12.800 --> 00:09:14.800]  若有人要跟從我
[00:09:14.800 --> 00:09:16.800]  就當捨己
[00:09:16.800 --> 00:09:20.800]  背起自己的十字架來跟從我
[00:09:20.800 --> 00:09:23.800]  因為凡要救自己生命的
[00:09:23.800 --> 00:09:25.800]  必喪失生命
[00:09:25.800 --> 00:09:28.800]  凡為我和福音喪失生命的
[00:09:28.800 --> 00:09:31.800]  必救自己的生命
[00:09:31.800 --> 00:09:34.800]  人就是賺得全世界
[00:09:34.800 --> 00:09:36.800]  賠上自己的生命
[00:09:36.800 --> 00:09:38.800]  有什麼益處呢?
[00:09:38.800 --> 00:09:42.800]  人還能拿什麼換生命呢?
[00:09:42.800 --> 00:09:45.800]  凡在這淫亂罪惡的世代
[00:09:45.800 --> 00:09:49.800]  把我和我的道當作可恥的
[00:09:49.800 --> 00:09:52.800]  人子在他父的榮耀裡
[00:09:52.800 --> 00:09:56.800]  與聖天使一同來臨的時候
[00:09:56.800 --> 00:10:00.800]  也要把那人當作可恥的
[00:10:00.800 --> 00:10:03.800]  我們讀了這段經文
[00:10:03.800 --> 00:10:07.800]  我們看到在8章31節一開始的時候
[00:10:07.800 --> 00:10:11.800]  馬可用了「從此」這個詞
[00:10:11.800 --> 00:10:15.800]  去表達當中的因果關係
[00:10:15.800 --> 00:10:16.800]  如果大家記得
[00:10:16.800 --> 00:10:18.800]  在之前的經文正正就是說
[00:10:18.800 --> 00:10:21.800]  彼得認出耶穌是基督
[00:10:21.800 --> 00:10:23.800]  從此之後
[00:10:23.800 --> 00:10:25.800]  耶穌就教導他們以下的
[00:10:25.800 --> 00:10:27.800]  一個很重要的道理
[00:10:27.800 --> 00:10:30.800]  似乎耶穌就是要進一步向門徒
[00:10:30.800 --> 00:10:33.800]  去解釋究竟什麼為之
[00:10:33.800 --> 00:10:34.800]  「耶穌是基督」
[00:10:34.800 --> 00:10:37.800]  究竟是說一個什麼意思呢?
[00:10:37.800 --> 00:10:40.800]  在經文裡我們看到
[00:10:40.800 --> 00:10:44.800]  「耶穌是基督」是有兩個層面的意思
[00:10:44.800 --> 00:10:47.800]  第一個層面的意思就是
[00:10:47.800 --> 00:10:49.800]  對著耶穌來說
[00:10:49.800 --> 00:10:51.800]  對著耶穌來說
[00:10:51.800 --> 00:10:53.800]  祂作為一個人子
[00:10:53.800 --> 00:10:56.800]  耶穌必須要受很多的苦
[00:10:56.800 --> 00:11:00.800]  被長老、祭司長和民事氣絕
[00:11:00.800 --> 00:11:01.800]  並且被殺
[00:11:01.800 --> 00:11:03.800]  三天之後要復活
[00:11:03.800 --> 00:11:06.800]  這是耶穌作為基督的時候
[00:11:06.800 --> 00:11:08.800]  第一個層面的意思
[00:11:08.800 --> 00:11:10.800]  而耶穌作為基督
[00:11:10.800 --> 00:11:13.800]  在另一個層面就是對著門徒來說
[00:11:13.800 --> 00:11:15.800]  對著門徒來說是什麼意思呢?
[00:11:15.800 --> 00:11:18.800]  就是說如果有人要跟從耶穌的話
[00:11:18.800 --> 00:11:21.800]  就當寫己背起自己的十字架
[00:11:21.800 --> 00:11:23.800]  來跟從耶穌
[00:11:23.800 --> 00:11:25.800]  所以我們看到耶穌是基督
[00:11:25.800 --> 00:11:27.800]  不單只是一個宣認
[00:11:27.800 --> 00:11:29.800]  而是對耶穌來說
[00:11:29.800 --> 00:11:30.800]  對門徒來說
[00:11:30.800 --> 00:11:33.800]  都有一個特定的意思
[00:11:33.800 --> 00:11:35.800]  耶穌作為基督
[00:11:35.800 --> 00:11:36.800]  上帝的受高者
[00:11:36.800 --> 00:11:39.800]  上帝所揀選的尼塞亞
[00:11:39.800 --> 00:11:41.800]  是必須要受苦
[00:11:41.800 --> 00:11:44.800]  被長老、祭司長、民事氣絕
[00:11:44.800 --> 00:11:45.800]  並且被殺
[00:11:45.800 --> 00:11:47.800]  三天之後復活
[00:11:47.800 --> 00:11:50.800]  這是耶穌作為人子必須經歷
[00:11:50.800 --> 00:11:52.800]  而不可以免除
[00:11:52.800 --> 00:11:56.800]  又或者甚至沒有任何議價的空間
[00:11:56.800 --> 00:12:00.800]  耶穌可不可以只是受苦而不被殺呢?
[00:12:00.800 --> 00:12:01.800]  是不可以的
[00:12:01.800 --> 00:12:06.800]  又或者耶穌可不可以只是被殺而不受苦呢?
[00:12:06.800 --> 00:12:07.800]  也都不可以的
[00:12:07.800 --> 00:12:11.800]  又或者耶穌可不可以死了之後不復活呢?
[00:12:11.800 --> 00:12:13.800]  我們知道這個一定是不可以的
[00:12:13.800 --> 00:12:16.800]  就是說耶穌作為基督
[00:12:16.800 --> 00:12:19.800]  祂必須經歷的三個條件是
[00:12:19.800 --> 00:12:22.800]  祂要受苦、受死和復活
[00:12:22.800 --> 00:12:27.800]  這三個條件缺少一個都是不可以的
[00:12:27.800 --> 00:12:29.800]  所以耶穌作為基督
[00:12:29.800 --> 00:12:30.800]  對耶穌來說
[00:12:30.800 --> 00:12:33.800]  是有這個層面的意思在裡面
[00:12:33.800 --> 00:12:35.800]  但是我們知道
[00:12:35.800 --> 00:12:37.800]  當彼得聽到耶穌說
[00:12:37.800 --> 00:12:40.800]  他將要面對這些事的時候
[00:12:40.800 --> 00:12:42.800]  彼得的回應是怎樣呢?
[00:12:42.800 --> 00:12:44.800]  彼得的回應是
[00:12:44.800 --> 00:12:46.800]  責備耶穌
[00:12:46.800 --> 00:12:48.800]  彼得的回應是
[00:12:48.800 --> 00:12:52.800]  否定耶穌作為基督這些條件
[00:12:52.800 --> 00:12:55.800]  彼得剛剛去宣認耶穌是基督
[00:12:55.800 --> 00:12:56.800]  但是轉過頭來
[00:12:56.800 --> 00:13:00.800]  彼得就被耶穌嚴厲地責備
[00:13:00.800 --> 00:13:02.800]  耶穌更加直接指出
[00:13:02.800 --> 00:13:05.800]  這就是撒旦攔阻上帝
[00:13:05.800 --> 00:13:09.800]  成就人類拯救計劃的一個手段
[00:13:09.800 --> 00:13:12.800]  但是這個部分不是今天講到的重點
[00:13:12.800 --> 00:13:15.800]  所以我們今天就重略了
[00:13:15.800 --> 00:13:17.800]  但是我們今天講的第二個層面
[00:13:17.800 --> 00:13:19.800]  是今天我們講到的
[00:13:19.800 --> 00:13:22.800]  想針對我們多一點思想的層面
[00:13:22.800 --> 00:13:24.800]  就是耶穌是基督
[00:13:24.800 --> 00:13:27.800]  對於當時的群眾和一群門徒
[00:13:27.800 --> 00:13:30.800]  究竟是在說一個什麼意思呢?
[00:13:30.800 --> 00:13:32.800]  首先我們看到耶穌說
[00:13:32.800 --> 00:13:35.800]  若有人要跟從耶穌
[00:13:35.800 --> 00:13:39.800]  就當舍己背起他自己十字架來跟從他
[00:13:39.800 --> 00:13:41.800]  首先是「若」
[00:13:41.800 --> 00:13:46.800]  即是人可以選擇跟從或不跟從
[00:13:46.800 --> 00:13:51.800]  耶穌從來沒有強迫任何一個人去跟從他
[00:13:51.800 --> 00:13:55.800]  反而是向眾人和門徒講清楚
[00:13:55.800 --> 00:14:00.800]  跟從耶穌背後是代表著一個什麼意思
[00:14:00.800 --> 00:14:05.800]  跟從耶穌背後所需要付的代價是什麼
[00:14:05.800 --> 00:14:08.800]  如果一個人選擇跟從的話
[00:14:08.800 --> 00:14:13.800]  就當舍己和背起自己的十字架
[00:14:13.800 --> 00:14:17.800]  舍己這個原文
[00:14:17.800 --> 00:14:20.800]  Apanioma這個原文
[00:14:20.800 --> 00:14:23.800]  在福音書裡面出現的次數不是很多
[00:14:23.800 --> 00:14:27.800]  只是出現在瑪太福音、馬可福音和路加福音
[00:14:27.800 --> 00:14:30.800]  總共十一次的出現
[00:14:30.800 --> 00:14:33.800]  更加特別的地方就是
[00:14:33.800 --> 00:14:36.800]  中文翻譯這個字除了舍己之外
[00:14:36.800 --> 00:14:40.800]  就是描述彼得三次不認主的時候說到
[00:14:40.800 --> 00:14:43.800]  當彼得不認耶穌的時候
[00:14:43.800 --> 00:14:45.800]  這個「不認」這個字
[00:14:45.800 --> 00:14:49.800]  正正就是這個「舍己」的字是同一個字
[00:14:49.800 --> 00:14:55.800]  在《馬太福音》26章、《馬可福音》14章和《路加福音》22章
[00:14:55.800 --> 00:14:59.800]  彼得不認主的「不認」
[00:14:59.800 --> 00:15:06.800]  跟這裡說到要「舍己」這個字是同一個字
[00:15:06.800 --> 00:15:10.800]  我們看到很特別
[00:15:10.800 --> 00:15:13.800]  彼得為什麼不認主呢?
[00:15:13.800 --> 00:15:19.800]  因為他恐懼將要面對的死亡
[00:15:19.800 --> 00:15:26.800]  他沒有捨棄這種恐懼帶來的死亡
[00:15:26.800 --> 00:15:28.800]  以致他不認主
[00:15:29.800 --> 00:15:34.800]  有時我們可能生命裡沒有捨棄一些東西
[00:15:34.800 --> 00:15:38.800]  而阻礙我們去承認主
[00:15:38.800 --> 00:15:45.800]  「不認」和「捨棄」在原文裡是同一個字
[00:15:45.800 --> 00:15:48.800]  裡面有一個很特別的意思
[00:15:48.800 --> 00:15:51.800]  「捨棄」和「不認」都需要有一個對象
[00:15:51.800 --> 00:15:54.800]  但耶穌說這裡捨棄的對象是誰呢?
[00:15:54.800 --> 00:15:55.800]  是自己
[00:15:55.800 --> 00:15:57.800]  捨棄自己
[00:15:57.800 --> 00:15:59.800]  捨棄自己是什麼意思呢?
[00:15:59.800 --> 00:16:02.800]  就是不用自己的價值作為量度
[00:16:02.800 --> 00:16:10.800]  亦嘗試學習不再以自己作為中心
[00:16:10.800 --> 00:16:17.800]  最近在一個打工仔的網站上找到這幅圖畫
[00:16:17.800 --> 00:16:21.800]  是說到人長大後需要捨棄的四樣東西
[00:16:21.800 --> 00:16:23.800]  我不知道大家是否認同
[00:16:23.800 --> 00:16:27.800]  這四樣東西是人長大後需要學習捨棄的
[00:16:27.800 --> 00:16:28.800]  第一是什麼呢?
[00:16:28.800 --> 00:16:30.800]  就是沒有意義的飯局
[00:16:30.800 --> 00:16:33.800]  第二是一些不愛你的人
[00:16:33.800 --> 00:16:36.800]  第三是看不起你的親戚
[00:16:36.800 --> 00:16:40.800]  第四是虛情假意的朋友
[00:16:40.800 --> 00:16:42.800]  我不知道這四樣東西
[00:16:42.800 --> 00:16:48.800]  是否在你人生長大後需要學習捨棄的四樣東西
[00:16:48.800 --> 00:16:52.800]  捨棄這四樣東西其實一點都不容易
[00:16:52.800 --> 00:16:57.800]  或者可以說我們都要嘗試學習捨棄這四樣東西
[00:16:57.800 --> 00:17:04.800]  但耶穌說到要捨棄的意思更加不容易
[00:17:04.800 --> 00:17:07.800]  但我們看到耶穌說
[00:17:07.800 --> 00:17:10.800]  當一個人選擇跟隨他要學習捨棄的時候
[00:17:10.800 --> 00:17:12.800]  帶來的是什麼呢?
[00:17:12.800 --> 00:17:15.800]  就是當一個人願意捨棄的時候
[00:17:15.800 --> 00:17:19.800]  他就真正明白生命的意義在哪裡
[00:17:19.800 --> 00:17:23.800]  所以耶穌在之後的經文提到
[00:17:23.800 --> 00:17:27.800]  「凡要救自己生命必喪失生命」
[00:17:27.800 --> 00:17:32.800]  「凡為我和福音喪失生命必救自己生命」
[00:17:32.800 --> 00:17:36.800]  「人若讚得全世界賠上自己的生命有什麼益處呢?」
[00:17:36.800 --> 00:17:39.800]  「人還能拿什麼換生命呢?」
[00:17:39.800 --> 00:17:43.800]  這裡好像說到一個很吊詭的情況
[00:17:43.800 --> 00:17:46.800]  就是原來跟從耶穌的人
[00:17:46.800 --> 00:17:50.800]  當他一步一步學習捨棄自己
[00:17:50.800 --> 00:17:55.800]  捨棄一種以自我為中心的生命角度的時候
[00:17:55.800 --> 00:17:57.800]  他就真正慢慢明白
[00:17:57.800 --> 00:18:01.800]  在生命裡面的意義是什麼
[00:18:01.800 --> 00:18:06.800]  當一個人願意跟隨耶穌捨棄付代價的時候
[00:18:06.800 --> 00:18:12.800]  他慢慢找到生命真正的意義和豐盛是說什麼
[00:18:12.800 --> 00:18:15.800]  有心理學家說到一件事
[00:18:15.800 --> 00:18:17.800]  就是這樣說的
[00:18:17.800 --> 00:18:21.800]  他說有些事物能夠讓我們持久地感覺到
[00:18:21.800 --> 00:18:23.800]  我們的生命是有意義的
[00:18:23.800 --> 00:18:25.800]  其中是什麼呢?
[00:18:25.800 --> 00:18:28.800]  就是將我們的生命的精力和金錢
[00:18:28.800 --> 00:18:32.800]  投放在一些比我們更加宏偉的理想裡面
[00:18:32.800 --> 00:18:34.800]  他說雖然我們開始的時候
[00:18:34.800 --> 00:18:38.800]  會被一種義務或者責任感驅使
[00:18:38.800 --> 00:18:41.800]  但是當我們願意投入我們的生命
[00:18:41.800 --> 00:18:43.800]  自己給一個更加偉大的
[00:18:43.800 --> 00:18:45.800]  更加宏大的理想的時候
[00:18:45.800 --> 00:18:49.800]  你慢慢會發現生命的真正意義
[00:18:49.800 --> 00:18:52.800]  和生命的快樂是什麼
[00:18:52.800 --> 00:18:55.800]  其實這個心理學家所說的話
[00:18:55.800 --> 00:19:01.800]  其實和我們今天每一個跟隨耶穌做門徒的人都很相似
[00:19:01.800 --> 00:19:04.800]  因為我們會在跟隨耶穌的道路的時候
[00:19:04.800 --> 00:19:09.800]  會發現就是我們願意靠著上帝去成長
[00:19:09.800 --> 00:19:15.800]  去習慣寫忌、謙卑、奉獻、簡樸的生活的時候
[00:19:15.800 --> 00:19:19.800]  我們就會開始捨棄一些積累在我們和上帝
[00:19:19.800 --> 00:19:23.800]  和人之間的關係裡的一些雜質
[00:19:23.800 --> 00:19:27.800]  我們應該會活得更加自由和完整
[00:19:27.800 --> 00:19:34.800]  更加願意將我們的生命投放在上帝的使命裡
[00:19:34.800 --> 00:19:37.800]  就好像彼得的經歷一樣
[00:19:37.800 --> 00:19:42.800]  他從不認主到他願意為主捨棄
[00:19:42.800 --> 00:19:46.800]  在他的人生裡都是一步一步地去學習到
[00:19:46.800 --> 00:19:48.800]  什麼為之捨棄
[00:19:48.800 --> 00:19:52.800]  在《約翰福音》裡描述彼得當他年老的時候
[00:19:52.800 --> 00:19:56.800]  他甘願被人帶到他不願意去的地方
[00:19:56.800 --> 00:19:59.800]  最後為主殉道
[00:19:59.800 --> 00:20:02.800]  在彼得的生命裡他慢慢學習
[00:20:02.800 --> 00:20:05.800]  什麼叫做真正的捨棄
