
[00:00:00.000 --> 00:00:01.800]  我曾經聽過一首歌
[00:09:41.920 --> 00:09:43.720]  他將要去下一個目的地
[00:09:43.720 --> 00:09:44.960]  剛才大家讀過了
[00:09:44.960 --> 00:09:47.840]  下一個第一個進到加拿大停留的地方
[00:09:47.840 --> 00:09:49.520]  大家記不記得在哪?
[00:09:49.520 --> 00:09:50.760]  我聽到有些答案
[00:09:50.760 --> 00:09:51.800]  是事件
[00:09:51.800 --> 00:09:55.920]  知不知道由哈蘭走到事件有多長?
[00:09:55.920 --> 00:09:57.240]  我查過了
[00:09:57.240 --> 00:10:00.480]  有625公里
[00:10:00.480 --> 00:10:04.280]  大概這樣說你都不知道625公里有多長
[00:10:04.280 --> 00:10:07.760]  我就借助AI幫我估算一下
[00:10:07.760 --> 00:10:13.760]  625公里如果由荔枝角這裡做出發點
[00:10:13.760 --> 00:10:14.680]  走路
[00:10:14.680 --> 00:10:18.120]  你猜猜可以走到哪?
[00:10:18.120 --> 00:10:20.680]  深圳嗎?
[00:10:20.680 --> 00:10:21.680]  聽著
[00:10:21.680 --> 00:10:25.360]  是廣西的南寧
[00:10:25.360 --> 00:10:26.160]  真的
[00:10:26.160 --> 00:10:27.960]  你不信你去AI問一問
[00:10:27.960 --> 00:10:30.080]  除非AI騙我
[00:10:30.080 --> 00:10:33.680]  話說有句俗語叫走路上
[00:10:33.680 --> 00:10:36.560]  走路上廣州是143公里
[00:10:36.560 --> 00:10:41.320]  等於阿博蘭由哈蘭走到第一個停留
[00:10:41.320 --> 00:10:45.640]  去到加拿大事件的目的地的4倍多
[00:10:45.640 --> 00:10:46.920]  厲害吧?
[00:10:46.920 --> 00:10:48.120]  不要忘記
[00:10:48.120 --> 00:10:51.200]  阿博蘭當時沒有飛機沒有高鐵
[00:10:51.200 --> 00:10:54.480]  所以他只是徒步或者騎著胸口去
[00:10:54.480 --> 00:10:57.400]  你就可以看到他那份義無反顧
[00:10:57.400 --> 00:10:58.520]  誓不回頭
[00:10:58.520 --> 00:11:02.800]  就朝著上帝給他的呼召和應許
[00:11:02.800 --> 00:11:04.880]  擁有第一個心第一個義
[00:11:04.880 --> 00:11:06.880]  就是全心信服
[00:11:06.880 --> 00:11:09.320]  遵主旨意而去
[00:11:09.320 --> 00:11:11.400]  話說我來福士奉之前
[00:11:11.400 --> 00:11:13.920]  我就在自己的舞會侍奉了十多年
[00:11:13.920 --> 00:11:16.440]  我一直都是服侍青少年人的
[00:11:16.440 --> 00:11:18.760]  我就很喜歡透過一些遊戲
[00:11:18.760 --> 00:11:20.240]  啟發性的遊戲
[00:11:20.240 --> 00:11:21.600]  來跟青少年人玩
[00:11:21.600 --> 00:11:24.960]  讓他們一路玩的過程可以有所學習
[00:11:24.960 --> 00:11:27.840]  我就跟他們玩過一個遊戲叫杜猛遊戲
[00:11:27.840 --> 00:11:29.840]  有沒有人玩過?
[00:11:29.840 --> 00:11:31.600]  我聽到有些人玩過
[00:11:31.600 --> 00:11:33.560]  杜猛遊戲是什麼?大部分人都沒有玩過
[00:11:33.560 --> 00:11:35.600]  怎麼玩的?告訴你
[00:11:35.600 --> 00:11:36.760]  大家可以
[00:11:36.760 --> 00:11:37.560]  不好意思
[00:11:37.560 --> 00:11:40.680]  剛才忘記展示這個625公里的地圖
[00:11:40.680 --> 00:11:42.400]  來杜猛遊戲
[00:11:42.400 --> 00:11:45.680]  杜猛遊戲這裡有張照片給大家想一想
[00:11:45.680 --> 00:11:47.400]  聽我一路形容
[00:11:47.400 --> 00:11:49.760]  這個遊戲分組玩的
[00:11:49.760 --> 00:11:52.520]  每一組就要派一個代表出來
[00:11:52.520 --> 00:11:54.080]  說明有盲的人
[00:11:54.080 --> 00:11:56.960]  就要用布蒙著眼睛
[00:11:56.960 --> 00:11:58.520]  扮盲的人
[00:11:58.520 --> 00:12:00.960]  他就需要由起點
[00:12:00.960 --> 00:12:02.960]  徒步走到終點
[00:12:02.960 --> 00:12:04.840]  不過當然沒那麼簡單
[00:12:04.840 --> 00:12:06.560]  蒙著布之後
[00:12:06.560 --> 00:12:08.480]  第二些小組
[00:12:08.480 --> 00:12:10.640]  就會在那個人的路徑前
[00:12:10.640 --> 00:12:12.440]  加一些障礙物
[00:12:12.440 --> 00:12:14.400]  你看到這裡有什麼
[00:12:14.400 --> 00:12:16.040]  幅圖畫顯示有燒皮
[00:12:16.040 --> 00:12:17.240]  看到嗎?
[00:12:17.240 --> 00:12:18.440]  有一點點突起
[00:12:18.440 --> 00:12:20.280]  還有其他不同的障礙物
[00:12:20.280 --> 00:12:22.600]  那個人怎麼走?蒙著眼
[00:12:22.600 --> 00:12:24.120]  又有障礙物
[00:12:24.120 --> 00:12:25.800]  他的同隊隊員
[00:12:25.800 --> 00:12:28.560]  就會發出溫馨提示
[00:12:28.560 --> 00:12:30.320]  用聲音導航
[00:12:30.320 --> 00:12:31.160]  告訴你
[00:12:31.160 --> 00:12:32.920]  向左走三步
[00:12:32.920 --> 00:12:34.200]  向前走十步
[00:12:34.200 --> 00:12:37.760]  就這樣靠著他的同隊隊員的指示
[00:12:37.760 --> 00:12:39.560]  走到終點
[00:12:39.560 --> 00:12:40.560]  不過這樣的
[00:12:40.560 --> 00:12:43.440]  這個遊戲可以再升一個層次
[00:12:43.440 --> 00:12:45.280]  就是其他組的組員
[00:12:45.280 --> 00:12:47.280]  可以充當魔鬼的角色
[00:12:47.280 --> 00:12:49.000]  在沿途一路走的時候
[00:12:49.000 --> 00:12:53.120]  他就會不斷發出一些騷擾的聲音
[00:12:53.120 --> 00:12:55.720]  或者是一些錯誤的指示
[00:12:55.720 --> 00:12:57.800]  你猜難不難?
[00:12:57.800 --> 00:12:58.560]  我玩過
[00:12:58.560 --> 00:12:59.480]  我真的玩過
[00:12:59.480 --> 00:12:59.960]  我告訴你
[00:12:59.960 --> 00:13:01.440]  蒙著眼之後
[00:13:01.440 --> 00:13:03.120]  其實你要走第一步
[00:13:03.120 --> 00:13:04.480]  都已經很不簡單
[00:13:04.480 --> 00:13:06.840]  如果你前面可能有障礙物
[00:13:06.840 --> 00:13:08.120]  就更艱辛
[00:13:08.120 --> 00:13:10.680]  而當你周邊很多人在說話
[00:13:10.680 --> 00:13:12.400]  你要很小心去分
[00:13:12.400 --> 00:13:15.120]  哪把聲音是我的隊員的呢?
[00:13:15.120 --> 00:13:18.080]  哪把聲音是來自扮魔鬼的其他隊員呢?
[00:13:18.080 --> 00:13:18.920]  我告訴你
[00:13:18.920 --> 00:13:20.200]  是舉步維艱的
[00:13:20.200 --> 00:13:21.720]  弟兄姊妹
[00:13:21.720 --> 00:13:24.120]  不過我想告訴你
[00:13:24.120 --> 00:13:25.120]  玩過這個遊戲
[00:13:25.120 --> 00:13:27.240]  你就知道
[00:13:27.240 --> 00:13:29.320]  事實上人生路都是這樣
[00:13:29.320 --> 00:13:31.240]  在你身邊有很多不同的聲音
[00:13:31.240 --> 00:13:32.080]  有些叫你A
[00:13:32.080 --> 00:13:33.520]  有些叫你B
[00:13:33.520 --> 00:13:38.360]  不過有一個聲音願意為你作出導航
[00:13:38.360 --> 00:13:40.000]  就是天父的聲音
[00:13:40.000 --> 00:13:42.440]  今天雖然我們沒有蒙著我們的眼睛
[00:13:42.440 --> 00:13:44.680]  但願意我們都細心地去分辨
[00:13:44.680 --> 00:13:47.560]  聆聽哪一個聲音來自上帝
[00:13:47.560 --> 00:13:49.480]  識別到上帝聲音的時候
[00:13:49.480 --> 00:13:50.320]  不要害怕
[00:13:50.320 --> 00:13:52.880]  憑全心信服
[00:13:52.880 --> 00:13:54.920]  就遵主旨意而行
[00:13:54.920 --> 00:13:55.520]  弟兄姊妹
[00:13:55.520 --> 00:13:56.600]  如果你未玩過這個遊戲
[00:13:56.600 --> 00:13:57.400]  我鼓勵你
[00:13:57.400 --> 00:13:58.800]  在你的團契小組裡
[00:13:58.800 --> 00:13:59.960]  在你加罪的時候
[00:13:59.960 --> 00:14:01.600]  就來玩一玩
[00:14:01.600 --> 00:14:02.040]  好了
[00:14:02.040 --> 00:14:04.120]  回到阿伯拉罕
[00:14:04.120 --> 00:14:07.480]  他不單讓我們看到他的全心信服
[00:14:07.480 --> 00:14:08.560]  遵主旨意
[00:14:08.560 --> 00:14:10.440]  因為接著出現第二個心
[00:14:10.440 --> 00:14:11.960]  不過在說第二個心之前
[00:14:11.960 --> 00:14:13.520]  我們再看一看第五節
[00:14:13.520 --> 00:14:14.600]  因為第五節
[00:14:14.600 --> 00:14:17.040]  我可以堪稱為奇妙的第五節
[00:14:17.040 --> 00:14:18.600]  怎麼奇妙呢
[00:14:18.600 --> 00:14:20.320]  第五節一開始就形容
[00:14:20.320 --> 00:14:22.120]  阿伯拉罕就將...
[00:14:22.120 --> 00:14:23.280]  帶到哪裡
[00:14:23.280 --> 00:14:24.840]  要往哪裡去
[00:14:24.840 --> 00:14:25.920]  加拿大
[00:14:25.920 --> 00:14:29.360]  第五節完的時候說什麼
[00:14:29.360 --> 00:14:30.720]  到了
[00:14:30.720 --> 00:14:33.400]  就是說625公里的旅程
[00:14:33.400 --> 00:14:34.600]  帶著一群人
[00:14:34.600 --> 00:14:36.760]  不是一支箭走
[00:14:36.760 --> 00:14:39.360]  一個這麼漫長的不歸路
[00:14:39.360 --> 00:14:41.400]  一個這麼漫長陌生的道路
[00:14:41.400 --> 00:14:43.440]  去哪裡都不知道的路程
[00:14:43.440 --> 00:14:44.480]  就這樣
[00:14:44.480 --> 00:14:45.880]  超濃縮
[00:14:45.880 --> 00:14:48.160]  壓抑在一節裡面
[00:14:48.160 --> 00:14:50.400]  這個令我想起以前很小的時候
[00:14:50.400 --> 00:14:51.920]  曾經聽過一個廣告
[00:14:51.920 --> 00:14:53.400]  我不是幫他買廣告
[00:14:53.400 --> 00:14:56.160]  就是想染頭髮
[00:14:56.160 --> 00:14:58.920]  有人笑就知道了
[00:14:58.920 --> 00:15:00.040]  一句話就搞定了
[00:15:00.040 --> 00:15:01.360]  就是什麼
[00:15:01.360 --> 00:15:02.080]  成功了
[00:15:02.080 --> 00:15:03.160]  那就成功了
[00:15:03.160 --> 00:15:04.920]  第五節就是這樣成功了
[00:15:04.920 --> 00:15:06.440]  因為由他出發
[00:15:06.440 --> 00:15:07.680]  所有艱難都不說
[00:15:07.680 --> 00:15:09.000]  為什麼
[00:15:09.000 --> 00:15:11.440]  罪事者只想說一件事
[00:15:11.440 --> 00:15:13.080]  那件事是什麼呢
[00:15:13.080 --> 00:15:14.440]  就是阿伯拉罕
[00:15:14.440 --> 00:15:17.920]  他的全心信服
[00:15:17.920 --> 00:15:20.360]  遵主旨意
[00:15:20.360 --> 00:15:21.280]  他的心
[00:15:21.280 --> 00:15:22.600]  只要神怎麼帶
[00:15:22.600 --> 00:15:23.920]  他就怎麼走
[00:15:23.920 --> 00:15:26.000]  不過經文很豐富
[00:15:26.000 --> 00:15:28.040]  不單止見到阿伯拉罕的全心信服
[00:15:28.040 --> 00:15:28.800]  遵主旨意
[00:15:28.800 --> 00:15:30.600]  接著看第二個心
[00:15:30.600 --> 00:15:32.480]  有沒有人猜到第二個心是什麼
[00:15:32.480 --> 00:15:33.560]  第二個心
[00:15:33.560 --> 00:15:34.840]  是很重要的
[00:15:34.840 --> 00:15:37.240]  走基督徒的歷程
[00:15:37.240 --> 00:15:38.480]  是必須的
[00:15:38.480 --> 00:15:40.200]  是一份信心
[00:15:40.200 --> 00:15:42.120]  阿伯拉罕面對信心的挑戰
[00:15:42.120 --> 00:15:43.640]  我們會集中看第五節
[00:15:43.640 --> 00:15:45.120]  下半節到第七節
[00:15:45.120 --> 00:15:46.600]  這幾節聖經裡面
