
[00:00:00.000 --> 00:00:04.000]  我們感謝Eric 麥思迪1月1日主日的時候
[00:01:59.000 --> 00:02:03.000]  來取代了實體和神和肢體在教會內外的相交
[00:02:03.000 --> 00:02:08.000]  卻在親近恩主親近信徒和個人的性結上
[00:02:08.000 --> 00:02:10.000]  是沒有看到自己有進步的
[00:02:10.000 --> 00:02:11.000]  甚至退步了
[00:02:11.000 --> 00:02:13.000]  如今疫情舒緩了
[00:02:13.000 --> 00:02:16.000]  生活民生都慢慢恢復復常的時候
[00:02:16.000 --> 00:02:18.000]  豈不是我們要翻身的時候
[00:02:18.000 --> 00:02:19.000]  同不同意
[00:02:19.000 --> 00:02:21.000]  翻不翻身先
[00:02:21.000 --> 00:02:23.000]  OK 感謝主
[00:02:23.000 --> 00:02:25.000]  我不是說你們欠債難倒
[00:02:25.000 --> 00:02:27.000]  這次是翻身
[00:02:27.000 --> 00:02:29.000]  是屬靈的生命要翻身
[00:02:29.000 --> 00:02:30.000]  同意嗎
[00:02:30.000 --> 00:02:36.000]  疫後我們有什麼復甦的期待呢
[00:02:36.000 --> 00:02:38.000]  除了經濟復甦
[00:02:38.000 --> 00:02:40.000]  除了報復式的出去旅行
[00:02:40.000 --> 00:02:42.000]  或者是等等
[00:02:42.000 --> 00:02:44.000]  防疫解禁了
[00:02:44.000 --> 00:02:45.000]  經濟振興
[00:02:45.000 --> 00:02:47.000]  病患死亡率減輕
[00:02:47.000 --> 00:02:49.000]  群體的抗疫力都增強了
[00:02:49.000 --> 00:02:51.000]  這都是我們樂見的復甦
[00:02:51.000 --> 00:02:53.000]  但你和我還會怎樣祈求
[00:02:53.000 --> 00:02:55.000]  疫後復甦的期待呢
[00:02:55.000 --> 00:02:57.000]  我們真的很感謝神
[00:02:57.000 --> 00:03:00.000]  其實神聽了我們這幾年的禱告
[00:03:00.000 --> 00:03:02.000]  去年的聖誕至新年
[00:03:02.000 --> 00:03:04.000]  我想不單止是恩福堂
[00:03:04.000 --> 00:03:06.000]  其實全香港的宗教會
[00:03:06.000 --> 00:03:07.000]  很多的報道會
[00:03:07.000 --> 00:03:08.000]  傳福音的行動
[00:03:08.000 --> 00:03:11.000]  肢體邀請家人回教會的熱心
[00:03:11.000 --> 00:03:12.000]  信主人數的多
[00:03:12.000 --> 00:03:13.000]  是叫我們讚嘆
[00:03:13.000 --> 00:03:15.000]  神正在復興香港教會
[00:03:15.000 --> 00:03:17.000]  要福音有大爆炸
[00:03:17.000 --> 00:03:19.000]  我們的信徒愛心見證
[00:03:19.000 --> 00:03:20.000]  勞苦的果後
[00:03:20.000 --> 00:03:23.000]  在主裡面慢慢看見有成果
[00:03:23.000 --> 00:03:24.000]  你同不同意嗎
[00:03:24.000 --> 00:03:26.000]  有多少人發覺你有努力過
[00:03:26.000 --> 00:03:27.000]  你都看到神長
[00:03:27.000 --> 00:03:28.000]  賞賜你有成果
[00:03:28.000 --> 00:03:29.000]  舉手看看
[00:03:29.000 --> 00:03:30.000]  歸榮耀給神
[00:03:30.000 --> 00:03:31.000]  舉高一點
[00:03:31.000 --> 00:03:32.000]  歸榮耀給神
[00:03:32.000 --> 00:03:33.000]  不要怯
[00:03:33.000 --> 00:03:34.000]  大膽一點
[00:03:34.000 --> 00:03:35.000]  OK
[00:03:35.000 --> 00:03:36.000]  對了
[00:03:36.000 --> 00:03:38.000]  沒有舉手的就拍掌給他們
[00:03:38.000 --> 00:03:39.000]  我們互相勉勵
[00:03:39.000 --> 00:03:40.000]  對不對
[00:03:40.000 --> 00:03:41.000]  真的
[00:03:41.000 --> 00:03:42.000]  不要手軟
[00:03:42.000 --> 00:03:44.000]  我們既然看到神的工作
[00:03:44.000 --> 00:03:45.000]  我們沒有辦法手軟
[00:03:45.000 --> 00:03:47.000]  神都不會讓我們放空
[00:03:47.000 --> 00:03:48.000]  所以我們要求主
[00:03:48.000 --> 00:03:49.000]  繼續接續的
[00:03:49.000 --> 00:03:51.000]  誰聽我們的禱告
[00:03:51.000 --> 00:03:52.000]  復興教會
[00:03:52.000 --> 00:03:54.000]  和我們個人信徒生命的光彩
[00:03:54.000 --> 00:03:55.000]  好不好
[00:03:55.000 --> 00:03:59.000]  其實疫情復甦之後
[00:03:59.000 --> 00:04:02.000]  我看到的是親情大爆炸
[00:04:02.000 --> 00:04:04.000]  同不同意嗎
[00:04:04.000 --> 00:04:05.000]  我們這兩個星期
[00:04:05.000 --> 00:04:06.000]  可能下星期
[00:04:06.000 --> 00:04:08.000]  崇拜的人數都會少一點
[00:04:08.000 --> 00:04:09.000]  為什麼
[00:04:09.000 --> 00:04:10.000]  人們去了哪裡
[00:04:10.000 --> 00:04:11.000]  全部去了
[00:04:11.000 --> 00:04:12.000]  除了旅行之外
[00:04:12.000 --> 00:04:14.000]  就是回國內去探親
[00:04:14.000 --> 00:04:16.000]  剛剛通關的時候
[00:04:16.000 --> 00:04:17.000]  我不知道你們有沒有看到
[00:04:17.000 --> 00:04:18.000]  這個關口照片
[00:04:18.000 --> 00:04:19.000]  我覺得很有啟迪
[00:04:19.000 --> 00:04:22.000]  那一天是五點半
[00:04:22.000 --> 00:04:23.000]  人們坐地鐵
[00:04:23.000 --> 00:04:26.000]  或者是在衝去過關
[00:04:26.000 --> 00:04:27.000]  記者訪問的時候
[00:04:27.000 --> 00:04:29.000]  有個女士說
[00:04:29.000 --> 00:04:31.000]  三年不要回去見父母
[00:04:31.000 --> 00:04:33.000]  你說三年久不久
[00:04:33.000 --> 00:04:37.000]  我都不知道她是幽默說還是什麼
[00:04:37.000 --> 00:04:38.000]  但我想心裡面
[00:04:38.000 --> 00:04:39.000]  大家有答案
[00:04:39.000 --> 00:04:40.000]  三年久不久
[00:04:40.000 --> 00:04:43.000]  如果叫你在香港三年
[00:04:43.000 --> 00:04:45.000]  不見你的父母久不久
[00:04:45.000 --> 00:04:46.000]  久
[00:04:46.000 --> 00:04:49.000]  三年你不能去老人院探你
[00:04:49.000 --> 00:04:51.000]  和你的祖父祖母握手
[00:04:51.000 --> 00:04:52.000]  痛不痛苦
[00:04:52.000 --> 00:04:54.000]  很痛苦
[00:04:54.000 --> 00:04:57.000]  然後有兩個夫妻坐在地鐵
[00:04:57.000 --> 00:04:58.000]  那個記者就很興奮問你
[00:04:58.000 --> 00:05:00.000]  累不累
[00:05:00.000 --> 00:05:02.000]  然後那兩個人很鬥爭
[00:05:02.000 --> 00:05:03.000]  說不累
[00:05:03.000 --> 00:05:04.000]  回家探望爸媽
[00:05:04.000 --> 00:05:05.000]  怎麼會累
[00:05:05.000 --> 00:05:07.000]  我想那個記者都很氣
[00:05:07.000 --> 00:05:09.000]  沒得好回答
[00:05:09.000 --> 00:05:12.000]  然後再問另外一個在關口的時候
[00:05:12.000 --> 00:05:14.000]  那個人說排隊
[00:05:14.000 --> 00:05:16.000]  我要見我媽
[00:05:16.000 --> 00:05:18.000]  那個記者就說見我媽
[00:05:18.000 --> 00:05:19.000]  見我媽
[00:05:19.000 --> 00:05:21.000]  她今天落葬了
[00:05:21.000 --> 00:05:22.000]  我聽到這件事
[00:05:22.000 --> 00:05:26.000]  其實我聽不少個案是這樣
[00:05:26.000 --> 00:05:27.000]  我要見我媽
[00:05:27.000 --> 00:05:29.000]  她今天落葬了
[00:05:29.000 --> 00:05:30.000]  親情大爆發
[00:05:30.000 --> 00:05:34.000]  其實是正正不單止在微信的世界發生
[00:05:34.000 --> 00:05:37.000]  更何嘗應該是在我們教會
[00:05:37.000 --> 00:05:40.000]  神的家神的子民裡面發生
[00:05:40.000 --> 00:05:41.000]  如果我們當中很多人
[00:05:41.000 --> 00:05:42.000]  你發覺你的團契
[00:05:42.000 --> 00:05:43.000]  你的弟兄姐妹
[00:05:43.000 --> 00:05:44.000]  很久沒有崇拜了
[00:05:44.000 --> 00:05:46.000]  沒有團契了
[00:05:46.000 --> 00:05:49.000]  你猜他們掛不掛著我們
[00:05:49.000 --> 00:05:52.000]  你掛不掛著他們
[00:05:52.000 --> 00:05:53.000]  如果你掛著他們的時候
[00:05:53.000 --> 00:05:55.000]  你可以做些什麼呢
[00:05:55.000 --> 00:05:57.000]  讓我們在今天的正道經文
[00:05:57.000 --> 00:05:59.000]  約翰一書二章三至十一節
[00:05:59.000 --> 00:06:01.000]  第一個大段落三至六節
[00:06:01.000 --> 00:06:03.000]  我們先看約翰強而有力的教導
[00:06:03.000 --> 00:06:04.000]  一切都建基在
[00:06:04.000 --> 00:06:06.000]  記得在埃里克牧斯第一次講到
[00:06:06.000 --> 00:06:08.000]  一章一節至二章二節的
[00:06:08.000 --> 00:06:11.000]  基督的救贖、赦罪和挽回
[00:06:11.000 --> 00:06:14.000]  我們的恩典和確居裡面開始
[00:06:14.000 --> 00:06:15.000]  但是今天的第三至六節
[00:06:15.000 --> 00:06:17.000]  我們會看從遵守主誡命
[00:06:17.000 --> 00:06:20.000]  至到住在主裡面
[00:06:20.000 --> 00:06:22.000]  不單止是表面
[00:06:22.000 --> 00:06:25.000]  而是真心的愛遵守主誡命
[00:06:25.000 --> 00:06:27.000]  盡心至到愛住在主裡面
[00:06:27.000 --> 00:06:29.000]  是一份生命的更新裔變
[00:06:29.000 --> 00:06:31.000]  就好像孤兒
[00:06:31.000 --> 00:06:33.000]  從被收留在孤兒院中的適應
[00:06:33.000 --> 00:06:36.000]  至到他被安排在寄養的家庭
[00:06:36.000 --> 00:06:38.000]  大家知不知道香港有寄養家庭
[00:06:38.000 --> 00:06:40.000]  知不知道什麼是寄養家庭
[00:06:40.000 --> 00:06:41.000]  就是你是一個家庭
[00:06:41.000 --> 00:06:42.000]  不過你有子女
[00:06:42.000 --> 00:06:44.000]  但是你愛心是滿峰滿
[00:06:44.000 --> 00:06:47.000]  你再接收一些孩子
[00:06:47.000 --> 00:06:49.000]  在他們最重要的年齡
[00:06:49.000 --> 00:06:51.000]  可能是小學、中學的時候
[00:06:51.000 --> 00:06:53.000]  去撫養他們一段時間
[00:06:53.000 --> 00:06:54.000]  寄養家庭
[00:06:54.000 --> 00:06:55.000]  需要愛心嗎
[00:06:55.000 --> 00:06:57.000]  很多需要
[00:06:57.000 --> 00:06:59.000]  為什麼要需要一個家庭
[00:06:59.000 --> 00:07:01.000]  是因為幫這些小朋友
[00:07:01.000 --> 00:07:03.000]  在他們未變大的時候
[00:07:03.000 --> 00:07:05.000]  更加有一個安穩家的環境
[00:07:05.000 --> 00:07:07.000]  以及養育
[00:07:07.000 --> 00:07:10.000]  讓他們感受到一個整全的成長
[00:07:10.000 --> 00:07:12.000]  有兄弟姊妹
[00:07:12.000 --> 00:07:14.000]  有爸爸媽媽
[00:07:14.000 --> 00:07:19.000]  其實從愛遵守主誡命至到愛住在主裡面
[00:07:19.000 --> 00:07:21.000]  都好像一個孤兒的歷程
[00:07:21.000 --> 00:07:23.000]  進入了孤兒院的適應
[00:07:23.000 --> 00:07:27.000]  有幸可以被人安排到寄養家庭投入
[00:07:27.000 --> 00:07:30.000]  至到最終竟然有幸被摯愛的家長收養
[00:07:30.000 --> 00:07:32.000]  成為他真正的兒女
[00:07:32.000 --> 00:07:34.000]  這個裔變過程的適應
[00:07:34.000 --> 00:07:35.000]  投入
[00:07:35.000 --> 00:07:39.000]  而最終發現原來有家的愛是這麼幸福的
[00:07:39.000 --> 00:07:43.000]  讓我們一起先讀三至六節經文
[00:07:43.000 --> 00:07:44.000]  預備起
[00:07:44.000 --> 00:07:46.000]  我們若遵守他的誡命
[00:07:46.000 --> 00:07:48.000]  就曉得是認識他
[00:07:48.000 --> 00:07:50.000]  人若說我認識他
[00:07:50.000 --> 00:07:53.000]  卻不遵守他的誡命
[00:07:53.000 --> 00:07:55.000]  便是說謊話
[00:07:55.000 --> 00:07:59.000]  好,停一停
[00:07:59.000 --> 00:08:00.000]  我們在這裡停一停
[00:08:00.000 --> 00:08:02.000]  經文提醒我們
[00:08:02.000 --> 00:08:04.000]  我們其實要認識神
[00:08:04.000 --> 00:08:08.000]  就是要遵守祂的誡命
[00:08:08.000 --> 00:08:10.000]  就好像剛才我提到的
[00:08:10.000 --> 00:08:13.000]  孤兒到孤兒院學習生活的時候
[00:08:13.000 --> 00:08:15.000]  要遵守院規嗎?
[00:08:15.000 --> 00:08:16.000]  要的
[00:08:16.000 --> 00:08:20.000]  都是為了自己和別的孩子成長
[00:08:20.000 --> 00:08:22.000]  安全和諧等相處的元素
[00:08:22.000 --> 00:08:24.000]  建立好基礎
[00:08:24.000 --> 00:08:26.000]  很少在院裡面的院童
[00:08:26.000 --> 00:08:30.000]  能夠生活在平穩、愛、接納、肯定
[00:08:30.000 --> 00:08:32.000]  和在規範裡面
[00:08:32.000 --> 00:08:33.000]  雖然會有犯錯
[00:08:33.000 --> 00:08:34.000]  很多脾氣
[00:08:34.000 --> 00:08:36.000]  他們有很多情緒
[00:08:36.000 --> 00:08:38.000]  但是在這種環境裡面
[00:08:38.000 --> 00:08:39.000]  能夠建立自己和別人
[00:08:39.000 --> 00:08:41.000]  而約翰提醒我們
[00:08:41.000 --> 00:08:43.000]  信徒只是虛說我認識神
[00:08:43.000 --> 00:08:44.000]  卻不遵守神的誡命
[00:08:44.000 --> 00:08:46.000]  基本上就是說謊話
[00:08:46.000 --> 00:08:47.000]  沒有真理在裡面
[00:08:47.000 --> 00:08:49.000]  就好像孩子對父母的教誨
[00:08:49.000 --> 00:08:51.000]  或者家人的喜惡
[00:08:51.000 --> 00:08:53.000]  都不尊重也不謹守
[00:08:53.000 --> 00:08:55.000]  何來談得上真正認識父母
[00:08:55.000 --> 00:08:58.000]  或者真正愛父母和愛身邊的家人呢?
[00:08:58.000 --> 00:09:00.000]  大家同意嗎?
[00:09:00.000 --> 00:09:02.000]  同意嗎?
[00:09:02.000 --> 00:09:04.000]  我們一起讀第五、第六節吧
[00:09:04.000 --> 00:09:06.000]  凡遵守主導的
[00:09:06.000 --> 00:09:08.000]  愛神的心在他裡面
[00:09:08.000 --> 00:09:10.000]  實在是完全的
[00:09:10.000 --> 00:09:11.000]  從此我們知道
[00:09:11.000 --> 00:09:13.000]  我們是在主裡面
[00:09:13.000 --> 00:09:15.000]  人若說他住在主裡面
[00:09:15.000 --> 00:09:19.000]  就該自己照主所行的去行
[00:09:19.000 --> 00:09:21.000]  這裡約翰強調
[00:09:21.000 --> 00:09:23.000]  遵守主導就等同將愛神的心
[00:09:23.000 --> 00:09:25.000]  完全表達了出來
[00:09:25.000 --> 00:09:28.000]  也等同享受生活在
[00:09:28.000 --> 00:09:31.000]  和住在神的真美善的規範
[00:09:31.000 --> 00:09:32.000]  安全、自由
[00:09:32.000 --> 00:09:35.000]  其實是一個很蒙恩蒙愛的光景
[00:09:35.000 --> 00:09:36.000]  試想一下
[00:09:36.000 --> 00:09:37.000]  如果有一個丈夫
[00:09:37.000 --> 00:09:38.000]  你的丈夫
[00:09:38.000 --> 00:09:39.000]  口口聲聲說
[00:09:39.000 --> 00:09:41.000]  愛太太、愛兒女、愛家
[00:09:41.000 --> 00:09:43.000]  卻到處放縱
[00:09:43.000 --> 00:09:45.000]  拈花野草
[00:09:45.000 --> 00:09:46.000]  不回家盡責任
[00:09:46.000 --> 00:09:48.000]  他講不講得上愛家人呢?
[00:09:48.000 --> 00:09:50.000]  那你應該怎樣呢?
[00:09:50.000 --> 00:09:51.000]  伸他幾腳?
[00:09:51.000 --> 00:09:52.000]  當然不是了
[00:09:52.000 --> 00:09:53.000]  當然要祈禱去悔改了
[00:09:53.000 --> 00:09:54.000]  是不是?
[00:09:54.000 --> 00:09:55.000]  可能扭耳朵
[00:09:55.000 --> 00:09:56.000]  叫他跪談判
[00:09:56.000 --> 00:09:57.000]  跪玻璃
[00:09:57.000 --> 00:09:59.000]  跪到他不悔改都不行
[00:09:59.000 --> 00:10:00.000]  說笑就這樣說
[00:10:00.000 --> 00:10:03.000]  但其實是一個很嚴峻的警告
[00:10:03.000 --> 00:10:06.000]  口講無憑
[00:10:06.000 --> 00:10:07.000]  所以第六節約翰說
[00:10:07.000 --> 00:10:10.000]  人若說他真的喜歡住在主裡面
[00:10:10.000 --> 00:10:13.000]  他就應該有愛回家的無限篇章
[00:10:13.000 --> 00:10:16.000]  愛回家現在拍到第幾集?
[00:10:16.000 --> 00:10:18.000]  你們不知道?
[00:10:18.000 --> 00:10:19.000]  不要裝不知道
[00:10:19.000 --> 00:10:20.000]  我沒有看
[00:10:20.000 --> 00:10:21.000]  我都知道
[00:10:21.000 --> 00:10:23.000]  起碼有千多集
[00:10:23.000 --> 00:10:26.000]  當照著主所行的行
[00:10:26.000 --> 00:10:27.000]  你喜歡回家
[00:10:27.000 --> 00:10:30.000]  你喜歡享受在家裡的安穩、愛
[00:10:30.000 --> 00:10:34.000]  反照主美善愛的榮光和實體
[00:10:34.000 --> 00:10:38.000]  就好像我們在防疫期間緊張的時候
[00:10:38.000 --> 00:10:40.000]  當然經常強調搞好個人衛生
[00:10:40.000 --> 00:10:41.000]  戴口罩
[00:10:41.000 --> 00:10:42.000]  守防疫守則
[00:10:42.000 --> 00:10:43.000]  勤洗手
[00:10:43.000 --> 00:10:44.000]  不要握手
[00:10:44.000 --> 00:10:46.000]  還有那時候很多群體社交都杜絕了
[00:10:46.000 --> 00:10:50.000]  直到我們今天真正抗體群體的抗疫能力增加之後
[00:10:50.000 --> 00:10:51.000]  我們就放緩了措施
[00:10:51.000 --> 00:10:54.000]  大家就放膽出去吃東西
[00:10:54.000 --> 00:10:55.000]  聚會
[00:10:55.000 --> 00:10:56.000]  擁抱
[00:10:56.000 --> 00:10:57.000]  什麼都齊全了
[00:10:57.000 --> 00:10:59.000]  由過去的三年
[00:10:59.000 --> 00:11:01.000]  我發覺我們的靈情和神
[00:11:01.000 --> 00:11:02.000]  和人和自己的親密關係
[00:11:02.000 --> 00:11:04.000]  都曾經被阻隔過
[00:11:04.000 --> 00:11:05.000]  也被撕裂過
[00:11:05.000 --> 00:11:08.000]  而且開始都重新練習
[00:11:08.000 --> 00:11:09.000]  今天我們解禁之後
[00:11:09.000 --> 00:11:13.000]  我們是不是應該要更加愛惜實體的親近神?
[00:11:13.000 --> 00:11:14.000]  你回來崇拜
[00:11:14.000 --> 00:11:16.000]  做一個具體的表現
[00:11:16.000 --> 00:11:19.000]  另外我們又要珍惜實體的同肢體
[00:11:19.000 --> 00:11:20.000]  回來教會
[00:11:20.000 --> 00:11:21.000]  在小組裏面相交
[00:11:21.000 --> 00:11:22.000]  分享
[00:11:22.000 --> 00:11:23.000]  查經
[00:11:23.000 --> 00:11:24.000]  見面
[00:11:24.000 --> 00:11:25.000]  一起祈禱
[00:11:25.000 --> 00:11:26.000]  對不對?
[00:11:26.000 --> 00:11:27.000]  對不對?
[00:11:27.000 --> 00:11:28.000]  OK
[00:11:28.000 --> 00:11:32.000]  就好像陌生的孤兒
[00:11:32.000 --> 00:11:34.000]  由陌生的孤兒院
[00:11:34.000 --> 00:11:36.000]  和院友學習相處
[00:11:36.000 --> 00:11:37.000]  他們去到的時候
[00:11:37.000 --> 00:11:38.000]  因為很多的背景
[00:11:38.000 --> 00:11:40.000]  受到很多的打擊
[00:11:40.000 --> 00:11:41.000]  他們可能是很自卑
[00:11:41.000 --> 00:11:42.000]  由自卑
[00:11:42.000 --> 00:11:43.000]  恐懼
[00:11:43.000 --> 00:11:44.000]  沒有安全感的內心裏面
[00:11:44.000 --> 00:11:47.000]  他們慢慢適應了院裏面的規範
[00:11:47.000 --> 00:11:48.000]  或者院裏面的社工
[00:11:48.000 --> 00:11:51.000]  或者家長照顧的緣故
[00:11:51.000 --> 00:11:53.000]  慢慢享受過中的安穩
[00:11:53.000 --> 00:11:54.000]  作息
[00:11:54.000 --> 00:11:56.000]  和和院童的相處
[00:11:56.000 --> 00:11:57.000]  直至他們投入
[00:11:57.000 --> 00:11:58.000]  直至年紀大的時候
[00:11:58.000 --> 00:12:01.000]  如果他們有機會投入寄養的家庭的話
[00:12:01.000 --> 00:12:04.000]  他們感受到那種愛心是更加緊密
[00:12:04.000 --> 00:12:05.000]  而且他們更加明白
[00:12:05.000 --> 00:12:08.000]  原來住在一個家裏面是這麼重要的
[00:12:08.000 --> 00:12:11.000]  大家都知道我做養貓的
[00:12:11.000 --> 00:12:13.000]  你知不知道貓有一個好的主人
[00:12:13.000 --> 00:12:14.000]  是很幸福的
[00:12:16.000 --> 00:12:18.000]  是不是真的
[00:12:18.000 --> 00:12:20.000]  其實你們在笑我
[00:12:20.000 --> 00:12:21.000]  我也知道
[00:12:21.000 --> 00:12:23.000]  不過不想踩你們
[00:12:23.000 --> 00:12:24.000]  不要緊
[00:12:24.000 --> 00:12:26.000]  但是是真的
[00:12:26.000 --> 00:12:28.000]  寵物有一個好的主人
[00:12:28.000 --> 00:12:29.000]  都這麼幸福
[00:12:29.000 --> 00:12:31.000]  何況我們人
[00:12:31.000 --> 00:12:33.000]  如果有好的家庭
[00:12:33.000 --> 00:12:34.000]  有好的家長
[00:12:34.000 --> 00:12:35.000]  有好的兄弟姐妹
[00:12:35.000 --> 00:12:37.000]  在神的家裏面都是這樣
[00:12:37.000 --> 00:12:39.000]  我將這個家庭規範
[00:12:39.000 --> 00:12:40.000]  Family Rules 這幅圖
[00:12:40.000 --> 00:12:42.000]  不想翻譯得很花俏
[00:12:42.000 --> 00:12:45.000]  我將它翻譯出來
[00:12:45.000 --> 00:12:47.000]  有以下愛的語言
[00:12:47.000 --> 00:12:48.000]  用我去翻譯讀出
[00:12:48.000 --> 00:12:50.000]  在這個家裏面
[00:12:50.000 --> 00:12:52.000]  我們學習彼此相愛
[00:12:52.000 --> 00:12:53.000]  彼此尊重
[00:12:53.000 --> 00:12:55.000]  我們學會說對不起
[00:12:55.000 --> 00:12:56.000]  我錯了
[00:12:56.000 --> 00:12:58.000]  原諒我吧
[00:12:58.000 --> 00:12:59.000]  謝謝
[00:12:59.000 --> 00:13:00.000]  多謝你
[00:13:00.000 --> 00:13:02.000]  我愛你
[00:13:02.000 --> 00:13:03.000]  我們學會分享
[00:13:03.000 --> 00:13:05.000]  我們學會守承諾
[00:13:05.000 --> 00:13:06.000]  我們學會誠實
[00:13:06.000 --> 00:13:08.000]  歡笑
[00:13:08.000 --> 00:13:09.000]  給予擁抱
[00:13:09.000 --> 00:13:10.000]  微笑
[00:13:10.000 --> 00:13:12.000]  永不放棄
[00:13:12.000 --> 00:13:13.000]  投入工作
[00:13:13.000 --> 00:13:15.000]  投入遊戲中
[00:13:15.000 --> 00:13:16.000]  做你喜歡的事
[00:13:16.000 --> 00:13:18.000]  但要盡心盡力去做
[00:13:18.000 --> 00:13:20.000]  很多人家裏
[00:13:20.000 --> 00:13:22.000]  有沒有這個Poster 相架
[00:13:22.000 --> 00:13:25.000]  外國人很喜歡放這些東西
[00:13:25.000 --> 00:13:27.000]  讓我們一起自省
[00:13:27.000 --> 00:13:29.000]  我們在自己的家裏
[00:13:29.000 --> 00:13:30.000]  甚至在神的家裏面
[00:13:30.000 --> 00:13:31.000]  我們在教會裏面
[00:13:31.000 --> 00:13:33.000]  有沒有實踐以上基本
[00:13:33.000 --> 00:13:36.000]  其實以上那些所謂家庭規範
[00:13:36.000 --> 00:13:38.000]  其實是很基本的
[00:13:38.000 --> 00:13:40.000]  健康人倫的規範
[00:13:40.000 --> 00:13:41.000]  既榮神又益人
[00:13:41.000 --> 00:13:43.000]  又能夠幫我們樂在其中
[00:13:43.000 --> 00:13:44.000]  同不同意嗎
[00:13:44.000 --> 00:13:46.000]  Hallelujah
[00:13:46.000 --> 00:13:48.000]  不如我們試一下真誠說話
[00:13:48.000 --> 00:13:50.000]  謝謝
[00:13:50.000 --> 00:13:54.000]  聽你們的語調
[00:13:54.000 --> 00:13:56.000]  就知道你們有沒有真心
[00:13:56.000 --> 00:13:59.000]  我們請姊妹說多一次
[00:13:59.000 --> 00:14:03.000]  你聽到有什麼尾音嗎
[00:14:03.000 --> 00:14:06.000]  是讓你辨認出真心的
[00:14:06.000 --> 00:14:09.000]  除了我在面前看到你們笑的樣子
[00:14:09.000 --> 00:14:11.000]  不是假的之外
[00:14:11.000 --> 00:14:13.000]  好,我請弟兄說一下
[00:14:13.000 --> 00:14:15.000]  謝謝你
[00:14:15.000 --> 00:14:20.000]  真是好
[00:14:20.000 --> 00:14:21.000]  我想問你
[00:14:21.000 --> 00:14:22.000]  回到神的家
[00:14:22.000 --> 00:14:23.000]  如果這裏是你的家
[00:14:23.000 --> 00:14:25.000]  你回來兩個小時
[00:14:25.000 --> 00:14:26.000]  有沒有機會找到人說
[00:14:26.000 --> 00:14:28.000]  謝謝你
[00:14:28.000 --> 00:14:30.000]  不要告訴我你找不到
[00:14:30.000 --> 00:14:31.000]  如果找不到的話
[00:14:31.000 --> 00:14:33.000]  你那裏當然有些老母
[00:14:33.000 --> 00:14:35.000]  眼睛是蒙的
[00:14:35.000 --> 00:14:36.000]  看不到東西
[00:14:36.000 --> 00:14:37.000]  所以你說不到
[00:14:38.000 --> 00:14:40.000]  我希望你每次來神的家
[00:14:40.000 --> 00:14:42.000]  都有機會說這些話
[00:14:42.000 --> 00:14:44.000]  感謝你
