
[00:00:00.000 --> 00:00:02.720]  剛才如果你有來六點到七點
[00:08:48.260 --> 00:08:50.260]  也很疑惑
[00:08:50.260 --> 00:08:52.260]  這班門徒,這班婦女
[00:08:52.260 --> 00:08:54.260]  唯有等
[00:08:54.260 --> 00:08:56.260]  但他們不知道等什麼
[00:08:56.260 --> 00:08:58.260]  唯有等
[00:08:58.260 --> 00:09:00.260]  婦女等了36小時
[00:09:00.260 --> 00:09:02.260]  想去墳墓見到耶穌的身體
[00:09:02.260 --> 00:09:04.260]  但耶穌的身體不見了
[00:09:04.260 --> 00:09:06.260]  門徒
[00:09:06.260 --> 00:09:08.260]  在等
[00:09:08.260 --> 00:09:10.260]  有沒有下一個
[00:09:10.260 --> 00:09:12.260]  耶穌出現
[00:09:12.260 --> 00:09:16.260]  回來我們那裡
[00:09:16.260 --> 00:09:18.260]  那今天我們應該怎樣做
[00:09:18.260 --> 00:09:20.260]  我們可以給個藉口
[00:09:20.260 --> 00:09:22.260]  他們當日不知道耶穌復活
[00:09:22.260 --> 00:09:24.260]  所以才這麼無奈
[00:09:24.260 --> 00:09:26.260]  我們不怕
[00:09:26.260 --> 00:09:28.260]  我們不會,因為我們知道耶穌復活了
[00:09:30.260 --> 00:09:32.260]  這個想法在我心裡
[00:09:32.260 --> 00:09:34.260]  很久很久都是這樣
[00:09:34.260 --> 00:09:36.260]  我們有信心耶穌復活了
[00:09:36.260 --> 00:09:38.260]  不用怕
[00:09:38.260 --> 00:09:40.260]  所以通常星期五
[00:09:40.260 --> 00:09:42.260]  就馬上跳去星期日復活節
[00:09:42.260 --> 00:09:44.260]  那星期六又要做什麼
[00:09:44.260 --> 00:09:46.260]  為什麼會有一個安息日
[00:09:46.260 --> 00:09:48.260]  星期六
[00:09:48.260 --> 00:09:50.260]  發生在那裡
[00:09:50.260 --> 00:09:52.260]  說到星期六
[00:09:52.260 --> 00:09:54.260]  聖周六在神學裡
[00:09:54.260 --> 00:09:56.260]  很多的想法
[00:09:56.260 --> 00:09:58.260]  如果要說神學討論
[00:09:58.260 --> 00:10:00.260]  說幾年都說不完
[00:10:00.260 --> 00:10:02.260]  我們略略說一說
[00:10:02.260 --> 00:10:04.260]  當日耶穌被釘死
[00:10:04.260 --> 00:10:08.260]  亞利馬太拿了祂的身體
[00:10:08.260 --> 00:10:10.260]  埋葬了之後就開始安息日
[00:10:10.260 --> 00:10:12.260]  那一天的安息日發生什麼事
[00:10:12.260 --> 00:10:14.260]  耶穌的身體在墳墓裡
[00:10:14.260 --> 00:10:16.260]  但耶穌的靈魂
[00:10:16.260 --> 00:10:18.260]  在哪裡
[00:10:18.260 --> 00:10:20.260]  很多神學的討論
[00:10:20.260 --> 00:10:22.260]  很多不同的神學立場
[00:10:22.260 --> 00:10:24.260]  我講一點你又去聽一下
[00:10:24.260 --> 00:10:26.260]  路加夫音23章這裡
[00:10:26.260 --> 00:10:28.260]  說我的靈交在你手裡
[00:10:28.260 --> 00:10:30.260]  然後路加夫音23章
[00:10:30.260 --> 00:10:32.260]  43節那裡就說
[00:10:32.260 --> 00:10:34.260]  跟囚犯說我今天要和你
[00:10:34.260 --> 00:10:36.260]  在樂園
[00:10:36.260 --> 00:10:38.260]  所以有一派就說耶穌的靈
[00:10:38.260 --> 00:10:40.260]  在父神的懷裡
[00:10:40.260 --> 00:10:42.260]  在等待復活
[00:10:42.260 --> 00:10:44.260]  等多24小時就可以復活了
[00:10:44.260 --> 00:10:46.260]  彼得前書3章
[00:10:46.260 --> 00:10:48.260]  這裡就說到
[00:10:48.260 --> 00:10:50.260]  有一派就說
[00:10:50.260 --> 00:10:52.260]  耶穌去了地獄那裡
[00:10:52.260 --> 00:10:54.260]  和那些未信主的人傳福音
[00:10:54.260 --> 00:10:56.260]  和那些以前不信神的人
[00:10:56.260 --> 00:10:58.260]  另一派就說
[00:10:58.260 --> 00:11:00.260]  不是去救他們
[00:11:00.260 --> 00:11:02.260]  是去到陰間異人的區
[00:11:02.260 --> 00:11:04.260]  有分惡人和異人區
[00:11:04.260 --> 00:11:06.260]  異人區去宣告特性
[00:11:06.260 --> 00:11:08.260]  因為他已經復活
[00:11:08.260 --> 00:11:10.260]  星哥死亡了
[00:11:10.260 --> 00:11:12.260]  神學就不斷討論這些
[00:11:12.260 --> 00:11:14.260]  但我發覺
[00:11:14.260 --> 00:11:16.260]  沒有一個有直接的經文的支持
[00:11:16.260 --> 00:11:18.260]  你看這兩節經文
[00:11:18.260 --> 00:11:20.260]  其實也不是在講這些
[00:11:20.260 --> 00:11:22.260]  既然神學家不斷討論
[00:11:22.260 --> 00:11:24.260]  不斷解釋
[00:11:24.260 --> 00:11:26.260]  其實也拿不到共識
[00:11:26.260 --> 00:11:28.260]  我們也不能從經文
[00:11:28.260 --> 00:11:30.260]  知道耶穌的靈究竟去了哪裡
[00:11:30.260 --> 00:11:32.260]  他那天24小時在做什麼
[00:11:32.260 --> 00:11:34.260]  其實這個不是我們要想的重點
[00:11:34.260 --> 00:11:36.260]  不是要問
[00:11:36.260 --> 00:11:38.260]  耶穌的靈魂在哪裡
[00:11:38.260 --> 00:11:40.260]  也不是問
[00:11:40.260 --> 00:11:42.260]  耶穌在做什麼
[00:11:42.260 --> 00:11:46.260]  我們要反思什麼
[00:11:46.260 --> 00:11:48.260]  Why
[00:11:48.260 --> 00:11:50.260]  為什麼耶穌要等到
[00:11:50.260 --> 00:11:52.260]  第三天完結才復活
[00:11:52.260 --> 00:11:54.260]  Why
[00:11:54.260 --> 00:11:56.260]  聖經既然沒有說
[00:11:56.260 --> 00:11:58.260]  Where
[00:11:58.260 --> 00:12:00.260]  沒有說What
[00:12:00.260 --> 00:12:02.260]  那我們就問Why
[00:12:02.260 --> 00:12:04.260]  為什麼
[00:12:04.260 --> 00:12:06.260]  對猶太人來說
[00:12:06.260 --> 00:12:08.260]  猶太拉比有很多很多的解釋
[00:12:08.260 --> 00:12:10.260]  猶太人他們相信
[00:12:10.260 --> 00:12:12.260]  人死了之後
[00:12:12.260 --> 00:12:14.260]  靈魂要三天才開始離開身體
[00:12:14.260 --> 00:12:16.260]  所以耶穌
[00:12:16.260 --> 00:12:18.260]  要第三天才復活
[00:12:18.260 --> 00:12:20.260]  才證明他真的死了
[00:12:20.260 --> 00:12:22.260]  然後真的復活
[00:12:22.260 --> 00:12:24.260]  所以如果早過三天復活
[00:12:24.260 --> 00:12:26.260]  他們就當他暈了
[00:12:26.260 --> 00:12:28.260]  猶太人是這樣想的
[00:12:28.260 --> 00:12:30.260]  猶太人也會覺得
[00:12:30.260 --> 00:12:32.260]  是應驗了舊約的預言
[00:12:32.260 --> 00:12:34.260]  當然這個也是我們相信
[00:12:34.260 --> 00:12:36.260]  學西夏書六章一至二節那裡
[00:12:36.260 --> 00:12:38.260]  撕裂打傷
[00:12:38.260 --> 00:12:40.260]  就是描寫耶穌的死
[00:12:40.260 --> 00:12:42.260]  然後說到第三天興起
[00:12:42.260 --> 00:12:44.260]  使我們蘇醒
[00:12:44.260 --> 00:12:46.260]  我們就在他面前
[00:12:46.260 --> 00:12:48.260]  得以存活
[00:12:48.260 --> 00:12:50.260]  就是提到耶穌的復活
[00:12:50.260 --> 00:12:52.260]  舊約當然
[00:12:52.260 --> 00:12:54.260]  不只是這一段經文
[00:12:54.260 --> 00:12:56.260]  還有很多耶穌三天復活的經文
[00:12:56.260 --> 00:12:58.260]  所以對猶太人來說
[00:12:58.260 --> 00:13:00.260]  這個是很重要的
[00:13:00.260 --> 00:13:02.260]  另外在安息日的計算裡
[00:13:02.260 --> 00:13:04.260]  也很特別
[00:13:04.260 --> 00:13:06.260]  剛才說過太陽下山
[00:13:06.260 --> 00:13:08.260]  就開始計算第一天
[00:13:08.260 --> 00:13:10.260]  然後第二天就是安息日
[00:13:10.260 --> 00:13:12.260]  什麼都不能做
[00:13:12.260 --> 00:13:14.260]  所以那群婦女都不敢過去
[00:13:14.260 --> 00:13:16.260]  墳墓
[00:13:16.260 --> 00:13:18.260]  第三天
[00:13:18.260 --> 00:13:20.260]  當太陽再下山的時候
[00:13:20.260 --> 00:13:22.260]  安息日就結束
[00:13:22.260 --> 00:13:24.260]  猶太的曆法就是這樣計算
[00:13:24.260 --> 00:13:26.260]  三天復活中間就是有一個安息日
[00:13:26.260 --> 00:13:28.260]  你看闊一點的時候
[00:13:28.260 --> 00:13:30.260]  你會發現耶穌的救贖工作
[00:13:30.260 --> 00:13:32.260]  是完全配合了這個安息日
[00:13:32.260 --> 00:13:34.260]  神創造天地
[00:13:34.260 --> 00:13:36.260]  第七天是什麼
[00:13:36.260 --> 00:13:38.260]  安息
[00:13:38.260 --> 00:13:42.260]  猶太人就在
[00:13:42.260 --> 00:13:44.260]  這個安息日裡面去紀念神
[00:13:44.260 --> 00:13:46.260]  去紀念神的工作
[00:13:46.260 --> 00:13:48.260]  紀念神的作為
[00:13:48.260 --> 00:13:50.260]  你有沒有想過
[00:13:50.260 --> 00:13:52.260]  原來連耶穌的復活
[00:13:52.260 --> 00:13:54.260]  都一起受安息日
[00:13:54.260 --> 00:13:56.260]  耶穌的身體
[00:13:56.260 --> 00:13:58.260]  在墳墓裡面
[00:13:58.260 --> 00:14:00.260]  黑暗的墳墓裡面
[00:14:00.260 --> 00:14:02.260]  安靜的
[00:14:02.260 --> 00:14:04.260]  安息的
[00:14:04.260 --> 00:14:06.260]  來過這個安息日
[00:14:06.260 --> 00:14:08.260]  你有沒有想過
[00:14:08.260 --> 00:14:10.260]  耶穌的身體
[00:14:10.260 --> 00:14:12.260]  在這個墳墓
[00:14:12.260 --> 00:14:14.260]  安靜的
[00:14:14.260 --> 00:14:16.260]  等候安息日的過去
[00:14:16.260 --> 00:14:20.260]  對我們今天來說
[00:14:20.260 --> 00:14:22.260]  可能好像沒有什麼關係
[00:14:22.260 --> 00:14:24.260]  因為剛才說的都是猶太人的想法
[00:14:24.260 --> 00:14:26.260]  我試一下這樣去想像
[00:14:26.260 --> 00:14:28.260]  記住是想像
[00:14:28.260 --> 00:14:30.260]  假設
[00:14:30.260 --> 00:14:32.260]  耶穌最後那句說話是什麼
[00:14:32.260 --> 00:14:34.260]  釘在十字架
[00:14:34.260 --> 00:14:36.260]  成了
[00:14:36.260 --> 00:14:38.260]  然後我們的救恩就開始
[00:14:38.260 --> 00:14:40.260]  成了
[00:14:40.260 --> 00:14:42.260]  然後就斷了氣
[00:14:42.260 --> 00:14:44.260]  然後他們
[00:14:44.260 --> 00:14:46.260]  準備
[00:14:46.260 --> 00:14:48.260]  打斷他的腳
[00:14:48.260 --> 00:14:50.260]  發覺他死了不打就刺他一刀
[00:14:50.260 --> 00:14:54.260]  我在想像
[00:14:54.260 --> 00:14:56.260]  那個士兵刺他一刀的時候
[00:14:56.260 --> 00:14:58.260]  耶穌睜開眼
[00:14:58.260 --> 00:15:00.260]  馬上十字架跳下來
[00:15:00.260 --> 00:15:02.260]  是什麼情況
[00:15:02.260 --> 00:15:04.260]  哇
[00:15:04.260 --> 00:15:06.260]  爆了
[00:15:06.260 --> 00:15:08.260]  馬上頭條新聞
[00:15:08.260 --> 00:15:10.260]  馬上IG
[00:15:10.260 --> 00:15:12.260]  大把人傳
[00:15:12.260 --> 00:15:14.260]  耶穌真的復活了
[00:15:14.260 --> 00:15:16.260]  這麼多士兵
[00:15:16.260 --> 00:15:18.260]  宗教領袖婦女門徒
[00:15:18.260 --> 00:15:20.260]  所有的人都看著他死
[00:15:20.260 --> 00:15:22.260]  看著他翻身
[00:15:22.260 --> 00:15:24.260]  看著他復活
[00:15:24.260 --> 00:15:26.260]  是不是很爆
[00:15:26.260 --> 00:15:28.260]  一個很戲劇性的做法
[00:15:28.260 --> 00:15:30.260]  或者我們這樣說
[00:15:30.260 --> 00:15:32.260]  一個很高調的復活
[00:15:34.260 --> 00:15:36.260]  但神沒有選擇這個方法
[00:15:36.260 --> 00:15:40.260]  神選擇了一個好像很低調的復活方法
[00:15:40.260 --> 00:15:42.260]  好像很低調的救贖計劃
[00:15:42.260 --> 00:15:44.260]  為的是滿足神的時間
[00:15:44.260 --> 00:15:50.260]  耶穌沒有馬上跳下來
[00:15:50.260 --> 00:15:52.260]  等一個安息日
[00:15:52.260 --> 00:15:56.260]  因為神在背後繼續工作
[00:15:56.260 --> 00:16:00.260]  耶穌的身體在墳墓忍耐
[00:16:00.260 --> 00:16:02.260]  等待這個安息日過去
[00:16:02.260 --> 00:16:04.260]  不是沒事做
[00:16:04.260 --> 00:16:06.260]  神在背後有工作
[00:16:06.260 --> 00:16:10.260]  當婦女去到墳墓
[00:16:10.260 --> 00:16:12.260]  見不到耶穌
[00:16:12.260 --> 00:16:14.260]  見到這個空墳墓的時候
[00:16:14.260 --> 00:16:16.260]  她們很絕望
[00:16:16.260 --> 00:16:18.260]  好像神真的很沉默
[00:16:18.260 --> 00:16:20.260]  但神在後面仍然在工作
[00:16:20.260 --> 00:16:22.260]  你又再想
[00:16:22.260 --> 00:16:24.260]  耶穌復活之後
[00:16:24.260 --> 00:16:26.260]  在不同的時間不同的場景
[00:16:26.260 --> 00:16:28.260]  和不同的人演繹
[00:16:28.260 --> 00:16:30.260]  向這個向那個
[00:16:30.260 --> 00:16:32.260]  耶穌不是一次過
[00:16:32.260 --> 00:16:34.260]  向所有人顯現
[00:16:34.260 --> 00:16:38.260]  神揀選不同的形式
[00:16:38.260 --> 00:16:40.260]  讓耶穌去顯現
[00:16:40.260 --> 00:16:44.260]  目的讓每個人
[00:16:44.260 --> 00:16:46.260]  都去經歷祂的復活
[00:16:46.260 --> 00:16:48.260]  經歷這個神蹟
[00:16:48.260 --> 00:16:50.260]  所以你可能會想
[00:16:50.260 --> 00:16:52.260]  為什麼祂會早點見到耶穌
[00:16:52.260 --> 00:16:54.260]  我會遲一點
[00:16:54.260 --> 00:16:56.260]  這就是神的時間
[00:16:56.260 --> 00:16:58.260]  神在沉默背後
[00:16:58.260 --> 00:17:00.260]  仍然在工作
[00:17:00.260 --> 00:17:02.260]  耶穌的復活不是馬上跳下來
[00:17:02.260 --> 00:17:04.260]  不是要這個
[00:17:04.260 --> 00:17:06.260]  即時生效的神蹟
[00:17:06.260 --> 00:17:08.260]  是
[00:17:08.260 --> 00:17:10.260]  等安息日過了之後
[00:17:10.260 --> 00:17:12.260]  讓我們學習
