
[00:00:00.000 --> 00:00:14.640]  今天很想透過《愛的使徒》的四章一到四十二節
[00:02:04.560 --> 00:02:06.240]  也會很穩定
[00:02:06.240 --> 00:02:08.080]  睡眠質素也會提升
[00:02:08.080 --> 00:02:10.160]  可能你讀過都已經知道了
[00:02:10.160 --> 00:02:12.360]  而且最重要的是積累的效應
[00:02:12.360 --> 00:02:13.240]  積少成多
[00:02:13.240 --> 00:02:16.600]  可能我今天決定要寫一版
[00:02:16.600 --> 00:02:19.160]  《釋經》、《靈修》、《反思》
[00:02:19.160 --> 00:02:21.520]  或者你可能寫工作有關的東西
[00:02:21.520 --> 00:02:22.920]  或者一些研究
[00:02:22.920 --> 00:02:24.000]  我今天讀一篇雜誌
[00:02:24.000 --> 00:02:24.920]  明天讀一篇雜誌
[00:02:24.920 --> 00:02:26.040]  然後再總結
[00:02:26.040 --> 00:02:27.600]  原來積少成多
[00:02:27.600 --> 00:02:30.120]  就很快可以完成一件事情
[00:02:30.120 --> 00:02:32.920]  甚至乎你要完成一個大項目
[00:02:32.920 --> 00:02:33.800]  你要寫資金
[00:02:33.800 --> 00:02:35.880]  要寫必定的東西
[00:02:35.880 --> 00:02:37.960]  可能每天做十五分鐘
[00:02:37.960 --> 00:02:39.760]  就是有效率的
[00:02:39.760 --> 00:02:40.960]  可能一小時
[00:02:40.960 --> 00:02:41.560]  不過當然了
[00:02:41.560 --> 00:02:43.120]  人人都不同
[00:02:43.120 --> 00:02:46.360]  如果在我們靈命裡面
[00:02:46.360 --> 00:02:48.520]  我們靈命的日常
[00:02:48.520 --> 00:02:51.040]  又可以怎樣建立一個常規
[00:02:51.040 --> 00:02:52.840]  一個日常生活呢?
[00:02:52.840 --> 00:02:53.960]  我們生活的日常生活
[00:02:53.960 --> 00:02:56.000]  可能是你早上一杯咖啡
[00:02:56.000 --> 00:02:57.160]  一杯茶
[00:02:57.160 --> 00:02:58.480]  晚上一杯暖水
[00:02:58.480 --> 00:03:00.640]  睡覺可能是珍珠奶茶
[00:03:00.640 --> 00:03:01.880]  可能是你的運動
[00:03:01.880 --> 00:03:03.040]  可能是你玩遊戲機
[00:03:03.040 --> 00:03:04.080]  可能是你煮劇
[00:03:04.080 --> 00:03:05.520]  可能是你煮粥等等
[00:03:05.520 --> 00:03:07.880]  但是在靈命裡面
[00:03:07.880 --> 00:03:10.760]  又是一回怎樣的事情呢?
[00:03:10.760 --> 00:03:15.120]  預府期在三個星期之前已經開始了
[00:03:15.120 --> 00:03:18.840]  我不知道今年2026年的預府期
[00:03:18.840 --> 00:03:20.800]  對你生命裡面
[00:03:20.800 --> 00:03:22.760]  你有沒有設定一些目標給自己
[00:03:22.760 --> 00:03:24.840]  有沒有一些屬靈的操練
[00:03:24.840 --> 00:03:26.760]  你有沒有戒掉一些東西
[00:03:26.760 --> 00:03:29.320]  或者有沒有做多一些事情
[00:03:29.320 --> 00:03:34.120]  讓你自己的靈命可以主動地提升成長呢?
[00:03:34.120 --> 00:03:35.640]  很想今天透過
[00:03:35.640 --> 00:03:36.800]  《井旁婦人》
[00:03:36.800 --> 00:03:39.600]  《約翰福音》四章的經文裡面
[00:03:39.600 --> 00:03:41.600]  很想我們透過這段經文
[00:03:41.600 --> 00:03:44.880]  去體會主耶穌的心腸更多
[00:03:44.880 --> 00:03:47.240]  祂在華語背後
[00:03:47.240 --> 00:03:50.440]  在和《井旁婦人》很湧長很湧長
[00:03:50.440 --> 00:03:52.440]  好像九不搭八的對話當中
[00:03:52.440 --> 00:03:55.520]  其實祂的中心思想
[00:03:55.520 --> 00:03:56.960]  我們聽了這麼多年
[00:03:56.960 --> 00:04:01.040]  其實是在說什麼呢?
[00:04:01.040 --> 00:04:03.000]  我們今天也是三部分
[00:04:03.000 --> 00:04:03.920]  背景
[00:04:03.920 --> 00:04:06.360]  然後我們會說一個對話
[00:04:06.360 --> 00:04:08.920]  然後最後看看婦人
[00:04:08.920 --> 00:04:11.040]  最後祂生命裡面
[00:04:11.040 --> 00:04:12.520]  或者其實當中
[00:04:12.520 --> 00:04:16.320]  在那部分其實主耶穌有什麼命令和心意
[00:04:16.320 --> 00:04:18.120]  想給予我們
[00:04:18.120 --> 00:04:20.640]  背景部分我們可能也很熟悉
[00:04:20.640 --> 00:04:22.160]  簡單來說
[00:04:22.160 --> 00:04:23.760]  如果你記得的話
[00:04:23.760 --> 00:04:26.480]  就是主耶穌在耶路撒冷裡面
[00:04:26.480 --> 00:04:29.000]  祂收的門徒比其他人多
[00:04:29.000 --> 00:04:30.920]  比施洗約翰人多
[00:04:30.920 --> 00:04:34.320]  於是法利塞人就起了妒忌的心
[00:04:34.320 --> 00:04:37.920]  因為當時主耶穌的時間還沒有到
[00:04:37.920 --> 00:04:40.400]  他就決定離開這個信仰
[00:04:40.400 --> 00:04:43.160]  或者去禍祥眾所謂眾中之眾
[00:04:43.160 --> 00:04:46.760]  可能外人覺得是眾中之眾的一個地段
[00:04:46.760 --> 00:04:51.520]  然後移師到一個三卡拉的加里尼
[00:04:51.520 --> 00:04:56.240]  就是你看到箭咀紫色指向的方向
[00:04:56.240 --> 00:04:58.320]  大概三天的路程
[00:04:58.320 --> 00:05:00.480]  而第三節告訴我們
[00:05:00.480 --> 00:05:05.400]  主耶穌說必須經過撒瑪利亞
[00:05:05.400 --> 00:05:07.920]  撒瑪利亞的意思在原文來說
[00:05:07.920 --> 00:05:10.760]  原來就是"to guard, to keep"
[00:05:10.760 --> 00:05:13.480]  是一個守望之城
[00:05:13.480 --> 00:05:18.840]  但是無奈出現了屬靈的落差
[00:05:18.840 --> 00:05:21.040]  他們的屬靈光景
[00:05:21.040 --> 00:05:25.760]  出現了一個非常虧的情況
[00:05:25.760 --> 00:05:27.440]  當中有口井
[00:05:27.440 --> 00:05:31.040]  很出名的就是第六節提到的牙角井
[00:05:31.040 --> 00:05:34.200]  它的特色就是一半是人工
[00:05:34.200 --> 00:05:36.520]  一半是天然
[00:05:36.520 --> 00:05:38.520]  也反映了
[00:05:38.520 --> 00:05:44.160]  反諷了當時撒瑪利亞人的信仰靈明光景
[00:05:44.160 --> 00:05:46.520]  信一半,不信一半
[00:05:46.520 --> 00:05:49.720]  聖經看一半,不看一半
[00:05:49.720 --> 00:05:51.840]  完全不太認識
[00:05:51.840 --> 00:05:54.640]  以致將最重要的訊息
[00:05:54.640 --> 00:05:55.920]  活水這個訊息
[00:05:55.920 --> 00:05:59.040]  聖靈這個訊息失去了
[00:05:59.040 --> 00:06:03.120]  當時耶穌說必須經過
[00:06:03.120 --> 00:06:06.800]  雖然當地的人有環境
[00:06:06.800 --> 00:06:08.160]  很多屬靈的爭拗
[00:06:08.160 --> 00:06:09.840]  神學的爭拗
[00:06:09.840 --> 00:06:11.960]  但是主耶穌也沒有離場
[00:06:11.960 --> 00:06:13.840]  祂也沒有繞路
[00:06:13.840 --> 00:06:16.040]  去到加利利這個地方
[00:06:16.040 --> 00:06:18.800]  祂必須經過
[00:06:18.800 --> 00:06:20.320]  七位弟兄姊妹看到嗎?
[00:06:20.320 --> 00:06:22.680]  主耶穌基督在這裡
[00:06:22.680 --> 00:06:24.040]  祂不會放棄一個
[00:06:24.040 --> 00:06:26.320]  就算你是一個環境的人
[00:06:26.320 --> 00:06:27.560]  你是偏執的人
[00:06:27.560 --> 00:06:29.480]  心裏面有很多問題的人
[00:06:29.480 --> 00:06:32.040]  很多傳統、很多包袱的人
[00:06:32.040 --> 00:06:34.400]  但是祂也不會離場
[00:06:34.400 --> 00:06:35.520]  離開你的生命
[00:06:35.520 --> 00:06:38.480]  祂更加是用慈情愛索
[00:06:38.480 --> 00:06:40.320]  去和你相遇
[00:06:40.320 --> 00:06:41.720]  透過敬拜
[00:06:41.720 --> 00:06:45.320]  透過你在人生裏面不同的片段
[00:06:45.320 --> 00:06:48.360]  我們看到原來潛在的
[00:06:48.360 --> 00:06:50.200]  一個修門徒的危機
[00:06:50.200 --> 00:06:53.800]  一個潛在的妒忌的危機
[00:06:53.800 --> 00:06:55.640]  成為了主耶穌
[00:06:55.640 --> 00:06:59.240]  開墾土壤和門訓的契機
[00:06:59.240 --> 00:07:02.360]  不僅是在加利利,更加是在撒瑪利亞
[00:07:02.360 --> 00:07:05.040]  也是這樣
[00:07:05.040 --> 00:07:07.360]  原來主耶穌很寬闊的心
[00:07:07.360 --> 00:07:09.520]  原來在小小的背景
[00:07:09.520 --> 00:07:11.560]  我們也可以看到
[00:07:11.560 --> 00:07:13.240]  願意我們進入經文之前
[00:07:13.240 --> 00:07:16.480]  我們首先一起去禱告
[00:07:16.480 --> 00:07:19.720]  我們低頭
[00:07:19.720 --> 00:07:20.800]  去禱告
[00:07:20.800 --> 00:07:25.840]  真是天父很感謝你
[00:07:25.840 --> 00:07:28.280]  祢給了我們你的話語
[00:07:28.280 --> 00:07:31.320]  讓我們每一個人可以有機會去咀嚼
[00:07:31.320 --> 00:07:33.720]  去被你的話去光照
[00:07:33.720 --> 00:07:35.240]  更加重要
[00:07:35.240 --> 00:07:37.800]  聖經的話就是主耶穌基督
[00:07:37.800 --> 00:07:41.320]  道成肉身的話
[00:07:41.320 --> 00:07:44.400]  多謝你,你不僅用文字向我們顯示
[00:07:44.400 --> 00:07:47.800]  更加你親自臣子性為人
[00:07:47.800 --> 00:07:49.480]  讓我們活生生
[00:07:49.480 --> 00:07:51.040]  可以聽到你的聲音
[00:07:51.040 --> 00:07:54.120]  透過經文可以看到你的心意
[00:07:54.120 --> 00:07:57.000]  去體會到你對我們的愛
[00:07:57.000 --> 00:08:00.280]  你不願意去離開我們的生命
[00:08:00.280 --> 00:08:02.000]  就算我們有事
[00:08:02.000 --> 00:08:04.000]  我們會背很多東西上身
[00:08:04.000 --> 00:08:05.640]  很多的擔子
[00:08:05.640 --> 00:08:07.880]  我們的眼目可能很狹窄
[00:08:07.880 --> 00:08:09.400]  看得不夠闊
[00:08:09.400 --> 00:08:11.960]  看不到你的心意
[00:08:11.960 --> 00:08:14.640]  主孩子求的就是第一
[00:08:14.640 --> 00:08:16.960]  你讓在座每一位
[00:08:16.960 --> 00:08:20.960]  心裡面能夠向著你,仰望你
[00:08:20.960 --> 00:08:25.880]  也求聖靈親自充滿這裡每一位弟兄姊妹
[00:08:25.880 --> 00:08:28.320]  讓我們一起透過你的話
[00:08:28.320 --> 00:08:30.920]  體會你的心腸
[00:08:30.920 --> 00:08:32.280]  求你幫助我們
[00:08:32.280 --> 00:08:33.640]  憐憫我們
[00:08:33.640 --> 00:08:35.000]  我們的徒心禱告
[00:08:35.000 --> 00:08:37.160]  奉主名求
[00:08:37.160 --> 00:08:38.200]  阿門
[00:08:38.200 --> 00:08:40.440]  這裡有少許雅各井的資料
[00:08:40.440 --> 00:08:42.360]  現在你去到
[00:08:42.360 --> 00:08:43.840]  耶路撒冷的地方
[00:08:43.840 --> 00:08:46.320]  撒瑪利亞的地方都會看到
[00:08:46.320 --> 00:08:48.640]  我們可以
[00:08:48.640 --> 00:08:50.120]  首先去到第二部分
[00:08:50.120 --> 00:08:51.960]  我們首先一起種到七字
[00:08:51.960 --> 00:08:53.280]  二十七字
[00:08:53.280 --> 00:08:55.480]  預備,請
[00:08:55.480 --> 00:08:58.520]  撒瑪利亞的婦人來打水
[00:08:58.520 --> 00:08:59.960]  耶穌對她說
[00:08:59.960 --> 00:09:02.000]  請你給我水喝
[00:09:02.000 --> 00:09:05.200]  那時門徒進城買食物去了
[00:09:05.200 --> 00:09:07.840]  撒瑪利亞的婦人對她說
[00:09:07.840 --> 00:09:09.560]  你既是猶太人
[00:09:09.560 --> 00:09:13.960]  怎麼向我一個撒瑪利亞的婦人要水喝呢?
[00:09:13.960 --> 00:09:15.240]  耶穌回答說
[00:09:15.240 --> 00:09:17.520]  你也知道神的恩賜
[00:09:17.520 --> 00:09:20.600]  獲得你說給我水喝的是誰
[00:09:20.600 --> 00:09:22.160]  你必早求他
[00:09:22.160 --> 00:09:24.760]  他也必早給你活水
[00:09:24.760 --> 00:09:25.560]  婦人說
[00:09:25.560 --> 00:09:27.960]  先生會有打水的器具
[00:09:27.960 --> 00:09:29.120]  井有心
[00:09:29.120 --> 00:09:31.240]  你從哪裡得活水呢?
[00:09:31.240 --> 00:09:35.120]  我們的祖宗雅各將這井留給我們
[00:09:35.120 --> 00:09:37.600]  他自己獲兒子並生畜
[00:09:37.600 --> 00:09:40.080]  也都喝這井裡的水
[00:09:40.080 --> 00:09:42.840]  難道你比他還大嗎?
[00:09:42.840 --> 00:09:44.440]  耶穌回答說
[00:09:44.440 --> 00:09:46.040]  凡喝這水的
[00:09:46.040 --> 00:09:47.640]  還要再喝
[00:09:47.640 --> 00:09:50.040]  人若喝我所賜的水
[00:09:50.040 --> 00:09:51.760]  就永遠不喝
[00:09:51.760 --> 00:09:53.440]  我所賜的水
[00:09:53.440 --> 00:09:55.680]  在他身上成為泉源
[00:09:55.680 --> 00:09:57.480]  直湧到永生
[00:09:57.480 --> 00:09:58.440]  婦人說
[00:09:58.440 --> 00:10:01.120]  先生請把水賜給我
[00:10:01.120 --> 00:10:02.360]  叫我不喝
[00:10:02.360 --> 00:10:04.960]  也不用這麼遠打水
[00:10:04.960 --> 00:10:06.720]  耶穌對她說
[00:10:06.720 --> 00:10:10.040]  你去叫你的丈夫再到這裡來
[00:10:10.040 --> 00:10:11.320]  婦人回答說
[00:10:11.320 --> 00:10:12.480]  對耶穌說
[00:10:12.480 --> 00:10:14.240]  我沒有丈夫
[00:10:14.240 --> 00:10:15.280]  耶穌說
[00:10:15.280 --> 00:10:17.480]  你沒有丈夫是對的
[00:10:17.480 --> 00:10:19.760]  你已經有過五個丈夫
[00:10:19.760 --> 00:10:21.080]  你現在有的
[00:10:21.080 --> 00:10:23.080]  並不是你的丈夫
[00:10:23.080 --> 00:10:25.720]  這話是真的
[00:10:25.720 --> 00:10:26.880]  對她說
[00:10:26.880 --> 00:10:29.760]  先生我看你是一位先知
[00:10:29.760 --> 00:10:33.560]  我們的祖宗在這山上敬拜上帝
[00:10:33.560 --> 00:10:34.680]  你們都說
[00:10:34.680 --> 00:10:38.520]  應當敬拜的地方是在耶路撒冷
[00:10:38.520 --> 00:10:40.200]  耶穌對她說
[00:10:40.200 --> 00:10:40.920]  婦人
[00:10:40.920 --> 00:10:41.680]  耶穌說
[00:10:41.680 --> 00:10:43.480]  在這山上敬拜上帝
[00:10:43.480 --> 00:10:44.880]  你們都說
[00:10:44.880 --> 00:10:46.800]  祢不在這山上
[00:10:46.800 --> 00:10:48.880]  也不在耶路撒冷
[00:10:48.880 --> 00:10:50.480]  你們所敬拜的
[00:10:50.480 --> 00:10:52.040]  你們不知道
[00:10:52.040 --> 00:10:53.640]  我們所敬拜的
[00:10:53.640 --> 00:10:54.760]  我們知道
[00:10:54.760 --> 00:10:58.240]  因為救恩是從猶太人出來的
[00:10:58.240 --> 00:10:59.440]  時候將到
[00:10:59.440 --> 00:11:01.040]  如今就是了
[00:11:01.040 --> 00:11:02.840]  那真正拜父的
[00:11:02.840 --> 00:11:05.680]  要用心靈和誠實拜他
[00:11:05.680 --> 00:11:08.480]  因為父要這樣的拜他
[00:11:08.480 --> 00:11:09.840]  神是個靈
[00:11:09.840 --> 00:11:11.280]  所以拜他的
[00:11:11.280 --> 00:11:15.000]  必須用心靈和誠實拜他
[00:11:15.000 --> 00:11:15.920]  婦人說
[00:11:15.920 --> 00:11:17.680]  我知道彌賽亞
[00:11:17.680 --> 00:11:20.640]  就是那稱為基督的要來
[00:11:20.640 --> 00:11:24.880]  祂來了必將一切的事都告訴我們
[00:11:24.880 --> 00:11:25.880]  耶穌說
[00:11:25.880 --> 00:11:28.640]  這和你說話的就是他
[00:11:28.640 --> 00:11:30.240]  正在這時
[00:11:30.240 --> 00:11:31.600]  滿土會來了
[00:11:31.600 --> 00:11:35.400]  他們對耶穌正在和一個婦人說話
[00:11:35.400 --> 00:11:36.600]  感到驚訝
[00:11:36.600 --> 00:11:38.320]  可是沒有人說
[00:11:38.320 --> 00:11:40.240]  你要什麼話說
[00:11:40.240 --> 00:11:43.000]  你為什麼和他說話
[00:11:43.000 --> 00:11:43.400]  好啊
[00:11:43.400 --> 00:11:46.600]  多謝大家可以中讀神經的話
[00:11:46.600 --> 00:11:48.240]  在讀的時候
[00:11:48.240 --> 00:11:49.880]  可能你也會感受到
[00:11:49.880 --> 00:11:51.800]  初初上一半的對話
[00:11:51.800 --> 00:11:53.160]  是雞同鴨說的
[00:11:53.160 --> 00:11:53.880]  是不對的
[00:11:53.880 --> 00:11:55.840]  是有很多gap的
[00:11:55.840 --> 00:11:58.920]  所以我們看到有三方面的落差
[00:11:58.920 --> 00:11:59.960]  第一個落差
[00:11:59.960 --> 00:12:03.720]  是一個身份的落差
[00:12:03.720 --> 00:12:04.640]  婦人說
[00:12:04.640 --> 00:12:05.240]  喂
[00:12:05.240 --> 00:12:07.040]  你是猶太人
[00:12:07.040 --> 00:12:08.680]  有樣子看的
[00:12:08.680 --> 00:12:11.000]  為什麼要和我說話
[00:12:11.000 --> 00:12:12.280]  我們不合口味的
[00:12:12.280 --> 00:12:13.240]  不合談
[00:12:13.240 --> 00:12:13.960]  然後
[00:12:13.960 --> 00:12:15.760]  我是薩瑪利亞人
[00:12:15.760 --> 00:12:17.040]  你們也歧視我們
[00:12:17.040 --> 00:12:19.480]  說我們血統不純正
[00:12:19.480 --> 00:12:20.640]  還要是女人
[00:12:20.640 --> 00:12:21.720]  當時文化就是
[00:12:21.720 --> 00:12:24.120]  男女不可以公開說話
[00:12:24.120 --> 00:12:26.280]  第一方面就是身份的落差
[00:12:26.280 --> 00:12:27.360]  第二方面
[00:12:27.360 --> 00:12:31.240]  就是婦人根本看不起主耶穌
[00:12:31.240 --> 00:12:33.280]  也不知道祂是誰
[00:12:33.280 --> 00:12:35.400]  她說你沒有器具
[00:12:35.400 --> 00:12:36.360]  那個井呢
[00:12:36.360 --> 00:12:37.320]  就是沒有資源
[00:12:37.320 --> 00:12:38.240]  你什麼也沒有
[00:12:38.240 --> 00:12:38.880]  兩手空空
[00:12:38.880 --> 00:12:39.760]  你也問我要水
[00:12:39.760 --> 00:12:40.920]  還說要次活水
[00:12:40.920 --> 00:12:42.360]  又說不會口渴
[00:12:42.360 --> 00:12:44.680]  根本你不夠班
[00:12:44.680 --> 00:12:47.080]  你沒有的主耶穌
[00:12:47.080 --> 00:12:49.480]  也說祂井有心
[00:12:49.480 --> 00:12:51.080]  變相說
[00:12:51.080 --> 00:12:53.520]  其實你也不知道你在什麼地方
[00:12:53.520 --> 00:12:55.560]  基本上你沒有地利
[00:12:55.560 --> 00:12:57.800]  你不知道我們雅各長有多深
[00:12:57.800 --> 00:13:00.960]  已經有一千八百年歷史
[00:13:00.960 --> 00:13:02.160]  還有
[00:13:02.160 --> 00:13:03.800]  你不要覺得自己
[00:13:03.800 --> 00:13:05.840]  比我們的祖先更加厲害
[00:13:05.840 --> 00:13:06.680]  我的祖先是誰
[00:13:06.680 --> 00:13:07.400]  你知道嗎
[00:13:07.400 --> 00:13:09.360]  雅各
[00:13:09.360 --> 00:13:11.080]  你也不夠班
[00:13:11.080 --> 00:13:13.360]  所以種種的落差
[00:13:13.360 --> 00:13:14.720]  外在因素
[00:13:14.720 --> 00:13:15.360]  沒有資源
[00:13:15.360 --> 00:13:15.920]  沒有地利
[00:13:15.920 --> 00:13:18.080]  做法也不對
[00:13:18.080 --> 00:13:20.040]  你知道我們平時
[00:13:20.040 --> 00:13:21.000]  無論工作
[00:13:21.000 --> 00:13:22.240]  侍奉
[00:13:22.240 --> 00:13:23.800]  或者團隊工作的時候
[00:13:23.800 --> 00:13:26.000]  我們可能也會有這些疑問
[00:13:26.000 --> 00:13:27.560]  我們跟誰合作呢
[00:13:27.560 --> 00:13:29.680]  祂有沒有資源
[00:13:29.680 --> 00:13:31.320]  祂有沒有地位
[00:13:31.320 --> 00:13:34.240]  祂有沒有什麼網絡
[00:13:34.240 --> 00:13:35.760]  祂的做法
[00:13:35.760 --> 00:13:37.000]  是不是正統的
[00:13:37.000 --> 00:13:38.760]  是不是證據基礎的
[00:13:38.760 --> 00:13:41.760]  是不是真的賺到錢的
[00:13:41.760 --> 00:13:42.840]  是不是真的真的
[00:13:42.840 --> 00:13:44.560]  我們有很多疑問
[00:13:44.560 --> 00:13:48.040]  所以如果看到第一和第二個因素
[00:13:48.040 --> 00:13:49.080]  外在因素
[00:13:49.080 --> 00:13:50.880]  和第一個身份的落差
[00:13:50.880 --> 00:13:53.280]  其實根本就沒得商量了
[00:13:53.280 --> 00:13:54.400]  會不會也反映到
[00:13:54.400 --> 00:13:55.960]  有時候我們在小組裡
[00:13:55.960 --> 00:13:57.120]  有些人
[00:13:57.120 --> 00:13:58.360]  或者全方位的時候
[00:13:58.360 --> 00:14:00.560]  可能覺得我們有些範疇
[00:14:00.560 --> 00:14:02.920]  可能也沒得商量了
[00:14:02.920 --> 00:14:04.280]  神也救不了你
[00:14:04.280 --> 00:14:06.600]  有時候我們的視覺
[00:14:06.600 --> 00:14:07.840]  我們的POV
[00:14:07.840 --> 00:14:09.800]  其實就是這樣
[00:14:09.800 --> 00:14:10.840]  那怎麼辦呢
[00:14:10.840 --> 00:14:12.840]  那耶穌是不是
[00:14:12.840 --> 00:14:15.080]  我的頭髮也不是很漂亮
[00:14:15.080 --> 00:14:16.640]  是不是就放棄呢
[00:14:16.640 --> 00:14:17.400]  是不是
[00:14:17.400 --> 00:14:17.920]  不是啊
[00:14:17.920 --> 00:14:18.800]  我們剛才讀了這麼久
[00:14:18.800 --> 00:14:20.080]  讀了四版
[00:14:20.080 --> 00:14:21.760]  那當然是
[00:14:21.760 --> 00:14:22.640]  耶穌啊
[00:14:22.640 --> 00:14:24.240]  當然不是就這樣放棄
[00:14:24.240 --> 00:14:27.400]  祂特意必須經過
[00:14:27.400 --> 00:14:28.560]  在這個時候
[00:14:28.560 --> 00:14:30.080]  耶穌也不輸蝕
[00:14:30.080 --> 00:14:32.000]  祂說其實不是在說
[00:14:32.000 --> 00:14:33.920]  喝那些水啊
[00:14:33.920 --> 00:14:35.080]  婦人
[00:14:35.080 --> 00:14:38.600]  祂快點把神的視覺搬出來
[00:14:38.600 --> 00:14:39.200]  祂說
[00:14:39.200 --> 00:14:40.280]  你喝這瓶水
[00:14:40.280 --> 00:14:40.920]  不會再喝
[00:14:40.920 --> 00:14:42.680]  我在說第十四節
[00:14:42.680 --> 00:14:44.800]  就是永遠都不喝
[00:14:44.800 --> 00:14:46.040]  是屬靈的水
[00:14:46.040 --> 00:14:47.040]  靈性的水
[00:14:47.040 --> 00:14:48.040]  生命的水
[00:14:48.040 --> 00:14:49.200]  永生的水
[00:14:49.200 --> 00:14:51.560]  是湧到你心裡面
[00:14:51.560 --> 00:14:53.920]  完全不需要再浸
[00:14:53.920 --> 00:14:56.120]  你的心很乾涸
[00:14:56.120 --> 00:14:57.080]  你的生命
[00:14:57.080 --> 00:14:57.960]  我一看就知道
[00:14:57.960 --> 00:14:59.480]  我全知的神看你的生命
[00:14:59.480 --> 00:15:00.040]  是不是
[00:15:00.040 --> 00:15:01.080]  但是
[00:15:01.080 --> 00:15:02.720]  婦人還沒有明白
[00:15:02.720 --> 00:15:04.800]  但是也有聽的
[00:15:04.800 --> 00:15:06.520]  為什麼我知道有聽呢
[00:15:06.520 --> 00:15:08.280]  先看完
[00:15:08.280 --> 00:15:11.080]  因為第十五節
[00:15:11.080 --> 00:15:12.320]  已經很快
[00:15:12.320 --> 00:15:14.360]  不知道是敷衍真還是假
[00:15:14.360 --> 00:15:15.120]  但是很明顯
[00:15:15.120 --> 00:15:16.880]  她是一知半解之下
[00:15:16.880 --> 00:15:17.600]  這麼棒
[00:15:17.600 --> 00:15:18.520]  先生
[00:15:18.520 --> 00:15:19.760]  請把水賜給我
[00:15:19.760 --> 00:15:20.480]  叫我不喝
[00:15:20.480 --> 00:15:20.800]  為什麼
[00:15:20.800 --> 00:15:22.840]  原因是什麼
[00:15:22.840 --> 00:15:24.600]  我不用走這麼遠
[00:15:24.600 --> 00:15:25.440]  是不是
[00:15:25.440 --> 00:15:27.080]  雖然也不太明白你說什麼
[00:15:27.080 --> 00:15:28.760]  也不太知道為什麼你跟我說
[00:15:28.760 --> 00:15:29.520]  但是
[00:15:29.520 --> 00:15:32.920]  婦人也開始開了心裡面一道門
[00:15:32.920 --> 00:15:34.520]  其實在過程中
