
[00:00:00.000 --> 00:00:07.000]  各位弟兄姊妹,早安!主內平安!感謝神今日是父親節
[00:03:33.000 --> 00:03:34.000]  是很開心的回憶
[00:03:34.000 --> 00:03:37.000]  有一次他帶我去整門水塘
[00:03:37.000 --> 00:03:38.000]  很開心
[00:03:38.000 --> 00:03:44.000]  中間那張是我很寶貴的一張照片
[00:03:44.000 --> 00:03:45.000]  是
[00:03:45.000 --> 00:03:47.000]  看不看得到後面的背景?
[00:03:47.000 --> 00:03:48.000]  是,整門水塘
[00:03:48.000 --> 00:03:53.000]  很寶貴,今天還記得那個場景
[00:03:53.000 --> 00:03:55.000]  直至到結婚的時候
[00:03:55.000 --> 00:03:57.000]  我剛剛信主
[00:03:57.000 --> 00:03:59.000]  結婚就很多東西要籌備
[00:03:59.000 --> 00:04:03.000]  爸爸前一晚打電話給我
[00:04:03.000 --> 00:04:06.000]  但內容我不是很記得
[00:04:06.000 --> 00:04:08.000]  我只記得他說
[00:04:08.000 --> 00:04:10.000]  婚禮辦得如何?
[00:04:10.000 --> 00:04:12.000]  擺酒夠不夠錢?
[00:04:12.000 --> 00:04:16.000]  如果不夠的話,就在我戶口拿吧
[00:04:16.000 --> 00:04:19.000]  當刻我在電話裡
[00:04:19.000 --> 00:04:21.000]  我出不了聲
[00:04:21.000 --> 00:04:24.000]  全部眼淚湧出來
[00:04:24.000 --> 00:04:25.000]  我只記得
[00:04:25.000 --> 00:04:27.000]  是,行行行,爸爸,行
[00:04:27.000 --> 00:04:29.000]  我明天會處理到
[00:04:29.000 --> 00:04:34.000]  我第一次經歷到爸爸對我的愛、關懷
[00:04:34.000 --> 00:04:37.000]  所以今天我特意穿了一件
[00:04:37.000 --> 00:04:40.000]  二十年前結婚的西裝
[00:04:40.000 --> 00:04:43.000]  (笑聲)
[00:04:43.000 --> 00:04:44.000]  哎呀,又給掌聲
[00:04:44.000 --> 00:04:46.000]  我講到
[00:04:46.000 --> 00:04:49.000]  好像不太合身,已經瘦了
[00:04:49.000 --> 00:04:52.000]  (笑聲)
[00:04:52.000 --> 00:04:55.000]  多謝大家
[00:04:55.000 --> 00:04:59.000]  但這件西裝對我來說很有意思
[00:04:59.000 --> 00:05:00.000]  二十年前結婚
[00:05:00.000 --> 00:05:02.000]  有弟兄可以見證
[00:05:02.000 --> 00:05:06.000]  雖然爸爸不多說話
[00:05:06.000 --> 00:05:09.000]  他不太懂得關心和表達
[00:05:09.000 --> 00:05:12.000]  但我覺得他一直在身旁
[00:05:12.000 --> 00:05:14.000]  默默為家庭付出
[00:05:14.000 --> 00:05:19.000]  我覺得這是爸爸媽媽對子女一份很單純的愛
[00:05:19.000 --> 00:05:25.000]  有福是因為爸爸將他的生命奉獻給家庭
[00:05:25.000 --> 00:05:27.000]  今天題目是有福的家
[00:05:27.000 --> 00:05:29.000]  我們透過一段詩篇
[00:05:29.000 --> 00:05:31.000]  一百二十七篇的經文
[00:05:31.000 --> 00:05:34.000]  去看看究竟神教導我們
[00:05:34.000 --> 00:05:36.000]  怎樣為之有福的家
[00:05:36.000 --> 00:05:38.000]  我們一起讀這段經文
[00:05:38.000 --> 00:05:40.000]  好,預備,一二三
[00:05:40.000 --> 00:05:43.000]  若不是耶和華建造國國
[00:05:43.000 --> 00:05:46.000]  建造的人就枉然努力
[00:05:46.000 --> 00:05:49.000]  若不是耶和華看守城池
[00:05:49.000 --> 00:05:52.000]  看守的人就枉然警醒
[00:05:52.000 --> 00:05:54.000]  你們清…
[00:05:54.000 --> 00:05:59.000]  若不是耶和華所選擇民
[00:05:59.000 --> 00:06:03.000]  所為國之家所為長之
[00:06:03.000 --> 00:06:05.000]  少年時所生的兒女
[00:06:05.000 --> 00:06:08.000]  好將勇士守中的箭
[00:06:08.000 --> 00:06:11.000]  箭袋充滿的人便為有福
[00:06:11.000 --> 00:06:15.000]  他們在城門口和仇敵說話時候
[00:06:15.000 --> 00:06:18.000]  必至於羞愧
[00:06:18.000 --> 00:06:21.000]  好,謝謝,可能漏了一段,不好意思
[00:06:21.000 --> 00:06:25.000]  詩篇一百二十七篇是所羅門上行之詩
[00:06:25.000 --> 00:06:28.000]  上行之詩是由一百二十至一百三十四篇
[00:06:28.000 --> 00:06:31.000]  每一篇都比較短
[00:06:31.000 --> 00:06:34.000]  詩人在秘魯回歸的路上
[00:06:34.000 --> 00:06:36.000]  在聖殿的時候
[00:06:36.000 --> 00:06:42.000]  表達出對耶和華那份倚靠、敬畏和仰望
[00:06:42.000 --> 00:06:47.000]  一百二十七至一百二十八篇正正放在中間
[00:06:47.000 --> 00:06:52.000]  所以見到神是非常體重家庭和兒女
[00:06:52.000 --> 00:06:55.000]  特別在創世紀,神設立婚姻
[00:06:55.000 --> 00:06:58.000]  所以神是很體重家庭和婚姻
[00:06:58.000 --> 00:07:01.000]  詩篇一百二十七至一百二十八篇
[00:07:01.000 --> 00:07:03.000]  是屬於自慰詩
[00:07:03.000 --> 00:07:06.000]  是所羅門向神求自慰
[00:07:06.000 --> 00:07:08.000]  在《聯王記》上的三章九節
[00:07:08.000 --> 00:07:12.000]  他說:求祢賜我自慰,可以判斷祢的民
[00:07:12.000 --> 00:07:17.000]  能辨別是非,不然誰能判斷者眾多的民呢?
[00:07:17.000 --> 00:07:21.000]  所羅門求是求自慰
[00:07:21.000 --> 00:07:23.000]  神應允許他的禱告
[00:07:23.000 --> 00:07:26.000]  所羅門有從神而來的智慧
[00:07:26.000 --> 00:07:30.000]  去管理當時的百姓,帶領整個皇朝
[00:07:30.000 --> 00:07:34.000]  這兩首詩都圍繞有福這個主題
[00:07:34.000 --> 00:07:38.000]  我教主日學,我教長者主日學
[00:07:38.000 --> 00:07:44.000]  我問過長者,長輩,究竟怎樣才是有福呢?
[00:07:44.000 --> 00:07:50.000]  他們異口同聲都告訴我,健康,最重要是健康
[00:07:50.000 --> 00:07:55.000]  有健康就有得玩,沒健康就沒得玩
[00:07:55.000 --> 00:07:58.000]  不單止這樣,還說到有五德
[00:07:58.000 --> 00:08:00.000]  哪五德呢?
[00:08:00.000 --> 00:08:04.000]  行德,走德,食德,瞓德
[00:08:04.000 --> 00:08:08.000]  你們都說到,還有一樣,是哺哺都要德
[00:08:08.000 --> 00:08:12.000]  這五樣德搞得好,這個就是福了
[00:08:12.000 --> 00:08:15.000]  不知道大家頂姐妹認不認同我
[00:08:15.000 --> 00:08:18.000]  聖經其實都有提到有福這個字
[00:08:18.000 --> 00:08:21.000]  很多都出自於詩篇和真言
[00:08:21.000 --> 00:08:24.000]  我選了四節經文跟大家分享
[00:08:24.000 --> 00:08:26.000]  這四節經文大家都很熟
[00:08:26.000 --> 00:08:28.000]  詩篇一節二節
[00:08:28.000 --> 00:08:32.000]  「惟喜愛耶和華的律法,就耶思想便為有福」
[00:08:32.000 --> 00:08:34.000]  詩篇一百二十八篇一節
[00:08:34.000 --> 00:08:38.000]  「凡敬畏耶和華,遵行他道的人便為有福」
[00:08:38.000 --> 00:08:40.000]  真言八章三十四
[00:08:40.000 --> 00:08:46.000]  「聽從我,日日在我門口仰望,在我門框旁邊等候的
[00:08:46.000 --> 00:08:48.000]  那人便為有福」
[00:08:48.000 --> 00:08:50.000]  真言十六章二十節
[00:08:50.000 --> 00:08:55.000]  「謹守訓詞的必得好處,倚靠耶和華的便為有福」
[00:08:55.000 --> 00:08:59.000]  聖經裡面好像說到形容甚麼有福呢?
[00:08:59.000 --> 00:09:03.000]  他說「便為有福」之前那個人他做了一些事
[00:09:03.000 --> 00:09:04.000]  做了甚麼?
[00:09:04.000 --> 00:09:11.000]  「喜愛、敬畏、遵行、聽從、仰望、等候、謹守和倚靠」
[00:09:11.000 --> 00:09:16.000]  這些都是在說我們跟神的關係
[00:09:16.000 --> 00:09:19.000]  我們的心有多渴望神
[00:09:19.000 --> 00:09:24.000]  有福的是因為我們能夠每一個弟兄姊妹都可以親近主
[00:09:24.000 --> 00:09:29.000]  第一個重點是「信靠神的心,就不枉然」
[00:09:29.000 --> 00:09:33.000]  詩篇一百二十七篇裡面這樣說
[00:09:33.000 --> 00:09:37.000]  「若不是耶和華建造房屋,建造的人就枉然努力
[00:09:37.000 --> 00:09:42.000]  若不是耶和華看守城池,看守的人就枉然警醒」
[00:09:42.000 --> 00:09:48.000]  今天我們建立是靠我們自己還是靠誰呢?
[00:09:48.000 --> 00:09:53.000]  今天我們的看守是靠自己還是靠誰呢?
[00:09:53.000 --> 00:09:56.000]  還有今天我們的勞勞碌碌很辛苦的
[00:09:56.000 --> 00:09:59.000]  是靠我們自己還是靠誰呢?
[00:09:59.000 --> 00:10:03.000]  我們要為自己禱告,要為家庭禱告
[00:10:03.000 --> 00:10:06.000]  這首詩非常整齊
[00:10:06.000 --> 00:10:08.000]  結構也很對稱
[00:10:08.000 --> 00:10:10.000]  第一部分是一至二至
[00:10:10.000 --> 00:10:13.000]  所羅門提到,如果不是耶和華的話
[00:10:13.000 --> 00:10:16.000]  所做的事都是枉然的
[00:10:16.000 --> 00:10:21.000]  建立房屋、看守城池,再加上辛辛苦苦
[00:10:21.000 --> 00:10:27.000]  枉然的意思是空虛、虛假、沒有價值
[00:10:27.000 --> 00:10:31.000]  做來也沒有意思,做了也是白費心機
[00:10:31.000 --> 00:10:33.000]  所以他說,第一是建造房屋
[00:10:33.000 --> 00:10:38.000]  建造有建造、建立和重建的意思
[00:10:38.000 --> 00:10:42.000]  有幾節經文,建立、建造這個字
[00:10:42.000 --> 00:10:45.000]  有幾節經文他也有提到
[00:10:45.000 --> 00:10:47.000]  《創世紀》二章二十二節
[00:10:47.000 --> 00:10:51.000]  他說耶和華神就用那人身上所取的肋骨
[00:10:51.000 --> 00:10:56.000]  造成一個女人,令她到那人跟前
[00:10:56.000 --> 00:10:59.000]  另一節經文在《創世紀》八章二十
[00:10:59.000 --> 00:11:03.000]  羅亞為耶和華築了一座壇
[00:11:03.000 --> 00:11:05.000]  拿各類潔淨的新畜
[00:11:05.000 --> 00:11:08.000]  飛了獻在壇上為繁祭
[00:11:08.000 --> 00:11:11.000]  耶和華是為耶和華建造方舟
[00:11:11.000 --> 00:11:15.000]  羅亞也為了耶和華獻祭
[00:11:15.000 --> 00:11:18.000]  築了,這個字就是建造的意思
[00:11:18.000 --> 00:11:22.000]  築了一座壇獻祭
[00:11:22.000 --> 00:11:24.000]  是羅亞做的,不是羅亞
[00:11:24.000 --> 00:11:27.000]  是羅亞為了耶和華做的
[00:11:27.000 --> 00:11:30.000]  另一節經文《約書亞記》十九章五十
[00:11:30.000 --> 00:11:32.000]  是照耶和華的吩咐
[00:11:32.000 --> 00:11:34.000]  將約書亞所求的城
[00:11:34.000 --> 00:11:36.000]  就是以法蓮地的亭那
[00:11:36.000 --> 00:11:38.000]  西拉城給了他
[00:11:38.000 --> 00:11:42.000]  他就收那城,住在其中
[00:11:42.000 --> 00:11:46.000]  約書亞是照著耶和華的吩咐
[00:11:46.000 --> 00:11:49.000]  去收集建造當時的城
[00:11:49.000 --> 00:11:52.000]  所羅門應驗了神的應許
[00:11:52.000 --> 00:11:56.000]  神揀選了他建造當時的聖殿
[00:11:56.000 --> 00:11:59.000]  每年都用了十幾萬人
[00:11:59.000 --> 00:12:01.000]  用了十三年的時間
[00:12:01.000 --> 00:12:03.000]  成十幾萬人
[00:12:03.000 --> 00:12:05.000]  建造自己的皇宮
[00:12:05.000 --> 00:12:08.000]  用了七年的時間去收集那個聖殿
[00:12:08.000 --> 00:12:12.000]  一切都不是所羅門做的什麼
[00:12:12.000 --> 00:12:16.000]  最重要是一切都是屬於耶和華
[00:12:16.000 --> 00:12:18.000]  主權在耶和華
[00:12:18.000 --> 00:12:20.000]  話事的都是耶和華
[00:12:20.000 --> 00:12:22.000]  全部都是在計劃當中
[00:12:22.000 --> 00:12:25.000]  有福的是因為我們能夠要建立
[00:12:25.000 --> 00:12:28.000]  在神的話語當中
[00:12:28.000 --> 00:12:31.000]  第二,為神去看守就不枉然
[00:12:31.000 --> 00:12:33.000]  若不是耶和華看守城池
[00:12:33.000 --> 00:12:36.000]  看守的人就不枉然
[00:12:36.000 --> 00:12:38.000]  就枉然警醒
[00:12:38.000 --> 00:12:42.000]  看守城池有保守保護管理的意思
[00:12:42.000 --> 00:12:44.000]  在有幾節經文裡都有提到這個字
[00:12:44.000 --> 00:12:46.000]  在《創世紀》二章十五節
[00:12:46.000 --> 00:12:49.000]  耶和華神將那人安置在伊甸園
[00:12:49.000 --> 00:12:52.000]  使他修理、看守
[00:12:52.000 --> 00:12:56.000]  看守這個字就是看守這個字
[00:12:56.000 --> 00:12:58.000]  另外在《出埃及記》十九章五節
[00:12:58.000 --> 00:13:01.000]  如今你們若實在聽從我的話
[00:13:01.000 --> 00:13:03.000]  遵守我的約
[00:13:03.000 --> 00:13:05.000]  要遵守我的約
[00:13:05.000 --> 00:13:07.000]  就是在萬民中作屬我的子民
[00:13:07.000 --> 00:13:09.000]  因為全地都是我的
[00:13:09.000 --> 00:13:11.000]  你還沒記十九章三十
[00:13:11.000 --> 00:13:14.000]  你們要守我的安息日
[00:13:14.000 --> 00:13:16.000]  這個守這個字
[00:13:16.000 --> 00:13:18.000]  也是看守這個字
[00:13:18.000 --> 00:13:20.000]  敬我的聖所
[00:13:20.000 --> 00:13:22.000]  耶和華
[00:13:22.000 --> 00:13:25.000]  耶和華告訴百姓要守他的安息日
[00:13:25.000 --> 00:13:28.000]  因為他是我們的神
[00:13:28.000 --> 00:13:30.000]  一切的掌權、掌管
[00:13:30.000 --> 00:13:32.000]  都是屬耶和華
[00:13:32.000 --> 00:13:37.000]  有福的是因為我們需要守住神的道
[00:13:37.000 --> 00:13:39.000]  遵行祂的道
[00:13:39.000 --> 00:13:43.000]  神揀選所羅門去管理保護耶路撒冷城
[00:13:43.000 --> 00:13:47.000]  全權交給所羅門負責
[00:13:47.000 --> 00:13:50.000]  但因為有耶和華的保護
[00:13:50.000 --> 00:13:54.000]  使當時能夠有平安和最穩定的時間
[00:13:54.000 --> 00:13:57.000]  不過所羅門在晚期的時候
[00:13:57.000 --> 00:14:01.000]  他有眾多的妃嬪和寵愛邦的女子
[00:14:01.000 --> 00:14:03.000]  隨從別臣
[00:14:03.000 --> 00:14:06.000]  耶和華的法路以至以色列的分裂
[00:14:06.000 --> 00:14:11.000]  是因為所羅門不能夠守住神給他的道
[00:14:11.000 --> 00:14:13.000]  導致這個結果
[00:14:13.000 --> 00:14:16.000]  第三為神去勞碌就不枉然
[00:14:16.000 --> 00:14:18.000]  你們清晨早起
[00:14:18.000 --> 00:14:20.000]  夜晚安歇吃勞碌得來的飯
[00:14:20.000 --> 00:14:21.000]  本是枉然
[00:14:21.000 --> 00:14:23.000]  惟有耶和華所親愛的
[00:14:23.000 --> 00:14:25.000]  必叫他安然睡覺
[00:14:25.000 --> 00:14:29.000]  原來勞碌碌碌都是枉然
[00:14:29.000 --> 00:14:30.000]  為什麼呢?
[00:14:30.000 --> 00:14:33.000]  經文形容到一個農夫
[00:14:33.000 --> 00:14:36.000]  他每一天都耕田的情況
[00:14:36.000 --> 00:14:38.000]  一早起床
[00:14:38.000 --> 00:14:40.000]  夜晚休息吃飯
[00:14:40.000 --> 00:14:44.000]  就能夠勞碌得來飯吃
[00:14:44.000 --> 00:14:48.000]  是因為看到耶和華的供應和預備
[00:14:48.000 --> 00:14:50.000]  惟有耶和華所親愛的
[00:14:50.000 --> 00:14:52.000]  必叫他安然睡覺
[00:14:52.000 --> 00:14:54.000]  所羅門有另一個名字
[00:14:54.000 --> 00:14:56.000]  叫做耶底底亞
[00:14:56.000 --> 00:14:59.000]  是耶和華最愛的意思
[00:14:59.000 --> 00:15:01.000]  神愛所羅門
[00:15:01.000 --> 00:15:04.000]  他會賜給他所愛的睡覺
[00:15:04.000 --> 00:15:10.000]  他容許、允許他所愛的人安然睡覺
[00:15:10.000 --> 00:15:13.000]  有福的是因為我們能夠經歷到
[00:15:13.000 --> 00:15:16.000]  神給我們的供應和預備
[00:15:16.000 --> 00:15:18.000]  我們能夠在主的裡面
[00:15:18.000 --> 00:15:22.000]  得著祂賜給我們的滿足和喜樂
[00:15:22.000 --> 00:15:24.000]  這是神的同在
[00:15:24.000 --> 00:15:26.000]  親愛的弟兄姊妹
[00:15:26.000 --> 00:15:27.000]  我們不枉然
[00:15:27.000 --> 00:15:29.000]  第一,我們不枉然
[00:15:29.000 --> 00:15:33.000]  是因為我們建立在神的話裡面
[00:15:33.000 --> 00:15:35.000]  第二,我們不枉然
[00:15:35.000 --> 00:15:39.000]  是因為我們要守住神的道、神的約
[00:15:39.000 --> 00:15:41.000]  第三,我們不枉然
[00:15:41.000 --> 00:15:44.000]  是因為我們正在經歷神的供應
[00:15:44.000 --> 00:15:46.000]  和預備祂的同在
[00:15:46.000 --> 00:15:50.000]  所以我們更加要帶著一份感恩的心
[00:15:50.000 --> 00:15:52.000]  每天數算神的恩典
[00:15:52.000 --> 00:15:57.000]  將我們所建立的、看守的、辛辛勞勞的
[00:15:57.000 --> 00:15:59.000]  將一切的榮耀都歸給神
[00:15:59.000 --> 00:16:02.000]  有福的是因為能夠分享到
[00:16:02.000 --> 00:16:06.000]  主裡面給我們這份的喜悅
[00:16:06.000 --> 00:16:08.000]  最近我有一個體會
[00:16:08.000 --> 00:16:10.000]  我認識一位姐妹
[00:16:10.000 --> 00:16:13.000]  她是上中堂唇拜的
[00:16:13.000 --> 00:16:16.000]  因為要帶新朋友來恩福堂
[00:16:16.000 --> 00:16:19.000]  所以她就上了祖堂唇拜
[00:16:19.000 --> 00:16:24.000]  我中午的時候就遇到她
[00:16:24.000 --> 00:16:30.000]  她就跟我分享了那天帶新朋友來的喜悅
[00:16:30.000 --> 00:16:31.000]  我看到她很開心
[00:16:31.000 --> 00:16:33.000]  我叫她快點告訴我
[00:16:33.000 --> 00:16:34.000]  那天是怎樣呢?
[00:16:34.000 --> 00:16:38.000]  她說那天帶新朋友來祖堂唇拜
[00:16:38.000 --> 00:16:40.000]  一進到門口的時候
[00:16:40.000 --> 00:16:42.000]  有幾位穿著西裝的
[00:16:42.000 --> 00:16:44.000]  掛著黃色牌的
[00:16:44.000 --> 00:16:46.000]  應該是牧者
[00:16:46.000 --> 00:16:50.000]  她說很親切地跟祂說早晨
[00:16:50.000 --> 00:16:52.000]  之後進來禮堂的時候
[00:16:52.000 --> 00:16:54.000]  幾分鐘的安靜時間
[00:16:54.000 --> 00:16:57.000]  透過經文的物相
[00:16:57.000 --> 00:17:00.000]  很能夠讓祂安靜下來
[00:17:00.000 --> 00:17:02.000]  預備去聽到
[00:17:02.000 --> 00:17:05.000]  之後有很好的師哥敬拜
[00:17:05.000 --> 00:17:06.000]  牧者的講道
[00:17:06.000 --> 00:17:09.000]  特別是台上的牧者
[00:17:09.000 --> 00:17:13.000]  剛剛原來是她媽媽的安息禮
[00:17:13.000 --> 00:17:15.000]  為她主持的安息禮
[00:17:15.000 --> 00:17:20.000]  她說很感受到神為她預備奇妙的帶領
[00:17:20.000 --> 00:17:21.000]  她說講到完了之後
[00:17:21.000 --> 00:17:24.000]  在牧者介紹新朋友的環節裡
[00:17:24.000 --> 00:17:26.000]  她說很歡迎
[00:17:26.000 --> 00:17:28.000]  她說沒有壓力
[00:17:28.000 --> 00:17:30.000]  她說特別聽到牧者一句話
[00:17:30.000 --> 00:17:34.000]  她說盼望恩福堂成為你屬靈的家
[00:17:34.000 --> 00:17:36.000]  她也問自己
[00:17:36.000 --> 00:17:39.000]  恩福堂是不是她屬靈的家
[00:17:39.000 --> 00:17:41.000]  之後她去到新來賓部
[00:17:41.000 --> 00:17:46.000]  同時很友善地介紹恩福堂給她認識
[00:17:46.000 --> 00:17:49.000]  鼓勵她可以參與恩福堂的團體
[00:17:49.000 --> 00:17:50.000]  她說很沒有壓力
[00:17:50.000 --> 00:17:57.000]  也很自由地可以參與當中的聚會
[00:17:57.000 --> 00:17:59.000]  她說第一次來到恩福堂
[00:17:59.000 --> 00:18:01.000]  很有家的感覺
[00:18:01.000 --> 00:18:03.000]  她說得一句形容詞
[00:18:03.000 --> 00:18:05.000]  很溫暖
[00:18:05.000 --> 00:18:08.000]  我聽到新朋友的回應
[00:18:08.000 --> 00:18:11.000]  我覺得很被鼓勵、很被肯定
[00:18:11.000 --> 00:18:13.000]  弟兄姊妹不分彼此地
[00:18:13.000 --> 00:18:17.000]  在不同的位置裡服事
[00:18:17.000 --> 00:18:19.000]  很簡單
[00:18:19.000 --> 00:18:21.000]  我們這個信仰的群體
[00:18:21.000 --> 00:18:23.000]  就是這麼簡單
[00:18:23.000 --> 00:18:26.000]  可以分享那份喜悅
[00:18:26.000 --> 00:18:27.000]  之後一個星期
[00:18:27.000 --> 00:18:29.000]  我去到新來賓的同事那裡
[00:18:29.000 --> 00:18:32.000]  把這件事告訴新來賓的同事
[00:18:32.000 --> 00:18:33.000]  當我說的時候
[00:18:33.000 --> 00:18:34.000]  她很凝重
[00:18:34.000 --> 00:18:36.000]  因為她以為我投訴她
[00:18:36.000 --> 00:18:37.000]  但我告訴她
[00:18:37.000 --> 00:18:38.000]  不是啊
[00:18:38.000 --> 00:18:41.000]  我說上星期有個新朋友回來
[00:18:41.000 --> 00:18:43.000]  他這樣跟我們說
[00:18:43.000 --> 00:18:46.000]  他說恩福堂很溫馨
[00:18:46.000 --> 00:18:47.000]  很有家的感覺
[00:18:47.000 --> 00:18:48.000]  我鼓勵她
[00:18:48.000 --> 00:18:50.000]  我說你們做得很好
[00:18:50.000 --> 00:18:52.000]  我們給點掌聲
[00:18:52.000 --> 00:18:57.000]  很感謝每一個弟兄姊妹
[00:18:57.000 --> 00:19:00.000]  他們都能夠在不同的崗位裡
[00:19:00.000 --> 00:19:02.000]  無論是兒童、青少、長者
[00:19:02.000 --> 00:19:04.000]  甚至不同的抗禮
[00:19:04.000 --> 00:19:07.000]  他們都能夠在信仰的群體裡
[00:19:07.000 --> 00:19:09.000]  分享那份喜悅
[00:19:09.000 --> 00:19:12.000]  是源於我們有福的家
[00:19:12.000 --> 00:19:15.000]  源於神愛我們每一個
[00:19:15.000 --> 00:19:17.000]  第二重點是
[00:19:17.000 --> 00:19:18.000]  實踐神的愛
[00:19:18.000 --> 00:19:20.000]  就不羞愧了
[00:19:20.000 --> 00:19:23.000]  我們一起讀出經文的三至五節
[00:19:23.000 --> 00:19:24.000]  預備
[00:19:24.000 --> 00:19:25.000]  一、二、三
[00:19:25.000 --> 00:19:27.000]  起
[00:19:27.000 --> 00:19:47.000]  (廣東話)
[00:19:47.000 --> 00:19:50.000]  今日兒女是屬於你自己
[00:19:50.000 --> 00:19:52.000]  還是屬於神的呢?
[00:19:52.000 --> 00:19:55.000]  今日按你的心意去教導兒女
[00:19:55.000 --> 00:19:58.000]  還是神教導我們的兒女呢?
[00:19:58.000 --> 00:20:01.000]  我們切切要為子女禱告
[00:20:01.000 --> 00:20:02.000]  因為子女
[00:20:02.000 --> 00:20:04.000]  盼望子女能夠可以
[00:20:04.000 --> 00:20:06.000]  走在神的道中
[00:20:06.000 --> 00:20:07.000]  詩篇一百二十七篇
[00:20:07.000 --> 00:20:09.000]  第二部分是三至五節
[00:20:09.000 --> 00:20:11.000]  主題是圍繞著兒女
[00:20:11.000 --> 00:20:12.000]  余文直亦說
[00:20:12.000 --> 00:20:15.000]  看下兒女是耶和華所賜的產業
[00:20:15.000 --> 00:20:19.000]  所懷的胎是他所賞賜的
[00:20:19.000 --> 00:20:22.000]  看下在上行之師出現過七次
[00:20:22.000 --> 00:20:26.000]  其中一節是在一百二十七篇三節
[00:20:26.000 --> 00:20:27.000]  看下
[00:20:27.000 --> 00:20:29.000]  其實詩人很強調
