
[00:00:00.000 --> 00:00:04.220]  很感恩今天能夠在當中跟大家分享神的話
[00:08:32.420 --> 00:08:34.620]  而在二十三章十節
[00:08:34.620 --> 00:08:35.720]  他說了
[00:08:35.720 --> 00:08:38.420]  「我知道神試煉我之後
[00:08:38.420 --> 00:08:41.120]  我必定好似精金」
[00:08:41.120 --> 00:08:43.620]  他相信這一切所發生的事
[00:08:43.620 --> 00:08:46.920]  是會令到他更加完全
[00:08:46.920 --> 00:08:48.120]  弟兄姊妹
[00:08:48.120 --> 00:08:50.020]  可能你聽到這裏
[00:08:50.020 --> 00:08:52.320]  覺得若白可以
[00:08:52.320 --> 00:08:54.220]  我們怎可以
[00:08:54.220 --> 00:08:55.920]  遇到這麼多事
[00:08:55.920 --> 00:08:57.220]  我們都是人
[00:08:57.220 --> 00:08:59.720]  但其實若白都是一個普通的人
[00:08:59.720 --> 00:09:03.320]  但為什麼可以有什麼驅使到他對神
[00:09:03.320 --> 00:09:05.520]  有這麼大的信心呢
[00:09:05.520 --> 00:09:06.520]  這個信心
[00:09:06.520 --> 00:09:09.720]  令到他面對一波比一波大的風暴
[00:09:09.720 --> 00:09:12.120]  都完全動搖不到
[00:09:12.120 --> 00:09:13.120]  我深信
[00:09:13.120 --> 00:09:16.920]  絕對是因為若白對神的那份認識
[00:09:16.920 --> 00:09:18.320]  而這種認識
[00:09:18.320 --> 00:09:20.620]  並不是單單在頭腦上
[00:09:20.620 --> 00:09:23.120]  而是和神有著一份很密切
[00:09:23.120 --> 00:09:25.720]  深刻的關係
[00:09:25.720 --> 00:09:28.520]  在經文看之前第一章
[00:09:28.520 --> 00:09:30.520]  他經常提醒他的子女
[00:09:30.520 --> 00:09:33.320]  燕洛之後記得要自結
[00:09:33.320 --> 00:09:34.620]  不能罪神
[00:09:34.620 --> 00:09:35.820]  而他自己
[00:09:35.820 --> 00:09:36.720]  不單止是這樣
[00:09:36.720 --> 00:09:38.520]  他還會清早起來
[00:09:38.520 --> 00:09:39.820]  為他的子女
[00:09:39.820 --> 00:09:42.920]  逐一獻上凡祭
[00:09:42.920 --> 00:09:46.920]  他為防子女得罪了神都不知道
[00:09:46.920 --> 00:09:48.520]  作者還特別註腳
[00:09:48.520 --> 00:09:52.520]  他說:若白常常這樣行
[00:09:52.520 --> 00:09:53.420]  我們看到
[00:09:53.420 --> 00:09:56.720]  原來若白在祝福裏面
[00:09:56.720 --> 00:09:58.920]  他在一切豐盛裏面的時候
[00:09:58.920 --> 00:10:02.420]  他和神依然有著這麼親密
[00:10:02.420 --> 00:10:04.420]  每日的關係
[00:10:04.420 --> 00:10:07.220]  以致他無論在祝福
[00:10:07.220 --> 00:10:09.420]  或是在災禍裏面
[00:10:09.420 --> 00:10:12.720]  他都可以很放心
[00:10:12.720 --> 00:10:16.120]  他知道神一直對他的保守
[00:10:16.120 --> 00:10:19.620]  他知道他所遭遇的一切
[00:10:19.620 --> 00:10:22.920]  他看到神一定有他的目的
[00:10:22.920 --> 00:10:24.420]  神不會作弄他
[00:10:24.420 --> 00:10:26.820]  不會無緣無故
[00:10:26.820 --> 00:10:30.220]  一定有神更好的心意
[00:10:30.220 --> 00:10:33.420]  他之所以能夠這樣信靠
[00:10:33.420 --> 00:10:35.520]  能夠有這樣的安穩
[00:10:35.520 --> 00:10:38.720]  完全是他和神已經在早前
[00:10:38.720 --> 00:10:42.520]  一直建立一份很親密的關係
[00:10:42.520 --> 00:10:46.420]  所以他依然能夠開口讚美
[00:10:46.420 --> 00:10:48.520]  在我自己的親身經歷裏面
[00:10:48.520 --> 00:10:52.020]  我也曾經經歷過一個信心的考驗
[00:10:52.020 --> 00:10:54.220]  在結婚幾年之後
[00:10:54.220 --> 00:10:56.620]  我因著身體的一些問題
[00:10:56.620 --> 00:11:00.020]  而引致長期的貧血
[00:11:00.020 --> 00:11:02.820]  就好像聖經裏面
[00:11:02.820 --> 00:11:05.420]  血流的婦人一樣
[00:11:05.420 --> 00:11:07.720]  最終都無計可施
[00:11:07.720 --> 00:11:12.020]  做了一個對我們夫婦都影響很大的手術
[00:11:12.020 --> 00:11:16.120]  讓我們都沒有機會再有自己的小朋友
[00:11:16.120 --> 00:11:20.620]  雖然我們夫婦都很喜歡小朋友
[00:11:20.620 --> 00:11:22.920]  而事隔短短幾年
[00:11:22.920 --> 00:11:24.420]  有一天早上起床
[00:11:24.420 --> 00:11:27.420]  就打算如常上班
[00:11:27.420 --> 00:11:30.720]  就發現美龍骨和臟骨神經之間
[00:11:30.720 --> 00:11:32.220]  非常之痛
[00:11:32.220 --> 00:11:33.420]  動都動不了
[00:11:33.420 --> 00:11:35.520]  不能下床
[00:11:35.520 --> 00:11:37.220]  我記得那時
[00:11:37.220 --> 00:11:38.820]  痛得全身濕透
[00:11:38.820 --> 00:11:41.320]  還有流眼淚
[00:11:41.320 --> 00:11:43.820]  如果是追姦盤突出的弟兄姊妹
[00:11:43.820 --> 00:11:47.020]  可能都會明白這種痛楚
[00:11:47.020 --> 00:11:49.820]  我就在床上祈禱
[00:11:49.820 --> 00:11:51.620]  希望不要那麼痛
[00:11:51.620 --> 00:11:54.420]  希望可以去到醫院
[00:11:54.420 --> 00:11:57.120]  感恩也舒緩了一點
[00:11:57.120 --> 00:11:58.520]  老公還在家
[00:11:58.520 --> 00:12:02.220]  可以載我去醫院
[00:12:02.220 --> 00:12:04.520]  經過照過一些片之後
[00:12:04.520 --> 00:12:06.520]  醫生就斷定我
[00:12:06.520 --> 00:12:10.320]  我是嚴重的追姦盤突出
[00:12:10.320 --> 00:12:11.620]  他就說
[00:12:11.620 --> 00:12:13.720]  他都很肯定
[00:12:13.720 --> 00:12:16.020]  物理治療幫不了你
[00:12:16.020 --> 00:12:19.220]  你唯一的方法就是開刀做手術
[00:12:19.220 --> 00:12:21.620]  我又聽到開刀
[00:12:21.620 --> 00:12:24.220]  之前幾年才開完
[00:12:24.220 --> 00:12:26.920]  在夜闌人靜的時候
[00:12:26.920 --> 00:12:29.520]  醫生突然對我宣判
[00:12:29.520 --> 00:12:32.320]  我當場馬上爆哭
[00:12:32.320 --> 00:12:34.120]  因為上一次開刀
[00:12:34.120 --> 00:12:37.920]  對於身體和心靈的傷
[00:12:37.920 --> 00:12:41.520]  都好一點
[00:12:41.520 --> 00:12:45.020]  當時手術的風險不小
[00:12:45.020 --> 00:12:47.020]  有機會癱瘓
[00:12:47.020 --> 00:12:51.820]  當時我內心很不明白
[00:12:51.820 --> 00:12:55.120]  我都算很認真地認識神
[00:12:55.120 --> 00:12:56.820]  和侍奉神
[00:12:56.820 --> 00:12:59.620]  一直都在組長的崗位中
[00:12:59.620 --> 00:13:01.320]  忠心地服侍
[00:13:01.320 --> 00:13:04.820]  剛剛才收到神學院通知我
[00:13:04.820 --> 00:13:07.220]  重新收我讀部分時間的
[00:13:07.220 --> 00:13:09.520]  《聖經研究碩士》課程
[00:13:09.520 --> 00:13:12.420]  準備在九月開學
[00:13:12.420 --> 00:13:15.120]  為什麼神要這樣對我呢?
[00:13:15.120 --> 00:13:18.920]  正當我的信心掉入谷底的時候
[00:13:18.920 --> 00:13:22.420]  我的枕邊人對我說了一句話
[00:13:22.420 --> 00:13:23.620]  但我很感謝神
[00:13:23.620 --> 00:13:27.420]  祂不是像虐伯的老婆
[00:13:27.420 --> 00:13:28.820]  祂不是叫我
[00:13:28.820 --> 00:13:31.320]  為什麼還要繼續虔誠
[00:13:31.320 --> 00:13:32.720]  你詛咒了神
[00:13:32.720 --> 00:13:34.020]  去死吧
[00:13:34.020 --> 00:13:35.420]  祂不是這樣說
[00:13:35.420 --> 00:13:36.920]  祂對我說
[00:13:36.920 --> 00:13:41.020]  祂說:你一直所相信的神是這樣嗎?
[00:13:41.020 --> 00:13:44.720]  為什麼這一刻你要懷疑神呢?
[00:13:44.720 --> 00:13:46.920]  其實老公的一番說話
[00:13:46.920 --> 00:13:49.620]  是令我當頭棒喝
[00:13:49.620 --> 00:13:53.420]  我所相信和一直教導弟兄姊妹的神
[00:13:53.420 --> 00:13:57.620]  豈不是連麻雀和百合花都看顧
[00:13:57.620 --> 00:14:01.820]  我又有多少條頭髮都數過的神呢?
[00:14:01.820 --> 00:14:03.120]  而且在過往裡
[00:14:03.120 --> 00:14:08.020]  祂一直帶領我走過很多人生的低谷
[00:14:08.020 --> 00:14:11.620]  最後很感恩在弟兄姊妹的代禱和介紹之下
[00:14:11.620 --> 00:14:14.720]  我找到一位好的醫生和物理治療師
[00:14:14.720 --> 00:14:16.320]  我不用開刀
[00:14:16.320 --> 00:14:22.120]  我做了很不容易熬過了半年的治療之路
[00:14:22.120 --> 00:14:24.420]  在這半年的治療時間
[00:14:24.420 --> 00:14:26.420]  雖然很艱難
[00:14:26.420 --> 00:14:28.620]  但我沒有給自己放下
[00:14:28.620 --> 00:14:32.520]  神學院收我可以讀神學的機會
[00:14:32.520 --> 00:14:34.220]  因為可以讓我生命
[00:14:34.220 --> 00:14:37.020]  被神的話語更新
[00:14:37.020 --> 00:14:40.720]  這半年也讓我自己真的可以停下來
[00:14:40.720 --> 00:14:43.820]  安靜反思
[00:14:43.820 --> 00:14:46.520]  看到原來我從前這麼多年
[00:14:46.520 --> 00:14:48.220]  好像習以為常般
[00:14:48.220 --> 00:14:49.520]  上教會
[00:14:49.520 --> 00:14:51.320]  忙碌地侍奉
[00:14:51.320 --> 00:14:54.520]  口口聲聲說神是我生命的主
[00:14:54.520 --> 00:14:57.720]  實際上其實自己才是生命的主
[00:14:57.720 --> 00:15:00.120]  很多事情我都要抓緊
[00:15:00.120 --> 00:15:01.220]  不肯放手
[00:15:01.220 --> 00:15:04.520]  讓神來管理和帶領
[00:15:04.520 --> 00:15:07.420]  以致當苦難殺到埋身的時候
[00:15:07.420 --> 00:15:11.220]  我就去懷疑神對我的那份美善
[00:15:11.220 --> 00:15:12.320]  我感謝神
[00:15:12.320 --> 00:15:14.220]  不單止醫治我的身體
[00:15:14.220 --> 00:15:15.520]  我終於可以走得走了
[00:15:15.520 --> 00:15:17.120]  看到我走得上來
[00:15:17.120 --> 00:15:19.220]  現在我還可以打羽毛球
[00:15:19.220 --> 00:15:21.820]  我還可以站在講壇上面
[00:15:21.820 --> 00:15:26.620]  來對宣講神的恩典和見證
[00:15:26.620 --> 00:15:28.320]  在神醫治我
[00:15:28.320 --> 00:15:30.620]  教謝我和祂的關係
[00:15:30.620 --> 00:15:31.920]  不單止是這樣
[00:15:31.920 --> 00:15:35.720]  還預備好我能夠面對
[00:15:35.720 --> 00:15:38.620]  後幾年人生更大的風暴
[00:15:38.620 --> 00:15:40.420]  就是在我最後康復
[00:15:40.420 --> 00:15:42.820]  然後開始讀部分時間的時候
[00:15:42.820 --> 00:15:45.220]  讀到最後一個學期
[00:15:45.220 --> 00:15:48.620]  我先生就在身體檢查裡面
[00:15:48.620 --> 00:15:53.820]  發現他患了直腸癌末期
[00:15:53.820 --> 00:16:00.020]  需要接受手術和化療
[00:16:00.020 --> 00:16:02.820]  醫生當時也很坦白地跟我說
[00:16:02.820 --> 00:16:06.620]  因為他是第三期還沒到第四期的關係
[00:16:06.620 --> 00:16:08.920]  所以就算做完所有事情
[00:16:08.920 --> 00:16:12.620]  他都有50%的復發機會
[00:16:12.620 --> 00:16:14.420]  說完這一堆事情之後
[00:16:14.420 --> 00:16:16.920]  其實都挺突然的
[00:16:16.920 --> 00:16:18.620]  突然期待的噩耗
[00:16:18.620 --> 00:16:19.520]  老實說
[00:16:19.520 --> 00:16:24.120]  這個壞消息比起之前的更加升級
[00:16:24.120 --> 00:16:27.220]  而且更加震撼
[00:16:27.220 --> 00:16:29.320]  但是很奇妙的
[00:16:29.320 --> 00:16:33.320]  是我們夫婦二人都因著有神的說話
[00:16:33.320 --> 00:16:37.820]  和之前重新建立的關係打底
[00:16:37.820 --> 00:16:42.320]  讓我們兩個人都有出人意外的平安
[00:16:42.320 --> 00:16:44.620]  我先生還跟我說
[00:16:44.620 --> 00:16:47.620]  他說其實數字沒有什麼意思
[00:16:47.620 --> 00:16:49.620]  50%的復發機會
[00:16:49.620 --> 00:16:53.620]  他說其實我有99%復發
[00:16:53.620 --> 00:16:55.320]  1%不復發
[00:16:55.320 --> 00:16:56.520]  神要我不復發
[00:16:56.520 --> 00:16:58.420]  就不復發了
[00:16:58.420 --> 00:17:01.320]  他說復發和不復發都是50/50
[00:17:01.320 --> 00:17:03.920]  我說這樣算的話
[00:17:03.920 --> 00:17:06.120]  其實他也是在安慰我
[00:17:06.120 --> 00:17:08.320]  我丈夫有這樣的平安
[00:17:08.320 --> 00:17:13.920]  而我自己也在我丈夫完成所有療程之後幾個月
[00:17:13.920 --> 00:17:15.420]  在一個陪靈會
[00:17:15.420 --> 00:17:20.220]  我決意將我下半生奉獻給神
[00:17:20.220 --> 00:17:25.020]  推出我做了十幾二十年自己建立的生意
[00:17:25.020 --> 00:17:26.720]  進入神學院
[00:17:26.720 --> 00:17:30.020]  接受全時間的裝備
[00:17:30.020 --> 00:17:31.520]  這個這麼大的決定
[00:17:31.520 --> 00:17:34.120]  主要的原因是我看到
[00:17:34.120 --> 00:17:36.020]  人其實很脆弱
[00:17:36.020 --> 00:17:39.320]  體驗到人生往往不是靠自己
[00:17:39.320 --> 00:17:42.420]  可以去計算計劃
[00:17:42.420 --> 00:17:43.620]  最重要的是
[00:17:43.620 --> 00:17:44.820]  神讓我看到
[00:17:44.820 --> 00:17:46.820]  我們經歷這一切苦難
[00:17:46.820 --> 00:17:49.620]  背後其實有祂美好的心意
[00:17:49.620 --> 00:17:51.920]  是不是無緣無故的
[00:17:51.920 --> 00:17:54.920]  就是逆著苦難來塑造我
[00:17:54.920 --> 00:17:59.020]  成為更適合祂用的僕人
[00:17:59.020 --> 00:18:01.720]  讓我可以在日後的侍奉裡
[00:18:01.720 --> 00:18:07.720]  更能夠和我身邊的弟兄姊妹同行
[00:18:07.720 --> 00:18:12.020]  掌握KFC苦難的求生包第二個錦囊
[00:18:12.020 --> 00:18:14.420]  就是F,KFC的F
[00:18:14.420 --> 00:18:15.720]  就是Frankness
[00:18:15.720 --> 00:18:20.720]  就是我們要呼求坦誠地禱告我們的神
[00:18:20.720 --> 00:18:22.720]  當約伯飽受完
[00:18:22.720 --> 00:18:24.220]  他妻子奚落他
[00:18:24.220 --> 00:18:26.120]  叫他離氣神之後
[00:18:26.120 --> 00:18:27.920]  約伯那三個朋友
