
[00:00:00.000 --> 00:00:04.360]  今天我們創世紀講道系列排到28章10至22節
[00:01:20.840 --> 00:01:24.040]  描述的他的落魄、失戀、失樂
[00:01:24.040 --> 00:01:25.560]  不單是亞國的經歷
[00:01:25.560 --> 00:01:28.240]  不單是離開了香港的一群弟兄姊妹
[00:01:28.240 --> 00:01:30.080]  沒有告訴他們的心事
[00:01:30.080 --> 00:01:32.320]  我告訴你,還是有很多在香港的弟兄姊妹
[00:01:32.320 --> 00:01:34.320]  還在掙扎的心事
[00:01:34.320 --> 00:01:36.760]  所以我們感謝神
[00:01:36.760 --> 00:01:38.880]  聖經處處屬靈偉大的人
[00:01:38.880 --> 00:01:42.400]  他們都有低谷、德性、高峰的經歷
[00:01:42.400 --> 00:01:44.000]  但是他們在那些經歷裡
[00:01:44.000 --> 00:01:45.600]  他們會想起神
[00:01:45.600 --> 00:01:47.120]  這個就是我們要學校的地方
[00:01:47.120 --> 00:01:50.000]  阿伯拉罕、約瑟、瓦國
[00:01:50.000 --> 00:01:52.760]  摩西大衛、約伯、但爾利
[00:01:52.760 --> 00:01:56.200]  保羅、耶穌、彼得、甚至約翰
[00:01:56.200 --> 00:01:58.680]  今早讓我們靜心主前
[00:01:58.680 --> 00:02:01.080]  知識、感受這一刻你自己
[00:02:01.080 --> 00:02:02.680]  你和我靈情的光景
[00:02:02.680 --> 00:02:04.600]  你有沒有想起神呢?
[00:02:04.600 --> 00:02:06.240]  在什麼事上你想起神?
[00:02:06.240 --> 00:02:07.960]  在什麼地方你想起神?
[00:02:07.960 --> 00:02:09.280]  你怎樣想起神?
[00:02:09.280 --> 00:02:11.360]  還有你為什麼要想起神呢?
[00:02:11.360 --> 00:02:13.000]  你和神之間這段時間
[00:02:13.000 --> 00:02:14.800]  你們禱告中間的互動
[00:02:14.800 --> 00:02:16.960]  帶給你怎樣的出路和回應呢?
[00:02:16.960 --> 00:02:20.360]  讓我們今天能夠從落魄的亞國身上認識
[00:02:20.360 --> 00:02:22.360]  怎樣在低谷裡親近神
[00:02:22.360 --> 00:02:25.360]  和回歸到上帝身邊,好嗎?
[00:02:25.360 --> 00:02:26.680]  好嗎?
[00:02:26.680 --> 00:02:29.480]  我不要只顧著哭,你也不要只顧著哭
[00:02:29.480 --> 00:02:30.880]  我們用多點回應
[00:02:30.880 --> 00:02:33.280]  讓自己精神一點
[00:02:33.280 --> 00:02:37.960]  亞國的天梯在教育歷史裡
[00:02:37.960 --> 00:02:40.360]  實在令信徒極為津津樂道
[00:02:40.360 --> 00:02:41.520]  遲些你們在9月1日
[00:02:41.520 --> 00:02:44.960]  我會分享亞國和神率教那段經文
[00:02:44.960 --> 00:02:47.240]  其實某程度上是我很想去預備
[00:02:47.240 --> 00:02:49.200]  而且我已經覺得很震懾
[00:02:49.200 --> 00:02:52.360]  看到歷世代的人的解經
[00:02:52.360 --> 00:02:54.000]  在不少宗教畫作
[00:02:54.000 --> 00:02:55.600]  甚至教堂的外牆
[00:02:55.600 --> 00:02:57.280]  標示都廣為流傳
[00:02:57.280 --> 00:02:59.600]  就好像在英國Bath這個城市裡
[00:02:59.600 --> 00:03:03.960]  巴斯城的聖彼得和聖保羅修道教堂的西易慈門外
[00:03:03.960 --> 00:03:05.760]  也雕刻了亞國的天梯
[00:03:05.760 --> 00:03:07.760]  我只是拍了一部分
[00:03:07.760 --> 00:03:10.160]  我們當中會有很多人去旅遊
[00:03:10.160 --> 00:03:13.040]  有多少人去過這個地方呢?
[00:03:13.040 --> 00:03:14.840]  舉手看看,舉高一點
[00:03:14.840 --> 00:03:17.440]  夠了,免得有人會擲到你
[00:03:17.440 --> 00:03:19.160]  有沒有爬過這條天梯呢?
[00:03:19.160 --> 00:03:20.600]  當然不會
[00:03:20.600 --> 00:03:22.040]  但待會我會給你們看看
[00:03:22.040 --> 00:03:25.040]  有些天使在爬
[00:03:25.040 --> 00:03:26.600]  神情真的很有趣
[00:03:26.600 --> 00:03:29.320]  因為當代教堂
[00:03:29.320 --> 00:03:31.360]  在這個地方的主教奧拉夫·金恩
[00:03:31.360 --> 00:03:34.160]  之前也曾經在夢裡夢見天梯
[00:03:34.160 --> 00:03:37.640]  因為這樣而加入了在這個教堂建造的設計
[00:03:37.640 --> 00:03:39.840]  我特意截圖
[00:03:39.840 --> 00:03:41.600]  就是天使下來的樣子
[00:03:41.600 --> 00:03:42.640]  看到嗎?
[00:03:42.640 --> 00:03:44.720]  看到她的頭在哪裡嗎?
[00:03:44.720 --> 00:03:46.520]  好像不太清楚
[00:03:46.520 --> 00:03:47.640]  好像很笨拙
[00:03:47.640 --> 00:03:48.640]  天使為什麼這麼笨拙
[00:03:48.640 --> 00:03:50.800]  爬下來爬到這麼笨拙
[00:03:50.800 --> 00:03:51.480]  你放心
[00:03:51.480 --> 00:03:52.600]  如果她真的是天使
[00:03:52.600 --> 00:03:54.920]  她下來應該會馬上下來
[00:03:54.920 --> 00:03:56.000]  天使上去下來
[00:03:56.000 --> 00:03:59.680]  就代表將人禱告的訊息帶給天父
[00:03:59.680 --> 00:04:00.680]  呈獻給神
[00:04:00.680 --> 00:04:03.920]  也將從神而來給人的訊息帶回人間
[00:04:03.920 --> 00:04:05.520]  可以嗎?
[00:04:05.520 --> 00:04:09.400]  同樣
[00:04:09.400 --> 00:04:12.680]  也出現在西元四世紀羅馬地下室
[00:04:12.680 --> 00:04:13.800]  一些壁畫裡面
[00:04:13.800 --> 00:04:15.000]  亞國的天梯
[00:04:15.000 --> 00:04:17.400]  畫了他靠著一塊石頭
[00:04:17.400 --> 00:04:19.640]  並且有上去下來的天使們
[00:04:19.640 --> 00:04:21.880]  表徵著黑暗和光明的通道
[00:04:21.880 --> 00:04:23.600]  人可以藉著天梯耶穌
[00:04:23.600 --> 00:04:27.280]  回到天父的光明裡面
[00:04:27.280 --> 00:04:29.440]  另外
[00:04:29.440 --> 00:04:31.960]  早期的教父也在一些畫像裡面
[00:04:31.960 --> 00:04:33.440]  預表性地詮釋了
[00:04:33.440 --> 00:04:36.120]  將亞國的夢和耶穌升天
[00:04:36.120 --> 00:04:37.400]  並列在一起
[00:04:37.400 --> 00:04:38.960]  並且這兩幅畫
[00:04:38.960 --> 00:04:41.240]  是具備著相似的徵兆
[00:04:41.240 --> 00:04:43.240]  第一就是神的同在
[00:04:43.240 --> 00:04:44.840]  第二就是神的應許
[00:04:44.840 --> 00:04:46.680]  第三就是神人的互動
[00:04:46.680 --> 00:04:48.560]  第四就是神人之約
[00:04:48.560 --> 00:04:50.360]  第五就是神權至上
[00:04:50.360 --> 00:04:52.440]  最重要的神權至上
[00:04:52.440 --> 00:04:54.240]  這幅圖其實
[00:04:54.240 --> 00:04:56.000]  看不看得到?
[00:04:56.000 --> 00:04:57.000]  很難看
[00:04:57.000 --> 00:04:57.720]  我真的小到這樣
[00:04:57.720 --> 00:04:59.360]  我不說了
[00:04:59.360 --> 00:05:01.080]  因為我知道我說得很詳盡
[00:05:01.080 --> 00:05:02.160]  第一,用了很多時間
[00:05:02.160 --> 00:05:03.840]  第二,你轉眼就完全忘記了
[00:05:03.840 --> 00:05:05.320]  而且會令你失去了
[00:05:05.320 --> 00:05:07.640]  我們整篇訊息的大主旨
[00:05:07.640 --> 00:05:09.920]  簡單,如果你嚴眼看到的話
[00:05:09.920 --> 00:05:11.960]  左邊的第一條線
[00:05:11.960 --> 00:05:13.480]  寫著1的紅色線
[00:05:13.480 --> 00:05:15.080]  是由別士巴下下
[00:05:15.080 --> 00:05:17.240]  眼角上到中間
[00:05:17.240 --> 00:05:19.160]  伯特利叫路斯的地方
[00:05:19.160 --> 00:05:20.320]  然後再一直北上
[00:05:20.320 --> 00:05:21.720]  這個地圖沒有記載的
[00:05:21.720 --> 00:05:23.440]  去到拉班所居住的地方
[00:05:23.440 --> 00:05:24.440]  哈蘭
[00:05:24.440 --> 00:05:25.640]  由別士巴去到哈蘭
[00:05:25.640 --> 00:05:28.280]  要走大概29至30天
[00:05:28.280 --> 00:05:29.840]  是800公里的路
[00:05:29.840 --> 00:05:30.840]  差不多好像
[00:05:30.840 --> 00:05:33.120]  我記得何師母在元朗堂說到的時候
[00:05:33.120 --> 00:05:35.280]  就說要走一個月
[00:05:35.280 --> 00:05:37.520]  走一個月這裡會不會穿?
[00:05:37.520 --> 00:05:38.120]  不知道
[00:05:38.120 --> 00:05:39.720]  但腳可能會麻痺
[00:05:39.720 --> 00:05:41.560]  但由別士巴走到路斯
[00:05:41.560 --> 00:05:44.080]  伯特利60里路大概兩天
[00:05:44.080 --> 00:05:45.920]  總之上到哈蘭之後
[00:05:45.920 --> 00:05:48.960]  另外在右邊第二條線
[00:05:48.960 --> 00:05:50.880]  就是亞國帶著加倩
[00:05:50.880 --> 00:05:53.240]  由返回萊瓦伯到河裡
[00:05:53.240 --> 00:05:55.880]  她和神摔跤的那段路程
[00:05:55.880 --> 00:05:56.800]  因為去到那裡
[00:05:56.800 --> 00:05:59.440]  她的名字就由亞國改為以色列
[00:05:59.440 --> 00:06:02.680]  接著你看到是由下方淺藍色線
[00:06:02.680 --> 00:06:06.520]  以素從下面西耳上來和亞國相會
[00:06:06.520 --> 00:06:08.240]  之後移向左邊
[00:06:08.240 --> 00:06:10.240]  揭紅色線的第四條線
[00:06:10.240 --> 00:06:11.640]  亞國就遷移到所葛
[00:06:11.640 --> 00:06:12.760]  又搬到去士劍
[00:06:12.760 --> 00:06:13.840]  後來去到伯特利
[00:06:13.840 --> 00:06:16.840]  最後在希伯倫的地方定居
[00:06:16.840 --> 00:06:19.480]  而最後綠色線的五號綠色線
[00:06:19.480 --> 00:06:23.360]  她一直遷移到埃及
[00:06:23.360 --> 00:06:25.680]  後來到了創世紀49章50章
[00:06:25.680 --> 00:06:27.960]  亞國去世147歲的時候
[00:06:27.960 --> 00:06:30.400]  她遺體運回希伯倫安葬
[00:06:30.400 --> 00:06:34.080]  和列祖祂的祖父阿伯拉罕和阿薩拉
[00:06:34.080 --> 00:06:37.680]  和祂的父親以撒和尼伯加同葬在一處
[00:06:37.680 --> 00:06:39.240]  成就了神對她的應許
[00:06:39.240 --> 00:06:40.560]  待會我們會看到
[00:06:40.560 --> 00:06:42.880]  以後到了創世紀50章24節
[00:06:42.880 --> 00:06:45.760]  到約瑟琳宗對兄弟們說話的時候
[00:06:45.760 --> 00:06:49.000]  她提及到神起世所應許給阿伯拉罕
[00:06:49.000 --> 00:06:51.920]  以撒和亞國之地
[00:06:51.920 --> 00:06:55.840]  其實由出埃及紀3章6節起
[00:06:55.840 --> 00:06:57.480]  神對摩西那段說話
[00:06:57.480 --> 00:06:59.960]  你就知道一個這麼失落
[00:06:59.960 --> 00:07:03.040]  甚至品性都不是很好的亞國
[00:07:03.040 --> 00:07:06.640]  竟然最後列入了列祖的名號裡面
[00:07:06.640 --> 00:07:08.040]  神對摩西說
[00:07:08.040 --> 00:07:09.560]  我是你父親的神
[00:07:09.560 --> 00:07:11.080]  是阿伯拉罕的神
[00:07:11.080 --> 00:07:12.160]  是以撒的神
[00:07:12.160 --> 00:07:13.280]  是亞國的神
[00:07:13.280 --> 00:07:15.800]  這個就是我們經常聽到的
[00:07:15.800 --> 00:07:18.280]  三連貫的統稱
[00:07:18.280 --> 00:07:19.720]  亞國就此
[00:07:19.720 --> 00:07:21.120]  就在這一章開始
[00:07:21.120 --> 00:07:25.360]  她和她的父親和祖父就列入列祖的名錄裡面
[00:07:25.360 --> 00:07:27.000]  所以大家不要忘記
[00:07:27.000 --> 00:07:30.240]  亞國雖然是有很多的瑕疵
[00:07:30.240 --> 00:07:33.200]  但是最終神改變了她的生命
[00:07:33.200 --> 00:07:35.080]  今天我們就想看
[00:07:35.080 --> 00:07:37.200]  藉著創世紀28章看
[00:07:37.200 --> 00:07:39.080]  第一大段的題目
[00:07:39.080 --> 00:07:42.160]  是神的使者上去下來的啟示
[00:07:42.160 --> 00:07:44.960]  我們會先讀28章10至12節
[00:07:44.960 --> 00:07:47.640]  然後再讓福音1章45至51節
[00:07:47.640 --> 00:07:49.720]  大家幫我讀10至12節
[00:07:49.720 --> 00:07:50.440]  預備起
[00:07:50.440 --> 00:07:58.600]  (天下無事如是,萬物萬物,無慮的氣泡,將大地吹散)
[00:07:58.600 --> 00:08:04.960]  (就在那裡住宿,便拾起那地方的一塊石頭枕在頭下)
[00:08:04.960 --> 00:08:10.480]  (在那裡躺臥睡了,夢見一個梯子立在地上)
[00:08:10.480 --> 00:08:17.360]  (梯子的頭頂著天,有神的使者帶梯子上去下來)
[00:08:17.360 --> 00:08:18.640]  好,停一停
[00:08:18.640 --> 00:08:22.440]  這真是一個流浪異鄉的流浪者之歌
[00:08:22.440 --> 00:08:25.320]  亞國剛剛在先前的經文中欺騙了她的父親
[00:08:25.320 --> 00:08:26.880]  得了長子的祝福
[00:08:26.880 --> 00:08:28.640]  之前我們都知道最出名
[00:08:28.640 --> 00:08:33.080]  她用紅豆湯騙了她哥哥爾素的長子的名分
[00:08:33.080 --> 00:08:35.480]  所以被爾素發誓一定要殺她
[00:08:35.480 --> 00:08:37.720]  這個時候她自己也挺狡猾的
[00:08:37.720 --> 00:08:43.480]  母親尼伯加將她安排去哈蘭找尼伯加的哥哥拉班去避過此劫
[00:08:43.480 --> 00:08:47.560]  離開哈蘭的時候亞國是77歲
[00:08:47.560 --> 00:08:48.960]  結果她去到哈蘭之後
[00:08:48.960 --> 00:08:51.320]  她娶了莉雅和拉傑為妻
[00:08:51.320 --> 00:08:53.160]  生了11個兒子
[00:08:53.160 --> 00:08:54.960]  到了97歲20年之後
[00:08:54.960 --> 00:08:57.080]  她再帶全家回迦南
[00:08:57.080 --> 00:09:01.200]  在毗魯伊勒的地方神令她改名叫以色列
[00:09:01.200 --> 00:09:03.680]  在以法他的路上她又生了最後一個兒子
[00:09:03.680 --> 00:09:04.880]  卞雅敏
[00:09:04.880 --> 00:09:07.320]  成為了後來的第十二支派
[00:09:07.320 --> 00:09:08.600]  這段聖經說
[00:09:08.600 --> 00:09:10.440]  到了那地方
[00:09:10.440 --> 00:09:11.920]  一個地方
[00:09:11.920 --> 00:09:13.560]  那個地方她夢見天梯
[00:09:13.560 --> 00:09:15.720]  這個地方後來去到第十九節
[00:09:15.720 --> 00:09:17.960]  我們知道原來的名字叫做路思
[00:09:17.960 --> 00:09:20.480]  意思是避難所
[00:09:20.480 --> 00:09:23.320]  其實不單止是因為她要逃避爾素
[00:09:23.320 --> 00:09:25.720]  其實也是她落難的地方
[00:09:25.720 --> 00:09:27.040]  是落難所
[00:09:27.040 --> 00:09:32.000]  所以這個名字其實某程度上是頗落魄負面的
[00:09:32.000 --> 00:09:33.560]  但後來在同一個地方
[00:09:33.560 --> 00:09:37.040]  她竟然在晚上夢見天梯之後
[00:09:37.040 --> 00:09:39.680]  同一個地方被稱為伯特利
[00:09:39.680 --> 00:09:41.760]  Bethel 神的家和殿
[00:09:41.760 --> 00:09:44.680]  名副其實她先是經歷過落魄孤地
[00:09:44.680 --> 00:09:46.440]  後來尋得著可靠
[00:09:46.440 --> 00:09:49.040]  可安居神的家和神的殿
[00:09:49.040 --> 00:09:53.000]  天梯在舊約裏面
[00:09:53.000 --> 00:09:53.880]  這裏有提到
[00:09:53.880 --> 00:09:58.680]  新約亦指耶穌在《約翰福音》一章45-51節有提及
[00:09:58.680 --> 00:10:01.240]  讓我們現在也同時在耶穌的傳息裏面
[00:10:01.240 --> 00:10:03.240]  理解天梯的意義
[00:10:03.240 --> 00:10:06.040]  我們先讀《約翰福音》一章45-47節
[00:10:06.040 --> 00:10:07.160]  麻煩你幫我讀出來
[00:10:07.160 --> 00:10:07.920]  謝謝
[00:10:07.920 --> 00:10:10.280]  「斐力」打著拿彈葉
[00:10:10.280 --> 00:10:18.640]  「我們遇見了
[00:10:18.640 --> 00:10:22.400]  就是約瑟的兒子拿撒勒人耶穌」
[00:10:22.400 --> 00:10:24.120]  「拿彈葉對他說
[00:10:24.120 --> 00:10:27.240]  拿撒勒還能出什麼好的嗎?」
[00:10:27.240 --> 00:10:29.200]  「斐力說:你來看
[00:10:29.200 --> 00:10:31.640]  耶穌看見拿彈葉來
[00:10:31.640 --> 00:10:33.320]  就指著他說
[00:10:33.320 --> 00:10:36.120]  看啊!這是個真以色列人
[00:10:36.120 --> 00:10:38.720]  他心裏沒有鬼宅」
[00:10:38.720 --> 00:10:40.160]  好 停一停
[00:10:40.160 --> 00:10:41.920]  這個故事大家很熟悉
[00:10:41.920 --> 00:10:45.200]  耶穌竟然真心稱讚拿彈葉是真以色列人
[00:10:45.200 --> 00:10:47.000]  說他心裏沒有鬼宅
[00:10:47.000 --> 00:10:50.240]  聖經很少稱讚人沒有鬼宅
[00:10:50.240 --> 00:10:52.760]  不時都說我們人是極度鬼宅
[00:10:52.760 --> 00:10:54.160]  沒得救
[00:10:54.160 --> 00:10:55.560]  但在此讚他
[00:10:55.560 --> 00:10:56.520]  因為
[00:10:56.520 --> 00:10:57.440]  耶穌讚他
[00:10:57.440 --> 00:10:59.160]  因為拿彈葉真心的評論
[00:10:59.160 --> 00:11:01.080]  說耶穌是從拿撒勒人出來的
[00:11:01.080 --> 00:11:02.080]  有什麼好東西
[00:11:02.080 --> 00:11:03.880]  有什麼好貨色
[00:11:03.880 --> 00:11:05.080]  這樣也讚他
[00:11:05.080 --> 00:11:06.520]  但是看看
[00:11:06.520 --> 00:11:08.080]  接著拿彈葉的反應
[00:11:08.080 --> 00:11:10.160]  我們一起讀48-49節
[00:11:10.160 --> 00:11:11.960]  「拿彈葉對耶穌說
[00:11:11.960 --> 00:11:14.080]  你從哪裡知道我呢?
[00:11:14.080 --> 00:11:15.400]  耶穌回答說
[00:11:15.400 --> 00:11:17.360]  斐力還沒有招呼你
[00:11:17.360 --> 00:11:19.680]  你在無花果樹底下
[00:11:19.680 --> 00:11:21.520]  我就看見你了
[00:11:21.520 --> 00:11:22.680]  拿彈葉說
[00:11:22.680 --> 00:11:23.440]  拉比
[00:11:23.440 --> 00:11:25.040]  你是神的兒子
[00:11:25.040 --> 00:11:27.040]  你是以色列的王」
[00:11:27.040 --> 00:11:28.600]  我們知道是什麼原因吧
[00:11:28.600 --> 00:11:30.280]  令拿彈葉驚嘆的就是
[00:11:30.280 --> 00:11:33.640]  耶穌說得出斐力還沒有招呼拿彈葉的時候
[00:11:33.640 --> 00:11:36.960]  但在無花果樹底下主做已經看見了他
[00:11:36.960 --> 00:11:39.640]  真先知的先見和看見
[00:11:39.640 --> 00:11:41.520]  所以叫拿彈葉立刻拜服
[00:11:41.520 --> 00:11:42.640]  立刻稱耶穌
[00:11:42.640 --> 00:11:43.360]  改口
[00:11:43.360 --> 00:11:44.280]  不是說
[00:11:44.280 --> 00:11:45.160]  什麼料子
[00:11:45.160 --> 00:11:46.320]  什麼貨色
[00:11:46.320 --> 00:11:47.120]  立刻說
[00:11:47.120 --> 00:11:48.800]  拉比你是神的兒子
[00:11:48.800 --> 00:11:50.280]  你是以色列的王
[00:11:50.280 --> 00:11:51.440]  完全信服
[00:11:51.440 --> 00:11:53.680]  苦拜耶穌
[00:11:53.680 --> 00:11:55.080]  最後我們一起讀
[00:11:55.080 --> 00:11:57.160]  之後耶穌的回應更震撼
[00:11:57.160 --> 00:11:58.360]  第50-51節
[00:11:58.360 --> 00:11:58.880]  預備起
[00:11:58.880 --> 00:12:00.320]  「耶穌對他說
[00:12:00.320 --> 00:12:04.040]  因為我說在無花果樹底下看見你
[00:12:04.040 --> 00:12:05.560]  你就信嗎?
[00:12:05.560 --> 00:12:08.760]  你將要看見比這更大的事
[00:12:08.760 --> 00:12:09.440]  又說
[00:12:09.440 --> 00:12:12.160]  我實實在在地告訴你們
[00:12:12.160 --> 00:12:13.720]  你們將要看見
[00:12:13.720 --> 00:12:14.840]  天開了
[00:12:14.840 --> 00:12:19.280]  神的使者上去下來在人子上」
[00:12:19.280 --> 00:12:21.040]  這句話本來50節
[00:12:21.040 --> 00:12:24.000]  耶穌是想挑戰拿彈葉說
[00:12:24.000 --> 00:12:25.760]  我在無花果樹底下說
[00:12:25.760 --> 00:12:26.400]  看見你
[00:12:26.400 --> 00:12:27.560]  你就立刻拜我
[00:12:27.560 --> 00:12:28.280]  我告訴你
[00:12:28.280 --> 00:12:29.640]  你將會看見更大的事
[00:12:29.640 --> 00:12:31.040]  你將會看見更大的神蹟
[00:12:31.040 --> 00:12:33.080]  你會更認識我的權能
[00:12:33.080 --> 00:12:34.720]  但之後耶穌在第51節
[00:12:34.720 --> 00:12:36.320]  就突然間引用了舊約
[00:12:36.320 --> 00:12:36.960]  雅各
[00:12:36.960 --> 00:12:38.880]  即是夢見天梯那句話
[00:12:38.880 --> 00:12:39.800]  去確定說
[00:12:39.800 --> 00:12:41.400]  你將要看見天開了
[00:12:41.400 --> 00:12:44.440]  神的使者上去下來在人子裡面
[00:12:44.440 --> 00:12:47.000]  耶穌將拿彈葉蒙偽的信心
[00:12:47.000 --> 00:12:51.200]  賜予他能夠看見更偉大的神蹟的使
[00:12:51.200 --> 00:12:52.920]  可以更認識神的兒子
[00:12:52.920 --> 00:12:54.440]  以色列王的作為
[00:12:54.440 --> 00:12:56.680]  而對比天開了
[00:12:56.680 --> 00:12:58.920]  人子在耶穌的傳息裡面
[00:12:58.920 --> 00:13:00.480]  就是舊約的天梯
[00:13:00.480 --> 00:13:02.040]  而使者上去下來
[00:13:02.040 --> 00:13:04.600]  在表徵人禱告向天的時候
[00:13:04.600 --> 00:13:06.200]  天使負責將人的信息
[00:13:06.200 --> 00:13:08.120]  帶到天庭神的面前
[00:13:08.120 --> 00:13:09.680]  也同樣將神的信息
[00:13:09.680 --> 00:13:11.920]  帶到人間告訴人
[00:13:11.920 --> 00:13:13.120]  讓他們認識
[00:13:13.120 --> 00:13:14.840]  觀摩到神的心意
[00:13:14.840 --> 00:13:16.960]  作為和榮耀
[00:13:16.960 --> 00:13:19.160]  這就是耶穌在這裡
[00:13:19.160 --> 00:13:21.920]  將雅各夢見的天梯
[00:13:21.920 --> 00:13:24.960]  和他來做一個直接的類比
[00:13:24.960 --> 00:13:31.400]  所以我們可以從這幅圖
[00:13:31.400 --> 00:13:33.720]  用簡單的方法幫自己記下來
[00:13:33.720 --> 00:13:34.920]  先有上去
[00:13:34.920 --> 00:13:35.960]  人尋求神
[00:13:35.960 --> 00:13:36.840]  願意尋求神
[00:13:36.840 --> 00:13:38.440]  向神發出禱告
[00:13:38.440 --> 00:13:40.480]  發聲就會有下來
[00:13:40.480 --> 00:13:41.480]  這些天使下來
[00:13:41.480 --> 00:13:43.640]  就是將神向人的回應
[00:13:43.640 --> 00:13:46.280]  要人更加看到神的神跡其事
[00:13:46.280 --> 00:13:48.280]  表明神肯聽祈禱
[00:13:48.280 --> 00:13:50.720]  人禱告就會蒙神應運
[00:13:50.720 --> 00:13:52.040]  蒙神回應
[00:13:52.040 --> 00:13:54.720]  這個記載
[00:13:54.720 --> 00:13:55.880]  所以大家好
[00:13:55.880 --> 00:13:58.840]  這是不是你和我最近的經歷呢?
[00:13:58.840 --> 00:14:00.320]  或許這五年裡
[00:14:00.320 --> 00:14:01.880]  你和我都曾經經歷過
[00:14:01.880 --> 00:14:03.760]  孤寂低谷的時候
[00:14:03.760 --> 00:14:05.000]  主有沒有鼓勵過你
[00:14:05.000 --> 00:14:06.760]  在極地禱告
[00:14:06.760 --> 00:14:09.440]  天梯的夢是代表著神人中間
[00:14:09.440 --> 00:14:12.200]  因為耶穌已經將天門大開
[00:14:12.200 --> 00:14:14.320]  成為了無障礙的通道
[00:14:14.320 --> 00:14:16.440]  只要你和我肯祈禱的話
[00:14:16.440 --> 00:14:19.000]  神人的互動必帶給你和我有出路
[00:14:19.000 --> 00:14:21.480]  可以見到更大主的榮光
[00:14:21.480 --> 00:14:22.800]  你說好不好?
[00:14:22.800 --> 00:14:25.040]  有多少人覺得這五年你捱過了
[00:14:25.040 --> 00:14:25.680]  坦白說
[00:14:25.680 --> 00:14:27.640]  你不要介意用的字比較負面
[00:14:27.640 --> 00:14:28.520]  真的捱過了
[00:14:28.520 --> 00:14:30.000]  你開始看到神
[00:14:30.000 --> 00:14:32.760]  原來這五年真的多多少少
[00:14:32.760 --> 00:14:33.760]  其實祂是聽了所有的
[00:14:33.760 --> 00:14:35.320]  祂沒有少聽你的
[00:14:35.320 --> 00:14:38.000]  不過這幾年真的複雜到
[00:14:38.000 --> 00:14:41.000]  可能要到很後期才發覺
[00:14:41.000 --> 00:14:42.560]  你開始恢復
[00:14:42.560 --> 00:14:44.880]  你開始發覺原來神是有聽你的祈禱
[00:14:44.880 --> 00:14:47.760]  因為祂要你經驗到
[00:14:47.760 --> 00:14:49.080]  祂聽了你的祈禱之下
[00:14:49.080 --> 00:14:50.640]  你會看到祂更大的作為
[00:14:50.640 --> 00:14:53.600]  有多少人覺得是這樣的?舉手看看
[00:14:53.600 --> 00:14:54.440]  OK
[00:14:54.440 --> 00:14:56.400]  如果你還沒有開始看到
[00:14:56.400 --> 00:14:57.600]  我呼求你
[00:14:57.600 --> 00:14:59.200]  迫切一點再禱告
[00:14:59.200 --> 00:15:01.240]  你一定會聽到
[00:15:01.240 --> 00:15:04.280]  神藉著使者帶來給你的訊息
[00:15:04.280 --> 00:15:05.520]  現在就暫且讓我們
[00:15:05.520 --> 00:15:08.680]  去初探上去下來的啟示應用
[00:15:08.680 --> 00:15:09.600]  第一
[00:15:09.600 --> 00:15:12.520]  先有上去才有下來
[00:15:12.520 --> 00:15:14.000]  人主動尋求神的時候
