
[00:00:00.000 --> 00:00:02.600]  我們給主耶穌最大的掌聲,好不好?
[00:04:02.200 --> 00:04:04.200]  即是配成一對
[00:04:04.200 --> 00:04:07.600]  虛方的邪靈和說方人的虛偽
[00:04:07.600 --> 00:04:12.000]  即是說邪靈的教導是說謊的
[00:04:12.000 --> 00:04:14.800]  加上一些說謊的人就絕配了
[00:04:14.800 --> 00:04:18.800]  他們的良心就被燒紅的鐵燒了一半
[00:04:18.800 --> 00:04:23.400]  很多時候解釋良心就像被一些刑具
[00:04:23.400 --> 00:04:26.200]  即是燒紅了的鐵燒了下去
[00:04:26.200 --> 00:04:28.200]  燒死了良心就沒有了
[00:04:28.200 --> 00:04:30.400]  這些人就睜大眼睛說謊
[00:04:30.400 --> 00:04:34.200]  究竟他們有什麼教導是這麼邪惡呢?
[00:04:34.200 --> 00:04:35.200]  我們看第三節
[00:04:35.200 --> 00:04:36.200]  很邪惡
[00:04:36.200 --> 00:04:38.600]  「他們禁止嫁娶」
[00:04:38.600 --> 00:04:40.000]  不讓人結婚
[00:04:40.000 --> 00:04:41.200]  人類不是絕種嗎?
[00:04:41.200 --> 00:04:42.800]  「禁戒食物」
[00:04:42.800 --> 00:04:45.200]  食物本身是神所做的
[00:04:45.200 --> 00:04:47.600]  是給信主和認識真理的人
[00:04:47.600 --> 00:04:50.400]  全感謝的心領受的
[00:04:50.400 --> 00:04:52.600]  這些就是很邪惡了
[00:04:52.600 --> 00:04:54.400]  又說用到「禁止」
[00:04:54.400 --> 00:04:56.000]  即是不讓人結婚
[00:04:56.000 --> 00:04:58.600]  即是說結婚是等同得罪神
[00:04:58.600 --> 00:05:00.400]  這些真的是邪教
[00:05:00.400 --> 00:05:04.800]  但是他會翻譯成這些東西是屬於聖經的教導
[00:05:04.800 --> 00:05:07.000]  即是這些假的邪惡的人
[00:05:07.000 --> 00:05:08.600]  他們是會用聖經說
[00:05:08.600 --> 00:05:11.400]  「禁止嫁娶是神喜歡的」
[00:05:11.400 --> 00:05:12.400]  「禁戒食物」
[00:05:12.400 --> 00:05:15.800]  特別是這些人應該是熟悉舊約
[00:05:15.800 --> 00:05:16.800]  特別是在利美記
[00:05:16.800 --> 00:05:18.600]  很多關於猶太人
[00:05:18.600 --> 00:05:22.000]  他們在舊約要進行很多關於食物的條例
[00:05:22.000 --> 00:05:24.000]  即是哪些是聖潔的
[00:05:24.000 --> 00:05:25.000]  哪些是不潔的
[00:05:25.000 --> 00:05:26.000]  要分的
[00:05:26.000 --> 00:05:27.800]  但是在新約裡面
[00:05:27.800 --> 00:05:29.800]  耶穌就是沒有這樣的教導
[00:05:29.800 --> 00:05:31.400]  特別是他說到食物
[00:05:31.400 --> 00:05:33.000]  其實普羅多解釋為
[00:05:33.000 --> 00:05:34.200]  是神所做的
[00:05:34.200 --> 00:05:36.200]  給信主和認識真理的人
[00:05:36.200 --> 00:05:38.400]  他們非但不是禁戒
[00:05:38.400 --> 00:05:39.400]  還要什麼呢?
[00:05:39.400 --> 00:05:42.400]  以感謝的心去領受
[00:05:42.400 --> 00:05:45.400]  就是說其實我們不是再在舊約那些
[00:05:45.400 --> 00:05:47.800]  禁止人吃什麼
[00:05:47.800 --> 00:05:49.200]  不吃什麼的程度
[00:05:49.200 --> 00:05:51.400]  因為在耶穌基督的救恩裡面
[00:05:51.400 --> 00:05:54.400]  已經不是再說這些行為得救的東西
[00:05:54.400 --> 00:05:58.000]  有時候這些途徑成為偶像
[00:05:58.000 --> 00:05:59.800]  今天我和你說
[00:05:59.800 --> 00:06:01.800]  基督教是不讓人結婚的
[00:06:01.800 --> 00:06:03.600]  不讓人吃這個吃那個的
[00:06:03.600 --> 00:06:04.600]  你未必相信
[00:06:04.600 --> 00:06:07.400]  但是它反省出來
[00:06:07.400 --> 00:06:10.400]  其實是有一點我們要小心的教導
[00:06:10.400 --> 00:06:14.800]  那時候這些教導就叫禁慾主義
[00:06:14.800 --> 00:06:15.800]  是很流行的
[00:06:15.800 --> 00:06:17.200]  在宗教裡面
[00:06:17.200 --> 00:06:19.200]  你只要約束自己
[00:06:19.200 --> 00:06:20.800]  不要吃某些食物
[00:06:20.800 --> 00:06:22.000]  不要結婚
[00:06:22.000 --> 00:06:25.000]  那你就真的聚得神的喜悅了
[00:06:25.000 --> 00:06:26.200]  要不然做了
[00:06:26.200 --> 00:06:27.400]  神就不喜歡
[00:06:27.400 --> 00:06:29.400]  但是基督教從來都不會的
[00:06:29.400 --> 00:06:31.200]  創世記也是鼓勵我們
[00:06:31.200 --> 00:06:34.400]  在生養眾多遍滿全地
[00:06:34.400 --> 00:06:36.400]  也鼓勵一男一女的婚姻
[00:06:36.400 --> 00:06:37.800]  這是很明顯的
[00:06:37.800 --> 00:06:40.600]  還有家庭是很重要的
[00:06:40.600 --> 00:06:44.200]  特別是很多關於家庭的聖經教導
[00:06:44.200 --> 00:06:46.400]  耶穌去傳福音的時候
[00:06:46.400 --> 00:06:48.400]  或者保羅去傳福音的時候
[00:06:48.400 --> 00:06:52.000]  初期的落腳點和傳福音的地方在哪裡呢?
[00:06:52.000 --> 00:06:53.600]  都是家庭的
[00:06:53.600 --> 00:06:56.000]  所以家庭其實是一個很好
[00:06:56.000 --> 00:07:00.200]  很受神祝福的侍奉的崗位的單位
[00:07:00.200 --> 00:07:02.000]  保羅他曾經說過
[00:07:02.000 --> 00:07:05.000]  他為主守獨身是他個人的恩賜
[00:07:05.000 --> 00:07:07.000]  並不是一個禁戒
[00:07:07.000 --> 00:07:10.400]  也不是一個一定要做的事情
[00:07:10.400 --> 00:07:12.400]  只是他說獨身有它的好處
[00:07:12.400 --> 00:07:13.400]  他也舉例說
[00:07:13.400 --> 00:07:15.600]  好像彼得他也結了婚
[00:07:15.600 --> 00:07:17.600]  他侍奉也有他的好處
[00:07:17.600 --> 00:07:19.800]  所以其實不要拿一些
[00:07:19.800 --> 00:07:22.200]  你自己約束自己的東西
[00:07:22.200 --> 00:07:25.200]  成為絕對禁戒
[00:07:25.200 --> 00:07:27.200]  或者令人家正邪的東西
[00:07:27.200 --> 00:07:28.200]  不知道你明不明白
[00:07:28.200 --> 00:07:32.800]  有些途徑其實我自己覺得是有些類似的
[00:07:32.800 --> 00:07:34.400]  什麼叫類似呢?
[00:07:34.400 --> 00:07:38.400]  就是一些途徑令我們和神的關係好
[00:07:38.400 --> 00:07:40.800]  但是我將它變成一個偶像
[00:07:40.800 --> 00:07:43.800]  甚至當它是一個批判人
[00:07:43.800 --> 00:07:46.400]  一個律法的東西就要小心了
[00:07:46.400 --> 00:07:49.600]  我記得我小時候去過一間教會
[00:07:49.600 --> 00:07:52.000]  那間教會是很清楚的
[00:07:52.000 --> 00:07:53.000]  它說什麼呢?
[00:07:53.000 --> 00:07:58.000]  它說你去唱卡拉OK和看電影就是邪的了
[00:07:58.000 --> 00:07:59.400]  簡單來說就是這樣
[00:07:59.400 --> 00:08:01.400]  現在當然是很邪了
[00:08:01.400 --> 00:08:02.600]  你經常上網互聯網
[00:08:02.600 --> 00:08:03.800]  你天天都邪的
[00:08:03.800 --> 00:08:05.800]  每次每分都很邪
[00:08:05.800 --> 00:08:07.800]  但是那時候我真的以為是真的
[00:08:07.800 --> 00:08:11.400]  經常不要去卡拉OK
[00:08:11.400 --> 00:08:12.400]  不要看電影
[00:08:12.400 --> 00:08:14.800]  所以人就開始越來越窄了
[00:08:14.800 --> 00:08:18.000]  窄得來它又開始有新的規條了
[00:08:18.000 --> 00:08:22.000]  就是什麼戲院的海報都不要看
[00:08:22.000 --> 00:08:23.800]  有時候有些暴露
[00:08:23.800 --> 00:08:25.400]  報紙也不要看
[00:08:25.400 --> 00:08:27.800]  搞得我走路也要繞遠路走
[00:08:27.800 --> 00:08:32.200]  但是這些是不是真的神的教導呢?
[00:08:32.200 --> 00:08:35.800]  所以要小心這些像魔鬼一樣的教導
[00:08:35.800 --> 00:08:37.800]  它不是說一下子就很邪
[00:08:37.800 --> 00:08:40.200]  而是它是似是而非
[00:08:40.200 --> 00:08:42.400]  所以大家一定要留心的
[00:08:42.400 --> 00:08:45.600]  就是我們在教會裡面不要人魂亦魂
[00:08:45.600 --> 00:08:47.600]  不要聽聞是這樣就是這樣
[00:08:47.600 --> 00:08:48.600]  要什麼呢?
[00:08:48.600 --> 00:08:50.400]  就是要去看聖經
[00:08:50.400 --> 00:08:51.600]  認真去查考
[00:08:51.600 --> 00:08:55.000]  感恩我們的教會也是多查考聖經的
[00:08:55.000 --> 00:08:56.800]  包括你每天的團契
[00:08:56.800 --> 00:08:59.400]  或者生活裡面都是多查考聖經
[00:08:59.400 --> 00:09:01.800]  你清楚的時候就不會人魂亦魂
[00:09:01.800 --> 00:09:03.200]  其實很多時候
[00:09:03.200 --> 00:09:07.000]  你有時候去跟不同的弟兄姊妹交流一下
[00:09:07.000 --> 00:09:09.600]  有很多不同的宗派
[00:09:09.600 --> 00:09:11.200]  有很多不同的教會
[00:09:11.200 --> 00:09:13.400]  其實他們是沒有什麼看聖經的
[00:09:13.400 --> 00:09:15.400]  所以有時候他們說的話就是
[00:09:15.400 --> 00:09:17.200]  某某牧師說的
[00:09:17.200 --> 00:09:19.000]  某某傳道說的
[00:09:19.000 --> 00:09:20.600]  他說是這樣的
[00:09:20.600 --> 00:09:23.400]  他就當真是神的話語就去走
[00:09:23.400 --> 00:09:25.200]  這樣也有一定的危險
[00:09:25.200 --> 00:09:26.800]  所以我們要去小心
[00:09:26.800 --> 00:09:30.600]  另一樣就是有時候這些途徑都會成為高傲的
[00:09:30.600 --> 00:09:33.800]  高傲令你越來越驕傲
[00:09:33.800 --> 00:09:36.800]  例如這些人為什麼會禁戒別人結婚
[00:09:36.800 --> 00:09:38.600]  以及禁止某些食物呢?
[00:09:38.600 --> 00:09:43.200]  就因為他們相信有挺重的猶太背景
[00:09:43.200 --> 00:09:45.400]  他們也有一些禁慾主義
[00:09:45.400 --> 00:09:47.600]  一些修士主義在裡面
[00:09:47.600 --> 00:09:49.800]  他們會覺得自己是高人一等
[00:09:49.800 --> 00:09:54.800]  特別這些人是挺像耶穌在新約裡面罵的法尼塞人
[00:09:54.800 --> 00:09:57.000]  因為他們很多事情都禁止不做
[00:09:57.000 --> 00:09:59.000]  然後就抬高自己
[00:09:59.000 --> 00:10:00.600]  我們是不是要這樣呢?
[00:10:00.600 --> 00:10:01.600]  我們也要小心
[00:10:01.600 --> 00:10:04.800]  曾幾何時我自己也有一個問題
[00:10:04.800 --> 00:10:08.800]  就是很熱心去參與三福、傳福音
[00:10:08.800 --> 00:10:10.600]  那時候是好的
[00:10:10.600 --> 00:10:13.400]  我也鼓勵身邊的弟兄姊妹去參與
[00:10:13.400 --> 00:10:14.600]  但是到了某一個時候
[00:10:14.600 --> 00:10:17.600]  我覺得好像不參與三福
[00:10:17.600 --> 00:10:21.000]  好像你不去傳福音就是什麼呢?
[00:10:21.000 --> 00:10:22.400]  就是邪邪的
[00:10:22.400 --> 00:10:23.200]  我就是覺得
[00:10:23.200 --> 00:10:25.000]  你明白我的意思嗎?
[00:10:25.000 --> 00:10:28.400]  我看到弟兄姊妹去鼓勵他做的時候
[00:10:28.400 --> 00:10:29.200]  我弟兄姊妹跟他說
[00:10:29.200 --> 00:10:31.800]  我今天要禱告靈修
[00:10:31.800 --> 00:10:34.200]  我覺得他這些人是沒有行動的
[00:10:34.200 --> 00:10:36.800]  只有說著就經常靈修
[00:10:36.800 --> 00:10:39.600]  我們其實是很容易有這些想法
[00:10:39.600 --> 00:10:44.400]  因為神給我們每個人的熱心和恩賜是有所分別
[00:10:44.400 --> 00:10:49.000]  但是如果我們將熱心、恩賜成為絕對的偶像
[00:10:49.000 --> 00:10:51.000]  去評論其他人
[00:10:51.000 --> 00:10:52.400]  其實很危險
[00:10:52.400 --> 00:10:55.400]  我記得有一個弟兄姊妹對我挺好的
[00:10:55.400 --> 00:10:59.400]  她也說其實我也是很潔心地去推廣
[00:10:59.400 --> 00:11:01.800]  要靈修、安靜禱告
[00:11:01.800 --> 00:11:03.400]  但是我看到你的軟弱
[00:11:03.400 --> 00:11:04.800]  其實我也體諒的
[00:11:04.800 --> 00:11:10.400]  希望主也給大家一個繼續進步的空間
[00:11:10.400 --> 00:11:11.400]  為什麼這麼說呢?
[00:11:11.400 --> 00:11:14.200]  因為我是有一點點的集中力不足
[00:11:14.200 --> 00:11:18.000]  我曾經有一次和老婆一起參加一些祈禱會
[00:11:18.000 --> 00:11:20.600]  然後我突然間感覺到
[00:11:20.600 --> 00:11:23.000]  旁邊有人推我一下
[00:11:23.000 --> 00:11:26.400]  我老婆就說:「完了」
[00:11:26.400 --> 00:11:27.400]  為什麼完了呢?
[00:11:27.400 --> 00:11:30.200]  因為睡得太久了
[00:11:30.200 --> 00:11:32.800]  我經常就有點內疚
[00:11:32.800 --> 00:11:34.800]  是不是自己有些問題呢?
[00:11:34.800 --> 00:11:37.800]  雖然有時候有些人叫我
[00:11:37.800 --> 00:11:39.800]  其實我的童工很好
[00:11:39.800 --> 00:11:42.800]  有些退休營幾天幾夜
[00:11:42.800 --> 00:11:44.000]  我是很想去
[00:11:44.000 --> 00:11:47.400]  但是我沒理由幾天幾夜進去睡覺的
[00:11:47.400 --> 00:11:49.000]  但是有弟兄姊妹問我
[00:11:49.000 --> 00:11:50.400]  去不去這些營好呢?
[00:11:50.400 --> 00:11:52.200]  我當然說好
[00:11:52.200 --> 00:11:54.800]  我在這方面是弱一點而已
[00:11:54.800 --> 00:11:58.000]  但是我深信神給我們每一個途徑
[00:11:58.000 --> 00:12:00.800]  傳福音、查經、退休
[00:12:00.800 --> 00:12:04.800]  每一個途徑都是達至我們敬拜這位主
[00:12:04.800 --> 00:12:07.800]  但是這些途徑不是我們的偶像
[00:12:07.800 --> 00:12:09.800]  我們不可以因為我熱心這件事
[00:12:09.800 --> 00:12:12.800]  我就批判其他人去定他的罪
[00:12:12.800 --> 00:12:14.800]  這件事我們要小心
[00:12:14.800 --> 00:12:16.000]  我們要欣賞不同
[00:12:16.000 --> 00:12:17.600]  弟兄姊妹的恩賜和熱心
[00:12:17.600 --> 00:12:20.200]  有一個平衡的發展對我們都很重要
[00:12:20.200 --> 00:12:22.800]  所以有時候我們都要多想一點
[00:12:22.800 --> 00:12:25.800]  這些好像毒一樣的教導
[00:12:25.800 --> 00:12:27.600]  其實很容易產生
[00:12:27.600 --> 00:12:30.000]  他當時是由一些人去產生
[00:12:30.000 --> 00:12:33.000]  今時今日我們都有機會去產生
[00:12:33.000 --> 00:12:35.000]  所以我們要熱心一些途徑
[00:12:35.000 --> 00:12:38.000]  但是這些途徑不能夠成為我們的偶像
[00:12:38.000 --> 00:12:40.600]  好了,去到第四節、第五節了
[00:12:40.600 --> 00:12:42.600]  你聽聽我讀吧
[00:12:42.600 --> 00:12:45.400]  這裡再解釋食物的問題
[00:12:45.400 --> 00:12:48.800]  因為凡神所做的都是好的
[00:12:48.800 --> 00:12:51.200]  只要傳感謝的心領受
[00:12:51.200 --> 00:12:53.200]  沒有一樣是可以棄絕
[00:12:53.200 --> 00:12:57.600]  都因著神的祷和人的祈求成為聖潔
[00:12:57.600 --> 00:13:02.200]  這件事叫我們感恩成為日常
[00:13:02.200 --> 00:13:06.000]  就是說其實你不要覺得一些食物是邪惡的
[00:13:06.000 --> 00:13:09.400]  只要你祈禱其實它就成為聖潔了
[00:13:09.400 --> 00:13:13.000]  現在不知道你有沒有去團契一起吃飯
[00:13:13.000 --> 00:13:15.000]  我想現在疫情下比較少
[00:13:15.000 --> 00:13:17.200]  但是有時候你去團契吃飯
[00:13:17.200 --> 00:13:19.600]  可能某某傳道人、某某弟兄姊妹
[00:13:19.600 --> 00:13:21.400]  有些祈禱是很傳統的
[00:13:21.400 --> 00:13:23.400]  「求主潔淨你枱上的食物」
[00:13:23.400 --> 00:13:25.000]  你有沒有聽過?
[00:13:25.000 --> 00:13:27.400]  你有沒有覺得如果煮飯的人
[00:13:27.400 --> 00:13:29.000]  是倒一點哨水下去
[00:13:29.000 --> 00:13:30.600]  吐兩口水下去
[00:13:30.600 --> 00:13:31.600]  然後祈禱
[00:13:31.600 --> 00:13:33.600]  你吃一碗東西是不會病的
[00:13:33.600 --> 00:13:34.600]  你明不明白?
[00:13:34.600 --> 00:13:36.000]  那究竟潔淨什麼呢?
[00:13:36.000 --> 00:13:37.600]  你真的會頭痛了
[00:13:37.600 --> 00:13:39.800]  就是說我煮一碗飯不用餵生的
[00:13:39.800 --> 00:13:41.400]  只要祈禱潔淨就可以了
[00:13:41.400 --> 00:13:43.200]  你有沒有想過這個問題?
[00:13:43.200 --> 00:13:46.800]  那你經常啞悶這些禱告有沒有想過?
[00:13:46.800 --> 00:13:48.600]  但是其實有些歷史背景
[00:13:48.600 --> 00:13:50.600]  我深信是傳統下來的
[00:13:50.600 --> 00:13:55.600]  因為有些《釋經》學者研究一些歷史背景
[00:13:55.600 --> 00:13:58.400]  那時候一些在外邦人的地方
[00:13:58.400 --> 00:14:02.200]  其實他們在市場買回來的食物
[00:14:02.200 --> 00:14:04.600]  很多時候都是拜過偶像
[00:14:04.600 --> 00:14:05.600]  尤其是肉類
[00:14:05.600 --> 00:14:07.800]  就是如果他們買一些肉類回來吃
[00:14:07.800 --> 00:14:09.200]  就拜過偶像
[00:14:09.200 --> 00:14:10.800]  但是如果是一些猶太背景
[00:14:10.800 --> 00:14:13.400]  或者法尼塞人的假教師
[00:14:13.400 --> 00:14:15.400]  其實他們是沒有問題的
[00:14:15.400 --> 00:14:17.400]  因為他們生活的社區
[00:14:17.400 --> 00:14:19.400]  是多猶太人聚集
[00:14:19.400 --> 00:14:24.200]  他們自然是找到一些不需要拜偶像的食物
[00:14:24.200 --> 00:14:26.200]  那他也可以生存的
[00:14:26.200 --> 00:14:29.400]  但是一些信了耶穌的外邦人就很辛苦了
[00:14:29.400 --> 00:14:31.000]  這個也不能吃
[00:14:31.000 --> 00:14:32.200]  那個也不能吃
[00:14:32.200 --> 00:14:36.200]  我還沒殉道之前已經餓死了
[00:14:36.200 --> 00:14:37.200]  你明不明白?
[00:14:37.200 --> 00:14:39.000]  很嚴峻的
[00:14:39.000 --> 00:14:41.400]  但是保羅就在這裡肯定說
[00:14:41.400 --> 00:14:43.200]  其實所有食物都能吃
[00:14:43.200 --> 00:14:46.600]  如果你覺得那樣的食物是拜過偶像
[00:14:46.600 --> 00:14:49.200]  你祈禱潔淨就可以了
[00:14:49.200 --> 00:14:50.200]  他的意思是這樣
[00:14:50.200 --> 00:14:54.200]  不要將一些你本來想操練的東西
[00:14:54.200 --> 00:14:55.800]  或者一些舊弱的律法
[00:14:55.800 --> 00:14:57.200]  成為什麼呢?
[00:14:57.200 --> 00:14:59.400]  成為你感恩的障礙
[00:14:59.400 --> 00:15:04.000]  或者你日常生活有些不必要的苛刻的限制
[00:15:04.000 --> 00:15:05.600]  但是其實我們也會想
[00:15:05.600 --> 00:15:07.400]  今天我們是少一些限制
[00:15:07.400 --> 00:15:10.600]  但是保羅其實說得多重要是什麼呢?
[00:15:10.600 --> 00:15:15.200]  你是要懷著感恩的心去領受的
[00:15:15.200 --> 00:15:16.400]  就是不可以棄絕
[00:15:16.400 --> 00:15:17.400]  就是不要浪費東西
[00:15:17.400 --> 00:15:18.400]  不要亂丟
[00:15:18.400 --> 00:15:21.800]  其實我們有沒有經常去感恩去領受呢?
[00:15:21.800 --> 00:15:23.000]  我也有懷疑
[00:15:23.000 --> 00:15:24.400]  我也經常會說
[00:15:24.400 --> 00:15:26.800]  其實我每天吃一頓飯
[00:15:26.800 --> 00:15:28.200]  我也不知道自己吃過什麼
[00:15:28.200 --> 00:15:29.400]  我不知道你們有沒有感覺
[00:15:29.400 --> 00:15:31.800]  但是有沒有感恩去吃飯呢?
[00:15:31.800 --> 00:15:33.200]  有時候也認真去想
[00:15:33.200 --> 00:15:36.600]  其實自己領受的因典也是很多的
[00:15:36.600 --> 00:15:39.800]  但是在自己對神的感恩
[00:15:39.800 --> 00:15:42.600]  或者自己在眾人面前的感恩
[00:15:42.600 --> 00:15:44.000]  其實也會少
[00:15:44.000 --> 00:15:45.800]  我覺得是有點可惜
[00:15:45.800 --> 00:15:47.800]  有時候看IG、Facebook
[00:15:47.800 --> 00:15:50.000]  你會看到很多放閃的夫婦
[00:15:50.000 --> 00:15:51.600]  今天去過哪裡旅行
[00:15:51.600 --> 00:15:52.600]  很漂亮
[00:15:52.600 --> 00:15:54.400]  拍的角度也很漂亮
[00:15:54.400 --> 00:15:55.800]  搭著肩膀很恩愛
[00:15:55.800 --> 00:15:57.600]  昨天更加嚴重
[00:15:57.600 --> 00:15:59.600]  昨天是什麼日子?
[00:15:59.600 --> 00:16:01.600]  姜濤誕你也知道
[00:16:01.600 --> 00:16:03.800]  每個人拿著小姜姜
[00:16:03.800 --> 00:16:06.200]  老婆也拿著小姜姜去拍照
[00:16:06.200 --> 00:16:08.200]  在網上放閃
[00:16:08.200 --> 00:16:13.400]  但是真的很少會為耶穌放閃
[00:16:13.400 --> 00:16:14.800]  因為有一個風險
[00:16:14.800 --> 00:16:16.000]  我也研究過
[00:16:16.000 --> 00:16:19.000]  就是網上說如果感謝神、讚美神
[00:16:19.000 --> 00:16:21.800]  人們會給你一個讚
[00:16:21.800 --> 00:16:24.600]  然後就沒什麼話說
[00:16:24.600 --> 00:16:27.000]  另外有些比較壞的就說
[00:16:27.000 --> 00:16:28.400]  其實你經常感謝神
[00:16:28.400 --> 00:16:30.200]  好像很裝模作樣
[00:16:30.200 --> 00:16:31.200]  但是我心想
[00:16:31.200 --> 00:16:34.400]  如果你真的重視感謝的對象
[00:16:34.400 --> 00:16:37.200]  你真的覺得你每一天所經歷的事情
[00:16:37.200 --> 00:16:38.600]  都有主的恩典
[00:16:38.600 --> 00:16:42.600]  你是應該有相應程度的放閃行為的
[00:16:42.600 --> 00:16:45.600]  所以其實大家不要太計較
[00:16:45.600 --> 00:16:47.200]  有沒有人留言
