
[00:00:00.000 --> 00:00:04.360]  大家好 我是兒童部的童工阿君
[00:02:30.120 --> 00:02:33.520]  我們很想很拼命地追上科技的腳步
[00:02:33.520 --> 00:02:34.520]  世界的潮流
[00:02:34.520 --> 00:02:37.920]  我們怕如果我們一不小心被淘汰
[00:02:37.920 --> 00:02:40.720]  現在我們上去不織電子之腹
[00:02:40.720 --> 00:02:42.320]  都已經好像搞不定一樣
[00:02:42.320 --> 00:02:45.520]  不過當世界不斷在變的時候
[00:02:45.520 --> 00:02:47.920]  我今天想跟大家討論的一個問題是
[00:02:47.920 --> 00:02:50.520]  身為父母一班屬靈前輩
[00:02:50.520 --> 00:02:52.720]  或者教會的一份子的我們
[00:02:52.720 --> 00:02:54.920]  我們有沒有想過這個問題
[00:02:54.920 --> 00:02:57.720]  究竟我們還要給孩子一個什麼
[00:02:57.720 --> 00:03:00.120]  我們要給孩子些什麼
[00:03:00.120 --> 00:03:02.320]  如果教會所給的
[00:03:02.320 --> 00:03:04.920]  只是世界都給到的知識
[00:03:04.920 --> 00:03:05.920]  才藝
[00:03:05.920 --> 00:03:07.720]  或者一時的快樂
[00:03:07.720 --> 00:03:11.520]  我會問究竟孩子為什麼要回教會
[00:03:11.520 --> 00:03:13.520]  如果兒童主義學
[00:03:13.520 --> 00:03:14.520]  只是提供一個
[00:03:14.520 --> 00:03:17.320]  好像星期日的一個托兒所的功能
[00:03:17.320 --> 00:03:18.920]  我們就失去了
[00:03:18.920 --> 00:03:21.720]  上帝給我們很寶貴的託付
[00:03:21.720 --> 00:03:24.320]  在這個快速變遷的時代
[00:03:24.320 --> 00:03:25.520]  我們的孩子
[00:03:25.520 --> 00:03:26.920]  對孩子來說
[00:03:26.920 --> 00:03:28.320]  什麼是最珍貴
[00:03:28.320 --> 00:03:30.320]  最不能夠動搖的禮物呢
[00:03:30.320 --> 00:03:32.720]  只有一樣是不變的真理
[00:03:32.720 --> 00:03:34.720]  也是上帝的話語
[00:03:34.720 --> 00:03:37.120]  兒童部很期望家長
[00:03:37.120 --> 00:03:39.120]  弟兄姊妹我們一起去努力
[00:03:39.120 --> 00:03:40.120]  讓我們的孩子
[00:03:40.120 --> 00:03:42.320]  不只是來到回教會
[00:03:42.320 --> 00:03:44.120]  而是幫他們在這裡
[00:03:44.120 --> 00:03:45.720]  能夠擁抱神的話
[00:03:45.720 --> 00:03:47.520]  成為小門徒
[00:03:47.520 --> 00:03:50.520]  今天我們從《撒姆爾記》第十六章
[00:03:50.520 --> 00:03:52.320]  第六至十三節
[00:03:52.320 --> 00:03:55.320]  這位合神心意的大衛王的身上
[00:03:55.320 --> 00:03:58.320]  來看看我們應該怎樣培育我們的下一代
[00:03:58.320 --> 00:03:59.720]  我們一起進入經文
[00:03:59.720 --> 00:04:02.120]  讓我們一起讀這一段的經文
[00:04:02.120 --> 00:04:02.920]  我們準備
[00:04:02.920 --> 00:04:04.320]  一二三
[00:04:04.320 --> 00:04:06.120]  他們來的時候
[00:04:06.120 --> 00:04:08.520]  撒姆爾看見以利亞
[00:04:08.520 --> 00:04:10.120]  就心裡說
[00:04:10.120 --> 00:04:11.920]  耶和華的受高者
[00:04:11.920 --> 00:04:14.720]  一定在耶和華面前了
[00:04:14.720 --> 00:04:17.320]  耶和華對撒姆爾說
[00:04:17.320 --> 00:04:19.520]  不要只看他的外貌
[00:04:19.520 --> 00:04:21.520]  和他身材高大
[00:04:21.520 --> 00:04:23.320]  我不揀選他
[00:04:23.320 --> 00:04:26.120]  因為耶和華不像人看人
[00:04:26.120 --> 00:04:27.920]  人是看外貌
[00:04:27.920 --> 00:04:30.520]  而耶和華是看內心
[00:04:30.520 --> 00:04:33.120]  耶西叫阿彼拿達
[00:04:33.120 --> 00:04:35.720]  從撒姆爾面前經過
[00:04:35.720 --> 00:04:36.920]  撒姆爾說
[00:04:36.920 --> 00:04:39.520]  耶和華也不揀選他
[00:04:39.520 --> 00:04:42.120]  耶西又叫沙瑪經過
[00:04:42.120 --> 00:04:43.320]  撒姆爾說
[00:04:43.320 --> 00:04:45.920]  耶和華也不揀選他
[00:04:45.920 --> 00:04:48.320]  耶西叫他七個兒子
[00:04:48.320 --> 00:04:51.120]  都從撒姆爾面前經過
[00:04:51.120 --> 00:04:53.320]  撒姆爾對耶西說
[00:04:53.320 --> 00:04:56.720]  這些都不是耶和華所揀選的
[00:04:56.720 --> 00:04:59.120]  撒姆爾對耶西說
[00:04:59.120 --> 00:05:01.920]  你的兒子都在這裡了嗎?
[00:05:01.920 --> 00:05:02.720]  他說
[00:05:02.720 --> 00:05:04.720]  還有一個最小的
[00:05:04.720 --> 00:05:05.520]  漢娜
[00:05:05.520 --> 00:05:07.320]  他正在放養
[00:05:07.320 --> 00:05:09.320]  撒姆爾對耶西說
[00:05:09.320 --> 00:05:11.720]  你派人去叫他來
[00:05:11.720 --> 00:05:13.520]  他若不來這裡
[00:05:13.520 --> 00:05:15.520]  我們必不坐直
[00:05:15.520 --> 00:05:18.520]  耶西就派人去叫他來
[00:05:18.520 --> 00:05:20.320]  他面色紅潤
[00:05:20.320 --> 00:05:21.920]  雙目清瘦
[00:05:21.920 --> 00:05:23.320]  容貌俊美
[00:05:23.320 --> 00:05:24.520]  耶和華說
[00:05:24.520 --> 00:05:26.120]  起來告他
[00:05:26.120 --> 00:05:28.320]  因為這就是他了
[00:05:28.320 --> 00:05:31.320]  撒姆爾就用國裡的高柔
[00:05:31.320 --> 00:05:34.120]  在他兄長中告了他
[00:05:34.120 --> 00:05:35.720]  從這一起
[00:05:35.720 --> 00:05:39.120]  耶和華的靈就大大感動大衛
[00:05:39.120 --> 00:05:42.520]  撒姆爾起身回拉瑪去了
[00:05:42.520 --> 00:05:44.520]  讓我們一起有個祈禱
[00:05:46.120 --> 00:05:48.920]  主讓我們有一顆很像孩子的心
[00:05:48.920 --> 00:05:50.320]  單純的去到你面前
[00:05:50.320 --> 00:05:51.720]  去領受你的話語
[00:05:51.720 --> 00:05:53.320]  並且就好像孩子一樣
[00:05:53.320 --> 00:05:54.320]  我們願意
[00:05:54.320 --> 00:05:55.920]  聽完之後我們願意領受
[00:05:55.920 --> 00:05:56.920]  並且走出來
[00:05:56.920 --> 00:05:57.520]  保守我們
[00:05:57.520 --> 00:06:00.520]  我們禱告奉主耶穌基督名字祈求
[00:06:00.520 --> 00:06:02.920]  我會分三點去分享
[00:06:02.920 --> 00:06:04.120]  第一點是
[00:06:04.120 --> 00:06:05.520]  不是由我出發
[00:06:05.520 --> 00:06:08.120]  去打破世界的框架
[00:06:08.120 --> 00:06:10.320]  經文是在這裡六節到七節
[00:06:10.320 --> 00:06:13.320]  當時這段經文發生什麼事呢?
[00:06:13.320 --> 00:06:16.120]  當時是掃羅做以色列王的時候
[00:06:16.120 --> 00:06:17.320]  經文記載
[00:06:17.320 --> 00:06:21.920]  才知道撒姆爾奉耶和華的差遣
[00:06:21.920 --> 00:06:23.320]  去到耶西的家裡面
[00:06:23.320 --> 00:06:25.520]  去高納一位新的王
[00:06:25.520 --> 00:06:29.520]  當撒姆爾見到耶西的長子以利亞的時候
[00:06:29.520 --> 00:06:31.720]  然後他心裡面就覺得
[00:06:31.720 --> 00:06:34.920]  哇 耶和華的受告者一定就在我面前了
[00:06:34.920 --> 00:06:36.520]  哇 一定是
[00:06:36.520 --> 00:06:40.320]  是什麼去吸引撒姆爾一眼就看到
[00:06:40.320 --> 00:06:42.320]  以利亞就是那個呢?
[00:06:42.320 --> 00:06:43.920]  原來經文裡面說
[00:06:43.920 --> 00:06:46.520]  是因為以利亞的強悍的外貌
[00:06:46.520 --> 00:06:48.320]  和高大的身形
[00:06:48.320 --> 00:06:52.320]  其實撒姆爾是用什麼標準來挑選王呢?
[00:06:52.320 --> 00:06:53.920]  又不是選美
[00:06:53.920 --> 00:06:55.920]  為什麼要高大帥
[00:06:55.920 --> 00:06:58.320]  就是一個好的君王呢?
[00:06:58.320 --> 00:06:59.920]  不過我們要知道的是
[00:06:59.920 --> 00:07:02.520]  原來那時候是一個打仗的年代
[00:07:02.520 --> 00:07:05.120]  作為一個國王最重要的任務
[00:07:05.120 --> 00:07:06.920]  就是要去保護國民
[00:07:06.920 --> 00:07:09.320]  捍衛或者擴展他的領土
[00:07:09.320 --> 00:07:10.720]  是他最重要的事
[00:07:10.720 --> 00:07:13.920]  打仗是那時候最要做的事
[00:07:13.920 --> 00:07:16.720]  而當時是一個武器短缺的時代
[00:07:16.720 --> 00:07:20.320]  就是人本身就是那個軍事的力量
[00:07:20.320 --> 00:07:21.720]  你那個人高一點
[00:07:21.720 --> 00:07:24.320]  就是說你的刀就長一點
[00:07:24.320 --> 00:07:27.120]  因此原來選王的先決條件
[00:07:27.120 --> 00:07:29.920]  必然就是看得又打得
[00:07:29.920 --> 00:07:31.720]  外貌高大
[00:07:31.720 --> 00:07:33.520]  威猛的以利亞
[00:07:33.520 --> 00:07:36.320]  完全就符合了這個要求
[00:07:36.320 --> 00:07:39.520]  原來這個也不只是撒姆爾的想法
[00:07:39.520 --> 00:07:43.320]  或者這個也是大部分人的直覺反應
[00:07:43.320 --> 00:07:44.520]  其實我們都一樣
[00:07:44.520 --> 00:07:45.720]  是看外貌
[00:07:45.720 --> 00:07:46.720]  看表現
[00:07:46.720 --> 00:07:47.920]  看果效
[00:07:47.920 --> 00:07:48.720]  記得嗎?
[00:07:48.720 --> 00:07:51.720]  其實以色列的第一個王
[00:07:51.720 --> 00:07:53.320]  高人一個頭的蘇羅
[00:07:53.320 --> 00:07:55.920]  以前在選第一個王的時候
[00:07:55.920 --> 00:07:59.120]  一出來就大受以色列民的歡迎
[00:07:59.120 --> 00:07:59.520]  為什麼?
[00:07:59.520 --> 00:08:01.720]  因為他也是高大
[00:08:01.720 --> 00:08:03.120]  回到第十六章
[00:08:03.120 --> 00:08:05.520]  在選大位的故事裡面
[00:08:05.520 --> 00:08:07.720]  在撒姆爾用自己的眼光
[00:08:07.720 --> 00:08:09.720]  來選擇王的時候
[00:08:09.720 --> 00:08:12.320]  神立即去糾正撒姆爾
[00:08:12.320 --> 00:08:13.120]  經文說
[00:08:13.120 --> 00:08:15.520]  他說不要只看他的外貌
[00:08:15.520 --> 00:08:17.520]  和他的身材高大
[00:08:17.520 --> 00:08:19.320]  我不揀選他的
[00:08:19.320 --> 00:08:21.320]  叫撒姆爾察覺自己
[00:08:21.320 --> 00:08:24.520]  在這個揀選的下一代的眼光
[00:08:24.520 --> 00:08:26.120]  又偏移了
[00:08:26.120 --> 00:08:29.120]  這個就是經文給我們第一個提醒
[00:08:29.120 --> 00:08:31.520]  原來去培育去揀選
[00:08:31.520 --> 00:08:34.120]  我們培育孩子的信仰
[00:08:34.120 --> 00:08:36.520]  不能夠由我去出發
[00:08:36.520 --> 00:08:38.720]  什麼叫做由我去出發?
[00:08:38.720 --> 00:08:40.720]  就是用我們自己的想法
[00:08:40.720 --> 00:08:42.120]  我們過去的經驗
[00:08:42.120 --> 00:08:43.720]  甚至是這個世界
[00:08:43.720 --> 00:08:45.520]  這個社會給我們的標準
[00:08:45.520 --> 00:08:48.520]  來衡量孩子生命的價值
[00:08:48.520 --> 00:08:50.520]  這個世界告訴我們什麼?
[00:08:50.520 --> 00:08:53.720]  我們孩子要贏在起跑線
[00:08:53.720 --> 00:08:55.320]  要多才多藝
[00:08:55.320 --> 00:08:56.720]  功課要好
[00:08:56.720 --> 00:08:57.920]  分數要高
[00:08:57.920 --> 00:08:59.520]  獎項要多
[00:08:59.520 --> 00:09:02.120]  IQ EQ AQ
[00:09:02.120 --> 00:09:04.920]  什麼Q都要多
[00:09:04.920 --> 00:09:06.120]  要乖巧
[00:09:06.120 --> 00:09:07.720]  要懂得看人臉色
[00:09:07.720 --> 00:09:09.720]  要有領袖的氣質
[00:09:09.720 --> 00:09:11.320]  這樣就叫好
[00:09:11.320 --> 00:09:14.720]  這些標準其實不知不覺都會影響我們
[00:09:14.720 --> 00:09:18.920]  讓我們期望強加在我們的孩子身上
[00:09:18.920 --> 00:09:21.920]  我們可能會有時會認為
[00:09:21.920 --> 00:09:23.920]  我們回來的孩子應該要什麼呢?
[00:09:23.920 --> 00:09:25.920]  兒主應該可以
[00:09:25.920 --> 00:09:28.120]  就像托兒的服務
[00:09:28.120 --> 00:09:29.920]  起碼他們有個安全的地方
[00:09:29.920 --> 00:09:30.720]  放他兩個小時
[00:09:30.720 --> 00:09:33.920]  然後我們安心崇拜就好了
[00:09:33.920 --> 00:09:35.720]  又或者我們會認為
[00:09:35.720 --> 00:09:38.520]  兒童主一學應該好像興趣班一樣
[00:09:38.520 --> 00:09:39.720]  一定要好玩
[00:09:39.720 --> 00:09:40.720]  一定要熱鬧
[00:09:40.720 --> 00:09:42.720]  孩子才願意來
[00:09:42.720 --> 00:09:45.120]  最理想就是主一學那些
[00:09:45.120 --> 00:09:48.120]  老師就師之優良
[00:09:48.120 --> 00:09:48.720]  多東西學
[00:09:48.720 --> 00:09:49.720]  最好那些校長
[00:09:49.720 --> 00:09:50.920]  來吧來吧
[00:09:50.920 --> 00:09:51.920]  全部來吧
[00:09:51.920 --> 00:09:54.320]  他們的孩子背多一點聖經
[00:09:54.320 --> 00:09:56.720]  或者他們能夠有上台表演的機會
[00:09:56.720 --> 00:09:58.920]  就更加完美了
[00:09:58.920 --> 00:10:00.920]  第七節的經文
[00:10:00.920 --> 00:10:02.720]  不單止對神無異
[00:10:02.720 --> 00:10:06.720]  其實對我們都是一個當頭棒學的一句話
[00:10:06.720 --> 00:10:08.720]  不要去看他的外貌
[00:10:08.720 --> 00:10:10.720]  和他的身材高大
[00:10:10.720 --> 00:10:12.320]  我不揀選他
[00:10:12.320 --> 00:10:13.320]  弟兄姊妹
[00:10:13.320 --> 00:10:17.120]  在教養敬虔的下一代這件事上
[00:10:17.120 --> 00:10:19.120]  我們必須要去學習
[00:10:19.120 --> 00:10:21.920]  將自己認為好的有用的標準
[00:10:21.920 --> 00:10:22.920]  去放低
[00:10:22.920 --> 00:10:27.120]  轉移去尋求上帝選擇的標準
[00:10:27.120 --> 00:10:30.320]  你看我好像都年輕
[00:10:30.320 --> 00:10:31.320]  其實我都不年輕
[00:10:31.320 --> 00:10:33.520]  我的朋友都已經有孩子
[00:10:33.520 --> 00:10:34.920]  都幾大了
[00:10:34.920 --> 00:10:37.120]  我也認識一位朋友
[00:10:37.120 --> 00:10:38.520]  他們是基督徒夫婦
[00:10:38.520 --> 00:10:40.720]  他們的孩子都很聰明
[00:10:40.720 --> 00:10:45.320]  他考入了九龍塘一間著名的小學
[00:10:45.320 --> 00:10:48.320]  夫妻兩個都很感恩
[00:10:48.320 --> 00:10:51.320]  不過同時他們都越來越焦慮
[00:10:51.320 --> 00:10:52.720]  他們焦慮的是什麼
[00:10:52.720 --> 00:10:55.520]  孩子會不會跟得上功課
[00:10:55.520 --> 00:10:57.520]  要不要補習
[00:10:57.520 --> 00:11:00.120]  帶他去學多少樣樂器呢
[00:11:00.120 --> 00:11:04.120]  但很忙碌的去參與這些興趣班補課
[00:11:04.120 --> 00:11:05.320]  不過有一天
[00:11:05.320 --> 00:11:07.520]  他的孩子放學回來
[00:11:07.520 --> 00:11:08.920]  很不開心
[00:11:08.920 --> 00:11:09.920]  媽媽就問他
[00:11:09.920 --> 00:11:10.920]  發生什麼事
[00:11:10.920 --> 00:11:11.720]  你為什麼不開心
[00:11:11.720 --> 00:11:12.720]  你今天上學
[00:11:12.720 --> 00:11:13.520]  他就說
[00:11:13.520 --> 00:11:15.720]  今天老師問我們
[00:11:15.720 --> 00:11:17.120]  長大的時候
[00:11:17.120 --> 00:11:18.920]  你們做什麼
[00:11:18.920 --> 00:11:20.520]  然後這個孩子舉手
[00:11:20.520 --> 00:11:21.320]  他說
[00:11:21.320 --> 00:11:23.720]  我想做一個宣教士
[00:11:23.720 --> 00:11:24.520]  嘩
[00:11:24.520 --> 00:11:25.920]  不是我們教會的
[00:11:25.920 --> 00:11:27.920]  所以你不用怕
[00:11:27.920 --> 00:11:31.120]  不過全班同學突然間在笑
[00:11:31.120 --> 00:11:32.720]  雖然他是基督教學校
[00:11:32.720 --> 00:11:34.120]  但全班同學都在笑
[00:11:34.120 --> 00:11:35.720]  他說同學在笑他
[00:11:35.720 --> 00:11:38.120]  他說做宣教士沒有前途
[00:11:38.120 --> 00:11:38.920]  你這麼厲害
[00:11:38.920 --> 00:11:39.520]  要麼做醫生
[00:11:39.520 --> 00:11:40.520]  要麼做律師
[00:11:40.520 --> 00:11:42.320]  很高分的
[00:11:42.320 --> 00:11:45.120]  媽媽聽完孩子分享自己的故事
[00:11:45.120 --> 00:11:46.920]  她說她的心很痛
[00:11:46.920 --> 00:11:50.720]  她說原來她一直為自己的孩子
[00:11:50.720 --> 00:11:52.720]  安排這個安排那個
[00:11:52.720 --> 00:11:54.320]  卻不知不覺地
[00:11:54.320 --> 00:11:58.520]  將世界的價值觀都一併給了這個孩子
[00:11:58.520 --> 00:11:59.320]  那一晚
[00:11:59.320 --> 00:12:01.320]  她媽媽抱著孩子去禱告
[00:12:01.320 --> 00:12:02.520]  禱告她說
[00:12:02.520 --> 00:12:03.720]  天父對不起
[00:12:03.720 --> 00:12:04.720]  我忘記了
[00:12:04.720 --> 00:12:06.920]  我最想孩子成為的是
[00:12:06.920 --> 00:12:09.320]  一個愛你的人
[00:12:09.320 --> 00:12:10.120]  兄弟姐妹
[00:12:10.120 --> 00:12:12.920]  我們不是說讀書不要緊
[00:12:12.920 --> 00:12:14.920]  但當我們要問
[00:12:14.920 --> 00:12:18.920]  我們要怎樣為孩子規劃未來的時候
[00:12:18.920 --> 00:12:19.920]  出發點
[00:12:19.920 --> 00:12:21.320]  是不是我的期望
[00:12:21.320 --> 00:12:23.520]  還是神的心意
[00:12:23.520 --> 00:12:25.320]  今天第一點說的是
[00:12:25.320 --> 00:12:27.920]  放下世界的眼光
[00:12:27.920 --> 00:12:29.320]  不是由我出發
[00:12:29.320 --> 00:12:33.320]  而是由上帝的心意來看待孩子
[00:12:33.320 --> 00:12:34.520]  我們進入第二點
[00:12:34.520 --> 00:12:36.920]  經文在第七節的下面
[00:12:36.920 --> 00:12:38.720]  我給的題目叫做
[00:12:38.720 --> 00:12:39.720]  由上帝話事
[00:12:39.720 --> 00:12:42.920]  原來品格比起才能更加重要
[00:12:42.920 --> 00:12:45.920]  當我們放下肉眼可見的標準的時候
[00:12:45.920 --> 00:12:49.920]  我們還能夠怎樣為神去揀選未來的王
[00:12:49.920 --> 00:12:51.120]  第七節下半句說
[00:12:51.120 --> 00:12:54.120]  因為耶和華看不像人看人
[00:12:54.120 --> 00:12:55.520]  人是看外貌的
[00:12:55.520 --> 00:12:57.720]  但耶和華是看內心的
[00:12:57.720 --> 00:12:59.720]  當七個優秀的哥哥
[00:12:59.720 --> 00:13:02.320]  從撒慕爾的眼前經過
[00:13:02.320 --> 00:13:03.920]  上帝一個都沒有選擇
[00:13:03.920 --> 00:13:06.120]  最後耶西打發人
[00:13:06.120 --> 00:13:12.120]  去找正在放羊的年紀最小的大衛
[00:13:12.120 --> 00:13:13.720]  大衛?
[00:13:13.720 --> 00:13:15.520]  上帝要的是誰?
[00:13:15.520 --> 00:13:18.520]  是一個毫不起眼的牧羊人
[00:13:18.520 --> 00:13:22.320]  原來世界要的是一個強勢的君王
[00:13:22.320 --> 00:13:27.120]  上帝卻是揀選一個軟弱的牧人
[00:13:27.120 --> 00:13:28.320]  為什麼?
[00:13:28.320 --> 00:13:30.720]  因為在上帝裡面看來
[00:13:30.720 --> 00:13:32.520]  原來謙卑的侍奉
[00:13:32.520 --> 00:13:34.320]  忠心所託的品格
[00:13:34.320 --> 00:13:37.320]  比起卓越的能力更加重要
[00:13:37.320 --> 00:13:39.520]  大衛在曠野裡面牧羊
[00:13:39.520 --> 00:13:41.120]  沒有人看到他
[00:13:41.120 --> 00:13:42.920]  沒有人為他鼓掌
[00:13:42.920 --> 00:13:47.120]  甚至連爸爸都差點就忘記了他
[00:13:47.120 --> 00:13:49.120]  但是他還是謙卑的
[00:13:49.120 --> 00:13:51.520]  盡忠地去保護他的羊
[00:13:51.520 --> 00:13:52.720]  在曠野裡面
[00:13:52.720 --> 00:13:54.720]  他單獨和面對上帝
[00:13:54.720 --> 00:13:56.320]  培養一份敬畏神
[00:13:56.320 --> 00:13:58.120]  倚靠神的心
[00:13:58.120 --> 00:14:02.320]  原來謙卑、忠心、敬畏主
[00:14:02.320 --> 00:14:04.520]  熱愛親近讚美主
[00:14:04.520 --> 00:14:06.320]  這些在神的眼裡面
[00:14:06.320 --> 00:14:07.520]  討神喜悅
[00:14:07.520 --> 00:14:09.920]  才是討神喜悅的性格
[00:14:09.920 --> 00:14:11.520]  品格
[00:14:11.520 --> 00:14:14.320]  這個就是我們兒童主義學的核心價值
[00:14:14.320 --> 00:14:16.320]  我們很想為孩子帶來的
[00:14:16.320 --> 00:14:18.120]  不單止我們把孩子帶來
[00:14:18.120 --> 00:14:20.720]  不只是覺得要讓他好玩、開心
[00:14:20.720 --> 00:14:21.920]  甚至我們不是說
[00:14:21.920 --> 00:14:23.520]  我們只是要聽故事
[00:14:23.520 --> 00:14:25.320]  學聖經、學道理
[00:14:25.320 --> 00:14:27.720]  我們在這裡是想幫助他們
[00:14:27.720 --> 00:14:31.320]  建立一生跟從上帝的品格
[00:14:31.320 --> 00:14:33.720]  我們很想去教導他們誠實
[00:14:33.720 --> 00:14:36.320]  因為上帝喜愛正直
[00:14:36.320 --> 00:14:39.120]  我們很想去教導他們寬恕
[00:14:39.120 --> 00:14:39.920]  為什麼?
[00:14:39.920 --> 00:14:42.920]  因為我們每人都經歷上帝寬恕我們
[00:14:42.920 --> 00:14:46.120]  我們很想教導他們能夠憐憫
[00:14:46.120 --> 00:14:48.520]  去關心班裡面那個被欺負
[00:14:48.520 --> 00:14:50.320]  那個孤單的同學
[00:14:50.320 --> 00:14:52.720]  我們很想教導他們信服
[00:14:52.720 --> 00:14:55.720]  學習去聽父母和上帝的話
[00:14:55.720 --> 00:14:58.320]  這些是神所喜悅的品格
[00:14:58.320 --> 00:15:02.120]  絕對不能夠用AI生成出來
[00:15:02.120 --> 00:15:04.720]  也不能夠用考試考出來
[00:15:04.720 --> 00:15:06.520]  卻是一個人能不能夠
[00:15:06.520 --> 00:15:08.320]  在這個動盪的世代裡面
[00:15:08.320 --> 00:15:10.920]  站立得住的關鍵
[00:15:10.920 --> 00:15:12.720]  分享一個故事
[00:15:12.720 --> 00:15:14.320]  我一半在兒童部
[00:15:14.320 --> 00:15:16.320]  一半都在青少部裡面服侍
[00:15:16.320 --> 00:15:18.720]  今年我們《牧區3》
[00:15:18.720 --> 00:15:22.720]  就搞了一個聖誕兒童的報道會
[00:15:22.720 --> 00:15:25.320]  當中有一班在恩福長大的年輕人
[00:15:25.320 --> 00:15:27.920]  籌備了一個聖誕的話劇
[00:15:27.920 --> 00:15:30.720]  當中其中一位飾演
[00:15:30.720 --> 00:15:32.120]  其中一個男主角
[00:15:32.120 --> 00:15:34.520]  是一個本身他自己都有學習
[00:15:34.520 --> 00:15:37.320]  和社交上面都有障礙的年輕人
[00:15:37.320 --> 00:15:39.320]  他的角色不容易演
[00:15:39.320 --> 00:15:42.920]  雖然他的戲份在六場的戲裡面
[00:15:42.920 --> 00:15:44.920]  只有第一場和第六場
[00:15:44.920 --> 00:15:47.120]  而且當中有一些很長的對白
[00:15:47.120 --> 00:15:49.520]  記住他是學習障礙
[00:15:49.520 --> 00:15:50.720]  背東西對他來說
[00:15:50.720 --> 00:15:53.120]  對專注困難的他來說
