
[00:00:00.000 --> 00:00:02.480]  《馬訪》第十五章的經文
[00:05:36.960 --> 00:05:38.840]  彼拉多又說
[00:05:38.840 --> 00:05:42.920]  「那麼你們稱為猶太人的王的
[00:05:42.920 --> 00:05:45.960]  要我怎麼辦他呢?」
[00:05:45.960 --> 00:05:48.360]  他們又再喊著
[00:05:48.360 --> 00:05:50.800]  把他釘十字架
[00:05:50.800 --> 00:05:52.160]  彼拉多說
[00:05:52.160 --> 00:05:56.080]  「為什麼?他做了什麼惡事呢?」
[00:05:56.080 --> 00:05:58.200]  他們更加喊著
[00:05:58.200 --> 00:06:00.520]  把他釘十字架
[00:06:00.520 --> 00:06:03.240]  彼拉多要討好眾人
[00:06:03.240 --> 00:06:06.320]  就釋放巴拉巴給他們
[00:06:06.320 --> 00:06:08.360]  把耶穌鞭打後
[00:06:08.360 --> 00:06:10.640]  交給人釘十字架
[00:06:10.640 --> 00:06:12.080]  31節
[00:06:12.080 --> 00:06:16.560]  眾祭司長和文士也這樣嘲笑他
[00:06:16.560 --> 00:06:17.960]  彼此說
[00:06:17.960 --> 00:06:19.640]  「他救了別人
[00:06:19.640 --> 00:06:21.560]  不能救自己
[00:06:21.560 --> 00:06:23.720]  以色列的王基督
[00:06:23.720 --> 00:06:26.800]  現在從十字架上下來
[00:06:26.800 --> 00:06:30.200]  好讓我們漢奸就信了啊」
[00:06:30.200 --> 00:06:35.480]  「哪和他同釘的人也譏諷他」
[00:06:35.480 --> 00:06:37.240]  在這兩段經文裏
[00:06:37.240 --> 00:06:39.800]  我們看到耶穌在受難的過程裏
[00:06:39.800 --> 00:06:43.120]  有些人促成了這件事的發生
[00:06:43.120 --> 00:06:47.160]  令到耶穌活在一個痛苦的光景裏
[00:06:47.160 --> 00:06:50.240]  經文首先提到的就是一班祭司長
[00:06:50.240 --> 00:06:54.280]  長老、文士和工會裏的人
[00:06:54.280 --> 00:06:56.760]  他們延續了之前的會議
[00:06:56.760 --> 00:06:59.720]  計劃如何去處置耶穌
[00:06:59.720 --> 00:07:02.920]  他們中間最後達成了一個決定
[00:07:02.920 --> 00:07:05.600]  又或者可以說是達成了一個共識
[00:07:05.600 --> 00:07:08.800]  就是要借羅馬巡撫比拉多的手
[00:07:08.800 --> 00:07:11.120]  將耶穌殺死
[00:07:11.120 --> 00:07:14.360]  原因可能是工會根本找不到一個
[00:07:14.360 --> 00:07:17.560]  可以置耶穌於死地的罪名
[00:07:17.560 --> 00:07:19.360]  又或者他們也擔心
[00:07:19.360 --> 00:07:22.480]  如果他們對耶穌做些什麼的時候
[00:07:22.480 --> 00:07:24.800]  群眾會有什麼反應呢?
[00:07:24.800 --> 00:07:27.440]  所以結果他們就想了一個辦法
[00:07:27.440 --> 00:07:31.480]  就是將耶穌交給羅馬的巡撫比拉多
[00:07:31.480 --> 00:07:32.360]  無論如何
[00:07:32.360 --> 00:07:36.160]  這班人是一手促成了耶穌的死
[00:07:36.160 --> 00:07:42.280]  而這個也應驗了耶穌在馬訪第十章三十三節的預言
[00:07:42.280 --> 00:07:46.680]  那裏說人子將要被交給祭司長和文士
[00:07:46.680 --> 00:07:48.560]  他們要去定他的罪
[00:07:48.560 --> 00:07:50.360]  交給外邦人
[00:07:50.360 --> 00:07:54.960]  而這個外邦人就是羅馬的巡撫比拉多
[00:07:54.960 --> 00:07:56.360]  我們在讀的經文裏面
[00:07:56.360 --> 00:07:59.040]  會看到比拉多的出場
[00:07:59.040 --> 00:08:01.840]  我們從經文裏面形容的比拉多
[00:08:01.840 --> 00:08:03.640]  當他見到耶穌之後
[00:08:03.640 --> 00:08:07.520]  他作出的提問和比拉多的反應
[00:08:07.520 --> 00:08:10.120]  我們可以見到耶穌被釘
[00:08:10.120 --> 00:08:12.640]  並不是因為耶穌做錯了什麼
[00:08:12.640 --> 00:08:17.120]  或者是觸犯了有關羅馬的法例
[00:08:17.120 --> 00:08:21.600]  對於祭司長提告很多關於耶穌做錯的事
[00:08:21.600 --> 00:08:24.120]  當時耶穌的反應是怎樣呢?
[00:08:24.120 --> 00:08:25.160]  不發一言
[00:08:25.160 --> 00:08:26.240]  沉默
[00:08:26.240 --> 00:08:28.240]  沒有作任何的回應
[00:08:28.240 --> 00:08:31.360]  而當比拉多問耶穌的時候
[00:08:31.360 --> 00:08:34.240]  比拉多對於耶穌的沉默
[00:08:34.240 --> 00:08:37.920]  經文形容他心裏驚訝
[00:08:37.920 --> 00:08:41.200]  為什麼一個被祭司長控告
[00:08:41.200 --> 00:08:44.080]  來到比拉多面前的耶穌
[00:08:44.080 --> 00:08:46.720]  一點辯護都沒有呢?
[00:08:46.720 --> 00:08:50.160]  一點為自己說話都不去說呢?
[00:08:50.160 --> 00:08:54.800]  比拉多感覺到這個人不是一個普通的人
[00:08:54.800 --> 00:08:57.240]  經文第十節我們見到
[00:08:57.240 --> 00:09:00.240]  比拉多知道被祭司長
[00:09:00.240 --> 00:09:01.680]  他們是因為什麼原因
[00:09:01.680 --> 00:09:04.480]  將耶穌帶到他面前呢?
[00:09:04.480 --> 00:09:05.800]  在第十節裏面說
[00:09:05.800 --> 00:09:09.600]  比拉多知道他們是出於嫉妒
[00:09:09.600 --> 00:09:13.120]  祭司長他們是出於對耶穌的嫉妒
[00:09:13.120 --> 00:09:15.840]  而將耶穌帶到比拉多面前
[00:09:15.840 --> 00:09:18.120]  而最可怕的地方就是
[00:09:18.120 --> 00:09:21.240]  比拉多也是知道的
[00:09:21.240 --> 00:09:22.880]  在經文裏面我們見到
[00:09:22.880 --> 00:09:27.040]  祭司長挑起群眾的一種情緒
[00:09:27.040 --> 00:09:28.480]  向比拉多施壓
[00:09:28.480 --> 00:09:32.760]  要釋放當時的殺人犯巴拉巴
[00:09:32.760 --> 00:09:35.240]  比拉多表明他不知道
[00:09:35.240 --> 00:09:38.280]  耶穌究竟做了什麼惡事
[00:09:38.280 --> 00:09:40.080]  在第十四節我們見到
[00:09:40.080 --> 00:09:43.160]  經文這樣描述
[00:09:43.160 --> 00:09:44.760]  我們在經文裏面見到
[00:09:44.760 --> 00:09:47.360]  祭司長、文士、公會的人
[00:09:47.360 --> 00:09:51.680]  他們基於對耶穌令他們的面子
[00:09:51.680 --> 00:09:54.160]  他們的權力以至他們的利益
[00:09:54.160 --> 00:09:56.680]  產生了直接的威脅
[00:09:56.680 --> 00:09:57.880]  這群人對耶穌
[00:09:57.880 --> 00:10:00.880]  他們內心既是很怕耶穌
[00:10:00.880 --> 00:10:04.040]  但同時也很嫉妒耶穌
[00:10:04.040 --> 00:10:05.480]  因為他們見到很多人
[00:10:05.480 --> 00:10:08.920]  都願意跟隨耶穌、相信耶穌
[00:10:08.920 --> 00:10:11.920]  所以他們起了一個計劃
[00:10:11.920 --> 00:10:16.040]  就是要將耶穌置諸死地
[00:10:16.040 --> 00:10:18.720]  而我們見到比拉多明明知道
[00:10:18.720 --> 00:10:21.160]  這群人對耶穌的惡意
[00:10:21.160 --> 00:10:25.120]  也知道耶穌根本沒有犯任何的事
[00:10:25.120 --> 00:10:26.680]  更加明明知道
[00:10:26.680 --> 00:10:29.000]  祭司長挑動群眾的情緒
[00:10:29.000 --> 00:10:33.000]  要求釋放巴拉巴
[00:10:33.000 --> 00:10:36.640]  這是出於祭司長的嫉妒
[00:10:36.640 --> 00:10:41.440]  經文形容比拉多為了要討好眾人
[00:10:41.440 --> 00:10:47.480]  在第十五節就將耶穌判處釘十字架
[00:10:47.480 --> 00:10:50.320]  我們見到比拉多的內弱
[00:10:50.320 --> 00:10:53.000]  他的冷酷、他的不義
[00:10:53.000 --> 00:10:58.360]  在他處理耶穌的生死這件事上表露無遺
[00:10:58.360 --> 00:11:00.480]  因為比拉多的輕浮
[00:11:00.480 --> 00:11:03.720]  草率看待耶穌的性命
[00:11:03.720 --> 00:11:07.080]  他也沒有足夠的智慧、勇氣、膽量
[00:11:07.080 --> 00:11:11.720]  去面對和處理來自群眾的壓力
[00:11:11.720 --> 00:11:14.040]  我們見到在剛才讀的經文裏面
[00:11:14.040 --> 00:11:16.440]  這些人性裏面的醜惡
[00:11:16.440 --> 00:11:24.120]  將耶穌這個義人推進一個極大的痛苦裏面
[00:11:24.120 --> 00:11:25.200]  親愛的弟兄姊妹
[00:11:25.200 --> 00:11:28.240]  我們不知道有沒有一些時候
[00:11:28.240 --> 00:11:32.920]  當我們自身在一個自己的利益被衝擊
[00:11:32.920 --> 00:11:37.920]  或者我們考慮到自己的利益可能有受損
[00:11:37.920 --> 00:11:40.160]  或者出於我們自己個人
[00:11:40.160 --> 00:11:42.840]  我們一些性格上的軟弱
[00:11:42.840 --> 00:11:48.240]  又或者面對著一種很大的壓力底下的時候
[00:11:48.240 --> 00:11:51.400]  為了我們自己的緣故
[00:11:51.400 --> 00:11:58.080]  而令一些人活在一個痛苦的處境裏面呢?
[00:11:58.080 --> 00:11:59.600]  大家現在在螢光幕上
[00:11:59.600 --> 00:12:04.240]  不知道有沒有看過這張照片
[00:12:04.240 --> 00:12:09.120]  這張照片的意思是我的右邊那張照片
[00:12:09.120 --> 00:12:12.640]  大家見到有個小朋友
[00:12:12.640 --> 00:12:15.480]  後面有隻禿鷹的照片
[00:12:15.480 --> 00:12:17.440]  這張照片其實很出名的
[00:12:17.440 --> 00:12:19.840]  這張照片叫做《飢餓的蘇丹》
[00:12:19.840 --> 00:12:21.920]  是一個新聞攝影裏面
[00:12:21.920 --> 00:12:25.280]  很具爭議性的一張照片
[00:12:25.280 --> 00:12:29.000]  這張照片是由一位南非自由攝影記者
[00:12:29.000 --> 00:12:30.040]  Kelvin Carter
[00:12:30.040 --> 00:12:32.560]  即是大家見到的那位男士
[00:12:32.560 --> 00:12:35.000]  那幅照片就是這位攝影師
[00:12:35.000 --> 00:12:38.760]  這位新聞的攝影師
[00:12:38.760 --> 00:12:44.000]  Kelvin Carter 是在1993年拍下這張照片
[00:12:44.000 --> 00:12:50.200]  這張照片是在1994年獲選普立茲新聞特寫的攝影獎
[00:12:50.200 --> 00:12:53.080]  但是Kelvin Carter在得獎四個月之後
[00:12:53.080 --> 00:12:56.120]  他就自殺身亡
[00:12:56.120 --> 00:12:57.920]  我們見到這張照片
[00:12:57.920 --> 00:13:00.160]  即是我指有個小朋友的照片
[00:13:00.160 --> 00:13:03.280]  其實都是一幅很恐怖的照片
[00:13:03.280 --> 00:13:08.360]  這幅照片其實是見到一個瘦到皮包骨的女孩
[00:13:08.360 --> 00:13:10.280]  那是一位女孩
[00:13:10.280 --> 00:13:15.600]  不知道她當時的生命情況是怎樣
[00:13:15.600 --> 00:13:20.080]  但就見到後面站了一隻很大的禿鷹
[00:13:20.080 --> 00:13:24.480]  原來這張照片是Kelvin Carter為了捕捉這個場面
[00:13:24.480 --> 00:13:30.400]  在現場等了足足二十分鐘去拍攝這張照片
[00:13:30.400 --> 00:13:33.560]  而這張照片拍攝後確實喚起
[00:13:33.560 --> 00:13:38.120]  當時國際社會對蘇丹戰爭引致的一個大饑荒
[00:13:38.120 --> 00:13:42.080]  造成了一個很大的關注
[00:13:42.080 --> 00:13:46.760]  但是當這張照片得獎之後
[00:13:46.760 --> 00:13:49.320]  當時很多社會上的人
[00:13:49.320 --> 00:13:51.680]  也都不只是讚賞
[00:13:51.680 --> 00:13:55.600]  也有很多人批評這個攝影師
[00:13:55.600 --> 00:13:57.800]  批評他甚麼呢
[00:13:57.800 --> 00:14:02.480]  就是認為他當時應該要放下相機去幫那個女孩
[00:14:02.480 --> 00:14:03.800]  趕走那隻禿鷹
[00:14:03.800 --> 00:14:06.880]  而不是只顧著拍照
[00:14:06.880 --> 00:14:08.280]  但事實是怎樣呢
[00:14:08.280 --> 00:14:11.320]  事實就是Kelvin Carter拍完照之後
[00:14:11.320 --> 00:14:14.480]  他有趕走那隻禿鷹
[00:14:14.480 --> 00:14:20.360]  但因為他被告知不可以接觸當地的饑荒的人
[00:14:20.360 --> 00:14:23.840]  所以他跟這個女孩沒有任何的接觸
[00:14:23.840 --> 00:14:29.800]  最後也不知道這個女孩是生還是死的
[00:14:29.800 --> 00:14:30.920]  正因為這樣
[00:14:30.920 --> 00:14:33.800]  Kelvin Carter受到各方猛烈的批評
[00:14:33.800 --> 00:14:36.800]  最後因為受不住群眾的壓力
[00:14:36.800 --> 00:14:38.120]  而自殺
[00:14:38.120 --> 00:14:40.320]  最後留下的就是一封遺書
[00:14:40.320 --> 00:14:43.880]  和一張影響世界的照片
[00:14:43.880 --> 00:14:47.320]  其實Kelvin Carter一生都是很傳奇
[00:14:47.320 --> 00:14:51.200]  他父母是由英國移民到南非
[00:14:51.200 --> 00:14:53.560]  並且是生下了Karter
[00:14:53.560 --> 00:14:56.920]  Karter的夢想是成為一個賽車手
[00:14:56.920 --> 00:15:00.520]  他畢業之後加入了當時的南非國防軍
[00:15:00.520 --> 00:15:04.480]  但由於他是支持被歧視的黑人
[00:15:04.480 --> 00:15:07.640]  所以他被當地的白人士兵打
[00:15:07.640 --> 00:15:09.480]  令他離開了軍隊
[00:15:09.480 --> 00:15:11.480]  之後就做了DJ
[00:15:11.480 --> 00:15:14.400]  繼而做了一個記者
[00:15:14.400 --> 00:15:16.480]  而Karter有一個心願
[00:15:16.480 --> 00:15:20.520]  就是他做記者要揭露種族隔離制度
[00:15:20.520 --> 00:15:23.960]  對當地不公平的人的待遇
[00:15:23.960 --> 00:15:26.400]  他很想透過他記者的身份
[00:15:26.400 --> 00:15:30.120]  能夠揭露種族隔離的制度
[00:15:30.120 --> 00:15:33.720]  而最後他因為這張照片而聲名大噪
[00:15:33.720 --> 00:15:38.840]  但最後也因為這張照片而踏上一條不歸路
[00:15:38.840 --> 00:15:42.400]  其實這張照片令後世很多人反思
[00:15:42.400 --> 00:15:45.960]  究竟新聞攝影是一回甚麼事
[00:15:45.960 --> 00:15:51.360]  究竟這一刻應該是對這個女孩伸出援手
[00:15:51.360 --> 00:15:57.560]  還是要等時間拍下這張照片呢?
[00:15:57.560 --> 00:15:59.960]  弟兄姊妹不知道你是Karter的話
[00:15:59.960 --> 00:16:02.720]  你會怎樣去選擇呢?
[00:16:02.720 --> 00:16:05.240]  你會遵從當地人的吩咐
[00:16:05.240 --> 00:16:08.240]  不可以接觸當地的機民
[00:16:08.240 --> 00:16:13.600]  抑或你即時會去拯救這個女孩的生命呢?
[00:16:13.600 --> 00:16:17.760]  我們看到無論這張照片所反映的一個世界的景況
[00:16:17.760 --> 00:16:24.440]  抑或Karter他拍照之後面對的種種待遇
[00:16:24.440 --> 00:16:27.360]  我們看到一個真實的情況就是
[00:16:27.360 --> 00:16:31.880]  我們真的活在一個敗壞的世界和人性裏面
[00:16:31.880 --> 00:16:33.600]  有時看到這些事情的發生
[00:16:33.600 --> 00:16:36.280]  我們都會感受到一種無奈
[00:16:36.280 --> 00:16:40.080]  看到罪帶給人的痛苦實在是太大
[00:16:40.080 --> 00:16:45.720]  而更加可怕的是人用不同的面貌參與在其中
[00:16:45.720 --> 00:16:52.320]  並且促成了很多人仍然活在痛苦的裏面
[00:16:52.320 --> 00:16:53.800]  亦都最恐怖的是
[00:16:53.800 --> 00:16:56.800]  這個世界我們仍然活在這個世界裏面
[00:16:56.800 --> 00:17:01.120]  這個世界亦都好像很正常地繼續運轉
[00:17:01.120 --> 00:17:04.160]  而在耶穌被釘十字架那一天
[00:17:04.160 --> 00:17:08.560]  其實可能對很多人來說都是一個很平凡的一天
[00:17:08.560 --> 00:17:10.080]  但是在這一天裏面
[00:17:10.080 --> 00:17:12.520]  我們看到人性的敗壞
[00:17:12.520 --> 00:17:18.200]  如何將耶穌推在一個痛苦的裏面
[00:17:18.200 --> 00:17:21.080]  接著我們進入第二部分的經文
[00:17:21.080 --> 00:17:24.000]  我們給的題目就是《旁觀他人的痛苦》
[00:17:24.000 --> 00:17:27.760]  我們選取了三段經文
[00:17:27.760 --> 00:17:30.320]  分別是16至20節
[00:17:30.320 --> 00:17:34.640]  22至30節和35至36節
[00:17:34.640 --> 00:17:39.800]  同樣地我們一起去讀這三個節錄的經文
[00:17:39.800 --> 00:17:41.400]  我們可以慢慢讀
[00:17:41.400 --> 00:17:43.400]  準備 1 2 3
[00:17:43.400 --> 00:17:48.280]  「士兵把耶穌帶進總督府的庭園裏
[00:17:48.280 --> 00:17:50.920]  叫齊了全營的兵
[00:17:50.920 --> 00:17:53.720]  他們給他穿上紙袍
[00:17:53.720 --> 00:17:58.040]  又用荊棘編了冠冕給他戴上
[00:17:58.040 --> 00:18:00.920]  然後向他致敬說
[00:18:00.920 --> 00:18:03.760]  萬歲猶太人的王
[00:18:03.760 --> 00:18:08.240]  他們又拿一根蘆葦竿打他的頭
[00:18:08.240 --> 00:18:12.240]  向他吐唾沫屈膝拜他
[00:18:12.240 --> 00:18:16.920]  他們戲弄完了就給他脫了紙袍
[00:18:16.920 --> 00:18:21.400]  又穿上他自己的衣服帶他出去
[00:18:21.400 --> 00:18:24.280]  要把他釘十字架
[00:18:24.280 --> 00:18:29.600]  他們帶到耶穌到了一個地方叫葛國他
[00:18:29.600 --> 00:18:32.760]  翻出來就是築樓地
[00:18:32.760 --> 00:18:36.600]  拿末曰調和的酒給耶穌
[00:18:36.600 --> 00:18:38.400]  他卻不受
[00:18:38.400 --> 00:18:42.560]  於是他們把他釘在十字架上
[00:18:42.560 --> 00:18:45.120]  抽籤分他的衣服
[00:18:45.120 --> 00:18:47.520]  看誰得什麼
[00:18:47.520 --> 00:18:53.440]  他們把他釘十字架的時候是上午九點鐘
[00:18:53.440 --> 00:18:58.080]  罪狀牌上寫的是猶太人的王
[00:18:58.080 --> 00:19:03.280]  他們又把兩個強盜和他同釘十字架
[00:19:03.280 --> 00:19:07.240]  一個在右邊一個在左邊
[00:19:07.240 --> 00:19:09.520]  從那裡經過的人
[00:19:09.520 --> 00:19:10.800]  譏笑他
[00:19:10.800 --> 00:19:12.640]  搖著頭說
[00:19:12.640 --> 00:19:18.080]  「哈!你這拆毀殿三日又建造起來的
[00:19:18.080 --> 00:19:23.920]  救救你自己從十字架上下來啊!」
[00:19:23.920 --> 00:19:26.080]  旁邊站著的人
[00:19:26.080 --> 00:19:28.360]  有的聽見就說
[00:19:28.360 --> 00:19:31.400]  「看啊!他叫以利亞呢?」
[00:19:31.400 --> 00:19:33.480]  有一個人跑去
[00:19:33.480 --> 00:19:36.200]  把海綿沾滿尿槽
[00:19:36.200 --> 00:19:40.120]  綁在蘆葦桿上送給他喝
[00:19:40.120 --> 00:19:47.600]  說「且等著!看以利亞會不會來把他放下來?」
[00:19:47.600 --> 00:19:50.040]  我們看到以上節錄的經文主角
[00:19:50.040 --> 00:19:51.360]  除了耶穌之外
[00:19:51.360 --> 00:19:55.840]  也包括了當時的羅馬兵丁
[00:19:55.840 --> 00:20:01.040]  這群人也參與了整個耶穌釘十字架的過程
[00:20:01.040 --> 00:20:04.800]  他們的職級和權位比不上祭司長文士
[00:20:04.800 --> 00:20:07.000]  更加比不上彼拉多
[00:20:07.000 --> 00:20:09.040]  但是他們用不同的方式
[00:20:09.040 --> 00:20:12.240]  在耶穌前往釘十字架的過程中
[00:20:12.240 --> 00:20:15.400]  不必要羞辱耶穌
[00:20:15.400 --> 00:20:16.840]  或者他們這樣做
[00:20:16.840 --> 00:20:19.600]  是為了他們自覺卑微、無聊
[00:20:19.600 --> 00:20:22.040]  沒什麼意義的工作和人生
[00:20:22.040 --> 00:20:24.720]  帶來一些發洩的機會
[00:20:24.720 --> 00:20:27.120]  滿足一下自己渴望得到
[00:20:27.120 --> 00:20:30.000]  但又得不到的權力慾
[00:20:30.000 --> 00:20:33.400]  他們對耶穌的嘲笑、戲弄
[00:20:33.400 --> 00:20:36.240]  無視耶穌的痛苦行為
[00:20:36.240 --> 00:20:39.480]  成為了詩篇二十二篇、二十六篇
[00:20:39.480 --> 00:20:42.560]  以至以塞亞書二人受苦
[00:20:42.560 --> 00:20:46.480]  向神呼求的背景版
[00:20:46.480 --> 00:20:47.920]  釘十字架的酷刑
[00:20:47.920 --> 00:20:49.480]  我們知道的目的
[00:20:49.480 --> 00:20:53.560]  就是要起警告示眾的作用
[00:20:53.560 --> 00:20:56.000]  受刑者被釘十字架之前
[00:20:56.000 --> 00:20:58.800]  要帶著一個標明他罪狀的牌
[00:20:58.800 --> 00:21:00.640]  當時耶穌就是有一個叫做
[00:21:00.640 --> 00:21:03.560]  「猶太人的王」這個牌
[00:21:03.560 --> 00:21:06.280]  不僅要背著十字架
[00:21:06.280 --> 00:21:08.960]  更加要遊街示眾
[00:21:08.960 --> 00:21:10.360]  而釘十字架的地點
[00:21:10.360 --> 00:21:14.600]  也會刻意安排在途人經過的路旁
