
[00:00:00.000 --> 00:00:03.000]  我們一同去祈禱
[00:03:26.000 --> 00:03:29.000]  作為基督徒的我們
[00:03:29.000 --> 00:03:33.000]  我們要站在正確的人生方向上
[00:03:33.000 --> 00:03:37.000]  讓我們能夠活出一個不一樣的人生
[00:03:37.000 --> 00:03:40.000]  我們現在今天看看
[00:03:40.000 --> 00:03:48.000]  我們的耶穌昔日是怎樣呼召我們的門徒
[00:03:48.000 --> 00:03:54.000]  讓他們怎樣走在正確的人生方向上
[00:03:54.000 --> 00:03:59.000]  到底怎樣的人才能夠回應主耶穌的呼召呢?
[00:03:59.000 --> 00:04:05.000]  以致我們能夠活出一個不一樣的人生呢?
[00:04:05.000 --> 00:04:13.000]  經文是在五章一至三節講述了耶穌當時的情況
[00:04:13.000 --> 00:04:15.000]  我們一起讀讀,預備起
[00:04:15.000 --> 00:04:19.000]  耶穌站在旁邊撒勒湖邊
[00:04:19.000 --> 00:04:23.000]  眾人擁擠祂要聽神的道
[00:04:23.000 --> 00:04:27.000]  祂見有兩隻船灣在湖邊
[00:04:27.000 --> 00:04:32.000]  打魚的人卻離開船駛往去了
[00:04:32.000 --> 00:04:36.000]  有一隻船是西門的
[00:04:36.000 --> 00:04:39.000]  請祂把船撐開
[00:04:39.000 --> 00:04:45.000]  稍微離岸就坐下在船上教導眾人
[00:04:45.000 --> 00:04:49.000]  耶穌當時是在格利撒勒的湖邊
[00:04:49.000 --> 00:04:52.000]  即是在加利利海那裡
[00:04:52.000 --> 00:04:54.000]  經文描述祂是怎樣的
[00:04:54.000 --> 00:04:58.000]  眾人擠擁祂想聽祂的道
[00:04:58.000 --> 00:05:01.000]  《盧格福音》第四章已經告訴我們
[00:05:01.000 --> 00:05:05.000]  耶穌在加利利的會堂傳道
[00:05:05.000 --> 00:05:10.000]  因此當時正值耶穌剛出來講道的時間
[00:05:10.000 --> 00:05:12.000]  亦是傳道的時候
[00:05:12.000 --> 00:05:18.000]  由於耶穌曾經為西門的惡母治病
[00:05:18.000 --> 00:05:25.000]  所以第五章並不是西門第一次遇見耶穌
[00:05:25.000 --> 00:05:32.000]  所以今天所講的經文其實就是西門的親身經驗
[00:05:32.000 --> 00:05:35.000]  由於很多人都想聽耶穌的道
[00:05:35.000 --> 00:05:38.000]  所以耶穌決定用西門的船
[00:05:38.000 --> 00:05:42.000]  祂指示了一個動作
[00:05:42.000 --> 00:05:46.000]  就是叫西門把船稍微離岸
[00:05:46.000 --> 00:05:49.000]  撐開一點點就坐下
[00:05:49.000 --> 00:05:53.000]  然後就從船上去教導那些人
[00:05:53.000 --> 00:05:57.000]  目的其實就是想避開很多擠擁的情況
[00:05:57.000 --> 00:06:01.000]  想聽到的人都聽得清晰一點
[00:06:01.000 --> 00:06:07.000]  在這裡其實重點並不是講耶穌怎樣去講道
[00:06:07.000 --> 00:06:13.000]  而是接下來大家都耳熟能詳都聽過這個神蹟
[00:06:13.000 --> 00:06:19.000]  就是耶穌和西門的對話和西門的經歷
[00:06:19.000 --> 00:06:24.000]  第一點我想和大家分享放下舊有的觀念
[00:06:24.000 --> 00:06:26.000]  放下舊有的觀念
[00:06:26.000 --> 00:06:28.000]  經文在五章四字到七字
[00:06:28.000 --> 00:06:29.000]  是這樣說的
[00:06:29.000 --> 00:06:31.000]  「他講完了對西門說
[00:06:31.000 --> 00:06:36.000]  把船開到水深的地方下網打魚
[00:06:36.000 --> 00:06:41.000]  西門說老師我們整夜勞累並沒有打著什麼
[00:06:41.000 --> 00:06:44.000]  但依你的話我就下網
[00:06:44.000 --> 00:06:47.000]  他們下了網圈住許多魚
[00:06:47.000 --> 00:06:49.000]  網險些裂開
[00:06:49.000 --> 00:06:54.000]  就招手叫另一隻船上的同伴來幫助
[00:06:54.000 --> 00:06:58.000]  他們就來把魚裝滿了兩隻船
[00:06:58.000 --> 00:07:01.000]  船甚至要沉下去」
[00:07:01.000 --> 00:07:05.000]  這裡耶穌講完道之後就對西門說
[00:07:05.000 --> 00:07:09.000]  「你把那隻船開到水深的地方」
[00:07:09.000 --> 00:07:13.000]  這個其實就是一個命令的語氣
[00:07:13.000 --> 00:07:20.000]  這個命令其實是單單對西門這個人說的
[00:07:20.000 --> 00:07:27.000]  耶穌的吩咐其實就是再一次吩咐西門再一次出海打魚
[00:07:27.000 --> 00:07:32.000]  經文很清晰看到有兩個身份的不同
[00:07:32.000 --> 00:07:35.000]  大家都知道西門是做什麼的
[00:07:35.000 --> 00:07:38.000]  打魚其實他就是漁夫
[00:07:38.000 --> 00:07:40.000]  他的專長是什麼
[00:07:40.000 --> 00:07:41.000]  打魚
[00:07:41.000 --> 00:07:43.000]  耶穌是什麼
[00:07:43.000 --> 00:07:45.000]  是什麼身份
[00:07:45.000 --> 00:07:46.000]  他是一個老師
[00:07:46.000 --> 00:07:49.000]  當時的人稱他為夫子
[00:07:49.000 --> 00:07:52.000]  那時候在猶太拉比那裡
[00:07:52.000 --> 00:07:56.000]  猶太拉比的尊稱
[00:07:56.000 --> 00:08:01.000]  就是說你會看到兩個身份很截然不同
[00:08:01.000 --> 00:08:05.000]  在這個身份不同的情況下
[00:08:05.000 --> 00:08:06.000]  西門就想
[00:08:06.000 --> 00:08:10.000]  心想說到耶穌你才厲害
[00:08:10.000 --> 00:08:14.000]  這樣打魚其實我是最在行的
[00:08:14.000 --> 00:08:16.000]  雖然是這樣
[00:08:16.000 --> 00:08:18.000]  他下一個動作是什麼
[00:08:18.000 --> 00:08:20.000]  他就很大方地回應
[00:08:20.000 --> 00:08:21.000]  回應誰
[00:08:21.000 --> 00:08:22.000]  回應耶穌
[00:08:22.000 --> 00:08:25.000]  他說老師我們整夜勞累
[00:08:25.000 --> 00:08:26.000]  並沒有打仗
[00:08:26.000 --> 00:08:27.000]  什麼
[00:08:27.000 --> 00:08:31.000]  但依你的話我就下網了
[00:08:31.000 --> 00:08:33.000]  一般人
[00:08:33.000 --> 00:08:35.000]  其實我是
[00:08:35.000 --> 00:08:37.000]  之前我講道的時候
[00:08:37.000 --> 00:08:39.000]  我說我是農夫出身
[00:08:39.000 --> 00:08:41.000]  我媽媽是種菜的
[00:08:41.000 --> 00:08:42.000]  我也是種菜
[00:08:42.000 --> 00:08:45.000]  種菜旁邊有什麼呢
[00:08:45.000 --> 00:08:47.000]  就是魚塘
[00:08:47.000 --> 00:08:49.000]  魚塘你會看到
[00:08:49.000 --> 00:08:53.000]  日光日白你不會看到魚浮上來
[00:08:53.000 --> 00:08:55.000]  但到了深夜
[00:08:55.000 --> 00:08:58.000]  凌晨或者很晚的時候
[00:08:58.000 --> 00:09:01.000]  魚就會浮上來
[00:09:01.000 --> 00:09:04.000]  因為他們很怕光
[00:09:04.000 --> 00:09:06.000]  怕別人抓他們
[00:09:06.000 --> 00:09:08.000]  騷擾他們
[00:09:08.000 --> 00:09:10.000]  一般打魚的人都知道
[00:09:10.000 --> 00:09:14.000]  半夜出海打魚的時機是最好的
[00:09:14.000 --> 00:09:17.000]  日間出海打魚應該是徒勞無功的
[00:09:17.000 --> 00:09:19.000]  西門就很特別
[00:09:19.000 --> 00:09:20.000]  他的回答是什麼
[00:09:20.000 --> 00:09:23.000]  按著他的專業經驗來說
[00:09:23.000 --> 00:09:24.000]  他明知道
[00:09:24.000 --> 00:09:26.000]  即是怎樣
[00:09:26.000 --> 00:09:28.000]  去做
[00:09:28.000 --> 00:09:29.000]  是沒有的
[00:09:29.000 --> 00:09:31.000]  按著實際的情況來說
[00:09:31.000 --> 00:09:33.000]  其實他昨晚已經打完了
[00:09:33.000 --> 00:09:35.000]  昨晚已經打了一整晚
[00:09:35.000 --> 00:09:37.000]  他都沒有打仗
[00:09:37.000 --> 00:09:40.000]  什麼都罵不上來
[00:09:40.000 --> 00:09:43.000]  這更加是一個事實
[00:09:43.000 --> 00:09:45.000]  所以即使是這樣
[00:09:45.000 --> 00:09:47.000]  西門也一樣
[00:09:47.000 --> 00:09:48.000]  西門也一樣
[00:09:48.000 --> 00:09:50.000]  看著耶穌的份上
[00:09:50.000 --> 00:09:51.000]  他就說
[00:09:51.000 --> 00:09:54.000]  但依你的話我就下網了
[00:09:54.000 --> 00:09:58.000]  大家都知道西門的性格是怎樣的
[00:09:58.000 --> 00:09:59.000]  他很直的
[00:09:59.000 --> 00:10:00.000]  血氣放光的
[00:10:00.000 --> 00:10:02.000]  一下就打下來
[00:10:02.000 --> 00:10:04.000]  所以在這裡
[00:10:04.000 --> 00:10:09.000]  有很不同的寶貴生命的特質
[00:10:09.000 --> 00:10:11.000]  他明知道沒有結果
[00:10:11.000 --> 00:10:16.000]  但彼得仍然放下自己的身段
[00:10:16.000 --> 00:10:19.000]  放下自己專業的職業的知識
[00:10:19.000 --> 00:10:21.000]  放下自己的專業
[00:10:21.000 --> 00:10:25.000]  以至願意去聽耶穌的吩咐
[00:10:25.000 --> 00:10:28.000]  相信這也是出於一份尊重
[00:10:28.000 --> 00:10:30.000]  出於一份聽話
[00:10:30.000 --> 00:10:31.000]  當我們放下
[00:10:31.000 --> 00:10:34.000]  我們一直以為舊有的經歷
[00:10:34.000 --> 00:10:35.000]  一個經驗的時候
[00:10:35.000 --> 00:10:38.000]  原來我們可以在耶穌基督裡面
[00:10:38.000 --> 00:10:40.000]  有截然不同的經歷
[00:10:40.000 --> 00:10:41.000]  對西門來說
[00:10:41.000 --> 00:10:43.000]  這個經驗是什麼
[00:10:43.000 --> 00:10:44.000]  經文就說
[00:10:44.000 --> 00:10:45.000]  他們下了網
[00:10:45.000 --> 00:10:47.000]  圈住了許多魚
[00:10:47.000 --> 00:10:49.000]  網險些裂開
[00:10:49.000 --> 00:10:53.000]  就招手叫另一隻船的同伴來幫忙
[00:10:53.000 --> 00:10:55.000]  他們就來了
[00:10:55.000 --> 00:10:57.000]  裝滿了兩隻漁船
[00:10:57.000 --> 00:11:00.000]  船上幾乎是要沉下去
[00:11:00.000 --> 00:11:03.000]  這個震撼的畫面告訴我們
[00:11:03.000 --> 00:11:05.000]  就算我們在理性上
[00:11:05.000 --> 00:11:06.000]  經驗上
[00:11:06.000 --> 00:11:07.000]  實際上
[00:11:07.000 --> 00:11:09.000]  都不可能發生的事情
[00:11:09.000 --> 00:11:15.000]  原來我們只要願意聽從耶穌的話而走的時候
[00:11:15.000 --> 00:11:20.000]  他就一定會在信仰上
[00:11:20.000 --> 00:11:22.000]  比起其他人
[00:11:22.000 --> 00:11:25.000]  更加更多去經歷神的作為
[00:11:25.000 --> 00:11:29.000]  甚至比我們想像的多而有多
[00:11:29.000 --> 00:11:32.000]  我曾經認識一個弟兄
[00:11:32.000 --> 00:11:34.000]  他是醫生
[00:11:34.000 --> 00:11:37.000]  他擁有專業的知識
[00:11:37.000 --> 00:11:43.000]  他就在政府裡面工作
[00:11:43.000 --> 00:11:46.000]  他很拼命去工作
[00:11:46.000 --> 00:11:48.000]  不停地往上爬
[00:11:48.000 --> 00:11:50.000]  他高薪厚職
[00:11:50.000 --> 00:11:52.000]  他一級升完又一級
[00:11:52.000 --> 00:11:53.000]  又升完又一級
[00:11:53.000 --> 00:11:56.000]  有時候他坐在那裡反思
[00:11:56.000 --> 00:11:59.000]  究竟我的人生意義是什麼呢?
[00:11:59.000 --> 00:12:02.000]  是不是賺了很多很多很多錢呢?
[00:12:02.000 --> 00:12:05.000]  是不是我不停地升職不停地往上爬呢?
[00:12:05.000 --> 00:12:08.000]  我的人生是不是就是這樣呢?
[00:12:08.000 --> 00:12:10.000]  當有一天他看到電視
[00:12:10.000 --> 00:12:16.000]  電視上說有無國界醫生的需要的時候
[00:12:16.000 --> 00:12:19.000]  剛好他又在團契裡面
[00:12:19.000 --> 00:12:24.000]  團契那裡又在說無國界醫生的需要
[00:12:24.000 --> 00:12:29.000]  在這樣的機緣巧合的時間
[00:12:29.000 --> 00:12:31.000]  這個醫生就了解到
[00:12:31.000 --> 00:12:34.000]  第三世界的國家其實真的很需要醫生
[00:12:34.000 --> 00:12:39.000]  他們很需要有人去幫助去醫治
[00:12:39.000 --> 00:12:43.000]  所以這個弟兄他決意怎麼樣呢?
[00:12:43.000 --> 00:12:52.000]  他決意踏上去第三世界國家去幫忙醫治路途
[00:12:52.000 --> 00:12:54.000]  當他去到當地的時候
[00:12:54.000 --> 00:12:58.000]  大家知不知道當地的醫療是怎麼樣的呢?
[00:12:58.000 --> 00:13:01.000]  其實很簡陋很簡陋
[00:13:01.000 --> 00:13:04.000]  簡陋到其實只是搭一個帳篷
[00:13:04.000 --> 00:13:07.000]  裡面只有很少的醫療器材
[00:13:07.000 --> 00:13:10.000]  但是他就是這樣在裡面去救人
[00:13:10.000 --> 00:13:13.000]  他救了很多的人
[00:13:13.000 --> 00:13:16.000]  在那裡有很多需要被救的人
[00:13:16.000 --> 00:13:18.000]  他不單止在那裡去救人
[00:13:18.000 --> 00:13:23.000]  而且在那裡向一些傷者去傳福音
[00:13:23.000 --> 00:13:28.000]  他說這份喜樂他從來都沒有在醫院找到的
[00:13:28.000 --> 00:13:34.000]  他從來都沒有感受到從神而來的呼召
[00:13:34.000 --> 00:13:40.000]  他在大醫院裡賺很多錢的那裡
[00:13:40.000 --> 00:13:44.000]  他沒有擁有真正屬於醫生的那份喜樂
[00:13:44.000 --> 00:13:49.000]  他現在仍然踏在無國界醫生的路途上
[00:13:49.000 --> 00:13:53.000]  他去拯救更多需要被拯救的人
[00:13:53.000 --> 00:13:56.000]  他找到人生的價值
[00:13:56.000 --> 00:13:59.000]  原來他找到人生的價值的時候
[00:13:59.000 --> 00:14:06.000]  他得到的比他經歷的比他想像的多而有多
[00:14:06.000 --> 00:14:11.000]  西門從什麼都沒有的前設之下
[00:14:11.000 --> 00:14:16.000]  他就下了網拿魚聽耶穌的話
[00:14:16.000 --> 00:14:19.000]  以致他拿了很多魚
[00:14:19.000 --> 00:14:23.000]  那個船多到要沉下去
[00:14:23.000 --> 00:14:26.000]  神的意思是好的
[00:14:26.000 --> 00:14:28.000]  祂的意念是高過我們的意念
[00:14:28.000 --> 00:14:31.000]  祂的道路是高過我們的道路
[00:14:31.000 --> 00:14:34.000]  作為回應主耶穌呼召的第一步
[00:14:34.000 --> 00:14:38.000]  你願不願意放下你舊有的觀念
[00:14:38.000 --> 00:14:42.000]  單單跟著耶穌的意思去走呢?
[00:14:42.000 --> 00:14:45.000]  第二點我想和大家分享的是
[00:14:45.000 --> 00:14:51.000]  閔玉自己是一個無助的罪人
[00:14:51.000 --> 00:14:53.000]  我們一起讀
[00:14:53.000 --> 00:15:00.000]  西門彼得漢見就伏伏在耶穌膝前說
[00:15:00.000 --> 00:15:04.000]  主啊!離開我!我是個罪人
[00:15:04.000 --> 00:15:08.000]  他和一切跟他一起的人
[00:15:08.000 --> 00:15:12.000]  對打了這一網的魚都很驚訝
[00:15:12.000 --> 00:15:21.000]  他的夥伴西比他的兒子亞各約翰也是這樣
[00:15:21.000 --> 00:15:25.000]  當西門看到這個無法解釋的景象之後
[00:15:25.000 --> 00:15:28.000]  他就做了一個什麼動作呢?
[00:15:28.000 --> 00:15:31.000]  伏伏在誰的膝前呢?
[00:15:31.000 --> 00:15:33.000]  在耶穌的膝前
[00:15:33.000 --> 00:15:40.000]  這個動作其實代表著他在耶穌大能之下降伏
[00:15:40.000 --> 00:15:43.000]  他再不稱呼耶穌是誰
[00:15:43.000 --> 00:15:48.000]  他不再稱呼耶穌是夫子老師
[00:15:48.000 --> 00:15:53.000]  而他稱呼耶穌為主
[00:15:53.000 --> 00:15:58.000]  以前彼得沒有親身經歷耶穌的大能大力之下
[00:15:58.000 --> 00:16:01.000]  大概就只認識耶穌是一個教導
[00:16:01.000 --> 00:16:04.000]  相當尊敬和遵從祂的人
[00:16:04.000 --> 00:16:06.000]  情況就像一些新奇的道理
[00:16:06.000 --> 00:16:10.000]  我們聽到後很想聽多一點
[00:16:10.000 --> 00:16:12.000]  感到有興趣
[00:16:12.000 --> 00:16:15.000]  我們會覺得很好奇
[00:16:15.000 --> 00:16:20.000]  但這次之後他經歷了這個網徹底
[00:16:20.000 --> 00:16:23.000]  這個魚獲徹底顛覆了他
[00:16:23.000 --> 00:16:27.000]  徹底顛覆了西門的信念
[00:16:27.000 --> 00:16:32.000]  他開始意識到耶穌並不是一個夫子
[00:16:32.000 --> 00:16:36.000]  而是一個和神有緊密關係的人
[00:16:36.000 --> 00:16:40.000]  我想藉著尼哥底母的說法
[00:16:40.000 --> 00:16:45.000]  拉比我們知道你是由神那裡作的師父的
[00:16:45.000 --> 00:16:50.000]  因為你所行的神蹟沒有神的同在無人能行
[00:16:50.000 --> 00:16:53.000]  有了這份更深入的認識之後
[00:16:53.000 --> 00:16:56.000]  西門就立刻跟耶穌說
[00:16:56.000 --> 00:16:59.000]  主啊 離開我 我是一個罪人
[00:16:59.000 --> 00:17:04.000]  這裡很清楚看到西門其實是一個直話直說的人
[00:17:04.000 --> 00:17:08.000]  他立刻就服服認罪了
[00:17:08.000 --> 00:17:12.000]  因為他意識到自己是一個罪人
[00:17:12.000 --> 00:17:15.000]  自覺不配和耶穌在一起
[00:17:15.000 --> 00:17:21.000]  原來耶穌的神聖和西門更加明白自己的軟弱和無助
[00:17:21.000 --> 00:17:24.000]  這一點是很重要
[00:17:24.000 --> 00:17:29.000]  所謂人的盡頭就是神的起頭
[00:17:29.000 --> 00:17:32.000]  如果人沒有意識到自己是不足和有罪
[00:17:32.000 --> 00:17:37.000]  神的話就好像我們隔著對靴去咬痕一樣
[00:17:37.000 --> 00:17:42.000]  這對我們沒有意義
[00:17:42.000 --> 00:17:46.000]  神的話對我們其實是很重要
[00:17:46.000 --> 00:17:50.000]  我們千萬不要只有頭腦上的知識知道神
[00:17:50.000 --> 00:17:56.000]  千萬不要淪落為耶穌有你 耶穌的生活
[00:17:56.000 --> 00:17:59.000]  我有我自己的忙碌
[00:17:59.000 --> 00:18:03.000]  以致我們好像各不相干
[00:18:03.000 --> 00:18:08.000]  神的話光照人其實就是這樣
[00:18:08.000 --> 00:18:11.000]  暴如這個情況
[00:18:11.000 --> 00:18:16.000]  這一切都是很驚訝
[00:18:16.000 --> 00:18:21.000]  驚訝到是很震撼的一個畫面
[00:18:21.000 --> 00:18:29.000]  所以這裡看到西門真的知道自己是很不配 是一個罪人
[00:18:29.000 --> 00:18:34.000]  雖然其他人也有目睹這個事情發生
[00:18:34.000 --> 00:18:39.000]  其實只有西門一個立刻趴在那裡認罪
[00:18:39.000 --> 00:18:44.000]  所以由此可見每一個人來到神的庚前
[00:18:44.000 --> 00:18:53.000]  不僅要謙卑承認自己是一個無力的罪人
[00:18:53.000 --> 00:18:58.000]  有一句聖經說 出於神的話沒有一句不大能力的
[00:18:58.000 --> 00:19:03.000]  所以我們真的要敏銳我們自己是一個軟弱無助的人
[00:19:03.000 --> 00:19:11.000]  否則我們根本就不知道自己是一個被幫助被改變的情況之下
[00:19:11.000 --> 00:19:14.000]  香港有一個現象很奇怪
[00:19:14.000 --> 00:19:16.000]  不知道你們有沒有聽過
[00:19:16.000 --> 00:19:21.000]  很多父母都很喜歡把自己的小朋友送到哪裡讀書
[00:19:21.000 --> 00:19:23.000]  什麼學校讀書
[00:19:23.000 --> 00:19:28.000]  是基督教去辦的團體去讀書
[00:19:28.000 --> 00:19:35.000]  一方面他們知道這些學校其實有些成績都挺好的學生出來
[00:19:35.000 --> 00:19:38.000]  但是原來他們最注重的其實是什麼
[00:19:38.000 --> 00:19:42.000]  基督教的辦學理念
[00:19:42.000 --> 00:19:46.000]  他們很相信基督教辦學理念裡邊
[00:19:46.000 --> 00:19:53.000]  他們對他們的子女在品格教育上是很好的一個幫助
[00:19:53.000 --> 00:19:55.000]  所以最吊詭的地方就是
[00:19:55.000 --> 00:20:01.000]  那些父母雖然認識基督教的品格教育很好
[00:20:01.000 --> 00:20:07.000]  但是竟然不希望自己的子女相信基督教
[00:20:07.000 --> 00:20:09.000]  他們說是好的
[00:20:09.000 --> 00:20:13.000]  但是你不要相信
[00:20:13.000 --> 00:20:17.000]  有些更灌輸子女
[00:20:17.000 --> 00:20:19.000]  就是你去教會就好了
[00:20:19.000 --> 00:20:21.000]  曾經有傳道人說過
[00:20:21.000 --> 00:20:23.000]  你去教會就好了
[00:20:23.000 --> 00:20:26.000]  但是你千萬不要沉迷
[00:20:26.000 --> 00:20:30.000]  這種觀念就好像
[00:20:30.000 --> 00:20:33.000]  人認識耶穌的教導
[00:20:33.000 --> 00:20:37.000]  只是認識祂是一個拉比
[00:20:37.000 --> 00:20:43.000]  但是沒有察覺到我們生命的深處其實是有很多罪惡
[00:20:43.000 --> 00:20:49.000]  以致我們看不出耶穌真正是主的身份
[00:20:49.000 --> 00:20:52.000]  當我們知道自己是一個罪人
[00:20:52.000 --> 00:20:54.000]  又會不會好像彼得一樣
[00:20:54.000 --> 00:20:56.000]  勇敢地面對
[00:20:56.000 --> 00:20:58.000]  馬上回應主說我是一個罪人
[00:20:58.000 --> 00:21:01.000]  最終能夠和耶穌在一起
[00:21:01.000 --> 00:21:03.000]  而且第一時間去做
[00:21:03.000 --> 00:21:05.000]  不是拖拖拉拉
[00:21:05.000 --> 00:21:06.000]  不是明天再說
[00:21:06.000 --> 00:21:08.000]  不是你看不到我
[00:21:08.000 --> 00:21:10.000]  讓我們誠實去敏銳
[00:21:10.000 --> 00:21:13.000]  我們自己是一個無助的罪人
[00:21:13.000 --> 00:21:16.000]  第三點我想和大家說
[00:21:16.000 --> 00:21:18.000]  就是撇下一切
[00:21:18.000 --> 00:21:21.000]  毫無保留地去跟隨耶穌
[00:21:21.000 --> 00:21:23.000]  我們一起去讀一下
[00:21:23.000 --> 00:21:26.000]  這短短的節記經文
[00:21:26.000 --> 00:21:27.000]  預備起
[00:21:27.000 --> 00:21:41.000]  (廣東話)
[00:21:41.000 --> 00:21:45.000]  當西門願意謙卑聽耶穌的吩咐
[00:21:45.000 --> 00:21:48.000]  承認自己生命軟弱的不足
[00:21:48.000 --> 00:21:51.000]  願意俯伏在耶穌的腳前
[00:21:51.000 --> 00:21:55.000]  承認耶穌是主的時候
[00:21:55.000 --> 00:21:59.000]  這就表現了他已經預備好了
[00:21:59.000 --> 00:22:01.000]  所以耶穌對西門說
[00:22:01.000 --> 00:22:03.000]  不要怕
[00:22:03.000 --> 00:22:04.000]  你不用怕
[00:22:04.000 --> 00:22:06.000]  從今以後你要得人了
[00:22:06.000 --> 00:22:08.000]  不要怕
[00:22:08.000 --> 00:22:10.000]  這不單是安慰
[00:22:10.000 --> 00:22:12.000]  更加是一個鼓勵
[00:22:12.000 --> 00:22:16.000]  是代表著耶穌願意接納西門
[00:22:16.000 --> 00:22:22.000]  神聖的確是令人很害怕
[00:22:22.000 --> 00:22:24.000]  很恐懼的
[00:22:24.000 --> 00:22:26.000]  就像一個尊貴的總統
[00:22:26.000 --> 00:22:28.000]  去探望黎民百姓一樣
[00:22:28.000 --> 00:22:30.000]  受訪的人
[00:22:30.000 --> 00:22:33.000]  如果我是黎民百姓的人
[00:22:33.000 --> 00:22:35.000]  往往都是渾身不自在
[00:22:35.000 --> 00:22:38.000]  好像怕做了什麼
[00:22:38.000 --> 00:22:43.000]  得失了總統的事情一樣
[00:22:43.000 --> 00:22:46.000]  有很多先知都是這樣
[00:22:46.000 --> 00:22:49.000]  當他們親眼看到神聖的時候
[00:22:49.000 --> 00:22:52.000]  他們同樣都是戰戰兢兢的
[00:22:52.000 --> 00:22:55.000]  不過上帝總是接納我們
