
[00:00:00.000 --> 00:00:04.480]  感謝天父賜下祢的獨生兒子耶穌基督
[00:02:31.440 --> 00:02:32.440]  是它收了的
[00:02:32.440 --> 00:02:35.800]  最後我是差不多一個錢也沒有賺過
[00:02:35.800 --> 00:02:36.920]  我就發現
[00:02:36.920 --> 00:02:39.320]  真的跟放在家裡一樣
[00:02:39.320 --> 00:02:40.760]  這個無敵基金
[00:02:40.760 --> 00:02:42.080]  無敵的不是基金
[00:02:42.080 --> 00:02:42.880]  也不是我
[00:02:42.880 --> 00:02:44.400]  無敵的是那家銀行
[00:02:44.400 --> 00:02:47.800]  所以我發誓一輩子都不會再光顧那家銀行
[00:02:47.800 --> 00:02:49.600]  我已經把他的錢全部抽出來
[00:02:49.600 --> 00:02:52.280]  但是其實人生
[00:02:52.280 --> 00:02:53.600]  不知道你有沒有覺得
[00:02:53.600 --> 00:02:54.840]  我也有些時候
[00:02:54.840 --> 00:02:57.440]  我也有一套無敵的人生哲學
[00:02:57.440 --> 00:03:00.680]  全部都保護得我妥妥貼貼的
[00:03:00.680 --> 00:03:03.200]  甚至保護到自己擋住
[00:03:03.200 --> 00:03:05.080]  神要我改變的事情
[00:03:05.080 --> 00:03:06.040]  神要我做的事情
[00:03:06.040 --> 00:03:07.160]  全部都擋住
[00:03:07.160 --> 00:03:08.480]  但是其實
[00:03:08.480 --> 00:03:10.800]  究竟這樣去成長
[00:03:10.800 --> 00:03:12.200]  是不是真的可以呢
[00:03:12.200 --> 00:03:14.800]  其實這次我們會說以西傑書
[00:03:14.800 --> 00:03:16.000]  其實也是教會
[00:03:16.000 --> 00:03:17.960]  一個《轉變中的盼望》
[00:03:17.960 --> 00:03:19.040]  一個系列的
[00:03:19.040 --> 00:03:21.000]  其中一堂的道理
[00:03:21.000 --> 00:03:22.520]  有人曾經說過
[00:03:22.520 --> 00:03:24.960]  不在乎環境變化如何
[00:03:24.960 --> 00:03:28.200]  只在乎你自己在主裡面不住成長
[00:03:28.200 --> 00:03:31.400]  今天我們在以西傑書和肥立秘書
[00:03:31.400 --> 00:03:36.520]  去看看有些什麼阻礙我們在基督裡面成長的地方
[00:03:36.520 --> 00:03:38.160]  所以我給的題目就是
[00:03:38.160 --> 00:03:40.600]  無敵是最危險的
[00:03:40.600 --> 00:03:41.280]  記住了
[00:03:41.280 --> 00:03:41.800]  無敵
[00:03:41.800 --> 00:03:43.800]  你以為自己無敵是最危險的
[00:03:43.800 --> 00:03:45.280]  由於以西傑書
[00:03:45.280 --> 00:03:47.040]  它涉及有幾章的經文
[00:03:47.040 --> 00:03:50.800]  我只選取了有29章至32章的經文
[00:03:50.800 --> 00:03:55.320]  主要它都是審判埃及這個自以為無敵的王國
[00:03:55.320 --> 00:03:56.640]  它有什麼厲害
[00:03:56.640 --> 00:03:59.120]  但是全部被神掃了
[00:03:59.120 --> 00:04:00.840]  還要去懲罰它
[00:04:00.840 --> 00:04:03.080]  但是由於負面的東西太多了
[00:04:03.080 --> 00:04:04.920]  我們也學一些正面的東西
[00:04:04.920 --> 00:04:07.160]  所以我也選讀了在肥立秘書
[00:04:07.160 --> 00:04:08.880]  一章至三章的經文
[00:04:08.880 --> 00:04:13.640]  去提醒我們如何做好正面的態度
[00:04:13.640 --> 00:04:16.480]  在以西傑書29章1至8節
[00:04:16.480 --> 00:04:17.800]  其實它主要是說
[00:04:17.840 --> 00:04:21.280]  要將埃及地賜給巴比倫王
[00:04:21.280 --> 00:04:22.960]  因為在以西傑書
[00:04:22.960 --> 00:04:24.560]  以西傑先知
[00:04:24.560 --> 00:04:26.360]  他在第十年的時候
[00:04:26.360 --> 00:04:28.120]  10月12日
[00:04:28.120 --> 00:04:29.880]  他在耶和華
[00:04:29.880 --> 00:04:30.840]  在神那裡
[00:04:30.840 --> 00:04:34.360]  領受了一個關於對埃及的審判
[00:04:34.360 --> 00:04:35.640]  第二節就說
[00:04:35.640 --> 00:04:38.920]  「人子啊,你要面向埃及王法老說
[00:04:38.920 --> 00:04:40.600]  預言攻擊他
[00:04:40.600 --> 00:04:42.080]  和埃及傳遞」
[00:04:42.080 --> 00:04:45.160]  因為埃及王和埃及的帝國
[00:04:45.160 --> 00:04:48.160]  屢屢對神的民族以色列
[00:04:48.160 --> 00:04:50.200]  做出很多危害的事情
[00:04:50.200 --> 00:04:52.400]  也自以為自己是無敵的
[00:04:52.400 --> 00:04:54.160]  他如何去無敵呢?
[00:04:54.160 --> 00:04:55.920]  在第三節這裡就說
[00:04:55.920 --> 00:04:58.600]  他叫以西傑對埃及王說
[00:04:58.600 --> 00:05:01.680]  「你要說諸耶和華這樣說
[00:05:01.680 --> 00:05:03.000]  埃及王法老啊
[00:05:03.000 --> 00:05:04.800]  我要與你為敵
[00:05:04.800 --> 00:05:08.080]  你這臥在自己河中的大海怪
[00:05:08.080 --> 00:05:09.120]  你曾經說
[00:05:09.120 --> 00:05:10.440]  這河是我的
[00:05:10.440 --> 00:05:12.840]  是我自己造的」
[00:05:12.840 --> 00:05:15.280]  其實在埃及這個地方
[00:05:15.280 --> 00:05:16.560]  大致上是這樣的
[00:05:16.560 --> 00:05:19.360]  它是偏南的地方
[00:05:19.360 --> 00:05:21.080]  以色列在中間
[00:05:21.080 --> 00:05:22.920]  埃及就偏南
[00:05:22.920 --> 00:05:24.680]  其實很多的帝國
[00:05:24.680 --> 00:05:27.160]  為什麼在四大文明古國
[00:05:27.160 --> 00:05:29.720]  或者它的文明比較復興呢?
[00:05:29.720 --> 00:05:31.520]  因為它有河流
[00:05:31.520 --> 00:05:33.920]  在埃及有一條很長的河流
[00:05:33.920 --> 00:05:34.880]  叫利羅河
[00:05:34.880 --> 00:05:37.360]  就在它中間一直伸延下去
[00:05:37.360 --> 00:05:38.800]  有河流的時候
[00:05:38.800 --> 00:05:42.320]  其實它促進了土地比較肥沃
[00:05:42.320 --> 00:05:44.000]  土地比較肥沃
[00:05:44.000 --> 00:05:47.320]  它發展農業自然容易豐收
[00:05:47.320 --> 00:05:48.720]  農業搞得如何
[00:05:48.720 --> 00:05:51.120]  其他的商業、製造業
[00:05:51.120 --> 00:05:53.480]  甚至乎建築業
[00:05:53.480 --> 00:05:55.160]  其實都容易發展
[00:05:55.160 --> 00:05:57.040]  所以那些四大文明古國
[00:05:57.040 --> 00:05:58.600]  很多時候都有河流
[00:05:58.600 --> 00:06:00.880]  包括中國都有黃河
[00:06:00.880 --> 00:06:02.720]  因為有一條長的河流
[00:06:02.720 --> 00:06:05.160]  有肥沃的土地近著河流
[00:06:05.160 --> 00:06:07.080]  它就容易發展
[00:06:07.080 --> 00:06:11.520]  所以利羅河成為埃及先天的優勢
[00:06:11.520 --> 00:06:14.240]  它有一個很豐厚的天然資源
[00:06:14.240 --> 00:06:16.200]  所以這裡有少許比喻
[00:06:16.200 --> 00:06:18.600]  其實埃及王覺得自己
[00:06:18.600 --> 00:06:21.520]  就是一條河裡面的大海怪
[00:06:21.520 --> 00:06:24.400]  我有這條利羅河作為我的掩護
[00:06:24.400 --> 00:06:26.320]  你也可以想像曾經有人說
[00:06:26.320 --> 00:06:30.080]  可能是比喻這隻海怪是一條鱷魚或者一條大魚
[00:06:30.080 --> 00:06:32.640]  它在這條河裡面是無敵的
[00:06:32.640 --> 00:06:34.320]  這條河其實就是
[00:06:34.320 --> 00:06:35.680]  你想得真一點
[00:06:35.680 --> 00:06:38.520]  其實這條河都是神賜給它這個地域
[00:06:38.520 --> 00:06:40.760]  但是他會覺得這條河是我的
[00:06:40.760 --> 00:06:41.920]  這條河是我的
[00:06:41.920 --> 00:06:43.560]  是我自己造出來的
[00:06:43.560 --> 00:06:45.560]  所以我在這條河裡面
[00:06:45.560 --> 00:06:47.120]  我是無敵的海怪
[00:06:47.120 --> 00:06:51.080]  其實他就將埃及比喻成一個無敵的海怪
[00:06:51.080 --> 00:06:53.240]  一條大鱷魚或者一條大魚
[00:06:53.240 --> 00:06:55.440]  它在自己的地頭是無敵的
[00:06:55.440 --> 00:06:57.440]  所以甚至乎有些人會研究
[00:06:57.440 --> 00:07:00.600]  埃及有些神明都是拜那條利羅河的
[00:07:00.600 --> 00:07:02.600]  以那條利羅河為他們的神
[00:07:02.600 --> 00:07:05.400]  但是神在這裡作出一個審判
[00:07:05.400 --> 00:07:07.280]  就好像釣魚一樣
[00:07:07.280 --> 00:07:08.560]  第四節他說
[00:07:08.560 --> 00:07:10.480]  我耶和華必用鉤子
[00:07:10.480 --> 00:07:12.480]  勾住你的腮甲
[00:07:12.480 --> 00:07:16.360]  使你河中的魚都緊貼著你的輪甲
[00:07:16.360 --> 00:07:21.360]  我必把你和你河中所有緊貼著你的輪甲的魚
[00:07:21.360 --> 00:07:24.240]  都從你河中拉上來
[00:07:24.240 --> 00:07:27.480]  就是說你以為這條利羅河是你的保障嗎?
[00:07:27.480 --> 00:07:31.320]  偏偏神就好像釣魚一樣將你釣上來
[00:07:31.320 --> 00:07:34.560]  那時候也有很多附近的細小的民族
[00:07:34.560 --> 00:07:37.120]  都是會投靠埃及這個王國的
[00:07:37.120 --> 00:07:39.560]  但是那些民族就好像一條細魚一樣
[00:07:39.560 --> 00:07:41.080]  緊貼著你的輪甲
[00:07:41.080 --> 00:07:44.120]  他以為依附著你這個大的權勢
[00:07:44.120 --> 00:07:45.320]  他就安全嗎?
[00:07:45.320 --> 00:07:47.920]  他說一次過連同你的細魚
[00:07:47.920 --> 00:07:50.240]  依附著你的民族
[00:07:50.240 --> 00:07:53.400]  都會釣上來給神懲罰
[00:07:53.400 --> 00:07:55.160]  那懲罰是怎麼樣呢?
[00:07:55.160 --> 00:07:56.200]  第五節
[00:07:56.200 --> 00:08:00.520]  我必把你和河中所有的魚都釣在曠野
[00:08:00.520 --> 00:08:02.440]  就是一個很乾旱的地
[00:08:02.440 --> 00:08:03.480]  沒有河的
[00:08:03.480 --> 00:08:05.200]  在那裡一條魚也好
[00:08:05.200 --> 00:08:06.600]  或者鱷魚在陸地
[00:08:06.600 --> 00:08:08.960]  如果沒有水其實牠也威脅不了
[00:08:08.960 --> 00:08:10.640]  你必倒在田間
[00:08:10.640 --> 00:08:12.600]  哇!牠會在陸地的田間
[00:08:12.600 --> 00:08:13.560]  你是會死的
[00:08:13.560 --> 00:08:14.600]  沒有人收斂
[00:08:14.600 --> 00:08:16.080]  死無葬身之地
[00:08:16.080 --> 00:08:17.360]  沒有人賣葬
[00:08:17.360 --> 00:08:18.560]  甚至是怎麼樣呢?
[00:08:18.560 --> 00:08:20.720]  我已經將你吸了地上的酒
[00:08:20.720 --> 00:08:23.280]  手和空中的飛鳥作食物
[00:08:23.280 --> 00:08:24.960]  其實意思是
[00:08:24.960 --> 00:08:27.480]  你以為你自己天下無敵
[00:08:27.480 --> 00:08:30.360]  有尼羅河的掩護
[00:08:30.360 --> 00:08:32.760]  甚至是供應你一些天然的資源
[00:08:32.760 --> 00:08:35.440]  但是偏偏神就會懲罰你
[00:08:35.440 --> 00:08:38.640]  你最後會被巴比倫去侵佔的
[00:08:38.640 --> 00:08:40.320]  你以為你自己很厲害嗎?
[00:08:40.320 --> 00:08:42.000]  到你以為自己很厲害的時候
[00:08:42.000 --> 00:08:44.120]  你就好像一條大魚或者鱷魚
[00:08:44.120 --> 00:08:46.480]  在乾旱之地裡面死亡
[00:08:46.480 --> 00:08:50.320]  最後就是被巴比倫這些酒獸和空中的飛鳥
[00:08:50.320 --> 00:08:51.600]  吃了你
[00:08:51.600 --> 00:08:53.360]  第六節
[00:08:53.360 --> 00:08:54.160]  他就說
[00:08:54.160 --> 00:08:58.280]  埃及所有的居民都知道我是耶和華
[00:08:58.280 --> 00:09:01.880]  因為你作了以色列加盧偉的將
[00:09:01.880 --> 00:09:03.520]  這段意思是怎麼樣呢?
[00:09:03.520 --> 00:09:05.160]  他這樣懲罰埃及
[00:09:05.160 --> 00:09:06.760]  是想告訴埃及人
[00:09:06.760 --> 00:09:08.920]  你不要以為自己有尼羅河
[00:09:08.920 --> 00:09:10.040]  很厲害
[00:09:10.040 --> 00:09:12.240]  你如果沒有了神
[00:09:12.240 --> 00:09:13.440]  神和你敵對的話
[00:09:13.440 --> 00:09:14.880]  其實你是死定的
[00:09:14.880 --> 00:09:16.440]  但是那時候很特別的
[00:09:16.440 --> 00:09:18.720]  因為埃及就在下面
[00:09:18.720 --> 00:09:20.960]  但是中間其實有以色列
[00:09:20.960 --> 00:09:22.880]  其實以色列就分裂了南北
[00:09:22.880 --> 00:09:25.840]  就是他有北面的以色列和南面的猶大
[00:09:25.840 --> 00:09:27.760]  統稱他叫以色列
[00:09:27.760 --> 00:09:29.080]  再上一點
[00:09:29.080 --> 00:09:33.680]  其實是有亞述帝國和後期的巴比倫帝國
[00:09:33.680 --> 00:09:34.840]  你就會想
[00:09:34.840 --> 00:09:37.360]  其實以色列夾在了中間
[00:09:37.360 --> 00:09:39.040]  就是夾在了亞述
[00:09:39.040 --> 00:09:40.280]  後期的巴比倫
[00:09:40.280 --> 00:09:43.120]  還有在南邊的埃及中間
[00:09:43.120 --> 00:09:45.800]  所以埃及是有一個策略
[00:09:45.800 --> 00:09:49.200]  就是經常會拉攏以色列這個族群
[00:09:49.200 --> 00:09:51.680]  對抗北面的強敵
[00:09:51.680 --> 00:09:53.880]  因為北面有亞述和巴比倫
[00:09:53.880 --> 00:09:55.520]  但是他就說
[00:09:55.520 --> 00:10:00.960]  以色列又想靠你埃及對付北邊的強勢帝國
[00:10:00.960 --> 00:10:03.920]  其實你這些埃及王
[00:10:03.920 --> 00:10:05.920]  就好像蘆葦的杖
[00:10:05.920 --> 00:10:09.920]  蘆葦是一些很硬的草
[00:10:09.920 --> 00:10:12.360]  做的一個杖其實不是木杖
[00:10:12.360 --> 00:10:14.320]  是靠不住的拐杖
[00:10:14.320 --> 00:10:15.720]  很容易截斷
[00:10:15.720 --> 00:10:20.000]  就是以色列想靠埃及對付北邊的強勢帝國
[00:10:20.000 --> 00:10:22.400]  亞述和巴比倫是沒有用的
[00:10:22.400 --> 00:10:25.800]  埃及想靠以色列擋住北邊的帝國
[00:10:25.800 --> 00:10:26.800]  都沒有用的
[00:10:26.800 --> 00:10:30.080]  最後全部都會被巴比倫滅掉
[00:10:30.080 --> 00:10:31.760]  所以第七節就這麼說
[00:10:31.760 --> 00:10:34.280]  他們用手抓住你的時候
[00:10:34.280 --> 00:10:35.360]  你就會斷裂
[00:10:35.360 --> 00:10:40.560]  以色列想靠你作為一個保障
[00:10:40.560 --> 00:10:42.440]  埃及你自己都搞不定
[00:10:42.440 --> 00:10:43.760]  你就會斷裂
[00:10:43.760 --> 00:10:48.120]  甚至連累其他的國家和以色列
[00:10:48.120 --> 00:10:49.760]  傷了他們的肩頭
[00:10:49.760 --> 00:10:50.920]  他們依靠你
[00:10:50.920 --> 00:10:51.960]  你就會截斷
[00:10:51.960 --> 00:10:53.600]  扭傷他們的腰
[00:10:53.600 --> 00:10:54.920]  簡單來說
[00:10:54.920 --> 00:10:56.160]  兩個國家
[00:10:56.160 --> 00:10:58.320]  無論是以色列或者埃及
[00:10:58.320 --> 00:11:01.120]  他們全部都是靠不住都會滅亡
[00:11:01.120 --> 00:11:02.600]  因此第八節
[00:11:02.600 --> 00:11:04.720]  主耶和華這樣說
[00:11:04.720 --> 00:11:07.720]  看!我必使刀劍攻擊你
[00:11:07.720 --> 00:11:11.520]  把人和生畜都從你那裡剪除
[00:11:11.520 --> 00:11:13.840]  其實是說巴比倫最後
[00:11:13.840 --> 00:11:15.440]  會大舉勝利
[00:11:15.440 --> 00:11:17.840]  侵佔了他的人和生畜
[00:11:17.840 --> 00:11:19.240]  這樣都很嚴重
[00:11:19.240 --> 00:11:23.440]  的確巴比倫後來的強勢非常厲害
[00:11:23.440 --> 00:11:25.320]  但是他說
[00:11:25.320 --> 00:11:26.720]  無論你埃及王
[00:11:26.720 --> 00:11:28.960]  你覺得自己河裡多厲害
[00:11:28.960 --> 00:11:30.640]  其實是什麼用都沒有的
[00:11:30.640 --> 00:11:32.640]  其實在我們人生裡
[00:11:32.640 --> 00:11:34.640]  你總會有一條
[00:11:34.640 --> 00:11:37.360]  甚至無限多條的尼羅河
[00:11:37.360 --> 00:11:40.560]  你會覺得在這條河裡你就安全了
[00:11:40.560 --> 00:11:43.560]  你是可以抵擋著神對你的管治
[00:11:43.560 --> 00:11:46.240]  神叫你走的路
[00:11:46.240 --> 00:11:47.760]  你說我是不用走的
[00:11:47.760 --> 00:11:48.840]  我有條尼羅河在這裡
[00:11:48.840 --> 00:11:50.040]  用不著走
[00:11:50.040 --> 00:11:53.840]  但是我們如何學回正面的態度呢
[00:11:53.840 --> 00:11:56.160]  在肥勒比書三章十三至十四節
[00:11:56.160 --> 00:11:57.160]  這裡這樣說
[00:11:57.440 --> 00:12:00.960]  弟兄們,我不以為自己已經得著了
[00:12:00.960 --> 00:12:02.280]  我只有一件事
[00:12:02.280 --> 00:12:05.960]  就是忘記背後努力前面的事
[00:12:05.960 --> 00:12:07.960]  向著目標竭力追求
[00:12:07.960 --> 00:12:10.960]  為要得著神在基督耶穌裡
[00:12:10.960 --> 00:12:13.560]  照我往上去得的獎賞
[00:12:13.560 --> 00:12:15.360]  去到很多年之後
[00:12:15.360 --> 00:12:18.360]  在新約保羅寫肥勒比書的時候
[00:12:18.360 --> 00:12:22.560]  其實他用了希臘裡面的運動會
[00:12:22.560 --> 00:12:24.960]  就是奧林匹克運動會
[00:12:24.960 --> 00:12:26.760]  今天都有的奧運會
[00:12:26.760 --> 00:12:29.160]  很多人都會去跑步
[00:12:29.160 --> 00:12:31.560]  跑得快就有獎牌
[00:12:31.560 --> 00:12:36.360]  這裡說基督徒不要覺得自己永遠無敵
[00:12:36.360 --> 00:12:38.560]  心裡面有很多的尼羅河
[00:12:38.560 --> 00:12:41.160]  反而你覺得自己是永遠欠缺
[00:12:41.160 --> 00:12:42.160]  欠了神
[00:12:42.160 --> 00:12:43.560]  神對你做的事情
[00:12:43.560 --> 00:12:44.760]  你是欠了的
[00:12:44.760 --> 00:12:45.960]  你還沒做得好
[00:12:45.960 --> 00:12:48.960]  你就忘記背後努力面前
[00:12:48.960 --> 00:12:51.960]  向著終點的標竿直跑
[00:12:51.960 --> 00:12:54.760]  就好像你竭力去爭取
[00:12:54.760 --> 00:12:57.160]  耶穌基督給你的獎賞一樣
[00:12:57.160 --> 00:12:59.360]  這個才是正面的態度
[00:12:59.360 --> 00:13:01.160]  在我們人生裡面
[00:13:01.160 --> 00:13:04.760]  其實有很多種不同形式的尼羅河
[00:13:04.760 --> 00:13:05.960]  那些尼羅河是怎樣的呢?
[00:13:05.960 --> 00:13:07.960]  好像我那條尼羅河是這樣的
[00:13:07.960 --> 00:13:09.760]  我覺得有一個做人的道理
[00:13:09.760 --> 00:13:11.760]  其實我覺得是無敵的
[00:13:11.760 --> 00:13:14.360]  就是做人最重要是剛剛好
[00:13:14.360 --> 00:13:16.360]  你千萬不要太厲害
[00:13:16.360 --> 00:13:17.960]  太厲害別人對你期望高
[00:13:17.960 --> 00:13:20.360]  壓力大又找一些豬頭骨來做
[00:13:20.360 --> 00:13:21.960]  你也不要太差
[00:13:21.960 --> 00:13:23.960]  太差是任人魚肉踩你
[00:13:23.960 --> 00:13:25.760]  就當你沒到罵你
[00:13:25.760 --> 00:13:27.960]  所以最好你是半透明狀態
[00:13:27.960 --> 00:13:29.960]  你不是太厲害
[00:13:29.960 --> 00:13:31.560]  你又不是太差
[00:13:31.560 --> 00:13:34.160]  那你就是高不成低不就
[00:13:34.160 --> 00:13:36.560]  就是我人生覺得無敵的地方
[00:13:36.560 --> 00:13:38.560]  這套無敵的策略
[00:13:38.560 --> 00:13:40.960]  是伴著我人生大半世人
[00:13:40.960 --> 00:13:42.560]  我覺得都很成功的
[00:13:42.560 --> 00:13:44.560]  考試我讀得剛剛好
[00:13:44.560 --> 00:13:46.160]  是不會拿A的
[00:13:46.160 --> 00:13:48.960]  我只會合格和升到班就可以了
[00:13:48.960 --> 00:13:50.160]  當我讀書的時候
[00:13:50.160 --> 00:13:51.160]  我就問同學
[00:13:51.160 --> 00:13:53.960]  其實有什麼是成績一般般
[00:13:53.960 --> 00:13:55.560]  又能入讀的科目
[00:13:55.560 --> 00:13:56.960]  讀完之後能賺到錢的
[00:13:56.960 --> 00:13:58.360]  又不用太辛苦讀書呢
[00:13:58.360 --> 00:13:59.360]  我就問他
[00:13:59.360 --> 00:14:01.560]  他說不如讀一些紡織製衣
[00:14:01.560 --> 00:14:03.360]  我小時候還挺蓬勃的
[00:14:03.360 --> 00:14:06.360]  結果就去了一個紡織製衣業讀書
[00:14:06.360 --> 00:14:07.760]  又真的挺享受的
[00:14:07.760 --> 00:14:08.760]  沒什麼事情做
[00:14:08.760 --> 00:14:10.160]  挺舒服的
[00:14:10.160 --> 00:14:11.760]  畢業後也容易找工作
[00:14:11.760 --> 00:14:12.960]  不過工作太辛苦了
[00:14:12.960 --> 00:14:15.360]  做那些類似商務員
[00:14:15.360 --> 00:14:16.360]  又要去工廠
[00:14:16.360 --> 00:14:17.360]  辛苦到嘔吐
[00:14:17.360 --> 00:14:19.160]  接著我又研究了
[00:14:19.160 --> 00:14:20.960]  做什麼工作是最享受的
[00:14:20.960 --> 00:14:22.960]  最後我研究到政府工作是最享受的
[00:14:22.960 --> 00:14:24.360]  接著我就
[00:14:24.360 --> 00:14:26.960]  因為有同學留過我做生意的
[00:14:26.960 --> 00:14:28.160]  做生意風險又高
[00:14:28.160 --> 00:14:28.960]  錢又沒有
[00:14:28.960 --> 00:14:30.360]  分分鐘沒工資出
[00:14:30.360 --> 00:14:31.360]  死人也不做
[00:14:31.360 --> 00:14:33.360]  去政府就不同了
[00:14:33.360 --> 00:14:35.360]  因為我去過政府做一些暑期工
[00:14:35.360 --> 00:14:36.360]  我見過有些人
[00:14:36.360 --> 00:14:38.360]  二三萬塊每天在看電視
[00:14:38.360 --> 00:14:39.360]  沒什麼事情做
[00:14:39.360 --> 00:14:41.360]  當然現在我想不是了
[00:14:41.360 --> 00:14:42.360]  但那時候
[00:14:42.360 --> 00:14:44.160]  我覺得這些工作真的不做
[00:14:44.160 --> 00:14:45.560]  對不起自己
[00:14:45.560 --> 00:14:47.360]  我就考了一切的政府工作
[00:14:47.360 --> 00:14:48.760]  最後都考到一份
[00:14:48.760 --> 00:14:50.560]  去食環署的工作
[00:14:50.560 --> 00:14:52.360]  但不知道為什麼
[00:14:52.360 --> 00:14:53.360]  總之
[00:14:53.360 --> 00:14:57.160]  他的工種是要經常調職位的
