
[00:00:00.000 --> 00:00:06.000]  我做了母親已經有二十年了
[00:15:48.000 --> 00:15:52.000]  哈拿在之前的禱告生活是怎樣的
[00:15:52.000 --> 00:15:55.000]  但至少在這裡我們看到
[00:15:55.000 --> 00:16:01.000]  哈拿的憂傷成為了他最好的老師
[00:16:01.000 --> 00:16:04.000]  在這個破碎的世界裡
[00:16:04.000 --> 00:16:11.000]  母親的內心可能時常都充滿著很多的憂傷
[00:16:11.000 --> 00:16:15.000]  有些人可能像哈拿一樣
[00:16:15.000 --> 00:16:21.000]  感受到很渴望成為母親的一份相同
[00:16:21.000 --> 00:16:30.000]  也有些人經歷著懷孕和分娩時的痛苦
[00:16:30.000 --> 00:16:39.000]  也有些人經歷過一個尚未出生的孩子的悲傷
[00:16:39.000 --> 00:16:42.000]  在這些憂傷裡
[00:16:42.000 --> 00:16:50.000]  讓母親更渴望聽到上帝的回應
[00:16:50.000 --> 00:16:58.000]  很多時候憂傷會令到母親變得苦獨
[00:16:58.000 --> 00:17:03.000]  我記得我生第一個兒子的時候
[00:17:03.000 --> 00:17:07.000]  教會裡每個人都很擔心我
[00:17:07.000 --> 00:17:11.000]  因為我生這個兒子的時候
[00:17:11.000 --> 00:17:17.000]  不久之前我已經小產
[00:17:17.000 --> 00:17:22.000]  很多姐妹來安慰我
[00:17:22.000 --> 00:17:26.000]  那時候我感到很深受感動
[00:17:26.000 --> 00:17:32.000]  因為我知道在這段憂傷的期間
[00:17:32.000 --> 00:17:36.000]  我的憂傷沒有令我變得苦獨
[00:17:36.000 --> 00:17:40.000]  更加讓我轉向耶和華
[00:17:40.000 --> 00:17:44.000]  轉向上帝 向祂祈禱
[00:17:44.000 --> 00:17:50.000]  因為我知道失去孩子的傷痛
[00:17:50.000 --> 00:17:54.000]  是上帝會明白的
[00:17:54.000 --> 00:17:58.000]  有些時候好像聖經裡所記載
[00:17:58.000 --> 00:18:04.000]  撒拉和拉傑他們經歷了一些鬥爭
[00:18:04.000 --> 00:18:06.000]  關於孩子的
[00:18:06.000 --> 00:18:09.000]  在《創世紀》裡這樣記載
[00:18:09.000 --> 00:18:12.000]  阿伯拉罕的太太撒萊
[00:18:12.000 --> 00:18:17.000]  她之前還沒有改名字
[00:18:17.000 --> 00:18:21.000]  撒萊對阿伯蘭她的丈夫這樣說
[00:18:21.000 --> 00:18:23.000]  「我因你受屈
[00:18:23.000 --> 00:18:26.000]  我將我的侍女放在你懷中
[00:18:26.000 --> 00:18:31.000]  她見自己有了孕就小看我
[00:18:31.000 --> 00:18:35.000]  願耶和華在你我中間判斷」
[00:18:35.000 --> 00:18:38.000]  阿伯蘭對撒萊說
[00:18:38.000 --> 00:18:40.000]  「侍女在你手下
[00:18:40.000 --> 00:18:43.000]  你可以隨意待她
[00:18:43.000 --> 00:18:45.000]  撒萊輔待她」
[00:18:45.000 --> 00:18:49.000]  她就從撒萊面前逃走了
[00:18:49.000 --> 00:18:52.000]  《創世紀》30章一節記載
[00:18:52.000 --> 00:18:55.000]  拉傑見自己不給雅各生子
[00:18:55.000 --> 00:18:59.000]  就嫉妒他姐姐對雅各說
[00:18:59.000 --> 00:19:01.000]  「你給我孩子
[00:19:01.000 --> 00:19:04.000]  不然我就死了」
[00:19:04.000 --> 00:19:06.000]  在聖經裡記載了很多
[00:19:06.000 --> 00:19:10.000]  人類的歷史
[00:19:10.000 --> 00:19:16.000]  包括關於有沒有生孩子的傷痛
[00:19:16.000 --> 00:19:18.000]  來到這裡我們看到
[00:19:18.000 --> 00:19:22.000]  哈拿給我們另一個故事
[00:19:22.000 --> 00:19:24.000]  就是哈拿的憂傷
[00:19:24.000 --> 00:19:28.000]  令她轉向上帝的祈禱
[00:19:28.000 --> 00:19:31.000]  當我看到哈拿的祈禱的時候
[00:19:31.000 --> 00:19:35.000]  我都回憶起自己經歷過的憂傷
[00:19:35.000 --> 00:19:40.000]  我們可以選擇向上帝祈禱
[00:19:40.000 --> 00:19:44.000]  渴望得到祂的回應
[00:19:44.000 --> 00:19:45.000]  弟兄姊妹
[00:19:45.000 --> 00:19:48.000]  今天你面對憂傷的時候
[00:19:48.000 --> 00:19:53.000]  憂傷又教會了你什麼呢?
[00:19:53.000 --> 00:19:56.000]  我們從憂傷裡
[00:19:56.000 --> 00:20:03.000]  有沒有學習到轉向尋求神的支持呢?
[00:20:03.000 --> 00:20:06.000]  在哈拿的禱告裡
[00:20:06.000 --> 00:20:09.000]  她說「萬君知耶和華
[00:20:09.000 --> 00:20:12.000]  你若誰顧婢女的苦情
[00:20:12.000 --> 00:20:14.000]  眷念不忘婢女
[00:20:14.000 --> 00:20:17.000]  賜我一個兒子
[00:20:17.000 --> 00:20:20.000]  我必使他終身歸於耶和華
[00:20:20.000 --> 00:20:24.000]  不用剃頭刀剃他的頭」
[00:20:24.000 --> 00:20:28.000]  這裡有兩個詞語重複的出現
[00:20:28.000 --> 00:20:30.000]  第一是「耶和華」
[00:20:30.000 --> 00:20:34.000]  有英文的譯本叫做「主」
[00:20:34.000 --> 00:20:36.000]  The Lord
[00:20:36.000 --> 00:20:39.000]  這個字「耶和華」或「主」
[00:20:39.000 --> 00:20:43.000]  是有「自有永有」的意思
[00:20:43.000 --> 00:20:47.000]  即是未有世界、未有時間以前
[00:20:47.000 --> 00:20:53.000]  主已經存在、已經有神
[00:20:53.000 --> 00:20:57.000]  並且是直到永遠
[00:20:57.000 --> 00:21:00.000]  而「耶和華」或「主」
[00:21:00.000 --> 00:21:05.000]  是獨一真神的尊有名詞
[00:21:05.000 --> 00:21:07.000]  在哈拿禱告裡
[00:21:07.000 --> 00:21:11.000]  她說了兩次「耶和華」
[00:21:11.000 --> 00:21:14.000]  也說了兩次「婢女」
[00:21:14.000 --> 00:21:18.000]  即代表「僕人」的意思
[00:21:18.000 --> 00:21:21.000]  這個禱告有什麼意義呢?
[00:21:21.000 --> 00:21:24.000]  在哈拿的憂傷裡
[00:21:24.000 --> 00:21:29.000]  她沒有忘記上帝是她的主
[00:21:29.000 --> 00:21:31.000]  是掌管萬有
[00:21:31.000 --> 00:21:35.000]  是有智慧的、有能力的
[00:21:35.000 --> 00:21:37.000]  哈拿也沒有忘記
[00:21:37.000 --> 00:21:41.000]  她自己是主的僕人
[00:21:41.000 --> 00:21:46.000]  必須遵守主的旨意
[00:21:46.000 --> 00:21:48.000]  在哈拿一千年之後
[00:21:48.000 --> 00:21:52.000]  瑪利亞有同樣的禱告
[00:21:52.000 --> 00:21:55.000]  「看呀,我是主的侍女」
[00:21:55.000 --> 00:21:58.000]  即是「僕人」的意思
[00:21:58.000 --> 00:22:00.000]  「看呀,我是主的侍女」
[00:22:00.000 --> 00:22:02.000]  「情願照你的話」
[00:22:02.000 --> 00:22:06.000]  「成就在我身上」
[00:22:06.000 --> 00:22:14.000]  正正好像在回響哈拿一千年前的禱告
[00:22:14.000 --> 00:22:20.000]  這兩位姐妹也認定自己是主的僕人
[00:22:20.000 --> 00:22:26.000]  知道主是有智慧、有能力的萬有主宰
[00:22:26.000 --> 00:22:29.000]  她相信自己是主的僕人的時候
[00:22:29.000 --> 00:22:37.000]  她願意也知道必須遵守主的旨意
[00:22:37.000 --> 00:22:44.000]  哈拿的祈禱是很願意打開她的雙手
[00:22:44.000 --> 00:22:49.000]  去接受主給她的一切
[00:22:49.000 --> 00:22:52.000]  她說「主呀,如果祢願意的話」
[00:22:52.000 --> 00:22:55.000]  「祢賜給祢的婢女一個兒子」
[00:22:55.000 --> 00:22:59.000]  「我就將他一生獻給耶和華」
[00:22:59.000 --> 00:23:03.000]  「剃頭刀也不可以剃他的頭」
[00:23:03.000 --> 00:23:07.000]  究竟不剪兒子的頭髮
[00:23:07.000 --> 00:23:10.000]  這個承諾是什麼意思呢?
[00:23:10.000 --> 00:23:13.000]  原來不剪兒子頭髮的承諾
[00:23:13.000 --> 00:23:18.000]  就是當時來說那世耳人的誓言
[00:23:18.000 --> 00:23:25.000]  意思是一個人的生命完全獻給上帝
[00:23:25.000 --> 00:23:30.000]  換句話說,哈拿的禱告是
[00:23:30.000 --> 00:23:33.000]  「神呀,求祢給我一個兒子」
[00:23:33.000 --> 00:23:36.000]  「我會將他整個人,包括身心靈」
[00:23:36.000 --> 00:23:41.000]  「以及他一生所有的日子還給你」
[00:23:41.000 --> 00:23:46.000]  上帝的回應就是賜給他一個兒子
[00:23:46.000 --> 00:23:49.000]  然後藉著哈拿這位母親
[00:23:49.000 --> 00:23:53.000]  將這個兒子帶回上帝的身邊
[00:23:53.000 --> 00:23:55.000]  哈拿的故事告訴我們
[00:23:55.000 --> 00:23:59.000]  哈拿是甘心樂意奉獻兒子給神的
[00:23:59.000 --> 00:24:02.000]  在兒子年幼的時候
