
[00:00:00.000 --> 00:00:03.640]  好,謝謝敬拜隊帶領我們去敬拜
[00:01:36.320 --> 00:01:41.120]  你會想起我們作為基督徒要走在合神心意的事上
[00:01:41.120 --> 00:01:43.120]  或者我們想起做見證
[00:01:43.120 --> 00:01:45.440]  我們會想起傳福音
[00:01:45.440 --> 00:01:50.600]  可能我們會想出很多不同信仰的詞語
[00:01:50.600 --> 00:01:54.160]  我們會想出很多基督教的概念
[00:01:54.160 --> 00:01:56.640]  可能你會寫滿一張A4紙
[00:01:56.640 --> 00:01:58.760]  不過有時候我會想起一件事
[00:01:58.760 --> 00:02:03.080]  我們經常聽到很多不同的詞語
[00:02:03.080 --> 00:02:08.000]  好像這些是一塊一塊的
[00:02:08.000 --> 00:02:10.960]  好像不知道怎麼連在一起
[00:02:10.960 --> 00:02:12.960]  又或者我們信耶穌的時候
[00:02:12.960 --> 00:02:14.240]  我們從小回教會回到大
[00:02:14.240 --> 00:02:17.960]  我們會經歷一個信仰的割裂期
[00:02:17.960 --> 00:02:19.040]  這是什麼意思呢?
[00:02:19.040 --> 00:02:21.040]  就是說我們在不同的地方
[00:02:21.040 --> 00:02:24.000]  可能你的導師聽我們講道
[00:02:24.000 --> 00:02:25.840]  或者你父母教你
[00:02:25.840 --> 00:02:28.000]  有很多信仰不同的面向
[00:02:28.000 --> 00:02:29.800]  有時候會告訴你
[00:02:29.800 --> 00:02:32.200]  我們會很體會到神的愛
[00:02:32.200 --> 00:02:35.320]  又或者有些導師會跟你說
[00:02:35.320 --> 00:02:36.760]  看看你旁邊那個的時候
[00:02:36.760 --> 00:02:38.080]  你要愛他
[00:02:38.080 --> 00:02:40.000]  你要愛人如己
[00:02:40.000 --> 00:02:42.680]  但是很多時候我們聽的信仰
[00:02:42.680 --> 00:02:44.280]  很多時候都是一塊一塊的
[00:02:44.280 --> 00:02:46.600]  好像一塊一塊的
[00:02:46.600 --> 00:02:48.600]  我們有時候會有一個感覺
[00:02:48.600 --> 00:02:49.800]  我不知道大家會不會有
[00:02:49.800 --> 00:02:52.880]  就是我知道神是愛我們的
[00:02:52.880 --> 00:02:55.800]  我知道這些事情是N年前
[00:02:55.800 --> 00:02:58.640]  因為耶穌基督降生的時候已經發生了
[00:02:58.640 --> 00:03:00.160]  但是同一時間
[00:03:00.160 --> 00:03:04.720]  我們要去做合神心意的事情的時候
[00:03:04.720 --> 00:03:06.400]  要去愛人的時候
[00:03:06.400 --> 00:03:11.440]  好像我不是很能夠連接上帝愛我和愛人的時候
[00:03:11.440 --> 00:03:13.120]  我應該要怎麼做
[00:03:13.120 --> 00:03:14.400]  但是同一時間
[00:03:14.400 --> 00:03:15.680]  這個信仰告訴你
[00:03:15.680 --> 00:03:17.040]  你要相信耶穌
[00:03:17.040 --> 00:03:19.400]  因為你有永生的盼望
[00:03:19.400 --> 00:03:21.440]  但是有時候我們會想
[00:03:21.440 --> 00:03:24.640]  這個永生的盼望好像很遠
[00:03:24.640 --> 00:03:28.200]  好像跟我現在的我沒有什麼關係
[00:03:28.200 --> 00:03:29.960]  變相會怎麼樣呢
[00:03:29.960 --> 00:03:33.280]  有時候我們聽的是什麼呢
[00:03:33.280 --> 00:03:36.760]  信仰的過去發生的事情是一塊一塊的
[00:03:36.760 --> 00:03:38.600]  現在我作為基督徒
[00:03:38.600 --> 00:03:40.400]  我要做的事情是一塊一塊的
[00:03:40.400 --> 00:03:44.600]  然後將來的永生的盼望又好像一塊一塊的
[00:03:44.600 --> 00:03:49.040]  但是這三塊東西好像我們不是很能夠連結上
[00:03:49.040 --> 00:03:53.640]  這種情況會讓我們怎麼去看待我們的信仰呢
[00:03:53.640 --> 00:03:55.560]  可能當我們看信仰的時候
[00:03:55.560 --> 00:03:59.040]  我們經常說我們要做什麼
[00:03:59.040 --> 00:04:03.880]  但是慢慢我們會看到信仰叫我們做的是什麼呢
[00:04:03.880 --> 00:04:06.080]  好像是很多的規條
[00:04:06.080 --> 00:04:08.920]  我們只看到神要我做這些事情
[00:04:08.920 --> 00:04:10.440]  如果我不做這些事情的話
[00:04:10.440 --> 00:04:12.040]  我就會被神懲罰
[00:04:12.040 --> 00:04:13.760]  我就會落地獄
[00:04:13.760 --> 00:04:17.840]  可能小時候媽媽也會跟我們這樣說
[00:04:17.840 --> 00:04:19.840]  我家人也有跟我們這樣說過
[00:04:19.840 --> 00:04:22.120]  可能我們有時候會很專注在
[00:04:22.120 --> 00:04:24.720]  我做了多少呢
[00:04:24.720 --> 00:04:26.360]  我做得好不好呢
[00:04:26.360 --> 00:04:28.160]  我們就會專注在這些事情
[00:04:28.160 --> 00:04:31.840]  慢慢信仰對於我們來說只是一些規條
[00:04:31.840 --> 00:04:33.840]  道德教化
[00:04:33.840 --> 00:04:35.240]  我會問的是
[00:04:35.240 --> 00:04:37.080]  我們信的信仰
[00:04:37.080 --> 00:04:39.000]  我想問大家都是基督徒
[00:04:39.000 --> 00:04:40.320]  你信自己是基督徒
[00:04:40.320 --> 00:04:41.400]  如果你信的話
[00:04:41.400 --> 00:04:42.440]  我鼓勵你
[00:04:42.440 --> 00:04:46.360]  我會問的是我們信仰其實是怎麼樣的呢
[00:04:46.360 --> 00:04:50.520]  是不是真的只有規條和教化呢
[00:04:50.520 --> 00:04:54.440]  這個月清少部提到的閱題
[00:04:54.440 --> 00:04:56.320]  叫做真理的基礎
[00:04:56.320 --> 00:04:59.000]  我們今天回到神的話語裡面
[00:04:59.000 --> 00:04:59.880]  去看看
[00:04:59.880 --> 00:05:01.760]  這三點
[00:05:01.760 --> 00:05:03.960]  耶穌為我們做了降生
[00:05:03.960 --> 00:05:05.240]  給我們盼望
[00:05:05.240 --> 00:05:08.000]  其實跟我們現在作為基督徒有什麼分別呢
[00:05:08.000 --> 00:05:11.080]  究竟我們又怎麼看上帝叫我們做的事情呢
[00:05:11.080 --> 00:05:13.680]  我們一起讀了今天的經文
[00:05:13.680 --> 00:05:16.600]  是提多書的二章十一至十四節
[00:05:16.600 --> 00:05:17.360]  不過呢
[00:05:17.360 --> 00:05:19.040]  可能我們經常都
[00:05:19.040 --> 00:05:20.880]  可能你沒有聽過提多書
[00:05:20.880 --> 00:05:22.920]  應該大家沒有怎麼打開聖經
[00:05:22.920 --> 00:05:24.760]  可能沒有怎麼看過
[00:05:24.760 --> 00:05:26.680]  說一點背景
[00:05:26.680 --> 00:05:27.680]  提多書是什麼呢
[00:05:27.680 --> 00:05:33.680]  提多書其實是保羅寫給一間叫做格里底教會的一封信
[00:05:33.680 --> 00:05:36.680]  寫給一個叫提多的領袖
[00:05:36.680 --> 00:05:38.520]  還有他在信裡面
[00:05:38.520 --> 00:05:41.400]  其實很想去鼓勵提多
[00:05:41.400 --> 00:05:43.760]  還有當中裡面一些教會領袖
[00:05:43.760 --> 00:05:46.360]  怎麼去面對他們教會裡面的問題
[00:05:46.360 --> 00:05:47.520]  什麼問題呢
[00:05:47.520 --> 00:05:50.960]  一如保羅在不同的書信都是這麼說的
[00:05:50.960 --> 00:05:53.680]  都是面對一些假教師的問題
[00:05:53.680 --> 00:05:55.120]  面對一些教會領袖
[00:05:55.120 --> 00:05:56.920]  怎麼去function他領袖的角色
[00:05:56.920 --> 00:06:01.080]  甚至他在回應當時信徒群體裡面的問題
[00:06:01.080 --> 00:06:03.040]  提多書
[00:06:03.040 --> 00:06:04.320]  很短的
[00:06:04.320 --> 00:06:05.960]  只有三章
[00:06:05.960 --> 00:06:07.440]  你會看到的時候
[00:06:07.440 --> 00:06:09.120]  當你看的時候很快就看完了
[00:06:09.120 --> 00:06:12.160]  但是當保羅去寫提多書的時候
[00:06:12.160 --> 00:06:14.960]  其實他講的問題全部都很直接
[00:06:14.960 --> 00:06:18.560]  當然如果你有快快地立過那三章的經文
[00:06:18.560 --> 00:06:22.520]  第一章單刀直入已經講很多教會裡面出現的問題
[00:06:22.520 --> 00:06:23.680]  他重申的是
[00:06:23.680 --> 00:06:29.160]  作為教會領袖應該怎麼去回應當時教會群體的需要呢
[00:06:29.160 --> 00:06:33.200]  他就教他們說你們要堅守所教真實的道理
[00:06:33.200 --> 00:06:34.760]  要去教人
[00:06:34.760 --> 00:06:37.720]  以及要去幫助那些爭辯的人
[00:06:37.720 --> 00:06:39.600]  之後到了第二章
[00:06:39.600 --> 00:06:40.640]  其實很特別
[00:06:40.640 --> 00:06:42.840]  突然間就講了男女老幼
[00:06:42.840 --> 00:06:45.800]  你應該要怎麼去活出你的信仰
[00:06:45.800 --> 00:06:47.360]  你應該怎麼行事為人
[00:06:47.360 --> 00:06:48.320]  要去內外一致
[00:06:48.320 --> 00:06:49.680]  去持守真道
[00:06:49.680 --> 00:06:52.360]  為什麼保羅要這麼說呢
[00:06:52.360 --> 00:06:56.440]  因為當時的文化有流傳一個這樣的
[00:06:56.440 --> 00:06:59.240]  作為基督徒可以實踐信仰的
[00:06:59.240 --> 00:07:02.040]  可以行事為人的方法
[00:07:02.040 --> 00:07:03.000]  是什麼呢
[00:07:03.000 --> 00:07:05.600]  就是他說即使你成為了基督徒
[00:07:05.600 --> 00:07:10.440]  但是你同樣可以用你舊有的生活方式繼續去拜偶像
[00:07:10.440 --> 00:07:12.360]  繼續做你自己想做的事情
[00:07:12.360 --> 00:07:13.560]  是這樣的
[00:07:13.560 --> 00:07:16.040]  所以保羅就很想在這裡講清楚
[00:07:16.040 --> 00:07:19.640]  男女老幼應該怎麼去實踐你的信仰生活
[00:07:19.640 --> 00:07:20.840]  甚至到最後就說
[00:07:20.840 --> 00:07:23.920]  你怎麼去尊榮神的道
[00:07:23.920 --> 00:07:27.960]  而到了今天我們待會讀那幾節的經文
[00:07:27.960 --> 00:07:31.240]  保羅很想回到信仰的核心
[00:07:31.240 --> 00:07:32.520]  就是說
[00:07:32.520 --> 00:07:34.240]  我們所信的東西
[00:07:34.240 --> 00:07:36.000]  和我們所行的東西
[00:07:36.000 --> 00:07:37.200]  是有關係的
[00:07:37.200 --> 00:07:38.400]  不是分開的
[00:07:38.400 --> 00:07:40.040]  經文是說什麼呢
[00:07:40.040 --> 00:07:42.320]  我們一起讀這幾節經文吧
[00:07:42.320 --> 00:07:43.600]  準備起
[00:07:43.600 --> 00:07:46.760]  因為上帝救眾人的恩典
[00:07:46.760 --> 00:07:48.440]  已經顯明出來
[00:07:48.440 --> 00:07:49.640]  教訓我們
[00:07:49.640 --> 00:07:53.120]  除去不敬虔的心和世俗的情慾
[00:07:53.120 --> 00:07:54.880]  在今世自首
[00:07:54.880 --> 00:07:56.880]  公義敬虔度日
[00:07:56.880 --> 00:07:59.120]  等候所盼望的福
[00:07:59.120 --> 00:08:01.520]  並等候至大的上帝
[00:08:01.520 --> 00:08:05.080]  和我們救主耶穌基督的榮耀顯現
[00:08:05.080 --> 00:08:07.520]  他為我們捨了自己
[00:08:07.520 --> 00:08:10.200]  要贖我們脫離一切罪惡
[00:08:10.200 --> 00:08:11.640]  又潔淨我們
[00:08:11.640 --> 00:08:13.600]  特作自己的子民
[00:08:13.600 --> 00:08:15.080]  以心為善
[00:08:15.080 --> 00:08:16.280]  很特別
[00:08:16.280 --> 00:08:17.280]  這段經文
[00:08:17.280 --> 00:08:23.440]  它正正包含著我們信仰所說的過去、現在和將來
[00:08:23.440 --> 00:08:26.440]  其實保羅一次過這樣去講
[00:08:26.440 --> 00:08:28.000]  很想帶出的就是
[00:08:28.000 --> 00:08:30.840]  這些東西原來是有關係的
[00:08:30.840 --> 00:08:33.040]  同時影響我今天作為信徒
[00:08:33.040 --> 00:08:35.520]  其實帶給我生命有什麼影響
[00:08:35.520 --> 00:08:36.840]  很特別的是
[00:08:36.840 --> 00:08:39.520]  當我看這段經文的時候
[00:08:39.520 --> 00:08:40.520]  一開始
[00:08:40.520 --> 00:08:42.120]  它有「因為」這個字
[00:08:42.120 --> 00:08:44.240]  正正它很想說的就是
[00:08:44.240 --> 00:08:46.840]  原來這些東西和上面說的
[00:08:46.840 --> 00:08:50.160]  男女老幼怎樣去做基督徒的時候
[00:08:50.160 --> 00:08:51.760]  其實是有關係的
[00:08:51.760 --> 00:08:53.600]  不只是要你做的
[00:08:53.600 --> 00:08:55.360]  是有原因的
[00:08:55.360 --> 00:08:57.320]  我們就進去看看
[00:08:57.320 --> 00:08:59.320]  究竟其實它說的是什麼
[00:08:59.320 --> 00:09:00.200]  很特別
[00:09:00.200 --> 00:09:02.800]  當我看第一、第二頭兩節的時候
[00:09:02.800 --> 00:09:04.160]  我看到一個字
[00:09:04.160 --> 00:09:05.560]  那個字是什麼呢?
[00:09:05.560 --> 00:09:08.200]  我會形容為一個terms
[00:09:08.200 --> 00:09:12.240]  叫做「因典的訓練」
[00:09:12.240 --> 00:09:14.240]  為什麼這樣說呢?
[00:09:14.240 --> 00:09:15.200]  很特別
[00:09:15.200 --> 00:09:17.360]  它在第十一節保羅說
[00:09:17.360 --> 00:09:19.000]  上帝救眾人的心
[00:09:19.000 --> 00:09:21.320]  眾人的因典已經顯明出來
[00:09:21.320 --> 00:09:22.800]  當我們看到這個時候
[00:09:22.800 --> 00:09:24.600]  我們很明顯就知道
[00:09:24.600 --> 00:09:26.920]  上帝接著耶穌基督的犧牲
[00:09:26.920 --> 00:09:28.440]  去成就的救恩
[00:09:28.440 --> 00:09:30.040]  其實已經發生了
[00:09:30.040 --> 00:09:31.240]  已經展示了出來
[00:09:31.240 --> 00:09:33.520]  這個因典已經給了我們
[00:09:33.520 --> 00:09:35.280]  但是保羅很特別
[00:09:35.280 --> 00:09:37.400]  他說這個因典
[00:09:37.400 --> 00:09:38.520]  顯明出來的時候
[00:09:38.520 --> 00:09:39.560]  之後就在說
[00:09:39.560 --> 00:09:41.960]  它教訓我們怎樣去做
[00:09:41.960 --> 00:09:43.480]  當我們看經文的時候
[00:09:43.480 --> 00:09:45.560]  原來它在說教訓我們
[00:09:45.560 --> 00:09:47.480]  要去除去不敬人的心之類的
[00:09:47.480 --> 00:09:49.120]  之後裡面的東西
[00:09:49.120 --> 00:09:50.840]  我會覺得的是
[00:09:50.840 --> 00:09:55.240]  為什麼因典是去教訓人的呢?
[00:09:55.240 --> 00:09:57.560]  我們經常會想的就是因典是什麼呢?
[00:09:57.560 --> 00:10:00.360]  因典是一件太美麗的事情
[00:10:00.360 --> 00:10:01.720]  我今早問過初中的
[00:10:01.720 --> 00:10:05.000]  知不知道有首詩歌叫做《因典太美麗》
[00:10:05.000 --> 00:10:05.880]  大家知不知道?
[00:10:05.880 --> 00:10:06.520]  知道吧
[00:10:06.520 --> 00:10:08.040]  我發現原來有些人知道
[00:10:08.040 --> 00:10:08.440]  有些人不知道
[00:10:08.440 --> 00:10:10.200]  原來《因典太美麗》已經是一首
[00:10:10.200 --> 00:10:11.720]  上了年代的歌
[00:10:11.720 --> 00:10:12.280]  導師
[00:10:12.280 --> 00:10:14.200]  所以我們已經是上一個年代的人了
[00:10:14.200 --> 00:10:14.680]  是吧
[00:10:14.680 --> 00:10:16.280]  因典太美麗
[00:10:16.280 --> 00:10:17.160]  我們經常都覺得
[00:10:17.160 --> 00:10:19.720]  因典是一件很美麗的事情
[00:10:19.720 --> 00:10:21.320]  但是為什麼這裡說
[00:10:21.320 --> 00:10:24.280]  因典和教訓這個這麼嚴重的字
[00:10:24.280 --> 00:10:25.960]  放在一起呢?
[00:10:25.960 --> 00:10:27.880]  我們就會進入去看看
[00:10:27.880 --> 00:10:30.440]  教訓這個字其實是說什麼的
[00:10:30.440 --> 00:10:31.320]  教訓呢
[00:10:31.320 --> 00:10:33.720]  原文除了是教訓之外
[00:10:33.720 --> 00:10:36.760]  也有引導和教導的意思
[00:10:36.760 --> 00:10:41.800]  保羅好像用了我們中文經常說的那種二人法
[00:10:41.800 --> 00:10:42.760]  去形容
[00:10:42.760 --> 00:10:44.040]  他好像一個教練
[00:10:44.040 --> 00:10:45.160]  好像一個老師
[00:10:45.160 --> 00:10:46.920]  去引導我們的生命
[00:10:46.920 --> 00:10:49.800]  去教導我們的生命應該怎麼走
[00:10:49.800 --> 00:10:50.920]  其實保羅大出
[00:10:50.920 --> 00:10:52.520]  原來這個因典
[00:10:52.520 --> 00:10:54.280]  不只是過去發生
[00:10:54.280 --> 00:10:56.440]  不只是上帝拯救完了
[00:10:56.440 --> 00:10:57.800]  這樣就算了
[00:10:57.800 --> 00:11:00.200]  而是在我們的生命裡面
[00:11:00.200 --> 00:11:01.800]  原來讓我們知道的是
[00:11:01.800 --> 00:11:03.800]  我們已經有一個新的生命
[00:11:03.800 --> 00:11:06.840]  而這個因典正正是引導我們
[00:11:06.840 --> 00:11:08.360]  如何在新的生命裡面
[00:11:08.360 --> 00:11:11.080]  去活出一個新的生命方式
[00:11:11.080 --> 00:11:15.480]  這個過程是我們一生不斷去引導我們進行的
[00:11:15.480 --> 00:11:16.520]  所以保羅說
[00:11:16.520 --> 00:11:19.160]  原來在一個過程裡面
[00:11:19.160 --> 00:11:21.240]  過去神拯救我們的因典
[00:11:21.240 --> 00:11:23.640]  是會繼續引導我們在生命裡面
[00:11:23.640 --> 00:11:26.200]  如何去行出祂的旨意
[00:11:26.200 --> 00:11:29.160]  我就會發現的是
[00:11:29.160 --> 00:11:33.080]  原來那些信仰裡面
[00:11:33.080 --> 00:11:35.240]  過去發生的野神的拯救
[00:11:35.240 --> 00:11:37.480]  不只是太美麗
[00:11:37.480 --> 00:11:39.880]  不只是因典太美麗就算了
[00:11:39.880 --> 00:11:42.680]  原來是同樣在我們的生命裡面
[00:11:42.680 --> 00:11:43.960]  提醒我們
[00:11:43.960 --> 00:11:45.960]  我們已經有一個新的生命了
[00:11:45.960 --> 00:11:47.880]  我們如何去行出
[00:11:47.880 --> 00:11:51.240]  這個新生命的樣式出來呢
[00:11:51.240 --> 00:11:52.600]  那我們會問
[00:11:52.600 --> 00:11:54.600]  那個新生命的樣式是什麼呢
[00:11:54.600 --> 00:11:56.600]  之後就說了
[00:11:56.600 --> 00:11:59.480]  原來之後就說要除去不敬虔的心
[00:11:59.480 --> 00:12:02.040]  以及在今世裡面如何去敬虔道逸
[00:12:02.040 --> 00:12:05.720]  我就嘗試將這一句字
[00:12:05.720 --> 00:12:08.280]  分為消極和積極去看
[00:12:08.280 --> 00:12:09.720]  消極是什麼呢
[00:12:09.720 --> 00:12:13.560]  其實就是專注在除去和棄絕這兩個字裡面
[00:12:13.560 --> 00:12:16.280]  當我們說要除去或者棄絕
[00:12:16.280 --> 00:12:17.080]  是什麼意思呢
[00:12:17.080 --> 00:12:17.960]  其實就好像
[00:12:17.960 --> 00:12:19.240]  你有東西不要
[00:12:19.240 --> 00:12:22.280]  哇,我想完全地扔掉它
[00:12:22.280 --> 00:12:25.000]  扔到垃圾桶,我不想再見到它
[00:12:25.000 --> 00:12:29.320]  就好像一種不想回頭的心態
[00:12:29.320 --> 00:12:31.320]  這東西我不要了
[00:12:31.320 --> 00:12:33.160]  那要除去什麼呢
[00:12:33.160 --> 00:12:36.840]  就是除去不敬虔的生活和世俗的私慾
[00:12:36.840 --> 00:12:37.880]  這裡已經說了
[00:12:37.880 --> 00:12:41.160]  不敬虔的生活就是那種目中無神
[00:12:41.160 --> 00:12:44.600]  我想自把自為,我想怎樣就怎樣的生活
[00:12:44.600 --> 00:12:46.600]  而世俗的私慾是什麼呢
[00:12:46.600 --> 00:12:50.200]  其實是說這個世界裡面有很多世界的標準
[00:12:50.200 --> 00:12:51.960]  有很多不同的價值觀
[00:12:51.960 --> 00:12:53.800]  甚至我們有很多不同的試探
[00:12:53.800 --> 00:12:57.240]  影響著我們離開了神
[00:12:57.240 --> 00:13:01.640]  保羅很想先去說要去捨棄一些東西
[00:13:01.640 --> 00:13:03.800]  先再去說建立
[00:13:03.800 --> 00:13:05.400]  其實很想告訴我們
[00:13:05.400 --> 00:13:08.680]  當我們的生命要去追求神的時候
[00:13:08.680 --> 00:13:11.240]  我們說要學習敬虔的時候
[00:13:11.240 --> 00:13:14.040]  原來我們先要去撕掉一些東西
[00:13:14.040 --> 00:13:15.800]  先要去不要一些東西
[00:13:15.800 --> 00:13:19.720]  原來我們要先去放棄那種自我中心的生活
[00:13:19.720 --> 00:13:22.440]  我們才能夠去追隨神
[00:13:22.440 --> 00:13:25.160]  而同樣積極方面是說什麼呢
[00:13:25.160 --> 00:13:27.320]  積極方面你看到有幾個字
[00:13:27.320 --> 00:13:30.600]  自首、公義、敬虔
[00:13:30.600 --> 00:13:33.640]  自首其實同樣是一種節制的意思
[00:13:33.640 --> 00:13:38.200]  就是說我們要對自己的生命有一個節制
[00:13:38.200 --> 00:13:41.000]  我們不是自把自為想怎樣就怎樣
[00:13:41.000 --> 00:13:43.320]  而同樣公義就是說什麼呢
[00:13:43.320 --> 00:13:46.200]  就是我們行事為人有沒有獻出正直
[00:13:46.200 --> 00:13:48.760]  有沒有順理教我們怎樣做的時候
[00:13:48.760 --> 00:13:50.760]  我們就怎樣走出來
[00:13:50.760 --> 00:13:53.080]  第三敬虔就是說
[00:13:53.080 --> 00:13:56.280]  原來我們要過一個蒙神喜悅的生命
[00:13:56.280 --> 00:14:00.680]  什麼是上帝喜悅的事我們就要怎樣去做
[00:14:00.680 --> 00:14:04.360]  當我看到這三點的時候
[00:14:04.360 --> 00:14:05.560]  我就會想起
[00:14:05.560 --> 00:14:08.760]  原來這三點都有一個共同的特點
[00:14:08.760 --> 00:14:12.440]  就是說我們的生命有沒有為生於上帝呢
[00:14:12.440 --> 00:14:16.360]  我們有沒有盡心盡性去愛我們的上帝呢
[00:14:16.360 --> 00:14:20.200]  我們和上帝的關係是怎樣呢
[00:14:20.200 --> 00:14:21.560]  很特別
[00:14:21.560 --> 00:14:23.560]  保羅在頭兩節
[00:14:23.560 --> 00:14:25.560]  他很想告訴我們
[00:14:25.560 --> 00:14:28.760]  原來耶穌基督的犧牲這些事
[00:14:28.760 --> 00:14:30.760]  在N年前已經發生了
[00:14:30.760 --> 00:14:34.200]  但是它不是一個獨立存在的事件
[00:14:34.200 --> 00:14:37.560]  不只是在我們唱歌的時候才感受到
[00:14:37.560 --> 00:14:40.680]  哇上帝的恩典愛很棒很偉大
[00:14:40.680 --> 00:14:42.360]  不是獨立存在的
[00:14:42.360 --> 00:14:44.360]  是同樣影響著我們
[00:14:44.360 --> 00:14:47.880]  現在這一刻我作為人作為基督徒
[00:14:47.880 --> 00:14:50.760]  我怎樣去走我的生命
[00:14:50.760 --> 00:14:54.120]  原來那份恩典是告訴我們
[00:14:54.120 --> 00:14:56.120]  我們已經有一個新的狀態
[00:14:56.120 --> 00:14:57.480]  有一個新的生命的時候
[00:14:57.480 --> 00:15:00.520]  原來我們要繼續去找神
[00:15:00.520 --> 00:15:01.560]  我們要去尋求神
[00:15:01.560 --> 00:15:03.560]  教我們怎樣去生活去活
[00:15:03.560 --> 00:15:06.440]  不過我會問的是
[00:15:06.440 --> 00:15:08.440]  為什麼有時候我們做不到呢
[00:15:08.440 --> 00:15:13.240]  我會說可能有時候我們會進入一個狀態
[00:15:13.240 --> 00:15:15.800]  叫做信仰精神分裂症
[00:15:15.800 --> 00:15:17.080]  就是什麼呢
[00:15:17.080 --> 00:15:19.080]  就是我們在過程中
[00:15:19.080 --> 00:15:22.200]  過去神拯救的恩典
[00:15:22.200 --> 00:15:24.200]  和我要活出新的生命
[00:15:24.200 --> 00:15:26.200]  好像是兩回事
[00:15:26.200 --> 00:15:28.200]  分享一下我一個
[00:15:28.200 --> 00:15:30.200]  過往我和大家一樣
[00:15:30.200 --> 00:15:32.200]  從小上教會到大
[00:15:32.200 --> 00:15:35.160]  我進入經歷過一個什麼歷程呢
[00:15:35.160 --> 00:15:38.200]  我以前上教會的時候
[00:15:38.200 --> 00:15:41.400]  大家都有聽過神的愛
[00:15:41.400 --> 00:15:45.240]  我在教會唱歌的時候會很感動
[00:15:45.240 --> 00:15:47.240]  我就會覺得
[00:15:47.240 --> 00:15:49.240]  講到神的愛的時候
[00:15:49.240 --> 00:15:51.240]  唱歌的時候我就會哭
[00:15:51.240 --> 00:15:53.240]  很感動啊 上帝無條件的愛
[00:15:53.240 --> 00:15:55.240]  很棒啊 很不配啊
[00:15:55.240 --> 00:15:57.240]  上帝祢很愛我啊
[00:15:57.240 --> 00:16:01.240]  但是我回到生活的時候
[00:16:01.240 --> 00:16:03.240]  我都會哭
[00:16:03.240 --> 00:16:05.240]  我哭是什麼呢
[00:16:05.240 --> 00:16:07.240]  主啊 我又犯罪了
[00:16:07.240 --> 00:16:09.240]  我又做錯了
[00:16:09.240 --> 00:16:11.240]  我真的很廢
[00:16:11.240 --> 00:16:13.240]  為什麼啊
[00:16:13.240 --> 00:16:15.240]  我經常都做不到上帝想我做的事
[00:16:15.240 --> 00:16:17.240]  經常說髒話
[00:16:17.240 --> 00:16:19.240]  看一些不應該看的東西
[00:16:19.240 --> 00:16:23.240]  我想
[00:16:23.240 --> 00:16:25.240]  我不知道這是不是大家的寫照
[00:16:25.240 --> 00:16:27.240]  你坐在這裡的時候很開心
[00:16:27.240 --> 00:16:29.240]  但離開了教會之後
[00:16:29.240 --> 00:16:31.240]  就馬上可以說一些不同的髒話
[00:16:31.240 --> 00:16:33.240]  我不知道大家是不是這樣
[00:16:33.240 --> 00:16:35.240]  然後又說對不起啊 上帝
[00:16:35.240 --> 00:16:37.240]  我又說髒話
[00:16:37.240 --> 00:16:39.240]  可能都是大家的生活
[00:16:39.240 --> 00:16:41.240]  我想我們有時候
[00:16:41.240 --> 00:16:43.240]  在某些場合裡面
[00:16:43.240 --> 00:16:45.240]  我們會覺得神的愛很感動
[00:16:45.240 --> 00:16:47.240]  但是那些感動
