
[00:00:00.000 --> 00:00:03.640]  很感恩今天能夠來到大家當中
[00:01:03.000 --> 00:01:05.360]  看著他們去面對很陌生的環境
[00:01:05.360 --> 00:01:07.960]  同時我有一個很特別的經歷
[00:01:07.960 --> 00:01:10.200]  近來又見到很多英國回來的人
[00:01:10.200 --> 00:01:12.040]  他們已經正在回來
[00:01:12.040 --> 00:01:13.920]  回來又見面
[00:01:13.920 --> 00:01:15.280]  回來的時候和他們聊天
[00:01:15.280 --> 00:01:16.160]  他們都有一個感覺
[00:01:16.160 --> 00:01:19.080]  有時候在英國一覺睡醒的時候
[00:01:19.080 --> 00:01:20.600]  第一刻不知道自己在哪裡
[00:01:20.600 --> 00:01:22.960]  第二刻記得自己在哪裡的時候
[00:01:22.960 --> 00:01:25.120]  他再一次提醒自己
[00:01:25.120 --> 00:01:26.280]  為什麼要來了這裡
[00:01:27.440 --> 00:01:29.040]  這個我覺得是一個很特別的經歷
[00:01:29.040 --> 00:01:30.440]  從來沒有想過的經歷
[00:01:30.440 --> 00:01:31.800]  做一次
[00:01:31.800 --> 00:01:32.960]  要convince
[00:01:32.960 --> 00:01:34.960]  要勸服自己
[00:01:34.960 --> 00:01:36.720]  其實我要繼續留在這裡
[00:01:36.720 --> 00:01:39.560]  這個可能是移民的心態
[00:01:39.560 --> 00:01:42.680]  因為他們要面對一個很陌生的環境
[00:01:42.680 --> 00:01:44.720]  但是同樣
[00:01:44.720 --> 00:01:45.640]  留在香港的
[00:01:45.640 --> 00:01:47.480]  我們都要面對一個很陌生的城市
[00:01:47.480 --> 00:01:49.120]  前兩個禮拜回教會
[00:01:49.120 --> 00:01:51.640]  在停車場趕著去上港道的時候
[00:01:51.640 --> 00:01:52.720]  遇到一個弟兄
[00:01:52.720 --> 00:01:54.760]  他說我明天走了
[00:01:55.160 --> 00:01:58.000]  其實已經和他吃了一個話別的午餐
[00:01:58.000 --> 00:01:58.840]  和他一家
[00:01:58.840 --> 00:02:00.200]  但是他這樣說的時候
[00:02:00.200 --> 00:02:01.560]  我心裡也很難過
[00:02:01.560 --> 00:02:03.360]  去和他禱告
[00:02:03.360 --> 00:02:04.280]  弟兄呢
[00:02:04.280 --> 00:02:05.800]  都感動
[00:02:05.800 --> 00:02:06.880]  我都不夠膽再留
[00:02:06.880 --> 00:02:08.280]  我都怕自己很感動
[00:02:08.280 --> 00:02:11.880]  這個可能都是我們很多人的經歷
[00:02:11.880 --> 00:02:14.560]  上個禮拜有機會到天水圍的時候
[00:02:14.560 --> 00:02:18.680]  記起一對馬鞍山的家庭
[00:02:18.680 --> 00:02:20.200]  他們第二天早上要離開
[00:02:20.200 --> 00:02:21.920]  他們就在天水圍一間酒店裡面
[00:02:21.920 --> 00:02:24.000]  通常酒店都是最後的中轉站
[00:02:24.880 --> 00:02:27.000]  就趕去酒店和他們話別
[00:02:27.000 --> 00:02:28.880]  在午夜的時候和他們禱告
[00:02:28.880 --> 00:02:30.760]  心裡也很難過
[00:02:30.760 --> 00:02:33.240]  在7月10號的《明報》
[00:02:33.240 --> 00:02:37.200]  它分析教育局的學生人數統計報告書
[00:02:37.200 --> 00:02:38.680]  它推算
[00:02:38.680 --> 00:02:40.520]  在2021年
[00:02:40.520 --> 00:02:44.400]  大概走了2萬5千個中小學生
[00:02:44.400 --> 00:02:46.800]  而相信還未見頂
[00:02:46.800 --> 00:02:48.880]  它是一個很大的數目
[00:02:48.880 --> 00:02:51.400]  我深信如果大家在教育界裡面
[00:02:51.400 --> 00:02:53.040]  一定被這個數目所震撼
[00:02:53.360 --> 00:02:55.280]  2萬5千個中小學生
[00:02:55.280 --> 00:02:56.440]  淨流出
[00:02:56.440 --> 00:02:58.280]  面對留在香港的我們
[00:02:58.280 --> 00:03:00.160]  也是面對種種的變化
[00:03:00.160 --> 00:03:01.320]  可能我們都覺得
[00:03:01.320 --> 00:03:03.680]  香港有時候都令我們相當陌生
[00:03:03.680 --> 00:03:05.720]  除了政治氣候的變化
[00:03:05.720 --> 00:03:07.360]  我們這一代的香港人
[00:03:07.360 --> 00:03:08.640]  面對著退休
[00:03:08.640 --> 00:03:11.160]  中年家庭的離開香港
[00:03:11.160 --> 00:03:12.960]  勞動人口的減少
[00:03:12.960 --> 00:03:15.160]  和全盛時期的香港
[00:03:15.160 --> 00:03:16.440]  可能是另一個世界
[00:03:16.440 --> 00:03:18.960]  我們已經很少聽人說青少年問題
[00:03:18.960 --> 00:03:20.880]  我記得小時候經常說青少年問題
[00:03:20.880 --> 00:03:23.120]  現在都聽不到人說青少年問題
[00:03:23.240 --> 00:03:25.240]  可能很多已經不是香港
[00:03:25.240 --> 00:03:28.920]  以西傑書我們看的時候
[00:03:28.920 --> 00:03:29.920]  與其
[00:03:29.920 --> 00:03:32.880]  是說他斥責耶路撒冷的罪惡
[00:03:32.880 --> 00:03:34.560]  其實如果大家細心去想
[00:03:34.560 --> 00:03:36.200]  他是向一群
[00:03:36.200 --> 00:03:37.920]  被擄到外邦
[00:03:37.920 --> 00:03:39.760]  住在陌生的環境
[00:03:39.760 --> 00:03:41.240]  那一群
[00:03:41.240 --> 00:03:43.280]  無助無望
[00:03:43.280 --> 00:03:45.440]  一切都不再熟悉的以色列人
[00:03:45.440 --> 00:03:46.640]  說話的書信
[00:03:46.640 --> 00:03:49.040]  他一卷安慰那一群
[00:03:49.040 --> 00:03:51.920]  完全失去了身邊熟悉的一切的人
[00:03:52.240 --> 00:03:53.520]  去怎樣安慰他們
[00:03:53.520 --> 00:03:55.640]  甚至叫他們在陌生的地方
[00:03:55.640 --> 00:03:57.360]  重建神的子民
[00:03:57.360 --> 00:03:58.800]  的一卷書信
[00:03:58.800 --> 00:04:00.120]  如果不是以色列
[00:04:00.120 --> 00:04:01.560]  我們可能猶太人沒有回堂
[00:04:01.560 --> 00:04:02.400]  如果不是以色列
[00:04:02.400 --> 00:04:04.480]  猶太人可能不能夠重聚在巴比倫
[00:04:04.480 --> 00:04:05.560]  如果不是以色列
[00:04:05.560 --> 00:04:08.080]  沒有一群猶太人能夠從巴比倫回歸
[00:04:08.080 --> 00:04:09.680]  去重建耶路撒冷
[00:04:09.680 --> 00:04:12.600]  以色列不是斥責人
[00:04:12.600 --> 00:04:14.600]  他是在安慰一群人
[00:04:14.600 --> 00:04:17.120]  要他們重建一個屬靈的群體
[00:04:17.120 --> 00:04:19.080]  正如今天我們所作的
[00:04:19.080 --> 00:04:21.360]  以色列的
[00:04:21.520 --> 00:04:23.080]  十一章一至十二節
[00:04:23.080 --> 00:04:25.080]  是對耶路撒冷的宣判
[00:04:25.080 --> 00:04:26.680]  但是十四到二十一節
[00:04:26.680 --> 00:04:29.520]  是對陌生群體的安慰
[00:04:29.520 --> 00:04:31.320]  我想我們一起這樣去讀
[00:04:31.320 --> 00:04:33.240]  我請弟兄讀一至十二節
[00:04:33.240 --> 00:04:34.520]  我會讀第十三節
[00:04:34.520 --> 00:04:35.360]  一個很特別的經文
[00:04:35.360 --> 00:04:36.800]  然後姐妹讀十四到二十一節
[00:04:36.800 --> 00:04:38.520]  然後我們一起讀二十二到二十五節
[00:04:38.520 --> 00:04:39.640]  到時候再提醒大家
[00:04:39.640 --> 00:04:41.520]  我首先請弟兄
[00:04:41.520 --> 00:04:43.000]  讀一至十二節
[00:04:43.000 --> 00:04:43.800]  好,我們一起讀
[00:04:43.800 --> 00:04:44.800]  一、二、三
[00:04:44.800 --> 00:04:47.080]  靈將我舉起
[00:04:47.080 --> 00:04:49.640]  帶我到耶和華聖殿
[00:04:49.640 --> 00:04:51.920]  面向東方的東門
[00:04:51.920 --> 00:04:55.320]  看啊,門口有二十五個人
[00:04:55.320 --> 00:04:58.640]  我見其中有百姓的領袖
[00:04:58.640 --> 00:05:00.400]  亞索的兒子
[00:05:00.400 --> 00:05:03.800]  亞撒尼亞和比萊亞的兒子
[00:05:03.800 --> 00:05:04.800]  彼拉提
[00:05:04.800 --> 00:05:06.720]  耶和華對我說
[00:05:06.720 --> 00:05:10.520]  人子啊,他們就是圖謀罪孽
[00:05:10.520 --> 00:05:13.800]  在這城中設計惡謀的人
[00:05:13.800 --> 00:05:18.600]  他們說蓋房屋的時候尚未臨近
[00:05:18.880 --> 00:05:21.520]  這城是窩,我們是獄
[00:05:21.520 --> 00:05:25.480]  人子啊,因此你當說預言
[00:05:25.480 --> 00:05:27.960]  說預言攻擊他們
[00:05:27.960 --> 00:05:31.400]  耶和華的靈降在我身上
[00:05:31.400 --> 00:05:32.400]  對我說
[00:05:32.400 --> 00:05:33.720]  你當說
[00:05:33.720 --> 00:05:35.680]  耶和華如此說
[00:05:35.680 --> 00:05:37.360]  以色列家啊
[00:05:37.360 --> 00:05:38.920]  你們所說的
[00:05:38.920 --> 00:05:41.240]  你們心裡所想的
[00:05:41.240 --> 00:05:42.720]  我都知道
[00:05:42.720 --> 00:05:46.400]  你們在這城裡大行屠殺
[00:05:46.680 --> 00:05:49.280]  被殺的人遍滿街道
[00:05:49.280 --> 00:05:52.200]  所以主耶和華如此說
[00:05:52.200 --> 00:05:55.520]  你們在城中殺的人是獄
[00:05:55.520 --> 00:05:57.120]  這城是窩
[00:05:57.120 --> 00:06:00.840]  你們卻要從其中被帶出去
[00:06:00.840 --> 00:06:02.760]  你們怕刀劍
[00:06:02.760 --> 00:06:06.080]  我卻要使刀劍臨到你們
[00:06:06.080 --> 00:06:08.480]  這是主耶和華說的
[00:06:08.480 --> 00:06:12.640]  我要把你們從這城中帶出去
[00:06:12.640 --> 00:06:15.280]  交在外邦人的手裡
[00:06:15.600 --> 00:06:19.120]  並要在你們中間施行審判
[00:06:19.120 --> 00:06:21.960]  你們要撲倒在刀下
[00:06:21.960 --> 00:06:25.920]  我必在以色列的邊界審判你們
[00:06:25.920 --> 00:06:29.120]  你們就知道我是耶和華
[00:06:29.120 --> 00:06:31.960]  這城必不作你們的窩
[00:06:31.960 --> 00:06:34.640]  你們也不作窩中的獄
[00:06:34.640 --> 00:06:38.600]  我要在以色列的邊界審判你們
[00:06:38.600 --> 00:06:41.920]  你們就知道我是耶和華
[00:06:41.920 --> 00:06:45.040]  因為你們不遵行我的律例
[00:06:45.320 --> 00:06:47.680]  也不順從我的典章
[00:06:47.680 --> 00:06:51.720]  確隨從你們四位列國的規條
[00:06:51.720 --> 00:06:52.840]  請聽我讀出這一節
[00:06:52.840 --> 00:06:54.360]  我正說預言的時候
[00:06:54.360 --> 00:06:56.680]  比拿亞的兒子比拉提死了
[00:06:56.680 --> 00:06:59.200]  於是我臉伏在地大聲呼叫
[00:06:59.200 --> 00:07:01.320]  說:主耶和華
[00:07:01.320 --> 00:07:03.920]  你要把以色列所剩餘的人
[00:07:03.920 --> 00:07:05.840]  都滅絕正盡嗎?
[00:07:05.840 --> 00:07:08.480]  我請姐妹讀14節一直到21節
[00:07:08.480 --> 00:07:09.360]  1、2、3
[00:07:09.360 --> 00:07:12.240]  耶和華的話臨到我說
[00:07:12.520 --> 00:07:15.480]  人子啊!耶路撒冷的居民
[00:07:15.480 --> 00:07:19.600]  對你的兄弟、你的本家、你的親屬
[00:07:19.600 --> 00:07:22.600]  以色列全家所有的人說
[00:07:22.600 --> 00:07:25.040]  你們遠離耶和華吧
[00:07:25.040 --> 00:07:28.160]  這地是次給我們遺孽的
[00:07:28.160 --> 00:07:32.240]  所以你當說:主耶和華如此說
[00:07:32.240 --> 00:07:37.080]  我雖將以色列全家遠遠流放到列國
[00:07:37.080 --> 00:07:39.920]  使他們分散在列邦
[00:07:40.160 --> 00:07:43.320]  我卻要在他們所到的列邦
[00:07:43.320 --> 00:07:46.160]  暫時作他們的聖所
[00:07:46.160 --> 00:07:49.600]  你當說:主耶和華如此說
[00:07:49.600 --> 00:07:53.040]  我必從萬民中召集你們
[00:07:53.040 --> 00:07:56.720]  從分散的列邦中聚集你們
[00:07:56.720 --> 00:08:00.080]  又將以色列地次給你們
[00:08:00.080 --> 00:08:02.360]  他們到了那裡
[00:08:02.360 --> 00:08:06.240]  必從其中除掉一切可憎之物
[00:08:06.240 --> 00:08:07.800]  可厭的事
[00:08:08.120 --> 00:08:11.000]  我要使他們有合一的心
[00:08:11.000 --> 00:08:14.840]  也要將生靈放在你們裡面
[00:08:14.840 --> 00:08:18.920]  又從他們的肉體中除掉錫心
[00:08:18.920 --> 00:08:21.120]  賜給他們肉心
[00:08:21.120 --> 00:08:24.000]  使他們順從我的律例
[00:08:24.000 --> 00:08:26.920]  謹守遵行我的典章
[00:08:26.920 --> 00:08:29.560]  他們要作我的子民
[00:08:29.560 --> 00:08:31.800]  我要作他們的臣
[00:08:31.800 --> 00:08:35.880]  至於那些心中隨從可憎之物
[00:08:35.880 --> 00:08:37.720]  可厭的事的人
[00:08:38.000 --> 00:08:40.360]  我必照他們所做的
[00:08:40.360 --> 00:08:42.720]  報應在他們頭上
[00:08:42.720 --> 00:08:45.200]  這是主耶和華說的
[00:08:45.200 --> 00:08:46.920]  我們一起讀最後幾節
[00:08:46.920 --> 00:08:47.760]  一二三
[00:08:47.760 --> 00:08:51.280]  於是基路伯展開翅膀
[00:08:51.280 --> 00:08:54.040]  輪子都在他們旁邊
[00:08:54.040 --> 00:08:58.080]  在他們上面有以色列神的榮耀
[00:08:58.080 --> 00:09:01.760]  耶和華的榮耀從城中上升
[00:09:01.760 --> 00:09:04.920]  停在城東的那座山上
[00:09:04.920 --> 00:09:06.880]  靈將我舉起
[00:09:07.160 --> 00:09:11.600]  在意象中神的靈將我帶回迦勒底
[00:09:11.600 --> 00:09:14.320]  到秘魯的人那裡
[00:09:14.320 --> 00:09:19.480]  之後我所見的意象就離我上升去了
[00:09:19.480 --> 00:09:23.480]  我就把耶和華指示我的一切事
[00:09:23.480 --> 00:09:26.120]  都說給秘魯的人聽
[00:09:26.120 --> 00:09:28.720]  以西傑最後那句
[00:09:28.720 --> 00:09:30.560]  他說他將耶和華指示他的事
[00:09:30.560 --> 00:09:32.560]  說給一切秘魯的人聽
[00:09:32.560 --> 00:09:35.320]  秘魯的人就是在陌生地方的人
[00:09:35.400 --> 00:09:37.240]  是神要重建的一群人
[00:09:37.240 --> 00:09:40.120]  十一章是整個一至十一章的段落結束
[00:09:40.120 --> 00:09:41.480]  在以色列書中的第一章
[00:09:41.480 --> 00:09:43.000]  我們看到神的榮耀
[00:09:43.000 --> 00:09:45.160]  去到秘魯的子民那裡
[00:09:45.160 --> 00:09:46.360]  去到巴比倫
[00:09:46.360 --> 00:09:47.760]  到了第八章的時候
[00:09:47.760 --> 00:09:51.440]  神很神奇地將以色列帶回耶路撒冷
[00:09:51.440 --> 00:09:52.880]  這是一個事實
[00:09:52.880 --> 00:09:54.800]  不是一個意象那麼簡單
[00:09:54.800 --> 00:09:58.080]  神是將以色列從巴比倫帶到耶路撒冷
[00:09:58.080 --> 00:10:00.000]  回到祂很熟悉的故鄉
[00:10:00.000 --> 00:10:02.720]  在那裡祂看到耶路撒冷種種的惡行
[00:10:02.720 --> 00:10:03.800]  八至十節
[00:10:03.800 --> 00:10:05.080]  我們上個星期聽過
[00:10:05.320 --> 00:10:06.760]  最後是十一章
[00:10:06.760 --> 00:10:09.320]  用神的榮耀最後離開了耶路撒冷
[00:10:09.320 --> 00:10:10.480]  做一個結束
[00:10:10.480 --> 00:10:12.680]  一個完整的訊息
[00:10:12.680 --> 00:10:15.000]  神的榮耀在巴比倫
[00:10:15.000 --> 00:10:17.120]  神的榮耀離開了耶路撒冷
[00:10:17.120 --> 00:10:19.040]  在這個訊息裡
[00:10:19.040 --> 00:10:21.640]  以色列很想跟我們說
[00:10:21.640 --> 00:10:24.640]  熟悉的並不是最安全的地方
[00:10:24.640 --> 00:10:27.000]  以色列在它熟悉的故鄉
[00:10:27.000 --> 00:10:28.440]  看到熟悉的人物
[00:10:28.440 --> 00:10:29.560]  兩個領袖
[00:10:29.560 --> 00:10:30.600]  甚至有名字
[00:10:30.600 --> 00:10:31.680]  叫比拉提
[00:10:31.680 --> 00:10:33.880]  他們覺得自己很安全
[00:10:33.880 --> 00:10:34.920]  在以色列書中
[00:10:35.240 --> 00:10:36.880]  第十一章一至四節
[00:10:36.880 --> 00:10:38.800]  靈將以色列舉起
[00:10:38.800 --> 00:10:41.320]  帶到耶華聖殿面向東面的門
[00:10:41.320 --> 00:10:42.080]  在第二節
[00:10:42.080 --> 00:10:42.800]  耶華對他們說
[00:10:42.800 --> 00:10:45.760]  「人子啊!他們就是圖謀罪孽
[00:10:45.760 --> 00:10:47.960]  在這城中設計惡謀的人
[00:10:47.960 --> 00:10:50.760]  他們說蓋房屋的時候尚未臨近
[00:10:50.760 --> 00:10:51.880]  這城是窩
[00:10:51.880 --> 00:10:52.640]  我們是獄
[00:10:52.640 --> 00:10:54.720]  人子啊!因此你當說預言
[00:10:54.720 --> 00:10:56.880]  說預言攻擊他們」
[00:10:56.880 --> 00:10:59.160]  這群領袖
[00:10:59.160 --> 00:11:00.440]  在耶路撒冷
[00:11:00.440 --> 00:11:02.280]  在他們很熟悉的城市
[00:11:02.280 --> 00:11:03.400]  他們覺得很安全
[00:11:03.400 --> 00:11:05.760]  說這城就像鐵鍋一樣保護著他們
[00:11:05.760 --> 00:11:07.520]  他們說我們就是裡面的鮮肉
[00:11:07.520 --> 00:11:08.920]  我們現在經常用這個詞
[00:11:08.920 --> 00:11:10.240]  只是加個小字
[00:11:10.240 --> 00:11:13.400]  他們說我們是裡面的上好的肉
[00:11:13.400 --> 00:11:15.560]  我們在這裡保護得最好
[00:11:15.560 --> 00:11:16.800]  但是
[00:11:16.800 --> 00:11:20.120]  以色列人為什麼覺得
[00:11:20.120 --> 00:11:21.720]  耶路撒冷這麼安全呢?
[00:11:21.720 --> 00:11:23.960]  如果大家記得大約一百年前
[00:11:23.960 --> 00:11:26.600]  當亞述人攻打耶路撒冷的時候
[00:11:26.600 --> 00:11:27.840]  神的天使
[00:11:27.840 --> 00:11:29.280]  為了保護耶路撒冷
[00:11:29.280 --> 00:11:33.320]  居然一晚出去殺死了十八萬五千亞述軍隊
[00:11:33.320 --> 00:11:35.400]  所以以色列人一百年來都有一個概念
[00:11:35.400 --> 00:11:37.240]  就是神一定會保護這座城
[00:11:37.240 --> 00:11:38.720]  因為聖殿在裡面
[00:11:38.720 --> 00:11:40.440]  因為聖殿在裡面
[00:11:40.440 --> 00:11:41.880]  因為聖殿在裡面
[00:11:41.880 --> 00:11:43.760]  所以神一定會保護
[00:11:43.760 --> 00:11:46.440]  但是在同時期的先知耶利米
[00:11:46.440 --> 00:11:48.480]  他在耶利米書第七章說
[00:11:48.480 --> 00:11:49.680]  「你不要聽虛方的話
[00:11:49.680 --> 00:11:50.560]  這是耶華的殿
[00:11:50.560 --> 00:11:51.440]  這是耶華的殿
[00:11:51.440 --> 00:11:52.600]  這是耶華的殿」
[00:11:52.600 --> 00:11:55.760]  你不要以為耶華的殿就會有人保護你
[00:11:55.760 --> 00:11:57.640]  因為時間過了
[00:11:57.640 --> 00:11:59.120]  城市變了
[00:11:59.120 --> 00:12:01.800]  我們在三段經文看到
[00:12:01.800 --> 00:12:03.800]  為什麼這群人覺得很安全的時候
[00:12:03.800 --> 00:12:05.880]  他們說我們不用急於建房屋
[00:12:05.880 --> 00:12:08.440]  為什麼他們不用急於建房屋
[00:12:08.440 --> 00:12:10.120]  我們看三段經文看到
[00:12:10.120 --> 00:12:10.640]  第一
[00:12:10.640 --> 00:12:12.240]  在一章二節
[00:12:12.240 --> 00:12:13.560]  他們圖謀罪孽
[00:12:13.560 --> 00:12:14.720]  在城中設計惡謀
[00:12:14.720 --> 00:12:15.680]  他們的惡謀是什麼呢
[00:12:15.680 --> 00:12:16.520]  第五第六節
[00:12:16.520 --> 00:12:18.440]  耶華的靈供在我身上對我說
[00:12:18.440 --> 00:12:20.520]  「你當說主耶華如此說
[00:12:20.520 --> 00:12:22.000]  以色列家你們所說的
[00:12:22.000 --> 00:12:23.680]  心裡所想的我都知道
[00:12:23.680 --> 00:12:26.040]  你們在這城裡大行殺戮
[00:12:26.040 --> 00:12:28.120]  被殺的人遍滿街道」
[00:12:28.120 --> 00:12:30.160]  他們在耶路撒冷的城裡面
[00:12:30.160 --> 00:12:31.880]  不斷殺人這群領袖
[00:12:31.880 --> 00:12:33.400]  為什麼他們要不斷殺人呢
[00:12:33.400 --> 00:12:35.080]  第三段經文
[00:12:35.080 --> 00:12:37.480]  說出他們殺戮的原因
[00:12:37.480 --> 00:12:38.560]  在十一章第十六節
[00:12:38.560 --> 00:12:42.040]  耶路撒冷的居民對被擄的人說
[00:12:42.040 --> 00:12:43.920]  「你們遠離耶華華
[00:12:43.920 --> 00:12:45.800]  這個地是賜給我們為業的」
[00:12:45.800 --> 00:12:47.720]  原來這群新興的領袖
[00:12:47.720 --> 00:12:49.000]  他們在想一件事情
[00:12:49.000 --> 00:12:50.840]  既然一代人被抓去巴比倫
[00:12:50.840 --> 00:12:52.440]  剩下來的田產是誰的
[00:12:52.440 --> 00:12:53.280]  就是我們的
[00:12:53.280 --> 00:12:54.840]  我們可以在這裡做什麼
[00:12:54.840 --> 00:12:56.160]  我們就殺了其他人
[00:12:56.160 --> 00:12:57.960]  我們就拿了其他的土地
[00:12:57.960 --> 00:12:59.280]  所以不用急於建房屋
[00:12:59.280 --> 00:13:00.560]  因為這座城這麼安全
[00:13:00.560 --> 00:13:02.280]  我們在這麼安全的城裡面
[00:13:02.280 --> 00:13:03.480]  在這麼熟悉的城裡面
[00:13:03.480 --> 00:13:04.400]  不斷努力
[00:13:04.400 --> 00:13:05.760]  不斷累積資產
[00:13:05.760 --> 00:13:07.600]  不斷加強我們的貧富懸殊
[00:13:07.600 --> 00:13:09.120]  以至我們繼續生活
[00:13:09.120 --> 00:13:12.400]  相同的故事
[00:13:12.400 --> 00:13:14.800]  令我想起早前看了一本書
[00:13:14.800 --> 00:13:17.920]  叫《太陽旗下的十字架》
[00:13:17.920 --> 00:13:19.920]  是在說日治時期
[00:13:19.920 --> 00:13:21.360]  香港教會的情況
[00:13:21.360 --> 00:13:24.080]  裡面引用了劉允信神父
[00:13:24.080 --> 00:13:26.120]  寫了一本書叫《烽火十八日》
[00:13:26.120 --> 00:13:27.920]  說到第二次世界大戰的時候
[00:13:27.920 --> 00:13:29.920]  日本人到了新界
[00:13:29.920 --> 00:13:31.000]  就是羅湖北面
[00:13:31.000 --> 00:13:32.640]  將會攻過來
[00:13:32.640 --> 00:13:33.400]  英軍呢
[00:13:33.400 --> 00:13:34.920]  退守香港島
[00:13:34.920 --> 00:13:37.120]  當英軍退守香港島的兩天之間
[00:13:37.120 --> 00:13:38.080]  有二萬人
[00:13:38.080 --> 00:13:39.200]  有二萬人很多
[00:13:39.200 --> 00:13:41.360]  從香港島偷渡過來九龍
[00:13:41.360 --> 00:13:42.840]  那二萬人偷渡過來九龍做什麼呢
[00:13:42.840 --> 00:13:43.480]  大家想一下
[00:13:43.480 --> 00:13:46.440]  大家想一下當時九龍沒有軍隊
[00:13:46.440 --> 00:13:47.760]  沒有警察
[00:13:47.760 --> 00:13:49.760]  那二萬人就衝過來
[00:13:49.760 --> 00:13:50.920]  打家劫舍
[00:13:50.920 --> 00:13:53.120]  書裡面寫到九龍當時的警方
[00:13:53.120 --> 00:13:56.280]  喊殺聲和慘叫聲四處可聞
[00:13:56.280 --> 00:13:57.840]  昔日繁華的市區
[00:13:57.840 --> 00:13:59.840]  竟然變成了一個活地獄
[00:13:59.840 --> 00:14:02.040]  一個很熟悉的地方
[00:14:02.040 --> 00:14:03.920]  因為當時沒有軍隊沒有警察
[00:14:03.920 --> 00:14:05.160]  日軍又沒有進城的時候
[00:14:05.160 --> 00:14:07.480]  就成為一個很大擄掠的地方
[00:14:07.480 --> 00:14:11.200]  一個舊日政權的崩潰
[00:14:11.200 --> 00:14:13.000]  在耶路撒冷新的政權
[00:14:13.000 --> 00:14:14.280]  就殺人越貨
[00:14:14.280 --> 00:14:15.720]  他們說建屋的地方
[00:14:15.720 --> 00:14:16.520]  的日子還不夠
[00:14:16.520 --> 00:14:17.720]  因為還不近
[00:14:17.720 --> 00:14:19.320]  因為他們還想搶多點土地
[00:14:19.320 --> 00:14:20.720]  建多點房屋
[00:14:20.720 --> 00:14:22.440]  才日後再建多點房屋
[00:14:22.440 --> 00:14:24.840]  他們好像很有安全感
[00:14:24.840 --> 00:14:25.680]  在耶路撒冷
[00:14:27.160 --> 00:14:29.280]  但是還是一種邪惡的安全感
[00:14:29.280 --> 00:14:32.000]  神知道他們心裡所想的
[00:14:32.000 --> 00:14:33.080]  所以他吩咐以西傑
[00:14:33.080 --> 00:14:34.800]  作預言攻擊他們
[00:14:34.800 --> 00:14:35.800]  在七節十節
[00:14:35.800 --> 00:14:37.080]  所以主耶華這樣說
[00:14:37.080 --> 00:14:39.040]  「你們在城中殺的人是獄
[00:14:39.040 --> 00:14:40.160]  這城是窩
[00:14:40.160 --> 00:14:42.080]  你們卻要從其中被帶出去
[00:14:42.080 --> 00:14:43.440]  你們怕刀劍
[00:14:43.440 --> 00:14:45.360]  我卻要使刀劍臨到你們
[00:14:45.360 --> 00:14:46.600]  這是主耶華說的
[00:14:46.600 --> 00:14:49.400]  我要把你們從這城中帶出去
[00:14:49.400 --> 00:14:50.840]  交在外邦人的手裡
[00:14:50.840 --> 00:14:53.200]  且要在你們中間施行審判
[00:14:53.200 --> 00:14:54.760]  你們要撲倒在刀下
[00:14:54.760 --> 00:14:57.040]  我必在以色列的邊界審判
[00:14:57.040 --> 00:14:59.160]  你們就知道我是耶和華」
[00:14:59.160 --> 00:15:01.880]  神再次用窩和獄的比喻
[00:15:01.880 --> 00:15:03.880]  他說如果這城是窩的話
[00:15:03.880 --> 00:15:05.440]  獄中的獄就不是你們
