
[00:00:00.000 --> 00:00:03.640]  我們今天能夠健健康康、精精神神
[00:02:40.080 --> 00:02:42.160]  第一眼看到什麼
[00:02:42.160 --> 00:02:47.400]  其實是反映著你內心的角度和思考模式
[00:02:47.400 --> 00:02:51.120]  如果第一眼看到有三隻小鳥在翻雀巢
[00:02:51.120 --> 00:02:55.160]  還留意到樹洞裡有兩隻嬰兒
[00:02:55.160 --> 00:02:59.000]  就代表你是一個微觀的人
[00:02:59.000 --> 00:03:04.600]  你是具有在任何情況下都能夠觀察入微的能力
[00:03:04.600 --> 00:03:05.400]  嗯
[00:03:05.400 --> 00:03:06.480]  看看是否中了
[00:03:06.480 --> 00:03:08.720]  你自己想想是否這樣
[00:03:08.720 --> 00:03:12.080]  雖然注重細節是一件好事
[00:03:12.080 --> 00:03:15.480]  但有時候會妨礙了對整體的判斷
[00:03:15.480 --> 00:03:18.720]  甚至有時候會因為這樣而做錯了決定
[00:03:18.720 --> 00:03:19.960]  相反來說
[00:03:19.960 --> 00:03:22.760]  如果你第一眼看到一位女士
[00:03:22.760 --> 00:03:25.360]  很浪漫地仍望著遠方的話
[00:03:25.360 --> 00:03:28.200]  就代表你是一個宏觀的人
[00:03:28.200 --> 00:03:33.400]  看衝大局的你具有快速閱覽、收集和整理數據的能力
[00:03:33.400 --> 00:03:35.360]  是的
[00:03:35.360 --> 00:03:38.560]  第一眼看到一位女士仍望著遠方
[00:03:38.560 --> 00:03:40.400]  你具有觀察大局的能力
[00:03:40.400 --> 00:03:42.920]  將全部心思放在大局之上
[00:03:42.920 --> 00:03:47.360]  你就能夠形成女士望向遠方
[00:03:47.360 --> 00:03:51.000]  不過放在大局之上也有限制
[00:03:51.000 --> 00:03:54.360]  就是往往會錯過重要的細節
[00:03:54.360 --> 00:03:57.400]  是的,弟兄姊妹
[00:03:57.400 --> 00:03:59.520]  人原來就是這麼有限
[00:03:59.520 --> 00:04:01.880]  很容易會顧此失彼
[00:04:01.880 --> 00:04:05.800]  當我們面對人生各種挑戰的時候
[00:04:05.800 --> 00:04:10.440]  或者我們被一些突如其來的艱難嚇一嚇
[00:04:10.440 --> 00:04:13.160]  我們害怕會迷惘
[00:04:13.160 --> 00:04:18.760]  令我們看不見人生這幅大圖畫裡最重要的事情
[00:04:18.760 --> 00:04:22.400]  故此,今天我們要思想的經文
[00:04:22.400 --> 00:04:24.760]  就記載在詩篇第46篇
[00:04:24.760 --> 00:04:28.360]  詩人呼籲一群面對患難的人
[00:04:28.360 --> 00:04:31.760]  要將目光放在最重要的事上
[00:04:31.760 --> 00:04:36.400]  我邀請大家分三個段落去讀經文
[00:04:36.400 --> 00:04:38.560]  我邀請弟兄先讀第一個段落
[00:04:38.560 --> 00:04:40.240]  就是一至三節
[00:04:40.240 --> 00:04:42.920]  接著姐妹就會讀四至七節
[00:04:42.920 --> 00:04:45.960]  最後一部分,八至十一節由我讀出
[00:04:45.960 --> 00:04:49.320]  在PowerPoint左上角會有顏色的提示
[00:04:49.320 --> 00:04:50.640]  輪到誰讀
[00:04:50.640 --> 00:04:53.040]  弟兄姐妹,當你讀的時候
[00:04:53.040 --> 00:04:56.280]  留意一下黃色光影的地方
[00:04:56.280 --> 00:05:02.360]  究竟詩人在詩篇裡說的最重要的是什麼事情呢?
[00:05:02.360 --> 00:05:05.080]  我們就弟兄預備了
[00:05:05.080 --> 00:05:06.880]  一二三,起
[00:05:06.880 --> 00:05:08.880]  (詩篇中)
[00:05:08.880 --> 00:05:28.880]  (詩篇中)
[00:05:28.880 --> 00:05:29.880]  姐妹
[00:05:29.880 --> 00:05:31.280]  (詩篇中)
[00:05:31.280 --> 00:06:00.680]  (詩篇中)
[00:06:00.680 --> 00:06:14.680]  (詩篇中)
[00:06:14.680 --> 00:06:15.680]  (詩篇中)
[00:06:15.680 --> 00:06:24.680]  (詩篇中)
[00:06:24.680 --> 00:06:32.680]  (詩篇中)
[00:06:32.680 --> 00:06:50.680]  (詩篇中)
[00:06:50.680 --> 00:06:56.280]  《詩篇》四十六篇是一篇可拉後裔的詩歌
[00:06:56.280 --> 00:06:58.280]  至於它的寫作年代
[00:06:58.280 --> 00:07:01.680]  過往有不同的聖經學者都盡說紛紜
[00:07:01.680 --> 00:07:06.080]  在這篇《詩篇》結構非常清楚和鮮明
[00:07:06.080 --> 00:07:07.880]  共有三個段落
[00:07:07.880 --> 00:07:10.680]  每個段落都用「細拉」去分隔
[00:07:10.680 --> 00:07:13.280]  「細拉」是一句音樂術語
[00:07:13.280 --> 00:07:16.880]  提示唱的人要稍作停頓
[00:07:16.880 --> 00:07:19.480]  當詩歌唱到那一處的時候
[00:07:19.480 --> 00:07:20.480]  停一停的時候
[00:07:20.480 --> 00:07:24.680]  就給聽的人有空間去沉澱和祈禱
[00:07:24.680 --> 00:07:26.480]  「頂姐妹」
[00:07:26.480 --> 00:07:29.880]  什麼是不能奪走的福氣呢?
[00:07:29.880 --> 00:07:32.480]  或者對於我們一般人來說
[00:07:32.480 --> 00:07:38.680]  福氣就是一生都能夠免於任何的困難和挑戰
[00:07:38.680 --> 00:07:40.280]  凡事都順利
[00:07:40.280 --> 00:07:42.280]  例如小時候讀書的時候
[00:07:42.280 --> 00:07:43.880]  考試一定有100分
[00:07:43.880 --> 00:07:45.680]  升學又比人快
[00:07:45.680 --> 00:07:47.680]  順利過了所有的關
[00:07:47.680 --> 00:07:51.280]  出來工作又遇到賞識自己的好上司
[00:07:51.280 --> 00:07:53.480]  事業穩步高升
[00:07:53.480 --> 00:07:57.080]  結婚之後就從此快快樂樂地生活
[00:07:57.080 --> 00:07:58.480]  無憂無慮
[00:07:58.480 --> 00:08:00.280]  子女又乖又聽話
[00:08:00.280 --> 00:08:01.680]  讀書不用吵
[00:08:01.680 --> 00:08:03.680]  自動考到很高分
[00:08:03.680 --> 00:08:06.280]  家人個個都身體健康
[00:08:06.280 --> 00:08:08.480]  自己又吃得好、睡得好
[00:08:08.480 --> 00:08:11.680]  圍繞著全部自己的都是好同事
[00:08:11.680 --> 00:08:14.080]  愛惜自己的朋友和弟兄姊妹
[00:08:14.080 --> 00:08:15.280]  你說好不好?
[00:08:15.280 --> 00:08:16.080]  (很好)
[00:08:16.080 --> 00:08:19.080]  很好,還不是福氣?
[00:08:19.080 --> 00:08:20.480]  弟兄姊妹剛才所說的
[00:08:20.480 --> 00:08:22.880]  是呀,全部都是福氣
[00:08:22.880 --> 00:08:24.880]  只不過這些福氣
[00:08:24.880 --> 00:08:29.680]  並不是人類能夠操控、掌控的
[00:08:29.680 --> 00:08:33.680]  有些時候有些福氣會隨著時間流逝
[00:08:33.680 --> 00:08:34.680]  例如什麼呢?
[00:08:34.680 --> 00:08:36.880]  就是即使你很努力
[00:08:36.880 --> 00:08:38.480]  保持得很好
[00:08:38.480 --> 00:08:39.880]  所以說是什麼呢?
[00:08:39.880 --> 00:08:41.480]  就是歲月會怎樣?
[00:08:41.480 --> 00:08:42.880]  真的會催人老
[00:08:42.880 --> 00:08:44.680]  催你老
[00:08:44.680 --> 00:08:51.480]  人老了,精神和體力都差一截
[00:08:51.480 --> 00:08:54.480]  又或者突然知道自己患了重病
[00:08:54.480 --> 00:08:56.080]  失去了健康
[00:08:56.080 --> 00:08:59.280]  又或者因為環球經濟的轉差
[00:08:59.280 --> 00:09:01.080]  明明自己都很好
[00:09:01.080 --> 00:09:03.680]  在一間大公司那裡打算退休
[00:09:03.680 --> 00:09:04.880]  突然裁員
[00:09:04.880 --> 00:09:07.480]  失去了一份安穩的工作
[00:09:07.480 --> 00:09:09.080]  又或者因為移民潮
[00:09:09.080 --> 00:09:12.080]  跟你從小玩到大的家人、朋友
[00:09:12.080 --> 00:09:14.480]  弟兄姊妹突然都沒有了
[00:09:14.480 --> 00:09:16.080]  弟兄姊妹,人長大了
[00:09:16.080 --> 00:09:20.280]  我們有時候也會為自己失去的福氣
[00:09:20.280 --> 00:09:24.280]  而感到沮喪,甚至慨嘆
[00:09:24.280 --> 00:09:26.880]  但只不過我們有沒有看到
[00:09:26.880 --> 00:09:28.280]  在我們生命裡
[00:09:28.280 --> 00:09:31.880]  原來有一種沒有人能夠拿走的福氣
[00:09:31.880 --> 00:09:33.280]  剛才讀經的時候
[00:09:33.280 --> 00:09:34.880]  不知道大家有沒有留意
[00:09:34.880 --> 00:09:38.280]  黃色高光的部分是什麼呢?
[00:09:38.280 --> 00:09:40.080]  是啊,大家很厲害
[00:09:40.080 --> 00:09:44.080]  在46篇裡不斷重複一個主題
[00:09:44.080 --> 00:09:46.880]  就是「神是我們的避難所」
[00:09:46.880 --> 00:09:48.480]  短短11節的經文
[00:09:48.480 --> 00:09:50.480]  詩人三次宣告
[00:09:50.480 --> 00:09:52.480]  神是我們的避難所
[00:09:52.480 --> 00:09:55.280]  並且詩人用了兩幅圖畫
[00:09:55.280 --> 00:10:00.080]  去形容人世間最惡劣的境況
[00:10:00.080 --> 00:10:03.080]  第一幅圖畫是講大自然的災害
[00:10:03.080 --> 00:10:05.280]  從海嘯山崩開始
[00:10:05.280 --> 00:10:08.280]  一直說引來的情況就是
[00:10:08.280 --> 00:10:11.480]  其中的水須澎湃翻騰
[00:10:11.480 --> 00:10:14.080]  山因為海嘯而顫抖
[00:10:14.080 --> 00:10:17.280]  看到地震、海嘯這些天然災害
[00:10:17.280 --> 00:10:21.080]  人懼怕和恐慌是很自然不過的事情
[00:10:21.080 --> 00:10:25.080]  詩人卻說「我們也不害怕」
[00:10:25.080 --> 00:10:28.680]  第二幅圖畫是描述到
[00:10:28.680 --> 00:10:30.880]  人間最令人害怕的情況
[00:10:30.880 --> 00:10:32.280]  就是戰爭
[00:10:32.280 --> 00:10:36.080]  第九節詩人描寫到戰爭非常厲害
[00:10:36.080 --> 00:10:38.280]  甚至遍滿全世界
[00:10:38.280 --> 00:10:40.680]  有弓、有槍、有戰車
[00:10:40.680 --> 00:10:42.480]  無休止的爭戰
[00:10:42.480 --> 00:10:45.080]  失去了和平和公義
[00:10:45.080 --> 00:10:48.480]  在朝不保夕、人心慌亂的時代
[00:10:48.480 --> 00:10:50.880]  詩人說要宣告
[00:10:50.880 --> 00:10:53.480]  神是我們的避難所
[00:10:53.480 --> 00:10:55.480]  鼎子妹所說的避難所
[00:10:55.480 --> 00:11:00.280]  並不是我們現代人所想的避難所
[00:11:00.280 --> 00:11:02.080]  或者叫做收容所
[00:11:02.080 --> 00:11:05.880]  很多時候我們過往天氣冷的時候
[00:11:05.880 --> 00:11:06.880]  寒冷天氣警告
[00:11:06.880 --> 00:11:08.480]  新聞報告就會說
[00:11:08.480 --> 00:11:13.080]  民政事務總署會開放很多臨時的避寒中心
[00:11:13.080 --> 00:11:14.280]  給市民使用
[00:11:14.280 --> 00:11:16.880]  這些臨時的避寒中心
[00:11:16.880 --> 00:11:18.880]  提供給有需要的人
[00:11:18.880 --> 00:11:21.680]  幾張毛毯、簡單的食物、熱飲
[00:11:21.680 --> 00:11:24.080]  或者一晚的棲身地方
[00:11:24.080 --> 00:11:27.480]  只不過詩篇46篇所說的避難所
[00:11:27.480 --> 00:11:29.880]  並不是這麼簡單和短暫
[00:11:29.880 --> 00:11:32.280]  神是我們的避難所
[00:11:32.280 --> 00:11:34.080]  避難所在希伯來文
[00:11:34.080 --> 00:11:36.880]  是有避難之處、隱密之處
[00:11:36.880 --> 00:11:39.880]  在舊約往往用這個字去形容
[00:11:39.880 --> 00:11:42.480]  躲避狂風暴雨的地方
[00:11:42.480 --> 00:11:44.280]  或者在高處
[00:11:44.280 --> 00:11:45.680]  岩石、山洞
[00:11:45.680 --> 00:11:49.480]  一些很隱蔽、能夠保護到人的地方
[00:11:49.480 --> 00:11:51.680]  當詩人身處險境
[00:11:51.680 --> 00:11:56.280]  極度渴求一個可以避開災難和攻擊的地方
[00:11:56.280 --> 00:11:57.480]  詩人在這裡說
[00:11:57.480 --> 00:12:01.680]  最安全、最穩妥、最可靠的地方
[00:12:01.680 --> 00:12:03.680]  就在神的裡面
[00:12:03.680 --> 00:12:06.080]  無論外面的攻擊是怎樣厲害
[00:12:06.080 --> 00:12:07.680]  好像地震、海嘯
[00:12:07.680 --> 00:12:09.480]  或者恐怖的戰爭
[00:12:09.480 --> 00:12:10.880]  詩人宣告說
[00:12:10.880 --> 00:12:13.280]  神是我們的避難所
[00:12:13.280 --> 00:12:14.680]  若有神的幫助
[00:12:14.680 --> 00:12:16.880]  世界就沒有任何的勢力
[00:12:16.880 --> 00:12:19.680]  能夠搞擾到我們內心的平安
[00:12:19.680 --> 00:12:23.080]  宗教改革家馬丁路德
[00:12:23.080 --> 00:12:27.080]  對於詩篇46篇有一個很全面的演繹
[00:12:27.080 --> 00:12:31.680]  他將避難所形容為堅固的堡壘
[00:12:31.680 --> 00:12:34.680]  並且他用46篇的內容
[00:12:34.680 --> 00:12:37.280]  作了一首很出名的詩歌
[00:12:37.280 --> 00:12:39.080]  叫做《堅固保障》
[00:12:39.080 --> 00:12:41.280]  這首詩歌的出現
[00:12:41.280 --> 00:12:47.080]  就是當馬丁路德面對羅馬天主教的質疑和攻擊下寫成
[00:12:47.080 --> 00:12:48.280]  在1517年
[00:12:48.280 --> 00:12:51.080]  馬丁路德作為一位神學教授
[00:12:51.080 --> 00:12:53.680]  他在德國威丁堡大學
[00:12:53.680 --> 00:12:57.280]  教授羅馬書和迦拉太書的經卷
[00:12:57.280 --> 00:12:59.480]  他發現聖經的教導
[00:12:59.480 --> 00:13:03.280]  和當時天主教的教義真的有很大的差距
[00:13:03.280 --> 00:13:06.080]  眼見當時教廷的腐敗
[00:13:06.080 --> 00:13:09.880]  馬丁路德就在威丁堡教會門口
[00:13:09.880 --> 00:13:13.080]  貼上95條的輪綱
[00:13:13.080 --> 00:13:16.880]  提出了無數違背了聖經的質疑
[00:13:16.880 --> 00:13:22.080]  其中馬丁路德列出了教會出售贖罪券
[00:13:22.080 --> 00:13:25.280]  教宗有絕對的權威等等的教導
[00:13:25.280 --> 00:13:27.280]  都不是出自聖經的
[00:13:27.280 --> 00:13:32.080]  於是他就和羅馬教廷教會
[00:13:32.080 --> 00:13:34.880]  展開了長達三年的爭辯
[00:13:34.880 --> 00:13:40.880]  在1521年在沃木斯會議上
[00:13:40.880 --> 00:13:43.280]  馬丁路德拒絕教廷的要求
[00:13:43.280 --> 00:13:46.080]  不肯撤回自己的言論和著作
[00:13:46.080 --> 00:13:50.880]  並且向在場的皇帝、親王和眾議員
[00:13:50.880 --> 00:13:53.680]  教廷代表等等宣告
[00:13:53.680 --> 00:13:55.480]  「這是我的立場」
[00:13:55.480 --> 00:13:59.280]  或許我們以為馬丁路德說這番話
[00:13:59.280 --> 00:14:01.080]  「這是我的立場」的時候
[00:14:01.080 --> 00:14:03.880]  是帶著霸氣、自信的宣告
[00:14:03.880 --> 00:14:05.880]  但實情不是這樣
[00:14:05.880 --> 00:14:08.480]  實情是他無奈、很無助
[00:14:08.480 --> 00:14:12.480]  馬丁路德卻以一個堅持信教主的態度
[00:14:12.480 --> 00:14:15.680]  去表達這個禱告
[00:14:15.680 --> 00:14:18.480]  馬丁路德在禱告裡說
[00:14:18.480 --> 00:14:21.880]  「除非我被聖經的真理去說服」
[00:14:21.880 --> 00:14:24.880]  「我不能,我也不能夠去收回」
[00:14:24.880 --> 00:14:27.280]  「因為這是違背了我的良心」
[00:14:27.280 --> 00:14:28.680]  「這是我的立場」
[00:14:28.680 --> 00:14:30.480]  「我沒有其他的選擇了」
[00:14:30.480 --> 00:14:32.280]  「求主去幫助我」
[00:14:32.280 --> 00:14:33.280]  「阿們」
[00:14:33.280 --> 00:14:35.880]  現在請AV幫我們播出
[00:14:35.880 --> 00:14:38.280]  這首堅固保障的中文版
[00:14:38.280 --> 00:14:39.880]  兩分鐘的時間
[00:14:39.880 --> 00:14:57.880]  「堅固保障」
[00:14:57.880 --> 00:15:02.880]  上主使人堅固保障
[00:15:02.880 --> 00:15:08.880]  卻不懂要永恆堅強
[00:15:08.880 --> 00:15:13.880]  上主使我隨時幫助
[00:15:13.880 --> 00:15:19.880]  以我乘風破巨浪
[00:15:19.880 --> 00:15:24.880]  任淚換骨愁滴
[00:15:24.880 --> 00:15:29.880]  任舊淚還如雨
[00:15:29.880 --> 00:15:34.880]  猖狂狡猾一場
[00:15:34.880 --> 00:15:39.880]  難保能度難保
[00:15:39.880 --> 00:15:46.880]  熊熊擠得巨石無霜
[00:15:46.880 --> 00:15:51.880]  任若打倒自己力量
[00:15:51.880 --> 00:15:57.880]  雖僅堅定仍然百光
[00:15:57.880 --> 00:16:02.880]  上主懸怕如意驚惶
[00:16:02.880 --> 00:16:08.880]  是神保護雙生安
[00:16:08.880 --> 00:16:13.880]  若問此人是幾
[00:16:13.880 --> 00:16:18.880]  乃是幾度越俗
[00:16:18.880 --> 00:16:23.880]  他是全能主宰
[00:16:23.880 --> 00:16:28.880]  往事永不更改
[00:16:28.880 --> 00:16:34.880]  但願無量終於登上
[00:16:34.880 --> 00:16:36.880]  在1527年
[00:16:36.880 --> 00:16:38.880]  馬丁路德發表了
[00:16:38.880 --> 00:16:41.880]  《九十五條論綱》的十週年
[00:16:41.880 --> 00:16:44.880]  當時他被病患纏身
[00:16:44.880 --> 00:16:51.880]  在整個城市裡被黑死病的陰霾纏繞著
[00:16:51.880 --> 00:16:53.880]  後來他聽到一個消息
[00:16:53.880 --> 00:16:56.880]  一位督信新教的信徒
[00:16:56.880 --> 00:16:59.880]  因為信仰的緣故被活活燒死
[00:16:59.880 --> 00:17:02.880]  成為新教的殉道者
[00:17:02.880 --> 00:17:05.880]  原來患難可以持續很久
[00:17:05.880 --> 00:17:06.880]  十年過去了
[00:17:06.880 --> 00:17:10.880]  外界對馬丁路德的攻擊仍然有增無減
[00:17:10.880 --> 00:17:12.880]  無論是來自教廷的壓力
[00:17:12.880 --> 00:17:14.880]  或是黑死病的陰影
[00:17:14.880 --> 00:17:16.880]  都是異常的猛烈
[00:17:16.880 --> 00:17:18.880]  不僅如此
[00:17:18.880 --> 00:17:19.880]  在同年十月
[00:17:19.880 --> 00:17:23.880]  馬丁路德八個月大的女兒因病離世
[00:17:23.880 --> 00:17:24.880]  以上種種的事情
[00:17:24.880 --> 00:17:29.880]  對於她來說實在是連串的打擊和沉痛
[00:17:29.880 --> 00:17:33.880]  什麼能夠讓馬丁路德仍然堅持信教神
[00:17:33.880 --> 00:17:34.880]  堅持下去呢?
[00:17:34.880 --> 00:17:37.880]  每當馬丁路德心裡很憂愁
[00:17:37.880 --> 00:17:38.880]  很煩悶
[00:17:38.880 --> 00:17:39.880]  很害怕的時候
[00:17:39.880 --> 00:17:40.880]  他就會彈琴
[00:17:40.880 --> 00:17:42.880]  唱這首詩歌
[00:17:42.880 --> 00:17:44.880]  讓自己安靜下來
[00:17:44.880 --> 00:17:47.880]  用詩歌的內容使他得著力量
[00:17:47.880 --> 00:17:48.880]  丁姐妹
[00:17:48.880 --> 00:17:51.880]  你渴望經歷到信仰的真實嗎?
[00:17:51.880 --> 00:17:54.880]  面對人生的高山低谷
[00:17:54.880 --> 00:17:57.880]  除了看見眼前的苦景之外
[00:17:57.880 --> 00:17:59.880]  你還有沒有看見
[00:17:59.880 --> 00:18:00.880]  神正在等候你
[00:18:00.880 --> 00:18:03.880]  去兌現祂給你的應許
[00:18:03.880 --> 00:18:05.880]  就是無論發生什麼事情
[00:18:05.880 --> 00:18:08.880]  天父一定會陪你經過
[00:18:08.880 --> 00:18:09.880]  丁姐妹
[00:18:09.880 --> 00:18:13.880]  如果我們相信神是我們的避難所
[00:18:13.880 --> 00:18:14.880]  這種福氣
[00:18:14.880 --> 00:18:18.880]  究竟會帶給我們看見什麼呢?
[00:18:18.880 --> 00:18:20.880]  第一點很想和大家分享
[00:18:20.880 --> 00:18:25.880]  就是如果應許神是我們的避難所
[00:18:25.880 --> 00:18:27.880]  我們就能夠看見
[00:18:27.880 --> 00:18:29.880]  在患難裡的平安
[00:18:29.880 --> 00:18:33.880]  神是我們的避難所
[00:18:33.880 --> 00:18:35.880]  是我們的力量
[00:18:35.880 --> 00:18:36.880]  祂不單只是我們的力量
[00:18:36.880 --> 00:18:38.880]  祂還在這裡說
[00:18:38.880 --> 00:18:42.880]  患難的時候得到隨時的幫助
[00:18:42.880 --> 00:18:45.880]  我們究竟什麼時候需要幫助呢?
[00:18:45.880 --> 00:18:47.880]  丁姐妹
[00:18:47.880 --> 00:18:49.880]  有時候人生裡
[00:18:49.880 --> 00:18:52.880]  我們也會遇到突如其來的風暴
[00:18:52.880 --> 00:18:54.880]  人生的風暴可以是
[00:18:54.880 --> 00:18:57.880]  當經濟不景之下被人裁掉
[00:18:57.880 --> 00:18:59.880]  或者是我們發現
[00:18:59.880 --> 00:19:02.880]  我們所愛的家人或尚重病
[00:19:02.880 --> 00:19:05.880]  或者是進入反叛期的子女
[00:19:05.880 --> 00:19:07.880]  長期都不秋不彩
[00:19:07.880 --> 00:19:09.880]  又或者你不知為何
[00:19:09.880 --> 00:19:12.880]  遇到人際關係裡的一些很大的衝突
[00:19:12.880 --> 00:19:15.880]  看來這些永無休止的狂風暴雨
[00:19:15.880 --> 00:19:17.880]  不斷地衝擊著你
[00:19:17.880 --> 00:19:19.880]  你就像那隻小鳥一樣
[00:19:19.880 --> 00:19:23.880]  覺得害怕、孤單、無助
[00:19:23.880 --> 00:19:24.880]  就像那時候
[00:19:24.880 --> 00:19:27.880]  你恰巧遇到一個小山洞
[00:19:27.880 --> 00:19:29.880]  你就飛了進去
[00:19:29.880 --> 00:19:32.880]  在暴雨裡有一個容身之所
[00:19:32.880 --> 00:19:36.880]  這個小山洞就成為你在暴雨風暴的時候
[00:19:36.880 --> 00:19:38.880]  及時的幫助
[00:19:38.880 --> 00:19:40.880]  這個小山洞的出現
[00:19:40.880 --> 00:19:45.880]  可能是一個剛巧的新的工作機會
[00:19:45.880 --> 00:19:47.880]  這個小山洞可能是
[00:19:47.880 --> 00:19:50.880]  剛巧你病的時候遇到一個好醫生
[00:19:50.880 --> 00:19:53.880]  又或者你在困難裡頭
[00:19:53.880 --> 00:19:56.880]  這個小山洞恰巧就是一位弟兄或姐妹
[00:19:56.880 --> 00:19:59.880]  全程陪著你去渡過
[00:19:59.880 --> 00:20:02.880]  風暴過後當然你會回想
[00:20:02.880 --> 00:20:06.880]  這個小山洞幫助你渡過難關的人
[00:20:06.880 --> 00:20:08.880]  但更加重要的是
[00:20:08.880 --> 00:20:11.880]  你對上帝有更深刻的認識
[00:20:11.880 --> 00:20:15.880]  事實上這個小山洞不是偶然的出現
[00:20:15.880 --> 00:20:21.880]  而是神在我們患難裡賜給我們一個平安的印記
[00:20:21.880 --> 00:20:22.880]  讓姐妹們知道
[00:20:22.880 --> 00:20:26.880]  你有多久沒有和天父聊天
[00:20:26.880 --> 00:20:28.880]  安靜地在神面前
[00:20:28.880 --> 00:20:31.880]  去數算一下在我人生裡頭
[00:20:31.880 --> 00:20:34.880]  究竟在狂風暴雨的日子
[00:20:34.880 --> 00:20:37.880]  神為我安設了多少個小山洞
[00:20:37.880 --> 00:20:42.880]  以致我們能夠驚歎一切好像是恰巧的事情
[00:20:42.880 --> 00:20:45.880]  背後原來有神奇妙的安排呢?
[00:20:45.880 --> 00:20:49.880]  若果我們覺得神是我們的避難所
[00:20:49.880 --> 00:20:52.880]  這種福氣會讓我們看到什麼呢?
[00:20:52.880 --> 00:20:54.880]  第二點很想和大家分享
[00:20:54.880 --> 00:20:56.880]  就是逆境中的喜樂
[00:20:56.880 --> 00:20:59.880]  詩篇是第二個段落
[00:20:59.880 --> 00:21:00.880]  第四至第七節
[00:21:00.880 --> 00:21:05.880]  先人呼籲要稱頌那位與人同在的上帝
[00:21:05.880 --> 00:21:07.880]  第四第五節這樣說
[00:21:07.880 --> 00:21:08.880]  有一道河
[00:21:08.880 --> 00:21:12.880]  這個河的分叉是使神的城歡喜
[00:21:12.880 --> 00:21:16.880]  這個城就是至高者居住的聖所
[00:21:16.880 --> 00:21:17.880]  神在其中
[00:21:17.880 --> 00:21:19.880]  城必不動搖
[00:21:19.880 --> 00:21:20.880]  到天一亮
[00:21:20.880 --> 00:21:22.880]  神必幫助者成
