
[00:00:00.000 --> 00:00:03.280]  我今日嘅講題係懶有道理
[00:07:46.680 --> 00:07:48.600]  懶得去落廚
[00:07:48.600 --> 00:07:49.640]  懶得去做運動
[00:07:49.640 --> 00:07:50.520]  懶得去用腦
[00:07:50.520 --> 00:07:52.600]  懶得去做身體檢查
[00:07:52.600 --> 00:07:54.240]  唔單止影響身體喎
[00:07:54.240 --> 00:07:58.000]  懶惰亦都會對我哋靈性造成一定嘅影響㗎喎
[00:07:58.000 --> 00:08:00.280]  聖經呢有好多經文呢
[00:08:00.280 --> 00:08:02.840]  提到我哋教導我哋唔好懶呀
[00:08:02.840 --> 00:08:03.520]  即係唔好懶
[00:08:03.520 --> 00:08:04.120]  佢話呢
[00:08:04.120 --> 00:08:07.640]  手懶嘅要受貧窮
[00:08:07.640 --> 00:08:09.880]  手勤嘅就點樣呀
[00:08:10.320 --> 00:08:11.320]  腐竹
[00:08:11.320 --> 00:08:14.640]  呢個係詩篇十篇四節
[00:08:14.640 --> 00:08:15.840]  仲有
[00:08:15.840 --> 00:08:18.040]  針研係唔好意思
[00:08:18.040 --> 00:08:19.240]  針研係啦
[00:08:19.240 --> 00:08:21.360]  以下嗰啲都係針研嚟嘅
[00:08:21.360 --> 00:08:25.400]  咁呢就二十篇十三節
[00:08:25.400 --> 00:08:26.520]  針研就係話
[00:08:26.520 --> 00:08:32.200]  懶惰人放手在盤子裏
[00:08:32.200 --> 00:08:35.040]  就是向口切回也不幸
[00:08:35.040 --> 00:08:36.040]  他也不幸
[00:08:36.040 --> 00:08:38.320]  跟住仲有就係懶惰人說
[00:08:38.320 --> 00:08:42.960]  外頭有獅子著我在街上就必被殺
[00:08:42.960 --> 00:08:44.720]  咁呢度呢
[00:08:44.720 --> 00:08:47.080]  其實仲有新約都講到呢
[00:08:47.080 --> 00:08:47.960]  保羅教導
[00:08:47.960 --> 00:08:48.320]  佢話呢
[00:08:48.320 --> 00:08:51.800]  若有人不肯做工就不可食飯
[00:08:51.800 --> 00:08:53.000]  因為呢
[00:08:53.000 --> 00:08:54.800]  我哋聽說
[00:08:54.800 --> 00:08:58.640]  在你哋中間有人不按規矩而行
[00:08:58.640 --> 00:09:01.040]  什麼工都不做
[00:09:01.040 --> 00:09:03.240]  反倒專管閒事
[00:09:03.240 --> 00:09:04.880]  有冇識得呢啲人呀
[00:09:04.880 --> 00:09:07.280]  即係手指指又唔做嘢嗰啲
[00:09:08.440 --> 00:09:10.960]  懶惰係指嗰啲不勞而獲
[00:09:10.960 --> 00:09:13.040]  不負責任嘅心態行為
[00:09:13.040 --> 00:09:14.200]  其實呢度聖經
[00:09:14.200 --> 00:09:16.240]  頭先嗰啲聖經就講到
[00:09:16.240 --> 00:09:19.280]  即係手指指就係唔做嘢咁樣
[00:09:19.280 --> 00:09:20.280]  不過其實
[00:09:20.280 --> 00:09:22.840]  其實聖經冇教我哋
[00:09:22.840 --> 00:09:25.320]  你會有冇發現你身邊都有呢啲人㗎
[00:09:25.320 --> 00:09:27.880]  你身邊有冇啲懶惰嘅人呀
[00:09:27.880 --> 00:09:28.920]  如果你返工
[00:09:28.920 --> 00:09:31.080]  你就會成日聽到一句說話
[00:09:31.080 --> 00:09:32.800]  呢單嘢唔係我跟開㗎喎
[00:09:32.800 --> 00:09:33.600]  咁係咪呀
[00:09:33.600 --> 00:09:36.600]  跟住如果你返學嘅時候
[00:09:36.600 --> 00:09:37.720]  你係學生
[00:09:37.720 --> 00:09:39.840]  你知唔知咩叫Free Rider
[00:09:39.840 --> 00:09:42.360]  咩叫Free Rider呀?
[00:09:42.360 --> 00:09:44.480]  即係有個名但係冇做嘢嘅咁樣
[00:09:44.480 --> 00:09:46.480]  甚至乎喺屋企
[00:09:46.480 --> 00:09:50.040]  你有冇知道有啲屋企人係點樣㗎?
[00:09:50.040 --> 00:09:52.440]  只食不做
[00:09:52.440 --> 00:09:54.280]  佢唔執嘢嘅
[00:09:54.280 --> 00:09:56.040]  搞到你亂七八糟呀
[00:09:56.040 --> 00:09:57.840]  曾經去到我朋友屋企呢
[00:09:57.840 --> 00:09:59.280]  佢個屋企係點㗎?
[00:09:59.280 --> 00:10:01.760]  原來搵張枱都好難㗎喎
[00:10:01.760 --> 00:10:03.320]  即係佢唔執嘢呢
[00:10:03.320 --> 00:10:08.840]  啲嘢都嘟嘟嘟嘟嘟嘟嘟跟住呢其實佢唔可能請人哋去佢屋企食飯㗎
[00:10:08.840 --> 00:10:10.840]  因為都搵唔到張枱出嚟
[00:10:10.840 --> 00:10:19.280]  咁所以呢其實原來如果講懶惰係主動逃避從事生產嘅能力
[00:10:19.280 --> 00:10:21.760]  而導致人際關係有疏離
[00:10:21.760 --> 00:10:24.840]  或者係妨礙一啲團結社會行為
[00:10:24.840 --> 00:10:27.080]  咁我相信其實有一啲人
[00:10:27.080 --> 00:10:28.920]  都係會點樣呀?
[00:10:28.920 --> 00:10:30.760]  佢有能力做
[00:10:30.760 --> 00:10:32.320]  但係佢唔做
[00:10:32.840 --> 00:10:34.200]  嗰啲人係咩呀?
[00:10:34.200 --> 00:10:37.600]  刻意唔去做嘢嘅人嘅懶惰
[00:10:37.600 --> 00:10:39.240]  咁所以呢就
[00:10:39.240 --> 00:10:43.280]  即係譬如我唔做嘢跟住去攞綜援嗰啲啦咁樣
[00:10:43.280 --> 00:10:46.800]  咁好啦咁我想同大家分享第一點
[00:10:46.800 --> 00:10:48.760]  其實休息
[00:10:48.760 --> 00:10:51.200]  係唔等於安息㗎喎
[00:10:51.200 --> 00:10:56.120]  佢話呢雖然懶惰嘅人呢會帶嚟人際關係唔好啦
[00:10:56.120 --> 00:10:58.840]  或者係社會有好多負面嘅影響啦
[00:10:58.840 --> 00:11:01.200]  咁但係代唔代表佢有罪呢?
[00:11:02.880 --> 00:11:05.080]  首先我哋要釐清一樣嘢
[00:11:05.080 --> 00:11:06.800]  懶惰嘅相反
[00:11:06.800 --> 00:11:09.160]  係咪等於不停咁樣做嘢?
[00:11:09.160 --> 00:11:10.840]  唔等於
[00:11:10.840 --> 00:11:14.240]  原來呢係要作息地做嘢
[00:11:14.240 --> 00:11:18.000]  唔少醫學研究報告指出呢
[00:11:18.000 --> 00:11:21.320]  如果長期不停做嘢拼搏嘅人呢
[00:11:21.320 --> 00:11:23.840]  佢哋嘅表現都唔係最良好嘅
[00:11:23.840 --> 00:11:28.040]  最良好嘅呢就係懂得停低落嚟
[00:11:28.360 --> 00:11:32.880]  即係有多餘嘅精神同時間去諗下其他嘢
[00:11:32.880 --> 00:11:35.200]  佢就會有一個創新嘅思維
[00:11:35.200 --> 00:11:37.000]  有一個創新嘅方式
[00:11:37.000 --> 00:11:39.440]  嚟到去做新嘅嘗試
[00:11:39.440 --> 00:11:42.840]  咁所以呢偶爾去懶惰一下呢
[00:11:42.840 --> 00:11:45.600]  都唔係即係一啲咩嘅罪
[00:11:45.600 --> 00:11:47.520]  反而係有益身心
[00:11:47.520 --> 00:11:50.280]  舊約呢亦都有十誡教到我哋咩呀
[00:11:50.280 --> 00:11:51.240]  我哋一齊去讀下
[00:11:51.240 --> 00:11:52.920]  死啦可能有啲細粒
[00:11:52.920 --> 00:11:55.280]  睇唔睇到?預備起
[00:11:55.640 --> 00:12:02.040]  當耶和華吩咐的首安息日為聖日
[00:12:02.040 --> 00:12:05.720]  六日要勞碌做你一切嘅工
[00:12:05.720 --> 00:12:11.560]  但第七日是向耶和華你神當首的安息日
[00:12:11.560 --> 00:12:19.040]  這一日你和你的女奴婢牛奴生促
[00:12:19.040 --> 00:12:22.600]  並在你成女寄居的客裡
[00:12:22.600 --> 00:12:25.520]  無論何工都不可做
[00:12:25.520 --> 00:12:30.000]  使你的奴婢可以和你一樣安息
[00:12:30.000 --> 00:12:35.920]  你也要紀念你在埃及地作過勞瀑
[00:12:35.920 --> 00:12:41.760]  耶和華你神用大能的手和新出來的傍臂
[00:12:41.760 --> 00:12:44.880]  將你從那裡領出來
[00:12:44.880 --> 00:12:50.160]  因此耶和華你的神吩咐你首安息日
[00:12:50.160 --> 00:12:56.720]  這裡說到除了工作是人很正常的事之外
[00:12:56.720 --> 00:13:02.640]  其實是我們回了六日一切的工之後
[00:13:02.640 --> 00:13:05.840]  是在一切勞碌中的福
[00:13:05.840 --> 00:13:12.280]  所以我們要有規律作息是一個很重要的時間
[00:13:12.280 --> 00:13:14.480]  那一日無論是什麼工
[00:13:14.480 --> 00:13:17.000]  舊約就教導什麼工都不要做
[00:13:17.000 --> 00:13:20.000]  而且你都不要使你的女人做
[00:13:20.000 --> 00:13:23.120]  也要和她一起安息
[00:13:23.120 --> 00:13:26.880]  更重要提醒我們不要反過來
[00:13:26.880 --> 00:13:30.720]  被工作奪取了我們的人性
[00:13:30.720 --> 00:13:33.400]  無論是別人還是自己
[00:13:33.400 --> 00:13:39.160]  他說別人的人性是指某些工業革命資本主義
[00:13:39.160 --> 00:13:42.960]  遺留下來的那種人性的剝削
[00:13:42.960 --> 00:13:45.680]  而自己人性是什麼呢
[00:13:45.680 --> 00:13:51.680]  就好像傳道書所說的「勞勞碌碌,刻苦自己,不享福樂」
[00:13:51.680 --> 00:13:56.320]  所以那工應該要怎樣
[00:13:56.320 --> 00:13:58.360]  不要刻苦自己
[00:13:58.360 --> 00:14:00.240]  其實我們需要休息
[00:14:00.240 --> 00:14:07.880]  不要因為工作而好像回到未被神拯救的光景
[00:14:07.880 --> 00:14:11.520]  我有一個姐妹
[00:14:11.520 --> 00:14:14.120]  我以前在團體的時候有一個姐妹
[00:14:14.120 --> 00:14:16.280]  她是做Big 4的
[00:14:16.280 --> 00:14:20.800]  Big 4其實是9點收3點的
[00:14:20.800 --> 00:14:23.920]  是收凌晨3點
[00:14:23.920 --> 00:14:29.200]  她公司有的士可以坐車回家
[00:14:29.200 --> 00:14:31.120]  她長期都是這樣
[00:14:31.120 --> 00:14:33.120]  她做了三年的時間
[00:14:33.120 --> 00:14:37.520]  我說這麼晚不如買個睡袋在公司不就更好
[00:14:37.520 --> 00:14:38.880]  不用走來走去
[00:14:38.880 --> 00:14:40.760]  她說要洗澡的
[00:14:40.760 --> 00:14:47.880]  而且有些人真的會買個睡袋在公司睡一會
[00:14:47.880 --> 00:14:54.320]  然後她就說洗完澡兩三個小時睡醒又上班
[00:14:54.320 --> 00:14:56.120]  她每日如是都是這樣
[00:14:56.120 --> 00:14:57.640]  她做了三年
[00:14:57.640 --> 00:14:59.720]  其實她不是懶
[00:14:59.720 --> 00:15:01.880]  而是不敢懶
[00:15:01.880 --> 00:15:05.600]  她三年來開始出現一些情況
[00:15:05.600 --> 00:15:07.160]  就是什麼呢
[00:15:07.160 --> 00:15:09.960]  她的免疫系統失調
[00:15:09.960 --> 00:15:11.760]  她的濕疹爆發
[00:15:11.760 --> 00:15:13.760]  她的記憶力開始下降
[00:15:13.760 --> 00:15:17.680]  醫生說她其實是那個叫做什麼
[00:15:17.680 --> 00:15:18.280]  那個叫什麼
[00:15:18.280 --> 00:15:19.640]  剛才那個PowerPoint說了
[00:15:19.640 --> 00:15:21.640]  彈了出來是什麼
[00:15:21.640 --> 00:15:25.680]  過勞導致功能性懶惰
[00:15:25.680 --> 00:15:28.680]  就是說她應該是需要關機
[00:15:28.680 --> 00:15:30.480]  需要停機下來
[00:15:30.480 --> 00:15:32.960]  原來她告訴我
[00:15:32.960 --> 00:15:35.160]  她說她不能夠再這樣生活
[00:15:35.160 --> 00:15:37.040]  她說我要辭職
[00:15:37.040 --> 00:15:42.280]  她說就算賺了錢都沒有命享
[00:15:42.280 --> 00:15:44.040]  然後她辭了職之後
[00:15:44.040 --> 00:15:49.000]  她就強制自己每天都留半天的時間
[00:15:49.000 --> 00:15:51.520]  留半天的時間什麼都不做
[00:15:51.520 --> 00:15:53.320]  睡覺、發呆
[00:15:53.320 --> 00:15:54.600]  看一些無聊的影片
[00:15:54.600 --> 00:15:56.160]  她轉了做半職
[00:15:56.160 --> 00:15:57.880]  翻半天
[00:15:57.880 --> 00:16:02.040]  原來三年搞到身體這樣
[00:16:02.040 --> 00:16:03.640]  她三個月之後
[00:16:03.640 --> 00:16:06.240]  辭了職三個月之後不工作
[00:16:06.240 --> 00:16:09.440]  那個跟她之前判若兩人
[00:16:09.440 --> 00:16:13.840]  她身體開始慢慢恢復強壯
[00:16:13.840 --> 00:16:15.040]  最重要的一件事
[00:16:15.040 --> 00:16:18.320]  她就是可以有時間回教會
[00:16:18.320 --> 00:16:20.960]  回團契
[00:16:20.960 --> 00:16:23.160]  第二點想跟大家分享的
[00:16:23.160 --> 00:16:26.800]  就是心靈的惰
[00:16:26.800 --> 00:16:29.880]  我們需要適當的調整
[00:16:29.880 --> 00:16:32.160]  如果懶惰不是出於不勞而獲
[00:16:32.160 --> 00:16:33.360]  或者是不負責任
[00:16:33.360 --> 00:16:37.640]  懶惰可能是提醒我們生命一個警號
[00:16:37.640 --> 00:16:38.800]  提醒我們什麼呢
[00:16:38.800 --> 00:16:43.280]  其實七宗罪裡面說到非行為性的懶惰
[00:16:43.280 --> 00:16:46.720]  可能是心靈上的一些悲愁
[00:16:46.720 --> 00:16:48.880]  桂格尼也留意到
[00:16:48.880 --> 00:16:53.640]  懶惰可以令到由悲傷造成的後果
[00:16:53.640 --> 00:16:56.760]  所引致的一些抑鬱、成雜
[00:16:56.760 --> 00:17:01.120]  又或者是不願意從事以前做的事情
[00:17:01.120 --> 00:17:04.880]  所以現在有很多人都嘗試去
[00:17:04.880 --> 00:17:08.040]  看看懶惰究竟是怎麼樣的
[00:17:08.040 --> 00:17:09.920]  有些心理學家都在想
[00:17:09.920 --> 00:17:14.600]  其實懶惰是不是歸咎於一些強烈的情緒呢
[00:17:14.600 --> 00:17:17.360]  還是一些失敗的恐懼呢
[00:17:17.360 --> 00:17:20.400]  還是一些別人的批評呢
[00:17:20.400 --> 00:17:23.360]  還是一些對任務已經是有一些
[00:17:23.360 --> 00:17:26.440]  焦慮或者是壓力呢
[00:17:26.440 --> 00:17:30.640]  所以可能都會導致有些人會逃避的
[00:17:30.640 --> 00:17:33.160]  所以這個其實是懶惰
[00:17:33.160 --> 00:17:35.360]  今天想說剛才說了心
[00:17:35.360 --> 00:17:36.680]  現在是說心
[00:17:36.680 --> 00:17:38.360]  第三點是說靈
[00:17:38.360 --> 00:17:41.800]  其實是身心靈的懶惰是怎麼看呢
[00:17:41.800 --> 00:17:43.720]  所以現在說心
[00:17:43.720 --> 00:17:50.560]  心其實是我們發自我們自己裡面的那種內疚感
[00:17:50.560 --> 00:17:53.640]  又或者是有時候失敗得太多
[00:17:53.640 --> 00:17:55.480]  我們想逃避
[00:17:55.480 --> 00:17:59.560]  有時候或者是對一些事情沒辦法控制的時候
[00:17:59.560 --> 00:18:01.800]  就在一個惡性循環的裡面
[00:18:01.800 --> 00:18:04.680]  我們不能夠走出來
[00:18:04.680 --> 00:18:06.840]  面對這個情況
[00:18:06.840 --> 00:18:12.120]  有時候我們是不是對於找出路需要加把努力
[00:18:12.120 --> 00:18:13.680]  需要更加殷勤呢
[00:18:13.680 --> 00:18:14.800]  其實不是
[00:18:14.800 --> 00:18:18.320]  有時候如果心靈太過擠迫的時候
[00:18:18.320 --> 00:18:20.640]  我們需要安靜下來
[00:18:20.640 --> 00:18:24.880]  將你的心好好地跟自己去聊聊天
[00:18:24.880 --> 00:18:26.920]  到底我們身體的疲勞
[00:18:26.920 --> 00:18:28.680]  或者別人的期望
