
[00:00:00.000 --> 00:00:04.000]  在正道之先我們同心低頭禱告
[00:02:30.500 --> 00:02:33.500]  彈奏著七弦琴
[00:02:33.500 --> 00:02:37.500]  迎接打勝將歸來的索羅王
[00:02:37.500 --> 00:02:39.500]  你們知不知道
[00:02:39.500 --> 00:02:41.500]  為什麼他這麼開心呢
[00:02:41.500 --> 00:02:44.500]  因為這個非理士人
[00:02:44.500 --> 00:02:48.500]  向以色列人軍隊罵陣四十天
[00:02:48.500 --> 00:02:52.500]  沒有人敢去迎戰
[00:02:52.500 --> 00:02:55.500]  四十天沒有人去迎戰
[00:02:55.500 --> 00:02:58.500]  最後大衛向索羅致詞
[00:02:58.500 --> 00:03:01.500]  在《撒姆爾基相》十七章說
[00:03:01.500 --> 00:03:02.500]  他是你的僕人
[00:03:02.500 --> 00:03:05.500]  曾打死獅子和熊
[00:03:05.500 --> 00:03:07.500]  這未受國禮的非理士人
[00:03:07.500 --> 00:03:11.500]  向我永生神的軍隊罵陣
[00:03:11.500 --> 00:03:14.500]  也必像獅子和熊一樣
[00:03:14.500 --> 00:03:16.500]  大衛又說
[00:03:16.500 --> 00:03:20.500]  也說救我脫離獅子和熊的爪
[00:03:20.500 --> 00:03:22.500]  也必救我脫離
[00:03:22.500 --> 00:03:25.500]  這非理士人的手
[00:03:25.500 --> 00:03:32.500]  大衛就靠著這份信心和勇氣去迎戰
[00:03:32.500 --> 00:03:35.500]  結果大家可能都知道
[00:03:35.500 --> 00:03:38.500]  他殺死了這個哥利亞
[00:03:38.500 --> 00:03:40.500]  再一次問大家
[00:03:40.500 --> 00:03:43.500]  你覺不覺得應該值得歡喜快樂
[00:03:44.500 --> 00:03:48.500]  差不多要開香檳去慶祝
[00:03:48.500 --> 00:03:52.500]  但我就不明白
[00:03:52.500 --> 00:03:55.500]  為什麼索羅會不高興呢
[00:03:55.500 --> 00:04:01.500]  我們一起看看經文第七節說什麼
[00:04:01.500 --> 00:04:04.500]  中婦女舞蹈唱和說
[00:04:04.500 --> 00:04:07.500]  索羅殺死千千
[00:04:07.500 --> 00:04:09.500]  兄弟姐妹經文怎麼說
[00:04:12.500 --> 00:04:19.500]  原來婦女將大衛抬舉殺死萬萬
[00:04:19.500 --> 00:04:21.500]  而索羅是什麼呢
[00:04:21.500 --> 00:04:23.500]  千千
[00:04:23.500 --> 00:04:28.500]  甚有功高蓋主的味道
[00:04:28.500 --> 00:04:30.500]  兄弟姐妹都知道
[00:04:30.500 --> 00:04:33.500]  對於平常人來說
[00:04:33.500 --> 00:04:36.500]  都不容易接受
[00:04:36.500 --> 00:04:37.500]  你們想想
[00:04:37.500 --> 00:04:39.500]  如果你有一個下屬
[00:04:39.500 --> 00:04:43.500]  他被人稱讚天上有地下無
[00:04:43.500 --> 00:04:45.500]  比你厲害十倍
[00:04:45.500 --> 00:04:48.500]  你會不會開心呢
[00:04:48.500 --> 00:04:50.500]  靜下來的
[00:04:50.500 --> 00:04:51.500]  開心嗎
[00:04:51.500 --> 00:04:56.500]  有些人可能會這樣想
[00:04:56.500 --> 00:04:58.500]  我有一個這麼厲害的部下
[00:04:58.500 --> 00:05:00.500]  他都要聽我的指揮
[00:05:00.500 --> 00:05:02.500]  當然很厲害
[00:05:02.500 --> 00:05:08.500]  還是你們好像索羅一樣
[00:05:08.500 --> 00:05:10.500]  這麼憤怒
[00:05:10.500 --> 00:05:13.500]  對於沒有安全感
[00:05:13.500 --> 00:05:16.500]  情緒不穩定的索羅王來說
[00:05:16.500 --> 00:05:21.500]  情況真是一發不可收拾
[00:05:21.500 --> 00:05:24.500]  簡直是山洪暴發
[00:05:24.500 --> 00:05:25.500]  弟兄姊妹
[00:05:25.500 --> 00:05:27.500]  我不是亂說的
[00:05:27.500 --> 00:05:29.500]  我們看看第八節
[00:05:29.500 --> 00:05:33.500]  索羅甚發牢不起悅者說就說
[00:05:33.500 --> 00:05:36.500]  將萬萬歸大衛
[00:05:36.500 --> 00:05:38.500]  千千歸我
[00:05:38.500 --> 00:05:41.500]  只剩下王衞沒有給他
[00:05:41.500 --> 00:05:48.500]  我想索羅不單不喜歡歌詞的內容
[00:05:48.500 --> 00:05:52.500]  還激發起他對大衛的執動
[00:05:52.500 --> 00:05:55.500]  索羅甚至認為百姓
[00:05:55.500 --> 00:05:59.500]  將最大的功勞榮耀都給了大衛
[00:05:59.500 --> 00:06:03.500]  只差王衞沒有給他
[00:06:03.500 --> 00:06:07.500]  因此在第九節就說
[00:06:07.500 --> 00:06:12.500]  從那一天起索羅就怒視大衛
[00:06:12.500 --> 00:06:15.500]  弟兄姊妹請留意
[00:06:15.500 --> 00:06:17.500]  怒視這個字
[00:06:17.500 --> 00:06:21.500]  不是我用眼睛掘你這麼簡單
[00:06:21.500 --> 00:06:26.500]  這裡是說索羅由心底裡
[00:06:26.500 --> 00:06:32.500]  對大衛產生的邪惡執導的意念
[00:06:32.500 --> 00:06:37.500]  這個執導很快侵蝕了索羅的內心
[00:06:37.500 --> 00:06:43.500]  而且還引來惡魔降在自己身上
[00:06:43.500 --> 00:06:48.500]  而經文第十節就說到次日
[00:06:48.500 --> 00:06:53.500]  我相信這個應該是大衛進入皇宮初期的時間
[00:06:53.500 --> 00:06:57.500]  因為我們從《撒姆爾記》上十六章知道
[00:06:57.500 --> 00:07:00.500]  耶和華的靈離開索羅
[00:07:00.500 --> 00:07:04.500]  有惡魔從耶和華那裡來搞亂他
[00:07:04.500 --> 00:07:07.500]  因此神僕就推薦大衛入宮
[00:07:07.500 --> 00:07:09.500]  他們這樣說
[00:07:09.500 --> 00:07:13.500]  從神那裡來的惡魔臨到索羅身上的時候
[00:07:13.500 --> 00:07:16.500]  大衛就拿琴用手而彈
[00:07:16.500 --> 00:07:20.500]  索羅便舒暢爽快
[00:07:20.500 --> 00:07:22.500]  惡魔來了他
[00:07:22.500 --> 00:07:26.500]  這就是大衛入宮的目的
[00:07:26.500 --> 00:07:30.500]  而大衛也是這樣留在皇宮裡
[00:07:30.500 --> 00:07:36.500]  為索羅王彈琴舒緩他的情緒
[00:07:36.500 --> 00:07:39.500]  來到這裡可能你會問
[00:07:39.500 --> 00:07:43.500]  為什麼會有惡魔從神那裡來呢?
[00:07:43.500 --> 00:07:48.500]  我相信神允許惡魔來搞擾索羅
[00:07:48.500 --> 00:07:52.500]  其中一個主要的原因就是因為索羅五逆神
[00:07:52.500 --> 00:07:55.500]  神是私家管教
[00:07:55.500 --> 00:07:57.500]  除此之外
[00:07:57.500 --> 00:08:00.500]  索羅是一個生性多疑
[00:08:00.500 --> 00:08:06.500]  也是被惡魔有機會攻擊他
[00:08:06.500 --> 00:08:11.500]  我們更加看一看經文如何形容這個惡魔
[00:08:11.500 --> 00:08:15.500]  他是大大降在索羅身上
[00:08:15.500 --> 00:08:20.500]  意思是說惡魔猛烈地臨到
[00:08:20.500 --> 00:08:24.500]  成功衝入索羅的身體
[00:08:24.500 --> 00:08:30.500]  你有沒有試過被人撞到猛烈地衝撞你呢?
[00:08:30.500 --> 00:08:35.500]  所以索羅的表現是很奇怪的
[00:08:35.500 --> 00:08:39.500]  他開始在皇宮裡胡言亂語
[00:08:39.500 --> 00:08:43.500]  甚至有些失控
[00:08:43.500 --> 00:08:48.500]  但在旁邊的大衛卻不知道索羅的情況
[00:08:48.500 --> 00:08:52.500]  所以他還如常地拿起琴
[00:08:52.500 --> 00:08:54.500]  以為可以彈琴
[00:08:54.500 --> 00:08:58.500]  安撫一下索羅的情緒
[00:08:58.500 --> 00:09:02.500]  經文更加形容索羅手拿著槍
[00:09:02.500 --> 00:09:04.500]  即是矛
[00:09:04.500 --> 00:09:06.500]  其實沒什麼特別
[00:09:06.500 --> 00:09:09.500]  因為這支矛除了用來作戰之外
[00:09:09.500 --> 00:09:14.500]  也有可能象徵他是軍王的權長
[00:09:14.500 --> 00:09:18.500]  大家留意,特別的地方就在第十一節
[00:09:18.500 --> 00:09:20.500]  形容索羅接下來的行動
[00:09:20.500 --> 00:09:23.500]  他自言自語
[00:09:23.500 --> 00:09:28.500]  我要將大衛的翅頭釘在牆上
[00:09:28.500 --> 00:09:31.500]  並且他不是只講過字
[00:09:31.500 --> 00:09:36.500]  他真的將矛對準大衛飛過去
[00:09:36.500 --> 00:09:41.500]  還不止一次,是兩次
[00:09:41.500 --> 00:09:44.500]  如果你是大衛,你會怎樣?
[00:09:44.500 --> 00:09:47.500]  第一次是說你不小心
[00:09:47.500 --> 00:09:50.500]  第二次是擺明什麼?
[00:09:50.500 --> 00:09:54.500]  想要我的命
[00:09:54.500 --> 00:09:58.500]  雖然這裡沒什麼特別形容大衛的心情
[00:09:58.500 --> 00:10:00.500]  他只是避開
[00:10:00.500 --> 00:10:06.500]  但第十二節就說到索羅明白
[00:10:06.500 --> 00:10:09.500]  耶和華已經離開自己
[00:10:09.500 --> 00:10:11.500]  他和大衛同在
[00:10:11.500 --> 00:10:16.500]  所以大衛才可以避開他的矛
[00:10:16.500 --> 00:10:23.500]  我相信這一刻索羅已經完全被疾度控制了
[00:10:23.500 --> 00:10:25.500]  他失去了理性
[00:10:25.500 --> 00:10:30.500]  差點還弄出人命
[00:10:30.500 --> 00:10:34.500]  同樣因為疾度而引發的事件
[00:10:34.500 --> 00:10:36.500]  但在印度的網球界
[00:10:36.500 --> 00:10:43.500]  25歲的女將拉迪卡失去了生命
[00:10:43.500 --> 00:10:46.500]  因為父親近年失業生活
[00:10:46.500 --> 00:10:52.500]  依靠女兒經營網球學校
[00:10:52.500 --> 00:10:55.500]  但父親被嘲笑
[00:10:55.500 --> 00:11:00.500]  你靠女兒過活,你都不行
[00:11:00.500 --> 00:11:04.500]  他對此感到自尊心受損
[00:11:04.500 --> 00:11:11.500]  並且多次要求女兒關門,不要做了
[00:11:11.500 --> 00:11:16.500]  誰知女兒拒絕了他之後
[00:11:16.500 --> 00:11:20.500]  父親極之憤怒不滿
[00:11:20.500 --> 00:11:26.500]  有一晚他拿著自制槍在廚房裡
[00:11:26.500 --> 00:11:29.500]  他將女兒殺死了
[00:11:29.500 --> 00:11:33.500]  原來如果人不理會去處理
[00:11:33.500 --> 00:11:37.500]  疾度帶來的不滿、憤怒
[00:11:37.500 --> 00:11:40.500]  甚至被他控制的時候
[00:11:40.500 --> 00:11:43.500]  我們就會產生很多怨恨
[00:11:43.500 --> 00:11:47.500]  自尊心受損的負面情緒
[00:11:47.500 --> 00:11:52.500]  就會作出一些不理智的行為
[00:11:52.500 --> 00:11:58.500]  這位父親就是這樣帶來悲劇
[00:11:58.500 --> 00:12:05.500]  弟兄姊妹,我們有沒有因為別人比自己優勝、聰明
[00:12:05.500 --> 00:12:12.500]  而產生疾度別人的憤怒、不滿呢?
[00:12:12.500 --> 00:12:18.500]  我們是不是怕被人取締,覺得自己很沒用
[00:12:18.500 --> 00:12:22.500]  怕無面呢?
[00:12:22.500 --> 00:12:25.500]  究竟我們看重些什麼呢?
[00:12:25.500 --> 00:12:31.500]  我們有沒有看重神賜給我們的恩賜,加以發揮
[00:12:31.500 --> 00:12:34.500]  著重主裡面的合一
[00:12:34.500 --> 00:12:39.500]  建立教會,還是自怨自艾呢?
[00:12:39.500 --> 00:12:42.500]  任由疾度掌管我們的人生
[00:12:42.500 --> 00:12:46.500]  令我們時常帶著負面情緒
[00:12:46.500 --> 00:12:52.500]  說話帶著攻擊性、破壞性,與別人相處呢?
[00:12:52.500 --> 00:12:56.500]  數羅就是一個活生生的例子
[00:12:56.500 --> 00:13:00.500]  事到如今,你猜一下數羅又怎麼做呢?
[00:13:00.500 --> 00:13:06.500]  我們可以從第十三至十六節的段落裡就知道了
[00:13:06.500 --> 00:13:08.500]  我們一同看看吧
[00:13:08.500 --> 00:13:12.500]  因為數羅懼怕大衛,所以在第十三節
[00:13:12.500 --> 00:13:15.500]  數羅就打發大衛離開自己
[00:13:15.500 --> 00:13:18.500]  他立大衛為千夫長
[00:13:18.500 --> 00:13:24.500]  讓大衛率領士兵出征,進戰場打仗
[00:13:24.500 --> 00:13:28.500]  可能在座的你和我都未必打過仗
[00:13:28.500 --> 00:13:31.500]  但我們在新聞裡都看得很清楚
[00:13:31.500 --> 00:13:33.500]  去到戰場是怎樣呢?
[00:13:33.500 --> 00:13:39.500]  九死一生,弟兄你真清楚,知道我說什麼
[00:13:39.500 --> 00:13:44.500]  可惜事與願違,大衛做事精明所向無敵
[00:13:44.500 --> 00:13:52.500]  甚至令全以色列和猶大眾人都愛戴大衛
[00:13:52.500 --> 00:13:55.500]  在這個小段落裡
[00:13:55.500 --> 00:14:01.500]  如果我們留意到,其實出現了兩次大衛作事精明
[00:14:01.500 --> 00:14:05.500]  因為耶和華與他同在
[00:14:05.500 --> 00:14:10.500]  而數羅更加怕大衛
[00:14:10.500 --> 00:14:15.500]  我又想問問你,如果你知道
[00:14:15.500 --> 00:14:21.500]  大衛有耶和華與他同在,你會不會收手?
[00:14:21.500 --> 00:14:27.500]  會,會不會和平共處呢?
[00:14:27.500 --> 00:14:30.500]  有些人有,有些人不出聲
[00:14:30.500 --> 00:14:37.500]  還是你任由習道掌管你的人生呢?
[00:14:37.500 --> 00:14:44.500]  很快就結束了,請大家聽我讀一下第17至18節
[00:14:44.500 --> 00:14:49.500]  數羅對大衛說,我的大女兒米拉在這裡
[00:14:49.500 --> 00:14:52.500]  我要把她賜給你作妻子
[00:14:52.500 --> 00:14:56.500]  只要你作我的戰士,為耶和華征戰
[00:14:56.500 --> 00:14:59.500]  原來數羅心裡這樣說
[00:14:59.500 --> 00:15:04.500]  我不可親手害她,讓非理士人害她吧
[00:15:04.500 --> 00:15:10.500]  大衛回答數羅,我是誰?我是什麼身份?
[00:15:10.500 --> 00:15:13.500]  我附加在以色列人中算什麼?
[00:15:13.500 --> 00:15:16.500]  我怎麼作王的女婿呢?
[00:15:16.500 --> 00:15:19.500]  我們從以上的經文裡
[00:15:19.500 --> 00:15:22.500]  我們看到數羅不但沒有收手
[00:15:22.500 --> 00:15:27.500]  相反,他借用耶和華的命借刀殺人
[00:15:27.500 --> 00:15:30.500]  他向大衛開出兩個要求
[00:15:30.500 --> 00:15:33.500]  第一,你要做我的戰士
[00:15:33.500 --> 00:15:37.500]  第二,你要為耶和華征戰
[00:15:37.500 --> 00:15:42.500]  我相信明眼的人或在座的大家
[00:15:42.500 --> 00:15:45.500]  一看就知道數羅這個計謀
[00:15:45.500 --> 00:15:48.500]  他想利用女兒作為利誘
[00:15:48.500 --> 00:15:51.500]  要大衛和非理士人征戰
[00:15:51.500 --> 00:15:56.500]  期望大衛戰死沙場
[00:15:56.500 --> 00:16:02.500]  數羅的心真的很大動,攻心計
[00:16:02.500 --> 00:16:10.500]  我想鬼咋已經漸漸入侵數羅的心
[00:16:10.500 --> 00:16:16.500]  看完數羅之後,我們又看看大衛如何回應
[00:16:16.500 --> 00:16:20.500]  他如何回應數羅的建議呢?
[00:16:20.500 --> 00:16:24.500]  我們經文沒有看到大衛拒絕他
[00:16:24.500 --> 00:16:27.500]  但對於數羅看得起自己
[00:16:27.500 --> 00:16:30.500]  大衛就覺得自己不配做王的女婿
[00:16:30.500 --> 00:16:34.500]  因為他是家中最小的,大家都知道
[00:16:34.500 --> 00:16:38.500]  又不是出身什麼名門望族
[00:16:38.500 --> 00:16:40.500]  他是放羊
[00:16:40.500 --> 00:16:46.500]  況且自己的家族在以色列家中都是屬於小的支派
[00:16:46.500 --> 00:16:50.500]  與數羅相比,大衛的回答
[00:16:50.500 --> 00:16:55.500]  我們看到大衛的謙卑和信服
[00:16:55.500 --> 00:16:59.500]  雖然說話是這樣說
[00:16:59.500 --> 00:17:03.500]  但大衛仍然滿足了數羅開出來的要求
[00:17:03.500 --> 00:17:06.500]  為什麼我這樣說呢?我們一起看看第十九節
[00:17:06.500 --> 00:17:11.500]  到了數羅的女兒米拉該嫁給大衛的時候
[00:17:11.500 --> 00:17:17.500]  數羅卻把她給了米荷拉人雅德列作妻子
[00:17:17.500 --> 00:17:20.500]  這一節的經文暗示
[00:17:20.500 --> 00:17:24.500]  其實大衛已經履行了數羅所提出的條件
[00:17:24.500 --> 00:17:32.500]  所以到了數羅要將女兒嫁給大衛的承諾的時候
[00:17:32.500 --> 00:17:34.500]  他怎麼做呢?
[00:17:34.500 --> 00:17:38.500]  他竟然把女兒嫁給了另外一個人
[00:17:38.500 --> 00:17:41.500]  真是荒唐,真是離譜
[00:17:41.500 --> 00:17:46.500]  數羅一而再,再而三,沒有兌現對大衛的承諾
[00:17:46.500 --> 00:17:48.500]  我們剛才也知道
[00:17:48.500 --> 00:17:51.500]  先殺菲利士人哥利亞的時候
[00:17:51.500 --> 00:17:53.500]  他本來已經可以做王的女婿
[00:17:53.500 --> 00:17:59.500]  現在又把女兒嫁給雅德列作為妻子
[00:17:59.500 --> 00:18:02.500]  作為一國之君
[00:18:02.500 --> 00:18:04.500]  言而無信
[00:18:04.500 --> 00:18:07.500]  令人怎麼信服呢?
[00:18:07.500 --> 00:18:10.500]  說完話不算數
[00:18:10.500 --> 00:18:13.500]  怎麼可以這樣呢?
[00:18:13.500 --> 00:18:19.500]  我都以為數羅就此罷休
[00:18:19.500 --> 00:18:26.500]  但事實上數羅已經失去了理性
[00:18:26.500 --> 00:18:30.500]  鬼咋已經控制了他的心靈
[00:18:30.500 --> 00:18:33.500]  他要殺大衛的心
[00:18:33.500 --> 00:18:36.500]  沒有一刻停止或減低
[00:18:36.500 --> 00:18:43.500]  甚至一個比一個更加惡毒
[00:18:43.500 --> 00:18:45.500]  如果你不信的時候
[00:18:45.500 --> 00:18:49.500]  你可以看看20-27節的段落
[00:18:49.500 --> 00:18:53.500]  當數羅聽到女兒米甲愛大衛
[00:18:53.500 --> 00:18:56.500]  馬上就喜悅
[00:18:56.500 --> 00:19:01.500]  你以為數羅真的想大衛做他的女婿嗎?
[00:19:01.500 --> 00:19:03.500]  當然不是
[00:19:03.500 --> 00:19:08.500]  我們看看作者如何形容數羅的內心
[00:19:08.500 --> 00:19:11.500]  他說:我把這女兒給大衛
[00:19:11.500 --> 00:19:13.500]  作她的網羅
[00:19:13.500 --> 00:19:16.500]  好值菲利士人的仇害她
[00:19:16.500 --> 00:19:18.500]  所以數羅對大衛說
[00:19:18.500 --> 00:19:23.500]  你今天可以第二次做我的女婿
[00:19:23.500 --> 00:19:27.500]  大鑊,數羅真的從師故技
[00:19:27.500 --> 00:19:30.500]  又再一次用女兒做藉口
[00:19:30.500 --> 00:19:33.500]  誘惑大衛做他的網羅
[00:19:33.500 --> 00:19:35.500]  大家請留意
[00:19:35.500 --> 00:19:40.500]  網羅這個字指的是有特別機關的保守器
[00:19:40.500 --> 00:19:42.500]  野獸一腳踏上去
[00:19:42.500 --> 00:19:46.500]  一下子就會被困住
[00:19:46.500 --> 00:19:48.500]  他不能夠逃脫
[00:19:48.500 --> 00:19:51.500]  想逃也逃不掉
[00:19:51.500 --> 00:19:53.500]  數羅還好好的說
[00:19:53.500 --> 00:19:58.500]  今天我給你第二次機會做我的女婿
[00:19:58.500 --> 00:20:00.500]  他自己也說得出
[00:20:00.500 --> 00:20:02.500]  他也不怕面紅
[00:20:02.500 --> 00:20:06.500]  雖然經文沒有說大衛如何回答北王
[00:20:06.500 --> 00:20:10.500]  從數羅找大臣
[00:20:10.500 --> 00:20:13.500]  去和大衛的傳話裏面
[00:20:13.500 --> 00:20:15.500]  和大衛的回答裏面
[00:20:15.500 --> 00:20:17.500]  我們可以推斷
[00:20:17.500 --> 00:20:20.500]  大衛是婉拒作王的女婿
[00:20:20.500 --> 00:20:22.500]  大衛在二十三節
[00:20:22.500 --> 00:20:25.500]  向數羅的臣服說
[00:20:25.500 --> 00:20:29.500]  你們以為作王的女婿是一件小事
[00:20:29.500 --> 00:20:33.500]  我是一個貧窮卑微的人
[00:20:33.500 --> 00:20:38.500]  大衛再一次表明自己不配做王的女婿
[00:20:38.500 --> 00:20:42.500]  因為自私自己是一個鄉下的木桐
[00:20:42.500 --> 00:20:45.500]  出身,他根本沒有能力
[00:20:45.500 --> 00:20:48.500]  給王的聘禮
[00:20:48.500 --> 00:20:52.500]  你以為這樣就完了嗎?
[00:20:52.500 --> 00:20:54.500]  不是的
[00:20:54.500 --> 00:20:58.500]  鬼咋的數羅又叫臣服和大衛說話
[00:20:58.500 --> 00:21:02.500]  王是不要什麼聘禮的
[00:21:02.500 --> 00:21:06.500]  只要一百非利士人的羊皮
[00:21:06.500 --> 00:21:10.500]  好在王的仇敵報仇
[00:21:10.500 --> 00:21:13.500]  說一百個羊皮
[00:21:13.500 --> 00:21:16.500]  我們再一次看看
[00:21:16.500 --> 00:21:19.500]  作者如何形容數羅的心
[00:21:19.500 --> 00:21:22.500]  數羅的意思是要使大衛
[00:21:22.500 --> 00:21:25.500]  喪在非利士人的手裏
[00:21:25.500 --> 00:21:29.500]  作者真的很特別
[00:21:29.500 --> 00:21:32.500]  穿透數羅的心
[00:21:32.500 --> 00:21:36.500]  說出他的心聲
[00:21:36.500 --> 00:21:40.500]  而大衛的回應也很特別
[00:21:40.500 --> 00:21:44.500]  大衛說在第二十六節
[00:21:44.500 --> 00:21:48.500]  大衛就歡喜作王的女婿
[00:21:48.500 --> 00:21:51.500]  在這裏的意思是說
[00:21:51.500 --> 00:21:54.500]  大衛同意數羅的條件
[00:21:54.500 --> 00:21:58.500]  而且這次是有臣服傳話
[00:21:58.500 --> 00:22:02.500]  看來數羅也不會反口吧
[00:22:02.500 --> 00:22:07.500]  看來大衛對於作王的女婿
[00:22:07.500 --> 00:22:10.500]  也是很重視的
[00:22:10.500 --> 00:22:13.500]  原因在第二十七節
[00:22:13.500 --> 00:22:16.500]  日期未到的時候
[00:22:16.500 --> 00:22:20.500]  大衛和跟隨他的人已經殺死了二百個非利士人
[00:22:20.500 --> 00:22:24.500]  這個數目是數羅要求的羊皮
[00:22:24.500 --> 00:22:28.500]  或者包皮的數量是多少倍
[00:22:28.500 --> 00:22:32.500]  一百,現在二百就是一倍
[00:22:32.500 --> 00:22:36.500]  雖然我們不知道他們約定是多少時候完成
[00:22:36.500 --> 00:22:39.500]  但是如果說得出日期未到
[00:22:39.500 --> 00:22:42.500]  數目也是超過一倍的話
[00:22:42.500 --> 00:22:46.500]  除了證明大衛對作王的女婿很在意
[00:22:46.500 --> 00:22:49.500]  緊張之外
[00:22:49.500 --> 00:22:55.500]  我們也看到大衛是一個驍勇善戰的勇士
[00:22:55.500 --> 00:23:00.500]  他是有資格作王的女婿
[00:23:00.500 --> 00:23:04.500]  這次數羅千算萬算
[00:23:04.500 --> 00:23:07.500]  他的奸計不能得逞
[00:23:07.500 --> 00:23:11.500]  而且有臣服中間傳話作見證
[00:23:11.500 --> 00:23:14.500]  他不但不能反口
[00:23:14.500 --> 00:23:19.500]  數羅就把米甲賜給大衛做妻子
[00:23:19.500 --> 00:23:24.500]  事情是不是發展得峰迴路轉呢?
[00:23:24.500 --> 00:23:27.500]  數羅一直想剷除大衛
[00:23:27.500 --> 00:23:30.500]  現在一再證明
[00:23:30.500 --> 00:23:33.500]  耶和華是跟誰同在
[00:23:33.500 --> 00:23:35.500]  大衛同在
[00:23:35.500 --> 00:23:38.500]  他又知道女兒米甲很愛大衛
[00:23:38.500 --> 00:23:41.500]  更加怕他
[00:23:41.500 --> 00:23:44.500]  但是他並沒有退縮
[00:23:44.500 --> 00:23:48.500]  他只是終生跟大衛作對
[00:23:48.500 --> 00:23:51.500]  而在經文第30節
[00:23:51.500 --> 00:23:55.500]  更加記載菲利士人的軍隊常來攻打
[00:23:55.500 --> 00:24:02.500]  大衛每次出戰都比數羅其他將官有更輝煌的戰果
[00:24:02.500 --> 00:24:07.500]  因此他的聲名遠播
[00:24:07.500 --> 00:24:14.500]  這個萬萬都是數羅想不到的結果
[00:24:14.500 --> 00:24:18.500]  在內地長春市有兩名師兄弟
[00:24:18.500 --> 00:24:21.500]  他們一起在化驗所工作
[00:24:21.500 --> 00:24:23.500]  感情十分之好
[00:24:23.500 --> 00:24:27.500]  兩個人先後進入研究所工作
[00:24:27.500 --> 00:24:30.500]  孫某一直都提攜小李
[00:24:30.500 --> 00:24:33.500]  可惜當小李進入這間公司
[00:24:33.500 --> 00:24:36.500]  被提升做項目主管之後
