
[00:00:00.000 --> 00:00:04.000]  很開心再次來到18樓
[00:02:30.000 --> 00:02:33.000]  又說我是你父親的神
[00:02:33.000 --> 00:02:35.000]  阿伯拉罕的神
[00:02:35.000 --> 00:02:36.000]  以撒的神
[00:02:36.000 --> 00:02:37.000]  瓦國的神
[00:02:37.000 --> 00:02:40.000]  摩西因為怕見神
[00:02:40.000 --> 00:02:43.000]  就把自己的念蒙住了
[00:02:43.000 --> 00:02:45.000]  我們先一起有個禱告
[00:02:45.000 --> 00:02:47.000]  主多謝你設下你的話語
[00:02:47.000 --> 00:02:50.000]  求真理的靈成為我們的幫助
[00:02:50.000 --> 00:02:51.000]  讓我們明白
[00:02:51.000 --> 00:02:54.000]  更加能夠實踐主你對我們的心意
[00:02:54.000 --> 00:02:56.000]  接受你對我們的呼召
[00:02:56.000 --> 00:02:58.000]  還有願你幫助我們
[00:02:58.000 --> 00:03:00.000]  保守以後來講道的時間
[00:03:00.000 --> 00:03:01.000]  以神禱告
[00:03:01.000 --> 00:03:03.000]  奉主耶穌基督成名求
[00:03:03.000 --> 00:03:04.000]  阿們
[00:03:04.000 --> 00:03:06.000]  先有些前文提到
[00:03:06.000 --> 00:03:09.000]  這裡是說出了劇記的第三章
[00:03:09.000 --> 00:03:12.000]  第二章我記得之前在這個地方
[00:03:12.000 --> 00:03:13.000]  跟大家分享過
[00:03:13.000 --> 00:03:15.000]  關於摩西在四十歲的時候
[00:03:15.000 --> 00:03:17.000]  因為在埃及打死了人
[00:03:17.000 --> 00:03:19.000]  所以他逃離到米甸
[00:03:19.000 --> 00:03:22.000]  他在米甸原來足足渡過了四十年
[00:03:22.000 --> 00:03:23.000]  為什麼會這樣說呢
[00:03:23.000 --> 00:03:25.000]  因為在第三章其他的地方
[00:03:25.000 --> 00:03:26.000]  讓我們看到
[00:03:26.000 --> 00:03:27.000]  摩西在八十歲的時候
[00:03:27.000 --> 00:03:30.000]  即是今天看到的這段經文
[00:03:30.000 --> 00:03:33.000]  他和上帝相遇被神呼召
[00:03:33.000 --> 00:03:35.000]  以至他領以色列人出埃及
[00:03:35.000 --> 00:03:37.000]  所以四十歲和他現在八十歲
[00:03:37.000 --> 00:03:41.000]  再被上帝呼召
[00:03:41.000 --> 00:03:45.000]  有四十年他在米甸這個地方渡過
[00:03:45.000 --> 00:03:48.000]  我們先進入經文的第一節
[00:03:48.000 --> 00:03:49.000]  一些背景
[00:03:49.000 --> 00:03:51.000]  這裡說的第一節
[00:03:51.000 --> 00:03:52.000]  當時
[00:03:52.000 --> 00:03:53.000]  阿們在說
[00:03:53.000 --> 00:03:56.000]  摩西原來逃到米甸那四十年
[00:03:56.000 --> 00:03:58.000]  一直在做什麼工作呢
[00:03:58.000 --> 00:04:01.000]  是幫他的岳父葉蒂羅打工
[00:04:01.000 --> 00:04:02.000]  做一個牧羊人
[00:04:02.000 --> 00:04:03.000]  他就說
[00:04:03.000 --> 00:04:04.000]  有一天
[00:04:04.000 --> 00:04:06.000]  很如常的一天
[00:04:06.000 --> 00:04:07.000]  他去到曠野
[00:04:07.000 --> 00:04:10.000]  同樣是他會議會工作的地方
[00:04:10.000 --> 00:04:12.000]  去牧羊
[00:04:12.000 --> 00:04:14.000]  葉蒂羅岳父的羊
[00:04:14.000 --> 00:04:16.000]  我想摩西的日常
[00:04:16.000 --> 00:04:17.000]  作為牧羊人
[00:04:17.000 --> 00:04:19.000]  就是每一天都很重複
[00:04:19.000 --> 00:04:21.000]  就是令羊群去到曠野
[00:04:21.000 --> 00:04:22.000]  去找草食
[00:04:22.000 --> 00:04:23.000]  找水源
[00:04:23.000 --> 00:04:27.000]  去保護羊群遠離危險
[00:04:27.000 --> 00:04:30.000]  我想都沒有什麼新穎的東西
[00:04:30.000 --> 00:04:31.000]  四十年間
[00:04:31.000 --> 00:04:32.000]  四十年
[00:04:32.000 --> 00:04:33.000]  不知道你們想不想到
[00:04:33.000 --> 00:04:34.000]  是一個怎樣的年日
[00:04:34.000 --> 00:04:35.000]  在座的你們
[00:04:35.000 --> 00:04:37.000]  摩西就是這樣去生活
[00:04:37.000 --> 00:04:38.000]  日復日
[00:04:38.000 --> 00:04:39.000]  年復年
[00:04:39.000 --> 00:04:42.000]  他就是這樣去過著牧羊的生活
[00:04:42.000 --> 00:04:43.000]  我不知道你們覺得怎樣
[00:04:43.000 --> 00:04:45.000]  是否享受
[00:04:45.000 --> 00:04:47.000]  這裡就說有一天
[00:04:47.000 --> 00:04:48.000]  如常的一天
[00:04:48.000 --> 00:04:50.000]  摩西出去上班
[00:04:50.000 --> 00:04:51.000]  牧羊的時候
[00:04:51.000 --> 00:04:53.000]  就去到一個地方
[00:04:53.000 --> 00:04:56.000]  去與神有一個特別的經歷
[00:04:56.000 --> 00:04:58.000]  第二節說到什麼呢
[00:04:58.000 --> 00:04:59.000]  就說
[00:04:59.000 --> 00:05:01.000]  這裡說到
[00:05:01.000 --> 00:05:02.000]  在第二節
[00:05:02.000 --> 00:05:04.000]  在摩西如常牧羊
[00:05:04.000 --> 00:05:05.000]  放羊的期間
[00:05:05.000 --> 00:05:07.000]  摩西看到一樣很奇異的東西
[00:05:07.000 --> 00:05:08.000]  這裡說到什麼呢
[00:05:08.000 --> 00:05:10.000]  他說摩西觀看
[00:05:10.000 --> 00:05:12.000]  看見荊棘被火燒著
[00:05:12.000 --> 00:05:14.000]  卻沒有燒毀
[00:05:14.000 --> 00:05:16.000]  原文是說
[00:05:16.000 --> 00:05:19.000]  摩西驚奇地去察看
[00:05:19.000 --> 00:05:23.000]  他發現荊棘雖然被火燒著
[00:05:23.000 --> 00:05:26.000]  但沒有被燒毀完好無缺
[00:05:26.000 --> 00:05:28.000]  沒有被火吞噬
[00:05:28.000 --> 00:05:30.000]  先給大家看看圖
[00:05:30.000 --> 00:05:31.000]  不知道大家有沒有去過
[00:05:31.000 --> 00:05:32.000]  或者見過荊棘
[00:05:32.000 --> 00:05:36.000]  我上網找中東地區的荊棘是怎樣的
[00:05:36.000 --> 00:05:38.000]  原來在中東地區
[00:05:38.000 --> 00:05:40.000]  就是摩西那些礦業地方
[00:05:40.000 --> 00:05:41.000]  荊棘是很常見
[00:05:41.000 --> 00:05:44.000]  是一個很普遍的植物
[00:05:44.000 --> 00:05:45.000]  而這裡說到
[00:05:45.000 --> 00:05:47.000]  沒有被燒毀的荊棘
[00:05:47.000 --> 00:05:49.000]  原來是一種很奇特
[00:05:49.000 --> 00:05:51.000]  很特別的事情
[00:05:51.000 --> 00:05:53.000]  見到荊棘
[00:05:53.000 --> 00:05:55.000]  他水不水潤呢
[00:05:55.000 --> 00:05:56.000]  一定不水潤
[00:05:56.000 --> 00:05:57.000]  他很乾
[00:05:57.000 --> 00:05:58.000]  你見得到他
[00:05:58.000 --> 00:06:01.000]  原來在中東地帶
[00:06:01.000 --> 00:06:04.000]  荊棘是一種很容易燃燒的植物
[00:06:04.000 --> 00:06:05.000]  在礦業沙漠裏面
[00:06:05.000 --> 00:06:07.000]  如果大家去過沙漠你就知道
[00:06:07.000 --> 00:06:08.000]  很熱
[00:06:08.000 --> 00:06:12.000]  甚至可以熱到太陽燒著一些植物
[00:06:12.000 --> 00:06:14.000]  產生一些火
[00:06:14.000 --> 00:06:16.000]  所以原來有些人說
[00:06:16.000 --> 00:06:20.000]  其實沒有東西比荊棘更加容易燒盡燒毀
[00:06:20.000 --> 00:06:23.000]  燒著的荊棘很平常
[00:06:23.000 --> 00:06:25.000]  不會引起摩西的注意
[00:06:25.000 --> 00:06:28.000]  所以摩西應該是停低了下來
[00:06:28.000 --> 00:06:29.000]  他的腳步
[00:06:29.000 --> 00:06:31.000]  好好留心觀察
[00:06:31.000 --> 00:06:35.000]  喂?這個荊棘燒都燒不爛
[00:06:35.000 --> 00:06:38.000]  燒都沒有被燒盡呢
[00:06:38.000 --> 00:06:40.000]  這是摩西一個很留意
[00:06:40.000 --> 00:06:42.000]  而令他覺得很奇特
[00:06:42.000 --> 00:06:44.000]  很驚訝的事
[00:06:44.000 --> 00:06:46.000]  這個奇特的現象接了下來
[00:06:46.000 --> 00:06:47.000]  經文又說
[00:06:47.000 --> 00:06:48.000]  很仔細形容
[00:06:48.000 --> 00:06:49.000]  摩西怎樣呢
[00:06:49.000 --> 00:06:50.000]  吸引了他的注意之後
[00:06:50.000 --> 00:06:51.000]  他就說
[00:06:51.000 --> 00:06:52.000]  我想他會說
[00:06:52.000 --> 00:06:53.000]  我要去到那邊
[00:06:53.000 --> 00:06:55.000]  看看這個大異象
[00:06:55.000 --> 00:06:57.000]  這個荊棘為甚麼沒有被燒毀
[00:06:57.000 --> 00:07:00.000]  摩西強調這是一個大異象
[00:07:00.000 --> 00:07:02.000]  說的是甚麼呢
[00:07:02.000 --> 00:07:04.000]  大異象的意思是
[00:07:04.000 --> 00:07:05.000]  一個極大
[00:07:05.000 --> 00:07:07.000]  一個超自然的現象
[00:07:07.000 --> 00:07:09.000]  他背後是說
[00:07:09.000 --> 00:07:11.000]  他知道這是從天而來
[00:07:11.000 --> 00:07:13.000]  不是尋常的一個現象
[00:07:13.000 --> 00:07:15.000]  神話摩西可能背後在想
[00:07:15.000 --> 00:07:17.000]  這個會不會是上帝的作為
[00:07:17.000 --> 00:07:18.000]  而這種好奇
[00:07:18.000 --> 00:07:19.000]  渴望
[00:07:19.000 --> 00:07:20.000]  渴求的心
[00:07:20.000 --> 00:07:22.000]  促使到他接著下來
[00:07:22.000 --> 00:07:24.000]  去跟上帝見面
[00:07:24.000 --> 00:07:26.000]  相遇的過程
[00:07:26.000 --> 00:07:27.000]  這裡說到第四節
[00:07:27.000 --> 00:07:29.000]  馬上耶和華見摩西
[00:07:29.000 --> 00:07:31.000]  要去到那裡看的時候
[00:07:31.000 --> 00:07:33.000]  他就呼叫摩西
[00:07:33.000 --> 00:07:34.000]  他跟摩西說
[00:07:34.000 --> 00:07:35.000]  摩西 摩西
[00:07:35.000 --> 00:07:36.000]  摩西就說
[00:07:36.000 --> 00:07:38.000]  我在這裡
[00:07:38.000 --> 00:07:40.000]  剛剛說到
[00:07:40.000 --> 00:07:43.000]  摩西上了這份工作多少年
[00:07:43.000 --> 00:07:45.000]  四十年
[00:07:45.000 --> 00:07:46.000]  復日 年復年
[00:07:46.000 --> 00:07:48.000]  他面對的都是羊
[00:07:48.000 --> 00:07:50.000]  一模一樣的羊
[00:07:50.000 --> 00:07:52.000]  同樣是很平平無奇的
[00:07:52.000 --> 00:07:53.000]  有一天
[00:07:53.000 --> 00:07:54.000]  他出去上班
[00:07:54.000 --> 00:07:55.000]  牧羊
[00:07:55.000 --> 00:07:56.000]  試想像一下
[00:07:56.000 --> 00:07:58.000]  同一個環境
[00:07:58.000 --> 00:07:59.000]  同一個地方
[00:07:59.000 --> 00:08:01.000]  同一樣的工作
[00:08:01.000 --> 00:08:03.000]  日復日做著差不多的事情
[00:08:03.000 --> 00:08:05.000]  你會想一下
[00:08:05.000 --> 00:08:06.000]  都很悶
[00:08:06.000 --> 00:08:07.000]  或者你
[00:08:07.000 --> 00:08:09.000]  如果你上了幾年的工作
[00:08:09.000 --> 00:08:10.000]  或者你
[00:08:10.000 --> 00:08:12.000]  都是手把眼見功夫的時候
[00:08:12.000 --> 00:08:13.000]  可能你會覺得
[00:08:13.000 --> 00:08:14.000]  每一天
[00:08:14.000 --> 00:08:15.000]  隨便吧
[00:08:15.000 --> 00:08:16.000]  隨便過就算了
[00:08:16.000 --> 00:08:17.000]  隨隨便便
[00:08:17.000 --> 00:08:18.000]  上班就等下班
[00:08:18.000 --> 00:08:19.000]  這個心態
[00:08:19.000 --> 00:08:21.000]  摩西可以是這樣
[00:08:21.000 --> 00:08:22.000]  隨便吧
[00:08:22.000 --> 00:08:24.000]  閉上眼就過一天
[00:08:24.000 --> 00:08:26.000]  但我會形容
[00:08:26.000 --> 00:08:28.000]  他在這裡的經歷
[00:08:28.000 --> 00:08:30.000]  他有一個特質
[00:08:30.000 --> 00:08:32.000]  他在這些重重複複的日常
[00:08:32.000 --> 00:08:35.000]  他的屬靈敏銳度仍然很高
[00:08:35.000 --> 00:08:37.000]  他沒有被這些日復日
[00:08:37.000 --> 00:08:38.000]  年復年
[00:08:38.000 --> 00:08:40.000]  很形形異異的生活
[00:08:40.000 --> 00:08:42.000]  去讓他降低了
[00:08:42.000 --> 00:08:44.000]  他去渴求
[00:08:44.000 --> 00:08:47.000]  或者留意身邊事物當中的屬靈而思
[00:08:47.000 --> 00:08:48.000]  以致到
[00:08:48.000 --> 00:08:50.000]  就是因為他很專心
[00:08:50.000 --> 00:08:51.000]  很留心
[00:08:51.000 --> 00:08:52.000]  每一天
[00:08:52.000 --> 00:08:53.000]  他都去看看
[00:08:53.000 --> 00:08:55.000]  其實他身邊發生的事是甚麼
[00:08:55.000 --> 00:08:57.000]  都是一些很微小的事
[00:08:57.000 --> 00:08:59.000]  因為如果摩西他是一個
[00:08:59.000 --> 00:09:01.000]  他不相信上帝在他日常
[00:09:01.000 --> 00:09:03.000]  那個曠野的地方
[00:09:03.000 --> 00:09:05.000]  去工作的上帝的話
[00:09:05.000 --> 00:09:06.000]  他不敏銳
[00:09:06.000 --> 00:09:08.000]  屬靈事物的人的話
[00:09:08.000 --> 00:09:09.000]  他都不會留意到
[00:09:09.000 --> 00:09:11.000]  停下來去留意這個
[00:09:11.000 --> 00:09:12.000]  沒有被銷毀
[00:09:12.000 --> 00:09:15.000]  那麼奇特的歷程
[00:09:15.000 --> 00:09:17.000]  他之後就不會遇見上帝
[00:09:17.000 --> 00:09:20.000]  也都不能夠去與神去對話
[00:09:20.000 --> 00:09:23.000]  正正因為摩西有一個信念
[00:09:23.000 --> 00:09:25.000]  他相信上帝在日常當中
[00:09:25.000 --> 00:09:27.000]  仍然是做紳士
[00:09:27.000 --> 00:09:29.000]  以致到他能夠敏銳
[00:09:29.000 --> 00:09:31.000]  並且看見上帝的作為
[00:09:31.000 --> 00:09:33.000]  更加親身經歷到
[00:09:33.000 --> 00:09:35.000]  上帝他自己
[00:09:35.000 --> 00:09:37.000]  如果我們再細看
[00:09:37.000 --> 00:09:38.000]  二至四節
[00:09:38.000 --> 00:09:40.000]  原來有一個叫做
[00:09:40.000 --> 00:09:43.000]  遇見相遇的過程
[00:09:43.000 --> 00:09:45.000]  第二節一開始
[00:09:45.000 --> 00:09:48.000]  原來上帝是先去讓火燒著
[00:09:48.000 --> 00:09:49.000]  還有一個驚激
[00:09:49.000 --> 00:09:52.000]  之後摩西才去看到
[00:09:52.000 --> 00:09:54.000]  摩西看到這個驚激的時候
[00:09:54.000 --> 00:09:56.000]  他就透過渴求的心
[00:09:56.000 --> 00:10:00.000]  去尋找異象背後的意義
[00:10:00.000 --> 00:10:01.000]  之後耶和華
[00:10:01.000 --> 00:10:04.000]  去見到摩西走近的時候
[00:10:04.000 --> 00:10:08.000]  神就去呼喚摩西的名字
[00:10:08.000 --> 00:10:10.000]  以致到產生了剛剛說的
[00:10:10.000 --> 00:10:12.000]  摩西與上帝相遇
[00:10:12.000 --> 00:10:15.000]  去對話的一個過程
[00:10:15.000 --> 00:10:18.000]  其實這裡想說什麼呢
[00:10:18.000 --> 00:10:20.000]  有時候其實上帝
[00:10:20.000 --> 00:10:23.000]  已經主動向人去顯現
[00:10:23.000 --> 00:10:25.000]  但原來人也要有一個
[00:10:25.000 --> 00:10:28.000]  主動去尋求上帝的心
[00:10:28.000 --> 00:10:30.000]  去敏銳屬領的事物
[00:10:30.000 --> 00:10:32.000]  這樣我們才能夠去
[00:10:32.000 --> 00:10:34.000]  真的看見上帝在我們
[00:10:34.000 --> 00:10:36.000]  日常生活的足跡
[00:10:36.000 --> 00:10:39.000]  上帝顯現給我們去看
[00:10:39.000 --> 00:10:42.000]  但我們仍然要主動去尋找渴求
[00:10:42.000 --> 00:10:46.000]  這是一個雙向的關係
[00:10:46.000 --> 00:10:48.000]  坐在台下的你們
[00:10:48.000 --> 00:10:51.000]  我相信你們今天晚上
[00:10:51.000 --> 00:10:52.000]  回到標青
[00:10:52.000 --> 00:10:54.000]  就是holiday
[00:10:54.000 --> 00:10:55.000]  就是星期六
[00:10:55.000 --> 00:10:57.000]  你們也回到上帝的家
[00:10:57.000 --> 00:10:58.000]  去上崇拜
[00:10:58.000 --> 00:11:00.000]  甚至剛剛有小組的時間
[00:11:00.000 --> 00:11:01.000]  我想你們也是一群
[00:11:01.000 --> 00:11:03.000]  很渴求上帝的人
[00:11:03.000 --> 00:11:05.000]  我想你們每星期
[00:11:05.000 --> 00:11:06.000]  上崇拜、上團契
[00:11:06.000 --> 00:11:08.000]  甚至如果早上的你
[00:11:08.000 --> 00:11:10.000]  預留時間pre-charge等等
[00:11:10.000 --> 00:11:13.000]  我想也是代表你們很注重
[00:11:13.000 --> 00:11:15.000]  或者很著緊上帝
[00:11:15.000 --> 00:11:17.000]  在你們生命的工作
[00:11:17.000 --> 00:11:20.000]  可能在教會、敬拜、查經、聽道
[00:11:20.000 --> 00:11:23.000]  或者在肢體之間去相處
[00:11:23.000 --> 00:11:25.000]  體會上帝的真實
[00:11:25.000 --> 00:11:27.000]  這些都是很美好的
[00:11:27.000 --> 00:11:29.000]  這些都是上帝透過聖靈
[00:11:29.000 --> 00:11:31.000]  在教會的工作
[00:11:31.000 --> 00:11:32.000]  不過很想說
[00:11:32.000 --> 00:11:33.000]  有時我們會將
[00:11:33.000 --> 00:11:35.000]  很容易將什麼呢?
[00:11:35.000 --> 00:11:38.000]  將信仰和生活去分割
[00:11:38.000 --> 00:11:40.000]  情況是怎樣呢?
[00:11:40.000 --> 00:11:42.000]  可能是你星期六上崇拜
[00:11:42.000 --> 00:11:44.000]  可能有些人星期日
[00:11:44.000 --> 00:11:46.000]  我們可能就會
[00:11:46.000 --> 00:11:48.000]  哦!是這個時候了
[00:11:48.000 --> 00:11:49.000]  我開行我的Wi-Fi
[00:11:49.000 --> 00:11:52.000]  connect一個叫上帝的Wi-Fi
[00:11:52.000 --> 00:11:54.000]  但當完了教會的聚會
[00:11:54.000 --> 00:11:56.000]  崇拜可能一會兒
[00:11:56.000 --> 00:11:58.000]  甚或平日回來之後
[00:11:58.000 --> 00:11:59.000]  出了恩福的門口
[00:11:59.000 --> 00:12:02.000]  甚或過了小廚很近的馬路
[00:12:02.000 --> 00:12:05.000]  之後你就回到現實的世界
[00:12:05.000 --> 00:12:08.000]  可能你不會再連上這個叫上帝的Wi-Fi
[00:12:08.000 --> 00:12:10.000]  可能叫工作mode
[00:12:10.000 --> 00:12:12.000]  甚或你因為開了工作mode
[00:12:12.000 --> 00:12:13.000]  你就跟上帝說
[00:12:13.000 --> 00:12:16.000]  哦!上帝你就不要打擾這個mode了
[00:12:16.000 --> 00:12:19.000]  一至五可能就過一些日常
[00:12:19.000 --> 00:12:21.000]  日復日
[00:12:21.000 --> 00:12:22.000]  就是聽老闆說
[00:12:22.000 --> 00:12:25.000]  聽不同的東西說的一個日子
[00:12:25.000 --> 00:12:27.000]  甚或好像有一點舊
[00:12:27.000 --> 00:12:29.000]  不過有一首歌就叫做
[00:12:29.000 --> 00:12:31.000]  神的不在場證明
[00:12:31.000 --> 00:12:34.000]  當在你們平日的日子
[00:12:34.000 --> 00:12:36.000]  日日如是的日子
[00:12:36.000 --> 00:12:38.000]  很忙碌的讀書生活
[00:12:38.000 --> 00:12:40.000]  不知道回到你的工作
[00:12:40.000 --> 00:12:41.000]  你的學校
[00:12:41.000 --> 00:12:43.000]  可能是你的家庭
[00:12:43.000 --> 00:12:44.000]  會不會有時你都不自覺
[00:12:44.000 --> 00:12:45.000]  會覺得
[00:12:45.000 --> 00:12:48.000]  哦!上帝其實好像在我的生活裏面
[00:12:48.000 --> 00:12:49.000]  不在了
[00:12:49.000 --> 00:12:53.000]  不覺得體會到上帝的人靈
[00:12:53.000 --> 00:12:54.000]  不過
[00:12:54.000 --> 00:12:58.000]  剛剛在說摩西是哪裏與神相遇
[00:12:58.000 --> 00:12:59.000]  它是一個日常
[00:12:59.000 --> 00:13:02.000]  它每一天都會去的曠野
[00:13:02.000 --> 00:13:03.000]  與神相遇
[00:13:03.000 --> 00:13:07.000]  它在那裏去經歷神奇妙的工作和人靈
[00:13:07.000 --> 00:13:10.000]  今天經文很提醒我們
[00:13:10.000 --> 00:13:13.000]  其實有時不是上帝要隱藏了自己
[00:13:13.000 --> 00:13:15.000]  要回來教會才被尋找得到
[00:13:15.000 --> 00:13:19.000]  同樣上帝其實一直都是在日常當中
[00:13:19.000 --> 00:13:20.000]  在生活的場景
[00:13:20.000 --> 00:13:22.000]  都一樣與我們去說話
[00:13:22.000 --> 00:13:25.000]  他彰顯他自己的作為和人靈
[00:13:25.000 --> 00:13:27.000]  但我們都要先有一個
[00:13:27.000 --> 00:13:30.000]  願意去開放尋求的心
[00:13:30.000 --> 00:13:31.000]  就好像摩西
[00:13:31.000 --> 00:13:34.000]  開一開你那個屬靈敏銳度的模式
[00:13:34.000 --> 00:13:36.000]  你能夠在日常當中
[00:13:36.000 --> 00:13:40.000]  去看見上帝的足跡和工作
[00:13:40.000 --> 00:13:43.000]  不知你在你的職場
[00:13:43.000 --> 00:13:44.000]  在你的工作
[00:13:44.000 --> 00:13:46.000]  在你的家庭裏面
[00:13:46.000 --> 00:13:47.000]  其實你願不願意
[00:13:47.000 --> 00:13:50.000]  或者你想不想去尋找到呢
[00:13:50.000 --> 00:13:53.000]  分享自己少少的經歷
[00:13:53.000 --> 00:13:55.000]  在過去在這裏分享
[00:13:55.000 --> 00:13:57.000]  都提及到我有一個弟弟
[00:13:57.000 --> 00:13:59.000]  他有輕度智力問題
[00:13:59.000 --> 00:14:03.000]  所以我弟弟他要住一些特殊的宿舍
[00:14:03.000 --> 00:14:05.000]  我弟弟已經轉了很多次宿舍
[00:14:05.000 --> 00:14:08.000]  我想都應該三四次
[00:14:08.000 --> 00:14:10.000]  應該是一兩年前
[00:14:10.000 --> 00:14:11.000]  他就有一個新的宿舍
[00:14:11.000 --> 00:14:14.000]  每一次弟弟要轉宿舍
[00:14:14.000 --> 00:14:17.000]  對我來說是一個很大的擔心
[00:14:17.000 --> 00:14:19.000]  害怕 驚恐
[00:14:19.000 --> 00:14:21.000]  因為我弟弟的特別需要
[00:14:21.000 --> 00:14:24.000]  他其實有時很怕他去到新宿舍
[00:14:24.000 --> 00:14:25.000]  不知會認識到甚麼人
[00:14:25.000 --> 00:14:26.000]  怕有人傷害他
[00:14:26.000 --> 00:14:27.000]  亦都怕他傷害人
[00:14:27.000 --> 00:14:30.000]  有很多的擔心會在當中
[00:14:30.000 --> 00:14:32.000]  所以在每次住宿舍的時候
[00:14:32.000 --> 00:14:35.000]  都會有一種莫名其妙的壓力
[00:14:35.000 --> 00:14:39.000]  去到最近這次的一間中途宿舍
[00:14:39.000 --> 00:14:43.000]  我記得當時我都開始入職做傳播人
[00:14:43.000 --> 00:14:44.000]  我覺得在忙碌的日子
[00:14:44.000 --> 00:14:46.000]  有時都覺得自己沒有空間
[00:14:46.000 --> 00:14:48.000]  去和弟弟處理這些事
[00:14:48.000 --> 00:14:50.000]  我真的祈禱交託
[00:14:50.000 --> 00:14:52.000]  上來幫忙幫忙
[00:14:52.000 --> 00:14:55.000]  願神去拖大整個過程
[00:14:55.000 --> 00:14:57.000]  又很特別
[00:14:57.000 --> 00:14:58.000]  比預想中
[00:14:58.000 --> 00:15:01.000]  我弟弟很快排到一個新的宿舍
[00:15:01.000 --> 00:15:02.000]  很開心
[00:15:02.000 --> 00:15:04.000]  當時就和弟弟一起去
[00:15:04.000 --> 00:15:09.000]  因為家屬要和弟弟一起去見那裏的社工
[00:15:09.000 --> 00:15:12.000]  去看看他之後的生活是怎樣
[00:15:12.000 --> 00:15:14.000]  在聊天的過程中
[00:15:14.000 --> 00:15:16.000]  都是如常的面試
[00:15:16.000 --> 00:15:17.000]  我都叫弟弟
[00:15:17.000 --> 00:15:19.000]  因為那裏有少少要求
[00:15:19.000 --> 00:15:20.000]  那間中途宿舍
[00:15:20.000 --> 00:15:22.000]  要他行為舉止好一點才可以入
[00:15:22.000 --> 00:15:24.000]  因為有名額限制
[00:15:24.000 --> 00:15:26.000]  我就叫弟弟醒目一點
[00:15:26.000 --> 00:15:28.000]  在過程中很特別
