
[00:00:00.000 --> 00:00:03.000]  親愛的天父,我滿心感謝讚美你
[00:02:51.000 --> 00:02:53.000]  他不能過來
[00:02:53.000 --> 00:02:55.000]  周五來周一時放
[00:02:55.000 --> 00:02:57.000]  周一就回到深圳
[00:02:57.000 --> 00:03:00.000]  每個星期都是這樣的通行證
[00:03:00.000 --> 00:03:03.000]  第二個是政見的時候
[00:03:03.000 --> 00:03:06.000]  大學的博士生來
[00:03:06.000 --> 00:03:10.000]  叫全部外國學生退出香港
[00:03:10.000 --> 00:03:13.000]  不讓他們住家
[00:03:13.000 --> 00:03:15.000]  完成不了博士
[00:03:15.000 --> 00:03:18.000]  住了我家三年
[00:03:18.000 --> 00:03:22.000]  最近一個在找工作
[00:03:22.000 --> 00:03:24.000]  住了三個月
[00:03:24.000 --> 00:03:26.000]  他們都獨立了
[00:03:26.000 --> 00:03:28.000]  一個你們可能認識
[00:03:28.000 --> 00:03:30.000]  第二個走了之後
[00:03:30.000 --> 00:03:33.000]  一個牧師移民去美國
[00:03:33.000 --> 00:03:37.000]  問我家裡有沒有地方住
[00:03:37.000 --> 00:03:39.000]  我兒子還沒讀完書
[00:03:39.000 --> 00:03:41.000]  八月才走
[00:03:41.000 --> 00:03:43.000]  他住在我家
[00:03:43.000 --> 00:03:46.000]  不開名字你們就知道了
[00:03:46.000 --> 00:03:49.000]  今天講一章我很有感情
[00:03:49.000 --> 00:03:52.000]  可能不夠紙巾
[00:03:52.000 --> 00:03:55.000]  今天講一個聖經的人物
[00:03:55.000 --> 00:03:57.000]  我選了很久
[00:03:57.000 --> 00:03:59.000]  我選了兩個人
[00:03:59.000 --> 00:04:02.000]  以撒和耶和耶大
[00:04:02.000 --> 00:04:04.000]  以撒你們都知道
[00:04:04.000 --> 00:04:06.000]  是草老婆
[00:04:06.000 --> 00:04:09.000]  這個耶和耶大你們沒聽過
[00:04:09.000 --> 00:04:10.000]  這個故事
[00:04:10.000 --> 00:04:13.000]  我就想講耶和耶大
[00:04:13.000 --> 00:04:18.000]  我們知道猶太分開南北
[00:04:18.000 --> 00:04:20.000]  南的叫猶大
[00:04:20.000 --> 00:04:24.000]  猶大的時候有一個很邪惡的
[00:04:24.000 --> 00:04:26.000]  叫岳夫
[00:04:26.000 --> 00:04:28.000]  叫阿達尼亞
[00:04:28.000 --> 00:04:32.000]  他是阿黑王的女兒
[00:04:32.000 --> 00:04:37.000]  阿達尼亞首先講耶和撒法
[00:04:37.000 --> 00:04:39.000]  耶和撒法我們知道是好王
[00:04:39.000 --> 00:04:41.000]  他過世之後
[00:04:41.000 --> 00:04:45.000]  他兒子登基
[00:04:45.000 --> 00:04:51.000]  娶了北角邪惡的以西別的女兒
[00:04:51.000 --> 00:04:53.000]  阿達尼亞
[00:04:53.000 --> 00:04:57.000]  這個王
[00:04:57.000 --> 00:05:00.000]  阿撒法的兒子
[00:05:00.000 --> 00:05:03.000]  做了王八年
[00:05:03.000 --> 00:05:05.000]  誰知道他死了之後
[00:05:05.000 --> 00:05:08.000]  他的兒子阿哈謝
[00:05:08.000 --> 00:05:11.000]  做了皇帝
[00:05:11.000 --> 00:05:14.000]  他母親做幕後的
[00:05:14.000 --> 00:05:16.000]  差不多是武則天
[00:05:16.000 --> 00:05:20.000]  時常鼓勵他做邪惡的事
[00:05:20.000 --> 00:05:22.000]  但這個兒子阿哈謝
[00:05:22.000 --> 00:05:24.000]  一年之後又死了
[00:05:24.000 --> 00:05:25.000]  死了之後
[00:05:25.000 --> 00:05:28.000]  武則天你會怎樣做呢
[00:05:28.000 --> 00:05:30.000]  當然是自己拿位置
[00:05:30.000 --> 00:05:32.000]  自己做
[00:05:32.000 --> 00:05:33.000]  不單止這樣
[00:05:33.000 --> 00:05:35.000]  他串了各位
[00:05:35.000 --> 00:05:38.000]  串了全部後裔
[00:05:38.000 --> 00:05:41.000]  但有一個他沒有殺
[00:05:41.000 --> 00:05:47.000]  就是被一個祭司救了
[00:05:47.000 --> 00:05:49.000]  這個祭司有什麼關係呢
[00:05:49.000 --> 00:05:52.000]  祭司的太太是皇族
[00:05:52.000 --> 00:05:55.000]  所以救了這個孩子
[00:05:55.000 --> 00:05:58.000]  就講這個孩子的故事
[00:05:58.000 --> 00:06:00.000]  他叫約阿斯
[00:06:00.000 --> 00:06:02.000]  約阿斯你記得這個名字嗎
[00:06:02.000 --> 00:06:03.000]  我很喜歡的
[00:06:03.000 --> 00:06:06.000]  我最喜歡看的就是約阿斯的故事
[00:06:06.000 --> 00:06:08.000]  因為太怪了
[00:06:08.000 --> 00:06:11.000]  所以就講約阿斯
[00:06:11.000 --> 00:06:15.000]  約阿斯是一個
[00:06:15.000 --> 00:06:18.000]  很得到人幫助
[00:06:18.000 --> 00:06:25.000]  得到幫助就為人犧牲很多
[00:06:25.000 --> 00:06:30.000]  很多人都講原生家庭
[00:06:30.000 --> 00:06:34.000]  當你經過很困難的時候
[00:06:34.000 --> 00:06:41.000]  生活被一個檸檬吃
[00:06:41.000 --> 00:06:43.000]  打倒你的時候
[00:06:43.000 --> 00:06:49.000]  你的世界全部都倒塌了
[00:06:49.000 --> 00:06:52.000]  這三年來都試著問
[00:06:52.000 --> 00:06:54.000]  世界有沒有好人呢
[00:06:54.000 --> 00:06:58.000]  有沒有人能夠幫助我呢
[00:06:58.000 --> 00:07:00.000]  那你世界裡的人
[00:07:00.000 --> 00:07:01.000]  如果自私的時候
[00:07:01.000 --> 00:07:02.000]  不關心你
[00:07:02.000 --> 00:07:05.000]  很有野心的時候
[00:07:05.000 --> 00:07:08.000]  你有什麼可以幫到你呢
[00:07:08.000 --> 00:07:10.000]  這個故事就講約阿斯
[00:07:10.000 --> 00:07:16.000]  第一點我想講
[00:07:16.000 --> 00:07:20.000]  記得無論情況如何
[00:07:20.000 --> 00:07:21.000]  家庭背景如何
[00:07:21.000 --> 00:07:23.000]  社會如何
[00:07:23.000 --> 00:07:28.000]  記得要除去心靈的損傷
[00:07:28.000 --> 00:07:31.000]  Remove the emotional damage
[00:07:31.000 --> 00:07:32.000]  我的中文不是太好
[00:07:32.000 --> 00:07:33.000]  大家一起讀吧
[00:07:33.000 --> 00:07:35.000]  一而起
[00:07:35.000 --> 00:07:37.000]  阿謝的母親
[00:07:37.000 --> 00:07:38.000]  阿謝的母親
[00:07:38.000 --> 00:07:40.000]  見她兒子死了
[00:07:40.000 --> 00:07:42.000]  她起來
[00:07:42.000 --> 00:07:43.000]  她起來
[00:07:43.000 --> 00:07:44.000]  王室
[00:07:44.000 --> 00:07:46.000]  彈簧的女兒
[00:07:46.000 --> 00:07:47.000]  彈簧的女兒
[00:07:47.000 --> 00:07:51.000]  從那裡殺的時鐘
[00:07:51.000 --> 00:07:52.000]  從那裡殺的時鐘
[00:07:52.000 --> 00:07:57.000]  把她和她的父女都藏在室內
[00:07:57.000 --> 00:08:00.000]  約斯巴斯約克蘭的女兒
[00:08:00.000 --> 00:08:05.000]  阿謝的父子
[00:08:05.000 --> 00:08:09.000]  她藏約阿斯躲開
[00:08:09.000 --> 00:08:11.000]  免得被殺
[00:08:11.000 --> 00:08:15.000]  約阿斯和他們一同藏在室內
[00:08:15.000 --> 00:08:40.000]  (國語)
[00:08:40.000 --> 00:08:42.000]  約斯巴斯和他們納約
[00:08:42.000 --> 00:08:44.000]  他們走遍周達
[00:08:44.000 --> 00:08:48.000]  從猶太國城內照了利美人河
[00:08:48.000 --> 00:08:50.000]  (國語)
[00:08:50.000 --> 00:08:52.000]  Yes Yes
[00:08:52.000 --> 00:08:54.000]  匯中在那裡納約
[00:08:54.000 --> 00:08:57.000]  (國語)
[00:08:57.000 --> 00:08:58.000]  看啊
[00:08:58.000 --> 00:08:59.000]  王的兒子
[00:08:59.000 --> 00:09:05.000]  (國語)
[00:09:05.000 --> 00:09:08.000]  約斯你們當節行
[00:09:08.000 --> 00:09:37.000]  (國語)
[00:09:37.000 --> 00:09:59.000]  (國語)
[00:09:59.000 --> 00:10:03.000]  各大所官安息日進訓人來
[00:10:03.000 --> 00:10:12.000]  因為祭司由偉大貢獻神殿所創大
[00:10:12.000 --> 00:10:13.000]  (國語)
[00:10:13.000 --> 00:10:40.000]  (國語)
[00:10:40.000 --> 00:10:43.000]  為什麼要說這個故事呢?
[00:10:43.000 --> 00:10:45.000]  因為耶和大有一個祭司
[00:10:45.000 --> 00:10:50.000]  他也是在職場守著神秘的時宮
[00:10:50.000 --> 00:10:54.000]  我會說一個故事給你們聽
[00:10:54.000 --> 00:10:57.000]  一個人租了一個小的Motel
[00:10:57.000 --> 00:10:59.000]  即是小的客棧
[00:10:59.000 --> 00:11:00.000]  他想帶他的狗來
[00:11:00.000 --> 00:11:03.000]  帶牠們一起住在客棧裡
[00:11:03.000 --> 00:11:07.000]  他寫信給酒店
[00:11:07.000 --> 00:11:10.000]  他說我想帶我的狗來
[00:11:10.000 --> 00:11:12.000]  但是不用擔心
[00:11:12.000 --> 00:11:14.000]  我的狗養得很好的
[00:11:14.000 --> 00:11:15.000]  很聽話的
[00:11:15.000 --> 00:11:19.000]  你可不可以讓我帶我的狗進去酒店住呢?
[00:11:19.000 --> 00:11:23.000]  馬上店主就寫給他
[00:11:23.000 --> 00:11:27.000]  他說我做了生意很多年了
[00:11:27.000 --> 00:11:31.000]  但是我沒看過狗偷毛巾的
[00:11:31.000 --> 00:11:35.000]  沒看過狗偷餐具的
[00:11:35.000 --> 00:11:39.000]  也沒看過狗在牆上畫畫的
[00:11:39.000 --> 00:11:42.000]  我沒需要趕走狗
[00:11:42.000 --> 00:11:44.000]  因為牠晚上就會醉酒
[00:11:44.000 --> 00:11:48.000]  還有行為不好
[00:11:48.000 --> 00:11:51.000]  所以你的狗我也很歡迎
[00:11:51.000 --> 00:11:58.000]  但是如果狗可以保證你都順規度矩
[00:11:58.000 --> 00:12:02.000]  你也可以歡迎你住在這裡
[00:12:02.000 --> 00:12:04.000]  這個故事說什麼呢?
[00:12:04.000 --> 00:12:08.000]  其實人就是壞蛋
[00:12:08.000 --> 00:12:10.000]  無所不做
[00:12:10.000 --> 00:12:14.000]  我知道約翰西的故事
[00:12:14.000 --> 00:12:18.000]  他是南方南角大八個王
[00:12:18.000 --> 00:12:23.000]  他是一個獨生的兒子
[00:12:23.000 --> 00:12:27.000]  因為其他都被殺滅了
[00:12:27.000 --> 00:12:31.000]  他活在一個很艱難的世代
[00:12:31.000 --> 00:12:35.000]  這三年的艱難對他來說都不像艱難
[00:12:35.000 --> 00:12:38.000]  因為他動亂
[00:12:38.000 --> 00:12:42.000]  不僅動亂,還被背叛
[00:12:42.000 --> 00:12:46.000]  這三年他好像看到世界都瘋狂了
[00:12:46.000 --> 00:12:48.000]  都不知道別人怎麼想
[00:12:48.000 --> 00:12:53.000]  最可惜最殘忍的是誰呢?
[00:12:53.000 --> 00:12:55.000]  是親戚
[00:12:55.000 --> 00:12:59.000]  可以說是他的婆婆
[00:12:59.000 --> 00:13:02.000]  真的是親人
[00:13:02.000 --> 00:13:05.000]  你有沒有見過這樣的事情?
[00:13:05.000 --> 00:13:07.000]  如果你是一個家庭
[00:13:07.000 --> 00:13:10.000]  最背叛你的就是親人的時候
[00:13:10.000 --> 00:13:13.000]  你都會很難過
[00:13:13.000 --> 00:13:24.000]  因為他的婆婆的父母是阿蝦和耶西別
[00:13:24.000 --> 00:13:31.000]  他的婆婆在聖經裡很少叫做岳父
[00:13:31.000 --> 00:13:34.000]  就是Wicked Woman
[00:13:34.000 --> 00:13:39.000]  所以她生長出來就很艱難
[00:13:39.000 --> 00:13:46.000]  因為她的親戚全部都要皇宮,不要親戚
[00:13:46.000 --> 00:13:48.000]  所以很艱難
[00:13:48.000 --> 00:13:53.000]  他的婆婆殺死了全部家人
[00:13:53.000 --> 00:13:55.000]  只剩下他一個
[00:13:55.000 --> 00:14:04.000]  他的婆婆做了六年的武則天
[00:14:04.000 --> 00:14:09.000]  雖然沒有什麼人幫他
[00:14:09.000 --> 00:14:12.000]  他一個親戚幫他就夠了
[00:14:12.000 --> 00:14:19.000]  他的親戚的丈夫是個祭司
[00:14:19.000 --> 00:14:23.000]  當你有很大傷害的時候
[00:14:23.000 --> 00:14:26.000]  你記得有很多人疼愛你
[00:14:26.000 --> 00:14:28.000]  很多人幫你
[00:14:28.000 --> 00:14:30.000]  雖然他有很多黑暗
[00:14:30.000 --> 00:14:32.000]  雖然他的婆婆想他死
[00:14:32.000 --> 00:14:34.000]  也不想他生存
[00:14:34.000 --> 00:14:36.000]  但有一個人很愛他
[00:14:36.000 --> 00:14:38.000]  叫什麼名字?
[00:14:38.000 --> 00:14:40.000]  耶和耶大
[00:14:40.000 --> 00:14:42.000]  叫Hayat
[00:14:42.000 --> 00:14:44.000]  他是什麼人?
[00:14:44.000 --> 00:14:46.000]  其實很難找到
[00:14:46.000 --> 00:14:48.000]  比彬德還要好
[00:14:48.000 --> 00:14:50.000]  他不僅比彬德好
[00:14:50.000 --> 00:14:56.000]  他很忠於大衛王的家族
[00:14:56.000 --> 00:14:58.000]  他看聖經
[00:14:58.000 --> 00:15:02.000]  聖經說寓言是大衛的子孫
[00:15:02.000 --> 00:15:04.000]  現在大衛沒有子孫,只剩下這個
[00:15:04.000 --> 00:15:08.000]  所以就拼命來幫約亞西
[00:15:08.000 --> 00:15:10.000]  他怎麼拼命呢?
[00:15:10.000 --> 00:15:17.000]  六年去把這個小孩藏在聖殿裡
[00:15:17.000 --> 00:15:20.000]  第一年級到第六級
[00:15:20.000 --> 00:15:22.000]  他想想,多大了
[00:15:22.000 --> 00:15:26.000]  一個親戚無私地犧牲自己的生命
[00:15:26.000 --> 00:15:29.000]  來救一個他也沒有關係的
[00:15:29.000 --> 00:15:31.000]  只是他太太有關係
[00:15:31.000 --> 00:15:35.000]  有這個人六年幫他培養信心
[00:15:35.000 --> 00:15:37.000]  給他有希望
[00:15:37.000 --> 00:15:39.000]  小孩不知道
[00:15:39.000 --> 00:15:41.000]  將來你看到23、24章
[00:15:41.000 --> 00:15:45.000]  他也幫他娶妻
[00:15:45.000 --> 00:15:48.000]  他自己知道有自己的兒女
[00:15:48.000 --> 00:15:52.000]  但他自己將他的生命圍繞小孩
[00:15:52.000 --> 00:15:55.000]  來幫助他,給他有希望
[00:15:55.000 --> 00:15:57.000]  其實你看23章一節的時候
[00:15:57.000 --> 00:16:02.000]  這個祭司犧牲很多人來幫小孩
[00:16:02.000 --> 00:16:04.000]  又犧牲什麼呢?
[00:16:04.000 --> 00:16:07.000]  五個白夫長
[00:16:07.000 --> 00:16:12.000]  尼美人和以色列的首領
[00:16:12.000 --> 00:16:16.000]  他犧牲祭司在23章第四節
[00:16:16.000 --> 00:16:19.000]  和23章十一節
[00:16:19.000 --> 00:16:21.000]  他自己的兒女
[00:16:21.000 --> 00:16:25.000]  他也栽培他們來保護這個王
[00:16:25.000 --> 00:16:29.000]  所以約亞叔叔就全心相信
[00:16:29.000 --> 00:16:33.000]  這個約亞叔叔將來登基
[00:16:33.000 --> 00:16:35.000]  就做那個王
[00:16:35.000 --> 00:16:37.000]  所以對他們來說
[00:16:37.000 --> 00:16:40.000]  生命很黑暗
[00:16:40.000 --> 00:16:42.000]  但有一個人很疼他
[00:16:42.000 --> 00:16:45.000]  相信他有前途
[00:16:45.000 --> 00:16:47.000]  和效忠他的爸爸
[00:16:47.000 --> 00:16:49.000]  守他的立宴
[00:16:49.000 --> 00:16:51.000]  所以這個約亞叔叔
[00:16:51.000 --> 00:16:55.000]  因為這樣就保護了他單純的心
[00:16:55.000 --> 00:16:57.000]  給他有希望
[00:16:57.000 --> 00:17:00.000]  小時候他也不知道
[00:17:00.000 --> 00:17:05.000]  一個親戚和一個丈夫
[00:17:05.000 --> 00:17:07.000]  有這個大
[00:17:07.000 --> 00:17:08.000]  來愛護他
[00:17:08.000 --> 00:17:10.000]  就把他長大了
[00:17:10.000 --> 00:17:14.000]  他小時候也不懂得欣賞
[00:17:14.000 --> 00:17:17.000]  他只知道很多人照顧他
[00:17:17.000 --> 00:17:20.000]  很多人緊張他
[00:17:20.000 --> 00:17:24.000]  但約亞叔叔叔因為有這樣的人
[00:17:24.000 --> 00:17:25.000]  保護著他
[00:17:25.000 --> 00:17:26.000]  他就怎樣呢?
[00:17:26.000 --> 00:17:32.000]  最後他可以脫去心中的傷害
[00:17:32.000 --> 00:17:33.000]  弟兄姊妹
[00:17:33.000 --> 00:17:35.000]  就說回我們
[00:17:35.000 --> 00:17:37.000]  我們都是
[00:17:37.000 --> 00:17:38.000]  經過這三年
[00:17:38.000 --> 00:17:39.000]  有時候也覺得
[00:17:39.000 --> 00:17:41.000]  很多人都對我們不好
[00:17:41.000 --> 00:17:43.000]  有沒有這樣的感覺?
[00:17:43.000 --> 00:17:45.000]  不喜歡了
[00:17:45.000 --> 00:17:46.000]  放棄了
[00:17:46.000 --> 00:17:47.000]  很多人都是這樣
[00:17:47.000 --> 00:17:48.000]  但記得
[00:17:48.000 --> 00:17:50.000]  也是有人相信你
[00:17:50.000 --> 00:17:52.000]  支持你
[00:17:52.000 --> 00:17:54.000]  和愛護你
[00:17:54.000 --> 00:17:56.000]  在信心為你祈禱
[00:17:56.000 --> 00:17:57.000]  為你做很多事
[00:17:57.000 --> 00:17:59.000]  雖然我們的心
[00:17:59.000 --> 00:18:01.000]  不願意接受這些人
[00:18:01.000 --> 00:18:02.000]  或者不覺得是夠
[00:18:02.000 --> 00:18:05.000]  但也有些人是我們的天使
[00:18:05.000 --> 00:18:07.000]  事實上幫助我們
[00:18:07.000 --> 00:18:10.000]  所以我們的責任是什麼呢?
[00:18:10.000 --> 00:18:13.000]  我們要脫去心中的傷害
[00:18:13.000 --> 00:18:16.000]  第一點就是約亞叔叔叔的故事
[00:18:16.000 --> 00:18:18.000]  第二點
[00:18:20.000 --> 00:18:24.000]  抵擋意志的障礙
[00:18:24.000 --> 00:18:26.000]  抵擋心靈的傷害
[00:18:26.000 --> 00:18:27.000]  我現在跟你說
[00:18:27.000 --> 00:18:29.000]  意志的傷害是什麼
[00:18:29.000 --> 00:18:30.000]  我們讀經文
[00:18:30.000 --> 00:18:31.000]  一二三
[00:18:31.000 --> 00:18:53.000]  約亞叔叔
[00:18:53.000 --> 00:19:01.000]  (朗讀)
[00:19:01.000 --> 00:19:29.000]  (朗讀)
[00:19:29.000 --> 00:19:31.000]  (朗讀)
[00:19:32.000 --> 00:19:33.000]  (朗讀)
[00:19:33.000 --> 00:20:02.000]  (朗讀)
[00:20:02.000 --> 00:20:04.000]  暫時到此為止
[00:20:04.000 --> 00:20:06.000]  我告訴大家一個故事
[00:20:06.000 --> 00:20:08.000]  有一個將軍
[00:20:08.000 --> 00:20:13.000]  覺得他的士兵很懶
[00:20:13.000 --> 00:20:14.000]  有一天
[00:20:14.000 --> 00:20:16.000]  一個士兵就喘氣地
[00:20:16.000 --> 00:20:17.000]  去到他面前
[00:20:17.000 --> 00:20:18.000]  對不起,阿sir
[00:20:18.000 --> 00:20:19.000]  我遲到
[00:20:19.000 --> 00:20:23.000]  因為我的巴士壞了
[00:20:23.000 --> 00:20:27.000]  巴士壞了之後
[00:20:27.000 --> 00:20:28.000]  我叫了的士
[00:20:28.000 --> 00:20:30.000]  的士又壞了
[00:20:30.000 --> 00:20:34.000]  我去到一個郊外
[00:20:34.000 --> 00:20:36.000]  賣了一個馬
[00:20:36.000 --> 00:20:38.000]  古代的馬
[00:20:38.000 --> 00:20:41.000]  但那馬跑來跑去又壞了
[00:20:41.000 --> 00:20:45.000]  我要跑十公里這麼遠
[00:20:45.000 --> 00:20:47.000]  終於我跑到了
[00:20:47.000 --> 00:20:50.000]  所以我遲到
[00:20:50.000 --> 00:20:55.000]  將軍很懷疑這個故事
[00:20:55.000 --> 00:20:58.000]  之後有八個士兵又來
[00:20:58.000 --> 00:21:00.000]  他們問我為何遲到
[00:21:00.000 --> 00:21:03.000]  又說本來我早到
[00:21:03.000 --> 00:21:05.000]  我搭了巴士壞了
[00:21:05.000 --> 00:21:08.000]  我搭的士又壞了
[00:21:08.000 --> 00:21:11.000]  我去到賣馬
[00:21:11.000 --> 00:21:14.000]  但那馬跑來跑去又壞了
[00:21:14.000 --> 00:21:16.000]  所以我跑了十公里
[00:21:16.000 --> 00:21:18.000]  然後我到了
[00:21:18.000 --> 00:21:22.000]  將軍覺得很生氣
[00:21:22.000 --> 00:21:23.000]  每個人都要用這個方法
[00:21:23.000 --> 00:21:25.000]  最後一個又來
[00:21:25.000 --> 00:21:27.000]  又跟他說了一個故事
[00:21:27.000 --> 00:21:30.000]  他說不用說了
[00:21:30.000 --> 00:21:31.000]  我猜給你們聽
[00:21:31.000 --> 00:21:37.000]  最後你找了一個馬
[00:21:37.000 --> 00:21:38.000]  死了
[00:21:38.000 --> 00:21:42.000]  跑了十公里來到這裡
[00:21:42.000 --> 00:21:44.000]  他說不是
[00:21:44.000 --> 00:21:45.000]  因為我不同
[00:21:45.000 --> 00:21:47.000]  有很多馬死了
[00:21:47.000 --> 00:21:51.000]  所以我要跨過馬
[00:21:51.000 --> 00:21:53.000]  走到這麼遠才來到這裡
[00:21:53.000 --> 00:21:55.000]  這個故事跟我們說
[00:21:55.000 --> 00:21:58.000]  如果你想有藉口
[00:21:58.000 --> 00:22:01.000]  甚麼都屬於你的藉口
[00:22:01.000 --> 00:22:03.000]  我講這個故事
[00:22:03.000 --> 00:22:04.000]  為甚麼呢
[00:22:04.000 --> 00:22:06.000]  抵擋是意志的障礙
[00:22:06.000 --> 00:22:08.000]  resist the mental damage
[00:22:08.000 --> 00:22:10.000]  有時你做一件事太久
[00:22:10.000 --> 00:22:12.000]  你被人保護太久
[00:22:12.000 --> 00:22:15.000]  你自己都可能沒有意志
[00:22:15.000 --> 00:22:17.000]  約克斯就不同了
[00:22:17.000 --> 00:22:22.000]  你看他雖然比親人保護了他六年
[00:22:22.000 --> 00:22:24.000]  但到了皇的時候
[00:22:24.000 --> 00:22:26.000]  他慢慢學會了要做甚麼
[00:22:26.000 --> 00:22:30.000]  他的意志沒有被人損害
[00:22:30.000 --> 00:22:32.000]  心情經過困難
[00:22:32.000 --> 00:22:34.000]  但培育到他
[00:22:34.000 --> 00:22:36.000]  他真的做到一個皇帝
[00:22:36.000 --> 00:22:37.000]  他可以做到事
[00:22:37.000 --> 00:22:39.000]  他做到甚麼呢
[00:22:39.000 --> 00:22:42.000]  他做到一件事很多人做不到
[00:22:42.000 --> 00:22:44.000]  他決志在心
[00:22:44.000 --> 00:22:45.000]  心的決志第四節
[00:22:45.000 --> 00:22:46.000]  你看23章第四節
[00:22:46.000 --> 00:22:48.000]  如果你有聖經
[00:22:48.000 --> 00:22:51.000]  心就是講他的意志
[00:22:51.000 --> 00:22:53.000]  他意志決定甚麼呢
[00:22:53.000 --> 00:22:55.000]  沒有人做到的事
[00:22:55.000 --> 00:22:59.000]  就是在建造聖殿的敬拜
[00:22:59.000 --> 00:23:01.000]  你做不做到
[00:23:01.000 --> 00:23:03.000]  你十幾歲
[00:23:03.000 --> 00:23:05.000]  但很多
[00:23:05.000 --> 00:23:07.000]  摩西的時候到現在
[00:23:07.000 --> 00:23:08.000]  很多人都做不到
[00:23:08.000 --> 00:23:09.000]  為甚麼呢
[00:23:09.000 --> 00:23:12.000]  很多人都靠祭司來做
[00:23:12.000 --> 00:23:14.000]  當然祭司有很多工作
[00:23:14.000 --> 00:23:17.000]  他們都做不到建築
[00:23:17.000 --> 00:23:19.000]  叫祭司做建築
[00:23:19.000 --> 00:23:20.000]  他們很難
[00:23:20.000 --> 00:23:24.000]  但這個新的皇帝
[00:23:24.000 --> 00:23:27.000]  他就決定要這樣做
[00:23:27.000 --> 00:23:30.000]  你不知道有沒有留意
