
[00:00:00.000 --> 00:00:02.800]  首先跟大家說一聲主內平安
[00:01:54.800 --> 00:01:56.700]  關於信心的建立
[00:01:56.700 --> 00:01:59.900]  相信他也是最知心、最明白的一位
[00:01:59.900 --> 00:02:04.000]  因為他原本也經歷過很多信心高高低低的
[00:02:04.000 --> 00:02:06.300]  原本他是一個信心不足、怕死
[00:02:06.300 --> 00:02:07.900]  而要背棄耶穌的人
[00:02:07.900 --> 00:02:09.600]  到最後堅信耶穌
[00:02:09.600 --> 00:02:11.600]  甚至為主殉道
[00:02:11.600 --> 00:02:13.900]  甚至是倒吊十字架
[00:02:13.900 --> 00:02:15.900]  沒有再逃兵
[00:02:15.900 --> 00:02:17.300]  他由信心的軟弱
[00:02:17.300 --> 00:02:19.600]  能夠成為信心的強人
[00:02:19.600 --> 00:02:22.500]  他一定明白當中的道理和過程
[00:02:22.500 --> 00:02:25.200]  其實這個信心是怎樣打造出來的呢?
[00:02:25.200 --> 00:02:28.000]  大家想不想擁有這個強大的信心?
[00:02:28.000 --> 00:02:28.700]  想的吧?
[00:02:28.700 --> 00:02:31.800]  那我們今天就留心去聽這篇道
[00:02:31.800 --> 00:02:32.700]  不過在講道之先
[00:02:32.700 --> 00:02:33.800]  我也很想歡迎一下
[00:02:33.800 --> 00:02:37.200]  今天有沒有第一次來到恩福家的朋友
[00:02:37.200 --> 00:02:38.400]  如果有的話,你可不可以站起來?
[00:02:38.400 --> 00:02:39.600]  有舉手的
[00:02:39.600 --> 00:02:41.600]  站起來吧,讓我們見到你們
[00:02:41.600 --> 00:02:42.900]  對了
[00:02:42.900 --> 00:02:45.200]  好,歡迎你們
[00:02:45.200 --> 00:02:46.300]  那邊也有的
[00:02:46.300 --> 00:02:47.800]  好,歡迎你們
[00:02:47.800 --> 00:02:50.000]  對了,那旁邊的師士
[00:02:50.000 --> 00:02:51.700]  麻煩遞這個禮物包
[00:02:51.700 --> 00:02:53.400]  大家收到禮物包裡面
[00:02:53.400 --> 00:02:54.600]  有些禮物是給大家的
[00:02:54.600 --> 00:02:56.200]  另外也有一個嘉賓的名表
[00:02:56.200 --> 00:02:57.200]  你也可以填寫
[00:02:57.200 --> 00:03:00.200]  我們可以聯絡大家
[00:03:00.200 --> 00:03:01.200]  在講道之先
[00:03:01.200 --> 00:03:04.600]  我也很想去做一個禱告
[00:03:04.600 --> 00:03:05.200]  七位天父上帝
[00:03:05.200 --> 00:03:06.900]  我們滿心的感謝祢
[00:03:06.900 --> 00:03:09.300]  因為祢首先的愛我們
[00:03:09.300 --> 00:03:11.500]  甚至祢洗淨我們眾人的罪
[00:03:11.500 --> 00:03:15.700]  以致我們今天能夠成為蒙恩的人
[00:03:15.700 --> 00:03:17.800]  主啊,就求祢的靈充滿這裡
[00:03:17.800 --> 00:03:19.300]  求祢幫助我們眾人
[00:03:19.300 --> 00:03:21.900]  放下心裡很多的重擔
[00:03:21.900 --> 00:03:24.700]  甚至讓我們有一個謙卑受格的心
[00:03:24.700 --> 00:03:26.700]  願意去聽神的道
[00:03:26.700 --> 00:03:28.200]  生命不度改變
[00:03:28.200 --> 00:03:31.200]  求主祢賜福以下的時間
[00:03:31.200 --> 00:03:33.100]  以上的禱告是奉主耶穌基督
[00:03:33.100 --> 00:03:35.200]  得聖的名義祈求
[00:03:35.200 --> 00:03:36.200]  阿們
[00:03:36.200 --> 00:03:36.800]  好了
[00:03:36.800 --> 00:03:38.800]  其實今天除了幫助大家
[00:03:38.800 --> 00:03:41.100]  去有一個更加好的信心
[00:03:41.100 --> 00:03:43.600]  也很想幫助大家去看看你的信心
[00:03:43.600 --> 00:03:46.300]  究竟健不健康呢?
[00:03:46.300 --> 00:03:48.400]  又或者是否真實呢?
[00:03:48.400 --> 00:03:51.500]  甚至你的信心能否幫助到你呢?
[00:03:51.500 --> 00:03:53.800]  因為其實魔鬼也信神的
[00:03:53.800 --> 00:03:55.500]  但是他是賤精
[00:03:55.500 --> 00:03:57.000]  但是能不能上天堂呢?
[00:03:57.000 --> 00:03:58.500]  是上不了天堂的
[00:03:58.500 --> 00:04:03.600]  今天的經文是記載在彼得口書一章五至十一節
[00:04:03.600 --> 00:04:07.300]  我想邀請大家一起去讀出五至七節
[00:04:07.300 --> 00:04:09.300]  這幾段的經文
[00:04:09.300 --> 00:04:10.800]  好,預備起
[00:04:10.800 --> 00:04:13.700]  正是為了這個緣故
[00:04:13.700 --> 00:04:16.000]  你們要竭盡全力
[00:04:16.000 --> 00:04:19.500]  有了信心還要加上美德
[00:04:19.500 --> 00:04:22.800]  有了美德還要加上知識
[00:04:22.800 --> 00:04:26.200]  有了知識還要加上節制
[00:04:26.200 --> 00:04:29.600]  有了節制還要加上忍耐
[00:04:29.600 --> 00:04:32.900]  有了忍耐還要加上敬虔
[00:04:32.900 --> 00:04:37.600]  有了敬虔還要加上弟兄相親相愛
[00:04:37.600 --> 00:04:42.500]  有了弟兄相親相愛還要加上愛心
[00:04:42.500 --> 00:04:44.400]  好,謝謝大家
[00:04:44.400 --> 00:04:48.700]  經文一開始就說正是為了這個緣故
[00:04:48.700 --> 00:04:50.700]  是為了什麼緣故呢?
[00:04:50.700 --> 00:04:52.600]  原來在上一節的經文
[00:04:52.600 --> 00:04:54.600]  彼得就有說到
[00:04:54.600 --> 00:04:56.600]  因為耶穌基督的緣故
[00:04:56.600 --> 00:05:00.300]  以致我們可以在神那裡得到又寶貴又極大的應許
[00:05:00.300 --> 00:05:01.700]  這個應許是什麼呢?
[00:05:01.700 --> 00:05:05.900]  就是幫助我們脫離世上因為情慾而來的敗壞
[00:05:05.900 --> 00:05:09.400]  甚至可以得到神的性情
[00:05:09.400 --> 00:05:11.100]  是什麼性情呢?
[00:05:11.100 --> 00:05:12.800]  有很多的尾線
[00:05:12.800 --> 00:05:16.500]  甚至我們擁有神的永恆的生命
[00:05:16.500 --> 00:05:19.900]  所以彼得就說因為這樣的緣故
[00:05:19.900 --> 00:05:21.600]  所以我們就要竭盡全力
[00:05:21.600 --> 00:05:25.600]  就要追求以下真是可以為了信心
[00:05:25.600 --> 00:05:28.400]  增強信心那幾種的德行
[00:05:28.400 --> 00:05:32.300]  經文說到你們要竭盡全力
[00:05:32.300 --> 00:05:35.900]  有了信心還要加上美德
[00:05:35.900 --> 00:05:37.700]  接著有很多很多的加上
[00:05:37.700 --> 00:05:42.300]  總共加起來有七次的加上
[00:05:42.300 --> 00:05:44.500]  其實加上這個字
[00:05:44.500 --> 00:05:47.500]  是有提供、有供給、有支援
[00:05:47.500 --> 00:05:49.300]  甚至英文是supplement
[00:05:49.300 --> 00:05:51.200]  supplement是解作補充
[00:05:51.200 --> 00:05:53.500]  如果吃過健康食品的弟兄姐妹
[00:05:53.500 --> 00:05:54.800]  很明白supplement是什麼
[00:05:54.800 --> 00:05:56.200]  補充劑
[00:05:56.200 --> 00:05:57.900]  令到身體更加健康
[00:05:57.900 --> 00:05:59.500]  正如Erica我老婆
[00:05:59.500 --> 00:06:01.200]  每天她都叫我吃什麼supplement呢?
[00:06:01.200 --> 00:06:02.900]  就是要吃維他命C
[00:06:02.900 --> 00:06:04.900]  又要吃魚缸、油丸
[00:06:04.900 --> 00:06:06.300]  這些東西
[00:06:06.300 --> 00:06:08.300]  增強體力
[00:06:08.300 --> 00:06:10.800]  加上這個字其實也很特別
[00:06:10.800 --> 00:06:13.700]  在整個新約聖經出現了五次
[00:06:13.700 --> 00:06:17.200]  而四次是說到上帝的供應
[00:06:17.200 --> 00:06:19.500]  就是這個加上的意思
[00:06:19.500 --> 00:06:24.000]  其實稍後再看經文在第十一節又會再次出現
[00:06:24.000 --> 00:06:25.600]  它不是譯加上
[00:06:25.600 --> 00:06:27.200]  它是譯供應
[00:06:27.200 --> 00:06:30.300]  其實是有一個首尾呼應的出現
[00:06:30.300 --> 00:06:33.500]  其實這個背後可能就是在說上帝的供應
[00:06:33.500 --> 00:06:35.500]  七次的加上
[00:06:35.500 --> 00:06:37.100]  供給在信心上
[00:06:37.100 --> 00:06:40.100]  其實是代表了七種不同的德行元素
[00:06:40.100 --> 00:06:43.100]  加上、供應、支援、信心
[00:06:43.100 --> 00:06:46.900]  以至信心能夠更加強大、更加堅固
[00:06:46.900 --> 00:06:50.500]  經文說到要竭盡全力
[00:06:50.500 --> 00:06:52.300]  竭盡全力是什麼意思呢?
[00:06:52.300 --> 00:06:54.100]  就是奮愛努力地
[00:06:54.100 --> 00:06:57.200]  甚至英文叫做Make Every Effort
[00:06:57.200 --> 00:06:59.000]  意思就是說全面
[00:06:59.000 --> 00:07:01.900]  各方各面去Make Effort、去努力
[00:07:01.900 --> 00:07:04.100]  不是純粹單方面去努力
[00:07:04.100 --> 00:07:05.900]  是全方位的去努力
[00:07:05.900 --> 00:07:07.400]  另外大家留意
[00:07:07.400 --> 00:07:10.300]  竭盡全力後面有一個標點符號
[00:07:10.300 --> 00:07:11.700]  是什麼標點符號?
[00:07:11.700 --> 00:07:13.300]  一個務好
[00:07:13.300 --> 00:07:15.600]  務好後面就是有七種的德行
[00:07:15.600 --> 00:07:17.900]  所以說要追求這七種的德行
[00:07:17.900 --> 00:07:19.400]  或者加上信心
[00:07:19.400 --> 00:07:21.800]  都是要竭盡全力
[00:07:21.800 --> 00:07:26.800]  全方位地去加上在信心上
[00:07:26.800 --> 00:07:27.800]  對了
[00:07:27.800 --> 00:07:31.300]  經文再說
[00:07:31.300 --> 00:07:36.200]  有了信心還要加上美德
[00:07:36.200 --> 00:07:37.900]  其實信心是什麼呢?
[00:07:37.900 --> 00:07:41.300]  就是說基本的信心和信仰
[00:07:41.300 --> 00:07:42.900]  基本的信心是什麼呢?
[00:07:42.900 --> 00:07:45.600]  就是信耶穌基督是神的獨生兒子
[00:07:45.600 --> 00:07:48.300]  為我們的罪洗在十字架上
[00:07:48.300 --> 00:07:49.400]  被釘
[00:07:49.400 --> 00:07:52.000]  用祂的血來洗清我們的罪
[00:07:52.000 --> 00:07:53.500]  為第三孽的復活
[00:07:53.500 --> 00:07:54.900]  凡相信祂的人
[00:07:54.900 --> 00:07:56.300]  就可以得救
[00:07:56.300 --> 00:07:57.200]  不致滅亡
[00:07:57.200 --> 00:07:58.900]  反得永生
[00:07:58.900 --> 00:08:01.000]  這是很基本的信仰
[00:08:01.000 --> 00:08:04.900]  但是如果要很清楚地描述這個信仰
[00:08:04.900 --> 00:08:07.800]  就不得不去看這個叫做《使徒信經》
[00:08:07.800 --> 00:08:09.500]  有多少人看過《使徒信經》?
[00:08:10.400 --> 00:08:11.400]  只有小部分
[00:08:11.400 --> 00:08:15.100]  在教會歷史是一個很重要的經典
[00:08:15.100 --> 00:08:15.900]  它說到什麼呢?
[00:08:15.900 --> 00:08:18.500]  它說「我信上帝全能的父
[00:08:18.500 --> 00:08:20.200]  創造天地的主」
[00:08:20.200 --> 00:08:21.500]  然後再說
[00:08:21.500 --> 00:08:25.000]  「耶穌升天坐在全能父上帝的右邊
[00:08:25.000 --> 00:08:27.200]  將來必從那裡降臨
[00:08:27.200 --> 00:08:30.200]  審判活人和死人」
[00:08:30.200 --> 00:08:33.300]  其實還有很多宣告
[00:08:33.300 --> 00:08:36.600]  但是我們是不是這樣去相信呢?
[00:08:36.600 --> 00:08:38.000]  有時候我們行事為人
[00:08:38.000 --> 00:08:39.900]  表現我們其實不是這麼相信
[00:08:39.900 --> 00:08:42.600]  是否相信耶穌真的會到地上
[00:08:42.600 --> 00:08:45.400]  再來審判這個世界呢?
[00:08:45.400 --> 00:08:47.900]  好了,接著再看下去
[00:08:47.900 --> 00:08:49.400]  「美德」
[00:08:49.400 --> 00:08:50.500]  什麼叫做美德呢?
[00:08:50.500 --> 00:08:51.900]  其實美德是德行
[00:08:51.900 --> 00:08:54.100]  英文就叫做Moral Excellence
[00:08:54.100 --> 00:08:57.300]  就是道德的卓越、優秀
[00:08:57.300 --> 00:09:00.300]  甚至乎有美好的道德
[00:09:00.300 --> 00:09:04.400]  其實美德基本上是由信心開始出發的
[00:09:04.400 --> 00:09:06.000]  這個字在新約裡面
[00:09:06.000 --> 00:09:07.400]  其實出現了五次
[00:09:07.400 --> 00:09:08.500]  就是這個美德
[00:09:08.500 --> 00:09:12.300]  而當中的兩次是用在上帝的上面的
[00:09:12.300 --> 00:09:14.300]  那麼彼得用這麼特別的字
[00:09:14.300 --> 00:09:16.400]  會不會背後想表達一件事
[00:09:16.400 --> 00:09:19.300]  其實我們基督徒努力追求這個美德
[00:09:19.300 --> 00:09:21.900]  就是因為耶穌基督的緣故
[00:09:21.900 --> 00:09:26.800]  以致我們能夠有上帝的那份情在裡面
[00:09:26.800 --> 00:09:28.600]  所以當我們去追求這些美德
[00:09:28.600 --> 00:09:30.700]  其實我們是要依靠神去追求
[00:09:30.700 --> 00:09:34.700]  我們就能夠得到這個美德
[00:09:34.700 --> 00:09:37.800]  好,有很多初信主的基督徒
[00:09:37.800 --> 00:09:40.700]  他們的信心往往可能只是停留在
[00:09:40.700 --> 00:09:42.100]  信耶穌是神
[00:09:42.100 --> 00:09:43.600]  信耶穌是神的兒子
[00:09:43.600 --> 00:09:46.300]  信耶穌可以得救上天
[00:09:46.300 --> 00:09:48.400]  但是不知道原來信耶穌也要有什麼
[00:09:48.400 --> 00:09:49.800]  有美德
[00:09:49.800 --> 00:09:50.800]  因為這樣的緣故
[00:09:50.800 --> 00:09:52.900]  可能信仰就停滯了
[00:09:52.900 --> 00:09:55.200]  或者可能解釋了
[00:09:55.200 --> 00:09:57.400]  為什麼有很多基督徒
[00:09:57.400 --> 00:09:58.900]  雖然稱自己是基督徒
[00:09:58.900 --> 00:10:01.000]  但是沒有什麼美德的行為
[00:10:01.000 --> 00:10:02.700]  大家有沒有聽過一句話
[00:10:02.700 --> 00:10:04.000]  有靈性
[00:10:04.000 --> 00:10:06.300]  無人性
[00:10:06.300 --> 00:10:09.500]  有些基督徒好像很淑女
[00:10:09.500 --> 00:10:11.000]  淑女上很追求
[00:10:11.000 --> 00:10:13.100]  又或者很跟隨神
[00:10:13.100 --> 00:10:15.700]  但是在行事遺言上
[00:10:15.700 --> 00:10:16.700]  又差了一點
[00:10:16.700 --> 00:10:18.500]  對人的態度又不是很好
[00:10:18.500 --> 00:10:20.200]  曾經聽過在公司裡面
[00:10:20.200 --> 00:10:22.700]  有些基督徒是同事又或者是上司
[00:10:22.700 --> 00:10:23.900]  他們很虔誠
[00:10:23.900 --> 00:10:25.100]  經常回教會
[00:10:25.100 --> 00:10:26.800]  但是又很小器
[00:10:26.800 --> 00:10:29.500]  又或者脾氣很差
[00:10:29.500 --> 00:10:33.600]  最近我聽過一位年老的姐妹
[00:10:33.600 --> 00:10:36.800]  全屋邨的人都知道她是基督徒回教會的
[00:10:36.800 --> 00:10:39.400]  但是她粗口爛舌
[00:10:39.400 --> 00:10:41.100]  脾氣很大
[00:10:41.100 --> 00:10:43.800]  所以整個屋邨的人都很怕她
[00:10:43.800 --> 00:10:46.100]  大家認為住在附近的街坊
[00:10:46.100 --> 00:10:48.100]  會不會因為她這個德行
[00:10:48.100 --> 00:10:49.700]  信耶穌呢
[00:10:49.700 --> 00:10:51.500]  也是不會的
[00:10:51.500 --> 00:10:55.500]  大家知不知道美德的試金石
[00:10:55.500 --> 00:10:57.500]  在什麼地方會出現
[00:10:57.500 --> 00:11:00.000]  去試一試你的美德
[00:11:00.000 --> 00:11:01.300]  不知道大家有沒有猜到
[00:11:01.300 --> 00:11:04.600]  其實恩福中心也是其中一個場景
[00:11:04.600 --> 00:11:08.200]  其實回恩福除了信了主的弟兄姊妹之外
[00:11:08.200 --> 00:11:09.800]  也有不信主的人
[00:11:09.800 --> 00:11:11.400]  有什麼不信主的人
[00:11:11.400 --> 00:11:14.800]  康業、保安、清潔的姐姐
[00:11:14.800 --> 00:11:17.100]  又或者是外判的工人
[00:11:17.100 --> 00:11:19.800]  其實我們的言行舉止
[00:11:19.800 --> 00:11:22.600]  都是傳給這些未信的人看著
[00:11:22.600 --> 00:11:25.900]  所以其實我們都很需要有很好的德行
[00:11:25.900 --> 00:11:28.400]  曾經最近也聽過
[00:11:28.400 --> 00:11:31.100]  有人打電話去保安
[00:11:31.100 --> 00:11:33.300]  詢問一些教會的事情
[00:11:33.300 --> 00:11:35.100]  但態度很差很惡劣
[00:11:35.100 --> 00:11:36.600]  令到保安也很害怕
[00:11:36.600 --> 00:11:39.800]  於是找我們一些幹事去求救
[00:11:39.800 --> 00:11:41.000]  大家想一想
[00:11:41.000 --> 00:11:42.600]  其實這個未信的保安
[00:11:42.600 --> 00:11:45.500]  看到我們有些會友這麼惡
[00:11:45.500 --> 00:11:47.700]  其實可能他心裡會覺得
[00:11:47.700 --> 00:11:49.600]  信耶穌信成這樣
[00:11:49.600 --> 00:11:51.100]  好不好信耶穌呢
[00:11:51.100 --> 00:11:52.800]  所以大家要小心
[00:11:52.800 --> 00:11:55.200]  我們不是有弟兄姊妹在這裡
[00:11:55.200 --> 00:11:56.500]  有很多未信的人
[00:11:56.500 --> 00:11:59.500]  都在這個恩福中心裡面
[00:11:59.500 --> 00:12:01.200]  所以有了信心
[00:12:01.200 --> 00:12:03.400]  也要加上美德
[00:12:03.400 --> 00:12:05.200]  其實美德是怎麼來的
[00:12:05.200 --> 00:12:07.700]  是去跟隨神的說話
[00:12:07.700 --> 00:12:09.200]  跟隨神的吩咐去做
[00:12:09.200 --> 00:12:11.200]  例如不要輕易發怒
[00:12:11.200 --> 00:12:13.200]  要柔和謙卑
[00:12:13.200 --> 00:12:14.400]  不要恐嚇別人
[00:12:14.400 --> 00:12:16.200]  不要說謊
[00:12:16.200 --> 00:12:18.400]  其實怎麼可以證明我們的信
[00:12:18.400 --> 00:12:19.600]  其實怎麼證明
[00:12:19.600 --> 00:12:22.600]  就是當我們真的信神的話是真實
[00:12:22.600 --> 00:12:25.800]  信神的話是帶給人生命而去實踐的話
[00:12:25.800 --> 00:12:27.500]  當我們去實踐的時候
[00:12:27.500 --> 00:12:30.300]  我們的美德就可以這樣建立
[00:12:30.300 --> 00:12:31.900]  所以為什麼有了信心
[00:12:31.900 --> 00:12:34.400]  又要加上美德呢
[00:12:34.400 --> 00:12:36.200]  經文再說
[00:12:36.200 --> 00:12:38.400]  有了美德又要加什麼呢
[00:12:38.400 --> 00:12:42.700]  有了美德就要加上知識
[00:12:42.700 --> 00:12:47.500]  知識在希臘的文化裡面
[00:12:47.500 --> 00:12:51.200]  其實道德是怎麼建立的呢
[00:12:51.200 --> 00:12:54.100]  就是要有知識
[00:12:54.100 --> 00:12:57.600]  又或者知識在希臘的文化是怎麼來的呢
[00:12:57.600 --> 00:13:00.000]  就是去認識大自然
[00:13:00.000 --> 00:13:02.600]  這個宇宙的自然定律
[00:13:02.600 --> 00:13:05.500]  當人願意跟隨這個自然定律的話
[00:13:05.500 --> 00:13:10.500]  人就走在美德道德裡面
[00:13:10.500 --> 00:13:13.000]  如果有一個男人
[00:13:13.000 --> 00:13:15.000]  他不承認自己的性別
[00:13:15.000 --> 00:13:16.000]  說要做女人
[00:13:16.000 --> 00:13:17.400]  進女廁的話
[00:13:17.400 --> 00:13:20.000]  其實有沒有美德呢
[00:13:20.000 --> 00:13:21.500]  有沒有空呢
[00:13:21.500 --> 00:13:22.900]  也沒有道德
[00:13:22.900 --> 00:13:25.400]  所以人是要認識大自然的定律
[00:13:25.400 --> 00:13:26.200]  然後去順從
[00:13:26.200 --> 00:13:27.400]  如果不順從的話
[00:13:27.400 --> 00:13:32.300]  其實也會很缺乏美德或者道德的這一方面
[00:13:32.300 --> 00:13:35.600]  希臘人、羅馬人就覺得知識是這樣
[00:13:35.600 --> 00:13:37.400]  但是在聖經裡面
[00:13:37.400 --> 00:13:39.800]  知識是什麼呢
[00:13:39.800 --> 00:13:44.000]  知識就是認識耶穌基督的知識
[00:13:44.000 --> 00:13:45.900]  認識耶穌基督的知識
[00:13:45.900 --> 00:13:49.900]  其實也可以幫助人有分辨的能力
[00:13:49.900 --> 00:13:51.300]  可以分辨什麼呢
[00:13:51.300 --> 00:13:54.400]  分辨什麼是神喜悅去做的
[00:13:54.400 --> 00:13:55.200]  又可以分辨
[00:13:55.200 --> 00:13:57.200]  究竟這個是我的心意
[00:13:57.200 --> 00:13:58.700]  還是神的心意呢
[00:13:58.700 --> 00:13:59.900]  甚至可以分辨
[00:13:59.900 --> 00:14:02.100]  究竟這個是魔鬼的聲音
[00:14:02.100 --> 00:14:04.300]  還是人的聲音呢
[00:14:04.300 --> 00:14:07.900]  其實魔鬼去試探人
[00:14:07.900 --> 00:14:09.400]  不是一定用苦難的
[00:14:09.400 --> 00:14:10.900]  他可以用什麼去試探人呢
[00:14:10.900 --> 00:14:13.300]  用一些甜言蜜語去試探人
[00:14:13.300 --> 00:14:14.000]  告訴人
[00:14:14.000 --> 00:14:15.800]  如果你這樣做的話
[00:14:15.800 --> 00:14:18.200]  你的生活就會很好了
[00:14:18.200 --> 00:14:25.400]  其實其中一個表表者就好像夏娃
[00:14:25.400 --> 00:14:29.100]  魔鬼那條蛇就試探夏娃說
[00:14:29.100 --> 00:14:30.800]  如果你吃了禁果的話
[00:14:30.800 --> 00:14:32.300]  你的生活就很美好了
[00:14:32.300 --> 00:14:33.900]  因為你的眼睛開了
[00:14:33.900 --> 00:14:35.300]  然後你有智慧
[00:14:35.300 --> 00:14:38.000]  那你會有一個很美好的生活
[00:14:38.000 --> 00:14:40.300]  其實今時今日很多變性人
[00:14:40.300 --> 00:14:42.300]  同樣地都是被魔鬼欺騙的
[00:14:42.300 --> 00:14:43.100]  魔鬼告訴你
[00:14:43.100 --> 00:14:44.600]  你做變性手術
[00:14:44.600 --> 00:14:47.200]  做了你的世界會更加美好
[00:14:47.200 --> 00:14:48.700]  更加好
[00:14:48.700 --> 00:14:51.300]  但事實上是剛剛相反
[00:14:51.300 --> 00:14:53.100]  很多變性人做完手術之後
[00:14:53.100 --> 00:14:54.300]  發生什麼事
[00:14:54.300 --> 00:14:56.700]  就是他的傷口經常潰爛
[00:14:56.700 --> 00:14:58.900]  甚至去洗手間是痛的
[00:14:58.900 --> 00:15:00.600]  另外做了變性人
[00:15:00.600 --> 00:15:01.800]  因為他要變
[00:15:01.800 --> 00:15:03.400]  好像扮其他的異性
[00:15:03.400 --> 00:15:05.500]  他們要吃很多荷爾蒙藥
[00:15:05.500 --> 00:15:06.900]  那些荷爾蒙藥
[00:15:06.900 --> 00:15:08.700]  其實會影響他們的情緒
[00:15:08.700 --> 00:15:11.800]  甚至影響他們血管有心臟病
[00:15:11.800 --> 00:15:12.900]  所以其實你想想
[00:15:12.900 --> 00:15:14.200]  其實做了變性手術
[00:15:14.200 --> 00:15:15.200]  是不是對他們好呢
[00:15:15.200 --> 00:15:16.800]  其實做完變性手術之後
[00:15:16.800 --> 00:15:19.300]  是帶來生活上更加多的問題
[00:15:19.300 --> 00:15:21.100]  所以有一個學者研究過
[00:15:21.100 --> 00:15:23.100]  就是找過一班變性人
[00:15:23.100 --> 00:15:24.700]  就是找到這些變性人
[00:15:24.700 --> 00:15:27.100]  這些變性人突然間是銷聲匿跡的
[00:15:27.100 --> 00:15:29.200]  甚至有很多變性人都自殺
[00:15:29.200 --> 00:15:31.700]  因為發覺原來變性人不是真的變性
[00:15:31.700 --> 00:15:33.400]  甚至生活更加差
[00:15:33.400 --> 00:15:37.100]  所以魔鬼一直都是用這些方法去騙人
[00:15:37.100 --> 00:15:40.000]  但如果當人有神的知識的話
[00:15:40.000 --> 00:15:43.100]  就沒那麼容易被魔鬼欺騙了
[00:15:43.100 --> 00:15:43.700]  好了
[00:15:43.700 --> 00:15:46.600]  由於今時今日很多人不認識
[00:15:46.600 --> 00:15:48.000]  神的知識
[00:15:48.000 --> 00:15:49.300]  所以是很混亂
[00:15:49.300 --> 00:15:50.700]  其中一個混亂是什麼呢
[00:15:50.700 --> 00:15:53.700]  好像外國的大麻合法化
[00:15:53.700 --> 00:15:54.600]  為什麼合法呢
[00:15:54.600 --> 00:15:57.100]  因為覺得吸食大麻
[00:15:57.100 --> 00:15:59.800]  是令人的心情放鬆的
[00:15:59.800 --> 00:16:01.700]  其實我覺得這件事好像以前
[00:16:01.700 --> 00:16:03.500]  清朝年代
[00:16:03.500 --> 00:16:06.000]  清朝年代鴉片是什麼呢
[00:16:06.000 --> 00:16:07.500]  是毒品來的
[00:16:07.500 --> 00:16:09.600]  但美化為叫做什麼呢
[00:16:09.600 --> 00:16:11.200]  你們很聰明
