
[00:00:00.000 --> 00:00:02.000]  我先介紹一下我自己
[00:01:58.000 --> 00:02:01.000]  教育環境的因素
[00:02:01.000 --> 00:02:05.000]  或者追求可以更多的發展
[00:02:05.000 --> 00:02:07.000]  或者很多人移民
[00:02:07.000 --> 00:02:09.000]  其實都是為了下一代
[00:02:09.000 --> 00:02:12.000]  去尋求不同的成長環境
[00:02:12.000 --> 00:02:14.000]  第二個抉擇
[00:02:14.000 --> 00:02:17.000]  就是有關事業道路的抉擇
[00:02:17.000 --> 00:02:21.000]  究竟是穩定還是出走舒適圈
[00:02:21.000 --> 00:02:24.000]  有些人很想有穩定的工作
[00:02:24.000 --> 00:02:29.000]  例如過往有些工作被視為較為穩定
[00:02:29.000 --> 00:02:33.000]  例如政府工、醫療、銀行等等
[00:02:33.000 --> 00:02:36.000]  這些過往是比較體位穩定的工作
[00:02:36.000 --> 00:02:39.000]  這些工作可能有穩定的收入
[00:02:39.000 --> 00:02:41.000]  有明確的晉升
[00:02:41.000 --> 00:02:45.000]  可能繼續去工作就會看到未來
[00:02:45.000 --> 00:02:48.000]  或者有些人他很想在工作上
[00:02:48.000 --> 00:02:50.000]  去冒險和轉型
[00:02:50.000 --> 00:02:55.000]  想轉行跑道、創業、自由工作
[00:02:55.000 --> 00:02:57.000]  或者去海外工作
[00:02:57.000 --> 00:02:59.000]  希望找到更多的可能性
[00:02:59.000 --> 00:03:01.000]  找到更多的意義
[00:03:01.000 --> 00:03:06.000]  但同時要承受的風險或壓力會更大
[00:03:06.000 --> 00:03:11.000]  第三個抉擇是有關生活方式的抉擇
[00:03:11.000 --> 00:03:14.000]  究竟是追逐還是放慢
[00:03:14.000 --> 00:03:18.000]  是否繼續傳統的成功人生
[00:03:18.000 --> 00:03:23.000]  近幾年多了一個詞叫「慢活」
[00:03:23.000 --> 00:03:26.000]  我不知道有多少電影姐妹喜歡「慢活」
[00:03:26.000 --> 00:03:29.000]  其實我不用工作的時候也很想「慢活」
[00:03:29.000 --> 00:03:32.000]  慢慢地生活
[00:03:32.000 --> 00:03:34.000]  多點時間陪伴家人
[00:03:34.000 --> 00:03:36.000]  少點加班
[00:03:36.000 --> 00:03:42.000]  其實這是問我們真正想要什麼人生的問題
[00:03:42.000 --> 00:03:46.000]  最後一個抉擇是有關心靈和價值
[00:03:46.000 --> 00:03:50.000]  究竟是功利還是有意義的人生
[00:03:50.000 --> 00:03:54.000]  有人會問我做的事情是否有意義
[00:03:54.000 --> 00:03:58.000]  我是否只是為了生活而生活
[00:03:58.000 --> 00:04:01.000]  我想成為一個怎樣的人
[00:04:01.000 --> 00:04:04.000]  我也想做一個輕輕的調查
[00:04:04.000 --> 00:04:06.000]  想問問有多少電影姐妹
[00:04:06.000 --> 00:04:10.000]  在過去幾年也有想過其中一些範疇
[00:04:10.000 --> 00:04:12.000]  可否舉手讓我看看
[00:04:12.000 --> 00:04:16.000]  也有一些 我不會問大家什麼範疇
[00:04:16.000 --> 00:04:22.000]  這幾個都是我們過去幾年也想過的一些抉擇
[00:04:22.000 --> 00:04:25.000]  這篇文章最後一個總結
[00:04:25.000 --> 00:04:28.000]  人生其實沒有完美的抉擇
[00:04:28.000 --> 00:04:32.000]  只有你願意承擔的選擇
[00:04:32.000 --> 00:04:36.000]  人生確實是面對很多不同的抉擇
[00:04:36.000 --> 00:04:39.000]  有些抉擇影響比較小
[00:04:39.000 --> 00:04:42.000]  例如一會兒完了崇拜之後
[00:04:42.000 --> 00:04:45.000]  我們究竟去飲茶還是吃快餐
[00:04:45.000 --> 00:04:48.000]  剛才沿途走過來也有很多食肆
[00:04:48.000 --> 00:04:51.000]  也算是有選擇
[00:04:51.000 --> 00:04:55.000]  選錯了吃什麼就可以再來
[00:04:55.000 --> 00:05:01.000]  但是有些抉擇對我們人生帶來比較大的影響
[00:05:01.000 --> 00:05:03.000]  究竟我會問一個問題
[00:05:03.000 --> 00:05:06.000]  人生有沒有選擇
[00:05:06.000 --> 00:05:09.000]  特別是面對困難挑戰的時候
[00:05:09.000 --> 00:05:12.000]  我們應該怎樣選擇呢?
[00:05:12.000 --> 00:05:15.000]  今天很想透過一段經文
[00:05:15.000 --> 00:05:18.000]  《路德記》第一章一至二十二節
[00:05:18.000 --> 00:05:21.000]  這段經文讓我們一起思想
[00:05:21.000 --> 00:05:24.000]  究竟人生有沒有選擇
[00:05:24.000 --> 00:05:26.000]  究竟應該怎樣選擇呢?
[00:05:26.000 --> 00:05:28.000]  今天的經文比較長
[00:05:28.000 --> 00:05:32.000]  我想邀請我左手邊的頂姐妹
[00:05:32.000 --> 00:05:36.000]  去讀第一版PowerPoint的經文
[00:05:36.000 --> 00:05:38.000]  右手邊的頂姐妹去讀第二版
[00:05:38.000 --> 00:05:42.000]  因為我們曼山堂試過一次過讀完會斷氣
[00:05:42.000 --> 00:05:44.000]  所以我們左邊就讀一版
[00:05:44.000 --> 00:05:46.000]  右邊就讀一版
[00:05:46.000 --> 00:05:50.000]  應該不會在斷氣的情況下讀完這二十二節的經文
[00:05:50.000 --> 00:05:54.000]  我想邀請我們左邊的頂姐妹開始讀
[00:05:54.000 --> 00:05:56.000]  預備一二三
[00:05:56.000 --> 00:05:58.000]  時思統治期間
[00:05:58.000 --> 00:06:00.000]  國內發生了饑荒
[00:06:00.000 --> 00:06:04.000]  有一個人帶著妻子和兩個兒子
[00:06:04.000 --> 00:06:06.000]  從猶大的伯利恆
[00:06:06.000 --> 00:06:08.000]  前往摩亞地區
[00:06:08.000 --> 00:06:10.000]  寄居在那裡
[00:06:10.000 --> 00:06:13.000]  這個人名叫以利米勒
[00:06:13.000 --> 00:06:16.000]  妻子名叫拿俄米
[00:06:16.000 --> 00:06:19.000]  兒子名叫倫和基尼
[00:06:19.000 --> 00:06:23.000]  都是猶大伯利恆的以法他人
[00:06:23.000 --> 00:06:25.000]  他們到了摩亞地
[00:06:25.000 --> 00:06:28.000]  就在那裡住下來了
[00:06:28.000 --> 00:06:30.000]  後來拿俄米的丈夫
[00:06:30.000 --> 00:06:33.000]  以利米勒去世了
[00:06:33.000 --> 00:06:36.000]  留下他和兩個兒子
[00:06:36.000 --> 00:06:39.000]  他們娶了摩亞女子作妻子
[00:06:39.000 --> 00:06:42.000]  一個名叫俄爾巴
[00:06:42.000 --> 00:06:44.000]  一個名叫路德
[00:06:44.000 --> 00:06:48.000]  他們在那裡住了約有十年
[00:06:48.000 --> 00:06:53.000]  後來馬倫和基尼二人也死了
[00:06:53.000 --> 00:06:55.000]  留下拿俄米
[00:06:55.000 --> 00:06:58.000]  既沒有了兩個兒子
[00:06:58.000 --> 00:07:00.000]  又沒有了丈夫
[00:07:00.000 --> 00:07:03.000]  俄米還在摩亞地的時候
[00:07:03.000 --> 00:07:07.000]  聽說耶和華眷顧他的子民
[00:07:07.000 --> 00:07:09.000]  賜糧食給他們
[00:07:09.000 --> 00:07:14.000]  就帶著兩個媳婦動身從摩亞地回來
[00:07:14.000 --> 00:07:16.000]  他離開居住的地方
[00:07:16.000 --> 00:07:19.000]  兩個媳婦也隨他出發
[00:07:19.000 --> 00:07:22.000]  要回到猶大地區
[00:07:22.000 --> 00:07:24.000]  俄米對兩個媳婦說
[00:07:24.000 --> 00:07:28.000]  去吧,你們還是各自回娘家吧
[00:07:28.000 --> 00:07:31.000]  願耶和華恩待你們
[00:07:31.000 --> 00:07:35.000]  尚你們善待已死的人和我一樣
[00:07:35.000 --> 00:07:40.000]  願耶和華使你們各人有機會再嫁
[00:07:40.000 --> 00:07:42.000]  找到歸宿
[00:07:42.000 --> 00:07:44.000]  跟著親吻他們
[00:07:44.000 --> 00:07:47.000]  他們就放聲大哭
[00:07:47.000 --> 00:07:53.000]  說:不,我們一定要跟你一起回到你同胞那裡去
[00:07:53.000 --> 00:07:58.000]  俄米說:我女兒啊,你們回去吧
[00:07:58.000 --> 00:08:00.000]  為什麼要跟我去呢?
[00:08:00.000 --> 00:08:05.000]  我土子女還有兒子作你們的丈夫嗎?
[00:08:05.000 --> 00:08:09.000]  走吧,我女兒啊,你們回去吧
[00:08:09.000 --> 00:08:13.000]  因為我太老,不能嫁人了
[00:08:13.000 --> 00:08:15.000]  就算我還有希望
[00:08:15.000 --> 00:08:20.000]  今天晚上有個丈夫,有生兒子
[00:08:20.000 --> 00:08:24.000]  你們可以等到他們長大嗎?
[00:08:24.000 --> 00:08:28.000]  你們可以為他們守節而不嫁人嗎?
[00:08:28.000 --> 00:08:33.000]  不行,我女兒啊,我為你們非常難過
[00:08:33.000 --> 00:08:36.000]  因為耶和華伸手對付我
[00:08:36.000 --> 00:08:39.000]  他們又放聲大哭
[00:08:39.000 --> 00:08:42.000]  俄爾巴就和婆婆吻別
[00:08:42.000 --> 00:08:45.000]  老得卻捨不得離開拿俄米
[00:08:45.000 --> 00:08:53.000]  說:李漢,你嫂嫂已經回到她同胞和她的神那裡去
[00:08:53.000 --> 00:08:56.000]  你也跟著嫂嫂回去吧
[00:08:56.000 --> 00:09:01.000]  老得說:請不要逼我離開你回去
[00:09:01.000 --> 00:09:02.000]  不跟從你
[00:09:02.000 --> 00:09:06.000]  你到那裡去,我也要到那裡去
[00:09:06.000 --> 00:09:11.000]  你在那裡過夜,我也要在那裡過夜
[00:09:11.000 --> 00:09:14.000]  你的同胞就是我的同胞
[00:09:14.000 --> 00:09:17.000]  你的神就是我的神
[00:09:17.000 --> 00:09:21.000]  你死在那裡,我也要死在那裡
[00:09:21.000 --> 00:09:26.000]  葬在那裡,除非死亡把你我分離
[00:09:26.000 --> 00:09:31.000]  如果我離開你,願耶和華加倍懲罰我
[00:09:31.000 --> 00:09:35.000]  拿俄米看老得堅決要跟他走
[00:09:35.000 --> 00:09:38.000]  就不再多費唇舌了
[00:09:38.000 --> 00:09:43.000]  他們雙雙上路,來到伯利行
[00:09:43.000 --> 00:09:49.000]  他們到達的時候,全城都因他們的緣故騷動起來
[00:09:49.000 --> 00:09:52.000]  他們說:這是拿俄米嗎?
[00:09:52.000 --> 00:09:58.000]  拿俄米對他們說:不要叫我拿俄米,叫我馬拉吧
[00:09:58.000 --> 00:10:02.000]  因為全能者使我吃盡了苦頭
[00:10:02.000 --> 00:10:07.000]  我悶悶地出去,耶和華卻使我空空地回來
[00:10:07.000 --> 00:10:11.000]  你們為什麼還叫我拿俄米呢?
[00:10:11.000 --> 00:10:15.000]  耶和華折磨我,全能者加害於我
[00:10:15.000 --> 00:10:18.000]  拿俄米就這樣回來了
[00:10:18.000 --> 00:10:21.000]  他識負摩訝女子路得
[00:10:21.000 --> 00:10:24.000]  隨著他從摩訝地回來
[00:10:24.000 --> 00:10:30.000]  他們到達伯利行,正是開始收割大麥的時候
[00:10:30.000 --> 00:10:35.000]  這段經文其實發生在時支統治期間
[00:10:35.000 --> 00:10:43.000]  這段時間大約是約書亞死後到素羅和被立之間的時期
[00:10:43.000 --> 00:10:49.000]  大約是公元前的1200至1050年
[00:10:49.000 --> 00:10:53.000]  當時的國中發生饑荒
[00:10:53.000 --> 00:11:00.000]  所以有一家人從猶大的伯利行搬到摩訶地
[00:11:00.000 --> 00:11:04.000]  想著這樣就可以解決饑荒的問題
[00:11:04.000 --> 00:11:10.000]  伯利行原本有麵包之家,菊倉的意思
[00:11:10.000 --> 00:11:13.000]  那個part可以再下,謝謝
[00:11:13.000 --> 00:11:18.000]  伯利行原本有麵包之家和菊倉的意思
[00:11:18.000 --> 00:11:22.000]  看來這場饑荒真的很嚴重
[00:11:22.000 --> 00:11:28.000]  連號稱麵包之家和菊倉的地方都沒有東西吃
[00:11:28.000 --> 00:11:32.000]  他們真的面對一個很大的困難
[00:11:32.000 --> 00:11:37.000]  其實這家人原本打算去摩訶地暫住
[00:11:37.000 --> 00:11:40.000]  誰知一住就住了十年
[00:11:40.000 --> 00:11:46.000]  摩訶地位於約旦河東屬於高原地帶
[00:11:46.000 --> 00:11:49.000]  和伯利行相距有80公里
[00:11:49.000 --> 00:11:55.000]  在道德上,摩訶地被以色列人視為淫亂之地
[00:11:55.000 --> 00:12:00.000]  而摩訶人也被以色列人視為不潔的民族
[00:12:00.000 --> 00:12:03.000]  這場饑荒真的很嚴重
[00:12:03.000 --> 00:12:07.000]  以至這家人要從以色列搬到一個
[00:12:07.000 --> 00:12:11.000]  被以色列人視為摩訶淫亂的地方
[00:12:11.000 --> 00:12:14.000]  投靠不潔的民族
[00:12:14.000 --> 00:12:19.000]  頂姐妹當我們面對人生各樣的困難或挑戰時
[00:12:19.000 --> 00:12:23.000]  不知道我們第一個反應通常是甚麼
[00:12:23.000 --> 00:12:25.000]  可能有時我們都會想
[00:12:25.000 --> 00:12:29.000]  究竟有誰可以幫我渡過這個難關
[00:12:29.000 --> 00:12:33.000]  又或者有甚麼方法可以幫到我們
[00:12:33.000 --> 00:12:36.000]  其實就像以利米勒一家一樣
[00:12:36.000 --> 00:12:40.000]  在困難的時候我們都會去找投靠
[00:12:40.000 --> 00:12:44.000]  但這些投靠是否真的可以幫到我們呢?
[00:12:44.000 --> 00:12:47.000]  讓我們繼續看下去
[00:12:47.000 --> 00:12:51.000]  第二節提到以利米勒這個名字
[00:12:51.000 --> 00:12:55.000]  原本的意思是「我的神是王」
[00:12:55.000 --> 00:12:58.000]  代表他是一個信心堅強的人
[00:12:58.000 --> 00:13:01.000]  但當災難來到的時候
[00:13:01.000 --> 00:13:04.000]  他就馬上放棄了應去之地
[00:13:04.000 --> 00:13:09.000]  去投靠以色列人視為淫亂的地方
[00:13:09.000 --> 00:13:11.000]  王米的意思是
[00:13:11.000 --> 00:13:16.000]  「我的喜悅、甜美、可愛、愉快」的意思
[00:13:16.000 --> 00:13:19.000]  但往後我們繼續看下去
[00:13:19.000 --> 00:13:23.000]  就知道他的遭遇和他的名字是剛剛相反
[00:13:23.000 --> 00:13:25.000]  他自己也是這樣說
[00:13:25.000 --> 00:13:30.000]  而馬倫可能有「有病」的意思
[00:13:30.000 --> 00:13:35.000]  基尼就是「衰弱」和「憔悴」的意思
[00:13:35.000 --> 00:13:38.000]  看到這裡我不知道突然之間會不會有一個疑問
[00:13:38.000 --> 00:13:40.000]  解經家都問
[00:13:40.000 --> 00:13:46.000]  怎麼會有人叫自己的兒子做「散仔」或者「憔悴」呢?
[00:13:46.000 --> 00:13:48.000]  所以有些人說這些名字
[00:13:48.000 --> 00:13:51.000]  其實有可能代表了這個家庭
[00:13:51.000 --> 00:13:54.000]  是充滿了苦難和不幸
[00:13:54.000 --> 00:13:58.000]  這兩個名字其實也出現在烏加列的文獻裡
[00:13:58.000 --> 00:14:01.000]  是典型的迦南的名字
[00:14:01.000 --> 00:14:06.000]  猶大的伯利恆以法他為伯利恆的舊姓
[00:14:06.000 --> 00:14:11.000]  顯示這個家族其實是一個顯赫的名門望族
[00:14:11.000 --> 00:14:13.000]  現在這個顯赫的家庭
[00:14:13.000 --> 00:14:17.000]  面對一個極大的困難而走去摩押地
[00:14:17.000 --> 00:14:21.000]  原本這個家庭打算避難
[00:14:21.000 --> 00:14:23.000]  誰知道一去就十年
[00:14:23.000 --> 00:14:25.000]  但禍不單行
[00:14:25.000 --> 00:14:30.000]  這個家庭逃得過饑荒卻逃不過家散人亡
[00:14:30.000 --> 00:14:32.000]  在第五節裡提到
[00:14:32.000 --> 00:14:36.000]  後來馬倫和基年二人也死了
[00:14:36.000 --> 00:14:42.000]  留下拿俄米既沒有了兩個兒子又沒有了丈夫
[00:14:42.000 --> 00:14:46.000]  當時寡婦的處境其實很艱難
[00:14:46.000 --> 00:14:50.000]  他們會面對孤單被遺棄和無助
[00:14:50.000 --> 00:14:54.000]  所以拿俄米後來建議息婦再嫁
[00:14:54.000 --> 00:14:57.000]  其實是一個很明智的建議
[00:14:57.000 --> 00:15:00.000]  弟兄姊妹我們在這裡停一停
[00:15:00.000 --> 00:15:05.000]  如果你是拿俄米你會有什麼感受
[00:15:05.000 --> 00:15:08.000]  在第十三節裡提到
[00:15:08.000 --> 00:15:14.000]  拿俄米說不幸我女兒我為你們非常難過
[00:15:14.000 --> 00:15:18.000]  因為耶和華伸手對付我
[00:15:18.000 --> 00:15:22.000]  第二十至二十一節裡提到
[00:15:22.000 --> 00:15:24.000]  拿俄米對他們說
[00:15:24.000 --> 00:15:26.000]  不要叫我拿俄米
[00:15:26.000 --> 00:15:28.000]  叫我馬拉巴
[00:15:28.000 --> 00:15:31.000]  因為全能者使我吃盡了苦頭
[00:15:31.000 --> 00:15:33.000]  我悶悶地出去
[00:15:33.000 --> 00:15:36.000]  耶和華卻使我空空地回來
[00:15:36.000 --> 00:15:40.000]  你們為什麼還叫我拿俄米呢
[00:15:40.000 --> 00:15:42.000]  耶和華折磨我
[00:15:42.000 --> 00:15:45.000]  全能者加害於我
[00:15:45.000 --> 00:15:49.000]  拿俄米認為是耶和華伸手對付他
[00:15:49.000 --> 00:15:51.000]  叫他受苦
[00:15:51.000 --> 00:15:54.000]  他說全能者使他吃盡了苦頭
[00:15:54.000 --> 00:15:56.000]  他悶悶地出去
[00:15:56.000 --> 00:15:59.000]  耶和華卻使他空空地回來
[00:15:59.000 --> 00:16:03.000]  還說神折磨他加害於他
[00:16:03.000 --> 00:16:06.000]  弟兄姊妹當我們受苦的時候
[00:16:06.000 --> 00:16:10.000]  不知道我們夠不夠膽去說這些話
[00:16:10.000 --> 00:16:13.000]  相信可能我們都不夠膽說
[00:16:13.000 --> 00:16:15.000]  是神叫我受苦
[00:16:15.000 --> 00:16:17.000]  可能我們相信了一段時間
[00:16:17.000 --> 00:16:20.000]  弟兄姊妹說這樣去罵神
[00:16:20.000 --> 00:16:22.000]  可不可以呢
[00:16:22.000 --> 00:16:24.000]  但有些解經家認為
[00:16:24.000 --> 00:16:26.000]  其實拿俄米這個表達
[00:16:26.000 --> 00:16:30.000]  是隱藏著他對神堅定的信求
[00:16:30.000 --> 00:16:33.000]  當然這裡不是鼓勵弟兄姊妹
[00:16:33.000 --> 00:16:36.000]  當我們受苦的時候去埋怨神
[00:16:36.000 --> 00:16:39.000]  但原來當苦難來到的時候
[00:16:39.000 --> 00:16:41.000]  我們仍然回到神面前
[00:16:41.000 --> 00:16:45.000]  這也是一個信靠的表現
[00:16:45.000 --> 00:16:48.000]  這裡讓我們想起一個舊約人物
[00:16:48.000 --> 00:16:50.000]  叫做哈拿
[00:16:50.000 --> 00:16:54.000]  在《撒慕爾記》上第一章第九至第十節
[00:16:54.000 --> 00:16:58.000]  十三至第十六節提到
[00:16:58.000 --> 00:17:02.000]  哈拿在侍羅吃喝完了就起來
[00:17:02.000 --> 00:17:04.000]  他心裡受苦
[00:17:04.000 --> 00:17:08.000]  就向耶和華禱告流淚痛哭
[00:17:08.000 --> 00:17:11.000]  原來哈拿是在心中訴說
[00:17:11.000 --> 00:17:14.000]  只見他的嘴唇在動
[00:17:14.000 --> 00:17:16.000]  卻聽不見他的聲音
[00:17:16.000 --> 00:17:18.000]  因此以理以為
[00:17:18.000 --> 00:17:21.000]  他是個喝醉了的女人
[00:17:21.000 --> 00:17:22.000]  哈拿回答
[00:17:22.000 --> 00:17:24.000]  我主啊不是的
[00:17:24.000 --> 00:17:27.000]  我是個心靈受苦的婦人
[00:17:27.000 --> 00:17:30.000]  淡酒烈酒都沒有喝
[00:17:30.000 --> 00:17:34.000]  只不過在耶和華面前傾吐我的心意
[00:17:34.000 --> 00:17:38.000]  不要把你的侍女看作不檢點的女子
[00:17:38.000 --> 00:17:41.000]  因為我極度受苦和激動
[00:17:41.000 --> 00:17:45.000]  才一直傾訴到現在
[00:17:45.000 --> 00:17:48.000]  當哈拿他面對極大的受苦
[00:17:48.000 --> 00:17:51.000]  他就向神禱告流淚痛哭
[00:17:51.000 --> 00:17:53.000]  傾心吐耳
[00:17:53.000 --> 00:17:55.000]  原來當我們受苦的時候
[00:17:55.000 --> 00:17:59.000]  我們回到神面前流淚禱告
[00:17:59.000 --> 00:18:02.000]  也是一個信靠的學習
[00:18:02.000 --> 00:18:05.000]  我記得我小時候
[00:18:05.000 --> 00:18:09.000]  特別是我父母吵架的時候
[00:18:09.000 --> 00:18:13.000]  作為一個小朋友是很不開心的
[00:18:13.000 --> 00:18:15.000]  但因為當時我年紀很小
[00:18:15.000 --> 00:18:17.000]  也不知道怎樣去做
[00:18:17.000 --> 00:18:18.000]  但很感恩
[00:18:18.000 --> 00:18:22.000]  因為我是家中的信三代
[00:18:22.000 --> 00:18:23.000]  我婆婆信主
[00:18:23.000 --> 00:18:24.000]  媽媽信主
[00:18:24.000 --> 00:18:27.000]  所以我很小就有機會回兒童主的學
[00:18:27.000 --> 00:18:30.000]  我記得兒主的導師經常教我們
[00:18:30.000 --> 00:18:34.000]  有什麼困難記得向神禱告
[00:18:34.000 --> 00:18:38.000]  我記得很多次在臨睡前
[00:18:38.000 --> 00:18:41.000]  我想起父母吵架的畫面
[00:18:41.000 --> 00:18:44.000]  我的眼淚自然流出來
[00:18:44.000 --> 00:18:47.000]  有時很想為父母祈禱
[00:18:47.000 --> 00:18:48.000]  但不知道怎樣說
[00:18:48.000 --> 00:18:50.000]  只會哭
[00:18:50.000 --> 00:18:52.000]  但我現在回想
[00:18:52.000 --> 00:18:56.000]  雖然當時的禱告沒有說話
[00:18:56.000 --> 00:18:57.000]  只有眼淚
[00:18:57.000 --> 00:19:00.000]  但我很深感受
[00:19:00.000 --> 00:19:01.000]  我相信這個禱告
[00:19:01.000 --> 00:19:03.000]  是神已經垂停
[00:19:03.000 --> 00:19:05.000]  所以我不懂怎樣用言語
[00:19:05.000 --> 00:19:09.000]  去表達我心裏當時的很不開心
[00:19:09.000 --> 00:19:11.000]  那段時間我回頭看
[00:19:11.000 --> 00:19:15.000]  也是自己和神建立關係
[00:19:15.000 --> 00:19:17.000]  最緊密的時間
[00:19:17.000 --> 00:19:19.000]  所以當時的禱告
[00:19:19.000 --> 00:19:20.000]  其實只有眼淚
[00:19:20.000 --> 00:19:23.000]  連說都不懂得去說
[00:19:23.000 --> 00:19:26.000]  頂姐妹面對苦難的時候
[00:19:26.000 --> 00:19:28.000]  我們有時哀傷到一個地步
[00:19:28.000 --> 00:19:32.000]  只懂得回到神面前去痛哭
[00:19:32.000 --> 00:19:34.000]  甚至埋怨神
[00:19:34.000 --> 00:19:37.000]  為什麼我會面對這些苦難
[00:19:37.000 --> 00:19:41.000]  但就好像南奧米和哈娜一樣
[00:19:41.000 --> 00:19:42.000]  其實他們都在經歷
[00:19:42.000 --> 00:19:45.000]  信仰上的掙扎
[00:19:45.000 --> 00:19:47.000]  這些掙扎其實也在建立
[00:19:47.000 --> 00:19:50.000]  我們和神的關係
[00:19:50.000 --> 00:19:52.000]  所以有人稱這些過程
[00:19:52.000 --> 00:19:55.000]  好像和神去摔跤一樣
[00:19:55.000 --> 00:19:57.000]  透過這些經歷
[00:19:57.000 --> 00:20:01.000]  建立和神更加鞏固的關係
[00:20:01.000 --> 00:20:03.000]  所以當我們受苦的時候
[00:20:03.000 --> 00:20:06.000]  我們可以很自由地回到神面前
[00:20:06.000 --> 00:20:09.000]  在神面前傾心吐耳
[00:20:09.000 --> 00:20:12.000]  相信我們的眼淚和禱告
[00:20:12.000 --> 00:20:15.000]  神都紀念和垂停
[00:20:15.000 --> 00:20:18.000]  我記得有位童工去鼓勵一位姐妹
[00:20:18.000 --> 00:20:20.000]  當她面對一個很大的困難
[00:20:20.000 --> 00:20:21.000]  挑戰的時候
[00:20:21.000 --> 00:20:25.000]  他跟她說:你千萬不要離開神
[00:20:25.000 --> 00:20:28.000]  這個相信都是我們面對苦難的時候
[00:20:28.000 --> 00:20:32.000]  去幫助我們回到神的面前
[00:20:32.000 --> 00:20:34.000]  整段經文
[00:20:34.000 --> 00:20:38.000]  甚至整卷《路德記》的轉折點
[00:20:38.000 --> 00:20:39.000]  是在第六節
[00:20:39.000 --> 00:20:40.000]  我邀請頂姊妹
[00:20:40.000 --> 00:20:43.000]  我們一起讀第六節經文
[00:20:43.000 --> 00:20:45.000]  預備,一二三
[00:20:45.000 --> 00:20:48.000]  南奧米還在摩亞地的時候
[00:20:48.000 --> 00:20:52.000]  因為聽說耶和華眷顧他的子民
[00:20:52.000 --> 00:20:54.000]  賜糧食給他們
[00:20:54.000 --> 00:20:56.000]  就帶著兩個媳婦
[00:20:56.000 --> 00:20:59.000]  動身從摩亞地回來
[00:20:59.000 --> 00:21:00.000]  謝謝大家
[00:21:00.000 --> 00:21:04.000]  南奧米聽到神眷顧子民而回歸
[00:21:04.000 --> 00:21:08.000]  成為他甚至是整個家庭的轉折點
[00:21:08.000 --> 00:21:10.000]  回來是這段經文裡
