
[00:00:00.000 --> 00:00:03.200]  好 喂喂喂 OK
[00:04:17.000 --> 00:04:19.000]  他的門徒就信他了
[00:04:19.000 --> 00:04:21.000]  我們一起禱告吧
[00:04:21.000 --> 00:04:26.000]  七位天父,謝謝你
[00:04:26.000 --> 00:04:28.000]  你留下聖經給我們
[00:04:28.000 --> 00:04:30.000]  因為你很想我們這一群
[00:04:30.000 --> 00:04:32.000]  相信你的群體
[00:04:32.000 --> 00:04:33.000]  一群基督徒
[00:04:33.000 --> 00:04:35.000]  透過你的話更深去經歷你
[00:04:35.000 --> 00:04:37.000]  更深去體會你對我們的心意
[00:04:37.000 --> 00:04:38.000]  你對我們的愛
[00:04:38.000 --> 00:04:40.000]  你對我們的祝福
[00:04:40.000 --> 00:04:42.000]  在下願你透過今天的經文
[00:04:42.000 --> 00:04:44.000]  成為我們新一年的提醒
[00:04:44.000 --> 00:04:47.000]  也在當中有信仰上的改變
[00:04:47.000 --> 00:04:48.000]  求聖靈動功
[00:04:48.000 --> 00:04:51.000]  讓我們在心裡裝載你的話
[00:04:51.000 --> 00:04:52.000]  讓我們明白你的話
[00:04:52.000 --> 00:04:54.000]  成為我們生命的祝福
[00:04:54.000 --> 00:04:55.000]  你聽我們禱告
[00:04:55.000 --> 00:04:56.000]  以信禱告
[00:04:56.000 --> 00:04:58.000]  奉主耶穌基督的聖名求
[00:04:58.000 --> 00:04:59.000]  阿門
[00:04:59.000 --> 00:05:02.000]  我們事不宜遲就轉入第一點
[00:05:02.000 --> 00:05:05.000]  經文我相信大家都有聽過
[00:05:05.000 --> 00:05:07.000]  關於水變酒的故事
[00:05:07.000 --> 00:05:09.000]  這裡是說耶穌在加利利
[00:05:09.000 --> 00:05:12.000]  或者在最遠方向的第一個神蹟
[00:05:12.000 --> 00:05:15.000]  這裡提到當時耶穌的母親
[00:05:15.000 --> 00:05:17.000]  耶穌和耶穌的門徒
[00:05:17.000 --> 00:05:20.000]  被邀請到加利利加拿大
[00:05:20.000 --> 00:05:22.000]  一個地方去參加婚宴
[00:05:22.000 --> 00:05:23.000]  對於猶太人來說
[00:05:23.000 --> 00:05:25.000]  婚宴是很隆重的
[00:05:25.000 --> 00:05:26.000]  隆重的程度是怎樣呢
[00:05:26.000 --> 00:05:29.000]  很多時候可能會維持一個星期
[00:05:29.000 --> 00:05:32.000]  一個星期不斷招呼賓客
[00:05:32.000 --> 00:05:36.000]  需要很多茶水和食物去招呼
[00:05:36.000 --> 00:05:37.000]  對於他們來說
[00:05:37.000 --> 00:05:41.000]  他們的傳統要好好招待客人
[00:05:41.000 --> 00:05:42.000]  是很重要的
[00:05:42.000 --> 00:05:44.000]  是一個非常重要的禮節
[00:05:44.000 --> 00:05:48.000]  但第三節提到酒用原料
[00:05:48.000 --> 00:05:51.000]  不夠酒讓賓客去喝
[00:05:51.000 --> 00:05:54.000]  這個過程其實是一個很大的危機
[00:05:54.000 --> 00:05:56.000]  因為對於猶太人來說
[00:05:56.000 --> 00:05:57.000]  你不要去招呼賓客
[00:05:57.000 --> 00:05:59.000]  因為當時他們可能會請
[00:05:59.000 --> 00:06:02.000]  整個村子或周圍的人去參加
[00:06:02.000 --> 00:06:05.000]  所以如果你招待不好的時候
[00:06:05.000 --> 00:06:07.000]  會令主人家或一對新人
[00:06:07.000 --> 00:06:10.000]  覺得他們會夢想一些羞恥
[00:06:10.000 --> 00:06:12.000]  或失禮的場面
[00:06:12.000 --> 00:06:13.000]  人們會記一輩子
[00:06:13.000 --> 00:06:15.000]  甚至可能會被人說
[00:06:15.000 --> 00:06:17.000]  耶穌的母親在這個時候
[00:06:17.000 --> 00:06:19.000]  她知道沒有酒的時候
[00:06:19.000 --> 00:06:21.000]  她就走到耶穌面前
[00:06:21.000 --> 00:06:24.000]  跟耶穌說他們沒有酒了
[00:06:24.000 --> 00:06:25.000]  其實瑪利亞這樣說
[00:06:25.000 --> 00:06:28.000]  好像沒有下文
[00:06:28.000 --> 00:06:29.000]  但暗示一樣東西
[00:06:29.000 --> 00:06:32.000]  就是她知道耶穌在這個危機的時候
[00:06:32.000 --> 00:06:34.000]  是有辦法去改變的
[00:06:34.000 --> 00:06:38.000]  但耶穌回覆母親的回應是甚麼呢
[00:06:38.000 --> 00:06:40.000]  她說「母親,我與你何干?
[00:06:40.000 --> 00:06:42.000]  我的時候還沒有到」
[00:06:42.000 --> 00:06:43.000]  「沒有到」
[00:06:43.000 --> 00:06:45.000]  她的「沒有到」的意思是說
[00:06:45.000 --> 00:06:47.000]  耶穌知道瑪利亞心裡
[00:06:47.000 --> 00:06:49.000]  很想耶穌馬上做點事
[00:06:49.000 --> 00:06:51.000]  但耶穌很想說
[00:06:51.000 --> 00:06:53.000]  其實耶穌來到地上
[00:06:53.000 --> 00:06:56.000]  不是單單要照人所想的時間
[00:06:56.000 --> 00:06:58.000]  去讓事情發生
[00:06:58.000 --> 00:07:01.000]  而是按照天父給她的心意和時間
[00:07:01.000 --> 00:07:04.000]  去成就上帝的工作
[00:07:04.000 --> 00:07:05.000]  聽完之後
[00:07:05.000 --> 00:07:08.000]  其實瑪利亞聽完耶穌的回覆
[00:07:08.000 --> 00:07:10.000]  其實她也不是很確定
[00:07:10.000 --> 00:07:12.000]  耶穌下一步會做甚麼
[00:07:12.000 --> 00:07:14.000]  或者其實也顯示不到
[00:07:14.000 --> 00:07:16.000]  究竟耶穌會不會做一些事
[00:07:16.000 --> 00:07:19.000]  去改變現在面前的危機
[00:07:19.000 --> 00:07:21.000]  但有趣的是甚麼呢
[00:07:21.000 --> 00:07:23.000]  母親對傭人說
[00:07:23.000 --> 00:07:25.000]  那群婚宴裡的僕人說
[00:07:25.000 --> 00:07:27.000]  「耶穌告訴你們甚麼
[00:07:27.000 --> 00:07:29.000]  你們就去做吧」
[00:07:29.000 --> 00:07:33.000]  只要照著耶穌吩咐的東西去做就行了
[00:07:33.000 --> 00:07:37.000]  接著我們看第七和第八節之後
[00:07:37.000 --> 00:07:40.000]  作者很仔細、詳細地形容
[00:07:40.000 --> 00:07:44.000]  在神跡水面走發生前的情景
[00:07:44.000 --> 00:07:46.000]  在第七和第八節
[00:07:46.000 --> 00:07:48.000]  耶穌對著那群婚禮的傭人
[00:07:48.000 --> 00:07:50.000]  那群僕人說了三個命令
[00:07:50.000 --> 00:07:55.000]  先叫他們把缸裡的容器倒滿水
[00:07:55.000 --> 00:07:57.000]  然後就說他們就去倒滿
[00:07:57.000 --> 00:07:59.000]  直到缸口滿滿
[00:07:59.000 --> 00:08:01.000]  之後耶穌對這群傭人說
[00:08:01.000 --> 00:08:04.000]  「現在你們去把水舀出來
[00:08:04.000 --> 00:08:07.000]  再送給宴會總管」
[00:08:07.000 --> 00:08:10.000]  即是送給管理宴會最大顆的人
[00:08:10.000 --> 00:08:11.000]  「給他去喝」
[00:08:11.000 --> 00:08:15.000]  他們也完全跟著耶穌的吩咐去照做
[00:08:15.000 --> 00:08:17.000]  就是這樣倒滿水
[00:08:17.000 --> 00:08:21.000]  舀出來並送給宴會總管
[00:08:21.000 --> 00:08:25.000]  其實他們按照耶穌的吩咐去做的背後
[00:08:25.000 --> 00:08:26.000]  他們在想甚麼呢?
[00:08:26.000 --> 00:08:31.000]  其實他們完全不知道耶穌會怎樣令事情發生
[00:08:31.000 --> 00:08:34.000]  但他們仍然先去跟從
[00:08:34.000 --> 00:08:39.000]  先去完全照著耶穌的吩咐去做好他們能做的那一部分
[00:08:39.000 --> 00:08:42.000]  還有很有信心把舀出來的水
[00:08:42.000 --> 00:08:44.000]  其實他們也不知道是否
[00:08:44.000 --> 00:08:46.000]  他們沒有試過,不知道是否酒
[00:08:46.000 --> 00:08:48.000]  但他們要去給他們的上司
[00:08:48.000 --> 00:08:51.000]  他們的宴會總管去試味
[00:08:51.000 --> 00:08:56.000]  而在過程中我們見到故事的最後
[00:08:56.000 --> 00:09:02.000]  宴會總管的確喝了他們這群傭人舀出來的東西
[00:09:02.000 --> 00:09:05.000]  並且他的回應是驚嘆
[00:09:05.000 --> 00:09:07.000]  「嘩!你們這些酒,這麼好的酒
[00:09:07.000 --> 00:09:09.000]  為甚麼要放到現在才去呈上來?
[00:09:09.000 --> 00:09:11.000]  應該早點給我們喝」
[00:09:11.000 --> 00:09:13.000]  而在第九節提到
[00:09:13.000 --> 00:09:17.000]  宴會總管的確試到的是一些酒
[00:09:17.000 --> 00:09:20.000]  但他不知道這些酒是從何而來的
[00:09:20.000 --> 00:09:23.000]  只有舀水的傭人才知道
[00:09:23.000 --> 00:09:26.000]  舀水的傭人知道是誰做的
[00:09:26.000 --> 00:09:29.000]  他們完全知道是耶穌去變酒出來
[00:09:29.000 --> 00:09:32.000]  去創造這些酒出來
[00:09:32.000 --> 00:09:35.000]  我想當你讀到這個故事的時候
[00:09:35.000 --> 00:09:36.000]  可能你們也會問
[00:09:36.000 --> 00:09:39.000]  其實水變酒嘛
[00:09:39.000 --> 00:09:41.000]  水其實何時變成了酒呢?
[00:09:41.000 --> 00:09:43.000]  可能有些人會說
[00:09:43.000 --> 00:09:48.000]  可能是在水倒滿在缸口的時候就變了
[00:09:48.000 --> 00:09:49.000]  有些人可能會說
[00:09:49.000 --> 00:09:53.000]  在水舀出來的那一刻就變成了酒
[00:09:53.000 --> 00:09:58.000]  有些人猜測可能是送去給宴會總管的過程
[00:09:58.000 --> 00:10:02.000]  不知不覺就變成了一些酒
[00:10:02.000 --> 00:10:04.000]  聖經的確沒有詳細告訴我們
[00:10:04.000 --> 00:10:08.000]  究竟哪個時刻變成了酒
[00:10:08.000 --> 00:10:10.000]  但我們很清楚看見一件事
[00:10:10.000 --> 00:10:12.000]  當水變成了神蹟發生之前
[00:10:12.000 --> 00:10:14.000]  聖經的記載是甚麼呢?
[00:10:14.000 --> 00:10:17.000]  很肯定的是有一群傭人
[00:10:17.000 --> 00:10:19.000]  有一群婚禮的僕人
[00:10:19.000 --> 00:10:21.000]  他們信服耶穌的帶領
[00:10:21.000 --> 00:10:24.000]  跟著耶穌的吩咐去做
[00:10:24.000 --> 00:10:29.000]  他們不知不覺就經歷了上帝的神蹟工作
[00:10:29.000 --> 00:10:30.000]  親身去體會
[00:10:30.000 --> 00:10:34.000]  他們知道是耶穌使那水變成了酒
[00:10:34.000 --> 00:10:36.000]  這個水變成了神蹟
[00:10:36.000 --> 00:10:41.000]  我們的確會說是耶穌使那水變成了神蹟
[00:10:41.000 --> 00:10:47.000]  但原來耶穌同樣要藉著一群婚禮傭人的信服
[00:10:47.000 --> 00:10:50.000]  他們信心的行動去成就
[00:10:50.000 --> 00:10:53.000]  如果沒有這群婚禮傭人的信服
[00:10:53.000 --> 00:10:57.000]  他們信心的行動就沒有水變成了神蹟
[00:10:57.000 --> 00:10:59.000]  弟兄姊妹
[00:10:59.000 --> 00:11:04.000]  我想再看回水變成了神蹟的故事的過程
[00:11:04.000 --> 00:11:06.000]  我們作為基督徒
[00:11:06.000 --> 00:11:08.000]  同樣會面對一些困難
[00:11:08.000 --> 00:11:11.000]  在婚宴中面對的困難就是沒有酒
[00:11:11.000 --> 00:11:13.000]  這是一個很大的危機
[00:11:13.000 --> 00:11:15.000]  有時我們也會好像這樣
[00:11:15.000 --> 00:11:17.000]  當出現了危機的時候
[00:11:17.000 --> 00:11:20.000]  也會像婚禮中
[00:11:20.000 --> 00:11:21.000]  剛剛提到瑪利亞
[00:11:21.000 --> 00:11:22.000]  她去找耶穌
[00:11:22.000 --> 00:11:24.000]  很想求耶穌的幫助
[00:11:24.000 --> 00:11:25.000]  很想祂出手
[00:11:25.000 --> 00:11:27.000]  但我們有時也會很心急
[00:11:27.000 --> 00:11:31.000]  很想上帝快點解決當中的問題
[00:11:31.000 --> 00:11:33.000]  很想再說一次
[00:11:33.000 --> 00:11:37.000]  上帝絕對有能力幫我們解決問題
[00:11:37.000 --> 00:11:40.000]  祂是充滿大能和權柄的上帝
[00:11:40.000 --> 00:11:43.000]  但今日經文告訴我們
[00:11:43.000 --> 00:11:45.000]  當我們很多時候出現危機
[00:11:45.000 --> 00:11:47.000]  很想找上帝幫助
[00:11:47.000 --> 00:11:49.000]  很想神蹟馬上出現
[00:11:49.000 --> 00:11:52.000]  很想上帝回應我們的禱告
[00:11:52.000 --> 00:11:55.000]  但我們很多時候會忽略了中間其中一點
[00:11:55.000 --> 00:11:57.000]  那一點是甚麼呢
[00:11:57.000 --> 00:12:00.000]  原來剛剛提到在神蹟發生之前
[00:12:00.000 --> 00:12:04.000]  婚禮的用人去信奉上帝的吩咐
[00:12:04.000 --> 00:12:08.000]  以致他們體會神蹟的發生
[00:12:08.000 --> 00:12:10.000]  人去信奉神的吩咐
[00:12:10.000 --> 00:12:12.000]  是我們經常忽略了
[00:12:12.000 --> 00:12:16.000]  而這一點是今天很想和大家分享
[00:12:16.000 --> 00:12:18.000]  上帝的確能夠行神蹟
[00:12:18.000 --> 00:12:22.000]  但祂更是要藉著人的信服去成就
[00:12:22.000 --> 00:12:24.000]  我想我們在教會
[00:12:24.000 --> 00:12:26.000]  或者我們在教會一段時間的你
[00:12:26.000 --> 00:12:28.000]  也會經常聽到我們說
[00:12:28.000 --> 00:12:30.000]  信服神
[00:12:30.000 --> 00:12:33.000]  究竟過程或情況會是怎樣呢
[00:12:33.000 --> 00:12:36.000]  我想你們也可能有試過
[00:12:36.000 --> 00:12:38.000]  你們和朋友吵架
[00:12:38.000 --> 00:12:40.000]  有不和
[00:12:40.000 --> 00:12:42.000]  你們可能也會向上帝祈禱
[00:12:42.000 --> 00:12:45.000]  上帝求你快點幫我解決人際關係
[00:12:45.000 --> 00:12:48.000]  我想快點和朋友恢復和好的關係
[00:12:48.000 --> 00:12:50.000]  一筆勾銷
[00:12:50.000 --> 00:12:52.000]  又或者你也祈禱過
[00:12:52.000 --> 00:12:55.000]  你很想和家人的關係變得好
[00:12:55.000 --> 00:12:58.000]  可能你也想家人體諒你
[00:12:58.000 --> 00:13:00.000]  不要經常罵你
[00:13:00.000 --> 00:13:02.000]  還有一次很想和大家說
[00:13:02.000 --> 00:13:06.000]  上帝是絕對能夠行神蹟工作
[00:13:06.000 --> 00:13:11.000]  但有時神未必會即時解決你當刻的問題
[00:13:11.000 --> 00:13:13.000]  但是有原因的
[00:13:13.000 --> 00:13:16.000]  其實很多時候當你去禱告
[00:13:16.000 --> 00:13:18.000]  去尋求神的幫助的時候
[00:13:18.000 --> 00:13:21.000]  上帝未必會即時幫你解決
[00:13:21.000 --> 00:13:23.000]  但更想在你禱告中
[00:13:23.000 --> 00:13:25.000]  要你反思你的生命
[00:13:25.000 --> 00:13:28.000]  或者要你看見你生命中的盲點
[00:13:28.000 --> 00:13:30.000]  需要去改變 需要去信服
[00:13:30.000 --> 00:13:33.000]  或者去想想其實你所行 所說的
[00:13:33.000 --> 00:13:35.000]  或者和人相處處世紀中
[00:13:35.000 --> 00:13:39.000]  有沒有按照上帝的吩咐去做呢
[00:13:39.000 --> 00:13:43.000]  例如當你為你的朋友關係去祈禱的時候
[00:13:43.000 --> 00:13:45.000]  上帝想我們想想
[00:13:45.000 --> 00:13:48.000]  平時你和朋友的相處是怎樣的
[00:13:48.000 --> 00:13:50.000]  你呢 其實對待朋友
[00:13:50.000 --> 00:13:52.000]  是否按照上帝所說的愛人如己
[00:13:52.000 --> 00:13:56.000]  你要去關心 去明白對方
[00:13:56.000 --> 00:13:58.000]  去支持大家
[00:13:58.000 --> 00:14:00.000]  還是說你是去負面人
[00:14:00.000 --> 00:14:02.000]  或者不體諒人
[00:14:02.000 --> 00:14:05.000]  或者當你去禱告上帝
[00:14:05.000 --> 00:14:08.000]  很想你和家人的關係有改變
[00:14:08.000 --> 00:14:12.000]  你去想想平時你對家人的態度又是怎樣的呢
[00:14:12.000 --> 00:14:14.000]  還是你經常不和他們說話
[00:14:14.000 --> 00:14:16.000]  回到家就不願意溝通
[00:14:16.000 --> 00:14:18.000]  覺得父母不明白你
[00:14:18.000 --> 00:14:20.000]  又或者你經常要溫書
[00:14:20.000 --> 00:14:22.000]  就說是溫書
[00:14:22.000 --> 00:14:25.000]  但其實大部份時間是和朋友去玩
[00:14:25.000 --> 00:14:27.000]  讓家人知道
[00:14:27.000 --> 00:14:29.000]  可能對你有些限制
[00:14:29.000 --> 00:14:32.000]  我想上帝有時的確
[00:14:32.000 --> 00:14:34.000]  未必會是你尋求他幫助之後
[00:14:34.000 --> 00:14:38.000]  馬上要神蹟就會發生
[00:14:38.000 --> 00:14:40.000]  因為上帝很知道
[00:14:40.000 --> 00:14:43.000]  馬上幫你解決問題不是最重要
[00:14:43.000 --> 00:14:45.000]  因為上帝很知道
[00:14:45.000 --> 00:14:47.000]  如果你生活的行事為人
[00:14:47.000 --> 00:14:50.000]  不是按照上帝的吩咐和心意
[00:14:50.000 --> 00:14:52.000]  去和人相處
[00:14:52.000 --> 00:14:54.000]  或者處理一些事情
[00:14:54.000 --> 00:14:57.000]  仍然是用舊有的模式
[00:14:57.000 --> 00:14:59.000]  下一次類似的事情
[00:14:59.000 --> 00:15:01.000]  你和朋友吵架
[00:15:01.000 --> 00:15:03.000]  可能因為你的言語上
[00:15:03.000 --> 00:15:04.000]  行動上
[00:15:04.000 --> 00:15:07.000]  你和家人的關係有變化
[00:15:07.000 --> 00:15:10.000]  可能都是因為舊有的不好的習慣
[00:15:10.000 --> 00:15:13.000]  如果你不去改變的時候
[00:15:13.000 --> 00:15:15.000]  下一次同類的事情
[00:15:15.000 --> 00:15:17.000]  亦會不斷發生
[00:15:17.000 --> 00:15:18.000]  你會再去問
[00:15:18.000 --> 00:15:21.000]  為何會發生在我身上
[00:15:21.000 --> 00:15:24.000]  比起即時解決我們的問題
[00:15:24.000 --> 00:15:27.000]  上帝更想我們放下心裏的
[00:15:27.000 --> 00:15:29.000]  很想快點解決它
[00:15:29.000 --> 00:15:31.000]  這個心放下
[00:15:31.000 --> 00:15:33.000]  先去聽聽
[00:15:33.000 --> 00:15:37.000]  上帝對你有甚麼引領和吩咐
[00:15:37.000 --> 00:15:39.000]  我想上帝是很想帶著我們
[00:15:39.000 --> 00:15:41.000]  一起去看看
[00:15:41.000 --> 00:15:43.000]  我們生命裏的盲點
[00:15:43.000 --> 00:15:45.000]  跟著祂的帶領
[00:15:45.000 --> 00:15:48.000]  一步一步去面對眼前的問題
[00:15:48.000 --> 00:15:51.000]  我想當你願意去信服神
[00:15:51.000 --> 00:15:53.000]  在你禱告尋求的時候
[00:15:53.000 --> 00:15:55.000]  你去信服或聽聽
[00:15:55.000 --> 00:15:57.000]  上帝在你生命裏的一些聲音
[00:15:57.000 --> 00:15:59.000]  一些提醒的時候
[00:15:59.000 --> 00:16:01.000]  你可能會聽到的是
[00:16:01.000 --> 00:16:02.000]  學習愛
[00:16:02.000 --> 00:16:04.000]  學習去體諒別人多一點
[00:16:04.000 --> 00:16:06.000]  學習尊敬
[00:16:06.000 --> 00:16:07.000]  去尊重
[00:16:07.000 --> 00:16:10.000]  和人去溝通坦誠多一點
[00:16:10.000 --> 00:16:12.000]  如果你願意去信服神的吩咐
[00:16:12.000 --> 00:16:14.000]  有實踐行動的時候
[00:16:14.000 --> 00:16:16.000]  你跟人的關係
[00:16:16.000 --> 00:16:18.000]  或者你去面對事情的時候
[00:16:18.000 --> 00:16:22.000]  你會有不一樣的體會和改變
[00:16:22.000 --> 00:16:23.000]  在這個過程裏
[00:16:23.000 --> 00:16:24.000]  你就會去經歷
[00:16:24.000 --> 00:16:27.000]  上帝在你生命裏的作為
[00:16:27.000 --> 00:16:31.000]  第一點很想和大家分享的是
[00:16:31.000 --> 00:16:32.000]  新一年
[00:16:32.000 --> 00:16:34.000]  我們盼望我們都能夠去改變
[00:16:34.000 --> 00:16:36.000]  我們一些心態
[00:16:36.000 --> 00:16:38.000]  當你去尋求上帝的幫助的時候
[00:16:38.000 --> 00:16:42.000]  你不只是急於要上帝幫你解決這個問題
[00:16:42.000 --> 00:16:44.000]  而是能夠去聽聽
[00:16:44.000 --> 00:16:46.000]  上帝在你生命裏的吩咐或帶領
[00:16:46.000 --> 00:16:48.000]  接下來
[00:16:48.000 --> 00:16:50.000]  我相信你會去看見
[00:16:50.000 --> 00:16:52.000]  有很多不一樣的改變
[00:16:52.000 --> 00:16:53.000]  你跟人的關係
[00:16:53.000 --> 00:16:54.000]  跟自己的關係
[00:16:54.000 --> 00:16:58.000]  甚至你面對事情的態度都會不一樣
[00:16:58.000 --> 00:17:03.000]  那時候你就是經歷上帝的奇妙的作為和工作
[00:17:05.000 --> 00:17:09.000]  接下來第二點
[00:17:09.000 --> 00:17:12.000]  剛剛說到這是水變酒的神蹟
[00:17:12.000 --> 00:17:14.000]  原來在經文的最後一節
[00:17:14.000 --> 00:17:15.000]  第十一節
[00:17:15.000 --> 00:17:20.000]  說了這個水變酒神蹟的一個故事的總結
[00:17:20.000 --> 00:17:23.000]  說到這是耶穌所行的第一個神蹟
[00:17:23.000 --> 00:17:24.000]  是在加里里行的
[00:17:24.000 --> 00:17:26.000]  要顯出祂的榮耀
[00:17:26.000 --> 00:17:28.000]  祂的門徒就信他了
[00:17:28.000 --> 00:17:30.000]  這個約翰福音
[00:17:30.000 --> 00:17:31.000]  我們在看約翰福音
[00:17:31.000 --> 00:17:35.000]  作者就是耶穌十二門徒之一的那位約翰
[00:17:35.000 --> 00:17:37.000]  他為這個神蹟作了一個定論
[00:17:37.000 --> 00:17:38.000]  告訴我們
[00:17:38.000 --> 00:17:40.000]  這個神蹟的發生不是無緣無故
[00:17:40.000 --> 00:17:43.000]  不是萬無目的地發生的
[00:17:43.000 --> 00:17:47.000]  這個神蹟有一個很清楚的目的意義
[00:17:47.000 --> 00:17:49.000]  就是要顯出耶穌的榮耀
[00:17:49.000 --> 00:17:52.000]  讓祂的門徒去信祂
[00:17:52.000 --> 00:17:53.000]  我們要問
[00:17:53.000 --> 00:17:55.000]  為什麼在迦拿這裡所行的神蹟
[00:17:55.000 --> 00:17:58.000]  能夠顯出耶穌的榮耀呢
