
[00:00:00.000 --> 00:00:04.000]  很開心在12月31日晚
[00:02:17.960 --> 00:02:20.360]  實在要感謝你
[00:02:20.360 --> 00:02:24.160]  今天是2022年12月31日
[00:02:24.160 --> 00:02:25.560]  過了這晚之後
[00:02:25.560 --> 00:02:27.560]  我們又踏入新的一年
[00:02:27.560 --> 00:02:30.760]  願主祢的說話成為我們每一位
[00:02:30.760 --> 00:02:33.160]  心裡面的力量和幫助
[00:02:33.160 --> 00:02:35.760]  求真理的聖靈開啟我們的心
[00:02:35.760 --> 00:02:38.560]  好讓我們能夠有新的心態
[00:02:38.560 --> 00:02:39.960]  去迎接新一年
[00:02:39.960 --> 00:02:42.560]  奉耶穌基督得勝的名字祈求
[00:02:42.560 --> 00:02:43.560]  阿們
[00:02:43.560 --> 00:02:46.560]  領事們如果有人問你
[00:02:46.560 --> 00:02:50.160]  怎樣才能令自己變得更加好
[00:02:50.160 --> 00:02:52.160]  不知道你們會怎樣回應
[00:02:52.160 --> 00:02:54.360]  隨著疫情穩定下來
[00:02:54.360 --> 00:02:57.560]  防疫措施也逐步放寬了
[00:02:57.560 --> 00:03:01.560]  於是我就在群組約了很久沒見的
[00:03:01.560 --> 00:03:02.760]  舊同學吃飯
[00:03:02.760 --> 00:03:04.960]  不知道你們有沒有在這個時段
[00:03:04.960 --> 00:03:06.760]  不斷約人吃飯
[00:03:06.760 --> 00:03:08.760]  很久都沒有出去吃飯了
[00:03:08.760 --> 00:03:11.160]  在約吃飯的時候
[00:03:11.160 --> 00:03:13.760]  A姐妹突然間就說了
[00:03:13.760 --> 00:03:14.760]  她回覆
[00:03:14.760 --> 00:03:17.160]  1至5我都OK的
[00:03:17.160 --> 00:03:18.960]  不過要約早一點
[00:03:18.960 --> 00:03:21.760]  因為我8點之後就不能吃東西了
[00:03:21.760 --> 00:03:22.760]  有沒有聽過這樣說
[00:03:22.760 --> 00:03:25.760]  晚上8點之後就不能吃東西
[00:03:25.760 --> 00:03:28.760]  另一位B姐妹就接著說了
[00:03:28.760 --> 00:03:31.160]  吃早一點是沒有問題的
[00:03:31.160 --> 00:03:36.160]  不過我不能吃碳水化學物
[00:03:36.160 --> 00:03:37.960]  所以大家就要幫幫忙
[00:03:37.960 --> 00:03:39.760]  找一間餐廳
[00:03:39.760 --> 00:03:43.760]  可以滿足到這兩位姐妹的願望
[00:03:43.760 --> 00:03:44.560]  大英姐妹
[00:03:44.560 --> 00:03:47.360]  你猜我們最後會去哪裡吃呢?
[00:03:47.360 --> 00:03:49.760]  去滿足這兩個願望
[00:03:49.760 --> 00:03:51.560]  能夠滿足到她們的願望
[00:03:51.560 --> 00:03:55.360]  就是說要8點前吃東西
[00:03:55.360 --> 00:03:57.960]  還有不吃碳水化學物
[00:03:57.960 --> 00:04:00.160]  於是我們那天約了吃飯
[00:04:00.160 --> 00:04:03.360]  就是黃昏的5點半至7點半
[00:04:03.360 --> 00:04:04.760]  去吃火鍋
[00:04:04.760 --> 00:04:06.760]  馬上滿足了兩個願望
[00:04:06.760 --> 00:04:07.960]  吃東西的時候
[00:04:07.960 --> 00:04:10.360]  另一位姐妹就說
[00:04:10.360 --> 00:04:13.960]  為什麼8點之後不可以吃東西呢?
[00:04:13.960 --> 00:04:16.360]  A姐妹一邊錄製那塊和牛
[00:04:16.360 --> 00:04:17.960]  一邊說
[00:04:17.960 --> 00:04:19.760]  疫情這兩年來
[00:04:19.760 --> 00:04:22.560]  很多時候我們都留在家裡
[00:04:22.560 --> 00:04:24.560]  不是吃,是睡、坐
[00:04:24.560 --> 00:04:27.160]  那條腰已經不見了
[00:04:27.160 --> 00:04:28.760]  已經斜了出來
[00:04:28.760 --> 00:04:31.560]  這位極之喜歡吃東西的A姐妹
[00:04:31.560 --> 00:04:33.160]  一邊錄製那塊和牛的時候
[00:04:33.160 --> 00:04:34.560]  她就告訴我
[00:04:34.560 --> 00:04:36.360]  她在玩168
[00:04:36.360 --> 00:04:38.560]  不知道大家知不知道什麼叫168
[00:04:38.560 --> 00:04:39.360]  很頭痛
[00:04:39.360 --> 00:04:41.560]  或者你也在試
[00:04:41.560 --> 00:04:42.960]  意思就是說
[00:04:42.960 --> 00:04:44.760]  在24小時裡
[00:04:44.760 --> 00:04:46.360]  只有8小時可以吃東西
[00:04:46.360 --> 00:04:49.360]  16小時就不可以吃東西
[00:04:49.360 --> 00:04:50.760]  這個也挺辛苦的
[00:04:50.760 --> 00:04:52.560]  尤其是不吃早餐
[00:04:52.560 --> 00:04:53.560]  這位姐妹說
[00:04:53.560 --> 00:04:56.160]  早上整個人特別煩躁
[00:04:56.160 --> 00:04:57.360]  不過沒辦法
[00:04:57.360 --> 00:04:59.160]  為了自己變瘦一點
[00:04:59.160 --> 00:05:00.360]  變漂亮一點
[00:05:00.360 --> 00:05:02.160]  就辛苦一點也要
[00:05:02.160 --> 00:05:04.560]  B姐妹又接著說
[00:05:04.560 --> 00:05:07.160]  哎呀,真的很辛苦的
[00:05:07.160 --> 00:05:09.160]  你知道我是飯桶
[00:05:09.160 --> 00:05:11.160]  我真的很喜歡吃飯
[00:05:11.160 --> 00:05:13.560]  只不過想自己瘦一點
[00:05:13.560 --> 00:05:17.360]  這段時間就介紹碳水化合物
[00:05:17.360 --> 00:05:18.360]  介紹到一個地步
[00:05:18.360 --> 00:05:19.560]  辛苦到她說
[00:05:19.560 --> 00:05:22.560]  我已經整個月沒吃過飯了
[00:05:22.560 --> 00:05:23.560]  是不是很慘
[00:05:23.560 --> 00:05:24.760]  整個月不吃飯
[00:05:24.760 --> 00:05:26.960]  她說有一次她做夢
[00:05:26.960 --> 00:05:30.160]  夢見自己在吃一碟叉油雞飯
[00:05:30.160 --> 00:05:31.960]  睡醒的時候
[00:05:31.960 --> 00:05:35.160]  嘴角還在流口水
[00:05:35.160 --> 00:05:38.960]  當我眼前看到這兩位姐妹的時候
[00:05:38.960 --> 00:05:41.960]  一方面我固然很欣賞她們
[00:05:41.960 --> 00:05:44.960]  想令自己變好的決心
[00:05:44.960 --> 00:05:46.960]  辛苦過後果然
[00:05:46.960 --> 00:05:50.560]  疫情沒有拖垮她們
[00:05:50.560 --> 00:05:52.960]  真的變瘦了一點
[00:05:52.960 --> 00:05:57.960]  但另一方面又引發我去想一個問題
[00:05:57.960 --> 00:06:00.760]  除了外表上可以變好一點
[00:06:00.760 --> 00:06:01.960]  變漂亮一點之外
[00:06:01.960 --> 00:06:06.360]  什麼是令我們更加值得花心機時間
[00:06:06.360 --> 00:06:08.360]  去變好一點呢
[00:06:08.360 --> 00:06:10.760]  這個問題令我想起今天
[00:06:10.760 --> 00:06:14.360]  我們要思想的經文詩篇138篇
[00:06:14.360 --> 00:06:20.960]  在138篇一開始提到大衛的詩
[00:06:20.960 --> 00:06:23.360]  原來在150篇裡
[00:06:23.360 --> 00:06:25.160]  差不多佔了一半
[00:06:25.160 --> 00:06:26.560]  即是七十多篇
[00:06:26.560 --> 00:06:32.760]  都是以大衛的詩作標題
[00:06:32.760 --> 00:06:38.360]  屬於詩篇的第五卷
[00:06:38.360 --> 00:06:41.560]  這裡提到第138篇
[00:06:41.560 --> 00:06:45.960]  就是大衛的詩作標題的最後一個部分
[00:06:45.960 --> 00:06:49.360]  就是由138篇到145篇
[00:06:49.360 --> 00:06:55.160]  即是螢光幕所見到粉紅色格子的八篇詩篇
[00:06:55.160 --> 00:06:57.960]  這八篇的詩篇
[00:06:57.960 --> 00:07:03.360]  138篇的開始至145篇的結束
[00:07:03.360 --> 00:07:06.360]  首尾有一個很特別的地方
[00:07:06.360 --> 00:07:11.760]  就是首尾和尾都是用讚美詩作框架
[00:07:11.760 --> 00:07:17.360]  中間包著的是139篇的智慧詩
[00:07:17.360 --> 00:07:21.160]  和五篇的哀歌
[00:07:21.160 --> 00:07:24.960]  等姐妹當你看到這個詩篇這麼特別的編排
[00:07:24.960 --> 00:07:27.360]  這種首尾以讚美
[00:07:27.360 --> 00:07:30.360]  中間夾著的就是哀歌
[00:07:30.360 --> 00:07:32.560]  其實是很有意思的編排
[00:07:32.560 --> 00:07:35.960]  彷彿好像在告訴我們
[00:07:35.960 --> 00:07:39.360]  在艱難和有時會哀傷的情況
[00:07:39.360 --> 00:07:44.360]  屬神的人仍然可以發出讚美
[00:07:44.360 --> 00:07:47.360]  關於第138篇的作者
[00:07:47.360 --> 00:07:49.560]  過往有很多不同的理解
[00:07:49.560 --> 00:07:50.960]  有些聖經學者說
[00:07:50.960 --> 00:07:52.960]  這是大衛未做王
[00:07:52.960 --> 00:07:55.560]  逃避掃羅追殺而寫
[00:07:55.560 --> 00:07:57.360]  也有聖經學者說
[00:07:57.360 --> 00:08:01.360]  這個138篇是秘魯後期的作品
[00:08:01.360 --> 00:08:03.560]  描寫著秘魯百姓
[00:08:03.560 --> 00:08:07.560]  亡國之後面對仇敵攻擊時的心態
[00:08:07.560 --> 00:08:10.160]  無論是大衛本人
[00:08:10.160 --> 00:08:14.960]  又或者是亡國秘魯之民
[00:08:14.960 --> 00:08:16.560]  我們同樣看見
[00:08:16.560 --> 00:08:21.160]  寫詩的人正正面對著很多的艱難
[00:08:21.160 --> 00:08:24.560]  正如在第七節這裡說
[00:08:24.560 --> 00:08:26.560]  詩人提到說
[00:08:26.560 --> 00:08:27.960]  困在患難中
[00:08:27.960 --> 00:08:29.360]  仇敵發怒
[00:08:29.360 --> 00:08:31.160]  他攻擊那個詩人
[00:08:31.160 --> 00:08:33.560]  想將他置於死地
[00:08:33.560 --> 00:08:37.360]  就在面對著敵人攻擊的時候
[00:08:37.360 --> 00:08:43.160]  詩人經常活在連命都沒有的恐懼下
[00:08:43.160 --> 00:08:46.960]  他竟然能夠說出一句
[00:08:46.960 --> 00:08:49.960]  「我要一心的去稱謝你」
[00:08:49.960 --> 00:08:53.360]  在諸神的面前歌頌你
[00:08:53.360 --> 00:08:56.160]  不知道弟兄姊妹你怎麼看
[00:08:56.160 --> 00:08:57.760]  患難這件事
[00:08:57.760 --> 00:08:59.160]  對於你來說
[00:08:59.160 --> 00:09:01.160]  當人生遇見患難
[00:09:01.160 --> 00:09:04.160]  又是代表著什麼意思呢?
[00:09:04.160 --> 00:09:05.360]  你會不會覺得
[00:09:05.360 --> 00:09:07.560]  如果我遇上艱難
[00:09:07.560 --> 00:09:08.760]  遇上患難
[00:09:08.760 --> 00:09:11.560]  就等同神忘記了我
[00:09:11.560 --> 00:09:13.560]  又或者我聽過有人說
[00:09:13.560 --> 00:09:16.360]  患難不就是神作弄我
[00:09:16.360 --> 00:09:17.560]  如果祂愛我
[00:09:17.560 --> 00:09:20.560]  祂為什麼會讓我遇到這麼多苦呢?
[00:09:20.560 --> 00:09:22.960]  138篇詩人
[00:09:22.960 --> 00:09:25.560]  似乎和我們一般人的想法
[00:09:25.560 --> 00:09:27.560]  有很不同的分別
[00:09:27.560 --> 00:09:30.960]  詩人對於患難有很不同的理解
[00:09:30.960 --> 00:09:32.160]  對詩人來說
[00:09:32.160 --> 00:09:35.960]  人生就好像一塊白布一樣
[00:09:35.960 --> 00:09:41.760]  而患難就好像擇掩手作裡的藍色染料一樣
[00:09:41.760 --> 00:09:43.760]  不知道大家有沒有玩過擇掩
[00:09:43.760 --> 00:09:45.960]  或者見過擇掩
[00:09:45.960 --> 00:09:49.560]  在詩篇裡說到
[00:09:49.560 --> 00:09:52.160]  面對患難的心境
[00:09:52.160 --> 00:09:53.560]  患難這件事
[00:09:53.560 --> 00:09:56.760]  對於詩人來說一點都不陌生
[00:09:56.760 --> 00:10:01.560]  甚至詩人在一生裡都經歷了很多的患難
[00:10:01.560 --> 00:10:04.960]  患難就好像擇掩的藍色染料一樣
[00:10:04.960 --> 00:10:10.160]  在他的生命留下了一個很深刻的痕跡
[00:10:10.160 --> 00:10:13.160]  詩人見到自己因為有患難
[00:10:13.160 --> 00:10:14.560]  捆綁著自己的生命
[00:10:14.560 --> 00:10:17.760]  就好像擇掩裡的麻繩一樣
[00:10:17.760 --> 00:10:21.760]  原本無風無浪的白布人生
[00:10:21.760 --> 00:10:26.160]  一下子就被藍色的染料染到一塊塊
[00:10:26.160 --> 00:10:27.760]  面對患難的時候
[00:10:27.760 --> 00:10:30.560]  人身處在其中真的沒什麼辦法
[00:10:30.560 --> 00:10:34.760]  又或者我們完全理解不了發生什麼事
[00:10:34.760 --> 00:10:37.560]  在當下可能我們會很害怕
[00:10:37.560 --> 00:10:40.360]  很徬徨、很沮喪
[00:10:40.360 --> 00:10:42.360]  不過當事情過了
[00:10:42.360 --> 00:10:44.160]  時間久了
[00:10:44.160 --> 00:10:47.360]  我們慢慢去回望人生
[00:10:47.360 --> 00:10:53.560]  看見不同的患難成為了一幅美麗的圖畫
[00:10:53.560 --> 00:10:55.960]  以致詩人慢慢發現
[00:10:55.960 --> 00:10:58.760]  原來患難在神的手中
[00:10:58.760 --> 00:11:01.760]  是成為歷練他生命的染料
[00:11:01.760 --> 00:11:05.960]  塑造詩人成為一個更好的自己
[00:11:05.960 --> 00:11:07.560]  頂姐妹你可能會問
[00:11:07.560 --> 00:11:10.960]  那什麼才是更好的自己呢?
[00:11:10.960 --> 00:11:13.960]  更好的自己有兩件事
[00:11:13.960 --> 00:11:17.960]  第一件事更好是指我們個人的成長
[00:11:17.960 --> 00:11:20.960]  今天我們每一個都要問問自己
[00:11:20.960 --> 00:11:27.560]  今天的我是不是比從前的我成長了一小步呢?
[00:11:27.560 --> 00:11:28.760]  可能你會問
[00:11:28.760 --> 00:11:31.160]  怎麼才算成長了呢?
[00:11:31.160 --> 00:11:35.160]  成長了就很在乎我們對好的定義
[00:11:35.160 --> 00:11:38.360]  有沒有健康的看法
[00:11:38.360 --> 00:11:39.760]  什麼叫做好?
[00:11:39.760 --> 00:11:42.760]  物質豐富、不受衣食住行
[00:11:42.760 --> 00:11:45.960]  凡事順利、人生無風無浪
[00:11:45.960 --> 00:11:47.960]  白布一塊就過了一生
[00:11:47.960 --> 00:11:49.960]  是不是為之好呢?
[00:11:49.960 --> 00:11:54.360]  還是當我們遇到從來沒想過的逆境
[00:11:54.360 --> 00:11:57.360]  仍然能站穩、站得住
[00:11:57.360 --> 00:11:59.960]  並且面對這些風浪的時候
[00:11:59.960 --> 00:12:02.760]  我們深深經歷神的同在
[00:12:02.760 --> 00:12:07.560]  更加認識自己呢?
[00:12:07.560 --> 00:12:10.560]  在我們今天要看的138篇詩篇
[00:12:10.560 --> 00:12:15.160]  我們嘗試去看看詩人面對患難的過程
[00:12:15.160 --> 00:12:22.760]  或者幫助我們如何成為一個更好的自己
[00:12:22.760 --> 00:12:24.760]  要成為一個更好的自己
[00:12:24.760 --> 00:12:31.360]  第一件事我想關乎我們如何回應人生逆境的態度
[00:12:31.360 --> 00:12:35.160]  等姐妹患難從來都不會告訴你什麼時候來
[00:12:35.160 --> 00:12:36.160]  沒有預約
[00:12:36.160 --> 00:12:38.960]  不會說下星期三、五時就出現
[00:12:38.960 --> 00:12:40.560]  沒有這件事
[00:12:40.560 --> 00:12:44.760]  更多時候患難就在我們毫無心理準備下
[00:12:44.760 --> 00:12:47.360]  就會突然出現
[00:12:47.360 --> 00:12:48.360]  最慘的是
[00:12:48.360 --> 00:12:51.760]  患難也沒有告訴你什麼時候會走
[00:12:51.760 --> 00:12:53.360]  過去三年的疫情
[00:12:53.360 --> 00:12:55.360]  讓我們全世界的人
[00:12:55.360 --> 00:12:58.160]  很深刻地經歷一件事
[00:12:58.160 --> 00:12:59.760]  沒有想過的艱難
[00:12:59.760 --> 00:13:02.760]  沒有想過的擔憂
[00:13:02.760 --> 00:13:03.960]  接種而來
[00:13:03.960 --> 00:13:07.560]  我還記得在2020年的春天
[00:13:07.560 --> 00:13:09.560]  跟朋友說起
[00:13:09.560 --> 00:13:15.160]  擔心著難道我們整個2020年都要戴口罩
[00:13:15.160 --> 00:13:17.760]  夏天三十多度真的很難戴
[00:13:17.760 --> 00:13:19.760]  想不到來到今天
[00:13:19.760 --> 00:13:22.960]  今天晚上已經是2022年的12月
[00:13:22.960 --> 00:13:24.560]  過了多少個夏天
[00:13:24.560 --> 00:13:26.360]  三個夏天了
[00:13:26.360 --> 00:13:29.960]  我們現在仍然是在戴口罩
[00:13:29.960 --> 00:13:33.360]  我們不知道什麼時候真的可以
[00:13:33.360 --> 00:13:35.560]  不需要再戴口罩
[00:13:35.560 --> 00:13:38.760]  恢復完全正常的生活
[00:13:38.760 --> 00:13:42.360]  同樣在《私人面對突如其來的困局》
[00:13:42.360 --> 00:13:44.360]  138篇裡
[00:13:44.360 --> 00:13:47.560]  說到面對著仇敵追殺
[00:13:47.560 --> 00:13:50.760]  生命時時刻刻都受到威脅
[00:13:50.760 --> 00:13:56.360]  私人的回應很特別
[00:13:56.360 --> 00:13:58.960]  他並沒有因為遇到的逆境
[00:13:58.960 --> 00:14:00.960]  自怨自艾
[00:14:00.960 --> 00:14:04.160]  會問為什麼會發生這樣的事
[00:14:04.160 --> 00:14:07.960]  為什麼我的際遇這麼差
[00:14:07.960 --> 00:14:10.360]  為什麼上帝不保守我
[00:14:10.360 --> 00:14:12.560]  在這裡第一至第三節
[00:14:12.560 --> 00:14:14.360]  我們看到斯人
[00:14:14.360 --> 00:14:16.960]  竟然做了一個選擇
[00:14:16.960 --> 00:14:19.760]  他選擇以一個清澈的心態
[00:14:19.760 --> 00:14:22.560]  去面對逆境
[00:14:22.560 --> 00:14:27.160]  清澈希伯來文叫做Yada
[00:14:27.160 --> 00:14:30.160]  這個字意就是讚美
[00:14:30.160 --> 00:14:32.360]  中文有不同的翻譯
[00:14:32.360 --> 00:14:33.760]  弟兄姊妹
[00:14:33.760 --> 00:14:35.760]  Yada這個希伯來文字
[00:14:35.760 --> 00:14:37.760]  又容易記又容易讀
[00:14:37.760 --> 00:14:40.760]  一打彈撻是不是很多
[00:14:40.760 --> 00:14:44.760]  Yada就真的很多很多的彈撻
[00:14:44.760 --> 00:14:47.360]  其實Yada本身這個字
[00:14:47.360 --> 00:14:48.760]  就是解作讚美
[00:14:48.760 --> 00:14:50.160]  Yada Yada
[00:14:50.160 --> 00:14:52.160]  讚美讚美的意思
[00:14:52.160 --> 00:14:56.560]  在138篇裡出現了三次的Yada
[00:14:56.560 --> 00:14:57.960]  三次的讚美
[00:14:57.960 --> 00:15:02.960]  中文翻譯成清澈和重揚
[00:15:02.960 --> 00:15:04.760]  第一節提到
[00:15:04.760 --> 00:15:06.760]  我要一心清澈你
[00:15:06.760 --> 00:15:07.760]  第二節
[00:15:07.760 --> 00:15:10.760]  我要因你的慈愛和信實
[00:15:10.760 --> 00:15:12.560]  重揚你的名
[00:15:12.560 --> 00:15:14.160]  還有第四節
[00:15:14.160 --> 00:15:19.560]  地上的君王都要清澈你
[00:15:19.560 --> 00:15:21.360]  弟兄姊妹你有沒有想過
[00:15:21.360 --> 00:15:25.360]  為什麼斯人在遭遇患難的時候
[00:15:25.360 --> 00:15:27.560]  他仍然能夠讚美神
[00:15:27.560 --> 00:15:31.560]  仍然能夠Yada神呢
[00:15:31.560 --> 00:15:34.160]  我猜他能夠發出讚美的原因
[00:15:34.160 --> 00:15:39.560]  第三節他有提到
[00:15:39.560 --> 00:15:40.760]  第三節這裡說
[00:15:40.760 --> 00:15:42.360]  我呼求的日子
[00:15:42.360 --> 00:15:43.960]  神你就應允我
[00:15:43.960 --> 00:15:45.160]  使我壯膽
[00:15:45.160 --> 00:15:48.760]  心裡有力量
[00:15:48.760 --> 00:15:49.560]  經文說
[00:15:49.560 --> 00:15:50.760]  斯人一呼求
[00:15:50.760 --> 00:15:52.560]  神就回應他
[00:15:52.560 --> 00:15:56.360]  這種上帝和人之間的互動
[00:15:56.360 --> 00:16:00.360]  成為斯人在患難裡頭最大的激勵
[00:16:00.360 --> 00:16:01.960]  不過我們要留意
[00:16:01.960 --> 00:16:03.760]  這裡所說的應允
[00:16:03.760 --> 00:16:07.160]  並不是皇大先識的有求必應
[00:16:07.160 --> 00:16:08.160]  我們求什麼
[00:16:08.160 --> 00:16:09.160]  上帝就給什麼
[00:16:09.160 --> 00:16:10.560]  不是這一種
[00:16:10.560 --> 00:16:12.360]  這裡說更多的是
[00:16:12.360 --> 00:16:13.560]  要強調
[00:16:13.560 --> 00:16:17.360]  神必定回應我們的呼求
[00:16:17.360 --> 00:16:19.760]  而上帝回應我們的方式
[00:16:19.760 --> 00:16:23.560]  往往都是超乎我們所期望的
[00:16:23.560 --> 00:16:26.960]  正正是上帝在我們困局裡頭的回應
[00:16:26.960 --> 00:16:30.960]  讓我們真實地經歷到神同在
[00:16:30.960 --> 00:16:34.160]  以致我們能夠在逆境裡頭站得穩
[00:16:34.160 --> 00:16:37.360]  心靈能夠變得強壯
[00:16:37.360 --> 00:16:38.560]  在年頭的時候
[00:16:38.560 --> 00:16:40.760]  當疫情依然很反覆
[00:16:40.760 --> 00:16:43.760]  我收到一個緊急代討的需要
[00:16:43.760 --> 00:16:45.960]  以前是侍奉教會的一位姐妹
[00:16:45.960 --> 00:16:48.360]  在群組裡哭著說
[00:16:48.360 --> 00:16:48.960]  哎呀
[00:16:48.960 --> 00:16:51.160]  媽媽忽然間中了風
[00:16:51.160 --> 00:16:52.760]  送了進醫院
[00:16:52.760 --> 00:16:54.160]  因為疫情的緣故
[00:16:54.160 --> 00:16:58.360]  她和家人根本探不到媽媽
[00:16:58.360 --> 00:17:03.160]  在住院期間這位姐妹非常擔心和無奈
[00:17:03.160 --> 00:17:06.960]  很怕半夜收到電話
[00:17:06.960 --> 00:17:07.960]  大家都知道
[00:17:07.960 --> 00:17:10.760]  如果晚上你家人進了醫院
[00:17:10.760 --> 00:17:14.160]  收到電話是不好的消息
[00:17:14.160 --> 00:17:16.160]  姐妹在群組說
[00:17:16.160 --> 00:17:17.760]  我什麼都做不到
[00:17:17.760 --> 00:17:20.760]  現在我可以做的只是禱告
[00:17:20.760 --> 00:17:24.160]  求主帶領我和我媽媽去經過
[00:17:24.160 --> 00:17:25.560]  留了院一個月
[00:17:25.560 --> 00:17:27.360]  她仍然出不了院
[00:17:27.360 --> 00:17:30.560]  醫生繼續說要留院觀察
[00:17:30.560 --> 00:17:33.760]  這位姐妹邀請我們不同的
[00:17:33.760 --> 00:17:35.760]  等姐妹為她禱告
[00:17:35.760 --> 00:17:37.960]  希望可以盡快出院
[00:17:37.960 --> 00:17:39.760]  不過事與願違
[00:17:39.760 --> 00:17:42.760]  三個多星期之後
[00:17:42.760 --> 00:17:45.960]  這位姐妹上班的時候收到電話打來
[00:17:45.960 --> 00:17:48.360]  說媽媽再次中風
[00:17:48.360 --> 00:17:49.960]  正當這位姐妹很害怕
[00:17:49.960 --> 00:17:51.960]  不知道怎麼辦的時候
[00:17:51.960 --> 00:17:54.160]  因為她正在上班的緣故
[00:17:54.160 --> 00:17:57.560]  她的上司聽到她說電話
[00:17:57.560 --> 00:17:59.360]  立即叫她放下工作
[00:17:59.360 --> 00:18:00.360]  先不要做了
[00:18:00.360 --> 00:18:01.160]  交給我
[00:18:01.160 --> 00:18:03.360]  你趕快趕去醫院
[00:18:03.360 --> 00:18:05.760]  這位姐妹在那段時間
[00:18:05.760 --> 00:18:09.760]  正正在工作裡背負著兩個大項目
[00:18:09.760 --> 00:18:12.760]  上司因為知道她媽媽的情況
[00:18:12.760 --> 00:18:15.560]  就馬上批准她幾天放假
[00:18:15.560 --> 00:18:18.360]  還幫她頂替了一部分的工作
[00:18:18.360 --> 00:18:21.560]  姐妹非常感激上司
[00:18:21.560 --> 00:18:23.360]  包容和體諒
[00:18:23.360 --> 00:18:25.760]  經過了兩個多月住院
[00:18:25.760 --> 00:18:31.760]  這位姐妹的媽媽終於能夠平安出院回家
[00:18:31.760 --> 00:18:33.760]  姐妹回想
[00:18:33.760 --> 00:18:37.360]  原來天父母按著她所祈求的
[00:18:37.360 --> 00:18:39.560]  因為媽媽不要再中風
[00:18:39.560 --> 00:18:41.960]  只不過在過程裡頭
[00:18:41.960 --> 00:18:45.960]  她發現上帝為媽媽所預備的
[00:18:45.960 --> 00:18:48.560]  是超乎她所想所求
[00:18:48.560 --> 00:18:51.560]  正正因為再次中風
[00:18:51.560 --> 00:18:55.360]  和媽媽有長期病患的複雜情況
[00:18:55.360 --> 00:18:58.560]  她後來就被轉去另一個
[00:18:58.560 --> 00:19:01.960]  基督徒很有經驗的醫生那裡
[00:19:01.960 --> 00:19:05.560]  疫症期間護士也酌情去
[00:19:05.560 --> 00:19:10.560]  甄恤讓姐妹和家人可以假期去探望媽媽
[00:19:10.560 --> 00:19:13.560]  姐妹說實在要讚美上司
[00:19:13.560 --> 00:19:15.360]  因為在轉院期間
[00:19:15.360 --> 00:19:19.360]  上司竟然安排了一位超有愛心的院務
[00:19:19.360 --> 00:19:22.560]  和細心的社康護士
[00:19:22.560 --> 00:19:26.360]  這種對媽媽對家人的支援
[00:19:26.360 --> 00:19:29.960]  簡直是超乎她所想所求
[00:19:29.960 --> 00:19:32.560]  當我聽見這位姐妹的經歷
[00:19:32.560 --> 00:19:38.560]  令我想起詩篇第138篇第二節所說
[00:19:38.560 --> 00:19:43.360]  在患難中詩人說要讚美上帝的名
[00:19:43.360 --> 00:19:46.560]  因為她經歷到神的慈愛和信實
[00:19:46.560 --> 00:19:50.560]  超乎世上一切所倚靠的
