
[00:00:00.000 --> 00:00:02.000]  弟兄姊妹 早安 平安
[00:19:13.000 --> 00:19:16.000]  手裏面拿著槍就走入這個帳篷裏面
[00:19:16.000 --> 00:19:21.000]  將這個行刑中的男人和米顛的女子就怎樣?
[00:19:21.000 --> 00:19:22.000]  殺死
[00:19:22.000 --> 00:19:24.000]  就戳他們的肚子
[00:19:24.000 --> 00:19:25.000]  就戳他們的肚子
[00:19:25.000 --> 00:19:27.000]  就刺死了他們
[00:19:27.000 --> 00:19:30.000]  而接著我們見到一件奇妙的事發生了
[00:19:30.000 --> 00:19:33.000]  上帝藉著瘟疫表達的憤怒
[00:19:33.000 --> 00:19:37.000]  因為菲利哈這個行動而止息了
[00:19:37.000 --> 00:19:41.000]  這個行動止息了瘟疫
[00:19:41.000 --> 00:19:49.000]  但是其實當中導致這個瘟疫奪走了二萬四千人的生命
[00:19:49.000 --> 00:19:51.000]  如果不是菲利哈做這件事的話
[00:19:51.000 --> 00:19:55.000]  可能以色列人死的會更加多
[00:19:55.000 --> 00:19:57.000]  如果我們心水清
[00:19:57.000 --> 00:20:02.000]  我們記得在文數記裏面出現過兩場很重大的瘟疫
[00:20:02.000 --> 00:20:03.000]  這個是其中一場
[00:20:03.000 --> 00:20:07.000]  另一場瘟疫是在文數記十六章
[00:20:07.000 --> 00:20:11.000]  當時的可拉的叛亂導致上帝的憤怒
[00:20:11.000 --> 00:20:14.000]  藉著瘟疫擊殺了多少人?
[00:20:14.000 --> 00:20:16.000]  是死了一萬多人
[00:20:16.000 --> 00:20:18.000]  一萬四千七百人
[00:20:18.000 --> 00:20:19.000]  但是在這場瘟疫裏面
[00:20:19.000 --> 00:20:23.000]  以色列人是死了二萬四千人
[00:20:24.000 --> 00:20:27.000]  我們看到菲利哈的這個舉動
[00:20:27.000 --> 00:20:35.000]  阻止了一個以色列人陷入一個更大的哀傷和墮落裏面
[00:20:35.000 --> 00:20:38.000]  這個祭司家族的第三代
[00:20:38.000 --> 00:20:40.000]  他是亞倫的孫子
[00:20:40.000 --> 00:20:42.000]  以利亞薩的兒子
[00:20:42.000 --> 00:20:44.000]  就是祭司的第三代
[00:20:44.000 --> 00:20:50.000]  他的興起好像象徵著一個新的祭司的一代
[00:20:50.000 --> 00:20:55.000]  去接續摩西的一代去帶領以色列人
[00:20:55.000 --> 00:20:57.000]  在一個這麼關鍵的時刻
[00:20:57.000 --> 00:20:59.000]  菲利哈挺身而出
[00:20:59.000 --> 00:21:03.000]  為我們做了一個很好的榜樣
[00:21:03.000 --> 00:21:06.000]  同時挑戰著我們每一個弟兄姊妹
[00:21:06.000 --> 00:21:10.000]  我們有沒有菲利哈這種愛神所愛
[00:21:10.000 --> 00:21:12.000]  護神所護的心呢?
[00:21:12.000 --> 00:21:14.000]  在一些時候
[00:21:14.000 --> 00:21:16.000]  當我們見到在我們身邊
[00:21:16.000 --> 00:21:17.000]  在你家庭
[00:21:17.000 --> 00:21:18.000]  在你工作
[00:21:18.000 --> 00:21:19.000]  在教會
[00:21:19.000 --> 00:21:20.000]  社會裏面
[00:21:20.000 --> 00:21:24.000]  有些人公然做出一些和上帝真理違背的事
[00:21:24.000 --> 00:21:27.000]  你們會怎樣去反應呢?
[00:21:27.000 --> 00:21:29.000]  我們很多時候可能會覺得
[00:21:29.000 --> 00:21:31.000]  這些事都不關我們的事
[00:21:31.000 --> 00:21:35.000]  但今日上帝呼召我們一班屬神的子民
[00:21:35.000 --> 00:21:38.000]  我們都是祭司的角度
[00:21:38.000 --> 00:21:41.000]  我們怎樣去面對這些混亂
