
[00:00:00.000 --> 00:00:10.000]  今日陽光很好,昨天陰天,今早起床很光明很開心
[00:04:15.000 --> 00:04:23.000]  後來我又想,這個婆婆應該不是到這個年紀才學會讓座
[00:04:23.000 --> 00:04:27.000]  可能在她年輕時已經有這種信念
[00:04:27.000 --> 00:04:30.000]  無論什麼年紀、什麼國籍
[00:04:30.000 --> 00:04:34.000]  只要她見到有人有需要,她就會讓座
[00:04:34.000 --> 00:04:38.000]  即使到了她今天滿頭白髮,腰也彎了
[00:04:38.000 --> 00:04:40.000]  或者拿著很多東西
[00:04:40.000 --> 00:04:43.000]  人家都覺得她應該不用讓座的年紀
[00:04:43.000 --> 00:04:46.000]  她仍然堅持要讓座
[00:04:46.000 --> 00:04:48.000]  事實上,老人家要站很久
[00:04:48.000 --> 00:04:50.000]  不要說老人家,我自己也是
[00:04:50.000 --> 00:04:53.000]  站得久都會很辛苦
[00:04:53.000 --> 00:04:57.000]  為什麼她會那麼傻乎乎地讓位置給別人
[00:04:57.000 --> 00:05:01.000]  其實讓位置可以留給年輕人,例如我
[00:05:01.000 --> 00:05:04.000]  為什麼她那麼辛苦呢?
[00:05:04.000 --> 00:05:07.000]  甚至有可能人們會覺得她很傻
[00:05:07.000 --> 00:05:11.000]  不過這位婆婆仍然很堅持
[00:05:11.000 --> 00:05:14.000]  同樣,今天我們要看的希伯來書
[00:05:14.000 --> 00:05:17.000]  十一章二十三到四十節
[00:05:17.000 --> 00:05:22.000]  作者向當時的讀者和今天的我們
[00:05:22.000 --> 00:05:24.000]  發出一個很重要的問題
[00:05:24.000 --> 00:05:29.000]  他問,弟兄姊妹,當你信心面對挑戰的時候
[00:05:29.000 --> 00:05:32.000]  人們都覺得你很笨或者很傻
[00:05:32.000 --> 00:05:36.000]  你會不會繼續堅持下去呢?
[00:05:36.000 --> 00:05:38.000]  今天我們要思考的經文
[00:05:38.000 --> 00:05:41.000]  記載在十一章二十三到四十節
[00:05:41.000 --> 00:05:44.000]  我們會分為三個段落去讀
[00:05:44.000 --> 00:05:49.000]  我邀請弟兄幫我們讀二十三到二十八節
[00:05:49.000 --> 00:05:53.000]  姊妹就讀二十九到三十四節
[00:05:53.000 --> 00:05:55.000]  三十五節之後就由我讀
[00:05:55.000 --> 00:05:59.000]  可以看看powerpoint左上角去提示大家
[00:05:59.000 --> 00:06:02.000]  讀的時候都要留意一下
[00:06:02.000 --> 00:06:05.000]  highlight了的字有什麼意思
[00:06:05.000 --> 00:06:07.000]  我們請弟兄先讀
[00:06:07.000 --> 00:06:09.000]  弟兄,預備起
[00:06:09.000 --> 00:06:12.000]  「恩爵信,摩西生下來
[00:06:12.000 --> 00:06:16.000]  他的父母見他是個俊美的孩子
[00:06:16.000 --> 00:06:21.000]  把他藏了三個月,並不肯
[00:06:21.000 --> 00:06:27.000]  恩爵信,摩西長大了,不肯稱為法老女兒之子
[00:06:27.000 --> 00:06:31.000]  他寧可和臣的百姓一同受苦
[00:06:31.000 --> 00:06:36.000]  也不願在最終享受片刻的歡樂
[00:06:36.000 --> 00:06:39.000]  他把維尼塞亞受凌辱
[00:06:39.000 --> 00:06:43.000]  看得比埃及的財物更寶貴
[00:06:43.000 --> 00:06:47.000]  因為他賞望所要得的獎賞
[00:06:47.000 --> 00:06:52.000]  恩爵信,他離開埃及,不怕王的憤怒
[00:06:52.000 --> 00:06:58.000]  因為他恆心忍耐,如同看見那不能看見的神
[00:06:58.000 --> 00:07:03.000]  恩爵信,他設立如月節,在門上灑血
[00:07:03.000 --> 00:07:08.000]  免得那毀滅者加害以色列人的長子」
[00:07:08.000 --> 00:07:09.000]  姐妹
[00:07:09.000 --> 00:07:14.000]  「恩爵信,他們過紅海與行乾地
[00:07:14.000 --> 00:07:18.000]  埃及人視著要過去就被淹沒了
[00:07:18.000 --> 00:07:23.000]  恩爵信,以色列人圍繞耶利哥城七日
[00:07:23.000 --> 00:07:25.000]  城牆就倒塌了
[00:07:25.000 --> 00:07:31.000]  恩爵信,妓女拉合曾友善地接待探子
[00:07:31.000 --> 00:07:35.000]  就沒有跟那些不順從的人一同滅亡
[00:07:35.000 --> 00:07:40.000]  我還要說什麼呢?若要一一細說
[00:07:40.000 --> 00:07:47.000]  基甸、巴賴、參孫、耶佛他、大衛、撒姆爾和眾仙之的事
[00:07:47.000 --> 00:07:50.000]  時間就不夠了
[00:07:50.000 --> 00:07:53.000]  他們藉著信,制服了敵國
[00:07:53.000 --> 00:07:56.000]  行了公義,得了應許
[00:07:56.000 --> 00:07:58.000]  堵住了獅子的口
[00:07:58.000 --> 00:08:00.000]  滅了烈火的威力
[00:08:00.000 --> 00:08:03.000]  在封建的刀劍下逃生
[00:08:03.000 --> 00:08:06.000]  從軟弱變為剛強
[00:08:06.000 --> 00:08:08.000]  爭戰中顯出勇猛
[00:08:08.000 --> 00:08:12.000]  打退外賓的全軍
[00:08:12.000 --> 00:08:17.000]  有些婦人得回從死人中復活的親友
[00:08:17.000 --> 00:08:19.000]  又有人忍受嚴刑
[00:08:19.000 --> 00:08:21.000]  拒絕被釋放
[00:08:21.000 --> 00:08:24.000]  為要得著更美好的復活
[00:08:24.000 --> 00:08:29.000]  又有人忍受戲弄、鞭打、捆鎖、監禁
[00:08:29.000 --> 00:08:32.000]  各等的磨練
[00:08:32.000 --> 00:08:34.000]  他們被石頭打死
[00:08:34.000 --> 00:08:36.000]  被鋸鋸死
[00:08:36.000 --> 00:08:38.000]  被刀殺
[00:08:38.000 --> 00:08:40.000]  披著綿羊山羊的皮
[00:08:40.000 --> 00:08:42.000]  各處奔跑
[00:08:42.000 --> 00:08:45.000]  受貧窮、患難、虐待
[00:08:45.000 --> 00:08:48.000]  這世界配不上他們
[00:08:48.000 --> 00:08:51.000]  他們在曠野、山嶺、山洞
[00:08:51.000 --> 00:08:54.000]  地穴、漂流、無定
[00:08:54.000 --> 00:08:56.000]  這些人都是因信
[00:08:56.000 --> 00:08:59.000]  獲得了稱讚、讚許
[00:08:59.000 --> 00:09:01.000]  卻未得所應許的
[00:09:01.000 --> 00:09:05.000]  因為神給我們預備了更美好的事
[00:09:05.000 --> 00:09:07.000]  要有我們
[00:09:07.000 --> 00:09:09.000]  他們就不能達到完全
[00:09:09.000 --> 00:09:11.000]  我們一起祈禱吧
[00:09:11.000 --> 00:09:14.000]  親愛的主耶穌
[00:09:14.000 --> 00:09:16.000]  祢應許過
[00:09:16.000 --> 00:09:18.000]  人若果遵行祢的吩咐
[00:09:18.000 --> 00:09:21.000]  祢必定天天與我們同在
[00:09:21.000 --> 00:09:23.000]  直到世界的終局時
[00:09:23.000 --> 00:09:25.000]  求真理的聖靈幫助我們
[00:09:25.000 --> 00:09:27.000]  引領我們
[00:09:27.000 --> 00:09:29.000]  當聽到祢的話
[00:09:29.000 --> 00:09:31.000]  我們就被深感動
[00:09:31.000 --> 00:09:33.000]  立志地遵行
[00:09:33.000 --> 00:09:35.000]  我們在座每一位
[00:09:35.000 --> 00:09:37.000]  來參加崇拜的弟兄姊妹
[00:09:37.000 --> 00:09:38.000]  能夠經歷到
[00:09:38.000 --> 00:09:40.000]  你同在的那份安穩
[00:09:40.000 --> 00:09:43.000]  奉主耶穌基督得勝的明智祈求
[00:09:43.000 --> 00:09:44.000]  阿門
[00:09:44.000 --> 00:09:48.000]  弟兄姊妹剛才讀的希伯來書裡
[00:09:48.000 --> 00:09:51.000]  出現最多的是什麼字詞?
[00:09:51.000 --> 00:09:53.000]  是「恩著信」
[00:09:53.000 --> 00:09:57.000]  單單在十一章「恩著信」這個片語
[00:09:57.000 --> 00:10:00.000]  出現了十九次之多
[00:10:00.000 --> 00:10:04.000]  當時讀這封書信的弟兄姊妹
[00:10:04.000 --> 00:10:07.000]  他們面對著什麼信仰
[00:10:07.000 --> 00:10:09.000]  挑戰和艱難呢?
[00:10:09.000 --> 00:10:12.000]  我們可以看回第十章裡有提到
[00:10:12.000 --> 00:10:15.000]  十章三十二節提到
[00:10:15.000 --> 00:10:20.000]  他們說忍受著許多痛苦的掙扎
[00:10:20.000 --> 00:10:24.000]  痛苦經歷有不少聖經學者提到
[00:10:24.000 --> 00:10:26.000]  他們這班弟兄姊妹
[00:10:26.000 --> 00:10:27.000]  在公元四十九年
[00:10:27.000 --> 00:10:30.000]  格魯德統治羅馬時期
[00:10:30.000 --> 00:10:33.000]  基督徒是被逐的時期
[00:10:33.000 --> 00:10:36.000]  這班弟兄姊妹「恩著信」
[00:10:36.000 --> 00:10:39.000]  他們要面對公開的誹謗、羞辱
[00:10:39.000 --> 00:10:44.000]  即使逼迫未來到自己身上的時候
[00:10:44.000 --> 00:10:46.000]  但當你身邊的弟兄姊妹
[00:10:46.000 --> 00:10:48.000]  一個接一個受到苦難
[00:10:48.000 --> 00:10:52.000]  有人因為信仰、家當被人充公
[00:10:52.000 --> 00:10:54.000]  甚至被抓去坐牢
[00:10:54.000 --> 00:10:59.000]  我想想心裡一定有很多惶恐不安的時候
[00:10:59.000 --> 00:11:03.000]  可能有一刻他們都會想退縮
[00:11:03.000 --> 00:11:05.000]  甚至閃過一個念頭
[00:11:05.000 --> 00:11:09.000]  不如和這個信仰保持一個安全的距離
[00:11:09.000 --> 00:11:11.000]  會不會這樣好一點呢?
[00:11:11.000 --> 00:11:13.000]  正因為這樣
[00:11:13.000 --> 00:11:16.000]  希伯來書的作者在書信裡
[00:11:16.000 --> 00:11:19.000]  三番四次提醒這班弟兄姊妹
[00:11:19.000 --> 00:11:22.000]  十章三十五節提到
[00:11:22.000 --> 00:11:25.000]  「不可丟棄你們無懼的心」
[00:11:25.000 --> 00:11:28.000]  要勇敢帶著無懼的心
[00:11:28.000 --> 00:11:30.000]  去面對這些信仰的挑戰
[00:11:30.000 --> 00:11:34.000]  作者也知道這不是一個簡單的口號
[00:11:34.000 --> 00:11:37.000]  事實上,作者深深明白
[00:11:37.000 --> 00:11:40.000]  這班在離開信仰邊緣
[00:11:40.000 --> 00:11:43.000]  可能只差很少的弟兄姊妹
[00:11:43.000 --> 00:11:46.000]  他們那份恐懼是真實的
[00:11:46.000 --> 00:11:48.000]  一個人很害怕的時候
[00:11:48.000 --> 00:11:51.000]  如果你跟他說「不用害怕」
[00:11:51.000 --> 00:11:53.000]  你知道是沒有用的
[00:11:53.000 --> 00:11:57.000]  於是,作者在十一章很有智慧
[00:11:57.000 --> 00:11:59.000]  透過兩種文學手法
[00:11:59.000 --> 00:12:02.000]  去激勵弟兄姊妹的心
[00:12:02.000 --> 00:12:04.000]  第一種文學手法
[00:12:04.000 --> 00:12:08.000]  就是用重複的短句
[00:12:08.000 --> 00:12:10.000]  這個短句大家都知道
[00:12:10.000 --> 00:12:11.000]  就是「因著信」
[00:12:11.000 --> 00:12:13.000]  「彼此」這個字
[00:12:13.000 --> 00:12:16.000]  在十一章四十節的經文裡
[00:12:16.000 --> 00:12:19.000]  出現了二十四次之多
[00:12:19.000 --> 00:12:23.000]  是一個非常重要的約節
[00:12:23.000 --> 00:12:25.000]  即是鎖時
[00:12:25.000 --> 00:12:27.000]  「彼此」這個字在新約
[00:12:27.000 --> 00:12:32.000]  說的是針對人和神之間的關係
[00:12:32.000 --> 00:12:36.000]  和屬神的事那份堅信
[00:12:36.000 --> 00:12:39.000]  堅信說明要堅
[00:12:39.000 --> 00:12:41.000]  包含什麼意思呢?
[00:12:41.000 --> 00:12:43.000]  當然是真實
[00:12:43.000 --> 00:12:45.000]  真實的信靠
[00:12:45.000 --> 00:12:50.000]  由相信生發出一份火熱
[00:12:50.000 --> 00:12:52.000]  從而作出一個行動
[00:12:52.000 --> 00:12:53.000]  事實上
[00:12:53.000 --> 00:12:56.000]  信本身並不是一個抽象的概念
[00:12:56.000 --> 00:13:01.000]  而是一連串能夠看得見的抉擇和行動
[00:13:01.000 --> 00:13:03.000]  剛才很細節的
[00:13:03.000 --> 00:13:05.000]  大家應該看不到
[00:13:05.000 --> 00:13:07.000]  給大家一個印象
[00:13:07.000 --> 00:13:10.000]  剛才第十一章裡
[00:13:10.000 --> 00:13:14.000]  有很多的字詞
[00:13:14.000 --> 00:13:16.000]  最重要重複著的
[00:13:16.000 --> 00:13:18.000]  就是「恩著信」
[00:13:18.000 --> 00:13:19.000]  黃色的字
[00:13:19.000 --> 00:13:20.000]  在這一章
[00:13:20.000 --> 00:13:24.000]  「恩著信」出現了十九次
[00:13:24.000 --> 00:13:26.000]  可能你會想
[00:13:26.000 --> 00:13:27.000]  「恩著信」
[00:13:27.000 --> 00:13:30.000]  「恩著信」的作者很聰明
[00:13:30.000 --> 00:13:33.000]  就像我們唱詩歌有副歌
[00:13:33.000 --> 00:13:34.000]  即是副歌
[00:13:34.000 --> 00:13:37.000]  如果是青年聖歌
[00:13:37.000 --> 00:13:39.000]  正歌就是一些內容
[00:13:39.000 --> 00:13:41.000]  副歌就會重複
[00:13:41.000 --> 00:13:44.000]  重複就是一些很重要的訊息
[00:13:44.000 --> 00:13:46.000]  一個核心的思想
[00:13:46.000 --> 00:13:47.000]  為什麼要這樣做呢?
[00:13:47.000 --> 00:13:50.000]  就是透過詩歌重複
[00:13:50.000 --> 00:13:53.000]  打入我們的心坎裡
[00:13:53.000 --> 00:13:56.000]  這位很有目者心腸的希伯來書作者
[00:13:56.000 --> 00:14:00.000]  想盡方法提醒這些
[00:14:00.000 --> 00:14:03.000]  正面對信仰挑戰的弟兄姊妹
[00:14:03.000 --> 00:14:05.000]  他說沒有其他出路
[00:14:05.000 --> 00:14:08.000]  只是「恩著信」
[00:14:08.000 --> 00:14:09.000]  「恩著信」
[00:14:09.000 --> 00:14:10.000]  「恩著信」
[00:14:10.000 --> 00:14:11.000]  沒有其他方法
[00:14:11.000 --> 00:14:15.000]  唯有將信心單單投放在神的身上
[00:14:15.000 --> 00:14:17.000]  這是他第一種方法
[00:14:17.000 --> 00:14:19.000]  去激勵弟兄姊妹
[00:14:19.000 --> 00:14:22.000]  第二種文學手法
[00:14:22.000 --> 00:14:25.000]  作者用了見證人
[00:14:25.000 --> 00:14:29.000]  用見證人去演說
[00:14:29.000 --> 00:14:31.000]  古時的演說家
[00:14:31.000 --> 00:14:33.000]  經常用到的修辭方法
[00:14:33.000 --> 00:14:37.000]  目的就是要挑戰在座聽的人
[00:14:37.000 --> 00:14:39.000]  激發他們的內心
[00:14:39.000 --> 00:14:42.000]  作出一個實際的行動
[00:14:42.000 --> 00:14:43.000]  在十一章裡
[00:14:43.000 --> 00:14:46.000]  作者用了信心排名榜
[00:14:46.000 --> 00:14:51.000]  去建構很多很多的見證
[00:14:51.000 --> 00:14:54.000]  涵蓋的歷史非常廣闊
[00:14:54.000 --> 00:14:56.000]  由昔日不同的時代
[00:14:56.000 --> 00:14:59.000]  所有跟隨神的人的生命見證
[00:14:59.000 --> 00:15:01.000]  去編織而成
[00:15:01.000 --> 00:15:04.000]  呼籲今天去聽這封書信的弟兄姊妹
[00:15:04.000 --> 00:15:05.000]  要怎樣?
[00:15:05.000 --> 00:15:06.000]  忠心到底
[00:15:06.000 --> 00:15:08.000]  信心排名榜的重點
[00:15:08.000 --> 00:15:10.000]  不要弄錯了
[00:15:10.000 --> 00:15:12.000]  不是說個人的成就
[00:15:12.000 --> 00:15:15.000]  例如某某某排第一名
[00:15:15.000 --> 00:15:16.000]  不是這樣
[00:15:16.000 --> 00:15:20.000]  強調的是那種普及性和可行性
[00:15:20.000 --> 00:15:22.000]  即是說用大量的證據
[00:15:22.000 --> 00:15:24.000]  告訴聽的人知道
[00:15:24.000 --> 00:15:25.000]  那群弟兄姊妹
[00:15:25.000 --> 00:15:28.000]  深深感受到實際行動
[00:15:28.000 --> 00:15:30.000]  就是最好的選擇
[00:15:30.000 --> 00:15:33.000]  我還記得2023年
[00:15:33.000 --> 00:15:35.000]  即是大約三年前
[00:15:35.000 --> 00:15:39.000]  雅歌團契舉辦了一個大組互動坊
[00:15:39.000 --> 00:15:42.000]  題目是「金陵人生」運動篇
[00:15:42.000 --> 00:15:44.000]  我相信我們在座的弟兄姊妹
[00:15:44.000 --> 00:15:46.000]  都有些印象
[00:15:46.000 --> 00:15:48.000]  在二樓舉行
[00:15:48.000 --> 00:15:50.000]  那次大組互動坊
[00:15:50.000 --> 00:15:53.000]  有一位叫馮華添教練
[00:15:53.000 --> 00:15:55.000]  他是一位長跑教練
[00:15:55.000 --> 00:15:57.000]  也很擅長跑步
[00:15:57.000 --> 00:16:01.000]  也完成了很多馬拉松賽事
[00:16:01.000 --> 00:16:04.000]  同時他也是一個癌病康復者
[00:16:04.000 --> 00:16:09.000]  那次他分享了自己的生命故事
[00:16:09.000 --> 00:16:12.000]  身兼馬拉松跑手的他
[00:16:12.000 --> 00:16:14.000]  也是癌病康復者
[00:16:14.000 --> 00:16:16.000]  怎樣能夠堅持
[00:16:16.000 --> 00:16:20.000]  最終在兩年多內完成了六大馬拉松
[00:16:20.000 --> 00:16:22.000]  在左手邊
[00:16:22.000 --> 00:16:25.000]  他不單止那次拿了馬拉松
[00:16:25.000 --> 00:16:27.000]  由於他已經儲夠六次六大
[00:16:27.000 --> 00:16:30.000]  所以就有一個大牌
[00:16:32.000 --> 00:16:34.000]  不單止他分享個人
[00:16:34.000 --> 00:16:37.000]  我自己也覺得很厲害
[00:16:37.000 --> 00:16:40.000]  因為你是選手
[00:16:40.000 --> 00:16:43.000]  於是在一個意外驚喜的時候
[00:16:43.000 --> 00:16:45.000]  他一口氣分享了
[00:16:45.000 --> 00:16:48.000]  十個跑手的生命故事
[00:16:48.000 --> 00:16:51.000]  其中那些跑手跟我們很貼近
[00:16:51.000 --> 00:16:53.000]  所以特別有親切感
[00:16:53.000 --> 00:16:54.000]  其中包括四位
[00:16:54.000 --> 00:16:56.000]  不是說這個跟我們很貼近
[00:16:56.000 --> 00:16:59.000]  四位長跑長者跑手
[00:16:59.000 --> 00:17:04.000]  這四位長者
[00:17:04.000 --> 00:17:05.000]  即是馬拉松跑手
[00:17:05.000 --> 00:17:07.000]  由六十多歲就開始
[00:17:07.000 --> 00:17:09.000]  第一個馬拉松
[00:17:09.000 --> 00:17:11.000]  他們沒有因為年紀大
[00:17:11.000 --> 00:17:13.000]  不敢出去
[00:17:13.000 --> 00:17:15.000]  反而堅持跑
[00:17:15.000 --> 00:17:17.000]  最初由十公斤半馬
[00:17:17.000 --> 00:17:19.000]  半馬是多少馬?
[00:17:19.000 --> 00:17:20.000]  21公斤
[00:17:20.000 --> 00:17:22.000]  全馬是多少?
[00:17:22.000 --> 00:17:24.000]  42.195公斤
[00:17:24.000 --> 00:17:26.000]  他們是這樣跑下去
[00:17:26.000 --> 00:17:29.000]  42.195公斤
[00:17:29.000 --> 00:17:31.000]  可能不跑步的人
[00:17:31.000 --> 00:17:32.000]  不太清楚
[00:17:32.000 --> 00:17:33.000]  只知道很遠
[00:17:33.000 --> 00:17:34.000]  即是多遠?
[00:17:34.000 --> 00:17:36.000]  如果在標準運動場
[00:17:36.000 --> 00:17:37.000]  四百米
[00:17:37.000 --> 00:17:39.000]  要跑一百零五個圈
[00:17:39.000 --> 00:17:40.000]  連續
[00:17:40.000 --> 00:17:42.000]  不是分很多天
[00:17:42.000 --> 00:17:43.000]  你想想
[00:17:43.000 --> 00:17:46.000]  這些長者跑手
[00:17:46.000 --> 00:17:48.000]  由六十多歲開始跑
[00:17:48.000 --> 00:17:49.000]  到現在
[00:17:49.000 --> 00:17:51.000]  他已經是七十三歲
[00:17:51.000 --> 00:17:54.000]  跑得很厲害
[00:17:54.000 --> 00:17:57.000]  又有兩位器官移植跑手
[00:17:57.000 --> 00:18:00.000]  兩位癌症康復者跑手
[00:18:00.000 --> 00:18:03.000]  他們沒有因為身體病患
[00:18:03.000 --> 00:18:04.000]  退縮
[00:18:04.000 --> 00:18:05.000]  堅持繼續跑
[00:18:05.000 --> 00:18:07.000]  其中一位患病的姐妹
[00:18:07.000 --> 00:18:09.000]  她不單止第一次患癌
[00:18:09.000 --> 00:18:10.000]  第二次也患癌
[00:18:10.000 --> 00:18:12.000]  只要身體好一點
[00:18:12.000 --> 00:18:14.000]  她詢問醫生意見
[00:18:14.000 --> 00:18:16.000]  便繼續跑步
[00:18:16.000 --> 00:18:19.000]  另一位在十年前患癌
[00:18:19.000 --> 00:18:22.000]  化療後不久又有另一個癌
[00:18:22.000 --> 00:18:26.000]  於是她做完化療後
[00:18:26.000 --> 00:18:28.000]  醫生說可以嘗試
[00:18:28.000 --> 00:18:30.000]  她又堅持跑步
[00:18:30.000 --> 00:18:31.000]  聽到這件事
[00:18:31.000 --> 00:18:33.000]  你心裡是否也很感動?
[00:18:33.000 --> 00:18:34.000]  她也跑步
[00:18:34.000 --> 00:18:35.000]  我真的不動
[00:18:35.000 --> 00:18:36.000]  有點過份
[00:18:36.000 --> 00:18:38.000]  怎樣也要裝模作樣跑步
[00:18:38.000 --> 00:18:41.000]  高潮位置在哪裡?
[00:18:41.000 --> 00:18:43.000]  大家聽到便會很驚訝
[00:18:43.000 --> 00:18:44.000]  是什麼呢?
[00:18:44.000 --> 00:18:48.000]  還有兩位減肥成功的跑手
[00:18:48.000 --> 00:18:50.000]  第一位堅持了很長時間
[00:18:50.000 --> 00:18:52.000]  從節食做體能長跑
[00:18:52.000 --> 00:18:54.000]  由230磅
[00:18:54.000 --> 00:18:55.000]  230磅
[00:18:55.000 --> 00:18:58.000]  到130磅的全馬女跑手
[00:18:58.000 --> 00:19:00.000]  你們也說了
[00:19:00.000 --> 00:19:04.000]  聽到時實在覺得太神奇
[00:19:04.000 --> 00:19:05.000]  太不可思議
[00:19:05.000 --> 00:19:07.000]  為何她能夠做到呢?
[00:19:07.000 --> 00:19:12.000]  另一位在報紙上也被訪問過
[00:19:12.000 --> 00:19:13.000]  就是這一位
[00:19:13.000 --> 00:19:15.000]  她是一位護士
[00:19:15.000 --> 00:19:18.000]  減肥前很明顯是這樣
[00:19:18.000 --> 00:19:22.000]  她分享到原本還未減肥的時候
[00:19:22.000 --> 00:19:26.000]  臀部要坐兩張椅子才能夠泊好車
[00:19:26.000 --> 00:19:29.000]  參加了馬拉松跑步
[00:19:29.000 --> 00:19:30.000]  即是全馬
[00:19:30.000 --> 00:19:34.000]  成功減肥30磅
[00:19:34.000 --> 00:19:36.000]  是不是很厲害?
[00:19:36.000 --> 00:19:39.000]  當我們在2樓的時候
[00:19:39.000 --> 00:19:41.000]  比大家厲害很多
[00:19:41.000 --> 00:19:44.000]  聽到這些見證
[00:19:44.000 --> 00:19:46.000]  真的很羨慕和興奮
[00:19:46.000 --> 00:19:47.000]  大家都嘩嘩聲
[00:19:47.000 --> 00:19:50.000]  但當時Tim Sir突然說
[00:19:50.000 --> 00:19:52.000]  請這10位跑手站起來
[00:19:52.000 --> 00:19:53.000]  嘩
[00:19:53.000 --> 00:19:57.000]  看見他們馬上暴熱熱烈的掌聲之餘
[00:19:57.000 --> 00:20:00.000]  心裏面那種被激勵的
[00:20:00.000 --> 00:20:02.000]  覺得明天也要去跑一下
[00:20:02.000 --> 00:20:03.000]  激勵到
[00:20:03.000 --> 00:20:06.000]  過了這次聚會之後
[00:20:06.000 --> 00:20:08.000]  雅歌的弟兄姊妹
[00:20:08.000 --> 00:20:11.000]  從前應該很多人都少跑步
[00:20:11.000 --> 00:20:13.000]  或者沒有跑那麼多
[00:20:13.000 --> 00:20:15.000]  陸陸續續聽到一些好消息
[00:20:15.000 --> 00:20:17.000]  我又參加跑步訓練
[00:20:17.000 --> 00:20:18.000]  好了
[00:20:18.000 --> 00:20:19.000]  三年後的今天
[00:20:19.000 --> 00:20:20.000]  據我印象
[00:20:20.000 --> 00:20:22.000]  這個不是準確數字
[00:20:22.000 --> 00:20:25.000]  雅歌團契至少有40多位弟兄姊妹
[00:20:25.000 --> 00:20:30.000]  參加過10K或者半馬或者全馬的比賽
[00:20:30.000 --> 00:20:32.000]  聽到的時候
[00:20:32.000 --> 00:20:33.000]  我就想到一件事
