
[00:00:00.000 --> 00:00:03.740]  很開心能夠來到大家當中
[00:04:07.940 --> 00:04:09.940]  拿了有個經文在這裡
[00:04:09.940 --> 00:04:10.940]  我們現在聖經在哪裡
[00:04:10.940 --> 00:04:11.940]  我們都不知道
[00:04:11.940 --> 00:04:12.940]  以西傑書在哪裡
[00:04:12.940 --> 00:04:13.940]  我們都不太知道
[00:04:13.940 --> 00:04:14.940]  可以去寫一下東西
[00:04:14.940 --> 00:04:16.940]  我們印了大量的
[00:04:16.940 --> 00:04:17.940]  不要說大量
[00:04:17.940 --> 00:04:18.940]  大家拿進來
[00:04:18.940 --> 00:04:19.940]  你拿多一點
[00:04:19.940 --> 00:04:20.940]  我們就印多一點
[00:04:20.940 --> 00:04:22.940]  你不拿我們就不夠膽印
[00:04:22.940 --> 00:04:23.940]  我鼓勵大家
[00:04:23.940 --> 00:04:24.940]  每次回來拿一份
[00:04:24.940 --> 00:04:27.940]  以致我們整個屬靈質素是不同的
[00:04:27.940 --> 00:04:29.940]  如果你用這個大綱去看聖經
[00:04:29.940 --> 00:04:30.940]  包裹不同的
[00:04:30.940 --> 00:04:32.940]  所以大家今天拿不及了
[00:04:32.940 --> 00:04:33.940]  下個禮拜記得拿
[00:04:33.940 --> 00:04:35.940]  我們一起讀
[00:04:35.940 --> 00:04:38.940]  我請弟兄先讀頭5章的頭影片
[00:04:38.940 --> 00:04:39.940]  1、2、3
[00:04:39.940 --> 00:04:44.940]  有幾個以色列的長老到我這裡來
[00:04:44.940 --> 00:04:46.940]  坐在我面前
[00:04:46.940 --> 00:04:49.940]  耶和華的話臨到我說
[00:04:49.940 --> 00:04:50.940]  人子啊
[00:04:50.940 --> 00:04:53.940]  這些人在心中設立口罩
[00:04:53.940 --> 00:04:59.940]  把含自己於嘴的絆腳石放在面前
[00:04:59.940 --> 00:05:02.940]  我真的能讓他們求問嗎
[00:05:02.940 --> 00:05:05.940]  所以你要告訴他們
[00:05:05.940 --> 00:05:07.940]  對他們說
[00:05:07.940 --> 00:05:09.940]  主耶和華如此說
[00:05:09.940 --> 00:05:11.940]  以色列家的人
[00:05:11.940 --> 00:05:14.940]  凡在心中設立口罩
[00:05:14.940 --> 00:05:20.940]  把含自己於嘴的絆腳石放在面前
[00:05:20.940 --> 00:05:23.940]  卻來到先知那裡的
[00:05:23.940 --> 00:05:27.940]  我耶和華在他所求的事上
[00:05:27.940 --> 00:05:30.940]  必因他敗許多口罩
[00:05:30.940 --> 00:05:33.940]  向他施行報應
[00:05:33.940 --> 00:05:36.940]  為要奪回以色列家的心
[00:05:36.940 --> 00:05:39.940]  他們全都敗偶像
[00:05:39.940 --> 00:05:41.940]  與我疏離了
[00:05:41.940 --> 00:05:45.940]  所以你要對以色列家說
[00:05:45.940 --> 00:05:48.940]  主耶和華如此說
[00:05:48.940 --> 00:05:49.940]  回轉吧
[00:05:49.940 --> 00:05:53.940]  回轉離開你們的偶像
[00:05:53.940 --> 00:05:56.940]  面離開一切可憎的事
[00:05:56.940 --> 00:05:59.940]  因為以色列家的人
[00:05:59.940 --> 00:06:03.940]  或在以色列中寄居的外人
[00:06:03.940 --> 00:06:05.940]  凡與我隔絕
[00:06:05.940 --> 00:06:08.940]  在心中設立口罩
[00:06:08.940 --> 00:06:14.940]  把含自己於嘴的絆腳石放在面前
[00:06:14.940 --> 00:06:17.940]  卻來到先知那裡
[00:06:17.940 --> 00:06:20.940]  要為自己的事求問我的
[00:06:20.940 --> 00:06:24.940]  我耶和華必親自報應他
[00:06:24.940 --> 00:06:27.940]  我要向那人辯諒
[00:06:27.940 --> 00:06:31.940]  使他成為警戒和笑柄
[00:06:31.940 --> 00:06:36.940]  並且我要把他從我民中剪除
[00:06:36.940 --> 00:06:40.940]  你們就知道我是耶和華
[00:06:40.940 --> 00:06:44.940]  先知若被騙說了一句預言
[00:06:44.940 --> 00:06:48.940]  是我耶和華騙了那先知
[00:06:48.940 --> 00:06:51.940]  我要伸手攻擊他
[00:06:51.940 --> 00:06:55.940]  把他從我百姓以色列中除滅
[00:06:55.940 --> 00:06:59.940]  他們必擔當自己的罪孽
[00:06:59.940 --> 00:07:04.940]  先知的罪孽和求問之人的罪孽都一樣
[00:07:04.940 --> 00:07:08.940]  使以色列家不再走迷離開我
[00:07:08.940 --> 00:07:13.940]  也不再因各樣的罪過玷污自己
[00:07:13.940 --> 00:07:15.940]  卻要作我的子民
[00:07:15.940 --> 00:07:18.940]  我也作他們的臣
[00:07:18.940 --> 00:07:21.940]  這是主耶和華說的
[00:07:21.940 --> 00:07:24.940]  請姐妹讀接下來幾個投影片
[00:07:25.940 --> 00:07:28.940]  耶和華的話臨到我說
[00:07:28.940 --> 00:07:33.940]  人子若有一國犯罪干犯我
[00:07:33.940 --> 00:07:35.940]  我也伸手攻擊他
[00:07:35.940 --> 00:07:38.940]  斷絕他們糧食的供應
[00:07:38.940 --> 00:07:41.940]  使饑荒臨到那地
[00:07:41.940 --> 00:07:45.940]  將人與牲畜從其中剪除
[00:07:45.940 --> 00:07:51.940]  雖有羅亞、但以理約伯這三人在那裡
[00:07:51.940 --> 00:07:56.940]  他們只能因自己的義救自己的命
[00:07:56.940 --> 00:07:59.940]  這是主耶和華說的
[00:07:59.940 --> 00:08:02.940]  我若使惡獸經過那地
[00:08:02.940 --> 00:08:06.940]  大肆遊論使地荒涼
[00:08:06.940 --> 00:08:11.940]  以至因這些獸人都不得經過
[00:08:11.940 --> 00:08:14.940]  雖有這三人在其中
[00:08:14.940 --> 00:08:16.940]  主耶和華說
[00:08:16.940 --> 00:08:19.940]  我只著我的永生氣勢
[00:08:19.940 --> 00:08:22.940]  他們不能夠兒子女兒
[00:08:22.940 --> 00:08:26.940]  只有他們自己可以得救
[00:08:26.940 --> 00:08:28.940]  那地仍然荒涼
[00:08:28.940 --> 00:08:32.940]  或者我使刀劍臨到那地說
[00:08:32.940 --> 00:08:35.940]  讓刀劍穿越那地
[00:08:35.940 --> 00:08:40.940]  以至我把人與牲畜從其中剪除
[00:08:40.940 --> 00:08:43.940]  雖有這三人在其中
[00:08:43.940 --> 00:08:45.940]  主耶和華說
[00:08:45.940 --> 00:08:49.940]  我只著我的永生氣勢
[00:08:49.940 --> 00:08:52.940]  他們不能夠兒子女兒
[00:08:52.940 --> 00:08:55.940]  只有他們自己可以得救
[00:08:55.940 --> 00:08:59.940]  或者我叫瘟疫流行那地
[00:08:59.940 --> 00:09:04.940]  把我的憤怒帶著血傾在其中
[00:09:04.940 --> 00:09:08.940]  好使人與牲畜從其中剪除
[00:09:08.940 --> 00:09:13.940]  雖有羅亞、但以理約伯在那裡
[00:09:13.940 --> 00:09:15.940]  主耶和華說
[00:09:15.940 --> 00:09:18.940]  我只著我的永生氣勢
[00:09:18.940 --> 00:09:22.940]  他們不能夠兒子女兒
[00:09:22.940 --> 00:09:26.940]  只能因自己的意救自己的命
[00:09:26.940 --> 00:09:28.940]  我們一起讀,我們整個會眾,21節
[00:09:28.940 --> 00:09:31.940]  主耶和華如此說
[00:09:31.940 --> 00:09:34.940]  我若將這四樣大災
[00:09:34.940 --> 00:09:41.940]  就是刀劍、饑荒、惡獸、瘟疫降在耶路撒冷
[00:09:41.940 --> 00:09:45.940]  將人與牲畜從其中剪除
[00:09:45.940 --> 00:09:48.940]  豈不是更嚴重嗎?
[00:09:48.940 --> 00:09:52.940]  看!在那裡必有倖免於難的人
[00:09:52.940 --> 00:09:55.940]  帶著兒子女兒
[00:09:55.940 --> 00:09:58.940]  看!他們來到你們這裡
[00:09:58.940 --> 00:10:02.940]  你們看見他們的所作所為
[00:10:02.940 --> 00:10:07.940]  就會因我降給耶路撒冷的災禍
[00:10:07.940 --> 00:10:12.940]  因我降給他的一切得到安慰
[00:10:12.940 --> 00:10:18.940]  你們因看見他們的所作所為得到安慰
[00:10:18.940 --> 00:10:22.940]  就會知道我在耶路撒冷所做的
[00:10:22.940 --> 00:10:25.940]  並非毫無緣故
[00:10:25.940 --> 00:10:28.940]  這是主耶和華說的
[00:10:28.940 --> 00:10:30.940]  我們聽了神的話
[00:10:30.940 --> 00:10:33.940]  我們一起有個靜默,我們祈禱
[00:10:34.940 --> 00:10:38.940]  我們剛才聽了二十多節聖經
[00:10:38.940 --> 00:10:41.940]  不知哪一句觸動你
[00:10:41.940 --> 00:10:47.940]  但每一句都是上帝明明向先知所說所寫下的說話
[00:10:47.940 --> 00:10:54.940]  我求神讓你們的心來到主的面前
[00:10:54.940 --> 00:10:59.940]  願意處理繼續向我們這一代的香港人說話
[00:10:59.940 --> 00:11:03.940]  以至我們的心裡沒有平安穩妥和喜樂
[00:11:03.940 --> 00:11:07.940]  我們這樣禱告奉耶穌基督的名義求
[00:11:07.940 --> 00:11:10.940]  在這裡第一節經文說
[00:11:10.940 --> 00:11:13.940]  有幾個以色列的長老到我這裡來
[00:11:13.940 --> 00:11:15.940]  坐在我面前
[00:11:15.940 --> 00:11:17.940]  我比較這幾個字的時候
[00:11:17.940 --> 00:11:21.940]  以色列的長老是第一次在以西傑書十四章出現
[00:11:21.940 --> 00:11:24.940]  之前出現過長老那些是猶大的長老
[00:11:24.940 --> 00:11:26.940]  但猶大的長老有些不同
[00:11:26.940 --> 00:11:29.940]  猶大的長老去到以西傑的面前
[00:11:29.940 --> 00:11:31.940]  以西傑是比較正面的
[00:11:31.940 --> 00:11:34.940]  以西傑是將耶路撒冷的榮耀離開這件事
[00:11:34.940 --> 00:11:36.940]  就告訴猶大的長老
[00:11:36.940 --> 00:11:38.940]  甚至當見到的時候
[00:11:38.940 --> 00:11:40.940]  以西傑就見到這個異象
[00:11:40.940 --> 00:11:43.940]  但以色列的長老來到是另一個光景
[00:11:43.940 --> 00:11:45.940]  甚至原文是這樣寫的
[00:11:45.940 --> 00:11:48.940]  以色列的長老差派幾個人去到以西傑那裡
[00:11:48.940 --> 00:11:51.940]  我覺得這個翻譯更加合乎聖經
[00:11:51.940 --> 00:11:54.940]  因為以色列的長老大部分還在耶路撒冷
[00:11:54.940 --> 00:11:59.940]  以色列離去以西傑的巴比倫相隔千公里
[00:11:59.940 --> 00:12:01.940]  一千公里幾千公里
[00:12:01.940 --> 00:12:03.940]  好像今天到西安那麼遠
[00:12:03.940 --> 00:12:06.940]  這些老人家不會走那麼遠去找他
[00:12:06.940 --> 00:12:09.940]  應該是差派人去到以西傑那裡去求問這件事
[00:12:09.940 --> 00:12:11.940]  原文是這樣寫的
[00:12:11.940 --> 00:12:13.940]  Man from the Israel Elders
[00:12:13.940 --> 00:12:17.940]  是以色列的長老差派人去找他
[00:12:17.940 --> 00:12:19.940]  但找他有什麼事呢
[00:12:19.940 --> 00:12:21.940]  找他就好像現在的人一樣
[00:12:21.940 --> 00:12:23.940]  要求問前程
[00:12:23.940 --> 00:12:27.940]  但以色列的長老每一次在以色列書出現
[00:12:27.940 --> 00:12:28.940]  都是信仰
[00:12:28.940 --> 00:12:29.940]  整個世界的信仰
[00:12:29.940 --> 00:12:32.940]  或者整個以色列的信仰崩潰的代表
[00:12:32.940 --> 00:12:34.940]  我們看幾段經文就知道
[00:12:34.940 --> 00:12:37.940]  第八章已經說過以色列的長老
[00:12:37.940 --> 00:12:39.940]  以色列看到他們做什麼
[00:12:39.940 --> 00:12:43.940]  他們神對以色列說
[00:12:43.940 --> 00:12:46.940]  人子啊,你看見以色列家的長老嗎?
[00:12:46.940 --> 00:12:49.940]  暗中在自己的偶像的房間裡所做的嗎?
[00:12:49.940 --> 00:12:52.940]  因為他們說:看不見我們
[00:12:52.940 --> 00:12:54.940]  已經離棄這地
[00:12:54.940 --> 00:12:56.940]  他們心裡根本覺得
[00:12:56.940 --> 00:12:58.940]  他們已經在敬拜很多
[00:12:58.940 --> 00:13:00.940]  自己房間裡有自己的偶像
[00:13:00.940 --> 00:13:02.940]  撤了神壇
[00:13:02.940 --> 00:13:04.940]  他們根本不覺得神跟他們有什麼關係
[00:13:04.940 --> 00:13:07.940]  不過他們還差人去求問以色列
[00:13:07.940 --> 00:13:09.940]  我覺得這件事很奇怪
[00:13:09.940 --> 00:13:12.940]  他們差人去求問才知道
[00:13:12.940 --> 00:13:14.940]  但心裡卻從來不相信才知道
[00:13:14.940 --> 00:13:16.940]  為什麼會發生這樣的事呢?
[00:13:16.940 --> 00:13:17.940]  我們去到第九章的時候
[00:13:17.940 --> 00:13:21.940]  看見神要懲罰以色列耶路撒冷的時候
[00:13:21.940 --> 00:13:22.940]  有一句話:
[00:13:22.940 --> 00:13:25.940]  神是從殿前的長老煞起的
[00:13:25.940 --> 00:13:28.940]  神是先審判這些長老的
[00:13:28.940 --> 00:13:30.940]  但今天居然有一群人
[00:13:30.940 --> 00:13:33.940]  從以色列的長老那裡來到先知的面前
[00:13:33.940 --> 00:13:35.940]  我們覺得他們的誠意很高
[00:13:35.940 --> 00:13:37.940]  差人千里迢迢
[00:13:37.940 --> 00:13:39.940]  去到秘魯的巴比倫
[00:13:39.940 --> 00:13:42.940]  去求問一個流落異地的先知以西傑
[00:13:42.940 --> 00:13:43.940]  為什麼會這樣呢?
[00:13:43.940 --> 00:13:45.940]  當時有一個歷史的背景
[00:13:45.940 --> 00:13:48.940]  因為在這件事的之前一年
[00:13:48.940 --> 00:13:51.940]  在耶路撒冷有一個叫哈拿尼亞的假先知
[00:13:51.940 --> 00:13:53.940]  他和耶利米亞有一個衝突
[00:13:53.940 --> 00:13:55.940]  哈拿尼亞說:
[00:13:55.940 --> 00:13:56.940]  再過兩年
[00:13:56.940 --> 00:13:59.940]  巴比倫王會將所有聖殿的東西都帶回來
[00:13:59.940 --> 00:14:01.940]  以往秘魯的人可以回歸
[00:14:01.940 --> 00:14:02.940]  再過兩年
[00:14:02.940 --> 00:14:03.940]  耶利米亞說:
[00:14:03.940 --> 00:14:05.940]  不是啊,再過七十年才可以
[00:14:05.940 --> 00:14:07.940]  兩年和七十年你信誰啊?
[00:14:07.940 --> 00:14:10.940]  當時可能在耶路撒冷
[00:14:10.940 --> 00:14:12.940]  有一個對前途的不明朗
[00:14:12.940 --> 00:14:14.940]  而這群以色列的長老
[00:14:14.940 --> 00:14:17.940]  他們就很想問清問楚
[00:14:17.940 --> 00:14:20.940]  到底是耶利米亞還是哈拿尼亞呢?
[00:14:20.940 --> 00:14:23.940]  不過我們知道哈拿尼亞當年就死了
[00:14:23.940 --> 00:14:24.940]  在同年的七月就死了
[00:14:24.940 --> 00:14:26.940]  正如大家剛才讀的經文
[00:14:26.940 --> 00:14:27.940]  若果有假先知
[00:14:27.940 --> 00:14:29.940]  神會剪除它
[00:14:29.940 --> 00:14:31.940]  但是這群以色列的長老
[00:14:31.940 --> 00:14:32.940]  心裡面還很想
[00:14:32.940 --> 00:14:34.940]  他們還有聖殿
[00:14:34.940 --> 00:14:35.940]  他們還有自己的地位
[00:14:35.940 --> 00:14:37.940]  他們還很想擁有這一切的
[00:14:37.940 --> 00:14:40.940]  外在的現實的利益
[00:14:40.940 --> 00:14:43.940]  但是他們心裡面卻是遠離了耶路撒冷
[00:14:43.940 --> 00:14:45.940]  所以他們就去求問
[00:14:45.940 --> 00:14:49.940]  這個以色列的先知
[00:14:49.940 --> 00:14:52.940]  這樣的求問我們覺得很奇怪
[00:14:52.940 --> 00:14:54.940]  就好像有些人去上教會
[00:14:54.940 --> 00:14:57.940]  但是心裡面還做著很多神不起悅的事
[00:14:57.940 --> 00:14:59.940]  還有一些第三者的關係
[00:14:59.940 --> 00:15:02.940]  還有一些神不起悅的行動
[00:15:02.940 --> 00:15:04.940]  但是他依然上教會求問神
[00:15:04.940 --> 00:15:05.940]  就像一群這樣的人
[00:15:05.940 --> 00:15:07.940]  他們很想做回自己的事
[00:15:07.940 --> 00:15:11.940]  但是很想神給我做
[00:15:11.940 --> 00:15:13.940]  這群的先知就是這樣
[00:15:13.940 --> 00:15:15.940]  但是神的回應是怎樣呢?
[00:15:15.940 --> 00:15:16.940]  在經文裡面
[00:15:16.940 --> 00:15:17.940]  他一坐下
[00:15:17.940 --> 00:15:18.940]  神的說話就立刻臨到
[00:15:18.940 --> 00:15:20.940]  這群人一坐下就立刻臨到
[00:15:20.940 --> 00:15:22.940]  說了一句話是不斷出現的
[00:15:22.940 --> 00:15:25.940]  「這些人心中切勒偶像
[00:15:25.940 --> 00:15:28.940]  把陷自己於罪的絆腳石放在面前」
[00:15:28.940 --> 00:15:30.940]  大家如果有聖經看著
[00:15:30.940 --> 00:15:34.940]  你看到這句話連續出現了三次
[00:15:34.940 --> 00:15:37.940]  第一次在二至三次出現
[00:15:37.940 --> 00:15:38.940]  那些從長老來的人
[00:15:38.940 --> 00:15:40.940]  或者以色列的長老本身就是這樣
[00:15:40.940 --> 00:15:42.940]  他自己心裡面有偶像有絆腳石
[00:15:42.940 --> 00:15:43.940]  到了第四第五節
[00:15:43.940 --> 00:15:45.940]  神不單是在說以色列的長老
[00:15:45.940 --> 00:15:47.940]  在以色列的家裡面
[00:15:47.940 --> 00:15:48.940]  有很多人
[00:15:48.940 --> 00:15:50.940]  一個一個的人都是這樣
[00:15:50.940 --> 00:15:52.940]  整個以色列的群體
[00:15:52.940 --> 00:15:54.940]  都已經是自己在做自己的事
[00:15:54.940 --> 00:15:56.940]  不過很想抱著聖殿
[00:15:56.940 --> 00:15:57.940]  很想抱著耶路撒冷
[00:15:57.940 --> 00:15:59.940]  很想抱著神給他外在的祝福
[00:15:59.940 --> 00:16:01.940]  但是他內裡不要神
[00:16:01.940 --> 00:16:03.940]  到了第六到第七節
[00:16:03.940 --> 00:16:05.940]  這句話再一次出現
[00:16:05.940 --> 00:16:07.940]  「在心中切勒偶像
[00:16:07.940 --> 00:16:09.940]  把陷自己於罪的絆腳石放在面前」
[00:16:09.940 --> 00:16:11.940]  這一次不單是以色列人
[00:16:11.940 --> 00:16:14.940]  甚至以色列中寄居的外人都是這樣
[00:16:14.940 --> 00:16:18.940]  整個民族已經有一種很強的感染力
[00:16:18.940 --> 00:16:20.940]  就是每個人都在敬拜偶像
[00:16:20.940 --> 00:16:22.940]  不過還想抱著神給他的祝福
[00:16:22.940 --> 00:16:24.940]  這就是當時以色列的景況
[00:16:24.940 --> 00:16:27.940]  絆腳石可以是忠誠的東西
[00:16:27.940 --> 00:16:29.940]  以色列的書七章十九節這麼說
[00:16:29.940 --> 00:16:31.940]  「正當耶和華發露的日子
[00:16:31.940 --> 00:16:32.940]  金銀不能拯救他們
[00:16:32.940 --> 00:16:33.940]  不能滿足食慾
[00:16:33.940 --> 00:16:35.940]  也不能使土腹飽滿
[00:16:35.940 --> 00:16:39.940]  反倒成了自己罪孽的絆腳石」
[00:16:39.940 --> 00:16:41.940]  金銀是一種好東西
[00:16:41.940 --> 00:16:43.940]  是神祝福人的東西
[00:16:43.940 --> 00:16:45.940]  但是如果我們敬拜這些東西
[00:16:45.940 --> 00:16:47.940]  只是拿著外在神的祝福
[00:16:47.940 --> 00:16:49.940]  但是裡面沒有神
[00:16:49.940 --> 00:16:53.940]  卻成為了人的絆腳石
[00:16:53.940 --> 00:16:55.940]  這個我們很多時候都見過
[00:16:55.940 --> 00:16:57.940]  金銀不能滿足食慾
[00:16:57.940 --> 00:16:59.940]  我們見到那時候在柬埔寨
[00:16:59.940 --> 00:17:00.940]  再早多年
[00:17:00.940 --> 00:17:01.940]  不是賣豬仔的年代
[00:17:01.940 --> 00:17:02.940]  打仗的時候
[00:17:02.940 --> 00:17:05.940]  拿著金撈去換雞蛋
[00:17:05.940 --> 00:17:06.940]  那些日子都發生過
[00:17:06.940 --> 00:17:08.940]  金銀不能滿足食慾
[00:17:08.940 --> 00:17:10.940]  但是這些人不斷追求
[00:17:10.940 --> 00:17:15.940]  這些個人的外在利益
[00:17:15.940 --> 00:17:16.940]  但是他們千里迢迢
[00:17:16.940 --> 00:17:18.940]  有求問前程
[00:17:18.940 --> 00:17:19.940]  但是神衡量他們的心
[00:17:19.940 --> 00:17:20.940]  原來他們心裡面
[00:17:20.940 --> 00:17:21.940]  個個有偶像
[00:17:21.940 --> 00:17:24.940]  個個有遠離神的絆腳石
[00:17:24.940 --> 00:17:25.940]  他們回來求問神
[00:17:25.940 --> 00:17:27.940]  外表很誠意
[00:17:27.940 --> 00:17:29.940]  但是內裡不願意放棄
[00:17:29.940 --> 00:17:30.940]  神怎麼回應呢
