
[00:00:00.000 --> 00:00:04.400]  今天我們就去到教會主題的講道
[00:03:29.000 --> 00:03:30.600]  得以救恩有份
[00:03:30.600 --> 00:03:33.000]  主啊,故此讓我們全謙卑的心
[00:03:33.000 --> 00:03:34.600]  領受祢的話語
[00:03:34.600 --> 00:03:35.400]  以上禱告
[00:03:35.400 --> 00:03:37.000]  奉耶穌名求
[00:03:37.000 --> 00:03:38.000]  阿們
[00:03:38.000 --> 00:03:42.000]  請問在座的弟兄姊妹
[00:03:42.000 --> 00:03:44.200]  在讀這段經文解經之前
[00:03:44.200 --> 00:03:45.800]  我想問問最近你們
[00:03:45.800 --> 00:03:47.600]  你們與弟兄姊妹朋友
[00:03:47.600 --> 00:03:50.600]  通常最近聊的話題是什麼呢?
[00:03:50.600 --> 00:03:56.600]  那邊在笑,是什麼話題呢?
[00:03:56.600 --> 00:04:00.200]  最近呢
[00:04:00.200 --> 00:04:01.800]  我也是
[00:04:01.800 --> 00:04:03.600]  最近我們團體的弟兄姊妹
[00:04:03.600 --> 00:04:06.000]  和我的親戚拜年聊到
[00:04:06.000 --> 00:04:09.000]  如何去山帽買東西
[00:04:09.000 --> 00:04:11.600]  然後如何去Costco掃貨
[00:04:11.600 --> 00:04:14.200]  如何搬東西是最方便的
[00:04:14.200 --> 00:04:16.800]  如何買凍肉是最簡單的
[00:04:16.800 --> 00:04:18.800]  又可以怎樣運到香港
[00:04:18.800 --> 00:04:23.400]  於是我覺得很有趣的經驗就是
[00:04:23.400 --> 00:04:25.000]  以前我們香港人
[00:04:25.000 --> 00:04:27.200]  大陸人來香港
[00:04:27.200 --> 00:04:28.200]  純粹買完東西
[00:04:28.200 --> 00:04:29.800]  然後拆貨
[00:04:29.800 --> 00:04:31.200]  然後搬到大陸
[00:04:31.200 --> 00:04:32.000]  現在反過來
[00:04:32.000 --> 00:04:34.000]  香港人去大陸搬東西下來香港
[00:04:34.000 --> 00:04:36.800]  就是世界隆流轉
[00:04:36.800 --> 00:04:38.200]  然後第二件事
[00:04:38.200 --> 00:04:39.400]  可能是人們談的
[00:04:39.400 --> 00:04:40.600]  股票大跌
[00:04:40.600 --> 00:04:41.800]  以前三萬點
[00:04:41.800 --> 00:04:43.800]  現在一萬五、一萬六點
[00:04:43.800 --> 00:04:45.800]  樓價又跌了
[00:04:45.800 --> 00:04:47.200]  然後有些人就說
[00:04:47.200 --> 00:04:49.800]  香港地位不保了
[00:04:49.800 --> 00:04:51.800]  美斯都不給面子了
[00:04:51.800 --> 00:04:55.200]  就是我們對很多前景
[00:04:55.200 --> 00:04:56.400]  很多憂慮
[00:04:56.400 --> 00:04:59.000]  甚至我們覺得世界正在變
[00:04:59.000 --> 00:05:01.000]  因為大時代轉變的時候
[00:05:01.000 --> 00:05:02.600]  我們於是乎想
[00:05:02.600 --> 00:05:04.600]  我們有什麼方法自保
[00:05:04.600 --> 00:05:06.600]  有什麼省錢的方法
[00:05:06.600 --> 00:05:07.400]  或者有什麼方法
[00:05:07.400 --> 00:05:10.600]  令自己能夠屹立不敗之地
[00:05:10.600 --> 00:05:13.400]  面對時代轉變
[00:05:13.400 --> 00:05:15.200]  面對環境轉變
[00:05:15.200 --> 00:05:17.000]  很多人有不同的計謀
[00:05:17.000 --> 00:05:18.800]  很多的方法
[00:05:18.800 --> 00:05:21.200]  有些人就親火打劫
[00:05:21.200 --> 00:05:23.200]  有些人就活出尾線
[00:05:23.200 --> 00:05:24.800]  有些人就活出勇敢
[00:05:24.800 --> 00:05:27.000]  有些人在大時代洪流裏面
[00:05:27.000 --> 00:05:28.600]  生命被改變
[00:05:28.600 --> 00:05:30.600]  我不知道你是哪一種
[00:05:30.600 --> 00:05:32.800]  《冤獄經文》講到一個背景
[00:05:32.800 --> 00:05:34.200]  就是這個時代轉變
[00:05:34.200 --> 00:05:36.600]  有些人反映的故事
[00:05:36.600 --> 00:05:39.600]  當耶穌墜入耶路撒冷的時候
[00:05:39.600 --> 00:05:41.600]  那些人大叫
[00:05:41.600 --> 00:05:43.600]  「禍殺了!禍殺了!」
[00:05:43.600 --> 00:05:46.200]  「這位是大衛的子孫」
[00:05:46.200 --> 00:05:47.600]  「是我們的君王」
[00:05:47.600 --> 00:05:49.600]  甲度歡呼
[00:05:49.600 --> 00:05:52.400]  想不到不到一個星期
[00:05:52.400 --> 00:05:54.400]  那些人就反轉了
[00:05:54.400 --> 00:05:55.600]  就氣絕耶穌
[00:05:55.600 --> 00:05:57.400]  要將祂釘十字架
[00:05:57.400 --> 00:06:00.400]  哇!人情冷暖世態炎涼
[00:06:00.400 --> 00:06:02.000]  「歡迎你!歡迎你!」
[00:06:02.000 --> 00:06:03.800]  「待會兒就把你整死!」
[00:06:03.800 --> 00:06:05.800]  那種很恐怖的場面
[00:06:05.800 --> 00:06:09.400]  在一個急速轉變的環境裏面
[00:06:09.400 --> 00:06:11.200]  人怎樣自處呢?
[00:06:11.200 --> 00:06:14.200]  《冤獄經文》是一個我願意探討的地方
[00:06:14.200 --> 00:06:15.600]  在若干年前
[00:06:15.600 --> 00:06:18.600]  普通話團契在壽難節的時候
[00:06:18.600 --> 00:06:23.200]  有一個他們說的題目叫「十嫁七言」
[00:06:23.200 --> 00:06:28.400]  很多教會壽難節聚會都是說「十嫁七言」
[00:06:28.400 --> 00:06:32.200]  誰知道第二年又有壽難節聚會
[00:06:32.200 --> 00:06:34.600]  他們想「十嫁七言」
[00:06:34.600 --> 00:06:36.600]  不可以阻礙兩年的
[00:06:36.600 --> 00:06:38.000]  變成「十四言」
[00:06:38.000 --> 00:06:40.000]  於是第二年就想到一個辦法
[00:06:40.000 --> 00:06:42.000]  「十嫁七人」
[00:06:42.000 --> 00:06:43.800]  七個人
[00:06:43.800 --> 00:06:47.000]  我又看見今天《馬可福音》第十五章
[00:06:47.000 --> 00:06:48.000]  很多人
[00:06:48.000 --> 00:06:53.000]  我嘗試從十字架邊經過的七個人
[00:06:53.000 --> 00:06:56.600]  去了解對照一下今天我們的信仰光景如何
[00:06:56.600 --> 00:06:58.600]  首先看第一班人
[00:06:58.600 --> 00:07:02.200]  這班人就是工會的成員
[00:07:02.200 --> 00:07:07.600]  聖經當中特別提到這班祭司、文士、法利賽、撒刀蓋人
[00:07:07.600 --> 00:07:09.600]  他們一清早
[00:07:09.600 --> 00:07:12.400]  這班祭司、長老、文士、全工會人
[00:07:12.400 --> 00:07:13.600]  大家商議
[00:07:13.600 --> 00:07:15.400]  要怎樣把耶穌處理
[00:07:15.400 --> 00:07:17.800]  抓去比拉多
[00:07:17.800 --> 00:07:19.600]  由比拉多判死刑
[00:07:19.600 --> 00:07:20.800]  你記住
[00:07:20.800 --> 00:07:23.200]  當時的情景是很特別的
[00:07:23.200 --> 00:07:27.000]  因為當時那班文士、祭司
[00:07:27.000 --> 00:07:30.800]  他們深夜抓了耶穌
[00:07:30.800 --> 00:07:33.800]  接著他們通宵審訊耶穌
[00:07:33.800 --> 00:07:34.800]  通宵審訊
[00:07:34.800 --> 00:07:36.800]  第二天早上就抓去比拉多
[00:07:36.800 --> 00:07:38.600]  回頭要判死刑
[00:07:38.600 --> 00:07:39.600]  釘十字架
[00:07:39.600 --> 00:07:42.400]  前後不夠二十四小時
[00:07:42.400 --> 00:07:44.800]  那種都很簡易的
[00:07:44.800 --> 00:07:47.400]  甚至違反司法程序
[00:07:47.400 --> 00:07:48.600]  你想想我抓了你
[00:07:48.600 --> 00:07:49.800]  抓完你立刻釘
[00:07:49.800 --> 00:07:50.400]  立刻判你死刑
[00:07:50.400 --> 00:07:51.200]  回頭死
[00:07:51.200 --> 00:07:52.400]  嘩多快啊
[00:07:52.400 --> 00:07:53.200]  這麼說的
[00:07:53.200 --> 00:07:54.400]  用不著這麼說
[00:07:54.400 --> 00:07:59.400]  還有判死刑不是一個簡單輕便的決定
[00:07:59.400 --> 00:08:02.400]  但居然這班工會的成員
[00:08:02.400 --> 00:08:04.400]  他們通宵達旦
[00:08:04.400 --> 00:08:06.800]  闖脫判決定
[00:08:06.800 --> 00:08:08.200]  首先了解一下
[00:08:08.200 --> 00:08:10.800]  工會是什麼人
[00:08:10.800 --> 00:08:12.200]  工會這班人
[00:08:12.200 --> 00:08:13.400]  就是這班
[00:08:13.400 --> 00:08:14.800]  你記住
[00:08:14.800 --> 00:08:16.400]  秘魯回歸之後
[00:08:16.400 --> 00:08:20.000]  猶太人他們立誓要跟隨上帝
[00:08:20.000 --> 00:08:21.800]  不可以離棄神
[00:08:21.800 --> 00:08:24.200]  於是這班猶太人決定
[00:08:24.200 --> 00:08:26.400]  我們要守護上帝的信仰
[00:08:26.400 --> 00:08:28.400]  我們要納節看聖經
[00:08:28.400 --> 00:08:31.800]  所以出現很多民事和法理錯誤的人
[00:08:31.800 --> 00:08:32.800]  還有祭司
[00:08:32.800 --> 00:08:34.000]  他們持續獻祭
[00:08:34.000 --> 00:08:35.400]  要跟上帝連繫
[00:08:35.400 --> 00:08:40.600]  而當羅馬政權管理巴勒斯坦的時候
[00:08:40.600 --> 00:08:44.000]  為了方便管理猶太人的緣故
[00:08:44.000 --> 00:08:45.800]  就讓他們成立工會
[00:08:45.800 --> 00:08:47.200]  這班工會的人
[00:08:47.200 --> 00:08:48.000]  第一件事
[00:08:48.000 --> 00:08:49.400]  去跟羅馬人解釋
[00:08:49.400 --> 00:08:51.400]  我們猶太人的信仰是什麼
[00:08:51.400 --> 00:08:53.000]  我們的宗教是什麼
[00:08:53.000 --> 00:08:55.800]  免得大家誤判或者衝突
[00:08:55.800 --> 00:08:58.800]  誤會侮辱了他們的信仰
[00:08:58.800 --> 00:09:00.200]  因為這樣的緣故
[00:09:00.200 --> 00:09:01.000]  某個程度上
[00:09:01.000 --> 00:09:06.600]  這班工會的人是一班守護神的群體
[00:09:06.600 --> 00:09:09.600]  甚至向外邦人解釋信仰的群體
[00:09:09.600 --> 00:09:12.800]  他們的責任是守護猶太人的信仰
[00:09:12.800 --> 00:09:14.200]  信證的群體
[00:09:14.200 --> 00:09:16.200]  很可惜
[00:09:16.200 --> 00:09:19.800]  這班本來是守護神的群體
[00:09:19.800 --> 00:09:23.200]  但後來成為抗拒神的主要人群
[00:09:23.200 --> 00:09:24.800]  很可惜
[00:09:24.800 --> 00:09:28.600]  這班本來是維持信仰依靠神的群體
[00:09:28.600 --> 00:09:31.000]  成為要釘死耶穌的人
[00:09:31.000 --> 00:09:33.600]  這很諷刺
[00:09:33.600 --> 00:09:37.200]  很多時候阻礙福音發展的人
[00:09:37.200 --> 00:09:38.200]  阻礙傳福音的人
[00:09:38.200 --> 00:09:39.800]  未必是世俗的人
[00:09:39.800 --> 00:09:42.800]  可能是我們教會裏面的人
[00:09:42.800 --> 00:09:45.800]  我記得有個案例很特別
[00:09:45.800 --> 00:09:48.400]  在1415年
[00:09:48.400 --> 00:09:52.800]  那時捷克有位捷克大學校長
[00:09:52.800 --> 00:09:54.400]  叫約翰·胡斯
[00:09:54.400 --> 00:09:55.600]  他做了一件事
[00:09:55.600 --> 00:09:59.400]  他將拉丁文聖經翻譯成捷克文
[00:09:59.400 --> 00:10:02.800]  被天主教說是疑端
[00:10:02.800 --> 00:10:06.400]  因為聖經一筆一劃也不能更改
[00:10:06.400 --> 00:10:08.200]  翻譯了就有改
[00:10:08.200 --> 00:10:09.800]  於是他真的被燒死
[00:10:09.800 --> 00:10:13.800]  今天在捷克布拉格的廣場
[00:10:13.800 --> 00:10:16.800]  有個約翰·胡斯廣場紀念他的故事
[00:10:16.800 --> 00:10:21.600]  很多時候反對或阻礙神發展的人
[00:10:21.600 --> 00:10:24.400]  未必是不懂聖經、不信神的人
[00:10:24.400 --> 00:10:26.000]  可能是教會的人
[00:10:26.000 --> 00:10:31.600]  我記得以前做了15年的學生福音工作
[00:10:31.600 --> 00:10:34.800]  我在做青年工作初出道的時候
[00:10:34.800 --> 00:10:40.000]  那時我去一間中學做大福音查經
[00:10:40.000 --> 00:10:40.800]  很簡單的
[00:10:40.800 --> 00:10:42.600]  你知道每年報道會
[00:10:42.600 --> 00:10:46.000]  教會大學報道數以百的人信主
[00:10:46.000 --> 00:10:49.000]  你抓他們的學生一起栽培查經
[00:10:49.000 --> 00:10:50.600]  我查的經文很簡單
[00:10:50.600 --> 00:10:52.200]  就是一針見血福音
[00:10:52.200 --> 00:10:54.200]  價值觀重徵新生命新生活
[00:10:54.200 --> 00:10:55.400]  90年代就查了
[00:10:55.400 --> 00:10:57.400]  我查了12年
[00:10:57.400 --> 00:11:01.000]  12年每天午餐去一間中學大查經
[00:11:01.000 --> 00:11:01.800]  很好
[00:11:01.800 --> 00:11:04.400]  帶了數以百的人回教會
[00:11:04.400 --> 00:11:07.000]  那段日子成立了四個團契
[00:11:07.000 --> 00:11:08.200]  教會是復興的
[00:11:08.200 --> 00:11:10.200]  由二百多人去到六百多人
[00:11:10.200 --> 00:11:11.800]  很厲害
[00:11:11.800 --> 00:11:14.800]  我覺得業績非常好
[00:11:14.800 --> 00:11:18.200]  但是那時我遇到最大的阻力
[00:11:18.200 --> 00:11:19.800]  就是教會的領袖
[00:11:19.800 --> 00:11:21.200]  他說
[00:11:21.200 --> 00:11:23.400]  那時有個美奧納牧師
[00:11:23.400 --> 00:11:25.000]  詹先生
[00:11:25.000 --> 00:11:29.000]  你為什麼要去中學大查經
[00:11:29.000 --> 00:11:31.800]  你大學有宗教老師
[00:11:31.800 --> 00:11:34.200]  你為什麼要去做這些
[00:11:34.200 --> 00:11:37.000]  你做我們教會的事就可以了
[00:11:37.000 --> 00:11:38.000]  很有趣
[00:11:38.000 --> 00:11:41.000]  但是說這句話的人是老師
[00:11:41.000 --> 00:11:44.200]  於是有很多糾纏
[00:11:44.200 --> 00:11:45.400]  記得那時
[00:11:45.400 --> 00:11:48.600]  我帶了一群人回來
[00:11:48.600 --> 00:11:50.000]  這群人就是成果
[00:11:50.000 --> 00:11:51.000]  我們福音
[00:11:51.000 --> 00:11:53.200]  而我覺得教會的使命
[00:11:53.200 --> 00:11:54.600]  就是傳福音
[00:11:54.600 --> 00:11:56.400]  教會在一個區域出現
[00:11:56.400 --> 00:11:58.600]  我們就是將福音帶給我們人
[00:11:58.600 --> 00:12:01.800]  教會是信服上帝還是信服人的系統呢
[00:12:01.800 --> 00:12:05.600]  當然後來都很困難
[00:12:05.600 --> 00:12:07.400]  所以我們發現很多時候
[00:12:07.400 --> 00:12:09.000]  反對上帝的人
[00:12:09.000 --> 00:12:10.600]  未必是教外人
[00:12:10.600 --> 00:12:13.000]  法外人最多
[00:12:13.000 --> 00:12:16.200]  記得我之前在網上看到一篇文章
[00:12:16.200 --> 00:12:17.400]  很有意思的
[00:12:17.400 --> 00:12:21.400]  它說你的敬虔是否與神無關呢
[00:12:21.400 --> 00:12:22.800]  原來很多人很敬虔的
[00:12:22.800 --> 00:12:25.000]  但是與上帝無關
[00:12:25.000 --> 00:12:26.400]  它有四個指標
[00:12:26.400 --> 00:12:28.400]  你留意一下有沒有這個特點
[00:12:28.400 --> 00:12:29.600]  第一個指標
[00:12:29.600 --> 00:12:33.200]  當你在分割和隔離性的信仰
[00:12:33.200 --> 00:12:34.600]  什麼叫分割和隔離性信仰
[00:12:34.600 --> 00:12:36.000]  很簡單
[00:12:36.000 --> 00:12:37.200]  你說信上帝
[00:12:37.200 --> 00:12:38.400]  你依靠上帝
[00:12:38.400 --> 00:12:41.000]  但是你不惜人間焉火
[00:12:41.000 --> 00:12:43.600]  對於世事不聞不問
[00:12:43.600 --> 00:12:47.400]  對人間的疾苦完全擦身而過
[00:12:47.400 --> 00:12:49.400]  那你這個敬虔
[00:12:49.400 --> 00:12:50.600]  可能你很高超
[00:12:50.600 --> 00:12:51.800]  你很厲害
[00:12:51.800 --> 00:12:55.000]  但是對於這個世界毫無幫助
[00:12:55.000 --> 00:12:58.400]  對上帝愛世人的心卻刁談了
[00:12:58.400 --> 00:13:00.800]  如果你是隔離性、分離性的
[00:13:00.800 --> 00:13:02.000]  你要小心
[00:13:02.000 --> 00:13:03.200]  第二件事
[00:13:03.200 --> 00:13:05.400]  就是說你的信仰
[00:13:05.400 --> 00:13:07.600]  你的敬虔是教條性的
[00:13:07.600 --> 00:13:08.800]  什麼叫教條性呢?
[00:13:08.800 --> 00:13:09.800]  很簡單
[00:13:09.800 --> 00:13:12.200]  我注重條文規矩
[00:13:12.200 --> 00:13:14.600]  甚至我對你的舊約律法
[00:13:14.600 --> 00:13:17.000]  狼狼上口
[00:13:17.000 --> 00:13:20.000]  我們很喜歡教訓人
[00:13:20.000 --> 00:13:24.000]  但是你喜歡教條多於上帝
[00:13:24.000 --> 00:13:25.200]  那就要小心了
[00:13:25.200 --> 00:13:26.600]  第三件事
[00:13:26.600 --> 00:13:28.000]  我們要看能力性
[00:13:28.000 --> 00:13:29.000]  什麼叫能力性呢?
[00:13:29.000 --> 00:13:30.800]  我們要看這個屬不屬靈
[00:13:30.800 --> 00:13:32.400]  就是視乎有沒有能力
[00:13:32.400 --> 00:13:35.200]  去做大茶經大得好不好
[00:13:35.200 --> 00:13:36.800]  去講道理好不好
[00:13:36.800 --> 00:13:39.000]  去管理好不好
[00:13:39.000 --> 00:13:40.200]  我們要看能力
[00:13:40.200 --> 00:13:42.600]  不要看他跟神的關係
[00:13:42.600 --> 00:13:43.800]  他的信仰表現
[00:13:43.800 --> 00:13:46.200]  那種生命的溫柔和諧
[00:13:46.200 --> 00:13:47.200]  有沒有呢?
[00:13:47.200 --> 00:13:50.600]  這個就是第三個警號
[00:13:50.600 --> 00:13:53.400]  第四個就是聚會性
[00:13:53.400 --> 00:13:54.400]  很有趣的
[00:13:54.400 --> 00:13:56.400]  有些人依賴聚會
[00:13:56.400 --> 00:14:00.000]  成為他的屬靈的根據
[00:14:00.000 --> 00:14:01.800]  我參與聚會越多
[00:14:01.800 --> 00:14:03.400]  我就越屬靈了
[00:14:03.400 --> 00:14:06.600]  但是沒有跟上帝直接交往
[00:14:06.600 --> 00:14:09.200]  甚至你生命裏面沒有指向上帝
[00:14:09.200 --> 00:14:11.200]  這個要小心
[00:14:11.200 --> 00:14:13.400]  我不知道你今天你的敬虔
[00:14:13.400 --> 00:14:15.400]  是不是與神無關呢?
[00:14:15.400 --> 00:14:18.000]  今天在教會裏面出現很多這樣的人
[00:14:18.000 --> 00:14:19.000]  你是不是呢?
[00:14:19.000 --> 00:14:19.800]  好了
[00:14:19.800 --> 00:14:21.800]  接著我們看第二類人
[00:14:21.800 --> 00:14:25.000]  第二類人就是比拉多
[00:14:25.000 --> 00:14:26.800]  聖經當中
[00:14:26.800 --> 00:14:27.600]  剛才讀過的經文
[00:14:27.600 --> 00:14:30.000]  我就不用再讀一次了
[00:14:30.000 --> 00:14:32.000]  但是你了解當時的背景
[00:14:32.000 --> 00:14:35.000]  就是那些工會的領袖
[00:14:35.000 --> 00:14:38.800]  他們有權判人有罪
[00:14:38.800 --> 00:14:41.000]  但是沒有權判人死刑
[00:14:41.000 --> 00:14:43.600]  因為羅馬政府給他們權限有限
[00:14:43.600 --> 00:14:46.200]  於是他們經過通宵審訊
[00:14:46.200 --> 00:14:47.400]  是挺廣的
[00:14:47.400 --> 00:14:48.600]  通宵審訊之後
[00:14:48.600 --> 00:14:50.200]  第二天早上就找比拉多
[00:14:50.200 --> 00:14:52.800]  比拉多你判他死刑了
[00:14:52.800 --> 00:14:56.800]  擺明未審先有結果的那一種
[00:14:56.800 --> 00:14:59.200]  而且你判他死刑
[00:14:59.200 --> 00:15:01.600]  第二天有人追究的時候
[00:15:01.600 --> 00:15:02.800]  你會背鍋子的
[00:15:02.800 --> 00:15:04.000]  不知道你有沒有試過
[00:15:04.000 --> 00:15:06.800]  你的職場叫做吃死貓
[00:15:06.800 --> 00:15:09.800]  這次擺明是吃死貓的
[00:15:09.800 --> 00:15:13.000]  老闆就說你有這樣的結果
[00:15:13.000 --> 00:15:15.800]  你就幫我鬥個故事出來吧
[00:15:15.800 --> 00:15:17.200]  我是被判的
[00:15:17.200 --> 00:15:18.200]  我給你結果了
[00:15:18.200 --> 00:15:19.600]  你去作行吧
[00:15:19.600 --> 00:15:21.000]  哇 怎麼做啊
[00:15:21.000 --> 00:15:22.600]  好了 處理吃死貓
[00:15:22.600 --> 00:15:26.000]  你最好的方法是什麼呢
[00:15:26.000 --> 00:15:29.800]  你沒試過嗎
[00:15:29.800 --> 00:15:32.400]  處理吃死貓只有兩個方法
[00:15:32.400 --> 00:15:35.200]  第一個方法就是盡量不做決定
[00:15:35.200 --> 00:15:36.400]  鬥氣
[00:15:36.400 --> 00:15:37.400]  我不有空了
[00:15:37.400 --> 00:15:38.600]  交給誰來做吧
[00:15:38.600 --> 00:15:40.200]  鬥氣 鬥死
[00:15:40.200 --> 00:15:46.000]  第二個方法就是找十拿九穩的證據
[00:15:46.000 --> 00:15:48.000]  比拉多就做這個招
[00:15:48.000 --> 00:15:49.200]  首先他就問
[00:15:49.200 --> 00:15:52.600]  耶穌 你是不是猶太人的王啊
[00:15:52.600 --> 00:15:54.400]  哄他說這句話
[00:15:54.400 --> 00:15:56.600]  哄他說這句話就斷正了
[00:15:56.600 --> 00:15:59.200]  第二天有人追究
[00:15:59.200 --> 00:16:01.400]  什麼枉殺無辜都沒事
[00:16:01.400 --> 00:16:02.600]  於是不斷問他
[00:16:02.600 --> 00:16:03.800]  但是耶穌活該
[00:16:03.800 --> 00:16:05.800]  不出聲 不回答他
[00:16:05.800 --> 00:16:07.200]  就沒得斷正了
[00:16:07.200 --> 00:16:09.600]  於是他就只有第二招
[00:16:09.600 --> 00:16:10.800]  既然這樣
[00:16:10.800 --> 00:16:13.000]  就交給眾人決定吧
[00:16:13.000 --> 00:16:15.800]  於是他就按照猶太人的規矩
[00:16:15.800 --> 00:16:17.400]  就在那裏說
[00:16:17.400 --> 00:16:19.200]  你們要比拉多
[00:16:19.200 --> 00:16:20.200]  不是 比拉多說
[00:16:20.200 --> 00:16:22.800]  你們要巴拉巴這位囚犯
[00:16:22.800 --> 00:16:24.600]  殺人犯還是要耶穌
[00:16:24.600 --> 00:16:25.400]  想不到
[00:16:25.400 --> 00:16:26.800]  有人說要耶穌
[00:16:26.800 --> 00:16:28.400]  他都跌眼鏡了
[00:16:28.400 --> 00:16:33.000]  於是比拉多就說
[00:16:33.000 --> 00:16:35.800]  李氏就說
[00:16:35.800 --> 00:16:37.800]  太快了
[00:16:37.800 --> 00:16:40.200]  他做了什麼惡事
[00:16:40.200 --> 00:16:43.200]  你們怎麼這樣對他
[00:16:43.200 --> 00:16:47.200]  但是比拉多因為眾人喜悅的緣故
[00:16:47.200 --> 00:16:49.800]  就釋放巴拉巴及他們
[00:16:49.800 --> 00:16:52.400]  將耶穌釘十字架
[00:16:52.400 --> 00:16:53.800]  在這個過程裏面
[00:16:53.800 --> 00:16:55.600]  你見到比拉多
