
[00:00:00.000 --> 00:00:07.000]  今日是我們教會已忽所書的講道系列最後一講
[00:02:39.000 --> 00:02:40.000]  不知道
[00:02:40.000 --> 00:02:41.000]  我都不跑也不知道
[00:02:41.000 --> 00:02:43.000]  加了碳纖維板的跑鞋
[00:02:43.000 --> 00:02:46.000]  可以令到跑手
[00:02:46.000 --> 00:02:48.000]  因為有回彈的效果
[00:02:48.000 --> 00:02:53.000]  所以跑手可以用更少的氣力
[00:02:53.000 --> 00:02:57.000]  但可以跑到最快的速度
[00:02:57.000 --> 00:03:00.000]  這麼高性能的鞋
[00:03:00.000 --> 00:03:03.000]  當然價錢一點都不便宜
[00:03:03.000 --> 00:03:06.000]  所以家境普通的我
[00:03:06.000 --> 00:03:08.000]  只可以風聞有佢
[00:03:08.000 --> 00:03:11.000]  未能親眼經歷這雙鞋
[00:03:11.000 --> 00:03:12.000]  有多威力
[00:03:12.000 --> 00:03:15.000]  其實可以去試穿一下
[00:03:15.000 --> 00:03:17.000]  親愛的弟兄姊妹
[00:03:17.000 --> 00:03:18.000]  你看到嗎
[00:03:18.000 --> 00:03:20.000]  其實無論做什麼
[00:03:20.000 --> 00:03:22.000]  都要講裝備
[00:03:22.000 --> 00:03:24.000]  如果你現在每日的生活
[00:03:24.000 --> 00:03:26.000]  都和信主之前
[00:03:26.000 --> 00:03:28.000]  好像沒什麼分別
[00:03:28.000 --> 00:03:32.000]  處於一個毫無戒備的狀態
[00:03:32.000 --> 00:03:34.000]  我很想鄭重邀請你
[00:03:34.000 --> 00:03:36.000]  留心聽我以下的訊息
[00:03:36.000 --> 00:03:39.000]  讓你們知道我們現在打的是
[00:03:39.000 --> 00:03:41.000]  一場屬靈的硬仗
[00:03:41.000 --> 00:03:43.000]  如果你不知比
[00:03:43.000 --> 00:03:45.000]  即是不知道敵人的勢力
[00:03:45.000 --> 00:03:51.000]  又不知道自己有什麼裝備可以穿
[00:03:51.000 --> 00:03:53.000]  這場仗的結果
[00:03:53.000 --> 00:03:55.000]  都是可想而知
[00:03:55.000 --> 00:03:57.000]  在一開始的時候
[00:03:57.000 --> 00:03:59.000]  我想和大家講第一點
[00:03:59.000 --> 00:04:01.000]  就是要知比
[00:04:01.000 --> 00:04:05.000]  我們要洞悉魔鬼勢力的詭計
[00:04:05.000 --> 00:04:07.000]  我想邀請弟兄姊妹
[00:04:07.000 --> 00:04:08.000]  和我們一同讀出
[00:04:08.000 --> 00:04:12.000]  已忽所書六章十到十三節
[00:04:12.000 --> 00:04:13.000]  開始
[00:04:13.000 --> 00:04:16.000]  最後你們要靠著主
[00:04:16.000 --> 00:04:18.000]  依賴他的大能大力
[00:04:18.000 --> 00:04:20.000]  作剛強的人
[00:04:20.000 --> 00:04:24.000]  要穿戴神所賜的全副軍裝
[00:04:24.000 --> 00:04:27.000]  好抵擋魔鬼的詭計
[00:04:27.000 --> 00:04:29.000]  因為我們的征戰
[00:04:29.000 --> 00:04:33.000]  並不是對抗有血有肉的人
[00:04:33.000 --> 00:04:37.000]  而是對抗那些執政的掌權的
[00:04:37.000 --> 00:04:40.000]  管轄這幽暗世界的
[00:04:40.000 --> 00:04:43.000]  以及天空靈界的惡魔
[00:04:43.000 --> 00:04:48.000]  所以要拿起神所賜的全副軍裝
[00:04:48.000 --> 00:04:52.000]  好在邪惡的日子能抵擋仇敵
[00:04:52.000 --> 00:04:55.000]  並且完成了一切後
[00:04:55.000 --> 00:04:57.000]  還能站立得住
[00:04:57.000 --> 00:04:59.000]  謝謝
[00:04:59.000 --> 00:05:01.000]  在了解敵人的真面目之前
[00:05:01.000 --> 00:05:04.000]  保羅在六章十節
[00:05:04.000 --> 00:05:08.000]  先對上文有一個總結
[00:05:08.000 --> 00:05:10.000]  他就說最後
[00:05:10.000 --> 00:05:13.000]  其實由已忽所書我們查這個講道系列
[00:05:13.000 --> 00:05:15.000]  由第四章一節開始
[00:05:15.000 --> 00:05:17.000]  就是講有關我們信徒
[00:05:17.000 --> 00:05:19.000]  在道德方面的勸導
[00:05:19.000 --> 00:05:23.000]  來到這裡就好像一個小小的總結
[00:05:23.000 --> 00:05:25.000]  在四章一節
[00:05:25.000 --> 00:05:27.000]  保羅呼召信徒
[00:05:27.000 --> 00:05:28.000]  你們行事為人
[00:05:28.000 --> 00:05:31.000]  就要與蒙召的恩相稱
[00:05:31.000 --> 00:05:34.000]  所以他在第五章開始
[00:05:34.000 --> 00:05:38.000]  一直打下去講道第六章的上半部分
[00:05:38.000 --> 00:05:41.000]  都講我們信徒在世上不同的層面
[00:05:41.000 --> 00:05:44.000]  包括在我們的夫妻關係
[00:05:44.000 --> 00:05:46.000]  在我們父母和子女的關係
[00:05:46.000 --> 00:05:49.000]  以及我們主僕的關係裡面
[00:05:49.000 --> 00:05:51.000]  怎樣走出一個
[00:05:51.000 --> 00:05:54.000]  應該和這份重價恩典
[00:05:54.000 --> 00:05:55.000]  可以配得到的
[00:05:55.000 --> 00:05:58.000]  全新的生活模式
[00:05:58.000 --> 00:06:00.000]  大關鍵問題來了
[00:06:00.000 --> 00:06:02.000]  我們知道要這樣
[00:06:02.000 --> 00:06:05.000]  但究竟怎樣可以做得到呢
[00:06:05.000 --> 00:06:07.000]  答案就在第十節這裡
[00:06:07.000 --> 00:06:09.000]  他說經文是講什麼
[00:06:09.000 --> 00:06:11.000]  你們要靠著主
[00:06:11.000 --> 00:06:14.000]  依他的大能大力
[00:06:14.000 --> 00:06:16.000]  作剛強的人
[00:06:16.000 --> 00:06:18.000]  作剛強的人
[00:06:18.000 --> 00:06:21.000]  是一個命令
[00:06:21.000 --> 00:06:24.000]  而且原文是一個被動的語態
[00:06:24.000 --> 00:06:26.000]  被動的意思就是說
[00:06:26.000 --> 00:06:29.000]  其實我們是不可以靠自己
[00:06:29.000 --> 00:06:30.000]  說我要剛強
[00:06:30.000 --> 00:06:33.000]  馬上就好像剛強了
[00:06:33.000 --> 00:06:34.000]  不可以的
[00:06:34.000 --> 00:06:36.000]  不是可以看自己靠自己
[00:06:36.000 --> 00:06:38.000]  唯有靠著什麼
[00:06:38.000 --> 00:06:40.000]  在經文裡面我們看到
[00:06:40.000 --> 00:06:42.000]  是有兩個倚靠
[00:06:42.000 --> 00:06:43.000]  在英文我們看到
[00:06:43.000 --> 00:06:45.000]  是in the law
[00:06:45.000 --> 00:06:46.000]  然後是what
[00:06:46.000 --> 00:06:49.000]  and in the strength of his might
[00:06:49.000 --> 00:06:51.000]  我們要在主裡面
[00:06:51.000 --> 00:06:52.000]  不是靠自己
[00:06:52.000 --> 00:06:56.000]  最重要的是靠著主的大能大力
[00:06:56.000 --> 00:06:58.000]  這個大能大力是什麼呢
[00:06:58.000 --> 00:07:00.000]  就是可以使主耶穌
[00:07:00.000 --> 00:07:03.000]  從死裡面都復活到
[00:07:03.000 --> 00:07:05.000]  這份大能大力
[00:07:05.000 --> 00:07:07.000]  我們才可以在我們的
[00:07:07.000 --> 00:07:09.000]  無論婚姻
[00:07:09.000 --> 00:07:11.000]  在我們的家庭裡面
[00:07:11.000 --> 00:07:12.000]  在我們的工作裡面
[00:07:12.000 --> 00:07:15.000]  我們可以去榮耀神
[00:07:15.000 --> 00:07:17.000]  而這個作剛強這個命令
[00:07:17.000 --> 00:07:19.000]  除了好像對上文
[00:07:19.000 --> 00:07:20.000]  剛才我說的
[00:07:20.000 --> 00:07:22.000]  從五章到六章
[00:07:22.000 --> 00:07:24.000]  做一個總結之外
[00:07:24.000 --> 00:07:26.000]  還有一個啟後的作用
[00:07:26.000 --> 00:07:30.000]  就是保羅在揭開這個魔鬼
[00:07:30.000 --> 00:07:33.000]  這個靈界勢力的面紗之前
[00:07:33.000 --> 00:07:35.000]  他先幫信徒打打氣
[00:07:35.000 --> 00:07:37.000]  又打打底
[00:07:37.000 --> 00:07:39.000]  他就說你們要記住
[00:07:39.000 --> 00:07:41.000]  靠著主耶穌給我們的力量
[00:07:41.000 --> 00:07:44.000]  要剛強勇敢
[00:07:44.000 --> 00:07:45.000]  為什麼
[00:07:45.000 --> 00:07:46.000]  因為接下來說的
[00:07:46.000 --> 00:07:49.000]  就是黑暗勢力
[00:07:49.000 --> 00:07:50.000]  他想跟信徒說
[00:07:50.000 --> 00:07:51.000]  你們不用怕
[00:07:51.000 --> 00:07:53.000]  因為我們不是靠自己
[00:07:53.000 --> 00:07:55.000]  去單打獨鬥
[00:07:55.000 --> 00:07:57.000]  我們是靠著主耶穌這個大靠山
[00:07:57.000 --> 00:07:59.000]  來抵抗
[00:07:59.000 --> 00:08:03.000]  接著保羅就在第十一到第十三節
[00:08:03.000 --> 00:08:04.000]  進一步說
[00:08:04.000 --> 00:08:07.000]  神賜給我們這副全套軍裝
[00:08:07.000 --> 00:08:09.000]  怎樣具體帶出
[00:08:09.000 --> 00:08:11.000]  在主裡被剛強
[00:08:11.000 --> 00:08:13.000]  因為被剛強究竟是怎樣
[00:08:13.000 --> 00:08:15.000]  所以他就開始介紹
[00:08:15.000 --> 00:08:17.000]  我們這副全副軍裝
[00:08:17.000 --> 00:08:18.000]  你想想
[00:08:18.000 --> 00:08:22.000]  保羅為什麼會用軍裝來做比喻
[00:08:22.000 --> 00:08:24.000]  很大原因是因為保羅
[00:08:24.000 --> 00:08:27.000]  其實當時他在羅馬在囚期間
[00:08:27.000 --> 00:08:29.000]  所以他見到最多的是什麼
[00:08:29.000 --> 00:08:31.000]  那些羅馬禦型的軍兵
[00:08:31.000 --> 00:08:33.000]  穿戴的軍裝
[00:08:33.000 --> 00:08:35.000]  另外一個應該就是
[00:08:35.000 --> 00:08:37.000]  保羅參考舊約
[00:08:37.000 --> 00:08:40.000]  以賽亞書59章17節
[00:08:40.000 --> 00:08:42.000]  那裡很清楚地說
[00:08:42.000 --> 00:08:47.000]  耶和華神作為以色列拯救者的形象
[00:08:47.000 --> 00:08:50.000]  在第十一節和第十三節
[00:08:50.000 --> 00:08:52.000]  我刻意在這裡做一個比較
[00:08:52.000 --> 00:08:54.000]  大家剛才讀的時候
[00:08:54.000 --> 00:08:57.000]  有沒有發現這兩節經文很相似
[00:08:57.000 --> 00:09:00.000]  幾乎可以說是差不多
[00:09:00.000 --> 00:09:02.000]  結構是很平衡的
[00:09:02.000 --> 00:09:04.000]  他想說出的是什麼呢
[00:09:04.000 --> 00:09:06.000]  他想說出的是
[00:09:06.000 --> 00:09:07.000]  你要穿起
[00:09:07.000 --> 00:09:10.000]  你要拿起這個全副軍裝
[00:09:10.000 --> 00:09:11.000]  是有目的的
[00:09:11.000 --> 00:09:13.000]  不是無緣無故
[00:09:13.000 --> 00:09:15.000]  就是要面對這個
[00:09:15.000 --> 00:09:17.000]  邪惡的勢力
[00:09:17.000 --> 00:09:19.000]  魔鬼的詭計的時候
[00:09:19.000 --> 00:09:20.000]  可以怎樣呢
[00:09:20.000 --> 00:09:22.000]  站立得住
[00:09:22.000 --> 00:09:24.000]  可以站得住
[00:09:24.000 --> 00:09:27.000]  中文的翻譯就是用抵擋
[00:09:27.000 --> 00:09:29.000]  無論是十一節還是十三節
[00:09:29.000 --> 00:09:31.000]  其實在原文
[00:09:31.000 --> 00:09:33.000]  他是用stand against
[00:09:33.000 --> 00:09:35.000]  或者是withstand這個字
[00:09:35.000 --> 00:09:37.000]  意思是站著
[00:09:37.000 --> 00:09:39.000]  一個可以進攻
[00:09:39.000 --> 00:09:42.000]  一個可以防守的姿勢
[00:09:42.000 --> 00:09:45.000]  穿戴和拿起
[00:09:45.000 --> 00:09:48.000]  都是兩個命令的詞語
[00:09:48.000 --> 00:09:51.000]  其實是很想形象化地表達出
[00:09:51.000 --> 00:09:54.000]  神這副軍裝是要怎樣
[00:09:54.000 --> 00:09:57.000]  真的要逐一逐一地穿
[00:09:57.000 --> 00:09:58.000]  好像腰帶
[00:09:58.000 --> 00:09:59.000]  護心鏡
[00:09:59.000 --> 00:10:01.000]  鞋和頭盔
[00:10:01.000 --> 00:10:04.000]  也是要拿著的
[00:10:04.000 --> 00:10:05.000]  包括什麼呢
[00:10:05.000 --> 00:10:07.000]  那個盾牌
[00:10:07.000 --> 00:10:09.000]  還有那把寶劍
[00:10:09.000 --> 00:10:11.000]  也是要拿著的
[00:10:11.000 --> 00:10:13.000]  接著保羅就說出
[00:10:13.000 --> 00:10:16.000]  究竟為什麼我們信徒
[00:10:16.000 --> 00:10:18.000]  要這麼高規格
[00:10:18.000 --> 00:10:19.000]  穿得這麼厲害
[00:10:19.000 --> 00:10:22.000]  他就開始揭示底牌
[00:10:22.000 --> 00:10:24.000]  在十一節
[00:10:24.000 --> 00:10:26.000]  經文就說到
[00:10:26.000 --> 00:10:28.000]  要穿戴的軍裝
[00:10:28.000 --> 00:10:31.000]  很抵擋魔鬼的詭計
[00:10:31.000 --> 00:10:33.000]  詭計這個字
[00:10:33.000 --> 00:10:36.000]  原文是叫做Methodea
[00:10:36.000 --> 00:10:38.000]  這個字原來在新約聖經
[00:10:38.000 --> 00:10:41.000]  只出現了兩次
[00:10:41.000 --> 00:10:42.000]  一次在這裡
[00:10:42.000 --> 00:10:45.000]  另外一次也是以佛所書
[00:10:45.000 --> 00:10:47.000]  就是四章十四節
[00:10:47.000 --> 00:10:49.000]  那裡說到一些不成長的信徒
[00:10:49.000 --> 00:10:52.000]  被人用了詭計
[00:10:52.000 --> 00:10:55.000]  誘惑他們離開神
[00:10:55.000 --> 00:10:59.000]  詭計原文是一個複數
[00:10:59.000 --> 00:11:01.000]  複數的意思就是
[00:11:01.000 --> 00:11:02.000]  很多
[00:11:02.000 --> 00:11:04.000]  眾數
[00:11:04.000 --> 00:11:06.000]  形容到魔鬼的詭計
[00:11:06.000 --> 00:11:09.000]  其實都挺變化多端的
[00:11:09.000 --> 00:11:10.000]  最厲害的
[00:11:10.000 --> 00:11:13.000]  就是在我們的思想上下手
[00:11:13.000 --> 00:11:14.000]  沒有人知道
[00:11:14.000 --> 00:11:16.000]  沒有人察覺的時候
[00:11:16.000 --> 00:11:19.000]  就影響我們的所思所想
[00:11:19.000 --> 00:11:20.000]  讓我們有時候
[00:11:20.000 --> 00:11:22.000]  真的難以提防
[00:11:22.000 --> 00:11:23.000]  偶一不慎
[00:11:23.000 --> 00:11:26.000]  就被它擊倒在地
[00:11:26.000 --> 00:11:27.000]  不知道你覺得
[00:11:27.000 --> 00:11:28.000]  魔鬼的詭計
[00:11:28.000 --> 00:11:30.000]  最厲害的是什麼
[00:11:30.000 --> 00:11:33.000]  其中一個就是猜疑
[00:11:33.000 --> 00:11:34.000]  在上世紀
[00:11:34.000 --> 00:11:37.000]  魔鬼就利用始祖對神
[00:11:37.000 --> 00:11:38.000]  對神的愛
[00:11:38.000 --> 00:11:39.000]  他猜疑
[00:11:39.000 --> 00:11:42.000]  他說為什麼神會留下一棵樹的果子
[00:11:42.000 --> 00:11:43.000]  不給我們吃
[00:11:43.000 --> 00:11:46.000]  他是不是不夠愛我們
[00:11:46.000 --> 00:11:49.000]  結果就被他成功引誘到我們始祖
[00:11:49.000 --> 00:11:51.000]  其實魔鬼現在
[00:11:51.000 --> 00:11:53.000]  都繼續利用猜疑
[00:11:53.000 --> 00:11:55.000]  在我們信徒之間
[00:11:55.000 --> 00:11:58.000]  讓我們互相猜疑
[00:11:58.000 --> 00:12:01.000]  甚至在我們的生活上
[00:12:01.000 --> 00:12:04.000]  我們都會遇到一些不如意
[00:12:04.000 --> 00:12:07.000]  我們都會遇到一些艱難的時候
[00:12:07.000 --> 00:12:09.000]  他都會利用這個猜疑
[00:12:09.000 --> 00:12:10.000]  讓我們想想
[00:12:10.000 --> 00:12:13.000]  為什麼神會這樣對你
[00:12:13.000 --> 00:12:14.000]  這麼多苦難
[00:12:14.000 --> 00:12:16.000]  他是不是真的愛你
[00:12:16.000 --> 00:12:18.000]  除了猜疑之外
[00:12:18.000 --> 00:12:20.000]  魔鬼也有個名字叫
[00:12:20.000 --> 00:12:22.000]  控訴者
[00:12:22.000 --> 00:12:26.000]  他專門控訴信徒的內心
[00:12:26.000 --> 00:12:28.000]  他會怎樣控訴
[00:12:28.000 --> 00:12:32.000]  你信了主還繼續犯罪
[00:12:32.000 --> 00:12:35.000]  你配不配稱為神的兒女
[00:12:35.000 --> 00:12:39.000]  你配不配得到這份重價的救恩
[00:12:39.000 --> 00:12:40.000]  不單止這樣
[00:12:40.000 --> 00:12:42.000]  魔鬼也有個名字叫
[00:12:42.000 --> 00:12:44.000]  謊言之父
[00:12:44.000 --> 00:12:47.000]  最厲害的是說謊
[00:12:47.000 --> 00:12:51.000]  他最厲害的是說一些好像是真的
[00:12:51.000 --> 00:12:54.000]  但其實是假的真理
[00:12:54.000 --> 00:12:57.000]  令我們不信了他
[00:12:57.000 --> 00:13:02.000]  但說到魔鬼最厲害的詭計和武器
[00:13:02.000 --> 00:13:07.000]  都可以算為他會為每一個人去度身訂做
[00:13:07.000 --> 00:13:09.000]  你最喜歡的
[00:13:09.000 --> 00:13:11.000]  最能夠滿足你眼目的情慾
[00:13:11.000 --> 00:13:14.000]  最滿足你肉體的情慾的東西
[00:13:14.000 --> 00:13:17.000]  令到你可以愛不釋手
[00:13:17.000 --> 00:13:19.000]  抓住他
[00:13:19.000 --> 00:13:20.000]  看著他
[00:13:20.000 --> 00:13:21.000]  可以不放手
[00:13:21.000 --> 00:13:22.000]  是什麼呢
[00:13:22.000 --> 00:13:23.000]  大家知不知道
[00:13:23.000 --> 00:13:25.000]  手機
[00:13:25.000 --> 00:13:27.000]  手機上網很多頂尖的
[00:13:27.000 --> 00:13:30.000]  其實你試一下比較一下
[00:13:30.000 --> 00:13:32.000]  我們每天花多少時間
[00:13:32.000 --> 00:13:34.000]  拿著手機
[00:13:34.000 --> 00:13:37.000]  還有我們用多少時間
[00:13:37.000 --> 00:13:38.000]  去靈修
[00:13:38.000 --> 00:13:39.000]  去讀經
[00:13:39.000 --> 00:13:40.000]  去祈禱
[00:13:40.000 --> 00:13:43.000]  我們就知道自己究竟有沒有中計
[00:13:43.000 --> 00:13:45.000]  自己可以想一下
[00:13:45.000 --> 00:13:46.000]  我坦白說
[00:13:46.000 --> 00:13:48.000]  其實我都喜歡的
[00:13:48.000 --> 00:13:52.000]  不要以為傳道人不會拿手機上網
[00:13:52.000 --> 00:13:55.000]  我都喜歡在社交平台
[00:13:55.000 --> 00:13:57.000]  分享一些感恩的東西
[00:13:57.000 --> 00:13:59.000]  分享我的生活點滴
[00:13:59.000 --> 00:14:00.000]  很想藉著這樣
[00:14:00.000 --> 00:14:02.000]  給我未信的朋友
[00:14:02.000 --> 00:14:04.000]  去認識到這份信仰
[00:14:04.000 --> 00:14:05.000]  其實是多麼真實
[00:14:05.000 --> 00:14:08.000]  我也喜歡圖東西
[00:14:08.000 --> 00:14:10.000]  現在流行拼東西
[00:14:10.000 --> 00:14:12.000]  因為性價比高
[00:14:12.000 --> 00:14:16.000]  但究竟我們怎樣可以不將
[00:14:16.000 --> 00:14:20.000]  這些東西佔據我們的心思意念
[00:14:20.000 --> 00:14:23.000]  我自己都有一點心得可以分享
[00:14:23.000 --> 00:14:25.000]  就是我覺得最重要的東西
[00:14:25.000 --> 00:14:26.000]  先做
[00:14:26.000 --> 00:14:28.000]  就是當你拿起手機
[00:14:28.000 --> 00:14:30.000]  想去看你看的東西之前
[00:14:30.000 --> 00:14:31.000]  先靈修
[00:14:31.000 --> 00:14:33.000]  大家的手機有沒有靈修apps
[00:14:33.000 --> 00:14:34.000]  有沒有
[00:14:34.000 --> 00:14:35.000]  都有
[00:14:35.000 --> 00:14:37.000]  先做了這件事
[00:14:37.000 --> 00:14:39.000]  打了底
[00:14:39.000 --> 00:14:41.000]  又可以設定一下
[00:14:41.000 --> 00:14:43.000]  你上網瀏覽的時間
[00:14:43.000 --> 00:14:46.000]  譬如你放工回程的時候
[00:14:46.000 --> 00:14:48.000]  在車上地鐵那邊看看
[00:14:48.000 --> 00:14:49.000]  又或者你吃午餐
[00:14:49.000 --> 00:14:50.000]  留一點時間
[00:14:50.000 --> 00:14:51.000]  可以去看看
[00:14:51.000 --> 00:14:53.000]  設定好的時候
[00:14:53.000 --> 00:14:55.000]  就不用經常看著手機
[00:14:55.000 --> 00:14:57.000]  不看就不行
[00:14:57.000 --> 00:14:59.000]  其實除了上網之外
[00:14:59.000 --> 00:15:01.000]  我們又有沒有不知不覺地
[00:15:01.000 --> 00:15:04.000]  將神交給我們管理的子女
[00:15:04.000 --> 00:15:09.000]  我們的金錢凌駕在神之上
[00:15:09.000 --> 00:15:12.000]  我們會不會被小朋友無窮無盡
[00:15:12.000 --> 00:15:13.000]  現在真的很多
[00:15:13.000 --> 00:15:14.000]  測驗
[00:15:14.000 --> 00:15:15.000]  考試
[00:15:15.000 --> 00:15:17.000]  興趣班
[00:15:17.000 --> 00:15:20.000]  甚至同學的生日會
[00:15:20.000 --> 00:15:22.000]  都令你跳過了
[00:15:22.000 --> 00:15:23.000]  什麼
[00:15:23.000 --> 00:15:24.000]  回團契
[00:15:24.000 --> 00:15:28.000]  甚至和神親近的時間
[00:15:28.000 --> 00:15:30.000]  你又會不會因為擔心
[00:15:30.000 --> 00:15:33.000]  未來香港的經濟
[00:15:33.000 --> 00:15:35.000]  社會的經濟不知如何
[00:15:35.000 --> 00:15:40.000]  而影響到你十一奉獻的中心擺上
[00:15:40.000 --> 00:15:43.000]  求聖靈在我們心裡
[00:15:43.000 --> 00:15:45.000]  時刻提醒我們
[00:15:45.000 --> 00:15:47.000]  尤其是我們的老闆
[00:15:47.000 --> 00:15:51.000]  不要中了魔鬼的詭計
[00:15:51.000 --> 00:15:53.000]  保羅除了說魔鬼的詭計
[00:15:53.000 --> 00:15:56.000]  有多麼狡猾之外
[00:15:56.000 --> 00:15:58.000]  在第十二節
[00:15:58.000 --> 00:16:01.000]  他說出我們爭戰對手的
[00:16:01.000 --> 00:16:04.000]  勢力範圍有多麼厲害
[00:16:04.000 --> 00:16:06.000]  聖經清楚地指出
[00:16:06.000 --> 00:16:09.000]  其實有兩個世界觀
[00:16:09.000 --> 00:16:11.000]  一個是看得見的
[00:16:11.000 --> 00:16:12.000]  屬肉體的
[00:16:12.000 --> 00:16:14.000]  屬世界的
[00:16:14.000 --> 00:16:17.000]  另一個是看不見的
[00:16:17.000 --> 00:16:19.000]  屬靈的
[00:16:19.000 --> 00:16:21.000]  但我們弟兄姊妹
[00:16:21.000 --> 00:16:23.000]  我們很多時候都會搞錯對象
[00:16:23.000 --> 00:16:26.000]  認為我們的爭戰對象是誰
[00:16:26.000 --> 00:16:28.000]  不知道你覺得是誰
[00:16:28.000 --> 00:16:30.000]  會不會是你身邊的配偶
[00:16:30.000 --> 00:16:32.000]  會不會是你的婆婆
[00:16:32.000 --> 00:16:34.000]  還是你的媳婦
[00:16:34.000 --> 00:16:37.000]  還是你的老闆
[00:16:37.000 --> 00:16:40.000]  甚至是教會的弟兄姊妹
[00:16:40.000 --> 00:16:43.000]  因為他們可能說了一些話
[00:16:43.000 --> 00:16:45.000]  或者他們做了一些事
[00:16:45.000 --> 00:16:47.000]  令你不開心
[00:16:47.000 --> 00:16:49.000]  你就會討厭他們
[00:16:49.000 --> 00:16:50.000]  生他們的氣
[00:16:50.000 --> 00:16:52.000]  但保羅在這裡
[00:16:52.000 --> 00:16:54.000]  經文清楚地提醒我們
[00:16:54.000 --> 00:16:56.000]  其實我們的仇敵
[00:16:56.000 --> 00:16:59.000]  是屬靈界的
[00:16:59.000 --> 00:17:01.000]  看不見的
[00:17:01.000 --> 00:17:05.000]  所以我們完全不能靠自己
[00:17:05.000 --> 00:17:07.000]  去爭戰
[00:17:07.000 --> 00:17:09.000]  就好像打空氣一樣
[00:17:09.000 --> 00:17:10.000]  是以卵擊石
[00:17:10.000 --> 00:17:12.000]  一點勝算都沒有
[00:17:12.000 --> 00:17:13.000]  不單止
