
[00:00:00.000 --> 00:00:05.560]  很感謝見諒牧師的邀請,可以來到大家當中去靜悼
[00:02:13.160 --> 00:02:18.480]  打開我們的心,就正如我們打開自己的華語一樣
[00:02:18.480 --> 00:02:21.720]  願上帝祢透過祢的言語
[00:02:21.720 --> 00:02:25.680]  祢向我們發出這個呼喊
[00:02:25.680 --> 00:02:28.280]  幫助我們在生命當中
[00:02:28.280 --> 00:02:31.040]  我們都懂得去呼喊祢
[00:02:31.040 --> 00:02:33.920]  多謝主祢,須聽我們禱告奉耶穌的名叩
[00:02:33.920 --> 00:02:35.800]  阿門
[00:02:35.800 --> 00:02:39.480]  我們來看看這段經文一開始第一幕劇
[00:02:39.480 --> 00:02:40.480]  你幫我讀出來好嗎?
[00:02:40.480 --> 00:02:43.240]  第十四至十六節,準備起
[00:02:43.240 --> 00:02:45.680]  他們到了滿土那裡
[00:02:45.680 --> 00:02:49.000]  看見一大群人
[00:02:49.000 --> 00:02:51.880]  又有民事和他們辯論
[00:02:51.880 --> 00:02:55.200]  眾人一見耶穌都很驚奇
[00:02:55.200 --> 00:02:58.040]  就攀上去
[00:02:58.040 --> 00:02:59.640]  耶穌問他們
[00:02:59.640 --> 00:03:03.080]  你們和他們辯論什麼?
[00:03:03.080 --> 00:03:04.680]  好,謝謝
[00:03:04.680 --> 00:03:08.120]  你看見一開始的景象
[00:03:08.120 --> 00:03:11.840]  就說到他們到了滿土那裡
[00:03:11.840 --> 00:03:14.640]  很奇怪吧?究竟誰是他們呢?
[00:03:14.640 --> 00:03:18.720]  如果你看上文第九章的上面
[00:03:18.720 --> 00:03:22.200]  你會知道耶穌帶了三個最愛的門徒
[00:03:22.200 --> 00:03:24.840]  彼得、雅各、約翰上山
[00:03:24.840 --> 00:03:29.000]  他們看到耶穌登山的樣子
[00:03:29.000 --> 00:03:30.960]  是很榮耀的樣子
[00:03:30.960 --> 00:03:35.920]  所以當時他們在山上不捨得下來
[00:03:35.920 --> 00:03:38.800]  甚至說「我們留下來吧」
[00:03:38.800 --> 00:03:43.840]  但最終耶穌都要帶他們下山
[00:03:43.840 --> 00:03:47.880]  但我不知道你每次上崇拜有沒有經驗
[00:03:47.880 --> 00:03:50.360]  就像你上了山
[00:03:50.360 --> 00:03:52.800]  你會看見一個很榮耀的耶穌
[00:03:52.800 --> 00:03:55.400]  或者你和耶穌很接近
[00:03:55.400 --> 00:03:59.680]  你會看見一個和你交往的耶穌
[00:03:59.680 --> 00:04:01.360]  很榮耀的耶穌
[00:04:01.360 --> 00:04:03.160]  或者當我們試過敬拜
[00:04:03.160 --> 00:04:06.040]  我們可能會進入這種狀態
[00:04:06.040 --> 00:04:09.160]  我們稱之為「高峰經驗」
[00:04:09.160 --> 00:04:13.480]  我們人生有很多跟上帝之間的高峰經驗
[00:04:13.480 --> 00:04:19.800]  但這樣說來,耶穌沒有停留在高峰經驗當中
[00:04:19.800 --> 00:04:23.160]  耶穌帶著門徒下山
[00:04:23.160 --> 00:04:25.840]  下到日常當中
[00:04:25.840 --> 00:04:28.600]  就像待會我們完成崇拜
[00:04:28.600 --> 00:04:30.440]  可能下午有團契
[00:04:30.440 --> 00:04:34.240]  但也有很多弟兄姊妹可能你有自己的日常
[00:04:34.240 --> 00:04:36.880]  你可能要照顧你的小朋友
[00:04:36.880 --> 00:04:38.480]  你繼續要上班
[00:04:38.480 --> 00:04:40.840]  你繼續要照顧自己的忙碌
[00:04:40.840 --> 00:04:42.760]  我們有我們的日常
[00:04:42.760 --> 00:04:46.760]  耶穌和門徒進入日常當中
[00:04:46.760 --> 00:04:48.560]  進入日常當中,你會看見甚麼呢?
[00:04:48.560 --> 00:04:49.680]  你看見了
[00:04:49.680 --> 00:04:54.680]  就是當他回到村裡的時候
[00:04:54.680 --> 00:04:58.960]  有人在爭論、辯論
[00:04:58.960 --> 00:05:00.360]  應該很嘈吵
[00:05:00.360 --> 00:05:03.160]  應該面紅耳熱
[00:05:03.160 --> 00:05:06.080]  我不知道你有沒有遇到過
[00:05:06.080 --> 00:05:09.320]  話說我上星期日去看電影
[00:05:09.320 --> 00:05:11.360]  看一套三小時的電影
[00:05:11.360 --> 00:05:14.760]  你可能猜到我看哪一套電影
[00:05:14.760 --> 00:05:16.680]  那套電影很緊張
[00:05:16.680 --> 00:05:18.280]  當然我看了IMAX
[00:05:18.280 --> 00:05:20.760]  很大的電影院
[00:05:20.760 --> 00:05:24.200]  看了大概剩下45分鐘左右
[00:05:24.200 --> 00:05:26.800]  應該是最緊張的時候
[00:05:26.800 --> 00:05:29.520]  突然在座位上
[00:05:29.520 --> 00:05:31.240]  我坐後一點
[00:05:31.240 --> 00:05:33.880]  前面有個人彈起
[00:05:33.880 --> 00:05:38.320]  那個人彈起,然後轉身看著後面的人說
[00:05:38.320 --> 00:05:41.080]  「現在電影院不准說話嗎?」
[00:05:41.080 --> 00:05:45.000]  後面的人其實就不說話
[00:05:45.000 --> 00:05:48.800]  但我不詳細說究竟發生甚麼爭執
[00:05:48.800 --> 00:05:52.560]  大概有個人和旁邊的人
[00:05:52.560 --> 00:05:55.400]  在討論劇情或說話
[00:05:55.400 --> 00:05:58.400]  後面可能有人溫馨提示
[00:05:58.400 --> 00:06:01.200]  但前面的人就不滿
[00:06:01.200 --> 00:06:03.080]  終於他彈起身
[00:06:03.080 --> 00:06:06.960]  全院的人都聽著他罵人
[00:06:06.960 --> 00:06:13.680]  那一刻我也覺得你騷擾了全院的人
[00:06:13.680 --> 00:06:17.040]  但其實不是很多人,包括我在內
[00:06:17.040 --> 00:06:21.560]  不是很多人會想去喊停他
[00:06:21.560 --> 00:06:23.240]  因為他很兇
[00:06:23.240 --> 00:06:26.000]  你可以想像,其實他不對
[00:06:26.000 --> 00:06:27.400]  他騷擾了人
[00:06:27.400 --> 00:06:31.280]  但他就問「是不是電影院不准說話?」
[00:06:31.280 --> 00:06:35.000]  但我想想,原來我們大部份人都是這樣
[00:06:35.000 --> 00:06:39.280]  我們想息事寧人
[00:06:39.280 --> 00:06:44.640]  見到爭論,很多時候我們都未必有這樣的反應
[00:06:44.640 --> 00:06:46.640]  但留意耶穌
[00:06:46.640 --> 00:06:51.920]  當耶穌見到有人,包括一些文士
[00:06:51.920 --> 00:06:55.800]  他們在跟那些門徒激烈辯論的時候
[00:06:55.800 --> 00:06:58.880]  耶穌沒有說「一人小句」
[00:06:58.880 --> 00:07:02.080]  耶穌沒有說「大事化小,小事化無」
[00:07:02.080 --> 00:07:06.480]  耶穌問「你們在爭論甚麼?」
[00:07:06.480 --> 00:07:09.560]  我想這也是一個很重要的位置讓我們看到
[00:07:09.560 --> 00:07:13.320]  其實耶穌關心我們日常
[00:07:13.320 --> 00:07:15.960]  甚至我們的混亂
[00:07:15.960 --> 00:07:17.880]  我們的處境
[00:07:17.880 --> 00:07:22.640]  耶穌沒有迴避這些很難堪的場面
[00:07:22.640 --> 00:07:24.280]  這就是耶穌
[00:07:24.280 --> 00:07:30.400]  耶穌不介意,甚至他專門要問發生甚麼事
[00:07:30.400 --> 00:07:34.120]  接著,中間有個人彈出來了
[00:07:34.120 --> 00:07:38.920]  你幫我讀17、18節,好嗎?準備起
[00:07:38.920 --> 00:07:41.480]  「眾人中的一個回答」
[00:07:41.480 --> 00:08:03.920]  (廣東話)
[00:08:03.920 --> 00:08:05.320]  謝謝
[00:08:05.320 --> 00:08:10.800]  然後中間有個「爸爸」走出來
[00:08:10.800 --> 00:08:13.160]  他告訴耶穌
[00:08:13.160 --> 00:08:17.400]  「耶穌,老師,我帶了我的兒子來這裡」
[00:08:17.400 --> 00:08:19.720]  然後他就說他為甚麼要來這裡
[00:08:19.720 --> 00:08:24.760]  原來他的兒子被一個「爸爸」的靈附了
[00:08:24.760 --> 00:08:31.160]  以致令這個小朋友有很多事情的情況出現
[00:08:31.160 --> 00:08:33.120]  捉住他,摔倒他
[00:08:33.120 --> 00:08:37.200]  口吐白沫,牙關緊鎖,身體僵硬
[00:08:37.200 --> 00:08:40.600]  這一切的事情,你可以想像
[00:08:40.600 --> 00:08:45.760]  對這個「爸爸」和這個小朋友來說是很大的折磨
[00:08:45.760 --> 00:08:47.440]  但你先回頭看
[00:08:47.440 --> 00:08:50.280]  他說是「啞巴的靈」
[00:08:50.280 --> 00:08:52.080]  我反而想想
[00:08:52.080 --> 00:08:54.120]  如果你稍後看經文
[00:08:54.120 --> 00:09:00.360]  你會看到耶穌斥責的是「啞」和「龍」的靈
[00:09:00.360 --> 00:09:02.200]  即是有「龍」和「啞」的靈
[00:09:02.200 --> 00:09:06.680]  當然,這個「爸爸」所描述的是「啞巴的靈」
[00:09:06.680 --> 00:09:10.880]  我們可能會問「究竟是啞還是龍,還是兩樣都有?」
[00:09:10.880 --> 00:09:14.840]  現在的科學昌明大概都知道
[00:09:14.840 --> 00:09:17.520]  其實原來一個人不能說話
[00:09:17.520 --> 00:09:23.160]  究竟是關於他的口腔的發育
[00:09:23.160 --> 00:09:25.960]  究竟他不能說出某些雌雷根
[00:09:25.960 --> 00:09:27.600]  究竟是甚麼情況
[00:09:27.600 --> 00:09:30.480]  還是他的腦袋裏有些腦的神經
[00:09:30.480 --> 00:09:33.640]  令他發不出某些聲音
[00:09:33.640 --> 00:09:40.560]  還是他在腦裏接收一些聲音時無法模仿
[00:09:40.560 --> 00:09:42.320]  還是他的耳道有問題
[00:09:42.320 --> 00:09:43.800]  他的耳膜有問題
[00:09:43.800 --> 00:09:45.440]  他的耳窩有問題
[00:09:45.440 --> 00:09:48.040]  我們現在的科學昌明大概都知道
[00:09:48.040 --> 00:09:51.000]  但當時的人是不明白的
[00:09:51.000 --> 00:09:53.120]  所以他在說
[00:09:53.120 --> 00:09:58.280]  原來有一個小朋友在這樣的處境裏
[00:09:58.280 --> 00:10:02.360]  一個不能說話的小朋友
[00:10:02.360 --> 00:10:03.880]  他不單止不能說話
[00:10:03.880 --> 00:10:05.480]  其實你相信
[00:10:05.480 --> 00:10:08.000]  如果我們中間有父母,我們就會明白
[00:10:08.000 --> 00:10:12.680]  他不能說話,其實他對整個成長是打了很大的折扣
[00:10:12.680 --> 00:10:16.960]  因為他能夠表達自己
[00:10:16.960 --> 00:10:19.360]  能夠跟別人溝通
[00:10:19.360 --> 00:10:23.800]  這是成長一個很重要的因素
[00:10:23.800 --> 00:10:26.320]  他說完的話,沒有人不明白
[00:10:26.320 --> 00:10:27.840]  沒有人跟他玩
[00:10:27.840 --> 00:10:31.600]  或者他連自己痛、自己不舒服
[00:10:31.600 --> 00:10:33.400]  他都不能表達
[00:10:33.400 --> 00:10:37.840]  其實他的成長是很痛苦的
[00:10:37.840 --> 00:10:40.080]  你是爸爸,你是媽媽
[00:10:40.080 --> 00:10:42.760]  你看見一個這樣的小朋友
[00:10:42.760 --> 00:10:45.640]  其實你會很難過
[00:10:45.640 --> 00:10:46.840]  你看見自己的子女是這樣
[00:10:46.840 --> 00:10:51.760]  甚至不要說他在牙關,口吐白沫那些
[00:10:51.760 --> 00:10:56.240]  就這樣他被啞巴的靈附著
[00:10:56.240 --> 00:11:01.080]  其實我已經很難過
[00:11:01.080 --> 00:11:06.960]  但是這個爸爸來到耶穌面前
[00:11:06.960 --> 00:11:09.520]  你記得耶穌問甚麼嗎?
[00:11:09.520 --> 00:11:13.240]  問你們在爭論甚麼
[00:11:13.240 --> 00:11:15.320]  這個爸爸最後說
[00:11:15.320 --> 00:11:19.880]  他說「我請過你的門徒把這個靈趕出去」
[00:11:19.880 --> 00:11:25.680]  「但是他們卻不能」
[00:11:25.680 --> 00:11:32.600]  「他們卻不能」應該是辯論中很重要的一句話
[00:11:32.600 --> 00:11:35.400]  大概你可以想像到
[00:11:35.400 --> 00:11:38.840]  其實耶穌曾經叫門徒
[00:11:38.840 --> 00:11:43.200]  你們要出去傳福音、治病、趕鬼
[00:11:43.200 --> 00:11:46.240]  耶穌曾經教過他們怎麼做
[00:11:46.240 --> 00:11:49.200]  所以當耶穌帶了三個門徒上山的時候
[00:11:49.200 --> 00:11:51.840]  其他的門徒
[00:11:51.840 --> 00:11:53.440]  他們不是敷衍的
[00:11:53.440 --> 00:11:57.480]  他們真的在繼續治病、趕鬼
[00:11:57.480 --> 00:12:00.160]  所以我們有理由相信
[00:12:00.160 --> 00:12:03.240]  其實門徒是能夠做事的
[00:12:03.240 --> 00:12:05.600]  門徒是很想幫忙的
[00:12:05.600 --> 00:12:07.680]  可能他們有些人在辯論
[00:12:07.680 --> 00:12:10.240]  「是的,我們看見門徒」
[00:12:10.240 --> 00:12:15.560]  「隔壁村的三姑」
[00:12:15.560 --> 00:12:18.040]  「三姑的兒子幫了她」
[00:12:18.040 --> 00:12:23.160]  「六婆的孫子也幫了她」
[00:12:23.160 --> 00:12:27.320]  其實他們可能在告訴這個父親
[00:12:27.320 --> 00:12:30.760]  「是的,這些門徒是能夠趕鬼的」
[00:12:30.760 --> 00:12:32.120]  「是能夠治病的」
[00:12:32.120 --> 00:12:34.160]  「是能夠做事的」
[00:12:34.160 --> 00:12:37.560]  但是這個父親跟他們辯論的是甚麼呢?
[00:12:37.560 --> 00:12:39.920]  就是「做不到」
[00:12:39.920 --> 00:12:41.600]  「做不來」
[00:12:41.600 --> 00:12:46.000]  「怎麼趕都趕不到這個鬼」
[00:12:46.000 --> 00:12:49.000]  「他們卻不能」
[00:12:49.000 --> 00:12:57.000]  我不知道「不能」這個字對我們來說有甚麼意思
[00:12:57.000 --> 00:13:00.240]  我想我們在香港這個地方生活
[00:13:00.240 --> 00:13:02.080]  我們就很清楚了
[00:13:02.080 --> 00:13:04.640]  其實「不能夠」
[00:13:04.640 --> 00:13:06.800]  或者「work」、「不work」
[00:13:06.800 --> 00:13:08.760]  能否做事
[00:13:08.760 --> 00:13:10.840]  其實是我們很著緊的事情
[00:13:10.840 --> 00:13:14.880]  你想想,如果你的手機慢了一點
[00:13:14.880 --> 00:13:18.600]  你就可能會說「搞不定,要換了」
[00:13:18.600 --> 00:13:21.640]  或者我們住在北區的人
[00:13:21.640 --> 00:13:25.320]  我們經常坐鐵路或者坐巴士
[00:13:25.320 --> 00:13:30.120]  「鐵路又壞了」
[00:13:30.120 --> 00:13:32.200]  「又延誤了」
[00:13:32.200 --> 00:13:35.480]  其實我們很多時候去判斷這些事情
[00:13:35.480 --> 00:13:37.400]  因為我們很著急
[00:13:37.400 --> 00:13:40.600]  我們要處理的事情很多
[00:13:40.600 --> 00:13:46.960]  所以我們確實很容易用「行不行」去衡量事情
[00:13:46.960 --> 00:13:50.920]  這個「爸爸」其實也說了我們的心聲
[00:13:50.920 --> 00:13:53.520]  我想做父母的
[00:13:53.520 --> 00:13:58.600]  我們需要幫助家人,不只是子女
[00:13:58.600 --> 00:14:02.160]  其實很多時候承擔很多的重擔
[00:14:02.160 --> 00:14:06.960]  所以這個「爸爸」要帶著小朋友來
[00:14:06.960 --> 00:14:08.280]  但他不是住在這條村的
[00:14:08.280 --> 00:14:11.160]  應該是要長途跋涉來到這個地方
[00:14:11.160 --> 00:14:13.400]  他滿懷希望
[00:14:13.400 --> 00:14:14.880]  就像我們這樣
[00:14:14.880 --> 00:14:18.000]  我們很多時候要為我們的家人
[00:14:18.000 --> 00:14:19.640]  為我們的父母
[00:14:19.640 --> 00:14:20.720]  或者我們的子女
[00:14:20.720 --> 00:14:25.240]  或者為我們所愛的人
[00:14:25.240 --> 00:14:27.400]  譬如你幫子女找學校
[00:14:27.400 --> 00:14:29.880]  找幼稚園、找小學
[00:14:29.880 --> 00:14:33.840]  你就很想為他選擇最好的學校
[00:14:33.840 --> 00:14:39.240]  希望這間學校幫他升到一間好一點的中學
[00:14:39.240 --> 00:14:42.360]  又或者他中學畢業
[00:14:42.360 --> 00:14:45.160]  現在DSE和JUPITER剛剛放榜
[00:14:45.160 --> 00:14:47.600]  你希望他能夠進入一間好的大學
[00:14:47.600 --> 00:14:49.080]  選擇到好的科目
[00:14:49.080 --> 00:14:50.760]  然後你又希望想想
[00:14:50.760 --> 00:14:53.040]  讀這科目行不行?
[00:14:53.040 --> 00:14:54.560]  讀這科目行不行?
[00:14:54.560 --> 00:14:58.160]  將來能否找到一個好的工作?
[00:14:58.160 --> 00:15:03.880]  我們很多時候就是用「行不行」去衡量
[00:15:03.880 --> 00:15:07.840]  我們很想不要選錯決定
[00:15:07.840 --> 00:15:11.120]  然後選擇對的決定之後
[00:15:11.120 --> 00:15:16.960]  我們就希望這個決定帶給我們最好的結果
[00:15:16.960 --> 00:15:22.120]  「行不行」我不知道是不是我們經常要去想的事情
[00:15:22.120 --> 00:15:26.960]  男士、爸爸尤其是會這樣想
[00:15:26.960 --> 00:15:29.120]  但是我想說
[00:15:29.120 --> 00:15:32.840]  如果「行不行」這件事
[00:15:32.840 --> 00:15:37.840]  是我們經常和其他人去評價其他人
[00:15:37.840 --> 00:15:39.280]  評價一間學校
[00:15:39.280 --> 00:15:40.680]  評價一間教會
[00:15:40.680 --> 00:15:44.280]  評價很多我們生活上的事情
[00:15:44.280 --> 00:15:46.520]  「行不行」能不能夠
[00:15:46.520 --> 00:15:48.480]  這是一個迴力表
[00:15:48.480 --> 00:15:50.280]  知道什麼叫迴力表吧
[00:15:50.280 --> 00:15:51.560]  就是你飛出去
[00:15:51.560 --> 00:15:53.960]  當你每一次說那個人不行的時候
[00:15:53.960 --> 00:15:56.600]  其實轉頭就回到你身上
[00:15:56.600 --> 00:15:58.160]  為什麼這麼說?
[00:15:58.160 --> 00:16:02.880]  因為你經常去判斷別人行不行
[00:16:02.880 --> 00:16:05.760]  其實你心裡有個想法
[00:16:05.760 --> 00:16:09.080]  就是我很怕被人覺得我不行
[00:16:09.080 --> 00:16:11.640]  我很想告訴別人我行
[00:16:11.640 --> 00:16:15.840]  所以我只要有一點點事情我不行
[00:16:15.840 --> 00:16:18.720]  我就發脾氣
[00:16:18.720 --> 00:16:22.920]  或者我會很想找東西掩蓋
[00:16:22.920 --> 00:16:27.880]  因為「行不行」其實會很困擾我們
[00:16:27.880 --> 00:16:29.760]  我們很怕輸
[00:16:29.760 --> 00:16:32.600]  或者我們很怕被人看低
[00:16:32.600 --> 00:16:36.400]  我們很怕別人覺得我不行
[00:16:39.080 --> 00:16:42.080]  所以這個「行不行」
[00:16:42.080 --> 00:16:47.760]  可能是這個爸爸怎麼看待自己
[00:16:47.760 --> 00:16:51.480]  當他大聲說門徒不行
[00:16:51.480 --> 00:16:55.480]  其實可能他也承受很大壓力
[00:16:55.480 --> 00:16:58.120]  可能他在村裡
[00:16:58.120 --> 00:17:01.000]  很多人會對他有很多議論
[00:17:01.000 --> 00:17:02.760]  「你的兒子搞成這樣」
[00:17:02.760 --> 00:17:04.800]  「一定是你的問題」
[00:17:04.800 --> 00:17:06.160]  「一定是你不行」
[00:17:06.160 --> 00:17:09.640]  「你沒有盡辦法幫他」
[00:17:09.640 --> 00:17:11.480]  其實這就是這個爸爸
[00:17:11.480 --> 00:17:15.560]  他裡面的那種狀態
[00:17:15.560 --> 00:17:20.240]  耶穌怎麼回應他呢?
[00:17:20.240 --> 00:17:20.840]  不好意思
[00:17:20.840 --> 00:17:23.560]  剛才漏了這個「能不能」這個位置
[00:17:23.560 --> 00:17:28.880]  你記得這是第一幕裡很重要的東西
[00:17:28.880 --> 00:17:31.440]  耶穌怎麼回應他呢?
[00:17:31.440 --> 00:17:33.440]  你幫我讀嘛,準備
[00:17:33.440 --> 00:17:37.720]  耶穌回答:「哀,這不信的世代」
[00:17:37.720 --> 00:17:41.240]  「我和你們在一起要到幾時呢?」
[00:17:41.240 --> 00:17:44.120]  「我忍耐你們要到幾時呢?」
[00:17:44.120 --> 00:17:48.840]  「把他帶到我這裡來」
[00:17:48.840 --> 00:17:52.960]  不知道你有沒有什麼時候會「哀」一聲
[00:17:52.960 --> 00:17:55.320]  當很多時候跟別人對話
[00:17:55.320 --> 00:17:57.720]  你發覺那個人聽不明白
[00:17:57.720 --> 00:18:00.080]  你會「哀」
[00:18:00.080 --> 00:18:01.600]  說都浪費力氣
[00:18:01.600 --> 00:18:06.200]  又或者你覺得怎麼說都不明白
[00:18:06.200 --> 00:18:08.520]  有些「恨鐵不成鋼」
[00:18:08.520 --> 00:18:09.880]  有時候我們就會這樣
[00:18:09.880 --> 00:18:12.040]  我們很肉緊
[00:18:12.040 --> 00:18:14.080]  耶穌大概都是這樣
[00:18:14.080 --> 00:18:16.760]  耶穌很想這個爸爸明白
[00:18:16.760 --> 00:18:18.880]  很想面前這個人明白
[00:18:18.880 --> 00:18:22.000]  所以耶穌就「哀」
[00:18:22.000 --> 00:18:23.440]  耶穌不多的
[00:18:23.440 --> 00:18:27.120]  這裡耶穌「哀」了一聲
[00:18:27.120 --> 00:18:28.840]  但是你留意到
[00:18:28.840 --> 00:18:32.160]  耶穌不是說這個不信的爸爸
[00:18:32.160 --> 00:18:34.040]  我忍耐你忍耐到幾時
[00:18:34.040 --> 00:18:36.520]  又或者不信的門徒
[00:18:36.520 --> 00:18:39.640]  我忍耐你們忍耐到幾時
[00:18:39.640 --> 00:18:42.920]  耶穌不是針對那個爸爸
[00:18:42.920 --> 00:18:45.360]  祂不是說這個爸爸你這麼差
[00:18:45.360 --> 00:18:46.920]  又或者這班門徒
[00:18:46.920 --> 00:18:49.080]  你們做不到什麼
[00:18:49.080 --> 00:18:51.800]  為什麼你們趕不上這個鬼
[00:18:51.800 --> 00:18:56.760]  耶穌是在說不信的世代
[00:18:56.760 --> 00:19:01.080]  原來在一個集體的不信
[00:19:01.080 --> 00:19:03.920]  我想我們很明白的
[00:19:03.920 --> 00:19:06.680]  我們看看我們的城市
[00:19:06.680 --> 00:19:09.040]  我們看看環球的局勢
[00:19:09.040 --> 00:19:10.200]  我們就很明白
[00:19:10.200 --> 00:19:12.800]  原來人與人之間很多
[00:19:12.800 --> 00:19:15.000]  根本你信不過的
[00:19:15.000 --> 00:19:16.600]  你太多東西你發覺
[00:19:16.600 --> 00:19:21.200]  你根本都不知道你的真相是怎麼樣
[00:19:21.200 --> 00:19:26.120]  然後大家就抱著很多的猜疑
[00:19:26.120 --> 00:19:27.800]  不信的世代
[00:19:27.800 --> 00:19:30.440]  如果耶穌在說當時
[00:19:30.440 --> 00:19:33.040]  二千年前那個世代是不信的世代
[00:19:33.040 --> 00:19:35.400]  我猜現在這個世代
[00:19:35.400 --> 00:19:39.280]  不知是多少倍的不信的世代
[00:19:39.280 --> 00:19:42.000]  但耶穌不是責備任何一個人
[00:19:42.000 --> 00:19:45.320]  耶穌指出那個問題
[00:19:45.320 --> 00:19:47.120]  但最有趣的是
[00:19:47.120 --> 00:19:48.480]  耶穌最後
[00:19:48.480 --> 00:19:49.680]  祂不只是罵
[00:19:49.680 --> 00:19:51.880]  或者不只是叫
[00:19:51.880 --> 00:19:56.360]  耶穌說把他帶到我這裏
[00:19:56.360 --> 00:19:58.440]  你有沒有發覺很奇怪
[00:19:58.440 --> 00:20:01.160]  原來有些人在面紅耳熱
[00:20:01.160 --> 00:20:02.520]  在爭論的時候
[00:20:02.520 --> 00:20:04.680]  或者這個爸爸走出來
[00:20:04.680 --> 00:20:07.960]  你們的門徒不行
[00:20:07.960 --> 00:20:12.720]  但原來他所穿著的小朋友
[00:20:12.720 --> 00:20:14.080]  不在現場
[00:20:14.080 --> 00:20:18.520]  或者不在那裏討論當中
[00:20:18.520 --> 00:20:23.640]  你有沒有試過跟別人為一件事去爭論
[00:20:23.640 --> 00:20:26.440]  但你發覺原來我們為那件事爭論
[00:20:26.440 --> 00:20:29.080]  我們忽略了那個人
[00:20:29.080 --> 00:20:30.760]  我們很關心那個人
[00:20:30.760 --> 00:20:35.640]  但我們為那件事鬧得面紅耳熱
[00:20:35.640 --> 00:20:38.960]  錯了重點
[00:20:38.960 --> 00:20:43.040]  耶穌把重點拉回來
[00:20:43.040 --> 00:20:44.520]  是那個人
[00:20:44.520 --> 00:20:46.760]  你關心那個兒子
[00:20:46.760 --> 00:20:49.120]  是你關心他的命
[00:20:49.120 --> 00:20:51.200]  耶穌說我要見他
[00:20:51.200 --> 00:20:54.880]  我不是跟你說誰對誰錯
[00:20:54.880 --> 00:20:56.880]  我們很多時候在這個處境當中
[00:20:56.880 --> 00:21:00.080]  我們很容易很想贏
[00:21:00.080 --> 00:21:02.160]  很想證明你行還是我行
[00:21:02.160 --> 00:21:04.640]  你對還是我不對
[00:21:04.640 --> 00:21:10.120]  但耶穌從來都要我們看對那個焦點
[00:21:10.120 --> 00:21:12.800]  那個焦點是人
[00:21:12.800 --> 00:21:15.880]  我猜我們心裏也有這些人
[00:21:15.880 --> 00:21:18.400]  我們很著緊的人
[00:21:18.400 --> 00:21:21.200]  但可能我們有時不知為何
[00:21:21.200 --> 00:21:23.880]  我們跟其他人也好
[00:21:23.880 --> 00:21:25.320]  或者這個很著緊的人
[00:21:25.320 --> 00:21:26.680]  我們為了那件事爭論
[00:21:26.680 --> 00:21:30.200]  但我們忽略了那個人
[00:21:30.200 --> 00:21:34.200]  耶穌說你帶他來到我面前
[00:21:34.200 --> 00:21:37.000]  拜託你看對你的焦點
[00:21:37.000 --> 00:21:40.560]  這個就是第一幕劇的結束
[00:21:40.560 --> 00:21:43.560]  進入第二幕劇
[00:21:43.560 --> 00:21:44.280]  第二幕劇
[00:21:44.280 --> 00:21:47.200]  你又幫我讀了,準備起
[00:21:47.200 --> 00:21:49.480]  他們就帶了他來
[00:21:49.480 --> 00:21:54.080]  那另一件耶穌就重重就抽風
