
[00:00:00.000 --> 00:00:06.000]  開始的時候我們一起祈禱
[00:05:29.000 --> 00:05:33.000]  在《肥立比書》四章十節至二十三節
[00:05:33.000 --> 00:05:38.000]  這段經文是這本書的最後一個段落
[00:05:38.000 --> 00:05:41.000]  保羅寫《肥立比書》的目的
[00:05:41.000 --> 00:05:46.000]  雖然他不只是很想感謝肥立比教會
[00:05:46.000 --> 00:05:49.000]  帶給他一些的奉獻
[00:05:49.000 --> 00:05:53.000]  但是保羅對於肥立比教會的弟兄姊妹
[00:05:53.000 --> 00:05:55.000]  他們的關心和愛心
[00:05:55.000 --> 00:06:01.000]  他心裡面是非常感激和肯定他們的
[00:06:01.000 --> 00:06:06.000]  所以在這封書信的結束的時候
[00:06:06.000 --> 00:06:09.000]  保羅用了一段相當長的篇幅去提到
[00:06:09.000 --> 00:06:12.000]  特別是奉獻這件事
[00:06:12.000 --> 00:06:14.000]  保羅透過簡短的字幕
[00:06:14.000 --> 00:06:19.000]  為肥立比教會的信徒樹立了一個榜樣
[00:06:19.000 --> 00:06:22.000]  就是在目前這個困境裡
[00:06:22.000 --> 00:06:26.000]  我們要怎樣學習靠主去過生活
[00:06:26.000 --> 00:06:29.000]  今天我們透過這段經文
[00:06:29.000 --> 00:06:32.000]  我們一起學會兩樣功課
[00:06:32.000 --> 00:06:34.000]  兩條腿
[00:06:34.000 --> 00:06:36.000]  一個是自足
[00:06:36.000 --> 00:06:38.000]  一個是滿足
[00:06:38.000 --> 00:06:39.000]  有兩隻腳的
[00:06:39.000 --> 00:06:41.000]  作為一個基督徒
[00:06:41.000 --> 00:06:46.000]  究竟我們可以怎樣才學會這兩個功課呢?
[00:06:46.000 --> 00:06:51.000]  我們一起去讀一下肥立比書四章十節至十三節
[00:06:51.000 --> 00:06:54.000]  我靠主大大地喜樂
[00:06:54.000 --> 00:06:55.000]  一起讀吧
[00:06:55.000 --> 00:06:57.000]  我靠主大大地喜樂
[00:06:57.000 --> 00:07:00.000]  因為你們思念我的心
[00:07:00.000 --> 00:07:02.000]  如今又發生
[00:07:02.000 --> 00:07:04.000]  你們向來就思念我
[00:07:04.000 --> 00:07:07.000]  只是沒得機會
[00:07:07.000 --> 00:07:10.000]  我並不是因缺乏說者話
[00:07:10.000 --> 00:07:14.000]  我無論在什麼境況都可以自足
[00:07:14.000 --> 00:07:17.000]  這是我已經學會了
[00:07:17.000 --> 00:07:20.000]  我知道怎樣處悲戰
[00:07:20.000 --> 00:07:23.000]  也知道怎樣處豐富
[00:07:23.000 --> 00:07:26.000]  或飽足或飢餓
[00:07:26.000 --> 00:07:28.000]  或有餘或缺乏
[00:07:28.000 --> 00:07:30.000]  隨時隨在
[00:07:30.000 --> 00:07:32.000]  我都得了被決
[00:07:32.000 --> 00:07:36.000]  我靠著那家給我力量的
[00:07:36.000 --> 00:07:38.000]  凡事都能做
[00:07:38.000 --> 00:07:39.000]  首先
[00:07:39.000 --> 00:07:44.000]  保羅要我們學會的第一樣功課就是自足
[00:07:44.000 --> 00:07:47.000]  保羅在第十節一開始就說到
[00:07:47.000 --> 00:07:50.000]  我要靠主大大的喜樂
[00:07:50.000 --> 00:07:54.000]  究竟保羅為何這麼開心呢?
[00:07:54.000 --> 00:07:59.000]  原來當保羅在第二次宣教旅程中
[00:07:59.000 --> 00:08:03.000]  他離開馬其頓去到貼薩羅尼加的時候
[00:08:03.000 --> 00:08:07.000]  肥勒比教會曾經找人幫助過保羅
[00:08:07.000 --> 00:08:11.000]  可能在一些物質上供應過他
[00:08:11.000 --> 00:08:13.000]  但不知為何
[00:08:13.000 --> 00:08:17.000]  之後他就沒有再這樣幫助保羅
[00:08:17.000 --> 00:08:21.000]  所以當保羅在羅馬坐牢的時候
[00:08:21.000 --> 00:08:23.000]  他又再一次收到
[00:08:23.000 --> 00:08:28.000]  肥勒比教會托爾巴弗提送來的奉獻
[00:08:28.000 --> 00:08:31.000]  保羅非常開心
[00:08:31.000 --> 00:08:35.000]  這裡的開心起落到凱羅
[00:08:35.000 --> 00:08:37.000]  希利文
[00:08:37.000 --> 00:08:41.000]  這個原文形容為Megalos
[00:08:41.000 --> 00:08:42.000]  Megalos
[00:08:42.000 --> 00:08:44.000]  Mega
[00:08:44.000 --> 00:08:46.000]  大家想起什麼?
[00:08:46.000 --> 00:08:48.000]  大
[00:08:48.000 --> 00:08:49.000]  非常好
[00:08:49.000 --> 00:08:52.000]  我想起九龍灣的Mega Box
[00:08:52.000 --> 00:08:56.000]  或者最近很熱門的
[00:08:56.000 --> 00:08:58.000]  有沒有人認識?
[00:08:58.000 --> 00:09:00.000]  和屋和屋那個
[00:09:00.000 --> 00:09:03.000]  所以Megalos
[00:09:03.000 --> 00:09:05.000]  正如剛才所說
[00:09:05.000 --> 00:09:09.000]  是非常大、超大、超大的開心
[00:09:09.000 --> 00:09:13.000]  不過保羅不想他們誤會
[00:09:13.000 --> 00:09:16.000]  保羅這麼使喚
[00:09:16.000 --> 00:09:18.000]  他是不是貪心
[00:09:18.000 --> 00:09:21.000]  因為收到禮物才這麼開心
[00:09:21.000 --> 00:09:23.000]  保羅這麼開心
[00:09:23.000 --> 00:09:27.000]  是因為他見到肥勒比的弟兄姊妹
[00:09:27.000 --> 00:09:29.000]  經常想起他
[00:09:29.000 --> 00:09:31.000]  和很關心他
[00:09:31.000 --> 00:09:34.000]  不過最重要的是保羅說他
[00:09:34.000 --> 00:09:38.000]  因為他學會了知足
[00:09:38.000 --> 00:09:40.000]  第十一節知足
[00:09:40.000 --> 00:09:43.000]  原文是一個形容詞
[00:09:43.000 --> 00:09:47.000]  是由自己和滿足加在一起
[00:09:47.000 --> 00:09:50.000]  就變成自己有滿足
[00:09:50.000 --> 00:09:54.000]  或者自己很足夠的意思
[00:09:54.000 --> 00:09:57.000]  原來能不能夠知足的關鍵
[00:09:57.000 --> 00:10:01.000]  是自己是否覺得很滿足
[00:10:01.000 --> 00:10:04.000]  保羅說這句話的意思
[00:10:04.000 --> 00:10:09.000]  是說他以前其實沒有這種知足的感覺
[00:10:09.000 --> 00:10:11.000]  他不是天生就有的
[00:10:11.000 --> 00:10:13.000]  他現在有
[00:10:13.000 --> 00:10:15.000]  因為他學會了
[00:10:15.000 --> 00:10:22.000]  在某程度上人本來就不是很會知足
[00:10:22.000 --> 00:10:25.000]  有一天有一個小朋友
[00:10:25.000 --> 00:10:30.000]  他蹲在路邊大哭
[00:10:30.000 --> 00:10:34.000]  有一個途人他見到
[00:10:34.000 --> 00:10:37.000]  就問小朋友什麼事
[00:10:37.000 --> 00:10:40.000]  為什麼哭得這麼傷心
[00:10:40.000 --> 00:10:43.000]  小朋友就回答他
[00:10:43.000 --> 00:10:46.000]  他剛才不小心掉了十元
[00:10:46.000 --> 00:10:49.000]  掉進了坑渠裡
[00:10:49.000 --> 00:10:51.000]  那個人見到他哭得這麼傷心
[00:10:51.000 --> 00:10:52.000]  於是就說
[00:10:52.000 --> 00:10:55.000]  我在袋子裡給你十元
[00:10:55.000 --> 00:10:58.000]  誰知道小朋友收到十元之後
[00:10:58.000 --> 00:11:00.000]  哭得更傷心
[00:11:00.000 --> 00:11:02.000]  那個人就很不明白
[00:11:02.000 --> 00:11:03.000]  就問他
[00:11:03.000 --> 00:11:06.000]  我剛才不是給了你十元嗎
[00:11:06.000 --> 00:11:08.000]  為什麼還哭
[00:11:08.000 --> 00:11:10.000]  小朋友哭著就說
[00:11:10.000 --> 00:11:12.000]  如果我沒有丟掉這十元
[00:11:12.000 --> 00:11:15.000]  我會有二十元
[00:11:15.000 --> 00:11:20.000]  我猜人類天性就是不知足
[00:11:20.000 --> 00:11:23.000]  無論三歲還是八十歲
[00:11:23.000 --> 00:11:27.000]  人都要趨向要多一點
[00:11:27.000 --> 00:11:30.000]  知足可以說是一種人生的態度
[00:11:30.000 --> 00:11:32.000]  對於大部分人來說
[00:11:32.000 --> 00:11:35.000]  真的很需要去學習
[00:11:35.000 --> 00:11:38.000]  對於保羅來說也是一樣
[00:11:38.000 --> 00:11:42.000]  他本來就不懂得知足
[00:11:42.000 --> 00:11:45.000]  他也是學回來的
[00:11:45.000 --> 00:11:49.000]  保羅在第十二節用了兩個對比
[00:11:49.000 --> 00:11:52.000]  去形象化他的境況
[00:11:52.000 --> 00:11:55.000]  他說一個是悲戰
[00:11:55.000 --> 00:11:57.000]  一個是豐富
[00:11:57.000 --> 00:11:59.000]  其實兩個加起來
[00:11:59.000 --> 00:12:03.000]  就是指生活每一個層面
[00:12:03.000 --> 00:12:07.000]  保羅說他能夠在不同的環境
[00:12:07.000 --> 00:12:13.000]  無論是順境、逆境、貧或富的時刻
[00:12:13.000 --> 00:12:15.000]  他都能夠知足
[00:12:15.000 --> 00:12:18.000]  你可以這樣說
[00:12:18.000 --> 00:12:21.000]  保羅可以說是見慣大場面
[00:12:21.000 --> 00:12:23.000]  有什麼他沒有經歷過
[00:12:23.000 --> 00:12:25.000]  他試過坐牢
[00:12:25.000 --> 00:12:28.000]  試過被鞭打
[00:12:28.000 --> 00:12:30.000]  被棍毆
[00:12:30.000 --> 00:12:32.000]  被石頭扔
[00:12:32.000 --> 00:12:34.000]  捱過餓
[00:12:34.000 --> 00:12:36.000]  但他也試過很多粉絲
[00:12:36.000 --> 00:12:38.000]  不是封他為教主
[00:12:38.000 --> 00:12:40.000]  而是封他為神
[00:12:40.000 --> 00:12:43.000]  他也享受過特別的優惠
[00:12:43.000 --> 00:12:45.000]  特別的待遇
[00:12:45.000 --> 00:12:47.000]  很尊貴的服侍
[00:12:47.000 --> 00:12:51.000]  他的人生可以說充滿著傳奇
[00:12:51.000 --> 00:12:53.000]  起起跌跌
[00:12:53.000 --> 00:12:55.000]  高高低低
[00:12:55.000 --> 00:12:58.000]  所謂順境知足是怎樣
[00:12:58.000 --> 00:13:00.000]  容易一點
[00:13:00.000 --> 00:13:02.000]  逆境知足又怎樣
[00:13:02.000 --> 00:13:04.000]  很難
[00:13:04.000 --> 00:13:10.000]  當我們面對失業、失學、失婚
[00:13:10.000 --> 00:13:12.000]  失業失敗
[00:13:12.000 --> 00:13:14.000]  還有很多失的
[00:13:14.000 --> 00:13:16.000]  伴侶失信
[00:13:16.000 --> 00:13:17.000]  家庭破裂
[00:13:17.000 --> 00:13:19.000]  甚至走投無路
[00:13:19.000 --> 00:13:22.000]  你可能說沒那麼大件事
[00:13:22.000 --> 00:13:25.000]  就算不是那麼大件事
[00:13:25.000 --> 00:13:29.000]  我們可能都面對生活中的一些不如意
[00:13:29.000 --> 00:13:33.000]  例如有很多朋友都說
[00:13:33.000 --> 00:13:35.000]  我可以賺到錢
[00:13:35.000 --> 00:13:39.000]  但又不夠讓我提早退休
[00:13:39.000 --> 00:13:42.000]  又不夠買到房子
[00:13:42.000 --> 00:13:44.000]  雞碎那麼多
[00:13:44.000 --> 00:13:47.000]  打工仔又不夠高級
[00:13:47.000 --> 00:13:50.000]  上面又受上司的欺壓
[00:13:50.000 --> 00:13:53.000]  下面又要受下屬的氣
[00:13:53.000 --> 00:13:56.000]  有兒有女你以為很好嗎
[00:13:56.000 --> 00:14:00.000]  但個個都說自己養自己都很慢
[00:14:00.000 --> 00:14:03.000]  都不好意思叫他養你
[00:14:03.000 --> 00:14:07.000]  我代長輩說
[00:14:07.000 --> 00:14:09.000]  例如突如其來的病
[00:14:09.000 --> 00:14:11.000]  打亂你的人生
[00:14:11.000 --> 00:14:15.000]  這些境況你未必去到死人暗樓
[00:14:15.000 --> 00:14:20.000]  但可能都令我們很無奈很灰心
[00:14:20.000 --> 00:14:22.000]  我們還可不可以說
[00:14:22.000 --> 00:14:25.000]  我們能夠靠主知足
[00:14:25.000 --> 00:14:29.000]  我們可不可以仍然感謝神
[00:14:29.000 --> 00:14:32.000]  今天我們可以用什麼心態
[00:14:32.000 --> 00:14:36.000]  去面對我們這些環境呢
[00:14:36.000 --> 00:14:38.000]  保羅學會知足
[00:14:38.000 --> 00:14:40.000]  不是因為他很厲害
[00:14:40.000 --> 00:14:43.000]  他有堅毅的鬥志
[00:14:43.000 --> 00:14:46.000]  或者他非常努力
[00:14:46.000 --> 00:14:47.000]  不是
[00:14:47.000 --> 00:14:52.000]  原來他都是一步一步被神引導
[00:14:52.000 --> 00:14:56.000]  他都經歷了不少眼淚和辛酸
[00:14:56.000 --> 00:14:57.000]  他才學到
[00:14:57.000 --> 00:15:00.000]  保羅教道信徒一句
[00:15:00.000 --> 00:15:03.000]  「靠著那家給我力量的
[00:15:03.000 --> 00:15:05.000]  凡事都能做」
[00:15:05.000 --> 00:15:09.000]  這就是他知足的秘訣
[00:15:09.000 --> 00:15:11.000]  可能你會說
[00:15:11.000 --> 00:15:14.000]  他是保羅
[00:15:14.000 --> 00:15:16.000]  他當然做到
[00:15:16.000 --> 00:15:18.000]  我什麼?我是平民百姓
[00:15:18.000 --> 00:15:20.000]  普通基督徒
[00:15:20.000 --> 00:15:23.000]  還是平信徒那種
[00:15:23.000 --> 00:15:26.000]  但保羅其實他又不是超人
[00:15:26.000 --> 00:15:29.000]  他沒有什麼超能力
[00:15:29.000 --> 00:15:32.000]  他之所以有這份力量
[00:15:32.000 --> 00:15:35.000]  他是傳來基督的力量
[00:15:35.000 --> 00:15:40.000]  這裡說的力量不是自然而有的
[00:15:40.000 --> 00:15:41.000]  是神給他的
[00:15:41.000 --> 00:15:44.000]  是神加力量的
[00:15:44.000 --> 00:15:48.000]  加力量這個詞語是一個現在的事態
[00:15:48.000 --> 00:15:52.000]  就是代表神不斷地加力量
[00:15:52.000 --> 00:15:55.000]  他才能夠撐下去
[00:15:55.000 --> 00:15:58.000]  而「靠著基督」是什麼意思呢?
[00:15:58.000 --> 00:16:00.000]  就是因著信
[00:16:00.000 --> 00:16:03.000]  我們能夠和基督聯合
[00:16:03.000 --> 00:16:07.000]  在基督裡面得到他的公認
[00:16:07.000 --> 00:16:10.000]  同時也接受他的帶領
[00:16:10.000 --> 00:16:12.000]  也信服他的引導
[00:16:12.000 --> 00:16:14.000]  這裡的「凡事」
[00:16:14.000 --> 00:16:17.000]  其實就是和上一節一切事
[00:16:17.000 --> 00:16:19.000]  上面說了很多警方的
[00:16:19.000 --> 00:16:22.000]  飽足、飢餓、有餘、缺乏
[00:16:22.000 --> 00:16:27.000]  說的「任何警方」是同一個字
[00:16:27.000 --> 00:16:29.000]  而「凡事」也能作
[00:16:29.000 --> 00:16:31.000]  不是說你什麼都做得到
[00:16:31.000 --> 00:16:36.000]  而是我們能夠適應任何的環境
[00:16:36.000 --> 00:16:38.000]  任何的警方
[00:16:38.000 --> 00:16:39.000]  簡單來說
[00:16:39.000 --> 00:16:41.000]  我們全句就是
[00:16:41.000 --> 00:16:47.000]  當我們願意靠著次能力給我們的基督的時候
[00:16:47.000 --> 00:16:50.000]  我們就能夠適應人生裡面
[00:16:50.000 --> 00:16:52.000]  任何的警方
[00:16:52.000 --> 00:16:53.000]  安然生活
[00:16:53.000 --> 00:16:56.000]  我們能夠學會知足
[00:16:56.000 --> 00:16:57.000]  我記得幾年前
[00:16:57.000 --> 00:17:02.000]  我家的大門的鎖壞了
[00:17:02.000 --> 00:17:04.000]  我被困屋內
[00:17:04.000 --> 00:17:06.000]  出不了門
[00:17:06.000 --> 00:17:08.000]  平時鎖
[00:17:08.000 --> 00:17:10.000]  我回家的時候
[00:17:10.000 --> 00:17:12.000]  都覺得有點神神的
[00:17:12.000 --> 00:17:15.000]  很大力才能關上
[00:17:15.000 --> 00:17:17.000]  以為很簡單
[00:17:17.000 --> 00:17:20.000]  會不會有東西卡住
[00:17:20.000 --> 00:17:24.000]  就想用自己的辦法去打開這道門
[00:17:24.000 --> 00:17:26.000]  於是就搖啊
[00:17:26.000 --> 00:17:27.000]  叫啊
[00:17:27.000 --> 00:17:30.000]  然後就把鎖打破
[00:17:30.000 --> 00:17:31.000]  這樣吧
[00:17:31.000 --> 00:17:32.000]  真的很暴力
[00:17:32.000 --> 00:17:34.000]  不好意思
[00:17:34.000 --> 00:17:36.000]  弄了很久都開不了
[00:17:36.000 --> 00:17:39.000]  然後大家猜猜最後是怎樣
[00:17:39.000 --> 00:17:43.000]  對了
[00:17:43.000 --> 00:17:44.000]  不是有鎖匙
[00:17:44.000 --> 00:17:45.000]  鎖匙沒有用
[00:17:45.000 --> 00:17:49.000]  這個世界有開鎖佬
[00:17:49.000 --> 00:17:52.000]  不用兩分鐘就開了
[00:17:52.000 --> 00:17:55.000]  在我們生活上遇到難題的時候
[00:17:55.000 --> 00:17:57.000]  除了開鎖
[00:17:57.000 --> 00:17:59.000]  我們習慣用自己的方法
[00:17:59.000 --> 00:18:01.000]  或者自己的能力
[00:18:01.000 --> 00:18:03.000]  去解決我們的問題
[00:18:03.000 --> 00:18:06.000]  因為我們覺得自己可以
[00:18:06.000 --> 00:18:09.000]  但其實很重要的是
[00:18:09.000 --> 00:18:14.000]  我們有沒有去找神去幫助我們
[00:18:14.000 --> 00:18:16.000]  去放手依靠祂
[00:18:16.000 --> 00:18:19.000]  去面對任何的情況呢
[00:18:19.000 --> 00:18:21.000]  我們經常說
[00:18:21.000 --> 00:18:22.000]  神是我們的力量
[00:18:22.000 --> 00:18:24.000]  是我們的幫助
[00:18:24.000 --> 00:18:26.000]  我們是不是真的這樣
[00:18:26.000 --> 00:18:29.000]  每天這樣去過呢
[00:18:29.000 --> 00:18:33.000]  當我們有解決不了的難題
[00:18:33.000 --> 00:18:37.000]  當我們人際關係上出現一些張力
[00:18:37.000 --> 00:18:40.000]  當我們在人生的低谷
[00:18:40.000 --> 00:18:44.000]  或者當我們都不知道前路應該怎樣的時候
[00:18:44.000 --> 00:18:47.000]  我們可以試一下依靠神
[00:18:47.000 --> 00:18:50.000]  我們要等候神
[00:18:50.000 --> 00:18:54.000]  我們試一下不是用自己的方法去解決
[00:18:54.000 --> 00:18:57.000]  或者我們試一下向神禱告
[00:18:57.000 --> 00:18:59.000]  交託給祂
[00:18:59.000 --> 00:19:03.000]  求神給我們力量去面對這些處境
[00:19:03.000 --> 00:19:09.000]  相信我們就能慢慢學習到知足這個功課
[00:19:09.000 --> 00:19:11.000]  接下來我們一起去讀
[00:19:11.000 --> 00:19:14.000]  四章十四至二十節
[00:19:14.000 --> 00:19:20.000]  然而,你們和我同受患難原是美是
[00:19:20.000 --> 00:19:22.000]  肥辣比人啊!
[00:19:22.000 --> 00:19:27.000]  你們也知道我初傳福音來了馬其頓的時候
[00:19:27.000 --> 00:19:30.000]  論到受受的事
[00:19:30.000 --> 00:19:32.000]  除了你們以外
[00:19:32.000 --> 00:19:35.000]  並沒有別的教會供給我
[00:19:35.000 --> 00:19:38.000]  就是我在帖撒羅尼加
[00:19:38.000 --> 00:19:42.000]  你們也一次兩次地打發人
[00:19:42.000 --> 00:19:44.000]  供給我的需用
[00:19:44.000 --> 00:19:47.000]  我並不求什麼葵送
[00:19:47.000 --> 00:19:52.000]  所求的就是你們的果子漸漸增多
[00:19:52.000 --> 00:19:54.000]  歸在你們的帳上
[00:19:54.000 --> 00:19:59.000]  但我樣樣都有並且有餘
[00:19:59.000 --> 00:20:00.000]  我已經充足
[00:20:00.000 --> 00:20:05.000]  因我從以巴忽提受了你們的葵送
[00:20:05.000 --> 00:20:08.000]  當作極美的香氣
[00:20:08.000 --> 00:20:12.000]  為神所收納所喜悅的祭物
[00:20:12.000 --> 00:20:16.000]  我的神必照他榮耀的豐富
[00:20:16.000 --> 00:20:18.000]  在基督耶穌裡
[00:20:18.000 --> 00:20:22.000]  一切所需用的都充足
[00:20:22.000 --> 00:20:25.000]  願榮耀歸給我們的父神
[00:20:25.000 --> 00:20:28.000]  直到永永遠遠
[00:20:28.000 --> 00:20:29.000]  阿們
[00:20:29.000 --> 00:20:35.000]  接下來保羅要我們學會的第二樣功課就是滿足
[00:20:35.000 --> 00:20:39.000]  保羅說到他滿足的原因
[00:20:39.000 --> 00:20:42.000]  就是看到弟兄姊妹的長進
[00:20:42.000 --> 00:20:46.000]  保羅回憶他離開馬其頓之後
[00:20:46.000 --> 00:20:52.000]  只剩下肥立比教會的弟兄姊妹支持他
[00:20:52.000 --> 00:20:54.000]  供應他的需要
[00:20:54.000 --> 00:20:58.000]  所以保羅是非常感激他們的
[00:20:58.000 --> 00:21:02.000]  因為他們從頭到尾都一樣慷慨
[00:21:02.000 --> 00:21:05.000]  不像其他教會那樣
[00:21:05.000 --> 00:21:07.000]  在那時候可能落井下石
[00:21:07.000 --> 00:21:11.000]  反而令到保羅更加不開心
[00:21:11.000 --> 00:21:17.000]  肥立比的信徒可以說是和保羅有難同當
[00:21:17.000 --> 00:21:20.000]  雖然他們那麼關心保羅
[00:21:20.000 --> 00:21:25.000]  但保羅看重又不是因為物質上的供應
[00:21:25.000 --> 00:21:29.000]  而是他看到弟兄姊妹生命的成長
[00:21:29.000 --> 00:21:32.000]  生命的長進而他很開心
[00:21:32.000 --> 00:21:38.000]  他對信徒的期望是他們能夠多結果子
[00:21:38.000 --> 00:21:45.000]  在這裡的果子是指一些利益或者收穫的意思
