
[00:00:00.000 --> 00:00:04.400]  讓我們今天能夠可以在風雨之中回來
[00:06:00.600 --> 00:06:02.400]  要到幾時呢
[00:06:02.400 --> 00:06:05.600]  我的仇敵升高壓制我
[00:06:05.600 --> 00:06:07.600]  要到幾時呢
[00:06:07.600 --> 00:06:08.600]  耶和華
[00:06:08.600 --> 00:06:10.000]  我的神啊
[00:06:10.000 --> 00:06:12.000]  求祢看顧我
[00:06:12.000 --> 00:06:13.400]  應允我
[00:06:13.400 --> 00:06:16.200]  求祢使我眼目明亮
[00:06:16.200 --> 00:06:19.200]  免得我沉睡至死
[00:06:19.200 --> 00:06:21.200]  免得我的仇敵說
[00:06:21.200 --> 00:06:23.200]  我升了他
[00:06:23.200 --> 00:06:27.800]  免得我的人在我動搖的時候起落
[00:06:27.800 --> 00:06:30.600]  但我倚靠祢的慈愛
[00:06:30.600 --> 00:06:34.000]  我的心因祢的救恩快樂
[00:06:34.000 --> 00:06:36.800]  我要向耶和華歌唱
[00:06:36.800 --> 00:06:40.600]  因祂厚厚地恩待我
[00:06:40.600 --> 00:06:42.600]  雖然這篇詩只有六節
[00:06:42.600 --> 00:06:44.600]  但我分開了三個段落
[00:06:44.600 --> 00:06:46.600]  第一個段落
[00:06:46.600 --> 00:06:47.600]  我給了主題
[00:06:47.600 --> 00:06:49.600]  困境中的疑惑
[00:06:49.600 --> 00:06:51.600]  確實
[00:06:51.600 --> 00:06:53.600]  大衛在第一二節裡
[00:06:53.600 --> 00:06:55.600]  問了上帝四次
[00:06:55.600 --> 00:06:57.600]  要到幾時呢
[00:06:57.600 --> 00:06:59.600]  他欣著
[00:06:59.600 --> 00:07:02.600]  下面那三個困苦痛苦
[00:07:02.600 --> 00:07:05.400]  不斷向神發出哀訴
[00:07:05.400 --> 00:07:07.200]  似乎這個痛苦
[00:07:07.200 --> 00:07:09.200]  已經維持了一段很長的時間
[00:07:09.200 --> 00:07:10.800]  所以大衛會問
[00:07:10.800 --> 00:07:13.200]  難道要到永遠嗎
[00:07:13.200 --> 00:07:14.800]  要到永恆嗎
[00:07:14.800 --> 00:07:16.800]  似乎已經去到一個
[00:07:16.800 --> 00:07:17.800]  臨界點
[00:07:17.800 --> 00:07:20.400]  去到已經不可以再忍受的地步
[00:07:20.400 --> 00:07:23.400]  究竟大衛面對著一個什麼樣的痛苦呢
[00:07:23.400 --> 00:07:26.400]  要到幾時呢
[00:07:26.400 --> 00:07:29.400]  原來大衛心裡最大的痛苦
[00:07:29.400 --> 00:07:31.400]  最大的難受
[00:07:31.400 --> 00:07:35.400]  是神轉念不顧他
[00:07:35.400 --> 00:07:37.800]  神轉念不顧他
[00:07:37.800 --> 00:07:40.800]  是說到神好像忘記了他
[00:07:40.800 --> 00:07:42.800]  忘記了他
[00:07:42.800 --> 00:07:45.800]  甚至乎刻意離開他
[00:07:45.800 --> 00:07:47.800]  而且大衛會覺得
[00:07:47.800 --> 00:07:51.800]  是不是上帝已經完完全全忘記了他
[00:07:51.800 --> 00:07:52.800]  不理他的禱告
[00:07:52.800 --> 00:07:54.800]  他好像落在一個深淵裡
[00:07:54.800 --> 00:07:55.800]  他問上帝
[00:07:55.800 --> 00:07:57.800]  為什麼你要這樣對我
[00:07:57.800 --> 00:07:59.800]  要到幾時呢
[00:07:59.800 --> 00:08:01.800]  那種孤單感
[00:08:01.800 --> 00:08:04.800]  那種好像被全世界都遺棄
[00:08:04.800 --> 00:08:05.800]  這種感覺
[00:08:05.800 --> 00:08:09.800]  令他落入一個痛苦的裡面
[00:08:09.800 --> 00:08:10.800]  很多時候
[00:08:10.800 --> 00:08:11.800]  在我們屬靈生命裡
[00:08:11.800 --> 00:08:14.800]  我們都會好像大衛這樣去問上帝
[00:08:14.800 --> 00:08:16.800]  你在哪裡啊
[00:08:16.800 --> 00:08:18.800]  你是不是不理我了
[00:08:18.800 --> 00:08:20.800]  你是不是忘記了我了
[00:08:20.800 --> 00:08:23.800]  當我們感受不到神的幫助的時候
[00:08:23.800 --> 00:08:27.800]  我們總是會傾向用自己的方法
[00:08:27.800 --> 00:08:29.800]  去解決我們眼前的問題
[00:08:29.800 --> 00:08:31.800]  正正因為這樣
[00:08:31.800 --> 00:08:33.800]  也帶給大衛另一個痛苦
[00:08:33.800 --> 00:08:37.800]  就是心裡就算而帶來的痛苦
[00:08:37.800 --> 00:08:41.800]  詩人說他心裡就算終日受苦
[00:08:41.800 --> 00:08:43.800]  他的意思就是
[00:08:43.800 --> 00:08:44.800]  他不斷在想
[00:08:44.800 --> 00:08:46.800]  可能是想為什麼神不理他
[00:08:46.800 --> 00:08:48.800]  為什麼神放棄了他
[00:08:48.800 --> 00:08:51.800]  又或者是他不斷在想
[00:08:51.800 --> 00:08:53.800]  他現在面對的困境
[00:08:53.800 --> 00:08:54.800]  艱難
[00:08:54.800 --> 00:08:57.800]  可以用什麼方法去解決
[00:08:57.800 --> 00:08:59.800]  但是他越想
[00:08:59.800 --> 00:09:01.800]  就越帶來更多的受苦
[00:09:01.800 --> 00:09:03.800]  就好像我們很多時候
[00:09:03.800 --> 00:09:05.800]  我們都會為了一些困難
[00:09:05.800 --> 00:09:07.800]  一些不滿
[00:09:07.800 --> 00:09:10.800]  或者我們一些人際關係的問題
[00:09:10.800 --> 00:09:11.800]  我們不斷去想問題
[00:09:11.800 --> 00:09:14.800]  不斷去想一些解決方法
[00:09:14.800 --> 00:09:17.800]  或者我們就會陷入一個負面的思想裡面
[00:09:17.800 --> 00:09:21.800]  好像一個漩渦裡面滾來滾去
[00:09:21.800 --> 00:09:23.800]  或者我們經常都會問
[00:09:23.800 --> 00:09:25.800]  上帝為什麼你不按照我的心意
[00:09:25.800 --> 00:09:28.800]  去做那件事情
[00:09:28.800 --> 00:09:32.800]  去成就我心裡想的解決問題
[00:09:32.800 --> 00:09:35.800]  但是當我們不斷去想的時候
[00:09:35.800 --> 00:09:38.800]  其實正正影響著我們的精神健康
[00:09:38.800 --> 00:09:40.800]  我們都會覺得
[00:09:40.800 --> 00:09:42.800]  好像已經再沒有出路了
[00:09:42.800 --> 00:09:44.800]  我們已經去到絕路一樣
[00:09:44.800 --> 00:09:45.800]  但是
[00:09:45.800 --> 00:09:48.800]  是不是神照著我們的方法
[00:09:48.800 --> 00:09:50.800]  去答應我們的祈禱
[00:09:50.800 --> 00:09:52.800]  就一定是最好呢
[00:09:52.800 --> 00:09:55.800]  最近在網上我看到一個預渡故事
[00:09:55.800 --> 00:09:57.800]  我覺得都很有提醒
[00:09:57.800 --> 00:10:00.800]  他說有一次有一個著名的港元
[00:10:00.800 --> 00:10:03.800]  要去一個地區裡面主領一個報道會
[00:10:03.800 --> 00:10:05.800]  通常主領報道會之前
[00:10:05.800 --> 00:10:08.800]  我們都會說求神給我們一個合宜的天氣
[00:10:08.800 --> 00:10:11.800]  去令到這個報道會可以順利的進行
[00:10:11.800 --> 00:10:13.800]  但是可惜報道會當日
[00:10:13.800 --> 00:10:16.800]  下了一場很大很大的雨
[00:10:16.800 --> 00:10:19.800]  於是那個港元就在問上帝
[00:10:19.800 --> 00:10:20.800]  上帝你都不聽禱告的
[00:10:20.800 --> 00:10:23.800]  為什麼會下這麼大的雨
[00:10:23.800 --> 00:10:25.800]  但是事實原來不是這樣的
[00:10:25.800 --> 00:10:27.800]  當地的駐台牧師就跟他說
[00:10:27.800 --> 00:10:30.800]  幸好神沒有聽你的禱告
[00:10:30.800 --> 00:10:33.800]  因為這裡全部都是漁夫
[00:10:33.800 --> 00:10:34.800]  正正因為下這麼大的雨
[00:10:34.800 --> 00:10:36.800]  所以他們出不了海
[00:10:36.800 --> 00:10:39.800]  才能夠來聽你的報道會
[00:10:39.800 --> 00:10:41.800]  可能有時候
[00:10:41.800 --> 00:10:43.800]  神不聽我們的禱告
[00:10:43.800 --> 00:10:46.800]  都是為了我們的好處
[00:10:46.800 --> 00:10:48.800]  但是我們願不願意
[00:10:48.800 --> 00:10:49.800]  有這份的等候
[00:10:49.800 --> 00:10:51.800]  有這份的堅持
[00:10:51.800 --> 00:10:54.800]  有時候我們和神的關係
[00:10:54.800 --> 00:10:56.800]  好像是一些微信主
[00:10:56.800 --> 00:10:58.800]  和一些偶像的關係
[00:10:58.800 --> 00:11:00.800]  我們有事就去求祂
[00:11:00.800 --> 00:11:02.800]  希望祂成就
[00:11:02.800 --> 00:11:05.800]  好像一個品臣的狀態裡面
[00:11:05.800 --> 00:11:06.800]  但是忘記了
[00:11:06.800 --> 00:11:09.800]  神自己是清楚知道我們的需要
[00:11:09.800 --> 00:11:11.800]  知道我們的好處
[00:11:11.800 --> 00:11:14.800]  祂不照我們的心意去成就
[00:11:14.800 --> 00:11:16.800]  或者拿走我們的苦難
[00:11:16.800 --> 00:11:19.800]  其實是為了我們的好處
[00:11:19.800 --> 00:11:21.800]  但是有時候我們偏偏
[00:11:21.800 --> 00:11:23.800]  就用自己的方法
[00:11:23.800 --> 00:11:25.800]  去做我們自己的事情
[00:11:25.800 --> 00:11:27.800]  去解決我們眼前的困難
[00:11:27.800 --> 00:11:30.800]  以致我們會終日的受苦
[00:11:30.800 --> 00:11:32.800]  第三方面
[00:11:32.800 --> 00:11:34.800]  就是受敵加給他
[00:11:34.800 --> 00:11:36.800]  大衛的痛苦
[00:11:36.800 --> 00:11:38.800]  第二節我們說到
[00:11:38.800 --> 00:11:41.800]  我的受敵升高壓制我
[00:11:41.800 --> 00:11:42.800]  究竟受敵是誰呢
[00:11:42.800 --> 00:11:44.800]  大衛沒有在這裡說得很清楚
[00:11:44.800 --> 00:11:46.800]  不過有可能
[00:11:46.800 --> 00:11:49.800]  一定是一件很大的災難
[00:11:49.800 --> 00:11:50.800]  被掃羅追殺
[00:11:50.800 --> 00:11:54.800]  或者是面對生命受到威脅
[00:11:54.800 --> 00:11:56.800]  以致他覺得
[00:11:56.800 --> 00:11:58.800]  真的不能夠再可以
[00:11:58.800 --> 00:12:00.800]  自己可以承受得到
[00:12:00.800 --> 00:12:02.800]  因而他要轉向神
[00:12:02.800 --> 00:12:03.800]  去大聲去問上帝
[00:12:03.800 --> 00:12:05.800]  神啊 你在哪裡
[00:12:05.800 --> 00:12:08.800]  如果你不聽我禱告
[00:12:08.800 --> 00:12:11.800]  我的敵人就會升高壓制我
[00:12:11.800 --> 00:12:13.800]  原來當我們在困境裡面
[00:12:13.800 --> 00:12:15.800]  我們總是覺得
[00:12:15.800 --> 00:12:16.800]  所有的事情
[00:12:16.800 --> 00:12:18.800]  都好像變成我們的敵人
[00:12:18.800 --> 00:12:20.800]  可能是職場上的同事
[00:12:20.800 --> 00:12:22.800]  一些說話
[00:12:22.800 --> 00:12:24.800]  又或者是小組裡面
[00:12:24.800 --> 00:12:26.800]  一些組員的反應
[00:12:26.800 --> 00:12:28.800]  又或者是我們身體
[00:12:28.800 --> 00:12:31.800]  總是有大大小小不同的痛症
[00:12:31.800 --> 00:12:32.800]  這些都成為了
[00:12:32.800 --> 00:12:35.800]  我們生命裡面的敵人
[00:12:35.800 --> 00:12:36.800]  我們都會覺得
[00:12:36.800 --> 00:12:39.800]  好像被他勝過了
[00:12:39.800 --> 00:12:41.800]  但是我們有時候會想
[00:12:41.800 --> 00:12:43.800]  原來當我們面對
[00:12:43.800 --> 00:12:45.800]  這些狀況裡面
[00:12:45.800 --> 00:12:46.800]  我們仍然要去禱告
[00:12:46.800 --> 00:12:48.800]  不要放棄
[00:12:48.800 --> 00:12:52.800]  是因為神仍然聽我們的禱告
[00:12:52.800 --> 00:12:54.800]  去到這一節的
[00:12:54.800 --> 00:12:56.800]  最後這一節的默想
[00:12:56.800 --> 00:12:58.800]  我想有一些時間
[00:12:58.800 --> 00:13:00.800]  給大家一些默想的時候
[00:13:00.800 --> 00:13:02.800]  試想一下
[00:13:02.800 --> 00:13:04.800]  在過去或者近期
[00:13:04.800 --> 00:13:06.800]  你有沒有像大衛這樣的處境
[00:13:06.800 --> 00:13:09.800]  覺得上帝一直沒有聽你的禱告
[00:13:09.800 --> 00:13:12.800]  對神充滿了很多的疑惑
[00:13:12.800 --> 00:13:14.800]  給一分鐘來
[00:13:14.800 --> 00:13:16.800]  去想一想
[00:13:16.800 --> 00:13:17.800]  跟神說
[00:13:17.800 --> 00:13:18.800]  好像大衛那樣
[00:13:18.800 --> 00:13:19.800]  去問上帝
[00:13:19.800 --> 00:13:21.800]  你去了哪裡
[00:13:21.800 --> 00:13:22.800]  我要等你
[00:13:22.800 --> 00:13:24.800]  等到什麼時候呢
[00:13:24.800 --> 00:13:27.800]  由我們有一分鐘的時間
[00:13:27.800 --> 00:13:28.800]  去安靜
[00:13:28.800 --> 00:13:30.800]  向神傾心吐意
[00:13:30.800 --> 00:13:32.800]  神啊
[00:13:32.800 --> 00:13:34.800]  祢已經聽到我們向祢的呼求
[00:13:34.800 --> 00:13:37.800]  願祢垂聽我們的禱告
[00:13:37.800 --> 00:13:40.800]  來到第三、第四節
[00:13:40.800 --> 00:13:43.800]  大衛問完上帝
[00:13:43.800 --> 00:13:44.800]  你在哪裡
[00:13:44.800 --> 00:13:45.800]  我要等你
[00:13:45.800 --> 00:13:47.800]  等到什麼時候
[00:13:47.800 --> 00:13:49.800]  但是大衛在第三、第四節裡
[00:13:49.800 --> 00:13:51.800]  他沒有放棄
[00:13:51.800 --> 00:13:53.800]  他問上帝
[00:13:53.800 --> 00:13:57.800]  他向上帝發出一個呼求
[00:13:57.800 --> 00:13:58.800]  第三節裡說
[00:13:58.800 --> 00:14:00.800]  耶和華我的神啊
[00:14:00.800 --> 00:14:02.800]  求祢看顧我
[00:14:02.800 --> 00:14:03.800]  應允我
[00:14:03.800 --> 00:14:06.800]  求祢使我眼目明亮
[00:14:06.800 --> 00:14:09.800]  免得我沉睡至死
[00:14:09.800 --> 00:14:10.800]  免得我的仇敵說
[00:14:10.800 --> 00:14:12.800]  我性了他
[00:14:12.800 --> 00:14:17.800]  免得我的敵人在我動搖的時候起落
[00:14:17.800 --> 00:14:19.800]  來到第三、第四節
[00:14:19.800 --> 00:14:24.800]  大衛祈求神給他眼目明亮
[00:14:24.800 --> 00:14:28.800]  在這裡大衛有三個祈求
[00:14:28.800 --> 00:14:31.800]  祈求上帝看顧他
[00:14:31.800 --> 00:14:32.800]  應允他
[00:14:32.800 --> 00:14:36.800]  求神讓他眼目明亮
[00:14:36.800 --> 00:14:38.800]  雖然大衛去問上帝
[00:14:38.800 --> 00:14:40.800]  祢是不是不理我了
[00:14:40.800 --> 00:14:43.800]  祢是不是已經不再記得我了
[00:14:43.800 --> 00:14:46.800]  但是在這裡大衛沒有放棄禱告
[00:14:46.800 --> 00:14:48.800]  他繼續去呼求神
[00:14:48.800 --> 00:14:49.800]  他說神啊
[00:14:49.800 --> 00:14:51.800]  我的神啊
[00:14:51.800 --> 00:14:56.800]  他仍然和上帝保持緊密的關係
[00:14:56.800 --> 00:15:00.800]  以致到在這裡他求上帝看顧他
[00:15:00.800 --> 00:15:02.800]  看顧原來的意思有
[00:15:02.800 --> 00:15:06.800]  看待、注意、觀看、注視
[00:15:06.800 --> 00:15:08.800]  他很祈求神去觀看他
[00:15:08.800 --> 00:15:10.800]  注視他
[00:15:10.800 --> 00:15:11.800]  看他
[00:15:11.800 --> 00:15:13.800]  照顧他
[00:15:13.800 --> 00:15:15.800]  就好像回應第一節說
[00:15:15.800 --> 00:15:17.800]  神啊祢是不是掩面不顧我
[00:15:17.800 --> 00:15:19.800]  在這裡他仍然知道
[00:15:19.800 --> 00:15:23.800]  他仍然呼求神要去看顧他
[00:15:23.800 --> 00:15:28.800]  另外他也求上帝應允向他禱告
[00:15:28.800 --> 00:15:30.800]  應允他的呼求
[00:15:30.800 --> 00:15:34.800]  也在回應他一、二節裡那一連串的問題
[00:15:34.800 --> 00:15:36.800]  要等到何時
[00:15:36.800 --> 00:15:41.800]  他仍然帶著信心去求上帝應允他的禱告
[00:15:41.800 --> 00:15:44.800]  不要掩面不顧他
[00:15:44.800 --> 00:15:48.800]  斯人仍然知道上帝和他在一起
[00:15:48.800 --> 00:15:50.800]  第三方面
[00:15:50.800 --> 00:15:53.800]  大衛在這裡求神給他眼目明亮
[00:15:53.800 --> 00:15:55.800]  眼目明亮
[00:15:55.800 --> 00:15:59.800]  眼很多時候會指向生命力和活力的指標
[00:15:59.800 --> 00:16:02.800]  人如果有病眼睛都會昏暗
[00:16:02.800 --> 00:16:04.800]  當他恢復了光明的時候
[00:16:04.800 --> 00:16:06.800]  眼目就會變得光明
[00:16:06.800 --> 00:16:09.800]  確實眼是我們靈魂之窗
[00:16:09.800 --> 00:16:13.800]  有時候我們的眼睛確實可以告訴對方
[00:16:13.800 --> 00:16:15.800]  我們的精神狀態是怎樣
[00:16:15.800 --> 00:16:18.800]  我們都可以透過對方的眼目
[00:16:18.800 --> 00:16:23.800]  去認定對方究竟在一個什麼狀態裡
[00:16:23.800 --> 00:16:28.800]  當人在病患或者很大的失望裡
[00:16:28.800 --> 00:16:31.800]  眼裡充滿著很多的受苦
[00:16:31.800 --> 00:16:34.800]  和失去了那份力量
[00:16:34.800 --> 00:16:38.800]  也好像看不到上帝的同在
[00:16:38.800 --> 00:16:40.800]  就好像一二節裡
[00:16:40.800 --> 00:16:42.800]  大衛呼求神你在哪裡
[00:16:42.800 --> 00:16:44.800]  他看不到上帝的同在
[00:16:44.800 --> 00:16:45.800]  他在這裡
[00:16:45.800 --> 00:16:50.800]  求上帝讓他再一次看到上帝自己
[00:16:50.800 --> 00:16:54.800]  他的淑寧眼睛再一次被照亮
[00:16:54.800 --> 00:16:58.800]  就好像當他專注在自己的負面情緒裡
[00:16:58.800 --> 00:17:00.800]  有時候我們專注在自己的負面情緒裡
[00:17:00.800 --> 00:17:02.800]  我們都看不到上帝
[00:17:02.800 --> 00:17:07.800]  我們需要將我們的眼目轉向神的裡面
[00:17:07.800 --> 00:17:13.800]  就好像獵王記下六章15到17節
[00:17:13.800 --> 00:17:17.800]  那裡以利沙的僕人看到敵方很多千軍萬馬
