
[00:00:00.000 --> 00:00:02.440]  各位大姐姐妹平安
[00:04:04.480 --> 00:04:12.080]  我們就知道主每一次指出問題所在的時候
[00:04:12.080 --> 00:04:14.480]  都先說有禍了
[00:04:14.480 --> 00:04:20.680]  所以弟兄姊妹讓我們不要墮入十宗禍患
[00:04:20.680 --> 00:04:26.880]  我們要真的去警惕
[00:04:26.880 --> 00:04:30.080]  第一個密厄爾規條
[00:04:30.080 --> 00:04:32.080]  我們讀第四節
[00:04:32.080 --> 00:04:36.080]  他們把難丹的重擔捆起來
[00:04:36.080 --> 00:04:38.080]  擱在人的肩上
[00:04:38.080 --> 00:04:41.280]  但自己一個指頭也不肯動
[00:04:41.280 --> 00:04:43.080]  路加福音那裡說
[00:04:43.080 --> 00:04:48.280]  耶穌說這些律法師這樣做就是有禍了
[00:04:48.280 --> 00:04:51.080]  律法師剛才說了
[00:04:51.080 --> 00:04:56.280]  就是解釋向人傳遞律法的人
[00:04:56.280 --> 00:05:00.080]  這班律法師自命為律法的專家
[00:05:00.080 --> 00:05:03.080]  他們對上帝所頒布的妥拉
[00:05:03.080 --> 00:05:11.080]  訂了很多很繁瑣的解釋和新印的疑問
[00:05:11.080 --> 00:05:15.080]  這些規條成為了口頭遺傳
[00:05:15.080 --> 00:05:19.080]  後來這些口頭遺傳就被記錄在
[00:05:19.080 --> 00:05:26.080]  一本叫做「美士拿」的法典裡
[00:05:26.080 --> 00:05:30.080]  後來就有很多解釋
[00:05:30.080 --> 00:05:32.080]  拉比亞等等
[00:05:32.080 --> 00:05:37.080]  有很多研究就篇散成塔穆德
[00:05:37.080 --> 00:05:46.080]  現在猶太人時常用這個法典和解釋
[00:05:46.080 --> 00:05:52.080]  他們如何訂定這些繁瑣的條文
[00:05:52.080 --> 00:05:54.080]  或者禮儀的
[00:05:54.080 --> 00:05:59.080]  《出拉及記》20章就記載著10界
[00:05:59.080 --> 00:06:02.080]  其中第4節就說到
[00:06:02.080 --> 00:06:05.080]  當紀念安息日守為聖日
[00:06:05.080 --> 00:06:06.080]  6日可以工作
[00:06:06.080 --> 00:06:10.080]  但第7日任何人生畜都不可以工作
[00:06:10.080 --> 00:06:14.080]  要守這一日是安息日還是聖日
[00:06:14.080 --> 00:06:18.080]  律法師就基於這一條的誡命
[00:06:18.080 --> 00:06:21.080]  就要講明什麼是工作
[00:06:21.080 --> 00:06:24.080]  工作就不可以做
[00:06:24.080 --> 00:06:29.080]  例如在安息日裡固然不可以醫病
[00:06:29.080 --> 00:06:32.080]  不可以務農
[00:06:32.080 --> 00:06:34.080]  不可以餵生畜等等
[00:06:34.080 --> 00:06:35.080]  打水都不行
[00:06:35.080 --> 00:06:37.080]  打繩結都是工作
[00:06:37.080 --> 00:06:41.080]  還有如果在家裡多走二千蚤
[00:06:41.080 --> 00:06:44.080]  這樣到這樣是唯一蚤
[00:06:44.080 --> 00:06:47.080]  二千蚤大概90公尺
[00:06:47.080 --> 00:06:49.080]  即是90米
[00:06:49.080 --> 00:06:52.080]  如果是田徑那些
[00:06:52.080 --> 00:06:55.080]  一個圈是四分之一都不到
[00:06:55.080 --> 00:06:58.080]  如果走多了就是工作
[00:06:58.080 --> 00:07:03.080]  在現代的社會
[00:07:03.080 --> 00:07:06.080]  按電掣都是工作
[00:07:06.080 --> 00:07:10.080]  我一家去以色列旅行
[00:07:10.080 --> 00:07:12.080]  我們自己租車去
[00:07:12.080 --> 00:07:15.080]  雖然安息日沒有公共交通
[00:07:15.080 --> 00:07:17.080]  因為電掣都不能按
[00:07:17.080 --> 00:07:19.080]  怎麼開車呢
[00:07:19.080 --> 00:07:21.080]  沒有公共交通
[00:07:21.080 --> 00:07:23.080]  但是我們去玩
[00:07:23.080 --> 00:07:32.080]  然後去到台拉維夫酒店
[00:07:32.080 --> 00:07:35.080]  星期六的五點多
[00:07:35.080 --> 00:07:37.080]  但是安息日還沒過
[00:07:37.080 --> 00:07:41.080]  因為安息日是星期五下午六點
[00:07:41.080 --> 00:07:45.080]  到星期六下午六點日落的時間
[00:07:45.080 --> 00:07:49.080]  酒店大堂裡面就坐滿了人
[00:07:49.080 --> 00:07:52.080]  因為他們不能走多過二千蚤
[00:07:52.080 --> 00:07:56.080]  另外職員不會check in和check out
[00:07:56.080 --> 00:07:58.080]  因為是工作
[00:07:58.080 --> 00:08:02.080]  清潔阿姐都不會收拾房間
[00:08:02.080 --> 00:08:04.080]  於是坐滿人
[00:08:04.080 --> 00:08:06.080]  一到六點日落
[00:08:06.080 --> 00:08:07.080]  人們紛紛出動
[00:08:07.080 --> 00:08:10.080]  台拉維夫就大塞車
[00:08:10.080 --> 00:08:13.080]  有一次又是一個安息日
[00:08:13.080 --> 00:08:15.080]  星期六早上
[00:08:15.080 --> 00:08:21.080]  我在阿拉德一間酒店
[00:08:21.080 --> 00:08:23.080]  我忘記了那天是安息日
[00:08:23.080 --> 00:08:25.080]  我就坐電梯
[00:08:25.080 --> 00:08:27.080]  坐下去後
[00:08:27.080 --> 00:08:30.080]  老伯就跟我說
[00:08:30.080 --> 00:08:32.080]  我不會希伯來文
[00:08:32.080 --> 00:08:34.080]  我就不知道
[00:08:34.080 --> 00:08:37.080]  原來電梯層層停
[00:08:37.080 --> 00:08:39.080]  每一層自動開門
[00:08:39.080 --> 00:08:41.080]  然後等三分鐘
[00:08:41.080 --> 00:08:43.080]  自動關門
[00:08:43.080 --> 00:08:46.080]  老伯就每一層停停停
[00:08:46.080 --> 00:08:48.080]  原來有另外一個電梯
[00:08:48.080 --> 00:08:50.080]  給非猶太人坐
[00:08:50.080 --> 00:08:52.080]  我就坐錯了
[00:08:52.080 --> 00:08:55.080]  一個猶太人安息日要坐的電梯
[00:08:55.080 --> 00:08:57.080]  不可以按的電梯
[00:08:57.080 --> 00:09:00.080]  去到吃飯那裡
[00:09:00.080 --> 00:09:04.080]  咖啡機橙汁機就蓋住
[00:09:04.080 --> 00:09:06.080]  因為有按鈕
[00:09:06.080 --> 00:09:08.080]  所以不可以按
[00:09:08.080 --> 00:09:10.080]  那些食物是沒有熱的
[00:09:10.080 --> 00:09:13.080]  安息日前放在餐桌裡
[00:09:13.080 --> 00:09:19.080]  這些很僅餘的例子
[00:09:19.080 --> 00:09:23.080]  令人很不方便
[00:09:23.080 --> 00:09:28.080]  這些規條真的令人極之麻煩
[00:09:28.080 --> 00:09:30.080]  我認識一個牧者
[00:09:30.080 --> 00:09:32.080]  他在紐約的牧會
[00:09:32.080 --> 00:09:34.080]  他隔壁的鄰舍是猶太人
[00:09:34.080 --> 00:09:39.080]  有一次他不可以按按鈕
[00:09:39.080 --> 00:09:43.080]  所以又要請鄰舍幫他按
[00:09:43.080 --> 00:09:47.080]  主耶穌說
[00:09:47.080 --> 00:09:54.080]  這些苛刻繁瑣的規條串連起來
[00:09:54.080 --> 00:09:59.080]  就好像將樹枝柴木捆成一大堆
[00:09:59.080 --> 00:10:01.080]  要人揹
[00:10:01.080 --> 00:10:03.080]  非常之有壓力
[00:10:03.080 --> 00:10:06.080]  而且是一個很大的重擔
[00:10:06.080 --> 00:10:09.080]  當時的宗教領袖
[00:10:09.080 --> 00:10:12.080]  是這樣向人押以虧條
[00:10:12.080 --> 00:10:13.080]  但自己
[00:10:13.080 --> 00:10:16.080]  耶穌說他們一個指頭都不肯動
[00:10:16.080 --> 00:10:20.080]  意思是他們要人去守這些規條
[00:10:20.080 --> 00:10:23.080]  但他們又想辦法不用守這些規條
[00:10:23.080 --> 00:10:25.080]  舉一個例子
[00:10:25.080 --> 00:10:28.080]  如果在安息日想去家裡
[00:10:28.080 --> 00:10:30.080]  多過二千爪的地方
[00:10:30.080 --> 00:10:31.080]  怎麼辦呢
[00:10:31.080 --> 00:10:34.080]  於是他們就在安息日之前
[00:10:34.080 --> 00:10:37.080]  在他們要去的目的地
[00:10:37.080 --> 00:10:39.080]  二千爪之前
[00:10:39.080 --> 00:10:41.080]  放兩餐的食物在那裡
[00:10:41.080 --> 00:10:45.080]  那裡就變成臨時的家
[00:10:45.080 --> 00:10:47.080]  所以他們在安息日
[00:10:47.080 --> 00:10:51.080]  就可以在這個臨時的家
[00:10:51.080 --> 00:10:52.080]  所謂臨時的家
[00:10:52.080 --> 00:10:55.080]  去到那裡的目的地
[00:10:55.080 --> 00:10:59.080]  又要取巧又要守規條
[00:10:59.080 --> 00:11:01.080]  一條規條之外
[00:11:01.080 --> 00:11:03.080]  又有一條層層疊疊
[00:11:03.080 --> 00:11:07.080]  真是令人生活在壓力裡面
[00:11:07.080 --> 00:11:09.080]  自己不守之外
[00:11:09.080 --> 00:11:11.080]  他就罵不守那些人
[00:11:11.080 --> 00:11:14.080]  你都知道耶穌在安息日治病
[00:11:14.080 --> 00:11:16.080]  是不是被以色列人罵
[00:11:16.080 --> 00:11:18.080]  耶穌在錢裡面
[00:11:18.080 --> 00:11:23.080]  擲了什麼食油給法利賽人罵
[00:11:23.080 --> 00:11:26.080]  各位頂主妹
[00:11:26.080 --> 00:11:31.080]  我們像不像耶穌當代的宗教領袖
[00:11:31.080 --> 00:11:34.080]  都要遵守壓抑規條
[00:11:34.080 --> 00:11:36.080]  很多未信主的朋友
[00:11:36.080 --> 00:11:38.080]  很不想做基督徒
[00:11:38.080 --> 00:11:40.080]  而且很討厭基督徒
[00:11:40.080 --> 00:11:43.080]  覺得基督徒很煩
[00:11:43.080 --> 00:11:45.080]  諸多限制
[00:11:45.080 --> 00:11:46.080]  這樣又不行
[00:11:46.080 --> 00:11:48.080]  那樣又不准
[00:11:48.080 --> 00:11:50.080]  喝咖啡又不行
[00:11:50.080 --> 00:11:51.080]  濃茶又不行
[00:11:51.080 --> 00:11:52.080]  聽賴賴歌又不行
[00:11:52.080 --> 00:11:53.080]  看電影又不行
[00:11:53.080 --> 00:11:54.080]  等等
[00:11:54.080 --> 00:11:55.080]  電話又不行
[00:11:55.080 --> 00:11:58.080]  我已經煩了
[00:11:58.080 --> 00:12:02.080]  這些規條
[00:12:02.080 --> 00:12:05.080]  令他們很抗拒基督教
[00:12:05.080 --> 00:12:08.080]  很抗拒神職人員或牧者
[00:12:08.080 --> 00:12:11.080]  甚至很抗拒上帝
[00:12:11.080 --> 00:12:14.080]  人要被迫守嚴厲的規條
[00:12:14.080 --> 00:12:20.080]  真的會遠離頒佈或執行規條的人
[00:12:20.080 --> 00:12:22.080]  就像學生一樣
[00:12:22.080 --> 00:12:24.080]  他們很不喜歡憤怒主任
[00:12:24.080 --> 00:12:27.080]  而且會遠離憤怒主任
[00:12:27.080 --> 00:12:30.080]  子女會疏離很嚴厲
[00:12:30.080 --> 00:12:32.080]  很嚴苛
[00:12:32.080 --> 00:12:35.080]  和要求很高的父母
[00:12:35.080 --> 00:12:37.080]  未信主的朋友
[00:12:37.080 --> 00:12:42.080]  可能會很抗拒教會或上帝
[00:12:42.080 --> 00:12:43.080]  各位弟兄姊妹
[00:12:43.080 --> 00:12:46.080]  聖經除了十誡之外
[00:12:46.080 --> 00:12:49.080]  也有很多勸誡
[00:12:49.080 --> 00:12:50.080]  例如
[00:12:50.080 --> 00:12:51.080]  嚴厲是虛假的
[00:12:51.080 --> 00:12:53.080]  美容是虛浮的
[00:12:53.080 --> 00:12:54.080]  聖經也說
[00:12:54.080 --> 00:12:56.080]  不要醉酒
[00:12:56.080 --> 00:13:00.080]  對性、婚姻、用錢、處事待人
[00:13:00.080 --> 00:13:02.080]  也有很多勸誡
[00:13:02.080 --> 00:13:04.080]  叫我們不要任意妄為
[00:13:04.080 --> 00:13:08.080]  所以我們真的不應該任意妄為
[00:13:08.080 --> 00:13:11.080]  但是我們是否不求甚解
[00:13:11.080 --> 00:13:15.080]  很僵化地壓制別人
[00:13:15.080 --> 00:13:23.080]  要他們不明白原因之下去做呢?
[00:13:23.080 --> 00:13:27.080]  聖經的誡命和勸誡
[00:13:27.080 --> 00:13:31.080]  其實不是上帝對人的壓制
[00:13:31.080 --> 00:13:34.080]  而是上帝給我們的保護
[00:13:34.080 --> 00:13:36.080]  就好像交通規則一樣
[00:13:36.080 --> 00:13:38.080]  也是規條
[00:13:38.080 --> 00:13:40.080]  有限制車速
[00:13:40.080 --> 00:13:43.080]  有禁止轉線
[00:13:43.080 --> 00:13:45.080]  等等的交通規則
[00:13:45.080 --> 00:13:48.080]  但是人人都甘心樂意
[00:13:48.080 --> 00:13:50.080]  明白為什麼要訂這些規則
[00:13:50.080 --> 00:13:52.080]  再去遵守的時候
[00:13:52.080 --> 00:13:56.080]  我們每個人就都有保障
[00:13:56.080 --> 00:13:58.080]  所以弟兄姊妹
[00:13:58.080 --> 00:14:01.080]  你能不能讓未信主的朋友
[00:14:01.080 --> 00:14:03.080]  和你的兒女
[00:14:03.080 --> 00:14:07.080]  去明白上帝對我們的一片苦心呢?
[00:14:07.080 --> 00:14:09.080]  能不能讓他們明白
[00:14:09.080 --> 00:14:12.080]  上帝的律例和勸誡
[00:14:12.080 --> 00:14:16.080]  和原則的原意
[00:14:16.080 --> 00:14:21.080]  是要保障我們身心靈的安全呢?
[00:14:21.080 --> 00:14:23.080]  更加重要的是
[00:14:23.080 --> 00:14:25.080]  聖經在這些勸誡
[00:14:25.080 --> 00:14:27.080]  不准不准
[00:14:27.080 --> 00:14:31.080]  之後其實有更積極的精髓
[00:14:31.080 --> 00:14:33.080]  和要我們去做的
[00:14:33.080 --> 00:14:35.080]  例如剛才舉例
[00:14:35.080 --> 00:14:37.080]  嚴厲的是虛假的
[00:14:37.080 --> 00:14:39.080]  美容是虛浮的
[00:14:39.080 --> 00:14:42.080]  為敬畏耶和華的婦女
[00:14:42.080 --> 00:14:44.080]  必得稱讚
[00:14:44.080 --> 00:14:45.080]  重點在哪裡呢?
[00:14:45.080 --> 00:14:47.080]  是敬畏耶和華
[00:14:47.080 --> 00:14:49.080]  如果有個婦女
[00:14:49.080 --> 00:14:51.080]  不夠敬畏耶和華
[00:14:51.080 --> 00:14:53.080]  她美容一會兒有什麼所謂呢?
[00:14:53.080 --> 00:14:55.080]  雖然都是虛浮的
[00:14:55.080 --> 00:14:57.080]  也美容不了多少年
[00:14:57.080 --> 00:15:00.080]  但是她敬畏耶和華才是重要的
[00:15:00.080 --> 00:15:02.080]  以弗所書五章
[00:15:02.080 --> 00:15:03.080]  不可醉酒
[00:15:03.080 --> 00:15:05.080]  酒能使人放蕩
[00:15:05.080 --> 00:15:08.080]  乃要被聖靈充滿
[00:15:08.080 --> 00:15:11.080]  這句最後那句才重要
[00:15:11.080 --> 00:15:13.080]  一個人如果被聖靈充滿
[00:15:13.080 --> 00:15:16.080]  他自然不會醉酒
[00:15:16.080 --> 00:15:19.080]  自然不會亂來
[00:15:19.080 --> 00:15:22.080]  其實上帝藉著十誡
[00:15:22.080 --> 00:15:24.080]  給我們的律例
[00:15:24.080 --> 00:15:27.080]  已經是很完備的
[00:15:27.080 --> 00:15:30.080]  有一些其實聖潔
[00:15:30.080 --> 00:15:32.080]  這個律例都已經是很完備
[00:15:32.080 --> 00:15:37.080]  我們不需要花時間去定一些細微細眼的規條
[00:15:37.080 --> 00:15:39.080]  而是更加應該花時間
[00:15:39.080 --> 00:15:41.080]  心思和精力
[00:15:41.080 --> 00:15:47.080]  耐心地去引導人去明白上帝的心意
[00:15:47.080 --> 00:15:49.080]  去敬畏上帝
[00:15:49.080 --> 00:15:51.080]  又被聖靈充滿
[00:15:51.080 --> 00:15:55.080]  我們在家裡
[00:15:55.080 --> 00:15:58.080]  從我兒子很小就有家庭崇拜
[00:15:58.080 --> 00:16:00.080]  在我兒子中二的時候
[00:16:00.080 --> 00:16:03.080]  我們就查針研
[00:16:03.080 --> 00:16:07.080]  我兒子就說了一句話
[00:16:07.080 --> 00:16:09.080]  當時我不是很老
[00:16:09.080 --> 00:16:11.080]  但也老懷安慰
[00:16:11.080 --> 00:16:13.080]  我兒子說
[00:16:13.080 --> 00:16:15.080]  我自己選擇敬畏神
[00:16:15.080 --> 00:16:17.080]  因為我不想撞板
[00:16:17.080 --> 00:16:20.080]  我說現在他真的值得做牧師
[00:16:20.080 --> 00:16:22.080]  因為他喜歡的時候
[00:16:22.080 --> 00:16:26.080]  他已經選擇敬畏神
[00:16:26.080 --> 00:16:28.080]  感謝主
[00:16:28.080 --> 00:16:30.080]  我希望他是一位很好的牧者
[00:16:30.080 --> 00:16:32.080]  我禱告
[00:16:32.080 --> 00:16:36.080]  其實一個人如果敬畏上帝
[00:16:36.080 --> 00:16:39.080]  如果能夠被聖靈充滿
[00:16:39.080 --> 00:16:43.080]  他就會甘心樂意
[00:16:43.080 --> 00:16:45.080]  依照主的原則去生活
[00:16:45.080 --> 00:16:50.080]  他不用高挖地要求受規條
[00:16:50.080 --> 00:16:53.080]  他自己是願意的
[00:16:53.080 --> 00:16:56.080]  但如果我們不能耐心地
[00:16:56.080 --> 00:16:59.080]  去令你的兒女
[00:16:59.080 --> 00:17:01.080]  或者你的祖源
[00:17:01.080 --> 00:17:03.080]  或者朋友成長的話
[00:17:03.080 --> 00:17:05.080]  只額以規條
[00:17:05.080 --> 00:17:07.080]  他只會逃避神
[00:17:07.080 --> 00:17:09.080]  遠離教會甚至反叛神
[00:17:09.080 --> 00:17:11.080]  所以弟兄姊妹
[00:17:11.080 --> 00:17:13.080]  不要向人額以規條
[00:17:13.080 --> 00:17:15.080]  不要僵化
[00:17:15.080 --> 00:17:19.080]  而是引導人真心敬畏上帝
[00:17:19.080 --> 00:17:21.080]  這個才是上策
[00:17:21.080 --> 00:17:23.080]  第二
[00:17:23.080 --> 00:17:26.080]  不要標榜自己
[00:17:26.080 --> 00:17:28.080]  我一起讀五至七節
[00:17:28.080 --> 00:17:31.080]  他們一切所做的事
[00:17:31.080 --> 00:17:33.080]  都是要叫人看見
[00:17:33.080 --> 00:17:37.080]  所以將佩戴的經文做寬了
[00:17:37.080 --> 00:17:40.080]  衣裳的水紙做長了
[00:17:40.080 --> 00:17:43.080]  又起顏值上的首位
[00:17:43.080 --> 00:17:45.080]  會堂裡的高位
[00:17:45.080 --> 00:17:48.080]  又起愛人在街市上問他安
[00:17:48.080 --> 00:17:51.080]  稱呼他拉比
[00:17:51.080 --> 00:17:55.080]  在路加福音那裡
[00:17:55.080 --> 00:17:57.080]  都是說有和了
[00:17:57.080 --> 00:17:59.080]  用有和了來開始
[00:17:59.080 --> 00:18:01.080]  好了
[00:18:01.080 --> 00:18:05.080]  佩經的里子是怎樣來的呢
[00:18:05.080 --> 00:18:11.080]  他們依照出埃及記第十三章十六節
[00:18:11.080 --> 00:18:14.080]  和生命記第六章七至九節的吩咐
[00:18:14.080 --> 00:18:16.080]  將四段經文
[00:18:16.080 --> 00:18:20.080]  用一些特別的墨寫在羊皮紙上
[00:18:20.080 --> 00:18:26.080]  再放入四格的佩經里子裡
[00:18:26.080 --> 00:18:29.080]  他們就像這幅圖畫一樣
[00:18:29.080 --> 00:18:34.080]  綁在額頭上和放在手上
[00:18:34.080 --> 00:18:36.080]  他們是故意做大一點
[00:18:36.080 --> 00:18:38.080]  衣裳的水紙
[00:18:38.080 --> 00:18:43.080]  其實就是文素記第十五章
[00:18:43.080 --> 00:18:45.080]  三十八至三十九節的吩咐
[00:18:45.080 --> 00:18:50.080]  吩咐以色列人釘在衣角上
[00:18:50.080 --> 00:18:54.080]  讓他們看見這些水紙
[00:18:54.080 --> 00:18:59.080]  他們就記得要遵從耶和華一切的命令
[00:18:59.080 --> 00:19:03.080]  不要隨從自己的心意和眼目
[00:19:03.080 --> 00:19:06.080]  耶穌時代的法利賽人
[00:19:06.080 --> 00:19:11.080]  就故意做長一點的衣裳水紙
[00:19:11.080 --> 00:19:15.080]  他們就張無作樣
[00:19:15.080 --> 00:19:18.080]  標榜自己的敬虔
[00:19:18.080 --> 00:19:21.080]  是多麼聽神話
[00:19:21.080 --> 00:19:24.080]  延直的手座
[00:19:24.080 --> 00:19:28.080]  以前的桌子是四方的U字形
[00:19:28.080 --> 00:19:34.080]  在U字的橫中間是主人坐的
[00:19:34.080 --> 00:19:39.080]  主人右手邊的位置就是手座
[00:19:39.080 --> 00:19:42.080]  是一些極大的榮譽
[00:19:42.080 --> 00:19:46.080]  一些貴賓和貴客坐的位置
[00:19:46.080 --> 00:19:48.080]  在傳統中
[00:19:48.080 --> 00:19:50.080]  這個位置會朝向耶路撒冷
[00:19:50.080 --> 00:19:54.080]  在宗教上是一個很神聖的座位
[00:19:54.080 --> 00:19:58.080]  會堂的高位不是一個位置
[00:19:58.080 --> 00:20:00.080]  其實是一個平台
[00:20:00.080 --> 00:20:06.080]  每逢安息日或敬拜的時候
[00:20:06.080 --> 00:20:12.080]  律法師就會在那些經
[00:20:12.080 --> 00:20:16.080]  就是「阿西五經」的禮
[00:20:16.080 --> 00:20:19.080]  他們會有一個金屬盒裝著
[00:20:19.080 --> 00:20:26.080]  拿出來站在會堂的高位
[00:20:26.080 --> 00:20:28.080]  為什麼要站在那裡呢?
[00:20:28.080 --> 00:20:30.080]  第一,聽得清楚
[00:20:30.080 --> 00:20:36.080]  第二,顯示神的律法是高於世俗一切的
[00:20:36.080 --> 00:20:42.080]  但是當時的律法師或拉比
[00:20:42.080 --> 00:20:47.080]  覺得能夠在會堂的高位裡
[00:20:47.080 --> 00:20:51.080]  帶祈禱或講解律法書
[00:20:51.080 --> 00:20:58.080]  其實很有尊榮
[00:20:58.080 --> 00:21:03.080]  還有,會堂的首位
[00:21:03.080 --> 00:21:06.080]  通常有一排椅子
[00:21:06.080 --> 00:21:09.080]  靠近耶路撒冷最神聖的東牆
[00:21:09.080 --> 00:21:11.080]  最靠近約櫃
[00:21:11.080 --> 00:21:17.080]  他們會在會堂的首位
[00:21:17.080 --> 00:21:19.080]  通常讓什麼人坐呢?
[00:21:19.080 --> 00:21:22.080]  很受人尊重的長輩
[00:21:22.080 --> 00:21:24.080]  很有智慧的人
[00:21:24.080 --> 00:21:28.080]  還有在財務上對會堂有貢獻的人
[00:21:28.080 --> 00:21:31.080]  所以坐在那裡很有尊榮
[00:21:31.080 --> 00:21:34.080]  另外就是問安
[00:21:34.080 --> 00:21:36.080]  今天我崇拜前後
[00:21:36.080 --> 00:21:38.080]  看到你在街上
[00:21:38.080 --> 00:21:40.080]  你好啊
[00:21:40.080 --> 00:21:44.080]  但是猶太人問安很長的
[00:21:44.080 --> 00:21:46.080]  儀節很長
[00:21:46.080 --> 00:21:48.080]  不只是說一句平安
[00:21:48.080 --> 00:21:51.080]  包含一連串的動作
[00:21:51.080 --> 00:21:54.080]  祝福,互相親嘴
[00:21:54.080 --> 00:21:59.080]  撫福在地上親吻,擁抱,摸鬍子
[00:21:59.080 --> 00:22:02.080]  祝福,甚至有時洗腳送禮物
[00:22:02.080 --> 00:22:06.080]  這個問安的儀式很長的
[00:22:06.080 --> 00:22:09.080]  如果在街上有人排長龍
[00:22:09.080 --> 00:22:13.080]  一個一個跟你做這個問安的儀節
[00:22:13.080 --> 00:22:15.080]  是不是很威風?
[00:22:15.080 --> 00:22:18.080]  真是受人尊重
[00:22:18.080 --> 00:22:22.080]  他們就是這樣去標榜自己
[00:22:22.080 --> 00:22:23.080]  弟兄姊妹
[00:22:23.080 --> 00:22:28.080]  你有沒有藉著自己的侍奉崗位
[00:22:28.080 --> 00:22:31.080]  去標榜自己的恩賜
