
[00:00:00.000 --> 00:00:02.520]  我們進入今天的講道
[00:06:52.160 --> 00:06:55.760]  原文的這個字是一個現在時態
[00:06:55.760 --> 00:06:59.760]  代表持續地跟從、持續
[00:06:59.760 --> 00:07:03.760]  學者達雷爾·博克這樣說
[00:07:03.760 --> 00:07:05.560]  「藉著他的引導
[00:07:05.560 --> 00:07:08.360]  他把我們轉化得更像他
[00:07:08.360 --> 00:07:11.160]  作門徒是一項全職的工作
[00:07:11.160 --> 00:07:13.160]  不是週末的娛樂
[00:07:13.160 --> 00:07:16.360]  它是一種生活方式和衛生
[00:07:16.360 --> 00:07:18.360]  永遠沒有假期的」
[00:07:18.360 --> 00:07:22.360]  是否很慘?永遠沒有假期
[00:07:22.360 --> 00:07:25.960]  「教會和團契不是社交群組
[00:07:25.960 --> 00:07:27.560]  讓姐妹一起生活
[00:07:27.560 --> 00:07:29.560]  生活中可能有娛樂的元素
[00:07:29.560 --> 00:07:33.560]  但只是一些小元素,而不是主菜」
[00:07:33.560 --> 00:07:36.960]  第三個要留意的字是「自己的」
[00:07:36.960 --> 00:07:38.360]  「自己的十字架」
[00:07:38.360 --> 00:07:41.560]  「自己的」即是新訂造的十字架
[00:07:41.560 --> 00:07:43.560]  可能每個人要揹起的十字架
[00:07:43.560 --> 00:07:44.960]  都有些不同
[00:07:44.960 --> 00:07:47.560]  你有你的十字架,我有我的十字架
[00:07:47.560 --> 00:07:49.360]  至於放下了尊貴
[00:07:49.360 --> 00:07:54.960]  亦放下了魔鬼要給他世上一切的試探
[00:07:54.960 --> 00:07:58.560]  「頂姐妹,你要放下的是甚麼呢?
[00:07:58.560 --> 00:08:01.960]  你要背起的十字架是甚麼呢?
[00:08:01.960 --> 00:08:05.560]  可能是你的收入、你的權力
[00:08:05.560 --> 00:08:07.560]  你的工作、你的時間
[00:08:07.560 --> 00:08:10.360]  或者放上你的恩賜
[00:08:10.360 --> 00:08:13.960]  「頂姐妹,你要放下的是甚麼呢?
[00:08:13.960 --> 00:08:15.960]  要放下自己的好處
[00:08:15.960 --> 00:08:20.160]  跟隨順服上帝的意願、上帝的心意」
[00:08:20.160 --> 00:08:23.960]  有時可能會接受一些不滿意的東西
[00:08:23.960 --> 00:08:26.960]  做一些不滿意自己的決定
[00:08:26.960 --> 00:08:29.560]  是很難的一件事
[00:08:29.560 --> 00:08:35.160]  但二千年來仍然有不少的例子成為我們的鼓勵
[00:08:35.160 --> 00:08:39.160]  二千年前有一群初來教會的基督徒
[00:08:39.160 --> 00:08:41.960]  被世界、被微信的人去排斥、迫害
[00:08:41.960 --> 00:08:43.760]  甚至喪失了生命
[00:08:43.760 --> 00:08:46.360]  走私、屎提反
[00:08:46.360 --> 00:08:48.360]  近代,1939年
[00:08:48.360 --> 00:08:54.560]  神學家潘霍華為了要跟德國的信徒共渡難關
[00:08:54.560 --> 00:08:56.360]  他不理自己的安危
[00:08:56.360 --> 00:08:59.360]  毅然由美國回到德國
[00:08:59.360 --> 00:09:00.960]  最後在1945年的時候
[00:09:00.960 --> 00:09:05.560]  他被秘密處死,死在十中營裏面
[00:09:05.560 --> 00:09:08.560]  而今日,不少的創啟地區
[00:09:08.560 --> 00:09:10.560]  對宗教有很多的限制
[00:09:10.560 --> 00:09:12.560]  信徒亦都受到迫迫
[00:09:12.560 --> 00:09:15.560]  失去自由,甚至有生命的危險
[00:09:15.560 --> 00:09:20.560]  但仍然有很多忠心的僕人去忠心擺相
[00:09:20.560 --> 00:09:23.360]  為甚麼他們會做得到呢?
[00:09:23.360 --> 00:09:26.760]  會不會因為他們是傻的呢?
[00:09:26.760 --> 00:09:29.960]  因為我們大部份人都不會做一些這麼傻的事
[00:09:29.960 --> 00:09:34.360]  我們很精明,很懂得計算
[00:09:34.360 --> 00:09:37.560]  而且,在我們這麼太平的環境裏
[00:09:37.560 --> 00:09:41.360]  我們都發覺要放下手上所有的
[00:09:41.360 --> 00:09:43.760]  背起十字架去跟從主
[00:09:43.760 --> 00:09:46.160]  是已經很困難的了
[00:09:46.160 --> 00:09:50.760]  而更加難的是要天天背起十字架去跟從主
[00:09:50.760 --> 00:09:55.160]  要天天無間斷地傳天后去跟從主
[00:09:55.160 --> 00:09:58.360]  更加不容易
[00:09:58.360 --> 00:10:01.560]  剛才Yuki姐妹在分享裏都分享到
[00:10:01.560 --> 00:10:03.360]  她一開始可以很火熱
[00:10:03.360 --> 00:10:04.960]  但因為不肯回團契
[00:10:04.960 --> 00:10:08.560]  跟從主的心可以慢慢冷卻
[00:10:08.560 --> 00:10:11.360]  但感恩聖靈帶著姐妹回來
[00:10:11.360 --> 00:10:14.360]  回到神的家裏
[00:10:14.360 --> 00:10:16.760]  不過,有時我們就算回團契
[00:10:16.760 --> 00:10:20.160]  也可以回到下面,變成很形式化、常規化
[00:10:20.160 --> 00:10:24.560]  以致我們覺得沒有甚麼動力想回家
[00:10:24.560 --> 00:10:26.760]  工作的擔子,經常的加班
[00:10:26.760 --> 00:10:29.960]  都會削弱了我們回團契的動力
[00:10:29.960 --> 00:10:31.960]  有時我們都會掙扎一下
[00:10:31.960 --> 00:10:35.760]  今晚到底回不回團契好呢?
[00:10:35.760 --> 00:10:37.560]  天天在職場裏面
[00:10:37.560 --> 00:10:40.760]  我們都面對很多要跟從主的挑戰
[00:10:40.760 --> 00:10:43.160]  我們知道甚麼是主喜悅
[00:10:43.160 --> 00:10:45.560]  但公司的文化、上司的意思
[00:10:45.560 --> 00:10:48.160]  可能令我們很糾結、很掙扎
[00:10:48.160 --> 00:10:52.360]  跟上司的指示,良心又很被聖靈責備
[00:10:52.360 --> 00:10:54.160]  但如果跟隨主
[00:10:54.160 --> 00:10:58.360]  我們的處境和結果可能會很不滿意
[00:10:58.360 --> 00:11:01.360]  那如何去做決擇呢?
[00:11:01.360 --> 00:11:02.960]  還有一個難處
[00:11:02.960 --> 00:11:05.960]  當我們已經很穩定,在一個安殊裏面的時候
[00:11:05.960 --> 00:11:08.160]  我們都很怕面對一些變化
[00:11:08.160 --> 00:11:10.360]  我經常都喜歡說一句話
[00:11:10.360 --> 00:11:12.960]  呼召是一生的聆聽
[00:11:12.960 --> 00:11:15.760]  神對我們可能有階段性的呼召
[00:11:15.760 --> 00:11:17.560]  但當我們面對階段性的呼召
[00:11:17.560 --> 00:11:19.760]  我們原本已經很安穩的時候
[00:11:19.760 --> 00:11:20.960]  要去動、要去變
[00:11:20.960 --> 00:11:23.960]  我們都需要很大的力量和勇氣
[00:11:23.960 --> 00:11:26.960]  所以天天去跟隨真的很難
[00:11:26.960 --> 00:11:29.160]  主當然知道我們不容易
[00:11:29.160 --> 00:11:30.960]  但祂就是這樣呼召我們
[00:11:30.960 --> 00:11:33.960]  要我們去跟從祂
[00:11:33.960 --> 00:11:37.760]  我最近都面對一個很不容易的決擇
[00:11:37.760 --> 00:11:41.560]  細節就等我明天跟阿加皮組長會分享之後
[00:11:41.560 --> 00:11:43.760]  再找機會跟大家分享
[00:11:43.760 --> 00:11:45.360]  但簡單地說就是
[00:11:45.360 --> 00:11:46.760]  我面對一個決擇
[00:11:46.760 --> 00:11:51.760]  是要增加一件很不輕的服事
[00:11:51.760 --> 00:11:54.360]  其實現在已經很忙
[00:11:54.360 --> 00:11:58.160]  還要加多一件不輕的服事
[00:11:58.160 --> 00:12:00.560]  就算本來的服事可能會有所調整
[00:12:00.560 --> 00:12:02.760]  但整體上都會多了很多
[00:12:02.760 --> 00:12:08.760]  在時間張力上肯定是不理想的
[00:12:08.760 --> 00:12:11.160]  應不應該去接受呢?
[00:12:11.160 --> 00:12:13.160]  有很疼我的前輩
[00:12:13.160 --> 00:12:14.760]  都會勸我說
[00:12:14.760 --> 00:12:17.560]  不如一動不如一靜
[00:12:17.560 --> 00:12:20.360]  因為他怕我時間上會受不了
[00:12:20.360 --> 00:12:22.360]  會倒下
[00:12:22.360 --> 00:12:24.360]  但同一個時間
[00:12:24.360 --> 00:12:27.160]  神又讓我看到一些生命的需要
[00:12:27.160 --> 00:12:29.360]  令我相信這個新的呼召
[00:12:29.360 --> 00:12:30.960]  是神給我的呼召
[00:12:30.960 --> 00:12:32.960]  是神要我去做的
[00:12:32.960 --> 00:12:35.960]  面對這個不容易的決擇
[00:12:35.960 --> 00:12:39.160]  我相信我一定要找神去求神指引我
[00:12:39.160 --> 00:12:40.560]  我們的呼召是來自神
[00:12:40.560 --> 00:12:43.360]  我們的力量都是來自神
[00:12:43.360 --> 00:12:45.560]  在我第一週的靈修中
[00:12:45.560 --> 00:12:47.360]  我領受神跟我說
[00:12:47.360 --> 00:12:49.960]  就算是祂要我去做的事情
[00:12:49.960 --> 00:12:51.360]  要人去做的事情
[00:12:51.360 --> 00:12:53.360]  有時都需要付代價
[00:12:53.360 --> 00:12:55.560]  而你願不願意付代價
[00:12:55.560 --> 00:13:00.960]  都反映了你的感動有多強
[00:13:00.960 --> 00:13:03.760]  我領受這是神給我的鼓勵
[00:13:03.760 --> 00:13:06.960]  我就決定去告祂
[00:13:06.960 --> 00:13:09.960]  在我決定後的第二週靈修中
[00:13:09.960 --> 00:13:11.160]  神又跟我說
[00:13:11.160 --> 00:13:14.160]  祂是一個施語的、施恩典的神
[00:13:14.160 --> 00:13:16.960]  祂要施恩典給一些貧乏的人
[00:13:16.960 --> 00:13:20.360]  包括醒覺自己貧乏的人
[00:13:20.360 --> 00:13:23.760]  我領受神要我在這種時間的貧乏上
[00:13:23.760 --> 00:13:26.360]  向祂求恩典
[00:13:26.360 --> 00:13:28.560]  所以我切切向神求恩典
[00:13:28.560 --> 00:13:34.960]  並且我期待經歷神要給我的奇妙恩典
[00:13:34.960 --> 00:13:40.360]  我的放下只是時間上張力的背起十字架
[00:13:40.360 --> 00:13:45.160]  不過我最近認識了兩位二十多歲的青年服事者
[00:13:45.160 --> 00:13:47.560]  他們的見證、背起十字架
[00:13:47.560 --> 00:13:51.560]  令我覺得自己的背起真的很微不足道
[00:13:51.560 --> 00:13:54.360]  這兩位二十多歲的年青人
[00:13:54.360 --> 00:13:56.160]  他們所在的地方
[00:13:56.160 --> 00:13:59.360]  他們的福音事公是受到限制的
[00:13:59.360 --> 00:14:02.760]  但他們為了造就一群有需要的生命
[00:14:02.760 --> 00:14:05.560]  他們冒著對自己不利的處境
[00:14:05.560 --> 00:14:09.160]  帶著一群有問題的青年人
[00:14:09.160 --> 00:14:14.160]  去到一個沒有人認識他們的城市
[00:14:14.160 --> 00:14:18.560]  用他們身上很有限的資金去找房租
[00:14:18.560 --> 00:14:21.760]  十幾個人住在一起生活
[00:14:21.760 --> 00:14:23.360]  仰望上帝的供應
[00:14:23.360 --> 00:14:26.560]  亦一起去讀神的華語
[00:14:26.560 --> 00:14:29.160]  去價值觀重整
[00:14:29.160 --> 00:14:33.760]  因為他們很想去恢復這群年青人的價值觀
[00:14:33.760 --> 00:14:37.360]  讓他們的生命可以重新起步
[00:14:37.360 --> 00:14:40.760]  他們有機會面臨坐牢的危險
[00:14:40.760 --> 00:14:43.560]  其中一個青年對他的拍檔這樣說
[00:14:43.560 --> 00:14:46.760]  「你有太太,有小朋友」
[00:14:46.760 --> 00:14:48.560]  「如果有什麼事發生」
[00:14:48.560 --> 00:14:52.360]  「我背起她,坐牢吧」
[00:14:52.360 --> 00:14:56.760]  他說的時候好像很輕鬆
[00:14:56.760 --> 00:14:59.360]  但背後那份承擔、背起
[00:14:59.360 --> 00:15:02.360]  實在令人敬佩
[00:15:02.360 --> 00:15:05.760]  我會想,我二十多歲時在做什麼呢?
[00:15:05.760 --> 00:15:08.160]  就是為自己的前途打拼
[00:15:08.160 --> 00:15:11.960]  追求女孩,想的都是自己
[00:15:11.960 --> 00:15:14.160]  但這兩個二十多歲的年青人
[00:15:14.160 --> 00:15:16.160]  他們想的不是自己
[00:15:16.160 --> 00:15:17.960]  相反,他們想的
[00:15:17.960 --> 00:15:20.560]  他們願意寫記,他們背起十字架
[00:15:20.560 --> 00:15:24.360]  為的是靈魂的得救和生命的重建
[00:15:24.360 --> 00:15:28.360]  丙姐妹,在你人生這個階段裏面
[00:15:28.360 --> 00:15:31.960]  主要你背起的十字架是什麼?
[00:15:31.960 --> 00:15:35.160]  你又願意為主去背起嗎?
[00:15:35.160 --> 00:15:37.360]  請大家問一問你旁邊那位
[00:15:37.360 --> 00:15:39.760]  你要背起的十字架是什麼?
[00:15:39.760 --> 00:15:41.760]  回去想一想
[00:15:41.760 --> 00:15:46.560]  好,我們再讀下去
[00:15:46.560 --> 00:15:51.160]  我們一起來讀《路加福音》九章二十四至二十六節
[00:15:51.160 --> 00:15:55.760]  因為凡要救自己生命的,必喪失生命
[00:15:55.760 --> 00:15:59.760]  凡為我喪失生命的,他必救自己的生命
[00:15:59.760 --> 00:16:03.560]  人就是賺得了全世界,卻喪失了自己
[00:16:03.560 --> 00:16:06.560]  或賠償自己,有什麼益處呢?
[00:16:06.560 --> 00:16:09.960]  凡把我和我的道當作可恥的人
[00:16:09.960 --> 00:16:12.360]  人只在自己的榮耀裏
[00:16:12.360 --> 00:16:17.560]  和天父與眾聖天使的榮耀裏來臨的時候
[00:16:17.560 --> 00:16:25.160]  這三字經文,原文的開頭都有一個字
[00:16:25.160 --> 00:16:29.160]  就是+1063,這是一個原文
[00:16:29.160 --> 00:16:31.360]  即是「因為」的意思
[00:16:31.360 --> 00:16:34.560]  這三個的「因為」是說出了
[00:16:34.560 --> 00:16:36.960]  Follow me, be my disciple
[00:16:36.960 --> 00:16:38.960]  的原因是什麼?
[00:16:38.960 --> 00:16:41.560]  二十四節說到你要命就沒有命
[00:16:41.560 --> 00:16:44.160]  不要命就有命,真的很複雜
[00:16:44.160 --> 00:16:45.960]  什麼意思呢?
[00:16:45.960 --> 00:16:49.160]  鮑維君牧師這樣去解釋這段經文
[00:16:49.160 --> 00:16:55.360]  就是「只顧肉身的生命,必定喪掉靈裡的生命」
[00:16:55.360 --> 00:17:01.560]  「引若為耶穌喪掉肉身的生命,就必救了自己的生命」
[00:17:01.560 --> 00:17:05.360]  只顧肉身的生命,即是追求世上的東西
[00:17:05.360 --> 00:17:07.960]  例如權力、物質、利益
[00:17:07.960 --> 00:17:10.560]  正如《約翰一書》二章十六節所說
[00:17:10.560 --> 00:17:15.960]  「凡世上的東西,好比肉體的情慾、眼目的情慾和今生的驕傲
[00:17:15.960 --> 00:17:20.560]  都不是從父來的,而是從世界來的」
[00:17:20.560 --> 00:17:23.560]  如果我們追求世界,即是跟隨了世界
[00:17:23.560 --> 00:17:25.560]  而不是跟隨主
[00:17:25.560 --> 00:17:27.760]  不跟隨主有什麼後果呢?
[00:17:27.760 --> 00:17:32.760]  經文說「會喪失自己靈裡的生命」
[00:17:32.760 --> 00:17:37.760]  這段經文是這樣去翻譯二十四節的後半節和二十五節
[00:17:37.760 --> 00:17:38.960]  主這樣說
[00:17:38.960 --> 00:17:43.960]  「自我犧牲是我的方法去找回自己」
[00:17:43.960 --> 00:17:45.560]  「真正的自己」
[00:17:45.560 --> 00:17:47.360]  「它能做什麼好呢?」
[00:17:47.360 --> 00:17:52.760]  「就是拿走你所想要的一切,然後讓你失去真正的自己」
[00:17:52.760 --> 00:17:55.960]  寫記是主的方法
[00:17:55.960 --> 00:18:00.960]  是我們得生命,得真正自己的方法
[00:18:00.960 --> 00:18:04.560]  相反,如果跟隨世界,就會失去自己
[00:18:04.560 --> 00:18:05.760]  二十六節更加提到
[00:18:05.760 --> 00:18:10.760]  「如果我們不跟從主,主在來的時候,要把那人當作可恥的」
[00:18:10.760 --> 00:18:14.560]  馬太福音十六章二十七節的平行經文這樣說
[00:18:14.560 --> 00:18:18.960]  「人只要在他父的榮耀裡,與他的眾事者一起來臨
[00:18:18.960 --> 00:18:22.960]  那時候,他要照個人的行為,報應各人」
[00:18:22.960 --> 00:18:25.560]  這裡指向了一部小的審判
[00:18:25.560 --> 00:18:33.160]  「不跟隨主,將會得到自己所選擇的那樣東西,就是與主分離」
[00:18:33.160 --> 00:18:35.360]  達雷爾·博克這樣說
[00:18:35.360 --> 00:18:38.960]  「引若拒絕耶穌成為他們生命的一部分
[00:18:38.960 --> 00:18:41.560]  我們的主也不會接納他們
[00:18:41.560 --> 00:18:44.960]  知道自己要面對永恆,卻沒有神
[00:18:44.960 --> 00:18:50.160]  這是生命裡最悲哀的事情」
[00:18:50.160 --> 00:18:53.960]  當人得到世界的東西的時候,有時候會以為很傻
[00:18:53.960 --> 00:18:57.760]  但原來這些傻只是短暫眼前的傻
[00:18:57.760 --> 00:19:02.760]  結果可以在永恆裡失去很多,更加沒有傻
[00:19:02.760 --> 00:19:08.560]  當然,主要賜給我們的,其實也不只是末日的祝福
[00:19:08.560 --> 00:19:10.960]  也包括在地上會經歷的祝福
[00:19:10.960 --> 00:19:15.560]  主說我來了,是要叫人得生命,並且得的更豐盛
[00:19:15.560 --> 00:19:17.760]  學者葛尼斯這樣說
[00:19:17.760 --> 00:19:23.160]  「只有回應基督的呼召,我們才能成為真正的自我」
[00:19:23.160 --> 00:19:27.760]  弟兄姊妹,主要我們背起十字架,不是要奴役我們
[00:19:27.760 --> 00:19:30.760]  相反,是要叫我們被老得釋放
[00:19:30.760 --> 00:19:33.560]  是要恢復我們的人性
[00:19:33.560 --> 00:19:37.160]  我們人性被造時的美好和自由
[00:19:37.160 --> 00:19:40.160]  是要我們得著真正的生命
[00:19:40.160 --> 00:19:43.960]  要寫記,要天天背起十字架來跟從主
[00:19:43.960 --> 00:19:48.160]  表面上好像主叫我們做一些對我們不滿意的決定
[00:19:48.160 --> 00:19:54.560]  但實際上卻是真正的滿意的決定和蒙福的生命旅程
[00:19:54.560 --> 00:19:57.160]  弟兄姊妹,不知道你能否經歷到?
[00:19:57.160 --> 00:20:00.960]  你又願不願意天天背起十字架跟從主
[00:20:00.960 --> 00:20:04.560]  去經歷這個奇妙的旅程?
