
[00:00:00.000 --> 00:00:04.720]  好,頂姊妹,你今個星期過得如何?
[00:02:06.640 --> 00:02:09.200]  在一群男孩子面前,他們會怎樣
[00:02:09.200 --> 00:02:10.920]  「嘩!嘩!」
[00:02:10.920 --> 00:02:13.040]  完全不能說話,不能講規矩
[00:02:13.040 --> 00:02:15.320]  然後他們就「嘩!」
[00:02:15.320 --> 00:02:19.600]  然後我把球放在後面
[00:02:19.600 --> 00:02:22.400]  我就想說「你們玩是可以的」
[00:02:22.400 --> 00:02:24.320]  「但你們要在這個範圍」
[00:02:24.320 --> 00:02:25.960]  「誰知道我講解的時候」
[00:02:25.960 --> 00:02:30.040]  「打死他,有個人敢在我後面拿球」
[00:02:30.040 --> 00:02:33.520]  「這個時候那個「我愛我親友阿君」已經不存在」
[00:02:33.520 --> 00:02:36.800]  於是我立即被人指著他
[00:02:36.800 --> 00:02:39.080]  「還給我」
[00:02:39.080 --> 00:02:41.000]  然後接著那十秒
[00:02:41.000 --> 00:02:42.560]  我猜我應該沒有眨眼
[00:02:42.560 --> 00:02:44.080]  但我的眼睛一直都是這樣
[00:02:44.080 --> 00:02:47.200]  用很另例的眼神講完
[00:02:47.200 --> 00:02:50.400]  然後他雙手拿回球給我
[00:02:50.400 --> 00:02:53.520]  然後我就很另例地看著他
[00:02:53.520 --> 00:02:56.760]  「你們一定只可以在這裡玩」
[00:02:56.760 --> 00:02:59.880]  那時我那十秒沒有眨眼
[00:02:59.880 --> 00:03:01.880]  然後那群男孩子開始時
[00:03:01.880 --> 00:03:04.280]  「哈哈」地看著球,不知道在做甚麼
[00:03:04.280 --> 00:03:06.080]  那一刻他們全部
[00:03:06.080 --> 00:03:08.200]  八個男孩子排成一排
[00:03:08.200 --> 00:03:09.520]  一個人場
[00:03:09.520 --> 00:03:13.000]  然後就「是…」
[00:03:13.000 --> 00:03:14.360]  非常乖巧
[00:03:14.960 --> 00:03:17.520]  你猜猜那男孩子搶了我的球
[00:03:17.520 --> 00:03:18.800]  他怎樣呢
[00:03:18.800 --> 00:03:21.240]  他除了雙手拿球給我之外
[00:03:21.240 --> 00:03:24.720]  他就跑到那群男孩子後面
[00:03:24.720 --> 00:03:26.720]  然後我是這個人
[00:03:26.720 --> 00:03:27.600]  這排是男孩子
[00:03:27.600 --> 00:03:29.800]  他就這樣躲在後面
[00:03:29.800 --> 00:03:34.000]  又不敢看我,身體又轉到後面
[00:03:34.000 --> 00:03:36.280]  不敢看向我的另例眼神
[00:03:36.280 --> 00:03:37.840]  直到我開始眨眼的時候
[00:03:37.840 --> 00:03:40.160]  他就跑去玩球
[00:03:40.160 --> 00:03:41.480]  就是這樣
[00:03:41.480 --> 00:03:44.920]  我覺得我和這個男孩子玩了一場
[00:03:44.920 --> 00:03:49.320]  和我這個兇猛的傳導人玩了一場捉迷藏遊戲
[00:03:49.320 --> 00:03:52.680]  無端端他躲起來,無端端他又出來
[00:03:52.680 --> 00:03:53.840]  不知道你們是否覺得
[00:03:53.840 --> 00:03:56.560]  我們從小都是有一個本能
[00:03:56.560 --> 00:03:58.960]  就是當我們做錯事的時候
[00:03:58.960 --> 00:04:03.000]  我們第一個反應不是承擔,是認錯
[00:04:03.000 --> 00:04:04.520]  我們第一個反應是甚麼
[00:04:04.520 --> 00:04:06.800]  躲起來
[00:04:06.800 --> 00:04:07.880]  不只是小孩子
[00:04:07.880 --> 00:04:10.360]  我想好像年輕人的我們,大一點的我們
[00:04:10.360 --> 00:04:12.480]  甚至我們成年人也一樣
[00:04:12.480 --> 00:04:16.960]  我們會用藉口、謊言、沉默
[00:04:16.960 --> 00:04:19.200]  來將自己收藏起來
[00:04:19.200 --> 00:04:21.120]  今天想和你們一起去看
[00:04:21.120 --> 00:04:24.920]  原來人類歷史上第一場捉迷藏的遊戲
[00:04:24.920 --> 00:04:26.320]  是發生在哪裡的呢
[00:04:26.320 --> 00:04:29.240]  是發生在《創世紀》第三章的時候
[00:04:29.240 --> 00:04:32.000]  亞當、夏娃吃了禁果之後
[00:04:32.000 --> 00:04:33.640]  他們聽見神的聲音
[00:04:33.640 --> 00:04:34.960]  第一個反應是甚麼
[00:04:34.960 --> 00:04:36.760]  同樣是躲起來
[00:04:36.760 --> 00:04:40.840]  我們會看的經文會從三章八節到十三節
[00:04:40.840 --> 00:04:44.080]  我們先看看這個故事是說到哪裡
[00:04:44.080 --> 00:04:46.960]  為甚麼會出現這場捉迷藏呢
[00:04:46.960 --> 00:04:48.640]  原來在第二章的時候
[00:04:48.640 --> 00:04:50.280]  神去創造天地
[00:04:50.280 --> 00:04:51.840]  將所有東西都擺好了
[00:04:51.840 --> 00:04:54.160]  然後創造人,然後就在裡面
[00:04:54.160 --> 00:04:57.720]  這裡形容二章二十五節是最後一節
[00:04:57.720 --> 00:05:00.760]  形容在神創造世界之後
[00:05:00.760 --> 00:05:05.640]  人在伊甸園是自由自在地同住一起
[00:05:05.640 --> 00:05:08.240]  這裡甚至說夫妻二人赤身露體
[00:05:08.240 --> 00:05:11.240]  沒有穿衣服,但他們不覺得羞恥
[00:05:11.240 --> 00:05:14.000]  不過很快,進入第三章的時候
[00:05:14.000 --> 00:05:17.720]  第一節到第六節就是蛇引誘人犯罪的過程
[00:05:17.720 --> 00:05:20.320]  蛇引誘人出來
[00:05:20.320 --> 00:05:22.880]  人犯了唯一可以犯的錯
[00:05:22.880 --> 00:05:25.680]  就是吃了枝扇落樹的果子
[00:05:25.680 --> 00:05:27.120]  他犯了錯
[00:05:27.120 --> 00:05:31.080]  我們看到犯錯之前,人是不覺得羞恥的
[00:05:31.080 --> 00:05:32.640]  不過犯錯之後
[00:05:32.640 --> 00:05:38.440]  人因為感覺到羞恥,就要找些東西遮住自己
[00:05:38.440 --> 00:05:41.560]  其實這個就像我們自己一樣
[00:05:41.560 --> 00:05:44.640]  我們做錯事,我們不想讓別人知道
[00:05:44.640 --> 00:05:46.520]  特別是我們在家犯錯
[00:05:46.520 --> 00:05:49.280]  我們不想讓父母知道那個心情
[00:05:49.280 --> 00:05:51.360]  其實當然是怕懲罰
[00:05:51.360 --> 00:05:53.320]  但不單是怕懲罰
[00:05:53.320 --> 00:05:57.560]  更加因為罪原來帶給我們的是一份羞恥感
[00:05:57.560 --> 00:06:01.360]  甚至罪是帶給我們一份關係裡面的破裂
[00:06:01.360 --> 00:06:03.600]  以致我們面對一些權威的時候
[00:06:03.600 --> 00:06:06.080]  我們會產生一個恐懼
[00:06:06.080 --> 00:06:09.120]  在這一刻,當一羞恥來到的時候
[00:06:09.120 --> 00:06:12.560]  阿當和夏娃和神的關係就變化了
[00:06:12.560 --> 00:06:14.840]  所以在這個之後
[00:06:14.840 --> 00:06:19.040]  他們開始和神展開了這個捉迷藏的遊戲
[00:06:19.040 --> 00:06:23.640]  我們就要從這場首場的捉迷藏裡面去看
[00:06:23.640 --> 00:06:25.280]  人犯錯之後
[00:06:25.280 --> 00:06:29.440]  其實神和人都採取不同的解決辦法
[00:06:29.440 --> 00:06:31.560]  我們一起進入今天的經文
[00:06:31.560 --> 00:06:32.760]  我們一起去讀
[00:06:32.760 --> 00:06:34.480]  我們1、2、3
[00:06:34.480 --> 00:06:36.320]  「天起了涼風
[00:06:36.320 --> 00:06:42.960]  那人和他妻子聽見耶和華上帝在園中來回行走的聲音
[00:06:42.960 --> 00:06:45.840]  就藏在園裡的樹木中
[00:06:45.840 --> 00:06:48.520]  躲避耶和華上帝的面
[00:06:48.520 --> 00:06:51.000]  耶和華上帝呼喚那人
[00:06:51.000 --> 00:06:53.360]  對他說:你在哪裡?
[00:06:53.360 --> 00:06:57.000]  他說:我在園中聽見你的聲音
[00:06:57.000 --> 00:06:58.400]  我就害怕
[00:06:58.400 --> 00:07:00.400]  因為我赤身露體
[00:07:00.400 --> 00:07:02.400]  我就藏了起來
[00:07:02.400 --> 00:07:07.160]  耶和華上帝說:誰告訴你,你是赤身露體呢?
[00:07:07.160 --> 00:07:10.280]  莫非你吃了那樹上所出的
[00:07:10.280 --> 00:07:13.400]  就是我吩咐你不可吃的嗎?
[00:07:13.400 --> 00:07:17.440]  那人說:你癡給我與我一起的女人
[00:07:17.440 --> 00:07:20.480]  是她把那樹上所出的給我
[00:07:20.480 --> 00:07:21.800]  我就吃了
[00:07:21.800 --> 00:07:26.720]  耶和華上帝對女人說:你怎麼會做這種事呢?
[00:07:26.720 --> 00:07:30.080]  女人說:那些人有我,我就吃了
[00:07:30.080 --> 00:07:33.080]  讓我們一起祈禱
[00:07:33.080 --> 00:07:36.600]  多謝主賜下你的說話
[00:07:36.600 --> 00:07:39.000]  更感謝你賜下救恩
[00:07:39.000 --> 00:07:41.800]  讓我們不至於死在過犯裡
[00:07:41.800 --> 00:07:43.600]  讓我們得到拯救
[00:07:43.600 --> 00:07:47.440]  幫助我們從經文裡更明白福音的寶貴
[00:07:47.440 --> 00:07:49.920]  感謝你,禱告奉主耶穌基督的名
[00:07:49.920 --> 00:07:50.920]  阿們
[00:07:50.920 --> 00:07:52.680]  我會分兩點去看
[00:07:52.680 --> 00:07:56.920]  第一點的分題我會叫做「人的推卸責任」
[00:07:56.920 --> 00:08:02.200]  先去看人犯錯之後有什麼反應和策略
[00:08:02.200 --> 00:08:03.800]  面對第十一節
[00:08:03.800 --> 00:08:09.960]  耶和華就問:是不是你吃了那不可吃樹上的果子?
[00:08:09.960 --> 00:08:11.880]  阿當的回應是
[00:08:11.880 --> 00:08:15.480]  阿當立刻施展了典型的卸膊三式
[00:08:15.480 --> 00:08:16.560]  是什麼呢?
[00:08:16.560 --> 00:08:20.000]  第一式就叫「推給神和其他人」
[00:08:20.000 --> 00:08:24.040]  他說:喂,你問我發生什麼事?
[00:08:24.040 --> 00:08:26.800]  是不是我吃了樹上的果子?
[00:08:26.800 --> 00:08:30.640]  是你呀,你賜給我的女人
[00:08:30.640 --> 00:08:33.320]  阿當首先去怪神
[00:08:33.320 --> 00:08:34.920]  是你給我的女人
[00:08:34.920 --> 00:08:36.880]  然後他再說
[00:08:36.880 --> 00:08:40.440]  就是那個女人,是夏娃女士
[00:08:40.440 --> 00:08:43.080]  他推給神和其他人
[00:08:43.080 --> 00:08:44.920]  然後施展第二式
[00:08:44.920 --> 00:08:46.720]  推給環境
[00:08:46.720 --> 00:08:47.960]  然後他說
[00:08:47.960 --> 00:08:51.800]  不是我去吃樹上的果子
[00:08:51.800 --> 00:08:54.680]  而是果子突然出現在我的手上
[00:08:54.680 --> 00:08:56.640]  因為是那個女人給我的
[00:08:56.640 --> 00:08:58.720]  是果子突然飛到我的手上
[00:08:58.720 --> 00:09:01.120]  他說得好像很被動
[00:09:01.120 --> 00:09:04.520]  是環境和人們把他吃得差不多
[00:09:04.520 --> 00:09:06.520]  環境不想吃
[00:09:06.520 --> 00:09:07.800]  他說得是這樣的
[00:09:07.800 --> 00:09:10.680]  所以他嘗試將責任推給環境
[00:09:10.680 --> 00:09:13.800]  第三式再做就是
[00:09:13.800 --> 00:09:16.320]  他對於自己所做的事
[00:09:16.320 --> 00:09:17.640]  我就吃了
[00:09:17.640 --> 00:09:20.160]  說得好像很無辜
[00:09:20.160 --> 00:09:21.680]  很沒心
[00:09:21.680 --> 00:09:24.680]  絕口不提自己內心的慾望
[00:09:24.680 --> 00:09:26.400]  其實是他自己選擇的
[00:09:26.400 --> 00:09:28.000]  他張開嘴巴說是你的
[00:09:28.000 --> 00:09:30.000]  為什麼不關你的事呢?
[00:09:30.000 --> 00:09:33.320]  丁子妹,我想問你
[00:09:33.320 --> 00:09:38.600]  這三式你有沒有試過出過這三招?
[00:09:38.600 --> 00:09:39.360]  丁子妹:沒有
[00:09:39.360 --> 00:09:41.080]  沒有?聰明
[00:09:41.080 --> 00:09:43.240]  不過我們有些在中間
[00:09:43.240 --> 00:09:45.800]  有時候我們走崇拜
[00:09:45.800 --> 00:09:48.560]  或者我們走堂不反學
[00:09:48.560 --> 00:09:49.720]  詐病
[00:09:49.720 --> 00:09:52.360]  我們被抓到的時候
[00:09:52.360 --> 00:09:55.240]  我們說那個團讀人說話太悶了
[00:09:55.240 --> 00:09:56.560]  受不了
[00:09:56.560 --> 00:09:58.520]  那個人就說
[00:09:58.520 --> 00:10:00.320]  老師真的太廢了
[00:10:00.320 --> 00:10:02.800]  自己讀也比他厲害
[00:10:02.800 --> 00:10:05.360]  我們會嘗試將這些推給別人
[00:10:05.360 --> 00:10:07.880]  我們有時候做錯了一些事
[00:10:07.880 --> 00:10:10.560]  不關我的事,他叫我的
[00:10:10.560 --> 00:10:12.960]  我們會將這些推給別人
[00:10:12.960 --> 00:10:16.040]  到有時候我們寧命軟弱的時候
[00:10:16.040 --> 00:10:17.440]  你會問
[00:10:17.440 --> 00:10:19.240]  神啊,為什麼你創造這個處境
[00:10:19.240 --> 00:10:21.160]  為什麼你放我在這個家
[00:10:21.160 --> 00:10:23.680]  為什麼放在你這一班
[00:10:23.680 --> 00:10:25.160]  你問神,你會怪神
[00:10:25.160 --> 00:10:27.120]  為什麼你將我放在這個處境
[00:10:27.120 --> 00:10:29.680]  我們會將這些東西推給神
[00:10:29.680 --> 00:10:33.160]  或者在學校你會說髒話
[00:10:33.160 --> 00:10:35.880]  還會說黃色的笑話
[00:10:35.880 --> 00:10:37.040]  你就會說
[00:10:37.040 --> 00:10:38.760]  喂,人人都是這樣的
[00:10:38.760 --> 00:10:41.280]  不跟,別人就說我騙
[00:10:41.280 --> 00:10:43.560]  我們會嘗試將這些東西推給環境
[00:10:43.560 --> 00:10:45.960]  環境浸淫到我這樣
[00:10:45.960 --> 00:10:47.640]  不關我的事
[00:10:47.640 --> 00:10:50.160]  又或者到我們
[00:10:50.160 --> 00:10:52.880]  有時候我們做功課作文
[00:10:52.880 --> 00:10:55.680]  你就會找人工智能幫你做
[00:10:55.680 --> 00:10:56.400]  你會說什麼
[00:10:56.400 --> 00:10:57.080]  我聽到
[00:10:57.080 --> 00:11:00.920]  沒錯,我只是參考一下網上的資料
[00:11:00.920 --> 00:11:02.080]  多厲害
[00:11:02.080 --> 00:11:04.280]  厲害,果然是高手
[00:11:04.280 --> 00:11:05.800]  到我們笑別人的時候
[00:11:05.800 --> 00:11:07.160]  我們會說什麼
[00:11:07.160 --> 00:11:10.400]  我只不過是善意地提醒他
[00:11:10.400 --> 00:11:11.440]  我們會這樣說
[00:11:11.440 --> 00:11:14.440]  我們對自己所做的事情就是輕描淡寫
[00:11:14.440 --> 00:11:16.320]  就是我們習慣了的事情
[00:11:16.320 --> 00:11:19.440]  原來我們每個人都精於這幾招
[00:11:19.440 --> 00:11:22.120]  將犯錯的源頭、罪的責任
[00:11:22.120 --> 00:11:23.920]  就好像那些辣手煎堆
[00:11:23.920 --> 00:11:24.800]  一推給別人
[00:11:24.800 --> 00:11:28.600]  不要,不關我的事
[00:11:28.600 --> 00:11:32.040]  不過原來當我們忙於玩這個責任的遊戲
[00:11:32.040 --> 00:11:33.760]  捉迷藏遊戲的時候
[00:11:33.760 --> 00:11:37.400]  原來經文早已未見招已經拆招
[00:11:37.400 --> 00:11:39.680]  在阿東未開口推卸之前
[00:11:39.680 --> 00:11:42.360]  原來經文已經埋伏了一個伏筆
[00:11:42.360 --> 00:11:44.080]  拆解了所有的招數
[00:11:44.080 --> 00:11:45.200]  在哪裡呢
[00:11:45.200 --> 00:11:47.600]  我們一起看看第八、第九節
[00:11:47.600 --> 00:11:49.200]  有一個關鍵的字
[00:11:49.200 --> 00:11:51.320]  那裡叫「那人」
[00:11:51.320 --> 00:11:52.320]  我就問
[00:11:52.320 --> 00:11:53.840]  這裡是《創世紀》第三章
[00:11:53.840 --> 00:11:55.640]  第二章明明說了阿東是誰
[00:11:55.640 --> 00:11:56.960]  阿夏娃是誰
[00:11:56.960 --> 00:11:59.520]  為什麼這裡不直接寫是阿當
[00:11:59.520 --> 00:12:00.760]  那裡只有兩個人
[00:12:00.760 --> 00:12:02.920]  那個人和他的妻子
[00:12:02.920 --> 00:12:03.960]  那個人一定是阿當
[00:12:03.960 --> 00:12:04.880]  為什麼不用阿當
[00:12:04.880 --> 00:12:07.360]  而要用「那人」這個稱呼呢
[00:12:07.360 --> 00:12:09.600]  原來我們要找找原因
[00:12:09.600 --> 00:12:11.840]  我們一起回到《創世紀》第二章
[00:12:11.840 --> 00:12:13.040]  原來是這樣的
[00:12:13.040 --> 00:12:17.040]  原來當神當初下命令的時候
[00:12:17.040 --> 00:12:20.680]  祂說「枝線落樹的果子你不可以吃」
[00:12:20.680 --> 00:12:22.120]  這個命令的時候
[00:12:22.120 --> 00:12:23.800]  正正是下給誰呢
[00:12:23.800 --> 00:12:25.240]  就是「那人」
[00:12:25.240 --> 00:12:27.240]  所以這裡用回這個字
[00:12:27.240 --> 00:12:29.480]  所以在第三章這裡
[00:12:29.480 --> 00:12:30.520]  祂不問
[00:12:30.520 --> 00:12:33.360]  「那個女人給了你什麼」
[00:12:33.360 --> 00:12:34.240]  祂也不問
[00:12:34.240 --> 00:12:36.640]  「那個蛇跟你說了什麼」
[00:12:36.640 --> 00:12:38.000]  神只是問
[00:12:38.000 --> 00:12:39.480]  「你在哪裡」
[00:12:39.480 --> 00:12:41.200]  祂向你問責
[00:12:41.200 --> 00:12:43.000]  祂問你在哪裡
[00:12:43.000 --> 00:12:46.280]  原來當神呼喚「那人」
[00:12:46.280 --> 00:12:47.680]  你在哪裡的時候
[00:12:47.680 --> 00:12:49.160]  你在哪裡的時候
[00:12:49.160 --> 00:12:51.920]  不是因為祂不知道阿當躲在哪裡
[00:12:51.920 --> 00:12:52.480]  你在哪裡
[00:12:52.480 --> 00:12:53.280]  不是這樣問
[00:12:53.280 --> 00:12:56.000]  而是一個很沉重的提醒
[00:12:56.000 --> 00:12:59.840]  祂呼喚當初親口接這個命
[00:12:59.840 --> 00:13:01.080]  親身去接這個命令
[00:13:01.080 --> 00:13:05.080]  也親口去領受祂的命令的這個人
[00:13:05.080 --> 00:13:06.440]  經文用同一個稱呼
[00:13:06.440 --> 00:13:09.440]  就是要告訴我一個無法逃避的真相
[00:13:09.440 --> 00:13:12.560]  當初去領受神的恩典的是你
[00:13:12.560 --> 00:13:14.560]  當初說信耶穌的是你
[00:13:14.560 --> 00:13:16.560]  當初說你要做基督徒的是你
[00:13:16.560 --> 00:13:21.160]  現在站在這裡需要去承擔責任的也是你
[00:13:21.160 --> 00:13:23.760]  你在哪裡呢
[00:13:23.760 --> 00:13:24.920]  這一把聲
[00:13:24.920 --> 00:13:27.560]  穿透了阿當所有的藉口
[00:13:27.560 --> 00:13:30.760]  其實也更加直指我們每個人的內心
[00:13:30.760 --> 00:13:33.040]  這裡要告訴我們的是
[00:13:33.040 --> 00:13:34.840]  原來在犯錯的面前
[00:13:34.840 --> 00:13:36.240]  在做錯的面前
[00:13:36.360 --> 00:13:39.560]  我們自己肯定要背負一個
[00:13:39.560 --> 00:13:41.560]  我們不可以推卻
[00:13:41.560 --> 00:13:43.560]  怎麼甩也甩不掉的責任
[00:13:43.560 --> 00:13:47.560]  神最後要問的始終是你
[00:13:47.560 --> 00:13:49.560]  我們其實也習慣是這樣的
[00:13:49.560 --> 00:13:51.560]  當我們做錯事的時候
[00:13:51.560 --> 00:13:53.560]  我們就會說
[00:13:53.560 --> 00:13:56.560]  我們說我們都是因為祂
[00:13:56.560 --> 00:13:58.560]  都是因為祢啊神
[00:13:58.560 --> 00:14:01.160]  如果不是因為那個環境我怎會這樣
[00:14:01.160 --> 00:14:02.560]  我控制不了的
[00:14:02.560 --> 00:14:03.560]  不關我的事
[00:14:03.560 --> 00:14:05.560]  我做了一點點而已
[00:14:05.560 --> 00:14:08.560]  但是神的話是干擾我們
[00:14:08.560 --> 00:14:11.560]  停止將責任推卸
[00:14:11.560 --> 00:14:13.560]  不如去承認我是錯的
[00:14:13.560 --> 00:14:16.560]  這樣才能夠背上責任
[00:14:16.560 --> 00:14:19.560]  這個才是背上你自己責任的行為
[00:14:19.560 --> 00:14:21.560]  丁姐妹我想問
[00:14:21.560 --> 00:14:23.560]  你有沒有試過認錯的
[00:14:23.560 --> 00:14:26.560]  認錯或者認罪難不難
[00:14:26.560 --> 00:14:27.560]  有啊
[00:14:27.560 --> 00:14:28.560]  我也有啊
[00:14:28.560 --> 00:14:29.560]  我告訴你
[00:14:29.560 --> 00:14:33.560]  我試過有一次真的要上法庭去認罪
[00:14:33.560 --> 00:14:34.560]  怎樣的呢
[00:14:34.560 --> 00:14:37.560]  雖然我現在是開電單車的
[00:14:37.560 --> 00:14:38.560]  我再說一次
[00:14:38.560 --> 00:14:40.560]  但我以前是在開電單車之前
[00:14:40.560 --> 00:14:41.560]  考到牌照之前
[00:14:41.560 --> 00:14:42.560]  我是踩單車上班的
[00:14:42.560 --> 00:14:46.560]  我有藍田就踩馬路來荔枝角
[00:14:46.560 --> 00:14:50.560]  但其實我跟一個會踩單車
[00:14:50.560 --> 00:14:53.560]  在馬路上踩單車的牧師來的
[00:14:53.560 --> 00:14:54.560]  他學的
[00:14:54.560 --> 00:14:56.560]  所以我大概知道規矩是甚麼
[00:14:56.560 --> 00:14:59.560]  香港踩電單車的規矩就是
[00:14:59.560 --> 00:15:02.560]  你只可以在馬路上踩
[00:15:02.560 --> 00:15:04.560]  有單車徑但沒有的
[00:15:04.560 --> 00:15:05.560]  你在馬路上踩
[00:15:05.560 --> 00:15:07.560]  在行人路上就要推車的
[00:15:07.560 --> 00:15:11.560]  在行人路上踩單車是犯法的
[00:15:11.560 --> 00:15:13.560]  我懂得這些法例
[00:15:13.560 --> 00:15:16.560]  其實我一直都是一個奉公守法的好市民
[00:15:16.560 --> 00:15:17.560]  所以我一直都是踩馬路
[00:15:17.560 --> 00:15:18.560]  戴頭盔
[00:15:18.560 --> 00:15:19.560]  然後這樣踩
[00:15:19.560 --> 00:15:20.560]  不過有一次
[00:15:20.560 --> 00:15:21.560]  哎呀
[00:15:21.560 --> 00:15:23.560]  就是唯一一次我失敗了
[00:15:23.560 --> 00:15:24.560]  是甚麼事呢
[00:15:24.560 --> 00:15:26.560]  我由藍田踩到過來
[00:15:26.560 --> 00:15:27.560]  其實也要過幾個小時
[00:15:27.560 --> 00:15:28.560]  踩到過來的時候
[00:15:28.560 --> 00:15:33.560]  我剛剛到樓下的運動場
[00:15:33.560 --> 00:15:36.560]  運動場旁邊有條挺寬的行人路
[00:15:36.560 --> 00:15:37.560]  不知道你們知不知道
[00:15:37.560 --> 00:15:42.560]  那裡只要轉過來就是我上班的地方
[00:15:42.560 --> 00:15:45.560]  那天我很早
[00:15:45.560 --> 00:15:47.560]  我看到那裡沒有人
[00:15:47.560 --> 00:15:49.560]  我反正也是沒有人
[00:15:49.560 --> 00:15:50.560]  路這麼寬
[00:15:50.560 --> 00:15:52.560]  我就踩踩踩踩了十幾秒
[00:15:52.560 --> 00:15:53.560]  踩了十幾秒
[00:15:53.560 --> 00:15:54.560]  到我一轉彎
[00:15:54.560 --> 00:15:55.560]  進去一經
[00:15:55.560 --> 00:15:57.560]  旁邊有一條很小的路
[00:15:57.560 --> 00:15:58.560]  不知道
[00:15:58.560 --> 00:15:59.560]  隨便吧
[00:15:59.560 --> 00:16:01.560]  球場那邊過來
[00:16:01.560 --> 00:16:03.560]  一轉彎的時候
[00:16:03.560 --> 00:16:06.560]  我就看到兩個警察在我面前迎面過來
[00:16:06.560 --> 00:16:08.560]  之後我還要裝
[00:16:08.560 --> 00:16:09.560]  我立刻下車
[00:16:09.560 --> 00:16:10.560]  跳下車
[00:16:10.560 --> 00:16:11.560]  然後他就押我過來
[00:16:11.560 --> 00:16:13.560]  其中一個是新人
[00:16:13.560 --> 00:16:16.560]  有個比較有資格的就跟他說
[00:16:16.560 --> 00:16:17.560]  我教你怎麼抄
[00:16:17.560 --> 00:16:18.560]  哎呀
[00:16:18.560 --> 00:16:19.560]  那一刻
[00:16:19.560 --> 00:16:21.560]  於是乎我收到告票
[00:16:21.560 --> 00:16:23.560]  之後我收到告票
[00:16:23.560 --> 00:16:24.560]  我要上法庭
[00:16:26.560 --> 00:16:28.560]  因為是犯法
[00:16:28.560 --> 00:16:30.560]  因為不是定額罰款
[00:16:30.560 --> 00:16:32.560]  所以我要上法庭
[00:16:32.560 --> 00:16:34.560]  我想分享的是
[00:16:34.560 --> 00:16:38.560]  當我坐到法庭的心情
[00:16:38.560 --> 00:16:41.560]  當我去到法庭的時候
[00:16:41.560 --> 00:16:44.560]  我就坐在那裡等我的案件審理
[00:16:44.560 --> 00:16:48.560]  案件大概是由大事到小事
[00:16:48.560 --> 00:16:49.560]  我這些是很小事
[00:16:49.560 --> 00:16:51.560]  所以我去到最後
[00:16:51.560 --> 00:16:52.560]  我坐在那裡的時候
[00:16:52.560 --> 00:16:55.560]  前面就一件一件的案件處理
