
[00:00:00.000 --> 00:00:01.720]  各位靚姐妹平安
[00:02:16.520 --> 00:02:18.160]  詩人如何去介紹神
[00:02:18.160 --> 00:02:21.160]  我和你一起去讀詩篇24篇
[00:02:21.160 --> 00:02:23.840]  我們一起讀好嗎?
[00:02:24.840 --> 00:02:27.640]  地和其中所充滿的
[00:02:27.640 --> 00:02:30.440]  世界和自在其中的
[00:02:30.440 --> 00:02:32.240]  都屬耶和華
[00:02:32.240 --> 00:02:35.240]  祂把地建立在海上
[00:02:35.240 --> 00:02:37.840]  安定在大水之上
[00:02:37.840 --> 00:02:40.840]  誰能登耶和華的山
[00:02:40.840 --> 00:02:43.640]  誰能站在祂的聖所
[00:02:43.640 --> 00:02:45.840]  就是守潔心清
[00:02:45.840 --> 00:02:47.640]  不向虛妄
[00:02:47.640 --> 00:02:50.240]  豈世不懷詭詐的人
[00:02:50.240 --> 00:02:53.040]  他必蒙耶和華賜福
[00:02:53.040 --> 00:02:56.240]  又蒙救他的神使他成義
[00:02:56.240 --> 00:02:59.440]  這是尋求耶和華的族類
[00:02:59.440 --> 00:03:02.240]  是尋求裡面的雅各
[00:03:02.240 --> 00:03:04.240]  眾聖們啊
[00:03:04.240 --> 00:03:06.440]  你們要抬起頭來
[00:03:06.440 --> 00:03:10.240]  永久的門戶你們要被舉起
[00:03:10.240 --> 00:03:13.040]  那榮耀的王將要進來
[00:03:13.040 --> 00:03:15.240]  榮耀的王是誰呢?
[00:03:15.240 --> 00:03:18.440]  就是有力有能的耶和華
[00:03:18.440 --> 00:03:21.840]  在戰場上有能的耶和華
[00:03:21.840 --> 00:03:23.840]  眾聖們啊
[00:03:23.840 --> 00:03:26.040]  你們要抬起頭來
[00:03:26.040 --> 00:03:30.040]  永久的門戶你們要把頭抬起
[00:03:30.040 --> 00:03:33.040]  那榮耀的王將要進來
[00:03:33.040 --> 00:03:35.240]  榮耀的王是誰呢?
[00:03:35.240 --> 00:03:37.240]  萬軍之耶和華
[00:03:37.240 --> 00:03:39.240]  他是榮耀的王
[00:03:39.240 --> 00:03:44.040]  我們今天會分三個段落去看詩篇二十四篇
[00:03:44.040 --> 00:03:47.040]  我們先看第一和第二節
[00:03:47.040 --> 00:03:49.040]  剛才我們讀過了
[00:03:49.040 --> 00:03:51.640]  第一第二節這兩節經文
[00:03:51.640 --> 00:03:54.440]  其實是有關創造的描述
[00:03:54.440 --> 00:03:56.040]  同時告訴我們
[00:03:56.040 --> 00:03:57.440]  神是創造主
[00:03:57.440 --> 00:04:01.040]  以及什麼是在祂的主權之下
[00:04:01.040 --> 00:04:03.040]  地和其中所充滿的
[00:04:03.040 --> 00:04:05.840]  和世界和住在其間的
[00:04:05.840 --> 00:04:09.040]  就是代表了整個造物界
[00:04:09.040 --> 00:04:11.040]  在地和世界裡面
[00:04:11.040 --> 00:04:16.040]  一切的東西都是屬於神的
[00:04:16.040 --> 00:04:19.840]  在《創世紀》一章二十二和二十八節那裡
[00:04:19.840 --> 00:04:23.840]  提到神賜福給魚、飛鳥和人
[00:04:23.840 --> 00:04:27.240]  讓他們充滿他們所屬的範圍
[00:04:27.240 --> 00:04:31.240]  充滿就是代表了造物主豐厚的供應
[00:04:31.240 --> 00:04:33.840]  剛才我們讀詩篇二十四篇第一節
[00:04:33.840 --> 00:04:37.240]  提到充滿地和居住在世界的
[00:04:37.240 --> 00:04:40.240]  就是神豐厚供應的證明
[00:04:40.240 --> 00:04:44.840]  其實第二節的原文是用「因為」做開始的
[00:04:44.840 --> 00:04:48.240]  因為神創造了地和世界
[00:04:48.240 --> 00:04:51.240]  所以神是擁有他們的主權
[00:04:51.240 --> 00:04:55.240]  在古代近東的人認為
[00:04:55.240 --> 00:04:59.240]  世界是一塊很大的圓形土地
[00:04:59.240 --> 00:05:02.840]  這塊土是浮在窮倉之下
[00:05:02.840 --> 00:05:04.840]  縱海水之上
[00:05:04.840 --> 00:05:08.840]  他們又認為海和河流是象徵混亂
[00:05:08.840 --> 00:05:11.240]  所以在窮倉之下的水
[00:05:11.240 --> 00:05:15.240]  是代表會危及造物界安穩的混亂力量
[00:05:15.240 --> 00:05:18.240]  如果要確立世界的安穩
[00:05:18.240 --> 00:05:20.840]  就必須修復這一股勢力
[00:05:20.840 --> 00:05:23.640]  然後將大地安置在上面
[00:05:23.640 --> 00:05:26.240]  使海成為大地的根基
[00:05:26.240 --> 00:05:29.240]  剛才第二節說
[00:05:29.240 --> 00:05:33.640]  「他把地建立在海上,安定在大水之上」
[00:05:33.640 --> 00:05:39.240]  其實就是強調神在創造當中平亂的角色
[00:05:39.240 --> 00:05:43.640]  建立和安定是在描述神的作為
[00:05:43.640 --> 00:05:48.240]  這兩個動詞都是用建造來比喻神的創造
[00:05:48.240 --> 00:05:51.640]  正如建造房屋要有穩固的安全
[00:05:51.640 --> 00:05:54.640]  建立世界也是要這樣
[00:05:54.640 --> 00:05:57.640]  不過被造的物沒有這個能力
[00:05:57.640 --> 00:06:03.640]  所以就要依靠具備黑性混亂能力的造物主
[00:06:03.640 --> 00:06:07.640]  混亂勢力也要降伏在神的之下
[00:06:07.640 --> 00:06:10.640]  不能夠和造物主去抗衡
[00:06:12.640 --> 00:06:15.440]  《創世紀》一章一至二節曾經提到
[00:06:15.440 --> 00:06:21.040]  「起初神創造天地,地是空虛混沌,淵綿黑暗」
[00:06:21.040 --> 00:06:24.040]  「神因令,混行在水面上」
[00:06:24.040 --> 00:06:30.040]  「神創造天地,使到大海深淵的混亂變為有秩序的世界」
[00:06:30.040 --> 00:06:35.040]  「神創造了天地萬物,戰勝了混亂,展示了祂的權能」
[00:06:35.040 --> 00:06:39.440]  有幾個人在公園聊天
[00:06:39.440 --> 00:06:43.640]  阿甲說「吃的那種沒有貨,我買了另一種」
[00:06:43.640 --> 00:06:47.640]  「不知道他喜不喜歡,不喜歡他就發脾氣」
[00:06:47.640 --> 00:06:52.640]  阿悅說「唉,他們的心意其實很難猜的」
[00:06:52.640 --> 00:06:57.640]  「有一次有些新口味的零食,想買來給他們試試」
[00:06:57.640 --> 00:07:01.640]  「但又怕他們不喜歡,所以買一包給他們吃」
[00:07:01.640 --> 00:07:03.640]  「他們不知多喜歡吃」
[00:07:03.640 --> 00:07:06.640]  「就入貨吧,因為他們喜歡吃」
[00:07:06.640 --> 00:07:09.640]  「這次買完之後,他們碰都不碰」
[00:07:09.640 --> 00:07:13.640]  阿丙又說「我服侍了他們這麼久」
[00:07:13.640 --> 00:07:17.640]  「一點點不信他們,馬上給面色給他們看」
[00:07:17.640 --> 00:07:21.640]  你猜這三個人說的「他」和「他們」是誰呢?
[00:07:21.640 --> 00:07:29.640]  誰?一定不是我,他不是說我
[00:07:29.640 --> 00:07:33.640]  有沒有人猜是工人姐姐說的僱主?
[00:07:35.640 --> 00:07:39.640]  有沒有人猜是父母說的子女?
[00:07:39.640 --> 00:07:42.640]  猜不到嗎?有人猜到了吧?
[00:07:42.640 --> 00:07:45.640]  其實不是,他們說的是貓貓
[00:07:45.640 --> 00:07:46.640]  貓貓的
[00:07:46.640 --> 00:07:51.640]  知不知道有養貓的人,他們自己都叫自己貓奴
[00:07:51.640 --> 00:07:56.640]  而那些貓是主子,有沒有人養貓貓的?
[00:07:56.640 --> 00:08:00.640]  那你是不是叫自己貓奴?
[00:08:00.640 --> 00:08:01.640]  我不知道是不是
[00:08:01.640 --> 00:08:05.640]  原來那些人說那些愛貓、很喜歡貓的人
[00:08:05.640 --> 00:08:08.640]  真的把貓當成自己的主子
[00:08:08.640 --> 00:08:10.640]  而他們自己是奴才
[00:08:10.640 --> 00:08:14.640]  他們很甘心情願去服侍他們
[00:08:14.640 --> 00:08:17.640]  我看到還有一個很噁心的名字
[00:08:17.640 --> 00:08:19.640]  就是跟他們清潔一些東西,有三個字
[00:08:19.640 --> 00:08:21.640]  我不說了,這裡不能說
[00:08:21.640 --> 00:08:24.640]  其實在第一、第二節
[00:08:24.640 --> 00:08:28.640]  是在告訴我們神的身份和作為
[00:08:28.640 --> 00:08:32.640]  創造的核心其實不是物種的起源
[00:08:32.640 --> 00:08:36.640]  而是在說誰是一切的主宰
[00:08:36.640 --> 00:08:38.640]  神就是這一切的主宰
[00:08:38.640 --> 00:08:41.640]  祂是滋潤、養育萬有
[00:08:41.640 --> 00:08:43.640]  同時為世界降服混亂
[00:08:43.640 --> 00:08:46.640]  建立根基的創造主
[00:08:46.640 --> 00:08:51.640]  創造和被造顯示了神和人的關係
[00:08:51.640 --> 00:08:54.640]  人的權力是被規限了
[00:08:54.640 --> 00:08:59.640]  人必須服從神絕對的主權
[00:08:59.640 --> 00:09:02.640]  神也是愛世人、很愛我們
[00:09:02.640 --> 00:09:04.640]  供應人的需用
[00:09:04.640 --> 00:09:07.640]  祂同時也是世人的主
[00:09:07.640 --> 00:09:10.640]  神不單創造了世界和萬物
[00:09:10.640 --> 00:09:14.640]  祂更為自己所創造的一切建立了秩序
[00:09:14.640 --> 00:09:17.640]  祂建立了大自然的秩序
[00:09:17.640 --> 00:09:19.640]  也建立了道德的秩序
[00:09:19.640 --> 00:09:21.640]  神是道德完全的
[00:09:21.640 --> 00:09:24.640]  祂要求人跟從祂的道德原則
[00:09:24.640 --> 00:09:28.640]  所以祂為居住在祂創造的世界裡的人
[00:09:28.640 --> 00:09:31.640]  訂立了道德標準
[00:09:31.640 --> 00:09:35.640]  敬拜這位創造主也必須有秩序
[00:09:35.640 --> 00:09:38.640]  和符合神道德的要求
[00:09:38.640 --> 00:09:40.640]  在第三至第六節
[00:09:40.640 --> 00:09:42.640]  透過答問的形式
[00:09:42.640 --> 00:09:46.640]  指出登山進入聖殿朝聖者的資格
[00:09:46.640 --> 00:09:50.640]  我想跟大家一起再讀三至第六節
[00:09:50.640 --> 00:09:53.640]  誰能登耶和華的山
[00:09:53.640 --> 00:09:56.640]  誰能站在他的聖所
[00:09:56.640 --> 00:09:58.640]  就是守潔心清
[00:09:58.640 --> 00:09:59.640]  不向虛妄
[00:09:59.640 --> 00:10:02.640]  喜誓不懷詭詐的人
[00:10:02.640 --> 00:10:04.640]  他必蒙耶和華賜福
[00:10:04.640 --> 00:10:07.640]  又蒙救他的神使他成義
[00:10:07.640 --> 00:10:10.640]  這是尋求耶和華的族類
[00:10:10.640 --> 00:10:13.640]  是尋求裡面的雅各
[00:10:13.640 --> 00:10:16.640]  創造主是世界的王
[00:10:16.640 --> 00:10:18.640]  他管理他的創造
[00:10:18.640 --> 00:10:21.640]  聖所是造物界的縮影
[00:10:21.640 --> 00:10:23.640]  神在聖所裡為王
[00:10:23.640 --> 00:10:26.640]  就像他在世界作王一樣
[00:10:26.640 --> 00:10:30.640]  誰能來到這位創造主的面前
[00:10:30.640 --> 00:10:35.640]  核實敬拜者的資格就是這一段焦點
[00:10:35.640 --> 00:10:39.640]  剛才第三節說誰能登耶和華的山
[00:10:39.640 --> 00:10:41.640]  誰能站在他的聖所
[00:10:41.640 --> 00:10:46.640]  這是在查問誰符合資格去敬拜神
[00:10:46.640 --> 00:10:48.640]  在古代的文化
[00:10:48.640 --> 00:10:51.640]  山是神明居住和顯現的地方
[00:10:51.640 --> 00:10:54.640]  不過這裡說的山不是一般神明的山
[00:10:54.640 --> 00:11:00.640]  這裡的山是那位創造和擁有萬有的耶和華的山
[00:11:00.640 --> 00:11:02.640]  是聖所的所在地
[00:11:02.640 --> 00:11:05.640]  而誰能站在他的聖所的站
[00:11:05.640 --> 00:11:09.640]  只有做好準備和自我反省的含義
[00:11:09.640 --> 00:11:13.640]  聖殿是象徵神創造的秩序
[00:11:13.640 --> 00:11:17.640]  登山的人要符合資格才能敬拜神
[00:11:17.640 --> 00:11:23.640]  第四至第五節提到符合敬拜要求的準則
[00:11:23.640 --> 00:11:28.640]  守潔心清是對進入聖殿朝見神的人的要求
[00:11:28.640 --> 00:11:31.640]  不向虛妄、起誓不懷詭詐的人
[00:11:31.640 --> 00:11:33.640]  他必蒙耶和華賜福
[00:11:33.640 --> 00:11:36.640]  有蒙救他的神使他誠意
[00:11:36.640 --> 00:11:40.640]  是在解釋什麼叫做守潔心清
[00:11:40.640 --> 00:11:43.640]  守潔是指對人的內在
[00:11:43.640 --> 00:11:46.640]  著重道德上符合神的要求
[00:11:46.640 --> 00:11:50.640]  心清是在說人的內在動機
[00:11:50.640 --> 00:11:52.640]  良心的崇正
[00:11:52.640 --> 00:11:57.640]  是在說有正直和公平的動機和心態
[00:11:57.640 --> 00:12:01.640]  守潔心清就是雙手清白
[00:12:01.640 --> 00:12:04.640]  和內心純正、無罪行
[00:12:04.640 --> 00:12:09.640]  意念純正、內心和行為相符、表裡合一的人
[00:12:09.640 --> 00:12:12.640]  不向虛妄、起誓不懷詭詐
[00:12:12.640 --> 00:12:17.640]  是指那些不會渴望的虛妄
[00:12:17.640 --> 00:12:21.640]  那個虛妄就是指一切邪情、歪念
[00:12:21.640 --> 00:12:24.640]  而在人神關係的框架下
[00:12:24.640 --> 00:12:27.640]  虛妄是在說偶像
[00:12:27.640 --> 00:12:31.640]  不向虛妄就是說除了耶和華以外
[00:12:31.640 --> 00:12:33.640]  沒有其他的渴望
[00:12:33.640 --> 00:12:36.640]  雙手清白和內心純正的人
[00:12:36.640 --> 00:12:41.640]  就是不會渴望耶和華以外那些假神的人
[00:12:41.640 --> 00:12:43.640]  起誓不懷詭詐
[00:12:43.640 --> 00:12:46.640]  是指不會借神的名去騙人的人
[00:12:46.640 --> 00:12:52.640]  不會用起誓作為手段去獲得個人的利益
[00:12:52.640 --> 00:12:55.640]  合乎資格入聖所的人
[00:12:55.640 --> 00:12:57.640]  不單單對神忠誠
[00:12:57.640 --> 00:13:01.640]  對人也是絕對的忠誠
[00:13:01.640 --> 00:13:02.640]  第五句話
[00:13:02.640 --> 00:13:04.640]  他必蒙耶和華賜福
[00:13:04.640 --> 00:13:07.640]  有蒙救他力的神使他成義
[00:13:07.640 --> 00:13:12.640]  這裡是強調祝福和義的源頭是耶和華
[00:13:12.640 --> 00:13:15.640]  在耶和華面前守潔心清的人
[00:13:15.640 --> 00:13:18.640]  是從耶和華那裡領受祝福的
[00:13:18.640 --> 00:13:22.640]  因為耶和華是天地唯一的造物主
[00:13:22.640 --> 00:13:24.640]  守潔心清的人
[00:13:24.640 --> 00:13:28.640]  也只會從耶和華那裡得到清義
[00:13:28.640 --> 00:13:32.640]  因為祂是唯一可以救贖祂的神
[00:13:32.640 --> 00:13:36.640]  這裡是用手和心代表整個人
[00:13:36.640 --> 00:13:39.640]  作為對敬拜者傳人的要求
[00:13:39.640 --> 00:13:42.640]  可以入聖殿祭拜神的人
[00:13:42.640 --> 00:13:47.640]  必須從行動到思想都要符合資格
[00:13:47.640 --> 00:13:49.640]  合乎資格敬拜神的人
[00:13:49.640 --> 00:13:51.640]  必須要行為正直
[00:13:51.640 --> 00:13:53.640]  動機純正
[00:13:53.640 --> 00:13:54.640]  表裡一致
[00:13:54.640 --> 00:13:56.640]  不應該尋求其他偶像
[00:13:56.640 --> 00:13:58.640]  不會發假誓
[00:13:58.640 --> 00:13:59.640]  對神專一
[00:13:59.640 --> 00:14:01.640]  完全信服神
[00:14:01.640 --> 00:14:02.640]  遠離罪惡
[00:14:02.640 --> 00:14:03.640]  以神為首
[00:14:03.640 --> 00:14:06.640]  與神維持一個很好的關係
[00:14:06.640 --> 00:14:08.640]  第六節說
[00:14:08.640 --> 00:14:10.640]  這次尋求耶和華的族類
[00:14:10.640 --> 00:14:12.640]  是尋求裡面的牙角
[00:14:12.640 --> 00:14:15.640]  尋求耶和華有請教神
[00:14:15.640 --> 00:14:17.640]  諮詢神的意思
[00:14:17.640 --> 00:14:20.640]  也有向神禱告和敬拜的意思
[00:14:20.640 --> 00:14:22.640]  尋求裡面
[00:14:22.640 --> 00:14:25.640]  即是渴慕與神有親密的關係
[00:14:25.640 --> 00:14:27.640]  親密的相交
[00:14:27.640 --> 00:14:28.640]  與神有溝通
[00:14:28.640 --> 00:14:30.640]  有契合
[00:14:30.640 --> 00:14:33.640]  尋求神就是為了親近神
[00:14:33.640 --> 00:14:34.640]  第六節告訴我們
[00:14:34.640 --> 00:14:38.640]  擁有第四至第五節特質的人
[00:14:38.640 --> 00:14:39.640]  就叫做「牙角」
[00:14:39.640 --> 00:14:42.640]  他們是尋求耶和華的族類
[00:14:42.640 --> 00:14:46.640]  原來單單想登山進入聖殿的人
[00:14:46.640 --> 00:14:49.640]  不算是真正尋求神的人
[00:14:49.640 --> 00:14:53.640]  他們是必須有第四至第五節素質
[00:14:53.640 --> 00:14:57.640]  才是真正尋求神的人
[00:14:57.640 --> 00:15:00.640]  我猜很多人都有信用卡
[00:15:00.640 --> 00:15:03.640]  起碼有一張或許有很多張
[00:15:03.640 --> 00:15:04.640]  我曾經見過一群人
[00:15:04.640 --> 00:15:05.640]  一撥出來
[00:15:05.640 --> 00:15:07.640]  一串的信用卡
[00:15:07.640 --> 00:15:10.640]  逐張選出來付款
[00:15:10.640 --> 00:15:14.640]  信用卡有時被人看為身份的象徵
[00:15:14.640 --> 00:15:17.640]  門檻越高的信用卡
[00:15:17.640 --> 00:15:21.640]  就代表越被銀行重視
[00:15:21.640 --> 00:15:24.640]  大家有沒有見過一種黑卡
[00:15:24.640 --> 00:15:25.640]  我見過一次
[00:15:25.640 --> 00:15:27.640]  我見過有人用一次
[00:15:27.640 --> 00:15:30.640]  原來這些黑卡不是人人都能申請到
[00:15:30.640 --> 00:15:33.640]  是由銀行選定某些客戶
[00:15:33.640 --> 00:15:35.640]  邀請申請的
[00:15:35.640 --> 00:15:38.640]  其實這張黑卡的年費是很高的
[00:15:38.640 --> 00:15:41.640]  而這張黑卡是代表社會地位
[00:15:41.640 --> 00:15:45.640]  有社會地位的象徵
[00:15:45.640 --> 00:15:47.640]  我近來又知道有一種投資
[00:15:47.640 --> 00:15:49.640]  叫做私募投資
[00:15:49.640 --> 00:15:51.640]  即是私人的私
[00:15:51.640 --> 00:15:52.640]  籌募的募
[00:15:52.640 --> 00:15:54.640]  叫做私人投資
[00:15:54.640 --> 00:15:57.640]  其實一般的投資者是接觸不到的
[00:15:57.640 --> 00:16:01.640]  因為私募投資的入場門檻是很高的
[00:16:01.640 --> 00:16:04.640]  聽聞說每個投資者的入場費
[00:16:04.640 --> 00:16:09.640]  是高達二千到五千萬美金
[00:16:09.640 --> 00:16:15.640]  其實是一億多到四億左右的錢
[00:16:15.640 --> 00:16:18.640]  可能對你來說門檻是低的
[00:16:18.640 --> 00:16:22.640]  我就不知道了
[00:16:22.640 --> 00:16:24.640]  其實門檻是甚麼呢?
[00:16:24.640 --> 00:16:29.640]  門檻是門框底下高起了一條橫木條
[00:16:29.640 --> 00:16:33.640]  它是屋內和屋內的界限
[00:16:33.640 --> 00:16:35.640]  那個是一個界限
[00:16:35.640 --> 00:16:40.640]  那個作用是阻擋風、塵和爬蟲
[00:16:40.640 --> 00:16:43.640]  不可以爬進門內的作用
[00:16:43.640 --> 00:16:46.640]  有人說古代的人很注重禮節
[00:16:46.640 --> 00:16:49.640]  那些客人準備登堂入室之前
[00:16:49.640 --> 00:16:51.640]  要跨過門檻才能進去
[00:16:51.640 --> 00:16:55.640]  門檻是令他們可以放慢腳步
[00:16:55.640 --> 00:16:58.640]  整理好自己的心情才能進去
[00:16:58.640 --> 00:17:03.640]  還有門檻原來是身份地位的象徵
[00:17:03.640 --> 00:17:07.640]  古代越是有錢的達官貴人
[00:17:07.640 --> 00:17:10.640]  他家的門檻是越高的
[00:17:10.640 --> 00:17:15.640]  他們說門檻其實是相等於主人的背脊
[00:17:15.640 --> 00:17:18.640]  如果訪客踩在上面
[00:17:18.640 --> 00:17:21.640]  就是不尊重主人的意思
[00:17:21.640 --> 00:17:25.640]  所以一定要抬高腳踏過去才行
[00:17:25.640 --> 00:17:30.640]  後來有人說門檻高是指有條件的限制
[00:17:30.640 --> 00:17:35.640]  指不容易跨越的關口或障礙
[00:17:35.640 --> 00:17:39.640]  如果人要跨過去是要費力氣的
[00:17:39.640 --> 00:17:42.640]  門檻越高要用的力氣就越大
[00:17:42.640 --> 00:17:44.640]  後來引申的意思是
[00:17:44.640 --> 00:17:51.640]  從事某一件事或進入某個地方的要求很高
[00:17:51.640 --> 00:17:53.640]  第一尊問:
[00:17:53.640 --> 00:18:01.640]  你認為神對登山進入聖殿敬拜的人的要求是高還是低?
[00:18:01.640 --> 00:18:05.640]  如果你在進來禮堂參與崇拜之前
[00:18:05.640 --> 00:18:08.640]  有人問你準備好敬拜神了嗎?
[00:18:08.640 --> 00:18:16.640]  你有沒有信心自己符合神的要求和資格?
[00:18:16.640 --> 00:18:20.640]  私人帶我們去另一個層面
[00:18:20.640 --> 00:18:23.640]  看我們敬拜的是一位甚麼神
[00:18:23.640 --> 00:18:26.640]  我想邀請大家今次用啟應的方式
[00:18:26.640 --> 00:18:28.640]  讀第七到第十節
[00:18:28.640 --> 00:18:33.640]  我會讀單數節,請會眾讀雙數節
[00:18:33.640 --> 00:18:37.640]  「忠聖們,你們要抬起頭來,永久的門戶
[00:18:37.640 --> 00:18:51.640]  你們要被舉起,那榮耀的王將要進來」
[00:18:51.640 --> 00:18:55.640]  「忠聖們,你們要抬起頭來,永久的門戶
[00:18:55.640 --> 00:19:03.640]  你們要抬起,你們要把頭抬起,那榮耀的王將要進來」
[00:19:03.640 --> 00:19:09.640]  「忠聖們,你們要抬起,你們要把頭抬起,那榮耀的王將要進來」
[00:19:09.640 --> 00:19:13.640]  剛才提到要符合資格的人才可以去朝見神
[00:19:13.640 --> 00:19:15.640]  但沒有給我們答案
[00:19:15.640 --> 00:19:18.640]  沒有告訴我們誰符合資格
[00:19:18.640 --> 00:19:22.640]  而這一段很快就將焦點回到神身上
[00:19:22.640 --> 00:19:27.640]  透過兩次提問告訴我們神是一位甚麼神
[00:19:27.640 --> 00:19:31.640]  第一次提問和答案在第八節
[00:19:31.640 --> 00:19:33.640]  「那裡說榮耀的王是誰?
[00:19:33.640 --> 00:19:39.640]  就是有力有能的耶和華,在戰場上有能的耶和華」
[00:19:39.640 --> 00:19:44.640]  力和能都是在戰爭中致勝的優勢
[00:19:44.640 --> 00:19:49.640]  這裡描繪耶和華是為子民爭戰的神
[00:19:49.640 --> 00:19:52.640]  第二次提問和答案在第十節
[00:19:52.640 --> 00:19:57.640]  「榮耀的王是誰?萬軍之耶和華,他是榮耀的王」
[00:19:57.640 --> 00:20:00.640]  萬軍之耶和華是一個軍事稱號
[00:20:00.640 --> 00:20:06.640]  是指人間和天上的軍隊都要聽候耶和華的吩咐
[00:20:06.640 --> 00:20:10.640]  這裡顯出這位神有無上的權能
[00:20:10.640 --> 00:20:16.640]  這個名號強調這位榮耀的君王在戰爭中是得勝的
[00:20:16.640 --> 00:20:18.640]  耶和華是全能的戰士
[00:20:18.640 --> 00:20:21.640]  也反映了以色列人對神的觀念
[00:20:21.640 --> 00:20:23.640]  神是他們的保障
[00:20:23.640 --> 00:20:25.640]  神保護以色列人
[00:20:25.640 --> 00:20:29.640]  萬軍之耶和華為他的子民去爭戰
[00:20:29.640 --> 00:20:34.640]  永久的門戶是指向天的門
[00:20:34.640 --> 00:20:37.640]  在古代的宗教觀念中
[00:20:37.640 --> 00:20:40.640]  聖鎖是進入天庭的凡間入口
[00:20:40.640 --> 00:20:45.640]  永久代表唯有永恆的主才可以居住的地方
[00:20:45.640 --> 00:20:47.640]  這個天門的觀念
[00:20:47.640 --> 00:20:51.640]  將地上的聖殿和天上的聖殿結合起來
[00:20:51.640 --> 00:20:55.640]  地上的聖殿只是一個仿製品
[00:20:55.640 --> 00:20:58.640]  天上的聖殿才是真正的聖殿
[00:20:58.640 --> 00:21:02.640]  大家有沒有看過超級英雄的電影
[00:21:02.640 --> 00:21:05.640]  你們知道超級英雄是甚麼嗎?
[00:21:05.640 --> 00:21:11.640]  超人、蝙蝠俠、美國隊長、鋼鐵俠、變形金剛、水行俠
[00:21:11.640 --> 00:21:12.640]  你們有沒有看過?
[00:21:12.640 --> 00:21:13.640]  有吧?
[00:21:13.640 --> 00:21:17.640]  原來很多人都喜歡看這些電影
[00:21:17.640 --> 00:21:19.640]  包括我坐內,我都看過了
[00:21:19.640 --> 00:21:24.640]  原來這些超級英雄從出現開始到現在
[00:21:24.640 --> 00:21:26.640]  都有接近80年的歷史
[00:21:26.640 --> 00:21:30.640]  但很有趣的,每次有電影上映都會有很多人去捧場
[00:21:30.640 --> 00:21:32.640]  大家知不知道為甚麼?
[00:21:32.640 --> 00:21:37.640]  不如你問問自己為甚麼會喜歡看
