
[00:00:00.000 --> 00:00:06.440]  謝謝敬拜隊,給點掌聲芒果,今天第一次大敬拜
[00:02:13.440 --> 00:02:16.440]  我們知道這一切都不是必然的
[00:02:16.440 --> 00:02:19.440]  因為是你親自揀選我們成為你的兒女
[00:02:19.440 --> 00:02:22.440]  以致我們才有這個福分可以認識你
[00:02:22.440 --> 00:02:28.440]  但如意識因下來,上帝你使用兒子的口所講出來的一切都是合乎你的真理
[00:02:28.440 --> 00:02:33.440]  以致我們聽完道之後,在我們生命裏面是有得著,有提醒
[00:02:33.440 --> 00:02:37.440]  我們這樣禱告奉靠主耶穌很得勝的名字,阿們
[00:02:37.440 --> 00:02:41.440]  好,今天我的講題是選擇困難症
[00:02:41.440 --> 00:02:45.440]  我想問問在座有誰覺得自己有選擇困難症
[00:02:45.440 --> 00:02:47.440]  舉手給我看看
[00:02:47.440 --> 00:02:49.440]  我都看到不少的手
[00:02:49.440 --> 00:02:52.440]  不知道你們會為了什麼而選擇困難
[00:02:52.440 --> 00:02:54.440]  有可能是最多的時候
[00:02:54.440 --> 00:02:58.440]  按一下會跳兩下
[00:02:58.440 --> 00:03:03.440]  可能最多的時候是為了我們想吃什麼的時候就會選擇困難
[00:03:03.440 --> 00:03:06.440]  有時候想想中午吃什麼,想想晚上吃什麼
[00:03:06.440 --> 00:03:10.440]  又或者可能女孩子多一些
[00:03:10.440 --> 00:03:12.440]  想想每天怎樣配搭衣服
[00:03:12.440 --> 00:03:15.440]  用什麼飾物配搭會好一點
[00:03:15.440 --> 00:03:17.440]  我們就會有選擇困難
[00:03:17.440 --> 00:03:19.440]  我不知道大家在選擇困難的時候
[00:03:19.440 --> 00:03:22.440]  你的掙扎程度有多大
[00:03:22.440 --> 00:03:25.440]  但原來當我們去做選擇的時候
[00:03:25.440 --> 00:03:28.440]  是一定會有掙扎,是會困難
[00:03:28.440 --> 00:03:31.440]  因為選擇代表我們有些東西是放棄了
[00:03:31.440 --> 00:03:33.440]  有些東西是要取捨
[00:03:33.440 --> 00:03:35.440]  有時候如雨紅掌
[00:03:35.440 --> 00:03:37.440]  我們真的沒有辦法,兩者兼得
[00:03:37.440 --> 00:03:40.440]  我們不能說小孩子才做選擇
[00:03:40.440 --> 00:03:42.440]  我全都要
[00:03:42.440 --> 00:03:44.440]  同樣在我們的生命裡
[00:03:44.440 --> 00:03:47.440]  我們不只是這些瑣碎的事要去選擇
[00:03:47.440 --> 00:03:51.440]  原來在我們的信仰和這個世界裡
[00:03:51.440 --> 00:03:54.440]  我們都是不斷地要去做選擇
[00:03:54.440 --> 00:03:57.440]  不知道大家在這些選擇的過程裡
[00:03:57.440 --> 00:04:01.440]  你會不會覺得有些掙扎,有些選擇困難呢
[00:04:01.440 --> 00:04:04.440]  今天就想和大家一起去看看這段經文
[00:04:04.440 --> 00:04:08.440]  讓我們一起去看看保羅怎樣去教導我們
[00:04:09.440 --> 00:04:14.440]  在進入經文之前
[00:04:14.440 --> 00:04:16.440]  我想先幫大家溫和一下羅馬書的背景
[00:04:16.440 --> 00:04:20.440]  羅馬書是保羅在第三次宣教的旅程裡寫的
[00:04:20.440 --> 00:04:24.440]  成書的年份大約在主後57至58年
[00:04:24.440 --> 00:04:27.440]  保羅寫羅馬書的對象
[00:04:27.440 --> 00:04:31.440]  固然是羅馬教會或者羅馬信徒群體
[00:04:31.440 --> 00:04:35.440]  而羅馬信徒群體正正有一個很特別的地方
[00:04:35.440 --> 00:04:39.440]  就是他們有很大量的愛邦信徒在裡面
[00:04:39.440 --> 00:04:44.440]  雖然一開始羅馬教會可能都是由猶太歸信者去建立
[00:04:44.440 --> 00:04:49.440]  但是慢慢當愛邦信徒越來越多的時候
[00:04:49.440 --> 00:04:53.440]  他們兩者之間在很多不同的看法上
[00:04:53.440 --> 00:04:56.440]  在文化上,在對律法的解釋上
[00:04:56.440 --> 00:04:59.440]  都有不同的詮釋
[00:04:59.440 --> 00:05:02.440]  所以他們兩者之間是存在很大的張力
[00:05:02.440 --> 00:05:04.440]  但我想問大家一個問題
[00:05:04.440 --> 00:05:08.440]  羅馬教會是不是保羅建立的?
[00:05:08.440 --> 00:05:10.440]  有沒有人知道?
[00:05:10.440 --> 00:05:12.440]  答案是不是的
[00:05:12.440 --> 00:05:18.440]  那為什麼保羅要寫一封信給一間不是自己建立的教會呢?
[00:05:18.440 --> 00:05:20.440]  主流的說法有三種
[00:05:20.440 --> 00:05:25.440]  第一個就是保羅計劃要去西班牙宣教
[00:05:25.440 --> 00:05:27.440]  他中途就會經過羅馬
[00:05:27.440 --> 00:05:31.440]  於是他就很渴望可以在羅馬這個地方
[00:05:31.440 --> 00:05:34.440]  建立一個他在西班牙宣教的基地
[00:05:34.440 --> 00:05:37.440]  希望獲得羅馬教會的支持
[00:05:37.440 --> 00:05:41.440]  並且能夠對他所傳的福音有充分的理解
[00:05:41.440 --> 00:05:48.440]  特別是在對愛邦人歸主這件事的觀點上
[00:05:48.440 --> 00:05:50.440]  很想羅馬教會能夠明白
[00:05:50.440 --> 00:05:55.440]  第二,就是他很想展明自己所傳的福音的真理
[00:05:55.440 --> 00:05:59.440]  以及他自己的神學思想
[00:05:59.440 --> 00:06:06.440]  羅馬書被譽為最能夠展明到保羅神學思想的一個論主
[00:06:06.440 --> 00:06:09.440]  同時是一個完整的福音神學的大綱
[00:06:09.440 --> 00:06:15.440]  第三,就是保羅對於羅馬教會都有一定的了解和認識
[00:06:15.440 --> 00:06:20.440]  他希望當中化解,當中看到一些東西
[00:06:20.440 --> 00:06:25.440]  可能他之前在哥倫多或者在加拿大都遇過這些東西
[00:06:25.440 --> 00:06:29.440]  尤其是猶太信徒和愛邦信徒之間的張力
[00:06:29.440 --> 00:06:32.440]  他就很想用羅馬書去寫的時候
[00:06:32.440 --> 00:06:36.440]  希望化解他們當中的誤解,打破隔閡
[00:06:36.440 --> 00:06:40.440]  而羅馬書第六,又跳得這麼快
[00:06:40.440 --> 00:06:42.440]  而羅馬書第六第七章
[00:06:42.440 --> 00:06:45.440]  就是保羅神學裏面其中一個很核心的段落
[00:06:45.440 --> 00:06:49.440]  主題是因信清義如何實際影響信徒的生活
[00:06:49.440 --> 00:06:53.440]  特別是在說與罪和律法之間的關係
[00:06:53.440 --> 00:06:57.440]  第六章,保羅說到信徒要脫離罪的權勢
[00:06:57.440 --> 00:07:01.440]  既然脫離了權勢,我們就不再活在律法之下
[00:07:01.440 --> 00:07:04.440]  我們就必須在實際的生活裏面
[00:07:04.440 --> 00:07:07.440]  活出與因典相稱的聖潔生命
[00:07:07.440 --> 00:07:11.440]  他又說到既然信徒因信清義不再在律法之下
[00:07:11.440 --> 00:07:15.440]  就不代表我們可以濫用我們的自由去犯罪
[00:07:15.440 --> 00:07:18.440]  因為真正的自由是做義的勞卜
[00:07:18.440 --> 00:07:20.440]  而不是做罪的勞卜
[00:07:20.440 --> 00:07:23.440]  而去到第七章,就是在說律法和罪
[00:07:23.440 --> 00:07:26.440]  也就是我們今天要看的這段經文
[00:07:26.440 --> 00:07:28.440]  沒那麼快
[00:07:28.440 --> 00:07:32.440]  信徒因信清義之後就得到釋放脫離了律法的綑綁
[00:07:32.440 --> 00:07:36.440]  在這裏保羅是用一個基督徒的身份回望過去
[00:07:36.440 --> 00:07:40.440]  他還是在信徒律法,還是作為一個猶太人的時候
[00:07:40.440 --> 00:07:42.440]  說一些經歷和歷史
[00:07:42.440 --> 00:07:45.440]  但是值得我們注意的
[00:07:45.440 --> 00:07:47.440]  猶太人當初他們捉住律法是因為
[00:07:47.440 --> 00:07:51.440]  他們覺得律法可以為他們帶來得救的確據
[00:07:51.440 --> 00:07:54.440]  而今天我們知道我們是因信清義
[00:07:54.440 --> 00:07:56.440]  信心才是我們得救的確據
[00:07:56.440 --> 00:08:00.440]  但是不代表我們清楚確據就沒有這些掙扎
[00:08:00.440 --> 00:08:06.440]  事實上我們仍然是不斷地在和罪的爭戰裏掙扎
[00:08:06.440 --> 00:08:08.440]  我們今天就進入這段經文
[00:08:08.440 --> 00:08:11.440]  一起看看保羅給我們有什麼提醒
[00:08:11.440 --> 00:08:15.440]  我們一起讀出七章13到16節
[00:08:15.440 --> 00:08:17.440]  預備起
[00:08:17.440 --> 00:08:21.440]  既然如此,那良善的是叫我死嗎?
[00:08:21.440 --> 00:08:24.440]  斷乎不是,叫我死的乃是罪
[00:08:24.440 --> 00:08:30.440]  但罪藉著那良善的叫我死,就顯出真是罪
[00:08:30.440 --> 00:08:34.440]  叫罪因著誡命更顯出是惡極了
[00:08:34.440 --> 00:08:37.440]  我們原曉得律法是屬乎靈的
[00:08:37.440 --> 00:08:42.440]  但是我屬乎肉體,已經邁及罪了
[00:08:42.440 --> 00:08:45.440]  因為我所做的,我自己不明白
[00:08:45.440 --> 00:08:48.440]  我所願意的,我並不做
[00:08:48.440 --> 00:08:51.440]  我所恨惡的,我倒去做
[00:08:51.440 --> 00:08:58.440]  若我所做的是我不願意的,我就答應律法是善的
[00:08:58.440 --> 00:09:01.440]  第13節是很特別的
[00:09:01.440 --> 00:09:05.440]  特別的地方在於有些人會將它放在上一個段落作為一個結尾
[00:09:05.440 --> 00:09:09.440]  有些人又會將它放在我們今天要看的這段經文作為一個開始
[00:09:09.440 --> 00:09:12.440]  究竟為什麼呢?我們一起去看看
[00:09:12.440 --> 00:09:16.440]  保羅一開始用了既然如此這個字
[00:09:16.440 --> 00:09:18.440]  英文翻譯為therefore
[00:09:18.440 --> 00:09:22.440]  代表著保羅接下來要說的話
[00:09:22.440 --> 00:09:25.440]  跟前面要說的話是有很直接的關係的
[00:09:25.440 --> 00:09:30.440]  前面究竟在說什麼呢?時間的關係,我幫大家總結一下
[00:09:30.440 --> 00:09:36.440]  保羅說道,信徒既然因信稱義,就脫離了律法的綑綁
[00:09:36.440 --> 00:09:39.440]  但是否等於律法就是罪呢?
[00:09:39.440 --> 00:09:43.440]  保羅說不是,相反,律法是聖結的
[00:09:43.440 --> 00:09:47.440]  律法的目的是要讓人知道什麼是罪
[00:09:47.440 --> 00:09:51.440]  而罪亦會藉著律法去引誘人,使人去死亡
[00:09:51.440 --> 00:09:55.440]  所以第13節我們可以說是前面一個段落的總結
[00:09:55.440 --> 00:10:00.440]  但亦同時引入了我們今天要看的這段經文
[00:10:00.440 --> 00:10:08.440]  說到這裡,我先確認一下保羅在這段經文裡討論的前設是什麼
[00:10:08.440 --> 00:10:11.440]  就是Law Mox這個字
[00:10:11.440 --> 00:10:16.440]  這個字在新約聖經原文裡大部分時間都是解作律法
[00:10:16.440 --> 00:10:20.440]  神的律法,摩西律法,也就是陀賴
[00:10:20.440 --> 00:10:23.440]  我們可以這樣理解,律法本身的意思就是
[00:10:23.440 --> 00:10:28.440]  直指耶和華神,直著摩西在西賴山上所頒佈的十誡
[00:10:28.440 --> 00:10:32.440]  以及摩西五經裡所有的規條
[00:10:32.440 --> 00:10:37.440]  而我們今天看這段經文,整段經文就是討論律法的目的是什麼
[00:10:37.440 --> 00:10:43.440]  以及罪的影響力如何實際影響保羅去遵守神的律法和誡命
[00:10:43.440 --> 00:10:48.440]  保羅說,良善的,即是在說律法
[00:10:48.440 --> 00:10:52.440]  記得我們剛才說過,律法的目的是要讓人知道什麼是罪
[00:10:52.440 --> 00:10:57.440]  同時律法是神所設立的,所以保羅就稱它為良善的
[00:10:57.440 --> 00:11:02.440]  但是我們知道罪的公價乃是死,死是犯罪的後果
[00:11:02.440 --> 00:11:07.440]  如果沒有律法,我們不知道什麼是罪,自然就沒有後果
[00:11:07.440 --> 00:11:13.440]  簡單的說,今天如果沒有律法,我殺人放火是沒有代價的
[00:11:13.440 --> 00:11:18.440]  我姦淫擄掠,我都沒有代價的,我做什麼都不會有代價的
[00:11:18.440 --> 00:11:25.440]  所以律法既然衍明了什麼是罪,同時也為罪帶來了一個代價
[00:11:25.440 --> 00:11:30.440]  而神的律法很明顯就是要顯明在神的眼中什麼是罪
[00:11:30.440 --> 00:11:36.440]  而且告訴大家,神對罪的界線在哪裡
[00:11:36.440 --> 00:11:40.440]  並且為罪帶來代價,也就是死亡
[00:11:40.440 --> 00:11:46.440]  於是當保羅自問自答,律法的目的究竟是否要我死
[00:11:46.440 --> 00:11:52.440]  那時他就自己回答自己,他說絕對不是,叫他死的是什麼?
[00:11:52.440 --> 00:11:59.440]  是罪,而律法的作用是要顯出罪,並且顯出罪是惡極的
[00:11:59.440 --> 00:12:03.440]  保羅說道,我們原本知道律法是屬於零的
[00:12:03.440 --> 00:12:07.440]  但是我是屬於肉體的,已經邁吸了罪了
[00:12:07.440 --> 00:12:11.440]  他的意思是說,既然律法是神所設立的
[00:12:11.440 --> 00:12:15.440]  並且要讓我們知道什麼是罪,當然就是屬於零的
[00:12:15.440 --> 00:12:19.440]  但是我們的人是屬於肉體的,意思是我們都是人
[00:12:19.440 --> 00:12:22.440]  我們都會軟弱,我們都會有私慾
[00:12:22.440 --> 00:12:26.440]  就是說,我知道律法是為我好的
[00:12:26.440 --> 00:12:30.440]  但是我也知道我自己會有軟弱,我是做不到的
[00:12:30.440 --> 00:12:33.440]  所以就等於我已經邁向了罪
[00:12:33.440 --> 00:12:39.440]  而邁向了罪的意思是說,我們在罪的權勢之下成為了奴僕
[00:12:39.440 --> 00:12:41.440]  我們被罪控制著
[00:12:41.440 --> 00:12:45.440]  保羅用了兩個原因去解釋這句話
[00:12:46.440 --> 00:12:52.440]  第一個原因,保羅說道,因為我們自己做的事,我們自己不明白
[00:12:52.440 --> 00:12:53.440]  即是怎樣呢?
[00:12:53.440 --> 00:12:56.440]  好,我現在即場去設立一條律法
[00:12:56.440 --> 00:13:00.440]  大家現在把手機拿出來
[00:13:00.440 --> 00:13:03.440]  然後把它放進你的袋子裡
[00:13:03.440 --> 00:13:07.440]  今天我們聽到的時候,我們不拿著手機
[00:13:07.440 --> 00:13:11.440]  不放在褲袋裡,我們放在袋子裡,然後收起來
[00:13:11.440 --> 00:13:15.440]  我給大家多五秒去做這件事
[00:13:15.440 --> 00:13:22.440]  5,4,3,2,1
[00:13:22.440 --> 00:13:27.440]  好,我現在問一下,剛才有誰沒有跟著我說的這個律法去做的?
[00:13:27.440 --> 00:13:28.440]  你舉手吧
[00:13:28.440 --> 00:13:31.440]  好,你站起來吧,我邀請你站起來
[00:13:31.440 --> 00:13:34.440]  (掌聲)
[00:13:34.440 --> 00:13:36.440]  好,哇,很好,你很勇敢承認
[00:13:36.440 --> 00:13:41.440]  我今天,我想跟大家說,我現在要罰你們
[00:13:41.440 --> 00:13:44.440]  這篇道理要站起來聽我講下去
[00:13:44.440 --> 00:13:46.440]  (掌聲)
[00:13:46.440 --> 00:13:50.440]  原來我現在訂了一條律法出來,但我不解釋給大家聽
[00:13:50.440 --> 00:13:53.440]  有些人真的會不想收的,是不是?
[00:13:53.440 --> 00:13:56.440]  但其實我現在告訴大家,我叫大家把手機收起來
[00:13:56.440 --> 00:13:59.440]  我只是很想大家可以專心地聽到
[00:13:59.440 --> 00:14:01.440]  你有什麼解釋?
[00:14:01.440 --> 00:14:04.440]  你沒有袋子,明白
[00:14:04.440 --> 00:14:06.440]  這是另一個限制
[00:14:06.440 --> 00:14:13.440]  但原來有些人,我們很自然地不明白律法的意義是什麼的時候
[00:14:13.440 --> 00:14:17.440]  其實我們真的會不想收,先坐下來,不然真的要你罰站
[00:14:17.440 --> 00:14:25.440]  但這裡說到,如果我們不明白律法背後的意義的時候
[00:14:25.440 --> 00:14:28.440]  我們就不想去收這些律法
[00:14:28.440 --> 00:14:32.440]  原來聖經裡面的規矩,聖經的律法都是一樣的
[00:14:32.440 --> 00:14:39.440]  大家記不記得十誡裡面頭四條和之後的六條分別代表什麼?
[00:14:39.440 --> 00:14:42.440]  前面四條是說人和神的關係
[00:14:42.440 --> 00:14:45.440]  後面的六條是說人和人的關係
[00:14:45.440 --> 00:14:49.440]  十誡並不是單純是一些規則要人遵守
[00:14:49.440 --> 00:14:56.440]  而是教導我們怎樣去處理人和神的關係和人和人的關係
[00:14:56.440 --> 00:14:58.440]  而在新約的時代裡
[00:14:58.440 --> 00:15:03.440]  猶太人在摩西五經裡成文的律法已經多達613條
[00:15:03.440 --> 00:15:07.440]  再加上他們有些口傳的律法,有幾百條
[00:15:07.440 --> 00:15:11.440]  所以猶太人當時守的律法分分鐘是超過一千條
[00:15:11.440 --> 00:15:15.440]  如果我們死守律法,而不知道背後的原因
[00:15:15.440 --> 00:15:17.440]  那律法的意義又在哪裡呢?
[00:15:17.440 --> 00:15:21.440]  事實上耶穌自己就指責那些法利賽人
[00:15:21.440 --> 00:15:26.440]  他們死守律法,不讓耶穌在安息日裡救人去醫病
[00:15:26.440 --> 00:15:28.440]  耶穌其實想指出這班法利賽人
[00:15:28.440 --> 00:15:32.440]  他們根本上是不明白律法的意義是什麼
[00:15:32.440 --> 00:15:36.440]  規矩如果只是規矩,是毫無益處的
[00:15:36.440 --> 00:15:39.440]  而律法的本質既然是要顯出罪
[00:15:39.440 --> 00:15:44.440]  讓人去避開罪,讓人去敬拜神,讓人去敬畏神
[00:15:44.440 --> 00:15:47.440]  如果我們盲目地去守律法
[00:15:47.440 --> 00:15:50.440]  我們最終其實是守不完那些律法的
[00:15:50.440 --> 00:15:54.440]  所以本來就說我們最後只會淪為罪的路瀑
[00:15:54.440 --> 00:16:01.440]  而第二個原因,本來就說我們願意做的,我們沒有做到
[00:16:01.440 --> 00:16:04.440]  相反我們恨惡的,我們反而去做
[00:16:04.440 --> 00:16:08.440]  其實承接著上面所說的「我們不知道」這個字
[00:16:08.440 --> 00:16:10.440]  這個字除了解為「不知道」之外
[00:16:10.440 --> 00:16:13.440]  也有一個意思是說我們「不贊同」
[00:16:13.440 --> 00:16:17.440]  就是說我自己所做的,我自己都不認同
[00:16:17.440 --> 00:16:19.440]  但我偏偏就控制不了
[00:16:19.440 --> 00:16:22.440]  做了一些我自己不認同的事
[00:16:22.440 --> 00:16:26.440]  就好像明明我知道考試一定要溫書的
[00:16:26.440 --> 00:16:28.440]  我不溫書,我的成績一定會考得差的
[00:16:28.440 --> 00:16:34.440]  但我偏偏就拿著時間去玩,約人出街去打遊戲機
[00:16:34.440 --> 00:16:39.440]  我明明知道就算考試,我也要有教會的生活
[00:16:39.440 --> 00:16:43.440]  如果不是,我信仰的生命就會變差,會枯乾
[00:16:43.440 --> 00:16:46.440]  我的靈命就會變得很脆弱
[00:16:46.440 --> 00:16:51.440]  但我偏偏就因為考試,我就不回教會
[00:16:51.440 --> 00:16:56.440]  我明明知道回到教會就應該要專心去親近神
[00:16:56.440 --> 00:16:59.440]  但偏偏我回到教會的時候
[00:16:59.440 --> 00:17:03.440]  我敬拜,我聽到,我就會分心,心不在焉
[00:17:03.440 --> 00:17:06.440]  我會打遊戲機,我會打瞌睡
[00:17:06.440 --> 00:17:09.440]  是不是很真實啊大家
[00:17:09.440 --> 00:17:12.440]  所以說如果我們明明知道界線在哪裡
[00:17:12.440 --> 00:17:15.440]  但我們卻是做了相反的事
[00:17:15.440 --> 00:17:17.440]  是不是就等於我們被罪控制了
[00:17:17.440 --> 00:17:20.440]  我們成為了罪的奴僕呢
[00:17:20.440 --> 00:17:22.440]  於是保羅就說
[00:17:22.440 --> 00:17:25.440]  當我們做的事不是我們所願意的時候
[00:17:25.440 --> 00:17:28.440]  我們就必須承認律法是善良的
[00:17:28.440 --> 00:17:32.440]  因為律法是在幫我們發現罪的界線在哪裡
[00:17:32.440 --> 00:17:35.440]  在告訴我們我們的狀態是怎樣
[00:17:35.440 --> 00:17:39.440]  我很想分享一個我自己的舞會的故事
[00:17:39.440 --> 00:17:41.440]  大約在十二、十三年前
[00:17:41.440 --> 00:17:44.440]  我教會出現了一樣東西叫做YouGo搜查
[00:17:44.440 --> 00:17:47.440]  類似清少的特刊,清少的搜查
[00:17:47.440 --> 00:17:50.440]  裡面有一樣東西叫戀愛守則
[00:17:50.440 --> 00:17:53.440]  大概是指引大家在進入戀愛前
[00:17:53.440 --> 00:17:55.440]  有一些注意的事項
[00:17:55.440 --> 00:17:58.440]  但叫得守則就一定有些規矩
[00:17:58.440 --> 00:18:01.440]  希望大家先有等候才開始戀愛
[00:18:01.440 --> 00:18:04.440]  還有一些很明確的規矩
[00:18:04.440 --> 00:18:09.440]  例如就是說
[00:18:09.440 --> 00:18:14.440]  我們WhatsApp的時候不可以超過15分鐘
[00:18:14.440 --> 00:18:17.440]  大家都很大反應
[00:18:17.440 --> 00:18:21.440]  我自己教會的大兄姊妹都爆炸
[00:18:21.440 --> 00:18:23.440]  他們說15分鐘怎麼計
[00:18:23.440 --> 00:18:24.440]  我跟他說了一句話
[00:18:24.440 --> 00:18:26.440]  他15分鐘之後才回覆我
[00:18:26.440 --> 00:18:28.440]  我是不是不可以回覆他
[00:18:28.440 --> 00:18:31.440]  當然大家引起很大的迴響
[00:18:31.440 --> 00:18:34.440]  我想說那時候教會真的在解釋這個守則的時候
[00:18:34.440 --> 00:18:36.440]  解釋得不夠清楚
[00:18:36.440 --> 00:18:38.440]  其實這些守則都是一種建議
[00:18:38.440 --> 00:18:41.440]  而重要的是背後的理念
[00:18:41.440 --> 00:18:44.440]  教會都很想大家在拍拖之前
[00:18:44.440 --> 00:18:46.440]  有足夠的群體生活
[00:18:46.440 --> 00:18:48.440]  有足夠的了解
[00:18:48.440 --> 00:18:49.440]  有清晰的思考
[00:18:49.440 --> 00:18:52.440]  還有最重要最重要最重要的是
[00:18:52.440 --> 00:18:55.440]  我們有足夠的時間可以尋求神的心意
[00:18:55.440 --> 00:18:58.440]  不要自己因為戀愛就衝出去
[00:18:58.440 --> 00:19:01.440]  當大家不明白背後的理念的時候
[00:19:01.440 --> 00:19:03.440]  看著這些規矩的時候
[00:19:03.440 --> 00:19:06.440]  就會覺得這些是限制我們拍拖的規矩
[00:19:06.440 --> 00:19:09.440]  於是我們就有很大的反彈
[00:19:09.440 --> 00:19:12.440]  過了一段時間之後
[00:19:12.440 --> 00:19:14.440]  我有問過我的弟兄姐妹
[00:19:14.440 --> 00:19:18.440]  如果你們明白教會設立這套規則背後的理念是什麼時候
[00:19:18.440 --> 00:19:20.440]  你們會不會覺得好一點
[00:19:20.440 --> 00:19:22.440]  他們又回答
[00:19:22.440 --> 00:19:24.440]  其實明白了之後感受也好一點
[00:19:24.440 --> 00:19:27.440]  因為教會背後都是想保護我們
[00:19:27.440 --> 00:19:29.440]  不要在戀愛裡面那麼衝動
[00:19:29.440 --> 00:19:31.440]  那麼容易受傷
[00:19:31.440 --> 00:19:35.440]  但是有多少人在知道這套理念的背後
[00:19:35.440 --> 00:19:41.440]  他們仍然選擇按自己的意願去開始戀愛呢
[00:19:41.440 --> 00:19:43.440]  於是我們明明知道怎麼做
[00:19:43.440 --> 00:19:45.440]  但是我們又被戀愛沖昏頭腦
[00:19:45.440 --> 00:19:49.440]  我們又算不算成為戀愛的奴僕呢
[00:19:49.440 --> 00:19:51.440]  說到這裡我想問一下大家
[00:19:51.440 --> 00:19:55.440]  我不知道大家覺得恩福多不多規矩
[00:19:55.440 --> 00:19:57.440]  你們從小回到大
[00:19:57.440 --> 00:19:58.440]  回到這麼多年恩福
[00:19:58.440 --> 00:20:00.440]  或者在青少部裡面
[00:20:00.440 --> 00:20:04.440]  你們覺得青少部給了你們很多規矩嗎
[00:20:04.440 --> 00:20:06.440]  或者我換一個問法
[00:20:06.440 --> 00:20:09.440]  你們覺得基督教信仰
[00:20:09.440 --> 00:20:10.440]  即是信耶穌
[00:20:10.440 --> 00:20:13.440]  多不多限制多不多規矩
[00:20:13.440 --> 00:20:16.440]  我不知道大家怎麼看待這些規矩
[00:20:16.440 --> 00:20:18.440]  但是當我們不去理解
[00:20:18.440 --> 00:20:21.440]  不去想這些規矩背後的理念是什麼時候
[00:20:21.440 --> 00:20:24.440]  可能我們就不想守這些規矩
[00:20:24.440 --> 00:20:27.440]  或者我們覺得很難去遵守這些規矩
[00:20:27.440 --> 00:20:29.440]  如果是這樣
[00:20:29.440 --> 00:20:32.440]  我們避開那些我們覺得被限制了
[00:20:32.440 --> 00:20:34.440]  會刺痛我們
[00:20:34.440 --> 00:20:38.440]  會真實反映我們信仰生命狀態的規矩的時候
[00:20:38.440 --> 00:20:40.440]  背後的目的
[00:20:40.440 --> 00:20:42.440]  也就是顯出罪
[00:20:42.440 --> 00:20:45.440]  還有幫助我們去敬拜神
[00:20:45.440 --> 00:20:48.440]  我們怎樣可以做得到呢
[00:20:48.440 --> 00:20:50.440]  接下來
[00:20:50.440 --> 00:20:52.440]  保羅說情況再進一步
[00:20:52.440 --> 00:20:55.440]  當我們明白了規矩的意義之後
[00:20:55.440 --> 00:20:56.440]  接受了規矩
[00:20:56.440 --> 00:20:58.440]  但是我們又跟不上的時候
[00:20:58.440 --> 00:21:00.440]  我們又怎麼做呢
[00:21:00.440 --> 00:21:03.440]  我們一起去讀出17到20節
[00:21:03.440 --> 00:21:05.440]  預備起
[00:21:05.440 --> 00:21:08.440]  既是這樣就不是我做的
[00:21:08.440 --> 00:21:11.440]  乃是住在我裡頭的罪做的
[00:21:11.440 --> 00:21:13.440]  我也知道在我裡頭
[00:21:13.440 --> 00:21:16.440]  就是我肉體之中沒有良善
