
[00:00:00.000 --> 00:00:04.000]  有人認得嗎
[00:02:16.000 --> 00:02:18.000]  想養肥他
[00:02:18.000 --> 00:02:21.000]  估計但爾利應該又帥又聰明
[00:02:21.000 --> 00:02:23.000]  不然都不會找他
[00:02:23.000 --> 00:02:25.000]  巴比倫就是這樣想
[00:02:25.000 --> 00:02:27.000]  優才的輸入
[00:02:27.000 --> 00:02:29.000]  優秀人才改造
[00:02:29.000 --> 00:02:33.000]  其實簡單說就是想同化你
[00:02:33.000 --> 00:02:36.000]  你想想第二代第三代
[00:02:36.000 --> 00:02:39.000]  他改了他的語言改了他的文化
[00:02:39.000 --> 00:02:43.000]  慢慢他就開始忘記了他祖國的情懷
[00:02:43.000 --> 00:02:45.000]  忘記了耶和華
[00:02:45.000 --> 00:02:47.000]  最後就放棄信仰
[00:02:47.000 --> 00:02:50.000]  這個就是巴比倫準備做的事
[00:02:50.000 --> 00:02:53.000]  他想著這樣做的
[00:02:53.000 --> 00:02:59.000]  今天的屬靈生命其實會不會都差不多呢
[00:02:59.000 --> 00:03:04.000]  不知不覺我們已經被這個世界同化了
[00:03:04.000 --> 00:03:09.000]  不知不覺我們又好像認同了這個世界的價值觀
[00:03:09.000 --> 00:03:14.000]  今天我們就看以色列回歸的名單裏面
[00:03:14.000 --> 00:03:20.000]  究竟這班猶太人當時面對一個什麼信仰的衝擊呢
[00:03:20.000 --> 00:03:25.000]  我們就會看以色列記第二章
[00:03:25.000 --> 00:03:28.000]  一至七十節
[00:03:28.000 --> 00:03:30.000]  有沒有人看過
[00:03:30.000 --> 00:03:32.000]  知不知道是什麼
[00:03:32.000 --> 00:03:34.000]  你不是吧
[00:03:34.000 --> 00:03:36.000]  全部讀名
[00:03:36.000 --> 00:03:38.000]  讀名
[00:03:38.000 --> 00:03:42.000]  我們就看看這個讀名究竟有什麼出現
[00:03:42.000 --> 00:03:45.000]  我們一路去都很快
[00:03:45.000 --> 00:03:46.000]  你要留心聽
[00:03:46.000 --> 00:03:49.000]  不過我有些東西幫你去看
[00:03:49.000 --> 00:03:51.000]  除了聽之外你可以看一下
[00:03:51.000 --> 00:03:52.000]  我現在開始讀了
[00:03:52.000 --> 00:03:55.000]  一至七十節我們就這樣讀完
[00:03:55.000 --> 00:03:56.000]  第一節
[00:03:56.000 --> 00:03:59.000]  這些是從秘魯之地上來的省民
[00:03:59.000 --> 00:04:01.000]  巴比倫王尼布加利薩
[00:04:01.000 --> 00:04:03.000]  將他們擄到巴比倫
[00:04:03.000 --> 00:04:06.000]  他們就重返耶路撒冷和猶太
[00:04:06.000 --> 00:04:08.000]  各歸本城
[00:04:08.000 --> 00:04:10.000]  他們是和所羅伯伯
[00:04:10.000 --> 00:04:11.000]  耶穌亞
[00:04:11.000 --> 00:04:12.000]  尼西米
[00:04:12.000 --> 00:04:13.000]  西內瓦
[00:04:13.000 --> 00:04:14.000]  利內瓦
[00:04:14.000 --> 00:04:15.000]  沒底改
[00:04:15.000 --> 00:04:16.000]  必山
[00:04:16.000 --> 00:04:17.000]  米斯佛
[00:04:17.000 --> 00:04:18.000]  比格瓦爾
[00:04:18.000 --> 00:04:19.000]  尼雲
[00:04:19.000 --> 00:04:20.000]  巴拿
[00:04:20.000 --> 00:04:21.000]  一齊回來的
[00:04:21.000 --> 00:04:24.000]  以色列百姓的人數就好像下面這樣
[00:04:24.000 --> 00:04:26.000]  巴六的子孫2172名
[00:04:26.000 --> 00:04:28.000]  事發提瓦的子孫372名
[00:04:28.000 --> 00:04:30.000]  阿拉的子孫775名
[00:04:30.000 --> 00:04:31.000]  巴哈摩納的後裔
[00:04:31.000 --> 00:04:33.000]  就是耶穌亞和約的子孫2812名
[00:04:33.000 --> 00:04:35.000]  以蘭的子孫1254名
[00:04:35.000 --> 00:04:37.000]  薩圖的子孫945名
[00:04:37.000 --> 00:04:39.000]  薩改的子孫760名
[00:04:39.000 --> 00:04:40.000]  巴尼的子孫642名
[00:04:40.000 --> 00:04:42.000]  比拜的子孫623名
[00:04:42.000 --> 00:04:44.000]  阿甲的子孫1222名
[00:04:44.000 --> 00:04:46.000]  亞當尼干的子孫666名
[00:04:46.000 --> 00:04:47.000]  吉巴尼人95名
[00:04:47.000 --> 00:04:48.000]  伯利恆人123名
[00:04:48.000 --> 00:04:50.000]  尼婆人56名
[00:04:50.000 --> 00:04:51.000]  亞拿特人128名
[00:04:51.000 --> 00:04:53.000]  亞斯瑪忽人42名
[00:04:53.000 --> 00:04:56.000]  基列耶林人 基斐拉人 比六人共742名
[00:04:56.000 --> 00:04:58.000]  拉馬人和加巴人共621名
[00:04:58.000 --> 00:04:59.000]  密馬人122名
[00:04:59.000 --> 00:05:01.000]  伯特利人和瓦人共223名
[00:05:01.000 --> 00:05:03.000]  尼波人52名
[00:05:03.000 --> 00:05:04.000]  末必人156名
[00:05:06.000 --> 00:05:09.000]  另一個以蘭的子孫1254名
[00:05:09.000 --> 00:05:11.000]  哈林的子孫320名
[00:05:11.000 --> 00:05:15.000]  羅德人 哈帝人 阿挪人共725名
[00:05:15.000 --> 00:05:18.000]  耶利哥人345名
[00:05:18.000 --> 00:05:20.000]  西那人3630名
[00:05:20.000 --> 00:05:26.000]  祭司耶穌亞加耶大雅的子孫973名
[00:05:26.000 --> 00:05:29.000]  恩麥的子孫1052名
[00:05:29.000 --> 00:05:31.000]  巴斯胡利的子孫1247名
[00:05:31.000 --> 00:05:33.000]  利美人 何達歸雅的後裔
[00:05:33.000 --> 00:05:36.000]  就是耶穌亞和革滅的子孫74名
[00:05:36.000 --> 00:05:43.000]  哥祥的 亞薩的子孫128名
[00:05:43.000 --> 00:05:54.000]  門口的守衛
[00:05:54.000 --> 00:06:02.000]  沙龍的子孫 亞特的子孫 達門的子孫 亞谷的子孫 哈底大的子孫 索拜的子孫
[00:06:02.000 --> 00:06:04.000]  共139名
[00:06:29.000 --> 00:06:32.000]  和所羅門 瀑人的後裔共392名
[00:06:32.000 --> 00:06:47.000]  第59節
[00:06:47.000 --> 00:06:52.000]  從特米拉 特哈薩 基祿 亞頓 恩麥上來的
[00:06:52.000 --> 00:06:57.000]  不能證明他們的父系家族和後裔是否屬於以色列的人
[00:06:57.000 --> 00:06:58.000]  由下邊
[00:06:58.000 --> 00:07:04.000]  底萊瓦的子孫 多比亞的子孫 尼耶 哥達的子孫 共有652名
[00:07:04.000 --> 00:07:10.000]  祭司中 哈巴瓦的子孫 哈哥斯的子孫 巴西萊的子孫
[00:07:10.000 --> 00:07:13.000]  這個巴西萊就是因為娶了基列人巴西萊的女兒為妻
[00:07:13.000 --> 00:07:15.000]  所以就以此為名
[00:07:15.000 --> 00:07:19.000]  這些人在族譜裡想找回自己的譜系
[00:07:19.000 --> 00:07:20.000]  但是找不到
[00:07:20.000 --> 00:07:22.000]  因此就算為不潔
[00:07:22.000 --> 00:07:24.000]  不能夠作為祭司
[00:07:24.000 --> 00:07:27.000]  省長對他們說 不可以吃致勝的物
[00:07:27.000 --> 00:07:32.000]  直至有會用污淩和肚皮的祭司興起來
[00:07:32.000 --> 00:07:39.000]  全會中的總數有42,360名
[00:07:40.000 --> 00:07:44.000]  此外 還有他們的局皮7,337名
[00:07:44.000 --> 00:07:46.000]  又有歌唱的男女200名
[00:07:46.000 --> 00:07:48.000]  他們有736匹馬
[00:07:48.000 --> 00:07:50.000]  有45匹牛
[00:07:50.000 --> 00:07:51.000]  有45匹狗
[00:07:51.000 --> 00:07:53.000]  為上帝的電金心獻上禮物
[00:07:53.000 --> 00:07:56.000]  要在原有的根基上重新建造
[00:07:56.000 --> 00:07:58.000]  他們亮力捐入工程的庫房
[00:07:58.000 --> 00:08:00.000]  有6萬1千達里克金紙
[00:08:00.000 --> 00:08:01.000]  5千尼那銀紙
[00:08:01.000 --> 00:08:03.000]  以及100件祭司的禮服
[00:08:08.000 --> 00:08:10.000]  第七十節
[00:08:10.000 --> 00:08:14.000]  於是祭司 尼美人 百姓中的一些人
[00:08:14.000 --> 00:08:18.000]  歌唱的 門口的守衛 殿役
[00:08:18.000 --> 00:08:20.000]  各住在自己的城裡
[00:08:20.000 --> 00:08:24.000]  以色列中人 都住在自己的城裡
[00:08:24.000 --> 00:08:28.000]  很快就讀完七十節了
[00:08:28.000 --> 00:08:32.000]  我不知道你們聽到什麼
[00:08:32.000 --> 00:08:35.000]  不過我要問一個問題
[00:08:35.000 --> 00:08:39.000]  這些經文我們通常靈修到什麼程度
[00:08:39.000 --> 00:08:41.000]  跳光了 免得看
[00:08:41.000 --> 00:08:43.000]  但是聖經是神的話語
[00:08:43.000 --> 00:08:45.000]  每一句都是重要的
[00:08:45.000 --> 00:08:48.000]  每一句都是帶著神的命令和教導
[00:08:48.000 --> 00:08:50.000]  我們今天試試看
[00:08:50.000 --> 00:08:53.000]  在聖經裡的家譜和名單有什麼重要性呢
[00:08:53.000 --> 00:08:57.000]  第一 歷史準確
[00:08:57.000 --> 00:09:01.000]  因為它和其他歷史文獻吻合的時候
[00:09:01.000 --> 00:09:02.000]  我們可以看到
[00:09:02.000 --> 00:09:05.000]  可以證實了聖經的歷史價值
[00:09:05.000 --> 00:09:07.000]  第二
[00:09:07.000 --> 00:09:09.000]  這些名單可以看到
[00:09:09.000 --> 00:09:11.000]  神是體寵每一個人
[00:09:11.000 --> 00:09:12.000]  在神的眼中
[00:09:12.000 --> 00:09:15.000]  每一個子民都是寶貴的
[00:09:15.000 --> 00:09:19.000]  而且每一個人都是獨特地在經歷神的恩典
[00:09:19.000 --> 00:09:20.000]  所以名單是很重要的
[00:09:20.000 --> 00:09:23.000]  每一個名都是在經歷神的恩典
[00:09:23.000 --> 00:09:25.000]  第三
[00:09:25.000 --> 00:09:28.000]  通常這些名單有些重要的信息
[00:09:28.000 --> 00:09:30.000]  或者是一些重要的信息
[00:09:30.000 --> 00:09:32.000]  有些重要的信息
[00:09:32.000 --> 00:09:34.000]  或者是帶著神的心意
[00:09:34.000 --> 00:09:35.000]  所以我們作為信徒
[00:09:35.000 --> 00:09:38.000]  其實要留心去聽 留心去看
[00:09:38.000 --> 00:09:40.000]  好像耶穌的家譜
[00:09:40.000 --> 00:09:41.000]  它著重不同的重點
[00:09:41.000 --> 00:09:42.000]  大家知道了
[00:09:42.000 --> 00:09:44.000]  馬太福音是以猶太人為對象
[00:09:44.000 --> 00:09:48.000]  從阿伯拉罕一直到尼塞亞
[00:09:48.000 --> 00:09:51.000]  強調耶穌是舊約寓言的救主
[00:09:51.000 --> 00:09:54.000]  而路加福音是以外邦人為對象
[00:09:54.000 --> 00:09:56.000]  從亞當到耶穌
[00:09:56.000 --> 00:09:59.000]  強調耶穌是那位犧牲的君王
[00:09:59.000 --> 00:10:01.000]  你記得那裡說
[00:10:01.000 --> 00:10:06.000]  希律王命令殺光那些兩歲以下的嬰兒
[00:10:06.000 --> 00:10:10.000]  希律王怕有人搶他的王位
[00:10:10.000 --> 00:10:13.000]  強調耶穌就是那個犧牲的君王
[00:10:13.000 --> 00:10:15.000]  不同的家譜 不同的名單
[00:10:15.000 --> 00:10:17.000]  有不同的強調
[00:10:17.000 --> 00:10:20.000]  例如利美人的侍奉名單又如何呢
[00:10:20.000 --> 00:10:21.000]  大家看到這裡
[00:10:21.000 --> 00:10:24.000]  說了他有多少個兒子
[00:10:24.000 --> 00:10:25.000]  到最後其實他說
[00:10:25.000 --> 00:10:30.000]  他也是跟父親學敬拜
[00:10:30.000 --> 00:10:35.000]  所以看到敬拜不只是技巧知識的傳遞
[00:10:35.000 --> 00:10:39.000]  更加重要的是屬靈榜樣的傳遞
[00:10:39.000 --> 00:10:41.000]  而且你看到
[00:10:41.000 --> 00:10:43.000]  無論大小為師為徒
[00:10:43.000 --> 00:10:46.000]  一同祭籤 分了班次
[00:10:46.000 --> 00:10:48.000]  代表著不同年紀 不同輩分
[00:10:48.000 --> 00:10:50.000]  不同經驗 不同程度的
[00:10:50.000 --> 00:10:54.000]  所有利美人都在神面前合一侍奉
[00:10:54.000 --> 00:10:57.000]  這些名單就有這些不同的作用
[00:10:57.000 --> 00:11:01.000]  今天這個70節這麼長的
[00:11:01.000 --> 00:11:05.000]  以斯拉回歸的名單又有什麼意思呢
[00:11:05.000 --> 00:11:08.000]  或者我們有什麼可以學習的地方呢
[00:11:08.000 --> 00:11:10.000]  有一個很特別的地方
[00:11:10.000 --> 00:11:12.000]  如果你留意
[00:11:12.000 --> 00:11:15.000]  在這個回歸的聖殿侍奉人員裡
[00:11:15.000 --> 00:11:17.000]  最多人數是誰呢
[00:11:17.000 --> 00:11:19.000]  如果心水清就是祭司
[00:11:19.000 --> 00:11:21.000]  你看 是不是很誇張
[00:11:21.000 --> 00:11:26.000]  4289 其他那些都是幾十 百多
[00:11:26.000 --> 00:11:28.000]  最多300多
[00:11:28.000 --> 00:11:31.000]  祭司是很多 代表著什麼呢
[00:11:31.000 --> 00:11:34.000]  代表著這班回歸的祭司
[00:11:34.000 --> 00:11:38.000]  他們很想恢復那個敬拜的侍奉
[00:11:38.000 --> 00:11:40.000]  獻祭的侍奉
[00:11:40.000 --> 00:11:42.000]  他們想重建這個聖殿
[00:11:42.000 --> 00:11:44.000]  在他們心裡很渴望的
[00:11:44.000 --> 00:11:46.000]  一個聖殿的敬拜
[00:11:46.000 --> 00:11:50.000]  所以回歸的時候他們很多人這樣回去
[00:11:50.000 --> 00:11:53.000]  第二 我們又看到
[00:11:53.000 --> 00:11:56.000]  他們是按著神的命令
[00:11:56.000 --> 00:11:59.000]  摩西教導他們怎樣來數點人數
[00:11:59.000 --> 00:12:02.000]  從家族 按著家族
[00:12:02.000 --> 00:12:04.000]  文素記第二章說
[00:12:04.000 --> 00:12:06.000]  按著各自的父家被數點
[00:12:06.000 --> 00:12:08.000]  也是照著耶和華所吩咐摩西的
[00:12:08.000 --> 00:12:12.000]  隨著各自的宗族 父家來起行
[00:12:12.000 --> 00:12:15.000]  按著耶和華的吩咐
[00:12:15.000 --> 00:12:18.000]  另外還有按著住的地方
[00:12:18.000 --> 00:12:20.000]  住的地區
[00:12:20.000 --> 00:12:22.000]  原來以色列人進入迦南地的時候
[00:12:22.000 --> 00:12:26.000]  是按著祖宗來分地的
[00:12:26.000 --> 00:12:28.000]  剛才說有些他們不知道
[00:12:28.000 --> 00:12:30.000]  自己的祖宗系列是怎樣
[00:12:30.000 --> 00:12:31.000]  但是他可以告訴我們
[00:12:31.000 --> 00:12:34.000]  我們在迦南地的時候住哪個地方
[00:12:34.000 --> 00:12:36.000]  就可以找到他們哪個宗族
[00:12:36.000 --> 00:12:40.000]  所以這兩個都可以看到
[00:12:40.000 --> 00:12:42.000]  當時他們是跟足耶和華
[00:12:42.000 --> 00:12:44.000]  跟足摩西的時候給他們的吩咐
[00:12:44.000 --> 00:12:49.000]  按著神的心意來數點人數
[00:12:49.000 --> 00:12:51.000]  第三
[00:12:51.000 --> 00:12:55.000]  他們這個時候已經被擄70年了
[00:12:55.000 --> 00:12:59.000]  70年可以發生多少事
[00:12:59.000 --> 00:13:02.000]  你剛剛出生都70歲
[00:13:02.000 --> 00:13:04.000]  70歲很多事可以發生
[00:13:04.000 --> 00:13:07.000]  這大部分的猶太人已經被擄
[00:13:07.000 --> 00:13:10.000]  第二第三代在那裡出生
[00:13:10.000 --> 00:13:12.000]  他們已經在那裡落地生根
[00:13:12.000 --> 00:13:13.000]  生活已經開始安定
[00:13:13.000 --> 00:13:15.000]  這班第二第三代
[00:13:15.000 --> 00:13:19.000]  其實開始不認識自己的祖國
[00:13:19.000 --> 00:13:21.000]  以色列
[00:13:21.000 --> 00:13:23.000]  所以你說要他們回去
[00:13:23.000 --> 00:13:27.000]  其實他們的情感不是很大
[00:13:27.000 --> 00:13:28.000]  而且你記住
[00:13:28.000 --> 00:13:33.000]  當時要由巴比倫這樣一路回去耶路撒冷那條路
[00:13:33.000 --> 00:13:35.000]  不容易走
[00:13:35.000 --> 00:13:38.000]  我對耶路撒冷沒什麼感情
[00:13:38.000 --> 00:13:41.000]  還要我爬山越嶺
[00:13:41.000 --> 00:13:43.000]  真的沒什麼意願
[00:13:43.000 --> 00:13:45.000]  但我們看到剛才有四萬多人
[00:13:45.000 --> 00:13:47.000]  就是這樣回應這個呼召
[00:13:47.000 --> 00:13:49.000]  願意回去
[00:13:49.000 --> 00:13:52.000]  所以我們在這裡看到
[00:13:52.000 --> 00:13:55.000]  這班回歸回去的猶太人
[00:13:55.000 --> 00:13:57.000]  在他們的家裡
[00:13:57.000 --> 00:14:02.000]  我相信他們仍然有一個很鞏固的信仰的承傳
[00:14:02.000 --> 00:14:05.000]  他們仍然對先知的預言
[00:14:05.000 --> 00:14:07.000]  帶著那份盼望
[00:14:07.000 --> 00:14:09.000]  一直告訴子女們
[00:14:09.000 --> 00:14:10.000]  我們是有盼望的
[00:14:10.000 --> 00:14:11.000]  我們等吧
[00:14:11.000 --> 00:14:15.000]  所以這幾個家庭已經預備好
[00:14:15.000 --> 00:14:18.000]  當這個回歸呼召來到的時候
[00:14:18.000 --> 00:14:19.000]  他們就可以起身
[00:14:19.000 --> 00:14:21.000]  可以就去
[00:14:21.000 --> 00:14:23.000]  因為他們對這個服侍
[00:14:23.000 --> 00:14:25.000]  對聖殿的服侍
[00:14:25.000 --> 00:14:26.000]  聖殿的敬拜
[00:14:26.000 --> 00:14:28.000]  帶著那份熱情
[00:14:28.000 --> 00:14:30.000]  帶著那份盼望
[00:14:30.000 --> 00:14:34.000]  所以作者這樣詳細寫了名單
[00:14:34.000 --> 00:14:37.000]  有一個很重要的訊息
[00:14:37.000 --> 00:14:39.000]  他們表揚這一班神的子民
[00:14:39.000 --> 00:14:42.000]  他們願意放棄他們舒適的生活
[00:14:42.000 --> 00:14:43.000]  為神來擺上
[00:14:43.000 --> 00:14:45.000]  擺上他們的生命
[00:14:45.000 --> 00:14:46.000]  擺上他們的青春
[00:14:46.000 --> 00:14:50.000]  這樣回去耶路撒冷
[00:14:50.000 --> 00:14:54.000]  重建聖殿
[00:14:54.000 --> 00:14:56.000]  我經常問我的團友
[00:14:56.000 --> 00:14:59.000]  因為我也知道有些人移民
[00:14:59.000 --> 00:15:01.000]  我就拿這段跟他們聊
[00:15:01.000 --> 00:15:02.000]  跟他們說
[00:15:02.000 --> 00:15:03.000]  如果你現在移民
[00:15:03.000 --> 00:15:07.000]  去了外國七十年
[00:15:07.000 --> 00:15:10.000]  你猜你的子女還信不信主呢
[00:15:10.000 --> 00:15:12.000]  我挑戰他
[00:15:12.000 --> 00:15:15.000]  七十年後
[00:15:15.000 --> 00:15:16.000]  你的兒子你的孫子
[00:15:16.000 --> 00:15:19.000]  或者你的室
[00:15:19.000 --> 00:15:22.000]  是不是仍然堅持這份信仰
[00:15:22.000 --> 00:15:24.000]  你有沒有辦法教導他們
[00:15:24.000 --> 00:15:28.000]  有沒有辦法讓他們知道
[00:15:28.000 --> 00:15:29.000]  耶和華是誰
[00:15:29.000 --> 00:15:31.000]  神是誰
[00:15:31.000 --> 00:15:32.000]  你如何相信耶穌
[00:15:32.000 --> 00:15:35.000]  你如何經歷神的恩典
[00:15:35.000 --> 00:15:36.000]  你這個移民
[00:15:36.000 --> 00:15:41.000]  是純粹想建立一個美好的生活
[00:15:41.000 --> 00:15:46.000]  還是重建一個美好的屬靈生命
[00:15:46.000 --> 00:15:51.000]  讓我們看看這個名單裡的重要人物
[00:15:51.000 --> 00:15:52.000]  有兩個
[00:15:52.000 --> 00:15:53.000]  如果你看名單裡
[00:15:53.000 --> 00:15:56.000]  所羅伯伯和耶穌
[00:15:56.000 --> 00:15:59.000]  所羅伯伯是猶太省的官員
[00:15:59.000 --> 00:16:01.000]  是後裔
[00:16:01.000 --> 00:16:02.000]  我們看看這個表
[00:16:02.000 --> 00:16:04.000]  你會有更多的明白
[00:16:04.000 --> 00:16:09.000]  所羅伯伯的成長是怎樣呢
[00:16:09.000 --> 00:16:11.000]  當巴比倫的王朝的時候
[00:16:11.000 --> 00:16:12.000]  尼泊爾教帝王
[00:16:12.000 --> 00:16:16.000]  把約瓦根王奴役到巴比倫
[00:16:16.000 --> 00:16:18.000]  三十七年之後
[00:16:18.000 --> 00:16:21.000]  這個王釋放了
[00:16:21.000 --> 00:16:25.000]  還善待約瓦根王
[00:16:25.000 --> 00:16:27.000]  讓他有好的生活
[00:16:27.000 --> 00:16:30.000]  由巴比倫一直到馬代波斯王朝
[00:16:30.000 --> 00:16:33.000]  我們估計約瓦根的後代
[00:16:33.000 --> 00:16:36.000]  仍然在政府的高位裡
[00:16:36.000 --> 00:16:39.000]  而所羅伯伯正正就是約瓦根王的後裔
[00:16:39.000 --> 00:16:43.000]  所以他就做了猶太省長
[00:16:43.000 --> 00:16:46.000]  雅邊商和伊利一起
[00:16:46.000 --> 00:16:48.000]  在那個時候一起秘魯
[00:16:48.000 --> 00:16:49.000]  去到巴比倫
[00:16:49.000 --> 00:16:51.000]  但是他被選入王宮裡
[00:16:51.000 --> 00:16:52.000]  做了高官
[00:16:52.000 --> 00:16:55.000]  一直到波斯王朝的時候
[00:16:55.000 --> 00:16:57.000]  他仍然在那裡
[00:16:57.000 --> 00:16:59.000]  仍然有影響力
[00:16:59.000 --> 00:17:02.000]  但是那時候他已經是一位老人家
[00:17:02.000 --> 00:17:06.000]  我們平行去看這兩個人物的時候
[00:17:06.000 --> 00:17:07.000]  我們估計
[00:17:07.000 --> 00:17:09.000]  所羅伯伯真的有機會
[00:17:09.000 --> 00:17:12.000]  在王宮裡遇到這位屬靈的偉人
[00:17:12.000 --> 00:17:13.000]  達爾尼
[00:17:13.000 --> 00:17:16.000]  能夠聽到他來分享
[00:17:16.000 --> 00:17:17.000]  這位老人家
[00:17:17.000 --> 00:17:19.000]  他在他的生命裡
[00:17:19.000 --> 00:17:21.000]  怎樣堅持信仰
[00:17:21.000 --> 00:17:23.000]  他聽到他的分享
[00:17:23.000 --> 00:17:28.000]  大家記不記得達爾尼有什麼堅持信仰的分享
[00:17:28.000 --> 00:17:30.000]  第一
[00:17:30.000 --> 00:17:32.000]  潔身自愛
[00:17:32.000 --> 00:17:34.000]  他說我不要王的食物
[00:17:34.000 --> 00:17:36.000]  你給我清茶淡飯
[00:17:36.000 --> 00:17:38.000]  給我白水
[00:17:38.000 --> 00:17:40.000]  我就可以了
[00:17:40.000 --> 00:17:41.000]  他不想沾污自己
[00:17:41.000 --> 00:17:43.000]  潔身自愛
[00:17:43.000 --> 00:17:45.000]  第二
[00:17:45.000 --> 00:17:47.000]  當他去解夢的時候
[00:17:47.000 --> 00:17:48.000]  他幫王解夢的時候
[00:17:48.000 --> 00:17:50.000]  他不是說他去解
[00:17:50.000 --> 00:17:51.000]  他說誰
[00:17:51.000 --> 00:17:53.000]  天上的上帝顯明奧比亞
[00:17:53.000 --> 00:17:54.000]  不是我
[00:17:54.000 --> 00:17:56.000]  是我信的上帝
[00:17:56.000 --> 00:17:58.000]  能夠解到夢
[00:17:58.000 --> 00:18:00.000]  將榮耀歸給神
[00:18:00.000 --> 00:18:08.000]  尼泊爾教授王要他們去拜金像的時候
[00:18:08.000 --> 00:18:10.000]  他們怎樣
[00:18:10.000 --> 00:18:12.000]  絕不妥協
[00:18:12.000 --> 00:18:13.000]  他不要
[00:18:13.000 --> 00:18:17.000]  我寧願不拜你的神
[00:18:17.000 --> 00:18:20.000]  我絕對不會侍奉你的神
[00:18:21.000 --> 00:18:23.000]  到最後他知道
[00:18:23.000 --> 00:18:24.000]  70年後
[00:18:24.000 --> 00:18:26.000]  這個回歸的應許的時候
[00:18:26.000 --> 00:18:28.000]  他就專心仰望金飾
[00:18:28.000 --> 00:18:30.000]  懇切的禱告
[00:18:30.000 --> 00:18:33.000]  你想想達爾尼就是這樣
[00:18:33.000 --> 00:18:37.000]  當所羅伯伯真的有機會遇到他的時候
[00:18:37.000 --> 00:18:40.000]  我們估計他也是受到很大的影響
[00:18:40.000 --> 00:18:45.000]  被達爾尼的意象和禱告感動了他
[00:18:45.000 --> 00:18:49.000]  也知道原來猶太人是可以回歸的
[00:18:49.000 --> 00:18:51.000]  神已經應許了
[00:18:51.000 --> 00:18:53.000]  所以他已經預備好
[00:18:53.000 --> 00:18:56.000]  當呼召靈來到的時候
[00:18:56.000 --> 00:18:59.000]  他就立刻可以做領袖
[00:18:59.000 --> 00:19:02.000]  帶人一起回去
[00:19:02.000 --> 00:19:06.000]  所以我們看到耶和華刻意將所羅伯伯放在皇室裡
[00:19:06.000 --> 00:19:09.000]  讓他成為猶太人的領袖
