
[00:00:00.000 --> 00:00:02.000]  弟兄姊妹,寺內平安!
[00:07:15.000 --> 00:07:17.000]  所以他們的誤解
[00:07:17.000 --> 00:07:20.000]  約桂就是無往而不利
[00:07:20.000 --> 00:07:23.000]  好像有理由幫他們解釋
[00:07:23.000 --> 00:07:26.000]  但長老和以色列人
[00:07:26.000 --> 00:07:30.000]  他們最錯的就是操控神的意圖
[00:07:30.000 --> 00:07:32.000]  他們以為只要抬這個約桂來
[00:07:32.000 --> 00:07:34.000]  神就要幫他們贏
[00:07:34.000 --> 00:07:37.000]  這是操控神的意圖
[00:07:37.000 --> 00:07:40.000]  是將神變成一個功能化的神
[00:07:40.000 --> 00:07:43.000]  非利士人又怎樣呢
[00:07:43.000 --> 00:07:47.000]  從他們聽到約桂來到的時候的反應
[00:07:47.000 --> 00:07:51.000]  可以看到他們對神有同樣的誤解
[00:07:51.000 --> 00:07:53.000]  第一
[00:07:53.000 --> 00:07:55.000]  他們有對的地方
[00:07:55.000 --> 00:07:57.000]  他們懂得懼怕
[00:07:57.000 --> 00:08:01.000]  也知道以色列的神曾經帶他們出埃及
[00:08:01.000 --> 00:08:03.000]  行各樣的神蹟
[00:08:03.000 --> 00:08:05.000]  但錯的是
[00:08:05.000 --> 00:08:07.000]  他們既然知道這些
[00:08:07.000 --> 00:08:09.000]  還敢和神對戰
[00:08:09.000 --> 00:08:14.000]  證明他們還沒有認識以色列的神
[00:08:14.000 --> 00:08:16.000]  非利士人不認識神
[00:08:16.000 --> 00:08:19.000]  我們看到的時候可能會取笑他們
[00:08:19.000 --> 00:08:21.000]  但今天
[00:08:21.000 --> 00:08:23.000]  當我們說我們是認識神的人
[00:08:23.000 --> 00:08:29.000]  我們會不會對神也有不同方面的誤解呢
[00:08:29.000 --> 00:08:31.000]  事件中還有什麼人
[00:08:31.000 --> 00:08:34.000]  我們要特別留意
[00:08:34.000 --> 00:08:37.000]  在士羅將約桂抬到戰場的時候
[00:08:37.000 --> 00:08:41.000]  還有什麼人還一起來呢
[00:08:41.000 --> 00:08:43.000]  沒錯了
[00:08:43.000 --> 00:08:45.000]  是以利的兩個兒子
[00:08:45.000 --> 00:08:47.000]  荷弗尼和菲尼哈
[00:08:47.000 --> 00:08:49.000]  這兩個人的出場
[00:08:49.000 --> 00:08:52.000]  有沒有令大家有一種不祥的預感
[00:08:52.000 --> 00:08:54.000]  在前面第二章的時候
[00:08:54.000 --> 00:08:56.000]  說到這兩個祭司的惡事
[00:08:56.000 --> 00:08:58.000]  他們藐視耶和華的祭物
[00:08:58.000 --> 00:09:01.000]  並且在會幕前和婦人行淫
[00:09:01.000 --> 00:09:03.000]  完全是當神舞蹈
[00:09:03.000 --> 00:09:05.000]  兩個不尊重神不敬畏神的人
[00:09:05.000 --> 00:09:07.000]  和神的約桂一起來
[00:09:07.000 --> 00:09:09.000]  是一幅怎樣的圖畫呢
[00:09:09.000 --> 00:09:12.000]  是挺諷刺的
[00:09:12.000 --> 00:09:15.000]  因為約桂除了象徵神的同在
[00:09:15.000 --> 00:09:19.000]  也是象徵神和以色列人所立的約
[00:09:19.000 --> 00:09:24.000]  所以這幅圖畫就好像是兩個出軌的人
[00:09:24.000 --> 00:09:28.000]  拿著婚書對被背叛的另一半說
[00:09:28.000 --> 00:09:30.000]  我們有盟約的
[00:09:30.000 --> 00:09:31.000]  你要繼續對我好
[00:09:31.000 --> 00:09:33.000]  繼續幫我
[00:09:33.000 --> 00:09:36.000]  所以以色列的兩個兒子
[00:09:36.000 --> 00:09:38.000]  都是意圖去操控神
[00:09:38.000 --> 00:09:40.000]  將神功能化
[00:09:40.000 --> 00:09:42.000]  其實不單是祭司
[00:09:42.000 --> 00:09:44.000]  當時整個以色列的群體
[00:09:44.000 --> 00:09:47.000]  都是在遠離神的屬靈境況裡面
[00:09:47.000 --> 00:09:50.000]  從我們後面第七章的時候
[00:09:50.000 --> 00:09:52.000]  撒姆爾去督責以色列全家
[00:09:52.000 --> 00:09:56.000]  要全心回轉歸向耶和華
[00:09:56.000 --> 00:10:00.000]  還要在他們中間去除掉外邦人的神明
[00:10:00.000 --> 00:10:02.000]  和阿斯他祿
[00:10:02.000 --> 00:10:06.000]  就去知道整個以色列群體的屬靈問題
[00:10:06.000 --> 00:10:09.000]  的境況都是很有問題
[00:10:09.000 --> 00:10:13.000]  而這班不忠和屬靈狠硬的以色列人
[00:10:13.000 --> 00:10:15.000]  他們想操控神的結果是什麼呢
[00:10:15.000 --> 00:10:18.000]  我們一起來讀第十至十一節
[00:10:18.000 --> 00:10:22.000]  「菲利士人進攻,以色列人敗了
[00:10:22.000 --> 00:10:26.000]  各往自己的家逃跑,被殺的人很多
[00:10:26.000 --> 00:10:30.000]  以色列倒下的步兵有三萬
[00:10:30.000 --> 00:10:32.000]  神的約衛被擄去
[00:10:32.000 --> 00:10:34.000]  以來的兩個兒子
[00:10:34.000 --> 00:10:38.000]  荷弗尼、菲尼哈也都被殺了」
[00:10:38.000 --> 00:10:41.000]  神說既然你們都還沒明白問題在哪裡
[00:10:41.000 --> 00:10:43.000]  那就繼續輸吧
[00:10:43.000 --> 00:10:45.000]  而且這次更加大件事
[00:10:45.000 --> 00:10:47.000]  是有四千人死了多少人呢
[00:10:47.000 --> 00:10:48.000]  三萬人
[00:10:48.000 --> 00:10:50.000]  是一個更加大的災難
[00:10:50.000 --> 00:10:52.000]  而以來的兩個兒子
[00:10:52.000 --> 00:10:54.000]  荷弗尼、菲尼哈都被殺
[00:10:54.000 --> 00:10:58.000]  而更加災難性的是什麼呢
[00:10:58.000 --> 00:11:01.000]  神的約衛被擄
[00:11:01.000 --> 00:11:04.000]  長老、以色列人還有祭司
[00:11:04.000 --> 00:11:06.000]  他們應該想的方向
[00:11:06.000 --> 00:11:09.000]  和應該問的問題其實應該是什麼呢
[00:11:09.000 --> 00:11:12.000]  應該是我們做了什麼
[00:11:12.000 --> 00:11:15.000]  令到神不喜悅、令到神發怒呢
[00:11:15.000 --> 00:11:19.000]  我們應該怎樣向神認罪和悔改呢
[00:11:19.000 --> 00:11:21.000]  而不是抬約衛出來
[00:11:21.000 --> 00:11:25.000]  將神當成功能化的神
[00:11:25.000 --> 00:11:27.000]  有沒有人看過很多年前
[00:11:27.000 --> 00:11:31.000]  鄭秀文主演的電影《鐘無鹽》
[00:11:31.000 --> 00:11:33.000]  有的請舉手
[00:11:33.000 --> 00:11:34.000]  這麼少嗎
[00:11:34.000 --> 00:11:36.000]  是不是有人不敢舉手
[00:11:36.000 --> 00:11:37.000]  怕暴露年齡
[00:11:37.000 --> 00:11:39.000]  我也看過的
[00:11:39.000 --> 00:11:44.000]  記不記得是誰扮演夏迎春
[00:11:44.000 --> 00:11:46.000]  《鐘無鹽》就是鄭秀文
[00:11:46.000 --> 00:11:48.000]  夏迎春是誰
[00:11:48.000 --> 00:11:50.000]  張柏芝
[00:11:50.000 --> 00:11:54.000]  故事的背景是戰國時期的齊國
[00:11:54.000 --> 00:11:57.000]  鐘無鹽是齊孫王的皇后
[00:11:57.000 --> 00:11:59.000]  很聰明、很能幫齊孫王
[00:11:59.000 --> 00:12:01.000]  但樣子就長得醜
[00:12:01.000 --> 00:12:03.000]  夏迎春是一個能歌善舞
[00:12:03.000 --> 00:12:06.000]  又很漂亮的妃子
[00:12:06.000 --> 00:12:09.000]  大家有沒有聽過一句俗語
[00:12:09.000 --> 00:12:12.000]  有事鐘無鹽,無事夏迎春
[00:12:12.000 --> 00:12:14.000]  哇,大家很厲害
[00:12:14.000 --> 00:12:18.000]  就是指齊孫王有國家的大事要解決
[00:12:18.000 --> 00:12:21.000]  需要幫忙的時候就找鐘無鹽
[00:12:21.000 --> 00:12:26.000]  平時沒事,要玩的時候就找漂亮的夏迎春
[00:12:26.000 --> 00:12:29.000]  鄭姐妹,我們會不會像齊孫王一樣
[00:12:29.000 --> 00:12:33.000]  對待鐘無鹽那樣對待神
[00:12:33.000 --> 00:12:38.000]  將神變成功能化並且想操控神
[00:12:38.000 --> 00:12:41.000]  我們會不會平時就當神武到
[00:12:41.000 --> 00:12:45.000]  有時就要神駕到
[00:12:45.000 --> 00:12:48.000]  平時我們實在有太多的事物吸引我們
[00:12:48.000 --> 00:12:52.000]  我們花很多時間去親近那些吸引我們的事物
[00:12:52.000 --> 00:12:54.000]  但跟神好像沒什麼關係
[00:12:54.000 --> 00:12:56.000]  也不花時間去親近神
[00:12:56.000 --> 00:13:00.000]  但有時有需要的時候我們就會呼喚神
[00:13:00.000 --> 00:13:02.000]  神快點出來幫我
[00:13:02.000 --> 00:13:05.000]  甚至我們會怪神,為什麼不幫我
[00:13:05.000 --> 00:13:06.000]  神你到底去了哪裡
[00:13:06.000 --> 00:13:08.000]  你到底是不是真的
[00:13:08.000 --> 00:13:12.000]  這個是功能化的信仰
[00:13:12.000 --> 00:13:16.000]  鄭姐妹,到底誰才是主人呢
[00:13:16.000 --> 00:13:21.000]  我們做僕人的,反倒是成為主人
[00:13:21.000 --> 00:13:24.000]  因為神也要為我們服務才對
[00:13:24.000 --> 00:13:27.000]  神啊,你應該永遠站在我這邊幫我
[00:13:27.000 --> 00:13:30.000]  但我們平時跟神就沒什麼關係
[00:13:30.000 --> 00:13:32.000]  會不會是這樣呢
[00:13:32.000 --> 00:13:36.000]  我們信主的時候會不會很火熱追求神
[00:13:36.000 --> 00:13:38.000]  但信主來了之後就麻木了
[00:13:38.000 --> 00:13:41.000]  腦油條了,甚至眼目分花了
[00:13:41.000 --> 00:13:42.000]  好像以利那樣
[00:13:42.000 --> 00:13:47.000]  我們會不會把神放在一個神的位置
[00:13:47.000 --> 00:13:51.000]  甚至是把神放在要服侍我們的位置呢
[00:13:51.000 --> 00:13:53.000]  會不會我們像色戀人那樣
[00:13:53.000 --> 00:13:57.000]  濫用了神的恩典和包容呢
[00:13:57.000 --> 00:14:01.000]  上帝會祝福我們,是真實的
[00:14:01.000 --> 00:14:04.000]  但我們愛的是上帝的祝福
[00:14:04.000 --> 00:14:08.000]  還是上帝自己呢
[00:14:08.000 --> 00:14:12.000]  我們會不會像薩姆爾的媽媽哈娜那樣
[00:14:12.000 --> 00:14:14.000]  祈禱得子的時候
[00:14:14.000 --> 00:14:15.000]  得著神的祝福
[00:14:15.000 --> 00:14:19.000]  就把神所賜的奉獻給神呢
[00:14:19.000 --> 00:14:22.000]  還是當我們得著神的祝福之後
[00:14:22.000 --> 00:14:24.000]  例如我們進了好的學校
[00:14:24.000 --> 00:14:27.000]  好的公司,創業,有拖拍
[00:14:27.000 --> 00:14:29.000]  或者生了小朋友很忙
[00:14:29.000 --> 00:14:33.000]  或者有其他吸引我們的事物
[00:14:33.000 --> 00:14:36.000]  我們就遠離了神
[00:14:36.000 --> 00:14:40.000]  甚至連團契崇拜都沒有時間
[00:14:40.000 --> 00:14:42.000]  如果是這樣的話
[00:14:42.000 --> 00:14:44.000]  祝福就會變成了奏坐
[00:14:44.000 --> 00:14:49.000]  因為會令我們遠離了神
[00:14:49.000 --> 00:14:50.000]  沒錯,弟兄姊妹
[00:14:50.000 --> 00:14:54.000]  我們跟隨神其實真的很不容易
[00:14:54.000 --> 00:14:55.000]  第一件事
[00:14:55.000 --> 00:14:57.000]  我們是很容易忘記歷史的人
[00:14:57.000 --> 00:14:59.000]  很容易忘記歷史
[00:14:59.000 --> 00:15:01.000]  包括聖經所記載的歷史
[00:15:01.000 --> 00:15:04.000]  或者我們自己經歷過的歷史
[00:15:04.000 --> 00:15:06.000]  以色列人他們曾經
[00:15:06.000 --> 00:15:08.000]  因為不聽神的話
[00:15:08.000 --> 00:15:10.000]  戰敗的歷史其實不少
[00:15:10.000 --> 00:15:12.000]  包括進了迦南的時候
[00:15:12.000 --> 00:15:15.000]  阿剛去取了當滅之物犯罪
[00:15:15.000 --> 00:15:18.000]  令到以色列人攻打艾城兵敗
[00:15:18.000 --> 00:15:21.000]  但後世的人未必懂得引以為鑒
[00:15:21.000 --> 00:15:23.000]  就算以色列的長老
[00:15:23.000 --> 00:15:26.000]  他們都屬靈、盲、黑眼的
[00:15:26.000 --> 00:15:30.000]  做不到正確的屬靈判斷和帶領
[00:15:30.000 --> 00:15:32.000]  第二樣的困難
[00:15:32.000 --> 00:15:33.000]  在我們生活中
[00:15:33.000 --> 00:15:35.000]  如果我們疏遠了神
[00:15:35.000 --> 00:15:38.000]  我們未必會馬上死去
[00:15:38.000 --> 00:15:41.000]  或者會馬上出現很大的問題
[00:15:41.000 --> 00:15:44.000]  可能只是覺得自己脾氣好像差了點
[00:15:44.000 --> 00:15:47.000]  或者是想法想得負面了
[00:15:47.000 --> 00:15:49.000]  沒那麼平安
[00:15:49.000 --> 00:15:50.000]  但弟兄姊妹
[00:15:50.000 --> 00:15:51.000]  時間長了的
[00:15:51.000 --> 00:15:54.000]  就等於是慢性自殺
[00:15:54.000 --> 00:15:56.000]  後果是可以好
[00:15:56.000 --> 00:15:58.000]  難以成神
[00:15:58.000 --> 00:16:01.000]  我認識一對年青夫婦
[00:16:01.000 --> 00:16:04.000]  他們很努力為自己的事業奮鬥
[00:16:04.000 --> 00:16:05.000]  亦都有創業
[00:16:05.000 --> 00:16:08.000]  忙到連團契都沒有了
[00:16:08.000 --> 00:16:10.000]  但到他們婚姻出現問題的時候
[00:16:10.000 --> 00:16:12.000]  弟兄終於醒覺
[00:16:12.000 --> 00:16:19.000]  他說我們最大的問題是遠離了神
[00:16:19.000 --> 00:16:23.000]  所以我們真的要求神幫助我們
[00:16:23.000 --> 00:16:25.000]  堅固我們每天去跟隨神的心
[00:16:25.000 --> 00:16:30.000]  亦都讓我們屬靈的眼睛能夠保持雪亮
[00:16:30.000 --> 00:16:31.000]  弟兄姊妹
[00:16:31.000 --> 00:16:33.000]  神期待跟我們建立關係
[00:16:33.000 --> 00:16:36.000]  在平時的生活中同在
[00:16:36.000 --> 00:16:38.000]  而不是有事才找他
[00:16:38.000 --> 00:16:41.000]  我們不要跌入功能化信仰的陷阱
[00:16:41.000 --> 00:16:43.000]  不可以操控神
[00:16:43.000 --> 00:16:45.000]  四章十一節剛剛的經文中
[00:16:45.000 --> 00:16:48.000]  從以色列的戰敗和不同人的反應
[00:16:48.000 --> 00:16:51.000]  我們可以見到人對神的誤解
[00:16:51.000 --> 00:16:53.000]  信仰的功能化
[00:16:53.000 --> 00:16:55.000]  甚至意圖操控神
[00:16:55.000 --> 00:16:59.000]  亦都見到更加災難性的事件發生
[00:16:59.000 --> 00:17:01.000]  接著到十二節到二十二節
[00:17:01.000 --> 00:17:04.000]  還有兩個很重要的角色要出場
[00:17:04.000 --> 00:17:08.000]  他們對這場發生的災難有什麼反應呢
[00:17:08.000 --> 00:17:12.000]  我們一起來讀下去
[00:17:12.000 --> 00:17:13.000]  我們一起來看
[00:17:13.000 --> 00:17:15.000]  十二節開始的時候
[00:17:15.000 --> 00:17:18.000]  地點由戰場回到侍羅
[00:17:18.000 --> 00:17:21.000]  大祭司兼且是侍司的乙利
[00:17:21.000 --> 00:17:24.000]  現在很擔心地在等待中
[00:17:24.000 --> 00:17:27.000]  特別是他為神的約會很擔憂
[00:17:27.000 --> 00:17:29.000]  而城內的以色列人
[00:17:29.000 --> 00:17:31.000]  他們是先聽到消息
[00:17:31.000 --> 00:17:35.000]  全城呼喊非常震驚
[00:17:35.000 --> 00:17:37.000]  乙利現在已經九十八歲
[00:17:37.000 --> 00:17:40.000]  眼目發直不能看見
[00:17:40.000 --> 00:17:41.000]  所以不單止是昏花
[00:17:41.000 --> 00:17:43.000]  是不能看見
[00:17:43.000 --> 00:17:46.000]  他聽到消息的反應是怎樣呢
[00:17:46.000 --> 00:17:49.000]  我們一起來讀十七至十八節
[00:17:49.000 --> 00:17:51.000]  報信的回答說
[00:17:51.000 --> 00:17:55.000]  以色列人在非利人面前逃跑
[00:17:55.000 --> 00:17:57.000]  百姓中被殺的很多
[00:17:57.000 --> 00:17:59.000]  你的兩個兒子
[00:17:59.000 --> 00:18:02.000]  何忽尼和菲尼哈也都死了
[00:18:02.000 --> 00:18:06.000]  並且神的約會已經被擄去了
[00:18:06.000 --> 00:18:08.000]  他日提到神的約會
[00:18:08.000 --> 00:18:10.000]  以利就從城門旁
[00:18:10.000 --> 00:18:13.000]  自己的位置上往後跌倒
[00:18:13.000 --> 00:18:15.000]  折斷頸項而死
[00:18:15.000 --> 00:18:19.000]  因為他年紀老邁身體沉重
[00:18:19.000 --> 00:18:22.000]  以利作以色列的事司四十年
[00:18:22.000 --> 00:18:26.000]  以利聽到前面三個消息的時候
[00:18:26.000 --> 00:18:28.000]  以色列人戰敗
[00:18:28.000 --> 00:18:29.000]  被殺的很多
[00:18:29.000 --> 00:18:31.000]  兩個兒子都死了
[00:18:31.000 --> 00:18:34.000]  但經文沒有說他有甚麼特別的反應
[00:18:34.000 --> 00:18:36.000]  但一聽到約會被擄的時候
[00:18:36.000 --> 00:18:39.000]  他就往後跌倒
[00:18:39.000 --> 00:18:41.000]  折斷頸項而死
[00:18:41.000 --> 00:18:45.000]  為何約會被擄對以利的打擊這麼大呢
[00:18:45.000 --> 00:18:49.000]  相信這個對整個以色列群體的打擊
[00:18:49.000 --> 00:18:51.000]  都是很巨大的
[00:18:51.000 --> 00:18:54.000]  甚至可以說是他們的信仰災難
[00:18:54.000 --> 00:18:57.000]  因為對當時的以色列人來說
[00:18:57.000 --> 00:18:59.000]  約會是代表著甚麼呢
[00:18:59.000 --> 00:19:01.000]  神的同在
[00:19:01.000 --> 00:19:02.000]  神的能力
[00:19:02.000 --> 00:19:04.000]  所以約會被擄
[00:19:04.000 --> 00:19:05.000]  在以色列人的眼中
[00:19:05.000 --> 00:19:07.000]  好像神都被打敗了
[00:19:07.000 --> 00:19:10.000]  我們當然知道不是神被打敗
[00:19:10.000 --> 00:19:13.000]  而是神容許了以色列人被打敗
[00:19:13.000 --> 00:19:17.000]  而且是對藐視神的以色列人的懲罰
[00:19:17.000 --> 00:19:20.000]  在第二章的時候
[00:19:20.000 --> 00:19:22.000]  神曾經對以利預言過
[00:19:22.000 --> 00:19:25.000]  你要看見我居所的衰敗
[00:19:25.000 --> 00:19:27.000]  神的居所就是指回眸
