
[00:00:00.000 --> 00:00:05.000]  感謝敬拜隊帶領我們剛才的敬拜,很好的敬拜
[00:01:36.000 --> 00:01:41.000]  可以讓這個世界體會到你那一份的尾線更多
[00:01:41.000 --> 00:01:43.000]  而且我們很怨弱不足
[00:01:43.000 --> 00:01:46.000]  但你的靈與我們同在,求你成為我們的力量
[00:01:46.000 --> 00:01:49.000]  我們感謝你,祈禱教堂,同主耶穌基督的名義祈求
[00:01:49.000 --> 00:01:50.000]  對
[00:01:50.000 --> 00:01:53.000]  最近最熱門的話題不知道大家是什麼了
[00:01:53.000 --> 00:01:56.000]  我聽說他就是世界盃
[00:01:56.000 --> 00:01:59.000]  大家不知道有沒有看世界盃
[00:01:59.000 --> 00:02:01.000]  有誰有看世界盃?
[00:02:01.000 --> 00:02:03.000]  有啊,有啊,昨晚幾點啊
[00:02:03.000 --> 00:02:05.000]  看到最後一場,是嗎?
[00:02:05.000 --> 00:02:07.000]  真的被欺負了
[00:02:07.000 --> 00:02:10.000]  看到被欺負了,真的很堅持
[00:02:10.000 --> 00:02:12.000]  果然是熱愛足球
[00:02:12.000 --> 00:02:15.000]  很想大家崇拜完之後
[00:02:15.000 --> 00:02:17.000]  拍一拍凌峰的肩膀,去安慰一下他
[00:02:17.000 --> 00:02:19.000]  因為他最喜歡的兩隊都倒下了
[00:02:19.000 --> 00:02:21.000]  他真的很淒慘
[00:02:21.000 --> 00:02:24.000]  甚至今早跟我說,不搞了
[00:02:24.000 --> 00:02:27.000]  青少報看世界盃在12樓那個
[00:02:27.000 --> 00:02:29.000]  不搞了,灰心失意
[00:02:29.000 --> 00:02:31.000]  所以他真的很傷心
[00:02:31.000 --> 00:02:34.000]  為了青少報的活動,你拍一拍去安慰一下他,好嗎?
[00:02:34.000 --> 00:02:38.000]  青少報,很難得有這個機會
[00:02:38.000 --> 00:02:41.000]  世界盃其實大家都很期待,很想去看
[00:02:41.000 --> 00:02:43.000]  為什麼?因為四年一度
[00:02:43.000 --> 00:02:45.000]  甚至有些其實都不太看足球
[00:02:45.000 --> 00:02:47.000]  我問他,他都會有留意
[00:02:47.000 --> 00:02:50.000]  一個這麼熱門的城市,四年一度才有一次
[00:02:50.000 --> 00:02:53.000]  正正好像2月29日出生的人
[00:02:53.000 --> 00:02:55.000]  四年一次才有一個生日
[00:02:55.000 --> 00:02:58.000]  多辛苦都等到一定要慶祝,是不是?
[00:02:58.000 --> 00:03:01.000]  所以其實大家都很開心
[00:03:01.000 --> 00:03:03.000]  可以去看世界盃
[00:03:03.000 --> 00:03:05.000]  但其實今年的世界盃是一個
[00:03:05.000 --> 00:03:08.000]  很具爭議性的活動
[00:03:08.000 --> 00:03:10.000]  世界盃是很具爭議性
[00:03:10.000 --> 00:03:13.000]  因為當初有很多裡面內在的
[00:03:13.000 --> 00:03:17.000]  腐化黑暗,在今年裡面浮出來了
[00:03:17.000 --> 00:03:20.000]  今年舉辦的國家就是卡塔爾
[00:03:20.000 --> 00:03:22.000]  其實很多人都會說
[00:03:22.000 --> 00:03:25.000]  根本上這個國家不應該去舉辦世界盃
[00:03:25.000 --> 00:03:31.000]  這個地方又小,然後裡面沒有什麼交通工具設施
[00:03:31.000 --> 00:03:33.000]  還有球場都沒有那麼多
[00:03:33.000 --> 00:03:35.000]  其實很多時候人都會說
[00:03:35.000 --> 00:03:37.000]  為什麼會在這個國家裡面去舉辦
[00:03:37.000 --> 00:03:41.000]  而且其實平時以往世界盃是在暑假舉辦的
[00:03:41.000 --> 00:03:45.000]  暑假去到50度,即是你走出街都死了
[00:03:45.000 --> 00:03:47.000]  還要踢球,那怎麼踢?
[00:03:47.000 --> 00:03:49.000]  所以才會整個世界盃移過來
[00:03:49.000 --> 00:03:52.000]  即是11月、12月這些時間去舉辦
[00:03:52.000 --> 00:03:54.000]  很多人都會說,為什麼會搞成這樣?
[00:03:54.000 --> 00:03:58.000]  其實很多人都在說,其實應該都是賄賂
[00:03:58.000 --> 00:04:03.000]  一些大家都已經公開了的、不公開的秘密
[00:04:03.000 --> 00:04:07.000]  這個世界盃在裡面
[00:04:07.000 --> 00:04:10.000]  外表看上去其實都好像很風光
[00:04:10.000 --> 00:04:12.000]  但其實裡面都有很多腐化
[00:04:12.000 --> 00:04:15.000]  甚至為什麼他們可以在兩年裡面
[00:04:15.000 --> 00:04:18.000]  可以建造這麼多交通工具、設施、球場
[00:04:18.000 --> 00:04:23.000]  其實正正就是他們用一些手段是真的很不人道
[00:04:23.000 --> 00:04:28.000]  他們找那些外勞,即是尼泊爾、緬甸、印度那些
[00:04:28.000 --> 00:04:31.000]  找了過去,收了他們的護照,要他們工作
[00:04:31.000 --> 00:04:36.000]  他們做到50度之下,做到暈了,拿水淋
[00:04:36.000 --> 00:04:38.000]  然後逼他們繼續再做事
[00:04:38.000 --> 00:04:40.000]  其實根本上做奴隸沒什麼分別
[00:04:40.000 --> 00:04:44.000]  當中其實,不知道大家知不知道
[00:04:44.000 --> 00:04:46.000]  其實已經死了六千多人在那裡
[00:04:46.000 --> 00:04:49.000]  為了世界盃,死了六千多人
[00:04:49.000 --> 00:04:51.000]  其實心裡我也會覺得很猛躁
[00:04:51.000 --> 00:04:53.000]  為什麼這個世界這麼黑暗呢?
[00:04:53.000 --> 00:04:55.000]  這個世界這麼恐怖
[00:04:55.000 --> 00:05:00.000]  很多東西形式上、表面上看上去很美、很風光
[00:05:00.000 --> 00:05:03.000]  但其實內裡很腐化
[00:05:03.000 --> 00:05:07.000]  正正好像有一句成語說,金玉其外,敗碎其中
[00:05:07.000 --> 00:05:11.000]  你看橙看上去好像很漂亮,很新鮮
[00:05:11.000 --> 00:05:14.000]  但打開裡面,腐化不堪
[00:05:14.000 --> 00:05:17.000]  腐化到好像爛棉花一樣
[00:05:17.000 --> 00:05:20.000]  金玉其外,敗碎其中
[00:05:20.000 --> 00:05:24.000]  最近這個社會很多時候批評
[00:05:24.000 --> 00:05:26.000]  其實就會批評基督徒
[00:05:26.000 --> 00:05:27.000]  有時候都好像是這樣
[00:05:27.000 --> 00:05:30.000]  外表好像很好,說得很好
[00:05:30.000 --> 00:05:33.000]  但其實內在有很多腐化
[00:05:33.000 --> 00:05:39.000]  我也不想我們的生命作為基督徒成為金玉其外、敗碎其中的基督徒
[00:05:39.000 --> 00:05:43.000]  但究竟我們生命裡怎樣才能阻止自己走這條路
[00:05:43.000 --> 00:05:45.000]  讓自己的內心腐化了,我也不知道
[00:05:45.000 --> 00:05:48.000]  我們看的經文就是《馬學福音》七章
[00:05:48.000 --> 00:05:53.000]  《馬學福音》七章當中其實由兩個故事結合而成
[00:05:53.000 --> 00:05:54.000]  成為一個三文字結構
[00:05:54.000 --> 00:05:57.000]  而當中他們正正討論的原因
[00:05:57.000 --> 00:06:02.000]  就是究竟什麼為之內心的潔淨究竟是怎麼來的
[00:06:02.000 --> 00:06:06.000]  也在這裡告訴我們兩個很重要的故事
[00:06:06.000 --> 00:06:12.000]  第一個故事告訴我們就是一個腐化的生命究竟是如何塑造出來
[00:06:12.000 --> 00:06:14.000]  而另一部分的故事告訴我們
[00:06:14.000 --> 00:06:18.000]  究竟一個「美善」的生命如何塑造出來
[00:06:18.000 --> 00:06:21.000]  希望我們認識了故事之後
[00:06:21.000 --> 00:06:25.000]  我們內心可以遠避那些令我們腐化的事
[00:06:25.000 --> 00:06:30.000]  以至我們生命裡可以追求讓我們成為「美善」的一些事
[00:06:30.000 --> 00:06:33.000]  然後一起進入我們的經文《馬學福音》七章
[00:06:33.000 --> 00:06:35.000]  第一部分的經文告訴我們
[00:06:35.000 --> 00:06:40.000]  原來一個腐化的生命是如何建構、如何塑造出來的
[00:06:40.000 --> 00:06:43.000]  就是當我們只是追求外表的境遣
[00:06:43.000 --> 00:06:50.000]  但我們沒有理會過我們內心的生命究竟是在什麼處境裡
[00:06:50.000 --> 00:06:54.000]  當我們只是不斷說「我們做了很多表面的事情」
[00:06:54.000 --> 00:06:58.000]  「我又回教會,試奉了很多,做了很多的事情」
[00:06:58.000 --> 00:07:01.000]  「又去街上探望婆婆」
[00:07:01.000 --> 00:07:03.000]  「我們做了很多事情」
[00:07:03.000 --> 00:07:06.000]  但其實我們內心有很多事情我們沒有處理
[00:07:06.000 --> 00:07:08.000]  這些事情會慢慢發酵
[00:07:08.000 --> 00:07:12.000]  令我們的內心腐化了,我們也不知道
[00:07:12.000 --> 00:07:16.000]  《金玉奇外拜水》其中的信仰其實很容易
[00:07:16.000 --> 00:07:19.000]  因為當我們只是追求外在的東西
[00:07:19.000 --> 00:07:21.000]  但我們沒有理會過我們內在的生命
[00:07:21.000 --> 00:07:25.000]  然後一起去看《馬學福音》七章一至十三節
[00:07:25.000 --> 00:07:28.000]  我們一起讀
[00:07:28.000 --> 00:07:57.000]  (音)
[00:07:57.000 --> 00:08:24.000]  (音)
[00:08:24.000 --> 00:08:51.000]  (音)
[00:08:51.000 --> 00:09:06.000]  (音)
[00:09:06.000 --> 00:09:10.000]  故事的起因是因為主耶穌的門徒沒有洗手就去吃飯
[00:09:10.000 --> 00:09:14.000]  然後法理上的人和民事就立刻去挑戰他
[00:09:14.000 --> 00:09:15.000]  你會問一個問題
[00:09:15.000 --> 00:09:18.000]  「喂,沒有洗手吃飯,要不要搞到這麼大件事」
[00:09:18.000 --> 00:09:21.000]  正正就是,其實也不用搞到這麼大件事
[00:09:21.000 --> 00:09:23.000]  不過就是正正地發生了
[00:09:23.000 --> 00:09:26.000]  亦因為這是一個借題發揮的機會
[00:09:26.000 --> 00:09:29.000]  法理上的人和民事一向都挑戰耶穌
[00:09:29.000 --> 00:09:32.000]  所以他們其實在裡面指控著一件事
[00:09:32.000 --> 00:09:36.000]  不是只是擔心你不夠衛生,吃了會肚痛
[00:09:36.000 --> 00:09:39.000]  而是在說他們是否跟規矩
[00:09:39.000 --> 00:09:42.000]  當中的經文裡面說得很清楚一句句子
[00:09:42.000 --> 00:09:47.000]  就是「為什麼門徒是不照古人的傳統,用潔淨的手來吃飯」
[00:09:47.000 --> 00:09:50.000]  所以亦都在說,你作為猶太人
[00:09:50.000 --> 00:09:52.000]  就應該跟猶太人的傳統
[00:09:52.000 --> 00:09:55.000]  去做一些猶太人應該做的事
[00:09:55.000 --> 00:09:57.000]  你這樣是不合意,是不對的
[00:09:57.000 --> 00:09:58.000]  所以他們說的是
[00:09:58.000 --> 00:10:04.000]  是在門徒做一些在屬靈層面上不合不潔淨的事
[00:10:04.000 --> 00:10:08.000]  因為這樣,所以主耶穌回應的時間就是這句
[00:10:08.000 --> 00:10:10.000]  所以主耶穌回應的時候
[00:10:10.000 --> 00:10:13.000]  他就是在回應他們內在的生命
[00:10:13.000 --> 00:10:17.000]  在說屬靈層面,不是說是否衛生
[00:10:17.000 --> 00:10:19.000]  所以我們就說回屬靈層面的事
[00:10:19.000 --> 00:10:22.000]  所以主耶穌回應他們不是說洗手不對
[00:10:22.000 --> 00:10:25.000]  而是說他們屬靈層面裡面發生了什麼事
[00:10:25.000 --> 00:10:30.000]  主耶穌在那裡就引用了一句舊約他們都很熟悉的經文
[00:10:30.000 --> 00:10:34.000]  說他們的信仰只是外表的一種信仰
[00:10:34.000 --> 00:10:38.000]  就好像外表有很多包裝,但沒有內在的生命
[00:10:38.000 --> 00:10:40.000]  就是這個《倚賽亞書》那裡
[00:10:40.000 --> 00:10:44.000]  但是你會說外表有什麼不好
[00:10:44.000 --> 00:10:48.000]  其實我們大家都會很想做得很好看,大家看我們很好
[00:10:48.000 --> 00:10:52.000]  有什麼問題呢?主耶穌在那裡就告訴他們
[00:10:52.000 --> 00:10:55.000]  他們其實包裝了外在之後
[00:10:55.000 --> 00:10:59.000]  他們反而在內在生命裡面其實是在敵當神
[00:10:59.000 --> 00:11:04.000]  當中有三個形容詞裡面,是下一個的powerpoint
[00:11:04.000 --> 00:11:09.000]  就是當中他說到他們首先離棄了神的誡命
[00:11:09.000 --> 00:11:13.000]  也就是在無視,第二就是廢棄,也就是拒絕
[00:11:13.000 --> 00:11:16.000]  第三個,再下一個powerpoint
[00:11:16.000 --> 00:11:20.000]  就是說他們甚至是廢了,也就是廢除了神的誡命
[00:11:20.000 --> 00:11:26.000]  所以三個步驟,三個一步一步的,他們的心就越來越遠離神
[00:11:26.000 --> 00:11:29.000]  一開始他們只是不聽,無視而已
[00:11:29.000 --> 00:11:34.000]  但是慢慢開始他們就拒絕了,不要搞,不要
[00:11:34.000 --> 00:11:38.000]  到最後是說神的誡命才是錯的
[00:11:38.000 --> 00:11:40.000]  多厲害,你看到整個進程
[00:11:40.000 --> 00:11:44.000]  他們的生命是慢慢不斷越來越遠,與神
[00:11:44.000 --> 00:11:47.000]  本身只是不聽,只是後來反對
[00:11:47.000 --> 00:11:52.000]  甚至甚至覺得神的誡命才是錯的,他們那些才是對的
[00:11:52.000 --> 00:11:55.000]  這種就是一種很表面的包裝信仰
[00:11:55.000 --> 00:11:59.000]  甚至他們慢慢因為越來越遠離神的誡命
[00:11:59.000 --> 00:12:02.000]  他們內心就開始腐化
[00:12:02.000 --> 00:12:04.000]  腐化到一個地步,剛才說到的那個字
[00:12:04.000 --> 00:12:08.000]  可能大家都未必會聽過,國語版
[00:12:08.000 --> 00:12:10.000]  國語版說的是什麼呢?就是說
[00:12:10.000 --> 00:12:12.000]  一個人去服侍,就會說
[00:12:12.000 --> 00:12:15.000]  我生命裡面所有東西都奉獻給神了
[00:12:15.000 --> 00:12:17.000]  所以我不需要去供養我的父母
[00:12:17.000 --> 00:12:21.000]  就是說我家裡的錢,所有東西都是神的
[00:12:21.000 --> 00:12:23.000]  我不能給我父母
[00:12:23.000 --> 00:12:25.000]  但其實最後是自己用的意思
[00:12:25.000 --> 00:12:30.000]  所以其實法理賽人他們開始用灰色的地帶
[00:12:30.000 --> 00:12:33.000]  其實是幫自己去逃取利益
[00:12:33.000 --> 00:12:37.000]  甚至他們的父母,從小到大去供養他們
[00:12:37.000 --> 00:12:40.000]  他們最後都放棄了自己的父母
[00:12:40.000 --> 00:12:43.000]  就是為了自己的好處,連自己的父母都不供養
[00:12:43.000 --> 00:12:49.000]  所以你看到法理賽人和民視的內心腐化程度
[00:12:49.000 --> 00:12:53.000]  是去到一個無可救藥的地步
[00:12:53.000 --> 00:12:57.000]  法理賽人和民視常常說自己是信神的
[00:12:57.000 --> 00:13:03.000]  但其實他們內心根本不是在信神,而是虛假的信心
[00:13:03.000 --> 00:13:07.000]  改了遊戲規則,然後自己做到的遊戲規則
[00:13:07.000 --> 00:13:10.000]  他們就覺得自己很好,自我感覺良好
[00:13:10.000 --> 00:13:14.000]  但是其實他們內心不斷地在腐化
[00:13:14.000 --> 00:13:18.000]  當一個人內心有不好的事情不去處理的時候
[00:13:18.000 --> 00:13:20.000]  慢慢就會腐化
[00:13:20.000 --> 00:13:24.000]  也就是,我舉個例子給大家聽
[00:13:24.000 --> 00:13:29.000]  我在美國的時候,我跟朋友一起去玩
[00:13:29.000 --> 00:13:32.000]  去他們家的時候,我就發現他們的房間
[00:13:32.000 --> 00:13:36.000]  有很多房間都很糟糕,糟糕到一個地步是怎樣呢?
[00:13:36.000 --> 00:13:39.000]  我告訴大家,煮一盤意粉就放在那裡
[00:13:39.000 --> 00:13:43.000]  然後就不理了,吃剩的就放在那裡
[00:13:43.000 --> 00:13:46.000]  然後慢慢放,慢慢放,變壞了,都繼續不理
[00:13:46.000 --> 00:13:49.000]  放了一個月,你知道這盤意粉變成什麼樣子嗎?
[00:13:49.000 --> 00:13:53.000]  一盤放在那裡不理,然後意粉一個月
[00:13:53.000 --> 00:13:56.000]  發到整個毛波爆出來
[00:13:56.000 --> 00:14:00.000]  發到像原子彈爆發的波一樣
[00:14:00.000 --> 00:14:04.000]  大家看到,所以其實你會知道
[00:14:04.000 --> 00:14:06.000]  當它變壞了,你不處理
[00:14:06.000 --> 00:14:10.000]  它就會不斷腐化,變成一個不堪入目的地步
[00:14:10.000 --> 00:14:13.000]  另外一個 roommate,這個又厲害了
[00:14:13.000 --> 00:14:16.000]  買了梳子,放在雪櫃頂
[00:14:16.000 --> 00:14:18.000]  然後又不理它
[00:14:18.000 --> 00:14:21.000]  不理梳子放在雪櫃頂會變成怎樣呢?
[00:14:21.000 --> 00:14:25.000]  慢慢腐化,到最後變成一袋綠色的水
[00:14:25.000 --> 00:14:27.000]  因為已經液態化了
[00:14:27.000 --> 00:14:30.000]  那些梳子,直頭都認不出是梳子
[00:14:30.000 --> 00:14:33.000]  只知道它是綠色的水
[00:14:33.000 --> 00:14:37.000]  所以兩樣東西,當它變壞了,不斷腐化
[00:14:37.000 --> 00:14:40.000]  到最後都變成了一些不堪入目
[00:14:40.000 --> 00:14:44.000]  他們最後都放在那裡做藝術品,在展覽
[00:14:44.000 --> 00:14:46.000]  真是很悲哀的一件事
[00:14:46.000 --> 00:14:49.000]  所以其實這件事告訴我們就是
[00:14:49.000 --> 00:14:53.000]  當我們內心有壞的東西,我們不去處理的時候
[00:14:53.000 --> 00:14:56.000]  如果我們容讓它繼續傳流的話
[00:14:56.000 --> 00:14:59.000]  可能我們內心就變成一坨綠色的水
[00:14:59.000 --> 00:15:03.000]  我們生命裡面,真是很需要去面對
[00:15:03.000 --> 00:15:05.000]  我們生命裡面一些不好的東西
[00:15:05.000 --> 00:15:08.000]  我們不去處理,我們不去聽神的誡命的時候
[00:15:08.000 --> 00:15:10.000]  我們慢慢就會腐化
[00:15:10.000 --> 00:15:12.000]  但我會問一個問題
[00:15:12.000 --> 00:15:14.000]  為什麼我們不去處理呢?很多時候
[00:15:14.000 --> 00:15:16.000]  我們都想的,好的
[00:15:16.000 --> 00:15:20.000]  但為什麼我們經常都會有想逃避的心呢?
[00:15:20.000 --> 00:15:23.000]  或者法理錯人民事,為什麼會這麼想逃避呢?
[00:15:23.000 --> 00:15:27.000]  其實我想,大概可能是我們怎樣面對
[00:15:27.000 --> 00:15:29.000]  其他人的指責,或者神的誡命
[00:15:29.000 --> 00:15:32.000]  告訴我們,聽完我們做錯的事
[00:15:32.000 --> 00:15:35.000]  我們怎樣去回應,怎樣去面對
[00:15:35.000 --> 00:15:39.000]  當我們面對的時候,其實我們面對自己的羞恥感
[00:15:39.000 --> 00:15:41.000]  我們做錯了東西,別人說我
[00:15:41.000 --> 00:15:42.000]  我不想別人說我不好
[00:15:42.000 --> 00:15:44.000]  我們想表面很好看
[00:15:44.000 --> 00:15:46.000]  我們想別人去愛我們多一點
[00:15:46.000 --> 00:15:48.000]  想別人讚我們多一點
[00:15:48.000 --> 00:15:51.000]  我們的內心其實很難去面對羞恥感這件事
[00:15:51.000 --> 00:15:54.000]  以致我們很想去逃避
[00:15:54.000 --> 00:15:56.000]  別人說我們不好,我們就逃避
[00:15:56.000 --> 00:15:58.000]  說我們不好,我們就自我保護
[00:15:58.000 --> 00:16:01.000]  誰說我不好,我才叫好
[00:16:01.000 --> 00:16:04.000]  這些就是法理錯人他們在做的事
[00:16:04.000 --> 00:16:07.000]  改了遊戲規則去保護自己
[00:16:07.000 --> 00:16:10.000]  自己做得對,就讚自己
[00:16:10.000 --> 00:16:12.000]  但其實我們內心正正
[00:16:12.000 --> 00:16:16.000]  就是我們不懂得怎樣去面對羞恥感這件事
[00:16:16.000 --> 00:16:17.000]  當我們面對羞恥感
[00:16:17.000 --> 00:16:19.000]  我們以為我們要保護自己
[00:16:19.000 --> 00:16:21.000]  才可以得到快樂
[00:16:21.000 --> 00:16:23.000]  但其實當我們保護自己
[00:16:23.000 --> 00:16:25.000]  我們去逃避的時候
[00:16:25.000 --> 00:16:28.000]  會令自己的內心更加腐化
[00:16:28.000 --> 00:16:32.000]  很久以前,我跟一個年輕人聊天
[00:16:32.000 --> 00:16:33.000]  那時候跟他聊天
[00:16:33.000 --> 00:16:35.000]  他說他很不開心
[00:16:35.000 --> 00:16:38.000]  很不開心就是因為他擔心自己
[00:16:38.000 --> 00:16:40.000]  進不了一個PhD的程式
[00:16:40.000 --> 00:16:42.000]  所以一直安慰
[00:16:42.000 --> 00:16:44.000]  但我也跟他一直在探討
[00:16:44.000 --> 00:16:46.000]  為何這麼想進入這個PhD程式
[00:16:46.000 --> 00:16:48.000]  你很厲害,你又是master
[00:16:48.000 --> 00:16:50.000]  又開好車,又有錢
[00:16:50.000 --> 00:16:52.000]  有份好功
[00:16:52.000 --> 00:16:56.000]  為何都這麼想進入這個PhD程式
[00:16:56.000 --> 00:16:58.000]  其實我慢慢跟他體會到的時候
[00:16:58.000 --> 00:17:00.000]  不斷不斷去講的時候
[00:17:00.000 --> 00:17:02.000]  都體會到他其實心裡都很追求
[00:17:02.000 --> 00:17:04.000]  憂鬱感
[00:17:04.000 --> 00:17:05.000]  但講到一個點的時候
[00:17:05.000 --> 00:17:07.000]  他開始發現我在講這些東西的時候
[00:17:07.000 --> 00:17:08.000]  他突然之間
[00:17:08.000 --> 00:17:10.000]  一個轉軚
[00:17:10.000 --> 00:17:12.000]  就說為何想進PhD程式
[00:17:12.000 --> 00:17:14.000]  我想傳福音
[00:17:14.000 --> 00:17:16.000]  我想取得PhD程式之後
[00:17:16.000 --> 00:17:18.000]  跟PhD傳福音
[00:17:18.000 --> 00:17:20.000]  我心裡真的打了個噠
[00:17:20.000 --> 00:17:22.000]  我都未聽過你傳福音
[00:17:22.000 --> 00:17:24.000]  為何突然之間就去PhD傳福音
[00:17:24.000 --> 00:17:28.000]  心裡一直想跟他拆開這件事
[00:17:28.000 --> 00:17:30.000]  你不要走掉才行
[00:17:30.000 --> 00:17:32.000]  跟他說,但結果
[00:17:32.000 --> 00:17:34.000]  他一直都不肯去面對
[00:17:34.000 --> 00:17:36.000]  不斷說會傳福音
[00:17:36.000 --> 00:17:38.000]  結果他最後怎樣
[00:17:38.000 --> 00:17:40.000]  最後他能夠進PhD程式
[00:17:40.000 --> 00:17:42.000]  但他沒有傳福音
[00:17:42.000 --> 00:17:46.000]  所以其實人生命當被挑戰
[00:17:46.000 --> 00:17:49.000]  原來我們生命裡有些東西要成長的時間
[00:17:49.000 --> 00:17:51.000]  很多時候我們第一個回應
[00:17:51.000 --> 00:17:52.000]  都是很想走的
[00:17:52.000 --> 00:17:53.000]  很想逃避
[00:17:53.000 --> 00:17:55.000]  不要說我不好
[00:17:55.000 --> 00:17:57.000]  但其實到最後我們都沒有處理過
[00:17:57.000 --> 00:18:00.000]  我們生命裡的問題
[00:18:00.000 --> 00:18:02.000]  但已經知會不會有時候
[00:18:02.000 --> 00:18:04.000]  我們生命裡都會很想避開
[00:18:04.000 --> 00:18:06.000]  這些我們覺得很丟臉的事情
[00:18:06.000 --> 00:18:08.000]  甚至我們會做很多事情
[00:18:08.000 --> 00:18:10.000]  去包裝自己
[00:18:10.000 --> 00:18:12.000]  以至自己覺得自己都很好
[00:18:12.000 --> 00:18:14.000]  只要我感覺良好就OK
[00:18:14.000 --> 00:18:17.000]  參加了競拜隊AV Team C事
[00:18:17.000 --> 00:18:18.000]  組長的侍奉
[00:18:18.000 --> 00:18:19.000]  我已經很好
[00:18:19.000 --> 00:18:22.000]  跟其他朋友、家人吵架不要緊
[00:18:22.000 --> 00:18:24.000]  那些事情都是別人的錯
[00:18:24.000 --> 00:18:27.000]  或者去到高中營籌位
[00:18:27.000 --> 00:18:30.000]  很多時候我們都去四個營籌
[00:18:30.000 --> 00:18:31.000]  但會不會有時候
[00:18:31.000 --> 00:18:35.000]  我們可能跟別人在背後說壞話
[00:18:35.000 --> 00:18:38.000]  我們都沒有去理會自己
[00:18:38.000 --> 00:18:41.000]  或者會說我已經天天有靈修那些
[00:18:41.000 --> 00:18:43.000]  說出來後
[00:18:43.000 --> 00:18:45.000]  但其實自己內心有很多事情
[00:18:45.000 --> 00:18:46.000]  很多腐化
[00:18:46.000 --> 00:18:48.000]  我們都不會去處理
[00:18:48.000 --> 00:18:49.000]  如果你繼續堅持
[00:18:49.000 --> 00:18:51.000]  我們在面對我們的羞恥感的時候
[00:18:51.000 --> 00:18:52.000]  我們要逃避
[00:18:52.000 --> 00:18:53.000]  我們要躲起來
[00:18:53.000 --> 00:18:55.000]  或者要自我保護的時間
[00:18:55.000 --> 00:18:58.000]  其實我們就會好像法理錯人民事一樣
[00:18:58.000 --> 00:19:00.000]  離神越來越遠
[00:19:00.000 --> 00:19:03.000]  腐化的生命是怎樣發生的呢?
[00:19:03.000 --> 00:19:08.000]  就是當我們為了保護自己
[00:19:08.000 --> 00:19:10.000]  去包裝自己的外表
[00:19:10.000 --> 00:19:13.000]  但我們無視了自己內心處境
[00:19:13.000 --> 00:19:15.000]  你說很困難
[00:19:15.000 --> 00:19:18.000]  究竟我們怎樣才能展現到「美善」呢?
[00:19:18.000 --> 00:19:20.000]  究竟我們生命裡面怎樣才能不成為
[00:19:20.000 --> 00:19:24.000]  金玉其外、拜祟其中的基督徒呢?
[00:19:24.000 --> 00:19:26.000]  下一部分經文告訴我們
[00:19:26.000 --> 00:19:28.000]  美善的基督徒的生命
[00:19:28.000 --> 00:19:31.000]  怎樣才能塑造出來呢?
[00:19:31.000 --> 00:19:33.000]  下一部分經文告訴我們
[00:19:33.000 --> 00:19:35.000]  原來我們要做到的事
[00:19:35.000 --> 00:19:37.000]  就是我們不要再介意別人的目光
[00:19:37.000 --> 00:19:40.000]  而反而我們真正去擁抱
[00:19:40.000 --> 00:19:44.000]  我們從心底裡去擁抱上帝的愛
[00:19:44.000 --> 00:19:48.000]  並且將這份愛流出、施予
