
[00:00:00.000 --> 00:00:04.000]  今天能夠來到大家當中分享
[00:01:58.000 --> 00:02:01.000]  所以這幾卷的書
[00:02:01.000 --> 00:02:04.000]  很期望帶領我們繼續去看
[00:02:04.000 --> 00:02:05.000]  作為信徒
[00:02:05.000 --> 00:02:06.000]  怎樣從整個的社會
[00:02:06.000 --> 00:02:08.000]  自己屬靈的更新
[00:02:08.000 --> 00:02:10.000]  和整個社會的關係
[00:02:10.000 --> 00:02:11.000]  我想介紹一下書
[00:02:11.000 --> 00:02:13.000]  來到這裡都很喜歡介紹書
[00:02:13.000 --> 00:02:15.000]  第一就是如果大家看提多書
[00:02:15.000 --> 00:02:17.000]  我們張永信博士
[00:02:17.000 --> 00:02:19.000]  就是我們神學院的講師
[00:02:19.000 --> 00:02:21.000]  他有提多書的識經書
[00:02:21.000 --> 00:02:22.000]  所以大家
[00:02:22.000 --> 00:02:24.000]  我們自己神學院的識經書
[00:02:24.000 --> 00:02:26.000]  自己神學院講師的識經書
[00:02:26.000 --> 00:02:27.000]  應該講得清楚一點
[00:02:27.000 --> 00:02:28.000]  所以都是值得大家
[00:02:28.000 --> 00:02:30.000]  如果將來去查提多書的時候
[00:02:30.000 --> 00:02:32.000]  可以看張永信博士的這本書
[00:02:32.000 --> 00:02:35.000]  在政治或者和政治的關係
[00:02:35.000 --> 00:02:36.000]  我在書室下面看到
[00:02:36.000 --> 00:02:39.000]  曾詩漢和鄧小光寫的一本
[00:02:39.000 --> 00:02:40.000]  《保羅與政治》
[00:02:40.000 --> 00:02:42.000]  都是一本不錯的書
[00:02:42.000 --> 00:02:43.000]  大家在這方面
[00:02:43.000 --> 00:02:44.000]  還想看多一點書的話
[00:02:44.000 --> 00:02:47.000]  都可以在書室找到這本書
[00:02:47.000 --> 00:02:50.000]  這個是我一點點的簡介
[00:02:50.000 --> 00:02:51.000]  開始的時候
[00:02:51.000 --> 00:02:52.000]  我們一起去禱告
[00:02:52.000 --> 00:02:53.000]  一起去祈禱
[00:02:53.000 --> 00:02:56.000]  七天父求祢自己在聖靈裡面
[00:02:56.000 --> 00:03:00.000]  肯定祢自己是引領整個人類的歷史
[00:03:00.000 --> 00:03:01.000]  求祢讓我們在信服的裡面
[00:03:01.000 --> 00:03:03.000]  讓我們思想學會信服
[00:03:03.000 --> 00:03:04.000]  信服的界限
[00:03:04.000 --> 00:03:07.000]  甚至信服的本質和動力
[00:03:07.000 --> 00:03:08.000]  以致我們在末世的時候
[00:03:08.000 --> 00:03:10.000]  會出一個宣教的使命
[00:03:10.000 --> 00:03:11.000]  求主幫助我們
[00:03:11.000 --> 00:03:13.000]  也都高沒今天所講所聽的
[00:03:13.000 --> 00:03:16.000]  祢自己的補血淋到我們當中
[00:03:16.000 --> 00:03:18.000]  以致我們整個崇拜的聚會
[00:03:18.000 --> 00:03:20.000]  不單只是祢自己說話的淋度
[00:03:20.000 --> 00:03:21.000]  更加是我們心靈裡面
[00:03:21.000 --> 00:03:23.000]  被祢的說話更新
[00:03:23.000 --> 00:03:25.000]  也都我們整個關係的更新
[00:03:25.000 --> 00:03:27.000]  我們這樣禱告奉耶穌基督的名而求
[00:03:27.000 --> 00:03:32.000]  我出生的之前幾年
[00:03:32.000 --> 00:03:34.000]  正值文化大革命的高峰期
[00:03:34.000 --> 00:03:37.000]  很多人被迫害致死
[00:03:37.000 --> 00:03:40.000]  如果大家好熟悉的
[00:03:40.000 --> 00:03:42.000]  我們國歌的作者田漢
[00:03:42.000 --> 00:03:45.000]  也都當時早幾年被迫害致死
[00:03:45.000 --> 00:03:47.000]  也都有不少的人因此而自殺
[00:03:47.000 --> 00:03:49.000]  好像我們很熟悉的
[00:03:49.000 --> 00:03:52.000]  傅雷或者是作家魯蛇
[00:03:52.000 --> 00:03:54.000]  在那些艱難的日子
[00:03:54.000 --> 00:03:55.000]  甚至是恐怖的日子
[00:03:55.000 --> 00:03:57.000]  當我媽媽發現有了我之後
[00:03:57.000 --> 00:03:58.000]  她很認真的去思想
[00:03:58.000 --> 00:04:00.000]  是不是應該生我下來
[00:04:00.000 --> 00:04:02.000]  但是神賢敏
[00:04:02.000 --> 00:04:04.000]  終於打破了所有墮胎的措施
[00:04:04.000 --> 00:04:06.000]  我能夠被生下來
[00:04:06.000 --> 00:04:08.000]  生下來之後
[00:04:08.000 --> 00:04:09.000]  我經常聽見我媽媽說
[00:04:09.000 --> 00:04:10.000]  我家中的經歷
[00:04:10.000 --> 00:04:12.000]  我有三個舅父
[00:04:12.000 --> 00:04:13.000]  即是她有三兄弟
[00:04:13.000 --> 00:04:15.000]  他們都在香港出生
[00:04:15.000 --> 00:04:17.000]  但在十五到十六歲的時候
[00:04:17.000 --> 00:04:18.000]  紛紛離開了香港
[00:04:18.000 --> 00:04:21.000]  回到中國要建設中國
[00:04:21.000 --> 00:04:22.000]  大舅父呢
[00:04:22.000 --> 00:04:23.000]  我媽媽經常跟我說
[00:04:23.000 --> 00:04:27.000]  他延創了一部新式的東方紅收音機
[00:04:27.000 --> 00:04:30.000]  是一個電子工程師
[00:04:30.000 --> 00:04:33.000]  但是在文革的時候
[00:04:33.000 --> 00:04:36.000]  因為他和香港父母的關係被批鬥
[00:04:36.000 --> 00:04:37.000]  當時大舅母嫁給他
[00:04:37.000 --> 00:04:40.000]  大家都是年青力壯
[00:04:40.000 --> 00:04:42.000]  一個很聰明的工程師
[00:04:42.000 --> 00:04:43.000]  一個很美貌的少女
[00:04:43.000 --> 00:04:44.000]  但在批鬥的過程中
[00:04:44.000 --> 00:04:46.000]  我大舅母精神錯亂
[00:04:46.000 --> 00:04:49.000]  我二舅父去到山西
[00:04:49.000 --> 00:04:51.000]  在煤礦裏面做工程師
[00:04:51.000 --> 00:04:54.000]  一生因為他出生的問題
[00:04:54.000 --> 00:04:56.000]  他不敢結婚
[00:04:56.000 --> 00:04:58.000]  直到改革開放他五十多歲的時候
[00:04:58.000 --> 00:05:01.000]  才跟他相愛的戀人結合
[00:05:01.000 --> 00:05:04.000]  我們很難想像我們的日子是怎樣過
[00:05:04.000 --> 00:05:06.000]  但是他們就是這樣走過來
[00:05:06.000 --> 00:05:10.000]  我最小的舅父在中山醫學院做教授
[00:05:10.000 --> 00:05:12.000]  我媽媽經常跟我說
[00:05:12.000 --> 00:05:13.000]  如果他們留在香港
[00:05:13.000 --> 00:05:15.000]  他們的生命一定會很不同
[00:05:15.000 --> 00:05:17.000]  一定會很有作為
[00:05:17.000 --> 00:05:19.000]  對政權的糾結
[00:05:19.000 --> 00:05:21.000]  恐懼陪伴著我的成長
[00:05:21.000 --> 00:05:22.000]  或許未必是我們下一代
[00:05:22.000 --> 00:05:24.000]  所能夠完全明白的
[00:05:24.000 --> 00:05:27.000]  甚至影響到我是否能夠被生下來的決定
[00:05:27.000 --> 00:05:30.000]  《曾賢書》二十九章第二節說
[00:05:30.000 --> 00:05:32.000]  二人爭多民就喜樂
[00:05:32.000 --> 00:05:35.000]  惡人掌權民就嘆息
[00:05:35.000 --> 00:05:37.000]  所以當四人幫倒台
[00:05:37.000 --> 00:05:39.000]  當時中國人都握手稱幸
[00:05:39.000 --> 00:05:42.000]  迫害很多共產黨人的康生
[00:05:42.000 --> 00:05:44.000]  他被移出八寶山公墓
[00:05:44.000 --> 00:05:47.000]  八寶山公墓是一座高幹的公墓
[00:05:47.000 --> 00:05:49.000]  他被移出八寶山公墓的時候
[00:05:49.000 --> 00:05:52.000]  中國人都覺得罪有應得
[00:05:52.000 --> 00:05:55.000]  當時這是我們整個的生態環境
[00:05:55.000 --> 00:05:58.000]  當政權和公民的關係緊張的時候
[00:05:58.000 --> 00:06:00.000]  會引起市民很大的焦慮
[00:06:00.000 --> 00:06:03.000]  我曾經出生在那個年代
[00:06:03.000 --> 00:06:06.000]  又或許今天香港經歷了幾年的變化
[00:06:06.000 --> 00:06:08.000]  市民和政府的關係
[00:06:08.000 --> 00:06:11.000]  亦都可以引起市民繼續的焦慮
[00:06:11.000 --> 00:06:14.000]  或者從長亦都引起政府很多的焦慮
[00:06:14.000 --> 00:06:16.000]  以至可能移居的數字
[00:06:16.000 --> 00:06:19.000]  在這個暑假不知道會不會再上升多一點
[00:06:19.000 --> 00:06:20.000]  所以我和我太太
[00:06:20.000 --> 00:06:23.000]  將會去嘉南礦泥團契服侍
[00:06:23.000 --> 00:06:25.000]  因為聽到那裡有很多弟妹妹
[00:06:25.000 --> 00:06:26.000]  在這個年齡層裏
[00:06:26.000 --> 00:06:28.000]  很想陪他們同行一段路
[00:06:28.000 --> 00:06:32.000]  可能在教會裏面
[00:06:32.000 --> 00:06:33.000]  經歷了社會事件
[00:06:33.000 --> 00:06:36.000]  我們心中都有一些的解體
[00:06:36.000 --> 00:06:38.000]  我們不懂得怎樣再彼此聆聽
[00:06:38.000 --> 00:06:41.000]  不懂得再聽到對方的看法
[00:06:41.000 --> 00:06:43.000]  甚至我們彼此猜疑
[00:06:43.000 --> 00:06:44.000]  甚至我們退了組之後
[00:06:44.000 --> 00:06:46.000]  我們不知道怎樣再入組
[00:06:46.000 --> 00:06:49.000]  不同的看法可能引來不同的焦慮
[00:06:49.000 --> 00:06:53.000]  反而今天我們來到主人面前
[00:06:53.000 --> 00:06:55.000]  能夠同心敬拜
[00:06:55.000 --> 00:06:57.000]  我們來到聖經一個很重要的教導
[00:06:57.000 --> 00:06:59.000]  很期望在這個教導裏面幫助我們
[00:06:59.000 --> 00:07:01.000]  至少我們這一代的中國人
[00:07:01.000 --> 00:07:05.000]  走出多年和政權關係所帶來的焦慮
[00:07:05.000 --> 00:07:07.000]  以聖靈的能力過一個豐盛
[00:07:07.000 --> 00:07:09.000]  但不用恐懼的生命
[00:07:09.000 --> 00:07:12.000]  所以很想和大家一起讀提多書第三章
[00:07:12.000 --> 00:07:16.000]  我們一起讀出來這15節的經文
[00:07:16.000 --> 00:07:17.000]  我們一起讀
[00:07:17.000 --> 00:07:18.000]  1、2、3
[00:07:18.000 --> 00:07:20.000]  你要提醒眾人
[00:07:20.000 --> 00:07:24.000]  叫他們馴服執政的掌權的
[00:07:24.000 --> 00:07:28.000]  要服從預備行各樣善事
[00:07:28.000 --> 00:07:29.000]  不要誹謗
[00:07:29.000 --> 00:07:30.000]  不要爭吵
[00:07:30.000 --> 00:07:31.000]  要和氣
[00:07:31.000 --> 00:07:34.000]  對眾人總要顯出溫柔
[00:07:34.000 --> 00:07:37.000]  我們從前也是無知
[00:07:37.000 --> 00:07:38.000]  活逆
[00:07:38.000 --> 00:07:39.000]  受迷惑
[00:07:39.000 --> 00:07:43.000]  作各樣私慾和燕落的奴隸
[00:07:43.000 --> 00:07:44.000]  在惡道
[00:07:44.000 --> 00:07:46.000]  疾道中度日
[00:07:46.000 --> 00:07:48.000]  是可恨的
[00:07:48.000 --> 00:07:50.000]  而且彼此相恨
[00:07:50.000 --> 00:07:57.000]  但到了我們救主神的恩慈和慈愛顯明的時候
[00:07:57.000 --> 00:07:59.000]  祂救了我們
[00:07:59.000 --> 00:08:03.000]  並不是因我們自己所行的義
[00:08:03.000 --> 00:08:05.000]  而是照祂的憐憫
[00:08:05.000 --> 00:08:10.000]  藉著重生的洗和聖靈的更生
[00:08:10.000 --> 00:08:11.000]  聖靈就是神
[00:08:11.000 --> 00:08:14.000]  藉著我們的救主耶穌基督
[00:08:14.000 --> 00:08:18.000]  厚厚地囂冠在我們身上的
[00:08:18.000 --> 00:08:23.000]  好讓我們因祂的恩得稱為義
[00:08:23.000 --> 00:08:27.000]  可以憑著永生的盼望成為厚志
[00:08:27.000 --> 00:08:30.000]  這話是可信的
[00:08:30.000 --> 00:08:33.000]  我願祢堅持這些事
[00:08:33.000 --> 00:08:37.000]  使那以信神的人留心行善
[00:08:37.000 --> 00:08:41.000]  這都是美好且對人有益的
[00:08:41.000 --> 00:08:44.000]  要遠避愚拙的辯論
[00:08:44.000 --> 00:08:45.000]  家暴
[00:08:45.000 --> 00:08:46.000]  紛爭
[00:08:46.000 --> 00:08:49.000]  和因律法而起的爭辯
[00:08:49.000 --> 00:08:52.000]  因為這都是虛妄無益的
[00:08:52.000 --> 00:08:57.000]  昏門結黨的人警戒過一兩次後
[00:08:57.000 --> 00:09:00.000]  就要拒絕跟他來往
[00:09:00.000 --> 00:09:06.000]  因為你知道這樣的人已經背道上上犯罪
[00:09:06.000 --> 00:09:09.000]  自己定自己的罪了
[00:09:09.000 --> 00:09:12.000]  我打發亞提瑪或推基古
[00:09:12.000 --> 00:09:15.000]  到你那裡去的時候
[00:09:15.000 --> 00:09:19.000]  你要趕緊往尼哥波尼來見我
[00:09:19.000 --> 00:09:23.000]  因為我已經決定在那裡過冬
[00:09:23.000 --> 00:09:28.000]  你要趕緊給西納律師和阿波羅送行
[00:09:28.000 --> 00:09:31.000]  讓他們沒有缺乏
[00:09:31.000 --> 00:09:34.000]  我們的人也該學習行善
[00:09:34.000 --> 00:09:37.000]  幫助有迫切需要的人
[00:09:37.000 --> 00:09:40.000]  這樣才不會不結果子
[00:09:40.000 --> 00:09:45.000]  跟我同在一起的人都向你問安
[00:09:45.000 --> 00:09:50.000]  請代我在信仰上愛我們的人問安
[00:09:50.000 --> 00:09:54.000]  願因為與你們眾人同坐
[00:09:54.000 --> 00:09:59.000]  這封信應該是保羅在他生命裡最後的第二封信
[00:09:59.000 --> 00:10:02.000]  估計提摩太后書是最後的一封信
[00:10:02.000 --> 00:10:04.000]  在尼哥波尼他再往上走
[00:10:04.000 --> 00:10:06.000]  就在羅馬政權下面
[00:10:06.000 --> 00:10:07.000]  他將會殉道
[00:10:07.000 --> 00:10:10.000]  殉道和社會和政權的關係
[00:10:10.000 --> 00:10:12.000]  是教會開先之初
[00:10:12.000 --> 00:10:14.000]  就需要認真面對的關係
[00:10:14.000 --> 00:10:17.000]  在整卷新約聖經
[00:10:17.000 --> 00:10:20.000]  使徒在不同地方對教會的教導都是一致的
[00:10:20.000 --> 00:10:24.000]  我嘗試總結七個要點
[00:10:24.000 --> 00:10:26.000]  在這七個要點下面
[00:10:26.000 --> 00:10:32.000]  我們整個教會如何在整個環境繼續服事主
[00:10:32.000 --> 00:10:36.000]  在早前在哥林多的時候
[00:10:36.000 --> 00:10:38.000]  保羅寫在羅馬書
[00:10:38.000 --> 00:10:40.000]  在他進入一切的冤獄之前
[00:10:40.000 --> 00:10:42.000]  他在羅馬書十三章一至七節
[00:10:42.000 --> 00:10:45.000]  寫在上有權柄的人人要馴服
[00:10:45.000 --> 00:10:47.000]  因為沒有權柄不是來自神的
[00:10:47.000 --> 00:10:49.000]  掌權的都是神所立的
[00:10:49.000 --> 00:10:53.000]  所以抗拒掌權的就是抗拒神所立的
[00:10:53.000 --> 00:10:55.000]  抗拒的人必自招審判
[00:10:55.000 --> 00:10:58.000]  作官的原不是使行善的懼怕
[00:10:58.000 --> 00:11:00.000]  而是要使作惡的懼怕
[00:11:00.000 --> 00:11:02.000]  你願意不懼怕掌權的嗎
[00:11:02.000 --> 00:11:05.000]  只要行善你就可得他的稱讚
[00:11:05.000 --> 00:11:07.000]  因為他是神的用人
[00:11:07.000 --> 00:11:08.000]  是與你有益的
[00:11:08.000 --> 00:11:10.000]  你若作惡就該懼怕
[00:11:10.000 --> 00:11:12.000]  因為他不是徒然配見
[00:11:12.000 --> 00:11:14.000]  他是神的用人
[00:11:14.000 --> 00:11:17.000]  為神的憤怒報應作惡的
[00:11:17.000 --> 00:11:19.000]  所以你們必須馴服
[00:11:19.000 --> 00:11:20.000]  不是因為神的憤怒
[00:11:20.000 --> 00:11:22.000]  也是因著良心
[00:11:22.000 --> 00:11:24.000]  你們立良也為這個緣故
[00:11:24.000 --> 00:11:27.000]  因他們是神的僕役專管這事
[00:11:27.000 --> 00:11:29.000]  凡人所當得的就給他
[00:11:29.000 --> 00:11:30.000]  當得良的給他立良
[00:11:30.000 --> 00:11:32.000]  當得遂的給他上遂
[00:11:32.000 --> 00:11:33.000]  當懼怕的懼怕他
[00:11:33.000 --> 00:11:36.000]  當恭敬的恭敬他
[00:11:36.000 --> 00:11:40.000]  羅馬書這裡第一個原則
[00:11:40.000 --> 00:11:43.000]  是承傳了舊約的教導
[00:11:43.000 --> 00:11:46.000]  舊約的子民大部分時間
[00:11:46.000 --> 00:11:48.000]  活在外邦的政權下
[00:11:48.000 --> 00:11:51.000]  但他們都活出了一份馴服
[00:11:51.000 --> 00:11:53.000]  但他們的馴服
[00:11:53.000 --> 00:11:55.000]  不是息事令人的馴服
[00:11:55.000 --> 00:11:57.000]  而是基於一個重要的聖經神學
[00:11:57.000 --> 00:11:59.000]  這個聖經神學正正在
[00:11:59.000 --> 00:12:00.000]  剛才羅馬書所說的
[00:12:00.000 --> 00:12:02.000]  地上無論任何的政權
[00:12:02.000 --> 00:12:04.000]  用任何的形式出現
[00:12:04.000 --> 00:12:07.000]  神才是最終的掌權者
[00:12:07.000 --> 00:12:10.000]  神仍然在天上作王
[00:12:10.000 --> 00:12:11.000]  殘酷無情
[00:12:11.000 --> 00:12:13.000]  剿殺以色列人的巴比倫王
[00:12:13.000 --> 00:12:14.000]  抑或是愚蠢
[00:12:14.000 --> 00:12:15.000]  很想救但爾利
[00:12:15.000 --> 00:12:18.000]  但又不敢出手的波斯王
[00:12:18.000 --> 00:12:20.000]  他們都是神所設立
[00:12:20.000 --> 00:12:22.000]  就正如我們在以色列書中
[00:12:22.000 --> 00:12:23.000]  不斷地讀到
[00:12:23.000 --> 00:12:25.000]  他們只是神手中的工具
[00:12:25.000 --> 00:12:28.000]  為要成就神當時的心意
[00:12:28.000 --> 00:12:29.000]  就是這份巨大的信心
[00:12:29.000 --> 00:12:30.000]  承托著以色列人
[00:12:30.000 --> 00:12:32.000]  在顛沛流離的時候
[00:12:32.000 --> 00:12:33.000]  仍然仰望神
[00:12:33.000 --> 00:12:35.000]  活在不同的政權下
[00:12:35.000 --> 00:12:37.000]  他們仍然活出他們的信仰
[00:12:37.000 --> 00:12:38.000]  因為他們深知
[00:12:38.000 --> 00:12:40.000]  唯有神在歷史上有他的作為
[00:12:40.000 --> 00:12:41.000]  這個信心
[00:12:41.000 --> 00:12:43.000]  令他們信神的子民
[00:12:43.000 --> 00:12:45.000]  坦然面對不同的制度
[00:12:45.000 --> 00:12:47.000]  不同的管治的能力
[00:12:47.000 --> 00:12:50.000]  和有不同安全感的政權
[00:12:50.000 --> 00:12:52.000]  這是第一點
[00:12:52.000 --> 00:12:54.000]  是羅馬書所說的第一點
[00:12:54.000 --> 00:12:56.000]  神是最終的掌權者
[00:12:56.000 --> 00:12:57.000]  同時第二點
[00:12:57.000 --> 00:12:58.000]  聖經也說到
[00:12:58.000 --> 00:13:00.000]  掌權的用他的權
[00:13:00.000 --> 00:13:02.000]  特別是合法的配備武器
[00:13:02.000 --> 00:13:04.000]  他不是空空配劍
[00:13:04.000 --> 00:13:05.000]  劍代表著武器
[00:13:05.000 --> 00:13:06.000]  他的作用
[00:13:06.000 --> 00:13:08.000]  所謂政權
[00:13:08.000 --> 00:13:10.000]  就是唯一能夠合法使用武力的機構
[00:13:10.000 --> 00:13:12.000]  我們可以這樣想像
[00:13:12.000 --> 00:13:14.000]  他們的劍
[00:13:14.000 --> 00:13:15.000]  聖經說
[00:13:15.000 --> 00:13:17.000]  是要用來施行公義
[00:13:17.000 --> 00:13:18.000]  所以《針研書》十六章十二節
[00:13:18.000 --> 00:13:19.000]  說到
[00:13:19.000 --> 00:13:21.000]  「國為是靠公義而建立」
[00:13:21.000 --> 00:13:24.000]  聖經裡所有不按公義而行的幫國
[00:13:24.000 --> 00:13:25.000]  最終無論是迦南人
[00:13:25.000 --> 00:13:27.000]  或者以色列人自己
[00:13:27.000 --> 00:13:28.000]  任何的政權
[00:13:28.000 --> 00:13:30.000]  他不能夠施行公義
[00:13:30.000 --> 00:13:33.000]  最終都在神的審判之下
[00:13:33.000 --> 00:13:36.000]  這是聖經第二點重要的要點
[00:13:36.000 --> 00:13:38.000]  政權的設立
[00:13:38.000 --> 00:13:40.000]  甚至他能夠配備武器
[00:13:40.000 --> 00:13:42.000]  是要施行公義
[00:13:42.000 --> 00:13:44.000]  如果他不能夠做到這一點的時候
[00:13:44.000 --> 00:13:46.000]  神會親自審問
[00:13:46.000 --> 00:13:47.000]  正如我們做父母的
[00:13:47.000 --> 00:13:48.000]  我們有我們的責任
[00:13:48.000 --> 00:13:49.000]  做不到的
[00:13:49.000 --> 00:13:51.000]  我們都要向神回應
[00:13:51.000 --> 00:13:52.000]  所以詩篇一百四十六篇
[00:13:52.000 --> 00:13:53.000]  第三到第四節
[00:13:53.000 --> 00:13:55.000]  很直接了當地教導
[00:13:55.000 --> 00:13:56.000]  你們不要倚靠君王
[00:13:56.000 --> 00:13:57.000]  不要倚靠世人
[00:13:57.000 --> 00:13:59.000]  他一點也不能幫助
[00:13:59.000 --> 00:14:02.000]  他的氣一斷就歸回塵土
[00:14:02.000 --> 00:14:05.000]  他所打算的當日就消滅了
[00:14:05.000 --> 00:14:06.000]  這個我們打開歷史書
[00:14:06.000 --> 00:14:08.000]  看到的在在的是事實
[00:14:08.000 --> 00:14:10.000]  當他離開的時候
[00:14:10.000 --> 00:14:11.000]  沒有一件事能夠帶走
[00:14:11.000 --> 00:14:12.000]  甚至所有的影響
[00:14:12.000 --> 00:14:14.000]  也都隨之消失
[00:14:14.000 --> 00:14:16.000]  所以我們回到羅馬書的時候
[00:14:16.000 --> 00:14:18.000]  一切的權柄都在神的掌管之下
[00:14:18.000 --> 00:14:21.000]  而神對所有權柄的終極要求
[00:14:21.000 --> 00:14:24.000]  就是他要施行公義
[00:14:24.000 --> 00:14:25.000]  然後第三
[00:14:25.000 --> 00:14:26.000]  聖經說到第三
[00:14:26.000 --> 00:14:27.000]  雖然說到第三
[00:14:27.000 --> 00:14:30.000]  但在經文裡對信徒首要的要求和教導
[00:14:30.000 --> 00:14:33.000]  就是要馴服權柄
[00:14:33.000 --> 00:14:35.000]  在羅馬書裡的馴服
[00:14:35.000 --> 00:14:36.000]  包括納糧和賞歲
[00:14:36.000 --> 00:14:37.000]  我相信大家剛做完
[00:14:37.000 --> 00:14:39.000]  不是很久這件事
[00:14:39.000 --> 00:14:43.000]  懼怕和恭敬是一個態度
[00:14:43.000 --> 00:14:45.000]  懼怕和恭敬
[00:14:45.000 --> 00:14:46.000]  也是我教導我的孩子
[00:14:46.000 --> 00:14:50.000]  當他們面對政權的時候的態度
[00:14:50.000 --> 00:14:51.000]  我的孩子
[00:14:51.000 --> 00:14:53.000]  他有一些很喜歡染頭髮的朋友
[00:14:53.000 --> 00:14:56.000]  也染得極其具有色彩
[00:14:56.000 --> 00:14:58.000]  他們上夜街的時候
[00:14:58.000 --> 00:15:01.000]  往往就是警察截查身份證的對象
[00:15:01.000 --> 00:15:03.000]  我上一次被警察截查身份證
[00:15:03.000 --> 00:15:05.000]  已經是幾十年前的事了
[00:15:05.000 --> 00:15:07.000]  我的頭髮的顏色不能夠被人截查
[00:15:07.000 --> 00:15:09.000]  但是我的孩子和他的一班朋友
[00:15:09.000 --> 00:15:11.000]  往往在晚上踢完球的時候
[00:15:11.000 --> 00:15:13.000]  就被警察截查
[00:15:13.000 --> 00:15:14.000]  我提醒他
[00:15:14.000 --> 00:15:15.000]  當時如果遇到這種情況
[00:15:15.000 --> 00:15:17.000]  他要恭敬
[00:15:17.000 --> 00:15:19.000]  正正是因為我的孩子的態度
[00:15:19.000 --> 00:15:21.000]  很多時候一個很緊張的場面
[00:15:21.000 --> 00:15:25.000]  變成了和警察有說有笑的對話
[00:15:25.000 --> 00:15:28.000]  這也是當時孩子能夠
[00:15:28.000 --> 00:15:29.000]  在這裡面對著
[00:15:29.000 --> 00:15:32.000]  這些可以是劍拔弩張的情況的時候
[00:15:32.000 --> 00:15:36.000]  令到大家的關係能夠更加和諧
[00:15:36.000 --> 00:15:38.000]  在這裡歷代信徒也有說
[00:15:38.000 --> 00:15:40.000]  可能也會問保羅
[00:15:40.000 --> 00:15:42.000]  保羅,你寫這段的時候
[00:15:42.000 --> 00:15:44.000]  你知不知道我活在一個什麼的政權下面
[00:15:44.000 --> 00:15:47.000]  你知不知道我活在一個什麼的警方下面
