
[00:00:00.000 --> 00:00:02.000]  (主人) 鼎姐妹早晨
[00:02:39.000 --> 00:02:43.000]  靈命都好像因此而變得平淡或者枯乾呢
[00:02:43.000 --> 00:02:47.000]  你有沒有感受到神和你同在呢
[00:02:47.000 --> 00:02:50.400]  鄺炳釗博士在他所著作的一本書
[00:02:50.400 --> 00:02:54.000]  叫做《如何經歷神的同在》裏面提到
[00:02:54.000 --> 00:02:57.400]  他說信徒有時感受不到神的同在
[00:02:57.400 --> 00:02:59.000]  是有很多的因素
[00:02:59.000 --> 00:03:01.600]  可能是因為神是看不見
[00:03:01.600 --> 00:03:03.000]  亦都摸不到
[00:03:03.000 --> 00:03:07.800]  而且信徒的心境很容易就被環境影響了
[00:03:07.800 --> 00:03:11.600]  當發現一些不如意的事發生的時候
[00:03:11.600 --> 00:03:14.800]  不知不覺就會以為神不在了
[00:03:14.800 --> 00:03:17.800]  又或者有時因為罪的緣故
[00:03:17.800 --> 00:03:19.800]  影響了我們和神的關係
[00:03:19.800 --> 00:03:22.800]  心靈裏面面對各種事務
[00:03:22.800 --> 00:03:24.800]  很多東西都充斥着
[00:03:24.800 --> 00:03:26.800]  令我們煩躁不安
[00:03:26.800 --> 00:03:28.800]  生活上的渴求
[00:03:28.800 --> 00:03:32.800]  亦都欠缺了個人在神的面前安靜的時間
[00:03:32.800 --> 00:03:36.800]  甚至我們的心靈都沒有留下空間給神
[00:03:36.800 --> 00:03:38.800]  其實在這段時期
[00:03:38.800 --> 00:03:42.800]  我相信疫症都充斥了我們內心很多的空間
[00:03:42.800 --> 00:03:44.200]  弟兄姊妹
[00:03:44.200 --> 00:03:46.200]  不知道你和神的關係
[00:03:46.200 --> 00:03:48.200]  有沒有因為這樣而疏遠了呢
[00:03:48.200 --> 00:03:50.200]  會不會疫情的起伏
[00:03:50.200 --> 00:03:53.200]  就令你內心的平安都受到影響呢
[00:03:53.200 --> 00:03:56.200]  有時靈修神的話語
[00:03:56.200 --> 00:03:58.200]  可能就只是停留在腦海裏面
[00:03:58.200 --> 00:04:01.200]  都未能夠進入到心當中
[00:04:01.200 --> 00:04:04.200]  這樣的時間究竟有什麼出路呢
[00:04:04.200 --> 00:04:07.200]  教會在崇拜的專題
[00:04:07.200 --> 00:04:09.200]  定了一個新的系列
[00:04:09.200 --> 00:04:11.200]  叫做「與神相遇」
[00:04:11.200 --> 00:04:13.200]  今日就會和大家分享
[00:04:13.200 --> 00:04:16.200]  我們在大自然當中來到與神相遇
[00:04:16.200 --> 00:04:19.200]  是鼓勵弟兄姊妹在日常生活裏
[00:04:19.200 --> 00:04:22.200]  與神有緊密的關係
[00:04:22.200 --> 00:04:25.200]  透過大自然的環境來親近神
[00:04:25.200 --> 00:04:27.200]  當然我們會認定
[00:04:27.200 --> 00:04:31.200]  聖經是我們所有認知神的途徑和內容
[00:04:31.200 --> 00:04:34.200]  亦都是我們靈命成長的力量
[00:04:34.200 --> 00:04:36.200]  但原來聖經之外
[00:04:36.200 --> 00:04:38.200]  我們可以從大自然當中
[00:04:38.200 --> 00:04:40.200]  與神相遇親近
[00:04:40.200 --> 00:04:42.200]  讓心靈可以被洗滌
[00:04:42.200 --> 00:04:44.200]  和得到滋潤
[00:04:44.200 --> 00:04:46.200]  今日我們會看詩篇19篇
[00:04:46.200 --> 00:04:48.200]  剛才讀的一至六節
[00:04:48.200 --> 00:04:50.200]  這篇詩是大衛所寫的
[00:04:50.200 --> 00:04:52.200]  而且他寫得很漂亮
[00:04:52.200 --> 00:04:54.200]  C.S. Lewis 老益詩
[00:04:54.200 --> 00:04:56.200]  他都說這篇詩是文學當中
[00:04:56.200 --> 00:04:58.200]  最優美的詩歌
[00:04:58.200 --> 00:05:01.200]  其實整篇19篇有三個部分可以分開
[00:05:01.200 --> 00:05:03.200]  今日我們就看一至六節
[00:05:03.200 --> 00:05:05.200]  主要是大衛描述
[00:05:05.200 --> 00:05:08.200]  在大自然當中怎樣彰顯神的榮耀
[00:05:08.200 --> 00:05:11.200]  我們看的時候都一同感受
[00:05:11.200 --> 00:05:14.200]  大自然可以帶給我們看得到
[00:05:14.200 --> 00:05:16.200]  亦都聽得到神的榮耀
[00:05:16.200 --> 00:05:20.200]  首先就是看得到神的榮耀
[00:05:20.200 --> 00:05:21.200]  第一節
[00:05:21.200 --> 00:05:23.200]  諸天述說神的榮耀
[00:05:23.200 --> 00:05:25.200]  窮蒼傳揚他手的作為
[00:05:25.200 --> 00:05:29.200]  諸天和窮蒼是一對同義名詞
[00:05:29.200 --> 00:05:31.200]  其實意思都差不多
[00:05:31.200 --> 00:05:33.200]  指覆蓋大地的天空
[00:05:33.200 --> 00:05:36.200]  而這個天空述說和傳揚什麼呢
[00:05:36.200 --> 00:05:37.200]  就是神的榮耀
[00:05:37.200 --> 00:05:39.200]  即是神尊榮偉大
[00:05:39.200 --> 00:05:41.200]  以及神的作為
[00:05:41.200 --> 00:05:42.200]  即是神的工作
[00:05:42.200 --> 00:05:43.200]  神的傑作
[00:05:43.200 --> 00:05:45.200]  這節的意思是告訴我們
[00:05:45.200 --> 00:05:48.200]  神所創造的宇宙萬物
[00:05:48.200 --> 00:05:51.200]  包括我們眼睛所看到的天空
[00:05:51.200 --> 00:05:53.200]  或者是日月星宿
[00:05:53.200 --> 00:05:54.200]  甚至是太空
[00:05:54.200 --> 00:05:58.200]  亦包括我們眼睛看不到整個浩瀚窮蒼
[00:05:58.200 --> 00:06:02.200]  其實都向世人說神的尊榮和大能
[00:06:02.200 --> 00:06:05.200]  原來科學家告訴我們
[00:06:05.200 --> 00:06:07.200]  目前人類已經知道的
[00:06:07.200 --> 00:06:10.200]  共有三百萬個銀河系
[00:06:10.200 --> 00:06:14.200]  而且每個銀河系裏面有五百億個行星
[00:06:14.200 --> 00:06:17.200]  整個宇宙有這麼多星體
[00:06:17.200 --> 00:06:21.200]  但都很井然有序地運行
[00:06:21.200 --> 00:06:24.200]  角度、速度都按著軌道
[00:06:24.200 --> 00:06:26.200]  很有秩序、穩定地運行
[00:06:26.200 --> 00:06:28.200]  當我們知道的時候
[00:06:28.200 --> 00:06:31.200]  怎會不驚歎背後造物主的偉大呢
[00:06:31.200 --> 00:06:34.200]  就算是牛頓有這麼多的發言
[00:06:34.200 --> 00:06:39.200]  他在著作自然哲學的《數學原理》這本書裏
[00:06:39.200 --> 00:06:43.200]  他說人就像生來是黑眼的人一樣
[00:06:43.200 --> 00:06:45.200]  沒有辦法了解光
[00:06:45.200 --> 00:06:49.200]  我們沒有辦法去明白神的智慧和全能
[00:06:49.200 --> 00:06:54.200]  因為神的形象是沒有人能夠看到、聽到、接觸到
[00:06:54.200 --> 00:06:59.200]  更加不會是世界上那些扭曲的假神可以代表到
[00:06:59.200 --> 00:07:05.200]  不過我們能夠在神所創造的萬物當中去了解到神自己
[00:07:05.200 --> 00:07:07.200]  因為神仍然掌權
[00:07:07.200 --> 00:07:09.200]  而我們就在祂掌權之下
[00:07:09.200 --> 00:07:11.200]  我們稱神為主
[00:07:11.200 --> 00:07:13.200]  我們是祂的僕人
[00:07:13.200 --> 00:07:16.200]  不過我們是有限和不完全的
[00:07:16.200 --> 00:07:18.200]  原來弟兄姊妹
[00:07:18.200 --> 00:07:22.200]  神所創造的萬物是彰顯祂的榮耀
[00:07:22.200 --> 00:07:26.200]  而且是複雜、偉大到我們不能完全理解
[00:07:26.200 --> 00:07:29.200]  但是透過大自然、神所創造的
[00:07:29.200 --> 00:07:32.200]  又讓我們可以留意到神自己
[00:07:32.200 --> 00:07:34.200]  那我就想問一下
[00:07:34.200 --> 00:07:37.200]  你有沒有在日常生活中留意到
[00:07:37.200 --> 00:07:42.200]  你身邊的事物能夠令你可以親近神呢?
[00:07:42.200 --> 00:07:46.200]  不過我相信在日常生活中我們都很忙碌
[00:07:46.200 --> 00:07:51.200]  我們未必每天都會看到風光如畫的大自然景物
[00:07:51.200 --> 00:07:53.200]  我們看到什麼呢?
[00:07:53.200 --> 00:07:55.200]  可能我們每天出門的時候
[00:07:55.200 --> 00:07:58.200]  就看到人多擠迫的車站
[00:07:58.200 --> 00:08:01.200]  或者是未清理的街道
[00:08:01.200 --> 00:08:04.200]  又或者是一些很陌生、很冷漠的面孔
[00:08:04.200 --> 00:08:09.200]  即使我們有時候會看到一些充滿特色的建築物
[00:08:09.200 --> 00:08:12.200]  又或者我們會看到廣告板上
[00:08:12.200 --> 00:08:16.200]  拍攝著一些化了美妝的美男美女樣貌
[00:08:16.200 --> 00:08:18.200]  但是我們會發現
[00:08:18.200 --> 00:08:22.200]  看到這些原來都不能夠帶給我們心靈得到滿足
[00:08:22.200 --> 00:08:26.200]  反而當我們偶然抬頭欣賞天空
[00:08:26.200 --> 00:08:28.200]  看看一些花草樹木的時候
[00:08:28.200 --> 00:08:31.200]  我們的心是得到舒暢和滿足
[00:08:31.200 --> 00:08:34.200]  因為透過這些景物
[00:08:34.200 --> 00:08:39.200]  能夠讓我們的心靈和這個繁囂的世界拉遠一點
[00:08:39.200 --> 00:08:43.200]  其實在生活中我們都可以體會大衛的描述
[00:08:43.200 --> 00:08:46.200]  我很喜歡望天空
[00:08:46.200 --> 00:08:49.200]  因為在最簡單沒有任何觀天工具之下
[00:08:49.200 --> 00:08:51.200]  望天空就是最好
[00:08:51.200 --> 00:08:54.200]  當我們抬頭仰望天空的時候
[00:08:54.200 --> 00:08:57.200]  你會發現每天看到的情景都不同
[00:08:57.200 --> 00:08:59.200]  我想分享的這幾張照片
[00:08:59.200 --> 00:09:04.200]  其實都只是在我生活中偶然看到的景象
[00:09:04.200 --> 00:09:07.200]  就隨手用手機拍下了
[00:09:07.200 --> 00:09:11.200]  但是當我看到這些景象的時候
[00:09:11.200 --> 00:09:12.200]  我真的要讚嘆
[00:09:12.200 --> 00:09:14.200]  哇 神真的好像一個畫家一樣
[00:09:14.200 --> 00:09:16.200]  所畫的幅幅都不同
[00:09:16.200 --> 00:09:19.200]  而且很有創意是我們想像不到的
[00:09:19.200 --> 00:09:22.200]  當我們細心去看的時候
[00:09:22.200 --> 00:09:23.200]  我們就會發現
[00:09:23.200 --> 00:09:28.200]  神真的是一位很有智慧的設計師 動情師
[00:09:28.200 --> 00:09:30.200]  是令我們不禁發出讚嘆
[00:09:30.200 --> 00:09:33.200]  不單止是望天空去欣賞
[00:09:33.200 --> 00:09:38.200]  其實不同的天氣 光度都帶給我們不同的感受
[00:09:38.200 --> 00:09:42.200]  當你看到晴朗的天空 晴朗的景色的時候
[00:09:42.200 --> 00:09:44.200]  你的心是怎樣呢
[00:09:44.200 --> 00:09:48.200]  你會覺得充滿盼望 平安和喜樂
[00:09:48.200 --> 00:09:52.200]  但是當我們看到雷雨交加的時候
[00:09:52.200 --> 00:09:54.200]  你的心又會覺得怎樣呢
[00:09:54.200 --> 00:09:58.200]  你會感受到神的威嚴 祂的權柄
[00:09:58.200 --> 00:10:01.200]  尤其是那些震耳欲聾的雷聲
[00:10:01.200 --> 00:10:03.200]  達到你耳中的時候
[00:10:03.200 --> 00:10:05.200]  真的是憤外的警醒
[00:10:05.200 --> 00:10:08.200]  當我們身處在白日的時候
[00:10:08.200 --> 00:10:12.200]  你是很容易感受到心情豁然開朗
[00:10:12.200 --> 00:10:16.200]  因為充滿生機和無限的光明
[00:10:16.200 --> 00:10:19.200]  但是當我們去到黑夜的時候
[00:10:19.200 --> 00:10:21.200]  又有另一番感受
[00:10:21.200 --> 00:10:25.200]  其實黑夜不一定是一種陰沉的感覺
[00:10:25.200 --> 00:10:28.200]  反而是容易使人有一種安靜的感覺
[00:10:28.200 --> 00:10:31.200]  當我們在晚上的時候
[00:10:31.200 --> 00:10:34.200]  我們可以有少許時間安靜
[00:10:34.200 --> 00:10:38.200]  我們會發現原來我們都一樣可以親近神
[00:10:38.200 --> 00:10:42.200]  我們能夠感受到神就是這樣默默與我們同在
[00:10:42.200 --> 00:10:44.200]  而且我在晚上的時候
[00:10:44.200 --> 00:10:46.200]  很常會記起詩篇一句說話
[00:10:46.200 --> 00:10:51.200]  黑夜與白晝在神來看都是一樣的
[00:10:51.200 --> 00:10:53.200]  祂與我們同在是沒有變的
[00:10:53.200 --> 00:10:56.200]  弟兄姊妹我們剛剛過了新春
[00:10:56.200 --> 00:10:58.200]  原來已經來到春天了
[00:10:58.200 --> 00:11:00.200]  你知不知道春夏秋冬
[00:11:00.200 --> 00:11:04.200]  帶給我們又是另一番不同的感受呢
[00:11:04.200 --> 00:11:06.200]  原來當在不同的季節
[00:11:06.200 --> 00:11:08.200]  在同一個情境
[00:11:08.200 --> 00:11:10.200]  我們也有不同的感受
[00:11:10.200 --> 00:11:12.200]  當我們去細看
[00:11:12.200 --> 00:11:14.200]  去留意的時候
[00:11:14.200 --> 00:11:17.200]  你有沒有發現做物主的精密心思
[00:11:17.200 --> 00:11:19.200]  以及他的智慧
[00:11:19.200 --> 00:11:22.200]  我覺得這幅相帶給我們
[00:11:22.200 --> 00:11:24.200]  真的可以去親近一下
[00:11:24.200 --> 00:11:27.200]  想像一下我們的神是多麼細心
[00:11:27.200 --> 00:11:30.200]  是多麼有智慧和奇妙
[00:11:30.200 --> 00:11:33.200]  我真的很享受去看著天空祈禱
[00:11:33.200 --> 00:11:35.200]  因為我真的感覺到
[00:11:35.200 --> 00:11:38.200]  看著天空好像面對面與神傾談一樣
[00:11:38.200 --> 00:11:40.200]  我記起以創教書說
[00:11:40.200 --> 00:11:42.200]  天就是神的座位
[00:11:42.200 --> 00:11:44.200]  地就是神的腳凳
[00:11:44.200 --> 00:11:46.200]  令我感到很放鬆
[00:11:46.200 --> 00:11:48.200]  與神說話的時候
[00:11:48.200 --> 00:11:51.200]  會覺得在浩瀚的天際之下
[00:11:51.200 --> 00:11:52.200]  自己很渺小
[00:11:52.200 --> 00:11:54.200]  但卻可以與神這麼親近
[00:11:54.200 --> 00:11:56.200]  弟兄姊妹我鼓勵你
[00:11:56.200 --> 00:11:58.200]  你可以試一下向著天禱告
[00:11:58.200 --> 00:12:01.200]  白日與黑夜帶給你的感覺都很不同
[00:12:01.200 --> 00:12:04.200]  但是我們會有同一份靈受
[00:12:04.200 --> 00:12:06.200]  在神的面前我們就是沒有因典
[00:12:06.200 --> 00:12:08.200]  即使渺小
[00:12:08.200 --> 00:12:10.200]  仍然被神接納
[00:12:10.200 --> 00:12:12.200]  其實不單止看著天空
[00:12:12.200 --> 00:12:14.200]  看著高山也是一樣
[00:12:14.200 --> 00:12:16.200]  因為以色列人常常用高山
[00:12:16.200 --> 00:12:18.200]  來比喻神的保護
[00:12:18.200 --> 00:12:20.200]  在詩篇裡私人也這樣說
[00:12:20.200 --> 00:12:23.200]  他說種下山怎麼圍繞耶路撒冷
[00:12:23.200 --> 00:12:25.200]  其實耶和華就是這樣
[00:12:25.200 --> 00:12:27.200]  照樣圍繞祂的百姓
[00:12:27.200 --> 00:12:29.200]  從今時直到永遠
[00:12:29.200 --> 00:12:31.200]  而且我們在下雨的時候
[00:12:31.200 --> 00:12:33.200]  同樣都可以感受到神
[00:12:33.200 --> 00:12:35.200]  在詩篇裡
[00:12:35.200 --> 00:12:38.200]  詩人說你眷顧地降雨
[00:12:38.200 --> 00:12:40.200]  使地大大肥沃
[00:12:40.200 --> 00:12:43.200]  神是細心的用雨水滋潤大地
[00:12:43.200 --> 00:12:47.200]  甚至當我們有機會看到一些花草
[00:12:47.200 --> 00:12:49.200]  飛鳥的時候
[00:12:49.200 --> 00:12:51.200]  我們就會很容易想起
[00:12:51.200 --> 00:12:52.200]  在馬太福音
[00:12:52.200 --> 00:12:54.200]  耶穌叫人不要憂慮
[00:12:54.200 --> 00:12:56.200]  祂就用飛鳥、百合花
[00:12:56.200 --> 00:12:59.200]  和野地的草來做比喻
[00:12:59.200 --> 00:13:02.200]  這些東西都沒有為自己預備什麼
[00:13:02.200 --> 00:13:04.200]  但是天父都看顧他們
[00:13:04.200 --> 00:13:06.200]  弟兄姊妹
[00:13:06.200 --> 00:13:08.200]  當我們看到這些萬物的時候
[00:13:08.200 --> 00:13:10.200]  我們真的可以去感受
[00:13:10.200 --> 00:13:12.200]  其實神藉著萬物
[00:13:12.200 --> 00:13:14.200]  都會帶給我們很多聯想起祂
[00:13:14.200 --> 00:13:16.200]  親近祂的機會
[00:13:16.200 --> 00:13:19.200]  我鼓勵你多運用神給你的眼睛
[00:13:19.200 --> 00:13:22.200]  來去細察四周的景物
[00:13:22.200 --> 00:13:24.200]  讓你可以去親近神
[00:13:24.200 --> 00:13:26.200]  特別是留意大自然的景物
[00:13:26.200 --> 00:13:29.200]  最簡單就是抬頭望下天空
[00:13:29.200 --> 00:13:32.200]  欣賞下你身邊見到的植物
[00:13:32.200 --> 00:13:35.200]  細察神的創造和承托
[00:13:35.200 --> 00:13:37.200]  神這樣去創造萬物
[00:13:37.200 --> 00:13:38.200]  承托萬物
[00:13:38.200 --> 00:13:39.200]  你有沒有想過
[00:13:39.200 --> 00:13:41.200]  其實神都是這樣創造你
[00:13:41.200 --> 00:13:44.200]  承托著你的生命呢?
[00:13:44.200 --> 00:13:46.200]  除了看得到之外
[00:13:46.200 --> 00:13:48.200]  而且大衛說
[00:13:48.200 --> 00:13:51.200]  還可以有聽不到的聲音
[00:13:51.200 --> 00:13:54.200]  就在第二至第四節上半節
[00:13:54.200 --> 00:13:57.200]  「這日到那日發出言語
[00:13:57.200 --> 00:13:59.200]  這夜到那夜傳出知識
[00:13:59.200 --> 00:14:02.200]  無言無語也無聲音可聽
[00:14:02.200 --> 00:14:04.200]  他們的聲浪傳遍天下
[00:14:04.200 --> 00:14:07.200]  他們的言語傳到地極」
[00:14:07.200 --> 00:14:10.200]  我覺得這幾節描述得很豐富
[00:14:10.200 --> 00:14:12.200]  首先神的榮耀和作為
[00:14:12.200 --> 00:14:15.200]  究竟是什麼時候被傳出呢?
[00:14:15.200 --> 00:14:18.200]  第二節如果新譯本就更加直接
[00:14:18.200 --> 00:14:20.200]  是「天天發出言語
[00:14:20.200 --> 00:14:22.200]  夜夜傳出知識」
[00:14:22.200 --> 00:14:24.200]  意思就是日以繼夜
[00:14:24.200 --> 00:14:28.200]  循環不息地發出神榮耀的訊息
[00:14:28.200 --> 00:14:30.200]  然後神榮耀的作為
[00:14:30.200 --> 00:14:33.200]  是用什麼方法來傳出呢?
[00:14:33.200 --> 00:14:35.200]  如果你細心留意
[00:14:35.200 --> 00:14:37.200]  其實「言語」這個字
[00:14:37.200 --> 00:14:40.200]  在這幾節經文裡出現了三次
[00:14:40.200 --> 00:14:43.200]  原來是表達著聲音
[00:14:43.200 --> 00:14:45.200]  不過矛盾的地方就是
[00:14:45.200 --> 00:14:47.200]  既然經文說
[00:14:47.200 --> 00:14:50.200]  這些言語是不停地發出
[00:14:50.200 --> 00:14:53.200]  但經文同時說「無聲音可聽」
[00:14:53.200 --> 00:14:56.200]  那是有聲音還是沒有聲音呢?
[00:14:56.200 --> 00:14:59.200]  原來是有些聽不到的聲音
[00:14:59.200 --> 00:15:01.200]  因為不是用耳朵聽
[00:15:01.200 --> 00:15:04.200]  而是用心靈去感應這些聲音
[00:15:04.200 --> 00:15:07.200]  「宇宙萬象周而復始」
[00:15:07.200 --> 00:15:09.200]  但其實是一片寂靜
[00:15:09.200 --> 00:15:11.200]  這是一種無聲的言語
[00:15:11.200 --> 00:15:16.200]  晝夜不斷地見證著神
[00:15:16.200 --> 00:15:18.200]  接著我們就問
[00:15:18.200 --> 00:15:20.200]  神的榮耀和作為
[00:15:20.200 --> 00:15:23.200]  這些聲音傳到哪裡呢?
[00:15:23.200 --> 00:15:24.200]  經文告訴我們
[00:15:24.200 --> 00:15:27.200]  是傳遍天下和地極
[00:15:27.200 --> 00:15:29.200]  即是覆蓋整個宇宙
[00:15:29.200 --> 00:15:31.200]  每一個角落都到達
[00:15:31.200 --> 00:15:32.200]  總括來說
[00:15:32.200 --> 00:15:33.200]  這幾節要描述
[00:15:33.200 --> 00:15:35.200]  整個世界的萬物
[00:15:35.200 --> 00:15:37.200]  其實不斷地發出聲音
[00:15:37.200 --> 00:15:39.200]  在說神的榮耀
[00:15:39.200 --> 00:15:41.200]  在傳揚神的大能
[00:15:41.200 --> 00:15:42.200]  但很奇怪
[00:15:42.200 --> 00:15:45.200]  這些聲音是沒有語音可以聽到的
[00:15:45.200 --> 00:15:47.200]  無形的聲量極大
[00:15:47.200 --> 00:15:49.200]  大到整個天下地極都有
[00:15:49.200 --> 00:15:52.200]  可惜不是每個人都聽到這些聲音
[00:15:52.200 --> 00:15:55.200]  包括信徒都未必留意到
[00:15:55.200 --> 00:15:56.200]  為什麼呢?
[00:15:56.200 --> 00:15:59.200]  怎樣才可以聽到這些聲音呢?
[00:15:59.200 --> 00:16:01.200]  其實很簡單
[00:16:01.200 --> 00:16:03.200]  只需要停下來
[00:16:03.200 --> 00:16:05.200]  安靜去留意
[00:16:05.200 --> 00:16:09.200]  美國自然科學網Science Daily報道
[00:16:09.200 --> 00:16:10.200]  研究發現
[00:16:10.200 --> 00:16:14.200]  人每日至少如果花20分鐘的時間去漫步
[00:16:14.200 --> 00:16:19.200]  或者單單身處在一個大自然氣氛底下的地方
[00:16:19.200 --> 00:16:25.200]  原來有非常明顯可以減低腦內的壓力荷爾蒙
[00:16:25.200 --> 00:16:27.200]  以及可以降低緊張感
[00:16:27.200 --> 00:16:31.200]  而這個成效和醫療效果差不多
[00:16:31.200 --> 00:16:32.200]  所以有人形容
[00:16:32.200 --> 00:16:35.200]  真的好像一粒自然藥丸一樣
[00:16:35.200 --> 00:16:37.200]  所謂的自然藥丸
[00:16:37.200 --> 00:16:40.200]  其實就是接觸大自然的感受
[00:16:40.200 --> 00:16:42.200]  而對於我們基督徒來說
[00:16:42.200 --> 00:16:47.200]  親近大自然又怎樣是有自然藥丸的功效呢?
[00:16:47.200 --> 00:16:52.200]  更加是我們的心靈能夠親近到創造這個萬物的主
[00:16:52.200 --> 00:16:55.200]  當我們放下手上的事務
[00:16:55.200 --> 00:16:57.200]  走到海邊
[00:16:57.200 --> 00:16:58.200]  走到公園
[00:16:58.200 --> 00:17:00.200]  甚至現在很多人都行山
[00:17:00.200 --> 00:17:03.200]  你欣賞到神所創造的大自然
[00:17:03.200 --> 00:17:07.200]  你就可以享受自己單單和神獨處的時間
[00:17:07.200 --> 00:17:11.200]  這一份感受不單止心靈被洗滌
[00:17:11.200 --> 00:17:16.200]  你會發現你的心在神面前真的可以得著休息和更新
[00:17:16.200 --> 00:17:21.200]  甚至你就可以聽到那聽不到的聲音
[00:17:21.200 --> 00:17:25.200]  我相信大部分弟兄姊妹都試過到戶外退休
[00:17:25.200 --> 00:17:28.200]  我往往聽見弟兄姊妹的得著
[00:17:28.200 --> 00:17:31.200]  並不是單單從經文脈想而來
[00:17:31.200 --> 00:17:34.200]  當弟兄姊妹到大自然退休的時候
[00:17:34.200 --> 00:17:38.200]  他們的得著往往是在眼前出現的景物
[00:17:38.200 --> 00:17:40.200]  帶給他們和神去親近
[00:17:40.200 --> 00:17:42.200]  我自己也有這樣的體會
[00:17:42.200 --> 00:17:47.200]  有一次我到海灘旁邊退休安靜
[00:17:47.200 --> 00:17:50.200]  當我一直聽海浪的聲音的時候
[00:17:50.200 --> 00:17:52.200]  心靈也覺得舒暢
[00:17:52.200 --> 00:17:57.200]  我眼睛看到很多人都享受著游泳的歡樂
[00:17:57.200 --> 00:18:01.200]  後來有一個主人帶著一隻體型很大的狗
[00:18:01.200 --> 00:18:03.200]  來到海灘邊玩耍
