
[00:00:00.000 --> 00:00:05.440]  我很記得在人生小時候很喜歡一個動漫
[00:06:47.400 --> 00:06:52.400]  這段對話其實是講了神很重要的精神
[00:06:52.400 --> 00:06:54.400]  就是神始終是要你
[00:06:54.400 --> 00:06:56.400]  或者神是要這班以色列人
[00:06:56.400 --> 00:06:58.400]  去遵行神的話
[00:06:58.400 --> 00:07:00.400]  其他人就不行
[00:07:00.400 --> 00:07:02.400]  祂唯獨就是要你
[00:07:02.400 --> 00:07:04.400]  你的祖先雖然敗壞
[00:07:04.400 --> 00:07:06.400]  但是今日還是要你去遵行
[00:07:06.400 --> 00:07:09.400]  原本頒給你祖先的律法
[00:07:09.400 --> 00:07:11.400]  不知道你自己是否覺得
[00:07:11.400 --> 00:07:13.400]  為何有些東西一定要要我的呢?
[00:07:13.400 --> 00:07:15.400]  我家裡就比較容易
[00:07:15.400 --> 00:07:17.400]  因為我老婆和我兩個人
[00:07:17.400 --> 00:07:19.400]  她不是要我倒垃圾
[00:07:19.400 --> 00:07:21.400]  就是我要她倒垃圾
[00:07:21.400 --> 00:07:23.400]  所以她要我
[00:07:23.400 --> 00:07:25.400]  我當然不會違背她的誡命
[00:07:25.400 --> 00:07:27.400]  我就倒吧
[00:07:27.400 --> 00:07:29.400]  只有兩個人不是你倒就是我倒
[00:07:29.400 --> 00:07:31.400]  但是其實神可以有很多選擇
[00:07:31.400 --> 00:07:35.400]  不知道為何會選擇我們去拯救
[00:07:35.400 --> 00:07:37.400]  或者不知道為何神會選擇我們
[00:07:37.400 --> 00:07:39.400]  要遵行祂的誡命
[00:07:39.400 --> 00:07:41.400]  因為人都是敗壞的
[00:07:41.400 --> 00:07:43.400]  好像我經常回想
[00:07:43.400 --> 00:07:45.400]  我從小到大長大
[00:07:45.400 --> 00:07:47.400]  其實我是一個不懂照顧人的人
[00:07:47.400 --> 00:07:51.400]  和我是一個相當粗心大意的人
[00:07:51.400 --> 00:07:55.400]  所以其實我覺得信耶穌是很奇怪的
[00:07:55.400 --> 00:07:57.400]  因為我信耶穌的時候
[00:07:57.400 --> 00:07:59.400]  純粹是因為我怕死
[00:07:59.400 --> 00:08:01.400]  死了是否可以上天堂
[00:08:01.400 --> 00:08:03.400]  死了會去哪裏
[00:08:03.400 --> 00:08:05.400]  純粹是自我的利益考慮
[00:08:05.400 --> 00:08:07.400]  我才信耶穌的
[00:08:07.400 --> 00:08:09.400]  但原來信耶穌之後
[00:08:09.400 --> 00:08:11.400]  有一個問題很嚴重
[00:08:11.400 --> 00:08:13.400]  就是祂要你和人溝通
[00:08:13.400 --> 00:08:15.400]  要服侍人
[00:08:15.400 --> 00:08:17.400]  小祖經常叫人和人分享
[00:08:17.400 --> 00:08:19.400]  心想有甚麼好分享
[00:08:19.400 --> 00:08:21.400]  你的事我不想知道
[00:08:21.400 --> 00:08:23.400]  我的事也不想你知道
[00:08:23.400 --> 00:08:25.400]  分享來不知道做甚麼
[00:08:25.400 --> 00:08:27.400]  但祖長總是要你分享
[00:08:27.400 --> 00:08:29.400]  你沒有人分享
[00:08:29.400 --> 00:08:31.400]  你見到祖長的樣子又很可憐
[00:08:31.400 --> 00:08:33.400]  我分享純粹是出於一個
[00:08:33.400 --> 00:08:35.400]  對祖長那麼努力的憐憫
[00:08:35.400 --> 00:08:37.400]  沒有絲毫說
[00:08:37.400 --> 00:08:39.400]  我很想分享這件事
[00:08:39.400 --> 00:08:41.400]  沒有這件事
[00:08:41.400 --> 00:08:43.400]  但我發現有些事
[00:08:43.400 --> 00:08:45.400]  神真的要你
[00:08:45.400 --> 00:08:47.400]  沒有人替代你
[00:08:47.400 --> 00:08:49.400]  除了你的分享和倒垃圾之外
[00:08:49.400 --> 00:08:51.400]  例如近來
[00:08:51.400 --> 00:08:53.400]  我老婆媽媽的腳
[00:08:53.400 --> 00:08:55.400]  有些問題要做手術
[00:08:55.400 --> 00:08:57.400]  要經常去覆診
[00:08:57.400 --> 00:08:59.400]  我老婆又請不到假
[00:08:59.400 --> 00:09:01.400]  只有我比較容易請到假
[00:09:01.400 --> 00:09:03.400]  特別是星期一
[00:09:03.400 --> 00:09:05.400]  我容易安排放假
[00:09:05.400 --> 00:09:07.400]  陪岳母覆診
[00:09:07.400 --> 00:09:09.400]  變成是我做
[00:09:09.400 --> 00:09:11.400]  但我是否很感動陪岳母覆診
[00:09:11.400 --> 00:09:13.400]  去噓寒問暖
[00:09:13.400 --> 00:09:15.400]  其實是沒有
[00:09:15.400 --> 00:09:17.400]  只是神要我
[00:09:17.400 --> 00:09:19.400]  只有我
[00:09:19.400 --> 00:09:21.400]  每個人都沒有空
[00:09:21.400 --> 00:09:23.400]  每個親戚的姐姐要照顧小孩
[00:09:23.400 --> 00:09:25.400]  只有你
[00:09:25.400 --> 00:09:27.400]  就去
[00:09:27.400 --> 00:09:29.400]  有時會埋怨
[00:09:29.400 --> 00:09:31.400]  為何團契經常找我工作
[00:09:31.400 --> 00:09:33.400]  家人不疼我
[00:09:33.400 --> 00:09:35.400]  又要找我照顧父母
[00:09:35.400 --> 00:09:37.400]  留下父母要我照顧
[00:09:37.400 --> 00:09:39.400]  公司的人不工作只有我
[00:09:39.400 --> 00:09:41.400]  其實是無法解釋的
[00:09:41.400 --> 00:09:43.400]  神要你在那裏做見證
[00:09:43.400 --> 00:09:45.400]  服侍
[00:09:45.400 --> 00:09:47.400]  是無法解釋的
[00:09:47.400 --> 00:09:49.400]  你可以怨三怨四
[00:09:49.400 --> 00:09:51.400]  但律法都去到你那裏
[00:09:51.400 --> 00:09:53.400]  藥都去到你那裏
[00:09:53.400 --> 00:09:55.400]  你只有硬食和軟食
[00:09:55.400 --> 00:09:57.400]  都是要食
[00:09:57.400 --> 00:09:59.400]  沒甚麼分別
[00:09:59.400 --> 00:10:01.400]  但有一樣東西很特別
[00:10:01.400 --> 00:10:03.400]  有一段錄音
[00:10:03.400 --> 00:10:05.400]  我今天都會聽
[00:10:05.400 --> 00:10:07.400]  那段錄音
[00:10:07.400 --> 00:10:09.400]  是剛剛回到天家的Tammy傳
[00:10:09.400 --> 00:10:11.400]  她有一次
[00:10:11.400 --> 00:10:13.400]  我開會時說的東西
[00:10:13.400 --> 00:10:15.400]  不是很恰當
[00:10:15.400 --> 00:10:17.400]  她通常和我留言時
[00:10:17.400 --> 00:10:19.400]  都會有一句說話
[00:10:19.400 --> 00:10:21.400]  好童宮
[00:10:21.400 --> 00:10:23.400]  其實有些東西想稱讚你
[00:10:23.400 --> 00:10:25.400]  或者好童宮
[00:10:25.400 --> 00:10:27.400]  其實有些東西想提醒你
[00:10:27.400 --> 00:10:29.400]  你不要介意
[00:10:29.400 --> 00:10:31.400]  但其實她每次一說
[00:10:31.400 --> 00:10:33.400]  這個好童宮
[00:10:33.400 --> 00:10:35.400]  我都會有些愧疚
[00:10:35.400 --> 00:10:37.400]  其實我都不覺得自己哪一部分好
[00:10:37.400 --> 00:10:39.400]  開會的東西
[00:10:39.400 --> 00:10:41.400]  說完就算了
[00:10:41.400 --> 00:10:43.400]  你明白嗎?那種心境
[00:10:43.400 --> 00:10:45.400]  我們老實說話不怕得罪別人
[00:10:45.400 --> 00:10:47.400]  就照樣說
[00:10:47.400 --> 00:10:49.400]  但有時想想
[00:10:49.400 --> 00:10:51.400]  如果她這麼熱心的傳
[00:10:51.400 --> 00:10:53.400]  可以在地上的日子長一點
[00:10:53.400 --> 00:10:57.400]  會不會對神的貢獻會大一點呢?
[00:10:57.400 --> 00:10:59.400]  或者今天我還在生存
[00:10:59.400 --> 00:11:01.400]  我都覺得自己怪怪的
[00:11:01.400 --> 00:11:03.400]  為甚麼還可以生存著做牧師
[00:11:03.400 --> 00:11:05.400]  去服侍其他人
[00:11:05.400 --> 00:11:07.400]  其實我還有些特別的
[00:11:07.400 --> 00:11:09.400]  牧師很常去探病
[00:11:09.400 --> 00:11:11.400]  去做安息禮
[00:11:11.400 --> 00:11:13.400]  其實每次去探病
[00:11:13.400 --> 00:11:15.400]  做安息禮
[00:11:15.400 --> 00:11:17.400]  我心裏面都會有些抗拒
[00:11:17.400 --> 00:11:19.400]  為甚麼這樣說呢?
[00:11:19.400 --> 00:11:21.400]  因為我對一些不開心的事
[00:11:21.400 --> 00:11:23.400]  都不是很想接觸的
[00:11:23.400 --> 00:11:25.400]  但去探病一定會見到
[00:11:25.400 --> 00:11:27.400]  有人插喉很辛苦
[00:11:27.400 --> 00:11:29.400]  隔壁床在叫
[00:11:29.400 --> 00:11:31.400]  你見到去安息禮
[00:11:31.400 --> 00:11:33.400]  就算你怎樣說永恆有盼望
[00:11:33.400 --> 00:11:35.400]  永生遲些再見
[00:11:35.400 --> 00:11:37.400]  都會有人死了
[00:11:37.400 --> 00:11:39.400]  家人都會很傷心地哭
[00:11:39.400 --> 00:11:41.400]  這些又有些勾起自己
[00:11:41.400 --> 00:11:43.400]  有時發生的事
[00:11:43.400 --> 00:11:45.400]  你又不想知道
[00:11:45.400 --> 00:11:47.400]  不想再面對
[00:11:47.400 --> 00:11:49.400]  有時你去留言
[00:11:49.400 --> 00:11:51.400]  有時你幫人家做安息禮
[00:11:51.400 --> 00:11:53.400]  探完病之後
[00:11:53.400 --> 00:11:55.400]  有些人信了主
[00:11:55.400 --> 00:11:57.400]  有些人在床邊扭了水泥
[00:11:57.400 --> 00:11:59.400]  那些家人去多謝我的時候
[00:11:59.400 --> 00:12:01.400]  我都覺得
[00:12:01.400 --> 00:12:03.400]  其實應該神是有更好的選擇
[00:12:03.400 --> 00:12:05.400]  或者一些回天家的弟兄姊妹
[00:12:05.400 --> 00:12:07.400]  或者同工
[00:12:07.400 --> 00:12:09.400]  如果他做這個位
[00:12:09.400 --> 00:12:11.400]  是更加比我好
[00:12:11.400 --> 00:12:13.400]  多謝我,我覺得自己是有些不配
[00:12:13.400 --> 00:12:15.400]  因為我都是硬食一點點
[00:12:15.400 --> 00:12:17.400]  因為我叫做牧師
[00:12:17.400 --> 00:12:19.400]  還有我覺得
[00:12:19.400 --> 00:12:21.400]  有時侍奉得久,我自己和其他牧者
[00:12:21.400 --> 00:12:23.400]  是有些不同的,牧者覺得
[00:12:23.400 --> 00:12:25.400]  為神做工是很榮耀,很熱心
[00:12:25.400 --> 00:12:27.400]  其實我有少少覺得
[00:12:27.400 --> 00:12:29.400]  神都咬著我不放
[00:12:29.400 --> 00:12:31.400]  我就做到現在
[00:12:31.400 --> 00:12:33.400]  如果有一天神不用我做
[00:12:33.400 --> 00:12:35.400]  那我又不用死,當然
[00:12:35.400 --> 00:12:37.400]  死就不是很想早死
[00:12:37.400 --> 00:12:39.400]  又不用死,又不用做
[00:12:39.400 --> 00:12:41.400]  那就好了,都有得的
[00:12:41.400 --> 00:12:43.400]  但結果都是一如以往
[00:12:43.400 --> 00:12:45.400]  我都不在這裡和大家說話
[00:12:45.400 --> 00:12:47.400]  但我經常覺得
[00:12:47.400 --> 00:12:49.400]  每個人,神都是要你
[00:12:49.400 --> 00:12:51.400]  以色列人第二代
[00:12:51.400 --> 00:12:53.400]  其實你想想
[00:12:53.400 --> 00:12:55.400]  其實他是比第一代好一點
[00:12:55.400 --> 00:12:57.400]  但根據聖經歷史
[00:12:57.400 --> 00:12:59.400]  發展下去,他們都是很多問題
[00:12:59.400 --> 00:13:01.400]  再下幾代的人
[00:13:01.400 --> 00:13:03.400]  是更加不堪,去到士司祭那些
[00:13:03.400 --> 00:13:05.400]  一片混亂,拜偶像
[00:13:05.400 --> 00:13:07.400]  犯奸淫,無惡不作
[00:13:07.400 --> 00:13:09.400]  但是
[00:13:09.400 --> 00:13:11.400]  神都是要他們守這個約
[00:13:11.400 --> 00:13:13.400]  和要他們
[00:13:13.400 --> 00:13:15.400]  守這個約之餘
[00:13:15.400 --> 00:13:17.400]  神都會祝福他們
[00:13:17.400 --> 00:13:19.400]  這個是無得選擇
[00:13:19.400 --> 00:13:21.400]  神偏偏選中你
[00:13:21.400 --> 00:13:23.400]  其實我想不是只有我
[00:13:23.400 --> 00:13:25.400]  我想坐在這裡的人
[00:13:25.400 --> 00:13:27.400]  無論你信了耶穌沒有
[00:13:27.400 --> 00:13:29.400]  你都不知道為什麼神會選中你
[00:13:29.400 --> 00:13:31.400]  信耶穌去服侍他
[00:13:31.400 --> 00:13:33.400]  或者你選中你來聽梁振偉講話
[00:13:33.400 --> 00:13:35.400]  都很神奇,不知道為什麼
[00:13:35.400 --> 00:13:37.400]  但神可能就是要你
[00:13:37.400 --> 00:13:39.400]  明白,去做那件事
[00:13:39.400 --> 00:13:41.400]  去聽到祂的誡命
[00:13:41.400 --> 00:13:43.400]  去遵守祂的誡命
[00:13:43.400 --> 00:13:47.400]  在《生命記載》第六節到二十一節
[00:13:47.400 --> 00:13:49.400]  這裡開始講誡命的內容
[00:13:49.400 --> 00:13:51.400]  我是耶和華的神
[00:13:51.400 --> 00:13:53.400]  曾經將你從埃及地
[00:13:53.400 --> 00:13:55.400]  從慧露之家領出來
[00:13:55.400 --> 00:13:57.400]  當然是講祂整個民族和祂的祖先
[00:13:57.400 --> 00:13:59.400]  包括今天
[00:13:59.400 --> 00:14:01.400]  雖然不太知道當年是怎樣
[00:14:01.400 --> 00:14:03.400]  聽聞當年神是領我們出埃及的
[00:14:03.400 --> 00:14:05.400]  但都當他們是有份
[00:14:05.400 --> 00:14:07.400]  領受這個恩典
[00:14:07.400 --> 00:14:09.400]  除我以外,你不可有別的神
[00:14:09.400 --> 00:14:11.400]  你不可為自己做偶像
[00:14:11.400 --> 00:14:17.400]  也不可做天上地下和地下水中各物的形象
[00:14:17.400 --> 00:14:19.400]  意思是不可
[00:14:19.400 --> 00:14:21.400]  就是不能夠
[00:14:21.400 --> 00:14:23.400]  就是命令他們不能夠有
[00:14:23.400 --> 00:14:25.400]  其他的神不能夠做偶像
[00:14:25.400 --> 00:14:29.400]  不能夠仿效天地萬物的生物去做偶像
[00:14:29.400 --> 00:14:31.400]  其實是難的
[00:14:31.400 --> 00:14:33.400]  因為就算今時今日
[00:14:33.400 --> 00:14:35.400]  你出到街或者你特別去一些地區
[00:14:35.400 --> 00:14:38.400]  很多拜偶像的事
[00:14:38.400 --> 00:14:41.400]  當時其實如果他和其他民族接觸
[00:14:41.400 --> 00:14:45.400]  拜偶像是很普遍的事
[00:14:45.400 --> 00:14:47.400]  每個人都會去拜不同的偶像
[00:14:47.400 --> 00:14:49.400]  多拜幾個保護自己
[00:14:49.400 --> 00:14:51.400]  不是好事嗎?
[00:14:51.400 --> 00:14:53.400]  但神信得過他們
[00:14:53.400 --> 00:14:55.400]  只要你跟著神
[00:14:55.400 --> 00:14:57.400]  你不用拜偶像
[00:14:57.400 --> 00:14:59.400]  你都可以有平安的
[00:14:59.400 --> 00:15:01.400]  你不用拜偶像
[00:15:01.400 --> 00:15:03.400]  你人生都可以前進的
[00:15:03.400 --> 00:15:05.400]  這是他們的信任
[00:15:05.400 --> 00:15:07.400]  還有大量的誡命其實都涉及信任的
[00:15:07.400 --> 00:15:09.400]  去到第九節
[00:15:09.400 --> 00:15:11.400]  不可跪拜他們,也不可侍奉他們
[00:15:11.400 --> 00:15:15.400]  因為我耶和華你們的神是忌邪的神
[00:15:15.400 --> 00:15:18.400]  恨惡我的,我必追討他的罪
[00:15:18.400 --> 00:15:21.400]  從父親到兒子,直到四代
[00:15:21.400 --> 00:15:23.400]  他說你們不可以跪拜這些神
[00:15:23.400 --> 00:15:25.400]  也不可以侍奉祂
[00:15:25.400 --> 00:15:27.400]  你心裏面見到人想拜
[00:15:27.400 --> 00:15:29.400]  拜完之後又走好運都好
[00:15:29.400 --> 00:15:31.400]  今時今日來說
[00:15:31.400 --> 00:15:33.400]  求恩緣有恩緣
[00:15:33.400 --> 00:15:35.400]  我跟耶穌那麼久還很窮
[00:15:35.400 --> 00:15:38.400]  記住,神是忌邪的神
[00:15:38.400 --> 00:15:43.400]  忌邪的意思通常譯法英文都很貼近
[00:15:43.400 --> 00:15:44.400]  就是妒忌的神
[00:15:44.400 --> 00:15:46.400]  但今日容許我說一點點
[00:15:46.400 --> 00:15:47.400]  希望神寬恕我
