
[00:00:00.000 --> 00:00:02.840]  好,可不可以借大家的掌聲呢?
[00:11:17.880 --> 00:11:20.880]  我們很想快點KO這個試煉和挑戰
[00:11:20.880 --> 00:11:23.480]  我們不想面對這個試煉和挑戰
[00:11:23.480 --> 00:11:25.080]  所以我們選擇去躺平
[00:11:25.080 --> 00:11:29.880]  又或者當我們面對著要操練信心的時候
[00:11:29.880 --> 00:11:32.080]  我們說要去信靠神的時候
[00:11:32.080 --> 00:11:33.880]  通常我們第一個反應是什麼呢
[00:11:33.880 --> 00:11:35.880]  嘩,很難啊
[00:11:35.880 --> 00:11:39.480]  我要放手讓神帶我去看
[00:11:39.480 --> 00:11:42.480]  很難啊,我等不及神告訴我
[00:11:42.480 --> 00:11:45.880]  情況就好像這個警方一樣
[00:11:45.880 --> 00:11:46.880]  說的是
[00:11:46.880 --> 00:11:49.080]  當我去看這段經文的時候
[00:11:49.080 --> 00:11:50.280]  我也在問
[00:11:50.280 --> 00:11:52.080]  在我過去的生命中
[00:11:52.080 --> 00:11:54.080]  其實我有沒有什麼狀態
[00:11:54.080 --> 00:11:56.080]  其實有時候也會顯得我這個人
[00:11:56.080 --> 00:11:58.080]  面對這些試煉的時候
[00:11:58.080 --> 00:12:01.080]  可能也會很急,甚至可能選擇躺平
[00:12:01.080 --> 00:12:03.480]  我馬上想到兩個情境
[00:12:03.480 --> 00:12:06.280]  第一個情境是在我讀神學的時候
[00:12:06.280 --> 00:12:07.480]  當我讀神學的時候
[00:12:07.480 --> 00:12:09.480]  大家知道讀神學是沒有錢的
[00:12:09.480 --> 00:12:11.280]  還要付錢的
[00:12:11.280 --> 00:12:13.280]  曾經也有一些階段
[00:12:13.280 --> 00:12:17.880]  是試過我的生活
[00:12:17.880 --> 00:12:20.080]  其實是比較拮据的情況
[00:12:20.080 --> 00:12:22.280]  當我作為一個J人
[00:12:22.280 --> 00:12:25.280]  是一個很需要計劃的人的時候
[00:12:25.280 --> 00:12:29.280]  看到過程中生活支出很多
[00:12:29.280 --> 00:12:31.280]  但收入很少的時候
[00:12:31.280 --> 00:12:33.280]  有一段時間我也會很焦急
[00:12:33.280 --> 00:12:34.680]  我會問的是
[00:12:34.680 --> 00:12:36.280]  神啊,你讓我
[00:12:36.280 --> 00:12:38.680]  選擇我踏上這條路的時候
[00:12:38.680 --> 00:12:40.480]  你不是說會供應我嗎
[00:12:40.480 --> 00:12:43.480]  你不是說會供應我一切所需嗎
[00:12:43.480 --> 00:12:47.480]  在過程中,當焦急驅使我的是什麼呢
[00:12:47.480 --> 00:12:50.280]  我嘗試過找很多後路
[00:12:50.280 --> 00:12:52.680]  找到不同的方法去面對
[00:12:52.680 --> 00:12:54.280]  但是在過程中
[00:12:54.280 --> 00:12:56.680]  找不到方法,找不到出路的時候
[00:12:56.680 --> 00:12:58.280]  我就會灰心失意
[00:12:58.280 --> 00:12:59.280]  我就會埋怨神
[00:12:59.280 --> 00:13:02.880]  為什麼神讓我這樣去面對這些事情
[00:13:02.880 --> 00:13:05.080]  當在過程中
[00:13:05.080 --> 00:13:06.280]  當我停下來的時候
[00:13:06.280 --> 00:13:07.480]  我會想的是
[00:13:07.480 --> 00:13:09.480]  原來神在過程中
[00:13:09.480 --> 00:13:12.480]  我慢慢靜下來想的時候發現
[00:13:12.480 --> 00:13:14.880]  原來這個過程也是上帝操練我
[00:13:14.880 --> 00:13:17.880]  去面對眼前困難的過程
[00:13:17.880 --> 00:13:19.480]  第二個我覺得
[00:13:19.480 --> 00:13:21.880]  在生命中面對的試煉是什麼呢
[00:13:21.880 --> 00:13:26.680]  在座當中,大家可能都在面對小組的困難
[00:13:26.680 --> 00:13:28.080]  我以前在團體小組
[00:13:28.080 --> 00:13:29.680]  曾經試過一個階段
[00:13:29.680 --> 00:13:32.080]  就是小組分裂
[00:13:32.080 --> 00:13:35.680]  大家吵架,不理會
[00:13:35.680 --> 00:13:39.480]  我在過程中面對這些關係
[00:13:39.480 --> 00:13:41.080]  我覺得很不安全
[00:13:41.080 --> 00:13:44.480]  我嘗試取態做和事佬
[00:13:44.480 --> 00:13:46.480]  幫A說話,去B那邊
[00:13:46.480 --> 00:13:48.880]  幫B說話,去A那邊
[00:13:48.880 --> 00:13:50.480]  但是在過程中
[00:13:50.480 --> 00:13:52.880]  和事佬做得不好
[00:13:52.880 --> 00:13:54.880]  我就覺得很生氣
[00:13:54.880 --> 00:13:55.880]  我會問的是
[00:13:55.880 --> 00:13:57.880]  為什麼一個小組
[00:13:57.880 --> 00:13:59.880]  大家都不肯讓一步呢
[00:13:59.880 --> 00:14:01.480]  在過程中
[00:14:01.480 --> 00:14:04.680]  去到一個位置,我覺得灰心失意
[00:14:04.680 --> 00:14:07.880]  我想有一段時間,其實我沒有回教會
[00:14:07.880 --> 00:14:08.880]  我會問的是
[00:14:08.880 --> 00:14:11.880]  為什麼神在過程中要讓小組這樣發生
[00:14:11.880 --> 00:14:15.280]  我想當我們面對很多不同的試煉的時候
[00:14:15.280 --> 00:14:17.080]  我們很容易選擇
[00:14:17.080 --> 00:14:19.080]  選擇自己的方法去面對
[00:14:19.080 --> 00:14:21.880]  又或者我們等不及神在當中工作
[00:14:21.880 --> 00:14:23.880]  又或者我們在過程中
[00:14:23.880 --> 00:14:25.880]  我們搞不定的時候
[00:14:25.880 --> 00:14:28.880]  我們就選擇躺平,什麼都不做
[00:14:28.880 --> 00:14:32.480]  但是亞哥提醒我們的是什麼呢
[00:14:32.480 --> 00:14:37.480]  試煉確實是我們人生必經會發生的事
[00:14:37.480 --> 00:14:41.080]  雖然我們未必知道為什麼會這樣發生
[00:14:41.080 --> 00:14:44.480]  不過亞哥很想鼓勵我們轉一個角度去看的是
[00:14:44.480 --> 00:14:48.880]  可能這些試煉其實都是操練我們信心的機會
[00:14:48.880 --> 00:14:51.880]  當我們能夠轉一個角度去看的時候
[00:14:51.880 --> 00:14:53.280]  我們會看到的是
[00:14:53.280 --> 00:14:57.080]  原來在我們心中面對很多不同的試煉的時候
[00:14:57.080 --> 00:14:59.680]  其實我們能夠經歷到學習的東西是
[00:14:59.680 --> 00:15:03.280]  我們如何學習更加信靠神
[00:15:03.280 --> 00:15:05.880]  我們更加穩固地去跟隨神
[00:15:05.880 --> 00:15:08.480]  這是第一個我們可以在試煉中
[00:15:08.480 --> 00:15:11.280]  我們用第二個眼光去體驗的事情
[00:15:11.280 --> 00:15:15.280]  不過,可能我們也會想到這件事是
[00:15:15.280 --> 00:15:18.280]  在這個過程中,我知道我要有信心
[00:15:18.280 --> 00:15:19.880]  剛才歌也有唱
[00:15:19.880 --> 00:15:22.080]  神如何帶領著我們
[00:15:22.080 --> 00:15:24.680]  但是我們可能會想的是
[00:15:24.680 --> 00:15:26.080]  實質如何做
[00:15:26.080 --> 00:15:29.280]  神,我真的不懂,我真的不知道如何面對
[00:15:29.280 --> 00:15:31.280]  亞哥在第五到第八節
[00:15:31.280 --> 00:15:36.280]  他說其實我們人很容易信心不足
[00:15:36.280 --> 00:15:39.680]  我們人面對試煉的時候很容易很無助
[00:15:39.680 --> 00:15:42.680]  但是亞哥說我們要去求智慧
[00:15:42.680 --> 00:15:44.880]  我想邀請大家多讀一次這節的經文
[00:15:44.880 --> 00:15:46.280]  準備起
[00:15:46.280 --> 00:15:49.680]  你們中間若有缺少智慧的
[00:15:49.680 --> 00:15:52.280]  (有可能是其中一種人)
[00:15:52.280 --> 00:15:54.280]  猶不斥責人的神
[00:15:54.280 --> 00:15:56.880]  神必賜給他
[00:15:56.880 --> 00:16:00.280]  這裡說了一個很重要的重點,就是智慧
[00:16:00.280 --> 00:16:04.680]  不過這個智慧並不是世界所說的智慧
[00:16:04.680 --> 00:16:06.480]  可能世界所說的智慧是什麼呢?
[00:16:06.480 --> 00:16:11.880]  就是不停去找經驗、找後路去處理眼前的困境
[00:16:11.880 --> 00:16:15.680]  不過這裡說的智慧其實是在說什麼智慧呢?
[00:16:15.680 --> 00:16:19.080]  原來是在說與神有一個親密的關係
[00:16:19.080 --> 00:16:20.880]  在神裡面領受到的智慧
[00:16:20.880 --> 00:16:24.880]  這個智慧是在說我們如何去明白神心意的能力
[00:16:24.880 --> 00:16:27.880]  這個智慧是在說我們在神的話語裡面
[00:16:27.880 --> 00:16:31.080]  如何引導我們去面對眼前的困境
[00:16:31.080 --> 00:16:33.880]  從而我們能夠活出神的心意
[00:16:33.880 --> 00:16:36.880]  其實在過程中是怎樣呢?
[00:16:36.880 --> 00:16:40.680]  舉個例子,當你面對朋友間的吵架
[00:16:40.680 --> 00:16:42.880]  世界的智慧會告訴你
[00:16:42.880 --> 00:16:46.680]  「打敗他吧,一刀兩斷就算了」
[00:16:46.680 --> 00:16:49.280]  但是神的智慧會教導我們的是
[00:16:49.280 --> 00:16:54.280]  我們要愛人如己,我們要愛仇敵,我們要學習去原諒
[00:16:54.280 --> 00:16:56.680]  世界的智慧教我們什麼呢?
[00:16:56.680 --> 00:16:59.480]  「我要打敗他,我要搞定他」
[00:16:59.480 --> 00:17:01.880]  「按我的方式走就可以了」
[00:17:01.880 --> 00:17:04.680]  讀書上的挑戰,打敗他吧
[00:17:04.680 --> 00:17:08.080]  關係上的挑戰,割裂他吧
