
[00:00:00.000 --> 00:00:01.540]  頂尖武業平安
[00:02:33.840 --> 00:02:40.640]  是在《爾賽亞書》43章14至21節
[00:02:40.640 --> 00:02:44.320]  在這個先去講一講
[00:02:44.320 --> 00:02:52.240]  《爾賽亞書》針對要講些什麼呢?
[00:02:52.240 --> 00:02:54.320]  我們先去看這本書
[00:02:54.320 --> 00:03:01.360]  其實《爾賽亞書》是針對當時猶大以色列
[00:03:01.360 --> 00:03:08.080]  神的子民發出嚴厲的訊息
[00:03:08.080 --> 00:03:10.400]  就是審判的訊息
[00:03:10.400 --> 00:03:17.920]  指出當時的屬靈的情況是多麼的惡劣
[00:03:17.920 --> 00:03:21.600]  而當時在以色列的時期
[00:03:21.600 --> 00:03:27.680]  其實在以色列,即是北角
[00:03:27.680 --> 00:03:31.440]  已經在經歷被擄的時候
[00:03:31.440 --> 00:03:34.120]  也在這個背景下
[00:03:34.120 --> 00:03:38.400]  其實以色列是向南角猶大
[00:03:38.400 --> 00:03:43.760]  來發出審判的訊息
[00:03:43.760 --> 00:03:47.760]  其實也跟他們說
[00:03:47.760 --> 00:03:52.800]  如果大家當中的屬靈警方
[00:03:52.800 --> 00:03:57.600]  仍然在越來越差劣的狀況下
[00:03:57.600 --> 00:04:05.360]  其實南角猶大同樣將要經歷被擄
[00:04:05.360 --> 00:04:12.640]  以色列已經被亞述被擄
[00:04:12.640 --> 00:04:16.120]  但南角在這個時候
[00:04:16.120 --> 00:04:22.400]  其實他們也知道將要面對的是一個什麼樣的情況
[00:04:22.400 --> 00:04:25.920]  在這個背景下
[00:04:25.920 --> 00:04:33.120]  其實《爾賽亞書》大概可以分為兩個部分
[00:04:33.120 --> 00:04:37.360]  第一個部分是由第一章至三十九章
[00:04:37.360 --> 00:04:41.200]  就是一個神審判的訊息
[00:04:41.200 --> 00:04:47.280]  第二個部分就是由四十章至六十六章
[00:04:47.280 --> 00:04:52.400]  這個部分就是神安慰的訊息來發出
[00:04:52.400 --> 00:04:56.440]  第一個部分其實說審判是什麼呢?
[00:04:56.440 --> 00:05:03.960]  就是指出北角以色列被擄的原因
[00:05:03.960 --> 00:05:10.760]  同時也要勸勉南角猶大要依靠耶和華
[00:05:10.760 --> 00:05:15.040]  但問題卻是沒有改變
[00:05:15.040 --> 00:05:18.440]  甚或是警方如何?
[00:05:18.440 --> 00:05:20.840]  愚差
[00:05:20.840 --> 00:05:22.280]  沒有改善的時候
[00:05:22.280 --> 00:05:24.440]  或者沒有變好
[00:05:24.440 --> 00:05:26.320]  神會怎樣呢?
[00:05:26.320 --> 00:05:33.560]  神會出手去教導以色列人
[00:05:33.560 --> 00:05:36.680]  猶大在這個情況下
[00:05:36.680 --> 00:05:40.360]  其實就是要面對著神的管教
[00:05:40.360 --> 00:05:42.800]  而這個管教是怎樣發生的?
[00:05:42.800 --> 00:05:44.160]  或者是什麼事情呢?
[00:05:44.160 --> 00:05:46.600]  就是正如以色列一樣
[00:05:46.600 --> 00:05:48.960]  就是要去避免
[00:05:48.960 --> 00:05:51.560]  也就是被擄去
[00:05:51.560 --> 00:05:58.520]  這個管教其實不是神要去離棄他們
[00:05:58.520 --> 00:06:01.320]  而是神要教好他們
[00:06:01.320 --> 00:06:03.160]  在希伯來書也是這樣說
[00:06:03.160 --> 00:06:05.080]  收納的兒子必管教
[00:06:05.080 --> 00:06:09.560]  在這裡其實他們就是要去經歷這件事情
[00:06:09.560 --> 00:06:11.280]  但對他們來說
[00:06:11.280 --> 00:06:15.720]  這個經歷實在是太不容易了
[00:06:15.720 --> 00:06:22.560]  但也是因為他們的高傲和驕傲
[00:06:22.560 --> 00:06:25.240]  在《貽賽亞書2》這十一節這樣說
[00:06:25.240 --> 00:06:29.120]  「到那日眼目高傲的必降為卑
[00:06:29.120 --> 00:06:31.200]  性情狂傲的都必屈膝
[00:06:31.200 --> 00:06:34.040]  唯獨耶和華被尊崇」
[00:06:34.040 --> 00:06:36.240]  到第三十九章六節這裡
[00:06:36.240 --> 00:06:39.200]  「日子必到凡你家所有的
[00:06:39.200 --> 00:06:41.160]  並你列祖積蓄的
[00:06:41.160 --> 00:06:46.200]  到如今的都要被擄到巴比倫去」
[00:06:46.200 --> 00:06:49.880]  在這個部分裡面其實很明確地說到
[00:06:49.880 --> 00:06:53.360]  他們將要面對這麼艱難的情況
[00:06:53.360 --> 00:06:56.120]  但也是因為這個艱難的情況
[00:06:56.120 --> 00:07:00.200]  神是很有憐憫
[00:07:00.200 --> 00:07:05.960]  也是預備他們在面對這麼艱難的情況的時候
[00:07:05.960 --> 00:07:08.800]  其實就是第二個部分
[00:07:08.800 --> 00:07:12.360]  就是發出這個安慰的訊息
[00:07:12.360 --> 00:07:14.680]  安慰的訊息是要做些什麼事情呢?
[00:07:14.680 --> 00:07:18.400]  就是讓他們在將要經歷
[00:07:18.400 --> 00:07:23.000]  渡過這麼艱難被擄去的日子裡面
[00:07:23.000 --> 00:07:27.840]  他們仍然有這份盼望在當中
[00:07:27.840 --> 00:07:29.000]  在這裡裡面
[00:07:29.000 --> 00:07:31.960]  神要去宣告救恩
[00:07:31.960 --> 00:07:36.920]  神強調是救贖主
[00:07:36.920 --> 00:07:40.440]  是有救贖的英雄在當中
[00:07:40.440 --> 00:07:43.480]  而且他也要去審判列國
[00:07:43.480 --> 00:07:49.360]  就是擄去他們的亞述和巴比倫
[00:07:49.360 --> 00:07:51.480]  而且在這個安慰當中
[00:07:51.480 --> 00:07:53.120]  也有一件事情
[00:07:53.120 --> 00:07:55.880]  就是要去成就新的事
[00:07:55.880 --> 00:08:02.600]  神的子民必定會歸回到原來的地方
[00:08:02.600 --> 00:08:06.040]  在《耳塞書》49章22節這裡說
[00:08:06.040 --> 00:08:07.280]  主耶和華如此說
[00:08:07.280 --> 00:08:09.080]  「我必向列國舉手
[00:08:09.080 --> 00:08:11.080]  向萬民樹立大旗
[00:08:11.080 --> 00:08:14.480]  他們必將你的眾子懷中抱來
[00:08:14.480 --> 00:08:18.280]  將你的眾女肩上共來」
[00:08:18.280 --> 00:08:21.400]  其實這裡也在說
[00:08:21.400 --> 00:08:30.360]  他們必定會經歷在巴比倫裡面被釋放
[00:08:30.360 --> 00:08:38.200]  但也在這個將要面對這麼艱難的情況裡面
[00:08:38.200 --> 00:08:40.280]  我們今天分享的段落
[00:08:40.280 --> 00:08:42.120]  就在第二部分
[00:08:42.120 --> 00:08:45.400]  就是神安慰的訊息當中
[00:08:45.400 --> 00:08:49.200]  今天說的《耳塞書》43章14到21節
[00:08:49.200 --> 00:08:51.800]  其實這裡就是我們要去看
[00:08:51.800 --> 00:08:55.000]  究竟神怎樣去安慰
[00:08:55.000 --> 00:08:59.960]  或者是怎樣去讓一群在困境
[00:08:59.960 --> 00:09:02.760]  在艱難的日子當中的人
[00:09:02.760 --> 00:09:05.600]  經歷神這一份的安慰
[00:09:05.600 --> 00:09:09.200]  在當中也讓我們知道
[00:09:09.200 --> 00:09:14.920]  其實我們同樣地可以經歷這一份的安慰
[00:09:14.920 --> 00:09:16.800]  我們一起去讀這一段經文
[00:09:16.800 --> 00:09:21.200]  《耳塞書》43章14到21節
[00:09:22.200 --> 00:09:23.200]  耶和華
[00:09:23.200 --> 00:09:25.200]  彼得伯爵基
[00:09:25.200 --> 00:09:28.200]  以信仰神聖之旨
[00:09:28.200 --> 00:09:30.200]  願以彼得伯爵基
[00:09:30.200 --> 00:09:33.200]  同一道德德華人同
[00:09:33.200 --> 00:09:36.200]  以信仰神聖之旨
[00:09:36.200 --> 00:09:38.200]  願以彼得伯爵基
[00:09:38.200 --> 00:09:40.200]  同一道德德華人同
[00:09:40.200 --> 00:09:43.200]  以信仰神聖之旨
[00:09:43.200 --> 00:09:45.200]  願以彼得伯爵基
[00:09:45.200 --> 00:09:47.200]  同一道德德華人同
[00:09:47.200 --> 00:09:50.200]  以信仰神聖之旨
[00:09:50.200 --> 00:09:52.200]  願以彼得伯爵基
[00:09:52.200 --> 00:09:54.200]  同一道德德華人同
[00:09:54.200 --> 00:09:57.200]  以信仰神聖之旨
[00:09:57.200 --> 00:09:59.200]  願以彼得伯爵基
[00:09:59.200 --> 00:10:01.200]  同一道德德華人同
[00:10:01.200 --> 00:10:04.200]  以信仰神聖之旨
[00:10:04.200 --> 00:10:06.200]  願以彼得伯爵基
[00:10:06.200 --> 00:10:08.200]  同一道德德華人同
[00:10:08.200 --> 00:10:11.200]  以信仰神聖之旨
[00:10:11.200 --> 00:10:13.200]  願以彼得伯爵基
[00:10:13.200 --> 00:10:15.200]  同一道德德華人同
[00:10:15.200 --> 00:10:18.200]  以信仰神聖之旨
[00:10:18.200 --> 00:10:20.200]  願以彼得伯爵基
[00:10:20.200 --> 00:10:22.200]  同一道德德華人同
[00:10:22.200 --> 00:10:24.200]  以信仰神聖之旨
[00:10:24.200 --> 00:10:26.200]  願以彼得伯爵基
[00:10:26.200 --> 00:10:28.200]  同一道德德華人同
[00:10:28.200 --> 00:10:30.200]  以信仰神聖之旨
[00:10:30.200 --> 00:10:32.200]  願以彼得伯爵基
[00:10:32.200 --> 00:10:34.200]  同一道德德華人同
[00:10:34.200 --> 00:10:36.200]  以信仰神聖之旨
[00:10:36.200 --> 00:10:38.200]  願以彼得伯爵基
[00:10:38.200 --> 00:10:40.200]  同一道德德華人同
[00:10:40.200 --> 00:10:42.200]  以信仰神聖之旨
[00:10:42.200 --> 00:10:44.200]  願以彼得伯爵基
[00:10:44.200 --> 00:10:46.200]  同一道德德華人同
[00:10:46.200 --> 00:10:48.200]  以信仰神聖之旨
[00:10:48.200 --> 00:10:50.200]  願以彼得伯爵基
[00:10:50.200 --> 00:10:52.200]  同一道德德華人同
[00:10:52.200 --> 00:10:54.200]  以信仰神聖之旨
[00:10:54.200 --> 00:10:56.200]  願以彼得伯爵基
[00:10:56.200 --> 00:10:58.200]  同一道德德華人同
[00:10:58.200 --> 00:11:00.200]  以信仰神聖之旨
[00:11:00.200 --> 00:11:02.200]  願以彼得伯爵基
[00:11:02.200 --> 00:11:04.200]  同一道德德華人同
[00:11:04.200 --> 00:11:06.200]  以信仰神聖之旨
[00:11:06.200 --> 00:11:08.200]  願以彼得伯爵基
[00:11:08.200 --> 00:11:10.200]  同一道德德華人同
[00:11:10.200 --> 00:11:12.200]  以信仰神聖之旨
[00:11:12.200 --> 00:11:14.200]  願以彼得伯爵基
[00:11:14.200 --> 00:11:16.200]  同一道德德華人同
[00:11:16.200 --> 00:11:18.200]  以信仰神聖之旨
[00:11:18.200 --> 00:11:20.200]  願以彼得伯爵基
[00:11:20.200 --> 00:11:22.200]  同一道德德華人同
[00:11:22.200 --> 00:11:24.200]  以信仰神聖之旨
[00:11:24.200 --> 00:11:26.200]  願以彼得伯爵基
[00:11:26.200 --> 00:11:28.200]  同一道德德華人同
[00:11:28.200 --> 00:11:30.200]  以信仰神聖之旨
[00:11:30.200 --> 00:11:32.200]  願以彼得伯爵基
[00:11:32.200 --> 00:11:34.200]  同一道德德華人同
[00:11:34.200 --> 00:11:36.200]  以信仰神聖之旨
[00:11:36.200 --> 00:11:38.200]  願以彼得伯爵基
[00:11:38.200 --> 00:11:40.200]  同一道德德華人同
[00:11:40.200 --> 00:11:42.200]  以信仰神聖之旨
[00:11:42.200 --> 00:11:44.200]  願以彼得伯爵基
[00:11:44.200 --> 00:11:46.200]  一開始其實就是說
[00:11:46.200 --> 00:11:48.200]  我是你的救贖主
[00:11:48.200 --> 00:11:50.200]  然後再說
[00:11:50.200 --> 00:11:52.200]  就是以色列的聖者
[00:11:52.200 --> 00:11:54.200]  然後他就說
[00:11:54.200 --> 00:11:56.200]  就是他的行動
[00:11:56.200 --> 00:11:58.200]  接著去到十五節的時候
[00:11:58.200 --> 00:12:00.200]  他就再說
[00:12:00.200 --> 00:12:02.200]  就是什麼?
[00:12:02.200 --> 00:12:04.200]  重複再說
[00:12:04.200 --> 00:12:06.200]  我是你們的聖者
[00:12:06.200 --> 00:12:08.200]  然後再說
[00:12:08.200 --> 00:12:10.200]  創造以色列的
[00:12:10.200 --> 00:12:12.200]  是你們的君王
[00:12:12.200 --> 00:12:14.200]  一開始的時候
[00:12:14.200 --> 00:12:16.200]  就已經強調了
[00:12:16.200 --> 00:12:18.200]  四重的關係
[00:12:18.200 --> 00:12:20.200]  在這四個關係裡面
[00:12:20.200 --> 00:12:22.200]  也強調了
[00:12:22.200 --> 00:12:24.200]  神自己的性情
[00:12:24.200 --> 00:12:26.200]  是一個怎樣的神
[00:12:26.200 --> 00:12:28.200]  我們去看一看
[00:12:28.200 --> 00:12:30.200]  每一樣
[00:12:30.200 --> 00:12:32.200]  他這樣描述他自己的時候
[00:12:32.200 --> 00:12:34.200]  其實代表什麼呢?
[00:12:34.200 --> 00:12:36.200]  第一樣救贖主
[00:12:36.200 --> 00:12:38.200]  救贖主
[00:12:38.200 --> 00:12:40.200]  救贖主在原文裡面
[00:12:40.200 --> 00:12:42.200]  除了救贖之外
[00:12:42.200 --> 00:12:44.200]  也有關
[00:12:44.200 --> 00:12:46.200]  致近的親屬
[00:12:46.200 --> 00:12:48.200]  其實當神去說
[00:12:48.200 --> 00:12:50.200]  你是救贖主的時候
[00:12:50.200 --> 00:12:52.200]  其實不是純粹
[00:12:52.200 --> 00:12:54.200]  我來救你
[00:12:54.200 --> 00:12:56.200]  這樣的情況
[00:12:56.200 --> 00:12:58.200]  而是
[00:12:58.200 --> 00:13:00.200]  跟你很親近
[00:13:00.200 --> 00:13:02.200]  很親密
[00:13:02.200 --> 00:13:04.200]  致近的親屬
[00:13:04.200 --> 00:13:06.200]  所以其實
[00:13:06.200 --> 00:13:08.200]  表明了一樣事情
[00:13:08.200 --> 00:13:10.200]  也是因為這種這麼親近的關係
[00:13:10.200 --> 00:13:12.200]  當祂說
[00:13:12.200 --> 00:13:14.200]  我是你救贖主的時候
[00:13:14.200 --> 00:13:16.200]  其實就代表什麼呢?
[00:13:16.200 --> 00:13:18.200]  我必定會去
[00:13:18.200 --> 00:13:20.200]  肩擔這個責任
[00:13:20.200 --> 00:13:22.200]  寄到去救贖你
[00:13:22.200 --> 00:13:26.200]  所以在這裡
[00:13:26.200 --> 00:13:28.200]  當祂去跟一群以色列民說
[00:13:28.200 --> 00:13:30.200]  其實我是
[00:13:30.200 --> 00:13:32.200]  這個救贖主的時候
[00:13:32.200 --> 00:13:34.200]  其實不單止
[00:13:34.200 --> 00:13:36.200]  是在說救贖的行動
[00:13:36.200 --> 00:13:38.200]  更加是在說
[00:13:38.200 --> 00:13:40.200]  祂必然會去
[00:13:40.200 --> 00:13:42.200]  有這個行動
[00:13:42.200 --> 00:13:44.200]  在救贖之後
[00:13:44.200 --> 00:13:46.200]  祂這樣去說
[00:13:46.200 --> 00:13:48.200]  以色列的聖者
[00:13:48.200 --> 00:13:50.200]  聖者
[00:13:50.200 --> 00:13:52.200]  這個聖
[00:13:52.200 --> 00:13:54.200]  其實也是在說聖潔
[00:13:54.200 --> 00:13:56.200]  在聖潔裡面
[00:13:56.200 --> 00:13:58.200]  這裡神兩次去強調
[00:13:58.200 --> 00:14:00.200]  自己是聖者
[00:14:00.200 --> 00:14:02.200]  在這裡聖潔
[00:14:02.200 --> 00:14:04.200]  其實在這裡要去提醒
[00:14:04.200 --> 00:14:06.200]  這個神的子民是什麼事情呢?
[00:14:06.200 --> 00:14:08.200]  就是在這個救贖的裡面
[00:14:08.200 --> 00:14:10.200]  他經歷這個救贖
[00:14:10.200 --> 00:14:12.200]  他們在最艱難
[00:14:12.200 --> 00:14:14.200]  被擄的日子當中
[00:14:14.200 --> 00:14:16.200]  救回來的時候
[00:14:16.200 --> 00:14:18.200]  其實不是純粹
[00:14:18.200 --> 00:14:20.200]  就這樣脫離了這個困境
[00:14:20.200 --> 00:14:22.200]  更重要的是什麼事情呢?
[00:14:22.200 --> 00:14:24.200]  更重要
[00:14:24.200 --> 00:14:26.200]  其實就是他們要重新
[00:14:26.200 --> 00:14:28.200]  去過這個聖潔的生活
[00:14:28.200 --> 00:14:32.200]  在利美記十九章
[00:14:32.200 --> 00:14:34.200]  二節這裡這樣去說
[00:14:34.200 --> 00:14:36.200]  你們要聖潔
[00:14:36.200 --> 00:14:38.200]  因為我耶和華你們的神是聖潔的
[00:14:38.200 --> 00:14:40.200]  不知道大家有沒有這樣去想呢?
[00:14:40.200 --> 00:14:42.200]  當我們說
[00:14:42.200 --> 00:14:44.200]  我們去相信
[00:14:44.200 --> 00:14:46.200]  我們的上帝的時候
[00:14:46.200 --> 00:14:48.200]  你認識祂是一個聖潔的主嗎?
[00:14:48.200 --> 00:14:50.200]  你認識祂
[00:14:50.200 --> 00:14:52.200]  其實祂是一個聖潔的主的時候
[00:14:52.200 --> 00:14:54.200]  也都期望我們
[00:14:54.200 --> 00:14:56.200]  過聖潔的生活
[00:14:56.200 --> 00:14:58.200]  而這個在說
[00:14:58.200 --> 00:15:00.200]  過聖潔的生活
[00:15:00.200 --> 00:15:02.200]  其實是在世俗裡面
[00:15:02.200 --> 00:15:04.200]  分別出來的一個生活
[00:15:04.200 --> 00:15:06.200]  其實是一個我們和這個世界
[00:15:06.200 --> 00:15:08.200]  這個世代的生活
[00:15:08.200 --> 00:15:10.200]  是截然不同
[00:15:10.200 --> 00:15:12.200]  我們過的
[00:15:12.200 --> 00:15:14.200]  可能有些人會覺得
[00:15:14.200 --> 00:15:16.200]  你們這麼老套
[00:15:16.200 --> 00:15:18.200]  可能會說
[00:15:18.200 --> 00:15:20.200]  你們有時候這麼落後
[00:15:20.200 --> 00:15:22.200]  但是
[00:15:22.200 --> 00:15:24.200]  其實我們是一個
[00:15:24.200 --> 00:15:26.200]  分別為性的族群的時候
[00:15:26.200 --> 00:15:28.200]  其實我們自然
[00:15:28.200 --> 00:15:30.200]  就是有我們自己的
[00:15:30.200 --> 00:15:32.200]  生活模式
[00:15:32.200 --> 00:15:34.200]  是不是?
[00:15:34.200 --> 00:15:36.200]  而我們這個生活模式
[00:15:36.200 --> 00:15:38.200]  就是一個聖潔的生活
[00:15:38.200 --> 00:15:40.200]  為什麼?
[00:15:40.200 --> 00:15:42.200]  因為我們的上帝是一個聖潔的上帝
[00:15:42.200 --> 00:15:44.200]  我們的生活
[00:15:44.200 --> 00:15:46.200]  是按照
[00:15:46.200 --> 00:15:48.200]  聖經的教導裡面
[00:15:48.200 --> 00:15:50.200]  如何去過
[00:15:50.200 --> 00:15:52.200]  這個聖潔的生活
[00:15:52.200 --> 00:15:54.200]  尊我們所信的
[00:15:54.200 --> 00:15:56.200]  神為大
[00:15:56.200 --> 00:15:58.200]  讓祂成為我們生命的主
[00:15:58.200 --> 00:16:00.200]  我們願意去
[00:16:00.200 --> 00:16:02.200]  遵行神的教導
[00:16:02.200 --> 00:16:04.200]  祂的吩咐
[00:16:04.200 --> 00:16:06.200]  有些人會覺得
[00:16:06.200 --> 00:16:08.200]  為什麼這麼多規條?
[00:16:08.200 --> 00:16:10.200]  但我想說,這就是我們的生活模式
[00:16:10.200 --> 00:16:12.200]  不是一個規條
[00:16:12.200 --> 00:16:14.200]  而是我們選擇
[00:16:14.200 --> 00:16:16.200]  這樣去生活
[00:16:16.200 --> 00:16:18.200]  所以當這裡去強調
[00:16:18.200 --> 00:16:20.200]  兩次去說聖者的時候
[00:16:20.200 --> 00:16:22.200]  其實這裡就是在說
[00:16:22.200 --> 00:16:24.200]  一個不再一樣的
[00:16:24.200 --> 00:16:26.200]  生活的模式
[00:16:26.200 --> 00:16:30.200]  再下去的時候再說
[00:16:30.200 --> 00:16:32.200]  祂是哪一個的
[00:16:32.200 --> 00:16:34.200]  創造主?
[00:16:34.200 --> 00:16:36.200]  是以色列的創造主
[00:16:36.200 --> 00:16:38.200]  當說創造的時候
[00:16:38.200 --> 00:16:40.200]  你第一樣想起的是什麼?
[00:16:40.200 --> 00:16:42.200]  創世紀
[00:16:42.200 --> 00:16:44.200]  創世紀的時候
[00:16:44.200 --> 00:16:46.200]  創世的時候
[00:16:46.200 --> 00:16:48.200]  神如何從沒有到有
[00:16:48.200 --> 00:16:50.200]  去創造這個世界
[00:16:50.200 --> 00:16:52.200]  沒錯,創造主在這裡
[00:16:52.200 --> 00:16:54.200]  其實也是在說
[00:16:54.200 --> 00:16:56.200]  祂從沒有到有
[00:16:56.200 --> 00:16:58.200]  這個能力
[00:16:58.200 --> 00:17:00.200]  但在這裡
[00:17:00.200 --> 00:17:02.200]  更強調一樣事情
[00:17:02.200 --> 00:17:04.200]  就是以色列民
[00:17:04.200 --> 00:17:06.200]  是祂親手所做的
[00:17:06.200 --> 00:17:08.200]  是祂所揀選的
[00:17:08.200 --> 00:17:10.200]  是屬於祂的
[00:17:10.200 --> 00:17:12.200]  是屬於神的子民
[00:17:12.200 --> 00:17:14.200]  我們要記住一件事
[00:17:14.200 --> 00:17:16.200]  就是
[00:17:16.200 --> 00:17:18.200]  為什麼祂說這些聖情的時候
[00:17:18.200 --> 00:17:20.200]  是成為祂的安慰
[00:17:20.200 --> 00:17:22.200]  因為
[00:17:22.200 --> 00:17:24.200]  他們現在的境況是怎麼樣的
[00:17:24.200 --> 00:17:26.200]  或者將要面對的境況是怎麼樣的
[00:17:26.200 --> 00:17:28.200]  被擄離開他們原本的地方
[00:17:28.200 --> 00:17:30.200]  去到一個他們
[00:17:30.200 --> 00:17:32.200]  沒辦法自主的地方的時候
[00:17:32.200 --> 00:17:34.200]  其實
[00:17:34.200 --> 00:17:36.200]  他們會不會覺得自己
[00:17:36.200 --> 00:17:38.200]  已經不再屬於神
[00:17:38.200 --> 00:17:40.200]  其實有時候是會動搖的
[00:17:40.200 --> 00:17:42.200]  其實有時候我們
[00:17:42.200 --> 00:17:44.200]  面對我們的困難的時候
[00:17:44.200 --> 00:17:46.200]  有時候我們是不是也會有動搖
[00:17:46.200 --> 00:17:48.200]  神的名
[00:17:48.200 --> 00:17:50.200]  就是讓我們在當中
[00:17:50.200 --> 00:17:52.200]  去得安慰
[00:17:52.200 --> 00:17:54.200]  在這裡再次去強調
[00:17:54.200 --> 00:17:56.200]  創造主
[00:17:56.200 --> 00:17:58.200]  其實也是在說這件事情
[00:17:58.200 --> 00:18:00.200]  我是創造你的
[00:18:00.200 --> 00:18:02.200]  你是屬於我的
[00:18:02.200 --> 00:18:04.200]  我怎麼會不看顧你
[00:18:04.200 --> 00:18:06.200]  我怎麼會不去拯救你
[00:18:06.200 --> 00:18:10.200]  更重要的還有一件事情就是
[00:18:10.200 --> 00:18:12.200]  創造主另外一件事情
[00:18:12.200 --> 00:18:14.200]  那個本質是什麼
[00:18:14.200 --> 00:18:16.200]  從沒有到有
[00:18:16.200 --> 00:18:18.200]  從沒有到有
[00:18:18.200 --> 00:18:20.200]  我不知道大家有沒有試過
[00:18:20.200 --> 00:18:22.200]  去做一些
[00:18:22.200 --> 00:18:24.200]  創造性的事情
[00:18:24.200 --> 00:18:26.200]  藝術有時候是創造性的
[00:18:26.200 --> 00:18:28.200]  作曲或者是畫畫
[00:18:28.200 --> 00:18:30.200]  或者是不同的東西的時候
[00:18:30.200 --> 00:18:32.200]  其實我們的創造力
[00:18:32.200 --> 00:18:34.200]  其實我們按著神的形象去做
[00:18:34.200 --> 00:18:36.200]  為什麼我們會有創造力
[00:18:36.200 --> 00:18:38.200]  其實也是因為上帝有
[00:18:38.200 --> 00:18:40.200]  這個創造力在當中
[00:18:40.200 --> 00:18:42.200]  但是在這裡
[00:18:42.200 --> 00:18:44.200]  其實還要再說一件事情
[00:18:44.200 --> 00:18:46.200]  就是當
[00:18:46.200 --> 00:18:48.200]  人或者大家
[00:18:48.200 --> 00:18:50.200]  在這個困局
[00:18:50.200 --> 00:18:52.200]  裡面的時候
[00:18:52.200 --> 00:18:54.200]  他就是有這一份
[00:18:54.200 --> 00:18:56.200]  從沒有到有去解決
[00:18:56.200 --> 00:18:58.200]  或者是從這個困局中
[00:18:58.200 --> 00:19:00.200]  拯救出來
[00:19:00.200 --> 00:19:02.200]  而這個從沒有到有
[00:19:02.200 --> 00:19:04.200]  這個拯救
[00:19:04.200 --> 00:19:06.200]  是我們無法想像
[00:19:06.200 --> 00:19:08.200]  正如上帝
[00:19:08.200 --> 00:19:10.200]  從沒有到有去
[00:19:10.200 --> 00:19:12.200]  創造這個世界一樣
[00:19:12.200 --> 00:19:14.200]  我們現在在自身其中
[00:19:14.200 --> 00:19:16.200]  我們會明白
[00:19:16.200 --> 00:19:18.200]  但是你想像一下
[00:19:18.200 --> 00:19:20.200]  從沒有到有
