
[00:00:00.000 --> 00:00:02.440]  現在到講道的時候
[00:04:51.320 --> 00:04:53.680]  而是體會人的意思
[00:04:53.680 --> 00:04:56.760]  於是他叫眾人和門徒來
[00:04:56.760 --> 00:04:58.200]  對他們說
[00:04:58.200 --> 00:05:00.320]  若有人要跟從我
[00:05:00.320 --> 00:05:01.840]  就當捨己
[00:05:01.840 --> 00:05:05.160]  背起自己的十字架來跟從我
[00:05:05.640 --> 00:05:08.920]  因為凡要救自己生命的
[00:05:08.920 --> 00:05:10.640]  必喪失生命
[00:05:10.640 --> 00:05:13.680]  凡為我和福音喪失生命的
[00:05:13.680 --> 00:05:15.640]  必救自己的生命
[00:05:15.640 --> 00:05:18.200]  人就是賺得全世界
[00:05:18.200 --> 00:05:20.240]  賠償自己的生命
[00:05:20.240 --> 00:05:22.160]  有什麼益處呢?
[00:05:22.160 --> 00:05:25.480]  人還能拿什麼換生命呢?
[00:05:25.480 --> 00:05:28.320]  凡在這淫亂罪惡的世代
[00:05:28.320 --> 00:05:31.640]  把我和我的道當作可恥
[00:05:31.640 --> 00:05:34.240]  人子在他的榮耀裡
[00:05:34.240 --> 00:05:37.400]  與眾天使一同來臨的時候
[00:05:37.400 --> 00:05:40.320]  也要把那人當作可恥
[00:05:40.320 --> 00:05:42.080]  讓我們一起祈禱
[00:05:42.080 --> 00:05:43.440]  主,讓我們
[00:05:43.440 --> 00:05:46.080]  多謝祢幫我們在剛才的敬拜裡
[00:05:46.080 --> 00:05:47.680]  能夠享受祢的同在
[00:05:47.680 --> 00:05:49.160]  讓我們藉著經文
[00:05:49.160 --> 00:05:51.440]  同樣地去享受祢的同在
[00:05:51.440 --> 00:05:54.040]  並且讓我們享受在祢的教導裡
[00:05:54.040 --> 00:05:56.040]  從而有力地走出來
[00:05:56.040 --> 00:05:58.040]  禱告奉主耶穌,都名此其口
[00:05:58.040 --> 00:05:58.800]  阿們
[00:05:58.800 --> 00:06:00.600]  第一點今天我要分享的
[00:06:00.600 --> 00:06:04.120]  分題叫做神意和己意的分別
[00:06:04.120 --> 00:06:09.560]  第一點的分題會在第31至33節
[00:06:09.560 --> 00:06:10.760]  經文的開始是這樣的
[00:06:10.760 --> 00:06:13.520]  它說:從此他教導他們
[00:06:13.520 --> 00:06:17.480]  如果從此他和他們提出這句話
[00:06:17.480 --> 00:06:18.680]  不是耶穌和門徒
[00:06:18.680 --> 00:06:19.880]  我們就知道一件事
[00:06:19.880 --> 00:06:23.720]  知道這段段落應該是緊接著上一段段落
[00:06:23.720 --> 00:06:25.920]  否則它就會說
[00:06:25.920 --> 00:06:27.000]  耶穌和門徒
[00:06:27.000 --> 00:06:29.000]  即是他和他這個第三者
[00:06:29.000 --> 00:06:31.040]  其實是黏著上一段
[00:06:31.040 --> 00:06:32.360]  上一段說的是什麼呢?
[00:06:32.360 --> 00:06:35.680]  就是在第27至30節的事情
[00:06:35.680 --> 00:06:37.680]  在第27至30節
[00:06:37.680 --> 00:06:42.240]  耶穌主動和他的門徒討論自己的身份
[00:06:42.240 --> 00:06:43.520]  耶穌問門徒
[00:06:43.520 --> 00:06:45.120]  「別人說我是誰?」
[00:06:45.120 --> 00:06:45.920]  門徒回答
[00:06:45.920 --> 00:06:49.080]  「我是施西約翰,是伊利亞,是先知中的一個」
[00:06:49.080 --> 00:06:50.120]  耶穌又問他們
[00:06:50.120 --> 00:06:52.560]  「那麼你們覺得我是誰?」
[00:06:52.560 --> 00:06:55.440]  「在這裡我想你留意一下彼得」
[00:06:55.440 --> 00:06:56.640]  彼得回答
[00:06:56.640 --> 00:06:59.800]  「你是基督」
[00:06:59.800 --> 00:07:01.440]  「我要你留意彼得是什麼?」
[00:07:01.440 --> 00:07:04.320]  彼得代表著一眾門徒回答耶穌
[00:07:04.320 --> 00:07:07.200]  而這個答案似乎也是耶穌所肯定的
[00:07:07.200 --> 00:07:08.000]  認同的
[00:07:08.000 --> 00:07:09.240]  在其他的方式書中
[00:07:09.240 --> 00:07:10.720]  甚至耶穌稱讚他
[00:07:10.720 --> 00:07:14.240]  「你是神啟示你才能說出這麼厲害的答案」
[00:07:14.240 --> 00:07:15.880]  即是他答對了問題
[00:07:15.880 --> 00:07:19.800]  所以這一刻彼得的心情應該是很自滿
[00:07:19.800 --> 00:07:21.280]  很驕傲、很開心
[00:07:21.280 --> 00:07:24.200]  不過回到今天的段落時
[00:07:24.200 --> 00:07:25.160]  我們又會看到
[00:07:25.160 --> 00:07:27.160]  待會我們會再次看到彼得
[00:07:27.160 --> 00:07:29.040]  他會怎樣呢?
[00:07:29.040 --> 00:07:30.680]  回到今天的段落
[00:07:30.680 --> 00:07:31.760]  31節
[00:07:31.760 --> 00:07:35.040]  「從此耶穌就教導門徒了」
[00:07:35.040 --> 00:07:38.040]  在這裡我看到「教導」這個字
[00:07:38.040 --> 00:07:39.920]  為我帶來一些好奇
[00:07:39.920 --> 00:07:40.840]  為什麼呢?
[00:07:40.840 --> 00:07:42.520]  好奇的因是什麼呢?
[00:07:42.520 --> 00:07:43.480]  好奇的因是
[00:07:43.480 --> 00:07:46.600]  通常我們打開聖經來看
[00:07:46.600 --> 00:07:48.320]  無學本也好
[00:07:48.320 --> 00:07:50.120]  其他新譯本也好
[00:07:50.120 --> 00:07:52.880]  不同的版本都會為這一段的段落
[00:07:52.880 --> 00:08:00.680]  叫做「耶穌第一次預言受苦和復活」
[00:08:00.680 --> 00:08:03.240]  題目大概是這樣
[00:08:03.240 --> 00:08:05.480]  而且從這句句子來看
[00:08:05.480 --> 00:08:08.040]  31節的內容來看
[00:08:08.040 --> 00:08:10.520]  其實似乎也是一個預言
[00:08:10.520 --> 00:08:11.920]  人只要受苦
[00:08:11.920 --> 00:08:13.120]  要被戲絕
[00:08:13.120 --> 00:08:13.960]  要被殺
[00:08:13.960 --> 00:08:15.000]  要復活
[00:08:15.000 --> 00:08:16.280]  無論如何怎麼看
[00:08:16.280 --> 00:08:18.120]  都似乎是預言
[00:08:18.120 --> 00:08:19.880]  或者啟示著
[00:08:19.880 --> 00:08:23.240]  耶穌將要被釘十字架這件事
[00:08:23.240 --> 00:08:25.200]  我看到「教導」就覺得奇怪
[00:08:25.200 --> 00:08:25.960]  我就會問
[00:08:25.960 --> 00:08:27.680]  為什麼這裡不是說
[00:08:27.680 --> 00:08:29.920]  祂預言給他們聽
[00:08:29.920 --> 00:08:30.680]  或者說
[00:08:30.680 --> 00:08:32.480]  耶穌向他們啟示說
[00:08:32.480 --> 00:08:34.360]  因為如果是說未來的事
[00:08:34.360 --> 00:08:35.440]  應該是這樣說
[00:08:35.440 --> 00:08:37.880]  祂預言或啟示說
[00:08:37.880 --> 00:08:40.440]  但這裡說是教訓
[00:08:40.440 --> 00:08:41.600]  我就想
[00:08:41.600 --> 00:08:43.800]  聖經不可能錯的
[00:08:43.800 --> 00:08:45.960]  於是我就再仔細去看
[00:08:45.960 --> 00:08:47.160]  我又明白
[00:08:47.160 --> 00:08:49.960]  為什麼這裡會用「教導」這個字
[00:08:49.960 --> 00:08:51.040]  「教導」在哪裡呢?
[00:08:51.040 --> 00:08:54.040]  「教導」原來在於「必須」這個字
[00:08:54.040 --> 00:08:57.840]  耶穌不單止要說出
[00:08:57.840 --> 00:08:59.800]  天父在祂身上的計劃
[00:08:59.800 --> 00:09:01.040]  就是釘十字架
[00:09:01.040 --> 00:09:02.360]  祂更加教導門徒
[00:09:02.360 --> 00:09:04.360]  祂教導門徒的東西就是
[00:09:04.360 --> 00:09:08.120]  必須讓父的計劃能夠實踐
[00:09:08.120 --> 00:09:09.480]  祂教導門徒是
[00:09:09.480 --> 00:09:10.960]  喂 我將會做這些事
[00:09:10.960 --> 00:09:13.880]  我們一起讓祂實踐出來
[00:09:13.880 --> 00:09:15.080]  耶穌是教導門徒
[00:09:15.080 --> 00:09:17.640]  要讓神的計劃實踐出來
[00:09:17.640 --> 00:09:19.640]  就好像這樣
[00:09:19.640 --> 00:09:22.560]  好像你接了一場戲要拍
[00:09:22.560 --> 00:09:25.240]  男主角就拿了劇本出來
[00:09:25.240 --> 00:09:27.320]  叫「喂 開工啦我們」
[00:09:27.320 --> 00:09:28.880]  作為KLAFFER的你
[00:09:28.880 --> 00:09:30.720]  但你看到那個男主角
[00:09:30.720 --> 00:09:33.160]  原來是教主
[00:09:33.160 --> 00:09:34.360]  你就應該想
[00:09:34.360 --> 00:09:36.800]  嘩 他的劇本應該大概都是那些
[00:09:36.800 --> 00:09:40.040]  青春可愛陽光的戲
[00:09:40.040 --> 00:09:43.720]  有陽光 有笑容 有腹肌
[00:09:43.720 --> 00:09:46.120]  就想在他旁邊的這齣戲
[00:09:46.120 --> 00:09:47.520]  怎樣都可以發揮一下
[00:09:47.520 --> 00:09:49.520]  怎樣都會紅一下
[00:09:49.520 --> 00:09:52.480]  誰知道這個男主角拿劇本出來的時候
[00:09:52.480 --> 00:09:53.960]  你一打開劇本
[00:09:53.960 --> 00:09:56.360]  原來發覺是一個低成本的
[00:09:56.360 --> 00:09:59.120]  受難曲 複音電影
[00:09:59.120 --> 00:10:01.360]  裡面只有黑暗
[00:10:01.360 --> 00:10:03.920]  男主角口腫面腫 看不到樣子
[00:10:03.920 --> 00:10:06.360]  還有沒有腹肌 只有骨頭
[00:10:06.360 --> 00:10:09.480]  而你的角色只不過是旁邊的嘍囉在哭
[00:10:09.480 --> 00:10:11.640]  整齣戲都看不到樣子
[00:10:11.640 --> 00:10:13.920]  這個時候主角就叫大家
[00:10:13.920 --> 00:10:17.440]  「接了這齣戲 我們就要拍了它啦」
[00:10:17.440 --> 00:10:19.640]  大概耶穌就是在教導這件事
[00:10:19.640 --> 00:10:21.280]  「做了它啦」
[00:10:21.280 --> 00:10:22.760]  不過顯然的是
[00:10:22.760 --> 00:10:24.240]  彼得一看到劇本
[00:10:24.240 --> 00:10:27.560]  馬上想跳船 不想拍
[00:10:27.560 --> 00:10:30.080]  後面的經文 《沙爾哲》這樣說
[00:10:30.080 --> 00:10:32.480]  它就說 彼得立即就回應了
[00:10:32.480 --> 00:10:35.240]  就拉住他 擲地他
[00:10:35.240 --> 00:10:38.840]  接著耶穌和彼得的互動是這樣的
[00:10:38.840 --> 00:10:42.680]  原來「明白地」這個字
[00:10:42.680 --> 00:10:45.800]  是有「公開地」這個意思
[00:10:45.800 --> 00:10:48.920]  拉住他 就是拉到一旁
[00:10:48.920 --> 00:10:50.400]  如果我們看這個故事的時候
[00:10:50.400 --> 00:10:51.600]  我就見到
[00:10:51.600 --> 00:10:54.640]  耶穌公開地和這麼多人說話
[00:10:54.640 --> 00:10:55.880]  哇 彼得的反應是
[00:10:55.880 --> 00:10:56.720]  拉到一邊
[00:10:56.720 --> 00:10:58.160]  「你不要說 你不要說」
[00:10:58.160 --> 00:11:00.360]  這樣拉到一邊
[00:11:00.360 --> 00:11:03.280]  耶穌要向眾人去教導
[00:11:03.280 --> 00:11:06.800]  我們要實踐天父給我們的計劃
[00:11:06.800 --> 00:11:10.640]  但彼得卻是拉住他
[00:11:10.640 --> 00:11:12.720]  拉到一邊 阻止他
[00:11:12.720 --> 00:11:14.720]  彼得自己不要跟從神
[00:11:14.720 --> 00:11:16.040]  不要跟從耶穌
[00:11:16.040 --> 00:11:19.160]  他也阻止耶穌跟從天父
[00:11:19.160 --> 00:11:24.040]  甚至他阻止耶穌叫人去跟天父
[00:11:24.040 --> 00:11:25.560]  不過他們的互動是
[00:11:25.560 --> 00:11:26.680]  耶穌沒有退讓
[00:11:26.680 --> 00:11:28.880]  他還是轉過頭來
[00:11:28.880 --> 00:11:31.640]  和這些門徒繼續說
[00:11:31.640 --> 00:11:33.960]  我們又看藍色那邊
[00:11:33.960 --> 00:11:35.200]  他們的互動是怎樣呢?
[00:11:35.200 --> 00:11:37.200]  當彼得責備耶穌
[00:11:37.200 --> 00:11:38.680]  其實他真的罵耶穌
[00:11:38.680 --> 00:11:40.040]  彼得是責備耶穌
[00:11:40.040 --> 00:11:44.560]  同樣 耶穌也用責備去回應他
[00:11:44.560 --> 00:11:45.520]  耶穌這樣說
[00:11:45.520 --> 00:11:47.880]  「撒旦 退到後面去吧」
[00:11:47.880 --> 00:11:50.200]  因為你不體會神的心意
[00:11:50.200 --> 00:11:51.680]  而是體會人的心意
[00:11:51.680 --> 00:11:53.240]  人的意思
[00:11:53.240 --> 00:11:55.200]  耶穌向彼得指出
[00:11:55.200 --> 00:11:57.200]  彼得這個反應 這個選擇
[00:11:57.200 --> 00:11:58.560]  是因為他裡面
[00:11:58.560 --> 00:12:01.040]  只是去感受他自己的心意
[00:12:01.040 --> 00:12:04.120]  只是顧他心中的計劃去走
[00:12:04.120 --> 00:12:08.080]  而這裡 耶穌直斥彼得是撒旦
[00:12:08.080 --> 00:12:10.680]  相信不是彼得鬼上身
[00:12:10.680 --> 00:12:12.000]  應該不是
[00:12:12.000 --> 00:12:15.440]  而是耶穌指出他心中的計劃
[00:12:15.440 --> 00:12:18.880]  和敵黨神工作的魔鬼撒旦一樣
[00:12:18.880 --> 00:12:21.960]  是在阻止神的計劃去進行
[00:12:21.960 --> 00:12:25.560]  阻止神的劇本去繼續走
[00:12:25.560 --> 00:12:28.120]  「撒旦 退到後面去吧」
[00:12:28.120 --> 00:12:29.840]  「退」這個字在原文裡面
[00:12:29.840 --> 00:12:31.040]  其實是一個吩咐的語氣
[00:12:31.040 --> 00:12:33.160]  是一個很重的語氣
[00:12:33.160 --> 00:12:34.440]  耶穌吩咐撒旦
[00:12:34.440 --> 00:12:37.560]  「你退到耶穌的後面吧」
[00:12:37.560 --> 00:12:39.720]  其實就是在吩咐彼得
[00:12:39.720 --> 00:12:42.040]  要把那份體貼人的心意
[00:12:42.040 --> 00:12:43.920]  阻止神的工作的心意
[00:12:43.920 --> 00:12:46.680]  放在神的心意背後
[00:12:46.680 --> 00:12:47.480]  即是什麼呢?
[00:12:47.480 --> 00:12:51.400]  其實人人都有他自己的己意
[00:12:51.400 --> 00:12:53.720]  而這個己意 心裡面的意思
[00:12:53.720 --> 00:12:57.560]  通常都是信服於撒旦的
[00:12:57.560 --> 00:12:59.720]  但是耶穌吩咐撒旦
[00:12:59.720 --> 00:13:01.320]  退到耶穌的後面
[00:13:01.320 --> 00:13:03.000]  「退到後面去吧」
[00:13:03.000 --> 00:13:04.040]  就好像怎樣呢?
[00:13:04.040 --> 00:13:06.160]  其實是吩咐我們去做這件事
[00:13:06.160 --> 00:13:07.760]  我們找這個撒旦出來
[00:13:07.760 --> 00:13:09.240]  然後按個按鈕
[00:13:09.240 --> 00:13:11.360]  把他移到最下層
[00:13:11.360 --> 00:13:12.480]  那會怎樣呢?
[00:13:12.480 --> 00:13:15.240]  那我們就可以照著神的心意去走
[00:13:15.240 --> 00:13:18.120]  用神的計劃優先放他在下層
[00:13:18.120 --> 00:13:19.560]  所以「退到後面去吧」
[00:13:19.560 --> 00:13:22.600]  是叫你心裡面做這件事
[00:13:22.600 --> 00:13:24.040]  今天我第一個分題
[00:13:24.040 --> 00:13:27.160]  叫做「神意與己意的分別」
[00:13:27.160 --> 00:13:29.520]  想分享一個故事
[00:13:29.520 --> 00:13:33.520]  不是故事 是一個姐妹的見證
[00:13:33.520 --> 00:13:36.320]  她也是我們弟兄姐妹
[00:13:36.320 --> 00:13:40.560]  她在標籤要轉時間的過程中
[00:13:40.560 --> 00:13:43.640]  其實她也有一些掙扎和想法
[00:13:43.640 --> 00:13:46.600]  她批准了我分享
[00:13:46.600 --> 00:13:52.400]  她分享其實對於標籤由星期日轉到星期六
[00:13:52.400 --> 00:13:54.240]  其實對她來說也是困難的
[00:13:54.240 --> 00:13:55.400]  也是掙扎的
[00:13:55.400 --> 00:13:56.960]  她說這個打擊是因為什麼呢?
[00:13:56.960 --> 00:13:59.640]  是因為過去星期日崇拜的時候
[00:13:59.640 --> 00:14:00.960]  星期六對於她來說
[00:14:00.960 --> 00:14:02.440]  對她的工作來說
[00:14:02.440 --> 00:14:05.480]  星期日崇拜的時候
[00:14:05.480 --> 00:14:08.160]  星期六她可以全日休息
[00:14:08.160 --> 00:14:10.560]  可以去拍拖 可以去玩
[00:14:10.560 --> 00:14:15.040]  而如果轉了星期六
[00:14:15.040 --> 00:14:16.440]  即是星期日休息
[00:14:16.440 --> 00:14:18.320]  基本上也可以照她玩
[00:14:18.320 --> 00:14:19.840]  不過對她來說就不是了
[00:14:19.840 --> 00:14:22.360]  因為原來星期日如果不用回教會
[00:14:22.360 --> 00:14:23.560]  她也要陪家人
[00:14:23.560 --> 00:14:25.960]  也會沒有私人時間
[00:14:25.960 --> 00:14:29.960]  而且她也說習慣了很不想改
[00:14:29.960 --> 00:14:34.160]  她說過程中聽牧者分享
[00:14:34.160 --> 00:14:35.520]  當聽牧者分享
[00:14:35.520 --> 00:14:37.960]  聽牧者的教導為什麼要轉
[00:14:37.960 --> 00:14:39.240]  轉的原因的時候
[00:14:39.240 --> 00:14:40.720]  她又接受多了
[00:14:40.720 --> 00:14:41.960]  原來牧者說
[00:14:41.960 --> 00:14:44.760]  原來是因為轉星期六的時候
[00:14:44.760 --> 00:14:49.080]  星期日就可以全日有更多空間來做福音的工作
[00:14:49.080 --> 00:14:50.800]  陪家人
[00:14:50.800 --> 00:14:55.120]  陪你和微信的人去玩
[00:14:55.120 --> 00:14:57.680]  可以邀請他們回教會
[00:14:57.680 --> 00:14:59.440]  當明白這個原因的時候
[00:14:59.440 --> 00:15:03.240]  這位姐妹就比較能夠接受了
[00:15:03.240 --> 00:15:04.600]  她接受了
[00:15:04.600 --> 00:15:07.280]  也是要調整很多時間
[00:15:07.280 --> 00:15:08.880]  不過她又再分享一件事
[00:15:08.880 --> 00:15:11.280]  她說一件事是很感恩的
[00:15:11.280 --> 00:15:16.080]  她說在她教會崇拜轉變的時候
[00:15:16.080 --> 00:15:19.200]  她也有和她爸爸分享
[00:15:19.200 --> 00:15:22.760]  她轉崇拜時間這件事情
[00:15:22.760 --> 00:15:24.240]  她出奇的是
[00:15:24.240 --> 00:15:25.760]  其實她爸爸很上心
[00:15:25.760 --> 00:15:26.960]  很記住
[00:15:26.960 --> 00:15:29.240]  她說她平時很少和家人
[00:15:29.240 --> 00:15:31.520]  和爸爸說一些教會的事情
[00:15:31.520 --> 00:15:33.000]  因為爸爸不相信
[00:15:33.000 --> 00:15:34.960]  但是這一次她說的時候
[00:15:34.960 --> 00:15:37.000]  她就發覺爸爸很記得
[00:15:37.000 --> 00:15:39.920]  而且連最後一次星期日崇拜的時候
[00:15:39.920 --> 00:15:40.320]  她也問
[00:15:40.320 --> 00:15:42.520]  「你不是轉時間的嗎?為什麼還回來了?」
[00:15:42.520 --> 00:15:46.600]  這個事情讓這位姐妹覺得很驚訝
[00:15:46.600 --> 00:15:50.560]  原來她的家人一直都很期待
[00:15:50.560 --> 00:15:54.480]  星期日女兒可以陪伴她的家人
[00:15:54.480 --> 00:15:56.560]  而且這位姐妹在星期日
[00:15:56.560 --> 00:16:00.080]  也會多點時間陪伴家人喝茶
[00:16:00.080 --> 00:16:04.240]  似乎她的家人對信仰的好感又更加多
[00:16:04.240 --> 00:16:04.960]  頂姐妹
[00:16:04.960 --> 00:16:06.080]  分享這句見證
[00:16:06.080 --> 00:16:08.280]  很想你也去想一下
[00:16:08.280 --> 00:16:11.640]  你看不看到神的心意在哪裡呢?
[00:16:11.640 --> 00:16:14.200]  人的心意又在哪裡呢?
[00:16:14.200 --> 00:16:16.360]  我相信這位姐妹她看到
[00:16:16.360 --> 00:16:17.880]  然後她找到出來的時候
