
[00:00:00.000 --> 00:00:07.000]  很感恩有機會回來跟弟妹分享神的話語
[00:04:02.000 --> 00:04:04.000]  多處必有饑荒
[00:04:04.000 --> 00:04:07.000]  瘟疫又有可怕的異象
[00:04:07.000 --> 00:04:10.000]  和大神蹟從天上顯現
[00:04:10.000 --> 00:04:13.000]  但這一切的事
[00:04:13.000 --> 00:04:16.000]  有人要下手拿你們
[00:04:16.000 --> 00:04:18.000]  迫害你們
[00:04:18.000 --> 00:04:20.000]  交給會堂
[00:04:20.000 --> 00:04:22.000]  並且關在監獄裡
[00:04:22.000 --> 00:04:24.000]  又為我名的緣故
[00:04:24.000 --> 00:04:28.000]  拉你們到君王面前
[00:04:28.000 --> 00:04:30.000]  但這些事終必成為
[00:04:30.000 --> 00:04:33.000]  你們作見證的機會
[00:04:33.000 --> 00:04:36.000]  所以你們要立定心智
[00:04:36.000 --> 00:04:40.000]  不要隨先考慮怎樣申辯
[00:04:40.000 --> 00:04:45.000]  因為我必賜你們口才和智慧
[00:04:45.000 --> 00:04:48.000]  是你們一切敵人所不敵的
[00:04:48.000 --> 00:04:50.000]  搏不到的
[00:04:50.000 --> 00:04:54.000]  連你們的父母、兄弟、親屬
[00:04:54.000 --> 00:04:57.000]  把你們交給官府
[00:04:57.000 --> 00:05:02.000]  你們中間也將有被他們害死的
[00:05:02.000 --> 00:05:04.000]  你們要為我的命
[00:05:04.000 --> 00:05:06.000]  被眾人憎恨
[00:05:06.000 --> 00:05:11.000]  然而你們連一根頭髮也不會損失
[00:05:11.000 --> 00:05:13.000]  你們憑著堅忍
[00:05:13.000 --> 00:05:16.000]  就必保存性命
[00:05:16.000 --> 00:05:18.000]  多謝頂子牧讀經
[00:05:18.000 --> 00:05:23.000]  這段經文讀完後我們都頗擇心
[00:05:23.000 --> 00:05:25.000]  好像樓房快要倒塌
[00:05:25.000 --> 00:05:27.000]  股票快不行
[00:05:27.000 --> 00:05:28.000]  外面很動亂
[00:05:28.000 --> 00:05:31.000]  最好全時間躲在這裡
[00:05:31.000 --> 00:05:33.000]  外面很動亂
[00:05:33.000 --> 00:05:36.000]  但耶穌在路加福音的
[00:05:36.000 --> 00:05:38.000]  二十一章頭四節
[00:05:38.000 --> 00:05:39.000]  一到四節
[00:05:39.000 --> 00:05:43.000]  祂居然稱讚一個窮寡婦
[00:05:43.000 --> 00:05:46.000]  我們今天經文從第五節開始
[00:05:46.000 --> 00:05:47.000]  前面的四節
[00:05:47.000 --> 00:05:49.000]  耶穌稱讚她
[00:05:49.000 --> 00:05:51.000]  這個窮寡婦
[00:05:51.000 --> 00:05:53.000]  祂說將養生的金錢
[00:05:53.000 --> 00:05:55.000]  即是兩個小文錢
[00:05:55.000 --> 00:05:58.000]  投在聖殿的庫房裡
[00:05:58.000 --> 00:05:59.000]  耶穌就稱讚她
[00:05:59.000 --> 00:06:01.000]  錢不是多
[00:06:01.000 --> 00:06:05.000]  只有兩個大餅左右
[00:06:05.000 --> 00:06:07.000]  作為寡婦已經辛苦了
[00:06:07.000 --> 00:06:10.000]  還要窮那種
[00:06:10.000 --> 00:06:13.000]  但是她都願意將她養生的錢
[00:06:13.000 --> 00:06:17.000]  奉獻在聖殿裡的庫房
[00:06:17.000 --> 00:06:19.000]  這個行為
[00:06:19.000 --> 00:06:20.000]  這個做法
[00:06:20.000 --> 00:06:22.000]  讓我們看到
[00:06:22.000 --> 00:06:26.000]  雖然在一個困難缺乏的人生裡
[00:06:26.000 --> 00:06:28.000]  其實是不會影響我們
[00:06:28.000 --> 00:06:32.000]  一個樂意為主擺上的心
[00:06:32.000 --> 00:06:35.000]  同不同意嗎?
[00:06:35.000 --> 00:06:37.000]  在今天第一個題目
[00:06:37.000 --> 00:06:38.000]  跟大家說的是
[00:06:38.000 --> 00:06:41.000]  困境難捱的人生
[00:06:41.000 --> 00:06:43.000]  我們要面對現實
[00:06:43.000 --> 00:06:45.000]  不要自己哄自己
[00:06:45.000 --> 00:06:47.000]  不要做鴕鳥政策
[00:06:47.000 --> 00:06:49.000]  我們要睜大雙眼
[00:06:49.000 --> 00:06:51.000]  看看人生是怎樣
[00:06:51.000 --> 00:06:52.000]  在今天的經文說到
[00:06:52.000 --> 00:06:56.000]  耶穌有提及世界末日之前
[00:06:56.000 --> 00:06:58.000]  剛才讀的經文說
[00:06:58.000 --> 00:07:01.000]  人要面對多種的苦難
[00:07:01.000 --> 00:07:02.000]  在第五節說
[00:07:02.000 --> 00:07:05.000]  有人談論到聖殿是用美石
[00:07:05.000 --> 00:07:07.000]  和供物裝飾的
[00:07:07.000 --> 00:07:10.000]  美石即是上乘的材料
[00:07:10.000 --> 00:07:13.000]  用一些好的材料來製造
[00:07:13.000 --> 00:07:15.000]  你們所看見的一切
[00:07:15.000 --> 00:07:16.000]  日子將到
[00:07:16.000 --> 00:07:17.000]  沒有一塊石頭
[00:07:17.000 --> 00:07:19.000]  會留在另一塊石頭上
[00:07:19.000 --> 00:07:22.000]  而不被拆毀的
[00:07:22.000 --> 00:07:25.000]  即是聖殿會散掉
[00:07:25.000 --> 00:07:26.000]  你想想
[00:07:26.000 --> 00:07:27.000]  聖殿散了
[00:07:27.000 --> 00:07:31.000]  在第六節即是失去了聖殿
[00:07:31.000 --> 00:07:36.000]  失去聖殿有什麼衝擊呢?
[00:07:36.000 --> 00:07:37.000]  在今天第五第六節說到
[00:07:37.000 --> 00:07:39.000]  這個聖殿是猶太人
[00:07:39.000 --> 00:07:43.000]  從巴比倫回歸故土所建造
[00:07:43.000 --> 00:07:47.000]  這是在主前516年的時候完成了
[00:07:47.000 --> 00:07:48.000]  其後
[00:07:48.000 --> 00:07:50.000]  聖殿在主前20年
[00:07:50.000 --> 00:07:53.000]  至到主後64年的期間
[00:07:53.000 --> 00:07:56.000]  再次的修葺
[00:07:56.000 --> 00:07:59.000]  令它輝煌華麗
[00:07:59.000 --> 00:08:01.000]  但在主後70年
[00:08:01.000 --> 00:08:03.000]  畢竟羅馬人
[00:08:03.000 --> 00:08:06.000]  在提多將軍領導之下
[00:08:06.000 --> 00:08:10.000]  徹底破壞了耶路撒冷
[00:08:10.000 --> 00:08:13.000]  和聖殿的建築物
[00:08:13.000 --> 00:08:16.000]  全城變成廢墟
[00:08:16.000 --> 00:08:17.000]  這個景象
[00:08:17.000 --> 00:08:19.000]  你閉上眼想想
[00:08:19.000 --> 00:08:21.000]  是多恐怖
[00:08:21.000 --> 00:08:22.000]  結果
[00:08:22.000 --> 00:08:23.000]  那些猶太人
[00:08:23.000 --> 00:08:26.000]  就要承受失去聖殿之苦
[00:08:26.000 --> 00:08:28.000]  我們失去了地方崇拜
[00:08:28.000 --> 00:08:30.000]  是不是很慘呢?
[00:08:30.000 --> 00:08:32.000]  在這裡可以朝見口萬見面
[00:08:32.000 --> 00:08:33.000]  大家頂之枚
[00:08:33.000 --> 00:08:34.000]  可以互相鼓勵
[00:08:34.000 --> 00:08:36.000]  去敬拜神
[00:08:36.000 --> 00:08:38.000]  去分享
[00:08:38.000 --> 00:08:40.000]  去勉勵
[00:08:40.000 --> 00:08:42.000]  去代禱代求
[00:08:42.000 --> 00:08:43.000]  當時的猶太人很慘
[00:08:43.000 --> 00:08:46.000]  因為聖殿是上帝的榮耀
[00:08:46.000 --> 00:08:51.000]  也是猶太人國家民族的榮耀
[00:08:51.000 --> 00:08:54.000]  回看現代來說
[00:08:54.000 --> 00:08:57.000]  就好像2001年
[00:08:57.000 --> 00:08:59.000]  911
[00:08:59.000 --> 00:09:02.000]  20年前
[00:09:02.000 --> 00:09:03.000]  美國的紐約
[00:09:03.000 --> 00:09:05.000]  在曼哈頓市那裡
[00:09:05.000 --> 00:09:09.000]  有兩座世貿中心
[00:09:09.000 --> 00:09:10.000]  幾個小時之內
[00:09:10.000 --> 00:09:14.000]  這兩座110層高的大樓
[00:09:14.000 --> 00:09:16.000]  110層高
[00:09:16.000 --> 00:09:19.000]  我們甄峰只有19層
[00:09:19.000 --> 00:09:21.000]  就被敵人騎劫了飛機
[00:09:21.000 --> 00:09:23.000]  來撞毀
[00:09:23.000 --> 00:09:26.000]  死了三千人
[00:09:26.000 --> 00:09:29.000]  是幾個小時之內的事
[00:09:29.000 --> 00:09:31.000]  世貿中心
[00:09:31.000 --> 00:09:33.000]  就代表著美國人的驕傲
[00:09:33.000 --> 00:09:36.000]  這個大樓被摧毀
[00:09:36.000 --> 00:09:39.000]  那些國民的恐慌和悲傷
[00:09:39.000 --> 00:09:42.000]  可想而知
[00:09:42.000 --> 00:09:43.000]  然而
[00:09:43.000 --> 00:09:45.000]  當耶穌在耶路撒冷
[00:09:45.000 --> 00:09:48.000]  當時宣講末世的救恩的時候
[00:09:48.000 --> 00:09:50.000]  他也同時宣告
[00:09:50.000 --> 00:09:55.000]  聖殿將要被毀
[00:09:55.000 --> 00:09:59.000]  耶穌是一個很表裡一致的人
[00:09:59.000 --> 00:10:00.000]  有艱難在前面
[00:10:00.000 --> 00:10:05.000]  他早就告訴你了
[00:10:05.000 --> 00:10:07.000]  在20章的17節
[00:10:07.000 --> 00:10:09.000]  有提到耶穌是
[00:10:09.000 --> 00:10:12.000]  防國的頭塊石頭
[00:10:12.000 --> 00:10:14.000]  我們叫他防國石
[00:10:14.000 --> 00:10:18.000]  他取代了聖殿的地位
[00:10:18.000 --> 00:10:21.000]  耶穌是用生命來承傳了
[00:10:21.000 --> 00:10:23.000]  這個末世的救恩
[00:10:23.000 --> 00:10:25.000]  聖殿可以倒塌
[00:10:25.000 --> 00:10:27.000]  但是有主在
[00:10:27.000 --> 00:10:31.000]  他也可以成就末世的救恩
[00:10:31.000 --> 00:10:33.000]  我們感謝主
[00:10:33.000 --> 00:10:36.000]  耶穌將我們要面對的困難、苦難
[00:10:36.000 --> 00:10:38.000]  他一一在今天的經文裡
[00:10:38.000 --> 00:10:41.000]  講得清清楚楚
[00:10:41.000 --> 00:10:42.000]  第十節說
[00:10:42.000 --> 00:10:44.000]  於是耶穌對他們說
[00:10:44.000 --> 00:10:47.000]  民要攻打民,國要攻打國
[00:10:47.000 --> 00:10:50.000]  將有大地震,多處有饑荒瘟疫
[00:10:50.000 --> 00:10:52.000]  又有可怕的異象
[00:10:52.000 --> 00:10:54.000]  即是有預兆
[00:10:54.000 --> 00:10:56.000]  從天上顯現
[00:10:56.000 --> 00:10:58.000]  但是這一切的事
[00:10:58.000 --> 00:11:01.000]  有人要下手拿你們
[00:11:01.000 --> 00:11:03.000]  迫害你們
[00:11:03.000 --> 00:11:05.000]  把你們交給會堂
[00:11:05.000 --> 00:11:07.000]  並且關在監裡
[00:11:07.000 --> 00:11:09.000]  又為我的名義的緣故
[00:11:09.000 --> 00:11:13.000]  拉你們到君王和統治者的面前
[00:11:13.000 --> 00:11:16.000]  這裡起碼講出了幾樣的苦難
[00:11:16.000 --> 00:11:20.000]  第一,人禍之苦
[00:11:20.000 --> 00:11:22.000]  民要攻打民
[00:11:22.000 --> 00:11:24.000]  即是民族之間
[00:11:24.000 --> 00:11:27.000]  部落、村莊之間的暴亂
[00:11:27.000 --> 00:11:29.000]  一起來就是了
[00:11:29.000 --> 00:11:31.000]  國要攻打國
[00:11:31.000 --> 00:11:33.000]  就是國際間的戰爭
[00:11:33.000 --> 00:11:36.000]  你看看從主耶穌升天以後
[00:11:36.000 --> 00:11:39.000]  直到今天歷世歷代
[00:11:39.000 --> 00:11:41.000]  烽火連綿
[00:11:41.000 --> 00:11:43.000]  有沒有哪天停過的?
[00:11:43.000 --> 00:11:45.000]  沒有
[00:11:45.000 --> 00:11:48.000]  我長大的地方是越南
[00:11:48.000 --> 00:11:51.000]  我經歷過南北越的戰爭
[00:11:51.000 --> 00:11:54.000]  由出生打到我離開
[00:11:54.000 --> 00:11:56.000]  來了香港三年之後才停
[00:11:56.000 --> 00:12:00.000]  在1975年才停止這個戰爭
[00:12:00.000 --> 00:12:03.000]  中美的貿易戰
[00:12:03.000 --> 00:12:05.000]  伊拉克的內戰
[00:12:05.000 --> 00:12:07.000]  緬甸的內戰
[00:12:07.000 --> 00:12:09.000]  你打開電視機就看到
[00:12:09.000 --> 00:12:12.000]  耶穌說到天災之苦
[00:12:12.000 --> 00:12:14.000]  地上人禍
[00:12:14.000 --> 00:12:16.000]  地要大大震動
[00:12:16.000 --> 00:12:19.000]  多處必有饑荒瘟疫
[00:12:19.000 --> 00:12:21.000]  又有可怕的異象
[00:12:21.000 --> 00:12:23.000]  還有大神跡
[00:12:23.000 --> 00:12:26.000]  即是有預兆在天上顯現
[00:12:26.000 --> 00:12:29.000]  你想想地大震動
[00:12:29.000 --> 00:12:31.000]  記得的
[00:12:31.000 --> 00:12:33.000]  中國在四川省
[00:12:33.000 --> 00:12:36.000]  汶川大地震
[00:12:36.000 --> 00:12:39.000]  還有在2004年
[00:12:39.000 --> 00:12:41.000]  印尼對出去那裡
[00:12:41.000 --> 00:12:42.000]  印度洋那裡
[00:12:42.000 --> 00:12:44.000]  海底的地震
[00:12:44.000 --> 00:12:45.000]  引發的海嘯
[00:12:45.000 --> 00:12:47.000]  南亞海嘯
[00:12:47.000 --> 00:12:53.000]  使到超過29萬人喪失了生命
[00:12:53.000 --> 00:12:57.000]  是兩天之間
[00:12:57.000 --> 00:13:00.000]  饑荒
[00:13:00.000 --> 00:13:04.000]  人要捱飢抵餓
[00:13:04.000 --> 00:13:06.000]  缺水缺糧
[00:13:06.000 --> 00:13:08.000]  來餓死
[00:13:08.000 --> 00:13:11.000]  我們算是幸運的一群
[00:13:11.000 --> 00:13:13.000]  最多說為何要走兩條街
[00:13:13.000 --> 00:13:16.000]  要有間7-11
[00:13:16.000 --> 00:13:19.000]  外面不是這樣的環境
[00:13:19.000 --> 00:13:21.000]  說到瘟疫
[00:13:21.000 --> 00:13:25.000]  新冠肺炎病毒
[00:13:25.000 --> 00:13:28.000]  各處全世界傳播
[00:13:28.000 --> 00:13:30.000]  病人缺乏醫藥
[00:13:30.000 --> 00:13:32.000]  就算進步的美國
[00:13:32.000 --> 00:13:36.000]  都有35萬人死了
[00:13:36.000 --> 00:13:38.000]  很真實
[00:13:38.000 --> 00:13:41.000]  聖經一早說了
[00:13:41.000 --> 00:13:43.000]  印度這麼多人口
[00:13:43.000 --> 00:13:45.000]  病了
[00:13:45.000 --> 00:13:49.000]  被COVID-19弄到缺乏氧氣
[00:13:49.000 --> 00:13:52.000]  病了都沒有氧氣來聞
[00:13:52.000 --> 00:13:54.000]  多淒慘
[00:13:54.000 --> 00:13:56.000]  說回我家鄉越南
[00:13:56.000 --> 00:13:58.000]  也是缺乏疫苗
[00:13:58.000 --> 00:14:01.000]  這段時間疫情很厲害
[00:14:01.000 --> 00:14:03.000]  我弟弟打電話給我
[00:14:03.000 --> 00:14:05.000]  他說胡志明市
[00:14:05.000 --> 00:14:07.000]  很多區都封了
[00:14:07.000 --> 00:14:11.000]  六點後不准出街
[00:14:11.000 --> 00:14:14.000]  甚至有些
[00:14:14.000 --> 00:14:15.000]  我弟弟那邊
[00:14:15.000 --> 00:14:17.000]  他太太那邊的親戚
[00:14:17.000 --> 00:14:19.000]  有一家人
[00:14:19.000 --> 00:14:20.000]  三代
[00:14:20.000 --> 00:14:23.000]  三代人都中了招
[00:14:23.000 --> 00:14:25.000]  進了醫院
[00:14:25.000 --> 00:14:26.000]  不過那裡
[00:14:26.000 --> 00:14:28.000]  如果症不重
[00:14:28.000 --> 00:14:29.000]  是沒有醫生看的
[00:14:29.000 --> 00:14:32.000]  自己喝水在那裡透明
[00:14:32.000 --> 00:14:37.000]  接下來就是Delta的變種病毒
[00:14:37.000 --> 00:14:40.000]  聖經又提到可怕的天災
[00:14:40.000 --> 00:14:41.000]  你看看河北
[00:14:41.000 --> 00:14:45.000]  甘肅那邊的大冰雹
[00:14:45.000 --> 00:14:49.000]  德國、比利時的暴雨成災
[00:14:49.000 --> 00:14:53.000]  先進的國家又能夠逃避嗎?
[00:14:53.000 --> 00:14:56.000]  河南的洪水
[00:14:56.000 --> 00:14:58.000]  美國西部的山火
[00:14:58.000 --> 00:15:01.000]  聽說有十個州都受影響
[00:15:01.000 --> 00:15:04.000]  十個州
[00:15:04.000 --> 00:15:07.000]  溫哥華的高溫
[00:15:07.000 --> 00:15:10.000]  曾經去到四十九度
[00:15:10.000 --> 00:15:14.000]  在那兩天都死了一百三十人
[00:15:14.000 --> 00:15:16.000]  絕死
[00:15:16.000 --> 00:15:20.000]  熱得要受不了
[00:15:20.000 --> 00:15:24.000]  所以信徒也因為信主耶穌而要受苦
[00:15:24.000 --> 00:15:26.000]  曾經說到他們被抓
[00:15:26.000 --> 00:15:28.000]  被逼迫收在監獄裡
[00:15:28.000 --> 00:15:31.000]  好像保羅西拉一樣要受公審
[00:15:31.000 --> 00:15:35.000]  受凌辱之苦
[00:15:35.000 --> 00:15:37.000]  最近的十六節說
[00:15:37.000 --> 00:15:41.000]  「連你們的父母兄弟親屬朋友
[00:15:41.000 --> 00:15:44.000]  也要把你們交給官府」
[00:15:44.000 --> 00:15:46.000]  即是出賣
[00:15:46.000 --> 00:15:49.000]  說你們很信耶穌
[00:15:49.000 --> 00:15:53.000]  「你們中間也將有被他們害死的
[00:15:53.000 --> 00:15:56.000]  還要為我的名被眾人憎恨」
[00:15:56.000 --> 00:16:00.000]  原來信主為了罪得赦免
[00:16:00.000 --> 00:16:02.000]  為了主的救恩
[00:16:02.000 --> 00:16:04.000]  為了得到的永生
[00:16:04.000 --> 00:16:05.000]  我們在今世
[00:16:05.000 --> 00:16:09.000]  有時會承受這些壓力和苦楚
[00:16:09.000 --> 00:16:12.000]  遇到就是了
[00:16:12.000 --> 00:16:14.000]  十六節說
[00:16:14.000 --> 00:16:16.000]  被至親所害
[00:16:16.000 --> 00:16:17.000]  是家人
[00:16:17.000 --> 00:16:19.000]  兄弟親屬父母
[00:16:19.000 --> 00:16:21.000]  有時被好友出賣
[00:16:21.000 --> 00:16:23.000]  被人背叛
[00:16:23.000 --> 00:16:26.000]  真是苦不堪言
[00:16:26.000 --> 00:16:29.000]  也因為信耶穌而被眾人恨惡
[00:16:29.000 --> 00:16:31.000]  被人排斥
[00:16:31.000 --> 00:16:33.000]  有時我們會感到非常孤單
[00:16:33.000 --> 00:16:35.000]  本來你未信主之前
[00:16:35.000 --> 00:16:38.000]  很多朋友馬照跑舞照跳
[00:16:38.000 --> 00:16:39.000]  很多東西好玩
[00:16:39.000 --> 00:16:40.000]  飲飲食食
[00:16:40.000 --> 00:16:42.000]  放縱一點
[00:16:42.000 --> 00:16:43.000]  不要傷害人就行了
[00:16:43.000 --> 00:16:44.000]  我們常說
[00:16:44.000 --> 00:16:45.000]  他忘記了
[00:16:45.000 --> 00:16:48.000]  那就是傷害自己
[00:16:48.000 --> 00:16:50.000]  但你信了主之後
[00:16:50.000 --> 00:16:51.000]  有回教會習慣
[00:16:51.000 --> 00:16:54.000]  你的時間表可能慢慢填滿了
[00:16:54.000 --> 00:16:56.000]  教會的聚會
[00:16:56.000 --> 00:16:58.000]  靈修的時間
[00:16:58.000 --> 00:16:59.000]  若頂姐妹
[00:16:59.000 --> 00:17:02.000]  代討代求探訪
[00:17:02.000 --> 00:17:07.000]  開始你會推卻你以前的朋友
[00:17:07.000 --> 00:17:08.000]  弄著弄著
[00:17:08.000 --> 00:17:10.000]  他們在背後就說你
[00:17:10.000 --> 00:17:11.000]  不喜歡和你來往
[00:17:11.000 --> 00:17:15.000]  有時你會突然間覺得孤單
[00:17:15.000 --> 00:17:16.000]  所以事實告訴我們
[00:17:16.000 --> 00:17:17.000]  現今的世代
[00:17:17.000 --> 00:17:20.000]  正走向一個鬥爭
[00:17:20.000 --> 00:17:22.000]  軍事霸權
[00:17:22.000 --> 00:17:26.000]  經濟壟斷的日子
[00:17:26.000 --> 00:17:31.000]  其實生活環境會越來越差
[00:17:31.000 --> 00:17:36.000]  以上的苦難是人類躲避不了的
[00:17:36.000 --> 00:17:38.000]  我們要清楚之後
[00:17:38.000 --> 00:17:39.000]  你就明白
[00:17:39.000 --> 00:17:43.000]  甚至你看回這輪奧蘭匹克運動會
[00:17:43.000 --> 00:17:45.000]  在日本盛大舉行
[00:17:45.000 --> 00:17:48.000]  但這個運動會卻是歷來
[00:17:48.000 --> 00:17:52.000]  最少觀眾入場的奧運會
[00:17:52.000 --> 00:17:53.000]  主辦機構
[00:17:53.000 --> 00:17:56.000]  我相信投資了這麼多的錢
[00:17:56.000 --> 00:17:58.000]  想回籠都很難
[00:17:58.000 --> 00:18:02.000]  赤字在所難免
[00:18:02.000 --> 00:18:03.000]  然而頂姐妹
[00:18:03.000 --> 00:18:05.000]  我們是信徒的
[00:18:05.000 --> 00:18:06.000]  我們要知道
[00:18:06.000 --> 00:18:07.000]  人生的苦難
[00:18:07.000 --> 00:18:10.000]  乃是在上帝的計劃裏
[00:18:10.000 --> 00:18:13.000]  這個苦難是上帝知道的
[00:18:13.000 --> 00:18:16.000]  因為他很早就寫在聖經裏
[00:18:16.000 --> 00:18:18.000]  是上帝所容許的
[00:18:18.000 --> 00:18:21.000]  因為他沒有制止
[00:18:21.000 --> 00:18:26.000]  你看回講苦難不離約伯記的那位約伯
[00:18:26.000 --> 00:18:29.000]  約伯在人生裏面
[00:18:29.000 --> 00:18:32.000]  經歷到極其嚴峻的苦難
[00:18:32.000 --> 00:18:37.000]  你看回約伯記三章十一到十三節
[00:18:37.000 --> 00:18:40.000]  他辛苦到一個地步
[00:18:40.000 --> 00:18:41.000]  在這裏怨命
[00:18:41.000 --> 00:18:46.000]  他說我為何不出母胎而死
[00:18:46.000 --> 00:18:47.000]  不想出世
[00:18:47.000 --> 00:18:51.000]  為何不出母福就氣絕呢
[00:18:51.000 --> 00:18:55.000]  因為他活著的時間相當的痛苦
[00:18:55.000 --> 00:18:58.000]  如果你有看過約伯記的時候
[00:18:58.000 --> 00:18:59.000]  你就知道
[00:18:59.000 --> 00:19:02.000]  為何有七個接收我
[00:19:02.000 --> 00:19:05.000]  為何有奶保養我呢
[00:19:05.000 --> 00:19:06.000]  我出了來
