
[00:00:00.000 --> 00:00:03.000]  (主席) 頂智梅早晨,
[00:02:05.000 --> 00:02:09.000]  警惕我們的心,
[00:02:09.000 --> 00:02:12.000]  讓我們知道實際上,
[00:02:12.000 --> 00:02:16.000]  雖然我們不想那些事情發生,
[00:02:16.000 --> 00:02:21.000]  但那些事情會接二連三發生,
[00:02:21.000 --> 00:02:26.000]  雖然我們不想這樣回應,
[00:02:26.000 --> 00:02:34.000]  但無數信了你很久的人都會不按你的心意回應,
[00:02:34.000 --> 00:02:36.000]  甚至傳到人,
[00:02:36.000 --> 00:02:40.000]  可能都失了方寸,
[00:02:40.000 --> 00:02:48.000]  帶出來的結果還會好像完全失去了方向那樣亂走,
[00:02:48.000 --> 00:02:50.000]  帶出來的結果,
[00:02:50.000 --> 00:02:52.000]  很多的流失,
[00:02:52.000 --> 00:02:55.000]  這個不是我們想看到的,
[00:02:55.000 --> 00:02:57.000]  我求你今天,
[00:02:57.000 --> 00:03:00.000]  讓你的話成為我們每一個天使智慧,
[00:03:00.000 --> 00:03:02.000]  來知道,
[00:03:02.000 --> 00:03:04.000]  我們今天的存在,
[00:03:04.000 --> 00:03:06.000]  不是看著那些人流失,
[00:03:06.000 --> 00:03:09.000]  不是看著那些人失望絕望,
[00:03:09.000 --> 00:03:11.000]  而是盡我們的責任,
[00:03:11.000 --> 00:03:16.000]  將所有這些人帶回到你自己那裡,
[00:03:16.000 --> 00:03:18.000]  求你聽我們的禱告,
[00:03:18.000 --> 00:03:20.000]  奉耶穌基督的名求,
[00:03:20.000 --> 00:03:21.000]  阿們。
[00:03:21.000 --> 00:03:25.000]  各位兄弟姐妹,
[00:03:25.000 --> 00:03:34.000]  最近看的新聞離不開特朗普的當選,
[00:03:34.000 --> 00:03:39.000]  的確在之前多數人看淡的情形下,
[00:03:39.000 --> 00:03:42.000]  特朗普在選舉裡面大勝,
[00:03:42.000 --> 00:03:45.000]  極速成為風雲人物,
[00:03:45.000 --> 00:03:48.000]  從未試過這麼短的時間,
[00:03:48.000 --> 00:03:50.000]  Time Magazine,
[00:03:50.000 --> 00:03:52.000]  能夠將一個人擺上去,
[00:03:52.000 --> 00:03:54.000]  成為風雲人物,
[00:03:54.000 --> 00:03:56.000]  The Man of the Year,
[00:03:56.000 --> 00:04:03.000]  根本現在還沒有登上總統,
[00:04:03.000 --> 00:04:05.000]  正式就任,
[00:04:05.000 --> 00:04:10.000]  實際上他已經很多的事情說了出來,
[00:04:10.000 --> 00:04:13.000]  首先他要退出世衛,
[00:04:13.000 --> 00:04:23.000]  因為世衛對美國優先,
[00:04:23.000 --> 00:04:24.000]  無補於事,
[00:04:24.000 --> 00:04:26.000]  有錢放進去,
[00:04:26.000 --> 00:04:29.000]  沒有任何的利益回頭,
[00:04:29.000 --> 00:04:32.000]  所以不要再做了,
[00:04:32.000 --> 00:04:34.000]  專家就很擔心,
[00:04:34.000 --> 00:04:36.000]  領導的權就讓給了中國,
[00:04:36.000 --> 00:04:38.000]  另外,
[00:04:38.000 --> 00:04:44.000]  是將一個左右手最重要的人物,
[00:04:44.000 --> 00:04:49.000]  放進去做生意的馬斯克的地方,
[00:04:49.000 --> 00:04:52.000]  另外,
[00:04:52.000 --> 00:04:56.000]  我們可以看到一連串的事情,
[00:04:56.000 --> 00:05:00.000]  令我們自己都比較擔心,
[00:05:00.000 --> 00:05:03.000]  全部都和錢有關,
[00:05:03.000 --> 00:05:05.000]  和利益有關,
[00:05:05.000 --> 00:05:11.000]  我們看看馬斯克上台,
[00:05:11.000 --> 00:05:13.000]  特朗普和他走在一起,
[00:05:13.000 --> 00:05:15.000]  他們最關注的是什麼呢?
[00:05:15.000 --> 00:05:19.000]  為什麼有這麼多的事情出現了呢?
[00:05:19.000 --> 00:05:21.000]  這些事情包括到,
[00:05:21.000 --> 00:05:23.000]  哇,真的很多,
[00:05:23.000 --> 00:05:26.000]  這些事情包括到,
[00:05:26.000 --> 00:05:31.000]  買了那個Green Island,
[00:05:31.000 --> 00:05:35.000]  你們都知道這些新聞,
[00:05:35.000 --> 00:05:37.000]  為什麼要這樣呢?
[00:05:37.000 --> 00:05:38.000]  另外,
[00:05:38.000 --> 00:05:42.000]  加拿大不如成為我們第51個州,
[00:05:42.000 --> 00:05:43.000]  第三,
[00:05:43.000 --> 00:05:46.000]  巴拿馬運河是屬於我們的,
[00:05:46.000 --> 00:05:48.000]  我們已經拿回主導權,
[00:05:48.000 --> 00:05:50.000]  接著,
[00:05:50.000 --> 00:05:52.000]  還有沒有其他的事情呢?
[00:05:52.000 --> 00:05:54.000]  我們都不知道的,
[00:05:54.000 --> 00:05:55.000]  每每弄一弄的時候,
[00:05:55.000 --> 00:05:57.000]  買了菲律賓,
[00:05:57.000 --> 00:05:58.000]  成為我們的,
[00:05:58.000 --> 00:05:59.000]  買了日本,
[00:05:59.000 --> 00:06:00.000]  是我們的,
[00:06:00.000 --> 00:06:02.000]  然後買了台灣,
[00:06:02.000 --> 00:06:03.000]  我想買台灣,
[00:06:03.000 --> 00:06:05.000]  他就應該想清楚了,
[00:06:05.000 --> 00:06:07.000]  真的世界大戰了,
[00:06:07.000 --> 00:06:09.000]  但是我們可以看到,
[00:06:09.000 --> 00:06:12.000]  所有這些事情的本身,
[00:06:12.000 --> 00:06:14.000]  是為了什麼呢?
[00:06:14.000 --> 00:06:15.000]  馬斯克上台,
[00:06:15.000 --> 00:06:17.000]  特朗普上台,
[00:06:17.000 --> 00:06:18.000]  兩個都是生意人,
[00:06:18.000 --> 00:06:20.000]  他們很清楚,
[00:06:20.000 --> 00:06:23.000]  我們看看美國的國債,
[00:06:23.000 --> 00:06:25.000]  這件事,
[00:06:25.000 --> 00:06:28.000]  美國的國債,
[00:06:28.000 --> 00:06:29.000]  1990年,
[00:06:29.000 --> 00:06:33.000]  是3.2萬億美金,
[00:06:33.000 --> 00:06:36.000]  到2023年底,
[00:06:36.000 --> 00:06:41.000]  是36.5萬億美金,
[00:06:41.000 --> 00:06:45.000]  而且是2023年,
[00:06:45.000 --> 00:06:48.000]  2024年有多少呢?
[00:06:48.000 --> 00:06:52.000]  我相信現在已經接近40億,
[00:06:52.000 --> 00:06:56.000]  40萬億美金,
[00:06:56.000 --> 00:06:57.000]  為什麼呢?
[00:06:57.000 --> 00:06:59.000]  因為很簡單,
[00:06:59.000 --> 00:07:04.000]  這個數字是每秒鐘在變的,
[00:07:04.000 --> 00:07:06.000]  美國的國債,
[00:07:06.000 --> 00:07:09.000]  每秒鐘增加多少呢?
[00:07:09.000 --> 00:07:12.000]  是3萬5千美金,
[00:07:12.000 --> 00:07:14.000]  每秒你要記得,
[00:07:14.000 --> 00:07:15.000]  為什麼呢?
[00:07:15.000 --> 00:07:20.000]  要給利息,
[00:07:20.000 --> 00:07:22.000]  這麼多錢,
[00:07:22.000 --> 00:07:23.000]  你想想利息,
[00:07:23.000 --> 00:07:25.000]  是一個天文數字,
[00:07:25.000 --> 00:07:27.000]  是因為這樣的緣故,
[00:07:27.000 --> 00:07:30.000]  他只要每秒不斷增加,
[00:07:30.000 --> 00:07:32.000]  不會減少,
[00:07:32.000 --> 00:07:33.000]  再加上,
[00:07:33.000 --> 00:07:35.000]  你將武器,
[00:07:35.000 --> 00:07:36.000]  又去到哪裡,
[00:07:36.000 --> 00:07:37.000]  又去到哪裡,
[00:07:37.000 --> 00:07:38.000]  又去到哪裡的時候,
[00:07:38.000 --> 00:07:40.000]  那些債,
[00:07:40.000 --> 00:07:43.000]  一直在他身上加增,
[00:07:43.000 --> 00:07:45.000]  是因為這樣的緣故,
[00:07:45.000 --> 00:07:47.000]  他對格陵蘭,
[00:07:47.000 --> 00:07:48.000]  對加拿大,
[00:07:48.000 --> 00:07:49.000]  對巴拿馬,
[00:07:49.000 --> 00:07:51.000]  然後對老友記,
[00:07:51.000 --> 00:07:52.000]  歐洲,
[00:07:52.000 --> 00:07:54.000]  歐盟的國家,
[00:07:54.000 --> 00:07:56.000]  一點都不客氣,
[00:07:56.000 --> 00:07:59.000]  你們賺了美國人很多錢,
[00:07:59.000 --> 00:08:01.000]  是因為這樣的緣故,
[00:08:01.000 --> 00:08:03.000]  你們進口來美國的,
[00:08:03.000 --> 00:08:04.000]  我要加你們的稅,
[00:08:04.000 --> 00:08:05.000]  25%,
[00:08:05.000 --> 00:08:07.000]  多少個百分比,
[00:08:07.000 --> 00:08:10.000]  除非你們加大,
[00:08:10.000 --> 00:08:15.000]  買我們美國的原油產品,
[00:08:15.000 --> 00:08:16.000]  另外,
[00:08:16.000 --> 00:08:19.000]  當然對中國從來不客氣,
[00:08:19.000 --> 00:08:22.000]  有些是百分之一百的稅,
[00:08:22.000 --> 00:08:23.000]  百分之八十的稅,
[00:08:23.000 --> 00:08:24.000]  等等,
[00:08:24.000 --> 00:08:28.000]  全部都是向錢看,
[00:08:28.000 --> 00:08:30.000]  最新我們看到,
[00:08:30.000 --> 00:08:33.000]  召集了一班發展AI的人,
[00:08:33.000 --> 00:08:36.000]  到底在做什麼呢?
[00:08:36.000 --> 00:08:38.000]  其實那些專家都已經說了,
[00:08:38.000 --> 00:08:40.000]  是發展無人機,
[00:08:40.000 --> 00:08:41.000]  無人車,
[00:08:41.000 --> 00:08:42.000]  無人艇,
[00:08:42.000 --> 00:08:43.000]  武器,
[00:08:43.000 --> 00:08:44.000]  將來不用人控制,
[00:08:44.000 --> 00:08:46.000]  去打仗,
[00:08:46.000 --> 00:08:47.000]  將來的時候,
[00:08:47.000 --> 00:08:49.000]  大家可以看到,
[00:08:49.000 --> 00:08:52.000]  整個世界充滿變數,
[00:08:52.000 --> 00:08:54.000]  最近很多人問我,
[00:08:54.000 --> 00:08:57.000]  未來這個變數會怎樣呢?
[00:08:57.000 --> 00:08:59.000]  我首先跟大家分享,
[00:08:59.000 --> 00:09:02.000]  整個世界現在已經在變了,
[00:09:02.000 --> 00:09:05.000]  這個變就是因為不穩定,
[00:09:05.000 --> 00:09:07.000]  就是因為國際之間,
[00:09:07.000 --> 00:09:10.000]  貿易上的問題,
[00:09:10.000 --> 00:09:13.000]  是帶來很多做生意的人,
[00:09:13.000 --> 00:09:14.000]  最近都跟我說,
[00:09:14.000 --> 00:09:17.000]  宋牧師為我們祈禱,
[00:09:17.000 --> 00:09:22.000]  我們過去都享受到,
[00:09:22.000 --> 00:09:25.000]  政府給我們的,
[00:09:25.000 --> 00:09:29.000]  就是那些先給的taxation,
[00:09:29.000 --> 00:09:30.000]  關稅,
[00:09:30.000 --> 00:09:32.000]  那些退款,
[00:09:32.000 --> 00:09:33.000]  因為不用給,
[00:09:33.000 --> 00:09:35.000]  所以就退給他,
[00:09:35.000 --> 00:09:39.000]  其實過去他們賺錢最多最多是那些退稅,
[00:09:39.000 --> 00:09:40.000]  為什麼呢?
[00:09:40.000 --> 00:09:43.000]  就是因為稅是相當重的,
[00:09:43.000 --> 00:09:45.000]  有很多是25%,
[00:09:45.000 --> 00:09:49.000]  所以當發覺到原來國家不用的,
[00:09:49.000 --> 00:09:52.000]  這些國家不收他們的稅,
[00:09:52.000 --> 00:09:53.000]  既然不用立的時候,
[00:09:53.000 --> 00:09:56.000]  政府先收的那些就給他們,
[00:09:56.000 --> 00:10:00.000]  而他們就靠這些賺到錢,
[00:10:00.000 --> 00:10:06.000]  但是他們最近這兩個月都已經收到消息,
[00:10:06.000 --> 00:10:09.000]  政府是取消退稅,
[00:10:09.000 --> 00:10:10.000]  不會有了,
[00:10:10.000 --> 00:10:12.000]  原因是什麼呢?
[00:10:12.000 --> 00:10:14.000]  現在已經預計了是要給的,
[00:10:14.000 --> 00:10:16.000]  所以沒有退稅,
[00:10:16.000 --> 00:10:19.000]  做生意的人凡是跟美國有關的,
[00:10:19.000 --> 00:10:22.000]  就更大的問題會出現,
[00:10:22.000 --> 00:10:23.000]  帶來的結果,
[00:10:23.000 --> 00:10:25.000]  無論是中國也好,
[00:10:25.000 --> 00:10:26.000]  香港也好,
[00:10:26.000 --> 00:10:27.000]  其他的地方也好,
[00:10:27.000 --> 00:10:30.000]  是越來越多人躺平,
[00:10:30.000 --> 00:10:31.000]  我沒有希望了,
[00:10:31.000 --> 00:10:33.000]  我不想會買到房子,
[00:10:33.000 --> 00:10:36.000]  我不會想我的生活會好過,
[00:10:36.000 --> 00:10:39.000]  所以有十不人生,
[00:10:39.000 --> 00:10:41.000]  在中國很盛行,
[00:10:41.000 --> 00:10:42.000]  十不是什麼呢?
[00:10:42.000 --> 00:10:43.000]  不捐血,
[00:10:43.000 --> 00:10:45.000]  不做善事,
[00:10:45.000 --> 00:10:46.000]  不結婚,
[00:10:46.000 --> 00:10:47.000]  不生孩子,
[00:10:47.000 --> 00:10:48.000]  不買房子,
[00:10:48.000 --> 00:10:49.000]  什麼都不買,
[00:10:49.000 --> 00:10:50.000]  不買不做,
[00:10:50.000 --> 00:10:51.000]  不做不做,
[00:10:51.000 --> 00:10:54.000]  其實是一個變成了頹廢的人,
[00:10:54.000 --> 00:10:56.000]  另一方面,
[00:10:56.000 --> 00:10:58.000]  越來越多的地方,
[00:10:58.000 --> 00:10:59.000]  國家,
[00:10:59.000 --> 00:11:01.000]  包括香港,
[00:11:01.000 --> 00:11:03.000]  很多人用毒品酒精,
[00:11:03.000 --> 00:11:05.000]  吸藥水,
[00:11:05.000 --> 00:11:07.000]  連火鍋的湯料,
[00:11:07.000 --> 00:11:09.000]  連很多的東西,
[00:11:09.000 --> 00:11:13.000]  最近甚至吸煙,
[00:11:13.000 --> 00:11:15.000]  你都要小心,
[00:11:15.000 --> 00:11:17.000]  裡面都有毒品,
[00:11:17.000 --> 00:11:19.000]  是因為這樣的緣故,
[00:11:19.000 --> 00:11:21.000]  我們看到,
[00:11:21.000 --> 00:11:23.000]  人會走向什麼呢?
[00:11:23.000 --> 00:11:24.000]  劫,
[00:11:24.000 --> 00:11:25.000]  拐,
[00:11:25.000 --> 00:11:26.000]  騙,
[00:11:26.000 --> 00:11:27.000]  電話騙案,
[00:11:27.000 --> 00:11:28.000]  網騙,
[00:11:28.000 --> 00:11:30.000]  然後用戀愛去騙,
[00:11:30.000 --> 00:11:32.000]  用婚姻去騙,
[00:11:32.000 --> 00:11:34.000]  用臥底來騙,
[00:11:34.000 --> 00:11:35.000]  這場異端,
[00:11:35.000 --> 00:11:36.000]  極端,
[00:11:36.000 --> 00:11:38.000]  越來越多,
[00:11:38.000 --> 00:11:42.000]  當我們看到這些害群之馬的時候,
[00:11:42.000 --> 00:11:44.000]  我不知道大家有沒有想過,
[00:11:44.000 --> 00:11:46.000]  你是受害人的話,
[00:11:46.000 --> 00:11:48.000]  你會不會想一想,
[00:11:48.000 --> 00:11:50.000]  政府要將他們趕盡殺絕,
[00:11:50.000 --> 00:11:53.000]  不要讓他們再存在這個世界,
[00:11:53.000 --> 00:11:55.000]  來害其他人,
[00:11:55.000 --> 00:11:58.000]  作為殉途的我們,
[00:11:58.000 --> 00:12:01.000]  我們應該何去何從呢?
[00:12:01.000 --> 00:12:08.000]  所以我選了全本聖經最短的一卷書,
[00:12:08.000 --> 00:12:10.000]  你知不知道是哪一卷呢?
[00:12:10.000 --> 00:12:12.000]  猶太書,
[00:12:12.000 --> 00:12:17.000]  猶太書只有二十多節,
[00:12:17.000 --> 00:12:22.000]  但是這卷書非常精妙,
[00:12:22.000 --> 00:12:26.000]  我讀希臘文的原文,
[00:12:26.000 --> 00:12:28.000]  釋經和港道的時候,
[00:12:28.000 --> 00:12:31.000]  我是先讀這卷書,
[00:12:31.000 --> 00:12:34.000]  我看完這卷書才發覺,
[00:12:34.000 --> 00:12:37.000]  翻譯很多的譯本,
[00:12:37.000 --> 00:12:43.000]  沒有辦法能夠譯出猶太書原來的味道,
[00:12:43.000 --> 00:12:47.000]  原來猶太書整卷書的開始,
[00:12:47.000 --> 00:12:51.000]  就是講到歷世歷代的異端,
[00:12:51.000 --> 00:12:56.000]  我們要竭力為神交付給聖徒的真道,
[00:12:56.000 --> 00:12:59.000]  竭力爭辯,我以為最重要是apologetic,
[00:12:59.000 --> 00:13:02.000]  是互教,是爭辯,
[00:13:02.000 --> 00:13:03.000]  原來不是,
[00:13:03.000 --> 00:13:06.000]  那不是一個命令式的動詞,
[00:13:06.000 --> 00:13:12.000]  那只是為了更有效地大人信主,
[00:13:12.000 --> 00:13:14.000]  做什麼,做什麼,
[00:13:14.000 --> 00:13:17.000]  你們就要在這個真道上建立自己,
[00:13:17.000 --> 00:13:22.000]  所以今天我會和大家來看看整卷書的裡面,
[00:13:22.000 --> 00:13:26.000]  原來只有四個命令式的動詞,
[00:13:26.000 --> 00:13:28.000]  你要謹記,
[00:13:28.000 --> 00:13:33.000]  而這四個動詞都是由二十節開始,
[00:13:33.000 --> 00:13:36.000]  二十節到二十三節,
[00:13:36.000 --> 00:13:42.000]  首先我和大家來讀一讀,
[00:13:42.000 --> 00:13:47.000]  我用原文翻譯的這卷譯本,
[00:13:47.000 --> 00:13:49.000]  給大家知道一下,
[00:13:49.000 --> 00:13:57.000]  當猶太人說完歷世歷代的異端歪理,
[00:13:57.000 --> 00:13:59.000]  以至走向一條末路,
[00:13:59.000 --> 00:14:04.000]  然後最後用了亞當的七世宣,
[00:14:04.000 --> 00:14:06.000]  以下的預言,
[00:14:06.000 --> 00:14:10.000]  這個預言是說到主的審判要來到,
[00:14:10.000 --> 00:14:12.000]  他要來到這個世界,
[00:14:12.000 --> 00:14:14.000]  來審判這個世代,
[00:14:14.000 --> 00:14:17.000]  換句話來說,是說到末日,
[00:14:17.000 --> 00:14:21.000]  猶太書是最後的警告,
[00:14:21.000 --> 00:14:24.000]  是末日主要再臨,
[00:14:24.000 --> 00:14:28.000]  來審判這個不顯不易的世代,
[00:14:28.000 --> 00:14:33.000]  我們今天應該怎樣來準備我們自己,
[00:14:33.000 --> 00:14:35.000]  去面對主的再臨呢?
[00:14:35.000 --> 00:14:37.000]  二十節,
[00:14:37.000 --> 00:14:39.000]  親愛的,
[00:14:39.000 --> 00:14:41.000]  至於你們,
[00:14:41.000 --> 00:14:49.000]  你們要藉著在至聖的真道上造就自己,
[00:14:49.000 --> 00:14:51.000]  是繼續不斷造就自己,
[00:14:51.000 --> 00:14:52.000]  是藉著,
[00:14:52.000 --> 00:14:55.000]  所以我們看到中文的翻譯,
[00:14:55.000 --> 00:14:57.000]  你們要在至聖的真道上,
[00:14:57.000 --> 00:15:01.000]  其實要字是不存在於那個動詞的,
[00:15:01.000 --> 00:15:03.000]  那個是一個什麼呢?
[00:15:03.000 --> 00:15:05.000]  是要藉著,是一個participle,
[00:15:05.000 --> 00:15:07.000]  是一個分詞,
[00:15:07.000 --> 00:15:10.000]  你們要藉著在至聖的真道上,
[00:15:10.000 --> 00:15:12.000]  來造就自己,
[00:15:12.000 --> 00:15:14.000]  以至你們做到下面的事情,
[00:15:14.000 --> 00:15:16.000]  各位弟兄姊妹,
[00:15:16.000 --> 00:15:17.000]  很明顯的,
[00:15:17.000 --> 00:15:20.000]  是聖經裡面的教導一致的,
[00:15:20.000 --> 00:15:22.000]  原來我們讀聖經,
[00:15:22.000 --> 00:15:23.000]  明白聖經,
[00:15:23.000 --> 00:15:25.000]  盡心背聖經,
[00:15:25.000 --> 00:15:27.000]  全部懂得聖經,
[00:15:27.000 --> 00:15:28.000]  原文解釋聖經,
[00:15:28.000 --> 00:15:30.000]  這些東西,
[00:15:30.000 --> 00:15:32.000]  不是我們的目的,
[00:15:32.000 --> 00:15:35.000]  是我們的過程手段,
[00:15:35.000 --> 00:15:37.000]  我們的目的是什麼?
[00:15:37.000 --> 00:15:39.000]  全部是建立自己,
[00:15:39.000 --> 00:15:41.000]  去建立人,
[00:15:41.000 --> 00:15:43.000]  我再說一次,
[00:15:43.000 --> 00:15:44.000]  換句話來說,
[00:15:44.000 --> 00:15:46.000]  如果我們今天的讀經,
[00:15:46.000 --> 00:15:48.000]  是停留在一個知識的層面,
[00:15:48.000 --> 00:15:50.000]  我知道你們聖經說什麼,
[00:15:50.000 --> 00:15:52.000]  動詞在哪裡,
[00:15:52.000 --> 00:15:53.000]  分詞在哪裡,
[00:15:53.000 --> 00:15:55.000]  然後它裡面各方面的教導,
[00:15:55.000 --> 00:15:58.000]  第一點,第二點,第三點,第四點,第五點,
[00:15:58.000 --> 00:16:01.000]  全部背出來都好,
[00:16:01.000 --> 00:16:06.000]  還沒有進入到神給我們的目的,
[00:16:06.000 --> 00:16:08.000]  神的目的是什麼?
[00:16:08.000 --> 00:16:12.000]  是要藉著我們在這個真道上的紮根,
[00:16:12.000 --> 00:16:14.000]  通透了解,
[00:16:14.000 --> 00:16:18.000]  以致我們可以做到三樣東西,
[00:16:18.000 --> 00:16:23.000]  這三樣東西,
[00:16:23.000 --> 00:16:25.000]  我都加上一個要字,
[00:16:25.000 --> 00:16:27.000]  來讓你們知道,
[00:16:27.000 --> 00:16:29.000]  第一,
[00:16:29.000 --> 00:16:34.000]  要保守你們自己常在神的愛中,
[00:16:34.000 --> 00:16:37.000]  你對他的應許越熟悉,
[00:16:37.000 --> 00:16:39.000]  對神的話越熟悉,
[00:16:39.000 --> 00:16:42.000]  你就能夠繼續不斷令到你自己,
[00:16:42.000 --> 00:16:44.000]  我是活在神的愛裡面,
[00:16:44.000 --> 00:16:47.000]  我不需要擔心誰上台,
[00:16:47.000 --> 00:16:51.000]  我不需要擔心哪個國家越來越厲害,
[00:16:51.000 --> 00:16:53.000]  我不需要擔心,
[00:16:53.000 --> 00:16:56.000]  哇,這個將來一打一定贏的了,
[00:16:56.000 --> 00:16:58.000]  不需要擔心,
[00:16:58.000 --> 00:17:00.000]  我甚至不需要擔心,
[00:17:00.000 --> 00:17:02.000]  這樣搞下去,
[00:17:02.000 --> 00:17:05.000]  我的工廠豈不是要關門,
[00:17:05.000 --> 00:17:09.000]  我的公司豈不是要收檔,
[00:17:09.000 --> 00:17:14.000]  我將來的工作豈不是萬劫不保,
[00:17:14.000 --> 00:17:16.000]  我沒辦法能夠繼續維持,
[00:17:16.000 --> 00:17:19.000]  豈不是我的收入會大減,
[00:17:19.000 --> 00:17:23.000]  全部這些東西不是最重要,
[00:17:23.000 --> 00:17:24.000]  最重要的一件事,
[00:17:24.000 --> 00:17:27.000]  我們在聖經裡面看清楚,
[00:17:27.000 --> 00:17:29.000]  祂給我們的命令,
[00:17:29.000 --> 00:17:32.000]  以致我們按著祂的心意回應,
[00:17:32.000 --> 00:17:34.000]  原來神給我們這一切的東西,
[00:17:34.000 --> 00:17:35.000]  就是為了建立,
[00:17:35.000 --> 00:17:39.000]  第一,建立自己,
[00:17:39.000 --> 00:17:42.000]  第二,透過我們自己的被建立,
[00:17:42.000 --> 00:17:44.000]  我們就去建立別人,
[00:17:44.000 --> 00:17:46.000]  所以祂裡面的動詞,
[00:17:46.000 --> 00:17:47.000]  只有幾個,
[00:17:47.000 --> 00:17:49.000]  我就用「要」字括弧,
[00:17:49.000 --> 00:17:51.000]  「要」字給你們看到,
[00:17:51.000 --> 00:17:52.000]  第一個命令,
[00:17:52.000 --> 00:17:57.000]  要保守自己尚在神的愛裡面,
[00:17:57.000 --> 00:17:59.000]  怎樣做呢?
[00:17:59.000 --> 00:18:01.000]  就直著幾樣東西,
[00:18:01.000 --> 00:18:03.000]  我一會兒再跟大家說,
[00:18:03.000 --> 00:18:06.000]  接著第二部分,
[00:18:06.000 --> 00:18:09.000]  要憐憫他們,
[00:18:09.000 --> 00:18:12.000]  當我們在神的道上面經歷到,
[00:18:12.000 --> 00:18:14.000]  我們有清楚度,
[00:18:14.000 --> 00:18:16.000]  原來神的教導是這樣的時候,
[00:18:16.000 --> 00:18:18.000]  我們就憐憫,
[00:18:18.000 --> 00:18:21.000]  Leate,
[00:18:21.000 --> 00:18:23.000]  憐憫他們,
[00:18:23.000 --> 00:18:24.000]  憐憫什麼人呢?
[00:18:24.000 --> 00:18:26.000]  幾類的人,一會兒我會說,
[00:18:26.000 --> 00:18:29.000]  第二,要答究,
[00:18:29.000 --> 00:18:33.000]  第三,仍然是要憐憫,
[00:18:33.000 --> 00:18:35.000]  甚至那些異端,
[00:18:35.000 --> 00:18:38.000]  邪教,
[00:18:38.000 --> 00:18:40.000]  你要憐憫,
[00:18:40.000 --> 00:18:41.000]  是因為這樣,
[00:18:41.000 --> 00:18:44.000]  我今天跟大家分享這段聖經的時候,
[00:18:44.000 --> 00:18:47.000]  我希望我們都能夠清楚知道,
[00:18:47.000 --> 00:18:49.000]  原來我們今天讀經,
[00:18:49.000 --> 00:18:53.000]  不是停止在我知道了,
[00:18:53.000 --> 00:18:55.000]  那樣東西那裡,
[00:18:55.000 --> 00:18:57.000]  而是我知道了之後,
[00:18:57.000 --> 00:18:59.000]  我怎樣去形容,
[00:18:59.000 --> 00:19:00.000]  我所認識的東西,
[00:19:00.000 --> 00:19:02.000]  在我生活當中,
[00:19:02.000 --> 00:19:05.000]  我們首先看第一個命令,
[00:19:05.000 --> 00:19:11.000]  是整個尤大叔的命令裡面,
[00:19:11.000 --> 00:19:13.000]  他將第一個命令,
[00:19:13.000 --> 00:19:17.000]  放在我們和主的關係上,
[00:19:17.000 --> 00:19:19.000]  我們是接受,
[00:19:19.000 --> 00:19:21.000]  我們去經歷,
[00:19:21.000 --> 00:19:24.000]  我們去享受到,
[00:19:24.000 --> 00:19:27.000]  嘗到這些東西,
[00:19:27.000 --> 00:19:29.000]  這是最重要的,
